,AAPL,MSFT,AMZN,GOOG,FB,GOOGL,JPM,TSLA,UNH,V,NVDA,HD,BAC,PG,DIS,MA,PYPL,CMCSA,ADBE,INTC,VZ,CSCO,PFE,NFLX,KO,T,CRM,PEP,ABT,ABBV,MRK,AVGO,TMO,ACN,MCD,TXN,NKE,MDT,LLY,COST,C,DHR,LIN,UPS,QCOM,UNP,BMY,ORCL,LOW,AMGN,SBUX,CAT,BLK,IBM,MS,AMAT,GS,AMT,DE,CVS,TGT,INTU,AXP,SCHW,ANTM,CHTR,BKNG,ISRG,AMD,MU,LRCX,FIS,NOW,SPGI,CI,SYK,MDLZ,PLD,ADP,ZTS,GILD,TFC,SQ,PNC,USB,TJX,CCI,TMUS,CME,FDX,CSX,CB,ATVI,COF,ITW,UBER,SHW,CL,MMC,BDX,EL,FISV,APD,EQIX,MELI,ADSK,ICE,ADI,BSX,ILMN,NEM,WM,EW,NXPI,ZM,PGR,GPN,AON,HCA,F,HUM,VRTX,MCO,MRNA,DOW,DG,KLAC,MET,REGN,TWLO,JCI,IDXX,AIG,DD,IQV,ALGN,TWTR,TT,KMB,ROST,TROW,CNC,PRU,DLR,A,PSA,INFO,BK,BAX,ALL,BIIB,SRE,WDAY,EA,TRV,APTV,CMG,VEEV,EBAY,SYY,MCHP,AFL,SNPS,WBA,MSCI,GIS,CTSH,ALXN,MRVL,HPQ,ORLY,LULU,DOCU,YUM,DFS,IFF,MNST,CDNS,MSI,PANW,ZBH,DXCM,CTVA,WLTW,CSGP,SWK,SBAC,FRC,SPOT,AZO,PAYX,CTAS,XLNX,DHI,WELL,TEAM,PCAR,AMP,STT,NUE,PINS,CRWD,RMD,ROK,KKR,FTNT,MTD,MCK,CBRE,AVB,KR,EPAM,WST,KEYS,OKTA,SNOW,SIVB,DDOG,VRSK,NET,HUBS,ODFL,AJG,n/a,O,ETSY,EFX,SUM
11/01/2021,6.02,5.75,3.86,2.44,2.2,1.76,1.32,1.68,1.0,1.02,1.34,0.95,0.85,0.92,0.83,0.82,0.83,0.69,0.74,0.58,0.61,0.62,0.65,0.71,0.55,0.52,0.68,0.56,0.56,0.52,0.52,0.52,0.61,0.55,0.49,0.48,0.49,0.46,0.53,0.54,0.38,0.52,0.41,0.36,0.39,0.35,0.36,0.4,0.39,0.33,0.35,0.28,0.33,0.0,0.36,0.32,0.34,0.32,0.26,0.3,0.31,0.37,0.29,0.3,0.25,0.25,0.26,0.32,0.34,0.22,0.22,0.2,0.33,0.28,0.18,0.25,0.22,0.25,0.23,0.25,0.24,0.21,0.26,0.22,0.22,0.22,0.2,0.2,0.19,0.15,0.18,0.2,0.16,0.19,0.18,0.19,0.18,0.17,0.21,0.19,0.19,0.18,0.15,0.19,0.21,0.17,0.17,0.24,0.17,0.16,0.12,0.17,0.19,0.14,0.15,0.14,0.12,0.17,0.17,0.15,0.14,0.13,0.16,0.35,0.12,0.14,0.14,0.12,0.17,0.15,0.13,0.14,0.13,0.1,0.12,0.14,0.13,0.11,0.12,0.1,0.12,0.1,0.11,0.11,0.13,0.12,0.12,0.11,0.11,0.1,0.11,0.11,0.13,0.11,0.1,0.11,0.14,0.11,0.12,0.1,0.11,0.09,0.12,0.09,0.13,0.1,0.11,0.0,0.13,0.09,0.11,0.12,0.13,0.1,0.1,0.09,0.09,0.11,0.1,0.12,0.0,0.14,0.0,0.0,0.09,0.0,0.1,0.09,0.0,0.1,0.1,0.09,0.1,0.0,0.09,0.14,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.09,0.09,0.11,0.08,0.0,0.09,0.0,0.0,0.0,0.08,0.0,0.0,0.16,0.1,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.55000000000001
11/02/2021,6.02,5.75,3.86,2.44,2.2,1.76,1.32,1.68,1.0,1.02,1.34,0.95,0.85,0.92,0.83,0.82,0.83,0.69,0.74,0.58,0.61,0.62,0.65,0.71,0.55,0.52,0.68,0.56,0.56,0.52,0.52,0.52,0.61,0.55,0.49,0.48,0.49,0.46,0.53,0.54,0.38,0.52,0.41,0.36,0.39,0.35,0.36,0.4,0.39,0.33,0.35,0.28,0.33,0.0,0.36,0.32,0.34,0.32,0.26,0.3,0.31,0.37,0.29,0.3,0.25,0.25,0.26,0.32,0.34,0.22,0.22,0.2,0.33,0.28,0.18,0.25,0.22,0.25,0.23,0.25,0.24,0.21,0.26,0.22,0.22,0.22,0.2,0.2,0.19,0.15,0.18,0.2,0.16,0.19,0.18,0.19,0.18,0.17,0.21,0.19,0.19,0.18,0.15,0.19,0.21,0.17,0.17,0.24,0.17,0.16,0.12,0.17,0.19,0.14,0.15,0.14,0.12,0.17,0.17,0.15,0.14,0.13,0.16,0.35,0.12,0.14,0.14,0.12,0.17,0.15,0.13,0.14,0.13,0.1,0.12,0.14,0.13,0.11,0.12,0.1,0.12,0.1,0.11,0.11,0.13,0.12,0.12,0.11,0.11,0.1,0.11,0.11,0.13,0.11,0.1,0.11,0.14,0.11,0.12,0.1,0.11,0.09,0.12,0.09,0.13,0.1,0.11,0.0,0.13,0.09,0.11,0.12,0.13,0.1,0.1,0.09,0.09,0.11,0.1,0.12,0.0,0.14,0.0,0.0,0.09,0.0,0.1,0.09,0.0,0.1,0.1,0.09,0.1,0.0,0.09,0.14,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.09,0.09,0.11,0.08,0.0,0.09,0.0,0.0,0.0,0.08,0.0,0.0,0.16,0.1,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.55000000000001
11/03/2021,6.02,5.75,3.86,2.44,2.2,1.76,1.32,1.68,1.0,1.02,1.34,0.95,0.85,0.92,0.83,0.82,0.83,0.69,0.74,0.58,0.61,0.62,0.65,0.71,0.55,0.52,0.68,0.56,0.56,0.52,0.52,0.52,0.61,0.55,0.49,0.48,0.49,0.46,0.53,0.54,0.38,0.52,0.41,0.36,0.39,0.35,0.36,0.4,0.39,0.33,0.35,0.28,0.33,0.0,0.36,0.32,0.34,0.32,0.26,0.3,0.31,0.37,0.29,0.3,0.25,0.25,0.26,0.32,0.34,0.22,0.22,0.2,0.33,0.28,0.18,0.25,0.22,0.25,0.23,0.25,0.24,0.21,0.26,0.22,0.22,0.22,0.2,0.2,0.19,0.15,0.18,0.2,0.16,0.19,0.18,0.19,0.18,0.17,0.21,0.19,0.19,0.18,0.15,0.19,0.21,0.17,0.17,0.24,0.17,0.16,0.12,0.17,0.19,0.14,0.15,0.14,0.12,0.17,0.17,0.15,0.14,0.13,0.16,0.35,0.12,0.14,0.14,0.12,0.17,0.15,0.13,0.14,0.13,0.1,0.12,0.14,0.13,0.11,0.12,0.1,0.12,0.1,0.11,0.11,0.13,0.12,0.12,0.11,0.11,0.1,0.11,0.11,0.13,0.11,0.1,0.11,0.14,0.11,0.12,0.1,0.11,0.09,0.12,0.09,0.13,0.1,0.11,0.0,0.13,0.09,0.11,0.12,0.13,0.1,0.1,0.09,0.09,0.11,0.1,0.12,0.0,0.14,0.0,0.0,0.09,0.0,0.1,0.09,0.0,0.1,0.1,0.09,0.1,0.0,0.09,0.14,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.09,0.09,0.11,0.08,0.0,0.09,0.0,0.0,0.0,0.08,0.0,0.0,0.16,0.1,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.55000000000001
11/04/2021,6.02,5.75,3.86,2.44,2.2,1.76,1.32,1.68,1.0,1.02,1.34,0.95,0.85,0.92,0.83,0.82,0.83,0.69,0.74,0.58,0.61,0.62,0.65,0.71,0.55,0.52,0.68,0.56,0.56,0.52,0.52,0.52,0.61,0.55,0.49,0.48,0.49,0.46,0.53,0.54,0.38,0.52,0.41,0.36,0.39,0.35,0.36,0.4,0.39,0.33,0.35,0.28,0.33,0.0,0.36,0.32,0.34,0.32,0.26,0.3,0.31,0.37,0.29,0.3,0.25,0.25,0.26,0.32,0.34,0.22,0.22,0.2,0.33,0.28,0.18,0.25,0.22,0.25,0.23,0.25,0.24,0.21,0.26,0.22,0.22,0.22,0.2,0.2,0.19,0.15,0.18,0.2,0.16,0.19,0.18,0.19,0.18,0.17,0.21,0.19,0.19,0.18,0.15,0.19,0.21,0.17,0.17,0.24,0.17,0.16,0.12,0.17,0.19,0.14,0.15,0.14,0.12,0.17,0.17,0.15,0.14,0.13,0.16,0.35,0.12,0.14,0.14,0.12,0.17,0.15,0.13,0.14,0.13,0.1,0.12,0.14,0.13,0.11,0.12,0.1,0.12,0.1,0.11,0.11,0.13,0.12,0.12,0.11,0.11,0.1,0.11,0.11,0.13,0.11,0.1,0.11,0.14,0.11,0.12,0.1,0.11,0.09,0.12,0.09,0.13,0.1,0.11,0.0,0.13,0.09,0.11,0.12,0.13,0.1,0.1,0.09,0.09,0.11,0.1,0.12,0.0,0.14,0.0,0.0,0.09,0.0,0.1,0.09,0.0,0.1,0.1,0.09,0.1,0.0,0.09,0.14,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.09,0.09,0.11,0.08,0.0,0.09,0.0,0.0,0.0,0.08,0.0,0.0,0.16,0.1,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.55000000000001
11/05/2021,6.02,5.75,3.86,2.44,2.2,1.76,1.32,1.68,1.0,1.02,1.34,0.95,0.85,0.92,0.83,0.82,0.83,0.69,0.74,0.58,0.61,0.62,0.65,0.71,0.55,0.52,0.68,0.56,0.56,0.52,0.52,0.52,0.61,0.55,0.49,0.48,0.49,0.46,0.53,0.54,0.38,0.52,0.41,0.36,0.39,0.35,0.36,0.4,0.39,0.33,0.35,0.28,0.33,0.0,0.36,0.32,0.34,0.32,0.26,0.3,0.31,0.37,0.29,0.3,0.25,0.25,0.26,0.32,0.34,0.22,0.22,0.2,0.33,0.28,0.18,0.25,0.22,0.25,0.23,0.25,0.24,0.21,0.26,0.22,0.22,0.22,0.2,0.2,0.19,0.15,0.18,0.2,0.16,0.19,0.18,0.19,0.18,0.17,0.21,0.19,0.19,0.18,0.15,0.19,0.21,0.17,0.17,0.24,0.17,0.16,0.12,0.17,0.19,0.14,0.15,0.14,0.12,0.17,0.17,0.15,0.14,0.13,0.16,0.35,0.12,0.14,0.14,0.12,0.17,0.15,0.13,0.14,0.13,0.1,0.12,0.14,0.13,0.11,0.12,0.1,0.12,0.1,0.11,0.11,0.13,0.12,0.12,0.11,0.11,0.1,0.11,0.11,0.13,0.11,0.1,0.11,0.14,0.11,0.12,0.1,0.11,0.09,0.12,0.09,0.13,0.1,0.11,0.0,0.13,0.09,0.11,0.12,0.13,0.1,0.1,0.09,0.09,0.11,0.1,0.12,0.0,0.14,0.0,0.0,0.09,0.0,0.1,0.09,0.0,0.1,0.1,0.09,0.1,0.0,0.09,0.14,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.09,0.09,0.11,0.08,0.0,0.09,0.0,0.0,0.0,0.08,0.0,0.0,0.16,0.1,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.55000000000001
11/08/2021,6.02,5.75,3.86,2.44,2.2,1.76,1.32,1.68,1.0,1.02,1.34,0.95,0.85,0.92,0.83,0.82,0.83,0.69,0.74,0.58,0.61,0.62,0.65,0.71,0.55,0.52,0.68,0.56,0.56,0.52,0.52,0.52,0.61,0.55,0.49,0.48,0.49,0.46,0.53,0.54,0.38,0.52,0.41,0.36,0.39,0.35,0.36,0.4,0.39,0.33,0.35,0.28,0.33,0.0,0.36,0.32,0.34,0.32,0.26,0.3,0.31,0.37,0.29,0.3,0.25,0.25,0.26,0.32,0.34,0.22,0.22,0.2,0.33,0.28,0.18,0.25,0.22,0.25,0.23,0.25,0.24,0.21,0.26,0.22,0.22,0.22,0.2,0.2,0.19,0.15,0.18,0.2,0.16,0.19,0.18,0.19,0.18,0.17,0.21,0.19,0.19,0.18,0.15,0.19,0.21,0.17,0.17,0.24,0.17,0.16,0.12,0.17,0.19,0.14,0.15,0.14,0.12,0.17,0.17,0.15,0.14,0.13,0.16,0.35,0.12,0.14,0.14,0.12,0.17,0.15,0.13,0.14,0.13,0.1,0.12,0.14,0.13,0.11,0.12,0.1,0.12,0.1,0.11,0.11,0.13,0.12,0.12,0.11,0.11,0.1,0.11,0.11,0.13,0.11,0.1,0.11,0.14,0.11,0.12,0.1,0.11,0.09,0.12,0.09,0.13,0.1,0.11,0.0,0.13,0.09,0.11,0.12,0.13,0.1,0.1,0.09,0.09,0.11,0.1,0.12,0.0,0.14,0.0,0.0,0.09,0.0,0.1,0.09,0.0,0.1,0.1,0.09,0.1,0.0,0.09,0.14,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.09,0.09,0.11,0.08,0.0,0.09,0.0,0.0,0.0,0.08,0.0,0.0,0.16,0.1,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.55000000000001
11/09/2021,6.02,5.75,3.86,2.44,2.2,1.76,1.32,1.68,1.0,1.02,1.34,0.95,0.85,0.92,0.83,0.82,0.83,0.69,0.74,0.58,0.61,0.62,0.65,0.71,0.55,0.52,0.68,0.56,0.56,0.52,0.52,0.52,0.61,0.55,0.49,0.48,0.49,0.46,0.53,0.54,0.38,0.52,0.41,0.36,0.39,0.35,0.36,0.4,0.39,0.33,0.35,0.28,0.33,0.0,0.36,0.32,0.34,0.32,0.26,0.3,0.31,0.37,0.29,0.3,0.25,0.25,0.26,0.32,0.34,0.22,0.22,0.2,0.33,0.28,0.18,0.25,0.22,0.25,0.23,0.25,0.24,0.21,0.26,0.22,0.22,0.22,0.2,0.2,0.19,0.15,0.18,0.2,0.16,0.19,0.18,0.19,0.18,0.17,0.21,0.19,0.19,0.18,0.15,0.19,0.21,0.17,0.17,0.24,0.17,0.16,0.12,0.17,0.19,0.14,0.15,0.14,0.12,0.17,0.17,0.15,0.14,0.13,0.16,0.35,0.12,0.14,0.14,0.12,0.17,0.15,0.13,0.14,0.13,0.1,0.12,0.14,0.13,0.11,0.12,0.1,0.12,0.1,0.11,0.11,0.13,0.12,0.12,0.11,0.11,0.1,0.11,0.11,0.13,0.11,0.1,0.11,0.14,0.11,0.12,0.1,0.11,0.09,0.12,0.09,0.13,0.1,0.11,0.0,0.13,0.09,0.11,0.12,0.13,0.1,0.1,0.09,0.09,0.11,0.1,0.12,0.0,0.14,0.0,0.0,0.09,0.0,0.1,0.09,0.0,0.1,0.1,0.09,0.1,0.0,0.09,0.14,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.09,0.09,0.11,0.08,0.0,0.09,0.0,0.0,0.0,0.08,0.0,0.0,0.16,0.1,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.55000000000001
11/10/2021,6.02,5.75,3.86,2.44,2.2,1.76,1.32,1.68,1.0,1.02,1.34,0.95,0.85,0.92,0.83,0.82,0.83,0.69,0.74,0.58,0.61,0.62,0.65,0.71,0.55,0.52,0.68,0.56,0.56,0.52,0.52,0.52,0.61,0.55,0.49,0.48,0.49,0.46,0.53,0.54,0.38,0.52,0.41,0.36,0.39,0.35,0.36,0.4,0.39,0.33,0.35,0.28,0.33,0.0,0.36,0.32,0.34,0.32,0.26,0.3,0.31,0.37,0.29,0.3,0.25,0.25,0.26,0.32,0.34,0.22,0.22,0.2,0.33,0.28,0.18,0.25,0.22,0.25,0.23,0.25,0.24,0.21,0.26,0.22,0.22,0.22,0.2,0.2,0.19,0.15,0.18,0.2,0.16,0.19,0.18,0.19,0.18,0.17,0.21,0.19,0.19,0.18,0.15,0.19,0.21,0.17,0.17,0.24,0.17,0.16,0.12,0.17,0.19,0.14,0.15,0.14,0.12,0.17,0.17,0.15,0.14,0.13,0.16,0.35,0.12,0.14,0.14,0.12,0.17,0.15,0.13,0.14,0.13,0.1,0.12,0.14,0.13,0.11,0.12,0.1,0.12,0.1,0.11,0.11,0.13,0.12,0.12,0.11,0.11,0.1,0.11,0.11,0.13,0.11,0.1,0.11,0.14,0.11,0.12,0.1,0.11,0.09,0.12,0.09,0.13,0.1,0.11,0.0,0.13,0.09,0.11,0.12,0.13,0.1,0.1,0.09,0.09,0.11,0.1,0.12,0.0,0.14,0.0,0.0,0.09,0.0,0.1,0.09,0.0,0.1,0.1,0.09,0.1,0.0,0.09,0.14,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.09,0.09,0.11,0.08,0.0,0.09,0.0,0.0,0.0,0.08,0.0,0.0,0.16,0.1,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.55000000000001
11/11/2021,6.02,5.75,3.86,2.44,2.2,1.76,1.32,1.68,1.0,1.02,1.34,0.95,0.85,0.92,0.83,0.82,0.83,0.69,0.74,0.58,0.61,0.62,0.65,0.71,0.55,0.52,0.68,0.56,0.56,0.52,0.52,0.52,0.61,0.55,0.49,0.48,0.49,0.46,0.53,0.54,0.38,0.52,0.41,0.36,0.39,0.35,0.36,0.4,0.39,0.33,0.35,0.28,0.33,0.0,0.36,0.32,0.34,0.32,0.26,0.3,0.31,0.37,0.29,0.3,0.25,0.25,0.26,0.32,0.34,0.22,0.22,0.2,0.33,0.28,0.18,0.25,0.22,0.25,0.23,0.25,0.24,0.21,0.26,0.22,0.22,0.22,0.2,0.2,0.19,0.15,0.18,0.2,0.16,0.19,0.18,0.19,0.18,0.17,0.21,0.19,0.19,0.18,0.15,0.19,0.21,0.17,0.17,0.24,0.17,0.16,0.12,0.17,0.19,0.14,0.15,0.14,0.12,0.17,0.17,0.15,0.14,0.13,0.16,0.35,0.12,0.14,0.14,0.12,0.17,0.15,0.13,0.14,0.13,0.1,0.12,0.14,0.13,0.11,0.12,0.1,0.12,0.1,0.11,0.11,0.13,0.12,0.12,0.11,0.11,0.1,0.11,0.11,0.13,0.11,0.1,0.11,0.14,0.11,0.12,0.1,0.11,0.09,0.12,0.09,0.13,0.1,0.11,0.0,0.13,0.09,0.11,0.12,0.13,0.1,0.1,0.09,0.09,0.11,0.1,0.12,0.0,0.14,0.0,0.0,0.09,0.0,0.1,0.09,0.0,0.1,0.1,0.09,0.1,0.0,0.09,0.14,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.09,0.09,0.11,0.08,0.0,0.09,0.0,0.0,0.0,0.08,0.0,0.0,0.16,0.1,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.55000000000001
11/12/2021,6.02,5.75,3.86,2.44,2.2,1.76,1.32,1.68,1.0,1.02,1.34,0.95,0.85,0.92,0.83,0.82,0.83,0.69,0.74,0.58,0.61,0.62,0.65,0.71,0.55,0.52,0.68,0.56,0.56,0.52,0.52,0.52,0.61,0.55,0.49,0.48,0.49,0.46,0.53,0.54,0.38,0.52,0.41,0.36,0.39,0.35,0.36,0.4,0.39,0.33,0.35,0.28,0.33,0.0,0.36,0.32,0.34,0.32,0.26,0.3,0.31,0.37,0.29,0.3,0.25,0.25,0.26,0.32,0.34,0.22,0.22,0.2,0.33,0.28,0.18,0.25,0.22,0.25,0.23,0.25,0.24,0.21,0.26,0.22,0.22,0.22,0.2,0.2,0.19,0.15,0.18,0.2,0.16,0.19,0.18,0.19,0.18,0.17,0.21,0.19,0.19,0.18,0.15,0.19,0.21,0.17,0.17,0.24,0.17,0.16,0.12,0.17,0.19,0.14,0.15,0.14,0.12,0.17,0.17,0.15,0.14,0.13,0.16,0.35,0.12,0.14,0.14,0.12,0.17,0.15,0.13,0.14,0.13,0.1,0.12,0.14,0.13,0.11,0.12,0.1,0.12,0.1,0.11,0.11,0.13,0.12,0.12,0.11,0.11,0.1,0.11,0.11,0.13,0.11,0.1,0.11,0.14,0.11,0.12,0.1,0.11,0.09,0.12,0.09,0.13,0.1,0.11,0.0,0.13,0.09,0.11,0.12,0.13,0.1,0.1,0.09,0.09,0.11,0.1,0.12,0.0,0.14,0.0,0.0,0.09,0.0,0.1,0.09,0.0,0.1,0.1,0.09,0.1,0.0,0.09,0.14,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.09,0.09,0.11,0.08,0.0,0.09,0.0,0.0,0.0,0.08,0.0,0.0,0.16,0.1,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.55000000000001
11/15/2021,6.02,5.75,3.86,2.44,2.2,1.76,1.32,1.68,1.0,1.02,1.34,0.95,0.85,0.92,0.83,0.82,0.83,0.69,0.74,0.58,0.61,0.62,0.65,0.71,0.55,0.52,0.68,0.56,0.56,0.52,0.52,0.52,0.61,0.55,0.49,0.48,0.49,0.46,0.53,0.54,0.38,0.52,0.41,0.36,0.39,0.35,0.36,0.4,0.39,0.33,0.35,0.28,0.33,0.0,0.36,0.32,0.34,0.32,0.26,0.3,0.31,0.37,0.29,0.3,0.25,0.25,0.26,0.32,0.34,0.22,0.22,0.2,0.33,0.28,0.18,0.25,0.22,0.25,0.23,0.25,0.24,0.21,0.26,0.22,0.22,0.22,0.2,0.2,0.19,0.15,0.18,0.2,0.16,0.19,0.18,0.19,0.18,0.17,0.21,0.19,0.19,0.18,0.15,0.19,0.21,0.17,0.17,0.24,0.17,0.16,0.12,0.17,0.19,0.14,0.15,0.14,0.12,0.17,0.17,0.15,0.14,0.13,0.16,0.35,0.12,0.14,0.14,0.12,0.17,0.15,0.13,0.14,0.13,0.1,0.12,0.14,0.13,0.11,0.12,0.1,0.12,0.1,0.11,0.11,0.13,0.12,0.12,0.11,0.11,0.1,0.11,0.11,0.13,0.11,0.1,0.11,0.14,0.11,0.12,0.1,0.11,0.09,0.12,0.09,0.13,0.1,0.11,0.0,0.13,0.09,0.11,0.12,0.13,0.1,0.1,0.09,0.09,0.11,0.1,0.12,0.0,0.14,0.0,0.0,0.09,0.0,0.1,0.09,0.0,0.1,0.1,0.09,0.1,0.0,0.09,0.14,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.09,0.09,0.11,0.08,0.0,0.09,0.0,0.0,0.0,0.08,0.0,0.0,0.16,0.1,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.55000000000001
11/16/2021,6.02,5.75,3.86,2.44,2.2,1.76,1.32,1.68,1.0,1.02,1.34,0.95,0.85,0.92,0.83,0.82,0.83,0.69,0.74,0.58,0.61,0.62,0.65,0.71,0.55,0.52,0.68,0.56,0.56,0.52,0.52,0.52,0.61,0.55,0.49,0.48,0.49,0.46,0.53,0.54,0.38,0.52,0.41,0.36,0.39,0.35,0.36,0.4,0.39,0.33,0.35,0.28,0.33,0.0,0.36,0.32,0.34,0.32,0.26,0.3,0.31,0.37,0.29,0.3,0.25,0.25,0.26,0.32,0.34,0.22,0.22,0.2,0.33,0.28,0.18,0.25,0.22,0.25,0.23,0.25,0.24,0.21,0.26,0.22,0.22,0.22,0.2,0.2,0.19,0.15,0.18,0.2,0.16,0.19,0.18,0.19,0.18,0.17,0.21,0.19,0.19,0.18,0.15,0.19,0.21,0.17,0.17,0.24,0.17,0.16,0.12,0.17,0.19,0.14,0.15,0.14,0.12,0.17,0.17,0.15,0.14,0.13,0.16,0.35,0.12,0.14,0.14,0.12,0.17,0.15,0.13,0.14,0.13,0.1,0.12,0.14,0.13,0.11,0.12,0.1,0.12,0.1,0.11,0.11,0.13,0.12,0.12,0.11,0.11,0.1,0.11,0.11,0.13,0.11,0.1,0.11,0.14,0.11,0.12,0.1,0.11,0.09,0.12,0.09,0.13,0.1,0.11,0.0,0.13,0.09,0.11,0.12,0.13,0.1,0.1,0.09,0.09,0.11,0.1,0.12,0.0,0.14,0.0,0.0,0.09,0.0,0.1,0.09,0.0,0.1,0.1,0.09,0.1,0.0,0.09,0.14,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.09,0.09,0.11,0.08,0.0,0.09,0.0,0.0,0.0,0.08,0.0,0.0,0.16,0.1,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.55000000000001
11/17/2021,6.02,5.75,3.86,2.44,2.2,1.76,1.32,1.68,1.0,1.02,1.34,0.95,0.85,0.92,0.83,0.82,0.83,0.69,0.74,0.58,0.61,0.62,0.65,0.71,0.55,0.52,0.68,0.56,0.56,0.52,0.52,0.52,0.61,0.55,0.49,0.48,0.49,0.46,0.53,0.54,0.38,0.52,0.41,0.36,0.39,0.35,0.36,0.4,0.39,0.33,0.35,0.28,0.33,0.0,0.36,0.32,0.34,0.32,0.26,0.3,0.31,0.37,0.29,0.3,0.25,0.25,0.26,0.32,0.34,0.22,0.22,0.2,0.33,0.28,0.18,0.25,0.22,0.25,0.23,0.25,0.24,0.21,0.26,0.22,0.22,0.22,0.2,0.2,0.19,0.15,0.18,0.2,0.16,0.19,0.18,0.19,0.18,0.17,0.21,0.19,0.19,0.18,0.15,0.19,0.21,0.17,0.17,0.24,0.17,0.16,0.12,0.17,0.19,0.14,0.15,0.14,0.12,0.17,0.17,0.15,0.14,0.13,0.16,0.35,0.12,0.14,0.14,0.12,0.17,0.15,0.13,0.14,0.13,0.1,0.12,0.14,0.13,0.11,0.12,0.1,0.12,0.1,0.11,0.11,0.13,0.12,0.12,0.11,0.11,0.1,0.11,0.11,0.13,0.11,0.1,0.11,0.14,0.11,0.12,0.1,0.11,0.09,0.12,0.09,0.13,0.1,0.11,0.0,0.13,0.09,0.11,0.12,0.13,0.1,0.1,0.09,0.09,0.11,0.1,0.12,0.0,0.14,0.0,0.0,0.09,0.0,0.1,0.09,0.0,0.1,0.1,0.09,0.1,0.0,0.09,0.14,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.09,0.09,0.11,0.08,0.0,0.09,0.0,0.0,0.0,0.08,0.0,0.0,0.16,0.1,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.55000000000001
11/18/2021,6.02,5.75,3.86,2.44,2.2,1.76,1.32,1.68,1.0,1.02,1.34,0.95,0.85,0.92,0.83,0.82,0.83,0.69,0.74,0.58,0.61,0.62,0.65,0.71,0.55,0.52,0.68,0.56,0.56,0.52,0.52,0.52,0.61,0.55,0.49,0.48,0.49,0.46,0.53,0.54,0.38,0.52,0.41,0.36,0.39,0.35,0.36,0.4,0.39,0.33,0.35,0.28,0.33,0.0,0.36,0.32,0.34,0.32,0.26,0.3,0.31,0.37,0.29,0.3,0.25,0.25,0.26,0.32,0.34,0.22,0.22,0.2,0.33,0.28,0.18,0.25,0.22,0.25,0.23,0.25,0.24,0.21,0.26,0.22,0.22,0.22,0.2,0.2,0.19,0.15,0.18,0.2,0.16,0.19,0.18,0.19,0.18,0.17,0.21,0.19,0.19,0.18,0.15,0.19,0.21,0.17,0.17,0.24,0.17,0.16,0.12,0.17,0.19,0.14,0.15,0.14,0.12,0.17,0.17,0.15,0.14,0.13,0.16,0.35,0.12,0.14,0.14,0.12,0.17,0.15,0.13,0.14,0.13,0.1,0.12,0.14,0.13,0.11,0.12,0.1,0.12,0.1,0.11,0.11,0.13,0.12,0.12,0.11,0.11,0.1,0.11,0.11,0.13,0.11,0.1,0.11,0.14,0.11,0.12,0.1,0.11,0.09,0.12,0.09,0.13,0.1,0.11,0.0,0.13,0.09,0.11,0.12,0.13,0.1,0.1,0.09,0.09,0.11,0.1,0.12,0.0,0.14,0.0,0.0,0.09,0.0,0.1,0.09,0.0,0.1,0.1,0.09,0.1,0.0,0.09,0.14,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.09,0.09,0.11,0.08,0.0,0.09,0.0,0.0,0.0,0.08,0.0,0.0,0.16,0.1,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.55000000000001
