,AAPL,MSFT,AMZN,OXY,PFE,WFC,MGM,HBAN,LUMN,US Dollar,GS,LEN,FB,GOOGL,GOOG,CPB,NTRS,JNPR,NTAP,NLY,VRT,T,D,USB,BRK.B,DVA,CAH,ZION,JPM,JNJ,BERY,V,UNH,CVS,ARW,ABBV,TMO,PG,MDT,VLY,PB,ABT,MRK,LLY,RRC,DHR,ISRG,INTC,AMGN,BMY,DBI,OI,STNG,CAR,ESI,MX,PAG,UNFI,BCEI,LAZ,REGN,THG,R,GPRE,ADS,AXL,DHT,ESRT,GILD,IDXX,MGY,MUR,NRZ,ZTS,AVT,HTH,TTMI,SYK,PKI,PDCE,OVV,CXP,GES,EOG,FANG,ANTM,ABC,ASB,ILMN,SUN,MRO,LGND,HOMB,CNC,BSM,ALGN,COP,XOM,REGI,PXD,EW,CI,BIIB,BDX,ALB,ABMD,NGVT,INT,VVV,RAD,PSX,MPC,MAG.TO,AVYA,FNV.TO,ECL,DK,CTVA,CNX,CVX,APA,CC,RGLD,VLO,HCC,RPM,WPM.TO,PPG,CF,BSX,KL.TO,DD,FMC,HFC,NEM,WLK,AGI.TO,SIL.TO,SSL.TO,RS,NUE,VRTX,LYB,DOW,LAUR,ABX.TO,SSRM,EMN,FR.TO,HCA,ELD.TO,SVM.TO,RMD,PVG.TO,PBF,IQV,PAAS.TO,FCX,DRD,AU,A,SPCE,BK,PARR,K.TO,NTCT,MTD,FL9.,FVI.TO,NBR,BVN.,WAT,CRL,FOSL,GEF,HOLX,STAR,LH,MCK,STE,VGR,DGX,WELL,TFX,ATCO,MIC,IHRT,BFAM,BIO,VTRS,TGI,TGT,SFL,SRG,JWN,SGMS,LYFT,HXL,HSIC,DG,AUB,AAP,WRE,SBUX,PEB,Us Dollars,Black Stone Minerals LP Partnership Units,CVI,INCY,FRT,AKR,PDM,JBGS,MGP,MCD,HLT,MAR,KW,PNC,GE,MTB,ATUS,AGNC,DXC,TSLA,NVDA,ASO,FTI,NXST,SWBI,ACM,HRB,BIG,QRTEA,SYF,SLG,MAXR,TEN,RF,GPI,TMX,VST,AMCX,NEP,BXS,MDRX,COF,KMT,ACI,UBSI,NOMD,AXS,AR,AA,MPLN,CRM,SRCL,TMHC,UHS,WY,ZBH,EAF,BBBY,CTLT,ABCB,XRAY,EXPE,RTX,COO,KO,WST,IBM,BAX,CERN,CYH,ENPH,DXCM,PRGO,SJM,ORLY,n/a,HUM,MRNA,AZO,BUWA.,CIVI,CADE,LYLTV,COTY,ALLY,KRA,ENR,ISBC,WBS,SNV,TGP,BOKF,PACW,SUM
10/11/2021,4.48,4.17,2.68,0.34,0.39,1.28,0.0,0.84,1.79,0.0,0.0,0.0,1.54,1.63,1.61,1.63,0.9,0.0,0.0,1.34,0.0,0.29,0.0,1.91,1.03,0.22,0.23,0.0,1.01,0.81,0.0,0.74,0.71,0.25,0.0,0.34,0.4,0.0,0.32,0.0,0.43,0.36,0.37,0.32,0.44,0.34,0.25,0.0,0.26,0.26,0.0,0.28,0.35,0.36,0.25,0.25,0.0,0.52,0.34,0.0,0.0,0.0,0.74,0.25,1.44,0.0,0.0,0.0,0.23,0.23,0.34,0.33,0.92,0.24,0.0,0.25,0.0,0.25,0.24,0.29,0.37,0.0,0.0,0.32,0.36,0.0,0.25,0.58,0.0,0.26,0.34,0.0,0.0,0.0,0.31,0.24,0.33,0.28,0.26,0.31,0.23,0.25,0.0,0.25,0.24,0.24,0.24,0.0,0.26,0.0,0.29,0.28,0.21,0.4,0.23,0.24,0.31,0.25,0.3,0.27,0.32,0.23,0.0,0.3,0.0,0.24,0.21,0.23,0.33,0.24,0.27,0.24,0.25,0.29,0.24,0.29,0.0,0.23,0.23,0.23,0.0,0.23,0.24,0.23,0.0,0.23,0.24,0.23,0.22,0.24,0.24,0.0,0.22,0.26,0.39,0.24,0.24,0.23,0.0,0.26,0.23,0.0,0.0,0.0,0.24,0.0,0.23,0.0,0.0,0.0,0.26,0.21,0.24,0.0,0.0,0.23,0.0,0.23,0.25,0.25,0.0,0.24,0.0,0.25,0.0,0.0,0.0,0.0,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,2.31,2.12,1.06,1.53,1.19,1.18,0.92,0.92,0.92,0.77,0.64,0.7,0.66,0.52,0.56,0.5,0.49,0.4,0.39,0.46,0.5,0.39,0.37,0.36,0.37,0.39,0.31,0.34,0.32,0.33,0.28,0.32,0.27,0.41,0.29,0.22,0.27,0.26,0.25,0.22,0.26,0.25,0.24,0.0,0.26,0.28,0.24,0.3,0.26,0.23,0.24,0.23,0.26,0.27,0.23,0.22,0.22,0.27,0.29,0.24,0.26,0.89,0.24,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.01
10/12/2021,4.46,4.15,2.67,0.36,0.39,1.27,0.0,0.83,1.73,0.0,0.0,0.0,1.51,1.63,1.62,1.6,0.92,0.0,0.0,1.33,0.0,0.28,0.0,1.92,1.04,0.21,0.23,0.0,1.01,0.8,0.0,0.74,0.73,0.25,0.0,0.34,0.4,0.0,0.32,0.0,0.43,0.36,0.36,0.33,0.45,0.34,0.24,0.0,0.25,0.24,0.0,0.28,0.34,0.38,0.25,0.25,0.0,0.51,0.36,0.0,0.0,0.0,0.73,0.26,1.42,0.0,0.0,0.0,0.23,0.23,0.35,0.36,0.93,0.24,0.0,0.25,0.0,0.25,0.23,0.31,0.39,0.0,0.0,0.33,0.38,0.0,0.25,0.58,0.21,0.26,0.35,0.0,0.0,0.0,0.31,0.23,0.34,0.28,0.27,0.33,0.23,0.24,0.0,0.24,0.23,0.24,0.24,0.0,0.27,0.0,0.3,0.29,0.22,0.4,0.23,0.24,0.32,0.25,0.31,0.28,0.35,0.24,0.0,0.31,0.0,0.23,0.21,0.23,0.34,0.24,0.27,0.24,0.25,0.29,0.23,0.29,0.0,0.23,0.23,0.23,0.0,0.22,0.24,0.23,0.0,0.23,0.23,0.23,0.23,0.24,0.25,0.0,0.22,0.26,0.39,0.24,0.24,0.25,0.0,0.27,0.22,0.0,0.0,0.0,0.24,0.0,0.22,0.0,0.0,0.0,0.29,0.21,0.24,0.0,0.0,0.23,0.0,0.23,0.25,0.26,0.0,0.23,0.0,0.24,0.0,0.0,0.0,0.0,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,2.3,2.11,1.04,1.53,1.17,1.17,0.92,0.9,0.97,0.76,0.64,0.69,0.66,0.55,0.56,0.49,0.5,0.41,0.4,0.46,0.5,0.38,0.37,0.36,0.36,0.39,0.32,0.33,0.31,0.31,0.29,0.31,0.27,0.42,0.28,0.21,0.26,0.25,0.25,0.21,0.26,0.25,0.24,0.0,0.26,0.28,0.24,0.3,0.26,0.23,0.24,0.23,0.25,0.27,0.23,0.0,0.22,0.26,0.28,0.23,0.25,0.88,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.96
10/13/2021,4.46,4.15,2.67,0.36,0.39,1.27,0.0,0.83,1.73,0.0,0.0,0.0,1.51,1.63,1.62,1.6,0.92,0.0,0.0,1.33,0.0,0.28,0.0,1.92,1.04,0.21,0.23,0.0,1.01,0.8,0.0,0.74,0.73,0.25,0.0,0.34,0.4,0.0,0.32,0.0,0.43,0.36,0.36,0.33,0.45,0.34,0.24,0.0,0.25,0.24,0.0,0.28,0.34,0.38,0.25,0.25,0.0,0.51,0.36,0.0,0.0,0.0,0.73,0.26,1.42,0.0,0.0,0.0,0.23,0.23,0.35,0.36,0.93,0.24,0.0,0.25,0.0,0.25,0.23,0.31,0.39,0.0,0.0,0.33,0.38,0.0,0.25,0.58,0.21,0.26,0.35,0.0,0.0,0.0,0.31,0.23,0.34,0.28,0.27,0.33,0.23,0.24,0.0,0.24,0.23,0.24,0.24,0.0,0.27,0.0,0.3,0.29,0.22,0.4,0.23,0.24,0.32,0.25,0.31,0.28,0.35,0.24,0.0,0.31,0.0,0.23,0.21,0.23,0.34,0.24,0.27,0.24,0.25,0.29,0.23,0.29,0.0,0.23,0.23,0.23,0.0,0.22,0.24,0.23,0.0,0.23,0.23,0.23,0.23,0.24,0.25,0.0,0.22,0.26,0.39,0.24,0.24,0.25,0.0,0.27,0.22,0.0,0.0,0.0,0.24,0.0,0.22,0.0,0.0,0.0,0.29,0.21,0.24,0.0,0.0,0.23,0.0,0.23,0.25,0.26,0.0,0.23,0.0,0.24,0.0,0.0,0.0,0.0,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,2.3,2.11,1.04,1.53,1.17,1.17,0.92,0.9,0.97,0.76,0.64,0.69,0.66,0.55,0.56,0.49,0.5,0.41,0.4,0.46,0.5,0.38,0.37,0.36,0.36,0.39,0.32,0.33,0.31,0.31,0.29,0.31,0.27,0.42,0.28,0.21,0.26,0.25,0.25,0.21,0.26,0.25,0.24,0.0,0.26,0.28,0.24,0.3,0.26,0.23,0.24,0.23,0.25,0.27,0.23,0.0,0.22,0.26,0.28,0.23,0.25,0.88,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.96
10/14/2021,4.49,4.17,2.65,0.36,0.39,1.26,0.0,0.83,1.7,0.0,0.0,0.0,1.5,1.63,1.62,1.6,0.93,0.0,0.0,1.34,0.0,0.28,0.0,1.92,1.03,0.21,0.23,0.0,0.99,0.8,0.0,0.73,0.73,0.25,0.0,0.34,0.4,0.0,0.31,0.0,0.43,0.36,0.36,0.33,0.45,0.34,0.24,0.0,0.25,0.25,0.0,0.28,0.34,0.39,0.25,0.25,0.0,0.51,0.36,0.0,0.0,0.0,0.73,0.26,1.38,0.0,0.0,0.0,0.23,0.23,0.36,0.36,0.93,0.24,0.0,0.25,0.0,0.24,0.23,0.32,0.39,0.0,0.0,0.33,0.38,0.0,0.26,0.58,0.21,0.27,0.35,0.0,0.0,0.0,0.31,0.23,0.34,0.28,0.28,0.33,0.23,0.25,0.0,0.24,0.23,0.23,0.24,0.0,0.27,0.0,0.3,0.28,0.22,0.4,0.23,0.24,0.33,0.25,0.31,0.28,0.36,0.24,0.0,0.31,0.0,0.24,0.21,0.23,0.35,0.24,0.27,0.24,0.25,0.29,0.23,0.3,0.0,0.23,0.23,0.24,0.0,0.23,0.24,0.23,0.0,0.23,0.23,0.23,0.23,0.24,0.25,0.0,0.22,0.26,0.4,0.24,0.23,0.26,0.0,0.27,0.22,0.0,0.0,0.0,0.24,0.0,0.22,0.0,0.0,0.0,0.29,0.21,0.24,0.0,0.0,0.23,0.0,0.23,0.25,0.26,0.0,0.23,0.0,0.23,0.0,0.0,0.0,0.0,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.3,2.1,1.02,1.54,1.16,1.19,0.92,0.9,0.94,0.76,0.65,0.67,0.66,0.53,0.55,0.49,0.5,0.41,0.4,0.46,0.49,0.38,0.36,0.36,0.37,0.39,0.32,0.33,0.32,0.31,0.28,0.31,0.27,0.41,0.29,0.0,0.26,0.25,0.24,0.21,0.27,0.25,0.24,0.0,0.26,0.28,0.24,0.3,0.26,0.23,0.24,0.23,0.25,0.26,0.23,0.21,0.23,0.26,0.27,0.23,0.25,0.89,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.9
10/15/2021,4.49,4.17,2.65,0.36,0.39,1.26,0.0,0.83,1.7,0.0,0.0,0.0,1.5,1.63,1.62,1.6,0.93,0.0,0.0,1.34,0.0,0.28,0.0,1.92,1.03,0.21,0.23,0.0,0.99,0.8,0.0,0.73,0.73,0.25,0.0,0.34,0.4,0.0,0.31,0.0,0.43,0.36,0.36,0.33,0.45,0.34,0.24,0.0,0.25,0.25,0.0,0.28,0.34,0.39,0.25,0.25,0.0,0.51,0.36,0.0,0.0,0.0,0.73,0.26,1.38,0.0,0.0,0.0,0.23,0.23,0.36,0.36,0.93,0.24,0.0,0.25,0.0,0.24,0.23,0.32,0.39,0.0,0.0,0.33,0.38,0.0,0.26,0.58,0.21,0.27,0.35,0.0,0.0,0.0,0.31,0.23,0.34,0.28,0.28,0.33,0.23,0.25,0.0,0.24,0.23,0.23,0.24,0.0,0.27,0.0,0.3,0.28,0.22,0.4,0.23,0.24,0.33,0.25,0.31,0.28,0.36,0.24,0.0,0.31,0.0,0.24,0.21,0.23,0.35,0.24,0.27,0.24,0.25,0.29,0.23,0.3,0.0,0.23,0.23,0.24,0.0,0.23,0.24,0.23,0.0,0.23,0.23,0.23,0.23,0.24,0.25,0.0,0.22,0.26,0.4,0.24,0.23,0.26,0.0,0.27,0.22,0.0,0.0,0.0,0.24,0.0,0.22,0.0,0.0,0.0,0.29,0.21,0.24,0.0,0.0,0.23,0.0,0.23,0.25,0.26,0.0,0.23,0.0,0.23,0.0,0.0,0.0,0.0,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.3,2.1,1.02,1.54,1.16,1.19,0.92,0.9,0.94,0.76,0.65,0.67,0.66,0.53,0.55,0.49,0.5,0.41,0.4,0.46,0.49,0.38,0.36,0.36,0.37,0.39,0.32,0.33,0.32,0.31,0.28,0.31,0.27,0.41,0.29,0.0,0.26,0.25,0.24,0.21,0.27,0.25,0.24,0.0,0.26,0.28,0.24,0.3,0.26,0.23,0.24,0.23,0.25,0.26,0.23,0.21,0.23,0.26,0.27,0.23,0.25,0.89,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.9
10/18/2021,4.48,4.25,2.67,0.34,0.38,1.19,0.0,0.84,1.69,0.0,0.0,0.0,1.5,1.65,1.64,1.57,0.95,0.0,0.0,1.34,0.0,0.27,0.0,1.85,1.02,0.0,0.23,0.0,0.96,0.8,0.0,0.72,0.75,0.25,0.0,0.33,0.39,0.0,0.32,0.0,0.44,0.36,0.35,0.33,0.46,0.34,0.24,0.0,0.25,0.25,0.0,0.28,0.31,0.4,0.24,0.25,0.0,0.48,0.37,0.0,0.0,0.0,0.73,0.26,1.38,0.0,0.0,0.0,0.23,0.23,0.37,0.35,0.94,0.24,0.0,0.25,0.0,0.25,0.23,0.33,0.4,0.0,0.0,0.33,0.37,0.0,0.25,0.57,0.21,0.28,0.35,0.0,0.0,0.0,0.31,0.21,0.33,0.28,0.27,0.33,0.23,0.24,0.0,0.24,0.25,0.24,0.25,0.0,0.29,0.0,0.3,0.29,0.24,0.41,0.24,0.24,0.36,0.26,0.31,0.28,0.38,0.24,0.22,0.31,0.0,0.24,0.23,0.24,0.33,0.24,0.29,0.24,0.26,0.3,0.25,0.29,0.0,0.25,0.26,0.24,0.21,0.23,0.24,0.23,0.0,0.24,0.25,0.24,0.25,0.24,0.28,0.0,0.22,0.27,0.43,0.24,0.25,0.27,0.0,0.29,0.22,0.0,0.0,0.0,0.26,0.0,0.23,0.0,0.0,0.0,0.31,0.21,0.24,0.0,0.0,0.23,0.0,0.23,0.25,0.26,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.25,2.07,1.0,1.53,1.18,1.22,0.96,0.91,0.92,0.75,0.66,0.68,0.64,0.54,0.55,0.49,0.5,0.44,0.39,0.46,0.48,0.39,0.4,0.37,0.37,0.39,0.32,0.33,0.33,0.32,0.28,0.31,0.28,0.4,0.29,0.0,0.28,0.25,0.25,0.21,0.27,0.25,0.25,0.0,0.26,0.28,0.24,0.3,0.26,0.22,0.24,0.23,0.25,0.27,0.23,0.0,0.25,0.27,0.27,0.23,0.26,0.89,0.26,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.45000000000002
10/19/2021,4.49,4.25,2.75,0.33,0.38,1.27,0.0,0.84,1.66,0.0,0.0,0.0,1.47,1.64,1.63,1.55,0.96,0.0,0.0,1.34,0.0,0.27,0.0,1.84,1.03,0.0,0.23,0.0,0.98,0.8,0.0,0.74,0.76,0.25,0.0,0.33,0.4,0.0,0.32,0.0,0.43,0.36,0.35,0.33,0.45,0.34,0.24,0.0,0.25,0.25,0.0,0.28,0.31,0.41,0.24,0.24,0.0,0.48,0.38,0.0,0.0,0.0,0.73,0.25,1.39,0.0,0.0,0.0,0.23,0.23,0.36,0.35,0.94,0.24,0.0,0.25,0.0,0.25,0.23,0.33,0.4,0.0,0.0,0.33,0.37,0.0,0.25,0.57,0.21,0.28,0.35,0.0,0.0,0.0,0.3,0.21,0.33,0.28,0.27,0.32,0.23,0.24,0.0,0.24,0.25,0.24,0.24,0.0,0.29,0.0,0.29,0.29,0.23,0.4,0.24,0.24,0.36,0.26,0.3,0.28,0.38,0.23,0.22,0.31,0.0,0.24,0.23,0.24,0.32,0.24,0.29,0.24,0.26,0.3,0.24,0.29,0.0,0.25,0.25,0.24,0.21,0.23,0.24,0.23,0.0,0.23,0.24,0.24,0.24,0.24,0.28,0.0,0.22,0.27,0.43,0.24,0.25,0.28,0.0,0.28,0.22,0.0,0.0,0.0,0.25,0.0,0.23,0.0,0.0,0.0,0.32,0.21,0.23,0.0,0.0,0.22,0.0,0.22,0.25,0.26,0.0,0.23,0.0,0.23,0.0,0.0,0.0,0.0,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,2.27,2.06,0.97,1.53,1.19,1.25,0.96,0.89,0.93,0.74,0.65,0.68,0.64,0.54,0.54,0.49,0.5,0.43,0.39,0.47,0.47,0.38,0.4,0.36,0.37,0.38,0.32,0.33,0.33,0.32,0.28,0.3,0.28,0.4,0.34,0.0,0.28,0.25,0.25,0.21,0.27,0.25,0.25,0.0,0.26,0.27,0.24,0.3,0.26,0.22,0.24,0.22,0.26,0.26,0.23,0.0,0.25,0.26,0.27,0.23,0.26,1.29,0.26,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.63
10/20/2021,4.49,4.25,2.75,0.33,0.38,1.27,0.0,0.84,1.66,0.0,0.0,0.0,1.47,1.64,1.63,1.55,0.96,0.0,0.0,1.34,0.0,0.27,0.0,1.84,1.03,0.0,0.23,0.0,0.98,0.8,0.0,0.74,0.76,0.25,0.0,0.33,0.4,0.0,0.32,0.0,0.43,0.36,0.35,0.33,0.45,0.34,0.24,0.0,0.25,0.25,0.0,0.28,0.31,0.41,0.24,0.24,0.0,0.48,0.38,0.0,0.0,0.0,0.73,0.25,1.39,0.0,0.0,0.0,0.23,0.23,0.36,0.35,0.94,0.24,0.0,0.25,0.0,0.25,0.23,0.33,0.4,0.0,0.0,0.33,0.37,0.0,0.25,0.57,0.21,0.28,0.35,0.0,0.0,0.0,0.3,0.21,0.33,0.28,0.27,0.32,0.23,0.24,0.0,0.24,0.25,0.24,0.24,0.0,0.29,0.0,0.29,0.29,0.23,0.4,0.24,0.24,0.36,0.26,0.3,0.28,0.38,0.23,0.22,0.31,0.0,0.24,0.23,0.24,0.32,0.24,0.29,0.24,0.26,0.3,0.24,0.29,0.0,0.25,0.25,0.24,0.21,0.23,0.24,0.23,0.0,0.23,0.24,0.24,0.24,0.24,0.28,0.0,0.22,0.27,0.43,0.24,0.25,0.28,0.0,0.28,0.22,0.0,0.0,0.0,0.25,0.0,0.23,0.0,0.0,0.0,0.32,0.21,0.23,0.0,0.0,0.22,0.0,0.22,0.25,0.26,0.0,0.23,0.0,0.23,0.0,0.0,0.0,0.0,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,2.27,2.06,0.97,1.53,1.19,1.25,0.96,0.89,0.93,0.74,0.65,0.68,0.64,0.54,0.54,0.49,0.5,0.43,0.39,0.47,0.47,0.38,0.4,0.36,0.37,0.38,0.32,0.33,0.33,0.32,0.28,0.3,0.28,0.4,0.34,0.0,0.28,0.25,0.25,0.21,0.27,0.25,0.25,0.0,0.26,0.27,0.24,0.3,0.26,0.22,0.24,0.22,0.26,0.26,0.23,0.0,0.25,0.26,0.27,0.23,0.26,1.29,0.26,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.63
10/21/2021,4.49,4.25,2.75,0.33,0.38,1.27,0.0,0.84,1.66,0.0,0.0,0.0,1.47,1.64,1.63,1.55,0.96,0.0,0.0,1.34,0.0,0.27,0.0,1.84,1.03,0.0,0.23,0.0,0.98,0.8,0.0,0.74,0.76,0.25,0.0,0.33,0.4,0.0,0.32,0.0,0.43,0.36,0.35,0.33,0.45,0.34,0.24,0.0,0.25,0.25,0.0,0.28,0.31,0.41,0.24,0.24,0.0,0.48,0.38,0.0,0.0,0.0,0.73,0.25,1.39,0.0,0.0,0.0,0.23,0.23,0.36,0.35,0.94,0.24,0.0,0.25,0.0,0.25,0.23,0.33,0.4,0.0,0.0,0.33,0.37,0.0,0.25,0.57,0.21,0.28,0.35,0.0,0.0,0.0,0.3,0.21,0.33,0.28,0.27,0.32,0.23,0.24,0.0,0.24,0.25,0.24,0.24,0.0,0.29,0.0,0.29,0.29,0.23,0.4,0.24,0.24,0.36,0.26,0.3,0.28,0.38,0.23,0.22,0.31,0.0,0.24,0.23,0.24,0.32,0.24,0.29,0.24,0.26,0.3,0.24,0.29,0.0,0.25,0.25,0.24,0.21,0.23,0.24,0.23,0.0,0.23,0.24,0.24,0.24,0.24,0.28,0.0,0.22,0.27,0.43,0.24,0.25,0.28,0.0,0.28,0.22,0.0,0.0,0.0,0.25,0.0,0.23,0.0,0.0,0.0,0.32,0.21,0.23,0.0,0.0,0.22,0.0,0.22,0.25,0.26,0.0,0.23,0.0,0.23,0.0,0.0,0.0,0.0,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,2.27,2.06,0.97,1.53,1.19,1.25,0.96,0.89,0.93,0.74,0.65,0.68,0.64,0.54,0.54,0.49,0.5,0.43,0.39,0.47,0.47,0.38,0.4,0.36,0.37,0.38,0.32,0.33,0.33,0.32,0.28,0.3,0.28,0.4,0.34,0.0,0.28,0.25,0.25,0.21,0.27,0.25,0.25,0.0,0.26,0.27,0.24,0.3,0.26,0.22,0.24,0.22,0.26,0.26,0.23,0.0,0.25,0.26,0.27,0.23,0.26,1.29,0.26,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.63
10/22/2021,4.57,4.27,2.75,0.34,0.38,1.31,0.0,0.84,1.67,0.0,0.0,0.0,1.53,1.65,1.64,1.53,0.95,0.0,0.0,1.34,0.0,0.27,0.0,1.86,1.02,0.0,0.23,0.0,0.98,0.81,0.0,0.74,0.75,0.24,0.0,0.33,0.4,0.0,0.3,0.0,0.43,0.36,0.35,0.33,0.46,0.34,0.24,0.0,0.24,0.24,0.0,0.28,0.33,0.43,0.24,0.24,0.0,0.47,0.37,0.0,0.0,0.0,0.74,0.26,1.39,0.0,0.0,0.0,0.23,0.23,0.36,0.35,0.93,0.24,0.0,0.25,0.0,0.25,0.23,0.32,0.39,0.0,0.0,0.33,0.37,0.0,0.24,0.57,0.21,0.28,0.36,0.0,0.0,0.0,0.3,0.0,0.34,0.28,0.27,0.32,0.24,0.24,0.0,0.24,0.25,0.24,0.24,0.0,0.28,0.0,0.3,0.29,0.23,0.38,0.24,0.24,0.35,0.25,0.31,0.28,0.38,0.23,0.21,0.31,0.0,0.24,0.23,0.24,0.33,0.25,0.28,0.24,0.25,0.3,0.24,0.3,0.0,0.24,0.25,0.24,0.21,0.23,0.24,0.23,0.0,0.23,0.24,0.23,0.25,0.24,0.27,0.0,0.22,0.27,0.43,0.24,0.25,0.28,0.0,0.28,0.22,0.0,0.0,0.0,0.25,0.0,0.23,0.0,0.0,0.0,0.31,0.21,0.24,0.0,0.0,0.22,0.0,0.22,0.24,0.26,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72,2.26,2.05,0.95,1.54,1.16,1.27,0.97,0.89,0.91,0.74,0.66,0.68,0.63,0.53,0.55,0.51,0.48,0.42,0.37,0.47,0.47,0.39,0.39,0.35,0.37,0.37,0.32,0.33,0.33,0.32,0.28,0.3,0.28,0.41,0.32,0.21,0.28,0.25,0.25,0.21,0.26,0.25,0.25,0.0,0.26,0.27,0.24,0.29,0.26,0.22,0.23,0.23,0.25,0.26,0.22,0.0,0.27,0.26,0.27,0.23,0.26,1.34,0.26,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.81
