,AAPL,TSLA,JNJ,PG,ADBE,XOM,INTC,CSCO,PFE,CRM,CVX,ABT,TMO,MRK,LLY,NKE,TXN,DHR,MDT,QCOM,UPS,LIN,BMY,IBM,INTU,AMAT,MMM,AMD,CVS,SYK,MU,PLD,MDLZ,TMUS,COP,UBER,FDX,EL,BDX,EQIX,NSC,ADSK,EW,APD,ADI,BSX,ETN,EMR,REGN,NXPI,FCX,IDXX,BIIB,DOCU,ECL,NEM,EOG,JCI,ALGN,EBAY,KLAC,DOW,MRVL,TEL,A,TT,EXC,APTV,DD,CARR,SRE,SNPS,ALXN,LULU,BAX,PPG,ORLY,PSX,HPQ,CDNS,IFF,PXD,CTSH,RMD,WBA,CMI,SWK,ZBH,CTAS,MNST,ADM,CTVA,AZO,ROK,VLO,GLW,DHI,MCK,FAST,PEG,ANSS,PCAR,ZBRA,NUE,CPRT,LEN,LH,VFC,DELL,WST,LBRDK,WY,ODFL,KDP,CDW,IP,TDOC,CERN,DLTR,FTV,VMC,GRMN,MLM,WDC,DOV,TSCO,BURL,EIX,XYL,EXPD,HZNP,CHD,IT,FLT,GWW,TRMB,STE,ALB,COO,HPE,TFX,PAYC,AKAM,ULTA,POOL,TYL,IR,GPC,CTLT,FANG,AVY,BKR,DGX,PKI,OMC,HOLX,ABC,CAH,IEX,PLUG,BMRN,PTC,WAB,PHM,CTXS,LKQ,JBHT,FMC,XRAY,WRK,BIO,SJM,FBHS,AAP,WHR,CHRW,XPO,IPG,PKG,VMW,ATO,CDAY,STLD,JKHY,CCEP,SNA,BWA,UHS,FFIV,PNR,CF,MHK,CLVT,REG,BG,JAZZ,LEA,HSIC,DOX,NWSA,PNW,AZN,RHI,JNPR,ST,FLEX,TJX,PANW,PAYX,ARE,GNRC,WAT,LYB,CRL,TECH,DVN,EXAS,BBWI WI,OGN,NOW,LRCX,MPC,EA,OKTA,TER,PPL,HES,HAL,YNDX,CTRA,SEDG,HAS,ALLE,SUM
09/17/2021,16.97,4.21,3.17,2.59,2.25,1.69,1.61,1.79,1.83,1.64,1.36,1.62,1.61,1.34,1.44,1.43,1.32,1.5,1.29,1.16,1.01,1.19,1.01,0.89,1.06,0.93,0.77,0.94,0.81,0.7,0.6,0.71,0.61,0.56,0.56,0.46,0.45,0.55,0.55,0.54,0.45,0.45,0.55,0.43,0.46,0.46,0.46,0.42,0.47,0.42,0.37,0.39,0.32,0.37,0.4,0.33,0.29,0.39,0.4,0.36,0.39,0.32,0.36,0.35,0.38,0.32,0.36,0.29,0.27,0.35,0.31,0.36,0.0,0.34,0.3,0.26,0.29,0.21,0.25,0.33,0.26,0.24,0.29,0.3,0.26,0.24,0.22,0.22,0.25,0.26,0.24,0.23,0.24,0.26,0.19,0.21,0.21,0.24,0.23,0.23,0.23,0.21,0.22,0.23,0.22,0.19,0.21,0.16,0.19,0.24,0.19,0.19,0.21,0.18,0.19,0.16,0.14,0.16,0.15,0.18,0.17,0.18,0.16,0.13,0.17,0.17,0.14,0.16,0.17,0.16,0.17,0.15,0.19,0.15,0.14,0.17,0.15,0.19,0.15,0.13,0.13,0.17,0.13,0.14,0.13,0.13,0.15,0.12,0.16,0.1,0.13,0.13,0.15,0.15,0.11,0.14,0.13,0.11,0.12,0.09,0.1,0.09,0.12,0.09,0.1,0.1,0.1,0.09,0.1,0.1,0.12,0.09,0.1,0.09,0.1,0.09,0.0,0.11,0.1,0.08,0.09,0.1,0.09,0.09,0.09,0.08,0.07,0.08,0.09,0.09,0.07,0.07,0.07,0.08,0.08,0.0,0.07,0.08,0.07,0.0,0.0,0.19,0.08,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.18
09/20/2021,16.93,4.24,3.16,2.56,2.28,1.73,1.62,1.76,1.81,1.64,1.38,1.61,1.6,1.34,1.43,1.41,1.32,1.49,1.28,1.13,1.01,1.19,1.0,0.89,1.06,0.93,0.77,0.93,0.82,0.69,0.59,0.71,0.61,0.54,0.58,0.45,0.45,0.54,0.54,0.54,0.45,0.46,0.54,0.43,0.46,0.46,0.47,0.43,0.47,0.42,0.39,0.39,0.33,0.37,0.4,0.33,0.32,0.39,0.4,0.37,0.4,0.32,0.36,0.34,0.38,0.32,0.36,0.3,0.27,0.35,0.31,0.36,0.0,0.34,0.3,0.26,0.29,0.21,0.25,0.33,0.26,0.25,0.29,0.3,0.26,0.25,0.22,0.22,0.25,0.25,0.25,0.23,0.24,0.26,0.19,0.21,0.21,0.24,0.23,0.23,0.23,0.21,0.22,0.23,0.22,0.19,0.21,0.16,0.2,0.24,0.19,0.19,0.21,0.18,0.19,0.16,0.14,0.16,0.15,0.17,0.17,0.18,0.16,0.13,0.17,0.17,0.13,0.16,0.17,0.15,0.17,0.15,0.19,0.15,0.14,0.16,0.15,0.2,0.15,0.13,0.13,0.17,0.13,0.14,0.13,0.13,0.15,0.12,0.16,0.11,0.13,0.13,0.15,0.15,0.11,0.14,0.13,0.11,0.12,0.09,0.1,0.09,0.12,0.09,0.1,0.11,0.1,0.09,0.1,0.1,0.11,0.09,0.09,0.1,0.09,0.09,0.0,0.11,0.1,0.08,0.08,0.1,0.09,0.09,0.09,0.08,0.07,0.08,0.09,0.09,0.07,0.07,0.07,0.08,0.08,0.0,0.07,0.08,0.07,0.0,0.0,0.19,0.08,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.11
09/21/2021,16.93,4.25,3.16,2.54,2.3,1.72,1.61,1.76,1.81,1.67,1.37,1.61,1.59,1.32,1.42,1.41,1.32,1.49,1.28,1.13,1.01,1.18,0.99,0.88,1.06,0.95,0.77,0.93,0.82,0.69,0.6,0.7,0.61,0.55,0.58,0.46,0.46,0.53,0.55,0.55,0.45,0.47,0.54,0.42,0.46,0.46,0.46,0.42,0.47,0.42,0.36,0.39,0.33,0.38,0.4,0.32,0.31,0.39,0.41,0.37,0.41,0.32,0.37,0.34,0.38,0.32,0.35,0.29,0.28,0.34,0.31,0.36,0.0,0.34,0.3,0.25,0.29,0.21,0.25,0.33,0.26,0.25,0.29,0.3,0.26,0.24,0.22,0.22,0.25,0.26,0.25,0.23,0.24,0.26,0.19,0.21,0.22,0.24,0.23,0.23,0.23,0.2,0.22,0.24,0.23,0.2,0.21,0.16,0.2,0.24,0.19,0.2,0.21,0.18,0.19,0.16,0.14,0.16,0.15,0.17,0.16,0.18,0.16,0.13,0.17,0.17,0.14,0.15,0.17,0.15,0.17,0.15,0.19,0.15,0.14,0.17,0.15,0.19,0.15,0.13,0.13,0.17,0.13,0.14,0.13,0.13,0.15,0.12,0.16,0.1,0.13,0.13,0.15,0.15,0.11,0.14,0.13,0.11,0.12,0.09,0.1,0.09,0.11,0.09,0.1,0.1,0.1,0.09,0.1,0.09,0.11,0.09,0.09,0.1,0.09,0.09,0.0,0.1,0.1,0.08,0.08,0.1,0.09,0.09,0.09,0.08,0.07,0.08,0.09,0.09,0.07,0.07,0.07,0.08,0.08,0.0,0.07,0.08,0.07,0.0,0.0,0.19,0.08,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.03
09/22/2021,16.93,4.25,3.16,2.54,2.3,1.72,1.61,1.76,1.81,1.67,1.37,1.61,1.59,1.32,1.42,1.41,1.32,1.49,1.28,1.13,1.01,1.18,0.99,0.88,1.06,0.95,0.77,0.93,0.82,0.69,0.6,0.7,0.61,0.55,0.58,0.46,0.46,0.53,0.55,0.55,0.45,0.47,0.54,0.42,0.46,0.46,0.46,0.42,0.47,0.42,0.36,0.39,0.33,0.38,0.4,0.32,0.31,0.39,0.41,0.37,0.41,0.32,0.37,0.34,0.38,0.32,0.35,0.29,0.28,0.34,0.31,0.36,0.0,0.34,0.3,0.25,0.29,0.21,0.25,0.33,0.26,0.25,0.29,0.3,0.26,0.24,0.22,0.22,0.25,0.26,0.25,0.23,0.24,0.26,0.19,0.21,0.22,0.24,0.23,0.23,0.23,0.2,0.22,0.24,0.23,0.2,0.21,0.16,0.2,0.24,0.19,0.2,0.21,0.18,0.19,0.16,0.14,0.16,0.15,0.17,0.16,0.18,0.16,0.13,0.17,0.17,0.14,0.15,0.17,0.15,0.17,0.15,0.19,0.15,0.14,0.17,0.15,0.19,0.15,0.13,0.13,0.17,0.13,0.14,0.13,0.13,0.15,0.12,0.16,0.1,0.13,0.13,0.15,0.15,0.11,0.14,0.13,0.11,0.12,0.09,0.1,0.09,0.11,0.09,0.1,0.1,0.1,0.09,0.1,0.09,0.11,0.09,0.09,0.1,0.09,0.09,0.0,0.1,0.1,0.08,0.08,0.1,0.09,0.09,0.09,0.08,0.07,0.08,0.09,0.09,0.07,0.07,0.07,0.08,0.08,0.0,0.07,0.08,0.07,0.0,0.0,0.19,0.08,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.03
09/23/2021,16.93,4.25,3.16,2.54,2.3,1.72,1.61,1.76,1.81,1.67,1.37,1.61,1.59,1.32,1.42,1.41,1.32,1.49,1.28,1.13,1.01,1.18,0.99,0.88,1.06,0.95,0.77,0.93,0.82,0.69,0.6,0.7,0.61,0.55,0.58,0.46,0.46,0.53,0.55,0.55,0.45,0.47,0.54,0.42,0.46,0.46,0.46,0.42,0.47,0.42,0.36,0.39,0.33,0.38,0.4,0.32,0.31,0.39,0.41,0.37,0.41,0.32,0.37,0.34,0.38,0.32,0.35,0.29,0.28,0.34,0.31,0.36,0.0,0.34,0.3,0.25,0.29,0.21,0.25,0.33,0.26,0.25,0.29,0.3,0.26,0.24,0.22,0.22,0.25,0.26,0.25,0.23,0.24,0.26,0.19,0.21,0.22,0.24,0.23,0.23,0.23,0.2,0.22,0.24,0.23,0.2,0.21,0.16,0.2,0.24,0.19,0.2,0.21,0.18,0.19,0.16,0.14,0.16,0.15,0.17,0.16,0.18,0.16,0.13,0.17,0.17,0.14,0.15,0.17,0.15,0.17,0.15,0.19,0.15,0.14,0.17,0.15,0.19,0.15,0.13,0.13,0.17,0.13,0.14,0.13,0.13,0.15,0.12,0.16,0.1,0.13,0.13,0.15,0.15,0.11,0.14,0.13,0.11,0.12,0.09,0.1,0.09,0.11,0.09,0.1,0.1,0.1,0.09,0.1,0.09,0.11,0.09,0.09,0.1,0.09,0.09,0.0,0.1,0.1,0.08,0.08,0.1,0.09,0.09,0.09,0.08,0.07,0.08,0.09,0.09,0.07,0.07,0.07,0.08,0.08,0.0,0.07,0.08,0.07,0.0,0.0,0.19,0.08,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.03
09/24/2021,17.08,4.47,3.29,2.64,2.34,1.72,1.62,1.77,1.86,1.81,1.39,1.65,1.78,1.38,1.48,0.0,0.0,1.56,1.3,1.13,1.04,1.19,1.02,0.9,1.07,0.94,0.78,0.0,0.84,0.71,0.61,0.72,0.64,0.0,0.61,0.54,0.47,0.54,0.56,0.57,0.45,0.47,0.55,0.43,0.69,0.47,0.47,0.42,0.49,0.41,0.34,0.43,0.33,0.39,0.41,0.33,0.32,0.39,0.42,0.36,0.41,0.31,0.38,0.35,0.4,0.33,0.36,0.29,0.27,0.34,0.32,0.37,0.0,0.37,0.31,0.26,0.31,0.21,0.24,0.33,0.25,0.24,0.3,0.31,0.26,0.24,0.22,0.23,0.26,0.26,0.25,0.23,0.27,0.26,0.2,0.22,0.22,0.24,0.23,0.24,0.23,0.2,0.22,0.21,0.22,0.2,0.21,0.0,0.2,0.25,0.19,0.2,0.23,0.18,0.2,0.16,0.16,0.16,0.15,0.18,0.17,0.19,0.16,0.13,0.18,0.18,0.15,0.0,0.18,0.15,0.18,0.16,0.19,0.16,0.14,0.17,0.14,0.19,0.16,0.13,0.13,0.19,0.13,0.15,0.14,0.0,0.16,0.13,0.17,0.11,0.13,0.13,0.14,0.16,0.11,0.15,0.14,0.11,0.12,0.0,0.11,0.1,0.12,0.09,0.0,0.1,0.11,0.09,0.1,0.1,0.13,0.1,0.1,0.1,0.1,0.0,0.0,0.11,0.1,0.08,0.09,0.1,0.08,0.09,0.09,0.08,0.08,0.08,0.09,0.09,0.08,0.08,0.08,0.09,0.08,0.0,0.07,0.08,0.07,0.0,0.0,0.0,0.08,0.07,0.0,0.0,0.63,0.34,0.26,0.23,0.2,0.18,0.18,0.17,0.15,0.15,0.14,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.18
09/27/2021,17.13,4.46,3.23,2.61,2.24,1.8,1.62,1.78,1.83,1.91,1.44,1.62,1.78,1.38,1.46,0.0,0.0,1.53,1.3,1.12,1.0,1.19,1.01,0.91,1.09,0.96,0.78,0.0,0.83,0.72,0.62,0.71,0.63,0.0,0.64,0.55,0.42,0.55,0.54,0.56,0.44,0.48,0.56,0.43,0.71,0.47,0.47,0.43,0.48,0.43,0.35,0.43,0.32,0.39,0.42,0.32,0.33,0.39,0.42,0.35,0.42,0.32,0.39,0.35,0.39,0.33,0.36,0.31,0.27,0.35,0.31,0.36,0.0,0.36,0.3,0.26,0.31,0.22,0.25,0.33,0.25,0.25,0.3,0.3,0.26,0.24,0.22,0.23,0.26,0.26,0.25,0.23,0.27,0.26,0.2,0.21,0.22,0.23,0.23,0.23,0.23,0.2,0.22,0.22,0.23,0.2,0.21,0.0,0.21,0.25,0.19,0.21,0.23,0.18,0.2,0.17,0.16,0.16,0.15,0.18,0.18,0.19,0.16,0.13,0.17,0.18,0.15,0.0,0.18,0.16,0.18,0.15,0.19,0.16,0.14,0.17,0.14,0.2,0.16,0.13,0.13,0.19,0.13,0.15,0.13,0.0,0.16,0.13,0.17,0.12,0.13,0.13,0.14,0.15,0.12,0.14,0.13,0.11,0.12,0.0,0.11,0.1,0.12,0.09,0.0,0.1,0.11,0.09,0.1,0.1,0.12,0.09,0.1,0.1,0.09,0.0,0.0,0.11,0.1,0.08,0.08,0.11,0.08,0.09,0.09,0.08,0.08,0.08,0.09,0.09,0.08,0.08,0.08,0.09,0.08,0.0,0.07,0.08,0.07,0.07,0.0,0.0,0.08,0.0,0.0,0.0,0.63,0.34,0.26,0.22,0.21,0.18,0.18,0.17,0.15,0.16,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.16
09/28/2021,17.13,4.46,3.23,2.61,2.24,1.8,1.62,1.78,1.83,1.91,1.44,1.62,1.78,1.38,1.46,0.0,0.0,1.53,1.3,1.12,1.0,1.19,1.01,0.91,1.09,0.96,0.78,0.0,0.83,0.72,0.62,0.71,0.63,0.0,0.64,0.55,0.42,0.55,0.54,0.56,0.44,0.48,0.56,0.43,0.71,0.47,0.47,0.43,0.48,0.43,0.35,0.43,0.32,0.39,0.42,0.32,0.33,0.39,0.42,0.35,0.42,0.32,0.39,0.35,0.39,0.33,0.36,0.31,0.27,0.35,0.31,0.36,0.0,0.36,0.3,0.26,0.31,0.22,0.25,0.33,0.25,0.25,0.3,0.3,0.26,0.24,0.22,0.23,0.26,0.26,0.25,0.23,0.27,0.26,0.2,0.21,0.22,0.23,0.23,0.23,0.23,0.2,0.22,0.22,0.23,0.2,0.21,0.0,0.21,0.25,0.19,0.21,0.23,0.18,0.2,0.17,0.16,0.16,0.15,0.18,0.18,0.19,0.16,0.13,0.17,0.18,0.15,0.0,0.18,0.16,0.18,0.15,0.19,0.16,0.14,0.17,0.14,0.2,0.16,0.13,0.13,0.19,0.13,0.15,0.13,0.0,0.16,0.13,0.17,0.12,0.13,0.13,0.14,0.15,0.12,0.14,0.13,0.11,0.12,0.0,0.11,0.1,0.12,0.09,0.0,0.1,0.11,0.09,0.1,0.1,0.12,0.09,0.1,0.1,0.09,0.0,0.0,0.11,0.1,0.08,0.08,0.11,0.08,0.09,0.09,0.08,0.08,0.08,0.09,0.09,0.08,0.08,0.08,0.09,0.08,0.0,0.07,0.08,0.07,0.07,0.0,0.0,0.08,0.0,0.0,0.0,0.63,0.34,0.26,0.22,0.21,0.18,0.18,0.17,0.15,0.16,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.16
09/29/2021,17.12,4.58,3.21,2.59,2.21,1.81,1.63,1.78,1.82,1.96,1.44,1.6,1.78,1.38,1.46,0.0,0.0,1.53,1.3,1.12,1.01,1.19,1.0,0.91,1.09,0.96,0.78,0.0,0.83,0.72,0.62,0.7,0.62,0.0,0.65,0.56,0.41,0.54,0.54,0.55,0.45,0.48,0.55,0.43,0.71,0.47,0.46,0.43,0.47,0.43,0.35,0.43,0.32,0.38,0.41,0.32,0.34,0.39,0.42,0.35,0.42,0.31,0.39,0.35,0.39,0.32,0.36,0.3,0.26,0.34,0.31,0.36,0.0,0.36,0.3,0.26,0.31,0.22,0.25,0.33,0.24,0.26,0.3,0.3,0.26,0.24,0.22,0.23,0.26,0.26,0.25,0.23,0.27,0.26,0.2,0.22,0.21,0.23,0.23,0.23,0.23,0.2,0.22,0.22,0.23,0.2,0.21,0.0,0.21,0.25,0.19,0.21,0.23,0.18,0.2,0.17,0.15,0.16,0.15,0.18,0.17,0.19,0.16,0.13,0.17,0.18,0.15,0.0,0.18,0.16,0.18,0.15,0.19,0.16,0.14,0.16,0.14,0.19,0.16,0.13,0.13,0.19,0.13,0.15,0.13,0.0,0.16,0.13,0.17,0.12,0.13,0.13,0.14,0.15,0.12,0.14,0.13,0.11,0.12,0.0,0.11,0.1,0.12,0.09,0.0,0.11,0.11,0.09,0.1,0.1,0.12,0.09,0.09,0.1,0.1,0.0,0.0,0.11,0.1,0.09,0.08,0.11,0.09,0.09,0.08,0.08,0.08,0.08,0.09,0.09,0.09,0.08,0.07,0.09,0.08,0.0,0.07,0.08,0.07,0.07,0.0,0.0,0.08,0.0,0.0,0.0,0.64,0.35,0.26,0.22,0.2,0.18,0.18,0.17,0.15,0.17,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.13
09/30/2021,17.12,4.58,3.21,2.59,2.21,1.81,1.63,1.78,1.82,1.96,1.44,1.6,1.78,1.38,1.46,0.0,0.0,1.53,1.3,1.12,1.01,1.19,1.0,0.91,1.09,0.96,0.78,0.0,0.83,0.72,0.62,0.7,0.62,0.0,0.65,0.56,0.41,0.54,0.54,0.55,0.45,0.48,0.55,0.43,0.71,0.47,0.46,0.43,0.47,0.43,0.35,0.43,0.32,0.38,0.41,0.32,0.34,0.39,0.42,0.35,0.42,0.31,0.39,0.35,0.39,0.32,0.36,0.3,0.26,0.34,0.31,0.36,0.0,0.36,0.3,0.26,0.31,0.22,0.25,0.33,0.24,0.26,0.3,0.3,0.26,0.24,0.22,0.23,0.26,0.26,0.25,0.23,0.27,0.26,0.2,0.22,0.21,0.23,0.23,0.23,0.23,0.2,0.22,0.22,0.23,0.2,0.21,0.0,0.21,0.25,0.19,0.21,0.23,0.18,0.2,0.17,0.15,0.16,0.15,0.18,0.17,0.19,0.16,0.13,0.17,0.18,0.15,0.0,0.18,0.16,0.18,0.15,0.19,0.16,0.14,0.16,0.14,0.19,0.16,0.13,0.13,0.19,0.13,0.15,0.13,0.0,0.16,0.13,0.17,0.12,0.13,0.13,0.14,0.15,0.12,0.14,0.13,0.11,0.12,0.0,0.11,0.1,0.12,0.09,0.0,0.11,0.11,0.09,0.1,0.1,0.12,0.09,0.09,0.1,0.1,0.0,0.0,0.11,0.1,0.09,0.08,0.11,0.09,0.09,0.08,0.08,0.08,0.08,0.09,0.09,0.09,0.08,0.07,0.09,0.08,0.0,0.07,0.08,0.07,0.07,0.0,0.0,0.08,0.0,0.0,0.0,0.64,0.35,0.26,0.22,0.2,0.18,0.18,0.17,0.15,0.17,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.13
10/01/2021,16.92,4.71,3.26,2.6,2.1,1.93,1.66,1.78,1.82,1.91,1.52,1.57,1.72,1.41,1.43,0.0,0.0,1.46,1.28,1.11,1.03,1.18,1.02,0.93,1.05,0.92,0.79,0.0,0.86,0.71,0.62,0.7,0.62,0.0,0.69,0.56,0.41,0.54,0.54,0.54,0.46,0.48,0.53,0.44,0.7,0.47,0.47,0.43,0.46,0.41,0.37,0.4,0.32,0.37,0.4,0.33,0.36,0.38,0.4,0.35,0.4,0.34,0.38,0.35,0.37,0.32,0.36,0.32,0.27,0.34,0.3,0.35,0.0,0.36,0.31,0.26,0.31,0.24,0.26,0.32,0.25,0.28,0.31,0.29,0.26,0.25,0.22,0.24,0.26,0.25,0.26,0.24,0.27,0.26,0.22,0.22,0.21,0.24,0.23,0.23,0.23,0.21,0.21,0.23,0.22,0.2,0.21,0.0,0.22,0.24,0.19,0.21,0.23,0.18,0.19,0.17,0.15,0.16,0.15,0.18,0.18,0.18,0.17,0.14,0.17,0.18,0.15,0.0,0.17,0.15,0.18,0.15,0.19,0.16,0.14,0.16,0.14,0.19,0.15,0.14,0.14,0.19,0.13,0.15,0.13,0.0,0.16,0.13,0.16,0.13,0.13,0.14,0.13,0.15,0.12,0.14,0.14,0.11,0.12,0.0,0.11,0.1,0.12,0.09,0.0,0.11,0.11,0.09,0.1,0.1,0.12,0.1,0.09,0.11,0.1,0.0,0.0,0.11,0.1,0.09,0.08,0.11,0.09,0.09,0.08,0.09,0.08,0.08,0.09,0.09,0.09,0.08,0.07,0.09,0.08,0.0,0.07,0.08,0.07,0.07,0.0,0.0,0.08,0.0,0.0,0.0,0.64,0.34,0.26,0.22,0.2,0.17,0.19,0.16,0.14,0.18,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.1
10/04/2021,16.99,4.72,3.27,2.62,2.09,1.92,1.64,1.78,1.84,1.89,1.51,1.57,1.72,1.44,1.48,0.0,0.0,1.47,1.29,1.1,1.01,1.17,1.03,0.94,1.06,0.89,0.79,0.0,0.87,0.71,0.61,0.71,0.62,0.0,0.7,0.54,0.41,0.53,0.54,0.54,0.46,0.48,0.53,0.43,0.69,0.47,0.46,0.43,0.46,0.4,0.37,0.4,0.32,0.37,0.4,0.33,0.36,0.38,0.4,0.34,0.39,0.33,0.37,0.35,0.37,0.32,0.36,0.31,0.27,0.35,0.31,0.35,0.0,0.35,0.31,0.26,0.32,0.23,0.25,0.32,0.25,0.28,0.3,0.29,0.26,0.25,0.22,0.24,0.26,0.25,0.26,0.24,0.28,0.26,0.22,0.21,0.22,0.24,0.23,0.23,0.22,0.21,0.21,0.22,0.22,0.2,0.21,0.0,0.22,0.24,0.19,0.21,0.23,0.18,0.19,0.17,0.14,0.16,0.18,0.18,0.17,0.18,0.17,0.13,0.17,0.18,0.15,0.0,0.17,0.15,0.18,0.16,0.19,0.16,0.14,0.16,0.14,0.19,0.15,0.14,0.14,0.19,0.13,0.15,0.13,0.0,0.16,0.13,0.16,0.13,0.13,0.14,0.14,0.15,0.12,0.14,0.14,0.11,0.12,0.0,0.11,0.1,0.12,0.09,0.0,0.11,0.11,0.09,0.1,0.1,0.12,0.1,0.1,0.11,0.1,0.0,0.0,0.11,0.1,0.09,0.09,0.11,0.09,0.09,0.08,0.09,0.08,0.08,0.09,0.09,0.09,0.08,0.07,0.09,0.08,0.0,0.07,0.08,0.07,0.07,0.0,0.0,0.08,0.0,0.0,0.0,0.64,0.34,0.26,0.22,0.19,0.17,0.19,0.16,0.14,0.18,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.13
10/05/2021,17.02,4.73,3.26,2.61,2.11,1.91,1.65,1.77,1.84,1.92,1.5,1.57,1.72,1.45,1.5,0.0,0.0,1.48,1.29,1.12,1.01,1.16,1.01,0.95,1.06,0.9,0.78,0.0,0.86,0.71,0.61,0.71,0.62,0.0,0.7,0.55,0.41,0.53,0.54,0.54,0.45,0.48,0.54,0.43,0.69,0.47,0.46,0.43,0.46,0.4,0.37,0.4,0.32,0.38,0.4,0.33,0.36,0.37,0.4,0.35,0.39,0.33,0.37,0.35,0.37,0.32,0.36,0.31,0.27,0.35,0.31,0.35,0.0,0.35,0.31,0.26,0.32,0.23,0.25,0.32,0.25,0.28,0.3,0.29,0.26,0.25,0.22,0.23,0.25,0.25,0.26,0.24,0.28,0.26,0.22,0.21,0.21,0.24,0.23,0.24,0.23,0.21,0.21,0.22,0.22,0.19,0.21,0.0,0.22,0.24,0.19,0.2,0.22,0.18,0.19,0.17,0.15,0.16,0.17,0.18,0.17,0.18,0.16,0.13,0.17,0.18,0.14,0.0,0.17,0.15,0.18,0.16,0.19,0.16,0.14,0.16,0.13,0.19,0.15,0.14,0.13,0.19,0.13,0.15,0.13,0.0,0.16,0.13,0.17,0.13,0.13,0.14,0.14,0.15,0.12,0.14,0.14,0.11,0.12,0.0,0.11,0.1,0.12,0.09,0.0,0.1,0.11,0.09,0.1,0.1,0.12,0.1,0.09,0.1,0.1,0.0,0.0,0.11,0.1,0.09,0.09,0.11,0.09,0.09,0.09,0.08,0.08,0.08,0.09,0.09,0.09,0.08,0.07,0.09,0.09,0.0,0.07,0.08,0.07,0.07,0.0,0.0,0.08,0.0,0.0,0.0,0.61,0.35,0.28,0.23,0.19,0.17,0.19,0.16,0.14,0.18,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.15
