,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,JNJ,V,UNH,PYPL,HD,MA,PG,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,CRM,INTC,CSCO,PFE,ABT,KO,TMO,NKE,ABBV,T,PEP,CVX,MRK,ACN,AVGO,WMT,LLY,WFC,DHR,TXN,COST,MCD,MDT,QCOM,PM,BMY,UNP,UPS,LIN,ORCL,HON,NEE,C,AMGN,LOW,INTU,SBUX,MS,RTX,BA,AMT,IBM,AMAT,BLK,GS,TGT,CAT,AMD,MMM,GE,ISRG,AXP,NOW,DE,CVS,SCHW,CHTR,SPGI,SQ,ANTM,LMT,ZTS,BKNG,MU,PLD,FIS,LRCX,MDLZ,SYK,MO,CCI,GILD,TMUS,TJX,ADP,ZM,COP,CI,PNC,XTSLA,EL,GM,CSX,CME,UBER,USB,DUK,FDX,ILMN,CL,COF,MRNA,EQIX,MMC,CB,BDX,ATVI,TFC,NSC,BX,EW,ICE,SHW,SO,BSX,APD,REGN,ADI,D,TWLO,FISV,SNAP,ADSK,ITW,MCO,ETN,HUM,PGR,EMR,GPN,F,NOC,FCX,CRWD,AON,HCA,WM,NXPI,DOCU,TWTR,IDXX,ROKU,JCI,ROP,EOG,NEM,VRTX,BIIB,ECL,DG,LHX,LULU,TT,CMG,VEEV,EBAY,ROST,WDAY,TEL,MSCI,KMB,DOW,TROW,PSA,MRVL,IQV,KLAC,A,BAX,SPG,APH,DD,EA,PPG,ORLY,ALXN,AEP,MCHP,BK,SRE,AIG,DXCM,SLB,SNPS,PINS,MET,EXC,ALGN,APTV,PH,INFO,GD,MTCH,CARR,DLR,CNC,CDNS,GE.,FTNT,PRU,DFS,CTSH,RMD,TRV,MSI,ALL,USD,PANW,SNOW,ABNB,PLTR,SBAC,MAR,SYY,BISXX,NET,PXD,SIVB,KKR,XLNX,DDOG,TTD,HPQ,AZO,SUM
08/31/2021,5.37,5.2,3.31,2.06,2.0,1.9,1.25,1.3,1.26,1.14,1.05,0.91,0.91,0.75,0.79,0.72,0.8,0.75,0.74,0.73,0.63,0.54,0.57,0.52,0.59,0.5,0.57,0.6,0.51,0.5,0.5,0.49,0.49,0.45,0.49,0.44,0.45,0.49,0.47,0.46,0.48,0.47,0.47,0.41,0.46,0.41,0.42,0.38,0.37,0.34,0.34,0.32,0.38,0.37,0.37,0.38,0.35,0.3,0.34,0.36,0.31,0.36,0.3,0.28,0.3,0.29,0.29,0.31,0.33,0.28,0.27,0.31,0.26,0.27,0.28,0.25,0.29,0.27,0.25,0.26,0.26,0.24,0.24,0.21,0.2,0.22,0.22,0.19,0.22,0.18,0.2,0.2,0.21,0.21,0.19,0.21,0.19,0.2,0.2,0.17,0.18,0.17,0.19,0.19,0.18,0.15,0.17,0.17,0.14,0.18,0.19,0.15,0.16,0.15,0.18,0.27,0.17,0.18,0.19,0.17,0.15,0.18,0.15,0.2,0.17,0.15,0.17,0.16,0.15,0.14,0.16,0.21,0.15,0.13,0.16,0.16,0.16,0.15,0.14,0.16,0.12,0.13,0.14,0.11,0.12,0.13,0.12,0.13,0.15,0.15,0.14,0.14,0.13,0.12,0.13,0.0,0.12,0.12,0.0,0.11,0.12,0.12,0.13,0.12,0.11,0.11,0.11,0.12,0.0,0.11,0.1,0.12,0.12,0.12,0.11,0.11,0.12,0.11,0.12,0.11,0.12,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.11,0.12,0.0,0.12,0.0,0.11,0.11,0.12,0.1,0.0,0.1,0.11,0.0,0.11,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.53
09/01/2021,5.37,5.2,3.31,2.06,2.0,1.9,1.25,1.3,1.26,1.14,1.05,0.91,0.91,0.75,0.79,0.72,0.8,0.75,0.74,0.73,0.63,0.54,0.57,0.52,0.59,0.5,0.57,0.6,0.51,0.5,0.5,0.49,0.49,0.45,0.49,0.44,0.45,0.49,0.47,0.46,0.48,0.47,0.47,0.41,0.46,0.41,0.42,0.38,0.37,0.34,0.34,0.32,0.38,0.37,0.37,0.38,0.35,0.3,0.34,0.36,0.31,0.36,0.3,0.28,0.3,0.29,0.29,0.31,0.33,0.28,0.27,0.31,0.26,0.27,0.28,0.25,0.29,0.27,0.25,0.26,0.26,0.24,0.24,0.21,0.2,0.22,0.22,0.19,0.22,0.18,0.2,0.2,0.21,0.21,0.19,0.21,0.19,0.2,0.2,0.17,0.18,0.17,0.19,0.19,0.18,0.15,0.17,0.17,0.14,0.18,0.19,0.15,0.16,0.15,0.18,0.27,0.17,0.18,0.19,0.17,0.15,0.18,0.15,0.2,0.17,0.15,0.17,0.16,0.15,0.14,0.16,0.21,0.15,0.13,0.16,0.16,0.16,0.15,0.14,0.16,0.12,0.13,0.14,0.11,0.12,0.13,0.12,0.13,0.15,0.15,0.14,0.14,0.13,0.12,0.13,0.0,0.12,0.12,0.0,0.11,0.12,0.12,0.13,0.12,0.11,0.11,0.11,0.12,0.0,0.11,0.1,0.12,0.12,0.12,0.11,0.11,0.12,0.11,0.12,0.11,0.12,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.11,0.12,0.0,0.12,0.0,0.11,0.11,0.12,0.1,0.0,0.1,0.11,0.0,0.11,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.53
09/02/2021,5.51,5.25,3.37,2.09,2.0,1.9,1.24,1.3,1.29,1.11,1.05,0.9,0.91,0.78,0.8,0.71,0.8,0.75,0.72,0.73,0.63,0.54,0.58,0.52,0.59,0.5,0.57,0.6,0.51,0.5,0.5,0.49,0.49,0.45,0.49,0.44,0.44,0.49,0.47,0.47,0.48,0.46,0.48,0.41,0.46,0.4,0.41,0.38,0.37,0.34,0.33,0.32,0.38,0.37,0.37,0.38,0.34,0.3,0.33,0.35,0.31,0.36,0.29,0.27,0.3,0.29,0.29,0.31,0.32,0.28,0.27,0.31,0.26,0.26,0.29,0.25,0.29,0.27,0.26,0.25,0.26,0.25,0.24,0.21,0.2,0.22,0.21,0.19,0.23,0.18,0.2,0.2,0.21,0.21,0.19,0.21,0.19,0.2,0.2,0.17,0.17,0.16,0.19,0.19,0.18,0.14,0.17,0.16,0.13,0.18,0.18,0.15,0.15,0.15,0.17,0.26,0.17,0.18,0.19,0.17,0.14,0.17,0.15,0.2,0.17,0.15,0.17,0.16,0.15,0.14,0.16,0.21,0.14,0.14,0.16,0.16,0.16,0.15,0.14,0.16,0.12,0.13,0.14,0.11,0.12,0.13,0.12,0.13,0.15,0.15,0.14,0.14,0.14,0.12,0.13,0.0,0.12,0.12,0.0,0.11,0.12,0.12,0.13,0.12,0.11,0.11,0.11,0.12,0.11,0.12,0.1,0.12,0.12,0.12,0.11,0.11,0.12,0.11,0.12,0.12,0.12,0.12,0.0,0.1,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.11,0.12,0.0,0.12,0.0,0.11,0.11,0.12,0.1,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.66000000000001
09/03/2021,5.48,5.23,3.43,2.09,2.0,1.91,1.25,1.28,1.31,1.11,1.05,0.89,0.9,0.78,0.8,0.7,0.8,0.76,0.72,0.73,0.64,0.53,0.58,0.52,0.59,0.5,0.57,0.59,0.52,0.5,0.5,0.48,0.49,0.45,0.5,0.43,0.44,0.49,0.47,0.47,0.47,0.44,0.47,0.41,0.46,0.41,0.41,0.38,0.37,0.34,0.33,0.33,0.38,0.37,0.37,0.38,0.34,0.3,0.33,0.36,0.32,0.36,0.3,0.28,0.31,0.29,0.29,0.31,0.32,0.28,0.27,0.31,0.26,0.27,0.29,0.25,0.29,0.27,0.26,0.25,0.26,0.25,0.24,0.21,0.2,0.22,0.22,0.19,0.23,0.18,0.2,0.2,0.21,0.21,0.19,0.21,0.19,0.2,0.21,0.14,0.17,0.17,0.19,0.19,0.18,0.14,0.17,0.17,0.13,0.18,0.18,0.15,0.15,0.15,0.17,0.26,0.17,0.18,0.19,0.17,0.15,0.18,0.15,0.2,0.17,0.16,0.17,0.16,0.15,0.14,0.16,0.2,0.14,0.13,0.16,0.16,0.16,0.15,0.14,0.15,0.12,0.13,0.15,0.11,0.12,0.13,0.12,0.13,0.15,0.15,0.14,0.14,0.13,0.12,0.13,0.0,0.12,0.12,0.0,0.11,0.12,0.12,0.13,0.12,0.11,0.11,0.11,0.12,0.11,0.11,0.1,0.12,0.11,0.12,0.11,0.11,0.12,0.11,0.12,0.11,0.12,0.12,0.0,0.1,0.11,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.11,0.12,0.0,0.12,0.0,0.11,0.11,0.12,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.69000000000001
09/06/2021,5.53,5.2,3.4,2.06,1.98,1.88,1.24,1.28,1.29,1.11,1.06,0.87,0.92,0.77,0.8,0.68,0.81,0.76,0.71,0.73,0.65,0.53,0.6,0.52,0.59,0.5,0.58,0.6,0.52,0.51,0.51,0.48,0.45,0.45,0.5,0.43,0.45,0.5,0.46,0.47,0.47,0.42,0.48,0.4,0.47,0.41,0.42,0.38,0.38,0.34,0.33,0.33,0.38,0.37,0.37,0.39,0.34,0.3,0.33,0.35,0.32,0.36,0.29,0.28,0.31,0.29,0.28,0.31,0.32,0.28,0.27,0.3,0.26,0.27,0.29,0.24,0.3,0.28,0.26,0.25,0.26,0.25,0.24,0.21,0.2,0.23,0.22,0.19,0.24,0.18,0.2,0.2,0.21,0.22,0.2,0.21,0.18,0.2,0.2,0.14,0.18,0.17,0.19,0.21,0.18,0.14,0.17,0.16,0.14,0.18,0.19,0.15,0.16,0.15,0.17,0.28,0.18,0.19,0.19,0.17,0.14,0.17,0.15,0.2,0.17,0.16,0.17,0.16,0.15,0.14,0.16,0.2,0.15,0.13,0.16,0.16,0.15,0.15,0.14,0.15,0.12,0.13,0.15,0.11,0.12,0.13,0.12,0.12,0.15,0.15,0.14,0.13,0.13,0.12,0.13,0.0,0.12,0.12,0.0,0.11,0.12,0.12,0.13,0.12,0.11,0.11,0.11,0.12,0.1,0.11,0.1,0.12,0.11,0.12,0.11,0.11,0.12,0.12,0.11,0.12,0.12,0.12,0.0,0.1,0.11,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.11,0.12,0.0,0.12,0.0,0.0,0.11,0.12,0.0,0.0,0.1,0.11,0.0,0.11,0.11,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.65
09/07/2021,5.55,5.2,3.42,2.07,1.98,1.89,1.23,1.31,1.3,1.11,1.06,0.87,0.92,0.78,0.81,0.68,0.81,0.75,0.71,0.73,0.65,0.53,0.6,0.53,0.59,0.5,0.57,0.6,0.53,0.5,0.51,0.48,0.45,0.45,0.5,0.43,0.45,0.5,0.47,0.47,0.47,0.42,0.48,0.4,0.47,0.41,0.42,0.37,0.38,0.34,0.33,0.33,0.37,0.37,0.36,0.39,0.34,0.3,0.33,0.35,0.32,0.36,0.29,0.28,0.32,0.29,0.29,0.3,0.32,0.28,0.26,0.31,0.26,0.26,0.29,0.24,0.31,0.28,0.26,0.25,0.26,0.25,0.24,0.21,0.2,0.23,0.22,0.19,0.24,0.18,0.2,0.2,0.21,0.22,0.2,0.21,0.18,0.2,0.2,0.15,0.17,0.17,0.19,0.12,0.18,0.14,0.17,0.16,0.14,0.17,0.19,0.15,0.16,0.15,0.16,0.29,0.18,0.19,0.19,0.17,0.14,0.17,0.14,0.2,0.17,0.16,0.17,0.16,0.15,0.14,0.16,0.2,0.14,0.14,0.16,0.16,0.15,0.15,0.14,0.15,0.12,0.13,0.15,0.11,0.12,0.13,0.12,0.13,0.15,0.15,0.14,0.14,0.14,0.12,0.13,0.0,0.12,0.12,0.0,0.11,0.12,0.12,0.13,0.12,0.11,0.11,0.11,0.12,0.1,0.11,0.0,0.12,0.11,0.12,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.13,0.1,0.1,0.11,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.11,0.12,0.0,0.12,0.0,0.0,0.11,0.12,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.67000000000002
09/08/2021,5.55,5.2,3.42,2.07,1.98,1.89,1.23,1.31,1.3,1.11,1.06,0.87,0.92,0.78,0.81,0.68,0.81,0.75,0.71,0.73,0.65,0.53,0.6,0.53,0.59,0.5,0.57,0.6,0.53,0.5,0.51,0.48,0.45,0.45,0.5,0.43,0.45,0.5,0.47,0.47,0.47,0.42,0.48,0.4,0.47,0.41,0.42,0.37,0.38,0.34,0.33,0.33,0.37,0.37,0.36,0.39,0.34,0.3,0.33,0.35,0.32,0.36,0.29,0.28,0.32,0.29,0.29,0.3,0.32,0.28,0.26,0.31,0.26,0.26,0.29,0.24,0.31,0.28,0.26,0.25,0.26,0.25,0.24,0.21,0.2,0.23,0.22,0.19,0.24,0.18,0.2,0.2,0.21,0.22,0.2,0.21,0.18,0.2,0.2,0.15,0.17,0.17,0.19,0.12,0.18,0.14,0.17,0.16,0.14,0.17,0.19,0.15,0.16,0.15,0.16,0.29,0.18,0.19,0.19,0.17,0.14,0.17,0.14,0.2,0.17,0.16,0.17,0.16,0.15,0.14,0.16,0.2,0.14,0.14,0.16,0.16,0.15,0.15,0.14,0.15,0.12,0.13,0.15,0.11,0.12,0.13,0.12,0.13,0.15,0.15,0.14,0.14,0.14,0.12,0.13,0.0,0.12,0.12,0.0,0.11,0.12,0.12,0.13,0.12,0.11,0.11,0.11,0.12,0.1,0.11,0.0,0.12,0.11,0.12,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.13,0.1,0.1,0.11,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.11,0.12,0.0,0.12,0.0,0.0,0.11,0.12,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.67000000000002
09/09/2021,5.56,5.21,3.42,2.07,1.98,1.89,1.23,1.31,1.3,1.11,1.06,0.87,0.92,0.78,0.81,0.68,0.81,0.75,0.71,0.73,0.65,0.53,0.6,0.53,0.59,0.5,0.57,0.6,0.53,0.51,0.51,0.48,0.45,0.45,0.5,0.43,0.45,0.5,0.47,0.47,0.47,0.42,0.48,0.4,0.47,0.41,0.42,0.37,0.38,0.34,0.33,0.33,0.37,0.38,0.36,0.39,0.34,0.3,0.33,0.35,0.32,0.36,0.29,0.28,0.32,0.29,0.29,0.31,0.32,0.28,0.26,0.31,0.26,0.26,0.29,0.24,0.31,0.28,0.26,0.25,0.26,0.25,0.24,0.21,0.2,0.23,0.22,0.19,0.24,0.18,0.2,0.2,0.21,0.22,0.2,0.21,0.18,0.2,0.2,0.15,0.17,0.17,0.19,0.12,0.18,0.14,0.17,0.16,0.14,0.18,0.19,0.15,0.16,0.15,0.16,0.29,0.18,0.19,0.19,0.17,0.14,0.17,0.14,0.2,0.17,0.16,0.17,0.16,0.15,0.14,0.16,0.2,0.14,0.14,0.16,0.16,0.15,0.15,0.14,0.15,0.12,0.13,0.15,0.11,0.12,0.13,0.12,0.13,0.15,0.15,0.14,0.14,0.14,0.12,0.13,0.0,0.12,0.12,0.0,0.11,0.12,0.12,0.13,0.12,0.11,0.11,0.11,0.12,0.1,0.11,0.0,0.12,0.11,0.12,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.13,0.1,0.1,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.11,0.12,0.0,0.12,0.0,0.0,0.11,0.12,0.0,0.0,0.11,0.11,0.0,0.11,0.11,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.74000000000001
09/10/2021,5.66,5.21,3.46,2.11,2.0,1.91,1.22,1.3,1.34,1.11,1.05,0.88,0.92,0.79,0.81,0.69,0.81,0.77,0.72,0.73,0.64,0.53,0.62,0.52,0.59,0.5,0.57,0.6,0.53,0.5,0.51,0.48,0.44,0.45,0.49,0.43,0.44,0.5,0.47,0.47,0.47,0.42,0.48,0.4,0.47,0.41,0.42,0.37,0.38,0.33,0.33,0.33,0.38,0.37,0.36,0.38,0.34,0.29,0.33,0.35,0.31,0.36,0.29,0.27,0.31,0.28,0.29,0.3,0.32,0.28,0.26,0.31,0.25,0.26,0.29,0.24,0.3,0.27,0.26,0.25,0.25,0.25,0.24,0.21,0.2,0.23,0.22,0.19,0.23,0.18,0.19,0.19,0.21,0.22,0.19,0.21,0.18,0.19,0.2,0.15,0.17,0.17,0.19,0.14,0.18,0.14,0.16,0.16,0.14,0.17,0.18,0.15,0.16,0.15,0.16,0.31,0.18,0.19,0.19,0.17,0.14,0.17,0.14,0.2,0.17,0.15,0.17,0.16,0.15,0.14,0.16,0.2,0.14,0.14,0.16,0.17,0.15,0.15,0.14,0.15,0.12,0.13,0.14,0.11,0.12,0.12,0.12,0.12,0.15,0.15,0.14,0.14,0.13,0.12,0.13,0.0,0.12,0.12,0.0,0.11,0.11,0.11,0.13,0.12,0.11,0.11,0.11,0.12,0.1,0.11,0.0,0.12,0.11,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.11,0.12,0.0,0.12,0.0,0.0,0.11,0.12,0.0,0.0,0.1,0.11,0.0,0.11,0.11,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.73
09/13/2021,5.6,5.19,3.46,2.1,2.0,1.91,1.22,1.28,1.35,1.12,1.03,0.89,0.91,0.78,0.82,0.71,0.82,0.78,0.72,0.73,0.63,0.53,0.61,0.52,0.58,0.5,0.57,0.6,0.53,0.5,0.52,0.48,0.44,0.45,0.5,0.43,0.43,0.5,0.47,0.47,0.44,0.42,0.48,0.4,0.48,0.41,0.42,0.37,0.37,0.33,0.32,0.32,0.38,0.38,0.36,0.39,0.34,0.29,0.33,0.36,0.32,0.36,0.29,0.27,0.31,0.29,0.29,0.3,0.32,0.28,0.26,0.3,0.25,0.26,0.29,0.24,0.3,0.26,0.26,0.25,0.25,0.25,0.23,0.21,0.2,0.23,0.22,0.19,0.23,0.18,0.2,0.2,0.21,0.22,0.19,0.21,0.18,0.19,0.2,0.15,0.17,0.17,0.19,0.13,0.18,0.14,0.16,0.16,0.14,0.18,0.19,0.15,0.16,0.15,0.16,0.32,0.18,0.19,0.19,0.18,0.14,0.17,0.14,0.2,0.18,0.16,0.17,0.16,0.15,0.14,0.16,0.21,0.15,0.13,0.16,0.16,0.15,0.15,0.14,0.15,0.12,0.13,0.14,0.12,0.12,0.12,0.12,0.12,0.15,0.16,0.14,0.13,0.13,0.12,0.13,0.0,0.13,0.12,0.0,0.11,0.11,0.11,0.13,0.12,0.11,0.12,0.0,0.12,0.1,0.11,0.0,0.12,0.11,0.12,0.11,0.1,0.11,0.11,0.12,0.12,0.12,0.12,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.11,0.12,0.0,0.12,0.0,0.0,0.11,0.12,0.0,0.0,0.1,0.11,0.1,0.11,0.1,0.0,0.11,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.69000000000001
09/14/2021,5.46,5.2,3.47,2.12,1.98,1.89,1.23,1.31,1.32,1.11,1.03,0.89,0.89,0.78,0.82,0.71,0.82,0.78,0.71,0.74,0.63,0.53,0.62,0.52,0.58,0.51,0.57,0.6,0.53,0.5,0.52,0.49,0.44,0.45,0.5,0.43,0.43,0.51,0.47,0.47,0.44,0.43,0.49,0.41,0.48,0.42,0.41,0.38,0.38,0.33,0.32,0.33,0.38,0.38,0.36,0.39,0.34,0.29,0.34,0.36,0.33,0.36,0.29,0.27,0.31,0.29,0.29,0.3,0.32,0.28,0.26,0.3,0.25,0.26,0.28,0.24,0.3,0.26,0.26,0.25,0.25,0.25,0.23,0.2,0.2,0.23,0.22,0.19,0.23,0.18,0.2,0.2,0.21,0.22,0.19,0.21,0.18,0.19,0.2,0.15,0.18,0.16,0.19,0.17,0.18,0.15,0.16,0.16,0.14,0.18,0.18,0.15,0.16,0.15,0.16,0.32,0.18,0.19,0.19,0.18,0.14,0.17,0.14,0.21,0.18,0.16,0.17,0.16,0.15,0.14,0.16,0.21,0.15,0.13,0.15,0.16,0.15,0.15,0.14,0.15,0.12,0.13,0.14,0.11,0.12,0.12,0.12,0.12,0.15,0.16,0.14,0.14,0.13,0.11,0.14,0.0,0.13,0.12,0.0,0.11,0.11,0.11,0.13,0.12,0.11,0.12,0.11,0.12,0.1,0.11,0.0,0.12,0.11,0.12,0.11,0.11,0.11,0.12,0.12,0.12,0.13,0.13,0.1,0.1,0.11,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.11,0.12,0.0,0.12,0.0,0.11,0.11,0.12,0.0,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.75000000000001
09/15/2021,5.46,5.2,3.47,2.12,1.98,1.89,1.23,1.31,1.32,1.11,1.03,0.89,0.89,0.78,0.82,0.71,0.82,0.78,0.71,0.74,0.63,0.53,0.62,0.52,0.58,0.51,0.57,0.6,0.53,0.5,0.52,0.49,0.44,0.45,0.5,0.43,0.43,0.51,0.47,0.47,0.44,0.43,0.49,0.41,0.48,0.42,0.41,0.38,0.38,0.33,0.32,0.33,0.38,0.38,0.36,0.39,0.34,0.29,0.34,0.36,0.33,0.36,0.29,0.27,0.31,0.29,0.29,0.3,0.32,0.28,0.26,0.3,0.25,0.26,0.28,0.24,0.3,0.26,0.26,0.25,0.25,0.25,0.23,0.2,0.2,0.23,0.22,0.19,0.23,0.18,0.2,0.2,0.21,0.22,0.19,0.21,0.18,0.19,0.2,0.15,0.18,0.16,0.19,0.17,0.18,0.15,0.16,0.16,0.14,0.18,0.18,0.15,0.16,0.15,0.16,0.32,0.18,0.19,0.19,0.18,0.14,0.17,0.14,0.21,0.18,0.16,0.17,0.16,0.15,0.14,0.16,0.21,0.15,0.13,0.15,0.16,0.15,0.15,0.14,0.15,0.12,0.13,0.14,0.11,0.12,0.12,0.12,0.12,0.15,0.16,0.14,0.14,0.13,0.11,0.14,0.0,0.13,0.12,0.0,0.11,0.11,0.11,0.13,0.12,0.11,0.12,0.11,0.12,0.1,0.11,0.0,0.12,0.11,0.12,0.11,0.11,0.11,0.12,0.12,0.12,0.13,0.13,0.1,0.1,0.11,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.11,0.12,0.0,0.12,0.0,0.11,0.11,0.12,0.0,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.75000000000001
09/16/2021,5.47,5.21,3.45,2.1,1.99,1.9,1.24,1.29,1.33,1.13,1.02,0.89,0.91,0.77,0.83,0.71,0.83,0.78,0.72,0.72,0.64,0.55,0.61,0.53,0.57,0.52,0.57,0.58,0.52,0.51,0.51,0.47,0.44,0.46,0.5,0.44,0.43,0.5,0.47,0.46,0.44,0.44,0.48,0.42,0.47,0.42,0.41,0.38,0.37,0.33,0.32,0.33,0.38,0.38,0.36,0.39,0.34,0.29,0.34,0.36,0.33,0.36,0.29,0.27,0.31,0.29,0.3,0.3,0.32,0.28,0.26,0.3,0.25,0.27,0.28,0.25,0.29,0.26,0.26,0.25,0.25,0.25,0.23,0.21,0.2,0.23,0.22,0.19,0.23,0.18,0.2,0.2,0.21,0.22,0.19,0.21,0.18,0.19,0.2,0.14,0.18,0.17,0.19,0.17,0.18,0.15,0.16,0.16,0.14,0.18,0.18,0.15,0.15,0.15,0.17,0.3,0.17,0.19,0.19,0.18,0.14,0.18,0.14,0.21,0.17,0.16,0.17,0.16,0.15,0.14,0.16,0.22,0.14,0.13,0.15,0.16,0.14,0.15,0.14,0.15,0.12,0.13,0.14,0.11,0.12,0.12,0.12,0.12,0.15,0.16,0.14,0.14,0.12,0.11,0.13,0.0,0.12,0.12,0.1,0.11,0.11,0.11,0.13,0.12,0.11,0.12,0.0,0.12,0.1,0.11,0.0,0.12,0.11,0.12,0.11,0.11,0.11,0.11,0.12,0.11,0.13,0.12,0.0,0.1,0.11,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.11,0.12,0.0,0.12,0.0,0.11,0.12,0.12,0.0,0.0,0.11,0.11,0.0,0.11,0.1,0.0,0.11,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.68
