,MSFT,AAPL,AMZN,FB,GOOGL,GOOG,BRK.B,JPM,TSLA,JNJ,UNH,V,NVDA,HD,PG,BAC,DIS,MA,PYPL,CMCSA,XOM,ADBE,INTC,NFLX,VZ,PFE,KO,T,CRM,ABT,PEP,CSCO,WMT,ABBV,WFC,AVGO,MRK,CVX,ACN,TMO,TXN,MCD,NKE,LLY,MDT,COST,DHR,C,HON,LIN,UPS,QCOM,UNP,PM,BMY,BA,NEE,LOW,ORCL,AMGN,MS,RTX,SBUX,CAT,GS,IBM,AMAT,GE,BLK,MMM,INTU,TGT,AMT,CVS,SCHW,DE,ISRG,ANTM,AMD,AXP,BKNG,MU,NOW,LRCX,FIS,MO,SPGI,CI,LMT,MDLZ,CHTR,PLD,SQ,SYK,ZTS,TFC,GILD,PNC,USB,CCI,ADP,TMUS,CME,DUK,TJX,GM,CSX,COP,ATVI,FDX,COF,CL,NSC,MMC,BDX,SNAP,SHW,SO,EL,APD,ITW,EQIX,FISV,CB,ZM,ICE,BX,ADSK,FCX,D,ADI,BSX,EW,WM,ILMN,NEM,MRNA,HCA,PGR,ETN,EMR,AON,GPN,F,UBER,HUM,ECL,NOC,VRTX,TWLO,MCO,DOW,REGN,DG,KLAC,JCI,IDXX,ROP,EOG,GD,IQV,LHX,AIG,DD,ROST,TEL,TT,KMB,TWTR,EXC,SLB,TROW,MET,CNC,AEP,PPG,DLR,PRU,MCHP,SPG,A,WDAY,PSA,ALGN,BAX,BK,EA,BIIB,APTV,APH,TRV,MPC,CARR,PH,CRWD,VEEV,EBAY,ALL,SYY,SRE,SNOW,ROKU,DOCU,MRVL,CMG,LULU,PINS,PLTR,SNPS,MSCI,MTCH,DXCM,ORLY,INFO,CDNS,FTNT,PANW,RMD,SUM
09/22/2021,4.91,5.2,3.22,1.96,1.88,1.73,1.07,1.05,1.23,0.99,0.85,0.83,1.15,0.75,0.75,0.7,0.71,0.66,0.73,0.6,0.5,0.69,0.47,0.55,0.47,0.56,0.47,0.42,0.53,0.49,0.47,0.48,0.45,0.46,0.41,0.42,0.42,0.4,0.46,0.47,0.38,0.38,0.45,0.48,0.39,0.44,0.45,0.32,0.35,0.35,0.31,0.36,0.31,0.35,0.32,0.28,0.36,0.32,0.33,0.28,0.34,0.28,0.3,0.25,0.3,0.27,0.27,0.25,0.28,0.24,0.32,0.26,0.29,0.25,0.24,0.23,0.27,0.2,0.29,0.22,0.2,0.18,0.27,0.19,0.17,0.2,0.23,0.16,0.18,0.19,0.22,0.22,0.23,0.19,0.21,0.17,0.2,0.18,0.17,0.18,0.19,0.17,0.16,0.17,0.18,0.14,0.16,0.16,0.14,0.14,0.16,0.14,0.14,0.17,0.16,0.19,0.16,0.15,0.16,0.13,0.14,0.16,0.15,0.15,0.13,0.15,0.19,0.15,0.12,0.14,0.19,0.14,0.16,0.14,0.14,0.1,0.28,0.15,0.12,0.15,0.14,0.13,0.1,0.11,0.11,0.11,0.13,0.12,0.11,0.13,0.13,0.1,0.14,0.12,0.11,0.12,0.12,0.11,0.0,0.1,0.11,0.1,0.1,0.0,0.09,0.11,0.1,0.1,0.11,0.1,0.0,0.11,0.0,0.0,0.1,0.0,0.1,0.09,0.09,0.1,0.12,0.11,0.1,0.12,0.0,0.09,0.09,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.12,0.1,0.11,0.0,0.0,0.0,0.17,0.0,0.12,0.11,0.12,0.1,0.0,0.09,0.11,0.11,0.0,0.11,0.0,0.09,0.1,0.09,0.09,0.09,69.81
09/23/2021,4.91,5.2,3.22,1.96,1.88,1.73,1.07,1.05,1.23,0.99,0.85,0.83,1.15,0.75,0.75,0.7,0.71,0.66,0.73,0.6,0.5,0.69,0.47,0.55,0.47,0.56,0.47,0.42,0.53,0.49,0.47,0.48,0.45,0.46,0.41,0.42,0.42,0.4,0.46,0.47,0.38,0.38,0.45,0.48,0.39,0.44,0.45,0.32,0.35,0.35,0.31,0.36,0.31,0.35,0.32,0.28,0.36,0.32,0.33,0.28,0.34,0.28,0.3,0.25,0.3,0.27,0.27,0.25,0.28,0.24,0.32,0.26,0.29,0.25,0.24,0.23,0.27,0.2,0.29,0.22,0.2,0.18,0.27,0.19,0.17,0.2,0.23,0.16,0.18,0.19,0.22,0.22,0.23,0.19,0.21,0.17,0.2,0.18,0.17,0.18,0.19,0.17,0.16,0.17,0.18,0.14,0.16,0.16,0.14,0.14,0.16,0.14,0.14,0.17,0.16,0.19,0.16,0.15,0.16,0.13,0.14,0.16,0.15,0.15,0.13,0.15,0.19,0.15,0.12,0.14,0.19,0.14,0.16,0.14,0.14,0.1,0.28,0.15,0.12,0.15,0.14,0.13,0.1,0.11,0.11,0.11,0.13,0.12,0.11,0.13,0.13,0.1,0.14,0.12,0.11,0.12,0.12,0.11,0.0,0.1,0.11,0.1,0.1,0.0,0.09,0.11,0.1,0.1,0.11,0.1,0.0,0.11,0.0,0.0,0.1,0.0,0.1,0.09,0.09,0.1,0.12,0.11,0.1,0.12,0.0,0.09,0.09,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.12,0.1,0.11,0.0,0.0,0.0,0.17,0.0,0.12,0.11,0.12,0.1,0.0,0.09,0.11,0.11,0.0,0.11,0.0,0.09,0.1,0.09,0.09,0.09,69.81
09/24/2021,4.91,5.2,3.22,1.96,1.88,1.73,1.07,1.05,1.23,0.99,0.85,0.83,1.15,0.75,0.75,0.7,0.71,0.66,0.73,0.6,0.5,0.69,0.47,0.55,0.47,0.56,0.47,0.42,0.53,0.49,0.47,0.48,0.45,0.46,0.41,0.42,0.42,0.4,0.46,0.47,0.38,0.38,0.45,0.48,0.39,0.44,0.45,0.32,0.35,0.35,0.31,0.36,0.31,0.35,0.32,0.28,0.36,0.32,0.33,0.28,0.34,0.28,0.3,0.25,0.3,0.27,0.27,0.25,0.28,0.24,0.32,0.26,0.29,0.25,0.24,0.23,0.27,0.2,0.29,0.22,0.2,0.18,0.27,0.19,0.17,0.2,0.23,0.16,0.18,0.19,0.22,0.22,0.23,0.19,0.21,0.17,0.2,0.18,0.17,0.18,0.19,0.17,0.16,0.17,0.18,0.14,0.16,0.16,0.14,0.14,0.16,0.14,0.14,0.17,0.16,0.19,0.16,0.15,0.16,0.13,0.14,0.16,0.15,0.15,0.13,0.15,0.19,0.15,0.12,0.14,0.19,0.14,0.16,0.14,0.14,0.1,0.28,0.15,0.12,0.15,0.14,0.13,0.1,0.11,0.11,0.11,0.13,0.12,0.11,0.13,0.13,0.1,0.14,0.12,0.11,0.12,0.12,0.11,0.0,0.1,0.11,0.1,0.1,0.0,0.09,0.11,0.1,0.1,0.11,0.1,0.0,0.11,0.0,0.0,0.1,0.0,0.1,0.09,0.09,0.1,0.12,0.11,0.1,0.12,0.0,0.09,0.09,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.12,0.1,0.11,0.0,0.0,0.0,0.17,0.0,0.12,0.11,0.12,0.1,0.0,0.09,0.11,0.11,0.0,0.11,0.0,0.09,0.1,0.09,0.09,0.09,69.81
09/27/2021,4.91,5.2,3.22,1.96,1.88,1.73,1.07,1.05,1.23,0.99,0.85,0.83,1.15,0.75,0.75,0.7,0.71,0.66,0.73,0.6,0.5,0.69,0.47,0.55,0.47,0.56,0.47,0.42,0.53,0.49,0.47,0.48,0.45,0.46,0.41,0.42,0.42,0.4,0.46,0.47,0.38,0.38,0.45,0.48,0.39,0.44,0.45,0.32,0.35,0.35,0.31,0.36,0.31,0.35,0.32,0.28,0.36,0.32,0.33,0.28,0.34,0.28,0.3,0.25,0.3,0.27,0.27,0.25,0.28,0.24,0.32,0.26,0.29,0.25,0.24,0.23,0.27,0.2,0.29,0.22,0.2,0.18,0.27,0.19,0.17,0.2,0.23,0.16,0.18,0.19,0.22,0.22,0.23,0.19,0.21,0.17,0.2,0.18,0.17,0.18,0.19,0.17,0.16,0.17,0.18,0.14,0.16,0.16,0.14,0.14,0.16,0.14,0.14,0.17,0.16,0.19,0.16,0.15,0.16,0.13,0.14,0.16,0.15,0.15,0.13,0.15,0.19,0.15,0.12,0.14,0.19,0.14,0.16,0.14,0.14,0.1,0.28,0.15,0.12,0.15,0.14,0.13,0.1,0.11,0.11,0.11,0.13,0.12,0.11,0.13,0.13,0.1,0.14,0.12,0.11,0.12,0.12,0.11,0.0,0.1,0.11,0.1,0.1,0.0,0.09,0.11,0.1,0.1,0.11,0.1,0.0,0.11,0.0,0.0,0.1,0.0,0.1,0.09,0.09,0.1,0.12,0.11,0.1,0.12,0.0,0.09,0.09,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.12,0.1,0.11,0.0,0.0,0.0,0.17,0.0,0.12,0.11,0.12,0.1,0.0,0.09,0.11,0.11,0.0,0.11,0.0,0.09,0.1,0.09,0.09,0.09,69.81
09/28/2021,4.91,5.2,3.22,1.96,1.88,1.73,1.07,1.05,1.23,0.99,0.85,0.83,1.15,0.75,0.75,0.7,0.71,0.66,0.73,0.6,0.5,0.69,0.47,0.55,0.47,0.56,0.47,0.42,0.53,0.49,0.47,0.48,0.45,0.46,0.41,0.42,0.42,0.4,0.46,0.47,0.38,0.38,0.45,0.48,0.39,0.44,0.45,0.32,0.35,0.35,0.31,0.36,0.31,0.35,0.32,0.28,0.36,0.32,0.33,0.28,0.34,0.28,0.3,0.25,0.3,0.27,0.27,0.25,0.28,0.24,0.32,0.26,0.29,0.25,0.24,0.23,0.27,0.2,0.29,0.22,0.2,0.18,0.27,0.19,0.17,0.2,0.23,0.16,0.18,0.19,0.22,0.22,0.23,0.19,0.21,0.17,0.2,0.18,0.17,0.18,0.19,0.17,0.16,0.17,0.18,0.14,0.16,0.16,0.14,0.14,0.16,0.14,0.14,0.17,0.16,0.19,0.16,0.15,0.16,0.13,0.14,0.16,0.15,0.15,0.13,0.15,0.19,0.15,0.12,0.14,0.19,0.14,0.16,0.14,0.14,0.1,0.28,0.15,0.12,0.15,0.14,0.13,0.1,0.11,0.11,0.11,0.13,0.12,0.11,0.13,0.13,0.1,0.14,0.12,0.11,0.12,0.12,0.11,0.0,0.1,0.11,0.1,0.1,0.0,0.09,0.11,0.1,0.1,0.11,0.1,0.0,0.11,0.0,0.0,0.1,0.0,0.1,0.09,0.09,0.1,0.12,0.11,0.1,0.12,0.0,0.09,0.09,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.12,0.1,0.11,0.0,0.0,0.0,0.17,0.0,0.12,0.11,0.12,0.1,0.0,0.09,0.11,0.11,0.0,0.11,0.0,0.09,0.1,0.09,0.09,0.09,69.81
09/29/2021,4.91,5.2,3.22,1.96,1.88,1.73,1.07,1.05,1.23,0.99,0.85,0.83,1.15,0.75,0.75,0.7,0.71,0.66,0.73,0.6,0.5,0.69,0.47,0.55,0.47,0.56,0.47,0.42,0.53,0.49,0.47,0.48,0.45,0.46,0.41,0.42,0.42,0.4,0.46,0.47,0.38,0.38,0.45,0.48,0.39,0.44,0.45,0.32,0.35,0.35,0.31,0.36,0.31,0.35,0.32,0.28,0.36,0.32,0.33,0.28,0.34,0.28,0.3,0.25,0.3,0.27,0.27,0.25,0.28,0.24,0.32,0.26,0.29,0.25,0.24,0.23,0.27,0.2,0.29,0.22,0.2,0.18,0.27,0.19,0.17,0.2,0.23,0.16,0.18,0.19,0.22,0.22,0.23,0.19,0.21,0.17,0.2,0.18,0.17,0.18,0.19,0.17,0.16,0.17,0.18,0.14,0.16,0.16,0.14,0.14,0.16,0.14,0.14,0.17,0.16,0.19,0.16,0.15,0.16,0.13,0.14,0.16,0.15,0.15,0.13,0.15,0.19,0.15,0.12,0.14,0.19,0.14,0.16,0.14,0.14,0.1,0.28,0.15,0.12,0.15,0.14,0.13,0.1,0.11,0.11,0.11,0.13,0.12,0.11,0.13,0.13,0.1,0.14,0.12,0.11,0.12,0.12,0.11,0.0,0.1,0.11,0.1,0.1,0.0,0.09,0.11,0.1,0.1,0.11,0.1,0.0,0.11,0.0,0.0,0.1,0.0,0.1,0.09,0.09,0.1,0.12,0.11,0.1,0.12,0.0,0.09,0.09,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.12,0.1,0.11,0.0,0.0,0.0,0.17,0.0,0.12,0.11,0.12,0.1,0.0,0.09,0.11,0.11,0.0,0.11,0.0,0.09,0.1,0.09,0.09,0.09,69.81
09/30/2021,4.91,5.2,3.22,1.96,1.88,1.73,1.07,1.05,1.23,0.99,0.85,0.83,1.15,0.75,0.75,0.7,0.71,0.66,0.73,0.6,0.5,0.69,0.47,0.55,0.47,0.56,0.47,0.42,0.53,0.49,0.47,0.48,0.45,0.46,0.41,0.42,0.42,0.4,0.46,0.47,0.38,0.38,0.45,0.48,0.39,0.44,0.45,0.32,0.35,0.35,0.31,0.36,0.31,0.35,0.32,0.28,0.36,0.32,0.33,0.28,0.34,0.28,0.3,0.25,0.3,0.27,0.27,0.25,0.28,0.24,0.32,0.26,0.29,0.25,0.24,0.23,0.27,0.2,0.29,0.22,0.2,0.18,0.27,0.19,0.17,0.2,0.23,0.16,0.18,0.19,0.22,0.22,0.23,0.19,0.21,0.17,0.2,0.18,0.17,0.18,0.19,0.17,0.16,0.17,0.18,0.14,0.16,0.16,0.14,0.14,0.16,0.14,0.14,0.17,0.16,0.19,0.16,0.15,0.16,0.13,0.14,0.16,0.15,0.15,0.13,0.15,0.19,0.15,0.12,0.14,0.19,0.14,0.16,0.14,0.14,0.1,0.28,0.15,0.12,0.15,0.14,0.13,0.1,0.11,0.11,0.11,0.13,0.12,0.11,0.13,0.13,0.1,0.14,0.12,0.11,0.12,0.12,0.11,0.0,0.1,0.11,0.1,0.1,0.0,0.09,0.11,0.1,0.1,0.11,0.1,0.0,0.11,0.0,0.0,0.1,0.0,0.1,0.09,0.09,0.1,0.12,0.11,0.1,0.12,0.0,0.09,0.09,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.12,0.1,0.11,0.0,0.0,0.0,0.17,0.0,0.12,0.11,0.12,0.1,0.0,0.09,0.11,0.11,0.0,0.11,0.0,0.09,0.1,0.09,0.09,0.09,69.81
10/01/2021,4.91,5.2,3.22,1.96,1.88,1.73,1.07,1.05,1.23,0.99,0.85,0.83,1.15,0.75,0.75,0.7,0.71,0.66,0.73,0.6,0.5,0.69,0.47,0.55,0.47,0.56,0.47,0.42,0.53,0.49,0.47,0.48,0.45,0.46,0.41,0.42,0.42,0.4,0.46,0.47,0.38,0.38,0.45,0.48,0.39,0.44,0.45,0.32,0.35,0.35,0.31,0.36,0.31,0.35,0.32,0.28,0.36,0.32,0.33,0.28,0.34,0.28,0.3,0.25,0.3,0.27,0.27,0.25,0.28,0.24,0.32,0.26,0.29,0.25,0.24,0.23,0.27,0.2,0.29,0.22,0.2,0.18,0.27,0.19,0.17,0.2,0.23,0.16,0.18,0.19,0.22,0.22,0.23,0.19,0.21,0.17,0.2,0.18,0.17,0.18,0.19,0.17,0.16,0.17,0.18,0.14,0.16,0.16,0.14,0.14,0.16,0.14,0.14,0.17,0.16,0.19,0.16,0.15,0.16,0.13,0.14,0.16,0.15,0.15,0.13,0.15,0.19,0.15,0.12,0.14,0.19,0.14,0.16,0.14,0.14,0.1,0.28,0.15,0.12,0.15,0.14,0.13,0.1,0.11,0.11,0.11,0.13,0.12,0.11,0.13,0.13,0.1,0.14,0.12,0.11,0.12,0.12,0.11,0.0,0.1,0.11,0.1,0.1,0.0,0.09,0.11,0.1,0.1,0.11,0.1,0.0,0.11,0.0,0.0,0.1,0.0,0.1,0.09,0.09,0.1,0.12,0.11,0.1,0.12,0.0,0.09,0.09,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.12,0.1,0.11,0.0,0.0,0.0,0.17,0.0,0.12,0.11,0.12,0.1,0.0,0.09,0.11,0.11,0.0,0.11,0.0,0.09,0.1,0.09,0.09,0.09,69.81
10/04/2021,4.91,5.2,3.22,1.96,1.88,1.73,1.07,1.05,1.23,0.99,0.85,0.83,1.15,0.75,0.75,0.7,0.71,0.66,0.73,0.6,0.5,0.69,0.47,0.55,0.47,0.56,0.47,0.42,0.53,0.49,0.47,0.48,0.45,0.46,0.41,0.42,0.42,0.4,0.46,0.47,0.38,0.38,0.45,0.48,0.39,0.44,0.45,0.32,0.35,0.35,0.31,0.36,0.31,0.35,0.32,0.28,0.36,0.32,0.33,0.28,0.34,0.28,0.3,0.25,0.3,0.27,0.27,0.25,0.28,0.24,0.32,0.26,0.29,0.25,0.24,0.23,0.27,0.2,0.29,0.22,0.2,0.18,0.27,0.19,0.17,0.2,0.23,0.16,0.18,0.19,0.22,0.22,0.23,0.19,0.21,0.17,0.2,0.18,0.17,0.18,0.19,0.17,0.16,0.17,0.18,0.14,0.16,0.16,0.14,0.14,0.16,0.14,0.14,0.17,0.16,0.19,0.16,0.15,0.16,0.13,0.14,0.16,0.15,0.15,0.13,0.15,0.19,0.15,0.12,0.14,0.19,0.14,0.16,0.14,0.14,0.1,0.28,0.15,0.12,0.15,0.14,0.13,0.1,0.11,0.11,0.11,0.13,0.12,0.11,0.13,0.13,0.1,0.14,0.12,0.11,0.12,0.12,0.11,0.0,0.1,0.11,0.1,0.1,0.0,0.09,0.11,0.1,0.1,0.11,0.1,0.0,0.11,0.0,0.0,0.1,0.0,0.1,0.09,0.09,0.1,0.12,0.11,0.1,0.12,0.0,0.09,0.09,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.12,0.1,0.11,0.0,0.0,0.0,0.17,0.0,0.12,0.11,0.12,0.1,0.0,0.09,0.11,0.11,0.0,0.11,0.0,0.09,0.1,0.09,0.09,0.09,69.81
10/05/2021,4.91,5.2,3.22,1.96,1.88,1.73,1.07,1.05,1.23,0.99,0.85,0.83,1.15,0.75,0.75,0.7,0.71,0.66,0.73,0.6,0.5,0.69,0.47,0.55,0.47,0.56,0.47,0.42,0.53,0.49,0.47,0.48,0.45,0.46,0.41,0.42,0.42,0.4,0.46,0.47,0.38,0.38,0.45,0.48,0.39,0.44,0.45,0.32,0.35,0.35,0.31,0.36,0.31,0.35,0.32,0.28,0.36,0.32,0.33,0.28,0.34,0.28,0.3,0.25,0.3,0.27,0.27,0.25,0.28,0.24,0.32,0.26,0.29,0.25,0.24,0.23,0.27,0.2,0.29,0.22,0.2,0.18,0.27,0.19,0.17,0.2,0.23,0.16,0.18,0.19,0.22,0.22,0.23,0.19,0.21,0.17,0.2,0.18,0.17,0.18,0.19,0.17,0.16,0.17,0.18,0.14,0.16,0.16,0.14,0.14,0.16,0.14,0.14,0.17,0.16,0.19,0.16,0.15,0.16,0.13,0.14,0.16,0.15,0.15,0.13,0.15,0.19,0.15,0.12,0.14,0.19,0.14,0.16,0.14,0.14,0.1,0.28,0.15,0.12,0.15,0.14,0.13,0.1,0.11,0.11,0.11,0.13,0.12,0.11,0.13,0.13,0.1,0.14,0.12,0.11,0.12,0.12,0.11,0.0,0.1,0.11,0.1,0.1,0.0,0.09,0.11,0.1,0.1,0.11,0.1,0.0,0.11,0.0,0.0,0.1,0.0,0.1,0.09,0.09,0.1,0.12,0.11,0.1,0.12,0.0,0.09,0.09,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.12,0.1,0.11,0.0,0.0,0.0,0.17,0.0,0.12,0.11,0.12,0.1,0.0,0.09,0.11,0.11,0.0,0.11,0.0,0.09,0.1,0.09,0.09,0.09,69.81
10/06/2021,4.91,5.2,3.22,1.96,1.88,1.73,1.07,1.05,1.23,0.99,0.85,0.83,1.15,0.75,0.75,0.7,0.71,0.66,0.73,0.6,0.5,0.69,0.47,0.55,0.47,0.56,0.47,0.42,0.53,0.49,0.47,0.48,0.45,0.46,0.41,0.42,0.42,0.4,0.46,0.47,0.38,0.38,0.45,0.48,0.39,0.44,0.45,0.32,0.35,0.35,0.31,0.36,0.31,0.35,0.32,0.28,0.36,0.32,0.33,0.28,0.34,0.28,0.3,0.25,0.3,0.27,0.27,0.25,0.28,0.24,0.32,0.26,0.29,0.25,0.24,0.23,0.27,0.2,0.29,0.22,0.2,0.18,0.27,0.19,0.17,0.2,0.23,0.16,0.18,0.19,0.22,0.22,0.23,0.19,0.21,0.17,0.2,0.18,0.17,0.18,0.19,0.17,0.16,0.17,0.18,0.14,0.16,0.16,0.14,0.14,0.16,0.14,0.14,0.17,0.16,0.19,0.16,0.15,0.16,0.13,0.14,0.16,0.15,0.15,0.13,0.15,0.19,0.15,0.12,0.14,0.19,0.14,0.16,0.14,0.14,0.1,0.28,0.15,0.12,0.15,0.14,0.13,0.1,0.11,0.11,0.11,0.13,0.12,0.11,0.13,0.13,0.1,0.14,0.12,0.11,0.12,0.12,0.11,0.0,0.1,0.11,0.1,0.1,0.0,0.09,0.11,0.1,0.1,0.11,0.1,0.0,0.11,0.0,0.0,0.1,0.0,0.1,0.09,0.09,0.1,0.12,0.11,0.1,0.12,0.0,0.09,0.09,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.12,0.1,0.11,0.0,0.0,0.0,0.17,0.0,0.12,0.11,0.12,0.1,0.0,0.09,0.11,0.11,0.0,0.11,0.0,0.09,0.1,0.09,0.09,0.09,69.81
10/07/2021,4.91,5.2,3.22,1.96,1.88,1.73,1.07,1.05,1.23,0.99,0.85,0.83,1.15,0.75,0.75,0.7,0.71,0.66,0.73,0.6,0.5,0.69,0.47,0.55,0.47,0.56,0.47,0.42,0.53,0.49,0.47,0.48,0.45,0.46,0.41,0.42,0.42,0.4,0.46,0.47,0.38,0.38,0.45,0.48,0.39,0.44,0.45,0.32,0.35,0.35,0.31,0.36,0.31,0.35,0.32,0.28,0.36,0.32,0.33,0.28,0.34,0.28,0.3,0.25,0.3,0.27,0.27,0.25,0.28,0.24,0.32,0.26,0.29,0.25,0.24,0.23,0.27,0.2,0.29,0.22,0.2,0.18,0.27,0.19,0.17,0.2,0.23,0.16,0.18,0.19,0.22,0.22,0.23,0.19,0.21,0.17,0.2,0.18,0.17,0.18,0.19,0.17,0.16,0.17,0.18,0.14,0.16,0.16,0.14,0.14,0.16,0.14,0.14,0.17,0.16,0.19,0.16,0.15,0.16,0.13,0.14,0.16,0.15,0.15,0.13,0.15,0.19,0.15,0.12,0.14,0.19,0.14,0.16,0.14,0.14,0.1,0.28,0.15,0.12,0.15,0.14,0.13,0.1,0.11,0.11,0.11,0.13,0.12,0.11,0.13,0.13,0.1,0.14,0.12,0.11,0.12,0.12,0.11,0.0,0.1,0.11,0.1,0.1,0.0,0.09,0.11,0.1,0.1,0.11,0.1,0.0,0.11,0.0,0.0,0.1,0.0,0.1,0.09,0.09,0.1,0.12,0.11,0.1,0.12,0.0,0.09,0.09,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.12,0.1,0.11,0.0,0.0,0.0,0.17,0.0,0.12,0.11,0.12,0.1,0.0,0.09,0.11,0.11,0.0,0.11,0.0,0.09,0.1,0.09,0.09,0.09,69.81
10/08/2021,4.91,5.2,3.22,1.96,1.88,1.73,1.07,1.05,1.23,0.99,0.85,0.83,1.15,0.75,0.75,0.7,0.71,0.66,0.73,0.6,0.5,0.69,0.47,0.55,0.47,0.56,0.47,0.42,0.53,0.49,0.47,0.48,0.45,0.46,0.41,0.42,0.42,0.4,0.46,0.47,0.38,0.38,0.45,0.48,0.39,0.44,0.45,0.32,0.35,0.35,0.31,0.36,0.31,0.35,0.32,0.28,0.36,0.32,0.33,0.28,0.34,0.28,0.3,0.25,0.3,0.27,0.27,0.25,0.28,0.24,0.32,0.26,0.29,0.25,0.24,0.23,0.27,0.2,0.29,0.22,0.2,0.18,0.27,0.19,0.17,0.2,0.23,0.16,0.18,0.19,0.22,0.22,0.23,0.19,0.21,0.17,0.2,0.18,0.17,0.18,0.19,0.17,0.16,0.17,0.18,0.14,0.16,0.16,0.14,0.14,0.16,0.14,0.14,0.17,0.16,0.19,0.16,0.15,0.16,0.13,0.14,0.16,0.15,0.15,0.13,0.15,0.19,0.15,0.12,0.14,0.19,0.14,0.16,0.14,0.14,0.1,0.28,0.15,0.12,0.15,0.14,0.13,0.1,0.11,0.11,0.11,0.13,0.12,0.11,0.13,0.13,0.1,0.14,0.12,0.11,0.12,0.12,0.11,0.0,0.1,0.11,0.1,0.1,0.0,0.09,0.11,0.1,0.1,0.11,0.1,0.0,0.11,0.0,0.0,0.1,0.0,0.1,0.09,0.09,0.1,0.12,0.11,0.1,0.12,0.0,0.09,0.09,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.12,0.1,0.11,0.0,0.0,0.0,0.17,0.0,0.12,0.11,0.12,0.1,0.0,0.09,0.11,0.11,0.0,0.11,0.0,0.09,0.1,0.09,0.09,0.09,69.81
10/11/2021,4.91,5.2,3.22,1.96,1.88,1.73,1.07,1.05,1.23,0.99,0.85,0.83,1.15,0.75,0.75,0.7,0.71,0.66,0.73,0.6,0.5,0.69,0.47,0.55,0.47,0.56,0.47,0.42,0.53,0.49,0.47,0.48,0.45,0.46,0.41,0.42,0.42,0.4,0.46,0.47,0.38,0.38,0.45,0.48,0.39,0.44,0.45,0.32,0.35,0.35,0.31,0.36,0.31,0.35,0.32,0.28,0.36,0.32,0.33,0.28,0.34,0.28,0.3,0.25,0.3,0.27,0.27,0.25,0.28,0.24,0.32,0.26,0.29,0.25,0.24,0.23,0.27,0.2,0.29,0.22,0.2,0.18,0.27,0.19,0.17,0.2,0.23,0.16,0.18,0.19,0.22,0.22,0.23,0.19,0.21,0.17,0.2,0.18,0.17,0.18,0.19,0.17,0.16,0.17,0.18,0.14,0.16,0.16,0.14,0.14,0.16,0.14,0.14,0.17,0.16,0.19,0.16,0.15,0.16,0.13,0.14,0.16,0.15,0.15,0.13,0.15,0.19,0.15,0.12,0.14,0.19,0.14,0.16,0.14,0.14,0.1,0.28,0.15,0.12,0.15,0.14,0.13,0.1,0.11,0.11,0.11,0.13,0.12,0.11,0.13,0.13,0.1,0.14,0.12,0.11,0.12,0.12,0.11,0.0,0.1,0.11,0.1,0.1,0.0,0.09,0.11,0.1,0.1,0.11,0.1,0.0,0.11,0.0,0.0,0.1,0.0,0.1,0.09,0.09,0.1,0.12,0.11,0.1,0.12,0.0,0.09,0.09,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.12,0.1,0.11,0.0,0.0,0.0,0.17,0.0,0.12,0.11,0.12,0.1,0.0,0.09,0.11,0.11,0.0,0.11,0.0,0.09,0.1,0.09,0.09,0.09,69.81
