,TECH,FICO,CGNX,MOH,SEDG,XPO,SBNY,CPT,MASI,CDAY,FDS,GGG,BRO,WSM,TTC,NDSN,MPW,STLD,RPM,AXON,RH,CREE,JAZZ,DECK,DAR,CABO,OC,LAD,HUBB,EWBC,CSL,JLL,MIDD,CLF,MANH,LEA,OLED,PEN,FHN,SCI,ACM,NBIX,Y,ATR,SYNH,CIEN,AMED,CONE,WEX,STOR,SAM,LSI,ARW,OSK,NNN,KSS,UTHR,CPRI,GNTX,DCI,ITT,EHC,LECO,AGCO,JBL,HRC,RGA,REXR,FSLR,CBSH,BC,PII,SMG,TPX,KRC,XEC,RNR,PCTY,WWD,THC,SEIC,HOG,AMG,TTEK,MAT,FAF,BRX,ACC,SON,WH,EME,JHG,PB,SLAB,SLM,TOL,SRCL,LHCG,PNFP,SNV,FL,NYT,OLN,BJ,TXRH,DKS,COHR,MAN,INGR,LFUS,X,AYI,THO,MSA,EQT,VVV,COR,PRI,EXEL,EXP,NATI,MTZ,SRC,EVR,ACHC,HELE,SLG,CC,RBC,AEO,DEI,CUZ,MMS,SYNA,AN,IBKR,TDC,TKR,ADS,KBR,CFX,TNL,RYN,NYCB,HXL,OZK,SAIC,QDEL,FLS,ESNT,CIT,CW,THG,NFG,FLO,ASH,IART,IRDM,MTG,CLH,SNX,SIGI,PK,GT,HIW,FCN,HE,WBS,WING,CR,PACW,ACIW,STL,CRI,KMPR,HRB,SMTC,WTFC,HR,ICUI,AVNT,LOPE,HPP,CCMP,RLI,WEN,ENS,UNVR,TGNA,CAR,UMPQ,LIVN,XRX,JWN,R,TRIP,SR,AVT,UMBF,FNB,SWX,BCO,MRCY,NJR,PZZA,CVLT,KBH,CMC,NSP,NAVI,SAFM,HWC,MUSA,QLYS,ETRN,VSAT,MAC,MUR,COG,WOLF,n/a,RRX,PCH,BXS,HAIN,CADE,SUM
11/01/2021,0.0,0.71,0.91,1.05,0.96,0.51,1.16,0.97,0.87,0.0,0.99,0.78,0.0,0.86,0.65,0.83,0.74,0.75,0.7,0.73,0.69,0.0,0.54,0.63,0.78,0.55,0.57,0.62,0.64,0.73,0.72,0.81,0.6,0.66,0.64,0.62,0.46,0.58,0.57,0.65,0.59,0.59,0.57,0.51,0.56,0.49,0.33,0.61,0.53,0.51,0.29,0.61,0.53,0.43,0.49,0.47,0.52,0.48,0.49,0.45,0.49,0.42,0.52,0.49,0.55,0.62,0.48,0.54,0.64,0.47,0.44,0.44,0.37,0.57,0.44,0.0,0.42,0.7,0.44,0.46,0.42,0.35,0.42,0.55,0.43,0.49,0.43,0.43,0.35,0.47,0.39,0.47,0.43,0.38,0.34,0.43,0.38,0.28,0.45,0.43,0.26,0.56,0.49,0.51,0.38,0.49,0.37,0.33,0.4,0.44,0.37,0.44,0.35,0.34,0.39,0.39,0.39,0.41,0.41,0.36,0.33,0.31,0.35,0.38,0.32,0.34,0.3,0.3,0.0,0.0,0.36,0.36,0.32,0.38,0.34,0.39,0.39,0.3,0.29,0.37,0.4,0.27,0.33,0.4,0.29,0.33,0.32,0.31,0.3,0.34,0.31,0.33,0.29,0.33,0.3,0.33,0.31,0.32,0.34,0.35,0.26,0.29,0.26,0.34,0.29,0.29,0.28,0.32,0.31,0.29,0.34,0.0,0.31,0.27,0.25,0.27,0.31,0.31,0.29,0.27,0.29,0.26,0.25,0.0,0.26,0.24,0.0,0.27,0.27,0.49,0.28,0.26,0.0,0.0,0.29,0.0,0.0,0.23,0.27,0.24,0.25,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.27,0.0,0.24,0.27,0.26,0.24,0.27,0.25,0.24,0.25,0.0,0.63,0.0,0.62,0.23,0.0,0.0,0.0,88.52
11/02/2021,0.0,0.71,0.91,1.05,0.96,0.51,1.16,0.97,0.87,0.0,0.99,0.78,0.0,0.86,0.65,0.83,0.74,0.75,0.7,0.73,0.69,0.0,0.54,0.63,0.78,0.55,0.57,0.62,0.64,0.73,0.72,0.81,0.6,0.66,0.64,0.62,0.46,0.58,0.57,0.65,0.59,0.59,0.57,0.51,0.56,0.49,0.33,0.61,0.53,0.51,0.29,0.61,0.53,0.43,0.49,0.47,0.52,0.48,0.49,0.45,0.49,0.42,0.52,0.49,0.55,0.62,0.48,0.54,0.64,0.47,0.44,0.44,0.37,0.57,0.44,0.0,0.42,0.7,0.44,0.46,0.42,0.35,0.42,0.55,0.43,0.49,0.43,0.43,0.35,0.47,0.39,0.47,0.43,0.38,0.34,0.43,0.38,0.28,0.45,0.43,0.26,0.56,0.49,0.51,0.38,0.49,0.37,0.33,0.4,0.44,0.37,0.44,0.35,0.34,0.39,0.39,0.39,0.41,0.41,0.36,0.33,0.31,0.35,0.38,0.32,0.34,0.3,0.3,0.0,0.0,0.36,0.36,0.32,0.38,0.34,0.39,0.39,0.3,0.29,0.37,0.4,0.27,0.33,0.4,0.29,0.33,0.32,0.31,0.3,0.34,0.31,0.33,0.29,0.33,0.3,0.33,0.31,0.32,0.34,0.35,0.26,0.29,0.26,0.34,0.29,0.29,0.28,0.32,0.31,0.29,0.34,0.0,0.31,0.27,0.25,0.27,0.31,0.31,0.29,0.27,0.29,0.26,0.25,0.0,0.26,0.24,0.0,0.27,0.27,0.49,0.28,0.26,0.0,0.0,0.29,0.0,0.0,0.23,0.27,0.24,0.25,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.27,0.0,0.24,0.27,0.26,0.24,0.27,0.25,0.24,0.25,0.0,0.63,0.0,0.62,0.23,0.0,0.0,0.0,88.52
11/03/2021,0.0,0.71,0.91,1.05,0.96,0.51,1.16,0.97,0.87,0.0,0.99,0.78,0.0,0.86,0.65,0.83,0.74,0.75,0.7,0.73,0.69,0.0,0.54,0.63,0.78,0.55,0.57,0.62,0.64,0.73,0.72,0.81,0.6,0.66,0.64,0.62,0.46,0.58,0.57,0.65,0.59,0.59,0.57,0.51,0.56,0.49,0.33,0.61,0.53,0.51,0.29,0.61,0.53,0.43,0.49,0.47,0.52,0.48,0.49,0.45,0.49,0.42,0.52,0.49,0.55,0.62,0.48,0.54,0.64,0.47,0.44,0.44,0.37,0.57,0.44,0.0,0.42,0.7,0.44,0.46,0.42,0.35,0.42,0.55,0.43,0.49,0.43,0.43,0.35,0.47,0.39,0.47,0.43,0.38,0.34,0.43,0.38,0.28,0.45,0.43,0.26,0.56,0.49,0.51,0.38,0.49,0.37,0.33,0.4,0.44,0.37,0.44,0.35,0.34,0.39,0.39,0.39,0.41,0.41,0.36,0.33,0.31,0.35,0.38,0.32,0.34,0.3,0.3,0.0,0.0,0.36,0.36,0.32,0.38,0.34,0.39,0.39,0.3,0.29,0.37,0.4,0.27,0.33,0.4,0.29,0.33,0.32,0.31,0.3,0.34,0.31,0.33,0.29,0.33,0.3,0.33,0.31,0.32,0.34,0.35,0.26,0.29,0.26,0.34,0.29,0.29,0.28,0.32,0.31,0.29,0.34,0.0,0.31,0.27,0.25,0.27,0.31,0.31,0.29,0.27,0.29,0.26,0.25,0.0,0.26,0.24,0.0,0.27,0.27,0.49,0.28,0.26,0.0,0.0,0.29,0.0,0.0,0.23,0.27,0.24,0.25,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.27,0.0,0.24,0.27,0.26,0.24,0.27,0.25,0.24,0.25,0.0,0.63,0.0,0.62,0.23,0.0,0.0,0.0,88.52
11/04/2021,0.0,0.71,0.91,1.05,0.96,0.51,1.16,0.97,0.87,0.0,0.99,0.78,0.0,0.86,0.65,0.83,0.74,0.75,0.7,0.73,0.69,0.0,0.54,0.63,0.78,0.55,0.57,0.62,0.64,0.73,0.72,0.81,0.6,0.66,0.64,0.62,0.46,0.58,0.57,0.65,0.59,0.59,0.57,0.51,0.56,0.49,0.33,0.61,0.53,0.51,0.29,0.61,0.53,0.43,0.49,0.47,0.52,0.48,0.49,0.45,0.49,0.42,0.52,0.49,0.55,0.62,0.48,0.54,0.64,0.47,0.44,0.44,0.37,0.57,0.44,0.0,0.42,0.7,0.44,0.46,0.42,0.35,0.42,0.55,0.43,0.49,0.43,0.43,0.35,0.47,0.39,0.47,0.43,0.38,0.34,0.43,0.38,0.28,0.45,0.43,0.26,0.56,0.49,0.51,0.38,0.49,0.37,0.33,0.4,0.44,0.37,0.44,0.35,0.34,0.39,0.39,0.39,0.41,0.41,0.36,0.33,0.31,0.35,0.38,0.32,0.34,0.3,0.3,0.0,0.0,0.36,0.36,0.32,0.38,0.34,0.39,0.39,0.3,0.29,0.37,0.4,0.27,0.33,0.4,0.29,0.33,0.32,0.31,0.3,0.34,0.31,0.33,0.29,0.33,0.3,0.33,0.31,0.32,0.34,0.35,0.26,0.29,0.26,0.34,0.29,0.29,0.28,0.32,0.31,0.29,0.34,0.0,0.31,0.27,0.25,0.27,0.31,0.31,0.29,0.27,0.29,0.26,0.25,0.0,0.26,0.24,0.0,0.27,0.27,0.49,0.28,0.26,0.0,0.0,0.29,0.0,0.0,0.23,0.27,0.24,0.25,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.27,0.0,0.24,0.27,0.26,0.24,0.27,0.25,0.24,0.25,0.0,0.63,0.0,0.62,0.23,0.0,0.0,0.0,88.52
11/05/2021,0.0,0.71,0.91,1.05,0.96,0.51,1.16,0.97,0.87,0.0,0.99,0.78,0.0,0.86,0.65,0.83,0.74,0.75,0.7,0.73,0.69,0.0,0.54,0.63,0.78,0.55,0.57,0.62,0.64,0.73,0.72,0.81,0.6,0.66,0.64,0.62,0.46,0.58,0.57,0.65,0.59,0.59,0.57,0.51,0.56,0.49,0.33,0.61,0.53,0.51,0.29,0.61,0.53,0.43,0.49,0.47,0.52,0.48,0.49,0.45,0.49,0.42,0.52,0.49,0.55,0.62,0.48,0.54,0.64,0.47,0.44,0.44,0.37,0.57,0.44,0.0,0.42,0.7,0.44,0.46,0.42,0.35,0.42,0.55,0.43,0.49,0.43,0.43,0.35,0.47,0.39,0.47,0.43,0.38,0.34,0.43,0.38,0.28,0.45,0.43,0.26,0.56,0.49,0.51,0.38,0.49,0.37,0.33,0.4,0.44,0.37,0.44,0.35,0.34,0.39,0.39,0.39,0.41,0.41,0.36,0.33,0.31,0.35,0.38,0.32,0.34,0.3,0.3,0.0,0.0,0.36,0.36,0.32,0.38,0.34,0.39,0.39,0.3,0.29,0.37,0.4,0.27,0.33,0.4,0.29,0.33,0.32,0.31,0.3,0.34,0.31,0.33,0.29,0.33,0.3,0.33,0.31,0.32,0.34,0.35,0.26,0.29,0.26,0.34,0.29,0.29,0.28,0.32,0.31,0.29,0.34,0.0,0.31,0.27,0.25,0.27,0.31,0.31,0.29,0.27,0.29,0.26,0.25,0.0,0.26,0.24,0.0,0.27,0.27,0.49,0.28,0.26,0.0,0.0,0.29,0.0,0.0,0.23,0.27,0.24,0.25,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.27,0.0,0.24,0.27,0.26,0.24,0.27,0.25,0.24,0.25,0.0,0.63,0.0,0.62,0.23,0.0,0.0,0.0,88.52
11/08/2021,0.0,0.61,0.95,1.07,1.08,0.48,1.14,0.95,0.88,0.0,0.99,0.78,0.0,0.92,0.62,0.84,0.73,0.74,0.69,0.72,0.67,0.0,0.48,0.68,0.81,0.51,0.58,0.59,0.66,0.7,0.71,0.79,0.61,0.59,0.72,0.64,0.48,0.59,0.55,0.68,0.57,0.57,0.53,0.5,0.63,0.55,0.26,0.6,0.41,0.51,0.0,0.61,0.51,0.45,0.48,0.4,0.58,0.62,0.51,0.45,0.51,0.36,0.5,0.45,0.55,0.6,0.48,0.55,0.68,0.46,0.45,0.42,0.29,0.52,0.43,0.0,0.41,0.68,0.43,0.5,0.4,0.39,0.46,0.58,0.46,0.47,0.44,0.44,0.34,0.48,0.4,0.49,0.42,0.5,0.37,0.41,0.33,0.0,0.44,0.42,0.28,0.5,0.52,0.5,0.38,0.5,0.37,0.33,0.39,0.46,0.42,0.44,0.28,0.33,0.36,0.37,0.4,0.41,0.37,0.38,0.35,0.3,0.34,0.35,0.37,0.34,0.29,0.29,0.0,0.24,0.35,0.35,0.31,0.46,0.31,0.38,0.37,0.29,0.25,0.35,0.41,0.28,0.33,0.34,0.29,0.34,0.31,0.34,0.26,0.32,0.3,0.32,0.26,0.32,0.3,0.35,0.31,0.33,0.31,0.31,0.27,0.28,0.27,0.36,0.28,0.3,0.27,0.31,0.29,0.31,0.35,0.0,0.3,0.27,0.0,0.26,0.35,0.3,0.27,0.32,0.31,0.0,0.23,0.24,0.26,0.24,0.0,0.29,0.26,0.78,0.28,0.29,0.0,0.25,0.28,0.0,0.0,0.23,0.26,0.23,0.25,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.26,0.0,0.24,0.26,0.24,0.27,0.24,0.28,0.27,0.23,0.0,0.92,0.0,0.66,0.0,0.35,0.26,0.0,88.88000000000001
11/09/2021,0.0,0.6,0.82,1.06,1.05,0.45,1.13,0.95,0.83,0.0,0.99,0.77,0.0,0.91,0.62,0.83,0.73,0.74,0.69,0.7,0.66,0.0,0.5,0.68,0.83,0.52,0.58,0.58,0.66,0.7,0.72,0.8,0.61,0.59,0.69,0.63,0.45,0.57,0.56,0.65,0.58,0.57,0.54,0.51,0.6,0.54,0.27,0.6,0.41,0.5,0.0,0.59,0.52,0.46,0.48,0.4,0.58,0.6,0.51,0.45,0.52,0.37,0.5,0.45,0.56,0.6,0.44,0.55,0.67,0.46,0.45,0.42,0.29,0.52,0.44,0.0,0.42,0.64,0.45,0.51,0.4,0.39,0.45,0.57,0.47,0.48,0.45,0.44,0.35,0.48,0.41,0.48,0.42,0.48,0.37,0.42,0.32,0.0,0.44,0.42,0.28,0.49,0.53,0.5,0.39,0.51,0.37,0.33,0.39,0.46,0.41,0.45,0.27,0.33,0.36,0.37,0.4,0.42,0.38,0.38,0.35,0.32,0.34,0.35,0.38,0.34,0.3,0.32,0.0,0.24,0.37,0.35,0.31,0.51,0.31,0.38,0.31,0.3,0.26,0.36,0.4,0.31,0.33,0.34,0.31,0.34,0.31,0.3,0.26,0.32,0.3,0.32,0.26,0.32,0.29,0.36,0.31,0.33,0.32,0.31,0.28,0.29,0.29,0.4,0.28,0.29,0.26,0.31,0.29,0.31,0.35,0.0,0.3,0.27,0.0,0.27,0.34,0.31,0.28,0.32,0.33,0.0,0.23,0.24,0.26,0.23,0.0,0.29,0.27,0.84,0.28,0.29,0.0,0.27,0.28,0.0,0.0,0.23,0.26,0.24,0.25,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.26,0.0,0.23,0.26,0.24,0.27,0.24,0.29,0.28,0.25,0.0,0.92,0.0,0.65,0.0,0.0,0.26,0.36,88.82000000000001
11/10/2021,0.0,0.6,0.82,1.06,1.05,0.45,1.13,0.95,0.83,0.0,0.99,0.77,0.0,0.91,0.62,0.83,0.73,0.74,0.69,0.7,0.66,0.0,0.5,0.68,0.83,0.52,0.58,0.58,0.66,0.7,0.72,0.8,0.61,0.59,0.69,0.63,0.45,0.57,0.56,0.65,0.58,0.57,0.54,0.51,0.6,0.54,0.27,0.6,0.41,0.5,0.0,0.59,0.52,0.46,0.48,0.4,0.58,0.6,0.51,0.45,0.52,0.37,0.5,0.45,0.56,0.6,0.44,0.55,0.67,0.46,0.45,0.42,0.29,0.52,0.44,0.0,0.42,0.64,0.45,0.51,0.4,0.39,0.45,0.57,0.47,0.48,0.45,0.44,0.35,0.48,0.41,0.48,0.42,0.48,0.37,0.42,0.32,0.0,0.44,0.42,0.28,0.49,0.53,0.5,0.39,0.51,0.37,0.33,0.39,0.46,0.41,0.45,0.27,0.33,0.36,0.37,0.4,0.42,0.38,0.38,0.35,0.32,0.34,0.35,0.38,0.34,0.3,0.32,0.0,0.24,0.37,0.35,0.31,0.51,0.31,0.38,0.31,0.3,0.26,0.36,0.4,0.31,0.33,0.34,0.31,0.34,0.31,0.3,0.26,0.32,0.3,0.32,0.26,0.32,0.29,0.36,0.31,0.33,0.32,0.31,0.28,0.29,0.29,0.4,0.28,0.29,0.26,0.31,0.29,0.31,0.35,0.0,0.3,0.27,0.0,0.27,0.34,0.31,0.28,0.32,0.33,0.0,0.23,0.24,0.26,0.23,0.0,0.29,0.27,0.84,0.28,0.29,0.0,0.27,0.28,0.0,0.0,0.23,0.26,0.24,0.25,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.26,0.0,0.23,0.26,0.24,0.27,0.24,0.29,0.28,0.25,0.0,0.92,0.0,0.65,0.0,0.0,0.26,0.36,88.82000000000001
11/11/2021,0.0,0.63,0.84,1.07,1.07,0.46,1.13,0.95,0.85,0.0,0.99,0.78,0.0,0.89,0.63,0.83,0.73,0.76,0.69,0.68,0.66,0.0,0.49,0.67,0.81,0.53,0.59,0.58,0.67,0.69,0.72,0.8,0.62,0.62,0.68,0.64,0.45,0.55,0.55,0.64,0.59,0.57,0.55,0.51,0.61,0.54,0.27,0.59,0.41,0.49,0.0,0.6,0.51,0.46,0.47,0.41,0.58,0.6,0.51,0.45,0.52,0.38,0.5,0.46,0.55,0.6,0.45,0.55,0.66,0.46,0.45,0.41,0.29,0.52,0.44,0.0,0.44,0.63,0.44,0.51,0.4,0.38,0.45,0.57,0.48,0.48,0.43,0.44,0.35,0.47,0.41,0.49,0.42,0.49,0.37,0.42,0.33,0.23,0.44,0.41,0.28,0.48,0.51,0.49,0.38,0.51,0.37,0.33,0.39,0.46,0.42,0.45,0.27,0.33,0.36,0.36,0.41,0.41,0.36,0.39,0.35,0.33,0.34,0.35,0.38,0.34,0.31,0.31,0.0,0.23,0.36,0.35,0.31,0.51,0.31,0.38,0.32,0.3,0.0,0.37,0.4,0.31,0.33,0.34,0.3,0.34,0.3,0.31,0.26,0.32,0.3,0.32,0.26,0.32,0.29,0.36,0.31,0.33,0.31,0.31,0.27,0.29,0.28,0.38,0.28,0.29,0.26,0.31,0.3,0.32,0.34,0.0,0.3,0.27,0.0,0.26,0.34,0.3,0.27,0.32,0.33,0.0,0.23,0.23,0.26,0.24,0.0,0.29,0.27,0.83,0.28,0.28,0.0,0.27,0.28,0.0,0.0,0.0,0.27,0.23,0.24,0.0,0.0,0.0,0.25,0.0,0.0,0.24,0.26,0.0,0.23,0.26,0.25,0.27,0.25,0.24,0.27,0.26,0.0,0.94,0.0,0.65,0.0,0.0,0.26,0.35,88.70000000000002
11/12/2021,0.0,0.64,0.86,1.07,1.07,0.45,1.14,0.96,0.86,0.0,0.99,0.79,0.0,0.9,0.64,0.83,0.74,0.75,0.69,0.68,0.65,0.0,0.49,0.69,0.8,0.53,0.59,0.58,0.67,0.7,0.72,0.81,0.62,0.6,0.68,0.64,0.44,0.55,0.55,0.65,0.6,0.56,0.56,0.51,0.61,0.54,0.27,0.59,0.4,0.49,0.0,0.6,0.51,0.46,0.47,0.41,0.57,0.59,0.51,0.45,0.52,0.37,0.5,0.45,0.55,0.6,0.44,0.56,0.66,0.46,0.45,0.41,0.3,0.51,0.44,0.0,0.43,0.64,0.44,0.54,0.4,0.38,0.45,0.57,0.49,0.48,0.43,0.44,0.35,0.48,0.41,0.49,0.42,0.48,0.37,0.44,0.32,0.24,0.44,0.42,0.29,0.48,0.52,0.5,0.39,0.53,0.37,0.32,0.4,0.47,0.41,0.46,0.27,0.33,0.36,0.37,0.42,0.38,0.36,0.4,0.35,0.32,0.34,0.35,0.38,0.34,0.3,0.31,0.0,0.24,0.37,0.35,0.31,0.52,0.32,0.37,0.32,0.3,0.0,0.37,0.4,0.3,0.33,0.34,0.3,0.34,0.3,0.3,0.26,0.31,0.29,0.32,0.26,0.32,0.3,0.36,0.3,0.33,0.31,0.31,0.27,0.28,0.29,0.39,0.28,0.29,0.26,0.31,0.29,0.32,0.35,0.0,0.3,0.27,0.0,0.26,0.34,0.3,0.27,0.32,0.33,0.0,0.23,0.23,0.26,0.24,0.0,0.29,0.28,0.71,0.28,0.29,0.0,0.28,0.28,0.0,0.0,0.0,0.27,0.24,0.24,0.0,0.0,0.0,0.25,0.0,0.0,0.24,0.26,0.0,0.23,0.26,0.25,0.27,0.25,0.24,0.27,0.27,0.0,0.92,0.0,0.65,0.0,0.0,0.27,0.36,88.79
11/15/2021,0.0,0.62,0.84,1.07,1.06,0.44,1.12,0.98,0.86,0.0,1.0,0.79,0.0,0.89,0.64,0.84,0.74,0.74,0.7,0.66,0.64,0.0,0.51,0.69,0.77,0.54,0.58,0.57,0.67,0.7,0.73,0.8,0.62,0.58,0.66,0.64,0.43,0.55,0.56,0.66,0.59,0.56,0.56,0.51,0.61,0.55,0.27,0.6,0.4,0.49,0.0,0.6,0.52,0.46,0.48,0.41,0.58,0.59,0.51,0.45,0.52,0.38,0.51,0.45,0.55,0.6,0.44,0.56,0.65,0.47,0.45,0.41,0.29,0.51,0.44,0.0,0.43,0.62,0.45,0.55,0.41,0.38,0.44,0.57,0.49,0.48,0.44,0.44,0.35,0.48,0.41,0.49,0.42,0.48,0.38,0.43,0.34,0.23,0.44,0.42,0.29,0.47,0.51,0.5,0.38,0.51,0.37,0.33,0.4,0.47,0.4,0.46,0.28,0.33,0.35,0.37,0.42,0.39,0.36,0.39,0.35,0.32,0.34,0.35,0.38,0.34,0.31,0.31,0.0,0.23,0.37,0.35,0.31,0.51,0.32,0.38,0.31,0.31,0.0,0.38,0.39,0.3,0.32,0.34,0.31,0.34,0.31,0.32,0.26,0.32,0.29,0.32,0.27,0.32,0.3,0.37,0.3,0.32,0.31,0.32,0.27,0.29,0.28,0.39,0.29,0.29,0.26,0.31,0.3,0.32,0.35,0.24,0.3,0.28,0.0,0.27,0.34,0.31,0.28,0.32,0.33,0.0,0.24,0.23,0.26,0.0,0.0,0.29,0.27,0.72,0.28,0.29,0.0,0.28,0.28,0.0,0.0,0.0,0.27,0.24,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.23,0.26,0.0,0.24,0.27,0.26,0.27,0.24,0.24,0.26,0.25,0.0,0.94,0.0,0.65,0.0,0.0,0.27,0.36,88.82000000000001
11/16/2021,0.0,0.62,0.84,1.07,1.06,0.44,1.12,0.98,0.86,0.0,1.0,0.79,0.0,0.89,0.64,0.84,0.74,0.74,0.7,0.66,0.64,0.0,0.51,0.69,0.77,0.54,0.58,0.57,0.67,0.7,0.73,0.8,0.62,0.58,0.66,0.64,0.43,0.55,0.56,0.66,0.59,0.56,0.56,0.51,0.61,0.55,0.27,0.6,0.4,0.49,0.0,0.6,0.52,0.46,0.48,0.41,0.58,0.59,0.51,0.45,0.52,0.38,0.51,0.45,0.55,0.6,0.44,0.56,0.65,0.47,0.45,0.41,0.29,0.51,0.44,0.0,0.43,0.62,0.45,0.55,0.41,0.38,0.44,0.57,0.49,0.48,0.44,0.44,0.35,0.48,0.41,0.49,0.42,0.48,0.38,0.43,0.34,0.23,0.44,0.42,0.29,0.47,0.51,0.5,0.38,0.51,0.37,0.33,0.4,0.47,0.4,0.46,0.28,0.33,0.35,0.37,0.42,0.39,0.36,0.39,0.35,0.32,0.34,0.35,0.38,0.34,0.31,0.31,0.0,0.23,0.37,0.35,0.31,0.51,0.32,0.38,0.31,0.31,0.0,0.38,0.39,0.3,0.32,0.34,0.31,0.34,0.31,0.32,0.26,0.32,0.29,0.32,0.27,0.32,0.3,0.37,0.3,0.32,0.31,0.32,0.27,0.29,0.28,0.39,0.29,0.29,0.26,0.31,0.3,0.32,0.35,0.24,0.3,0.28,0.0,0.27,0.34,0.31,0.28,0.32,0.33,0.0,0.24,0.23,0.26,0.0,0.0,0.29,0.27,0.72,0.28,0.29,0.0,0.28,0.28,0.0,0.0,0.0,0.27,0.24,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.23,0.26,0.0,0.24,0.27,0.26,0.27,0.24,0.24,0.26,0.25,0.0,0.94,0.0,0.65,0.0,0.0,0.27,0.36,88.82000000000001
11/17/2021,0.0,0.62,0.84,1.07,1.06,0.44,1.12,0.98,0.86,0.0,1.0,0.79,0.0,0.89,0.64,0.84,0.74,0.74,0.7,0.66,0.64,0.0,0.51,0.69,0.77,0.54,0.58,0.57,0.67,0.7,0.73,0.8,0.62,0.58,0.66,0.64,0.43,0.55,0.56,0.66,0.59,0.56,0.56,0.51,0.61,0.55,0.27,0.6,0.4,0.49,0.0,0.6,0.52,0.46,0.48,0.41,0.58,0.59,0.51,0.45,0.52,0.38,0.51,0.45,0.55,0.6,0.44,0.56,0.65,0.47,0.45,0.41,0.29,0.51,0.44,0.0,0.43,0.62,0.45,0.55,0.41,0.38,0.44,0.57,0.49,0.48,0.44,0.44,0.35,0.48,0.41,0.49,0.42,0.48,0.38,0.43,0.34,0.23,0.44,0.42,0.29,0.47,0.51,0.5,0.38,0.51,0.37,0.33,0.4,0.47,0.4,0.46,0.28,0.33,0.35,0.37,0.42,0.39,0.36,0.39,0.35,0.32,0.34,0.35,0.38,0.34,0.31,0.31,0.0,0.23,0.37,0.35,0.31,0.51,0.32,0.38,0.31,0.31,0.0,0.38,0.39,0.3,0.32,0.34,0.31,0.34,0.31,0.32,0.26,0.32,0.29,0.32,0.27,0.32,0.3,0.37,0.3,0.32,0.31,0.32,0.27,0.29,0.28,0.39,0.29,0.29,0.26,0.31,0.3,0.32,0.35,0.24,0.3,0.28,0.0,0.27,0.34,0.31,0.28,0.32,0.33,0.0,0.24,0.23,0.26,0.0,0.0,0.29,0.27,0.72,0.28,0.29,0.0,0.28,0.28,0.0,0.0,0.0,0.27,0.24,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.23,0.26,0.0,0.24,0.27,0.26,0.27,0.24,0.24,0.26,0.25,0.0,0.94,0.0,0.65,0.0,0.0,0.27,0.36,88.82000000000001
11/18/2021,0.0,0.62,0.84,1.07,1.06,0.44,1.12,0.98,0.86,0.0,1.0,0.79,0.0,0.89,0.64,0.84,0.74,0.74,0.7,0.66,0.64,0.0,0.51,0.69,0.77,0.54,0.58,0.57,0.67,0.7,0.73,0.8,0.62,0.58,0.66,0.64,0.43,0.55,0.56,0.66,0.59,0.56,0.56,0.51,0.61,0.55,0.27,0.6,0.4,0.49,0.0,0.6,0.52,0.46,0.48,0.41,0.58,0.59,0.51,0.45,0.52,0.38,0.51,0.45,0.55,0.6,0.44,0.56,0.65,0.47,0.45,0.41,0.29,0.51,0.44,0.0,0.43,0.62,0.45,0.55,0.41,0.38,0.44,0.57,0.49,0.48,0.44,0.44,0.35,0.48,0.41,0.49,0.42,0.48,0.38,0.43,0.34,0.23,0.44,0.42,0.29,0.47,0.51,0.5,0.38,0.51,0.37,0.33,0.4,0.47,0.4,0.46,0.28,0.33,0.35,0.37,0.42,0.39,0.36,0.39,0.35,0.32,0.34,0.35,0.38,0.34,0.31,0.31,0.0,0.23,0.37,0.35,0.31,0.51,0.32,0.38,0.31,0.31,0.0,0.38,0.39,0.3,0.32,0.34,0.31,0.34,0.31,0.32,0.26,0.32,0.29,0.32,0.27,0.32,0.3,0.37,0.3,0.32,0.31,0.32,0.27,0.29,0.28,0.39,0.29,0.29,0.26,0.31,0.3,0.32,0.35,0.24,0.3,0.28,0.0,0.27,0.34,0.31,0.28,0.32,0.33,0.0,0.24,0.23,0.26,0.0,0.0,0.29,0.27,0.72,0.28,0.29,0.0,0.28,0.28,0.0,0.0,0.0,0.27,0.24,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.23,0.26,0.0,0.24,0.27,0.26,0.27,0.24,0.24,0.26,0.25,0.0,0.94,0.0,0.65,0.0,0.0,0.27,0.36,88.82000000000001
