,BRK.B,JPM,V,MA,BAC,WFC,C,MS,BLK,GS,AMT,AXP,SCHW,SPGI,PLD,CCI,PNC,USB,CME,EQIX,TFC,MMC,CB,COF,BX,ICE,MCO,PGR,AON,PSA,TROW,MSCI,MET,DLR,SPG,AIG,BK,PRU,ALL,TRV,DFS,WELL,SBAC,KKR,AFL,FRC,CSGP,SIVB,AVB,WLTW,AJG,AMP,CBRE,STT,EQR,FITB,ARE,SYF,O,WY,NTRS,EXR,INVH,HIG,VTR,HBAN,NDAQ,SUI,KEY,MAA,ESS,CFG,RF,ALLY,PEAK,MTB,DRE,MKTX,CINF,MKL,VICI,BXP,PFG,ACGL,RJF,XTSLA,UDR,SBNY,WPC,APO,CPT,ELS,FDS,IRM,MPW,L,NLY,CBOE,BRO,HST,EQH,LNC,LPLA,AMH,FNF,VER,WRB,GLPI,REG,RE,EWBC,WAL,Y,AIZ,FHN,CMA,IVZ,CUBE,JLL,COLD,STOR,LSI,ATH,OHI,BEN,AGNC,GL,KIM,TW,CONE,LAMR,ZION,AFG,NNN,FRT,RNR,PBCT,SEIC,VNO,KRC,ARES,STWD,CBSH,RGA,AIRC,REXR,VOYA,EGP,JHG,PB,PNFP,JEF,BRX,SLM,FAF,AMG,ACC,ORI,FR,SF,FFIN,OPEN,PRI,BPOP,COR,CFR,USD,SNV,COIN,HTA,OMF,GBCI,NYCB,CACC,LAZ,IBKR,VLY,MORN,SRC,SLG,CUZ,DEI,UNM,FCNCA,CG,UBSI,BXMT,WBS,MTG,HIW,ERIE,SIGI,NRZ,THG,ESNT,OZK,RYN,DOC,BHF,FNB,AXS,UMPQ,SBRA,ANSGR.IS,HHC,HR,WTFC,RLI,UMBF,KMPR,HPP,RDN,LXP,UPST,BR,EVR,PACW,STL,WTM,AGO,FHB,BOH,LMND,BOKF,SC,RKT,VIRT,MCY,CNA,TFSL,SGAFT,UWMC,GOCO,IXAZ1,BISXX,DJEZ1,SUM
09/17/2021,7.54,6.83,5.42,4.27,4.22,2.74,2.05,2.18,1.84,1.98,1.94,1.49,1.51,1.57,1.41,1.18,1.15,1.09,0.98,1.08,1.06,1.15,1.17,1.0,1.29,0.97,0.88,0.79,0.95,0.7,0.7,0.78,0.65,0.63,0.61,0.67,0.59,0.59,0.57,0.57,0.53,0.53,0.56,0.53,0.49,0.51,0.51,0.49,0.45,0.44,0.43,0.44,0.47,0.43,0.4,0.4,0.39,0.37,0.37,0.37,0.33,0.35,0.33,0.36,0.31,0.32,0.32,0.32,0.29,0.32,0.3,0.26,0.27,0.28,0.27,0.25,0.27,0.23,0.25,0.24,0.23,0.23,0.24,0.23,0.24,0.17,0.23,0.22,0.2,0.19,0.21,0.2,0.21,0.19,0.17,0.17,0.17,0.19,0.19,0.17,0.16,0.17,0.16,0.16,0.19,0.16,0.14,0.15,0.15,0.15,0.15,0.15,0.12,0.14,0.12,0.14,0.14,0.15,0.18,0.13,0.12,0.14,0.12,0.11,0.12,0.12,0.13,0.19,0.13,0.14,0.14,0.13,0.13,0.12,0.12,0.1,0.1,0.1,0.09,0.1,0.12,0.1,0.1,0.11,0.11,0.12,0.11,0.1,0.11,0.09,0.1,0.11,0.1,0.08,0.11,0.09,0.1,0.1,0.1,0.1,0.09,0.08,0.08,0.08,0.09,0.09,0.13,0.08,0.09,0.1,0.08,0.07,0.08,0.1,0.08,0.07,0.07,0.09,0.08,0.07,0.08,0.08,0.08,0.09,0.08,0.0,0.07,0.0,0.07,0.07,0.0,0.07,0.07,0.07,0.07,0.07,0.07,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.06,0.0,0.06,0.0,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.45
09/20/2021,7.5,6.82,5.41,4.25,4.26,2.73,2.07,2.18,1.81,1.93,1.93,1.51,1.52,1.56,1.4,1.17,1.15,1.11,0.97,1.09,1.06,1.15,1.16,1.03,1.32,0.96,0.88,0.78,0.94,0.69,0.7,0.77,0.66,0.63,0.62,0.67,0.59,0.58,0.56,0.56,0.54,0.52,0.56,0.55,0.49,0.51,0.5,0.51,0.45,0.43,0.44,0.45,0.47,0.43,0.4,0.41,0.39,0.38,0.36,0.38,0.33,0.35,0.33,0.36,0.31,0.32,0.32,0.32,0.29,0.31,0.31,0.27,0.27,0.28,0.27,0.25,0.27,0.23,0.25,0.24,0.23,0.23,0.24,0.23,0.24,0.14,0.23,0.22,0.19,0.19,0.21,0.2,0.21,0.19,0.17,0.17,0.17,0.19,0.19,0.17,0.16,0.17,0.17,0.16,0.19,0.16,0.14,0.15,0.16,0.14,0.15,0.15,0.12,0.14,0.12,0.15,0.13,0.15,0.18,0.13,0.12,0.14,0.13,0.11,0.12,0.12,0.12,0.19,0.13,0.14,0.14,0.13,0.13,0.11,0.12,0.1,0.1,0.1,0.09,0.1,0.13,0.1,0.1,0.11,0.11,0.12,0.11,0.1,0.09,0.09,0.1,0.1,0.1,0.08,0.11,0.1,0.1,0.09,0.1,0.1,0.09,0.09,0.08,0.08,0.09,0.09,0.23,0.09,0.09,0.1,0.08,0.07,0.08,0.1,0.08,0.07,0.07,0.09,0.08,0.07,0.08,0.08,0.0,0.08,0.09,0.0,0.07,0.0,0.07,0.07,0.0,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.06,0.06,0.0,0.06,0.06,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.45
09/21/2021,8.63,8.02,0.0,0.0,5.75,4.78,3.31,3.23,2.93,3.02,0.0,0.0,2.47,2.51,0.0,0.0,1.87,1.79,1.58,0.0,1.73,1.85,1.84,0.0,2.12,1.53,1.4,1.26,1.51,0.0,1.12,1.2,1.04,0.0,0.0,1.08,0.94,0.93,0.9,0.92,0.86,0.0,0.0,0.86,0.83,0.83,0.0,0.81,0.0,0.69,0.71,0.71,0.0,0.73,0.0,0.64,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.56,0.0,0.51,0.52,0.0,0.46,0.0,0.0,0.43,0.44,0.44,0.0,0.41,0.0,0.37,0.41,0.38,0.0,0.0,0.4,0.35,0.38,0.18,0.0,0.36,0.0,0.27,0.0,0.0,0.33,0.0,0.0,0.27,0.28,0.31,0.31,0.0,0.25,0.29,0.27,0.0,0.29,0.0,0.23,0.0,0.0,0.24,0.24,0.23,0.2,0.22,0.2,0.23,0.21,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.21,0.2,0.21,0.0,0.21,0.0,0.0,0.21,0.21,0.0,0.0,0.16,0.16,0.15,0.0,0.0,0.25,0.16,0.17,0.18,0.0,0.0,0.16,0.0,0.11,0.14,0.16,0.19,0.0,0.13,0.17,0.15,0.0,0.15,0.0,0.16,0.0,0.0,0.14,0.14,0.0,0.15,0.03,0.14,0.0,0.0,0.14,0.0,0.14,0.12,0.11,0.12,0.0,0.15,0.0,0.0,0.0,0.0,0.08,0.12,0.19,0.0,0.0,0.1,0.12,0.0,0.11,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.09,0.08,0.08,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.09,0.0,0.0,0.0,0.32,0.45,0.12,0.11,0.1,0.08,0.08,0.08,0.07,0.07,0.06,0.06,0.06,0.05,0.04,0.03,0.02,0.02,0.02,0.01,0.0,0.0,0.0,99.93999999999998
09/22/2021,8.63,8.02,0.0,0.0,5.75,4.78,3.31,3.23,2.93,3.02,0.0,0.0,2.47,2.51,0.0,0.0,1.87,1.79,1.58,0.0,1.73,1.85,1.84,0.0,2.12,1.53,1.4,1.26,1.51,0.0,1.12,1.2,1.04,0.0,0.0,1.08,0.94,0.93,0.9,0.92,0.86,0.0,0.0,0.86,0.83,0.83,0.0,0.81,0.0,0.69,0.71,0.71,0.0,0.73,0.0,0.64,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.56,0.0,0.51,0.52,0.0,0.46,0.0,0.0,0.43,0.44,0.44,0.0,0.41,0.0,0.37,0.41,0.38,0.0,0.0,0.4,0.35,0.38,0.18,0.0,0.36,0.0,0.27,0.0,0.0,0.33,0.0,0.0,0.27,0.28,0.31,0.31,0.0,0.25,0.29,0.27,0.0,0.29,0.0,0.23,0.0,0.0,0.24,0.24,0.23,0.2,0.22,0.2,0.23,0.21,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.21,0.2,0.21,0.0,0.21,0.0,0.0,0.21,0.21,0.0,0.0,0.16,0.16,0.15,0.0,0.0,0.25,0.16,0.17,0.18,0.0,0.0,0.16,0.0,0.11,0.14,0.16,0.19,0.0,0.13,0.17,0.15,0.0,0.15,0.0,0.16,0.0,0.0,0.14,0.14,0.0,0.15,0.03,0.14,0.0,0.0,0.14,0.0,0.14,0.12,0.11,0.12,0.0,0.15,0.0,0.0,0.0,0.0,0.08,0.12,0.19,0.0,0.0,0.1,0.12,0.0,0.11,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.09,0.08,0.08,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.09,0.0,0.0,0.0,0.32,0.45,0.12,0.11,0.1,0.08,0.08,0.08,0.07,0.07,0.06,0.06,0.06,0.05,0.04,0.03,0.02,0.02,0.02,0.01,0.0,0.0,0.0,99.93999999999998
09/23/2021,8.76,7.97,0.0,0.0,5.69,4.83,3.26,3.21,2.93,2.98,0.0,0.0,2.47,2.56,0.0,0.0,1.87,1.79,1.61,0.0,1.72,1.88,1.86,0.0,2.02,1.55,1.43,1.29,1.54,0.0,1.11,1.22,1.03,0.0,0.0,1.09,0.94,0.91,0.91,0.92,0.86,0.0,0.0,0.83,0.82,0.82,0.0,0.79,0.0,0.7,0.72,0.7,0.0,0.73,0.0,0.63,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.57,0.0,0.5,0.53,0.0,0.46,0.0,0.0,0.43,0.44,0.44,0.0,0.41,0.0,0.38,0.41,0.39,0.0,0.0,0.39,0.35,0.38,0.18,0.0,0.36,0.0,0.25,0.0,0.0,0.34,0.0,0.0,0.27,0.29,0.31,0.32,0.0,0.25,0.29,0.27,0.0,0.29,0.0,0.24,0.0,0.0,0.24,0.23,0.23,0.2,0.22,0.2,0.23,0.19,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.21,0.2,0.21,0.0,0.21,0.0,0.0,0.21,0.21,0.0,0.0,0.16,0.16,0.15,0.0,0.0,0.25,0.16,0.17,0.18,0.0,0.0,0.16,0.0,0.11,0.14,0.16,0.19,0.0,0.13,0.17,0.15,0.0,0.15,0.0,0.16,0.0,0.0,0.13,0.14,0.0,0.15,0.02,0.14,0.0,0.0,0.14,0.0,0.14,0.13,0.11,0.12,0.0,0.15,0.0,0.0,0.0,0.0,0.08,0.12,0.18,0.0,0.0,0.1,0.12,0.0,0.11,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.08,0.08,0.09,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.32,0.45,0.12,0.12,0.1,0.08,0.08,0.08,0.07,0.06,0.06,0.06,0.06,0.05,0.04,0.03,0.02,0.02,0.02,0.01,0.0,0.0,0.0,99.95
09/24/2021,8.73,7.98,0.0,0.0,5.69,4.84,3.25,3.2,2.89,2.97,0.0,0.0,2.46,2.57,0.0,0.0,1.87,1.83,1.59,0.0,1.73,1.89,1.84,0.0,2.08,1.55,1.43,1.29,1.56,0.0,1.1,1.23,1.01,0.0,0.0,1.09,0.93,0.9,0.91,0.92,0.88,0.0,0.0,0.85,0.81,0.82,0.0,0.8,0.0,0.7,0.73,0.69,0.0,0.72,0.0,0.63,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.56,0.0,0.5,0.53,0.0,0.45,0.0,0.0,0.42,0.44,0.44,0.0,0.41,0.0,0.38,0.41,0.39,0.0,0.0,0.39,0.35,0.38,0.18,0.0,0.35,0.0,0.26,0.0,0.0,0.34,0.0,0.0,0.27,0.29,0.31,0.32,0.0,0.25,0.28,0.27,0.0,0.29,0.0,0.24,0.0,0.0,0.24,0.23,0.23,0.2,0.22,0.2,0.23,0.19,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.21,0.2,0.21,0.0,0.21,0.0,0.0,0.21,0.21,0.0,0.0,0.16,0.16,0.15,0.0,0.0,0.25,0.17,0.17,0.18,0.0,0.0,0.16,0.0,0.11,0.14,0.16,0.19,0.0,0.13,0.17,0.15,0.0,0.15,0.0,0.16,0.0,0.0,0.14,0.14,0.0,0.15,0.04,0.14,0.0,0.0,0.14,0.0,0.14,0.13,0.11,0.12,0.0,0.15,0.0,0.0,0.0,0.0,0.08,0.12,0.19,0.0,0.0,0.1,0.12,0.0,0.11,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.08,0.08,0.08,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.35,0.45,0.12,0.12,0.1,0.08,0.08,0.08,0.08,0.07,0.06,0.06,0.06,0.05,0.04,0.03,0.02,0.01,0.02,0.01,0.0,0.0,0.0,99.99
09/27/2021,8.57,8.1,0.0,0.0,5.85,4.86,3.31,3.25,2.89,2.98,0.0,0.0,2.58,2.51,0.0,0.0,1.89,1.84,1.6,0.0,1.77,1.86,1.79,0.0,2.0,1.52,1.41,1.23,1.54,0.0,1.1,1.21,1.02,0.0,0.0,1.08,0.94,0.92,0.89,0.9,0.88,0.0,0.0,0.82,0.8,0.8,0.0,0.84,0.0,0.69,0.72,0.7,0.0,0.73,0.0,0.65,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.55,0.0,0.51,0.52,0.0,0.46,0.0,0.0,0.44,0.45,0.44,0.0,0.42,0.0,0.37,0.4,0.38,0.0,0.0,0.39,0.34,0.39,0.09,0.0,0.36,0.0,0.26,0.0,0.0,0.33,0.0,0.0,0.26,0.29,0.3,0.31,0.0,0.25,0.29,0.28,0.0,0.29,0.0,0.23,0.0,0.0,0.23,0.24,0.24,0.2,0.22,0.2,0.24,0.19,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.21,0.2,0.21,0.0,0.2,0.0,0.0,0.22,0.21,0.0,0.0,0.15,0.16,0.15,0.0,0.0,0.25,0.16,0.17,0.17,0.0,0.0,0.16,0.0,0.11,0.14,0.16,0.19,0.0,0.13,0.16,0.15,0.0,0.15,0.0,0.16,0.0,0.0,0.14,0.14,0.0,0.15,0.12,0.14,0.0,0.0,0.14,0.0,0.13,0.12,0.11,0.12,0.0,0.15,0.0,0.0,0.0,0.0,0.08,0.12,0.18,0.0,0.0,0.11,0.12,0.0,0.11,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.08,0.08,0.08,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.09,0.0,0.0,0.0,0.35,0.45,0.12,0.12,0.1,0.08,0.08,0.09,0.08,0.06,0.06,0.06,0.06,0.05,0.04,0.03,0.02,0.01,0.02,0.01,0.0,0.0,0.0,100.01
09/28/2021,8.52,8.15,0.0,0.0,5.88,4.85,3.31,3.22,2.87,2.96,0.0,0.0,2.61,2.5,0.0,0.0,1.89,1.84,1.63,0.0,1.79,1.86,1.77,0.0,1.96,1.53,1.4,1.23,1.54,0.0,1.09,1.22,1.02,0.0,0.0,1.08,0.94,0.92,0.88,0.9,0.89,0.0,0.0,0.79,0.8,0.81,0.0,0.84,0.0,0.69,0.72,0.71,0.0,0.73,0.0,0.66,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.55,0.0,0.51,0.53,0.0,0.46,0.0,0.0,0.44,0.46,0.43,0.0,0.42,0.0,0.36,0.4,0.38,0.0,0.0,0.39,0.34,0.4,0.12,0.0,0.36,0.0,0.26,0.0,0.0,0.33,0.0,0.0,0.26,0.28,0.31,0.31,0.0,0.25,0.3,0.29,0.0,0.29,0.0,0.23,0.0,0.0,0.23,0.24,0.24,0.2,0.22,0.2,0.24,0.19,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.21,0.19,0.2,0.0,0.2,0.0,0.0,0.22,0.21,0.0,0.0,0.15,0.16,0.15,0.0,0.0,0.24,0.16,0.17,0.17,0.0,0.0,0.16,0.0,0.11,0.14,0.16,0.19,0.0,0.13,0.17,0.15,0.0,0.15,0.0,0.16,0.0,0.0,0.14,0.14,0.0,0.15,0.1,0.14,0.0,0.0,0.14,0.0,0.13,0.12,0.11,0.12,0.0,0.15,0.0,0.0,0.0,0.0,0.08,0.12,0.18,0.0,0.0,0.11,0.12,0.0,0.11,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.09,0.08,0.08,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.09,0.0,0.0,0.0,0.34,0.45,0.12,0.12,0.11,0.08,0.08,0.09,0.08,0.06,0.06,0.06,0.06,0.05,0.04,0.03,0.02,0.01,0.02,0.01,0.0,0.0,0.0,99.99
09/30/2021,8.48,8.25,0.0,0.0,5.96,4.35,3.34,3.26,2.85,3.01,0.0,0.0,2.65,2.44,0.0,0.0,1.94,1.87,1.62,0.0,1.84,1.81,1.78,0.0,1.91,1.5,1.36,1.21,1.5,0.0,1.09,1.17,1.05,0.0,0.0,1.12,0.96,0.94,0.88,0.89,0.89,0.0,0.0,0.78,0.81,0.81,0.0,0.87,0.0,0.68,0.71,0.72,0.0,0.74,0.0,0.68,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.56,0.0,0.53,0.52,0.0,0.47,0.0,0.0,0.46,0.48,0.44,0.0,0.44,0.0,0.36,0.41,0.38,0.0,0.0,0.4,0.34,0.4,0.12,0.0,0.37,0.0,0.26,0.0,0.0,0.32,0.0,0.0,0.27,0.28,0.3,0.31,0.0,0.26,0.31,0.29,0.0,0.29,0.0,0.23,0.0,0.0,0.23,0.25,0.25,0.19,0.22,0.21,0.25,0.19,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.21,0.19,0.21,0.0,0.2,0.0,0.0,0.23,0.2,0.0,0.0,0.15,0.17,0.15,0.0,0.0,0.24,0.16,0.17,0.17,0.0,0.0,0.16,0.0,0.11,0.14,0.16,0.19,0.0,0.13,0.17,0.15,0.0,0.15,0.0,0.16,0.0,0.0,0.14,0.14,0.0,0.16,0.11,0.15,0.0,0.0,0.14,0.0,0.14,0.12,0.11,0.12,0.0,0.15,0.0,0.0,0.0,0.0,0.09,0.12,0.18,0.0,0.0,0.11,0.12,0.0,0.11,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.09,0.09,0.08,0.1,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.09,0.0,0.0,0.0,0.34,0.44,0.12,0.12,0.11,0.08,0.08,0.09,0.08,0.06,0.06,0.06,0.05,0.05,0.04,0.03,0.02,0.01,0.02,0.01,0.0,0.0,0.0,99.98
10/01/2021,8.53,8.35,0.0,0.0,6.05,4.27,3.35,3.22,2.85,2.98,0.0,0.0,2.66,2.38,0.0,0.0,1.95,1.88,1.65,0.0,1.84,1.81,1.78,0.0,1.87,1.5,1.34,1.22,1.5,0.0,1.05,1.11,1.06,0.0,0.0,1.11,0.97,0.95,0.88,0.89,0.89,0.0,0.0,0.77,0.81,0.79,0.0,0.86,0.0,0.68,0.71,0.71,0.0,0.74,0.0,0.7,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.57,0.0,0.53,0.51,0.0,0.48,0.0,0.0,0.47,0.48,0.43,0.0,0.45,0.0,0.36,0.4,0.37,0.0,0.0,0.4,0.34,0.4,0.12,0.0,0.38,0.0,0.26,0.0,0.0,0.34,0.0,0.0,0.27,0.29,0.3,0.3,0.0,0.26,0.31,0.29,0.0,0.29,0.0,0.23,0.0,0.0,0.23,0.26,0.25,0.2,0.22,0.21,0.25,0.19,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.21,0.2,0.21,0.0,0.2,0.0,0.0,0.23,0.2,0.0,0.0,0.15,0.17,0.15,0.0,0.0,0.23,0.16,0.17,0.18,0.0,0.0,0.16,0.0,0.1,0.15,0.16,0.19,0.0,0.13,0.17,0.15,0.0,0.15,0.0,0.16,0.0,0.0,0.14,0.15,0.0,0.16,0.1,0.15,0.0,0.0,0.14,0.0,0.14,0.12,0.11,0.12,0.0,0.15,0.0,0.0,0.0,0.0,0.08,0.12,0.18,0.0,0.0,0.11,0.12,0.0,0.1,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.09,0.09,0.08,0.1,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.09,0.0,0.0,0.0,0.33,0.45,0.12,0.12,0.11,0.08,0.08,0.09,0.08,0.06,0.06,0.06,0.05,0.05,0.04,0.03,0.02,0.02,0.02,0.01,0.0,0.0,0.0,99.96
10/04/2021,7.62,6.64,6.02,4.8,4.09,2.75,2.02,2.07,1.78,1.85,1.86,1.61,1.48,1.5,1.37,1.21,1.12,1.09,1.1,1.07,1.06,1.08,1.1,1.06,1.14,0.98,0.88,0.81,0.85,0.69,0.67,0.71,0.62,0.63,0.6,0.59,0.6,0.57,0.56,0.54,0.55,0.53,0.54,0.54,0.5,0.5,0.51,0.45,0.46,0.39,0.41,0.43,0.47,0.44,0.42,0.37,0.4,0.37,0.38,0.37,0.34,0.34,0.33,0.33,0.32,0.3,0.31,0.32,0.28,0.32,0.31,0.26,0.27,0.28,0.29,0.25,0.28,0.26,0.26,0.24,0.24,0.24,0.23,0.23,0.23,0.25,0.24,0.19,0.21,0.18,0.21,0.21,0.2,0.18,0.18,0.17,0.17,0.18,0.18,0.16,0.17,0.16,0.16,0.17,0.19,0.16,0.15,0.15,0.15,0.15,0.15,0.14,0.13,0.14,0.12,0.14,0.13,0.14,0.17,0.14,0.13,0.13,0.12,0.12,0.12,0.12,0.13,0.13,0.13,0.13,0.13,0.12,0.13,0.12,0.12,0.11,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.11,0.1,0.11,0.09,0.1,0.1,0.1,0.09,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.07,0.08,0.08,0.09,0.09,0.0,0.09,0.09,0.09,0.08,0.07,0.08,0.08,0.08,0.07,0.08,0.08,0.08,0.08,0.09,0.08,0.08,0.08,0.09,0.07,0.07,0.06,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.06,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,98.53000000000002
10/20/2021,8.4,8.03,0.0,0.0,6.24,4.32,3.26,3.09,2.88,2.98,0.0,0.0,2.71,2.38,0.0,0.0,1.88,1.8,1.69,0.0,1.83,1.83,1.76,0.0,1.86,1.6,1.34,1.19,1.54,0.0,1.0,1.1,1.06,0.0,0.0,1.11,1.0,0.95,0.83,0.87,0.86,0.0,0.0,0.82,0.82,0.83,0.0,0.87,0.0,0.7,0.74,0.73,0.0,0.76,0.0,0.67,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.56,0.0,0.53,0.52,0.0,0.49,0.0,0.0,0.45,0.48,0.44,0.0,0.43,0.0,0.34,0.4,0.4,0.0,0.0,0.41,0.36,0.41,0.19,0.0,0.4,0.0,0.27,0.0,0.0,0.35,0.0,0.0,0.28,0.27,0.3,0.34,0.0,0.26,0.3,0.31,0.0,0.3,0.0,0.24,0.0,0.0,0.25,0.26,0.26,0.2,0.21,0.2,0.25,0.19,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.19,0.19,0.22,0.0,0.2,0.0,0.0,0.22,0.2,0.0,0.0,0.15,0.17,0.15,0.0,0.0,0.24,0.16,0.17,0.18,0.0,0.0,0.17,0.0,0.16,0.15,0.17,0.2,0.0,0.12,0.17,0.15,0.0,0.15,0.0,0.17,0.0,0.0,0.15,0.14,0.0,0.16,0.08,0.15,0.0,0.0,0.14,0.0,0.14,0.12,0.11,0.13,0.0,0.14,0.0,0.0,0.0,0.0,0.09,0.12,0.19,0.0,0.0,0.12,0.12,0.0,0.11,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.09,0.09,0.09,0.1,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.09,0.0,0.0,0.0,0.39,0.46,0.13,0.12,0.11,0.08,0.08,0.08,0.07,0.06,0.06,0.06,0.05,0.05,0.03,0.03,0.02,0.02,0.02,0.01,0.0,0.0,0.0,100.03
10/21/2021,8.35,8.02,0.0,0.0,6.22,4.41,3.23,3.07,2.85,3.04,0.0,0.0,2.69,2.4,0.0,0.0,1.89,1.81,1.71,0.0,1.84,1.83,1.73,0.0,1.87,1.61,1.35,1.17,1.52,0.0,1.0,1.1,1.05,0.0,0.0,1.1,1.01,0.95,0.83,0.85,0.86,0.0,0.0,0.83,0.81,0.83,0.0,0.88,0.0,0.7,0.73,0.73,0.0,0.77,0.0,0.67,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.55,0.0,0.53,0.53,0.0,0.49,0.0,0.0,0.46,0.48,0.44,0.0,0.43,0.0,0.34,0.39,0.39,0.0,0.0,0.4,0.36,0.41,0.19,0.0,0.41,0.0,0.28,0.0,0.0,0.35,0.0,0.0,0.28,0.27,0.3,0.33,0.0,0.26,0.3,0.31,0.0,0.3,0.0,0.23,0.0,0.0,0.24,0.26,0.26,0.2,0.21,0.2,0.25,0.18,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.19,0.19,0.22,0.0,0.19,0.0,0.0,0.22,0.2,0.0,0.0,0.15,0.17,0.15,0.0,0.0,0.23,0.16,0.17,0.18,0.0,0.0,0.17,0.0,0.16,0.15,0.17,0.2,0.0,0.12,0.17,0.15,0.0,0.15,0.0,0.17,0.0,0.0,0.15,0.14,0.0,0.16,0.07,0.15,0.0,0.0,0.14,0.0,0.14,0.12,0.11,0.13,0.0,0.14,0.0,0.0,0.0,0.0,0.09,0.12,0.19,0.0,0.0,0.12,0.12,0.0,0.11,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.09,0.09,0.09,0.1,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.09,0.0,0.0,0.0,0.38,0.46,0.13,0.13,0.11,0.07,0.08,0.08,0.08,0.06,0.06,0.06,0.05,0.05,0.03,0.03,0.02,0.02,0.02,0.01,0.0,0.0,0.0,99.94
