,BRK.B,T,WMT,AAPL,AMZN,BAC,XOM,MSFT,VZ,JPM,CVS,FB,UNH,WFC,GOOGL,GOOG,CVX,INTC,JNJ,GM,CMCSA,C,COF,PFE,MS,F,CSCO,IBM,PG,PM,ORCL,MET,GS,HD,CI,AIG,PRU,ALL,MPC,KO,PSX,UPS,ABBV,DIS,MRK,PEP,WBA,TGT,AFL,USB,RTX,ANTM,CB,GE,COST,AXP,VLO,CHTR,MCK,MO,TMUS,MDT,KR,LMT,MMM,PNC,ACN,SYF,GILD,LYB,KHC,LLY,BMY,AMGN,AVGO,MCD,DUK,V,COP,EXC,HON,UNP,SO,TFC,CNC,MU,NEE,FDX,TSN,BLK,ABT,MDLZ,DD,LIN,LOW,BK,CCL,CRM,PGR,TRV,CAT,TXN,HCA,PYPL,GD,SCHW,HPE,KMI,D,NVDA,TSLA,DHR,TMO,BA,NKE,BIIB,HUM,ADBE,ABC,ADM,CAH,NOC,UAL,QCOM,HPQ,PFG,SLB,STATE STREET INSTITUTIONAL LIQ STATE STR,JCI,STT,EOG,AEP,ETN,DAL,DOW,WRK,CME,NFLX,LUMN,OXY,DE,BBY,SRE,DFS,EBAY,NEM,L,IP,SBUX,ADP,CCI,SYY,MA,NSC,HIG,TJX,PLD,LNC,PPL,KMB,GIS,CSX,WMB,AMT,AMAT,ED,REGN,FIS,PEG,MRO,CL,DISH,BKNG,EMR,AMP,MMC,XEL,DXC,KEY,CFG,CMI,TAP,APD,RF,FISV,SYK,WELL,LEN,NUE,WM,FITB,DG,BDX,PCAR,ETR,HBAN,DVA,LVS,VIAC,BEN,AFG,PSA,WEC,SSIXX,State Street Instl Liquid Reserves Prem,ICE,RSG,DHI,ARW,CBRE,GEN.,n/a,4970.T,GE.,KSS,ES,DKS,ADI,JBL,BKR,MTB,DVN,SHW,O,CAR,M,AMD,DLTR,SUM
09/21/2021,2.59,2.24,2.26,2.13,1.73,1.78,1.38,1.54,1.31,1.32,1.28,1.27,1.08,1.12,1.17,1.12,0.92,0.87,0.84,0.75,0.83,0.85,0.82,0.78,0.75,0.6,0.66,0.6,0.6,0.55,0.54,0.52,0.52,0.51,0.41,0.53,0.46,0.44,0.43,0.43,0.32,0.38,0.38,0.42,0.36,0.42,0.4,0.39,0.39,0.38,0.36,0.36,0.4,0.35,0.41,0.33,0.3,0.36,0.37,0.35,0.29,0.34,0.35,0.28,0.29,0.32,0.34,0.3,0.31,0.27,0.27,0.29,0.26,0.25,0.3,0.28,0.27,0.24,0.25,0.28,0.26,0.23,0.27,0.25,0.21,0.23,0.28,0.21,0.25,0.24,0.26,0.23,0.22,0.25,0.25,0.24,0.21,0.25,0.21,0.23,0.22,0.23,0.27,0.21,0.22,0.21,0.2,0.18,0.21,0.22,0.23,0.24,0.22,0.18,0.2,0.18,0.18,0.22,0.21,0.2,0.17,0.18,0.16,0.18,0.16,0.19,0.16,0.0,0.18,0.18,0.15,0.17,0.17,0.15,0.15,0.15,0.14,0.16,0.14,0.13,0.15,0.14,0.15,0.15,0.15,0.12,0.14,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.15,0.13,0.14,0.14,0.13,0.13,0.12,0.12,0.12,0.13,0.13,0.12,0.14,0.1,0.12,0.11,0.11,0.12,0.12,0.12,0.12,0.13,0.11,0.1,0.12,0.11,0.11,0.0,0.1,0.11,0.11,0.11,0.12,0.11,0.13,0.11,0.11,0.1,0.11,0.0,0.11,0.11,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.17,0.0,0.0,0.0,0.0,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.25
09/22/2021,2.54,2.25,2.37,2.11,1.76,1.77,1.38,1.52,1.33,1.31,1.29,1.25,1.1,1.12,1.16,1.09,0.93,0.87,0.85,0.85,0.83,0.84,0.81,0.78,0.74,0.61,0.67,0.6,0.6,0.55,0.49,0.51,0.52,0.51,0.41,0.53,0.46,0.44,0.43,0.43,0.33,0.38,0.39,0.43,0.37,0.42,0.41,0.39,0.38,0.38,0.37,0.36,0.39,0.35,0.41,0.34,0.31,0.33,0.37,0.35,0.29,0.34,0.32,0.29,0.29,0.32,0.34,0.32,0.31,0.28,0.28,0.29,0.27,0.26,0.3,0.28,0.26,0.24,0.25,0.29,0.26,0.22,0.27,0.26,0.22,0.23,0.27,0.21,0.25,0.24,0.26,0.24,0.21,0.25,0.25,0.24,0.21,0.25,0.21,0.23,0.21,0.23,0.25,0.21,0.22,0.21,0.2,0.18,0.21,0.22,0.25,0.24,0.24,0.19,0.2,0.18,0.18,0.21,0.21,0.2,0.18,0.18,0.17,0.18,0.16,0.19,0.16,0.0,0.18,0.17,0.15,0.16,0.17,0.15,0.15,0.15,0.14,0.17,0.15,0.14,0.14,0.14,0.14,0.15,0.15,0.12,0.12,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.14,0.13,0.14,0.14,0.13,0.13,0.12,0.12,0.12,0.13,0.13,0.12,0.14,0.1,0.12,0.11,0.11,0.12,0.12,0.12,0.12,0.13,0.11,0.1,0.12,0.11,0.1,0.0,0.1,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.11,0.1,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.18,0.0,0.0,0.0,0.0,0.1,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.37
09/23/2021,2.57,2.26,2.38,2.1,1.73,1.74,1.36,1.52,1.35,1.29,1.3,1.24,1.1,1.13,1.16,1.09,0.93,0.86,0.86,0.83,0.84,0.82,0.81,0.8,0.73,0.59,0.67,0.6,0.6,0.55,0.5,0.5,0.51,0.51,0.42,0.53,0.45,0.45,0.42,0.43,0.33,0.39,0.39,0.42,0.38,0.42,0.4,0.39,0.37,0.38,0.37,0.37,0.39,0.35,0.41,0.34,0.3,0.34,0.36,0.36,0.29,0.34,0.32,0.29,0.3,0.32,0.34,0.31,0.31,0.28,0.28,0.3,0.27,0.26,0.3,0.28,0.27,0.24,0.25,0.29,0.26,0.22,0.27,0.25,0.22,0.23,0.28,0.21,0.26,0.24,0.26,0.24,0.21,0.25,0.25,0.24,0.22,0.25,0.22,0.23,0.21,0.23,0.25,0.21,0.23,0.21,0.2,0.18,0.21,0.22,0.24,0.24,0.24,0.19,0.2,0.18,0.18,0.21,0.21,0.2,0.18,0.18,0.17,0.18,0.16,0.18,0.15,0.0,0.18,0.17,0.15,0.17,0.18,0.16,0.15,0.15,0.14,0.16,0.15,0.14,0.13,0.14,0.14,0.14,0.15,0.12,0.12,0.13,0.13,0.14,0.13,0.14,0.12,0.12,0.14,0.13,0.14,0.13,0.13,0.13,0.13,0.12,0.12,0.13,0.13,0.13,0.14,0.11,0.13,0.11,0.11,0.12,0.13,0.12,0.12,0.13,0.11,0.1,0.12,0.11,0.1,0.0,0.1,0.11,0.11,0.11,0.12,0.11,0.12,0.12,0.11,0.1,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.19,0.0,0.0,0.0,0.0,0.1,0.13,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.41
09/24/2021,2.56,2.25,2.39,2.11,1.73,1.74,1.37,1.53,1.35,1.3,1.29,1.25,1.1,1.13,1.17,1.1,0.93,0.86,0.86,0.84,0.84,0.82,0.82,0.8,0.73,0.59,0.66,0.6,0.6,0.55,0.5,0.5,0.51,0.52,0.42,0.53,0.44,0.45,0.43,0.43,0.33,0.39,0.39,0.4,0.38,0.42,0.4,0.39,0.37,0.39,0.37,0.37,0.39,0.34,0.41,0.34,0.3,0.33,0.36,0.36,0.29,0.34,0.32,0.29,0.29,0.32,0.34,0.32,0.32,0.28,0.28,0.3,0.27,0.26,0.3,0.29,0.27,0.24,0.26,0.29,0.26,0.22,0.27,0.25,0.22,0.23,0.28,0.21,0.26,0.24,0.26,0.24,0.21,0.26,0.25,0.24,0.21,0.25,0.22,0.23,0.21,0.23,0.25,0.21,0.22,0.21,0.2,0.18,0.21,0.22,0.25,0.25,0.24,0.18,0.2,0.18,0.18,0.21,0.21,0.2,0.17,0.18,0.17,0.18,0.16,0.18,0.15,0.0,0.18,0.17,0.15,0.17,0.17,0.15,0.15,0.15,0.14,0.16,0.14,0.14,0.13,0.14,0.14,0.15,0.15,0.12,0.12,0.13,0.13,0.14,0.13,0.14,0.12,0.12,0.14,0.13,0.14,0.13,0.13,0.13,0.12,0.12,0.12,0.14,0.13,0.13,0.14,0.1,0.12,0.1,0.11,0.12,0.12,0.12,0.12,0.13,0.11,0.1,0.12,0.11,0.1,0.0,0.1,0.11,0.11,0.11,0.12,0.11,0.11,0.12,0.11,0.1,0.11,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.57,0.0,0.0,0.0,0.0,0.1,0.13,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.77000000000001
09/27/2021,2.54,2.21,2.32,2.11,1.73,1.81,1.42,1.51,1.32,1.33,1.28,1.18,1.07,1.15,1.16,1.09,0.95,0.86,0.84,0.86,0.82,0.84,0.84,0.78,0.75,0.61,0.66,0.6,0.59,0.54,0.51,0.51,0.52,0.51,0.41,0.53,0.45,0.44,0.45,0.42,0.34,0.37,0.38,0.41,0.37,0.41,0.39,0.38,0.37,0.39,0.38,0.36,0.38,0.36,0.4,0.36,0.31,0.32,0.36,0.35,0.3,0.34,0.31,0.29,0.29,0.32,0.34,0.32,0.31,0.28,0.28,0.29,0.26,0.25,0.3,0.28,0.26,0.25,0.27,0.28,0.26,0.22,0.26,0.26,0.21,0.23,0.27,0.19,0.25,0.24,0.26,0.24,0.21,0.25,0.25,0.24,0.22,0.27,0.21,0.23,0.21,0.23,0.25,0.21,0.23,0.22,0.2,0.19,0.21,0.23,0.25,0.24,0.24,0.19,0.2,0.17,0.18,0.2,0.21,0.2,0.17,0.18,0.18,0.18,0.17,0.18,0.16,0.0,0.18,0.18,0.15,0.16,0.17,0.16,0.15,0.15,0.14,0.17,0.14,0.15,0.14,0.14,0.14,0.15,0.15,0.12,0.12,0.13,0.13,0.14,0.12,0.14,0.12,0.12,0.14,0.13,0.13,0.14,0.13,0.13,0.13,0.12,0.12,0.13,0.13,0.12,0.14,0.1,0.12,0.11,0.11,0.12,0.13,0.12,0.12,0.13,0.11,0.1,0.12,0.11,0.1,0.0,0.1,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.11,0.1,0.1,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.13,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.17000000000002
09/28/2021,2.54,2.21,2.32,2.11,1.73,1.81,1.42,1.51,1.32,1.33,1.28,1.18,1.07,1.15,1.16,1.09,0.95,0.86,0.84,0.86,0.82,0.84,0.84,0.78,0.75,0.61,0.66,0.6,0.59,0.54,0.51,0.51,0.52,0.51,0.41,0.53,0.45,0.44,0.45,0.42,0.34,0.37,0.38,0.41,0.37,0.41,0.39,0.38,0.37,0.39,0.38,0.36,0.38,0.36,0.4,0.36,0.31,0.32,0.36,0.35,0.3,0.34,0.31,0.29,0.29,0.32,0.34,0.32,0.31,0.28,0.28,0.29,0.26,0.25,0.3,0.28,0.26,0.25,0.27,0.28,0.26,0.22,0.26,0.26,0.21,0.23,0.27,0.19,0.25,0.24,0.26,0.24,0.21,0.25,0.25,0.24,0.22,0.27,0.21,0.23,0.21,0.23,0.25,0.21,0.23,0.22,0.2,0.19,0.21,0.23,0.25,0.24,0.24,0.19,0.2,0.17,0.18,0.2,0.21,0.2,0.17,0.18,0.18,0.18,0.17,0.18,0.16,0.0,0.18,0.18,0.15,0.16,0.17,0.16,0.15,0.15,0.14,0.17,0.14,0.15,0.14,0.14,0.14,0.15,0.15,0.12,0.12,0.13,0.13,0.14,0.12,0.14,0.12,0.12,0.14,0.13,0.13,0.14,0.13,0.13,0.13,0.12,0.12,0.13,0.13,0.12,0.14,0.1,0.12,0.11,0.11,0.12,0.13,0.12,0.12,0.13,0.11,0.1,0.12,0.11,0.1,0.0,0.1,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.11,0.1,0.1,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.13,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.17000000000002
09/29/2021,2.54,2.2,2.33,2.11,1.73,1.83,1.43,1.51,1.32,1.34,1.27,1.2,1.06,1.15,1.16,1.09,0.96,0.86,0.84,0.86,0.82,0.84,0.84,0.78,0.74,0.61,0.66,0.6,0.59,0.54,0.51,0.51,0.52,0.51,0.41,0.53,0.46,0.44,0.45,0.42,0.34,0.38,0.38,0.4,0.37,0.41,0.39,0.38,0.37,0.4,0.38,0.36,0.38,0.36,0.42,0.36,0.31,0.32,0.36,0.35,0.3,0.34,0.31,0.29,0.29,0.33,0.34,0.33,0.31,0.28,0.28,0.29,0.26,0.25,0.3,0.29,0.26,0.25,0.28,0.28,0.26,0.22,0.26,0.27,0.21,0.23,0.27,0.19,0.25,0.24,0.25,0.23,0.21,0.25,0.25,0.24,0.23,0.27,0.21,0.23,0.21,0.23,0.25,0.21,0.23,0.23,0.2,0.19,0.21,0.22,0.25,0.24,0.24,0.19,0.19,0.17,0.18,0.2,0.21,0.19,0.17,0.18,0.18,0.17,0.16,0.18,0.16,0.0,0.18,0.18,0.16,0.16,0.17,0.16,0.15,0.15,0.14,0.17,0.14,0.15,0.13,0.14,0.14,0.15,0.15,0.12,0.12,0.13,0.13,0.14,0.12,0.14,0.12,0.12,0.14,0.13,0.13,0.14,0.13,0.12,0.13,0.12,0.12,0.13,0.13,0.12,0.13,0.1,0.12,0.12,0.11,0.12,0.13,0.12,0.12,0.13,0.11,0.1,0.12,0.11,0.1,0.1,0.1,0.12,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.1,0.1,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.26
09/30/2021,2.54,2.21,2.29,2.07,1.7,1.86,1.46,1.47,1.31,1.37,1.28,1.19,1.05,1.13,1.15,1.08,0.97,0.86,0.83,0.87,0.81,0.85,0.85,0.77,0.75,0.63,0.65,0.6,0.58,0.54,0.51,0.52,0.52,0.51,0.41,0.55,0.47,0.44,0.45,0.42,0.35,0.37,0.38,0.41,0.37,0.41,0.39,0.37,0.37,0.4,0.38,0.37,0.38,0.36,0.41,0.36,0.33,0.32,0.36,0.35,0.29,0.33,0.31,0.29,0.29,0.33,0.33,0.33,0.3,0.29,0.28,0.28,0.26,0.25,0.29,0.29,0.26,0.25,0.28,0.28,0.25,0.22,0.26,0.28,0.22,0.23,0.26,0.19,0.25,0.24,0.24,0.23,0.21,0.25,0.25,0.25,0.24,0.27,0.21,0.23,0.21,0.23,0.24,0.2,0.22,0.23,0.2,0.19,0.2,0.22,0.26,0.23,0.23,0.19,0.19,0.17,0.18,0.19,0.2,0.2,0.17,0.18,0.18,0.17,0.17,0.19,0.16,0.0,0.18,0.19,0.16,0.16,0.17,0.16,0.15,0.15,0.14,0.16,0.15,0.16,0.14,0.14,0.14,0.15,0.15,0.12,0.12,0.13,0.13,0.13,0.12,0.14,0.12,0.12,0.14,0.13,0.13,0.15,0.13,0.12,0.12,0.12,0.12,0.12,0.13,0.12,0.13,0.1,0.12,0.12,0.11,0.12,0.13,0.12,0.12,0.12,0.1,0.1,0.12,0.12,0.1,0.1,0.1,0.12,0.11,0.11,0.11,0.11,0.12,0.11,0.12,0.1,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.13,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.14000000000001
10/01/2021,2.54,2.23,2.3,2.05,1.68,1.88,1.5,1.44,1.32,1.38,1.29,1.16,1.05,1.11,1.12,1.05,0.99,0.86,0.84,0.88,0.8,0.85,0.85,0.77,0.74,0.64,0.65,0.61,0.58,0.53,0.51,0.52,0.52,0.51,0.41,0.55,0.47,0.43,0.46,0.41,0.35,0.38,0.38,0.4,0.38,0.41,0.39,0.37,0.37,0.4,0.38,0.37,0.38,0.37,0.4,0.36,0.33,0.32,0.36,0.35,0.29,0.33,0.32,0.3,0.29,0.33,0.33,0.33,0.3,0.29,0.28,0.28,0.26,0.25,0.29,0.28,0.26,0.25,0.29,0.28,0.25,0.22,0.26,0.27,0.22,0.23,0.26,0.19,0.26,0.24,0.24,0.23,0.21,0.25,0.25,0.25,0.24,0.26,0.21,0.23,0.21,0.23,0.24,0.2,0.23,0.23,0.21,0.19,0.2,0.21,0.26,0.23,0.23,0.19,0.19,0.17,0.18,0.19,0.2,0.2,0.17,0.19,0.18,0.17,0.17,0.19,0.17,0.0,0.17,0.19,0.16,0.16,0.17,0.16,0.15,0.16,0.15,0.16,0.15,0.16,0.14,0.14,0.13,0.15,0.15,0.12,0.12,0.13,0.13,0.13,0.12,0.14,0.12,0.12,0.14,0.13,0.13,0.15,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.13,0.1,0.12,0.12,0.11,0.12,0.13,0.12,0.12,0.12,0.1,0.1,0.12,0.12,0.1,0.1,0.1,0.12,0.11,0.11,0.11,0.1,0.12,0.11,0.12,0.1,0.1,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.12,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.14
10/04/2021,2.54,2.24,2.31,2.07,1.69,1.88,1.49,1.45,1.34,1.38,1.3,1.17,1.04,1.14,1.12,1.04,0.99,0.86,0.84,0.89,0.83,0.85,0.84,0.78,0.71,0.64,0.64,0.62,0.59,0.52,0.5,0.52,0.51,0.51,0.41,0.54,0.47,0.44,0.46,0.42,0.35,0.37,0.39,0.4,0.39,0.41,0.39,0.37,0.37,0.4,0.38,0.36,0.38,0.36,0.41,0.35,0.33,0.32,0.36,0.34,0.3,0.33,0.32,0.29,0.29,0.33,0.32,0.32,0.31,0.29,0.29,0.29,0.26,0.25,0.29,0.28,0.26,0.25,0.29,0.28,0.25,0.22,0.26,0.28,0.22,0.22,0.27,0.19,0.27,0.23,0.25,0.23,0.21,0.24,0.25,0.25,0.23,0.27,0.21,0.23,0.21,0.23,0.24,0.2,0.23,0.22,0.21,0.19,0.21,0.21,0.26,0.23,0.23,0.19,0.19,0.17,0.18,0.19,0.2,0.2,0.17,0.19,0.18,0.17,0.16,0.19,0.16,0.0,0.17,0.18,0.16,0.16,0.17,0.16,0.15,0.15,0.14,0.17,0.14,0.16,0.13,0.14,0.14,0.15,0.14,0.12,0.13,0.13,0.13,0.14,0.12,0.14,0.12,0.12,0.15,0.13,0.13,0.14,0.13,0.13,0.13,0.12,0.13,0.12,0.12,0.12,0.13,0.1,0.12,0.12,0.11,0.12,0.13,0.12,0.12,0.12,0.11,0.1,0.12,0.12,0.1,0.1,0.1,0.12,0.11,0.11,0.11,0.1,0.12,0.11,0.12,0.1,0.1,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.25
10/05/2021,2.54,2.24,2.31,2.07,1.69,1.88,1.49,1.45,1.34,1.38,1.3,1.17,1.04,1.14,1.12,1.04,0.99,0.86,0.84,0.89,0.83,0.85,0.84,0.78,0.71,0.64,0.64,0.62,0.59,0.52,0.5,0.52,0.51,0.51,0.41,0.54,0.47,0.44,0.46,0.42,0.35,0.37,0.39,0.4,0.39,0.41,0.39,0.37,0.37,0.4,0.38,0.36,0.38,0.36,0.41,0.35,0.33,0.32,0.36,0.34,0.3,0.33,0.32,0.29,0.29,0.33,0.32,0.32,0.31,0.29,0.29,0.29,0.26,0.25,0.29,0.28,0.26,0.25,0.29,0.28,0.25,0.22,0.26,0.28,0.22,0.22,0.27,0.19,0.27,0.23,0.25,0.23,0.21,0.24,0.25,0.25,0.23,0.27,0.21,0.23,0.21,0.23,0.24,0.2,0.23,0.22,0.21,0.19,0.21,0.21,0.26,0.23,0.23,0.19,0.19,0.17,0.18,0.19,0.2,0.2,0.17,0.19,0.18,0.17,0.16,0.19,0.16,0.0,0.17,0.18,0.16,0.16,0.17,0.16,0.15,0.15,0.14,0.17,0.14,0.16,0.13,0.14,0.14,0.15,0.14,0.12,0.13,0.13,0.13,0.14,0.12,0.14,0.12,0.12,0.15,0.13,0.13,0.14,0.13,0.13,0.13,0.12,0.13,0.12,0.12,0.12,0.13,0.1,0.12,0.12,0.11,0.12,0.13,0.12,0.12,0.12,0.11,0.1,0.12,0.12,0.1,0.1,0.1,0.12,0.11,0.11,0.11,0.1,0.12,0.11,0.12,0.1,0.1,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.25
10/06/2021,2.53,2.22,2.24,2.06,1.67,1.88,1.52,1.47,1.33,1.39,1.27,1.17,1.03,1.14,1.13,1.05,1.0,0.86,0.82,0.88,0.84,0.85,0.85,0.77,0.72,0.64,0.64,0.63,0.58,0.52,0.51,0.52,0.5,0.5,0.41,0.54,0.47,0.43,0.46,0.42,0.36,0.37,0.39,0.41,0.42,0.41,0.38,0.36,0.37,0.41,0.38,0.36,0.38,0.37,0.4,0.36,0.34,0.32,0.35,0.33,0.29,0.33,0.3,0.29,0.29,0.33,0.33,0.33,0.3,0.29,0.28,0.29,0.26,0.25,0.29,0.28,0.26,0.25,0.3,0.27,0.25,0.22,0.26,0.28,0.22,0.22,0.26,0.19,0.26,0.23,0.24,0.23,0.21,0.24,0.25,0.25,0.24,0.27,0.21,0.23,0.21,0.23,0.24,0.2,0.23,0.22,0.22,0.19,0.2,0.21,0.26,0.22,0.23,0.2,0.19,0.17,0.18,0.19,0.2,0.2,0.17,0.19,0.19,0.17,0.17,0.19,0.17,0.0,0.17,0.19,0.17,0.16,0.17,0.17,0.15,0.15,0.14,0.17,0.14,0.16,0.13,0.14,0.14,0.15,0.14,0.12,0.13,0.12,0.13,0.14,0.12,0.14,0.13,0.12,0.15,0.13,0.13,0.14,0.13,0.12,0.13,0.12,0.13,0.12,0.12,0.12,0.12,0.1,0.12,0.13,0.11,0.13,0.13,0.12,0.12,0.12,0.11,0.1,0.13,0.12,0.1,0.1,0.1,0.12,0.11,0.11,0.11,0.1,0.11,0.11,0.12,0.0,0.1,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.11,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.2
10/07/2021,2.53,2.24,2.23,2.02,1.63,1.9,1.55,1.44,1.34,1.39,1.27,1.12,1.02,1.14,1.11,1.04,1.01,0.86,0.82,0.9,0.83,0.86,0.85,0.76,0.71,0.65,0.64,0.64,0.58,0.52,0.51,0.52,0.5,0.5,0.4,0.55,0.47,0.43,0.46,0.42,0.38,0.36,0.39,0.4,0.43,0.41,0.38,0.36,0.37,0.41,0.39,0.36,0.38,0.37,0.4,0.36,0.35,0.33,0.36,0.34,0.29,0.33,0.31,0.29,0.29,0.34,0.32,0.33,0.29,0.29,0.29,0.28,0.26,0.25,0.28,0.28,0.27,0.25,0.31,0.28,0.25,0.23,0.26,0.28,0.21,0.22,0.27,0.18,0.26,0.23,0.24,0.23,0.22,0.24,0.25,0.25,0.23,0.26,0.21,0.23,0.21,0.22,0.24,0.19,0.23,0.22,0.22,0.19,0.21,0.2,0.26,0.22,0.23,0.2,0.19,0.17,0.17,0.18,0.2,0.2,0.17,0.19,0.19,0.17,0.17,0.19,0.17,0.0,0.17,0.19,0.17,0.16,0.16,0.17,0.15,0.15,0.14,0.17,0.15,0.17,0.13,0.14,0.14,0.15,0.14,0.12,0.13,0.13,0.13,0.14,0.12,0.14,0.12,0.12,0.14,0.13,0.13,0.14,0.13,0.13,0.13,0.12,0.13,0.12,0.11,0.12,0.12,0.1,0.12,0.13,0.11,0.13,0.13,0.11,0.12,0.12,0.11,0.1,0.13,0.12,0.1,0.1,0.1,0.12,0.11,0.11,0.11,0.1,0.11,0.11,0.12,0.0,0.1,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.11,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.13000000000001
10/08/2021,2.55,2.23,2.23,2.03,1.63,1.92,1.53,1.46,1.33,1.4,1.26,1.13,1.03,1.16,1.12,1.05,1.01,0.86,0.82,0.9,0.83,0.86,0.86,0.75,0.72,0.64,0.64,0.63,0.57,0.52,0.52,0.53,0.51,0.5,0.4,0.56,0.48,0.43,0.46,0.42,0.38,0.36,0.39,0.4,0.42,0.41,0.38,0.36,0.38,0.41,0.39,0.36,0.38,0.36,0.4,0.36,0.34,0.33,0.35,0.34,0.29,0.33,0.31,0.29,0.29,0.34,0.32,0.33,0.29,0.29,0.28,0.29,0.26,0.25,0.29,0.29,0.26,0.24,0.31,0.28,0.25,0.23,0.26,0.28,0.21,0.22,0.26,0.19,0.26,0.23,0.24,0.23,0.22,0.24,0.24,0.26,0.23,0.26,0.21,0.23,0.21,0.23,0.24,0.19,0.23,0.23,0.22,0.19,0.2,0.21,0.26,0.22,0.23,0.19,0.19,0.17,0.17,0.18,0.2,0.2,0.16,0.19,0.19,0.17,0.17,0.19,0.17,0.0,0.17,0.19,0.17,0.16,0.17,0.17,0.15,0.15,0.15,0.18,0.14,0.17,0.13,0.14,0.14,0.15,0.14,0.12,0.13,0.13,0.13,0.14,0.12,0.14,0.12,0.12,0.15,0.12,0.13,0.15,0.13,0.12,0.13,0.12,0.13,0.12,0.12,0.12,0.12,0.1,0.12,0.14,0.11,0.13,0.13,0.12,0.12,0.12,0.11,0.1,0.13,0.12,0.11,0.1,0.1,0.12,0.11,0.11,0.11,0.1,0.11,0.11,0.12,0.0,0.1,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.11,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.27000000000001
