,NVDA,TSLA,AMZN,MSFT,AAPL,HD,PYPL,ADBE,PG,CRM,TMO,NKE,AVGO,DHR,LLY,V,UNH,TXN,COST,UPS,NEE,SBUX,BLK,AMAT,TGT,MS,INTU,AMD,CAT,NOW,ISRG,DE,CHTR,SQ,VZ,ZTS,CVX,GS,LRCX,MRNA,EL,TMUS,PLD,FDX,SCHW,ADSK,TJX,NSC,ZM,CCI,TWLO,QCOM,MMC,ROKU,IDXX,PGR,MCO,MSCI,MRVL,HUM,PINS,JCI,CRWD,NXPI,CMG,KLAC,A,VEEV,SNPS,DOCU,TT,CARR,AON,CMCSA,PANW,APD,CDNS,GNRC,RMD,TEAM,KKR,TTD,PTON,MTD,ANSS,CPRT,HUBS,SWKS,WST,KEYS,ZBRA,MNST,LBRDK,MTCH,OKTA,DXCM,CTVA,AJG,CTAS,ENPH,GLW,CSGP,SIVB,AWK,EPAM,ODFL,NET,DELL,CBRE,GRMN,YUMC,BMY,DDOG,FCX,WY,AXP,KSU,LB,POOL,KR,NEM,TER,SPCE,ZS,HLT,FIVN,TROW,ADM,PODD,AES,HZNP,BILL,TYL,TECH,WLTW,MPWR,ETSY,AVY,NUAN,ALNY,BIO,COUP,CTLT,ENTG,ON,TTWO,RUN,DGX,INVH,TXG,PHM,ALLY,DT,MDB,RSG,BURL,WEC,ES,CHD,AVLR,JBHT,MAS,CDAY,FICO,TREX,BR,FSLR,CRL,Z,RGEN,ARE,IRM,PAYC,AMG,TPR,IAC,JEF,MKC,FRC,BRO,LPLA,CCK,PWR,EVR,AMP,SLM,DVA,GPS,SGEN,AGCO,ACM,BG,CPRI,TDOC,CREE,GME,JPMORGAN US GOVT MMKT FUN,LPX,HES,IVZ,EQT,DAR,WSM,KHC,AMED,GNTX,SO,XLRN,SAM,MTZ,ANET,ALB,PEGA,AXON,MANH,BBWI WI,HCA,UTHR,PCTY,PXD,BBWI,GOOGL,BX,PM,COF,MSI,FTNT,CSCO,NUE,IT,CDW,EXR,DECK,IPG,AN,BYD,KSS,DKS,LSI,TRGP,FIVE,XYL,UAA,n/a,LBEUR,DVN,LNG,WAL,RF,JLL,BUWA.,WOLF,WM,PLUG,SUM
09/16/2021,2.29,2.16,1.78,2.02,1.82,1.68,1.52,1.45,1.31,1.12,1.13,1.04,1.0,1.08,0.92,0.85,0.89,0.89,0.99,0.76,0.9,0.76,0.73,0.71,0.69,0.8,0.77,0.74,0.63,0.71,0.66,0.61,0.64,0.59,0.56,0.6,0.54,0.62,0.53,0.88,0.52,0.43,0.53,0.43,0.47,0.44,0.47,0.42,0.33,0.43,0.37,0.45,0.49,0.32,0.43,0.41,0.43,0.46,0.43,0.35,0.27,0.42,0.37,0.41,0.46,0.43,0.43,0.35,0.44,0.34,0.37,0.42,0.44,0.37,0.42,0.31,0.41,0.34,0.39,0.47,0.35,0.3,0.29,0.36,0.33,0.33,0.35,0.3,0.37,0.35,0.33,0.32,0.32,0.31,0.31,0.38,0.31,0.3,0.32,0.25,0.29,0.32,0.33,0.35,0.36,0.33,0.33,0.29,0.32,0.32,0.26,0.26,0.35,0.28,0.29,0.26,0.28,0.0,0.28,0.31,0.24,0.26,0.0,0.32,0.28,0.24,0.29,0.27,0.26,0.23,0.28,0.38,0.26,0.29,0.27,0.34,0.28,0.27,0.25,0.27,0.3,0.22,0.3,0.26,0.31,0.22,0.19,0.27,0.25,0.21,0.22,0.26,0.27,0.32,0.27,0.21,0.25,0.26,0.22,0.25,0.24,0.24,0.26,0.2,0.26,0.24,0.27,0.27,0.0,0.31,0.23,0.24,0.26,0.21,0.21,0.2,0.24,0.21,0.24,0.24,0.24,0.23,0.3,0.2,0.23,0.0,0.22,0.0,0.21,0.21,0.23,0.21,0.21,0.0,0.0,0.21,0.0,0.22,0.0,0.19,0.0,0.22,0.2,0.0,0.0,0.0,0.19,0.2,0.0,0.0,0.0,0.22,0.0,0.0,0.19,0.24,0.0,0.2,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.03
09/17/2021,2.31,2.18,1.79,2.04,1.81,1.67,1.54,1.46,1.31,1.13,1.14,1.04,1.01,1.09,0.9,0.85,0.89,0.9,0.99,0.75,0.9,0.76,0.72,0.72,0.69,0.79,0.78,0.75,0.62,0.72,0.67,0.61,0.62,0.59,0.56,0.6,0.53,0.61,0.53,0.9,0.52,0.43,0.53,0.42,0.46,0.44,0.47,0.42,0.32,0.43,0.38,0.44,0.49,0.32,0.44,0.41,0.43,0.47,0.43,0.35,0.27,0.41,0.38,0.4,0.46,0.44,0.44,0.35,0.44,0.34,0.36,0.42,0.44,0.34,0.43,0.32,0.41,0.34,0.4,0.48,0.35,0.3,0.28,0.36,0.34,0.34,0.36,0.3,0.38,0.35,0.33,0.32,0.31,0.3,0.32,0.39,0.3,0.31,0.31,0.25,0.28,0.32,0.32,0.35,0.36,0.33,0.33,0.28,0.31,0.32,0.25,0.26,0.36,0.27,0.28,0.26,0.28,0.0,0.28,0.3,0.24,0.26,0.0,0.33,0.28,0.23,0.29,0.26,0.26,0.23,0.29,0.39,0.26,0.29,0.27,0.34,0.29,0.27,0.25,0.27,0.31,0.22,0.31,0.27,0.32,0.22,0.0,0.28,0.25,0.19,0.21,0.25,0.28,0.34,0.27,0.22,0.25,0.26,0.23,0.26,0.24,0.23,0.25,0.2,0.25,0.24,0.27,0.27,0.0,0.32,0.23,0.24,0.26,0.21,0.21,0.2,0.24,0.22,0.24,0.23,0.23,0.23,0.3,0.2,0.22,0.0,0.21,0.0,0.21,0.21,0.22,0.21,0.21,0.0,0.19,0.21,0.0,0.22,0.0,0.19,0.0,0.22,0.21,0.0,0.0,0.0,0.19,0.2,0.0,0.0,0.0,0.22,0.0,0.0,0.19,0.24,0.0,0.2,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.13000000000001
09/20/2021,2.29,2.19,1.8,2.07,1.8,1.68,1.53,1.49,1.29,1.15,1.12,1.02,1.01,1.09,0.89,0.85,0.9,0.9,0.99,0.75,0.89,0.73,0.7,0.73,0.69,0.78,0.78,0.75,0.62,0.72,0.67,0.6,0.61,0.6,0.56,0.6,0.53,0.6,0.53,0.92,0.5,0.43,0.53,0.42,0.47,0.45,0.48,0.42,0.31,0.43,0.38,0.43,0.48,0.32,0.44,0.4,0.43,0.46,0.43,0.35,0.27,0.42,0.38,0.4,0.47,0.45,0.44,0.36,0.44,0.35,0.36,0.41,0.44,0.35,0.43,0.31,0.41,0.34,0.39,0.5,0.37,0.31,0.27,0.36,0.34,0.35,0.37,0.3,0.38,0.35,0.33,0.32,0.31,0.31,0.32,0.4,0.3,0.31,0.31,0.25,0.29,0.32,0.33,0.34,0.36,0.33,0.35,0.29,0.31,0.32,0.23,0.25,0.37,0.27,0.29,0.26,0.28,0.0,0.27,0.29,0.23,0.26,0.0,0.32,0.28,0.23,0.29,0.27,0.25,0.24,0.29,0.4,0.26,0.3,0.27,0.34,0.3,0.26,0.25,0.27,0.3,0.22,0.3,0.28,0.33,0.22,0.0,0.28,0.25,0.2,0.22,0.26,0.28,0.34,0.27,0.22,0.25,0.25,0.22,0.26,0.24,0.23,0.26,0.2,0.25,0.24,0.26,0.27,0.0,0.32,0.23,0.23,0.27,0.21,0.22,0.21,0.24,0.22,0.24,0.24,0.23,0.24,0.3,0.2,0.23,0.0,0.21,0.0,0.21,0.21,0.23,0.22,0.21,0.0,0.19,0.21,0.0,0.22,0.0,0.19,0.0,0.23,0.22,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.25,0.19,0.2,0.24,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.28999999999999
09/21/2021,1.96,2.12,0.0,2.03,1.77,1.68,1.52,1.49,1.3,0.5,1.19,1.02,1.02,1.08,0.89,0.0,0.91,0.92,0.98,0.74,0.86,0.73,0.71,0.72,0.73,0.79,0.79,0.73,0.63,0.7,0.67,0.58,0.61,0.61,0.0,0.58,0.54,0.6,0.53,0.83,0.5,0.44,0.51,0.42,0.48,0.47,0.5,0.43,0.0,0.43,0.39,0.43,0.48,0.34,0.44,0.0,0.42,0.42,0.42,0.0,0.27,0.42,0.39,0.41,0.43,0.45,0.42,0.37,0.41,0.34,0.36,0.4,0.43,0.35,0.4,0.0,0.39,0.31,0.37,0.45,0.37,0.32,0.28,0.35,0.33,0.33,0.33,0.3,0.34,0.34,0.33,0.32,0.3,0.28,0.32,0.4,0.32,0.31,0.31,0.26,0.29,0.0,0.33,0.33,0.34,0.32,0.35,0.3,0.32,0.3,0.23,0.26,0.35,0.27,0.3,0.28,0.27,0.0,0.27,0.3,0.0,0.26,0.0,0.29,0.29,0.23,0.3,0.28,0.26,0.24,0.29,0.3,0.26,0.3,0.0,0.3,0.3,0.26,0.25,0.28,0.27,0.0,0.28,0.28,0.31,0.0,0.0,0.27,0.24,0.0,0.22,0.27,0.27,0.27,0.27,0.22,0.24,0.25,0.0,0.25,0.24,0.0,0.25,0.0,0.24,0.24,0.0,0.27,0.0,0.29,0.23,0.23,0.27,0.22,0.25,0.21,0.24,0.0,0.24,0.24,0.24,0.23,0.28,0.21,0.23,0.0,0.21,0.0,0.24,0.21,0.22,0.26,0.22,0.0,0.0,0.26,0.0,0.22,0.0,0.21,0.0,0.26,0.27,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.27,0.0,0.0,0.24,0.0,0.0,1.83,0.6,0.52,0.51,0.37,0.36,0.36,0.32,0.31,0.29,0.29,0.27,0.26,0.23,0.23,0.23,0.23,0.23,0.23,0.21,0.21,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.06
09/22/2021,1.96,2.12,0.0,2.03,1.77,1.68,1.52,1.49,1.3,0.5,1.19,1.02,1.02,1.08,0.89,0.0,0.91,0.92,0.98,0.74,0.86,0.73,0.71,0.72,0.73,0.79,0.79,0.73,0.63,0.7,0.67,0.58,0.61,0.61,0.0,0.58,0.54,0.6,0.53,0.83,0.5,0.44,0.51,0.42,0.48,0.47,0.5,0.43,0.0,0.43,0.39,0.43,0.48,0.34,0.44,0.0,0.42,0.42,0.42,0.0,0.27,0.42,0.39,0.41,0.43,0.45,0.42,0.37,0.41,0.34,0.36,0.4,0.43,0.35,0.4,0.0,0.39,0.31,0.37,0.45,0.37,0.32,0.28,0.35,0.33,0.33,0.33,0.3,0.34,0.34,0.33,0.32,0.3,0.28,0.32,0.4,0.32,0.31,0.31,0.26,0.29,0.0,0.33,0.33,0.34,0.32,0.35,0.3,0.32,0.3,0.23,0.26,0.35,0.27,0.3,0.28,0.27,0.0,0.27,0.3,0.0,0.26,0.0,0.29,0.29,0.23,0.3,0.28,0.26,0.24,0.29,0.3,0.26,0.3,0.0,0.3,0.3,0.26,0.25,0.28,0.27,0.0,0.28,0.28,0.31,0.0,0.0,0.27,0.24,0.0,0.22,0.27,0.27,0.27,0.27,0.22,0.24,0.25,0.0,0.25,0.24,0.0,0.25,0.0,0.24,0.24,0.0,0.27,0.0,0.29,0.23,0.23,0.27,0.22,0.25,0.21,0.24,0.0,0.24,0.24,0.24,0.23,0.28,0.21,0.23,0.0,0.21,0.0,0.24,0.21,0.22,0.26,0.22,0.0,0.0,0.26,0.0,0.22,0.0,0.21,0.0,0.26,0.27,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.27,0.0,0.0,0.24,0.0,0.0,1.83,0.6,0.52,0.51,0.37,0.36,0.36,0.32,0.31,0.29,0.29,0.27,0.26,0.23,0.23,0.23,0.23,0.23,0.23,0.21,0.21,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.06
09/23/2021,1.92,2.07,0.0,2.03,1.76,1.68,1.51,1.48,1.3,0.51,1.19,1.03,1.02,1.09,0.91,0.0,0.9,0.92,0.98,0.75,0.87,0.73,0.71,0.71,0.72,0.78,0.79,0.73,0.61,0.7,0.66,0.58,0.61,0.61,0.0,0.59,0.53,0.59,0.52,0.83,0.49,0.44,0.52,0.42,0.47,0.47,0.49,0.43,0.0,0.43,0.38,0.43,0.48,0.34,0.44,0.0,0.42,0.42,0.42,0.0,0.26,0.42,0.39,0.4,0.43,0.44,0.42,0.37,0.41,0.34,0.37,0.4,0.44,0.35,0.41,0.0,0.39,0.3,0.38,0.45,0.35,0.31,0.28,0.35,0.33,0.33,0.33,0.29,0.34,0.34,0.32,0.32,0.3,0.28,0.32,0.4,0.32,0.31,0.31,0.25,0.29,0.0,0.33,0.34,0.34,0.33,0.34,0.3,0.32,0.31,0.22,0.26,0.36,0.25,0.3,0.28,0.27,0.0,0.27,0.3,0.0,0.25,0.0,0.28,0.29,0.23,0.29,0.27,0.26,0.23,0.29,0.29,0.26,0.3,0.0,0.3,0.29,0.26,0.26,0.27,0.27,0.0,0.29,0.28,0.3,0.0,0.0,0.28,0.25,0.2,0.22,0.27,0.26,0.26,0.27,0.22,0.25,0.25,0.0,0.25,0.24,0.0,0.25,0.0,0.24,0.24,0.0,0.27,0.0,0.29,0.23,0.23,0.28,0.21,0.24,0.2,0.24,0.0,0.23,0.24,0.24,0.24,0.28,0.0,0.22,0.0,0.21,0.0,0.25,0.21,0.22,0.25,0.22,0.0,0.0,0.25,0.0,0.22,0.0,0.0,0.0,0.26,0.27,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.27,0.0,0.0,0.25,0.0,0.0,1.83,0.56,0.52,0.51,0.37,0.36,0.36,0.3,0.32,0.29,0.3,0.27,0.26,0.23,0.23,0.23,0.23,0.24,0.23,0.2,0.21,0.2,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.9
09/24/2021,2.27,2.22,1.8,2.04,1.78,1.69,1.51,1.48,1.3,1.15,1.21,1.02,1.02,1.09,0.89,0.84,0.91,0.91,0.99,0.74,0.87,0.72,0.7,0.72,0.7,0.78,0.77,0.74,0.62,0.72,0.67,0.59,0.61,0.61,0.56,0.59,0.53,0.59,0.53,0.9,0.5,0.43,0.52,0.42,0.47,0.45,0.48,0.42,0.32,0.43,0.39,0.42,0.48,0.33,0.44,0.4,0.42,0.46,0.43,0.35,0.27,0.42,0.38,0.4,0.47,0.45,0.44,0.36,0.43,0.35,0.36,0.42,0.44,0.35,0.43,0.31,0.41,0.34,0.39,0.5,0.37,0.31,0.27,0.36,0.33,0.34,0.37,0.29,0.38,0.35,0.32,0.32,0.31,0.3,0.32,0.4,0.3,0.31,0.31,0.25,0.28,0.32,0.33,0.34,0.36,0.33,0.35,0.29,0.31,0.32,0.23,0.25,0.37,0.26,0.3,0.27,0.28,0.0,0.27,0.3,0.23,0.26,0.0,0.33,0.28,0.24,0.29,0.27,0.26,0.24,0.3,0.4,0.26,0.31,0.26,0.34,0.3,0.26,0.25,0.27,0.3,0.22,0.3,0.28,0.32,0.22,0.0,0.28,0.25,0.2,0.22,0.26,0.28,0.34,0.27,0.22,0.25,0.25,0.22,0.26,0.24,0.23,0.26,0.19,0.25,0.24,0.27,0.27,0.19,0.33,0.23,0.23,0.27,0.21,0.21,0.2,0.24,0.22,0.24,0.24,0.24,0.23,0.31,0.2,0.23,0.0,0.21,0.0,0.22,0.21,0.23,0.22,0.21,0.0,0.0,0.21,0.0,0.22,0.0,0.2,0.0,0.22,0.21,0.0,0.0,0.0,0.19,0.21,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.25,0.0,0.19,0.24,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.24000000000001
09/27/2021,2.06,2.05,1.76,1.98,1.82,1.68,1.53,1.44,1.31,1.09,1.11,1.11,0.99,1.02,0.96,0.96,0.91,0.9,0.94,0.76,0.85,0.79,0.7,0.73,0.75,0.75,0.75,0.77,0.65,0.67,0.66,0.63,0.61,0.6,0.58,0.61,0.57,0.58,0.57,0.76,0.53,0.49,0.53,0.47,0.46,0.51,0.48,0.45,0.43,0.45,0.43,0.48,0.46,0.44,0.46,0.42,0.43,0.43,0.42,0.38,0.3,0.41,0.38,0.4,0.47,0.43,0.4,0.4,0.39,0.39,0.41,0.43,0.4,0.37,0.37,0.35,0.37,0.33,0.38,0.41,0.36,0.36,0.32,0.35,0.34,0.35,0.32,0.31,0.35,0.33,0.32,0.32,0.32,0.31,0.32,0.37,0.31,0.3,0.31,0.31,0.32,0.33,0.31,0.33,0.33,0.32,0.32,0.29,0.32,0.3,0.26,0.29,0.29,0.31,0.29,0.28,0.27,0.0,0.29,0.3,0.27,0.28,0.0,0.29,0.29,0.29,0.28,0.27,0.25,0.24,0.28,0.29,0.28,0.28,0.24,0.32,0.25,0.26,0.25,0.26,0.29,0.2,0.27,0.26,0.26,0.26,0.23,0.26,0.26,0.23,0.25,0.26,0.25,0.25,0.26,0.25,0.26,0.27,0.24,0.23,0.24,0.24,0.24,0.24,0.23,0.25,0.23,0.26,0.21,0.27,0.24,0.23,0.23,0.21,0.23,0.21,0.23,0.22,0.23,0.23,0.24,0.23,0.24,0.2,0.22,0.2,0.21,0.2,0.22,0.23,0.22,0.22,0.22,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.21,0.0,0.0,0.19,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.25
09/28/2021,1.97,2.15,0.0,2.02,1.77,1.68,1.52,1.41,1.29,0.55,1.21,0.97,1.01,1.07,0.9,0.0,0.88,0.93,0.99,0.73,0.84,0.73,0.7,0.73,0.71,0.8,0.81,0.74,0.61,0.71,0.67,0.58,0.59,0.63,0.0,0.6,0.55,0.6,0.53,0.83,0.5,0.44,0.5,0.37,0.51,0.48,0.5,0.43,0.0,0.41,0.38,0.43,0.49,0.33,0.44,0.0,0.42,0.43,0.43,0.0,0.26,0.41,0.39,0.42,0.44,0.45,0.42,0.37,0.4,0.33,0.36,0.38,0.45,0.34,0.41,0.0,0.39,0.32,0.36,0.46,0.35,0.33,0.25,0.35,0.33,0.34,0.35,0.29,0.34,0.34,0.32,0.31,0.29,0.29,0.31,0.39,0.32,0.32,0.31,0.24,0.29,0.0,0.35,0.33,0.34,0.34,0.35,0.3,0.32,0.31,0.24,0.25,0.37,0.26,0.31,0.3,0.26,0.0,0.27,0.29,0.0,0.25,0.0,0.29,0.29,0.22,0.29,0.26,0.26,0.22,0.29,0.27,0.27,0.3,0.0,0.31,0.3,0.26,0.25,0.27,0.27,0.0,0.29,0.28,0.31,0.0,0.0,0.27,0.24,0.0,0.22,0.27,0.27,0.26,0.27,0.23,0.24,0.25,0.0,0.25,0.24,0.0,0.26,0.0,0.24,0.24,0.0,0.28,0.0,0.3,0.23,0.22,0.29,0.21,0.24,0.21,0.24,0.0,0.23,0.24,0.25,0.23,0.27,0.2,0.23,0.0,0.21,0.0,0.25,0.21,0.23,0.25,0.22,0.0,0.0,0.24,0.0,0.22,0.0,0.0,0.0,0.25,0.28,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.28,0.0,0.0,0.26,0.0,0.0,1.84,0.56,0.51,0.53,0.37,0.37,0.36,0.3,0.32,0.29,0.28,0.24,0.28,0.23,0.24,0.24,0.23,0.22,0.24,0.21,0.21,0.21,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.94
09/29/2021,1.97,2.15,0.0,2.02,1.77,1.68,1.52,1.41,1.29,0.55,1.21,0.97,1.01,1.07,0.9,0.0,0.88,0.93,0.99,0.73,0.84,0.73,0.7,0.73,0.71,0.8,0.81,0.74,0.61,0.71,0.67,0.58,0.59,0.63,0.0,0.6,0.55,0.6,0.53,0.83,0.5,0.44,0.5,0.37,0.51,0.48,0.5,0.43,0.0,0.41,0.38,0.43,0.49,0.33,0.44,0.0,0.42,0.43,0.43,0.0,0.26,0.41,0.39,0.42,0.44,0.45,0.42,0.37,0.4,0.33,0.36,0.38,0.45,0.34,0.41,0.0,0.39,0.32,0.36,0.46,0.35,0.33,0.25,0.35,0.33,0.34,0.35,0.29,0.34,0.34,0.32,0.31,0.29,0.29,0.31,0.39,0.32,0.32,0.31,0.24,0.29,0.0,0.35,0.33,0.34,0.34,0.35,0.3,0.32,0.31,0.24,0.25,0.37,0.26,0.31,0.3,0.26,0.0,0.27,0.29,0.0,0.25,0.0,0.29,0.29,0.22,0.29,0.26,0.26,0.22,0.29,0.27,0.27,0.3,0.0,0.31,0.3,0.26,0.25,0.27,0.27,0.0,0.29,0.28,0.31,0.0,0.0,0.27,0.24,0.0,0.22,0.27,0.27,0.26,0.27,0.23,0.24,0.25,0.0,0.25,0.24,0.0,0.26,0.0,0.24,0.24,0.0,0.28,0.0,0.3,0.23,0.22,0.29,0.21,0.24,0.21,0.24,0.0,0.23,0.24,0.25,0.23,0.27,0.2,0.23,0.0,0.21,0.0,0.25,0.21,0.23,0.25,0.22,0.0,0.0,0.24,0.0,0.22,0.0,0.0,0.0,0.25,0.28,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.28,0.0,0.0,0.26,0.0,0.0,1.84,0.56,0.51,0.53,0.37,0.37,0.36,0.3,0.32,0.29,0.28,0.24,0.28,0.23,0.24,0.24,0.23,0.22,0.24,0.21,0.21,0.21,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.94
09/30/2021,1.94,2.21,0.0,2.0,1.77,1.71,1.51,1.37,1.28,0.54,1.18,0.97,1.02,1.05,0.88,0.0,0.88,0.94,0.98,0.73,0.83,0.73,0.71,0.74,0.71,0.82,0.8,0.76,0.63,0.7,0.65,0.59,0.59,0.62,0.0,0.58,0.57,0.62,0.54,0.79,0.5,0.44,0.5,0.37,0.52,0.48,0.5,0.43,0.0,0.4,0.38,0.43,0.48,0.34,0.43,0.0,0.41,0.42,0.43,0.0,0.26,0.41,0.38,0.42,0.43,0.44,0.41,0.37,0.39,0.32,0.36,0.38,0.45,0.34,0.41,0.0,0.38,0.32,0.35,0.44,0.34,0.33,0.25,0.34,0.32,0.34,0.34,0.29,0.33,0.34,0.32,0.31,0.29,0.3,0.3,0.39,0.33,0.32,0.31,0.25,0.29,0.0,0.37,0.32,0.33,0.34,0.33,0.31,0.32,0.3,0.24,0.25,0.35,0.27,0.31,0.3,0.27,0.0,0.26,0.29,0.0,0.25,0.0,0.28,0.3,0.22,0.3,0.27,0.26,0.23,0.29,0.27,0.26,0.29,0.0,0.3,0.3,0.26,0.25,0.29,0.26,0.0,0.28,0.28,0.31,0.0,0.0,0.26,0.24,0.0,0.22,0.27,0.27,0.25,0.27,0.23,0.24,0.24,0.0,0.24,0.24,0.0,0.26,0.0,0.25,0.24,0.0,0.27,0.0,0.29,0.23,0.22,0.28,0.22,0.25,0.21,0.25,0.0,0.23,0.24,0.26,0.23,0.27,0.21,0.24,0.0,0.21,0.0,0.26,0.21,0.23,0.26,0.22,0.0,0.0,0.24,0.0,0.23,0.0,0.0,0.0,0.26,0.28,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.29,0.0,0.0,0.25,0.0,0.0,1.84,0.55,0.52,0.54,0.37,0.36,0.36,0.32,0.31,0.29,0.27,0.23,0.28,0.23,0.25,0.24,0.23,0.22,0.25,0.21,0.21,0.2,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.75
10/01/2021,1.9,2.23,0.0,1.98,1.77,1.72,1.48,1.35,1.3,0.54,1.18,0.98,1.02,1.03,0.89,0.0,0.89,0.94,0.98,0.75,0.84,0.74,0.72,0.7,0.71,0.82,0.79,0.73,0.64,0.68,0.66,0.61,0.6,0.6,0.0,0.58,0.59,0.62,0.53,0.76,0.5,0.44,0.51,0.38,0.53,0.49,0.51,0.44,0.0,0.41,0.36,0.43,0.49,0.33,0.42,0.0,0.41,0.4,0.43,0.0,0.26,0.41,0.37,0.41,0.43,0.43,0.4,0.36,0.39,0.33,0.36,0.39,0.45,0.34,0.41,0.0,0.38,0.31,0.35,0.44,0.34,0.31,0.24,0.33,0.32,0.33,0.33,0.29,0.33,0.33,0.31,0.31,0.3,0.29,0.3,0.39,0.34,0.32,0.31,0.25,0.29,0.0,0.37,0.32,0.32,0.34,0.31,0.32,0.33,0.3,0.25,0.26,0.35,0.28,0.31,0.3,0.27,0.0,0.26,0.3,0.0,0.24,0.0,0.28,0.31,0.22,0.29,0.27,0.25,0.23,0.29,0.27,0.26,0.28,0.0,0.3,0.29,0.26,0.26,0.27,0.26,0.0,0.28,0.27,0.3,0.0,0.0,0.26,0.24,0.0,0.22,0.27,0.26,0.25,0.27,0.23,0.24,0.25,0.0,0.23,0.25,0.0,0.26,0.0,0.24,0.25,0.0,0.27,0.0,0.27,0.23,0.23,0.28,0.0,0.25,0.21,0.25,0.0,0.23,0.24,0.26,0.23,0.28,0.21,0.24,0.0,0.22,0.0,0.26,0.22,0.23,0.27,0.23,0.0,0.0,0.23,0.0,0.23,0.0,0.0,0.0,0.26,0.29,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.29,0.0,0.0,0.25,0.21,0.0,1.82,0.54,0.51,0.55,0.37,0.36,0.36,0.32,0.31,0.29,0.28,0.24,0.28,0.23,0.25,0.24,0.23,0.23,0.26,0.21,0.21,0.21,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.60000000000001
