,TECH,FICO,CGNX,MOH,SEDG,XPO,SBNY,CPT,CDAY,GGG,FDS,MASI,BRO,WSM,MPW,LII,TTC,NDSN,TREX,RPM,RH,STLD,AXON,CREE,JAZZ,FIVE,DAR,DECK,CABO,WTRG,LAD,RGEN,OC,HUBB,AZPN,CSL,EWBC,JLL,MIDD,CLF,UGI,OLED,PEN,Y,LEA,WSO,RS,MANH,SCI,ACM,RUN,LAMR,FHN,NBIX,SYNH,MKSI,ATR,CIEN,CONE,STOR,OHI,AMED,BLDR,WEX,SAM,LSI,CPRI,UTHR,ARW,NNN,OSK,KSS,AFG,G,DCI,EHC,GNTX,ITT,AGCO,LECO,CHE,JBL,BC,RGLD,CBSH,IIVI,PII,HRC,RGA,FSLR,AIRC,REXR,PCTY,RNR,SMG,TPX,IAA,LSCC,KRC,SEIC,THC,WWD,ORI,HOG,MAT,AMG,CHDN,VAC,BRX,CNXC,HQY,BRKS,TTEK,FFIN,SLAB,STAA,FR,YETI,SF,ARWR,PB,SLM,PNFP,LHCG,EME,SKX,SRCL,JEF,SON,EGP,ACC,WH,TXRH,BLD,MDU,NYT,MAN,BJ,SNV,POST,COHR,LITE,FOXF,TOL,FAF,FL,GMED,HALO,CFR,INGR,LFUS,AYI,THO,X,NCR,MSA,JHG,EXP,COR,JCOM,LSTR,CDK,EXEL,ACHC,NATI,HELE,CC,LPX,VVV,EVR,MTZ,PRI,KNX,SLG,CFX,VNT,SRC,SYNA,CUZ,DEI,AEO,IBKR,TDC,JBLU,AN,RBC,MMS,KBR,TKR,VLY,SAIC,OZK,ASGN,ESNT,MEDP,TNL,RYN,NVT,GBCI,HXL,XTSLA,FLS,NYCB,SNX,OLLI,ADS,VMI,THG,HIW,QDEL,NEOG,CRUS,FLO,WING,IART,FCN,GXO WI,CIT,CLH,IRDM,SIGI,MTG,CR,HE,GXO,PACW,BYD,CW,ICUI,SMTC,ASH,CAR,GME,TRGP,CROX,SGMS,GT,HFC,WBS,WOLF,n/a,RRX,ZD,CHX,CADE,SAIL,AVNT,WTFC,STL,SSD,NSA,SUM
09/13/2021,0.0,0.61,0.71,0.69,0.66,0.4,0.69,0.67,0.68,0.6,0.67,0.63,0.63,0.63,0.58,0.51,0.53,0.6,0.59,0.48,0.56,0.61,0.54,0.45,0.37,0.47,0.53,0.52,0.5,0.51,0.45,0.69,0.45,0.49,0.4,0.48,0.47,0.57,0.45,0.49,0.44,0.4,0.42,0.41,0.39,0.43,0.43,0.47,0.48,0.44,0.33,0.44,0.39,0.41,0.44,0.38,0.39,0.39,0.43,0.39,0.36,0.27,0.52,0.36,0.0,0.44,0.39,0.43,0.39,0.37,0.34,0.39,0.43,0.41,0.35,0.37,0.35,0.36,0.37,0.37,0.35,0.38,0.35,0.33,0.33,0.3,0.31,0.46,0.36,0.39,0.37,0.38,0.46,0.34,0.29,0.4,0.33,0.39,0.32,0.33,0.36,0.32,0.33,0.26,0.33,0.31,0.35,0.3,0.31,0.33,0.25,0.31,0.37,0.29,0.27,0.34,0.32,0.34,0.33,0.31,0.29,0.27,0.34,0.26,0.3,0.29,0.3,0.34,0.29,0.32,0.32,0.31,0.28,0.34,0.29,0.34,0.3,0.36,0.28,0.29,0.28,0.31,0.29,0.32,0.34,0.25,0.3,0.25,0.29,0.27,0.31,0.28,0.28,0.32,0.25,0.26,0.31,0.28,0.3,0.27,0.28,0.24,0.28,0.27,0.26,0.26,0.24,0.29,0.26,0.26,0.0,0.27,0.29,0.0,0.25,0.28,0.27,0.3,0.26,0.25,0.0,0.0,0.28,0.0,0.26,0.28,0.24,0.26,0.0,0.0,0.23,0.23,0.27,0.24,0.25,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.24,0.23,0.0,0.25,0.0,0.23,0.0,0.25,0.24,0.0,0.0,0.24,0.0,0.25,0.0,0.24,0.0,0.0,0.39,0.0,0.23,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.39
09/14/2021,0.0,0.6,0.71,0.68,0.65,0.4,0.7,0.68,0.67,0.6,0.67,0.64,0.63,0.63,0.57,0.51,0.53,0.6,0.6,0.48,0.54,0.61,0.54,0.46,0.37,0.48,0.53,0.54,0.51,0.5,0.46,0.7,0.45,0.48,0.4,0.48,0.47,0.56,0.45,0.5,0.43,0.4,0.44,0.41,0.39,0.43,0.44,0.48,0.48,0.44,0.33,0.44,0.39,0.42,0.44,0.38,0.38,0.39,0.44,0.38,0.36,0.27,0.51,0.35,0.0,0.45,0.38,0.44,0.39,0.37,0.34,0.37,0.42,0.4,0.35,0.36,0.35,0.36,0.37,0.37,0.35,0.39,0.35,0.33,0.33,0.3,0.32,0.46,0.36,0.39,0.37,0.37,0.46,0.34,0.29,0.4,0.33,0.4,0.31,0.33,0.36,0.33,0.33,0.26,0.32,0.31,0.35,0.29,0.31,0.33,0.25,0.32,0.37,0.29,0.27,0.32,0.32,0.35,0.32,0.31,0.29,0.27,0.33,0.26,0.3,0.29,0.3,0.34,0.29,0.32,0.32,0.31,0.28,0.35,0.29,0.34,0.3,0.37,0.28,0.29,0.29,0.3,0.29,0.32,0.34,0.25,0.29,0.26,0.29,0.27,0.31,0.29,0.29,0.32,0.24,0.26,0.33,0.29,0.29,0.26,0.29,0.24,0.29,0.27,0.26,0.27,0.24,0.3,0.26,0.26,0.0,0.27,0.29,0.0,0.25,0.28,0.26,0.3,0.25,0.25,0.0,0.0,0.26,0.0,0.26,0.28,0.24,0.26,0.0,0.23,0.23,0.23,0.28,0.24,0.25,0.0,0.24,0.26,0.0,0.0,0.0,0.0,0.27,0.23,0.0,0.0,0.24,0.0,0.0,0.27,0.0,0.23,0.0,0.25,0.0,0.0,0.0,0.24,0.0,0.26,0.0,0.24,0.0,0.0,0.39,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.45
09/15/2021,0.0,0.6,0.71,0.68,0.65,0.4,0.7,0.68,0.67,0.6,0.67,0.64,0.63,0.63,0.57,0.51,0.53,0.6,0.6,0.48,0.54,0.61,0.54,0.46,0.37,0.48,0.53,0.54,0.51,0.5,0.46,0.7,0.45,0.48,0.4,0.48,0.47,0.56,0.45,0.5,0.43,0.4,0.44,0.41,0.39,0.43,0.44,0.48,0.48,0.44,0.33,0.44,0.39,0.42,0.44,0.38,0.38,0.39,0.44,0.38,0.36,0.27,0.51,0.35,0.0,0.45,0.38,0.44,0.39,0.37,0.34,0.37,0.42,0.4,0.35,0.36,0.35,0.36,0.37,0.37,0.35,0.39,0.35,0.33,0.33,0.3,0.32,0.46,0.36,0.39,0.37,0.37,0.46,0.34,0.29,0.4,0.33,0.4,0.31,0.33,0.36,0.33,0.33,0.26,0.32,0.31,0.35,0.29,0.31,0.33,0.25,0.32,0.37,0.29,0.27,0.32,0.32,0.35,0.32,0.31,0.29,0.27,0.33,0.26,0.3,0.29,0.3,0.34,0.29,0.32,0.32,0.31,0.28,0.35,0.29,0.34,0.3,0.37,0.28,0.29,0.29,0.3,0.29,0.32,0.34,0.25,0.29,0.26,0.29,0.27,0.31,0.29,0.29,0.32,0.24,0.26,0.33,0.29,0.29,0.26,0.29,0.24,0.29,0.27,0.26,0.27,0.24,0.3,0.26,0.26,0.0,0.27,0.29,0.0,0.25,0.28,0.26,0.3,0.25,0.25,0.0,0.0,0.26,0.0,0.26,0.28,0.24,0.26,0.0,0.23,0.23,0.23,0.28,0.24,0.25,0.0,0.24,0.26,0.0,0.0,0.0,0.0,0.27,0.23,0.0,0.0,0.24,0.0,0.0,0.27,0.0,0.23,0.0,0.25,0.0,0.0,0.0,0.24,0.0,0.26,0.0,0.24,0.0,0.0,0.39,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.45
09/16/2021,0.0,0.59,0.71,0.71,0.66,0.4,0.71,0.68,0.66,0.6,0.67,0.63,0.62,0.62,0.56,0.51,0.52,0.6,0.59,0.47,0.54,0.59,0.53,0.47,0.37,0.48,0.55,0.54,0.51,0.49,0.45,0.68,0.46,0.48,0.4,0.48,0.48,0.57,0.45,0.48,0.43,0.4,0.44,0.41,0.4,0.43,0.44,0.47,0.48,0.44,0.34,0.44,0.4,0.42,0.45,0.38,0.38,0.39,0.43,0.39,0.36,0.27,0.51,0.36,0.0,0.45,0.38,0.43,0.39,0.37,0.34,0.38,0.42,0.4,0.35,0.35,0.35,0.36,0.37,0.37,0.35,0.39,0.35,0.33,0.33,0.3,0.32,0.46,0.36,0.42,0.37,0.37,0.45,0.33,0.29,0.4,0.33,0.4,0.32,0.33,0.36,0.33,0.33,0.27,0.33,0.31,0.35,0.31,0.32,0.32,0.25,0.32,0.37,0.29,0.27,0.3,0.32,0.34,0.33,0.31,0.29,0.27,0.33,0.26,0.3,0.28,0.3,0.34,0.29,0.32,0.32,0.31,0.28,0.34,0.29,0.33,0.3,0.37,0.28,0.29,0.29,0.31,0.29,0.31,0.35,0.24,0.29,0.25,0.29,0.27,0.3,0.28,0.29,0.32,0.24,0.26,0.33,0.29,0.29,0.27,0.29,0.24,0.29,0.27,0.26,0.27,0.24,0.29,0.26,0.26,0.24,0.27,0.29,0.0,0.26,0.28,0.27,0.3,0.26,0.25,0.0,0.0,0.25,0.0,0.26,0.28,0.24,0.26,0.23,0.0,0.0,0.0,0.28,0.24,0.24,0.0,0.24,0.26,0.0,0.0,0.0,0.0,0.27,0.23,0.0,0.0,0.24,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.23,0.0,0.0,0.24,0.0,0.25,0.0,0.24,0.0,0.0,0.38,0.23,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.37
09/17/2021,0.0,0.59,0.72,0.71,0.66,0.39,0.71,0.69,0.65,0.6,0.68,0.64,0.61,0.63,0.56,0.5,0.52,0.61,0.58,0.48,0.54,0.58,0.53,0.47,0.38,0.48,0.56,0.57,0.49,0.5,0.44,0.7,0.45,0.48,0.4,0.48,0.47,0.57,0.45,0.47,0.43,0.39,0.45,0.4,0.4,0.43,0.43,0.48,0.48,0.44,0.33,0.44,0.39,0.42,0.45,0.39,0.38,0.38,0.44,0.39,0.36,0.26,0.5,0.36,0.23,0.44,0.37,0.43,0.39,0.37,0.34,0.38,0.42,0.4,0.35,0.35,0.36,0.36,0.37,0.36,0.35,0.39,0.35,0.33,0.33,0.3,0.32,0.47,0.36,0.42,0.37,0.38,0.47,0.33,0.27,0.4,0.33,0.41,0.32,0.33,0.36,0.34,0.31,0.27,0.33,0.31,0.35,0.31,0.32,0.33,0.24,0.32,0.37,0.29,0.27,0.3,0.32,0.35,0.32,0.3,0.28,0.26,0.32,0.25,0.29,0.29,0.29,0.34,0.29,0.32,0.32,0.32,0.28,0.34,0.29,0.33,0.3,0.37,0.27,0.3,0.29,0.3,0.29,0.31,0.35,0.24,0.29,0.26,0.29,0.27,0.3,0.28,0.28,0.31,0.24,0.26,0.33,0.28,0.3,0.27,0.29,0.24,0.29,0.25,0.26,0.26,0.24,0.29,0.27,0.26,0.24,0.27,0.29,0.0,0.26,0.28,0.27,0.3,0.26,0.25,0.0,0.23,0.26,0.0,0.27,0.28,0.24,0.25,0.0,0.0,0.23,0.23,0.27,0.0,0.0,0.0,0.24,0.25,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.25,0.0,0.0,0.26,0.0,0.0,0.0,0.25,0.23,0.0,0.0,0.24,0.23,0.25,0.0,0.24,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.26
09/20/2021,0.0,0.59,0.74,0.73,0.65,0.39,0.7,0.68,0.66,0.6,0.67,0.64,0.62,0.66,0.56,0.49,0.51,0.61,0.58,0.48,0.53,0.59,0.54,0.47,0.37,0.48,0.58,0.57,0.5,0.48,0.47,0.71,0.46,0.47,0.4,0.48,0.48,0.57,0.45,0.49,0.42,0.4,0.46,0.4,0.39,0.42,0.43,0.47,0.48,0.45,0.33,0.44,0.39,0.42,0.44,0.38,0.37,0.38,0.44,0.39,0.35,0.25,0.5,0.35,0.23,0.44,0.37,0.42,0.39,0.37,0.34,0.38,0.42,0.4,0.35,0.35,0.36,0.35,0.37,0.37,0.35,0.39,0.35,0.32,0.32,0.3,0.32,0.46,0.36,0.41,0.36,0.37,0.48,0.33,0.27,0.4,0.34,0.42,0.32,0.33,0.36,0.32,0.3,0.27,0.33,0.31,0.36,0.3,0.32,0.33,0.24,0.32,0.37,0.29,0.28,0.31,0.32,0.35,0.32,0.31,0.28,0.27,0.32,0.24,0.29,0.28,0.29,0.34,0.29,0.32,0.32,0.32,0.28,0.35,0.28,0.33,0.29,0.37,0.28,0.3,0.29,0.3,0.28,0.32,0.35,0.24,0.29,0.26,0.29,0.28,0.31,0.28,0.28,0.32,0.24,0.26,0.31,0.27,0.3,0.27,0.29,0.24,0.3,0.25,0.25,0.26,0.0,0.29,0.27,0.26,0.24,0.27,0.3,0.0,0.25,0.28,0.27,0.3,0.26,0.25,0.0,0.0,0.26,0.0,0.29,0.28,0.24,0.25,0.0,0.0,0.23,0.0,0.27,0.0,0.24,0.0,0.24,0.26,0.0,0.23,0.0,0.0,0.27,0.23,0.0,0.23,0.24,0.0,0.0,0.26,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.39,0.23,0.0,0.0,0.0,0.24,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.28
09/21/2021,0.0,0.56,0.72,0.74,0.67,0.37,0.72,0.68,0.0,0.58,0.65,0.63,0.0,0.64,0.54,0.48,0.5,0.6,0.57,0.46,0.52,0.55,0.52,0.45,0.37,0.49,0.56,0.55,0.44,0.47,0.46,0.72,0.43,0.46,0.39,0.47,0.47,0.55,0.44,0.45,0.41,0.39,0.45,0.39,0.42,0.41,0.42,0.45,0.47,0.43,0.42,0.43,0.38,0.42,0.45,0.38,0.36,0.37,0.44,0.38,0.35,0.25,0.5,0.34,0.0,0.43,0.36,0.41,0.37,0.36,0.34,0.38,0.4,0.39,0.35,0.34,0.35,0.34,0.36,0.36,0.34,0.41,0.34,0.31,0.32,0.29,0.31,0.45,0.34,0.47,0.36,0.38,0.5,0.31,0.26,0.43,0.33,0.41,0.31,0.29,0.36,0.34,0.3,0.27,0.32,0.3,0.36,0.3,0.31,0.33,0.24,0.32,0.36,0.26,0.27,0.31,0.32,0.4,0.32,0.31,0.28,0.25,0.31,0.24,0.28,0.28,0.28,0.33,0.27,0.32,0.31,0.31,0.29,0.34,0.28,0.37,0.27,0.37,0.27,0.29,0.28,0.3,0.28,0.33,0.34,0.0,0.29,0.27,0.29,0.27,0.31,0.28,0.28,0.29,0.23,0.25,0.33,0.26,0.3,0.29,0.28,0.24,0.3,0.25,0.25,0.26,0.0,0.26,0.26,0.25,0.23,0.27,0.39,0.0,0.27,0.27,0.27,0.29,0.25,0.26,0.0,0.24,0.25,0.0,0.24,0.26,0.0,0.25,0.0,0.0,0.0,0.23,0.27,0.23,0.24,0.0,0.24,0.25,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.25,0.23,0.0,0.0,0.23,0.23,0.27,0.0,0.23,0.0,0.0,0.37,0.0,0.23,0.23,0.0,0.23,0.0,0.0,0.58,0.47,0.44,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.36000000000001
09/22/2021,0.0,0.56,0.72,0.74,0.67,0.37,0.72,0.68,0.0,0.58,0.65,0.63,0.0,0.64,0.54,0.48,0.5,0.6,0.57,0.46,0.52,0.55,0.52,0.45,0.37,0.49,0.56,0.55,0.44,0.47,0.46,0.72,0.43,0.46,0.39,0.47,0.47,0.55,0.44,0.45,0.41,0.39,0.45,0.39,0.42,0.41,0.42,0.45,0.47,0.43,0.42,0.43,0.38,0.42,0.45,0.38,0.36,0.37,0.44,0.38,0.35,0.25,0.5,0.34,0.0,0.43,0.36,0.41,0.37,0.36,0.34,0.38,0.4,0.39,0.35,0.34,0.35,0.34,0.36,0.36,0.34,0.41,0.34,0.31,0.32,0.29,0.31,0.45,0.34,0.47,0.36,0.38,0.5,0.31,0.26,0.43,0.33,0.41,0.31,0.29,0.36,0.34,0.3,0.27,0.32,0.3,0.36,0.3,0.31,0.33,0.24,0.32,0.36,0.26,0.27,0.31,0.32,0.4,0.32,0.31,0.28,0.25,0.31,0.24,0.28,0.28,0.28,0.33,0.27,0.32,0.31,0.31,0.29,0.34,0.28,0.37,0.27,0.37,0.27,0.29,0.28,0.3,0.28,0.33,0.34,0.0,0.29,0.27,0.29,0.27,0.31,0.28,0.28,0.29,0.23,0.25,0.33,0.26,0.3,0.29,0.28,0.24,0.3,0.25,0.25,0.26,0.0,0.26,0.26,0.25,0.23,0.27,0.39,0.0,0.27,0.27,0.27,0.29,0.25,0.26,0.0,0.24,0.25,0.0,0.24,0.26,0.0,0.25,0.0,0.0,0.0,0.23,0.27,0.23,0.24,0.0,0.24,0.25,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.25,0.23,0.0,0.0,0.23,0.23,0.27,0.0,0.23,0.0,0.0,0.37,0.0,0.23,0.23,0.0,0.23,0.0,0.0,0.58,0.47,0.44,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.36000000000001
09/23/2021,0.0,0.56,0.7,0.75,0.65,0.38,0.71,0.69,0.0,0.59,0.66,0.64,0.0,0.64,0.56,0.49,0.5,0.61,0.57,0.47,0.53,0.52,0.53,0.45,0.36,0.49,0.55,0.55,0.44,0.49,0.46,0.73,0.43,0.46,0.4,0.49,0.45,0.56,0.45,0.42,0.41,0.38,0.44,0.4,0.41,0.42,0.41,0.46,0.48,0.42,0.41,0.44,0.38,0.42,0.45,0.38,0.37,0.37,0.45,0.39,0.35,0.25,0.5,0.34,0.23,0.44,0.36,0.41,0.37,0.37,0.34,0.38,0.4,0.39,0.35,0.34,0.35,0.34,0.35,0.36,0.34,0.4,0.34,0.32,0.33,0.29,0.31,0.46,0.34,0.44,0.36,0.38,0.51,0.31,0.27,0.44,0.33,0.41,0.31,0.29,0.36,0.35,0.3,0.26,0.32,0.29,0.36,0.3,0.31,0.33,0.24,0.35,0.36,0.26,0.27,0.31,0.32,0.39,0.32,0.3,0.28,0.25,0.31,0.24,0.28,0.28,0.28,0.33,0.27,0.32,0.32,0.31,0.3,0.34,0.28,0.38,0.27,0.37,0.27,0.29,0.28,0.3,0.28,0.33,0.34,0.0,0.29,0.27,0.29,0.27,0.31,0.28,0.27,0.27,0.0,0.25,0.32,0.26,0.31,0.3,0.28,0.24,0.29,0.26,0.25,0.26,0.0,0.26,0.25,0.25,0.0,0.26,0.4,0.0,0.27,0.27,0.27,0.29,0.25,0.26,0.0,0.24,0.27,0.23,0.24,0.27,0.23,0.25,0.0,0.0,0.23,0.23,0.27,0.23,0.24,0.0,0.24,0.25,0.0,0.23,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.23,0.0,0.25,0.0,0.0,0.0,0.0,0.23,0.27,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.23,0.0,0.0,0.24,0.0,0.55,0.47,0.44,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.47
09/24/2021,0.0,0.55,0.7,0.76,0.65,0.38,0.7,0.7,0.0,0.58,0.65,0.65,0.0,0.65,0.57,0.48,0.49,0.61,0.57,0.47,0.53,0.52,0.53,0.45,0.37,0.48,0.55,0.54,0.44,0.49,0.46,0.75,0.42,0.45,0.39,0.49,0.45,0.55,0.44,0.42,0.41,0.38,0.45,0.4,0.41,0.42,0.41,0.47,0.47,0.41,0.41,0.46,0.38,0.42,0.45,0.38,0.37,0.36,0.45,0.38,0.34,0.25,0.51,0.34,0.23,0.44,0.36,0.42,0.37,0.36,0.33,0.38,0.4,0.38,0.34,0.35,0.35,0.34,0.35,0.36,0.35,0.4,0.33,0.32,0.33,0.29,0.31,0.46,0.34,0.44,0.36,0.39,0.52,0.31,0.28,0.44,0.33,0.41,0.32,0.29,0.36,0.34,0.3,0.26,0.32,0.28,0.36,0.3,0.31,0.32,0.24,0.36,0.36,0.26,0.27,0.31,0.32,0.4,0.31,0.3,0.28,0.25,0.32,0.24,0.28,0.28,0.29,0.33,0.27,0.32,0.32,0.31,0.29,0.34,0.28,0.39,0.27,0.37,0.26,0.29,0.29,0.3,0.28,0.32,0.34,0.0,0.29,0.27,0.29,0.27,0.3,0.28,0.27,0.27,0.23,0.25,0.32,0.26,0.31,0.3,0.29,0.24,0.3,0.27,0.25,0.26,0.0,0.26,0.26,0.24,0.23,0.26,0.4,0.0,0.27,0.26,0.27,0.29,0.26,0.26,0.0,0.24,0.26,0.0,0.25,0.26,0.0,0.24,0.0,0.0,0.0,0.23,0.27,0.23,0.25,0.0,0.24,0.24,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.23,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.38,0.23,0.0,0.23,0.23,0.24,0.24,0.0,0.55,0.48,0.44,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.48
09/27/2021,0.0,0.54,0.71,0.75,0.67,0.38,0.72,0.69,0.0,0.57,0.64,0.65,0.0,0.64,0.56,0.48,0.48,0.6,0.56,0.47,0.53,0.52,0.52,0.45,0.37,0.48,0.54,0.53,0.43,0.48,0.47,0.75,0.41,0.45,0.38,0.48,0.47,0.57,0.43,0.43,0.4,0.38,0.44,0.39,0.42,0.41,0.41,0.46,0.47,0.43,0.41,0.46,0.39,0.41,0.45,0.38,0.36,0.36,0.43,0.38,0.34,0.24,0.51,0.35,0.0,0.42,0.37,0.41,0.37,0.35,0.33,0.39,0.4,0.38,0.34,0.34,0.36,0.34,0.36,0.36,0.33,0.41,0.34,0.3,0.33,0.29,0.31,0.45,0.34,0.42,0.36,0.37,0.53,0.3,0.27,0.44,0.35,0.42,0.33,0.29,0.35,0.33,0.3,0.27,0.32,0.29,0.37,0.31,0.31,0.32,0.24,0.36,0.37,0.26,0.27,0.32,0.31,0.39,0.32,0.3,0.28,0.25,0.32,0.0,0.29,0.28,0.29,0.33,0.27,0.31,0.32,0.32,0.29,0.33,0.27,0.39,0.27,0.36,0.28,0.29,0.28,0.29,0.29,0.31,0.33,0.0,0.29,0.27,0.3,0.27,0.31,0.29,0.28,0.27,0.24,0.24,0.32,0.26,0.3,0.31,0.28,0.24,0.29,0.26,0.25,0.25,0.0,0.27,0.26,0.25,0.0,0.27,0.39,0.0,0.27,0.26,0.27,0.3,0.25,0.26,0.0,0.24,0.27,0.23,0.24,0.26,0.0,0.25,0.0,0.24,0.0,0.0,0.28,0.23,0.25,0.0,0.24,0.25,0.0,0.23,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.23,0.0,0.25,0.24,0.0,0.0,0.0,0.24,0.26,0.0,0.0,0.0,0.0,0.37,0.24,0.24,0.0,0.0,0.24,0.24,0.0,0.54,0.49,0.46,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.39
09/28/2021,0.0,0.54,0.71,0.76,0.65,0.38,0.71,0.68,0.0,0.56,0.64,0.65,0.0,0.65,0.56,0.48,0.48,0.6,0.56,0.47,0.53,0.52,0.53,0.44,0.38,0.49,0.54,0.49,0.42,0.48,0.47,0.75,0.41,0.45,0.38,0.48,0.48,0.57,0.44,0.42,0.4,0.37,0.43,0.4,0.42,0.41,0.41,0.46,0.46,0.44,0.4,0.46,0.4,0.41,0.45,0.39,0.36,0.37,0.42,0.37,0.33,0.23,0.51,0.35,0.0,0.42,0.36,0.4,0.37,0.35,0.33,0.39,0.4,0.38,0.34,0.35,0.36,0.33,0.35,0.36,0.33,0.41,0.34,0.3,0.33,0.29,0.31,0.45,0.34,0.41,0.35,0.36,0.53,0.3,0.27,0.44,0.35,0.42,0.33,0.29,0.35,0.33,0.3,0.26,0.31,0.29,0.38,0.31,0.31,0.33,0.25,0.37,0.37,0.26,0.27,0.31,0.31,0.38,0.33,0.31,0.29,0.25,0.32,0.0,0.29,0.27,0.29,0.33,0.27,0.31,0.31,0.33,0.3,0.33,0.27,0.39,0.27,0.36,0.28,0.29,0.28,0.3,0.28,0.32,0.34,0.0,0.29,0.26,0.3,0.27,0.32,0.29,0.28,0.27,0.24,0.24,0.32,0.26,0.29,0.31,0.29,0.24,0.29,0.27,0.25,0.25,0.0,0.27,0.26,0.25,0.23,0.27,0.39,0.0,0.27,0.27,0.26,0.3,0.25,0.26,0.0,0.25,0.27,0.0,0.25,0.26,0.0,0.25,0.0,0.24,0.23,0.0,0.28,0.23,0.26,0.0,0.24,0.25,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.23,0.0,0.24,0.24,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.36,0.24,0.24,0.0,0.0,0.24,0.24,0.24,0.52,0.49,0.44,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.27000000000001
