,KR,HRL,CLX,K,DPZ,KMB,WMT,VZ,LLY,SJM,GIS,HSY,PFE,CL,CARR,KDP,PG,OTIS,BMY,BDX,COST,PM,CHD,JNJ,GILD,NOC,DG,CHTR,EXPD,YUMC,ED,ABBV,WORK,CAG,MRNA,CVS,LBRDA,BAX,TGT,BRK.B,T,LUMN,TSN,LHX,MDLZ,EA,MMM,DUK,ORLY,RMD,ORCL,MO,EBAY,RSG,PGR,WEC,D,STX,AZO,ROP,MRK,DHR,FE,PEP,NET,AKAM,NEM,KSU,LMT,ZM,CMS,EFX,DGX,LNT,REGN,AEP,BIIB,KHC,MKC,PTON,AEE,WM,EVRG,TTWO,INFO,ALXN,UPS,HUM,IEX,GWW,PCAR,MCD,KO,GD,VRSN,WST,AMGN,BMRN,JCI,ATVI,WAT,ALL,DISCA,CME,JBHT,MMC,CMCSA,NKE,BF.B,CERN,CRWD,ARES,PKG,COO,CNC,UNH,AJG,XEL,ADM,EW,NFLX,IBM,TSCO,TMUS,TW,ABC,EIX,SO,AWK,ZTS,STE,BR,ITW,UNP,ALNY,EL,CTXS,ICE,SRE,J,CMI,APD,PKI,YNDX,PPL,LH,DIS,FOXA,HZNP,IFF,ABT,MDT,BLK,NDAQ,CPRT,A,TEAM,ADP,SGEN,KEYS,ES,AMZN,LDOS,ODFL,POOL,AON,YUM,SHW,MOH,SPOT,CSCO,PEG,VRTX,ZS,PANW,STZ,ILMN,DDOG,TYL,GRMN,MSI,NUAN,MCO,SPGI,WBA,BIO,TMO,INCY,FAST,HD,IDXX,FFIV,NEE,FB,IBKR,CHWY,DLTR,DTE,TDOC,AVTR,VRSK,TECH,FIS,BLL,FTNT,ETR,AMC,VIAC,LNG,WMG,RNG,NLOK,BK,GS,CAT,CB,FRC,GDDY,RPRX,ELAN,RACE.MI,AAP,HIG,KMI,ICLR,VMC,HOLX,EXAS,BX,TRV,SBUX,CMG,OMC,WLTW,CINF,NSC,BSX,ABMD,ANTM,GPC,CSX,MTD,CNP,FTV,MNST,DOV,CTSH,MKTX,MKL,VTRS,CRM,MCK,MSCI,EXC,MAS,AMCR,GOOGL,AGPXX,PAYX,CBOE,WMB,ROK,MASI,FDS,IP,BRO,LOW,PPG,FISV,SSNC,VMW,NVR,CSGP,EPAM,LULU,ADBE,VEEV,TT,MSFT,SUM
10/08/2021,0.76,0.0,0.75,0.62,0.82,0.68,0.54,0.74,0.49,0.0,0.53,0.48,0.66,0.52,0.0,0.43,0.55,0.4,0.41,0.57,0.54,0.52,0.5,0.48,0.5,0.48,0.41,0.44,0.0,0.42,0.55,0.45,0.0,0.44,0.0,0.47,0.44,0.62,0.44,0.43,0.71,0.45,0.52,0.4,0.4,0.42,0.41,0.54,0.48,0.39,0.44,0.43,0.35,0.44,0.4,0.47,0.51,0.38,0.48,0.0,0.61,0.45,0.65,0.44,0.0,0.0,0.0,0.41,0.39,0.0,0.47,0.33,0.71,0.47,0.0,0.55,0.0,0.35,0.36,0.0,0.48,0.42,0.54,0.39,0.36,0.0,0.0,0.35,0.0,0.0,0.0,0.5,0.43,0.41,0.36,0.38,0.33,0.0,0.35,0.0,0.43,0.43,0.46,0.4,0.41,0.44,0.34,0.4,0.0,0.38,0.0,0.44,0.0,0.42,0.32,0.35,0.45,0.39,0.42,0.34,0.42,0.37,0.36,0.0,0.0,0.38,0.42,0.48,0.42,0.38,0.4,0.0,0.33,0.34,0.41,0.36,0.34,0.37,0.37,0.0,0.36,0.0,0.38,0.0,0.43,0.54,0.42,0.43,0.0,0.0,0.39,0.38,0.0,0.35,0.33,0.34,0.69,0.4,0.39,0.38,0.42,0.0,0.33,0.37,0.0,0.5,0.46,0.39,0.0,0.0,0.34,0.41,0.35,0.51,0.0,0.33,0.0,0.0,0.0,0.35,0.35,0.0,0.33,0.35,0.36,0.36,0.42,0.0,0.0,0.37,0.0,0.0,0.37,0.0,0.0,0.0,0.41,0.47,0.0,0.37,0.36,0.0,0.0,0.42,0.0,0.38,0.52,0.48,0.61,0.6,0.36,0.44,0.46,0.42,0.37,0.44,0.41,0.0,0.33,0.36,0.39,0.38,0.43,0.35,0.48,0.38,0.39,0.0,0.41,0.37,0.35,0.42,0.34,0.38,0.34,0.34,0.35,0.35,0.33,0.33,0.34,0.33,0.35,0.35,0.33,0.35,0.37,0.0,0.34,0.0,0.0,0.34,0.34,0.34,0.0,0.33,0.32,0.39,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.51000000000002
10/11/2021,0.75,0.0,0.75,0.61,0.83,0.68,0.54,0.73,0.49,0.0,0.53,0.5,0.65,0.51,0.0,0.44,0.55,0.4,0.4,0.57,0.54,0.52,0.5,0.47,0.49,0.49,0.41,0.44,0.0,0.42,0.55,0.45,0.0,0.44,0.0,0.46,0.43,0.62,0.43,0.43,0.7,0.44,0.52,0.41,0.41,0.39,0.41,0.54,0.49,0.39,0.45,0.42,0.36,0.45,0.4,0.47,0.51,0.36,0.48,0.0,0.58,0.45,0.65,0.45,0.0,0.0,0.0,0.41,0.39,0.0,0.47,0.33,0.71,0.47,0.0,0.55,0.0,0.35,0.35,0.0,0.48,0.43,0.54,0.4,0.37,0.0,0.0,0.35,0.32,0.0,0.0,0.5,0.43,0.4,0.36,0.38,0.0,0.0,0.35,0.0,0.42,0.43,0.46,0.4,0.43,0.45,0.34,0.4,0.0,0.37,0.0,0.45,0.0,0.42,0.32,0.36,0.45,0.38,0.42,0.35,0.44,0.36,0.36,0.0,0.0,0.37,0.42,0.47,0.43,0.38,0.41,0.32,0.33,0.34,0.42,0.36,0.34,0.39,0.37,0.0,0.37,0.0,0.37,0.0,0.43,0.53,0.42,0.43,0.0,0.0,0.39,0.38,0.0,0.36,0.32,0.34,0.7,0.4,0.37,0.37,0.42,0.0,0.33,0.38,0.0,0.51,0.45,0.4,0.0,0.0,0.33,0.4,0.35,0.53,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.33,0.36,0.36,0.35,0.42,0.0,0.0,0.37,0.0,0.0,0.38,0.0,0.0,0.0,0.4,0.48,0.0,0.37,0.37,0.0,0.0,0.42,0.0,0.38,0.51,0.47,0.58,0.59,0.35,0.44,0.47,0.43,0.36,0.44,0.41,0.0,0.33,0.36,0.39,0.38,0.44,0.35,0.49,0.38,0.39,0.0,0.42,0.37,0.35,0.42,0.34,0.39,0.34,0.35,0.35,0.37,0.33,0.33,0.35,0.33,0.35,0.34,0.34,0.35,0.37,0.0,0.35,0.0,0.0,0.33,0.35,0.35,0.0,0.33,0.33,0.39,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.53
10/12/2021,0.74,0.0,0.74,0.6,0.83,0.67,0.55,0.72,0.5,0.0,0.52,0.49,0.66,0.51,0.0,0.45,0.55,0.41,0.4,0.56,0.54,0.51,0.5,0.47,0.49,0.49,0.41,0.43,0.0,0.43,0.55,0.45,0.0,0.44,0.0,0.46,0.43,0.61,0.44,0.43,0.69,0.43,0.52,0.41,0.41,0.39,0.4,0.53,0.48,0.39,0.45,0.42,0.37,0.45,0.39,0.46,0.5,0.36,0.48,0.0,0.59,0.45,0.64,0.45,0.0,0.0,0.0,0.41,0.39,0.0,0.46,0.33,0.71,0.46,0.0,0.55,0.0,0.34,0.35,0.0,0.48,0.43,0.53,0.41,0.37,0.0,0.0,0.36,0.0,0.0,0.0,0.5,0.43,0.41,0.36,0.38,0.0,0.0,0.35,0.0,0.42,0.43,0.47,0.41,0.43,0.45,0.34,0.41,0.0,0.37,0.0,0.45,0.0,0.42,0.33,0.36,0.45,0.38,0.42,0.35,0.43,0.36,0.36,0.0,0.0,0.37,0.42,0.47,0.42,0.39,0.42,0.33,0.33,0.34,0.42,0.36,0.33,0.4,0.36,0.0,0.37,0.0,0.37,0.0,0.42,0.54,0.43,0.43,0.0,0.0,0.39,0.38,0.0,0.36,0.33,0.34,0.69,0.4,0.36,0.38,0.42,0.0,0.33,0.38,0.0,0.51,0.46,0.4,0.0,0.0,0.33,0.4,0.34,0.53,0.0,0.33,0.0,0.0,0.0,0.34,0.35,0.0,0.34,0.36,0.36,0.35,0.42,0.0,0.0,0.37,0.0,0.0,0.37,0.0,0.0,0.0,0.4,0.47,0.0,0.37,0.37,0.0,0.0,0.42,0.0,0.38,0.53,0.48,0.58,0.59,0.37,0.44,0.47,0.43,0.37,0.44,0.41,0.0,0.33,0.37,0.39,0.39,0.44,0.35,0.49,0.38,0.39,0.0,0.42,0.37,0.35,0.42,0.34,0.38,0.35,0.35,0.35,0.37,0.33,0.33,0.35,0.33,0.34,0.34,0.33,0.35,0.37,0.0,0.35,0.0,0.0,0.33,0.35,0.34,0.0,0.33,0.33,0.39,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5
10/13/2021,0.74,0.0,0.74,0.6,0.83,0.67,0.55,0.72,0.5,0.0,0.52,0.49,0.66,0.51,0.0,0.45,0.55,0.41,0.4,0.56,0.54,0.51,0.5,0.47,0.49,0.49,0.41,0.43,0.0,0.43,0.55,0.45,0.0,0.44,0.0,0.46,0.43,0.61,0.44,0.43,0.69,0.43,0.52,0.41,0.41,0.39,0.4,0.53,0.48,0.39,0.45,0.42,0.37,0.45,0.39,0.46,0.5,0.36,0.48,0.0,0.59,0.45,0.64,0.45,0.0,0.0,0.0,0.41,0.39,0.0,0.46,0.33,0.71,0.46,0.0,0.55,0.0,0.34,0.35,0.0,0.48,0.43,0.53,0.41,0.37,0.0,0.0,0.36,0.0,0.0,0.0,0.5,0.43,0.41,0.36,0.38,0.0,0.0,0.35,0.0,0.42,0.43,0.47,0.41,0.43,0.45,0.34,0.41,0.0,0.37,0.0,0.45,0.0,0.42,0.33,0.36,0.45,0.38,0.42,0.35,0.43,0.36,0.36,0.0,0.0,0.37,0.42,0.47,0.42,0.39,0.42,0.33,0.33,0.34,0.42,0.36,0.33,0.4,0.36,0.0,0.37,0.0,0.37,0.0,0.42,0.54,0.43,0.43,0.0,0.0,0.39,0.38,0.0,0.36,0.33,0.34,0.69,0.4,0.36,0.38,0.42,0.0,0.33,0.38,0.0,0.51,0.46,0.4,0.0,0.0,0.33,0.4,0.34,0.53,0.0,0.33,0.0,0.0,0.0,0.34,0.35,0.0,0.34,0.36,0.36,0.35,0.42,0.0,0.0,0.37,0.0,0.0,0.37,0.0,0.0,0.0,0.4,0.47,0.0,0.37,0.37,0.0,0.0,0.42,0.0,0.38,0.53,0.48,0.58,0.59,0.37,0.44,0.47,0.43,0.37,0.44,0.41,0.0,0.33,0.37,0.39,0.39,0.44,0.35,0.49,0.38,0.39,0.0,0.42,0.37,0.35,0.42,0.34,0.38,0.35,0.35,0.35,0.37,0.33,0.33,0.35,0.33,0.34,0.34,0.33,0.35,0.37,0.0,0.35,0.0,0.0,0.33,0.35,0.34,0.0,0.33,0.33,0.39,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5
10/14/2021,0.74,0.0,0.74,0.6,0.83,0.67,0.55,0.72,0.5,0.0,0.52,0.49,0.66,0.51,0.0,0.45,0.55,0.41,0.4,0.56,0.54,0.51,0.5,0.47,0.49,0.49,0.41,0.43,0.0,0.43,0.55,0.45,0.0,0.44,0.0,0.46,0.43,0.61,0.44,0.43,0.69,0.43,0.52,0.41,0.41,0.39,0.4,0.53,0.48,0.39,0.45,0.42,0.37,0.45,0.39,0.46,0.5,0.36,0.48,0.0,0.59,0.45,0.64,0.45,0.0,0.0,0.0,0.41,0.39,0.0,0.46,0.33,0.71,0.46,0.0,0.55,0.0,0.34,0.35,0.0,0.48,0.43,0.53,0.41,0.37,0.0,0.0,0.36,0.0,0.0,0.0,0.5,0.43,0.41,0.36,0.38,0.0,0.0,0.35,0.0,0.42,0.43,0.47,0.41,0.43,0.45,0.34,0.41,0.0,0.37,0.0,0.45,0.0,0.42,0.33,0.36,0.45,0.38,0.42,0.35,0.43,0.36,0.36,0.0,0.0,0.37,0.42,0.47,0.42,0.39,0.42,0.33,0.33,0.34,0.42,0.36,0.33,0.4,0.36,0.0,0.37,0.0,0.37,0.0,0.42,0.54,0.43,0.43,0.0,0.0,0.39,0.38,0.0,0.36,0.33,0.34,0.69,0.4,0.36,0.38,0.42,0.0,0.33,0.38,0.0,0.51,0.46,0.4,0.0,0.0,0.33,0.4,0.34,0.53,0.0,0.33,0.0,0.0,0.0,0.34,0.35,0.0,0.34,0.36,0.36,0.35,0.42,0.0,0.0,0.37,0.0,0.0,0.37,0.0,0.0,0.0,0.4,0.47,0.0,0.37,0.37,0.0,0.0,0.42,0.0,0.38,0.53,0.48,0.58,0.59,0.37,0.44,0.47,0.43,0.37,0.44,0.41,0.0,0.33,0.37,0.39,0.39,0.44,0.35,0.49,0.38,0.39,0.0,0.42,0.37,0.35,0.42,0.34,0.38,0.35,0.35,0.35,0.37,0.33,0.33,0.35,0.33,0.34,0.34,0.33,0.35,0.37,0.0,0.35,0.0,0.0,0.33,0.35,0.34,0.0,0.33,0.33,0.39,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5
10/15/2021,0.69,0.0,1.07,0.62,0.67,0.72,0.53,0.7,0.44,0.0,0.52,0.46,0.6,0.56,0.0,0.45,0.5,0.4,0.43,0.56,0.45,0.45,0.59,0.47,0.47,0.51,0.44,0.44,0.33,0.6,0.48,0.46,0.0,0.52,0.0,0.39,0.42,0.68,0.4,0.4,0.62,0.36,0.62,0.39,0.43,0.54,0.43,0.51,0.46,0.39,0.39,0.37,0.0,0.38,0.43,0.5,0.43,0.34,0.46,0.0,0.58,0.41,0.44,0.45,0.0,0.35,0.41,0.36,0.47,0.56,0.46,0.0,0.61,0.47,0.35,0.5,0.38,0.37,0.42,0.4,0.47,0.38,0.52,0.46,0.34,0.0,0.35,0.43,0.0,0.33,0.35,0.42,0.45,0.38,0.42,0.36,0.38,0.38,0.33,0.38,0.42,0.43,0.55,0.4,0.0,0.37,0.0,0.36,0.33,0.49,0.0,0.37,0.0,0.36,0.4,0.36,0.37,0.4,0.39,0.35,0.4,0.38,0.33,0.36,0.0,0.36,0.39,0.43,0.39,0.36,0.37,0.0,0.34,0.33,0.0,0.0,0.41,0.38,0.37,0.0,0.37,0.37,0.36,0.0,0.43,0.44,0.38,0.4,0.0,0.0,0.43,0.38,0.0,0.34,0.0,0.0,0.49,0.4,0.43,0.34,0.38,0.38,0.35,0.0,0.0,0.37,0.39,0.38,0.0,0.0,0.0,0.38,0.46,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.36,0.33,0.35,0.4,0.0,0.0,0.36,0.0,0.0,0.35,0.0,0.0,0.59,0.33,0.43,0.0,0.0,0.34,0.0,0.0,0.42,0.0,0.38,0.65,0.49,0.53,0.43,0.39,0.6,0.0,0.0,0.0,0.37,0.0,0.0,0.35,0.35,0.39,0.0,0.4,0.42,0.36,0.37,0.37,0.0,0.0,0.36,0.36,0.33,0.0,0.33,0.0,0.32,0.33,0.41,0.33,0.33,0.0,0.0,0.0,0.33,0.35,0.0,0.0,0.33,0.0,0.33,0.36,0.0,0.0,0.0,0.35,0.0,0.0,0.38,0.33,0.49,0.45,0.36,0.36,0.36,0.34,0.34,0.33,0.33,0.33,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.35999999999999
10/18/2021,0.68,0.0,1.06,0.6,0.66,0.72,0.53,0.69,0.45,0.0,0.52,0.46,0.59,0.56,0.0,0.46,0.5,0.4,0.42,0.57,0.44,0.46,0.59,0.47,0.47,0.5,0.44,0.44,0.34,0.59,0.52,0.45,0.0,0.52,0.0,0.38,0.43,0.67,0.41,0.4,0.6,0.36,0.63,0.38,0.43,0.52,0.44,0.51,0.47,0.4,0.39,0.38,0.0,0.38,0.43,0.51,0.44,0.33,0.46,0.0,0.57,0.4,0.44,0.45,0.0,0.35,0.43,0.36,0.47,0.59,0.47,0.0,0.61,0.48,0.35,0.5,0.38,0.37,0.43,0.4,0.47,0.38,0.53,0.46,0.34,0.0,0.35,0.44,0.0,0.34,0.35,0.41,0.45,0.38,0.43,0.36,0.37,0.37,0.33,0.38,0.42,0.42,0.56,0.4,0.32,0.37,0.0,0.37,0.33,0.49,0.0,0.38,0.0,0.35,0.39,0.35,0.37,0.41,0.38,0.35,0.4,0.38,0.33,0.36,0.0,0.35,0.39,0.43,0.39,0.36,0.37,0.0,0.35,0.33,0.0,0.0,0.41,0.38,0.38,0.0,0.36,0.38,0.35,0.0,0.43,0.44,0.38,0.4,0.0,0.0,0.43,0.37,0.0,0.34,0.0,0.0,0.52,0.4,0.44,0.34,0.39,0.38,0.35,0.0,0.0,0.38,0.4,0.38,0.0,0.0,0.0,0.39,0.46,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.35,0.36,0.33,0.35,0.4,0.0,0.0,0.36,0.0,0.0,0.35,0.0,0.0,0.6,0.0,0.44,0.0,0.0,0.34,0.0,0.0,0.41,0.0,0.38,0.68,0.49,0.55,0.44,0.41,0.58,0.0,0.0,0.0,0.37,0.0,0.0,0.35,0.34,0.39,0.0,0.39,0.42,0.37,0.37,0.37,0.0,0.0,0.36,0.36,0.34,0.0,0.33,0.0,0.0,0.33,0.42,0.0,0.33,0.0,0.0,0.0,0.33,0.34,0.0,0.0,0.33,0.0,0.0,0.38,0.0,0.0,0.33,0.35,0.0,0.0,0.0,0.33,0.49,0.45,0.36,0.37,0.36,0.34,0.35,0.34,0.34,0.33,0.33,0.33,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,84.59
10/19/2021,0.67,0.0,1.06,0.6,0.65,0.71,0.52,0.69,0.44,0.0,0.52,0.46,0.59,0.55,0.0,0.45,0.5,0.41,0.42,0.57,0.44,0.46,0.58,0.46,0.46,0.49,0.44,0.44,0.34,0.59,0.51,0.44,0.0,0.52,0.0,0.38,0.43,0.67,0.41,0.4,0.6,0.36,0.62,0.38,0.43,0.51,0.44,0.51,0.47,0.39,0.38,0.38,0.0,0.38,0.42,0.51,0.43,0.33,0.46,0.0,0.56,0.4,0.44,0.45,0.0,0.35,0.43,0.36,0.47,0.58,0.47,0.0,0.6,0.48,0.35,0.5,0.37,0.37,0.43,0.39,0.47,0.38,0.53,0.45,0.35,0.0,0.36,0.45,0.0,0.34,0.35,0.41,0.45,0.38,0.43,0.36,0.37,0.37,0.34,0.37,0.42,0.42,0.55,0.4,0.33,0.38,0.0,0.37,0.0,0.49,0.0,0.38,0.0,0.35,0.4,0.36,0.37,0.41,0.38,0.35,0.4,0.38,0.33,0.36,0.0,0.35,0.39,0.43,0.39,0.36,0.37,0.0,0.35,0.33,0.0,0.0,0.41,0.37,0.38,0.0,0.37,0.39,0.35,0.0,0.43,0.44,0.37,0.39,0.0,0.0,0.42,0.37,0.0,0.34,0.0,0.0,0.51,0.4,0.44,0.35,0.39,0.38,0.35,0.0,0.0,0.38,0.4,0.38,0.0,0.0,0.0,0.39,0.46,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.35,0.37,0.35,0.35,0.39,0.0,0.0,0.36,0.0,0.0,0.36,0.0,0.0,0.59,0.0,0.44,0.0,0.0,0.34,0.0,0.0,0.41,0.0,0.38,0.7,0.49,0.55,0.44,0.41,0.58,0.0,0.0,0.0,0.37,0.0,0.0,0.35,0.34,0.4,0.0,0.39,0.43,0.37,0.38,0.37,0.0,0.0,0.35,0.36,0.34,0.0,0.33,0.0,0.0,0.33,0.42,0.33,0.33,0.0,0.33,0.0,0.33,0.33,0.0,0.0,0.33,0.0,0.0,0.38,0.0,0.0,0.33,0.35,0.0,0.0,0.0,0.33,0.49,0.45,0.37,0.37,0.36,0.34,0.35,0.34,0.34,0.34,0.0,0.33,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,84.46000000000001
10/20/2021,0.66,0.0,1.05,0.59,0.62,0.71,0.52,0.69,0.44,0.0,0.51,0.45,0.58,0.55,0.0,0.44,0.5,0.41,0.42,0.56,0.44,0.45,0.58,0.47,0.46,0.5,0.44,0.43,0.33,0.6,0.5,0.44,0.0,0.51,0.0,0.38,0.42,0.67,0.42,0.4,0.6,0.35,0.62,0.38,0.42,0.51,0.44,0.5,0.47,0.39,0.38,0.38,0.0,0.38,0.42,0.51,0.43,0.33,0.47,0.0,0.56,0.4,0.44,0.45,0.0,0.35,0.43,0.36,0.47,0.58,0.46,0.0,0.6,0.47,0.35,0.5,0.37,0.37,0.42,0.39,0.47,0.38,0.53,0.46,0.35,0.0,0.36,0.45,0.0,0.34,0.35,0.41,0.45,0.38,0.43,0.35,0.37,0.36,0.34,0.37,0.42,0.41,0.54,0.41,0.36,0.38,0.0,0.37,0.0,0.49,0.0,0.37,0.0,0.34,0.41,0.37,0.37,0.41,0.38,0.35,0.4,0.38,0.0,0.35,0.0,0.35,0.39,0.43,0.39,0.36,0.37,0.0,0.35,0.33,0.0,0.0,0.42,0.38,0.38,0.0,0.37,0.39,0.35,0.0,0.43,0.43,0.38,0.38,0.0,0.0,0.42,0.38,0.0,0.34,0.0,0.0,0.51,0.41,0.45,0.35,0.38,0.39,0.35,0.0,0.0,0.38,0.4,0.38,0.0,0.0,0.0,0.4,0.45,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.37,0.34,0.35,0.39,0.0,0.0,0.37,0.0,0.0,0.36,0.0,0.0,0.6,0.0,0.44,0.0,0.0,0.34,0.0,0.0,0.41,0.0,0.37,0.72,0.48,0.57,0.43,0.4,0.58,0.0,0.0,0.0,0.36,0.0,0.0,0.37,0.34,0.4,0.0,0.39,0.43,0.37,0.38,0.36,0.0,0.0,0.35,0.36,0.34,0.0,0.33,0.0,0.33,0.33,0.43,0.33,0.33,0.0,0.33,0.0,0.33,0.33,0.0,0.33,0.33,0.0,0.0,0.38,0.0,0.0,0.33,0.35,0.0,0.0,0.0,0.33,0.48,0.45,0.38,0.38,0.36,0.0,0.36,0.34,0.34,0.34,0.33,0.34,0.33,0.34,0.0,0.0,0.0,0.0,0.0,0.0,84.37
10/21/2021,0.67,0.0,1.04,0.59,0.63,0.7,0.53,0.69,0.44,0.0,0.51,0.45,0.58,0.54,0.0,0.44,0.49,0.41,0.41,0.56,0.45,0.45,0.58,0.46,0.45,0.5,0.44,0.44,0.34,0.6,0.49,0.44,0.0,0.51,0.0,0.38,0.43,0.66,0.43,0.4,0.59,0.35,0.62,0.38,0.42,0.51,0.44,0.5,0.48,0.4,0.38,0.37,0.0,0.38,0.42,0.5,0.42,0.0,0.47,0.0,0.55,0.41,0.44,0.45,0.0,0.36,0.42,0.37,0.47,0.6,0.46,0.0,0.61,0.47,0.34,0.49,0.35,0.37,0.42,0.4,0.47,0.38,0.52,0.46,0.35,0.0,0.36,0.45,0.0,0.34,0.35,0.41,0.44,0.38,0.43,0.36,0.36,0.35,0.34,0.37,0.42,0.41,0.54,0.41,0.35,0.38,0.0,0.37,0.0,0.48,0.0,0.37,0.0,0.34,0.4,0.37,0.37,0.4,0.38,0.35,0.4,0.38,0.34,0.35,0.0,0.35,0.39,0.42,0.39,0.36,0.37,0.0,0.35,0.34,0.0,0.0,0.43,0.38,0.38,0.0,0.37,0.39,0.35,0.0,0.43,0.44,0.37,0.39,0.0,0.0,0.42,0.36,0.0,0.34,0.0,0.0,0.52,0.41,0.45,0.36,0.38,0.39,0.35,0.0,0.0,0.38,0.4,0.38,0.0,0.0,0.0,0.39,0.45,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.37,0.33,0.35,0.4,0.0,0.0,0.38,0.0,0.0,0.35,0.0,0.0,0.62,0.33,0.43,0.0,0.0,0.34,0.0,0.0,0.4,0.0,0.37,0.76,0.48,0.57,0.44,0.42,0.59,0.0,0.0,0.0,0.35,0.0,0.0,0.35,0.34,0.4,0.0,0.39,0.43,0.37,0.39,0.37,0.0,0.0,0.34,0.36,0.34,0.0,0.0,0.0,0.33,0.33,0.43,0.0,0.0,0.0,0.33,0.0,0.33,0.33,0.0,0.33,0.0,0.0,0.0,0.38,0.0,0.0,0.33,0.36,0.0,0.0,0.0,0.33,0.49,0.45,0.38,0.36,0.36,0.0,0.35,0.35,0.34,0.34,0.33,0.34,0.33,0.34,0.33,0.33,0.33,0.0,0.0,0.0,84.38
10/22/2021,0.66,0.0,1.02,0.59,0.63,0.69,0.54,0.69,0.45,0.0,0.51,0.45,0.59,0.54,0.0,0.43,0.48,0.41,0.42,0.56,0.45,0.44,0.58,0.47,0.45,0.5,0.44,0.44,0.33,0.6,0.5,0.43,0.0,0.51,0.0,0.38,0.43,0.67,0.43,0.4,0.59,0.35,0.62,0.39,0.42,0.51,0.44,0.5,0.48,0.4,0.38,0.37,0.0,0.38,0.42,0.51,0.44,0.0,0.47,0.0,0.56,0.41,0.44,0.45,0.0,0.36,0.42,0.36,0.47,0.6,0.46,0.0,0.61,0.47,0.34,0.5,0.35,0.37,0.42,0.4,0.47,0.38,0.52,0.46,0.35,0.0,0.36,0.45,0.0,0.34,0.35,0.41,0.44,0.38,0.43,0.36,0.37,0.35,0.34,0.38,0.42,0.41,0.54,0.42,0.35,0.38,0.0,0.36,0.0,0.48,0.0,0.37,0.0,0.35,0.4,0.36,0.37,0.4,0.38,0.36,0.4,0.37,0.34,0.35,0.0,0.35,0.39,0.42,0.39,0.36,0.37,0.0,0.35,0.33,0.0,0.0,0.42,0.38,0.38,0.0,0.37,0.39,0.35,0.0,0.43,0.44,0.36,0.39,0.0,0.0,0.42,0.36,0.0,0.35,0.0,0.0,0.51,0.41,0.45,0.36,0.38,0.39,0.34,0.0,0.0,0.38,0.4,0.38,0.0,0.0,0.0,0.4,0.46,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.37,0.0,0.35,0.4,0.0,0.0,0.38,0.0,0.0,0.35,0.0,0.0,0.62,0.0,0.43,0.0,0.0,0.34,0.0,0.0,0.4,0.0,0.37,0.71,0.48,0.55,0.44,0.42,0.59,0.0,0.0,0.0,0.36,0.0,0.0,0.36,0.34,0.4,0.0,0.39,0.42,0.37,0.38,0.37,0.0,0.0,0.34,0.36,0.34,0.0,0.33,0.0,0.0,0.34,0.42,0.33,0.0,0.0,0.33,0.0,0.33,0.0,0.33,0.33,0.33,0.0,0.0,0.38,0.0,0.0,0.33,0.36,0.0,0.0,0.0,0.34,0.48,0.44,0.38,0.37,0.37,0.0,0.35,0.35,0.34,0.34,0.33,0.35,0.33,0.34,0.33,0.0,0.34,0.33,0.0,0.0,84.35999999999999
