,CUBE,AMH,ATR,ZNGA,RGLD,LSTR,CDK,SCI,MMS,LSI,UTHR,THG,IDA,FLO,DLB,COR,PINC,WSO,POR,ALKS,BJ,FCN,LANC,SXT,SLGN,WTM,AXS,HTA,MUSA,WDFC,TMX,EQC,COLD,NLSN,TTC,NUAN,SFM,AMN,GMED,CVLT,AVA,SHEN,HLI,XTSLA,DORM,HE,CASY,ICUI,JCOM,ALE,NEU,BCPC,LHCG,HALO,FTDR,GHC,CWT,IBKR,NWE,HR,HELE,SIGI,OZK,COLM,SSTK,AM,WERN,OGS,AMEH,HAIN,UPWK,NEOG,SYKE,TWNK,MODV,ESGR,LGF/B,MSGS,VIRT,THS,LOPE,IRWD,SAGE,HRC,SPSC,TDC,MORN,GOLF,MCY,PBH,AWR,CSWI,PRK,SWCH,WWE,SON,RGEN,X,OSIS,SWBI,EWBC,AMCX,GO,EVTC,MAT,CBZ,VRNT,NWN,HLIO,PFPT,WABC,HSKA,PACB,RGR,CSL,NWBI,CORT,OMI,DEA,HRB,CRVL,INOV,FHB,SRNE,BLKB,JW.A,POST,ARNA,OPK,LMNX,CALM,SR,NFG,MGNX,TRS,CLDX,SNDR,GSAT,SEB,BRC,LGF.A,TDS,CBSH,UNF,EIG,BAND,TFSL,VNDA,QTS,CIEN,PRTA,SAFT,IDCC,AMSF,MNRO,IMAX,GGG,ADC,ANGO,TRNO,MLAB,NKTR,BERY,CSGS,UMBF,DFIN,MSGE,MDGL,OBNK,NHC,PSB,RUBY,ATRI,BGS,IART,VIAV,KRNY,HTLD,WMK,BATRK,GABC,VIVO,ETWO,PLYA,SUPN,VCRA,IMKTA,SAFM,JBGS,CLBK,PZZA,ANGI,EME,DVAX,ASIX,PCRX,AMPH,MDP,CORE,ENTA,FWRD,ASH,ARCH,HCC,XEC,NTCT,PACK,MYOV,USD,CFFN,MGEE,JBSS,BCRX,WNC,SRRK,MARA,HSTM,CBB,CSV,HONE,NFBK,PRGS,BISXX,LGF.B,HCI,n/a,GNTX,ZD,TBI,OCGN,FUBO,TCX,WINA,BNL,EBC,CCOI,FIVN,KD WI,NYT,EVBG,FYBR,MGLN,CACI,REYN,PRGO,HUBG,CWST,EXEL,QDEL,IONS,DNB,VIR,VNT,BPMC,QLYS,SCL,BWXT,FRHC,PTCT,XNCR,CHE,BL,VRT,AAON,ALLK,OCDX,AJRD,LAND,SPTN,KD,PRA,MRTX,CPK,CNNE,SUM
09/24/2021,1.92,1.58,1.23,0.92,1.14,1.29,1.07,1.3,1.05,1.17,1.13,0.99,1.09,0.98,0.9,1.03,0.99,0.86,0.91,1.01,1.08,0.79,0.68,0.8,0.74,0.69,0.69,0.81,0.87,0.61,0.61,0.66,0.53,0.51,0.57,0.64,0.56,0.72,0.61,0.57,0.56,0.3,0.66,0.0,0.55,0.58,0.59,0.69,0.56,0.51,0.6,0.62,0.46,0.5,0.5,0.49,0.58,0.5,0.52,0.51,0.5,0.5,0.49,0.48,0.56,0.46,0.5,0.41,0.53,0.46,0.38,0.4,0.0,0.46,0.47,0.44,0.29,0.48,0.38,0.35,0.38,0.41,0.33,0.5,0.59,0.41,0.41,0.38,0.34,0.38,0.41,0.38,0.38,0.45,0.35,0.32,0.54,0.34,0.33,0.25,0.36,0.25,0.23,0.36,0.32,0.32,0.33,0.3,0.37,0.0,0.3,0.34,0.26,0.27,0.32,0.27,0.26,0.24,0.29,0.31,0.36,0.34,0.27,0.23,0.25,0.25,0.27,0.23,0.26,0.0,0.29,0.23,0.27,0.2,0.26,0.43,0.27,0.24,0.24,0.22,0.16,0.21,0.24,0.24,0.22,0.17,0.24,0.19,0.0,0.21,0.32,0.24,0.21,0.23,0.21,0.17,0.21,0.21,0.19,0.22,0.24,0.22,0.19,0.21,0.22,0.23,0.28,0.16,0.19,0.19,0.19,0.0,0.22,0.18,0.18,0.0,0.2,0.18,0.19,0.17,0.19,0.17,0.19,0.18,0.0,0.19,0.19,0.18,0.17,0.19,0.22,0.0,0.17,0.28,0.21,0.16,0.0,0.17,0.0,0.22,0.16,0.18,0.22,0.23,0.17,0.0,0.19,0.17,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.18,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.6
09/27/2021,1.85,1.56,1.22,0.9,1.08,1.28,1.09,1.3,1.05,1.13,1.11,1.01,1.08,0.97,0.9,1.0,0.98,0.86,0.91,1.05,1.05,0.78,0.67,0.81,0.72,0.69,0.67,0.8,0.87,0.61,0.6,0.64,0.5,0.51,0.56,0.63,0.55,0.72,0.61,0.59,0.55,0.3,0.67,0.0,0.55,0.57,0.58,0.7,0.59,0.5,0.61,0.63,0.44,0.5,0.48,0.49,0.57,0.51,0.5,0.51,0.49,0.51,0.51,0.48,0.56,0.47,0.48,0.4,0.59,0.46,0.39,0.41,0.0,0.46,0.46,0.43,0.3,0.5,0.36,0.34,0.37,0.41,0.33,0.5,0.61,0.42,0.41,0.39,0.34,0.38,0.4,0.38,0.39,0.45,0.35,0.32,0.55,0.34,0.33,0.25,0.38,0.26,0.22,0.36,0.33,0.32,0.33,0.3,0.38,0.0,0.3,0.35,0.25,0.27,0.32,0.27,0.26,0.23,0.29,0.31,0.38,0.33,0.29,0.23,0.26,0.25,0.27,0.23,0.26,0.0,0.28,0.22,0.27,0.19,0.27,0.46,0.27,0.25,0.24,0.22,0.0,0.21,0.24,0.24,0.22,0.16,0.24,0.2,0.0,0.21,0.33,0.24,0.22,0.23,0.22,0.18,0.21,0.2,0.19,0.21,0.24,0.22,0.19,0.21,0.23,0.24,0.3,0.17,0.19,0.19,0.19,0.0,0.2,0.17,0.19,0.16,0.21,0.17,0.19,0.18,0.2,0.0,0.19,0.18,0.0,0.19,0.2,0.17,0.17,0.19,0.21,0.19,0.17,0.37,0.22,0.16,0.0,0.17,0.0,0.21,0.16,0.18,0.22,0.23,0.17,0.0,0.2,0.17,0.0,0.0,0.16,0.0,0.0,0.16,0.0,0.2,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.57
09/28/2021,1.82,1.53,1.21,0.91,1.08,1.31,1.1,1.29,1.07,1.12,1.09,1.0,1.08,0.98,0.9,0.99,0.98,0.85,0.89,1.06,1.06,0.78,0.67,0.81,0.71,0.71,0.68,0.78,0.89,0.62,0.61,0.65,0.5,0.51,0.56,0.63,0.55,0.72,0.62,0.6,0.55,0.3,0.69,0.0,0.55,0.58,0.59,0.69,0.59,0.5,0.61,0.63,0.44,0.48,0.47,0.5,0.57,0.52,0.51,0.51,0.49,0.5,0.52,0.48,0.56,0.48,0.49,0.4,0.59,0.46,0.38,0.41,0.0,0.46,0.47,0.44,0.31,0.49,0.35,0.35,0.38,0.42,0.32,0.5,0.62,0.43,0.41,0.39,0.32,0.39,0.39,0.39,0.4,0.44,0.35,0.32,0.54,0.34,0.33,0.25,0.37,0.26,0.22,0.37,0.32,0.33,0.34,0.29,0.38,0.0,0.3,0.34,0.24,0.27,0.32,0.27,0.26,0.22,0.29,0.32,0.38,0.33,0.28,0.23,0.26,0.25,0.26,0.23,0.25,0.0,0.28,0.23,0.27,0.18,0.27,0.45,0.27,0.24,0.24,0.23,0.17,0.21,0.23,0.25,0.23,0.0,0.22,0.2,0.0,0.21,0.32,0.24,0.22,0.22,0.21,0.18,0.21,0.2,0.19,0.21,0.24,0.22,0.19,0.21,0.22,0.23,0.3,0.17,0.19,0.19,0.19,0.0,0.21,0.17,0.19,0.0,0.19,0.17,0.19,0.18,0.2,0.16,0.19,0.19,0.16,0.19,0.2,0.17,0.17,0.19,0.22,0.2,0.17,0.37,0.23,0.16,0.0,0.22,0.0,0.21,0.0,0.18,0.22,0.22,0.18,0.0,0.21,0.18,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.63000000000001
09/29/2021,1.82,1.53,1.21,0.91,1.08,1.31,1.1,1.29,1.07,1.12,1.09,1.0,1.08,0.98,0.9,0.99,0.98,0.85,0.89,1.06,1.06,0.78,0.67,0.81,0.71,0.71,0.68,0.78,0.89,0.62,0.61,0.65,0.5,0.51,0.56,0.63,0.55,0.72,0.62,0.6,0.55,0.3,0.69,0.0,0.55,0.58,0.59,0.69,0.59,0.5,0.61,0.63,0.44,0.48,0.47,0.5,0.57,0.52,0.51,0.51,0.49,0.5,0.52,0.48,0.56,0.48,0.49,0.4,0.59,0.46,0.38,0.41,0.0,0.46,0.47,0.44,0.31,0.49,0.35,0.35,0.38,0.42,0.32,0.5,0.62,0.43,0.41,0.39,0.32,0.39,0.39,0.39,0.4,0.44,0.35,0.32,0.54,0.34,0.33,0.25,0.37,0.26,0.22,0.37,0.32,0.33,0.34,0.29,0.38,0.0,0.3,0.34,0.24,0.27,0.32,0.27,0.26,0.22,0.29,0.32,0.38,0.33,0.28,0.23,0.26,0.25,0.26,0.23,0.25,0.0,0.28,0.23,0.27,0.18,0.27,0.45,0.27,0.24,0.24,0.23,0.17,0.21,0.23,0.25,0.23,0.16,0.22,0.2,0.0,0.21,0.32,0.24,0.22,0.22,0.21,0.18,0.21,0.2,0.19,0.21,0.24,0.22,0.19,0.21,0.22,0.23,0.3,0.17,0.19,0.19,0.19,0.0,0.21,0.17,0.19,0.16,0.19,0.17,0.19,0.18,0.2,0.16,0.19,0.19,0.0,0.19,0.2,0.17,0.17,0.19,0.22,0.2,0.17,0.37,0.23,0.0,0.0,0.22,0.0,0.21,0.16,0.18,0.22,0.22,0.18,0.0,0.21,0.18,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.63000000000001
09/30/2021,1.78,1.49,1.2,0.89,1.06,1.31,1.09,1.28,1.07,1.08,1.08,0.99,1.08,0.97,0.88,0.95,0.97,0.85,0.88,1.05,1.05,0.78,0.68,0.81,0.7,0.7,0.69,0.77,0.9,0.62,0.58,0.65,0.49,0.51,0.56,0.63,0.56,0.71,0.61,0.6,0.55,0.3,0.69,0.0,0.56,0.58,0.59,0.69,0.59,0.5,0.61,0.63,0.44,0.48,0.46,0.5,0.56,0.54,0.51,0.49,0.49,0.5,0.53,0.49,0.56,0.49,0.49,0.4,0.62,0.45,0.37,0.42,0.0,0.46,0.48,0.45,0.32,0.49,0.35,0.35,0.38,0.42,0.33,0.49,0.59,0.43,0.4,0.38,0.32,0.38,0.39,0.39,0.4,0.42,0.35,0.32,0.51,0.36,0.34,0.25,0.38,0.26,0.22,0.37,0.31,0.33,0.34,0.29,0.39,0.0,0.31,0.33,0.24,0.27,0.33,0.28,0.26,0.22,0.28,0.31,0.38,0.33,0.29,0.23,0.26,0.25,0.26,0.23,0.25,0.0,0.28,0.23,0.28,0.19,0.28,0.45,0.28,0.24,0.24,0.23,0.17,0.21,0.23,0.25,0.23,0.0,0.22,0.2,0.0,0.21,0.33,0.24,0.22,0.22,0.22,0.19,0.21,0.2,0.19,0.21,0.24,0.23,0.19,0.21,0.22,0.22,0.31,0.17,0.2,0.19,0.19,0.0,0.21,0.18,0.19,0.0,0.2,0.18,0.19,0.18,0.21,0.0,0.19,0.2,0.16,0.19,0.2,0.17,0.17,0.2,0.21,0.18,0.18,0.35,0.23,0.16,0.0,0.22,0.0,0.21,0.0,0.17,0.23,0.23,0.19,0.0,0.21,0.18,0.0,0.16,0.0,0.0,0.0,0.17,0.0,0.18,0.0,0.0,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.4
10/01/2021,1.8,1.51,1.22,0.89,1.07,1.29,1.09,1.28,1.07,1.11,1.05,1.0,1.1,0.99,0.88,0.96,0.99,0.84,0.88,1.07,1.03,0.78,0.68,0.81,0.71,0.7,0.69,0.78,0.9,0.63,0.58,0.66,0.49,0.51,0.57,0.63,0.56,0.7,0.6,0.59,0.56,0.31,0.67,0.0,0.56,0.58,0.6,0.68,0.59,0.5,0.62,0.66,0.44,0.46,0.46,0.5,0.57,0.54,0.5,0.5,0.49,0.49,0.54,0.49,0.56,0.49,0.49,0.4,0.59,0.47,0.35,0.42,0.0,0.47,0.49,0.45,0.31,0.49,0.36,0.35,0.38,0.43,0.32,0.5,0.6,0.44,0.4,0.38,0.33,0.39,0.39,0.4,0.4,0.43,0.35,0.32,0.48,0.35,0.34,0.25,0.39,0.27,0.22,0.37,0.32,0.33,0.33,0.29,0.38,0.0,0.31,0.33,0.23,0.27,0.32,0.28,0.26,0.22,0.29,0.31,0.38,0.33,0.28,0.22,0.26,0.25,0.27,0.23,0.25,0.0,0.28,0.23,0.29,0.19,0.28,0.44,0.28,0.24,0.24,0.23,0.17,0.21,0.24,0.25,0.23,0.16,0.22,0.2,0.0,0.21,0.31,0.24,0.21,0.22,0.21,0.19,0.21,0.2,0.19,0.21,0.23,0.23,0.19,0.22,0.22,0.22,0.3,0.0,0.2,0.19,0.19,0.0,0.21,0.18,0.19,0.16,0.2,0.18,0.19,0.18,0.21,0.0,0.19,0.21,0.0,0.19,0.2,0.17,0.17,0.2,0.21,0.17,0.18,0.35,0.24,0.16,0.0,0.22,0.0,0.21,0.0,0.18,0.24,0.23,0.19,0.0,0.2,0.17,0.0,0.16,0.0,0.0,0.0,0.17,0.0,0.17,0.0,0.0,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.53
10/04/2021,1.77,1.6,1.27,1.17,1.29,1.22,1.18,1.29,1.11,1.09,0.99,1.0,1.08,0.96,0.92,0.91,0.88,0.85,0.89,0.83,0.9,0.83,0.77,0.75,0.72,0.71,0.75,0.73,0.77,0.64,0.7,0.65,0.63,0.6,0.63,0.61,0.59,0.62,0.62,0.57,0.59,0.51,0.63,0.18,0.57,0.59,0.6,0.57,0.58,0.58,0.56,0.57,0.58,0.48,0.54,0.54,0.59,0.5,0.52,0.52,0.47,0.5,0.49,0.47,0.5,0.43,0.47,0.45,0.53,0.45,0.38,0.41,0.43,0.43,0.44,0.47,0.32,0.4,0.37,0.39,0.39,0.41,0.3,0.45,0.39,0.38,0.37,0.39,0.34,0.36,0.39,0.36,0.36,0.34,0.3,0.33,0.4,0.41,0.35,0.27,0.34,0.27,0.32,0.33,0.34,0.32,0.31,0.32,0.34,0.31,0.3,0.31,0.29,0.26,0.31,0.28,0.26,0.32,0.3,0.3,0.28,0.3,0.26,0.23,0.25,0.26,0.24,0.23,0.23,0.0,0.26,0.26,0.26,0.23,0.29,0.35,0.26,0.19,0.24,0.24,0.18,0.24,0.23,0.24,0.23,0.21,0.22,0.18,0.23,0.23,0.21,0.23,0.2,0.22,0.2,0.16,0.22,0.22,0.21,0.22,0.22,0.19,0.2,0.19,0.21,0.2,0.26,0.17,0.18,0.21,0.18,0.16,0.19,0.16,0.19,0.17,0.19,0.18,0.19,0.17,0.19,0.17,0.0,0.0,0.0,0.17,0.17,0.17,0.18,0.18,0.19,0.0,0.18,0.17,0.19,0.16,0.16,0.17,0.16,0.0,0.16,0.16,0.18,0.19,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.04
10/05/2021,1.79,1.51,1.22,0.9,1.05,1.27,1.09,1.29,1.07,1.11,1.05,0.99,1.1,1.0,0.87,0.95,1.0,0.83,0.88,1.03,1.01,0.8,0.69,0.81,0.71,0.7,0.71,0.78,0.91,0.64,0.58,0.67,0.49,0.51,0.56,0.64,0.57,0.73,0.59,0.59,0.56,0.32,0.68,0.66,0.55,0.58,0.59,0.67,0.58,0.51,0.62,0.64,0.44,0.49,0.48,0.5,0.57,0.52,0.5,0.5,0.49,0.48,0.53,0.47,0.55,0.49,0.48,0.4,0.57,0.5,0.35,0.42,0.0,0.48,0.49,0.45,0.32,0.48,0.37,0.36,0.39,0.42,0.32,0.51,0.6,0.46,0.39,0.36,0.33,0.4,0.39,0.4,0.4,0.43,0.36,0.32,0.49,0.35,0.34,0.24,0.39,0.26,0.22,0.36,0.31,0.33,0.34,0.3,0.36,0.0,0.31,0.35,0.24,0.27,0.32,0.29,0.26,0.22,0.29,0.31,0.39,0.34,0.3,0.22,0.26,0.24,0.27,0.23,0.25,0.0,0.28,0.23,0.28,0.2,0.29,0.45,0.27,0.24,0.25,0.23,0.17,0.21,0.25,0.24,0.23,0.0,0.23,0.2,0.0,0.21,0.31,0.25,0.22,0.23,0.21,0.2,0.2,0.2,0.21,0.21,0.23,0.22,0.19,0.22,0.23,0.23,0.28,0.16,0.2,0.19,0.19,0.0,0.21,0.18,0.18,0.17,0.2,0.17,0.19,0.18,0.21,0.17,0.18,0.2,0.0,0.19,0.2,0.18,0.17,0.2,0.22,0.17,0.17,0.37,0.24,0.0,0.0,0.22,0.0,0.22,0.16,0.18,0.26,0.24,0.0,0.0,0.19,0.17,0.0,0.16,0.0,0.0,0.0,0.17,0.0,0.17,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.15
10/06/2021,1.79,1.51,1.22,0.9,1.05,1.27,1.09,1.29,1.07,1.11,1.05,0.99,1.1,1.0,0.87,0.95,1.0,0.83,0.88,1.03,1.01,0.8,0.69,0.81,0.71,0.7,0.71,0.78,0.91,0.64,0.58,0.67,0.49,0.51,0.56,0.64,0.57,0.73,0.59,0.59,0.56,0.32,0.68,0.66,0.55,0.58,0.59,0.67,0.58,0.51,0.62,0.64,0.44,0.49,0.48,0.5,0.57,0.52,0.5,0.5,0.49,0.48,0.53,0.47,0.55,0.49,0.48,0.4,0.57,0.5,0.35,0.42,0.0,0.48,0.49,0.45,0.32,0.48,0.37,0.36,0.39,0.42,0.32,0.51,0.6,0.46,0.39,0.36,0.33,0.4,0.39,0.4,0.4,0.43,0.36,0.32,0.49,0.35,0.34,0.24,0.39,0.26,0.22,0.36,0.31,0.33,0.34,0.3,0.36,0.0,0.31,0.35,0.24,0.27,0.32,0.29,0.26,0.22,0.29,0.31,0.39,0.34,0.3,0.22,0.26,0.24,0.27,0.23,0.25,0.0,0.28,0.23,0.28,0.2,0.29,0.45,0.27,0.24,0.25,0.23,0.17,0.21,0.25,0.24,0.23,0.0,0.23,0.2,0.0,0.21,0.31,0.25,0.22,0.23,0.21,0.2,0.2,0.2,0.21,0.21,0.23,0.22,0.19,0.22,0.23,0.23,0.28,0.16,0.2,0.19,0.19,0.0,0.21,0.18,0.18,0.17,0.2,0.17,0.19,0.18,0.21,0.17,0.18,0.2,0.0,0.19,0.2,0.18,0.17,0.2,0.22,0.17,0.17,0.37,0.24,0.0,0.0,0.22,0.0,0.22,0.16,0.18,0.26,0.24,0.0,0.0,0.19,0.17,0.0,0.16,0.0,0.0,0.0,0.17,0.0,0.17,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.15
10/07/2021,1.78,1.52,1.23,0.89,1.04,1.26,1.1,1.29,1.09,1.11,1.04,1.02,1.1,1.0,0.87,0.95,0.97,0.83,0.88,1.02,0.97,0.79,0.68,0.83,0.69,0.69,0.7,0.79,0.91,0.63,0.56,0.66,0.49,0.51,0.56,0.64,0.54,0.72,0.61,0.6,0.55,0.32,0.68,0.0,0.55,0.58,0.58,0.67,0.59,0.51,0.63,0.65,0.42,0.49,0.47,0.5,0.57,0.54,0.5,0.51,0.49,0.5,0.54,0.48,0.56,0.5,0.47,0.41,0.56,0.5,0.37,0.42,0.0,0.48,0.5,0.45,0.33,0.49,0.37,0.35,0.38,0.42,0.32,0.5,0.6,0.46,0.39,0.37,0.33,0.39,0.39,0.4,0.41,0.44,0.36,0.32,0.48,0.34,0.34,0.24,0.39,0.26,0.22,0.37,0.31,0.34,0.34,0.3,0.36,0.0,0.31,0.34,0.24,0.28,0.32,0.29,0.26,0.22,0.29,0.32,0.39,0.33,0.3,0.2,0.26,0.24,0.27,0.23,0.24,0.0,0.28,0.23,0.29,0.2,0.29,0.46,0.27,0.22,0.25,0.23,0.18,0.21,0.25,0.24,0.23,0.0,0.24,0.2,0.0,0.21,0.3,0.25,0.22,0.23,0.21,0.21,0.2,0.2,0.21,0.21,0.23,0.23,0.19,0.22,0.23,0.23,0.27,0.16,0.2,0.19,0.19,0.0,0.21,0.17,0.18,0.17,0.2,0.17,0.19,0.18,0.21,0.17,0.18,0.21,0.0,0.19,0.2,0.17,0.17,0.2,0.22,0.18,0.18,0.32,0.25,0.16,0.0,0.22,0.0,0.23,0.0,0.18,0.28,0.26,0.0,0.0,0.19,0.17,0.0,0.16,0.0,0.0,0.0,0.17,0.0,0.18,0.0,0.0,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.63999999999999
10/08/2021,1.78,1.52,1.24,0.86,1.04,1.26,1.1,1.3,1.09,1.1,1.04,0.99,1.11,1.02,0.85,0.97,0.98,0.83,0.91,1.02,0.99,0.81,0.7,0.83,0.71,0.69,0.71,0.79,0.92,0.63,0.55,0.66,0.48,0.51,0.57,0.64,0.56,0.74,0.59,0.58,0.57,0.32,0.69,0.0,0.57,0.59,0.59,0.67,0.57,0.52,0.64,0.66,0.42,0.48,0.46,0.51,0.58,0.53,0.51,0.52,0.48,0.49,0.54,0.48,0.55,0.51,0.47,0.43,0.56,0.51,0.35,0.42,0.0,0.48,0.49,0.45,0.0,0.48,0.38,0.36,0.38,0.42,0.32,0.5,0.58,0.45,0.38,0.38,0.34,0.4,0.4,0.41,0.41,0.43,0.36,0.32,0.46,0.35,0.34,0.25,0.39,0.26,0.21,0.37,0.3,0.34,0.34,0.3,0.36,0.0,0.31,0.33,0.23,0.28,0.32,0.29,0.25,0.23,0.29,0.32,0.39,0.33,0.3,0.18,0.26,0.24,0.27,0.23,0.24,0.0,0.28,0.24,0.29,0.19,0.29,0.47,0.27,0.21,0.25,0.23,0.18,0.22,0.25,0.25,0.23,0.0,0.24,0.2,0.0,0.21,0.31,0.24,0.22,0.23,0.21,0.22,0.2,0.2,0.21,0.21,0.23,0.22,0.19,0.22,0.24,0.23,0.26,0.16,0.2,0.19,0.19,0.0,0.21,0.18,0.18,0.16,0.2,0.17,0.19,0.18,0.21,0.16,0.17,0.21,0.0,0.19,0.2,0.17,0.17,0.2,0.21,0.18,0.18,0.33,0.25,0.0,0.0,0.22,0.0,0.23,0.16,0.18,0.28,0.28,0.0,0.0,0.2,0.16,0.0,0.16,0.0,0.0,0.0,0.17,0.0,0.18,0.0,0.0,0.16,0.0,0.16,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.78
