,XEC,GT,AA,AN,SIG,M,DKS,PDCE,LPX,FL,MTDR,CC,SLM,EQT,RRC,SAIA,R,EXP,EVR,SF,MRO,AL,SNX,SM,NAVI,ADS,TKR,SNV,SWN,ANF,CMC,DAN,JBL,IRDM,ENSG,MTG,AR,CRI,WAL,NOV,BKU,BPOP,UMPQ,UFPI,MUR,TRTN,MUSA,UNM,UFS,CBRL,KSS,CPRI,SFBS,GATX,HRI,MTH,WTFC,VSH,AVT,BHF,PRG,NUS,AEO,TPH,RDN,CNO,HP,THG,NSIT,CBT,CPE,PFSI,FNB,MATX,BIG,HTH,AEL,JHG,MTZ,BOH,VSTO,DOOR,SFM,WLL,OMI,UMBF,AX,KMT,SANM,CIT,SCL,BCC,TEX,TDS,VLY,REGI,ATI,AIN,CATY,SHEN,TRN,UNFI,PLXS,MLI,ASB,CCS,WERN,URBN,HXL,IBOC,COOP,ESNT,MGRC,FBC,ETRN,PTEN,SIGI,UCTT,ARNC,VSAT,HIBB,ATKR,THRM,BKD,TBIO,CLH,FBP,PBH,IDCC,HUBG,ARCB,TRGP,AAWW,AMKR,GPI,INT,TCBI,LZB,MHO,DY,UCBI,AXS,LGIH,PIPR,PDCO,WAFD,NPO,KALU,PSMT,MIC,OII,PACW,GDOT,GTN,DDS,BKE,CRS,EGBN,AROC,WWE,SWBI,HCSG,WTM,GNW,WBS,ASTE,NMIH,HNI,CORE,SKYW,CDE,ISBC,SCHN,MYRG,SONO,KFY,ENLC,KFRC,TRMK,BCEI,ABG,FTI,BBBY,SFNC,GBX,OMF,MODV,MBUU,BANR,MGLN,TROX,RCII,CADE,NNI,KOS,IMKTA,TBBK,SUPN,ABCB,OVV,FLO,SAFM,HOME,MCY,HZO,ODP,WD,RGR,MRTN,UNF,AM,FLGT,RIG,QDEL,WIRE,STC,CAL,LKFN,SHYF,TGH,SAH,TMHC,CNX,ATSG,KRA,SYKE,SAGE,PLLDA.AX,MWA,VRTV,PRGO,n/a,CTRA,WGO,HCC,GVA,ASIX,ASO,ARCH,EBS,HEES,CUBI,MGY,APY.UN,PJC,168288,PBF,NEU,COKE,QURE,AGM,INVA,HOG,SUM
10/15/2021,0.92,0.81,0.97,0.76,0.71,0.83,0.91,0.68,0.73,0.57,0.56,0.59,0.58,0.6,0.73,0.7,0.65,0.63,0.55,0.58,0.48,0.54,0.55,0.49,0.68,0.5,0.48,0.5,0.51,0.42,0.54,0.48,0.54,0.63,0.47,0.57,0.59,0.51,0.5,0.5,0.47,0.49,0.53,0.0,0.42,0.48,0.51,0.42,0.44,0.42,0.39,0.0,0.49,0.45,0.5,0.48,0.44,0.41,0.41,0.44,0.42,0.35,0.23,0.43,0.42,0.42,0.33,0.41,0.4,0.35,0.25,0.42,0.36,0.51,0.28,0.33,0.35,0.4,0.26,0.35,0.38,0.38,0.38,0.38,0.31,0.36,0.35,0.38,0.36,0.55,0.33,0.35,0.35,0.31,0.33,0.19,0.29,0.31,0.36,0.2,0.36,0.35,0.34,0.32,0.33,0.33,0.34,0.25,0.17,0.3,0.39,0.32,0.26,0.36,0.36,0.25,0.44,0.23,0.33,0.32,0.24,0.37,0.0,0.23,0.36,0.3,0.29,0.28,0.27,0.26,0.32,0.25,0.29,0.34,0.28,0.32,0.24,0.24,0.28,0.24,0.24,0.37,0.24,0.27,0.0,0.27,0.21,0.0,0.23,0.25,0.21,0.26,0.26,0.22,0.26,0.19,0.2,0.22,0.2,0.22,0.0,0.19,0.22,0.22,0.21,0.2,0.22,0.19,0.0,0.0,0.17,0.21,0.19,0.24,0.21,0.21,0.27,0.19,0.2,0.18,0.2,0.0,0.0,0.2,0.21,0.0,0.0,0.18,0.19,0.0,0.2,0.0,0.24,0.2,0.0,0.22,0.2,0.0,0.28,0.0,0.29,0.32,0.0,0.0,0.18,0.0,0.19,0.0,0.0,0.0,0.27,0.21,0.2,0.25,0.2,0.17,0.0,0.17,0.18,0.17,0.0,0.0,0.32,0.0,0.18,0.0,0.18,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.47999999999999
10/18/2021,0.0,0.7,0.7,0.74,0.77,0.83,0.55,0.77,0.78,0.58,0.78,0.67,0.54,0.54,0.87,0.7,0.66,0.17,0.43,0.45,0.0,0.57,0.3,0.69,0.52,0.5,0.0,0.52,0.0,0.37,0.56,0.52,0.47,0.51,0.18,0.59,0.66,0.5,0.0,0.59,0.46,0.5,0.53,0.0,0.6,0.53,0.55,0.33,0.44,0.38,0.3,0.0,0.48,0.46,0.69,0.46,0.47,0.37,0.22,0.46,0.39,0.3,0.31,0.44,0.44,0.43,0.32,0.4,0.28,0.35,0.37,0.4,0.37,0.52,0.25,0.31,0.36,0.37,0.19,0.36,0.37,0.36,0.37,0.45,0.0,0.39,0.39,0.38,0.35,0.53,0.35,0.36,0.33,0.29,0.36,0.0,0.0,0.31,0.37,0.21,0.36,0.42,0.33,0.26,0.33,0.3,0.33,0.24,0.18,0.3,0.4,0.32,0.29,0.38,0.44,0.0,0.42,0.0,0.0,0.36,0.23,0.41,0.0,0.23,0.0,0.39,0.3,0.3,0.22,0.27,0.38,0.28,0.41,0.25,0.33,0.32,0.24,0.23,0.26,0.22,0.27,0.39,0.3,0.3,0.0,0.28,0.21,0.0,0.21,0.0,0.23,0.28,0.23,0.26,0.26,0.19,0.2,0.23,0.22,0.23,0.0,0.0,0.22,0.25,0.24,0.0,0.24,0.2,0.0,0.28,0.0,0.23,0.18,0.25,0.31,0.21,0.33,0.2,0.22,0.21,0.36,0.0,0.17,0.21,0.21,0.0,0.0,0.18,0.21,0.0,0.31,0.0,0.25,0.21,0.18,0.22,0.24,0.19,0.3,0.0,0.56,0.52,0.0,0.0,0.18,0.0,0.21,0.0,0.0,0.0,0.31,0.24,0.21,0.37,0.24,0.19,0.0,0.19,0.0,0.23,0.0,0.3,0.34,0.19,0.19,0.0,0.18,0.0,0.0,0.23,0.23,0.0,0.92,0.27,0.26,0.22,0.2,0.19,0.18,0.18,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.74000000000001
10/19/2021,0.0,0.7,0.7,0.74,0.77,0.83,0.55,0.77,0.78,0.58,0.78,0.67,0.54,0.54,0.87,0.7,0.66,0.17,0.43,0.45,0.0,0.57,0.3,0.69,0.52,0.5,0.0,0.52,0.0,0.37,0.56,0.52,0.47,0.51,0.18,0.59,0.66,0.5,0.0,0.59,0.46,0.5,0.53,0.0,0.6,0.53,0.55,0.33,0.44,0.38,0.3,0.0,0.48,0.46,0.69,0.46,0.47,0.37,0.22,0.46,0.39,0.3,0.31,0.44,0.44,0.43,0.32,0.4,0.28,0.35,0.37,0.4,0.37,0.52,0.25,0.31,0.36,0.37,0.19,0.36,0.37,0.36,0.37,0.45,0.0,0.39,0.39,0.38,0.35,0.53,0.35,0.36,0.33,0.29,0.36,0.0,0.0,0.31,0.37,0.21,0.36,0.42,0.33,0.26,0.33,0.3,0.33,0.24,0.18,0.3,0.4,0.32,0.29,0.38,0.44,0.0,0.42,0.0,0.0,0.36,0.23,0.41,0.0,0.23,0.0,0.39,0.3,0.3,0.22,0.27,0.38,0.28,0.41,0.25,0.33,0.32,0.24,0.23,0.26,0.22,0.27,0.39,0.3,0.3,0.0,0.28,0.21,0.0,0.21,0.0,0.23,0.28,0.23,0.26,0.26,0.19,0.2,0.23,0.22,0.23,0.0,0.0,0.22,0.25,0.24,0.0,0.24,0.2,0.0,0.28,0.0,0.23,0.18,0.25,0.31,0.21,0.33,0.2,0.22,0.21,0.36,0.0,0.17,0.21,0.21,0.0,0.0,0.18,0.21,0.0,0.31,0.0,0.25,0.21,0.18,0.22,0.24,0.19,0.3,0.0,0.56,0.52,0.0,0.0,0.18,0.0,0.21,0.0,0.0,0.0,0.31,0.24,0.21,0.37,0.24,0.19,0.0,0.19,0.0,0.23,0.0,0.3,0.34,0.19,0.19,0.0,0.18,0.0,0.0,0.23,0.23,0.0,0.92,0.27,0.26,0.22,0.2,0.19,0.18,0.18,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.74000000000001
10/20/2021,0.0,0.7,0.7,0.74,0.77,0.83,0.55,0.77,0.78,0.58,0.78,0.67,0.54,0.54,0.87,0.7,0.66,0.17,0.43,0.45,0.0,0.57,0.3,0.69,0.52,0.5,0.0,0.52,0.0,0.37,0.56,0.52,0.47,0.51,0.18,0.59,0.66,0.5,0.0,0.59,0.46,0.5,0.53,0.0,0.6,0.53,0.55,0.33,0.44,0.38,0.3,0.0,0.48,0.46,0.69,0.46,0.47,0.37,0.22,0.46,0.39,0.3,0.31,0.44,0.44,0.43,0.32,0.4,0.28,0.35,0.37,0.4,0.37,0.52,0.25,0.31,0.36,0.37,0.19,0.36,0.37,0.36,0.37,0.45,0.0,0.39,0.39,0.38,0.35,0.53,0.35,0.36,0.33,0.29,0.36,0.0,0.0,0.31,0.37,0.21,0.36,0.42,0.33,0.26,0.33,0.3,0.33,0.24,0.18,0.3,0.4,0.32,0.29,0.38,0.44,0.0,0.42,0.0,0.0,0.36,0.23,0.41,0.0,0.23,0.0,0.39,0.3,0.3,0.22,0.27,0.38,0.28,0.41,0.25,0.33,0.32,0.24,0.23,0.26,0.22,0.27,0.39,0.3,0.3,0.0,0.28,0.21,0.0,0.21,0.0,0.23,0.28,0.23,0.26,0.26,0.19,0.2,0.23,0.22,0.23,0.0,0.0,0.22,0.25,0.24,0.0,0.24,0.2,0.0,0.28,0.0,0.23,0.18,0.25,0.31,0.21,0.33,0.2,0.22,0.21,0.36,0.0,0.17,0.21,0.21,0.0,0.0,0.18,0.21,0.0,0.31,0.0,0.25,0.21,0.18,0.22,0.24,0.19,0.3,0.0,0.56,0.52,0.0,0.0,0.18,0.0,0.21,0.0,0.0,0.0,0.31,0.24,0.21,0.37,0.24,0.19,0.0,0.19,0.0,0.23,0.0,0.3,0.34,0.19,0.19,0.0,0.18,0.0,0.0,0.23,0.23,0.0,0.92,0.27,0.26,0.22,0.2,0.19,0.18,0.18,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.74000000000001
10/21/2021,0.0,0.7,0.7,0.74,0.77,0.83,0.55,0.77,0.78,0.58,0.78,0.67,0.54,0.54,0.87,0.7,0.66,0.17,0.43,0.45,0.0,0.57,0.3,0.69,0.52,0.5,0.0,0.52,0.0,0.37,0.56,0.52,0.47,0.51,0.18,0.59,0.66,0.5,0.0,0.59,0.46,0.5,0.53,0.0,0.6,0.53,0.55,0.33,0.44,0.38,0.3,0.0,0.48,0.46,0.69,0.46,0.47,0.37,0.22,0.46,0.39,0.3,0.31,0.44,0.44,0.43,0.32,0.4,0.28,0.35,0.37,0.4,0.37,0.52,0.25,0.31,0.36,0.37,0.19,0.36,0.37,0.36,0.37,0.45,0.0,0.39,0.39,0.38,0.35,0.53,0.35,0.36,0.33,0.29,0.36,0.0,0.0,0.31,0.37,0.21,0.36,0.42,0.33,0.26,0.33,0.3,0.33,0.24,0.18,0.3,0.4,0.32,0.29,0.38,0.44,0.0,0.42,0.0,0.0,0.36,0.23,0.41,0.0,0.23,0.0,0.39,0.3,0.3,0.22,0.27,0.38,0.28,0.41,0.25,0.33,0.32,0.24,0.23,0.26,0.22,0.27,0.39,0.3,0.3,0.0,0.28,0.21,0.0,0.21,0.0,0.23,0.28,0.23,0.26,0.26,0.19,0.2,0.23,0.22,0.23,0.0,0.0,0.22,0.25,0.24,0.0,0.24,0.2,0.0,0.28,0.0,0.23,0.18,0.25,0.31,0.21,0.33,0.2,0.22,0.21,0.36,0.0,0.17,0.21,0.21,0.0,0.0,0.18,0.21,0.0,0.31,0.0,0.25,0.21,0.18,0.22,0.24,0.19,0.3,0.0,0.56,0.52,0.0,0.0,0.18,0.0,0.21,0.0,0.0,0.0,0.31,0.24,0.21,0.37,0.24,0.19,0.0,0.19,0.0,0.23,0.0,0.3,0.34,0.19,0.19,0.0,0.18,0.0,0.0,0.23,0.23,0.0,0.92,0.27,0.26,0.22,0.2,0.19,0.18,0.18,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.74000000000001
10/22/2021,0.0,0.7,0.7,0.74,0.77,0.83,0.55,0.77,0.78,0.58,0.78,0.67,0.54,0.54,0.87,0.7,0.66,0.17,0.43,0.45,0.0,0.57,0.3,0.69,0.52,0.5,0.0,0.52,0.0,0.37,0.56,0.52,0.47,0.51,0.18,0.59,0.66,0.5,0.0,0.59,0.46,0.5,0.53,0.0,0.6,0.53,0.55,0.33,0.44,0.38,0.3,0.0,0.48,0.46,0.69,0.46,0.47,0.37,0.22,0.46,0.39,0.3,0.31,0.44,0.44,0.43,0.32,0.4,0.28,0.35,0.37,0.4,0.37,0.52,0.25,0.31,0.36,0.37,0.19,0.36,0.37,0.36,0.37,0.45,0.0,0.39,0.39,0.38,0.35,0.53,0.35,0.36,0.33,0.29,0.36,0.0,0.0,0.31,0.37,0.21,0.36,0.42,0.33,0.26,0.33,0.3,0.33,0.24,0.18,0.3,0.4,0.32,0.29,0.38,0.44,0.0,0.42,0.0,0.0,0.36,0.23,0.41,0.0,0.23,0.0,0.39,0.3,0.3,0.22,0.27,0.38,0.28,0.41,0.25,0.33,0.32,0.24,0.23,0.26,0.22,0.27,0.39,0.3,0.3,0.0,0.28,0.21,0.0,0.21,0.0,0.23,0.28,0.23,0.26,0.26,0.19,0.2,0.23,0.22,0.23,0.0,0.0,0.22,0.25,0.24,0.0,0.24,0.2,0.0,0.28,0.0,0.23,0.18,0.25,0.31,0.21,0.33,0.2,0.22,0.21,0.36,0.0,0.17,0.21,0.21,0.0,0.0,0.18,0.21,0.0,0.31,0.0,0.25,0.21,0.18,0.22,0.24,0.19,0.3,0.0,0.56,0.52,0.0,0.0,0.18,0.0,0.21,0.0,0.0,0.0,0.31,0.24,0.21,0.37,0.24,0.19,0.0,0.19,0.0,0.23,0.0,0.3,0.34,0.19,0.19,0.0,0.18,0.0,0.0,0.23,0.23,0.0,0.92,0.27,0.26,0.22,0.2,0.19,0.18,0.18,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.74000000000001
10/25/2021,0.0,0.7,0.7,0.74,0.77,0.83,0.55,0.77,0.78,0.58,0.78,0.67,0.54,0.54,0.87,0.7,0.66,0.17,0.43,0.45,0.0,0.57,0.3,0.69,0.52,0.5,0.0,0.52,0.0,0.37,0.56,0.52,0.47,0.51,0.18,0.59,0.66,0.5,0.0,0.59,0.46,0.5,0.53,0.0,0.6,0.53,0.55,0.33,0.44,0.38,0.3,0.0,0.48,0.46,0.69,0.46,0.47,0.37,0.22,0.46,0.39,0.3,0.31,0.44,0.44,0.43,0.32,0.4,0.28,0.35,0.37,0.4,0.37,0.52,0.25,0.31,0.36,0.37,0.19,0.36,0.37,0.36,0.37,0.45,0.0,0.39,0.39,0.38,0.35,0.53,0.35,0.36,0.33,0.29,0.36,0.0,0.0,0.31,0.37,0.21,0.36,0.42,0.33,0.26,0.33,0.3,0.33,0.24,0.18,0.3,0.4,0.32,0.29,0.38,0.44,0.0,0.42,0.0,0.0,0.36,0.23,0.41,0.0,0.23,0.0,0.39,0.3,0.3,0.22,0.27,0.38,0.28,0.41,0.25,0.33,0.32,0.24,0.23,0.26,0.22,0.27,0.39,0.3,0.3,0.0,0.28,0.21,0.0,0.21,0.0,0.23,0.28,0.23,0.26,0.26,0.19,0.2,0.23,0.22,0.23,0.0,0.0,0.22,0.25,0.24,0.0,0.24,0.2,0.0,0.28,0.0,0.23,0.18,0.25,0.31,0.21,0.33,0.2,0.22,0.21,0.36,0.0,0.17,0.21,0.21,0.0,0.0,0.18,0.21,0.0,0.31,0.0,0.25,0.21,0.18,0.22,0.24,0.19,0.3,0.0,0.56,0.52,0.0,0.0,0.18,0.0,0.21,0.0,0.0,0.0,0.31,0.24,0.21,0.37,0.24,0.19,0.0,0.19,0.0,0.23,0.0,0.3,0.34,0.19,0.19,0.0,0.18,0.0,0.0,0.23,0.23,0.0,0.92,0.27,0.26,0.22,0.2,0.19,0.18,0.18,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.74000000000001
10/26/2021,0.0,0.7,0.7,0.74,0.77,0.83,0.55,0.77,0.78,0.58,0.78,0.67,0.54,0.54,0.87,0.7,0.66,0.17,0.43,0.45,0.0,0.57,0.3,0.69,0.52,0.5,0.0,0.52,0.0,0.37,0.56,0.52,0.47,0.51,0.18,0.59,0.66,0.5,0.0,0.59,0.46,0.5,0.53,0.0,0.6,0.53,0.55,0.33,0.44,0.38,0.3,0.0,0.48,0.46,0.69,0.46,0.47,0.37,0.22,0.46,0.39,0.3,0.31,0.44,0.44,0.43,0.32,0.4,0.28,0.35,0.37,0.4,0.37,0.52,0.25,0.31,0.36,0.37,0.19,0.36,0.37,0.36,0.37,0.45,0.0,0.39,0.39,0.38,0.35,0.53,0.35,0.36,0.33,0.29,0.36,0.0,0.0,0.31,0.37,0.21,0.36,0.42,0.33,0.26,0.33,0.3,0.33,0.24,0.18,0.3,0.4,0.32,0.29,0.38,0.44,0.0,0.42,0.0,0.0,0.36,0.23,0.41,0.0,0.23,0.0,0.39,0.3,0.3,0.22,0.27,0.38,0.28,0.41,0.25,0.33,0.32,0.24,0.23,0.26,0.22,0.27,0.39,0.3,0.3,0.0,0.28,0.21,0.0,0.21,0.0,0.23,0.28,0.23,0.26,0.26,0.19,0.2,0.23,0.22,0.23,0.0,0.0,0.22,0.25,0.24,0.0,0.24,0.2,0.0,0.28,0.0,0.23,0.18,0.25,0.31,0.21,0.33,0.2,0.22,0.21,0.36,0.0,0.17,0.21,0.21,0.0,0.0,0.18,0.21,0.0,0.31,0.0,0.25,0.21,0.18,0.22,0.24,0.19,0.3,0.0,0.56,0.52,0.0,0.0,0.18,0.0,0.21,0.0,0.0,0.0,0.31,0.24,0.21,0.37,0.24,0.19,0.0,0.19,0.0,0.23,0.0,0.3,0.34,0.19,0.19,0.0,0.18,0.0,0.0,0.23,0.23,0.0,0.92,0.27,0.26,0.22,0.2,0.19,0.18,0.18,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.74000000000001
10/27/2021,0.0,0.7,0.7,0.74,0.77,0.83,0.55,0.77,0.78,0.58,0.78,0.67,0.54,0.54,0.87,0.7,0.66,0.17,0.43,0.45,0.0,0.57,0.3,0.69,0.52,0.5,0.0,0.52,0.0,0.37,0.56,0.52,0.47,0.51,0.18,0.59,0.66,0.5,0.0,0.59,0.46,0.5,0.53,0.0,0.6,0.53,0.55,0.33,0.44,0.38,0.3,0.0,0.48,0.46,0.69,0.46,0.47,0.37,0.22,0.46,0.39,0.3,0.31,0.44,0.44,0.43,0.32,0.4,0.28,0.35,0.37,0.4,0.37,0.52,0.25,0.31,0.36,0.37,0.19,0.36,0.37,0.36,0.37,0.45,0.0,0.39,0.39,0.38,0.35,0.53,0.35,0.36,0.33,0.29,0.36,0.0,0.0,0.31,0.37,0.21,0.36,0.42,0.33,0.26,0.33,0.3,0.33,0.24,0.18,0.3,0.4,0.32,0.29,0.38,0.44,0.0,0.42,0.0,0.0,0.36,0.23,0.41,0.0,0.23,0.0,0.39,0.3,0.3,0.22,0.27,0.38,0.28,0.41,0.25,0.33,0.32,0.24,0.23,0.26,0.22,0.27,0.39,0.3,0.3,0.0,0.28,0.21,0.0,0.21,0.0,0.23,0.28,0.23,0.26,0.26,0.19,0.2,0.23,0.22,0.23,0.0,0.0,0.22,0.25,0.24,0.0,0.24,0.2,0.0,0.28,0.0,0.23,0.18,0.25,0.31,0.21,0.33,0.2,0.22,0.21,0.36,0.0,0.17,0.21,0.21,0.0,0.0,0.18,0.21,0.0,0.31,0.0,0.25,0.21,0.18,0.22,0.24,0.19,0.3,0.0,0.56,0.52,0.0,0.0,0.18,0.0,0.21,0.0,0.0,0.0,0.31,0.24,0.21,0.37,0.24,0.19,0.0,0.19,0.0,0.23,0.0,0.3,0.34,0.19,0.19,0.0,0.18,0.0,0.0,0.23,0.23,0.0,0.92,0.27,0.26,0.22,0.2,0.19,0.18,0.18,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.74000000000001
10/28/2021,0.0,0.7,0.7,0.74,0.77,0.83,0.55,0.77,0.78,0.58,0.78,0.67,0.54,0.54,0.87,0.7,0.66,0.17,0.43,0.45,0.0,0.57,0.3,0.69,0.52,0.5,0.0,0.52,0.0,0.37,0.56,0.52,0.47,0.51,0.18,0.59,0.66,0.5,0.0,0.59,0.46,0.5,0.53,0.0,0.6,0.53,0.55,0.33,0.44,0.38,0.3,0.0,0.48,0.46,0.69,0.46,0.47,0.37,0.22,0.46,0.39,0.3,0.31,0.44,0.44,0.43,0.32,0.4,0.28,0.35,0.37,0.4,0.37,0.52,0.25,0.31,0.36,0.37,0.19,0.36,0.37,0.36,0.37,0.45,0.0,0.39,0.39,0.38,0.35,0.53,0.35,0.36,0.33,0.29,0.36,0.0,0.0,0.31,0.37,0.21,0.36,0.42,0.33,0.26,0.33,0.3,0.33,0.24,0.18,0.3,0.4,0.32,0.29,0.38,0.44,0.0,0.42,0.0,0.0,0.36,0.23,0.41,0.0,0.23,0.0,0.39,0.3,0.3,0.22,0.27,0.38,0.28,0.41,0.25,0.33,0.32,0.24,0.23,0.26,0.22,0.27,0.39,0.3,0.3,0.0,0.28,0.21,0.0,0.21,0.0,0.23,0.28,0.23,0.26,0.26,0.19,0.2,0.23,0.22,0.23,0.0,0.0,0.22,0.25,0.24,0.0,0.24,0.2,0.0,0.28,0.0,0.23,0.18,0.25,0.31,0.21,0.33,0.2,0.22,0.21,0.36,0.0,0.17,0.21,0.21,0.0,0.0,0.18,0.21,0.0,0.31,0.0,0.25,0.21,0.18,0.22,0.24,0.19,0.3,0.0,0.56,0.52,0.0,0.0,0.18,0.0,0.21,0.0,0.0,0.0,0.31,0.24,0.21,0.37,0.24,0.19,0.0,0.19,0.0,0.23,0.0,0.3,0.34,0.19,0.19,0.0,0.18,0.0,0.0,0.23,0.23,0.0,0.92,0.27,0.26,0.22,0.2,0.19,0.18,0.18,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.74000000000001
10/29/2021,0.0,0.7,0.7,0.74,0.77,0.83,0.55,0.77,0.78,0.58,0.78,0.67,0.54,0.54,0.87,0.7,0.66,0.17,0.43,0.45,0.0,0.57,0.3,0.69,0.52,0.5,0.0,0.52,0.0,0.37,0.56,0.52,0.47,0.51,0.18,0.59,0.66,0.5,0.0,0.59,0.46,0.5,0.53,0.0,0.6,0.53,0.55,0.33,0.44,0.38,0.3,0.0,0.48,0.46,0.69,0.46,0.47,0.37,0.22,0.46,0.39,0.3,0.31,0.44,0.44,0.43,0.32,0.4,0.28,0.35,0.37,0.4,0.37,0.52,0.25,0.31,0.36,0.37,0.19,0.36,0.37,0.36,0.37,0.45,0.0,0.39,0.39,0.38,0.35,0.53,0.35,0.36,0.33,0.29,0.36,0.0,0.0,0.31,0.37,0.21,0.36,0.42,0.33,0.26,0.33,0.3,0.33,0.24,0.18,0.3,0.4,0.32,0.29,0.38,0.44,0.0,0.42,0.0,0.0,0.36,0.23,0.41,0.0,0.23,0.0,0.39,0.3,0.3,0.22,0.27,0.38,0.28,0.41,0.25,0.33,0.32,0.24,0.23,0.26,0.22,0.27,0.39,0.3,0.3,0.0,0.28,0.21,0.0,0.21,0.0,0.23,0.28,0.23,0.26,0.26,0.19,0.2,0.23,0.22,0.23,0.0,0.0,0.22,0.25,0.24,0.0,0.24,0.2,0.0,0.28,0.0,0.23,0.18,0.25,0.31,0.21,0.33,0.2,0.22,0.21,0.36,0.0,0.17,0.21,0.21,0.0,0.0,0.18,0.21,0.0,0.31,0.0,0.25,0.21,0.18,0.22,0.24,0.19,0.3,0.0,0.56,0.52,0.0,0.0,0.18,0.0,0.21,0.0,0.0,0.0,0.31,0.24,0.21,0.37,0.24,0.19,0.0,0.19,0.0,0.23,0.0,0.3,0.34,0.19,0.19,0.0,0.18,0.0,0.0,0.23,0.23,0.0,0.92,0.27,0.26,0.22,0.2,0.19,0.18,0.18,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.74000000000001
11/01/2021,0.0,0.7,0.7,0.74,0.77,0.83,0.55,0.77,0.78,0.58,0.78,0.67,0.54,0.54,0.87,0.7,0.66,0.17,0.43,0.45,0.0,0.57,0.3,0.69,0.52,0.5,0.0,0.52,0.0,0.37,0.56,0.52,0.47,0.51,0.18,0.59,0.66,0.5,0.0,0.59,0.46,0.5,0.53,0.0,0.6,0.53,0.55,0.33,0.44,0.38,0.3,0.0,0.48,0.46,0.69,0.46,0.47,0.37,0.22,0.46,0.39,0.3,0.31,0.44,0.44,0.43,0.32,0.4,0.28,0.35,0.37,0.4,0.37,0.52,0.25,0.31,0.36,0.37,0.19,0.36,0.37,0.36,0.37,0.45,0.0,0.39,0.39,0.38,0.35,0.53,0.35,0.36,0.33,0.29,0.36,0.0,0.0,0.31,0.37,0.21,0.36,0.42,0.33,0.26,0.33,0.3,0.33,0.24,0.18,0.3,0.4,0.32,0.29,0.38,0.44,0.0,0.42,0.0,0.0,0.36,0.23,0.41,0.0,0.23,0.0,0.39,0.3,0.3,0.22,0.27,0.38,0.28,0.41,0.25,0.33,0.32,0.24,0.23,0.26,0.22,0.27,0.39,0.3,0.3,0.0,0.28,0.21,0.0,0.21,0.0,0.23,0.28,0.23,0.26,0.26,0.19,0.2,0.23,0.22,0.23,0.0,0.0,0.22,0.25,0.24,0.0,0.24,0.2,0.0,0.28,0.0,0.23,0.18,0.25,0.31,0.21,0.33,0.2,0.22,0.21,0.36,0.0,0.17,0.21,0.21,0.0,0.0,0.18,0.21,0.0,0.31,0.0,0.25,0.21,0.18,0.22,0.24,0.19,0.3,0.0,0.56,0.52,0.0,0.0,0.18,0.0,0.21,0.0,0.0,0.0,0.31,0.24,0.21,0.37,0.24,0.19,0.0,0.19,0.0,0.23,0.0,0.3,0.34,0.19,0.19,0.0,0.18,0.0,0.0,0.23,0.23,0.0,0.92,0.27,0.26,0.22,0.2,0.19,0.18,0.18,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.74000000000001
