,MSFT,AAPL,AMZN,GOOGL,FB,WMT,BRK.B,CSCO,INTC,HD,V,ORCL,VZ,T,PG,JPM,PFE,PM,LOW,PYPL,MA,TSLA,JNJ,BLK,UPS,IBM,QCOM,AMAT,TGT,MRK,ABBV,MMM,UNH,ADBE,CVS,HON,ACN,NFLX,BAC,CRM,MO,GILD,LMT,XOM,ABT,MDLZ,FDX,DHR,HCA,CSX,UNP,NSC,GM,CAT,KO,ADP,CVX,D,NVDA,EMR,NOC,F,MMC,CHTR,FCX,CL,COF,JCI,TT,KHC,GD,AMT,DOW,MDT,AON,CI,TROW,NOW,DD,PH,ALXN,STZ,DE,HPQ,CMI,PAYX,DIS,CMCSA,GIS,MU,LRCX,HSY,ADM,CCI,SWK,NXPI,CTVA,DFS,GLW,BBY,MCK,OXY,TXN,ANTM,NKE,WLTW,ATVI,CBRE,REGN,TMO,GRMN,ORLY,TSN,ILMN,LH,FITB,LLY,URI,ADSK,WFC,WY,KLAC,ITW,IP,PEP,CDW,MCD,MS,GWW,AJG,TMUS,AVGO,DLTR,DISH,TWTR,DOV,IT,EXPD,HAL,COST,AZO,LB,KMI,ROP,AMGN,OMC,STX,BA,GPC,NTAP,LIN,GS,BMY,First American Government Obligs X,PKI,NEE,CAG,AVY,C,FOXA,AMP,SNPS,EA,SCHW,ULTA,BEN,AXP,SBUX,INTU,MHK,HWM,EMN,VRTX,RTX,CDNS,AAP,LKQ,SJM,CTSH,WRK,GE,SYK,SBAC,WHR,EL,SPGI,AMD,IPG,ISRG,BKNG,CARR,USB,LEN,IVZ,K,AES,ANSS,SNA,MOS,IR,FGXXX,NWL,ZTS,PLD,NUE,NDAQ,MRNA,EOG,HES,TPR,BBWI WI,GE.,SHW,MPC,LYB,YUM,TEL,OKE,LHX,PPL,DGX,HOLX,TXT,PENN,PNR,CF,COP,SIVB,EBAY,BRO,MRO,TAP,J,ARE,SPG,SLB,WBA,PNC,VLO,RJF,WDC,RHI,ETN,CE,APA,FTV,KIM,SUM
09/29/2021,6.65,6.05,5.21,5.25,2.96,1.67,1.65,1.51,1.32,1.44,1.22,1.04,1.03,0.96,0.5,0.75,1.4,1.01,0.75,0.9,0.88,1.02,1.44,0.84,0.85,0.74,0.13,0.81,0.76,0.68,1.18,0.68,0.77,0.75,0.7,0.13,0.61,0.65,0.31,0.65,0.57,0.58,0.59,0.71,0.56,0.49,0.0,0.58,0.57,0.42,0.45,0.3,0.48,0.32,0.8,0.5,0.38,0.0,0.42,0.36,0.3,0.35,0.32,0.34,0.31,0.31,0.09,0.34,0.3,0.28,0.31,0.32,0.27,0.16,0.16,0.44,0.3,0.33,0.23,0.24,0.0,0.26,0.19,0.23,0.2,0.25,0.24,0.23,0.09,0.21,0.54,0.22,0.21,0.2,0.19,0.0,0.0,0.21,0.2,0.19,0.2,0.17,0.16,0.53,0.19,0.0,0.14,0.0,0.2,0.21,0.17,0.27,0.18,0.16,0.18,0.0,0.17,0.0,0.16,0.24,0.18,0.31,0.0,0.14,0.16,0.0,0.48,0.55,0.15,0.19,0.13,0.16,0.12,0.14,0.13,0.08,0.18,0.13,0.09,0.15,0.22,0.0,0.16,0.12,0.11,0.11,0.12,0.11,0.11,0.13,0.12,0.35,0.11,0.0,0.13,0.12,0.0,0.11,0.11,0.14,0.09,0.12,0.09,0.24,0.13,0.1,0.11,0.1,0.12,0.09,0.0,0.09,0.0,0.1,0.11,0.1,0.1,0.0,0.1,0.08,0.48,0.09,0.1,0.08,0.09,0.09,0.1,0.1,0.09,0.09,0.0,0.08,0.08,0.0,0.0,0.0,0.08,0.07,0.08,0.0,0.13,0.0,0.07,0.07,0.19,0.08,0.14,0.28,0.14,0.0,0.12,0.0,0.0,0.25,0.2,0.17,0.14,0.16,0.13,0.14,0.12,0.11,0.1,0.08,0.08,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.21
09/30/2021,6.63,6.04,5.22,5.28,3.01,1.67,1.64,1.51,1.32,1.44,1.23,1.04,1.03,0.96,0.5,0.76,1.39,1.01,0.75,0.89,0.89,1.05,1.43,0.84,0.85,0.75,0.13,0.81,0.75,0.68,1.17,0.68,0.76,0.74,0.7,0.13,0.6,0.65,0.32,0.66,0.57,0.57,0.6,0.71,0.55,0.49,0.0,0.58,0.57,0.42,0.45,0.3,0.48,0.32,0.8,0.5,0.38,0.0,0.41,0.36,0.3,0.35,0.33,0.34,0.31,0.31,0.09,0.33,0.29,0.28,0.31,0.31,0.27,0.16,0.16,0.44,0.3,0.33,0.23,0.24,0.0,0.25,0.18,0.23,0.2,0.25,0.24,0.23,0.09,0.21,0.54,0.22,0.21,0.2,0.19,0.0,0.0,0.21,0.2,0.19,0.2,0.17,0.16,0.53,0.18,0.0,0.15,0.0,0.19,0.21,0.17,0.27,0.18,0.16,0.18,0.0,0.17,0.0,0.16,0.24,0.17,0.31,0.0,0.14,0.16,0.0,0.48,0.54,0.15,0.19,0.13,0.16,0.12,0.14,0.14,0.08,0.18,0.13,0.09,0.15,0.22,0.0,0.16,0.12,0.11,0.11,0.12,0.11,0.11,0.13,0.12,0.35,0.1,0.0,0.13,0.12,0.0,0.11,0.11,0.14,0.09,0.12,0.09,0.25,0.13,0.1,0.11,0.1,0.12,0.09,0.0,0.09,0.0,0.1,0.11,0.1,0.1,0.0,0.1,0.08,0.48,0.09,0.09,0.08,0.09,0.09,0.09,0.1,0.09,0.09,0.0,0.08,0.08,0.07,0.0,0.0,0.08,0.07,0.08,0.0,0.15,0.0,0.07,0.0,0.19,0.08,0.13,0.28,0.14,0.0,0.12,0.0,0.0,0.25,0.2,0.17,0.14,0.16,0.13,0.14,0.11,0.11,0.1,0.08,0.08,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.17000000000002
10/01/2021,6.44,5.98,5.18,5.17,2.98,1.68,1.68,1.51,1.35,1.46,1.23,1.07,1.05,0.98,0.5,0.79,1.4,1.0,0.76,0.86,0.89,1.08,1.45,0.85,0.87,0.76,0.13,0.78,0.74,0.7,1.2,0.69,0.77,0.71,0.73,0.13,0.59,0.66,0.33,0.65,0.58,0.58,0.62,0.76,0.54,0.48,0.0,0.56,0.57,0.43,0.46,0.31,0.5,0.33,0.8,0.5,0.4,0.0,0.39,0.37,0.31,0.37,0.32,0.35,0.33,0.32,0.1,0.33,0.29,0.29,0.31,0.3,0.29,0.16,0.16,0.45,0.29,0.31,0.18,0.25,0.0,0.26,0.19,0.24,0.21,0.25,0.24,0.23,0.09,0.21,0.53,0.22,0.22,0.19,0.19,0.0,0.0,0.22,0.2,0.2,0.21,0.18,0.16,0.55,0.17,0.0,0.12,0.0,0.19,0.21,0.16,0.27,0.19,0.15,0.18,0.0,0.17,0.0,0.16,0.24,0.18,0.3,0.0,0.15,0.16,0.0,0.49,0.43,0.15,0.19,0.13,0.16,0.1,0.15,0.13,0.08,0.17,0.13,0.1,0.15,0.23,0.0,0.16,0.12,0.11,0.11,0.12,0.11,0.11,0.13,0.12,0.36,0.11,0.0,0.12,0.12,0.0,0.11,0.11,0.15,0.1,0.12,0.1,0.26,0.13,0.1,0.11,0.1,0.11,0.1,0.0,0.09,0.0,0.1,0.11,0.1,0.1,0.0,0.1,0.09,0.5,0.09,0.09,0.08,0.09,0.09,0.09,0.1,0.09,0.09,0.0,0.08,0.07,0.07,0.0,0.0,0.08,0.07,0.09,0.0,0.12,0.0,0.0,0.07,0.2,0.08,0.12,0.3,0.15,0.0,0.12,0.0,0.0,0.26,0.21,0.17,0.14,0.17,0.14,0.14,0.11,0.11,0.1,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.26
10/04/2021,6.44,6.01,5.15,5.11,2.97,1.68,1.68,1.52,1.34,1.47,1.23,1.09,1.05,0.99,0.5,0.79,1.41,1.0,0.76,0.85,0.9,1.08,1.46,0.84,0.86,0.77,0.13,0.75,0.75,0.71,1.22,0.69,0.76,0.7,0.73,0.13,0.58,0.67,0.33,0.64,0.58,0.59,0.61,0.76,0.54,0.48,0.0,0.56,0.57,0.43,0.46,0.3,0.5,0.33,0.8,0.5,0.4,0.0,0.39,0.37,0.31,0.37,0.32,0.35,0.33,0.32,0.1,0.33,0.29,0.29,0.31,0.3,0.29,0.16,0.16,0.45,0.29,0.31,0.18,0.25,0.0,0.26,0.19,0.23,0.21,0.25,0.24,0.23,0.1,0.21,0.51,0.23,0.22,0.19,0.19,0.0,0.0,0.21,0.2,0.2,0.21,0.18,0.16,0.55,0.17,0.0,0.12,0.0,0.19,0.21,0.16,0.28,0.19,0.15,0.18,0.0,0.17,0.0,0.16,0.24,0.18,0.28,0.0,0.15,0.16,0.0,0.49,0.53,0.15,0.19,0.13,0.16,0.11,0.15,0.12,0.08,0.17,0.13,0.1,0.15,0.23,0.0,0.16,0.12,0.11,0.11,0.12,0.12,0.11,0.13,0.12,0.35,0.11,0.0,0.12,0.12,0.0,0.11,0.11,0.15,0.1,0.12,0.1,0.25,0.13,0.1,0.11,0.1,0.11,0.09,0.0,0.09,0.0,0.1,0.11,0.1,0.1,0.0,0.1,0.09,0.51,0.09,0.09,0.08,0.08,0.09,0.09,0.1,0.09,0.09,0.0,0.08,0.07,0.07,0.0,0.0,0.07,0.07,0.09,0.0,0.12,0.0,0.0,0.07,0.2,0.08,0.12,0.3,0.15,0.0,0.12,0.0,0.0,0.25,0.21,0.17,0.14,0.17,0.14,0.14,0.11,0.11,0.1,0.07,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.23
10/05/2021,6.52,6.08,5.22,5.18,3.03,1.7,1.69,1.52,1.37,1.46,1.24,1.06,1.07,1.0,0.51,0.79,1.42,0.97,0.76,0.87,0.91,1.09,1.47,0.83,0.86,0.78,0.13,0.77,0.74,0.73,1.23,0.68,0.76,0.71,0.73,0.13,0.58,0.7,0.33,0.66,0.56,0.59,0.61,0.77,0.55,0.48,0.0,0.56,0.56,0.42,0.46,0.31,0.51,0.33,0.81,0.52,0.4,0.0,0.39,0.37,0.31,0.37,0.32,0.35,0.33,0.33,0.1,0.32,0.29,0.3,0.31,0.3,0.28,0.16,0.16,0.45,0.28,0.32,0.0,0.24,0.0,0.27,0.18,0.23,0.21,0.26,0.23,0.23,0.1,0.21,0.52,0.22,0.22,0.19,0.19,0.0,0.0,0.21,0.2,0.2,0.21,0.18,0.16,0.53,0.18,0.0,0.0,0.0,0.19,0.21,0.16,0.27,0.2,0.15,0.18,0.0,0.17,0.0,0.16,0.24,0.18,0.29,0.0,0.15,0.16,0.0,0.49,0.53,0.15,0.19,0.13,0.16,0.0,0.15,0.13,0.08,0.17,0.13,0.1,0.15,0.23,0.0,0.16,0.12,0.11,0.11,0.12,0.11,0.11,0.13,0.12,0.36,0.11,0.0,0.12,0.12,0.0,0.11,0.11,0.15,0.1,0.12,0.11,0.25,0.13,0.1,0.11,0.1,0.11,0.09,0.0,0.09,0.0,0.1,0.11,0.1,0.1,0.0,0.1,0.09,0.5,0.09,0.09,0.08,0.09,0.09,0.1,0.1,0.09,0.09,0.0,0.08,0.07,0.07,0.0,0.0,0.08,0.07,0.09,0.0,0.12,0.0,0.07,0.07,0.2,0.08,0.12,0.3,0.15,0.0,0.11,0.0,0.0,0.26,0.21,0.17,0.14,0.17,0.14,0.14,0.11,0.11,0.1,0.07,0.08,0.08,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.63
10/06/2021,6.64,5.98,5.06,5.1,2.98,1.64,1.71,1.51,1.34,1.51,1.24,0.76,1.05,0.99,0.47,0.8,1.39,0.93,0.84,0.87,0.9,1.07,1.53,0.83,0.89,0.75,0.13,0.76,0.71,0.78,1.23,0.67,1.07,0.7,0.71,0.13,0.71,0.7,0.32,0.69,0.53,0.57,0.61,0.77,0.53,0.48,0.0,0.55,0.56,0.43,0.66,0.31,0.51,0.41,0.9,0.53,0.41,0.0,0.39,0.37,0.3,0.37,0.29,0.35,0.33,0.31,0.09,0.33,0.23,0.29,0.31,0.3,0.29,0.15,0.1,0.45,0.28,0.32,0.0,0.25,0.0,0.27,0.09,0.24,0.08,0.26,0.24,0.24,0.0,0.35,0.52,0.22,0.22,0.19,0.18,0.0,0.0,0.19,0.2,0.19,0.21,0.19,0.16,0.33,0.18,0.0,0.0,0.0,0.18,0.2,0.13,0.27,0.19,0.15,0.18,0.0,0.17,0.0,0.16,0.3,0.18,0.13,0.0,0.14,0.16,0.0,0.45,0.63,0.15,0.19,0.13,0.16,0.0,0.15,0.13,0.13,0.17,0.12,0.0,0.15,0.23,0.0,0.2,0.12,0.11,0.11,0.12,0.12,0.11,0.13,0.12,0.43,0.11,0.0,0.1,0.12,0.0,0.11,0.11,0.15,0.0,0.12,0.11,0.2,0.13,0.1,0.17,0.1,0.11,0.09,0.0,0.09,0.12,0.1,0.11,0.1,0.1,0.0,0.1,0.0,0.7,0.09,0.09,0.08,0.09,0.09,0.09,0.1,0.09,0.09,0.0,0.08,0.07,0.07,0.0,0.0,0.08,0.07,0.09,0.08,0.19,0.0,0.07,0.07,0.19,0.0,0.11,0.3,0.16,0.0,0.11,0.0,0.07,0.27,0.21,0.23,0.25,0.17,0.0,0.14,0.11,0.11,0.1,0.08,0.08,0.0,0.07,0.0,0.17,0.08,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.75000000000004
10/07/2021,6.59,5.91,4.98,5.06,2.87,1.64,1.72,1.5,1.35,1.51,1.22,0.77,1.07,1.01,0.47,0.81,1.39,0.94,0.86,0.85,0.87,1.1,1.54,0.82,0.88,0.77,0.13,0.75,0.71,0.81,1.24,0.68,1.07,0.69,0.72,0.13,0.71,0.7,0.33,0.68,0.54,0.57,0.61,0.8,0.53,0.48,0.0,0.55,0.56,0.44,0.68,0.32,0.52,0.41,0.91,0.54,0.41,0.0,0.38,0.37,0.31,0.38,0.29,0.36,0.33,0.31,0.09,0.33,0.24,0.3,0.32,0.3,0.29,0.15,0.1,0.45,0.28,0.32,0.0,0.25,0.0,0.27,0.09,0.24,0.08,0.27,0.24,0.24,0.0,0.36,0.51,0.23,0.22,0.19,0.19,0.0,0.0,0.19,0.2,0.19,0.21,0.2,0.16,0.33,0.18,0.0,0.0,0.0,0.18,0.2,0.13,0.27,0.19,0.14,0.17,0.0,0.17,0.0,0.16,0.31,0.18,0.13,0.0,0.14,0.16,0.0,0.46,0.63,0.15,0.19,0.13,0.16,0.0,0.15,0.12,0.13,0.17,0.12,0.0,0.15,0.22,0.0,0.2,0.12,0.11,0.12,0.12,0.12,0.11,0.13,0.12,0.43,0.11,0.0,0.1,0.13,0.0,0.11,0.12,0.16,0.0,0.11,0.11,0.2,0.13,0.1,0.17,0.1,0.11,0.09,0.0,0.09,0.12,0.1,0.11,0.1,0.1,0.0,0.1,0.0,0.7,0.09,0.09,0.08,0.09,0.09,0.09,0.1,0.09,0.09,0.0,0.08,0.07,0.07,0.0,0.0,0.08,0.07,0.09,0.08,0.16,0.0,0.07,0.07,0.19,0.0,0.1,0.32,0.16,0.0,0.11,0.0,0.07,0.27,0.21,0.23,0.25,0.17,0.0,0.14,0.11,0.11,0.1,0.08,0.08,0.0,0.07,0.0,0.17,0.08,0.08,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.71000000000002
10/08/2021,6.59,5.91,4.98,5.06,2.87,1.64,1.72,1.5,1.35,1.51,1.22,0.77,1.07,1.01,0.47,0.81,1.39,0.94,0.86,0.85,0.87,1.1,1.54,0.82,0.88,0.77,0.13,0.75,0.71,0.81,1.24,0.68,1.07,0.69,0.72,0.13,0.71,0.7,0.33,0.68,0.54,0.57,0.61,0.8,0.53,0.48,0.0,0.55,0.56,0.44,0.68,0.32,0.52,0.41,0.91,0.54,0.41,0.0,0.38,0.37,0.31,0.38,0.29,0.36,0.33,0.31,0.09,0.33,0.24,0.3,0.32,0.3,0.29,0.15,0.1,0.45,0.28,0.32,0.0,0.25,0.0,0.27,0.09,0.24,0.08,0.27,0.24,0.24,0.0,0.36,0.51,0.23,0.22,0.19,0.19,0.0,0.0,0.19,0.2,0.19,0.21,0.2,0.16,0.33,0.18,0.0,0.0,0.0,0.18,0.2,0.13,0.27,0.19,0.14,0.17,0.0,0.17,0.0,0.16,0.31,0.18,0.13,0.0,0.14,0.16,0.0,0.46,0.63,0.15,0.19,0.13,0.16,0.0,0.15,0.12,0.13,0.17,0.12,0.0,0.15,0.22,0.0,0.2,0.12,0.11,0.12,0.12,0.12,0.11,0.13,0.12,0.43,0.11,0.0,0.1,0.13,0.0,0.11,0.12,0.16,0.0,0.11,0.11,0.2,0.13,0.1,0.17,0.1,0.11,0.09,0.0,0.09,0.12,0.1,0.11,0.1,0.1,0.0,0.1,0.0,0.7,0.09,0.09,0.08,0.09,0.09,0.09,0.1,0.09,0.09,0.0,0.08,0.07,0.07,0.0,0.0,0.08,0.07,0.09,0.08,0.16,0.0,0.07,0.07,0.19,0.0,0.1,0.32,0.16,0.0,0.11,0.0,0.07,0.27,0.21,0.23,0.25,0.17,0.0,0.14,0.11,0.11,0.1,0.08,0.08,0.0,0.07,0.0,0.17,0.08,0.08,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.71000000000002
10/11/2021,6.71,5.95,5.04,5.16,2.83,1.65,1.74,1.49,1.34,1.53,1.23,0.78,1.04,0.98,0.47,0.81,1.37,0.92,0.85,0.86,0.88,1.09,1.52,0.82,0.88,0.74,0.13,0.75,0.71,0.78,1.24,0.67,1.09,0.7,0.7,0.13,0.71,0.71,0.33,0.68,0.53,0.56,0.61,0.76,0.53,0.49,0.0,0.55,0.54,0.45,0.69,0.33,0.53,0.41,0.91,0.54,0.41,0.0,0.39,0.38,0.32,0.38,0.29,0.35,0.34,0.31,0.09,0.33,0.23,0.29,0.32,0.3,0.28,0.15,0.1,0.45,0.28,0.32,0.0,0.25,0.0,0.27,0.09,0.23,0.08,0.27,0.24,0.23,0.0,0.35,0.5,0.23,0.22,0.19,0.19,0.0,0.0,0.19,0.19,0.19,0.21,0.2,0.16,0.33,0.18,0.0,0.0,0.0,0.17,0.2,0.13,0.27,0.19,0.15,0.17,0.0,0.17,0.0,0.16,0.3,0.18,0.13,0.0,0.14,0.16,0.0,0.46,0.63,0.15,0.19,0.13,0.16,0.0,0.15,0.13,0.13,0.17,0.12,0.0,0.15,0.23,0.0,0.2,0.12,0.11,0.12,0.12,0.12,0.11,0.13,0.12,0.44,0.11,0.0,0.1,0.13,0.0,0.11,0.11,0.16,0.0,0.11,0.1,0.21,0.13,0.1,0.17,0.1,0.11,0.09,0.0,0.09,0.12,0.1,0.11,0.1,0.1,0.0,0.1,0.0,0.69,0.09,0.09,0.08,0.09,0.09,0.1,0.1,0.09,0.09,0.0,0.08,0.07,0.07,0.0,0.0,0.08,0.07,0.09,0.08,0.16,0.0,0.07,0.07,0.19,0.0,0.1,0.31,0.16,0.0,0.11,0.0,0.07,0.26,0.21,0.23,0.25,0.17,0.0,0.14,0.11,0.11,0.1,0.08,0.07,0.0,0.07,0.0,0.18,0.08,0.08,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.78
10/12/2021,6.71,5.95,5.04,5.16,2.83,1.65,1.74,1.49,1.34,1.53,1.23,0.78,1.04,0.98,0.47,0.81,1.37,0.92,0.85,0.86,0.88,1.09,1.52,0.82,0.88,0.74,0.13,0.75,0.71,0.78,1.24,0.67,1.09,0.7,0.7,0.13,0.71,0.71,0.33,0.68,0.53,0.56,0.61,0.76,0.53,0.49,0.0,0.55,0.54,0.45,0.69,0.33,0.53,0.41,0.91,0.54,0.41,0.0,0.39,0.38,0.32,0.38,0.29,0.35,0.34,0.31,0.09,0.33,0.23,0.29,0.32,0.3,0.28,0.15,0.1,0.45,0.28,0.32,0.0,0.25,0.0,0.27,0.09,0.23,0.08,0.27,0.24,0.23,0.0,0.35,0.5,0.23,0.22,0.19,0.19,0.0,0.0,0.19,0.19,0.19,0.21,0.2,0.16,0.33,0.18,0.0,0.0,0.0,0.17,0.2,0.13,0.27,0.19,0.15,0.17,0.0,0.17,0.0,0.16,0.3,0.18,0.13,0.0,0.14,0.16,0.0,0.46,0.63,0.15,0.19,0.13,0.16,0.0,0.15,0.13,0.13,0.17,0.12,0.0,0.15,0.23,0.0,0.2,0.12,0.11,0.12,0.12,0.12,0.11,0.13,0.12,0.44,0.11,0.0,0.1,0.13,0.0,0.11,0.11,0.16,0.0,0.11,0.1,0.21,0.13,0.1,0.17,0.1,0.11,0.09,0.0,0.09,0.12,0.1,0.11,0.1,0.1,0.0,0.1,0.0,0.69,0.09,0.09,0.08,0.09,0.09,0.1,0.1,0.09,0.09,0.0,0.08,0.07,0.07,0.0,0.0,0.08,0.07,0.09,0.08,0.16,0.0,0.07,0.07,0.19,0.0,0.1,0.31,0.16,0.0,0.11,0.0,0.07,0.26,0.21,0.23,0.25,0.17,0.0,0.14,0.11,0.11,0.1,0.08,0.07,0.0,0.07,0.0,0.18,0.08,0.08,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.78
10/13/2021,6.71,5.95,5.04,5.16,2.83,1.65,1.74,1.49,1.34,1.53,1.23,0.78,1.04,0.98,0.47,0.81,1.37,0.92,0.85,0.86,0.88,1.09,1.52,0.82,0.88,0.74,0.13,0.75,0.71,0.78,1.24,0.67,1.09,0.7,0.7,0.13,0.71,0.71,0.33,0.68,0.53,0.56,0.61,0.76,0.53,0.49,0.0,0.55,0.54,0.45,0.69,0.33,0.53,0.41,0.91,0.54,0.41,0.0,0.39,0.38,0.32,0.38,0.29,0.35,0.34,0.31,0.09,0.33,0.23,0.29,0.32,0.3,0.28,0.15,0.1,0.45,0.28,0.32,0.0,0.25,0.0,0.27,0.09,0.23,0.08,0.27,0.24,0.23,0.0,0.35,0.5,0.23,0.22,0.19,0.19,0.0,0.0,0.19,0.19,0.19,0.21,0.2,0.16,0.33,0.18,0.0,0.0,0.0,0.17,0.2,0.13,0.27,0.19,0.15,0.17,0.0,0.17,0.0,0.16,0.3,0.18,0.13,0.0,0.14,0.16,0.0,0.46,0.63,0.15,0.19,0.13,0.16,0.0,0.15,0.13,0.13,0.17,0.12,0.0,0.15,0.23,0.0,0.2,0.12,0.11,0.12,0.12,0.12,0.11,0.13,0.12,0.44,0.11,0.0,0.1,0.13,0.0,0.11,0.11,0.16,0.0,0.11,0.1,0.21,0.13,0.1,0.17,0.1,0.11,0.09,0.0,0.09,0.12,0.1,0.11,0.1,0.1,0.0,0.1,0.0,0.69,0.09,0.09,0.08,0.09,0.09,0.1,0.1,0.09,0.09,0.0,0.08,0.07,0.07,0.0,0.0,0.08,0.07,0.09,0.08,0.16,0.0,0.07,0.07,0.19,0.0,0.1,0.31,0.16,0.0,0.11,0.0,0.07,0.26,0.21,0.23,0.25,0.17,0.0,0.14,0.11,0.11,0.1,0.08,0.07,0.0,0.07,0.0,0.18,0.08,0.08,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.78
10/14/2021,6.72,5.94,5.02,5.18,2.84,1.65,1.75,1.49,1.33,1.52,1.23,0.79,1.02,0.97,0.47,0.81,1.36,0.92,0.85,0.85,0.88,1.08,1.52,0.82,0.89,0.74,0.13,0.74,0.71,0.77,1.24,0.67,1.1,0.7,0.71,0.13,0.71,0.71,0.33,0.67,0.53,0.56,0.61,0.78,0.53,0.49,0.0,0.54,0.54,0.46,0.71,0.33,0.55,0.41,0.91,0.54,0.42,0.0,0.39,0.37,0.32,0.39,0.29,0.33,0.34,0.31,0.09,0.32,0.23,0.29,0.32,0.29,0.28,0.15,0.1,0.45,0.28,0.31,0.0,0.25,0.0,0.27,0.09,0.23,0.08,0.27,0.24,0.22,0.0,0.35,0.5,0.23,0.23,0.19,0.19,0.0,0.0,0.19,0.2,0.19,0.21,0.21,0.16,0.34,0.18,0.0,0.0,0.0,0.17,0.2,0.12,0.27,0.19,0.15,0.17,0.0,0.17,0.0,0.16,0.31,0.18,0.13,0.0,0.14,0.16,0.0,0.46,0.63,0.16,0.2,0.12,0.16,0.0,0.15,0.13,0.13,0.17,0.12,0.0,0.15,0.23,0.0,0.21,0.12,0.11,0.11,0.11,0.12,0.11,0.13,0.12,0.44,0.11,0.0,0.1,0.12,0.0,0.11,0.11,0.16,0.0,0.11,0.1,0.21,0.13,0.1,0.17,0.1,0.11,0.09,0.0,0.09,0.12,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.68,0.09,0.09,0.08,0.09,0.09,0.1,0.09,0.08,0.09,0.0,0.08,0.07,0.07,0.0,0.0,0.08,0.07,0.1,0.07,0.16,0.0,0.07,0.07,0.19,0.0,0.09,0.32,0.17,0.0,0.11,0.0,0.07,0.27,0.21,0.23,0.25,0.17,0.0,0.14,0.11,0.11,0.1,0.07,0.07,0.0,0.08,0.0,0.19,0.09,0.08,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.77
