,UNFI,M,C6M.,PBF,CYH,GPI,SAH,BBBY,ODP,SPTN,ANDE,GNW,NSIT,ABG,OMI,RLGY,SANM,BIG,UFPI,VRTV,SEM,BCC,SIG,ABM,ARNC,OI,REZI,MGLN,COKE,MTH,GME,AXL,CVET,KELYA,UFS,AEL,FDP,MDC,S7V.,HUBG,GVA,ANF,DBD,GMS,COOP,CCS,PBI,PLXS,PSMT,AAWW,BLMN,ARCB,LCII,MHO,GCI,MDP,TSE,EAT,AIT,MTOR,WGO,AMN,PARR,LGIH,AMCX,FUL,RCII,HI,SWN,FIX,MOG.A,MATX,ENSG,GFF,PATK,MANT,ECHO,STC,CNXN,ATI,MLI,DBI,HTH,MYRG,SYKE,CAL,GEO,SCSC,PMT,VSTO,ITRI,CPS,TTEC,AJRD,REGI,TTMI,KTB,VGR,ENDP,GIII,GCO,UVV,RRC,GPRE,GES,SSP,DHR.,FL2P.,SAIA,UIS,CAKE,BHE,GBX,HNI,EPC,HIBB,SNBR,HZO,SCL,CLW,KFY,FN,NBR,RILY,POLY,ACA,TGI,CXW,MD,UNF,IBP,HSC,SKYW,KRA,PLCE,TBI,TUP,SPXC,WWW,AMWD,DHC,JBT,DLX,CBB,RYAM,SENEA,MDRX,KOP,SJI,AAN,ECPG,OII,WTS,SNEX,AEIS,CENX,MODV,AIR,CHS,PLUS,KWR,IRBT,PIPR,DIOD,CENT,FLOW,CNSL,MATW,FOSL,CALM,CENTA,LZB,UCTT,SM,LDL,HMN,USCR,MERC,GDOT,FWRD,FELE,WNC,AVA,CRS,VG,BNED,WIRE,CPE,SPNT,PDCE,CONN,BKE,APOG,NTGR,RDNT,VTOL,GTLS,ZUMZ,MTRN,SCVL,STMP,SGH,AMEH,ASIX,SXC,DORM,CORE,SBH,FBC,BGS,DNOW,CEIX,SHOO,USNA,CVCO,ZEUS,TWI,UNIT,ALG,THRM,ITGR,EXLS,OSIS,CCRN,ROCK,KLIC,AGPXX,n/a,MOG/A,MMSI,PRAA,WD,FIZZ,HCC,INT,THS,HCSG,KALU,CHEF,SCHL,MTDR,MNRO,ABCB,ALGT,SMP,SVC,CN4.,HP,SUM
08/30/2021,3.31,2.88,0.0,1.03,1.12,1.43,1.37,1.02,1.05,1.16,1.05,0.97,0.97,1.01,0.84,0.79,0.8,0.63,0.76,1.04,0.57,0.7,0.66,0.74,0.65,0.59,0.66,0.58,0.58,0.65,0.0,0.43,0.44,0.43,0.5,0.5,0.48,0.5,0.0,0.46,0.46,0.36,0.38,0.46,0.49,0.46,0.37,0.42,0.39,0.43,0.37,0.42,0.4,0.41,0.46,0.36,0.31,0.32,0.36,0.36,0.38,0.38,0.34,0.33,0.25,0.35,0.4,0.34,0.26,0.32,0.3,0.38,0.28,0.3,0.36,0.28,0.34,0.34,0.32,0.26,0.31,0.29,0.27,0.33,0.29,0.25,0.3,0.36,0.25,0.27,0.22,0.22,0.27,0.22,0.21,0.25,0.25,0.26,0.0,0.24,0.27,0.22,0.22,0.25,0.23,0.22,0.0,0.0,0.27,0.23,0.2,0.22,0.24,0.21,0.23,0.25,0.2,0.24,0.21,0.25,0.22,0.23,0.15,0.18,0.17,0.2,0.19,0.19,0.24,0.21,0.22,0.2,0.23,0.24,0.19,0.21,0.22,0.21,0.23,0.21,0.17,0.21,0.17,0.2,0.19,0.18,0.16,0.2,0.18,0.17,0.19,0.15,0.23,0.21,0.15,0.18,0.21,0.16,0.17,0.22,0.19,0.16,0.2,0.21,0.16,0.21,0.18,0.17,0.17,0.17,0.15,0.16,0.14,0.0,0.17,0.17,0.0,0.15,0.17,0.16,0.17,0.17,0.15,0.0,0.14,0.15,0.18,0.0,0.15,0.0,0.14,0.0,0.16,0.14,0.0,0.18,0.19,0.0,0.0,0.16,0.17,0.14,0.0,0.17,0.14,0.0,2.0,0.4,0.28,0.23,0.0,0.16,0.0,0.0,0.16,0.0,0.14,0.15,0.15,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.64999999999999
08/31/2021,3.31,2.85,0.0,1.12,1.12,1.43,1.36,1.0,1.06,1.15,1.04,0.97,0.97,1.02,0.84,0.79,0.81,0.59,0.77,1.06,0.57,0.71,0.69,0.74,0.67,0.6,0.68,0.57,0.58,0.65,0.0,0.44,0.43,0.44,0.5,0.49,0.49,0.5,0.0,0.46,0.46,0.36,0.38,0.46,0.49,0.46,0.37,0.42,0.38,0.42,0.38,0.42,0.4,0.41,0.47,0.36,0.32,0.32,0.36,0.36,0.37,0.37,0.34,0.32,0.25,0.35,0.39,0.34,0.27,0.31,0.3,0.38,0.28,0.3,0.36,0.27,0.33,0.34,0.32,0.26,0.31,0.29,0.27,0.33,0.28,0.26,0.29,0.36,0.24,0.26,0.22,0.21,0.27,0.21,0.21,0.24,0.24,0.26,0.0,0.24,0.26,0.21,0.23,0.26,0.23,0.22,0.0,0.0,0.0,0.22,0.21,0.22,0.24,0.2,0.22,0.22,0.2,0.23,0.22,0.25,0.23,0.23,0.17,0.19,0.18,0.2,0.2,0.19,0.24,0.22,0.22,0.2,0.24,0.24,0.2,0.21,0.22,0.21,0.23,0.21,0.18,0.21,0.18,0.2,0.2,0.18,0.17,0.21,0.18,0.17,0.2,0.16,0.23,0.21,0.16,0.19,0.22,0.17,0.17,0.23,0.19,0.17,0.2,0.21,0.16,0.22,0.18,0.18,0.18,0.18,0.15,0.16,0.14,0.0,0.17,0.18,0.0,0.16,0.18,0.16,0.17,0.18,0.15,0.0,0.14,0.16,0.19,0.0,0.16,0.0,0.14,0.0,0.17,0.14,0.0,0.18,0.18,0.0,0.0,0.16,0.16,0.15,0.0,0.18,0.14,0.0,2.0,0.39,0.27,0.22,0.0,0.17,0.0,0.0,0.16,0.0,0.14,0.16,0.15,0.14,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.8
09/01/2021,3.31,2.85,0.0,1.12,1.12,1.43,1.36,1.0,1.06,1.15,1.04,0.97,0.97,1.02,0.84,0.79,0.81,0.59,0.77,1.06,0.57,0.71,0.69,0.74,0.67,0.6,0.68,0.57,0.58,0.65,0.0,0.44,0.43,0.44,0.5,0.49,0.49,0.5,0.0,0.46,0.46,0.36,0.38,0.46,0.49,0.46,0.37,0.42,0.38,0.42,0.38,0.42,0.4,0.41,0.47,0.36,0.32,0.32,0.36,0.36,0.37,0.37,0.34,0.32,0.25,0.35,0.39,0.34,0.27,0.31,0.3,0.38,0.28,0.3,0.36,0.27,0.33,0.34,0.32,0.26,0.31,0.29,0.27,0.33,0.28,0.26,0.29,0.36,0.24,0.26,0.22,0.21,0.27,0.21,0.21,0.24,0.24,0.26,0.0,0.24,0.26,0.21,0.23,0.26,0.23,0.22,0.0,0.0,0.0,0.22,0.21,0.22,0.24,0.2,0.22,0.22,0.2,0.23,0.22,0.25,0.23,0.23,0.17,0.19,0.18,0.2,0.2,0.19,0.24,0.22,0.22,0.2,0.24,0.24,0.2,0.21,0.22,0.21,0.23,0.21,0.18,0.21,0.18,0.2,0.2,0.18,0.17,0.21,0.18,0.17,0.2,0.16,0.23,0.21,0.16,0.19,0.22,0.17,0.17,0.23,0.19,0.17,0.2,0.21,0.16,0.22,0.18,0.18,0.18,0.18,0.15,0.16,0.14,0.0,0.17,0.18,0.0,0.16,0.18,0.16,0.17,0.18,0.15,0.0,0.14,0.16,0.19,0.0,0.16,0.0,0.14,0.0,0.17,0.14,0.0,0.18,0.18,0.0,0.0,0.16,0.16,0.15,0.0,0.18,0.14,0.0,2.0,0.39,0.27,0.22,0.0,0.17,0.0,0.0,0.16,0.0,0.14,0.16,0.15,0.14,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.8
09/02/2021,3.4,2.81,0.0,1.07,1.11,1.43,1.37,1.01,1.08,1.15,1.04,0.96,1.0,1.0,0.84,0.79,0.82,0.59,0.77,1.07,0.58,0.72,0.69,0.73,0.67,0.61,0.69,0.57,0.58,0.66,0.0,0.43,0.45,0.44,0.5,0.5,0.48,0.5,0.0,0.47,0.46,0.36,0.38,0.46,0.49,0.46,0.36,0.43,0.38,0.42,0.37,0.43,0.4,0.41,0.46,0.37,0.33,0.3,0.36,0.36,0.37,0.38,0.34,0.33,0.25,0.35,0.4,0.34,0.27,0.31,0.3,0.39,0.28,0.3,0.36,0.28,0.34,0.33,0.31,0.25,0.31,0.28,0.26,0.33,0.0,0.26,0.29,0.36,0.24,0.27,0.22,0.21,0.27,0.22,0.2,0.25,0.24,0.26,0.0,0.24,0.26,0.22,0.23,0.25,0.23,0.21,0.0,0.0,0.0,0.22,0.2,0.22,0.24,0.2,0.22,0.23,0.2,0.23,0.22,0.25,0.23,0.24,0.17,0.19,0.18,0.2,0.2,0.19,0.25,0.22,0.23,0.2,0.23,0.24,0.19,0.21,0.22,0.21,0.23,0.21,0.18,0.22,0.18,0.2,0.2,0.19,0.17,0.21,0.18,0.17,0.2,0.16,0.23,0.21,0.16,0.19,0.22,0.17,0.17,0.23,0.19,0.17,0.19,0.22,0.15,0.22,0.18,0.18,0.17,0.18,0.15,0.16,0.15,0.0,0.17,0.18,0.0,0.16,0.18,0.16,0.18,0.18,0.16,0.0,0.14,0.15,0.19,0.0,0.16,0.0,0.15,0.0,0.17,0.14,0.0,0.17,0.19,0.0,0.14,0.16,0.16,0.15,0.0,0.18,0.14,0.0,1.98,0.39,0.27,0.22,0.0,0.17,0.0,0.0,0.16,0.0,0.14,0.16,0.15,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.08
09/03/2021,3.46,2.82,0.0,1.08,1.11,1.44,1.37,0.99,1.09,1.17,1.04,0.99,1.0,1.0,0.84,0.79,0.81,0.56,0.75,1.08,0.58,0.71,0.69,0.74,0.65,0.6,0.68,0.58,0.6,0.66,0.0,0.44,0.45,0.43,0.5,0.5,0.49,0.5,0.0,0.47,0.45,0.35,0.38,0.44,0.5,0.46,0.37,0.43,0.38,0.42,0.37,0.42,0.4,0.41,0.46,0.37,0.33,0.31,0.36,0.36,0.35,0.39,0.35,0.33,0.25,0.35,0.39,0.34,0.28,0.32,0.31,0.39,0.29,0.3,0.34,0.28,0.34,0.33,0.31,0.25,0.31,0.26,0.27,0.33,0.0,0.26,0.3,0.36,0.25,0.26,0.22,0.22,0.26,0.22,0.2,0.25,0.23,0.27,0.0,0.24,0.25,0.22,0.23,0.26,0.24,0.22,0.0,0.0,0.0,0.23,0.21,0.23,0.24,0.2,0.22,0.24,0.19,0.23,0.22,0.25,0.23,0.24,0.17,0.19,0.17,0.2,0.2,0.2,0.23,0.22,0.22,0.2,0.23,0.24,0.19,0.21,0.22,0.21,0.22,0.18,0.18,0.22,0.18,0.2,0.2,0.19,0.17,0.21,0.19,0.17,0.21,0.16,0.23,0.21,0.16,0.2,0.22,0.17,0.15,0.23,0.2,0.16,0.2,0.22,0.15,0.22,0.18,0.19,0.17,0.18,0.15,0.16,0.15,0.0,0.17,0.18,0.0,0.16,0.19,0.16,0.17,0.18,0.16,0.0,0.15,0.16,0.18,0.0,0.16,0.0,0.15,0.0,0.17,0.14,0.0,0.18,0.19,0.0,0.14,0.16,0.16,0.15,0.0,0.19,0.14,0.0,2.04,0.39,0.28,0.23,0.0,0.17,0.0,0.0,0.16,0.0,0.14,0.16,0.15,0.14,0.0,0.0,0.0,0.15,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
09/06/2021,3.51,2.86,0.0,1.02,1.18,1.41,1.35,0.99,1.06,1.17,1.04,0.99,0.98,0.98,0.88,0.85,0.81,0.55,0.74,1.11,0.6,0.71,0.74,0.73,0.65,0.61,0.69,0.57,0.59,0.66,0.0,0.42,0.44,0.44,0.5,0.51,0.48,0.5,0.0,0.48,0.46,0.35,0.4,0.46,0.51,0.48,0.37,0.43,0.39,0.42,0.37,0.44,0.4,0.43,0.48,0.38,0.33,0.31,0.36,0.36,0.37,0.4,0.34,0.34,0.25,0.35,0.39,0.34,0.3,0.32,0.31,0.41,0.29,0.3,0.35,0.28,0.34,0.33,0.31,0.26,0.31,0.25,0.26,0.35,0.0,0.26,0.31,0.37,0.25,0.26,0.22,0.21,0.28,0.23,0.19,0.24,0.23,0.27,0.0,0.25,0.24,0.22,0.26,0.27,0.23,0.22,0.0,0.0,0.0,0.23,0.21,0.22,0.25,0.2,0.22,0.24,0.19,0.23,0.22,0.26,0.23,0.25,0.17,0.19,0.17,0.2,0.2,0.2,0.22,0.22,0.22,0.2,0.23,0.24,0.19,0.21,0.22,0.2,0.22,0.18,0.18,0.23,0.18,0.2,0.21,0.18,0.17,0.21,0.19,0.16,0.2,0.16,0.23,0.21,0.16,0.19,0.24,0.17,0.0,0.23,0.2,0.17,0.2,0.21,0.15,0.21,0.18,0.19,0.17,0.18,0.15,0.16,0.15,0.0,0.17,0.18,0.0,0.15,0.19,0.16,0.17,0.17,0.16,0.0,0.16,0.18,0.18,0.0,0.15,0.15,0.15,0.0,0.17,0.0,0.0,0.19,0.19,0.0,0.15,0.16,0.16,0.15,0.0,0.19,0.15,0.0,0.0,0.38,0.28,0.23,0.0,0.18,0.0,0.0,0.16,0.0,0.0,0.16,0.15,0.15,0.14,0.0,0.0,0.15,0.14,0.15,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5
09/07/2021,3.49,2.77,0.0,1.02,1.17,1.42,1.37,0.98,1.07,1.17,1.05,0.98,1.0,0.98,0.89,0.85,0.82,0.56,0.74,1.15,0.61,0.72,0.73,0.74,0.65,0.62,0.69,0.58,0.59,0.65,0.0,0.43,0.42,0.44,0.51,0.52,0.49,0.5,0.0,0.48,0.46,0.34,0.38,0.46,0.53,0.48,0.37,0.43,0.38,0.42,0.36,0.45,0.39,0.43,0.47,0.37,0.33,0.31,0.35,0.37,0.37,0.41,0.33,0.34,0.24,0.35,0.4,0.34,0.31,0.32,0.0,0.41,0.29,0.3,0.34,0.28,0.34,0.33,0.32,0.26,0.31,0.25,0.27,0.35,0.0,0.26,0.31,0.38,0.25,0.26,0.22,0.21,0.28,0.23,0.19,0.25,0.24,0.27,0.0,0.25,0.23,0.22,0.27,0.26,0.23,0.21,0.0,0.0,0.0,0.23,0.2,0.23,0.25,0.2,0.22,0.25,0.19,0.23,0.22,0.27,0.23,0.25,0.17,0.18,0.17,0.2,0.2,0.19,0.22,0.22,0.22,0.2,0.23,0.24,0.19,0.21,0.22,0.2,0.23,0.18,0.18,0.22,0.18,0.0,0.2,0.19,0.16,0.21,0.19,0.17,0.2,0.17,0.23,0.21,0.15,0.2,0.23,0.17,0.14,0.23,0.2,0.17,0.2,0.21,0.15,0.21,0.18,0.18,0.17,0.18,0.15,0.16,0.15,0.0,0.17,0.18,0.0,0.16,0.19,0.16,0.17,0.17,0.16,0.0,0.16,0.19,0.18,0.0,0.15,0.15,0.15,0.0,0.17,0.0,0.0,0.2,0.19,0.0,0.15,0.16,0.16,0.15,0.14,0.19,0.15,0.0,0.0,0.37,0.28,0.23,0.0,0.18,0.0,0.0,0.16,0.0,0.0,0.16,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.0,1.05,0.31,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.46
09/08/2021,3.49,2.77,0.0,1.02,1.17,1.42,1.37,0.98,1.07,1.17,1.05,0.98,1.0,0.98,0.89,0.85,0.82,0.56,0.74,1.15,0.61,0.72,0.73,0.74,0.65,0.62,0.69,0.58,0.59,0.65,0.0,0.43,0.42,0.44,0.51,0.52,0.49,0.5,0.0,0.48,0.46,0.34,0.38,0.46,0.53,0.48,0.37,0.43,0.38,0.42,0.36,0.45,0.39,0.43,0.47,0.37,0.33,0.31,0.35,0.37,0.37,0.41,0.33,0.34,0.24,0.35,0.4,0.34,0.31,0.32,0.31,0.41,0.29,0.3,0.34,0.28,0.34,0.33,0.32,0.26,0.31,0.25,0.27,0.35,0.0,0.26,0.31,0.38,0.25,0.26,0.22,0.21,0.28,0.23,0.19,0.25,0.24,0.27,0.0,0.25,0.23,0.22,0.27,0.26,0.23,0.21,0.0,0.0,0.0,0.23,0.2,0.23,0.25,0.2,0.22,0.25,0.19,0.23,0.22,0.27,0.23,0.25,0.17,0.18,0.17,0.2,0.2,0.19,0.22,0.22,0.22,0.2,0.23,0.24,0.19,0.21,0.22,0.2,0.23,0.18,0.18,0.22,0.18,0.0,0.2,0.19,0.16,0.21,0.19,0.17,0.2,0.17,0.23,0.21,0.15,0.2,0.23,0.17,0.14,0.23,0.2,0.17,0.2,0.21,0.15,0.21,0.18,0.18,0.17,0.18,0.15,0.16,0.15,0.0,0.17,0.18,0.0,0.16,0.19,0.16,0.17,0.17,0.16,0.0,0.16,0.19,0.18,0.0,0.15,0.15,0.15,0.0,0.17,0.0,0.0,0.2,0.19,0.0,0.15,0.16,0.16,0.15,0.14,0.19,0.15,0.0,0.0,0.37,0.28,0.23,0.0,0.18,0.0,0.0,0.16,0.0,0.0,0.16,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.0,1.05,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.46
09/09/2021,3.48,2.76,0.0,1.01,1.17,1.42,1.37,0.98,1.06,1.17,1.04,0.98,0.99,0.98,0.89,0.85,0.82,0.55,0.74,1.15,0.6,0.72,0.73,0.74,0.65,0.62,0.68,0.58,0.59,0.64,0.0,0.43,0.42,0.44,0.5,0.51,0.49,0.5,0.0,0.47,0.46,0.34,0.38,0.46,0.52,0.47,0.37,0.43,0.38,0.42,0.36,0.44,0.39,0.43,0.47,0.37,0.33,0.3,0.35,0.37,0.37,0.41,0.33,0.34,0.24,0.35,0.4,0.34,0.31,0.32,0.31,0.41,0.29,0.3,0.34,0.28,0.34,0.33,0.32,0.26,0.31,0.25,0.27,0.35,0.0,0.26,0.31,0.38,0.25,0.26,0.22,0.21,0.28,0.23,0.19,0.24,0.24,0.27,0.0,0.25,0.23,0.22,0.27,0.26,0.23,0.21,0.0,0.0,0.0,0.23,0.2,0.23,0.25,0.2,0.22,0.25,0.19,0.23,0.22,0.27,0.23,0.25,0.17,0.18,0.17,0.2,0.2,0.19,0.22,0.22,0.22,0.2,0.23,0.24,0.19,0.21,0.22,0.2,0.23,0.18,0.18,0.22,0.18,0.2,0.2,0.18,0.16,0.21,0.18,0.17,0.2,0.17,0.23,0.21,0.15,0.2,0.23,0.17,0.0,0.23,0.2,0.17,0.2,0.21,0.15,0.21,0.18,0.18,0.17,0.18,0.15,0.16,0.15,0.0,0.17,0.18,0.0,0.16,0.19,0.16,0.17,0.17,0.16,0.0,0.16,0.19,0.18,0.0,0.15,0.15,0.15,0.0,0.17,0.0,0.0,0.2,0.19,0.0,0.15,0.16,0.16,0.15,0.14,0.19,0.15,0.0,0.0,0.37,0.28,0.23,0.0,0.18,0.0,0.0,0.16,0.0,0.0,0.16,0.15,0.0,0.0,0.14,0.0,0.15,0.0,0.15,0.0,1.05,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.32
09/10/2021,3.58,2.86,0.0,1.1,1.13,1.42,1.37,0.93,1.03,1.2,1.07,0.99,1.02,0.97,0.86,0.86,0.84,0.55,0.75,1.19,0.62,0.73,0.7,0.73,0.69,0.62,0.68,0.6,0.6,0.66,0.0,0.43,0.43,0.43,0.52,0.53,0.47,0.51,0.0,0.49,0.47,0.35,0.36,0.47,0.53,0.49,0.37,0.44,0.39,0.44,0.37,0.46,0.39,0.43,0.49,0.37,0.34,0.32,0.36,0.37,0.37,0.4,0.34,0.34,0.24,0.35,0.39,0.33,0.32,0.32,0.31,0.43,0.29,0.31,0.35,0.28,0.34,0.34,0.32,0.26,0.31,0.24,0.27,0.36,0.0,0.25,0.31,0.39,0.25,0.26,0.22,0.21,0.28,0.23,0.2,0.25,0.24,0.28,0.0,0.25,0.23,0.23,0.27,0.28,0.22,0.21,0.0,0.0,0.0,0.23,0.2,0.24,0.25,0.2,0.22,0.22,0.19,0.23,0.22,0.27,0.24,0.25,0.18,0.19,0.17,0.2,0.2,0.2,0.22,0.22,0.22,0.2,0.23,0.25,0.19,0.21,0.22,0.21,0.23,0.18,0.18,0.23,0.18,0.0,0.2,0.19,0.17,0.21,0.19,0.17,0.2,0.17,0.23,0.21,0.16,0.2,0.23,0.17,0.0,0.24,0.2,0.17,0.19,0.22,0.15,0.21,0.19,0.18,0.17,0.19,0.15,0.16,0.16,0.0,0.17,0.18,0.0,0.16,0.19,0.17,0.17,0.18,0.16,0.0,0.17,0.21,0.19,0.0,0.15,0.15,0.15,0.0,0.17,0.0,0.0,0.21,0.2,0.0,0.15,0.15,0.17,0.16,0.16,0.19,0.16,0.0,0.0,0.37,0.28,0.24,0.0,0.2,0.0,0.0,0.16,0.0,0.14,0.16,0.15,0.0,0.15,0.14,0.0,0.15,0.0,0.16,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.35
09/13/2021,3.62,2.86,0.0,1.04,1.12,1.45,1.43,0.95,1.07,1.21,1.07,1.0,0.99,0.99,0.85,0.84,0.84,0.56,0.75,1.17,0.62,0.72,0.7,0.72,0.68,0.6,0.65,0.6,0.61,0.65,0.0,0.42,0.44,0.44,0.53,0.5,0.48,0.51,0.0,0.47,0.46,0.36,0.37,0.47,0.54,0.48,0.37,0.44,0.4,0.44,0.37,0.44,0.39,0.42,0.49,0.38,0.33,0.32,0.36,0.35,0.37,0.41,0.33,0.33,0.26,0.35,0.4,0.33,0.33,0.32,0.31,0.44,0.29,0.3,0.35,0.29,0.34,0.34,0.31,0.26,0.31,0.24,0.27,0.36,0.0,0.25,0.3,0.39,0.26,0.27,0.22,0.22,0.27,0.24,0.2,0.25,0.24,0.27,0.0,0.24,0.26,0.22,0.28,0.27,0.23,0.21,0.0,0.0,0.0,0.23,0.21,0.24,0.25,0.2,0.22,0.21,0.2,0.23,0.22,0.27,0.25,0.26,0.17,0.19,0.16,0.2,0.2,0.19,0.22,0.22,0.23,0.2,0.23,0.24,0.19,0.21,0.22,0.2,0.22,0.18,0.18,0.23,0.18,0.0,0.2,0.18,0.16,0.21,0.19,0.17,0.2,0.16,0.24,0.22,0.15,0.2,0.21,0.17,0.0,0.24,0.2,0.17,0.19,0.21,0.16,0.22,0.18,0.18,0.17,0.18,0.15,0.16,0.16,0.0,0.17,0.18,0.0,0.16,0.19,0.16,0.18,0.17,0.16,0.0,0.16,0.2,0.19,0.0,0.15,0.15,0.15,0.0,0.17,0.0,0.0,0.2,0.2,0.0,0.15,0.15,0.17,0.15,0.17,0.19,0.15,0.0,0.0,0.37,0.28,0.24,0.0,0.2,0.0,0.0,0.17,0.0,0.0,0.16,0.15,0.0,0.14,0.15,0.0,0.15,0.0,0.16,0.0,0.0,0.0,0.15,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.27
09/14/2021,3.64,2.75,0.0,1.05,1.08,1.46,1.44,0.93,1.05,1.21,1.07,0.96,0.97,0.98,0.85,0.83,0.86,0.56,0.74,1.16,0.62,0.72,0.71,0.73,0.68,0.6,0.65,0.61,0.61,0.65,0.0,0.42,0.44,0.44,0.53,0.5,0.48,0.51,0.0,0.49,0.46,0.37,0.37,0.45,0.56,0.48,0.37,0.45,0.4,0.45,0.37,0.45,0.39,0.42,0.48,0.37,0.33,0.32,0.36,0.35,0.38,0.42,0.34,0.33,0.26,0.35,0.39,0.33,0.32,0.32,0.31,0.45,0.3,0.3,0.35,0.29,0.52,0.35,0.31,0.26,0.31,0.23,0.27,0.36,0.0,0.25,0.3,0.38,0.26,0.28,0.22,0.21,0.27,0.23,0.19,0.25,0.25,0.27,0.16,0.24,0.25,0.22,0.28,0.27,0.22,0.2,0.0,0.0,0.0,0.23,0.21,0.24,0.25,0.2,0.21,0.21,0.2,0.24,0.22,0.28,0.25,0.26,0.18,0.18,0.16,0.2,0.2,0.19,0.22,0.23,0.23,0.19,0.23,0.24,0.18,0.22,0.23,0.2,0.22,0.18,0.17,0.24,0.18,0.0,0.22,0.19,0.16,0.21,0.18,0.17,0.21,0.17,0.24,0.21,0.16,0.21,0.2,0.17,0.0,0.24,0.21,0.18,0.19,0.22,0.16,0.22,0.19,0.17,0.16,0.18,0.15,0.16,0.16,0.0,0.18,0.18,0.0,0.16,0.19,0.16,0.18,0.17,0.16,0.0,0.17,0.2,0.19,0.0,0.15,0.15,0.15,0.0,0.17,0.0,0.0,0.2,0.2,0.0,0.15,0.15,0.17,0.16,0.18,0.2,0.16,0.0,0.0,0.36,0.29,0.24,0.0,0.22,0.0,0.0,0.16,0.0,0.0,0.16,0.15,0.0,0.0,0.15,0.0,0.15,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.46
