,AAPL,MSFT,AMZN,FB,GOOG,GOOGL,2330.TW,NVDA,TSLA,JNJ,JPM,9988.HK,V,700.HK,UNH,005930.KS,NESN.SW,PG,BRK.B,HD,MA,PYPL,DIS,BAC,ASML.AS,ROG.SW,ADBE,CMCSA,NFLX,KO,INTC,VZ,CSCO,CRM,MC.PA,PFE,T,ABT,ABBV,WMT,PEP,7203.T,MRK,TMO,ACN,AVGO,NKE,COST,LLY,NOVN.SW,DHR,WFC,MDT,TXN,SHOP,QCOM,ULVR.L,MCD,HON,6758.T,ORCL,PM,BMY,1299.HK,SAP.DE,PXD,C,SBUX,AZN.L,UPS,NOVO B.CO,UNP,RTX,KMI,AMAT,XTSLA,SIE.DE,IBM,LOW,AMGN,ENB.TO,GS,NEE,INTU,BA,3690.HK,8031.T,DGE.L,AMT,MS,SLB,LIN,OR.PA,CBA.AX,VALE3.SA,CAT,AMD,AXP,TGT,ALV.DE,GE,ISRG,BLK,RY.TO,SAN.PA,HSBA.L,CVS,SU.PA,MMM,BKNG,NOW,9984.T,TD.TO,7741.T,SQ,BATS.L,ZTS,GSK.L,CSL.AX,MDLZ,SCHW,SPGI,DE,FIS,HAL,MO,RIO.L,AWK,6861.T,4063.T,TMUS,GILD,6594.T,CHTR,LRCX,ES,ADP,SYK,ANTM,PLD,CCI,ZM,AIR.PA,BAM.A.TO,SHW,DG.PA,LMT,PNC,TJX,939.HK,DAI.DE,NPN.JO,EL,MU,MMC,FCX,RELIANCE.NS,8306.T,USB,ECL,6098.T,INFY.NS,CI,SIKA.SW,TFC,NIO,CB,EQIX,BNS.TO,ADI,SAN.MC,NSC,BX,NESTE.HE,ADS.DE,GM,NXPI,ITW,PPG,KER.PA,FISV,MELI,CME,PPL.TO,MRNA,INVE B.ST,UBER,WBC.AX,ILMN,WTRG,EW,CSX,BDX,EMR,CL,BSX,DTE.DE,6981.T,WMB,BMO.TO,NG.L,JCI,ABI.BR,WES.AX,BAS.DE,000660.KS,SNAP,388.HK,JD,2881.TW,ETN,ADSK,CS.PA,NAB.AX,USD,SBER.ME,HCA,TWLO,ABBN.SW,RKT.L,EL.PA,RITN.,6201.T,ADYEN.AS,GE.,BAYN.DE,COF,IFX.DE,PRX.AS,1180.SR,CNR.TO,SRT3.,BAM,ALA.TO,PRU.L,6501.T,2269.HK,IQV,BNP.PA,TEL,601985.SS,CFR.SW,KLAC,9020.T,REL.L,4568.T,SUM
09/15/2021,3.68,3.09,2.2,1.33,1.28,1.19,0.84,0.83,0.85,0.67,0.67,0.51,0.56,0.52,0.56,0.48,0.53,0.56,0.52,0.52,0.46,0.46,0.49,0.46,0.55,0.39,0.44,0.39,0.39,0.36,0.33,0.32,0.37,0.36,0.33,0.39,0.3,0.35,0.3,0.34,0.33,0.32,0.29,0.34,0.34,0.33,0.31,0.34,0.29,0.26,0.32,0.27,0.27,0.28,0.24,0.24,0.22,0.25,0.25,0.26,0.26,0.25,0.22,0.23,0.24,0.22,0.23,0.24,0.26,0.2,0.25,0.2,0.21,0.21,0.2,0.11,0.22,0.2,0.22,0.18,0.2,0.21,0.22,0.22,0.17,0.21,0.19,0.18,0.19,0.22,0.16,0.2,0.2,0.18,0.14,0.17,0.2,0.16,0.17,0.16,0.17,0.19,0.18,0.19,0.17,0.15,0.16,0.17,0.14,0.16,0.18,0.15,0.15,0.2,0.15,0.14,0.15,0.14,0.15,0.14,0.15,0.16,0.15,0.13,0.13,0.16,0.14,0.16,0.14,0.12,0.12,0.14,0.14,0.15,0.13,0.16,0.14,0.14,0.13,0.15,0.12,0.0,0.13,0.0,0.14,0.12,0.12,0.13,0.13,0.12,0.12,0.0,0.14,0.12,0.13,0.11,0.13,0.14,0.12,0.13,0.15,0.13,0.0,0.11,0.11,0.0,0.12,0.11,0.11,0.13,0.0,0.0,0.14,0.11,0.0,0.0,0.11,0.11,0.1,0.11,0.11,0.13,0.0,0.11,0.22,0.11,0.0,0.11,0.11,0.11,0.12,0.0,0.11,0.11,0.0,0.11,0.11,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.13,0.0,0.11,0.0,0.14,0.1,0.0,0.14,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.30000000000001
09/16/2021,3.69,3.1,2.19,1.32,1.29,1.2,0.82,0.82,0.85,0.66,0.69,0.49,0.56,0.5,0.57,0.48,0.53,0.56,0.52,0.53,0.46,0.46,0.49,0.46,0.55,0.39,0.43,0.39,0.39,0.36,0.34,0.33,0.37,0.35,0.33,0.38,0.3,0.34,0.3,0.34,0.33,0.31,0.29,0.33,0.34,0.33,0.3,0.33,0.29,0.26,0.31,0.28,0.27,0.29,0.24,0.25,0.23,0.25,0.25,0.26,0.25,0.25,0.22,0.23,0.23,0.22,0.23,0.23,0.25,0.2,0.25,0.2,0.21,0.21,0.21,0.11,0.22,0.2,0.22,0.19,0.2,0.22,0.22,0.22,0.18,0.2,0.19,0.19,0.19,0.22,0.17,0.21,0.2,0.18,0.14,0.17,0.2,0.16,0.17,0.16,0.18,0.19,0.18,0.19,0.17,0.15,0.16,0.17,0.15,0.16,0.18,0.15,0.15,0.2,0.14,0.14,0.15,0.14,0.15,0.14,0.15,0.16,0.15,0.13,0.14,0.16,0.14,0.16,0.14,0.12,0.12,0.14,0.14,0.15,0.14,0.16,0.14,0.14,0.13,0.15,0.12,0.0,0.13,0.0,0.14,0.12,0.12,0.13,0.13,0.12,0.13,0.0,0.14,0.12,0.13,0.11,0.13,0.14,0.12,0.13,0.15,0.13,0.11,0.11,0.11,0.0,0.12,0.11,0.11,0.13,0.0,0.0,0.14,0.11,0.1,0.0,0.11,0.11,0.0,0.0,0.11,0.13,0.0,0.11,0.21,0.11,0.0,0.11,0.11,0.11,0.12,0.0,0.11,0.11,0.0,0.11,0.11,0.11,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.1,0.14,0.0,0.0,0.14,0.13,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,56.290000000000006
09/17/2021,3.67,3.14,2.19,1.33,1.29,1.21,0.82,0.83,0.86,0.66,0.68,0.48,0.55,0.5,0.57,0.49,0.53,0.56,0.52,0.52,0.45,0.46,0.48,0.45,0.57,0.39,0.43,0.36,0.38,0.36,0.34,0.33,0.37,0.35,0.32,0.38,0.3,0.34,0.3,0.34,0.33,0.32,0.29,0.34,0.34,0.33,0.3,0.33,0.28,0.26,0.32,0.29,0.27,0.29,0.24,0.24,0.23,0.25,0.25,0.26,0.25,0.25,0.22,0.23,0.24,0.22,0.23,0.23,0.26,0.2,0.25,0.19,0.21,0.21,0.21,0.0,0.23,0.2,0.22,0.19,0.2,0.21,0.22,0.22,0.17,0.2,0.2,0.18,0.2,0.21,0.17,0.21,0.21,0.18,0.14,0.16,0.2,0.16,0.17,0.16,0.17,0.2,0.18,0.19,0.17,0.15,0.16,0.18,0.14,0.16,0.18,0.15,0.15,0.21,0.15,0.14,0.15,0.14,0.15,0.14,0.14,0.16,0.15,0.13,0.14,0.16,0.13,0.16,0.14,0.12,0.12,0.14,0.15,0.14,0.13,0.16,0.14,0.15,0.13,0.15,0.12,0.0,0.13,0.0,0.14,0.12,0.12,0.13,0.13,0.12,0.13,0.0,0.14,0.12,0.13,0.11,0.13,0.14,0.12,0.13,0.15,0.13,0.0,0.11,0.11,0.0,0.12,0.11,0.11,0.13,0.0,0.0,0.14,0.11,0.1,0.0,0.11,0.0,0.0,0.0,0.11,0.13,0.1,0.11,0.21,0.11,0.0,0.11,0.11,0.11,0.12,0.0,0.11,0.11,0.0,0.11,0.11,0.11,0.0,0.1,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.11,0.12,0.1,0.11,0.1,0.14,0.0,0.0,0.14,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.25000000000001
09/20/2021,3.69,3.2,2.21,1.32,1.3,1.22,0.81,0.83,0.87,0.66,0.68,0.46,0.56,0.48,0.58,0.48,0.52,0.56,0.52,0.53,0.46,0.46,0.48,0.46,0.56,0.39,0.45,0.38,0.39,0.36,0.34,0.33,0.37,0.36,0.31,0.38,0.31,0.34,0.3,0.34,0.33,0.32,0.29,0.34,0.34,0.33,0.3,0.34,0.28,0.26,0.32,0.29,0.27,0.29,0.24,0.24,0.22,0.25,0.25,0.26,0.25,0.25,0.22,0.21,0.23,0.23,0.23,0.23,0.26,0.2,0.26,0.19,0.21,0.21,0.21,0.12,0.23,0.2,0.22,0.19,0.2,0.21,0.22,0.22,0.18,0.19,0.19,0.18,0.2,0.22,0.18,0.21,0.2,0.18,0.13,0.17,0.2,0.17,0.18,0.16,0.17,0.19,0.18,0.19,0.17,0.15,0.17,0.18,0.14,0.17,0.19,0.14,0.15,0.2,0.15,0.13,0.15,0.14,0.16,0.14,0.15,0.16,0.15,0.13,0.14,0.16,0.13,0.16,0.14,0.12,0.12,0.14,0.15,0.14,0.14,0.15,0.14,0.15,0.14,0.15,0.12,0.0,0.13,0.0,0.14,0.12,0.12,0.13,0.13,0.12,0.13,0.0,0.13,0.12,0.13,0.11,0.13,0.14,0.12,0.13,0.15,0.13,0.0,0.11,0.11,0.0,0.12,0.11,0.11,0.13,0.0,0.1,0.14,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.11,0.13,0.0,0.11,0.22,0.11,0.0,0.11,0.11,0.11,0.12,0.0,0.11,0.11,0.0,0.11,0.11,0.11,0.0,0.1,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.13,0.1,0.0,0.14,0.13,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,56.44000000000001
09/21/2021,3.64,3.17,2.21,1.3,1.28,1.2,0.81,0.82,0.88,0.66,0.68,0.47,0.55,0.49,0.59,0.49,0.53,0.56,0.52,0.53,0.45,0.45,0.49,0.46,0.55,0.39,0.44,0.38,0.39,0.35,0.34,0.33,0.36,0.37,0.32,0.38,0.31,0.35,0.3,0.34,0.33,0.32,0.29,0.36,0.34,0.34,0.3,0.34,0.28,0.26,0.32,0.29,0.27,0.29,0.25,0.23,0.22,0.25,0.25,0.27,0.25,0.25,0.22,0.21,0.23,0.23,0.23,0.23,0.25,0.2,0.26,0.19,0.21,0.21,0.21,0.12,0.23,0.2,0.22,0.19,0.2,0.21,0.21,0.22,0.18,0.2,0.19,0.18,0.19,0.22,0.17,0.21,0.2,0.18,0.13,0.16,0.2,0.17,0.18,0.16,0.17,0.2,0.18,0.19,0.17,0.15,0.17,0.17,0.14,0.17,0.19,0.14,0.15,0.2,0.15,0.14,0.15,0.14,0.16,0.14,0.15,0.16,0.15,0.13,0.14,0.16,0.12,0.15,0.14,0.12,0.12,0.14,0.15,0.14,0.14,0.15,0.14,0.15,0.14,0.15,0.12,0.0,0.13,0.0,0.14,0.12,0.12,0.13,0.13,0.12,0.13,0.0,0.13,0.12,0.13,0.0,0.13,0.14,0.12,0.12,0.15,0.13,0.0,0.11,0.11,0.0,0.12,0.11,0.11,0.13,0.0,0.1,0.14,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.11,0.13,0.0,0.11,0.21,0.11,0.0,0.11,0.11,0.11,0.12,0.0,0.11,0.11,0.0,0.11,0.11,0.11,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,0.1,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.13,0.1,0.0,0.14,0.14,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,56.29000000000001
09/22/2021,3.64,3.17,2.21,1.3,1.28,1.2,0.81,0.82,0.88,0.66,0.68,0.47,0.55,0.49,0.59,0.49,0.53,0.56,0.52,0.53,0.45,0.45,0.49,0.46,0.55,0.39,0.44,0.38,0.39,0.35,0.34,0.33,0.36,0.37,0.32,0.38,0.31,0.35,0.3,0.34,0.33,0.32,0.29,0.36,0.34,0.34,0.3,0.34,0.28,0.26,0.32,0.29,0.27,0.29,0.25,0.23,0.22,0.25,0.25,0.27,0.25,0.25,0.22,0.21,0.23,0.23,0.23,0.23,0.25,0.2,0.26,0.19,0.21,0.21,0.21,0.12,0.23,0.2,0.22,0.19,0.2,0.21,0.21,0.22,0.18,0.2,0.19,0.18,0.19,0.22,0.17,0.21,0.2,0.18,0.13,0.16,0.2,0.17,0.18,0.16,0.17,0.2,0.18,0.19,0.17,0.15,0.17,0.17,0.14,0.17,0.19,0.14,0.15,0.2,0.15,0.14,0.15,0.14,0.16,0.14,0.15,0.16,0.15,0.13,0.14,0.16,0.12,0.15,0.14,0.12,0.12,0.14,0.15,0.14,0.14,0.15,0.14,0.15,0.14,0.15,0.12,0.0,0.13,0.0,0.14,0.12,0.12,0.13,0.13,0.12,0.13,0.0,0.13,0.12,0.13,0.0,0.13,0.14,0.12,0.12,0.15,0.13,0.0,0.11,0.11,0.0,0.12,0.11,0.11,0.13,0.0,0.1,0.14,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.11,0.13,0.0,0.11,0.21,0.11,0.0,0.11,0.11,0.11,0.12,0.0,0.11,0.11,0.0,0.11,0.11,0.11,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,0.1,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.13,0.1,0.0,0.14,0.14,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,56.29000000000001
09/23/2021,3.62,3.16,2.18,1.28,1.28,1.2,0.81,0.8,0.86,0.67,0.67,0.47,0.56,0.49,0.59,0.49,0.53,0.57,0.53,0.53,0.46,0.45,0.48,0.45,0.55,0.39,0.44,0.38,0.39,0.36,0.34,0.33,0.36,0.37,0.31,0.38,0.31,0.35,0.3,0.34,0.33,0.33,0.29,0.36,0.34,0.33,0.3,0.34,0.29,0.26,0.32,0.29,0.27,0.29,0.24,0.23,0.23,0.25,0.25,0.27,0.25,0.25,0.22,0.21,0.23,0.22,0.23,0.23,0.27,0.2,0.26,0.19,0.21,0.21,0.21,0.12,0.22,0.2,0.22,0.19,0.2,0.2,0.22,0.22,0.18,0.19,0.19,0.18,0.2,0.21,0.17,0.2,0.19,0.18,0.13,0.16,0.19,0.17,0.18,0.16,0.17,0.2,0.18,0.19,0.17,0.15,0.17,0.17,0.15,0.17,0.19,0.15,0.15,0.2,0.15,0.14,0.15,0.14,0.16,0.14,0.14,0.16,0.15,0.13,0.14,0.16,0.12,0.16,0.14,0.12,0.12,0.14,0.15,0.15,0.13,0.15,0.14,0.15,0.14,0.15,0.12,0.0,0.13,0.0,0.14,0.12,0.12,0.13,0.13,0.12,0.13,0.0,0.13,0.12,0.13,0.0,0.13,0.14,0.12,0.13,0.15,0.14,0.0,0.11,0.11,0.0,0.12,0.11,0.11,0.13,0.1,0.1,0.14,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.11,0.13,0.0,0.11,0.21,0.11,0.0,0.11,0.11,0.11,0.12,0.0,0.12,0.11,0.0,0.11,0.11,0.11,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,0.0,0.0,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.13,0.0,0.0,0.15,0.14,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,56.280000000000015
09/24/2021,3.63,3.16,2.17,1.29,1.29,1.2,0.81,0.81,0.87,0.67,0.67,0.46,0.56,0.49,0.58,0.49,0.54,0.57,0.53,0.54,0.45,0.45,0.46,0.45,0.56,0.39,0.44,0.38,0.39,0.36,0.33,0.33,0.36,0.37,0.32,0.38,0.31,0.35,0.3,0.34,0.33,0.33,0.29,0.37,0.34,0.33,0.3,0.34,0.28,0.26,0.32,0.29,0.27,0.29,0.24,0.23,0.23,0.25,0.25,0.27,0.25,0.25,0.22,0.22,0.24,0.22,0.23,0.23,0.28,0.2,0.26,0.19,0.21,0.21,0.2,0.12,0.23,0.2,0.22,0.19,0.2,0.2,0.22,0.22,0.18,0.19,0.19,0.18,0.2,0.21,0.17,0.21,0.2,0.18,0.13,0.16,0.2,0.17,0.18,0.16,0.17,0.2,0.17,0.19,0.17,0.15,0.17,0.17,0.14,0.17,0.19,0.14,0.15,0.2,0.15,0.14,0.15,0.14,0.16,0.14,0.14,0.16,0.15,0.13,0.14,0.16,0.12,0.16,0.14,0.12,0.12,0.14,0.15,0.14,0.13,0.15,0.14,0.15,0.14,0.15,0.12,0.0,0.13,0.0,0.14,0.12,0.12,0.13,0.13,0.12,0.13,0.0,0.13,0.12,0.13,0.1,0.14,0.14,0.12,0.13,0.15,0.14,0.0,0.11,0.11,0.0,0.12,0.11,0.11,0.13,0.1,0.0,0.14,0.0,0.0,0.0,0.11,0.11,0.0,0.1,0.11,0.13,0.0,0.11,0.22,0.11,0.0,0.11,0.0,0.11,0.12,0.0,0.12,0.11,0.0,0.11,0.11,0.11,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.12,0.1,0.11,0.0,0.14,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,56.29000000000001
09/27/2021,3.65,3.16,2.18,1.23,1.28,1.2,0.79,0.84,0.87,0.66,0.7,0.45,0.57,0.49,0.57,0.49,0.53,0.56,0.53,0.53,0.47,0.46,0.47,0.47,0.56,0.39,0.42,0.37,0.39,0.35,0.34,0.33,0.36,0.39,0.33,0.38,0.3,0.34,0.3,0.33,0.33,0.32,0.29,0.37,0.34,0.33,0.31,0.33,0.28,0.26,0.32,0.3,0.27,0.3,0.24,0.23,0.23,0.25,0.25,0.27,0.26,0.25,0.22,0.21,0.24,0.23,0.24,0.23,0.27,0.19,0.26,0.19,0.22,0.22,0.21,0.14,0.23,0.2,0.22,0.19,0.2,0.21,0.21,0.23,0.18,0.2,0.18,0.18,0.19,0.22,0.18,0.21,0.2,0.17,0.12,0.16,0.2,0.18,0.17,0.16,0.18,0.2,0.18,0.19,0.17,0.15,0.17,0.17,0.14,0.18,0.19,0.14,0.16,0.2,0.16,0.14,0.15,0.14,0.16,0.14,0.15,0.16,0.15,0.13,0.14,0.16,0.13,0.15,0.13,0.12,0.12,0.14,0.14,0.14,0.14,0.15,0.14,0.15,0.14,0.15,0.12,0.0,0.13,0.0,0.14,0.12,0.12,0.13,0.13,0.12,0.13,0.0,0.13,0.12,0.13,0.0,0.14,0.14,0.13,0.13,0.15,0.14,0.0,0.11,0.11,0.0,0.12,0.11,0.11,0.14,0.0,0.0,0.14,0.11,0.1,0.0,0.11,0.11,0.0,0.0,0.11,0.13,0.0,0.11,0.23,0.11,0.0,0.11,0.0,0.11,0.12,0.0,0.11,0.11,0.0,0.11,0.11,0.11,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.11,0.11,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.12,0.0,0.11,0.0,0.14,0.0,0.0,0.14,0.13,0.0,0.0,0.1,0.12,0.0,0.0,0.0,0.0,0.0,56.41000000000001
09/28/2021,3.66,3.16,2.19,1.25,1.29,1.21,0.81,0.83,0.9,0.66,0.71,0.44,0.58,0.49,0.57,0.49,0.52,0.56,0.53,0.54,0.47,0.46,0.47,0.48,0.55,0.39,0.42,0.37,0.39,0.35,0.34,0.33,0.36,0.4,0.32,0.38,0.3,0.34,0.3,0.34,0.33,0.32,0.29,0.37,0.34,0.33,0.29,0.34,0.28,0.26,0.32,0.3,0.27,0.3,0.24,0.23,0.23,0.26,0.25,0.28,0.26,0.25,0.22,0.21,0.23,0.23,0.24,0.23,0.28,0.2,0.26,0.2,0.22,0.22,0.21,0.15,0.23,0.2,0.22,0.18,0.2,0.21,0.21,0.23,0.18,0.2,0.18,0.18,0.19,0.22,0.18,0.21,0.19,0.18,0.12,0.16,0.2,0.18,0.17,0.16,0.18,0.2,0.18,0.19,0.17,0.15,0.17,0.17,0.14,0.18,0.19,0.14,0.16,0.2,0.16,0.13,0.15,0.14,0.16,0.14,0.16,0.16,0.15,0.13,0.14,0.16,0.12,0.15,0.13,0.12,0.12,0.14,0.14,0.14,0.14,0.15,0.14,0.15,0.14,0.15,0.12,0.0,0.13,0.0,0.13,0.12,0.12,0.13,0.14,0.12,0.13,0.0,0.13,0.12,0.13,0.0,0.14,0.14,0.13,0.13,0.15,0.14,0.0,0.11,0.11,0.0,0.12,0.11,0.11,0.14,0.0,0.0,0.13,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.11,0.13,0.0,0.11,0.21,0.11,0.0,0.11,0.0,0.11,0.12,0.0,0.11,0.11,0.0,0.11,0.11,0.11,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.11,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.11,0.12,0.1,0.11,0.1,0.14,0.0,0.0,0.14,0.13,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,56.46000000000001
09/29/2021,3.66,3.16,2.19,1.25,1.29,1.21,0.81,0.83,0.9,0.66,0.71,0.44,0.58,0.49,0.57,0.49,0.52,0.56,0.53,0.54,0.47,0.46,0.47,0.48,0.55,0.39,0.42,0.37,0.39,0.35,0.34,0.33,0.36,0.4,0.32,0.38,0.3,0.34,0.3,0.34,0.33,0.32,0.29,0.37,0.34,0.33,0.29,0.34,0.28,0.26,0.32,0.3,0.27,0.3,0.24,0.23,0.23,0.26,0.25,0.28,0.26,0.25,0.22,0.21,0.23,0.23,0.24,0.23,0.28,0.2,0.26,0.2,0.22,0.22,0.21,0.15,0.23,0.2,0.22,0.18,0.2,0.21,0.21,0.23,0.18,0.2,0.18,0.18,0.19,0.22,0.18,0.21,0.19,0.18,0.12,0.16,0.2,0.18,0.17,0.16,0.18,0.2,0.18,0.19,0.17,0.15,0.17,0.17,0.14,0.18,0.19,0.14,0.16,0.2,0.16,0.13,0.15,0.14,0.16,0.14,0.16,0.16,0.15,0.13,0.14,0.16,0.12,0.15,0.13,0.12,0.12,0.14,0.14,0.14,0.14,0.15,0.14,0.15,0.14,0.15,0.12,0.0,0.13,0.0,0.13,0.12,0.12,0.13,0.14,0.12,0.13,0.0,0.13,0.12,0.13,0.0,0.14,0.14,0.13,0.13,0.15,0.14,0.0,0.11,0.11,0.0,0.12,0.11,0.11,0.14,0.0,0.0,0.13,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.11,0.13,0.0,0.11,0.21,0.11,0.0,0.11,0.0,0.11,0.12,0.0,0.11,0.11,0.0,0.11,0.11,0.11,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.11,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.11,0.12,0.1,0.11,0.1,0.14,0.0,0.0,0.14,0.13,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,56.46000000000001
09/30/2021,3.63,3.11,2.18,1.26,1.29,1.2,0.82,0.81,0.92,0.66,0.72,0.43,0.57,0.5,0.57,0.5,0.52,0.55,0.53,0.54,0.47,0.45,0.48,0.49,0.54,0.38,0.41,0.37,0.39,0.35,0.34,0.33,0.36,0.39,0.32,0.37,0.31,0.33,0.3,0.33,0.32,0.33,0.29,0.36,0.34,0.34,0.28,0.34,0.28,0.26,0.31,0.3,0.27,0.3,0.24,0.23,0.22,0.26,0.25,0.28,0.26,0.25,0.21,0.21,0.23,0.24,0.24,0.23,0.27,0.19,0.25,0.2,0.22,0.22,0.21,0.16,0.22,0.21,0.22,0.18,0.2,0.21,0.21,0.22,0.19,0.2,0.18,0.18,0.18,0.22,0.18,0.21,0.19,0.18,0.12,0.16,0.2,0.18,0.17,0.16,0.18,0.19,0.18,0.19,0.17,0.16,0.17,0.17,0.14,0.18,0.18,0.14,0.16,0.2,0.15,0.14,0.15,0.14,0.16,0.14,0.16,0.16,0.15,0.13,0.15,0.16,0.12,0.15,0.13,0.12,0.12,0.14,0.14,0.14,0.14,0.15,0.14,0.15,0.14,0.15,0.11,0.0,0.13,0.0,0.13,0.13,0.12,0.14,0.14,0.12,0.14,0.0,0.13,0.12,0.13,0.11,0.14,0.14,0.13,0.12,0.15,0.14,0.11,0.11,0.12,0.0,0.12,0.11,0.11,0.14,0.11,0.0,0.13,0.0,0.0,0.1,0.11,0.11,0.0,0.0,0.11,0.13,0.0,0.11,0.2,0.11,0.0,0.11,0.0,0.11,0.12,0.0,0.11,0.11,0.0,0.11,0.11,0.11,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.11,0.0,0.1,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.11,0.12,0.0,0.11,0.0,0.14,0.0,0.0,0.15,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.36000000000001
