,BRK.B,JPM,DIS,BAC,JNJ,XOM,VZ,INTC,CSCO,PFE,T,CVX,WFC,UNH,PG,MDT,WMT,C,HON,V,PM,CMCSA,KO,MS,BA,RTX,IBM,GS,GE,PEP,MMM,CVS,SCHW,MCD,AXP,MA,MRK,ANTM,HD,MU,FIS,MO,CI,MDLZ,PLD,ABT,TFC,GILD,USB,PNC,TXN,NEE,TJX,ACN,COST,CME,UNP,DUK,CB,COP,GM,COF,BMY,BDX,CAT,AMGN,SO,LIN,ORCL,NKE,LLY,AVGO,D,BSX,BKNG,ETN,GPN,HCA,AMT,F,NOC,SBUX,NXPI,ABBV,DHR,LMT,MET,JCI,EOG,UPS,AIG,DD,ROST,EXC,GD,SLB,ADP,CNC,AEP,SRE,SYK,DLR,PPG,PRU,SPG,BK,BAX,ALL,SYY,LOW,STZ,TRV,MPC,NSC,TGT,GIS,MAR,XEL,WBA,ITW,BLK,ADM,PSX,CSX,HPQ,LUV,AFL,DFS,MMC,APD,KMI,IFF,ZBH,SWK,ADI,EMR,CL,CTVA,WLTW,WM,VLO,CCI,WMB,PCAR,PEG,PXD,WELL,EL,ATVI,MCK,STT,NUE,DAL,AMP,FITB,ISRG,WEC,ILMN,CBRE,ICE,LYB,ECL,AVB,WY,DE,KHC,KR,ES,TEL,EQIX,FDX,AON,KMB,HUM,LEN,LH,DTE,EQR,NEM,ED,DOW,EW,SYF,TMUS,VFC,O,NTRS,VIAC,IP,FTV,PSA,TT,FCX,CCL,OKE,TSN,HIG,WDC,RSG,DLTR,OXY,ARE,BIIB,ZTS,ROP,MRNA,DOV,HLT,MLM,n/a,HBAN,DVN,EIX,SHW,MAA,SUM
11/08/2021,2.99,2.89,1.81,1.86,1.51,1.47,1.32,1.28,1.35,1.42,1.14,1.16,1.12,1.04,1.04,0.99,1.18,0.84,0.86,0.89,0.87,0.85,0.78,0.84,0.72,0.76,0.55,0.75,0.67,0.71,0.6,0.66,0.65,0.64,0.64,0.57,0.58,0.54,0.58,0.47,0.44,0.5,0.4,0.48,0.55,0.51,0.46,0.52,0.47,0.49,0.49,0.52,0.47,0.53,0.55,0.41,0.39,0.44,0.45,0.54,0.45,0.43,0.37,0.42,0.33,0.36,0.39,0.38,0.38,0.39,0.42,0.38,0.35,0.36,0.36,0.35,0.27,0.35,0.35,0.33,0.32,0.32,0.29,0.29,0.37,0.27,0.27,0.29,0.28,0.23,0.28,0.21,0.23,0.28,0.27,0.24,0.26,0.21,0.24,0.24,0.27,0.24,0.2,0.24,0.25,0.24,0.24,0.22,0.24,0.25,0.21,0.22,0.23,0.19,0.23,0.21,0.24,0.2,0.2,0.2,0.21,0.2,0.18,0.19,0.19,0.18,0.19,0.22,0.23,0.18,0.19,0.2,0.18,0.17,0.3,0.2,0.18,0.18,0.18,0.21,0.17,0.18,0.19,0.16,0.18,0.22,0.21,0.18,0.15,0.18,0.18,0.17,0.16,0.18,0.17,0.21,0.16,0.18,0.19,0.18,0.15,0.17,0.18,0.16,0.14,0.15,0.16,0.17,0.16,0.18,0.0,0.18,0.16,0.14,0.15,0.16,0.0,0.16,0.0,0.15,0.0,0.18,0.16,0.14,0.0,0.15,0.13,0.14,0.0,0.15,0.15,0.13,0.0,0.0,0.15,0.14,0.14,0.0,0.15,0.13,0.15,0.16,0.0,0.15,0.0,0.34,0.13,0.14,0.0,0.46,0.13,0.13,0.0,0.0,0.0,82.63999999999999
11/09/2021,2.99,2.89,1.81,1.86,1.51,1.47,1.32,1.28,1.35,1.42,1.14,1.16,1.12,1.04,1.04,0.99,1.18,0.84,0.86,0.89,0.87,0.85,0.78,0.84,0.72,0.76,0.55,0.75,0.67,0.71,0.6,0.66,0.65,0.64,0.64,0.57,0.58,0.54,0.58,0.47,0.44,0.5,0.4,0.48,0.55,0.51,0.46,0.52,0.47,0.49,0.49,0.52,0.47,0.53,0.55,0.41,0.39,0.44,0.45,0.54,0.45,0.43,0.37,0.42,0.33,0.36,0.39,0.38,0.38,0.39,0.42,0.38,0.35,0.36,0.36,0.35,0.27,0.35,0.35,0.33,0.32,0.32,0.29,0.29,0.37,0.27,0.27,0.29,0.28,0.23,0.28,0.21,0.23,0.28,0.27,0.24,0.26,0.21,0.24,0.24,0.27,0.24,0.2,0.24,0.25,0.24,0.24,0.22,0.24,0.25,0.21,0.22,0.23,0.19,0.23,0.21,0.24,0.2,0.2,0.2,0.21,0.2,0.18,0.19,0.19,0.18,0.19,0.22,0.23,0.18,0.19,0.2,0.18,0.17,0.3,0.2,0.18,0.18,0.18,0.21,0.17,0.18,0.19,0.16,0.18,0.22,0.21,0.18,0.15,0.18,0.18,0.17,0.16,0.18,0.17,0.21,0.16,0.18,0.19,0.18,0.15,0.17,0.18,0.16,0.14,0.15,0.16,0.17,0.16,0.18,0.0,0.18,0.16,0.14,0.15,0.16,0.0,0.16,0.0,0.15,0.0,0.18,0.16,0.14,0.0,0.15,0.13,0.14,0.0,0.15,0.15,0.13,0.0,0.0,0.15,0.14,0.14,0.0,0.15,0.13,0.15,0.16,0.0,0.15,0.0,0.34,0.13,0.14,0.0,0.46,0.13,0.13,0.0,0.0,0.0,82.63999999999999
11/10/2021,2.99,2.89,1.81,1.86,1.51,1.47,1.32,1.28,1.35,1.42,1.14,1.16,1.12,1.04,1.04,0.99,1.18,0.84,0.86,0.89,0.87,0.85,0.78,0.84,0.72,0.76,0.55,0.75,0.67,0.71,0.6,0.66,0.65,0.64,0.64,0.57,0.58,0.54,0.58,0.47,0.44,0.5,0.4,0.48,0.55,0.51,0.46,0.52,0.47,0.49,0.49,0.52,0.47,0.53,0.55,0.41,0.39,0.44,0.45,0.54,0.45,0.43,0.37,0.42,0.33,0.36,0.39,0.38,0.38,0.39,0.42,0.38,0.35,0.36,0.36,0.35,0.27,0.35,0.35,0.33,0.32,0.32,0.29,0.29,0.37,0.27,0.27,0.29,0.28,0.23,0.28,0.21,0.23,0.28,0.27,0.24,0.26,0.21,0.24,0.24,0.27,0.24,0.2,0.24,0.25,0.24,0.24,0.22,0.24,0.25,0.21,0.22,0.23,0.19,0.23,0.21,0.24,0.2,0.2,0.2,0.21,0.2,0.18,0.19,0.19,0.18,0.19,0.22,0.23,0.18,0.19,0.2,0.18,0.17,0.3,0.2,0.18,0.18,0.18,0.21,0.17,0.18,0.19,0.16,0.18,0.22,0.21,0.18,0.15,0.18,0.18,0.17,0.16,0.18,0.17,0.21,0.16,0.18,0.19,0.18,0.15,0.17,0.18,0.16,0.14,0.15,0.16,0.17,0.16,0.18,0.0,0.18,0.16,0.14,0.15,0.16,0.0,0.16,0.0,0.15,0.0,0.18,0.16,0.14,0.0,0.15,0.13,0.14,0.0,0.15,0.15,0.13,0.0,0.0,0.15,0.14,0.14,0.0,0.15,0.13,0.15,0.16,0.0,0.15,0.0,0.34,0.13,0.14,0.0,0.46,0.13,0.13,0.0,0.0,0.0,82.63999999999999
11/11/2021,2.99,2.89,1.81,1.86,1.51,1.47,1.32,1.28,1.35,1.42,1.14,1.16,1.12,1.04,1.04,0.99,1.18,0.84,0.86,0.89,0.87,0.85,0.78,0.84,0.72,0.76,0.55,0.75,0.67,0.71,0.6,0.66,0.65,0.64,0.64,0.57,0.58,0.54,0.58,0.47,0.44,0.5,0.4,0.48,0.55,0.51,0.46,0.52,0.47,0.49,0.49,0.52,0.47,0.53,0.55,0.41,0.39,0.44,0.45,0.54,0.45,0.43,0.37,0.42,0.33,0.36,0.39,0.38,0.38,0.39,0.42,0.38,0.35,0.36,0.36,0.35,0.27,0.35,0.35,0.33,0.32,0.32,0.29,0.29,0.37,0.27,0.27,0.29,0.28,0.23,0.28,0.21,0.23,0.28,0.27,0.24,0.26,0.21,0.24,0.24,0.27,0.24,0.2,0.24,0.25,0.24,0.24,0.22,0.24,0.25,0.21,0.22,0.23,0.19,0.23,0.21,0.24,0.2,0.2,0.2,0.21,0.2,0.18,0.19,0.19,0.18,0.19,0.22,0.23,0.18,0.19,0.2,0.18,0.17,0.3,0.2,0.18,0.18,0.18,0.21,0.17,0.18,0.19,0.16,0.18,0.22,0.21,0.18,0.15,0.18,0.18,0.17,0.16,0.18,0.17,0.21,0.16,0.18,0.19,0.18,0.15,0.17,0.18,0.16,0.14,0.15,0.16,0.17,0.16,0.18,0.0,0.18,0.16,0.14,0.15,0.16,0.0,0.16,0.0,0.15,0.0,0.18,0.16,0.14,0.0,0.15,0.13,0.14,0.0,0.15,0.15,0.13,0.0,0.0,0.15,0.14,0.14,0.0,0.15,0.13,0.15,0.16,0.0,0.15,0.0,0.34,0.13,0.14,0.0,0.46,0.13,0.13,0.0,0.0,0.0,82.63999999999999
11/12/2021,2.99,2.89,1.81,1.86,1.51,1.47,1.32,1.28,1.35,1.42,1.14,1.16,1.12,1.04,1.04,0.99,1.18,0.84,0.86,0.89,0.87,0.85,0.78,0.84,0.72,0.76,0.55,0.75,0.67,0.71,0.6,0.66,0.65,0.64,0.64,0.57,0.58,0.54,0.58,0.47,0.44,0.5,0.4,0.48,0.55,0.51,0.46,0.52,0.47,0.49,0.49,0.52,0.47,0.53,0.55,0.41,0.39,0.44,0.45,0.54,0.45,0.43,0.37,0.42,0.33,0.36,0.39,0.38,0.38,0.39,0.42,0.38,0.35,0.36,0.36,0.35,0.27,0.35,0.35,0.33,0.32,0.32,0.29,0.29,0.37,0.27,0.27,0.29,0.28,0.23,0.28,0.21,0.23,0.28,0.27,0.24,0.26,0.21,0.24,0.24,0.27,0.24,0.2,0.24,0.25,0.24,0.24,0.22,0.24,0.25,0.21,0.22,0.23,0.19,0.23,0.21,0.24,0.2,0.2,0.2,0.21,0.2,0.18,0.19,0.19,0.18,0.19,0.22,0.23,0.18,0.19,0.2,0.18,0.17,0.3,0.2,0.18,0.18,0.18,0.21,0.17,0.18,0.19,0.16,0.18,0.22,0.21,0.18,0.15,0.18,0.18,0.17,0.16,0.18,0.17,0.21,0.16,0.18,0.19,0.18,0.15,0.17,0.18,0.16,0.14,0.15,0.16,0.17,0.16,0.18,0.0,0.18,0.16,0.14,0.15,0.16,0.0,0.16,0.0,0.15,0.0,0.18,0.16,0.14,0.0,0.15,0.13,0.14,0.0,0.15,0.15,0.13,0.0,0.0,0.15,0.14,0.14,0.0,0.15,0.13,0.15,0.16,0.0,0.15,0.0,0.34,0.13,0.14,0.0,0.46,0.13,0.13,0.0,0.0,0.0,82.63999999999999
11/15/2021,2.99,2.89,1.81,1.86,1.51,1.47,1.32,1.28,1.35,1.42,1.14,1.16,1.12,1.04,1.04,0.99,1.18,0.84,0.86,0.89,0.87,0.85,0.78,0.84,0.72,0.76,0.55,0.75,0.67,0.71,0.6,0.66,0.65,0.64,0.64,0.57,0.58,0.54,0.58,0.47,0.44,0.5,0.4,0.48,0.55,0.51,0.46,0.52,0.47,0.49,0.49,0.52,0.47,0.53,0.55,0.41,0.39,0.44,0.45,0.54,0.45,0.43,0.37,0.42,0.33,0.36,0.39,0.38,0.38,0.39,0.42,0.38,0.35,0.36,0.36,0.35,0.27,0.35,0.35,0.33,0.32,0.32,0.29,0.29,0.37,0.27,0.27,0.29,0.28,0.23,0.28,0.21,0.23,0.28,0.27,0.24,0.26,0.21,0.24,0.24,0.27,0.24,0.2,0.24,0.25,0.24,0.24,0.22,0.24,0.25,0.21,0.22,0.23,0.19,0.23,0.21,0.24,0.2,0.2,0.2,0.21,0.2,0.18,0.19,0.19,0.18,0.19,0.22,0.23,0.18,0.19,0.2,0.18,0.17,0.3,0.2,0.18,0.18,0.18,0.21,0.17,0.18,0.19,0.16,0.18,0.22,0.21,0.18,0.15,0.18,0.18,0.17,0.16,0.18,0.17,0.21,0.16,0.18,0.19,0.18,0.15,0.17,0.18,0.16,0.14,0.15,0.16,0.17,0.16,0.18,0.0,0.18,0.16,0.14,0.15,0.16,0.0,0.16,0.0,0.15,0.0,0.18,0.16,0.14,0.0,0.15,0.13,0.14,0.0,0.15,0.15,0.13,0.0,0.0,0.15,0.14,0.14,0.0,0.15,0.13,0.15,0.16,0.0,0.15,0.0,0.34,0.13,0.14,0.0,0.46,0.13,0.13,0.0,0.0,0.0,82.63999999999999
11/16/2021,2.99,2.89,1.81,1.86,1.51,1.47,1.32,1.28,1.35,1.42,1.14,1.16,1.12,1.04,1.04,0.99,1.18,0.84,0.86,0.89,0.87,0.85,0.78,0.84,0.72,0.76,0.55,0.75,0.67,0.71,0.6,0.66,0.65,0.64,0.64,0.57,0.58,0.54,0.58,0.47,0.44,0.5,0.4,0.48,0.55,0.51,0.46,0.52,0.47,0.49,0.49,0.52,0.47,0.53,0.55,0.41,0.39,0.44,0.45,0.54,0.45,0.43,0.37,0.42,0.33,0.36,0.39,0.38,0.38,0.39,0.42,0.38,0.35,0.36,0.36,0.35,0.27,0.35,0.35,0.33,0.32,0.32,0.29,0.29,0.37,0.27,0.27,0.29,0.28,0.23,0.28,0.21,0.23,0.28,0.27,0.24,0.26,0.21,0.24,0.24,0.27,0.24,0.2,0.24,0.25,0.24,0.24,0.22,0.24,0.25,0.21,0.22,0.23,0.19,0.23,0.21,0.24,0.2,0.2,0.2,0.21,0.2,0.18,0.19,0.19,0.18,0.19,0.22,0.23,0.18,0.19,0.2,0.18,0.17,0.3,0.2,0.18,0.18,0.18,0.21,0.17,0.18,0.19,0.16,0.18,0.22,0.21,0.18,0.15,0.18,0.18,0.17,0.16,0.18,0.17,0.21,0.16,0.18,0.19,0.18,0.15,0.17,0.18,0.16,0.14,0.15,0.16,0.17,0.16,0.18,0.0,0.18,0.16,0.14,0.15,0.16,0.0,0.16,0.0,0.15,0.0,0.18,0.16,0.14,0.0,0.15,0.13,0.14,0.0,0.15,0.15,0.13,0.0,0.0,0.15,0.14,0.14,0.0,0.15,0.13,0.15,0.16,0.0,0.15,0.0,0.34,0.13,0.14,0.0,0.46,0.13,0.13,0.0,0.0,0.0,82.63999999999999
11/17/2021,2.99,2.89,1.81,1.86,1.51,1.47,1.32,1.28,1.35,1.42,1.14,1.16,1.12,1.04,1.04,0.99,1.18,0.84,0.86,0.89,0.87,0.85,0.78,0.84,0.72,0.76,0.55,0.75,0.67,0.71,0.6,0.66,0.65,0.64,0.64,0.57,0.58,0.54,0.58,0.47,0.44,0.5,0.4,0.48,0.55,0.51,0.46,0.52,0.47,0.49,0.49,0.52,0.47,0.53,0.55,0.41,0.39,0.44,0.45,0.54,0.45,0.43,0.37,0.42,0.33,0.36,0.39,0.38,0.38,0.39,0.42,0.38,0.35,0.36,0.36,0.35,0.27,0.35,0.35,0.33,0.32,0.32,0.29,0.29,0.37,0.27,0.27,0.29,0.28,0.23,0.28,0.21,0.23,0.28,0.27,0.24,0.26,0.21,0.24,0.24,0.27,0.24,0.2,0.24,0.25,0.24,0.24,0.22,0.24,0.25,0.21,0.22,0.23,0.19,0.23,0.21,0.24,0.2,0.2,0.2,0.21,0.2,0.18,0.19,0.19,0.18,0.19,0.22,0.23,0.18,0.19,0.2,0.18,0.17,0.3,0.2,0.18,0.18,0.18,0.21,0.17,0.18,0.19,0.16,0.18,0.22,0.21,0.18,0.15,0.18,0.18,0.17,0.16,0.18,0.17,0.21,0.16,0.18,0.19,0.18,0.15,0.17,0.18,0.16,0.14,0.15,0.16,0.17,0.16,0.18,0.0,0.18,0.16,0.14,0.15,0.16,0.0,0.16,0.0,0.15,0.0,0.18,0.16,0.14,0.0,0.15,0.13,0.14,0.0,0.15,0.15,0.13,0.0,0.0,0.15,0.14,0.14,0.0,0.15,0.13,0.15,0.16,0.0,0.15,0.0,0.34,0.13,0.14,0.0,0.46,0.13,0.13,0.0,0.0,0.0,82.63999999999999
11/18/2021,2.99,2.89,1.81,1.86,1.51,1.47,1.32,1.28,1.35,1.42,1.14,1.16,1.12,1.04,1.04,0.99,1.18,0.84,0.86,0.89,0.87,0.85,0.78,0.84,0.72,0.76,0.55,0.75,0.67,0.71,0.6,0.66,0.65,0.64,0.64,0.57,0.58,0.54,0.58,0.47,0.44,0.5,0.4,0.48,0.55,0.51,0.46,0.52,0.47,0.49,0.49,0.52,0.47,0.53,0.55,0.41,0.39,0.44,0.45,0.54,0.45,0.43,0.37,0.42,0.33,0.36,0.39,0.38,0.38,0.39,0.42,0.38,0.35,0.36,0.36,0.35,0.27,0.35,0.35,0.33,0.32,0.32,0.29,0.29,0.37,0.27,0.27,0.29,0.28,0.23,0.28,0.21,0.23,0.28,0.27,0.24,0.26,0.21,0.24,0.24,0.27,0.24,0.2,0.24,0.25,0.24,0.24,0.22,0.24,0.25,0.21,0.22,0.23,0.19,0.23,0.21,0.24,0.2,0.2,0.2,0.21,0.2,0.18,0.19,0.19,0.18,0.19,0.22,0.23,0.18,0.19,0.2,0.18,0.17,0.3,0.2,0.18,0.18,0.18,0.21,0.17,0.18,0.19,0.16,0.18,0.22,0.21,0.18,0.15,0.18,0.18,0.17,0.16,0.18,0.17,0.21,0.16,0.18,0.19,0.18,0.15,0.17,0.18,0.16,0.14,0.15,0.16,0.17,0.16,0.18,0.0,0.18,0.16,0.14,0.15,0.16,0.0,0.16,0.0,0.15,0.0,0.18,0.16,0.14,0.0,0.15,0.13,0.14,0.0,0.15,0.15,0.13,0.0,0.0,0.15,0.14,0.14,0.0,0.15,0.13,0.15,0.16,0.0,0.15,0.0,0.34,0.13,0.14,0.0,0.46,0.13,0.13,0.0,0.0,0.0,82.63999999999999
11/19/2021,3.0,2.87,1.74,2.0,1.45,1.54,1.24,1.12,1.33,1.38,1.02,1.25,1.19,1.18,1.02,0.91,1.21,0.79,0.85,0.81,0.83,0.74,0.8,0.85,0.64,0.76,0.48,0.79,0.65,0.73,0.58,0.67,0.7,0.62,0.63,0.53,0.65,0.6,0.62,0.44,0.39,0.46,0.41,0.48,0.61,0.53,0.48,0.46,0.46,0.51,0.46,0.54,0.45,0.57,0.58,0.45,0.46,0.44,0.48,0.56,0.45,0.38,0.35,0.39,0.33,0.33,0.37,0.39,0.4,0.43,0.45,0.39,0.35,0.35,0.35,0.37,0.24,0.35,0.36,0.38,0.3,0.3,0.29,0.3,0.36,0.25,0.26,0.3,0.3,0.26,0.29,0.21,0.23,0.29,0.27,0.25,0.28,0.23,0.24,0.23,0.26,0.25,0.22,0.24,0.27,0.27,0.22,0.21,0.22,0.27,0.21,0.23,0.24,0.22,0.25,0.21,0.25,0.2,0.19,0.21,0.23,0.2,0.18,0.22,0.21,0.16,0.19,0.19,0.24,0.2,0.18,0.21,0.17,0.17,0.3,0.2,0.17,0.18,0.18,0.21,0.18,0.18,0.19,0.18,0.18,0.24,0.19,0.19,0.14,0.18,0.2,0.19,0.14,0.19,0.17,0.22,0.16,0.17,0.2,0.2,0.14,0.17,0.19,0.15,0.14,0.14,0.15,0.16,0.17,0.18,0.0,0.2,0.15,0.16,0.15,0.16,0.0,0.17,0.0,0.15,0.0,0.18,0.15,0.0,0.13,0.22,0.14,0.0,0.0,0.15,0.16,0.0,0.0,0.0,0.16,0.0,0.14,0.0,0.16,0.14,0.17,0.16,0.0,0.16,0.0,0.29,0.14,0.14,0.14,0.35,0.0,0.14,0.14,0.13,0.13,82.71
11/22/2021,3.0,2.87,1.74,2.0,1.45,1.54,1.24,1.12,1.33,1.38,1.02,1.25,1.19,1.18,1.02,0.91,1.21,0.79,0.85,0.81,0.83,0.74,0.8,0.85,0.64,0.76,0.48,0.79,0.65,0.73,0.58,0.67,0.7,0.62,0.63,0.53,0.65,0.6,0.62,0.44,0.39,0.46,0.41,0.48,0.61,0.53,0.48,0.46,0.46,0.51,0.46,0.54,0.45,0.57,0.58,0.45,0.46,0.44,0.48,0.56,0.45,0.38,0.35,0.39,0.33,0.33,0.37,0.39,0.4,0.43,0.45,0.39,0.35,0.35,0.35,0.37,0.24,0.35,0.36,0.38,0.3,0.3,0.29,0.3,0.36,0.25,0.26,0.3,0.3,0.26,0.29,0.21,0.23,0.29,0.27,0.25,0.28,0.23,0.24,0.23,0.26,0.25,0.22,0.24,0.27,0.27,0.22,0.21,0.22,0.27,0.21,0.23,0.24,0.22,0.25,0.21,0.25,0.2,0.19,0.21,0.23,0.2,0.18,0.22,0.21,0.16,0.19,0.19,0.24,0.2,0.18,0.21,0.17,0.17,0.3,0.2,0.17,0.18,0.18,0.21,0.18,0.18,0.19,0.18,0.18,0.24,0.19,0.19,0.14,0.18,0.2,0.19,0.14,0.19,0.17,0.22,0.16,0.17,0.2,0.2,0.14,0.17,0.19,0.15,0.14,0.14,0.15,0.16,0.17,0.18,0.0,0.2,0.15,0.16,0.15,0.16,0.0,0.17,0.0,0.15,0.0,0.18,0.15,0.0,0.13,0.22,0.14,0.0,0.0,0.15,0.16,0.0,0.0,0.0,0.16,0.0,0.14,0.0,0.16,0.14,0.17,0.16,0.0,0.16,0.0,0.29,0.14,0.14,0.14,0.35,0.0,0.14,0.14,0.13,0.13,82.71
11/23/2021,3.0,2.87,1.74,2.0,1.45,1.54,1.24,1.12,1.33,1.38,1.02,1.25,1.19,1.18,1.02,0.91,1.21,0.79,0.85,0.81,0.83,0.74,0.8,0.85,0.64,0.76,0.48,0.79,0.65,0.73,0.58,0.67,0.7,0.62,0.63,0.53,0.65,0.6,0.62,0.44,0.39,0.46,0.41,0.48,0.61,0.53,0.48,0.46,0.46,0.51,0.46,0.54,0.45,0.57,0.58,0.45,0.46,0.44,0.48,0.56,0.45,0.38,0.35,0.39,0.33,0.33,0.37,0.39,0.4,0.43,0.45,0.39,0.35,0.35,0.35,0.37,0.24,0.35,0.36,0.38,0.3,0.3,0.29,0.3,0.36,0.25,0.26,0.3,0.3,0.26,0.29,0.21,0.23,0.29,0.27,0.25,0.28,0.23,0.24,0.23,0.26,0.25,0.22,0.24,0.27,0.27,0.22,0.21,0.22,0.27,0.21,0.23,0.24,0.22,0.25,0.21,0.25,0.2,0.19,0.21,0.23,0.2,0.18,0.22,0.21,0.16,0.19,0.19,0.24,0.2,0.18,0.21,0.17,0.17,0.3,0.2,0.17,0.18,0.18,0.21,0.18,0.18,0.19,0.18,0.18,0.24,0.19,0.19,0.14,0.18,0.2,0.19,0.14,0.19,0.17,0.22,0.16,0.17,0.2,0.2,0.14,0.17,0.19,0.15,0.14,0.14,0.15,0.16,0.17,0.18,0.0,0.2,0.15,0.16,0.15,0.16,0.0,0.17,0.0,0.15,0.0,0.18,0.15,0.0,0.13,0.22,0.14,0.0,0.0,0.15,0.16,0.0,0.0,0.0,0.16,0.0,0.14,0.0,0.16,0.14,0.17,0.16,0.0,0.16,0.0,0.29,0.14,0.14,0.14,0.35,0.0,0.14,0.14,0.13,0.13,82.71
11/24/2021,3.0,2.87,1.74,2.0,1.45,1.54,1.24,1.12,1.33,1.38,1.02,1.25,1.19,1.18,1.02,0.91,1.21,0.79,0.85,0.81,0.83,0.74,0.8,0.85,0.64,0.76,0.48,0.79,0.65,0.73,0.58,0.67,0.7,0.62,0.63,0.53,0.65,0.6,0.62,0.44,0.39,0.46,0.41,0.48,0.61,0.53,0.48,0.46,0.46,0.51,0.46,0.54,0.45,0.57,0.58,0.45,0.46,0.44,0.48,0.56,0.45,0.38,0.35,0.39,0.33,0.33,0.37,0.39,0.4,0.43,0.45,0.39,0.35,0.35,0.35,0.37,0.24,0.35,0.36,0.38,0.3,0.3,0.29,0.3,0.36,0.25,0.26,0.3,0.3,0.26,0.29,0.21,0.23,0.29,0.27,0.25,0.28,0.23,0.24,0.23,0.26,0.25,0.22,0.24,0.27,0.27,0.22,0.21,0.22,0.27,0.21,0.23,0.24,0.22,0.25,0.21,0.25,0.2,0.19,0.21,0.23,0.2,0.18,0.22,0.21,0.16,0.19,0.19,0.24,0.2,0.18,0.21,0.17,0.17,0.3,0.2,0.17,0.18,0.18,0.21,0.18,0.18,0.19,0.18,0.18,0.24,0.19,0.19,0.14,0.18,0.2,0.19,0.14,0.19,0.17,0.22,0.16,0.17,0.2,0.2,0.14,0.17,0.19,0.15,0.14,0.14,0.15,0.16,0.17,0.18,0.0,0.2,0.15,0.16,0.15,0.16,0.0,0.17,0.0,0.15,0.0,0.18,0.15,0.0,0.13,0.22,0.14,0.0,0.0,0.15,0.16,0.0,0.0,0.0,0.16,0.0,0.14,0.0,0.16,0.14,0.17,0.16,0.0,0.16,0.0,0.29,0.14,0.14,0.14,0.35,0.0,0.14,0.14,0.13,0.13,82.71
11/25/2021,3.0,2.87,1.74,2.0,1.45,1.54,1.24,1.12,1.33,1.38,1.02,1.25,1.19,1.18,1.02,0.91,1.21,0.79,0.85,0.81,0.83,0.74,0.8,0.85,0.64,0.76,0.48,0.79,0.65,0.73,0.58,0.67,0.7,0.62,0.63,0.53,0.65,0.6,0.62,0.44,0.39,0.46,0.41,0.48,0.61,0.53,0.48,0.46,0.46,0.51,0.46,0.54,0.45,0.57,0.58,0.45,0.46,0.44,0.48,0.56,0.45,0.38,0.35,0.39,0.33,0.33,0.37,0.39,0.4,0.43,0.45,0.39,0.35,0.35,0.35,0.37,0.24,0.35,0.36,0.38,0.3,0.3,0.29,0.3,0.36,0.25,0.26,0.3,0.3,0.26,0.29,0.21,0.23,0.29,0.27,0.25,0.28,0.23,0.24,0.23,0.26,0.25,0.22,0.24,0.27,0.27,0.22,0.21,0.22,0.27,0.21,0.23,0.24,0.22,0.25,0.21,0.25,0.2,0.19,0.21,0.23,0.2,0.18,0.22,0.21,0.16,0.19,0.19,0.24,0.2,0.18,0.21,0.17,0.17,0.3,0.2,0.17,0.18,0.18,0.21,0.18,0.18,0.19,0.18,0.18,0.24,0.19,0.19,0.14,0.18,0.2,0.19,0.14,0.19,0.17,0.22,0.16,0.17,0.2,0.2,0.14,0.17,0.19,0.15,0.14,0.14,0.15,0.16,0.17,0.18,0.0,0.2,0.15,0.16,0.15,0.16,0.0,0.17,0.0,0.15,0.0,0.18,0.15,0.0,0.13,0.22,0.14,0.0,0.0,0.15,0.16,0.0,0.0,0.0,0.16,0.0,0.14,0.0,0.16,0.14,0.17,0.16,0.0,0.16,0.0,0.29,0.14,0.14,0.14,0.35,0.0,0.14,0.14,0.13,0.13,82.71
11/26/2021,3.0,2.87,1.74,2.0,1.45,1.54,1.24,1.12,1.33,1.38,1.02,1.25,1.19,1.18,1.02,0.91,1.21,0.79,0.85,0.81,0.83,0.74,0.8,0.85,0.64,0.76,0.48,0.79,0.65,0.73,0.58,0.67,0.7,0.62,0.63,0.53,0.65,0.6,0.62,0.44,0.39,0.46,0.41,0.48,0.61,0.53,0.48,0.46,0.46,0.51,0.46,0.54,0.45,0.57,0.58,0.45,0.46,0.44,0.48,0.56,0.45,0.38,0.35,0.39,0.33,0.33,0.37,0.39,0.4,0.43,0.45,0.39,0.35,0.35,0.35,0.37,0.24,0.35,0.36,0.38,0.3,0.3,0.29,0.3,0.36,0.25,0.26,0.3,0.3,0.26,0.29,0.21,0.23,0.29,0.27,0.25,0.28,0.23,0.24,0.23,0.26,0.25,0.22,0.24,0.27,0.27,0.22,0.21,0.22,0.27,0.21,0.23,0.24,0.22,0.25,0.21,0.25,0.2,0.19,0.21,0.23,0.2,0.18,0.22,0.21,0.16,0.19,0.19,0.24,0.2,0.18,0.21,0.17,0.17,0.3,0.2,0.17,0.18,0.18,0.21,0.18,0.18,0.19,0.18,0.18,0.24,0.19,0.19,0.14,0.18,0.2,0.19,0.14,0.19,0.17,0.22,0.16,0.17,0.2,0.2,0.14,0.17,0.19,0.15,0.14,0.14,0.15,0.16,0.17,0.18,0.0,0.2,0.15,0.16,0.15,0.16,0.0,0.17,0.0,0.15,0.0,0.18,0.15,0.0,0.13,0.22,0.14,0.0,0.0,0.15,0.16,0.0,0.0,0.0,0.16,0.0,0.14,0.0,0.16,0.14,0.17,0.16,0.0,0.16,0.0,0.29,0.14,0.14,0.14,0.35,0.0,0.14,0.14,0.13,0.13,82.71
