,GME,OMCL,M,SAIA,NEO,GTLS,POWI,MSTR,ADC,IIPR,EXPO,AMN,ENSG,DDD,PDCE,SEM,ITRI,UFPI,JBT,BCPC,AEIS,REZI,SIG,RRC,CNMD,TRUP,WTS,VIAV,CBU,LPSN,ALRM,SHAK,PPBI,BKU,GKOS,MTDR,FHB,ROG,SPSC,STMP,KFY,AJRD,EXLS,LGIH,AGO,WDFC,MTH,NSIT,KLIC,SWN,HP,AIT,VG,FN,ABCB,ARNC,ONTO,LXP,ABG,DIOD,UNF,MED,FUL,SHOO,LCII,HI,EPRT,BBBY,CCOI,MMSI,OMI,SMPL,RCII,ISBC,ITGR,KWR,SFBS,SFNC,LTHM,SHEN,EGHT,FELE,AWR,DORM,WD,AVA,MXL,SJI,REGI,BMI,ABM,CWT,ONB,EAT,FORM,ANF,MATX,SPXC,FIX,UFS,ALGT,MDC,WWW,PRFT,ACA,KTB,FLOW,UCBI,AIN,BRC,SNBR,IBP,AEL,RMBS,IBTX,SM,COLB,EVTC,MD,CVET,ATI,PBH,MDRX,CPE,SCL,GPI,AAON,JJSF,CVBF,PLXS,OI,PRLB,SITC,GDOT,IRBT,PCRX,FBP,VCEL,CADE,ROCK,SANM,UNIT,RPAI,ODP,ESE,MYGN,SBH,FWRD,CAKE,BOOT,MOG.A,CELH,INDB,VSTO,FSS,MLI,BDN,MANT,HSKA,B,EPC,CORT,THRM,CTRE,VICR,AX,HTH,HUBG,UCTT,FFBC,COOP,WGO,SSTK,BCC,AVAV,IDCC,MGLN,FMBI,XPER,IOSP,TSE,BLMN,FCPT,SYKE,SKYW,RNST,RLGY,WSFS,CPK,MNRO,ROIC,PSMT,SVC,MODV,PMT,PRGS,XHR,RAVN,TWO,ARI,BGS,UNFI,WRE,FBC,BIG,STATE STREET INSTITUTIONAL LIQ STATE STR,IRT,CYTK,GMS,CVCO,CCS,VRTS,INT,AAWW,PIPR,KALU,CORE,BANR,TRMK,n/a,THS,TTEC,TTGT,LGND,AAT,CNK,XNCR,AMEH,PLMR,ARCB,TBK,MDP,WIRE,DRH,NMIH,GNW,SBCF,GPRE,VBTX,BCEI,SKT,CIVI,NTCT,VRTV,PRAA,NPO,COKE,VGR,STC,ACLS,CDMO,SUM
11/03/2021,0.0,0.73,0.78,0.0,0.53,0.6,0.59,0.0,0.46,0.59,0.56,0.44,0.38,0.33,0.49,0.33,0.33,0.48,0.44,0.47,0.33,0.33,0.44,0.57,0.4,0.33,0.49,0.33,0.36,0.31,0.36,0.25,0.37,0.35,0.2,0.43,0.34,0.35,0.52,0.0,0.4,0.31,0.38,0.3,0.38,0.29,0.39,0.31,0.33,0.31,0.31,0.36,0.38,0.33,0.33,0.3,0.37,0.38,0.36,0.41,0.28,0.22,0.35,0.33,0.33,0.31,0.33,0.0,0.31,0.32,0.25,0.31,0.3,0.32,0.28,0.31,0.37,0.3,0.43,0.0,0.24,0.32,0.32,0.28,0.36,0.26,0.42,0.24,0.3,0.28,0.28,0.29,0.27,0.0,0.29,0.23,0.34,0.25,0.31,0.26,0.25,0.26,0.26,0.38,0.24,0.24,0.29,0.28,0.25,0.24,0.2,0.28,0.25,0.24,0.25,0.39,0.25,0.25,0.22,0.2,0.19,0.28,0.0,0.19,0.24,0.31,0.28,0.21,0.24,0.23,0.19,0.0,0.27,0.22,0.22,0.22,0.27,0.2,0.0,0.2,0.23,0.31,0.0,0.19,0.21,0.23,0.0,0.26,0.0,0.29,0.21,0.34,0.26,0.23,0.25,0.28,0.21,0.22,0.22,0.0,0.0,0.0,0.23,0.0,0.3,0.27,0.21,0.25,0.21,0.21,0.36,0.21,0.27,0.21,0.19,0.19,0.21,0.21,0.0,0.21,0.2,0.0,0.21,0.0,0.2,0.2,0.19,0.23,0.22,0.19,0.2,0.0,0.0,0.0,0.0,0.21,0.19,0.2,0.21,0.0,0.0,0.23,0.2,0.23,0.0,0.0,0.23,0.27,0.2,0.19,0.0,0.22,0.0,0.21,0.22,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.22,0.23,0.0,0.0,0.22,0.24,0.21,0.22,0.26,0.22,0.26,0.0,0.2,0.2,0.19,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.66
11/04/2021,0.0,0.7,0.82,0.0,0.53,0.6,0.58,0.0,0.45,0.59,0.55,0.45,0.38,0.36,0.49,0.33,0.34,0.47,0.45,0.45,0.33,0.35,0.47,0.55,0.39,0.33,0.49,0.33,0.37,0.31,0.36,0.27,0.38,0.36,0.2,0.44,0.34,0.36,0.48,0.0,0.41,0.3,0.37,0.31,0.38,0.28,0.37,0.31,0.33,0.31,0.32,0.35,0.38,0.33,0.33,0.31,0.37,0.38,0.36,0.41,0.28,0.23,0.35,0.33,0.33,0.32,0.33,0.0,0.3,0.3,0.25,0.31,0.3,0.32,0.27,0.31,0.36,0.31,0.43,0.0,0.24,0.31,0.3,0.28,0.35,0.26,0.43,0.24,0.31,0.27,0.28,0.29,0.27,0.0,0.3,0.23,0.34,0.25,0.31,0.25,0.25,0.26,0.26,0.37,0.24,0.24,0.29,0.28,0.25,0.24,0.2,0.29,0.25,0.23,0.25,0.41,0.25,0.26,0.21,0.0,0.19,0.28,0.0,0.2,0.24,0.31,0.28,0.21,0.24,0.23,0.0,0.0,0.27,0.22,0.23,0.22,0.27,0.2,0.0,0.2,0.23,0.31,0.0,0.19,0.21,0.22,0.0,0.26,0.0,0.29,0.2,0.35,0.27,0.22,0.25,0.28,0.21,0.22,0.22,0.0,0.0,0.0,0.24,0.0,0.3,0.26,0.21,0.25,0.22,0.22,0.34,0.22,0.26,0.22,0.19,0.19,0.2,0.21,0.0,0.21,0.2,0.0,0.2,0.0,0.2,0.2,0.19,0.23,0.21,0.19,0.2,0.0,0.0,0.0,0.0,0.21,0.19,0.19,0.21,0.0,0.0,0.23,0.2,0.23,0.0,0.0,0.23,0.26,0.21,0.19,0.0,0.21,0.0,0.21,0.23,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.22,0.23,0.0,0.2,0.22,0.24,0.2,0.23,0.26,0.22,0.27,0.0,0.2,0.21,0.19,0.19,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.73
11/05/2021,0.0,0.7,0.82,0.0,0.52,0.6,0.57,0.0,0.45,0.59,0.55,0.45,0.36,0.36,0.48,0.33,0.33,0.47,0.44,0.46,0.33,0.34,0.47,0.56,0.4,0.32,0.5,0.35,0.36,0.31,0.36,0.26,0.38,0.35,0.19,0.44,0.34,0.47,0.48,0.0,0.41,0.3,0.39,0.27,0.38,0.28,0.37,0.31,0.31,0.31,0.32,0.35,0.37,0.38,0.32,0.32,0.37,0.38,0.33,0.42,0.28,0.23,0.35,0.32,0.33,0.31,0.33,0.0,0.3,0.3,0.26,0.31,0.3,0.32,0.27,0.32,0.37,0.31,0.45,0.0,0.24,0.32,0.31,0.28,0.35,0.26,0.43,0.23,0.3,0.28,0.28,0.29,0.27,0.0,0.3,0.24,0.33,0.26,0.31,0.25,0.25,0.25,0.26,0.38,0.24,0.24,0.3,0.28,0.24,0.24,0.19,0.28,0.26,0.24,0.25,0.41,0.25,0.24,0.21,0.0,0.19,0.28,0.0,0.19,0.24,0.32,0.27,0.21,0.24,0.23,0.0,0.0,0.27,0.21,0.23,0.22,0.26,0.2,0.0,0.21,0.24,0.31,0.0,0.19,0.21,0.22,0.0,0.26,0.0,0.3,0.2,0.35,0.27,0.22,0.24,0.28,0.21,0.22,0.21,0.0,0.0,0.0,0.25,0.0,0.3,0.27,0.21,0.25,0.22,0.21,0.34,0.22,0.25,0.23,0.2,0.2,0.2,0.21,0.0,0.21,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.24,0.21,0.19,0.2,0.0,0.0,0.0,0.0,0.21,0.19,0.19,0.2,0.0,0.0,0.23,0.2,0.23,0.0,0.0,0.23,0.27,0.21,0.19,0.0,0.21,0.0,0.21,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.24,0.0,0.2,0.22,0.25,0.2,0.25,0.27,0.22,0.27,0.19,0.2,0.21,0.19,0.19,0.19,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.84
11/08/2021,0.0,0.7,0.87,0.0,0.43,0.58,0.56,0.0,0.44,0.58,0.55,0.48,0.37,0.36,0.49,0.34,0.32,0.48,0.47,0.46,0.33,0.35,0.5,0.54,0.41,0.37,0.5,0.34,0.36,0.29,0.36,0.28,0.37,0.35,0.23,0.42,0.33,0.46,0.48,0.0,0.41,0.3,0.4,0.26,0.37,0.29,0.37,0.32,0.32,0.3,0.33,0.35,0.38,0.39,0.32,0.3,0.39,0.36,0.32,0.43,0.28,0.23,0.35,0.35,0.34,0.31,0.32,0.19,0.3,0.31,0.31,0.3,0.25,0.31,0.27,0.31,0.37,0.3,0.45,0.0,0.22,0.32,0.31,0.29,0.38,0.25,0.43,0.23,0.27,0.28,0.28,0.29,0.27,0.0,0.31,0.26,0.35,0.25,0.31,0.25,0.25,0.25,0.27,0.44,0.23,0.25,0.29,0.28,0.25,0.24,0.19,0.28,0.25,0.24,0.24,0.39,0.25,0.23,0.21,0.0,0.19,0.28,0.0,0.2,0.24,0.32,0.28,0.21,0.24,0.24,0.0,0.0,0.27,0.22,0.24,0.23,0.26,0.2,0.0,0.22,0.24,0.29,0.0,0.19,0.21,0.21,0.0,0.26,0.19,0.31,0.21,0.36,0.27,0.24,0.25,0.28,0.21,0.21,0.0,0.0,0.0,0.19,0.24,0.0,0.3,0.28,0.21,0.26,0.23,0.21,0.34,0.22,0.26,0.24,0.2,0.2,0.2,0.21,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.19,0.23,0.21,0.0,0.2,0.0,0.0,0.19,0.0,0.21,0.2,0.0,0.2,0.0,0.19,0.24,0.19,0.23,0.0,0.0,0.23,0.29,0.22,0.2,0.0,0.21,0.0,0.22,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.24,0.0,0.2,0.22,0.25,0.2,0.26,0.27,0.21,0.26,0.19,0.0,0.2,0.0,0.19,0.0,0.24,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.09
11/09/2021,0.0,0.68,0.86,0.0,0.45,0.6,0.54,0.0,0.43,0.58,0.54,0.41,0.38,0.36,0.5,0.33,0.32,0.48,0.46,0.46,0.32,0.34,0.49,0.55,0.4,0.39,0.5,0.32,0.36,0.28,0.36,0.31,0.37,0.35,0.23,0.42,0.33,0.44,0.47,0.0,0.41,0.3,0.4,0.26,0.36,0.28,0.37,0.33,0.31,0.3,0.33,0.35,0.39,0.39,0.32,0.31,0.4,0.36,0.36,0.43,0.28,0.23,0.34,0.34,0.34,0.32,0.32,0.21,0.28,0.31,0.29,0.3,0.23,0.31,0.26,0.32,0.37,0.31,0.45,0.0,0.23,0.32,0.31,0.29,0.38,0.25,0.42,0.23,0.26,0.28,0.28,0.29,0.27,0.0,0.3,0.25,0.34,0.26,0.32,0.24,0.25,0.26,0.27,0.43,0.24,0.24,0.29,0.28,0.25,0.24,0.0,0.27,0.25,0.23,0.24,0.4,0.25,0.23,0.22,0.0,0.2,0.28,0.0,0.21,0.24,0.31,0.27,0.21,0.24,0.24,0.0,0.0,0.27,0.21,0.23,0.23,0.26,0.19,0.0,0.22,0.25,0.29,0.0,0.19,0.21,0.21,0.0,0.25,0.2,0.31,0.22,0.36,0.26,0.23,0.25,0.28,0.21,0.2,0.0,0.0,0.0,0.19,0.24,0.0,0.29,0.28,0.21,0.25,0.23,0.21,0.33,0.22,0.25,0.24,0.19,0.2,0.19,0.21,0.0,0.2,0.2,0.0,0.2,0.0,0.22,0.2,0.0,0.23,0.21,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.19,0.25,0.19,0.23,0.0,0.0,0.23,0.3,0.22,0.2,0.0,0.21,0.0,0.2,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.23,0.0,0.21,0.21,0.29,0.2,0.25,0.26,0.21,0.25,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.25,0.22,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,58.89
11/10/2021,0.0,0.68,0.86,0.0,0.45,0.6,0.54,0.0,0.43,0.58,0.54,0.41,0.38,0.36,0.5,0.33,0.32,0.48,0.46,0.46,0.32,0.34,0.49,0.55,0.4,0.39,0.5,0.32,0.36,0.28,0.36,0.31,0.37,0.35,0.23,0.42,0.33,0.44,0.47,0.0,0.41,0.3,0.4,0.26,0.36,0.28,0.37,0.33,0.31,0.3,0.33,0.35,0.39,0.39,0.32,0.31,0.4,0.36,0.36,0.43,0.28,0.23,0.34,0.34,0.34,0.32,0.32,0.21,0.28,0.31,0.29,0.3,0.23,0.31,0.26,0.32,0.37,0.31,0.45,0.0,0.23,0.32,0.31,0.29,0.38,0.25,0.42,0.23,0.26,0.28,0.28,0.29,0.27,0.0,0.3,0.25,0.34,0.26,0.32,0.24,0.25,0.26,0.27,0.43,0.24,0.24,0.29,0.28,0.25,0.24,0.0,0.27,0.25,0.23,0.24,0.4,0.25,0.23,0.22,0.0,0.2,0.28,0.0,0.21,0.24,0.31,0.27,0.21,0.24,0.24,0.0,0.0,0.27,0.21,0.23,0.23,0.26,0.19,0.0,0.22,0.25,0.29,0.0,0.19,0.21,0.21,0.0,0.25,0.2,0.31,0.22,0.36,0.26,0.23,0.25,0.28,0.21,0.2,0.0,0.0,0.0,0.19,0.24,0.0,0.29,0.28,0.21,0.25,0.23,0.21,0.33,0.22,0.25,0.24,0.19,0.2,0.19,0.21,0.0,0.2,0.2,0.0,0.2,0.0,0.22,0.2,0.0,0.23,0.21,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.19,0.25,0.19,0.23,0.0,0.0,0.23,0.3,0.22,0.2,0.0,0.21,0.0,0.2,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.23,0.0,0.21,0.21,0.29,0.2,0.25,0.26,0.21,0.25,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.25,0.22,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,58.89
11/11/2021,0.0,0.69,0.86,0.0,0.47,0.62,0.54,0.0,0.43,0.59,0.55,0.43,0.38,0.37,0.5,0.32,0.3,0.48,0.47,0.47,0.32,0.33,0.49,0.56,0.4,0.37,0.51,0.31,0.35,0.28,0.36,0.29,0.37,0.35,0.22,0.44,0.33,0.45,0.46,0.0,0.4,0.3,0.4,0.26,0.36,0.28,0.37,0.33,0.32,0.3,0.33,0.35,0.38,0.39,0.32,0.31,0.39,0.36,0.37,0.43,0.28,0.23,0.34,0.34,0.34,0.32,0.31,0.2,0.28,0.31,0.29,0.3,0.24,0.31,0.26,0.32,0.37,0.31,0.46,0.0,0.22,0.32,0.3,0.29,0.38,0.24,0.42,0.23,0.26,0.28,0.28,0.29,0.27,0.0,0.3,0.25,0.35,0.27,0.32,0.24,0.26,0.25,0.27,0.43,0.24,0.25,0.29,0.28,0.25,0.24,0.0,0.27,0.25,0.23,0.24,0.4,0.25,0.23,0.21,0.0,0.2,0.28,0.0,0.22,0.24,0.32,0.27,0.2,0.23,0.23,0.0,0.0,0.26,0.21,0.22,0.23,0.26,0.0,0.0,0.22,0.25,0.28,0.0,0.0,0.21,0.22,0.0,0.25,0.19,0.31,0.21,0.35,0.27,0.23,0.25,0.29,0.21,0.2,0.0,0.0,0.0,0.21,0.24,0.0,0.3,0.28,0.21,0.25,0.23,0.22,0.34,0.21,0.25,0.24,0.19,0.19,0.19,0.21,0.0,0.2,0.19,0.0,0.2,0.0,0.22,0.2,0.0,0.23,0.21,0.0,0.19,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.19,0.0,0.19,0.25,0.19,0.23,0.0,0.0,0.23,0.3,0.22,0.22,0.0,0.21,0.0,0.21,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0.0,0.2,0.21,0.29,0.2,0.25,0.26,0.21,0.25,0.19,0.0,0.19,0.0,0.21,0.19,0.0,0.19,0.26,0.22,0.19,0.19,0.19,0.0,0.0,0.0,0.0,0.0,58.9
11/12/2021,0.0,0.7,0.84,0.0,0.47,0.62,0.54,0.0,0.43,0.59,0.55,0.44,0.38,0.32,0.51,0.32,0.29,0.48,0.48,0.47,0.31,0.35,0.48,0.56,0.41,0.38,0.51,0.31,0.35,0.29,0.36,0.29,0.37,0.35,0.21,0.44,0.33,0.45,0.46,0.0,0.4,0.29,0.4,0.27,0.35,0.28,0.39,0.32,0.31,0.29,0.33,0.36,0.38,0.39,0.32,0.31,0.39,0.36,0.37,0.43,0.28,0.23,0.35,0.34,0.34,0.32,0.31,0.2,0.29,0.3,0.29,0.3,0.24,0.31,0.25,0.32,0.36,0.31,0.45,0.0,0.23,0.32,0.3,0.29,0.38,0.25,0.42,0.23,0.25,0.28,0.28,0.28,0.26,0.0,0.3,0.25,0.35,0.27,0.32,0.24,0.26,0.26,0.27,0.43,0.24,0.25,0.29,0.27,0.25,0.24,0.0,0.27,0.26,0.23,0.24,0.4,0.25,0.23,0.21,0.0,0.2,0.28,0.0,0.23,0.24,0.32,0.28,0.2,0.23,0.23,0.0,0.0,0.27,0.21,0.22,0.23,0.26,0.0,0.0,0.22,0.23,0.28,0.0,0.0,0.21,0.22,0.0,0.26,0.19,0.32,0.21,0.34,0.27,0.23,0.26,0.29,0.21,0.2,0.0,0.0,0.0,0.21,0.24,0.0,0.3,0.28,0.21,0.25,0.24,0.22,0.33,0.21,0.25,0.24,0.19,0.19,0.2,0.21,0.0,0.2,0.19,0.0,0.2,0.0,0.22,0.2,0.0,0.23,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.19,0.0,0.19,0.25,0.19,0.23,0.0,0.0,0.23,0.31,0.23,0.22,0.19,0.2,0.0,0.2,0.23,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.24,0.22,0.0,0.21,0.2,0.32,0.2,0.25,0.26,0.21,0.26,0.19,0.0,0.19,0.0,0.2,0.19,0.0,0.0,0.25,0.21,0.19,0.0,0.19,0.0,0.0,0.0,0.0,0.0,58.900000000000006
11/15/2021,0.0,0.69,0.85,0.0,0.46,0.6,0.54,0.0,0.43,0.59,0.57,0.45,0.38,0.28,0.5,0.32,0.29,0.48,0.47,0.47,0.32,0.35,0.49,0.54,0.39,0.37,0.5,0.31,0.36,0.28,0.35,0.29,0.37,0.36,0.21,0.43,0.33,0.45,0.45,0.0,0.4,0.29,0.4,0.27,0.35,0.28,0.38,0.33,0.31,0.32,0.32,0.36,0.38,0.39,0.32,0.3,0.39,0.37,0.37,0.44,0.27,0.24,0.36,0.34,0.34,0.32,0.31,0.21,0.29,0.31,0.28,0.29,0.25,0.31,0.26,0.32,0.37,0.31,0.44,0.0,0.22,0.33,0.3,0.3,0.39,0.25,0.43,0.24,0.25,0.28,0.29,0.29,0.27,0.0,0.29,0.25,0.36,0.26,0.32,0.24,0.25,0.26,0.25,0.41,0.24,0.25,0.29,0.28,0.25,0.24,0.0,0.27,0.28,0.23,0.24,0.38,0.25,0.23,0.22,0.0,0.2,0.28,0.0,0.22,0.24,0.33,0.28,0.2,0.24,0.23,0.0,0.0,0.27,0.21,0.22,0.22,0.26,0.0,0.0,0.22,0.23,0.28,0.0,0.0,0.21,0.22,0.2,0.26,0.19,0.31,0.21,0.33,0.26,0.22,0.26,0.32,0.22,0.0,0.0,0.0,0.21,0.21,0.25,0.0,0.3,0.28,0.21,0.25,0.23,0.22,0.33,0.22,0.25,0.24,0.0,0.2,0.2,0.21,0.0,0.2,0.2,0.0,0.19,0.0,0.22,0.2,0.0,0.24,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.19,0.0,0.19,0.26,0.19,0.23,0.0,0.0,0.23,0.29,0.22,0.22,0.0,0.21,0.0,0.2,0.23,0.0,0.0,0.19,0.19,0.0,0.0,0.0,0.23,0.24,0.0,0.2,0.21,0.35,0.21,0.25,0.27,0.21,0.26,0.19,0.0,0.19,0.0,0.19,0.19,0.0,0.0,0.25,0.22,0.19,0.0,0.2,0.2,0.0,0.0,0.0,0.0,58.98
11/16/2021,0.0,0.69,0.85,0.0,0.46,0.6,0.54,0.0,0.43,0.59,0.57,0.45,0.38,0.28,0.5,0.32,0.29,0.48,0.47,0.47,0.32,0.35,0.49,0.54,0.39,0.37,0.5,0.31,0.36,0.28,0.35,0.29,0.37,0.36,0.21,0.43,0.33,0.45,0.45,0.0,0.4,0.29,0.4,0.27,0.35,0.28,0.38,0.33,0.31,0.32,0.32,0.36,0.38,0.39,0.32,0.3,0.39,0.37,0.37,0.44,0.27,0.24,0.36,0.34,0.34,0.32,0.31,0.21,0.29,0.31,0.28,0.29,0.25,0.31,0.26,0.32,0.37,0.31,0.44,0.0,0.22,0.33,0.3,0.3,0.39,0.25,0.43,0.24,0.25,0.28,0.29,0.29,0.27,0.0,0.29,0.25,0.36,0.26,0.32,0.24,0.25,0.26,0.25,0.41,0.24,0.25,0.29,0.28,0.25,0.24,0.0,0.27,0.28,0.23,0.24,0.38,0.25,0.23,0.22,0.0,0.2,0.28,0.0,0.22,0.24,0.33,0.28,0.2,0.24,0.23,0.0,0.0,0.27,0.21,0.22,0.22,0.26,0.0,0.0,0.22,0.23,0.28,0.0,0.0,0.21,0.22,0.2,0.26,0.19,0.31,0.21,0.33,0.26,0.22,0.26,0.32,0.22,0.0,0.0,0.0,0.21,0.21,0.25,0.0,0.3,0.28,0.21,0.25,0.23,0.22,0.33,0.22,0.25,0.24,0.0,0.2,0.2,0.21,0.0,0.2,0.2,0.0,0.19,0.0,0.22,0.2,0.0,0.24,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.19,0.0,0.19,0.26,0.19,0.23,0.0,0.0,0.23,0.29,0.22,0.22,0.0,0.21,0.0,0.2,0.23,0.0,0.0,0.19,0.19,0.0,0.0,0.0,0.23,0.24,0.0,0.2,0.21,0.35,0.21,0.25,0.27,0.21,0.26,0.19,0.0,0.19,0.0,0.19,0.19,0.0,0.0,0.25,0.22,0.19,0.0,0.2,0.2,0.0,0.0,0.0,0.0,58.98
11/17/2021,0.0,0.68,0.84,0.0,0.46,0.61,0.55,0.0,0.43,0.59,0.57,0.46,0.38,0.29,0.49,0.32,0.29,0.48,0.46,0.47,0.31,0.36,0.48,0.53,0.39,0.39,0.5,0.31,0.35,0.28,0.35,0.29,0.37,0.36,0.21,0.43,0.33,0.45,0.47,0.0,0.4,0.29,0.4,0.28,0.35,0.28,0.38,0.33,0.33,0.31,0.32,0.36,0.38,0.4,0.32,0.31,0.39,0.36,0.37,0.43,0.27,0.24,0.37,0.34,0.34,0.32,0.3,0.21,0.29,0.3,0.29,0.3,0.25,0.32,0.26,0.32,0.37,0.31,0.45,0.0,0.22,0.32,0.3,0.3,0.38,0.25,0.43,0.24,0.23,0.28,0.29,0.29,0.27,0.0,0.29,0.25,0.36,0.26,0.32,0.24,0.25,0.26,0.25,0.41,0.24,0.25,0.3,0.28,0.25,0.24,0.0,0.28,0.27,0.23,0.24,0.37,0.25,0.23,0.22,0.0,0.19,0.28,0.0,0.22,0.24,0.33,0.28,0.2,0.23,0.23,0.0,0.0,0.27,0.21,0.22,0.22,0.27,0.0,0.0,0.22,0.23,0.28,0.0,0.0,0.21,0.21,0.2,0.26,0.19,0.31,0.21,0.28,0.37,0.23,0.26,0.31,0.22,0.19,0.0,0.0,0.21,0.21,0.26,0.0,0.3,0.28,0.21,0.25,0.23,0.21,0.33,0.22,0.26,0.24,0.19,0.2,0.2,0.21,0.0,0.2,0.2,0.0,0.19,0.0,0.21,0.2,0.0,0.23,0.21,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.19,0.0,0.19,0.25,0.19,0.23,0.0,0.0,0.23,0.29,0.22,0.22,0.19,0.21,0.0,0.2,0.23,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.19,0.2,0.37,0.2,0.25,0.27,0.21,0.26,0.0,0.0,0.2,0.0,0.19,0.0,0.0,0.0,0.24,0.21,0.19,0.0,0.2,0.21,0.0,0.0,0.0,0.0,59.03
11/18/2021,0.0,0.69,0.86,0.0,0.44,0.61,0.57,0.0,0.43,0.61,0.57,0.47,0.38,0.29,0.5,0.32,0.29,0.48,0.47,0.47,0.31,0.35,0.47,0.53,0.39,0.39,0.5,0.32,0.35,0.28,0.34,0.29,0.37,0.35,0.2,0.44,0.33,0.45,0.47,0.0,0.4,0.29,0.4,0.27,0.35,0.28,0.38,0.32,0.34,0.32,0.31,0.36,0.38,0.39,0.32,0.3,0.38,0.37,0.37,0.43,0.27,0.24,0.37,0.34,0.35,0.31,0.3,0.2,0.3,0.3,0.29,0.3,0.25,0.32,0.26,0.32,0.37,0.31,0.43,0.0,0.23,0.32,0.3,0.3,0.38,0.25,0.43,0.24,0.23,0.28,0.29,0.29,0.27,0.0,0.29,0.25,0.36,0.26,0.32,0.24,0.25,0.26,0.25,0.41,0.24,0.25,0.29,0.28,0.25,0.23,0.0,0.27,0.27,0.23,0.24,0.37,0.25,0.23,0.21,0.0,0.2,0.27,0.0,0.22,0.23,0.33,0.28,0.21,0.23,0.23,0.0,0.0,0.26,0.21,0.23,0.22,0.27,0.0,0.0,0.21,0.23,0.29,0.0,0.0,0.21,0.2,0.2,0.25,0.19,0.32,0.21,0.26,0.37,0.24,0.26,0.3,0.22,0.0,0.0,0.0,0.21,0.21,0.25,0.0,0.31,0.28,0.2,0.26,0.24,0.21,0.32,0.22,0.26,0.24,0.0,0.2,0.19,0.21,0.0,0.2,0.2,0.0,0.19,0.0,0.21,0.2,0.0,0.23,0.21,0.19,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.19,0.25,0.19,0.23,0.0,0.0,0.24,0.29,0.22,0.22,0.19,0.21,0.0,0.21,0.23,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.19,0.19,0.4,0.19,0.25,0.27,0.21,0.26,0.0,0.0,0.19,0.0,0.0,0.19,0.0,0.19,0.25,0.21,0.0,0.0,0.2,0.21,0.2,0.19,0.0,0.0,59.0
