,SPXL,ProShares UltraPro S&P500,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,TSLA,NVDA,JPM,JNJ,V,HD,UNH,BRK.B,PYPL,PG,DIS,MA,BAC,ADBE,XOM,CMCSA,INTC,VZ,NFLX,PFE,CRM,CSCO,KO,T,PEP,ABT,MRK,ABBV,CVX,TMO,WMT,NKE,LLY,ACN,AVGO,WFC,MCD,TXN,COST,Us Dollars,MDT,DHR,ORCL,QCOM,PM,HON,UNP,C,BMY,NEE,UPS,LOW,AMGN,SBUX,RTX,BA,IBM,CHTR,AMAT,TGT,GS,INTU,AMT,CAT,GE,MMM,AMD,MS,DE,CVS,AXP,NOW,ISRG,SPGI,ANTM,BLK,MO,ZTS,GILD,PLD,MDLZ,MU,LMT,LRCX,FIS,SCHW,CI,USB,SYK,CCI,SQ,ADP,BKNG,TFC,CSX,PNC,TJX,CME,DUK,GM,COF,FDX,MMC,CL,ATVI,NSC,ILMN,SNAP,COP,BDX,SHW,BX,SO,ADSK,EW,ITW,APD,ICE,EQIX,EL,CB,ETN,D,ADI,FISV,BSX,WM,EMR,DD,F,UBER,MCO,TMUS,PGR,BIIB,HUM,GPN,HCA,DG,ECL,NOC,EBAY,TWTR,JCI,VRTX,EOG,IDXX,NEM,DOW,GD,LHX,ROP,SLB,KLAC,TT,TEL,TROW,KMB,A,HPQ,ZM,PSA,EXC,ROST,REGN,IQV,MET,DOCU,AEP,BK,INFO,SPG,ORLY,ALL,PRU,BAX,CNC,ALXN,MSCI,CMG,EA,AIG,SNPS,MPC,PPG,APH,VEEV,SYY,SRE,WDAY,PH,DLR,TRV,OTIS,MSI,WELL,PANW,CDNS,MRVL,FTNT,YUM,CTSH,DXCM,UPRO,WBA,n/a,RMD,MAR,AZO,XLNX,PAYX,HLT,GIS,MCHP,AFL,MCK,ADM,PSX,CERN,STT,WMB,PPL,BF.B,DTM,AVB,RSG,SWKS,CAG,MTD,XEL,CTVA,GLW,BLL,VRSK,CTAS,CHD,FE,VFC,CMS,MTCH,RNG,CTXS,KMI,PEG,PCAR,AME,WEC,SBAC,AWK,CPRT,WTW,O,ZBH,DTE,ETR,CSGP,AKAM,LVS,BMRN,AZN,OGN,VLO,SUM
07/23/2021,10.22,10.19,5.9,5.54,4.55,2.1,1.9,1.92,1.38,1.01,1.05,1.04,0.96,0.93,0.9,0.88,0.81,0.8,0.76,0.76,0.7,0.67,0.56,0.61,0.55,0.54,0.54,0.53,0.48,0.49,0.5,0.47,0.51,0.48,0.45,0.46,0.42,0.47,0.46,0.45,0.45,0.46,0.42,0.41,0.41,0.4,0.42,0.0,0.39,0.4,0.42,0.37,0.35,0.38,0.34,0.33,0.35,0.36,0.34,0.34,0.33,0.32,0.3,0.28,0.29,0.28,0.28,0.3,0.28,0.29,0.29,0.27,0.26,0.27,0.24,0.26,0.25,0.25,0.24,0.24,0.24,0.23,0.22,0.21,0.21,0.22,0.21,0.22,0.21,0.19,0.2,0.2,0.2,0.19,0.19,0.19,0.18,0.2,0.19,0.19,0.17,0.17,0.17,0.17,0.17,0.17,0.18,0.16,0.17,0.16,0.16,0.17,0.16,0.15,0.16,0.14,0.14,0.15,0.15,0.16,0.15,0.15,0.15,0.15,0.14,0.15,0.15,0.15,0.15,0.15,0.14,0.13,0.14,0.14,0.14,0.14,0.13,0.13,0.12,0.14,0.13,0.13,0.12,0.13,0.13,0.15,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.1,0.12,0.11,0.1,0.11,0.11,0.11,0.09,0.1,0.11,0.1,0.11,0.11,0.1,0.1,0.09,0.11,0.1,0.1,0.1,0.1,0.1,0.11,0.1,0.09,0.1,0.09,0.1,0.09,0.09,0.09,0.09,0.09,0.1,0.1,0.09,0.09,0.09,0.0,0.0,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.3
07/26/2021,10.38,10.35,5.84,5.59,4.56,2.13,1.9,1.92,1.33,1.05,1.04,1.03,0.95,0.92,0.89,0.86,0.82,0.78,0.75,0.77,0.69,0.67,0.56,0.61,0.55,0.54,0.51,0.52,0.49,0.5,0.5,0.46,0.5,0.47,0.44,0.46,0.42,0.46,0.45,0.46,0.45,0.46,0.42,0.41,0.42,0.39,0.41,0.11,0.39,0.4,0.42,0.37,0.36,0.38,0.34,0.33,0.35,0.35,0.34,0.33,0.33,0.33,0.3,0.28,0.29,0.28,0.28,0.3,0.28,0.29,0.28,0.26,0.25,0.26,0.25,0.27,0.25,0.24,0.24,0.24,0.24,0.23,0.22,0.21,0.21,0.21,0.2,0.21,0.21,0.19,0.2,0.2,0.2,0.18,0.19,0.18,0.18,0.18,0.2,0.19,0.17,0.17,0.17,0.16,0.17,0.17,0.17,0.16,0.17,0.16,0.17,0.16,0.15,0.15,0.16,0.14,0.14,0.15,0.15,0.17,0.15,0.15,0.15,0.15,0.14,0.15,0.15,0.15,0.15,0.15,0.14,0.13,0.14,0.14,0.14,0.14,0.13,0.12,0.12,0.14,0.13,0.12,0.12,0.13,0.13,0.15,0.13,0.13,0.12,0.13,0.12,0.12,0.11,0.1,0.12,0.11,0.1,0.11,0.11,0.11,0.09,0.11,0.11,0.1,0.1,0.1,0.1,0.09,0.09,0.1,0.1,0.1,0.1,0.1,0.09,0.11,0.1,0.09,0.1,0.09,0.1,0.09,0.09,0.09,0.09,0.0,0.1,0.11,0.09,0.09,0.09,0.0,0.09,0.09,0.09,0.0,0.0,0.09,0.09,0.09,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.33
07/27/2021,10.54,10.51,5.83,5.58,4.52,2.21,1.94,1.96,1.3,1.03,1.02,1.03,0.95,0.93,0.89,0.85,0.82,0.78,0.74,0.78,0.68,0.67,0.55,0.61,0.51,0.53,0.51,0.52,0.48,0.5,0.5,0.46,0.5,0.47,0.44,0.46,0.42,0.46,0.45,0.46,0.46,0.46,0.42,0.4,0.42,0.39,0.41,0.11,0.38,0.4,0.4,0.37,0.35,0.37,0.34,0.33,0.35,0.35,0.33,0.34,0.32,0.33,0.3,0.28,0.29,0.28,0.28,0.3,0.28,0.29,0.28,0.26,0.25,0.26,0.25,0.26,0.25,0.24,0.24,0.24,0.24,0.22,0.21,0.2,0.21,0.21,0.2,0.21,0.21,0.19,0.2,0.2,0.2,0.18,0.19,0.18,0.18,0.18,0.2,0.19,0.17,0.17,0.17,0.16,0.17,0.17,0.17,0.15,0.17,0.16,0.17,0.16,0.15,0.15,0.16,0.17,0.13,0.15,0.15,0.17,0.15,0.15,0.15,0.14,0.14,0.15,0.15,0.15,0.15,0.14,0.14,0.13,0.14,0.14,0.14,0.13,0.12,0.12,0.12,0.13,0.13,0.12,0.12,0.13,0.13,0.15,0.13,0.13,0.12,0.13,0.12,0.12,0.11,0.1,0.12,0.11,0.1,0.11,0.11,0.11,0.09,0.11,0.11,0.1,0.1,0.1,0.1,0.09,0.09,0.1,0.1,0.1,0.1,0.1,0.09,0.11,0.1,0.09,0.1,0.09,0.1,0.09,0.09,0.09,0.09,0.0,0.1,0.11,0.09,0.09,0.09,0.0,0.09,0.09,0.09,0.0,0.0,0.09,0.09,0.09,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.46
07/28/2021,10.54,10.51,5.83,5.58,4.52,2.21,1.94,1.96,1.3,1.03,1.02,1.03,0.95,0.93,0.89,0.85,0.82,0.78,0.74,0.78,0.68,0.67,0.55,0.61,0.51,0.53,0.51,0.52,0.48,0.5,0.5,0.46,0.5,0.47,0.44,0.46,0.42,0.46,0.45,0.46,0.46,0.46,0.42,0.4,0.42,0.39,0.41,0.11,0.38,0.4,0.4,0.37,0.35,0.37,0.34,0.33,0.35,0.35,0.33,0.34,0.32,0.33,0.3,0.28,0.29,0.28,0.28,0.3,0.28,0.29,0.28,0.26,0.25,0.26,0.25,0.26,0.25,0.24,0.24,0.24,0.24,0.22,0.21,0.2,0.21,0.21,0.2,0.21,0.21,0.19,0.2,0.2,0.2,0.18,0.19,0.18,0.18,0.18,0.2,0.19,0.17,0.17,0.17,0.16,0.17,0.17,0.17,0.15,0.17,0.16,0.17,0.16,0.15,0.15,0.16,0.17,0.13,0.15,0.15,0.17,0.15,0.15,0.15,0.14,0.14,0.15,0.15,0.15,0.15,0.14,0.14,0.13,0.14,0.14,0.14,0.13,0.12,0.12,0.12,0.13,0.13,0.12,0.12,0.13,0.13,0.15,0.13,0.13,0.12,0.13,0.12,0.12,0.11,0.1,0.12,0.11,0.1,0.11,0.11,0.11,0.09,0.11,0.11,0.1,0.1,0.1,0.1,0.09,0.09,0.1,0.1,0.1,0.1,0.1,0.09,0.11,0.1,0.09,0.1,0.09,0.1,0.09,0.09,0.09,0.09,0.0,0.1,0.11,0.09,0.09,0.09,0.0,0.09,0.09,0.09,0.0,0.0,0.09,0.09,0.09,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.46
07/29/2021,10.58,10.55,5.83,5.55,4.56,2.22,1.95,1.98,1.33,1.02,1.03,1.03,0.96,0.92,0.87,0.85,0.81,0.78,0.75,0.77,0.68,0.66,0.56,0.61,0.52,0.52,0.51,0.52,0.48,0.5,0.5,0.46,0.49,0.46,0.44,0.46,0.42,0.46,0.45,0.45,0.46,0.45,0.42,0.4,0.42,0.39,0.41,0.11,0.38,0.4,0.4,0.36,0.36,0.37,0.34,0.33,0.34,0.34,0.33,0.33,0.32,0.33,0.3,0.28,0.29,0.28,0.28,0.3,0.28,0.29,0.28,0.26,0.25,0.26,0.24,0.26,0.25,0.24,0.24,0.24,0.23,0.22,0.21,0.2,0.21,0.21,0.2,0.21,0.21,0.19,0.19,0.2,0.2,0.18,0.18,0.18,0.18,0.18,0.2,0.18,0.17,0.17,0.17,0.16,0.17,0.16,0.17,0.16,0.17,0.16,0.17,0.16,0.15,0.15,0.16,0.17,0.14,0.15,0.15,0.17,0.15,0.15,0.15,0.14,0.14,0.14,0.15,0.15,0.15,0.14,0.14,0.13,0.14,0.14,0.14,0.13,0.12,0.12,0.12,0.13,0.13,0.12,0.12,0.13,0.12,0.14,0.13,0.13,0.12,0.13,0.12,0.12,0.11,0.1,0.12,0.11,0.1,0.11,0.11,0.11,0.09,0.11,0.11,0.1,0.1,0.1,0.1,0.09,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.1,0.1,0.09,0.09,0.09,0.1,0.09,0.09,0.09,0.09,0.0,0.1,0.11,0.09,0.09,0.09,0.0,0.09,0.09,0.09,0.0,0.0,0.09,0.09,0.09,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.44000000000004
07/30/2021,10.51,10.49,5.78,5.54,4.5,2.21,1.94,1.95,1.31,1.02,1.03,1.04,0.96,0.92,0.88,0.87,0.8,0.79,0.76,0.77,0.68,0.66,0.56,0.61,0.52,0.53,0.51,0.53,0.48,0.5,0.5,0.46,0.5,0.47,0.45,0.46,0.43,0.46,0.45,0.46,0.46,0.46,0.42,0.4,0.43,0.39,0.41,0.11,0.39,0.4,0.4,0.36,0.36,0.37,0.33,0.33,0.34,0.35,0.31,0.33,0.32,0.33,0.31,0.28,0.29,0.28,0.28,0.29,0.28,0.29,0.29,0.26,0.26,0.26,0.24,0.27,0.25,0.25,0.24,0.24,0.24,0.22,0.21,0.2,0.21,0.21,0.2,0.22,0.21,0.19,0.2,0.2,0.21,0.18,0.19,0.18,0.19,0.18,0.19,0.19,0.18,0.17,0.17,0.16,0.17,0.17,0.18,0.15,0.17,0.15,0.17,0.16,0.14,0.15,0.16,0.17,0.14,0.15,0.15,0.17,0.15,0.15,0.15,0.14,0.14,0.15,0.15,0.15,0.15,0.14,0.14,0.13,0.14,0.14,0.14,0.13,0.12,0.12,0.11,0.13,0.13,0.12,0.12,0.13,0.13,0.15,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.1,0.12,0.11,0.11,0.11,0.11,0.11,0.09,0.1,0.11,0.1,0.1,0.1,0.1,0.09,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.1,0.1,0.09,0.09,0.09,0.1,0.09,0.09,0.09,0.09,0.0,0.1,0.11,0.09,0.09,0.09,0.0,0.09,0.09,0.09,0.09,0.09,0.0,0.09,0.09,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.37000000000002
08/02/2021,10.58,10.55,5.71,5.51,4.44,2.14,1.98,1.94,1.37,1.04,1.04,1.03,0.95,0.91,0.87,0.86,0.75,0.78,0.75,0.77,0.69,0.66,0.57,0.6,0.52,0.53,0.5,0.53,0.47,0.49,0.5,0.46,0.49,0.47,0.44,0.46,0.43,0.46,0.45,0.46,0.46,0.45,0.42,0.41,0.42,0.39,0.41,0.15,0.39,0.41,0.4,0.38,0.36,0.38,0.33,0.34,0.35,0.35,0.3,0.32,0.32,0.32,0.3,0.29,0.29,0.27,0.28,0.3,0.28,0.29,0.28,0.26,0.26,0.26,0.27,0.26,0.25,0.24,0.24,0.24,0.24,0.22,0.21,0.2,0.21,0.21,0.2,0.21,0.2,0.19,0.19,0.19,0.2,0.19,0.19,0.18,0.19,0.18,0.19,0.19,0.17,0.17,0.17,0.16,0.17,0.17,0.18,0.16,0.17,0.15,0.16,0.16,0.14,0.15,0.16,0.17,0.14,0.15,0.15,0.17,0.15,0.16,0.15,0.14,0.14,0.14,0.14,0.15,0.15,0.14,0.14,0.13,0.14,0.14,0.14,0.14,0.13,0.13,0.11,0.13,0.13,0.12,0.12,0.12,0.13,0.14,0.13,0.13,0.12,0.13,0.12,0.12,0.11,0.1,0.12,0.11,0.11,0.11,0.11,0.11,0.09,0.11,0.11,0.11,0.1,0.1,0.1,0.09,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.1,0.1,0.09,0.1,0.09,0.1,0.09,0.09,0.09,0.09,0.0,0.1,0.11,0.09,0.09,0.09,0.0,0.0,0.09,0.09,0.09,0.0,0.0,0.09,0.09,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.27
08/03/2021,10.58,10.55,5.71,5.51,4.44,2.14,1.98,1.94,1.37,1.04,1.04,1.03,0.95,0.91,0.87,0.86,0.75,0.78,0.75,0.77,0.69,0.66,0.57,0.6,0.52,0.53,0.5,0.53,0.47,0.49,0.5,0.46,0.49,0.47,0.44,0.46,0.43,0.46,0.45,0.46,0.46,0.45,0.42,0.41,0.42,0.39,0.41,0.15,0.39,0.41,0.4,0.38,0.36,0.38,0.33,0.34,0.35,0.35,0.3,0.32,0.32,0.32,0.3,0.29,0.29,0.27,0.28,0.3,0.28,0.29,0.28,0.26,0.26,0.26,0.27,0.26,0.25,0.24,0.24,0.24,0.24,0.22,0.21,0.2,0.21,0.21,0.2,0.21,0.2,0.19,0.19,0.19,0.2,0.19,0.19,0.18,0.19,0.18,0.19,0.19,0.17,0.17,0.17,0.16,0.17,0.17,0.18,0.16,0.17,0.15,0.16,0.16,0.14,0.15,0.16,0.17,0.14,0.15,0.15,0.17,0.15,0.16,0.15,0.14,0.14,0.14,0.14,0.15,0.15,0.14,0.14,0.13,0.14,0.14,0.14,0.14,0.13,0.13,0.11,0.13,0.13,0.12,0.12,0.12,0.13,0.14,0.13,0.13,0.12,0.13,0.12,0.12,0.11,0.1,0.12,0.11,0.11,0.11,0.11,0.11,0.09,0.11,0.11,0.11,0.1,0.1,0.1,0.09,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.1,0.1,0.09,0.1,0.09,0.1,0.09,0.09,0.09,0.09,0.0,0.1,0.11,0.09,0.09,0.09,0.0,0.0,0.09,0.09,0.09,0.0,0.0,0.09,0.09,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.27
08/04/2021,10.58,10.55,5.71,5.51,4.44,2.14,1.98,1.94,1.37,1.04,1.04,1.03,0.95,0.91,0.87,0.86,0.75,0.78,0.75,0.77,0.69,0.66,0.57,0.6,0.52,0.53,0.5,0.53,0.47,0.49,0.5,0.46,0.49,0.47,0.44,0.46,0.43,0.46,0.45,0.46,0.46,0.45,0.42,0.41,0.42,0.39,0.41,0.15,0.39,0.41,0.4,0.38,0.36,0.38,0.33,0.34,0.35,0.35,0.3,0.32,0.32,0.32,0.3,0.29,0.29,0.27,0.28,0.3,0.28,0.29,0.28,0.26,0.26,0.26,0.27,0.26,0.25,0.24,0.24,0.24,0.24,0.22,0.21,0.2,0.21,0.21,0.2,0.21,0.2,0.19,0.19,0.19,0.2,0.19,0.19,0.18,0.19,0.18,0.19,0.19,0.17,0.17,0.17,0.16,0.17,0.17,0.18,0.16,0.17,0.15,0.16,0.16,0.14,0.15,0.16,0.17,0.14,0.15,0.15,0.17,0.15,0.16,0.15,0.14,0.14,0.14,0.14,0.15,0.15,0.14,0.14,0.13,0.14,0.14,0.14,0.14,0.13,0.13,0.11,0.13,0.13,0.12,0.12,0.12,0.13,0.14,0.13,0.13,0.12,0.13,0.12,0.12,0.11,0.1,0.12,0.11,0.11,0.11,0.11,0.11,0.09,0.11,0.11,0.11,0.1,0.1,0.1,0.09,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.1,0.1,0.09,0.1,0.09,0.1,0.09,0.09,0.09,0.09,0.0,0.1,0.11,0.09,0.09,0.09,0.0,0.0,0.09,0.09,0.09,0.0,0.0,0.09,0.09,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.27
08/05/2021,10.58,10.55,5.71,5.51,4.44,2.14,1.98,1.94,1.37,1.04,1.04,1.03,0.95,0.91,0.87,0.86,0.75,0.78,0.75,0.77,0.69,0.66,0.57,0.6,0.52,0.53,0.5,0.53,0.47,0.49,0.5,0.46,0.49,0.47,0.44,0.46,0.43,0.46,0.45,0.46,0.46,0.45,0.42,0.41,0.42,0.39,0.41,0.15,0.39,0.41,0.4,0.38,0.36,0.38,0.33,0.34,0.35,0.35,0.3,0.32,0.32,0.32,0.3,0.29,0.29,0.27,0.28,0.3,0.28,0.29,0.28,0.26,0.26,0.26,0.27,0.26,0.25,0.24,0.24,0.24,0.24,0.22,0.21,0.2,0.21,0.21,0.2,0.21,0.2,0.19,0.19,0.19,0.2,0.19,0.19,0.18,0.19,0.18,0.19,0.19,0.17,0.17,0.17,0.16,0.17,0.17,0.18,0.16,0.17,0.15,0.16,0.16,0.14,0.15,0.16,0.17,0.14,0.15,0.15,0.17,0.15,0.16,0.15,0.14,0.14,0.14,0.14,0.15,0.15,0.14,0.14,0.13,0.14,0.14,0.14,0.14,0.13,0.13,0.11,0.13,0.13,0.12,0.12,0.12,0.13,0.14,0.13,0.13,0.12,0.13,0.12,0.12,0.11,0.1,0.12,0.11,0.11,0.11,0.11,0.11,0.09,0.11,0.11,0.11,0.1,0.1,0.1,0.09,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.1,0.1,0.09,0.1,0.09,0.1,0.09,0.09,0.09,0.09,0.0,0.1,0.11,0.09,0.09,0.09,0.0,0.0,0.09,0.09,0.09,0.0,0.0,0.09,0.09,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.27
08/06/2021,10.63,10.6,5.79,5.54,4.15,2.1,1.98,1.92,1.44,1.04,1.04,1.05,0.91,0.93,0.9,0.86,0.72,0.81,0.73,0.73,0.69,0.66,0.56,0.61,0.52,0.53,0.5,0.57,0.47,0.5,0.5,0.46,0.49,0.47,0.44,0.45,0.43,0.47,0.45,0.47,0.48,0.45,0.43,0.42,0.41,0.39,0.42,0.15,0.39,0.42,0.41,0.38,0.36,0.38,0.34,0.34,0.35,0.36,0.3,0.32,0.32,0.32,0.31,0.29,0.29,0.3,0.29,0.3,0.28,0.29,0.28,0.26,0.25,0.26,0.3,0.27,0.25,0.25,0.23,0.24,0.24,0.23,0.22,0.2,0.21,0.21,0.2,0.22,0.2,0.2,0.19,0.2,0.18,0.18,0.19,0.18,0.19,0.18,0.2,0.19,0.16,0.17,0.17,0.17,0.17,0.16,0.18,0.16,0.17,0.15,0.17,0.15,0.13,0.15,0.16,0.16,0.14,0.15,0.16,0.17,0.15,0.16,0.15,0.15,0.14,0.14,0.14,0.15,0.15,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.12,0.12,0.11,0.13,0.13,0.12,0.12,0.12,0.11,0.15,0.13,0.13,0.12,0.12,0.12,0.12,0.11,0.1,0.12,0.11,0.11,0.11,0.11,0.11,0.09,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.1,0.1,0.1,0.1,0.09,0.1,0.09,0.09,0.0,0.09,0.0,0.1,0.11,0.09,0.09,0.09,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.41
