,DOX,PFE,KR,VZ,AGNC,NLOK,MMC,RSG,GRMN,WM,AJG,TYL,MCD,WMT,LMT,JNJ,PINC,CHRW,FLO,JKHY,FIS,QGEN,HE,CHTR,KO,T,CTXS,RGLD,HBAN,MRK,DGX,COP,PEP,BKR,NUE,DKS,CC,STLD,SLG,CNC,WMB,XOM,PAYX,KMI,OKE,RTX,PRGO,JNPR,IP,HRB,VLO,CERN,CVS,IPG,VIAC,BK,BIO,QRTEA,ORI,ABBV,STWD,CSCO,STX,PRU,STT,NVT,OZK,UHS,EMN,JEF,LUMN,MAN,WFC,IBM,GD,CVX,ADM,DISH,KNX,CFG,KEY,CMA,FITB,AFL,HII,IVZ,INGR,C,PFG,MO,PACW,NYCB,NXST,SJM,ZION,UNM,VLY,LNC,KHC,MET,TFC,PBCT,FOXA,FHN,RF,DOW,BXMT,UBSI,MTG,BG,CI,DUK,SNV,LYB,WHR,CAH,CTVA,INTC,MOS,TSN,RDN,HPE,WBA,AL,RGA,NEM,CASH,ZM,SUI,FTDR,NLY,TMUS,DHR,NEE,ATR,COST,PG,LLY,YUM,EXR,CUBE,BKI,ACN,PSA,AZO,MSI,LBRDK,DG,NFG,MORN,WSO,MDT,MDLZ,AEP,CABO,NOC,HSY,LNT,ES,ADP,CHD,BJ,AON,PGR,CHE,CMS,ED,ZNGA,SO,LHX,EA,VTRS,APD,ERIE,BRK.B,ARE,AKAM,SON,FCN,ELS,AEE,ESS,EQR,WRB,SBUX,UHAL,CLX,COR,DLR,HRL,DIS,BMY,OGN,Cash,PNM,DTM WI,CIT,UMPQ,KBH,HFC,HPQ,OMC,NRZ,TGNA,MTB,HUN,CBRL,FL,NWL,ADS,SMG,ORCL,WAT,DPZ,CHNG,BAX,GILD,n/a,DTM,SLVM-W,SLVM,FYBR,DD,NDAQ,LSI,ICE,AFG,CACI,CPT,PPD,MAA,ORLY,ALL,CGNX,DISCA,X,KSS,MPC,EBAY,LEN,RE,LSTR,PCAR,COO,FNF,KD WI,KD,LYLT,LYLTV,SUM
09/15/2021,1.96,1.64,1.57,1.91,1.92,1.57,1.66,1.6,1.68,1.57,1.51,1.43,1.5,1.52,1.32,1.45,2.04,0.13,1.28,1.27,1.06,1.38,0.07,1.27,1.03,1.92,1.01,0.89,0.54,0.74,0.73,0.0,0.62,0.58,0.0,0.64,0.0,0.54,0.42,0.4,0.47,0.0,0.07,0.44,0.48,0.0,0.47,0.5,0.5,0.51,0.0,1.41,0.5,0.51,0.47,0.0,0.61,0.42,0.51,0.45,0.47,0.54,0.5,0.52,0.0,0.54,0.5,0.47,0.0,0.55,0.45,0.0,0.0,0.49,0.53,0.0,0.51,0.51,0.54,0.48,0.5,0.53,0.52,0.5,0.48,0.47,0.0,0.51,0.5,0.53,0.51,0.54,0.48,0.46,0.55,0.46,0.46,0.52,0.45,0.51,0.0,0.5,0.49,0.47,0.5,0.5,0.48,0.47,0.54,0.49,0.43,0.47,0.47,0.47,0.49,0.44,0.51,0.47,0.51,0.51,0.49,0.49,0.52,0.0,0.51,0.0,0.0,0.0,0.27,0.19,0.68,0.17,0.24,0.0,0.16,0.2,0.18,0.17,0.2,0.18,0.18,0.14,0.17,1.12,0.15,0.16,0.15,0.14,0.13,0.15,0.13,0.13,0.12,0.12,0.13,0.1,0.11,0.08,0.0,0.11,0.1,0.0,0.11,0.09,0.11,0.11,0.09,0.07,0.11,0.1,0.09,0.0,0.07,0.07,0.08,0.08,0.07,0.07,0.08,0.1,0.09,0.09,0.0,0.07,0.09,0.08,0.07,0.09,0.08,0.06,0.07,0.07,0.55,0.0,1.4,0.0,0.54,0.52,0.5,0.5,0.48,0.48,0.55,0.47,0.5,0.52,0.47,0.44,0.45,0.46,0.41,0.16,0.08,0.08,0.07,0.07,0.08,0.08,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
09/16/2021,1.95,1.6,1.57,1.91,1.92,1.53,1.64,1.6,1.65,1.57,1.51,1.41,1.5,1.51,1.31,1.43,2.0,0.13,1.27,1.26,1.06,1.33,0.07,1.28,1.03,1.93,1.02,0.9,0.54,0.73,0.72,0.0,0.61,0.59,0.0,0.63,0.0,0.53,0.43,0.42,0.48,0.0,0.07,0.44,0.49,0.0,0.48,0.51,0.5,0.51,0.0,1.41,0.5,0.52,0.48,0.0,0.58,0.42,0.48,0.45,0.47,0.54,0.5,0.52,0.0,0.55,0.51,0.48,0.0,0.55,0.47,0.0,0.0,0.49,0.52,0.0,0.52,0.52,0.54,0.49,0.52,0.53,0.53,0.5,0.48,0.48,0.0,0.51,0.51,0.51,0.52,0.56,0.49,0.46,0.55,0.47,0.46,0.53,0.46,0.51,0.0,0.5,0.49,0.48,0.51,0.5,0.49,0.48,0.55,0.5,0.44,0.46,0.47,0.48,0.49,0.44,0.5,0.48,0.52,0.52,0.5,0.49,0.52,0.0,0.51,0.0,0.0,0.0,0.27,0.2,0.69,0.16,0.23,0.0,0.16,0.2,0.18,0.17,0.2,0.18,0.18,0.14,0.17,1.11,0.15,0.16,0.15,0.13,0.13,0.15,0.12,0.13,0.12,0.12,0.13,0.1,0.11,0.08,0.0,0.11,0.1,0.0,0.11,0.09,0.11,0.1,0.09,0.06,0.11,0.09,0.09,0.0,0.07,0.07,0.08,0.08,0.07,0.07,0.08,0.1,0.09,0.09,0.0,0.07,0.09,0.08,0.07,0.09,0.08,0.06,0.07,0.07,0.54,0.0,1.39,0.0,0.54,0.53,0.49,0.52,0.49,0.48,0.55,0.48,0.51,0.52,0.48,0.42,0.45,0.47,0.41,0.15,0.08,0.08,0.07,0.07,0.07,0.16,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04999999999998
09/17/2021,1.96,1.62,1.54,1.92,1.92,1.52,1.64,1.61,1.65,1.58,1.53,1.43,1.51,1.51,1.32,1.44,2.08,0.13,1.28,1.27,1.06,1.35,0.07,1.24,1.04,1.94,1.03,0.9,0.53,0.73,0.73,0.0,0.62,0.59,0.0,0.64,0.0,0.51,0.43,0.41,0.48,0.0,0.07,0.44,0.49,0.0,0.49,0.51,0.5,0.51,0.0,1.41,0.5,0.52,0.47,0.0,0.6,0.42,0.48,0.45,0.48,0.55,0.5,0.52,0.0,0.54,0.5,0.47,0.0,0.56,0.47,0.0,0.0,0.48,0.52,0.0,0.52,0.5,0.54,0.48,0.52,0.52,0.53,0.5,0.48,0.48,0.0,0.5,0.51,0.51,0.51,0.56,0.49,0.47,0.54,0.47,0.45,0.53,0.45,0.51,0.0,0.49,0.48,0.47,0.5,0.49,0.49,0.47,0.54,0.5,0.43,0.46,0.46,0.48,0.49,0.44,0.49,0.48,0.52,0.52,0.49,0.48,0.51,0.0,0.51,0.0,0.0,0.0,0.27,0.2,0.69,0.16,0.23,0.0,0.16,0.2,0.18,0.17,0.2,0.18,0.18,0.14,0.17,1.11,0.15,0.16,0.15,0.14,0.13,0.15,0.12,0.13,0.12,0.12,0.13,0.1,0.11,0.08,0.0,0.11,0.1,0.0,0.11,0.09,0.11,0.11,0.09,0.06,0.11,0.09,0.09,0.0,0.07,0.07,0.08,0.08,0.07,0.07,0.08,0.1,0.09,0.09,0.0,0.07,0.09,0.08,0.07,0.09,0.08,0.06,0.07,0.07,0.54,0.0,1.4,0.0,0.53,0.52,0.49,0.52,0.48,0.49,0.56,0.49,0.5,0.51,0.47,0.42,0.45,0.46,0.39,0.15,0.08,0.08,0.07,0.07,0.08,0.17,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03
09/20/2021,1.97,1.6,1.5,1.91,1.91,1.49,1.64,1.59,1.63,1.56,1.57,1.42,1.52,1.51,1.3,1.43,2.05,0.13,1.26,1.29,1.07,1.35,0.07,1.24,1.03,1.94,1.04,0.86,0.53,0.73,0.73,0.0,0.61,0.59,0.0,0.65,0.0,0.53,0.43,0.41,0.49,0.0,0.07,0.44,0.51,0.0,0.47,0.51,0.5,0.51,0.0,1.4,0.5,0.52,0.48,0.0,0.58,0.42,0.47,0.45,0.48,0.54,0.51,0.52,0.0,0.54,0.5,0.47,0.0,0.55,0.48,0.0,0.0,0.48,0.51,0.0,0.54,0.51,0.55,0.48,0.53,0.53,0.54,0.5,0.47,0.48,0.0,0.51,0.51,0.51,0.51,0.56,0.51,0.46,0.55,0.46,0.45,0.53,0.46,0.52,0.0,0.5,0.51,0.48,0.51,0.49,0.49,0.46,0.54,0.52,0.43,0.46,0.47,0.47,0.48,0.44,0.49,0.48,0.54,0.52,0.49,0.47,0.52,0.0,0.5,0.0,0.0,0.0,0.26,0.2,0.69,0.16,0.23,0.0,0.15,0.2,0.18,0.16,0.2,0.17,0.17,0.14,0.17,1.1,0.15,0.16,0.15,0.14,0.13,0.15,0.12,0.13,0.12,0.12,0.13,0.1,0.11,0.07,0.0,0.11,0.1,0.0,0.11,0.09,0.11,0.1,0.09,0.06,0.11,0.09,0.08,0.0,0.07,0.07,0.08,0.08,0.07,0.07,0.08,0.1,0.08,0.09,0.0,0.07,0.08,0.08,0.07,0.09,0.08,0.06,0.07,0.07,0.54,0.0,1.39,0.0,0.51,0.52,0.5,0.52,0.48,0.49,0.56,0.55,0.51,0.52,0.47,0.41,0.45,0.49,0.38,0.15,0.08,0.08,0.07,0.08,0.08,0.18,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94
09/21/2021,1.97,1.6,1.5,1.91,1.91,1.49,1.64,1.59,1.63,1.56,1.57,1.42,1.52,1.51,1.3,1.43,2.05,0.13,1.26,1.29,1.07,1.35,0.07,1.24,1.03,1.94,1.04,0.86,0.53,0.73,0.73,0.0,0.61,0.59,0.0,0.65,0.0,0.53,0.43,0.41,0.49,0.0,0.07,0.44,0.51,0.0,0.47,0.51,0.5,0.51,0.0,1.4,0.5,0.52,0.48,0.0,0.58,0.42,0.47,0.45,0.48,0.54,0.51,0.52,0.0,0.54,0.5,0.47,0.0,0.55,0.48,0.0,0.0,0.48,0.51,0.0,0.54,0.51,0.55,0.48,0.53,0.53,0.54,0.5,0.47,0.48,0.0,0.51,0.51,0.51,0.51,0.56,0.51,0.46,0.55,0.46,0.45,0.53,0.46,0.52,0.0,0.5,0.51,0.48,0.51,0.49,0.49,0.46,0.54,0.52,0.43,0.46,0.47,0.47,0.48,0.44,0.49,0.48,0.54,0.52,0.49,0.47,0.52,0.0,0.5,0.0,0.0,0.0,0.26,0.2,0.69,0.16,0.23,0.0,0.15,0.2,0.18,0.16,0.2,0.17,0.17,0.14,0.17,1.1,0.15,0.16,0.15,0.14,0.13,0.15,0.12,0.13,0.12,0.12,0.13,0.1,0.11,0.07,0.0,0.11,0.1,0.0,0.11,0.09,0.11,0.1,0.09,0.06,0.11,0.09,0.08,0.0,0.07,0.07,0.08,0.08,0.07,0.07,0.08,0.1,0.08,0.09,0.0,0.07,0.08,0.08,0.07,0.09,0.08,0.06,0.07,0.07,0.54,0.0,1.39,0.0,0.51,0.52,0.5,0.52,0.48,0.49,0.56,0.55,0.51,0.52,0.47,0.41,0.45,0.49,0.38,0.15,0.08,0.08,0.07,0.08,0.08,0.18,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94
09/22/2021,1.97,1.58,1.51,1.91,1.92,1.49,1.62,1.59,1.63,1.56,1.56,1.42,1.52,1.52,1.3,1.43,2.04,0.13,1.27,1.28,1.06,1.36,0.07,1.24,1.02,1.95,1.05,0.86,0.52,0.73,0.73,0.0,0.61,0.58,0.0,0.65,0.0,0.51,0.43,0.44,0.49,0.0,0.07,0.44,0.51,0.0,0.47,0.51,0.49,0.51,0.0,1.43,0.51,0.52,0.48,0.0,0.59,0.42,0.47,0.45,0.48,0.54,0.5,0.52,0.0,0.54,0.5,0.47,0.0,0.55,0.49,0.0,0.0,0.48,0.51,0.0,0.53,0.51,0.55,0.49,0.53,0.54,0.54,0.49,0.47,0.5,0.0,0.51,0.51,0.51,0.52,0.56,0.51,0.47,0.54,0.43,0.46,0.54,0.46,0.52,0.0,0.5,0.51,0.48,0.51,0.48,0.48,0.47,0.54,0.52,0.43,0.45,0.47,0.47,0.48,0.44,0.49,0.48,0.54,0.52,0.49,0.47,0.52,0.0,0.5,0.0,0.0,0.0,0.26,0.2,0.7,0.16,0.23,0.0,0.15,0.2,0.18,0.16,0.2,0.17,0.17,0.14,0.17,1.09,0.15,0.15,0.15,0.14,0.13,0.15,0.12,0.13,0.12,0.12,0.13,0.1,0.11,0.07,0.0,0.11,0.1,0.0,0.1,0.09,0.11,0.1,0.09,0.06,0.1,0.09,0.08,0.0,0.07,0.07,0.08,0.08,0.07,0.07,0.08,0.1,0.08,0.09,0.0,0.07,0.08,0.08,0.07,0.1,0.08,0.06,0.07,0.07,0.55,0.0,1.4,0.0,0.52,0.52,0.51,0.53,0.48,0.48,0.56,0.55,0.51,0.51,0.48,0.42,0.45,0.48,0.38,0.15,0.08,0.08,0.07,0.08,0.08,0.18,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96
09/23/2021,1.97,1.62,1.51,1.94,1.94,1.48,1.63,1.61,1.65,1.58,1.56,1.42,1.52,1.52,1.31,1.44,2.05,0.13,1.27,1.3,1.07,1.39,0.07,1.24,1.02,1.95,1.05,0.87,0.51,0.74,0.74,0.0,0.62,0.56,0.0,0.65,0.0,0.49,0.43,0.44,0.49,0.0,0.07,0.44,0.49,0.0,0.47,0.51,0.49,0.53,0.0,1.42,0.51,0.52,0.47,0.0,0.59,0.42,0.47,0.45,0.48,0.53,0.5,0.5,0.0,0.54,0.5,0.47,0.0,0.55,0.49,0.0,0.0,0.48,0.52,0.0,0.53,0.51,0.55,0.48,0.52,0.53,0.53,0.48,0.48,0.47,0.0,0.5,0.49,0.51,0.51,0.56,0.5,0.47,0.54,0.43,0.46,0.52,0.46,0.5,0.0,0.49,0.51,0.47,0.5,0.47,0.49,0.46,0.54,0.51,0.43,0.46,0.46,0.46,0.48,0.44,0.49,0.47,0.53,0.53,0.5,0.47,0.52,0.0,0.49,0.0,0.0,0.0,0.26,0.19,0.7,0.16,0.24,0.0,0.16,0.2,0.18,0.17,0.2,0.17,0.18,0.14,0.17,1.1,0.15,0.15,0.15,0.14,0.13,0.15,0.12,0.13,0.12,0.12,0.13,0.1,0.11,0.07,0.0,0.11,0.1,0.0,0.11,0.09,0.11,0.1,0.09,0.06,0.1,0.09,0.08,0.0,0.07,0.07,0.08,0.08,0.07,0.07,0.08,0.1,0.08,0.09,0.0,0.07,0.08,0.08,0.07,0.1,0.08,0.06,0.07,0.07,0.54,0.0,1.42,0.0,0.52,0.52,0.5,0.52,0.48,0.48,0.56,0.56,0.5,0.5,0.49,0.43,0.44,0.46,0.4,0.15,0.08,0.08,0.07,0.08,0.08,0.18,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96
09/24/2021,1.96,1.61,1.52,1.94,1.96,1.47,1.64,1.62,1.65,1.59,1.59,1.43,1.53,1.52,1.31,1.45,2.05,0.13,1.28,1.29,1.06,1.39,0.07,1.23,1.02,1.94,1.04,0.87,0.51,0.74,0.74,0.0,0.62,0.58,0.0,0.65,0.0,0.49,0.44,0.43,0.49,0.0,0.07,0.44,0.5,0.0,0.46,0.51,0.49,0.52,0.0,1.42,0.51,0.52,0.47,0.0,0.59,0.42,0.47,0.46,0.49,0.53,0.5,0.5,0.0,0.53,0.5,0.47,0.0,0.55,0.49,0.0,0.0,0.48,0.51,0.0,0.52,0.5,0.56,0.47,0.51,0.53,0.52,0.48,0.47,0.46,0.0,0.5,0.49,0.51,0.53,0.56,0.51,0.47,0.54,0.42,0.46,0.51,0.46,0.5,0.0,0.49,0.51,0.47,0.5,0.47,0.5,0.46,0.54,0.51,0.43,0.46,0.46,0.46,0.47,0.44,0.49,0.47,0.53,0.53,0.49,0.46,0.52,0.0,0.49,0.0,0.0,0.0,0.27,0.19,0.71,0.16,0.24,0.0,0.15,0.2,0.18,0.17,0.2,0.17,0.18,0.14,0.17,1.11,0.16,0.16,0.15,0.14,0.13,0.15,0.12,0.13,0.12,0.12,0.13,0.1,0.11,0.07,0.0,0.11,0.1,0.0,0.11,0.09,0.11,0.1,0.09,0.06,0.1,0.09,0.08,0.0,0.07,0.07,0.08,0.08,0.07,0.07,0.08,0.1,0.08,0.09,0.0,0.07,0.08,0.08,0.07,0.1,0.08,0.06,0.07,0.07,0.54,0.0,1.42,0.0,0.52,0.52,0.5,0.52,0.47,0.48,0.56,0.62,0.5,0.5,0.48,0.42,0.43,0.46,0.4,0.15,0.08,0.08,0.07,0.08,0.08,0.18,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
09/27/2021,1.94,1.59,1.48,1.91,1.94,1.48,1.64,1.6,1.66,1.56,1.59,1.46,1.53,1.49,1.31,1.43,2.02,0.13,1.26,1.28,1.05,1.37,0.07,1.2,1.0,1.91,1.04,0.82,0.53,0.74,0.72,0.0,0.61,0.58,0.0,0.65,0.0,0.49,0.45,0.42,0.49,0.0,0.07,0.45,0.53,0.0,0.46,0.51,0.49,0.52,0.0,1.38,0.5,0.54,0.48,0.0,0.59,0.43,0.47,0.45,0.49,0.53,0.51,0.51,0.0,0.54,0.52,0.46,0.0,0.56,0.48,0.0,0.0,0.48,0.52,0.0,0.51,0.51,0.54,0.5,0.53,0.56,0.55,0.48,0.47,0.47,0.0,0.52,0.5,0.51,0.55,0.56,0.52,0.45,0.56,0.43,0.49,0.54,0.45,0.51,0.0,0.52,0.52,0.49,0.52,0.47,0.49,0.47,0.54,0.51,0.42,0.45,0.49,0.47,0.47,0.43,0.49,0.47,0.56,0.52,0.5,0.46,0.51,0.0,0.49,0.0,0.0,0.0,0.26,0.19,0.71,0.17,0.23,0.0,0.15,0.19,0.18,0.17,0.19,0.17,0.17,0.14,0.17,1.06,0.16,0.16,0.15,0.14,0.13,0.15,0.12,0.13,0.12,0.11,0.13,0.1,0.11,0.07,0.0,0.11,0.1,0.0,0.11,0.09,0.11,0.1,0.09,0.06,0.1,0.09,0.08,0.0,0.07,0.07,0.08,0.08,0.07,0.07,0.08,0.1,0.08,0.09,0.0,0.07,0.08,0.08,0.06,0.09,0.08,0.06,0.07,0.07,0.54,0.0,1.39,0.0,0.53,0.53,0.49,0.55,0.48,0.49,0.56,0.6,0.52,0.51,0.5,0.43,0.43,0.49,0.39,0.16,0.08,0.08,0.07,0.07,0.08,0.18,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97
09/28/2021,1.94,1.59,1.48,1.91,1.94,1.48,1.64,1.6,1.66,1.56,1.59,1.46,1.53,1.49,1.31,1.43,2.02,0.13,1.26,1.28,1.05,1.37,0.07,1.2,1.0,1.91,1.04,0.82,0.53,0.74,0.72,0.0,0.61,0.58,0.0,0.65,0.0,0.49,0.45,0.42,0.49,0.0,0.07,0.45,0.53,0.0,0.46,0.51,0.49,0.52,0.0,1.38,0.5,0.54,0.48,0.0,0.59,0.43,0.47,0.45,0.49,0.53,0.51,0.51,0.0,0.54,0.52,0.46,0.0,0.56,0.48,0.0,0.0,0.48,0.52,0.0,0.51,0.51,0.54,0.5,0.53,0.56,0.55,0.48,0.47,0.47,0.0,0.52,0.5,0.51,0.55,0.56,0.52,0.45,0.56,0.43,0.49,0.54,0.45,0.51,0.0,0.52,0.52,0.49,0.52,0.47,0.49,0.47,0.54,0.51,0.42,0.45,0.49,0.47,0.47,0.43,0.49,0.47,0.56,0.52,0.5,0.46,0.51,0.0,0.49,0.0,0.0,0.0,0.26,0.19,0.71,0.17,0.23,0.0,0.15,0.19,0.18,0.17,0.19,0.17,0.17,0.14,0.17,1.06,0.16,0.16,0.15,0.14,0.13,0.15,0.12,0.13,0.12,0.11,0.13,0.1,0.11,0.07,0.0,0.11,0.1,0.0,0.11,0.09,0.11,0.1,0.09,0.06,0.1,0.09,0.08,0.0,0.07,0.07,0.08,0.08,0.07,0.07,0.08,0.1,0.08,0.09,0.0,0.07,0.08,0.08,0.06,0.09,0.08,0.06,0.07,0.07,0.54,0.0,1.39,0.0,0.53,0.53,0.49,0.55,0.48,0.49,0.56,0.6,0.52,0.51,0.5,0.43,0.43,0.49,0.39,0.16,0.08,0.08,0.07,0.07,0.08,0.18,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97
09/29/2021,1.94,1.57,1.47,1.91,1.93,1.48,1.65,1.6,1.67,1.57,1.61,1.46,1.54,1.49,1.33,1.42,2.01,0.13,1.27,1.29,1.04,1.35,0.07,1.19,1.0,1.91,1.03,0.82,0.53,0.74,0.72,0.0,0.61,0.59,0.0,0.63,0.0,0.49,0.46,0.42,0.49,0.0,0.07,0.45,0.53,0.0,0.46,0.51,0.49,0.52,0.0,1.38,0.5,0.55,0.48,0.0,0.59,0.42,0.47,0.45,0.49,0.53,0.52,0.51,0.0,0.54,0.52,0.46,0.0,0.56,0.49,0.0,0.0,0.49,0.52,0.0,0.51,0.51,0.54,0.5,0.53,0.57,0.56,0.48,0.47,0.48,0.0,0.52,0.5,0.51,0.55,0.56,0.54,0.45,0.57,0.43,0.5,0.55,0.45,0.51,0.0,0.52,0.53,0.5,0.53,0.47,0.49,0.47,0.54,0.51,0.43,0.45,0.5,0.47,0.47,0.43,0.49,0.47,0.58,0.52,0.49,0.46,0.51,0.0,0.49,0.0,0.0,0.0,0.25,0.18,0.71,0.16,0.23,0.0,0.15,0.2,0.18,0.16,0.19,0.16,0.17,0.14,0.17,1.05,0.16,0.16,0.15,0.14,0.13,0.15,0.12,0.13,0.12,0.11,0.12,0.1,0.11,0.07,0.0,0.11,0.1,0.0,0.11,0.09,0.1,0.1,0.09,0.06,0.1,0.09,0.08,0.0,0.07,0.07,0.08,0.08,0.07,0.07,0.08,0.09,0.08,0.09,0.0,0.07,0.08,0.08,0.07,0.09,0.08,0.06,0.07,0.07,0.54,0.0,1.39,0.0,0.53,0.54,0.49,0.55,0.48,0.5,0.56,0.59,0.53,0.51,0.5,0.4,0.43,0.5,0.39,0.16,0.08,0.08,0.07,0.07,0.08,0.18,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.07
09/30/2021,1.93,1.55,1.46,1.9,1.93,1.47,1.61,1.56,1.56,1.53,1.58,1.41,1.54,1.47,1.33,1.4,2.0,0.13,1.26,1.28,1.06,1.3,0.07,1.18,0.99,1.91,1.01,0.81,0.55,0.74,0.7,0.0,0.6,0.6,0.0,0.63,0.0,0.51,0.47,0.43,0.5,0.0,0.07,0.46,0.54,0.0,0.46,0.51,0.49,0.52,0.0,1.36,0.5,0.54,0.48,0.0,0.56,0.43,0.47,0.45,0.49,0.52,0.52,0.53,0.0,0.54,0.53,0.46,0.0,0.57,0.49,0.0,0.0,0.49,0.51,0.0,0.51,0.53,0.55,0.52,0.55,0.59,0.58,0.48,0.47,0.48,0.0,0.52,0.51,0.51,0.56,0.57,0.54,0.45,0.59,0.45,0.51,0.57,0.46,0.52,0.0,0.54,0.54,0.51,0.55,0.49,0.49,0.49,0.55,0.52,0.43,0.44,0.51,0.48,0.48,0.43,0.5,0.47,0.59,0.52,0.5,0.48,0.51,0.0,0.49,0.0,0.0,0.0,0.25,0.18,0.71,0.16,0.23,0.0,0.15,0.2,0.17,0.16,0.19,0.16,0.16,0.13,0.17,1.02,0.16,0.15,0.14,0.13,0.14,0.15,0.12,0.13,0.12,0.11,0.12,0.1,0.11,0.07,0.0,0.11,0.1,0.0,0.11,0.09,0.1,0.1,0.08,0.06,0.1,0.09,0.08,0.0,0.07,0.07,0.08,0.08,0.07,0.07,0.08,0.09,0.08,0.08,0.0,0.07,0.08,0.08,0.07,0.09,0.08,0.06,0.07,0.07,0.54,0.0,1.38,0.0,0.54,0.55,0.49,0.56,0.49,0.5,0.56,0.59,0.55,0.53,0.51,0.41,0.43,0.51,0.39,0.16,0.07,0.08,0.07,0.07,0.07,0.18,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
