,WFC,MSFT,BAC,JNJ,INTC,CSCO,PFE,C,VZ,GS,PG,DIS,GM,MRK,ORCL,F,HD,PEP,JPM,KO,GILD,COF,MMM,AMGN,PNC,ABBV,TGT,T,UNH,MS,LIN,QCOM,TXN,AXP,MCD,ANTM,AMAT,PRU,V,LOW,BK,USB,MDLZ,ACN,EXC,DD,JCI,UPS,ADM,ABT,ALL,SBUX,MCK,NKE,LYB,TRV,HPQ,FDX,EMR,M,ITW,AFL,SYF,IP,WBA,KSS,AMP,KR,MA,CB,BMY,MU,TJX,MET,AIG,EBAY,FCX,FITB,CL,LLY,LUMN,WM,CCL,CMCSA,WDC,BBY,HIG,AMZN,LRCX,CAH,KHC,GPS,GIS,APD,BG,BIIB,CTSH,NUE,LNC,ED,ADP,RF,STX,BAX,HST,KEY,688012.SS,WELL,YUM,MAN,PYPL,VTR,SPGI,PFG,ECL,KMB,BBBY,NLSN,EMN,CE,OMC,GLW,ES,VFC,GT,TAP,NLOK,DG,LB,CMA,SPG,NTRS,EL,GWW,MMC,SHW,HUM,JBLU,JWN,PVH,CBRE,ROK,ADI,XRX,AVT,CCEP,NEM,SWK,MAR,DHR,A,AAL,HLT,EIX,CF,MCO,CI,EQIX,JNPR,TMO,LBTYK,TFC,VOYA,K,NWSA,VTRS,HBAN,PEAK,SJM,BWA,ROST,DOW,IRM,FL,RL,DGX,HSY,FLEX,AWK,ORLY,NVDA,EQR,NWL,MXIM,DVA,RSG,GPC,ADS,WU,ALK,FIS,SYY,JLL,UAL,WHR,DOX,ADBE,BDX,IQV,PH,FIXED INC CLEARING CORP REPO (FICC),AAPL,WY,INTU,HPE,BLK,PLD,CMI,CLX,ETN,BKNG,XLNX,DXC,n/a,BBWI WI,DOV,LH,BIDI11.SA,LBEUR,INGR,OGN,STT,EA,NTAP,SYK,PPG,MOS,URI,ABC,MSI,CDW,DELL,EW,OC,CTXS,CAG,AAP,DLR,ON,SUM
11/11/2021,3.88,5.23,3.1,3.07,3.11,2.7,1.19,1.44,2.36,1.23,2.06,0.58,1.42,1.89,1.57,1.3,1.28,1.23,1.81,1.05,1.26,0.49,0.86,1.02,0.77,1.02,0.87,2.61,1.52,0.77,0.84,0.88,0.8,0.71,0.4,0.89,0.6,0.65,0.78,0.75,0.63,0.63,0.32,0.71,0.34,0.16,0.48,0.44,0.49,0.67,0.42,0.6,0.53,0.25,0.19,0.22,0.43,0.09,0.2,0.29,0.32,0.31,0.2,0.25,0.41,0.21,0.29,0.15,0.45,0.18,0.12,0.54,0.12,0.24,0.0,0.47,0.09,0.11,0.34,0.58,0.24,0.32,0.29,0.81,0.26,0.28,0.25,0.31,0.25,0.3,0.23,0.0,0.29,0.25,0.1,0.36,0.13,0.08,0.19,0.13,0.27,0.11,0.16,0.27,0.21,0.1,0.0,0.25,0.12,0.16,0.31,0.19,0.27,0.16,0.23,0.24,0.0,0.11,0.14,0.08,0.13,0.13,0.1,0.14,0.19,0.14,0.16,0.0,0.0,0.08,0.1,0.08,0.16,0.14,0.0,0.14,0.27,0.0,0.0,0.1,0.16,0.16,0.28,0.12,0.1,0.08,0.0,0.11,0.17,0.08,0.14,0.27,0.14,0.0,0.11,0.13,0.36,0.15,0.17,0.0,0.13,0.12,0.0,0.14,0.0,0.0,0.0,0.1,0.11,0.1,0.0,0.26,0.11,0.0,0.0,0.13,0.09,0.09,0.12,0.08,0.38,0.13,0.0,0.0,0.1,0.1,0.0,0.12,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.09,0.28,0.24,0.0,0.0,0.0,2.64,0.19,0.18,0.22,0.21,0.16,0.21,0.1,0.17,0.09,0.12,0.09,0.61,0.0,0.08,0.0,0.0,0.0,0.07,0.0,0.13,0.13,0.13,0.12,0.11,0.11,0.1,0.09,0.09,0.09,0.08,0.08,0.08,0.07,0.07,0.0,0.0,0.0,96.58
11/12/2021,3.88,5.23,3.1,3.07,3.11,2.7,1.19,1.44,2.36,1.23,2.06,0.58,1.42,1.89,1.57,1.3,1.28,1.23,1.81,1.05,1.26,0.49,0.86,1.02,0.77,1.02,0.87,2.61,1.52,0.77,0.84,0.88,0.8,0.71,0.4,0.89,0.6,0.65,0.78,0.75,0.63,0.63,0.32,0.71,0.34,0.16,0.48,0.44,0.49,0.67,0.42,0.6,0.53,0.25,0.19,0.22,0.43,0.09,0.2,0.29,0.32,0.31,0.2,0.25,0.41,0.21,0.29,0.15,0.45,0.18,0.12,0.54,0.12,0.24,0.0,0.47,0.09,0.11,0.34,0.58,0.24,0.32,0.29,0.81,0.26,0.28,0.25,0.31,0.25,0.3,0.23,0.0,0.29,0.25,0.1,0.36,0.13,0.08,0.19,0.13,0.27,0.11,0.16,0.27,0.21,0.1,0.0,0.25,0.12,0.16,0.31,0.19,0.27,0.16,0.23,0.24,0.0,0.11,0.14,0.08,0.13,0.13,0.1,0.14,0.19,0.14,0.16,0.0,0.0,0.08,0.1,0.08,0.16,0.14,0.0,0.14,0.27,0.0,0.0,0.1,0.16,0.16,0.28,0.12,0.1,0.08,0.0,0.11,0.17,0.08,0.14,0.27,0.14,0.0,0.11,0.13,0.36,0.15,0.17,0.0,0.13,0.12,0.0,0.14,0.0,0.0,0.0,0.1,0.11,0.1,0.0,0.26,0.11,0.0,0.0,0.13,0.09,0.09,0.12,0.08,0.38,0.13,0.0,0.0,0.1,0.1,0.0,0.12,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.09,0.28,0.24,0.0,0.0,0.0,2.64,0.19,0.18,0.22,0.21,0.16,0.21,0.1,0.17,0.09,0.12,0.09,0.61,0.0,0.08,0.0,0.0,0.0,0.07,0.0,0.13,0.13,0.13,0.12,0.11,0.11,0.1,0.09,0.09,0.09,0.08,0.08,0.08,0.07,0.07,0.0,0.0,0.0,96.58
11/15/2021,3.88,5.23,3.1,3.07,3.11,2.7,1.19,1.44,2.36,1.23,2.06,0.58,1.42,1.89,1.57,1.3,1.28,1.23,1.81,1.05,1.26,0.49,0.86,1.02,0.77,1.02,0.87,2.61,1.52,0.77,0.84,0.88,0.8,0.71,0.4,0.89,0.6,0.65,0.78,0.75,0.63,0.63,0.32,0.71,0.34,0.16,0.48,0.44,0.49,0.67,0.42,0.6,0.53,0.25,0.19,0.22,0.43,0.09,0.2,0.29,0.32,0.31,0.2,0.25,0.41,0.21,0.29,0.15,0.45,0.18,0.12,0.54,0.12,0.24,0.0,0.47,0.09,0.11,0.34,0.58,0.24,0.32,0.29,0.81,0.26,0.28,0.25,0.31,0.25,0.3,0.23,0.0,0.29,0.25,0.1,0.36,0.13,0.08,0.19,0.13,0.27,0.11,0.16,0.27,0.21,0.1,0.0,0.25,0.12,0.16,0.31,0.19,0.27,0.16,0.23,0.24,0.0,0.11,0.14,0.08,0.13,0.13,0.1,0.14,0.19,0.14,0.16,0.0,0.0,0.08,0.1,0.08,0.16,0.14,0.0,0.14,0.27,0.0,0.0,0.1,0.16,0.16,0.28,0.12,0.1,0.08,0.0,0.11,0.17,0.08,0.14,0.27,0.14,0.0,0.11,0.13,0.36,0.15,0.17,0.0,0.13,0.12,0.0,0.14,0.0,0.0,0.0,0.1,0.11,0.1,0.0,0.26,0.11,0.0,0.0,0.13,0.09,0.09,0.12,0.08,0.38,0.13,0.0,0.0,0.1,0.1,0.0,0.12,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.09,0.28,0.24,0.0,0.0,0.0,2.64,0.19,0.18,0.22,0.21,0.16,0.21,0.1,0.17,0.09,0.12,0.09,0.61,0.0,0.08,0.0,0.0,0.0,0.07,0.0,0.13,0.13,0.13,0.12,0.11,0.11,0.1,0.09,0.09,0.09,0.08,0.08,0.08,0.07,0.07,0.0,0.0,0.0,96.58
11/16/2021,3.88,5.23,3.1,3.07,3.11,2.7,1.19,1.44,2.36,1.23,2.06,0.58,1.42,1.89,1.57,1.3,1.28,1.23,1.81,1.05,1.26,0.49,0.86,1.02,0.77,1.02,0.87,2.61,1.52,0.77,0.84,0.88,0.8,0.71,0.4,0.89,0.6,0.65,0.78,0.75,0.63,0.63,0.32,0.71,0.34,0.16,0.48,0.44,0.49,0.67,0.42,0.6,0.53,0.25,0.19,0.22,0.43,0.09,0.2,0.29,0.32,0.31,0.2,0.25,0.41,0.21,0.29,0.15,0.45,0.18,0.12,0.54,0.12,0.24,0.0,0.47,0.09,0.11,0.34,0.58,0.24,0.32,0.29,0.81,0.26,0.28,0.25,0.31,0.25,0.3,0.23,0.0,0.29,0.25,0.1,0.36,0.13,0.08,0.19,0.13,0.27,0.11,0.16,0.27,0.21,0.1,0.0,0.25,0.12,0.16,0.31,0.19,0.27,0.16,0.23,0.24,0.0,0.11,0.14,0.08,0.13,0.13,0.1,0.14,0.19,0.14,0.16,0.0,0.0,0.08,0.1,0.08,0.16,0.14,0.0,0.14,0.27,0.0,0.0,0.1,0.16,0.16,0.28,0.12,0.1,0.08,0.0,0.11,0.17,0.08,0.14,0.27,0.14,0.0,0.11,0.13,0.36,0.15,0.17,0.0,0.13,0.12,0.0,0.14,0.0,0.0,0.0,0.1,0.11,0.1,0.0,0.26,0.11,0.0,0.0,0.13,0.09,0.09,0.12,0.08,0.38,0.13,0.0,0.0,0.1,0.1,0.0,0.12,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.09,0.28,0.24,0.0,0.0,0.0,2.64,0.19,0.18,0.22,0.21,0.16,0.21,0.1,0.17,0.09,0.12,0.09,0.61,0.0,0.08,0.0,0.0,0.0,0.07,0.0,0.13,0.13,0.13,0.12,0.11,0.11,0.1,0.09,0.09,0.09,0.08,0.08,0.08,0.07,0.07,0.0,0.0,0.0,96.58
11/17/2021,4.07,5.86,3.32,2.95,2.73,2.65,1.15,1.35,2.2,1.28,2.01,0.55,1.4,2.11,1.65,1.49,1.38,1.26,1.79,1.07,1.11,0.43,0.84,0.95,0.79,1.03,0.94,2.32,1.7,0.78,0.87,0.86,0.75,0.7,0.39,0.99,0.6,0.65,0.7,0.82,0.68,0.61,0.32,0.75,0.35,0.16,0.49,0.5,0.5,0.69,0.39,0.55,0.53,0.28,0.18,0.22,0.46,0.09,0.2,0.33,0.33,0.3,0.18,0.21,0.39,0.2,0.32,0.14,0.42,0.19,0.12,0.5,0.11,0.23,0.0,0.49,0.1,0.11,0.32,0.61,0.22,0.33,0.25,0.71,0.23,0.31,0.25,0.3,0.23,0.28,0.22,0.0,0.28,0.28,0.11,0.32,0.13,0.08,0.19,0.13,0.29,0.11,0.17,0.25,0.2,0.1,0.0,0.23,0.11,0.13,0.26,0.18,0.28,0.15,0.23,0.22,0.0,0.11,0.14,0.08,0.11,0.12,0.1,0.15,0.19,0.12,0.15,0.0,0.0,0.08,0.11,0.08,0.17,0.16,0.0,0.15,0.3,0.0,0.0,0.1,0.16,0.16,0.27,0.1,0.1,0.07,0.0,0.11,0.18,0.08,0.13,0.24,0.15,0.0,0.11,0.14,0.36,0.15,0.17,0.0,0.12,0.12,0.0,0.13,0.0,0.0,0.0,0.11,0.1,0.1,0.0,0.25,0.11,0.0,0.0,0.13,0.09,0.08,0.12,0.08,0.45,0.13,0.0,0.0,0.09,0.1,0.0,0.1,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.08,0.3,0.23,0.0,0.0,0.0,2.66,0.18,0.2,0.22,0.22,0.18,0.21,0.09,0.18,0.09,0.13,0.09,0.26,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.14,0.12,0.12,0.12,0.12,0.12,0.11,0.09,0.09,0.09,0.08,0.08,0.08,0.0,0.0,0.07,0.07,0.0,96.51
11/18/2021,4.07,5.86,3.32,2.95,2.73,2.65,1.15,1.35,2.2,1.28,2.01,0.55,1.4,2.11,1.65,1.49,1.38,1.26,1.79,1.07,1.11,0.43,0.84,0.95,0.79,1.03,0.94,2.32,1.7,0.78,0.87,0.86,0.75,0.7,0.39,0.99,0.6,0.65,0.7,0.82,0.68,0.61,0.32,0.75,0.35,0.16,0.49,0.5,0.5,0.69,0.39,0.55,0.53,0.28,0.18,0.22,0.46,0.09,0.2,0.33,0.33,0.3,0.18,0.21,0.39,0.2,0.32,0.14,0.42,0.19,0.12,0.5,0.11,0.23,0.0,0.49,0.1,0.11,0.32,0.61,0.22,0.33,0.25,0.71,0.23,0.31,0.25,0.3,0.23,0.28,0.22,0.0,0.28,0.28,0.11,0.32,0.13,0.08,0.19,0.13,0.29,0.11,0.17,0.25,0.2,0.1,0.0,0.23,0.11,0.13,0.26,0.18,0.28,0.15,0.23,0.22,0.0,0.11,0.14,0.08,0.11,0.12,0.1,0.15,0.19,0.12,0.15,0.0,0.0,0.08,0.11,0.08,0.17,0.16,0.0,0.15,0.3,0.0,0.0,0.1,0.16,0.16,0.27,0.1,0.1,0.07,0.0,0.11,0.18,0.08,0.13,0.24,0.15,0.0,0.11,0.14,0.36,0.15,0.17,0.0,0.12,0.12,0.0,0.13,0.0,0.0,0.0,0.11,0.1,0.1,0.0,0.25,0.11,0.0,0.0,0.13,0.09,0.08,0.12,0.08,0.45,0.13,0.0,0.0,0.09,0.1,0.0,0.1,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.08,0.3,0.23,0.0,0.0,0.0,2.66,0.18,0.2,0.22,0.22,0.18,0.21,0.09,0.18,0.09,0.13,0.09,0.26,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.14,0.12,0.12,0.12,0.12,0.12,0.11,0.09,0.09,0.09,0.08,0.08,0.08,0.0,0.0,0.07,0.07,0.0,96.51
11/19/2021,4.07,5.86,3.32,2.95,2.73,2.65,1.15,1.35,2.2,1.28,2.01,0.55,1.4,2.11,1.65,1.49,1.38,1.26,1.79,1.07,1.11,0.43,0.84,0.95,0.79,1.03,0.94,2.32,1.7,0.78,0.87,0.86,0.75,0.7,0.39,0.99,0.6,0.65,0.7,0.82,0.68,0.61,0.32,0.75,0.35,0.16,0.49,0.5,0.5,0.69,0.39,0.55,0.53,0.28,0.18,0.22,0.46,0.09,0.2,0.33,0.33,0.3,0.18,0.21,0.39,0.2,0.32,0.14,0.42,0.19,0.12,0.5,0.11,0.23,0.0,0.49,0.1,0.11,0.32,0.61,0.22,0.33,0.25,0.71,0.23,0.31,0.25,0.3,0.23,0.28,0.22,0.0,0.28,0.28,0.11,0.32,0.13,0.08,0.19,0.13,0.29,0.11,0.17,0.25,0.2,0.1,0.0,0.23,0.11,0.13,0.26,0.18,0.28,0.15,0.23,0.22,0.0,0.11,0.14,0.08,0.11,0.12,0.1,0.15,0.19,0.12,0.15,0.0,0.0,0.08,0.11,0.08,0.17,0.16,0.0,0.15,0.3,0.0,0.0,0.1,0.16,0.16,0.27,0.1,0.1,0.07,0.0,0.11,0.18,0.08,0.13,0.24,0.15,0.0,0.11,0.14,0.36,0.15,0.17,0.0,0.12,0.12,0.0,0.13,0.0,0.0,0.0,0.11,0.1,0.1,0.0,0.25,0.11,0.0,0.0,0.13,0.09,0.08,0.12,0.08,0.45,0.13,0.0,0.0,0.09,0.1,0.0,0.1,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.08,0.3,0.23,0.0,0.0,0.0,2.66,0.18,0.2,0.22,0.22,0.18,0.21,0.09,0.18,0.09,0.13,0.09,0.26,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.14,0.12,0.12,0.12,0.12,0.12,0.11,0.09,0.09,0.09,0.08,0.08,0.08,0.0,0.0,0.07,0.07,0.0,96.51
11/22/2021,4.07,5.86,3.32,2.95,2.73,2.65,1.15,1.35,2.2,1.28,2.01,0.55,1.4,2.11,1.65,1.49,1.38,1.26,1.79,1.07,1.11,0.43,0.84,0.95,0.79,1.03,0.94,2.32,1.7,0.78,0.87,0.86,0.75,0.7,0.39,0.99,0.6,0.65,0.7,0.82,0.68,0.61,0.32,0.75,0.35,0.16,0.49,0.5,0.5,0.69,0.39,0.55,0.53,0.28,0.18,0.22,0.46,0.09,0.2,0.33,0.33,0.3,0.18,0.21,0.39,0.2,0.32,0.14,0.42,0.19,0.12,0.5,0.11,0.23,0.0,0.49,0.1,0.11,0.32,0.61,0.22,0.33,0.25,0.71,0.23,0.31,0.25,0.3,0.23,0.28,0.22,0.0,0.28,0.28,0.11,0.32,0.13,0.08,0.19,0.13,0.29,0.11,0.17,0.25,0.2,0.1,0.0,0.23,0.11,0.13,0.26,0.18,0.28,0.15,0.23,0.22,0.0,0.11,0.14,0.08,0.11,0.12,0.1,0.15,0.19,0.12,0.15,0.0,0.0,0.08,0.11,0.08,0.17,0.16,0.0,0.15,0.3,0.0,0.0,0.1,0.16,0.16,0.27,0.1,0.1,0.07,0.0,0.11,0.18,0.08,0.13,0.24,0.15,0.0,0.11,0.14,0.36,0.15,0.17,0.0,0.12,0.12,0.0,0.13,0.0,0.0,0.0,0.11,0.1,0.1,0.0,0.25,0.11,0.0,0.0,0.13,0.09,0.08,0.12,0.08,0.45,0.13,0.0,0.0,0.09,0.1,0.0,0.1,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.08,0.3,0.23,0.0,0.0,0.0,2.66,0.18,0.2,0.22,0.22,0.18,0.21,0.09,0.18,0.09,0.13,0.09,0.26,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.14,0.12,0.12,0.12,0.12,0.12,0.11,0.09,0.09,0.09,0.08,0.08,0.08,0.0,0.0,0.07,0.07,0.0,96.51
11/23/2021,4.07,5.86,3.32,2.95,2.73,2.65,1.15,1.35,2.2,1.28,2.01,0.55,1.4,2.11,1.65,1.49,1.38,1.26,1.79,1.07,1.11,0.43,0.84,0.95,0.79,1.03,0.94,2.32,1.7,0.78,0.87,0.86,0.75,0.7,0.39,0.99,0.6,0.65,0.7,0.82,0.68,0.61,0.32,0.75,0.35,0.16,0.49,0.5,0.5,0.69,0.39,0.55,0.53,0.28,0.18,0.22,0.46,0.09,0.2,0.33,0.33,0.3,0.18,0.21,0.39,0.2,0.32,0.14,0.42,0.19,0.12,0.5,0.11,0.23,0.0,0.49,0.1,0.11,0.32,0.61,0.22,0.33,0.25,0.71,0.23,0.31,0.25,0.3,0.23,0.28,0.22,0.0,0.28,0.28,0.11,0.32,0.13,0.08,0.19,0.13,0.29,0.11,0.17,0.25,0.2,0.1,0.0,0.23,0.11,0.13,0.26,0.18,0.28,0.15,0.23,0.22,0.0,0.11,0.14,0.08,0.11,0.12,0.1,0.15,0.19,0.12,0.15,0.0,0.0,0.08,0.11,0.08,0.17,0.16,0.0,0.15,0.3,0.0,0.0,0.1,0.16,0.16,0.27,0.1,0.1,0.07,0.0,0.11,0.18,0.08,0.13,0.24,0.15,0.0,0.11,0.14,0.36,0.15,0.17,0.0,0.12,0.12,0.0,0.13,0.0,0.0,0.0,0.11,0.1,0.1,0.0,0.25,0.11,0.0,0.0,0.13,0.09,0.08,0.12,0.08,0.45,0.13,0.0,0.0,0.09,0.1,0.0,0.1,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.08,0.3,0.23,0.0,0.0,0.0,2.66,0.18,0.2,0.22,0.22,0.18,0.21,0.09,0.18,0.09,0.13,0.09,0.26,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.14,0.12,0.12,0.12,0.12,0.12,0.11,0.09,0.09,0.09,0.08,0.08,0.08,0.0,0.0,0.07,0.07,0.0,96.51
11/24/2021,4.09,5.79,3.3,2.93,2.74,2.64,1.14,1.35,2.19,1.28,1.99,0.55,1.42,2.09,1.61,1.56,1.35,1.25,1.77,1.06,1.12,0.44,0.83,0.96,0.78,1.02,0.92,2.32,1.67,0.78,0.88,0.87,0.74,0.7,0.39,0.97,0.61,0.65,0.7,0.81,0.69,0.61,0.32,0.74,0.36,0.16,0.49,0.49,0.49,0.69,0.39,0.56,0.52,0.27,0.18,0.22,0.47,0.09,0.2,0.35,0.33,0.31,0.19,0.21,0.39,0.21,0.32,0.14,0.41,0.19,0.12,0.51,0.11,0.23,0.0,0.49,0.1,0.11,0.32,0.59,0.22,0.33,0.26,0.71,0.23,0.31,0.25,0.29,0.24,0.28,0.22,0.0,0.29,0.28,0.11,0.33,0.13,0.08,0.19,0.13,0.28,0.12,0.17,0.25,0.21,0.1,0.0,0.24,0.11,0.14,0.26,0.18,0.27,0.16,0.23,0.22,0.0,0.12,0.14,0.08,0.11,0.12,0.1,0.15,0.2,0.12,0.15,0.0,0.0,0.08,0.11,0.08,0.17,0.16,0.0,0.15,0.3,0.0,0.0,0.1,0.15,0.16,0.28,0.1,0.1,0.07,0.0,0.11,0.18,0.08,0.13,0.25,0.15,0.0,0.11,0.14,0.37,0.15,0.17,0.0,0.12,0.12,0.0,0.13,0.0,0.0,0.0,0.11,0.1,0.11,0.0,0.25,0.11,0.0,0.0,0.13,0.09,0.08,0.11,0.08,0.45,0.13,0.0,0.0,0.09,0.1,0.0,0.11,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.08,0.3,0.23,0.0,0.0,0.0,2.63,0.19,0.2,0.22,0.22,0.18,0.21,0.09,0.18,0.09,0.13,0.09,0.35,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.14,0.12,0.12,0.12,0.12,0.12,0.11,0.09,0.09,0.09,0.08,0.08,0.08,0.0,0.0,0.07,0.0,0.08,96.49
11/25/2021,4.09,5.79,3.3,2.93,2.74,2.64,1.14,1.35,2.19,1.28,1.99,0.55,1.42,2.09,1.61,1.56,1.35,1.25,1.77,1.06,1.12,0.44,0.83,0.96,0.78,1.02,0.92,2.32,1.67,0.78,0.88,0.87,0.74,0.7,0.39,0.97,0.61,0.65,0.7,0.81,0.69,0.61,0.32,0.74,0.36,0.16,0.49,0.49,0.49,0.69,0.39,0.56,0.52,0.27,0.18,0.22,0.47,0.09,0.2,0.35,0.33,0.31,0.19,0.21,0.39,0.21,0.32,0.14,0.41,0.19,0.12,0.51,0.11,0.23,0.0,0.49,0.1,0.11,0.32,0.59,0.22,0.33,0.26,0.71,0.23,0.31,0.25,0.29,0.24,0.28,0.22,0.0,0.29,0.28,0.11,0.33,0.13,0.08,0.19,0.13,0.28,0.12,0.17,0.25,0.21,0.1,0.0,0.24,0.11,0.14,0.26,0.18,0.27,0.16,0.23,0.22,0.0,0.12,0.14,0.08,0.11,0.12,0.1,0.15,0.2,0.12,0.15,0.0,0.0,0.08,0.11,0.08,0.17,0.16,0.0,0.15,0.3,0.0,0.0,0.1,0.15,0.16,0.28,0.1,0.1,0.07,0.0,0.11,0.18,0.08,0.13,0.25,0.15,0.0,0.11,0.14,0.37,0.15,0.17,0.0,0.12,0.12,0.0,0.13,0.0,0.0,0.0,0.11,0.1,0.11,0.0,0.25,0.11,0.0,0.0,0.13,0.09,0.08,0.11,0.08,0.45,0.13,0.0,0.0,0.09,0.1,0.0,0.11,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.08,0.3,0.23,0.0,0.0,0.0,2.63,0.19,0.2,0.22,0.22,0.18,0.21,0.09,0.18,0.09,0.13,0.09,0.35,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.14,0.12,0.12,0.12,0.12,0.12,0.11,0.09,0.09,0.09,0.08,0.08,0.08,0.0,0.0,0.07,0.0,0.08,96.49
11/26/2021,4.09,5.79,3.3,2.93,2.74,2.64,1.14,1.35,2.19,1.28,1.99,0.55,1.42,2.09,1.61,1.56,1.35,1.25,1.77,1.06,1.12,0.44,0.83,0.96,0.78,1.02,0.92,2.32,1.67,0.78,0.88,0.87,0.74,0.7,0.39,0.97,0.61,0.65,0.7,0.81,0.69,0.61,0.32,0.74,0.36,0.16,0.49,0.49,0.49,0.69,0.39,0.56,0.52,0.27,0.18,0.22,0.47,0.09,0.2,0.35,0.33,0.31,0.19,0.21,0.39,0.21,0.32,0.14,0.41,0.19,0.12,0.51,0.11,0.23,0.0,0.49,0.1,0.11,0.32,0.59,0.22,0.33,0.26,0.71,0.23,0.31,0.25,0.29,0.24,0.28,0.22,0.0,0.29,0.28,0.11,0.33,0.13,0.08,0.19,0.13,0.28,0.12,0.17,0.25,0.21,0.1,0.0,0.24,0.11,0.14,0.26,0.18,0.27,0.16,0.23,0.22,0.0,0.12,0.14,0.08,0.11,0.12,0.1,0.15,0.2,0.12,0.15,0.0,0.0,0.08,0.11,0.08,0.17,0.16,0.0,0.15,0.3,0.0,0.0,0.1,0.15,0.16,0.28,0.1,0.1,0.07,0.0,0.11,0.18,0.08,0.13,0.25,0.15,0.0,0.11,0.14,0.37,0.15,0.17,0.0,0.12,0.12,0.0,0.13,0.0,0.0,0.0,0.11,0.1,0.11,0.0,0.25,0.11,0.0,0.0,0.13,0.09,0.08,0.11,0.08,0.45,0.13,0.0,0.0,0.09,0.1,0.0,0.11,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.08,0.3,0.23,0.0,0.0,0.0,2.63,0.19,0.2,0.22,0.22,0.18,0.21,0.09,0.18,0.09,0.13,0.09,0.35,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.14,0.12,0.12,0.12,0.12,0.12,0.11,0.09,0.09,0.09,0.08,0.08,0.08,0.0,0.0,0.07,0.0,0.08,96.49000000000001
