,GOOGL,TXN,RBLX,AMAT,DELL,NXPI,HPQ,CRL,WAT,TGT,HCA,LH,LOW,HD,LKQ,CNHI.MI,URI,CAT,MO,FCX,KHC,EXC,SYF,DFS,RJF,COF,ALLY,FYBR,RF,LGF.A,LBRDK,ET,KMI,AVID,CAMT,NVMI,TTEC,CNDT,ON,NSIT,SNX,ARW,CMBM,AVT,DDS,EVRI,ASO,BKE,NRG,SGFY,CROX,TGH,CYH,S7V.,MYRG,MRVI,FL,THC,HRI,SEM,CWH,AES,INNV,TVTY,MOH,PAG,KTB,MYOV,AGCO,SAFM,BECN,ALHC,ATH,R,NAVI,AAWW,OMF,SC,BCC,COKE,DAR,HTH,UNFI,EVR,SPB,RIG,GWB,SNEX,BHF,ZION,TSE,BG,LPX,PACW,FHN,RFP,PAGP,NS,INT,ABCL,Cash/Receivables/Payables,AGPXX,SBH,AbCellera Biologics Inc Ordinary Shares,Securities Lending - Bnym,Interest/Overdraft,n/a,688008.SS,FTNT,FB,MSI,EPAM,MRNA,ORLY,TXT,PM,ETN,STZ,BURL,NUE,GSAT,DUK,GS,MET,WOW,IPG,LNG,PRFT,KLIC,CVLT,WDC,JBL,IT,DXC,MCFE,DKS,DVAX,TPX,CHH,HRB,AMN,DOCS,GDEN,HMHC,OGN,PRVA,AGL,UGI,CNR,ZIM,PNR,TRMK,SLM,ADM,AFG,ABCB,EPC,CASH,ESGR,X,STLD,DKL,SUN,TRGP,CNHI,VMW,MSFT,ORCL,CHTR,MELI,REGN,ODFL,EXPD,COST,BX,CG,C,OKE,SATS,FOXA,SYNA,EXLS,SPT,MANH,SKY,MUSA,BOOT,GOGL,M,NFG,WIRE,VRTV,ARVN,MATX,FLGT,VCEL,CUBI,ACI,UMPQ,IMKTA,GNW,UMBF,STC,FBP,MC,COTY,CRK,PEO.,TRVC.,NRA.,SUM
09/13/2021,3.92,0.0,0.0,3.99,3.72,0.0,0.0,2.41,2.44,2.19,0.0,2.33,0.0,2.28,0.0,2.02,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,1.34,1.22,1.29,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.78,0.0,0.0,0.76,0.0,0.0,0.0,0.73,0.0,0.0,0.36,0.36,0.43,0.0,0.36,0.34,0.38,0.0,0.0,0.0,0.36,0.0,0.0,0.37,0.34,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.34,0.37,0.31,0.34,0.3,0.0,0.0,0.28,0.34,0.29,0.0,0.0,0.3,0.0,0.0,0.0,0.27,0.0,0.28,0.0,0.0,0.29,0.28,0.29,0.0,0.0,0.19,0.0,0.0,0.39,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,4.03,3.99,3.96,3.85,2.68,2.21,2.05,2.06,1.99,2.02,1.9,1.75,2.15,1.63,1.32,1.32,1.07,1.09,0.89,0.83,0.85,0.77,0.73,0.78,0.8,0.73,0.66,0.46,0.46,0.42,0.39,0.38,0.38,0.42,0.35,0.37,0.38,0.34,0.32,0.35,0.35,0.4,0.33,0.29,0.28,0.29,0.28,0.27,0.27,0.29,0.28,0.25,0.25,0.21,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.95999999999997
09/14/2021,3.87,0.0,0.0,4.07,3.69,0.0,0.0,2.41,2.44,2.19,0.0,2.33,0.0,2.3,0.0,2.02,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,1.32,1.22,1.31,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.79,0.0,0.0,0.74,0.0,0.0,0.0,0.73,0.0,0.0,0.36,0.35,0.45,0.0,0.35,0.34,0.38,0.0,0.0,0.0,0.36,0.0,0.0,0.37,0.35,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.34,0.38,0.31,0.34,0.3,0.0,0.0,0.29,0.34,0.29,0.0,0.0,0.31,0.0,0.0,0.0,0.26,0.0,0.28,0.0,0.0,0.29,0.29,0.29,0.0,0.0,0.19,0.0,0.0,0.41,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.05,4.02,3.96,3.87,2.66,2.22,2.04,2.1,1.98,2.01,1.87,1.76,2.18,1.62,1.32,1.32,1.05,1.08,0.9,0.83,0.85,0.77,0.73,0.8,0.8,0.72,0.59,0.46,0.42,0.42,0.39,0.38,0.39,0.42,0.34,0.37,0.37,0.36,0.33,0.34,0.34,0.4,0.33,0.28,0.28,0.29,0.28,0.27,0.26,0.3,0.28,0.26,0.26,0.21,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.05999999999996
09/15/2021,3.87,0.0,0.0,4.07,3.69,0.0,0.0,2.41,2.44,2.19,0.0,2.33,0.0,2.3,0.0,2.02,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,1.32,1.22,1.31,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.79,0.0,0.0,0.74,0.0,0.0,0.0,0.73,0.0,0.0,0.36,0.35,0.45,0.0,0.35,0.34,0.38,0.0,0.0,0.0,0.36,0.0,0.0,0.37,0.35,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.34,0.38,0.3,0.34,0.3,0.0,0.0,0.29,0.34,0.29,0.0,0.0,0.3,0.0,0.0,0.0,0.26,0.0,0.28,0.0,0.0,0.29,0.29,0.28,0.0,0.0,0.19,0.0,0.0,0.41,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.05,4.02,3.96,3.87,2.66,2.22,2.04,2.1,1.98,2.01,1.87,1.76,2.18,1.62,1.32,1.32,1.05,1.08,0.9,0.83,0.85,0.77,0.73,0.8,0.8,0.71,0.59,0.46,0.42,0.42,0.39,0.38,0.39,0.42,0.34,0.37,0.37,0.36,0.33,0.34,0.34,0.4,0.33,0.28,0.28,0.29,0.28,0.27,0.26,0.29,0.28,0.26,0.26,0.21,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00999999999998
09/16/2021,3.93,0.0,0.0,4.16,3.85,0.0,0.0,2.37,2.35,2.19,0.0,2.31,0.0,2.33,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,1.33,1.26,1.36,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.79,0.0,0.0,0.77,0.0,0.0,0.0,0.73,0.0,0.0,0.37,0.36,0.45,0.0,0.36,0.34,0.37,0.0,0.0,0.0,0.35,0.0,0.0,0.37,0.35,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.35,0.38,0.31,0.35,0.31,0.0,0.0,0.29,0.34,0.29,0.0,0.0,0.31,0.0,0.0,0.0,0.27,0.0,0.28,0.0,0.0,0.3,0.29,0.29,0.0,0.0,0.2,0.0,0.0,0.38,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.88,4.01,3.97,3.83,2.5,2.21,2.05,2.08,1.97,2.03,1.89,1.72,1.92,1.62,1.35,1.35,1.06,1.11,0.93,0.81,0.86,0.77,0.74,0.8,0.79,0.75,0.62,0.46,0.36,0.42,0.4,0.38,0.39,0.39,0.34,0.37,0.38,0.34,0.33,0.35,0.34,0.4,0.33,0.29,0.29,0.3,0.28,0.28,0.26,0.3,0.29,0.25,0.25,0.21,0.19,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
09/17/2021,3.97,0.0,0.0,4.22,3.83,0.0,0.0,2.42,2.41,2.2,0.0,2.33,0.0,2.34,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,1.33,1.23,1.35,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.82,0.0,0.0,0.74,0.0,0.0,0.0,0.73,0.0,0.0,0.38,0.37,0.45,0.0,0.36,0.34,0.4,0.0,0.0,0.0,0.35,0.0,0.0,0.37,0.34,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.35,0.37,0.31,0.35,0.3,0.0,0.0,0.29,0.33,0.29,0.0,0.0,0.31,0.0,0.0,0.0,0.26,0.0,0.27,0.0,0.0,0.3,0.28,0.29,0.0,0.0,0.2,0.0,0.0,0.38,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.97,4.06,3.99,3.9,2.57,2.25,2.04,2.09,1.96,2.05,1.91,1.69,1.49,1.62,1.34,1.34,1.05,1.12,0.92,0.83,0.85,0.77,0.73,0.8,0.8,0.75,0.61,0.46,0.34,0.42,0.4,0.38,0.39,0.43,0.35,0.38,0.37,0.33,0.33,0.34,0.33,0.4,0.33,0.28,0.28,0.3,0.28,0.28,0.26,0.3,0.29,0.25,0.24,0.21,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04
09/20/2021,3.95,0.0,0.0,4.29,3.94,0.0,0.0,2.4,2.33,2.22,0.0,2.3,0.0,2.33,0.0,2.18,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,1.31,1.26,1.35,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.83,0.0,0.0,0.73,0.0,0.0,0.0,0.74,0.0,0.0,0.38,0.37,0.45,0.0,0.35,0.33,0.42,0.0,0.0,0.0,0.35,0.0,0.0,0.37,0.35,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.34,0.36,0.32,0.35,0.31,0.0,0.0,0.29,0.33,0.28,0.0,0.0,0.31,0.0,0.0,0.0,0.29,0.0,0.27,0.0,0.0,0.31,0.28,0.29,0.0,0.0,0.2,0.0,0.0,0.43,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,3.97,3.97,3.97,3.88,2.61,2.28,1.98,2.09,1.97,2.03,1.9,1.72,1.51,1.59,1.3,1.35,1.03,1.11,0.93,0.82,0.8,0.77,0.73,0.8,0.8,0.75,0.62,0.47,0.35,0.42,0.4,0.38,0.38,0.4,0.37,0.39,0.37,0.33,0.31,0.33,0.32,0.42,0.33,0.28,0.28,0.31,0.28,0.28,0.25,0.3,0.29,0.25,0.25,0.22,0.19,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
09/23/2021,3.94,0.0,0.0,4.16,4.04,0.0,0.0,2.45,2.38,2.24,0.0,2.35,0.0,2.37,0.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,1.32,1.27,1.36,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.81,0.0,0.0,0.73,0.0,0.0,0.0,0.73,0.0,0.0,0.38,0.37,0.43,0.0,0.34,0.34,0.42,0.0,0.0,0.0,0.35,0.0,0.0,0.37,0.35,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.34,0.38,0.3,0.35,0.3,0.0,0.0,0.3,0.33,0.29,0.0,0.0,0.31,0.0,0.0,0.0,0.29,0.0,0.26,0.0,0.0,0.31,0.28,0.29,0.0,0.0,0.19,0.0,0.0,0.46,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.9,3.95,3.86,2.59,2.32,2.05,2.11,2.0,2.04,1.96,1.57,1.47,1.62,1.28,1.33,1.08,1.12,0.9,0.82,0.82,0.75,0.73,0.78,0.81,0.75,0.62,0.48,0.37,0.43,0.41,0.4,0.39,0.37,0.37,0.38,0.37,0.34,0.3,0.34,0.32,0.38,0.33,0.29,0.28,0.31,0.28,0.28,0.25,0.3,0.29,0.22,0.23,0.21,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04
09/24/2021,3.94,0.0,0.0,4.14,3.97,0.0,0.0,2.48,2.35,2.23,0.0,2.35,0.0,2.39,0.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,1.3,1.27,1.37,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.83,0.0,0.0,0.72,0.0,0.0,0.0,0.72,0.0,0.0,0.38,0.38,0.43,0.0,0.35,0.34,0.42,0.0,0.0,0.0,0.34,0.0,0.0,0.38,0.37,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.34,0.38,0.3,0.35,0.3,0.0,0.0,0.29,0.33,0.29,0.0,0.0,0.31,0.0,0.0,0.0,0.29,0.0,0.26,0.0,0.0,0.31,0.28,0.3,0.0,0.0,0.19,0.0,0.0,0.47,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,4.03,3.91,3.97,3.91,2.65,2.35,2.02,2.1,1.97,2.03,1.97,1.55,1.46,1.6,1.27,1.31,1.06,1.11,0.93,0.84,0.79,0.75,0.72,0.77,0.8,0.74,0.63,0.48,0.37,0.44,0.41,0.39,0.4,0.37,0.37,0.38,0.37,0.33,0.3,0.33,0.32,0.39,0.33,0.29,0.28,0.3,0.28,0.28,0.25,0.29,0.29,0.22,0.23,0.21,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.1
09/27/2021,3.89,0.0,0.0,4.2,3.99,0.0,0.0,2.5,2.34,2.18,0.0,2.3,0.0,2.33,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,1.34,1.31,1.37,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.87,0.0,0.0,0.73,0.0,0.0,0.0,0.72,0.0,0.0,0.39,0.4,0.41,0.0,0.34,0.28,0.43,0.0,0.0,0.0,0.33,0.0,0.0,0.37,0.42,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.34,0.35,0.31,0.36,0.29,0.0,0.0,0.29,0.34,0.29,0.0,0.0,0.31,0.0,0.0,0.0,0.29,0.0,0.26,0.0,0.0,0.3,0.28,0.31,0.0,0.0,0.2,0.0,0.0,0.45,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,4.05,3.68,3.93,3.89,2.7,2.36,2.06,2.06,1.96,2.02,1.98,1.56,1.5,1.55,1.29,1.33,1.05,1.15,0.96,0.86,0.79,0.76,0.72,0.78,0.82,0.73,0.62,0.48,0.47,0.44,0.42,0.39,0.39,0.36,0.39,0.38,0.37,0.32,0.29,0.33,0.32,0.4,0.33,0.3,0.28,0.3,0.28,0.29,0.24,0.3,0.28,0.22,0.23,0.22,0.19,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.05
09/28/2021,3.92,0.0,0.0,4.23,4.04,0.0,0.0,2.51,2.29,2.17,0.0,2.3,0.0,2.34,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,1.37,1.31,1.35,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.85,0.0,0.0,0.72,0.0,0.0,0.0,0.72,0.0,0.0,0.39,0.41,0.41,0.0,0.35,0.28,0.42,0.0,0.0,0.0,0.34,0.0,0.0,0.36,0.43,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.33,0.35,0.31,0.36,0.29,0.0,0.0,0.29,0.33,0.29,0.0,0.0,0.31,0.0,0.0,0.0,0.29,0.0,0.27,0.0,0.0,0.3,0.28,0.31,0.0,0.0,0.2,0.0,0.0,0.45,0.0,0.19,0.0,0.0,0.0,0.0,0.01,0.0,4.07,3.76,3.94,3.89,2.55,2.35,2.06,2.07,1.94,2.0,1.99,1.58,1.42,1.55,1.29,1.34,1.05,1.17,0.97,0.86,0.78,0.76,0.73,0.79,0.82,0.73,0.63,0.46,0.48,0.44,0.42,0.39,0.39,0.36,0.4,0.38,0.37,0.31,0.29,0.33,0.32,0.39,0.33,0.3,0.28,0.29,0.29,0.3,0.24,0.3,0.28,0.22,0.23,0.21,0.19,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.05
09/30/2021,3.89,0.0,0.0,4.26,4.09,0.0,0.0,2.38,2.22,2.15,0.0,2.26,0.0,2.37,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,1.39,1.34,1.38,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.85,0.0,0.0,0.75,0.0,0.0,0.0,0.74,0.0,0.0,0.38,0.42,0.42,0.0,0.34,0.28,0.41,0.0,0.0,0.0,0.35,0.0,0.0,0.35,0.44,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.34,0.34,0.32,0.37,0.3,0.0,0.0,0.29,0.34,0.29,0.0,0.0,0.32,0.0,0.0,0.0,0.3,0.0,0.28,0.0,0.0,0.31,0.29,0.32,0.0,0.0,0.21,0.0,0.0,0.45,0.0,0.19,0.0,0.0,0.0,0.0,0.01,0.0,3.93,3.77,3.92,3.7,2.43,2.35,2.11,2.09,1.93,2.0,2.01,1.63,1.45,1.54,1.32,1.39,1.05,1.17,0.99,0.85,0.76,0.76,0.74,0.8,0.8,0.74,0.62,0.46,0.45,0.44,0.42,0.39,0.39,0.36,0.4,0.38,0.37,0.31,0.28,0.33,0.33,0.38,0.33,0.31,0.29,0.3,0.29,0.31,0.25,0.3,0.29,0.23,0.24,0.22,0.2,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03
10/05/2021,3.84,0.0,0.0,4.01,4.22,0.0,0.0,2.36,2.17,2.15,0.0,2.28,0.0,2.38,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,1.41,1.34,1.37,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.81,0.0,0.0,0.76,0.0,0.0,0.0,0.75,0.0,0.0,0.34,0.42,0.41,0.0,0.34,0.26,0.4,0.0,0.0,0.0,0.35,0.0,0.0,0.35,0.46,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.33,0.34,0.32,0.38,0.27,0.0,0.0,0.3,0.34,0.3,0.0,0.0,0.42,0.0,0.0,0.0,0.31,0.0,0.28,0.0,0.0,0.33,0.29,0.32,0.0,0.0,0.22,0.0,0.0,0.45,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,3.98,3.77,3.97,3.68,2.39,2.4,2.11,2.01,1.93,2.07,1.93,1.61,1.47,1.6,1.3,1.4,1.08,1.15,1.05,0.85,0.72,0.77,0.74,0.78,0.8,0.73,0.65,0.44,0.48,0.43,0.43,0.4,0.41,0.35,0.41,0.39,0.38,0.3,0.28,0.34,0.32,0.36,0.33,0.32,0.29,0.31,0.29,0.32,0.26,0.32,0.3,0.23,0.24,0.22,0.2,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
10/07/2021,3.88,0.0,0.0,3.93,4.31,0.0,0.0,2.3,2.13,2.14,0.0,2.25,0.0,2.39,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,1.44,1.38,1.44,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.79,0.0,0.0,0.79,0.0,0.0,0.0,0.77,0.0,0.0,0.36,0.46,0.42,0.0,0.34,0.25,0.38,0.0,0.0,0.0,0.35,0.0,0.0,0.36,0.49,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.34,0.36,0.31,0.38,0.26,0.0,0.0,0.3,0.35,0.3,0.0,0.0,0.41,0.0,0.0,0.0,0.33,0.0,0.29,0.0,0.0,0.34,0.3,0.33,0.0,0.0,0.22,0.0,0.0,0.37,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,3.98,3.66,3.99,3.68,2.04,2.37,2.14,2.06,1.94,2.11,1.9,1.6,1.3,1.67,1.3,1.43,1.11,1.19,1.11,0.88,0.68,0.77,0.75,0.79,0.82,0.76,0.62,0.45,0.44,0.42,0.46,0.41,0.42,0.33,0.41,0.4,0.38,0.28,0.28,0.36,0.31,0.32,0.32,0.33,0.29,0.32,0.29,0.33,0.26,0.33,0.3,0.23,0.24,0.23,0.21,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
10/08/2021,3.9,0.0,0.0,3.97,4.29,0.0,0.0,2.29,2.12,2.13,0.0,2.23,0.0,2.38,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,1.44,1.39,1.44,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.78,0.0,0.0,0.8,0.0,0.0,0.0,0.77,0.0,0.0,0.37,0.42,0.41,0.0,0.34,0.26,0.38,0.0,0.0,0.0,0.36,0.0,0.0,0.35,0.48,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.34,0.35,0.32,0.38,0.25,0.0,0.0,0.3,0.35,0.31,0.0,0.0,0.42,0.0,0.0,0.0,0.33,0.0,0.3,0.0,0.0,0.34,0.29,0.33,0.0,0.0,0.22,0.0,0.0,0.37,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,4.06,3.69,3.96,3.72,2.05,2.38,2.13,2.04,1.95,2.09,1.88,1.61,1.32,1.64,1.32,1.46,1.11,1.19,1.07,0.88,0.68,0.78,0.74,0.81,0.82,0.76,0.64,0.43,0.45,0.42,0.45,0.41,0.42,0.34,0.41,0.41,0.37,0.28,0.28,0.35,0.31,0.32,0.32,0.32,0.29,0.32,0.3,0.32,0.26,0.33,0.3,0.23,0.24,0.24,0.21,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.07
10/11/2021,3.96,0.0,0.0,3.93,4.3,0.0,0.0,2.36,2.09,2.14,0.0,2.24,0.0,2.42,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,1.45,1.37,1.41,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.79,0.0,0.0,0.78,0.0,0.0,0.0,0.77,0.0,0.0,0.39,0.43,0.42,0.0,0.34,0.26,0.38,0.0,0.0,0.0,0.36,0.0,0.0,0.33,0.48,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.34,0.36,0.33,0.38,0.26,0.0,0.0,0.3,0.36,0.31,0.0,0.0,0.41,0.0,0.0,0.0,0.33,0.0,0.3,0.0,0.0,0.34,0.29,0.33,0.0,0.0,0.22,0.0,0.0,0.35,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,4.18,3.62,4.01,3.8,1.9,2.38,2.19,2.01,1.97,2.11,1.88,1.6,1.35,1.64,1.33,1.45,1.08,1.17,1.06,0.89,0.67,0.78,0.74,0.83,0.8,0.74,0.64,0.44,0.45,0.42,0.46,0.4,0.42,0.34,0.42,0.4,0.37,0.27,0.28,0.35,0.31,0.32,0.32,0.32,0.29,0.32,0.31,0.32,0.25,0.34,0.3,0.21,0.24,0.23,0.2,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.06
