,AAPL,MSFT,FB,GOOGL,GOOG,TSLA,NVDA,JNJ,HD,PG,ADBE,CRM,INTC,CSCO,PFE,KO,ABT,CVX,PEP,NKE,TMO,MRK,LLY,TXN,MCD,DHR,MDT,QCOM,UPS,LIN,UNP,AMGN,LOW,INTU,SBUX,AMAT,AMT,MMM,AMD,ISRG,NOW,LRCX,BKNG,MU,PLD,MDLZ,SYK,TJX,EL,CSX,BDX,EQIX,CL,ILMN,NSC,SHW,EW,ADSK,ITW,APD,ADI,BSX,ETN,REGN,EMR,NXPI,WM,IDXX,TWTR,VRTX,BIIB,ECL,NEM,EOG,JCI,ROP,KLAC,SLB,PSA,EBAY,TEL,KMB,A,ROST,TT,ALGN,APTV,SNPS,DD,DXCM,BAX,ALXN,PPG,ORLY,PXD,CDNS,MSI,CTSH,HPQ,RMD,CMI,ZBH,MNST,CTAS,SWK,OTIS,ROK,FTNT,CTVA,AZO,MTD,DHI,ANSS,FAST,AVB,NUE,ZBRA,CPRT,MXIM,VFC,EQR,WST,GNRC,KSU,WY,HSY,ETSY,ENPH,CDW,ODFL,FTV,CERN,DLTR,VMC,VRSN,CLX,MLM,GRMN,DOV,MKC,TSCO,IT,WAT,TER,XYL,EXPD,CHD,TRMB,STE,ANET,ALB,COO,ULTA,GWW,AKAM,TFX,TYL,CRL,POOL,GPC,PAYC,DRE,NVR,DGX,AVY,HOLX,PKI,IEX,NLOK,MPWR,INCY,PTC,MAS,PHM,CTXS,ABMD,XRAY,LKQ,JBHT,FMC,FBHS,BIO,AAP,PKG,CHRW,ALLE,TPR,LW,MHK,FFIV,PNR,HSIC,RHI,AOS,JNPR,OGN,ROL,IPGP,COG,UAA,GLW,LH,RSG,XOM,MRNA,GPS,AVGO,CCI,TECH,CDAY,CTRA,CARR,MCHP,MAA,CTLT,PEAK,WAB,COP,WBA,IR,NTAP,BKR,CP.TO,SUM
10/12/2021,11.09,10.92,3.87,4.13,3.86,3.17,2.59,2.09,1.77,1.7,1.36,1.31,1.08,1.14,1.18,1.03,1.03,1.01,1.06,0.96,1.13,1.02,0.91,0.89,0.0,0.95,0.84,0.71,0.65,0.76,0.68,0.58,0.72,0.72,0.65,0.58,0.0,0.51,0.64,0.59,0.62,0.39,0.49,0.39,0.47,0.41,0.44,0.39,0.36,0.36,0.34,0.34,0.31,0.29,0.32,0.35,0.34,0.31,0.3,0.29,0.44,0.31,0.3,0.28,0.29,0.25,0.29,0.26,0.25,0.23,0.21,0.27,0.21,0.25,0.25,0.23,0.25,0.0,0.23,0.24,0.24,0.22,0.23,0.19,0.21,0.23,0.22,0.22,0.18,0.26,0.2,0.0,0.18,0.21,0.21,0.21,0.2,0.19,0.17,0.18,0.17,0.15,0.17,0.17,0.14,0.17,0.17,0.21,0.15,0.16,0.15,0.14,0.15,0.15,0.16,0.14,0.13,0.15,0.0,0.11,0.14,0.15,0.13,0.13,0.13,0.13,0.13,0.1,0.12,0.14,0.12,0.1,0.11,0.11,0.1,0.1,0.11,0.12,0.11,0.1,0.11,0.13,0.1,0.09,0.11,0.1,0.1,0.1,0.11,0.1,0.13,0.1,0.1,0.09,0.08,0.08,0.09,0.1,0.09,0.09,0.12,0.09,0.08,0.09,0.09,0.09,0.09,0.08,0.07,0.1,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.07,0.07,0.06,0.06,0.07,0.07,0.07,0.06,0.06,0.05,0.04,0.05,0.06,0.06,0.05,0.06,0.04,0.05,0.0,0.0,0.0,0.04,0.0,0.14,0.13,0.13,1.27,0.53,0.0,1.0,0.36,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.86
10/13/2021,11.09,10.92,3.87,4.13,3.86,3.17,2.59,2.09,1.77,1.7,1.36,1.31,1.08,1.14,1.18,1.03,1.03,1.01,1.06,0.96,1.13,1.02,0.91,0.89,0.0,0.95,0.84,0.71,0.65,0.76,0.68,0.58,0.72,0.72,0.65,0.58,0.0,0.51,0.64,0.59,0.62,0.39,0.49,0.39,0.47,0.41,0.44,0.39,0.36,0.36,0.34,0.34,0.31,0.29,0.32,0.35,0.34,0.31,0.3,0.29,0.44,0.31,0.3,0.28,0.29,0.25,0.29,0.26,0.25,0.23,0.21,0.27,0.21,0.25,0.25,0.23,0.25,0.0,0.23,0.24,0.24,0.22,0.23,0.19,0.21,0.23,0.22,0.22,0.18,0.26,0.2,0.0,0.18,0.21,0.21,0.21,0.2,0.19,0.17,0.18,0.17,0.15,0.17,0.17,0.14,0.17,0.17,0.21,0.15,0.16,0.15,0.14,0.15,0.15,0.16,0.14,0.13,0.15,0.0,0.11,0.14,0.15,0.13,0.13,0.13,0.13,0.13,0.1,0.12,0.14,0.12,0.1,0.11,0.11,0.1,0.1,0.11,0.12,0.11,0.1,0.11,0.13,0.1,0.09,0.11,0.1,0.1,0.1,0.11,0.1,0.13,0.1,0.1,0.09,0.08,0.08,0.09,0.1,0.09,0.09,0.12,0.09,0.08,0.09,0.09,0.09,0.09,0.08,0.07,0.1,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.07,0.07,0.06,0.06,0.07,0.07,0.07,0.06,0.06,0.05,0.04,0.05,0.06,0.06,0.05,0.06,0.04,0.05,0.0,0.0,0.0,0.04,0.0,0.14,0.13,0.13,1.27,0.53,0.0,1.0,0.36,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.86
10/14/2021,11.09,10.95,3.89,4.16,3.89,3.15,2.57,2.09,1.76,1.7,1.36,1.31,1.08,1.15,1.18,1.04,1.04,1.03,1.07,0.96,1.13,1.01,0.92,0.89,0.0,0.94,0.83,0.71,0.66,0.75,0.7,0.59,0.72,0.71,0.65,0.57,0.0,0.51,0.63,0.58,0.6,0.39,0.5,0.39,0.47,0.41,0.44,0.39,0.36,0.36,0.34,0.33,0.31,0.3,0.32,0.35,0.33,0.3,0.31,0.29,0.45,0.3,0.3,0.28,0.29,0.25,0.3,0.26,0.25,0.23,0.21,0.26,0.21,0.26,0.24,0.23,0.25,0.0,0.22,0.24,0.24,0.22,0.23,0.19,0.2,0.23,0.22,0.22,0.18,0.25,0.2,0.0,0.18,0.21,0.22,0.21,0.2,0.2,0.17,0.18,0.17,0.15,0.17,0.17,0.14,0.17,0.17,0.2,0.16,0.16,0.15,0.13,0.15,0.15,0.15,0.14,0.13,0.15,0.0,0.11,0.14,0.15,0.13,0.13,0.13,0.13,0.13,0.1,0.12,0.13,0.12,0.1,0.11,0.11,0.1,0.1,0.11,0.12,0.11,0.1,0.11,0.13,0.1,0.09,0.11,0.1,0.1,0.1,0.11,0.1,0.12,0.1,0.1,0.09,0.08,0.08,0.1,0.1,0.09,0.09,0.12,0.09,0.08,0.09,0.08,0.09,0.09,0.08,0.07,0.1,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.07,0.07,0.06,0.06,0.07,0.07,0.07,0.06,0.06,0.05,0.0,0.05,0.06,0.06,0.06,0.06,0.04,0.05,0.0,0.04,0.0,0.04,0.0,0.14,0.13,0.13,1.3,0.53,0.0,1.0,0.36,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.92
10/15/2021,11.13,10.98,3.85,4.15,3.88,3.19,2.56,2.09,1.78,1.71,1.35,1.32,1.08,1.15,1.17,1.05,1.03,1.03,1.07,0.95,1.13,1.0,0.92,0.89,0.0,0.94,0.82,0.7,0.66,0.76,0.7,0.58,0.73,0.71,0.65,0.58,0.0,0.51,0.63,0.57,0.61,0.39,0.5,0.39,0.47,0.41,0.43,0.38,0.36,0.36,0.34,0.33,0.32,0.29,0.32,0.35,0.34,0.3,0.3,0.3,0.45,0.3,0.3,0.28,0.28,0.24,0.3,0.26,0.25,0.23,0.21,0.26,0.21,0.26,0.24,0.23,0.25,0.0,0.23,0.24,0.24,0.22,0.23,0.19,0.2,0.22,0.21,0.22,0.18,0.25,0.2,0.0,0.18,0.21,0.22,0.21,0.2,0.2,0.16,0.18,0.17,0.15,0.16,0.17,0.14,0.16,0.17,0.21,0.15,0.16,0.14,0.13,0.15,0.15,0.16,0.14,0.13,0.15,0.0,0.11,0.14,0.15,0.13,0.13,0.14,0.13,0.13,0.11,0.12,0.13,0.12,0.1,0.11,0.11,0.1,0.1,0.11,0.12,0.11,0.1,0.11,0.13,0.1,0.09,0.11,0.1,0.1,0.1,0.11,0.1,0.12,0.1,0.1,0.09,0.08,0.08,0.1,0.1,0.09,0.09,0.12,0.1,0.08,0.08,0.08,0.09,0.09,0.08,0.07,0.1,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.07,0.07,0.06,0.06,0.07,0.07,0.06,0.06,0.06,0.05,0.0,0.05,0.06,0.06,0.05,0.06,0.04,0.05,0.0,0.04,0.0,0.0,0.0,0.14,0.13,0.13,1.29,0.53,0.0,1.0,0.36,0.09,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.88
10/18/2021,10.97,11.04,3.84,4.11,3.84,3.26,2.59,2.08,1.78,1.71,1.39,1.37,1.05,1.14,1.15,1.04,1.03,1.03,1.08,0.99,1.12,0.99,0.93,0.86,0.0,0.93,0.82,0.7,0.66,0.77,0.7,0.57,0.74,0.72,0.65,0.58,0.0,0.51,0.66,0.57,0.63,0.38,0.49,0.37,0.49,0.42,0.43,0.38,0.36,0.36,0.34,0.34,0.32,0.29,0.32,0.35,0.34,0.31,0.3,0.31,0.44,0.3,0.3,0.28,0.27,0.24,0.3,0.26,0.25,0.23,0.21,0.26,0.22,0.26,0.24,0.23,0.24,0.0,0.24,0.24,0.23,0.22,0.23,0.19,0.2,0.21,0.22,0.22,0.18,0.26,0.2,0.0,0.18,0.21,0.21,0.21,0.2,0.2,0.16,0.18,0.16,0.15,0.16,0.18,0.14,0.16,0.17,0.21,0.15,0.16,0.14,0.14,0.15,0.15,0.16,0.15,0.13,0.15,0.0,0.12,0.14,0.14,0.13,0.13,0.14,0.13,0.13,0.11,0.12,0.13,0.12,0.1,0.11,0.11,0.1,0.1,0.11,0.12,0.11,0.1,0.11,0.13,0.1,0.09,0.11,0.1,0.1,0.1,0.11,0.11,0.13,0.09,0.11,0.09,0.08,0.08,0.1,0.1,0.09,0.09,0.12,0.1,0.08,0.08,0.08,0.09,0.09,0.08,0.07,0.1,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.07,0.07,0.06,0.06,0.07,0.07,0.06,0.06,0.06,0.05,0.0,0.05,0.06,0.06,0.05,0.06,0.04,0.05,0.0,0.04,0.0,0.0,0.0,0.14,0.13,0.13,1.28,0.56,0.0,0.99,0.36,0.09,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.92000000000002
10/19/2021,10.99,11.07,3.81,4.14,3.87,3.22,2.64,2.05,1.78,1.7,1.41,1.37,1.06,1.14,1.14,1.03,1.01,1.02,1.07,0.98,1.1,0.96,0.91,0.86,0.0,0.93,0.82,0.71,0.68,0.77,0.7,0.57,0.74,0.72,0.64,0.59,0.0,0.51,0.66,0.57,0.63,0.39,0.49,0.37,0.49,0.41,0.43,0.38,0.36,0.37,0.34,0.33,0.31,0.29,0.32,0.34,0.34,0.31,0.31,0.31,0.44,0.3,0.31,0.28,0.27,0.24,0.3,0.26,0.25,0.23,0.21,0.27,0.22,0.26,0.25,0.23,0.24,0.0,0.24,0.24,0.23,0.22,0.23,0.19,0.2,0.21,0.22,0.22,0.18,0.26,0.19,0.0,0.18,0.21,0.21,0.21,0.2,0.2,0.16,0.18,0.17,0.15,0.16,0.18,0.14,0.16,0.17,0.2,0.15,0.16,0.14,0.14,0.15,0.16,0.16,0.14,0.13,0.15,0.0,0.12,0.14,0.14,0.13,0.13,0.14,0.13,0.13,0.11,0.12,0.13,0.12,0.1,0.11,0.11,0.1,0.1,0.11,0.12,0.11,0.1,0.11,0.13,0.1,0.09,0.11,0.1,0.1,0.1,0.11,0.11,0.13,0.09,0.11,0.09,0.08,0.08,0.1,0.1,0.09,0.09,0.12,0.1,0.08,0.08,0.08,0.09,0.09,0.08,0.07,0.1,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.07,0.07,0.06,0.06,0.07,0.07,0.06,0.06,0.06,0.05,0.04,0.05,0.06,0.06,0.05,0.06,0.04,0.05,0.0,0.04,0.0,0.0,0.0,0.14,0.13,0.13,1.28,0.56,0.0,0.99,0.36,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9
10/20/2021,11.01,11.07,3.75,4.12,3.86,3.31,2.64,2.06,1.8,1.7,1.41,1.37,1.07,1.13,1.13,1.02,1.01,1.03,1.06,0.98,1.11,0.96,0.91,0.87,0.0,0.93,0.83,0.71,0.68,0.77,0.71,0.57,0.75,0.73,0.64,0.58,0.0,0.51,0.66,0.57,0.63,0.39,0.49,0.37,0.49,0.41,0.43,0.38,0.36,0.37,0.33,0.34,0.31,0.29,0.33,0.35,0.34,0.31,0.31,0.31,0.45,0.3,0.31,0.28,0.28,0.24,0.3,0.26,0.24,0.23,0.2,0.27,0.22,0.25,0.25,0.23,0.24,0.0,0.23,0.24,0.23,0.22,0.23,0.19,0.2,0.2,0.22,0.22,0.18,0.25,0.19,0.0,0.18,0.21,0.21,0.21,0.2,0.2,0.16,0.18,0.17,0.15,0.16,0.18,0.14,0.17,0.18,0.2,0.15,0.16,0.14,0.14,0.15,0.16,0.16,0.14,0.13,0.15,0.0,0.12,0.14,0.14,0.14,0.13,0.14,0.13,0.13,0.11,0.12,0.14,0.12,0.1,0.11,0.11,0.1,0.1,0.11,0.11,0.11,0.1,0.11,0.13,0.1,0.09,0.11,0.1,0.1,0.1,0.11,0.11,0.13,0.09,0.11,0.09,0.08,0.08,0.1,0.1,0.09,0.09,0.12,0.1,0.08,0.08,0.08,0.09,0.09,0.08,0.07,0.1,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.07,0.08,0.06,0.06,0.07,0.07,0.06,0.06,0.06,0.05,0.04,0.05,0.06,0.06,0.05,0.06,0.04,0.04,0.0,0.04,0.0,0.0,0.0,0.14,0.13,0.13,1.28,0.55,0.0,1.0,0.35,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
10/21/2021,11.01,11.07,3.75,4.12,3.86,3.31,2.64,2.06,1.8,1.7,1.41,1.37,1.07,1.13,1.13,1.02,1.01,1.03,1.06,0.98,1.11,0.96,0.91,0.87,0.0,0.93,0.83,0.71,0.68,0.77,0.71,0.57,0.75,0.73,0.64,0.58,0.0,0.51,0.66,0.57,0.63,0.39,0.49,0.37,0.49,0.41,0.43,0.38,0.36,0.37,0.33,0.34,0.31,0.29,0.33,0.35,0.34,0.31,0.31,0.31,0.45,0.3,0.31,0.28,0.28,0.24,0.3,0.26,0.24,0.23,0.2,0.27,0.22,0.25,0.25,0.23,0.24,0.0,0.23,0.24,0.23,0.22,0.23,0.19,0.2,0.2,0.22,0.22,0.18,0.25,0.19,0.0,0.18,0.21,0.21,0.21,0.2,0.2,0.16,0.18,0.17,0.15,0.16,0.18,0.14,0.17,0.18,0.2,0.15,0.16,0.14,0.14,0.15,0.16,0.16,0.14,0.13,0.15,0.0,0.12,0.14,0.14,0.14,0.13,0.14,0.13,0.13,0.11,0.12,0.14,0.12,0.1,0.11,0.11,0.1,0.1,0.11,0.11,0.11,0.1,0.11,0.13,0.1,0.09,0.11,0.1,0.1,0.1,0.11,0.11,0.13,0.09,0.11,0.09,0.08,0.08,0.1,0.1,0.09,0.09,0.12,0.1,0.08,0.08,0.08,0.09,0.09,0.08,0.07,0.1,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.07,0.08,0.06,0.06,0.07,0.07,0.06,0.06,0.06,0.05,0.04,0.05,0.06,0.06,0.05,0.06,0.04,0.04,0.0,0.04,0.0,0.0,0.0,0.14,0.13,0.13,1.28,0.55,0.0,1.0,0.35,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
10/22/2021,11.15,11.05,3.87,4.12,3.86,3.34,2.65,2.06,1.81,1.63,1.44,1.35,1.07,1.12,1.13,1.0,1.01,1.03,1.06,0.96,1.11,0.96,0.92,0.87,0.0,0.93,0.78,0.71,0.67,0.76,0.7,0.56,0.75,0.74,0.64,0.59,0.0,0.5,0.67,0.57,0.64,0.39,0.47,0.36,0.49,0.4,0.43,0.37,0.34,0.37,0.33,0.33,0.3,0.29,0.32,0.34,0.34,0.31,0.3,0.31,0.45,0.3,0.31,0.27,0.27,0.25,0.29,0.26,0.25,0.23,0.19,0.26,0.22,0.25,0.25,0.23,0.24,0.0,0.23,0.23,0.23,0.21,0.23,0.19,0.2,0.2,0.21,0.22,0.18,0.25,0.19,0.0,0.18,0.21,0.21,0.21,0.2,0.2,0.17,0.18,0.16,0.15,0.15,0.18,0.14,0.16,0.17,0.21,0.15,0.16,0.14,0.14,0.15,0.15,0.15,0.14,0.13,0.15,0.0,0.11,0.14,0.14,0.14,0.13,0.13,0.12,0.14,0.12,0.12,0.14,0.12,0.1,0.11,0.11,0.1,0.09,0.11,0.11,0.11,0.09,0.11,0.13,0.1,0.09,0.11,0.1,0.1,0.1,0.11,0.1,0.13,0.09,0.09,0.09,0.08,0.08,0.1,0.1,0.09,0.09,0.12,0.1,0.08,0.08,0.08,0.09,0.09,0.08,0.07,0.1,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.07,0.08,0.06,0.06,0.07,0.07,0.06,0.06,0.06,0.05,0.0,0.05,0.06,0.06,0.05,0.06,0.04,0.04,0.0,0.04,0.0,0.0,0.0,0.14,0.13,0.13,1.28,0.56,0.0,1.0,0.35,0.09,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.84
10/25/2021,11.03,10.87,3.82,4.02,3.78,3.31,2.59,2.03,1.79,1.61,1.42,1.33,1.06,1.11,1.13,1.0,1.03,1.03,1.05,0.95,1.12,0.97,0.91,0.87,0.0,0.94,0.77,0.7,0.67,0.76,0.7,0.56,0.75,0.73,0.63,0.58,0.0,0.5,0.66,0.57,0.63,0.38,0.46,0.36,0.5,0.4,0.43,0.36,0.33,0.37,0.33,0.34,0.3,0.29,0.32,0.34,0.34,0.31,0.3,0.31,0.45,0.3,0.31,0.28,0.27,0.25,0.29,0.26,0.25,0.23,0.19,0.26,0.21,0.26,0.25,0.23,0.24,0.0,0.23,0.23,0.23,0.21,0.23,0.18,0.2,0.21,0.22,0.23,0.18,0.25,0.19,0.0,0.18,0.21,0.21,0.21,0.2,0.2,0.16,0.18,0.17,0.15,0.15,0.18,0.14,0.17,0.17,0.21,0.15,0.18,0.16,0.14,0.15,0.15,0.15,0.15,0.13,0.15,0.0,0.11,0.14,0.14,0.14,0.13,0.13,0.12,0.14,0.11,0.12,0.14,0.12,0.1,0.11,0.12,0.1,0.09,0.11,0.12,0.11,0.09,0.11,0.12,0.1,0.09,0.11,0.1,0.1,0.1,0.11,0.1,0.13,0.09,0.09,0.09,0.08,0.08,0.1,0.1,0.09,0.09,0.11,0.1,0.08,0.08,0.08,0.09,0.09,0.08,0.07,0.1,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.07,0.08,0.06,0.06,0.08,0.07,0.06,0.06,0.06,0.0,0.0,0.0,0.06,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.13,0.13,1.27,0.55,0.0,0.98,0.36,0.09,0.08,0.08,0.22,0.19,0.11,0.11,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.0,99.65
10/26/2021,10.98,10.92,3.81,4.0,3.76,3.39,2.65,2.01,1.81,1.58,1.42,1.32,1.06,1.1,1.12,0.99,1.04,1.01,1.03,0.97,1.12,0.96,0.9,0.87,0.0,0.92,0.76,0.7,0.68,0.75,0.71,0.56,0.75,0.74,0.63,0.57,0.0,0.49,0.68,0.57,0.64,0.37,0.46,0.36,0.5,0.39,0.43,0.37,0.34,0.37,0.33,0.34,0.3,0.28,0.33,0.35,0.34,0.31,0.3,0.3,0.45,0.3,0.3,0.28,0.27,0.25,0.29,0.26,0.24,0.23,0.19,0.26,0.21,0.25,0.25,0.24,0.24,0.0,0.23,0.23,0.23,0.21,0.22,0.18,0.2,0.21,0.22,0.23,0.18,0.26,0.19,0.0,0.18,0.21,0.2,0.21,0.2,0.19,0.17,0.18,0.16,0.15,0.15,0.17,0.14,0.17,0.17,0.21,0.15,0.18,0.15,0.14,0.15,0.15,0.15,0.14,0.13,0.15,0.0,0.11,0.14,0.14,0.14,0.13,0.13,0.12,0.14,0.11,0.12,0.14,0.12,0.1,0.11,0.11,0.1,0.09,0.11,0.12,0.11,0.09,0.11,0.13,0.1,0.09,0.11,0.1,0.1,0.1,0.11,0.1,0.13,0.09,0.1,0.09,0.08,0.08,0.1,0.1,0.09,0.09,0.12,0.1,0.07,0.08,0.08,0.09,0.09,0.08,0.07,0.1,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.07,0.08,0.06,0.06,0.08,0.07,0.06,0.06,0.06,0.0,0.0,0.0,0.06,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.13,0.13,1.24,0.56,0.0,0.99,0.36,0.09,0.08,0.08,0.22,0.19,0.11,0.11,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.0,99.57000000000002
10/27/2021,10.98,10.92,3.81,4.0,3.76,3.39,2.65,2.01,1.81,1.58,1.42,1.32,1.06,1.1,1.12,0.99,1.04,1.01,1.03,0.97,1.12,0.96,0.9,0.87,0.0,0.92,0.76,0.7,0.68,0.75,0.71,0.56,0.75,0.74,0.63,0.57,0.0,0.49,0.68,0.57,0.64,0.37,0.46,0.36,0.5,0.39,0.43,0.37,0.34,0.37,0.33,0.34,0.3,0.28,0.33,0.35,0.34,0.31,0.3,0.3,0.45,0.3,0.3,0.28,0.27,0.25,0.29,0.26,0.24,0.23,0.19,0.26,0.21,0.25,0.25,0.24,0.24,0.0,0.23,0.23,0.23,0.21,0.22,0.18,0.2,0.21,0.22,0.23,0.18,0.26,0.19,0.0,0.18,0.21,0.2,0.21,0.2,0.19,0.17,0.18,0.16,0.15,0.15,0.17,0.14,0.17,0.17,0.21,0.15,0.18,0.15,0.14,0.15,0.15,0.15,0.14,0.13,0.15,0.0,0.11,0.14,0.14,0.14,0.13,0.13,0.12,0.14,0.11,0.12,0.14,0.12,0.1,0.11,0.11,0.1,0.09,0.11,0.12,0.11,0.09,0.11,0.13,0.1,0.09,0.11,0.1,0.1,0.1,0.11,0.1,0.13,0.09,0.1,0.09,0.08,0.08,0.1,0.1,0.09,0.09,0.12,0.1,0.07,0.08,0.08,0.09,0.09,0.08,0.07,0.1,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.07,0.08,0.06,0.06,0.08,0.07,0.06,0.06,0.06,0.0,0.0,0.0,0.06,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.13,0.13,1.24,0.56,0.0,0.99,0.36,0.09,0.08,0.08,0.22,0.19,0.11,0.11,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.0,99.57000000000002
10/28/2021,10.96,10.91,3.63,3.89,3.67,3.47,2.66,2.02,1.83,1.6,1.44,1.33,0.94,1.09,1.14,0.99,1.05,1.02,1.04,0.98,1.13,0.96,0.91,0.86,0.0,0.93,0.78,0.7,0.7,0.76,0.73,0.56,0.76,0.76,0.63,0.58,0.0,0.49,0.68,0.57,0.64,0.37,0.46,0.36,0.5,0.4,0.43,0.36,0.36,0.37,0.33,0.35,0.3,0.28,0.33,0.35,0.34,0.32,0.3,0.3,0.45,0.3,0.3,0.28,0.27,0.25,0.3,0.26,0.23,0.22,0.19,0.26,0.22,0.25,0.25,0.24,0.25,0.0,0.23,0.25,0.23,0.21,0.23,0.19,0.2,0.2,0.21,0.23,0.18,0.26,0.19,0.0,0.18,0.21,0.2,0.22,0.2,0.19,0.17,0.18,0.16,0.15,0.15,0.18,0.14,0.17,0.17,0.21,0.15,0.19,0.16,0.14,0.15,0.15,0.15,0.14,0.13,0.15,0.0,0.11,0.14,0.14,0.14,0.13,0.13,0.12,0.14,0.11,0.12,0.14,0.12,0.1,0.11,0.11,0.1,0.09,0.11,0.12,0.11,0.09,0.11,0.13,0.11,0.09,0.11,0.1,0.1,0.1,0.11,0.1,0.13,0.09,0.1,0.09,0.08,0.08,0.1,0.1,0.09,0.09,0.12,0.1,0.07,0.08,0.09,0.09,0.09,0.08,0.07,0.1,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.07,0.08,0.06,0.06,0.08,0.07,0.06,0.06,0.06,0.0,0.0,0.0,0.06,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.13,0.13,1.25,0.54,0.0,0.99,0.36,0.09,0.08,0.08,0.22,0.19,0.11,0.11,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.0,99.51000000000002
10/29/2021,10.88,10.79,3.65,3.86,3.65,3.87,2.69,2.01,1.84,1.59,1.44,1.33,0.93,1.08,1.13,0.98,1.05,1.03,1.03,0.98,1.11,0.96,0.91,0.86,0.0,0.91,0.77,0.69,0.69,0.76,0.73,0.55,0.77,0.77,0.63,0.58,0.0,0.49,0.69,0.57,0.64,0.37,0.46,0.36,0.5,0.39,0.43,0.37,0.36,0.38,0.33,0.34,0.3,0.29,0.33,0.35,0.34,0.32,0.3,0.3,0.45,0.3,0.3,0.28,0.27,0.25,0.29,0.26,0.23,0.22,0.19,0.26,0.22,0.26,0.25,0.24,0.24,0.0,0.23,0.24,0.23,0.2,0.22,0.19,0.2,0.2,0.22,0.23,0.18,0.26,0.19,0.0,0.18,0.21,0.2,0.22,0.19,0.19,0.17,0.18,0.16,0.15,0.15,0.18,0.14,0.16,0.17,0.21,0.15,0.18,0.16,0.14,0.15,0.15,0.15,0.15,0.13,0.15,0.0,0.11,0.14,0.14,0.14,0.13,0.13,0.12,0.15,0.11,0.12,0.14,0.12,0.1,0.11,0.12,0.1,0.09,0.11,0.12,0.11,0.09,0.11,0.13,0.11,0.09,0.11,0.1,0.1,0.1,0.11,0.1,0.13,0.09,0.09,0.09,0.08,0.08,0.1,0.1,0.09,0.09,0.12,0.1,0.07,0.08,0.08,0.09,0.09,0.08,0.07,0.1,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.07,0.08,0.06,0.06,0.08,0.07,0.06,0.06,0.05,0.0,0.0,0.0,0.06,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.13,0.13,1.27,0.57,0.0,1.0,0.36,0.09,0.08,0.09,0.22,0.19,0.11,0.1,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.0,99.62
