,AAPL,MSFT,AMZN,FB,JNJ,JPM,GOOG,GOOGL,BRK.B,CMCSA,INTC,UNH,V,VZ,MA,BAC,PG,CSCO,QCOM,NVDA,PFE,PEP,ORCL,WMT,UNP,TGT,KO,T,DIS,HD,TXN,LLY,ACN,MS,MRK,AXP,CHTR,ABBV,LOW,ADBE,AVGO,XOM,CVX,LRCX,NKE,CAT,AMAT,IBM,WFC,TMO,COST,AMGN,GNRC,MSCI,CSX,C,MMM,UPS,DHR,MU,BBY,ANTM,HON,GS,SCHW,DE,COP,RTX,ODFL,GM,CVS,ABT,PYPL,CI,SPGI,NSC,TSLA,GILD,TROW,BMY,ALGN,NFLX,MCD,MDT,APTV,F,USB,FDX,AMP,ZTS,COF,TMUS,ZBRA,BKNG,MO,CRL,URI,TJX,HUM,IDXX,KR,INTU,TEL,SIVB,FCX,ADP,LMT,DFS,PNC,SHW,ETN,PPG,KLAC,HZNP,NUE,SYF,CPRT,WST,ALL,PH,ON,AON,DHI,SWKS,MRVL,LBRDK,JCI,ADI,SBUX,LIN,EMR,CNC,BLK,PAYC,EL,LPLA,CMI,CTAS,EBAY,ITW,TRV,RSG,CBRE,DOW,CTLT,ORLY,KEYS,WM,MOH,NDAQ,TT,DG,MPC,BLL,CB,BK,AVY,IQV,LYB,MCO,ALLY,TFC,BIIB,ENTG,ICE,DVA,TER,MMC,ALB,CARR,CDW,NOC,SEDG,QRVO,CDNS,FTNT,JBL,LUV,KSU,STLD,CMG,WSM,HBAN,DECK,LEN,PAYX,GPN,ROK,MTD,PGR,ATVI,XLNX,LH,LULU,FIS,WBA,MDLZ,MET,PCAR,GLW,ADM,MCHP,GD,SNPS,RMD,TSCO,SLB,DOV,PWR,A,HIG,PXD,MAR,KMX,COG,EOG,VLO,CTRA,ULTA,BLDR,CTSH,CAR,ANET,CRM,POOL,EPAM,AMD,TREX,DLTR,ENPH,DDS,NEE,MCK,CERN,STX,DVN,FITB,OXY,TSN,CSL,FLT,WMB,CCK,APD,RS,WHR,PKG,CL,JBHT,IT,PKI,REGN,SWK,GXO,HPQ,AN,OKE,AJG,CIEN,UHAL,DRI,GPC,OMC,FISV,KEY,STT,GWW,PRU,NTRS,LHX,AFL,PHM,ABC,CE,PM,MORN,TDY,HLT,FICO,ROST,HES,WBD,DAR,CTVA,SYY,NEM,BX,GIS,SUM
10/15/2021,4.61,3.95,2.55,0.96,0.98,1.1,0.88,0.93,0.76,0.63,0.7,0.7,0.68,0.56,0.56,0.56,0.53,0.5,0.38,0.44,0.37,0.42,0.43,0.38,0.38,0.35,0.37,0.35,0.36,0.39,0.37,0.32,0.37,0.33,0.37,0.35,0.3,0.31,0.34,0.29,0.31,0.32,0.31,0.28,0.26,0.25,0.27,0.27,0.25,0.29,0.28,0.24,0.25,0.23,0.23,0.23,0.21,0.22,0.22,0.23,0.21,0.23,0.21,0.21,0.23,0.19,0.28,0.22,0.22,0.23,0.21,0.2,0.2,0.2,0.19,0.19,0.21,0.18,0.17,0.16,0.16,0.22,0.18,0.17,0.17,0.19,0.18,0.14,0.17,0.17,0.16,0.14,0.14,0.18,0.16,0.16,0.15,0.14,0.16,0.14,0.15,0.15,0.15,0.18,0.14,0.15,0.16,0.14,0.16,0.14,0.14,0.13,0.15,0.15,0.11,0.14,0.14,0.13,0.14,0.14,0.14,0.15,0.12,0.12,0.15,0.13,0.13,0.2,0.13,0.13,0.12,0.13,0.12,0.14,0.12,0.15,0.12,0.13,0.14,0.12,0.13,0.13,0.13,0.11,0.13,0.12,0.12,0.13,0.14,0.13,0.11,0.11,0.13,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.12,0.1,0.12,0.12,0.1,0.1,0.12,0.1,0.1,0.1,0.12,0.11,0.1,0.11,0.11,0.11,0.11,0.1,0.0,0.1,0.11,0.11,0.0,0.0,0.11,0.0,0.1,0.0,0.1,0.0,0.11,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.11,0.12,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.91
10/18/2021,4.55,3.98,2.58,0.96,0.97,1.06,0.88,0.92,0.75,0.64,0.68,0.7,0.67,0.55,0.56,0.56,0.53,0.49,0.38,0.45,0.37,0.42,0.44,0.38,0.38,0.36,0.37,0.34,0.36,0.39,0.36,0.33,0.37,0.34,0.36,0.34,0.3,0.3,0.34,0.3,0.3,0.32,0.31,0.27,0.27,0.24,0.27,0.27,0.25,0.29,0.27,0.24,0.25,0.23,0.23,0.23,0.21,0.22,0.22,0.22,0.21,0.23,0.21,0.21,0.23,0.19,0.28,0.22,0.22,0.23,0.21,0.2,0.2,0.2,0.19,0.19,0.22,0.18,0.17,0.16,0.15,0.22,0.18,0.17,0.17,0.19,0.18,0.14,0.17,0.17,0.15,0.13,0.14,0.18,0.16,0.16,0.15,0.14,0.17,0.15,0.15,0.16,0.15,0.18,0.15,0.15,0.16,0.14,0.16,0.14,0.14,0.14,0.14,0.16,0.12,0.14,0.14,0.13,0.13,0.14,0.14,0.16,0.12,0.12,0.15,0.13,0.13,0.2,0.13,0.14,0.12,0.13,0.13,0.14,0.13,0.15,0.12,0.13,0.14,0.12,0.13,0.13,0.13,0.11,0.13,0.13,0.12,0.13,0.14,0.13,0.11,0.11,0.13,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.11,0.12,0.0,0.12,0.12,0.0,0.1,0.12,0.11,0.1,0.1,0.12,0.12,0.0,0.11,0.11,0.11,0.11,0.1,0.0,0.1,0.11,0.11,0.0,0.0,0.11,0.0,0.1,0.0,0.1,0.0,0.11,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.11,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.86
10/19/2021,4.57,3.99,2.62,0.94,0.96,1.07,0.88,0.92,0.75,0.64,0.7,0.72,0.68,0.55,0.57,0.59,0.53,0.49,0.39,0.46,0.36,0.42,0.42,0.38,0.39,0.37,0.36,0.34,0.36,0.4,0.37,0.32,0.38,0.34,0.35,0.35,0.29,0.3,0.35,0.3,0.31,0.32,0.31,0.28,0.27,0.25,0.27,0.27,0.25,0.29,0.27,0.24,0.27,0.23,0.23,0.23,0.21,0.23,0.22,0.22,0.21,0.24,0.21,0.22,0.23,0.19,0.28,0.22,0.23,0.22,0.21,0.2,0.2,0.2,0.19,0.19,0.22,0.18,0.17,0.16,0.15,0.22,0.18,0.17,0.17,0.19,0.17,0.14,0.18,0.17,0.16,0.13,0.15,0.19,0.16,0.16,0.15,0.14,0.17,0.15,0.14,0.16,0.15,0.18,0.15,0.15,0.16,0.14,0.15,0.14,0.14,0.14,0.14,0.15,0.12,0.14,0.14,0.13,0.13,0.14,0.14,0.16,0.12,0.12,0.15,0.12,0.13,0.2,0.13,0.14,0.12,0.13,0.13,0.14,0.13,0.15,0.12,0.13,0.13,0.12,0.12,0.13,0.13,0.11,0.13,0.13,0.12,0.13,0.13,0.13,0.11,0.11,0.13,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.12,0.12,0.0,0.13,0.12,0.0,0.11,0.12,0.11,0.11,0.1,0.12,0.11,0.0,0.11,0.11,0.11,0.11,0.11,0.0,0.1,0.12,0.11,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.11,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.10000000000001
10/20/2021,4.57,3.99,2.62,0.94,0.96,1.07,0.88,0.92,0.75,0.64,0.7,0.72,0.68,0.55,0.57,0.59,0.53,0.49,0.39,0.46,0.36,0.42,0.42,0.38,0.39,0.37,0.36,0.34,0.36,0.4,0.37,0.32,0.38,0.34,0.35,0.35,0.29,0.3,0.35,0.3,0.31,0.32,0.31,0.28,0.27,0.25,0.27,0.27,0.25,0.29,0.27,0.24,0.27,0.23,0.23,0.23,0.21,0.23,0.22,0.22,0.21,0.24,0.21,0.22,0.23,0.19,0.28,0.22,0.23,0.22,0.21,0.2,0.2,0.2,0.19,0.19,0.22,0.18,0.17,0.16,0.15,0.22,0.18,0.17,0.17,0.19,0.17,0.14,0.18,0.17,0.16,0.13,0.15,0.19,0.16,0.16,0.15,0.14,0.17,0.15,0.14,0.16,0.15,0.18,0.15,0.15,0.16,0.14,0.15,0.14,0.14,0.14,0.14,0.15,0.12,0.14,0.14,0.13,0.13,0.14,0.14,0.16,0.12,0.12,0.15,0.12,0.13,0.2,0.13,0.14,0.12,0.13,0.13,0.14,0.13,0.15,0.12,0.13,0.13,0.12,0.12,0.13,0.13,0.11,0.13,0.13,0.12,0.13,0.13,0.13,0.11,0.11,0.13,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.12,0.12,0.0,0.13,0.12,0.0,0.11,0.12,0.11,0.11,0.1,0.12,0.11,0.0,0.11,0.11,0.11,0.11,0.11,0.0,0.1,0.12,0.11,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.11,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.10000000000001
10/21/2021,4.62,4.03,2.64,0.97,0.95,1.07,0.89,0.93,0.74,0.63,0.7,0.72,0.68,0.55,0.57,0.58,0.52,0.49,0.39,0.46,0.36,0.41,0.42,0.38,0.39,0.38,0.36,0.33,0.35,0.4,0.37,0.32,0.38,0.34,0.35,0.35,0.3,0.29,0.35,0.31,0.31,0.32,0.31,0.28,0.27,0.25,0.28,0.27,0.26,0.29,0.28,0.23,0.28,0.24,0.23,0.23,0.21,0.23,0.22,0.22,0.22,0.23,0.21,0.22,0.23,0.19,0.28,0.22,0.23,0.22,0.21,0.2,0.2,0.2,0.19,0.19,0.23,0.17,0.17,0.16,0.15,0.22,0.18,0.16,0.17,0.19,0.17,0.14,0.18,0.17,0.16,0.13,0.15,0.18,0.16,0.16,0.15,0.14,0.17,0.15,0.14,0.16,0.15,0.18,0.15,0.15,0.16,0.14,0.15,0.14,0.14,0.13,0.14,0.15,0.12,0.14,0.15,0.13,0.13,0.14,0.14,0.15,0.13,0.12,0.15,0.12,0.13,0.2,0.13,0.14,0.12,0.13,0.13,0.14,0.12,0.15,0.12,0.14,0.13,0.12,0.12,0.13,0.13,0.11,0.13,0.13,0.13,0.13,0.13,0.13,0.11,0.11,0.13,0.12,0.11,0.12,0.11,0.12,0.11,0.11,0.11,0.12,0.0,0.13,0.12,0.0,0.11,0.12,0.11,0.11,0.1,0.12,0.11,0.0,0.11,0.11,0.11,0.1,0.11,0.0,0.1,0.12,0.11,0.0,0.0,0.11,0.1,0.1,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.11,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.220000000000006
10/22/2021,4.62,4.03,2.64,0.97,0.95,1.07,0.89,0.93,0.74,0.63,0.7,0.72,0.68,0.55,0.57,0.58,0.52,0.49,0.39,0.46,0.36,0.41,0.42,0.38,0.39,0.38,0.36,0.33,0.35,0.4,0.37,0.32,0.38,0.34,0.35,0.35,0.3,0.29,0.35,0.31,0.31,0.32,0.31,0.28,0.27,0.25,0.28,0.27,0.26,0.29,0.28,0.23,0.28,0.24,0.23,0.23,0.21,0.23,0.22,0.22,0.22,0.23,0.21,0.22,0.23,0.19,0.28,0.22,0.23,0.22,0.21,0.2,0.2,0.2,0.19,0.19,0.23,0.17,0.17,0.16,0.15,0.22,0.18,0.16,0.17,0.19,0.17,0.14,0.18,0.17,0.16,0.13,0.15,0.18,0.16,0.16,0.15,0.14,0.17,0.15,0.14,0.16,0.15,0.18,0.15,0.15,0.16,0.14,0.15,0.14,0.14,0.13,0.14,0.15,0.12,0.14,0.15,0.13,0.13,0.14,0.14,0.15,0.13,0.12,0.15,0.12,0.13,0.2,0.13,0.14,0.12,0.13,0.13,0.14,0.12,0.15,0.12,0.14,0.13,0.12,0.12,0.13,0.13,0.11,0.13,0.13,0.13,0.13,0.13,0.13,0.11,0.11,0.13,0.12,0.11,0.12,0.11,0.12,0.11,0.11,0.11,0.12,0.0,0.13,0.12,0.0,0.11,0.12,0.11,0.11,0.1,0.12,0.11,0.0,0.11,0.11,0.11,0.1,0.11,0.0,0.1,0.12,0.11,0.0,0.0,0.11,0.1,0.1,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.11,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.220000000000006
10/25/2021,4.65,3.98,2.62,0.97,0.96,1.09,0.87,0.91,0.75,0.64,0.7,0.73,0.67,0.56,0.56,0.59,0.53,0.49,0.39,0.45,0.36,0.42,0.42,0.39,0.39,0.37,0.36,0.34,0.34,0.43,0.37,0.32,0.38,0.33,0.36,0.35,0.3,0.29,0.35,0.31,0.31,0.32,0.32,0.27,0.26,0.25,0.28,0.26,0.26,0.29,0.28,0.24,0.27,0.23,0.23,0.22,0.21,0.23,0.23,0.22,0.21,0.25,0.21,0.21,0.23,0.19,0.28,0.22,0.23,0.22,0.21,0.21,0.19,0.2,0.19,0.19,0.22,0.17,0.17,0.16,0.15,0.21,0.17,0.16,0.17,0.19,0.18,0.14,0.18,0.17,0.16,0.14,0.15,0.17,0.16,0.16,0.16,0.14,0.17,0.15,0.14,0.16,0.15,0.18,0.15,0.15,0.16,0.15,0.16,0.14,0.14,0.14,0.14,0.15,0.12,0.14,0.15,0.13,0.13,0.14,0.14,0.16,0.13,0.12,0.15,0.13,0.13,0.2,0.13,0.14,0.12,0.14,0.13,0.13,0.12,0.15,0.13,0.14,0.13,0.12,0.12,0.13,0.13,0.11,0.13,0.13,0.12,0.13,0.14,0.12,0.11,0.11,0.13,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.12,0.12,0.0,0.13,0.12,0.0,0.11,0.12,0.11,0.11,0.1,0.12,0.11,0.1,0.11,0.12,0.11,0.1,0.11,0.0,0.1,0.12,0.11,0.0,0.1,0.11,0.1,0.1,0.0,0.1,0.0,0.11,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.11,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.27000000000001
10/26/2021,4.64,4.01,2.63,0.97,0.96,1.07,0.87,0.91,0.74,0.63,0.7,0.74,0.66,0.55,0.56,0.58,0.52,0.48,0.39,0.46,0.36,0.41,0.42,0.39,0.4,0.38,0.36,0.33,0.34,0.44,0.38,0.32,0.38,0.33,0.36,0.35,0.3,0.29,0.35,0.31,0.31,0.32,0.31,0.27,0.27,0.25,0.27,0.24,0.26,0.29,0.28,0.24,0.28,0.24,0.24,0.22,0.21,0.23,0.22,0.22,0.22,0.25,0.21,0.21,0.23,0.19,0.27,0.22,0.24,0.22,0.21,0.21,0.18,0.2,0.19,0.2,0.23,0.17,0.17,0.16,0.15,0.22,0.17,0.16,0.17,0.2,0.18,0.14,0.18,0.17,0.15,0.13,0.15,0.17,0.16,0.16,0.16,0.14,0.18,0.15,0.14,0.16,0.15,0.18,0.15,0.15,0.16,0.14,0.16,0.15,0.14,0.14,0.14,0.15,0.11,0.13,0.15,0.13,0.13,0.14,0.14,0.16,0.13,0.12,0.15,0.13,0.13,0.2,0.13,0.13,0.12,0.14,0.13,0.14,0.12,0.15,0.12,0.14,0.13,0.12,0.13,0.13,0.13,0.11,0.13,0.13,0.13,0.13,0.14,0.12,0.11,0.11,0.13,0.12,0.12,0.12,0.11,0.12,0.1,0.11,0.11,0.12,0.0,0.13,0.12,0.1,0.11,0.12,0.11,0.11,0.1,0.12,0.11,0.1,0.11,0.11,0.11,0.1,0.11,0.0,0.1,0.12,0.11,0.0,0.0,0.11,0.0,0.1,0.0,0.1,0.0,0.12,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.11,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.24
10/27/2021,4.64,4.01,2.63,0.97,0.96,1.07,0.87,0.91,0.74,0.63,0.7,0.74,0.66,0.55,0.56,0.58,0.52,0.48,0.39,0.46,0.36,0.41,0.42,0.39,0.4,0.38,0.36,0.33,0.34,0.44,0.38,0.32,0.38,0.33,0.36,0.35,0.3,0.29,0.35,0.31,0.31,0.32,0.31,0.27,0.27,0.25,0.27,0.24,0.26,0.29,0.28,0.24,0.28,0.24,0.24,0.22,0.21,0.23,0.22,0.22,0.22,0.25,0.21,0.21,0.23,0.19,0.27,0.22,0.24,0.22,0.21,0.21,0.18,0.2,0.19,0.2,0.23,0.17,0.17,0.16,0.15,0.22,0.17,0.16,0.17,0.2,0.18,0.14,0.18,0.17,0.15,0.13,0.15,0.17,0.16,0.16,0.16,0.14,0.18,0.15,0.14,0.16,0.15,0.18,0.15,0.15,0.16,0.14,0.16,0.15,0.14,0.14,0.14,0.15,0.11,0.13,0.15,0.13,0.13,0.14,0.14,0.16,0.13,0.12,0.15,0.13,0.13,0.2,0.13,0.13,0.12,0.14,0.13,0.14,0.12,0.15,0.12,0.14,0.13,0.12,0.13,0.13,0.13,0.11,0.13,0.13,0.13,0.13,0.14,0.12,0.11,0.11,0.13,0.12,0.12,0.12,0.11,0.12,0.1,0.11,0.11,0.12,0.0,0.13,0.12,0.1,0.11,0.12,0.11,0.11,0.1,0.12,0.11,0.1,0.11,0.11,0.11,0.1,0.11,0.0,0.1,0.12,0.11,0.0,0.0,0.11,0.0,0.1,0.0,0.1,0.0,0.12,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.11,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.24
10/28/2021,4.64,4.01,2.63,0.97,0.96,1.07,0.87,0.91,0.74,0.63,0.7,0.74,0.66,0.55,0.56,0.58,0.52,0.48,0.39,0.46,0.36,0.41,0.42,0.39,0.4,0.38,0.36,0.33,0.34,0.44,0.38,0.32,0.38,0.33,0.36,0.35,0.3,0.29,0.35,0.31,0.31,0.32,0.31,0.27,0.27,0.25,0.27,0.24,0.26,0.29,0.28,0.24,0.28,0.24,0.24,0.22,0.21,0.23,0.22,0.22,0.22,0.25,0.21,0.21,0.23,0.19,0.27,0.22,0.24,0.22,0.21,0.21,0.18,0.2,0.19,0.2,0.23,0.17,0.17,0.16,0.15,0.22,0.17,0.16,0.17,0.2,0.18,0.14,0.18,0.17,0.15,0.13,0.15,0.17,0.16,0.16,0.16,0.14,0.18,0.15,0.14,0.16,0.15,0.18,0.15,0.15,0.16,0.14,0.16,0.15,0.14,0.14,0.14,0.15,0.11,0.13,0.15,0.13,0.13,0.14,0.14,0.16,0.13,0.12,0.15,0.13,0.13,0.2,0.13,0.13,0.12,0.14,0.13,0.14,0.12,0.15,0.12,0.14,0.13,0.12,0.13,0.13,0.13,0.11,0.13,0.13,0.13,0.13,0.14,0.12,0.11,0.11,0.13,0.12,0.12,0.12,0.11,0.12,0.1,0.11,0.11,0.12,0.0,0.13,0.12,0.1,0.11,0.12,0.11,0.11,0.1,0.12,0.11,0.1,0.11,0.11,0.11,0.1,0.11,0.0,0.1,0.12,0.11,0.0,0.0,0.11,0.0,0.1,0.0,0.1,0.0,0.12,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.11,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.24
