,MSFT,NVDA,ADBE,BRK.B,PG,HD,COST,V,CSCO,TSLA,BAC,UNH,PYPL,PEP,NFLX,TMUS,MA,ACN,XOM,NEE,INTC,DHR,PFE,MRK,ABBV,TXN,ABT,LLY,CVX,NOW,INTU,TMO,MCD,CHTR,C,QCOM,HON,LIN,AMD,MDT,AVGO,BMY,BKNG,ORCL,MS,UNP,AMGN,LOW,UPS,TGT,PNC,RTX,PM,IBM,SCHW,ADSK,USB,CAT,ATVI,ZBRA,BA,AMAT,AMT,MDLZ,GE,ISRG,ANET,CVS,VEEV,SPGI,ADP,CI,DE,GILD,ZTS,TFC,PLD,LMT,LRCX,EQIX,FIS,CB,SYK,AXP,CDNS,CME,OMC,MU,MO,CCI,LUMN,DG,DUK,VRTX,TJX,MET,GRMN,ICE,ANTM,CSX,PRU,NSC,ILMN,MCO,F,REGN,SO,MMC,STZ,FDX,JCI,APD,BIIB,BDX,EMR,DD,MNST,CL,SHW,IPG,ETN,FISV,D,BSX,EL,ADM,WM,COF,ADI,CMG,PSA,ECL,EW,ALXN,NOC,BK,INFO,ROP,TROW,SNPS,VRSN,EXC,TEL,DOW,COP,GPN,IAC,ITW,AIG,EXPE,VIAC,LHX,HUM,HCA,APTV,ROST,WBA,SLB,ALGN,MPC,CMI,ZM,FCX,TRV,AON,NEM,DISH,ALL,CTSH,PSX,FRC,EA,ORLY,SYY,MAR,HPQ,SIVB,APH,AEP,PAYX,AFL,FITB,SRE,LUV,YUM,DLR,EBAY,PPG,CBRE,AMP,HLT,STT,NWSA,KR,IQV,BAX,MCK,FTNT,KLAC,EOG,KMB,GD,TT,VRSK,AZN,DXCM,GE.,MSI,WFC,MTCH,MMM,FOXA,SPOT,ETSY,IT,FOX,MGM,AAL,NWS,LYV,NET,XLNX,SUM
10/12/2021,7.07,2.21,2.2,2.34,1.81,1.87,1.78,1.5,1.68,1.84,0.0,1.25,1.12,1.19,1.48,0.89,1.15,1.08,0.88,0.91,0.73,0.85,0.82,0.75,0.7,0.74,0.72,0.72,0.69,0.74,0.72,0.78,0.7,0.92,0.66,0.56,0.61,0.62,0.65,0.56,0.6,0.48,0.63,0.62,0.75,0.48,0.41,0.0,0.4,0.42,0.46,0.45,0.4,0.43,0.61,0.38,0.44,0.36,0.32,0.36,0.38,0.39,0.36,0.35,0.36,0.38,0.37,0.37,0.24,0.53,0.36,0.3,0.34,0.34,0.35,0.36,0.35,0.3,0.27,0.29,0.25,0.34,0.29,0.0,0.32,0.27,0.3,0.24,0.27,0.23,0.0,0.26,0.27,0.24,0.29,0.28,0.27,0.27,0.24,0.24,0.26,0.23,0.2,0.26,0.23,0.22,0.23,0.25,0.22,0.17,0.22,0.2,0.18,0.21,0.21,0.19,0.21,0.2,0.22,0.33,0.21,0.2,0.2,0.2,0.2,0.2,0.21,0.21,0.21,0.23,0.19,0.19,0.19,0.0,0.2,0.2,0.19,0.17,0.17,0.18,0.26,0.19,0.18,0.16,0.21,0.14,0.19,0.16,0.2,0.28,0.23,0.17,0.15,0.18,0.16,0.14,0.15,0.15,0.16,0.16,0.15,0.0,0.2,0.16,0.18,0.13,0.22,0.14,0.16,0.0,0.15,0.14,0.15,0.15,0.37,0.16,0.17,0.15,0.13,0.15,0.14,0.15,0.0,0.13,0.14,0.0,0.15,0.0,0.14,0.14,0.14,0.14,0.15,0.13,0.0,0.0,0.13,0.15,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.13,0.0,0.0,0.65,0.26,0.17,0.18,0.16,0.15,0.15,0.16,0.14,0.13,0.13,0.0,0.0,0.0,88.72
10/13/2021,7.07,2.21,2.2,2.34,1.81,1.87,1.78,1.5,1.68,1.84,0.0,1.25,1.12,1.19,1.48,0.89,1.15,1.08,0.88,0.91,0.73,0.85,0.82,0.75,0.7,0.74,0.72,0.72,0.69,0.74,0.72,0.78,0.7,0.92,0.66,0.56,0.61,0.62,0.65,0.56,0.6,0.48,0.63,0.62,0.75,0.48,0.41,0.0,0.4,0.42,0.46,0.45,0.4,0.43,0.61,0.38,0.44,0.36,0.32,0.36,0.38,0.39,0.36,0.35,0.36,0.38,0.37,0.37,0.24,0.53,0.36,0.3,0.34,0.34,0.35,0.36,0.35,0.3,0.27,0.29,0.25,0.34,0.29,0.0,0.32,0.27,0.3,0.24,0.27,0.23,0.0,0.26,0.27,0.24,0.29,0.28,0.27,0.27,0.24,0.24,0.26,0.23,0.2,0.26,0.23,0.22,0.23,0.25,0.22,0.17,0.22,0.2,0.18,0.21,0.21,0.19,0.21,0.2,0.22,0.33,0.21,0.2,0.2,0.2,0.2,0.2,0.21,0.21,0.21,0.23,0.19,0.19,0.19,0.0,0.2,0.2,0.19,0.17,0.17,0.18,0.26,0.19,0.18,0.16,0.21,0.14,0.19,0.16,0.2,0.28,0.23,0.17,0.15,0.18,0.16,0.14,0.15,0.15,0.16,0.16,0.15,0.0,0.2,0.16,0.18,0.13,0.22,0.14,0.16,0.0,0.15,0.14,0.15,0.15,0.37,0.16,0.17,0.15,0.13,0.15,0.14,0.15,0.0,0.13,0.14,0.0,0.15,0.0,0.14,0.14,0.14,0.14,0.15,0.13,0.0,0.0,0.13,0.15,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.13,0.0,0.0,0.65,0.26,0.17,0.18,0.16,0.15,0.15,0.16,0.14,0.13,0.13,0.0,0.0,0.0,88.72
10/14/2021,7.07,2.21,2.2,2.34,1.81,1.87,1.78,1.5,1.68,1.84,0.0,1.25,1.12,1.19,1.48,0.89,1.15,1.08,0.88,0.91,0.73,0.85,0.82,0.75,0.7,0.74,0.72,0.72,0.69,0.74,0.72,0.78,0.7,0.92,0.66,0.56,0.61,0.62,0.65,0.56,0.6,0.48,0.63,0.62,0.75,0.48,0.41,0.0,0.4,0.42,0.46,0.45,0.4,0.43,0.61,0.38,0.44,0.36,0.32,0.36,0.38,0.39,0.36,0.35,0.36,0.38,0.37,0.37,0.24,0.53,0.36,0.3,0.34,0.34,0.35,0.36,0.35,0.3,0.27,0.29,0.25,0.34,0.29,0.0,0.32,0.27,0.3,0.24,0.27,0.23,0.0,0.26,0.27,0.24,0.29,0.28,0.27,0.27,0.24,0.24,0.26,0.23,0.2,0.26,0.23,0.22,0.23,0.25,0.22,0.17,0.22,0.2,0.18,0.21,0.21,0.19,0.21,0.2,0.22,0.33,0.21,0.2,0.2,0.2,0.2,0.2,0.21,0.21,0.21,0.23,0.19,0.19,0.19,0.0,0.2,0.2,0.19,0.17,0.17,0.18,0.26,0.19,0.18,0.16,0.21,0.14,0.19,0.16,0.2,0.28,0.23,0.17,0.15,0.18,0.16,0.14,0.15,0.15,0.16,0.16,0.15,0.0,0.2,0.16,0.18,0.13,0.22,0.14,0.16,0.0,0.15,0.14,0.15,0.15,0.37,0.16,0.17,0.15,0.13,0.15,0.14,0.15,0.0,0.13,0.14,0.0,0.15,0.0,0.14,0.14,0.14,0.14,0.15,0.13,0.0,0.0,0.13,0.15,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.13,0.0,0.0,0.65,0.26,0.17,0.18,0.16,0.15,0.15,0.16,0.14,0.13,0.13,0.0,0.0,0.0,88.72
10/15/2021,7.09,2.21,2.19,2.33,1.83,1.89,1.79,1.47,1.69,1.87,0.0,1.25,1.1,1.2,1.48,0.87,1.13,1.09,0.88,0.89,0.73,0.85,0.81,0.75,0.7,0.73,0.72,0.72,0.69,0.74,0.72,0.78,0.7,0.91,0.66,0.55,0.61,0.62,0.65,0.56,0.61,0.49,0.63,0.63,0.74,0.48,0.41,0.0,0.4,0.42,0.46,0.45,0.4,0.43,0.61,0.37,0.44,0.36,0.31,0.36,0.38,0.4,0.36,0.36,0.36,0.38,0.37,0.37,0.24,0.53,0.36,0.3,0.33,0.34,0.35,0.36,0.35,0.31,0.28,0.29,0.24,0.34,0.29,0.0,0.32,0.28,0.3,0.24,0.27,0.23,0.0,0.26,0.27,0.25,0.29,0.28,0.27,0.27,0.24,0.24,0.26,0.23,0.2,0.26,0.23,0.21,0.23,0.25,0.22,0.17,0.22,0.21,0.18,0.21,0.21,0.19,0.21,0.2,0.22,0.33,0.21,0.2,0.2,0.19,0.2,0.21,0.21,0.21,0.21,0.23,0.19,0.19,0.19,0.0,0.2,0.2,0.19,0.18,0.17,0.18,0.26,0.18,0.18,0.16,0.2,0.13,0.19,0.16,0.2,0.28,0.23,0.18,0.15,0.18,0.16,0.13,0.15,0.15,0.16,0.16,0.15,0.0,0.21,0.16,0.19,0.13,0.21,0.14,0.16,0.0,0.15,0.14,0.15,0.15,0.37,0.16,0.17,0.15,0.13,0.15,0.14,0.15,0.0,0.13,0.14,0.0,0.15,0.0,0.15,0.14,0.14,0.14,0.15,0.13,0.0,0.0,0.13,0.15,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.13,0.0,0.0,0.64,0.26,0.17,0.18,0.16,0.15,0.15,0.16,0.14,0.13,0.13,0.0,0.0,0.0,88.71
10/18/2021,7.12,2.22,2.26,2.3,1.83,1.9,1.76,1.45,1.67,1.91,0.0,1.24,1.11,1.21,1.48,0.86,1.11,1.1,0.87,0.91,0.71,0.84,0.8,0.74,0.69,0.71,0.72,0.73,0.7,0.76,0.73,0.77,0.68,0.91,0.64,0.55,0.61,0.63,0.68,0.55,0.6,0.48,0.63,0.63,0.75,0.48,0.4,0.0,0.41,0.44,0.46,0.45,0.41,0.42,0.61,0.38,0.44,0.35,0.31,0.36,0.37,0.4,0.36,0.36,0.36,0.38,0.38,0.36,0.26,0.53,0.36,0.29,0.33,0.34,0.35,0.36,0.37,0.31,0.27,0.3,0.25,0.34,0.29,0.0,0.32,0.28,0.3,0.23,0.28,0.23,0.0,0.26,0.28,0.25,0.29,0.28,0.27,0.27,0.24,0.24,0.25,0.23,0.2,0.26,0.24,0.21,0.23,0.25,0.22,0.17,0.22,0.21,0.18,0.21,0.2,0.19,0.2,0.2,0.22,0.33,0.21,0.2,0.2,0.19,0.2,0.2,0.21,0.2,0.2,0.23,0.2,0.19,0.19,0.0,0.2,0.2,0.19,0.18,0.17,0.19,0.27,0.19,0.18,0.16,0.2,0.14,0.2,0.16,0.2,0.28,0.23,0.18,0.15,0.18,0.16,0.13,0.15,0.15,0.15,0.16,0.15,0.0,0.21,0.16,0.19,0.13,0.21,0.14,0.16,0.0,0.15,0.14,0.16,0.15,0.37,0.15,0.17,0.15,0.13,0.15,0.13,0.15,0.0,0.13,0.14,0.13,0.15,0.0,0.15,0.14,0.14,0.13,0.14,0.13,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.14,0.0,0.0,0.62,0.27,0.17,0.18,0.17,0.16,0.15,0.16,0.15,0.13,0.13,0.0,0.0,0.0,88.76999999999998
10/19/2021,7.15,2.27,2.28,2.3,1.81,1.92,1.75,1.47,1.65,1.94,0.0,1.29,1.13,1.19,1.44,0.85,1.13,1.11,0.87,0.91,0.72,0.83,0.78,0.71,0.68,0.72,0.71,0.72,0.69,0.78,0.74,0.76,0.67,0.9,0.64,0.56,0.61,0.63,0.68,0.56,0.61,0.48,0.63,0.61,0.75,0.49,0.4,0.0,0.42,0.44,0.44,0.44,0.41,0.42,0.63,0.38,0.42,0.36,0.31,0.37,0.36,0.4,0.36,0.35,0.35,0.38,0.38,0.37,0.26,0.53,0.36,0.3,0.32,0.33,0.35,0.36,0.37,0.31,0.28,0.3,0.26,0.33,0.29,0.0,0.32,0.28,0.3,0.23,0.28,0.23,0.0,0.26,0.27,0.24,0.29,0.28,0.26,0.27,0.24,0.25,0.25,0.24,0.2,0.26,0.24,0.21,0.23,0.25,0.21,0.17,0.23,0.22,0.17,0.21,0.21,0.19,0.2,0.19,0.22,0.33,0.22,0.2,0.2,0.19,0.2,0.2,0.21,0.21,0.21,0.23,0.19,0.19,0.19,0.0,0.19,0.2,0.2,0.18,0.17,0.19,0.27,0.19,0.18,0.16,0.2,0.14,0.2,0.16,0.2,0.28,0.22,0.17,0.16,0.18,0.16,0.13,0.15,0.16,0.15,0.16,0.15,0.0,0.23,0.15,0.19,0.13,0.21,0.14,0.16,0.0,0.15,0.13,0.16,0.14,0.37,0.16,0.17,0.15,0.13,0.15,0.13,0.15,0.0,0.0,0.14,0.13,0.15,0.0,0.15,0.15,0.14,0.14,0.14,0.0,0.0,0.0,0.13,0.15,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.14,0.0,0.0,0.64,0.26,0.17,0.17,0.17,0.16,0.15,0.15,0.15,0.13,0.13,0.0,0.0,0.0,88.85999999999999
10/20/2021,7.15,2.27,2.28,2.3,1.81,1.92,1.75,1.47,1.65,1.94,0.0,1.29,1.13,1.19,1.44,0.85,1.13,1.11,0.87,0.91,0.72,0.83,0.78,0.71,0.68,0.72,0.71,0.72,0.69,0.78,0.74,0.76,0.67,0.9,0.64,0.56,0.61,0.63,0.68,0.56,0.61,0.48,0.63,0.61,0.75,0.49,0.4,0.0,0.42,0.44,0.44,0.44,0.41,0.42,0.63,0.38,0.42,0.36,0.31,0.37,0.36,0.4,0.36,0.35,0.35,0.38,0.38,0.37,0.26,0.53,0.36,0.3,0.32,0.33,0.35,0.36,0.37,0.31,0.28,0.3,0.26,0.33,0.29,0.0,0.32,0.28,0.3,0.23,0.28,0.23,0.0,0.26,0.27,0.24,0.29,0.28,0.26,0.27,0.24,0.25,0.25,0.24,0.2,0.26,0.24,0.21,0.23,0.25,0.21,0.17,0.23,0.22,0.17,0.21,0.21,0.19,0.2,0.19,0.22,0.33,0.22,0.2,0.2,0.19,0.2,0.2,0.21,0.21,0.21,0.23,0.19,0.19,0.19,0.0,0.19,0.2,0.2,0.18,0.17,0.19,0.27,0.19,0.18,0.16,0.2,0.14,0.2,0.16,0.2,0.28,0.22,0.17,0.16,0.18,0.16,0.13,0.15,0.16,0.15,0.16,0.15,0.0,0.23,0.15,0.19,0.13,0.21,0.14,0.16,0.0,0.15,0.13,0.16,0.14,0.37,0.16,0.17,0.15,0.13,0.15,0.13,0.15,0.0,0.0,0.14,0.13,0.15,0.0,0.15,0.15,0.14,0.14,0.14,0.0,0.0,0.0,0.13,0.15,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.14,0.0,0.0,0.64,0.26,0.17,0.17,0.17,0.16,0.15,0.15,0.15,0.13,0.13,0.0,0.0,0.0,88.85999999999999
10/21/2021,7.15,2.27,2.28,2.3,1.81,1.92,1.75,1.47,1.65,1.94,0.0,1.29,1.13,1.19,1.44,0.85,1.13,1.11,0.87,0.91,0.72,0.83,0.78,0.71,0.68,0.72,0.71,0.72,0.69,0.78,0.74,0.76,0.67,0.9,0.64,0.56,0.61,0.63,0.68,0.56,0.61,0.48,0.63,0.61,0.75,0.49,0.4,0.0,0.42,0.44,0.44,0.44,0.41,0.42,0.63,0.38,0.42,0.36,0.31,0.37,0.36,0.4,0.36,0.35,0.35,0.38,0.38,0.37,0.26,0.53,0.36,0.3,0.32,0.33,0.35,0.36,0.37,0.31,0.28,0.3,0.26,0.33,0.29,0.0,0.32,0.28,0.3,0.23,0.28,0.23,0.0,0.26,0.27,0.24,0.29,0.28,0.26,0.27,0.24,0.25,0.25,0.24,0.2,0.26,0.24,0.21,0.23,0.25,0.21,0.17,0.23,0.22,0.17,0.21,0.21,0.19,0.2,0.19,0.22,0.33,0.22,0.2,0.2,0.19,0.2,0.2,0.21,0.21,0.21,0.23,0.19,0.19,0.19,0.0,0.19,0.2,0.2,0.18,0.17,0.19,0.27,0.19,0.18,0.16,0.2,0.14,0.2,0.16,0.2,0.28,0.22,0.17,0.16,0.18,0.16,0.13,0.15,0.16,0.15,0.16,0.15,0.0,0.23,0.15,0.19,0.13,0.21,0.14,0.16,0.0,0.15,0.13,0.16,0.14,0.37,0.16,0.17,0.15,0.13,0.15,0.13,0.15,0.0,0.0,0.14,0.13,0.15,0.0,0.15,0.15,0.14,0.14,0.14,0.0,0.0,0.0,0.13,0.15,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.14,0.0,0.0,0.64,0.26,0.17,0.17,0.17,0.16,0.15,0.15,0.15,0.13,0.13,0.0,0.0,0.0,88.85999999999999
10/22/2021,7.2,2.3,2.32,2.28,1.78,1.94,1.78,1.47,1.65,1.99,0.0,1.27,1.14,1.18,1.46,0.84,1.14,1.11,0.87,0.9,0.72,0.84,0.78,0.7,0.66,0.72,0.7,0.72,0.69,0.78,0.75,0.77,0.67,0.9,0.64,0.56,0.61,0.63,0.71,0.53,0.6,0.47,0.62,0.62,0.75,0.49,0.39,0.0,0.42,0.46,0.44,0.44,0.4,0.42,0.62,0.39,0.42,0.36,0.31,0.38,0.36,0.4,0.36,0.35,0.35,0.38,0.37,0.36,0.26,0.54,0.36,0.29,0.32,0.32,0.35,0.36,0.37,0.31,0.28,0.29,0.25,0.32,0.29,0.0,0.32,0.28,0.3,0.23,0.27,0.23,0.0,0.26,0.27,0.24,0.29,0.28,0.27,0.27,0.24,0.25,0.25,0.24,0.2,0.27,0.23,0.21,0.23,0.25,0.21,0.17,0.23,0.22,0.17,0.2,0.21,0.19,0.2,0.19,0.22,0.33,0.22,0.2,0.19,0.19,0.19,0.2,0.21,0.21,0.21,0.23,0.2,0.19,0.19,0.0,0.19,0.2,0.2,0.18,0.17,0.19,0.27,0.19,0.18,0.16,0.2,0.14,0.19,0.16,0.2,0.27,0.22,0.17,0.16,0.18,0.16,0.13,0.15,0.16,0.15,0.16,0.15,0.0,0.22,0.15,0.19,0.13,0.21,0.14,0.16,0.0,0.15,0.13,0.16,0.14,0.37,0.16,0.17,0.15,0.13,0.15,0.13,0.15,0.12,0.0,0.14,0.13,0.15,0.0,0.15,0.15,0.14,0.14,0.14,0.12,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.13,0.0,0.0,0.65,0.26,0.17,0.17,0.17,0.16,0.15,0.15,0.15,0.12,0.13,0.0,0.0,0.0,88.86999999999999
10/25/2021,7.12,2.26,2.33,2.29,1.75,1.93,1.79,1.46,1.66,1.96,0.0,1.29,1.07,1.19,1.42,0.87,1.12,1.11,0.87,0.92,0.72,0.86,0.8,0.73,0.66,0.73,0.73,0.72,0.7,0.79,0.75,0.78,0.65,0.93,0.63,0.56,0.61,0.63,0.7,0.53,0.6,0.47,0.58,0.61,0.73,0.49,0.4,0.0,0.41,0.45,0.47,0.44,0.4,0.41,0.62,0.39,0.43,0.37,0.31,0.37,0.35,0.4,0.36,0.35,0.35,0.38,0.38,0.36,0.26,0.52,0.36,0.31,0.33,0.32,0.35,0.37,0.38,0.31,0.27,0.3,0.25,0.33,0.3,0.0,0.33,0.28,0.29,0.23,0.27,0.23,0.0,0.26,0.27,0.24,0.28,0.28,0.27,0.26,0.26,0.25,0.26,0.24,0.2,0.26,0.24,0.21,0.23,0.26,0.21,0.17,0.23,0.22,0.16,0.21,0.21,0.19,0.19,0.19,0.22,0.33,0.22,0.2,0.2,0.2,0.18,0.2,0.21,0.21,0.21,0.22,0.19,0.19,0.2,0.0,0.19,0.21,0.19,0.18,0.17,0.19,0.26,0.19,0.18,0.16,0.2,0.14,0.19,0.16,0.2,0.26,0.22,0.18,0.16,0.18,0.16,0.13,0.15,0.16,0.15,0.16,0.15,0.0,0.22,0.15,0.19,0.13,0.21,0.14,0.16,0.0,0.15,0.13,0.16,0.14,0.35,0.16,0.17,0.15,0.13,0.15,0.14,0.15,0.13,0.0,0.14,0.13,0.15,0.0,0.15,0.15,0.13,0.14,0.14,0.0,0.0,0.0,0.12,0.16,0.0,0.0,0.0,0.12,0.0,0.13,0.12,0.14,0.0,0.0,0.65,0.26,0.17,0.18,0.17,0.16,0.15,0.15,0.14,0.0,0.13,0.0,0.0,0.0,88.78
10/26/2021,7.17,2.31,2.34,2.28,1.72,1.96,1.81,1.44,1.64,2.02,0.0,1.31,1.01,1.17,1.47,0.83,1.11,1.11,0.85,0.92,0.73,0.84,0.79,0.73,0.66,0.73,0.74,0.71,0.69,0.79,0.76,0.78,0.65,0.93,0.62,0.56,0.61,0.63,0.71,0.53,0.61,0.47,0.59,0.61,0.73,0.49,0.39,0.0,0.42,0.45,0.46,0.44,0.39,0.37,0.63,0.4,0.43,0.36,0.31,0.37,0.35,0.4,0.37,0.34,0.34,0.38,0.38,0.36,0.27,0.53,0.36,0.31,0.33,0.32,0.35,0.36,0.38,0.31,0.27,0.3,0.25,0.33,0.3,0.0,0.34,0.28,0.28,0.23,0.27,0.24,0.0,0.26,0.27,0.24,0.28,0.27,0.27,0.26,0.26,0.25,0.26,0.24,0.2,0.26,0.24,0.21,0.23,0.26,0.21,0.17,0.23,0.22,0.16,0.21,0.21,0.19,0.19,0.19,0.22,0.32,0.21,0.2,0.2,0.2,0.19,0.2,0.21,0.2,0.21,0.22,0.19,0.19,0.19,0.0,0.2,0.21,0.19,0.18,0.17,0.19,0.26,0.19,0.18,0.16,0.2,0.14,0.2,0.16,0.2,0.26,0.21,0.17,0.16,0.19,0.16,0.13,0.15,0.16,0.15,0.16,0.15,0.0,0.22,0.15,0.19,0.13,0.21,0.14,0.16,0.0,0.16,0.13,0.16,0.14,0.36,0.17,0.17,0.15,0.13,0.15,0.13,0.15,0.12,0.0,0.14,0.13,0.15,0.0,0.15,0.15,0.14,0.14,0.14,0.0,0.0,0.0,0.12,0.16,0.0,0.0,0.0,0.12,0.0,0.13,0.13,0.14,0.0,0.0,0.65,0.28,0.17,0.17,0.17,0.17,0.15,0.15,0.14,0.0,0.13,0.0,0.0,0.0,88.82
10/27/2021,7.17,2.31,2.34,2.28,1.72,1.96,1.81,1.44,1.64,2.02,0.0,1.31,1.01,1.17,1.47,0.83,1.11,1.11,0.85,0.92,0.73,0.84,0.79,0.73,0.66,0.73,0.74,0.71,0.69,0.79,0.76,0.78,0.65,0.93,0.62,0.56,0.61,0.63,0.71,0.53,0.61,0.47,0.59,0.61,0.73,0.49,0.39,0.0,0.42,0.45,0.46,0.44,0.39,0.37,0.63,0.4,0.43,0.36,0.31,0.37,0.35,0.4,0.37,0.34,0.34,0.38,0.38,0.36,0.27,0.53,0.36,0.31,0.33,0.32,0.35,0.36,0.38,0.31,0.27,0.3,0.25,0.33,0.3,0.0,0.34,0.28,0.28,0.23,0.27,0.24,0.0,0.26,0.27,0.24,0.28,0.27,0.27,0.26,0.26,0.25,0.26,0.24,0.2,0.26,0.24,0.21,0.23,0.26,0.21,0.17,0.23,0.22,0.16,0.21,0.21,0.19,0.19,0.19,0.22,0.32,0.21,0.2,0.2,0.2,0.19,0.2,0.21,0.2,0.21,0.22,0.19,0.19,0.19,0.0,0.2,0.21,0.19,0.18,0.17,0.19,0.26,0.19,0.18,0.16,0.2,0.14,0.2,0.16,0.2,0.26,0.21,0.17,0.16,0.19,0.16,0.13,0.15,0.16,0.15,0.16,0.15,0.0,0.22,0.15,0.19,0.13,0.21,0.14,0.16,0.0,0.16,0.13,0.16,0.14,0.36,0.17,0.17,0.15,0.13,0.15,0.13,0.15,0.12,0.0,0.14,0.13,0.15,0.0,0.15,0.15,0.14,0.14,0.14,0.0,0.0,0.0,0.12,0.16,0.0,0.0,0.0,0.12,0.0,0.13,0.13,0.14,0.0,0.0,0.65,0.28,0.17,0.17,0.17,0.17,0.15,0.15,0.14,0.0,0.13,0.0,0.0,0.0,88.82
10/28/2021,7.17,2.31,2.34,2.28,1.72,1.96,1.81,1.44,1.64,2.02,0.0,1.31,1.01,1.17,1.47,0.83,1.11,1.11,0.85,0.92,0.73,0.84,0.79,0.73,0.66,0.73,0.74,0.71,0.69,0.79,0.76,0.78,0.65,0.93,0.62,0.56,0.61,0.63,0.71,0.53,0.61,0.47,0.59,0.61,0.73,0.49,0.39,0.0,0.42,0.45,0.46,0.44,0.39,0.37,0.63,0.4,0.43,0.36,0.31,0.37,0.35,0.4,0.37,0.34,0.34,0.38,0.38,0.36,0.27,0.53,0.36,0.31,0.33,0.32,0.35,0.36,0.38,0.31,0.27,0.3,0.25,0.33,0.3,0.0,0.34,0.28,0.28,0.23,0.27,0.24,0.0,0.26,0.27,0.24,0.28,0.27,0.27,0.26,0.26,0.25,0.26,0.24,0.2,0.26,0.24,0.21,0.23,0.26,0.21,0.17,0.23,0.22,0.16,0.21,0.21,0.19,0.19,0.19,0.22,0.32,0.21,0.2,0.2,0.2,0.19,0.2,0.21,0.2,0.21,0.22,0.19,0.19,0.19,0.0,0.2,0.21,0.19,0.18,0.17,0.19,0.26,0.19,0.18,0.16,0.2,0.14,0.2,0.16,0.2,0.26,0.21,0.17,0.16,0.19,0.16,0.13,0.15,0.16,0.15,0.16,0.15,0.0,0.22,0.15,0.19,0.13,0.21,0.14,0.16,0.0,0.16,0.13,0.16,0.14,0.36,0.17,0.17,0.15,0.13,0.15,0.13,0.15,0.12,0.0,0.14,0.13,0.15,0.0,0.15,0.15,0.14,0.14,0.14,0.0,0.0,0.0,0.12,0.16,0.0,0.0,0.0,0.12,0.0,0.13,0.13,0.14,0.0,0.0,0.65,0.28,0.17,0.17,0.17,0.17,0.15,0.15,0.14,0.0,0.13,0.0,0.0,0.0,88.82
10/29/2021,7.17,2.31,2.34,2.28,1.72,1.96,1.81,1.44,1.64,2.02,0.0,1.31,1.01,1.17,1.47,0.83,1.11,1.11,0.85,0.92,0.73,0.84,0.79,0.73,0.66,0.73,0.74,0.71,0.69,0.79,0.76,0.78,0.65,0.93,0.62,0.56,0.61,0.63,0.71,0.53,0.61,0.47,0.59,0.61,0.73,0.49,0.39,0.0,0.42,0.45,0.46,0.44,0.39,0.37,0.63,0.4,0.43,0.36,0.31,0.37,0.35,0.4,0.37,0.34,0.34,0.38,0.38,0.36,0.27,0.53,0.36,0.31,0.33,0.32,0.35,0.36,0.38,0.31,0.27,0.3,0.25,0.33,0.3,0.0,0.34,0.28,0.28,0.23,0.27,0.24,0.0,0.26,0.27,0.24,0.28,0.27,0.27,0.26,0.26,0.25,0.26,0.24,0.2,0.26,0.24,0.21,0.23,0.26,0.21,0.17,0.23,0.22,0.16,0.21,0.21,0.19,0.19,0.19,0.22,0.32,0.21,0.2,0.2,0.2,0.19,0.2,0.21,0.2,0.21,0.22,0.19,0.19,0.19,0.0,0.2,0.21,0.19,0.18,0.17,0.19,0.26,0.19,0.18,0.16,0.2,0.14,0.2,0.16,0.2,0.26,0.21,0.17,0.16,0.19,0.16,0.13,0.15,0.16,0.15,0.16,0.15,0.0,0.22,0.15,0.19,0.13,0.21,0.14,0.16,0.0,0.16,0.13,0.16,0.14,0.36,0.17,0.17,0.15,0.13,0.15,0.13,0.15,0.12,0.0,0.14,0.13,0.15,0.0,0.15,0.15,0.14,0.14,0.14,0.0,0.0,0.0,0.12,0.16,0.0,0.0,0.0,0.12,0.0,0.13,0.13,0.14,0.0,0.0,0.65,0.28,0.17,0.17,0.17,0.17,0.15,0.15,0.14,0.0,0.13,0.0,0.0,0.0,88.82
