,SWBI,HIBB,BCC,ARCB,VSTO,LPX,MODV,XPEL,JYNT,ESGR,ANAT,AVID,GNRC,TTGT,AMCX,LSCC,MTZ,OMCL,UPWK,WK,GHC,SPT,VCEL,CELH,CMC,APPS,KFY,EME,EIG,JCOM,TBK,ZUMZ,VNDA,APOG,FIX,VIVO,NAVI,CTRN,GTN,LHCG,MYRG,APAM,MEI,NTCT,SUPN,CALX,HOPE,HZO,VSH,HVT,INVA,INSP,MTG,HTH,TPH,UVV,NTUS,BPOP,JOE,TSE,MTH,INT,IMKTA,HMST,BPMC,BHE,HALO,OFIX,RUSHA,STAA,WMK,CSWI,HTD.,ASTE,AMPH,BIG,OPI,MHO,PLXS,TNK,HWC,SITE,SPTN,MCY,NXGN,HSKA,LPG,DECK,LNN,NTGR,CMBM,IDI.,MED,RMR,AMN,HLI,RGR,ANGO,INGN,LL,OMI,SSTK,ATRC,DAR,ETH,QDEL,MC,NSIT,CDMO,BSIG,HE,SWAV,PZZA,SHYF,SNV,SYNA,RCII,PRDO,NVCR,NSA,FRPT,FIVN,EGRX,CXW,AMED,PLAB,TTEK,SAIA,SBRA,RVLV,EXPI,PRFT,DF3.,AMKR,CVLT,AVA,ACLS,RILY,EGBN,NTRA,PDM,RPT,SFNC,BLD,EBS,FLGT,BDN,BL,ANIK,XPER,WOR,SCHN,PHR,MATX,LMAT,GSHD,HI,THRM,CYRX,CROX,BJ,ATGE,AYI,STRL,SFBS,PACK,TTEC,UMBF,UMH,SAFT,IIPR,PCH,MLI,HMN,HSII,FR,COWN,PFSI,MSA,USNA,PINC,NVAX,NWBI,NIJ.,GBX,MRTN,ICUI,HP,GPI,COS.,ATKR,INSW,PRIM,USM,SMCI,STC,SMP,SFM,NEO,OSTK,AA,MGY,CORT,IDCC,NLS,CNO,NNI,ASB,HUBG,MANT,SPB,CSGS,CUTR,AGYS,RGEN,WIRE,CCS,WTS,AMBA,PACW,VRTV,JW.A,ETD,NHI,CNNE,WSBC,CRVL,ARGO,TMST,PBH,SIGI,WCC,KLIC,EXLS,STAR,BHLB,ADTN,TEX,DFIN,ASIX,HCI,MTW,ENTA,n/a,AMEH,MISXX,SNDR,WLL,ALKS,UNFI,BCEI,CEIX,ZD,FELE,MEDP,DEN,CRC,CIVI,DDS,EBIX,ADUS,SATS,ABM,R,HMHC,SAGE,KFRC,TGNA,IRWD,CRUS,RLGY,POR,HTLD,REZI,RDN,COLL,SKY,GEO,AUB,IRT,OTTR,CUBI,XRX,HLIO,APTS,ITGR,GIII,COHU,ADS,AOSL,GNK,ASAN,HCC,ANAB,SUM
09/06/2021,0.93,0.99,0.96,1.07,0.84,0.85,1.01,0.65,0.82,0.69,0.0,0.44,0.67,0.62,0.5,0.71,0.59,0.65,0.49,0.72,0.58,0.82,0.62,0.6,0.64,0.0,0.59,0.66,0.62,0.56,0.53,0.48,0.46,0.61,0.56,0.46,0.95,0.56,0.53,0.48,0.94,0.26,0.46,0.49,0.46,0.48,0.5,0.51,0.48,0.42,0.55,0.61,0.54,0.45,0.54,0.43,0.48,0.48,0.49,0.0,0.55,0.49,0.62,0.0,0.52,0.44,0.37,0.48,0.47,0.48,0.49,0.49,0.0,0.0,0.42,0.33,0.39,0.5,0.43,0.36,0.43,0.36,0.48,0.36,0.36,0.47,0.41,0.24,0.39,0.36,0.3,0.0,0.26,0.37,0.74,0.4,0.32,0.56,0.33,0.34,0.25,0.38,0.29,0.24,0.0,0.25,0.37,0.33,0.5,0.36,0.32,0.54,0.37,0.28,0.0,0.34,0.0,0.27,0.24,0.64,0.0,0.0,0.36,0.28,0.0,0.34,0.0,0.31,0.26,0.26,0.33,0.73,0.0,0.36,0.36,0.29,0.37,0.24,0.33,0.29,0.28,0.28,0.28,0.0,0.28,0.0,0.28,0.0,0.27,0.26,0.25,0.49,0.25,0.34,0.27,0.0,0.27,0.29,0.28,0.48,0.34,0.26,0.33,0.26,0.57,0.34,0.27,0.26,0.55,0.26,0.0,0.25,0.27,0.27,0.31,0.26,0.0,0.0,0.0,0.24,0.26,0.0,0.0,0.0,0.26,0.23,0.24,0.0,0.26,0.0,0.38,0.0,0.0,0.0,0.25,0.26,0.23,0.0,0.0,0.0,0.54,0.25,0.44,0.38,0.0,0.25,0.26,0.24,0.25,0.0,0.0,0.0,0.26,0.25,0.28,0.27,0.24,0.54,0.0,0.0,0.52,0.0,0.3,0.55,0.55,0.5,0.45,0.4,0.31,0.32,0.28,0.29,0.31,0.28,0.27,0.25,0.0,0.26,0.26,0.27,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.03
09/07/2021,0.94,1.01,0.97,1.07,0.84,0.86,0.99,0.65,0.83,0.69,0.0,0.42,0.67,0.65,0.48,0.71,0.58,0.65,0.5,0.74,0.58,0.85,0.58,0.61,0.64,0.0,0.59,0.66,0.62,0.56,0.53,0.47,0.47,0.61,0.56,0.47,0.96,0.56,0.52,0.48,0.96,0.26,0.45,0.48,0.46,0.48,0.5,0.52,0.48,0.42,0.55,0.62,0.54,0.45,0.53,0.43,0.48,0.48,0.49,0.0,0.53,0.49,0.62,0.0,0.52,0.44,0.37,0.48,0.47,0.48,0.48,0.49,0.0,0.0,0.41,0.33,0.39,0.49,0.43,0.37,0.42,0.36,0.48,0.36,0.36,0.46,0.41,0.24,0.39,0.36,0.29,0.0,0.26,0.37,0.75,0.4,0.32,0.56,0.33,0.34,0.25,0.38,0.29,0.24,0.0,0.25,0.37,0.33,0.48,0.36,0.32,0.54,0.37,0.27,0.0,0.34,0.0,0.27,0.24,0.64,0.0,0.0,0.35,0.27,0.0,0.33,0.0,0.31,0.26,0.26,0.33,0.75,0.0,0.37,0.37,0.29,0.37,0.0,0.32,0.29,0.27,0.28,0.28,0.0,0.28,0.0,0.28,0.0,0.26,0.26,0.24,0.49,0.27,0.35,0.27,0.0,0.27,0.27,0.27,0.49,0.34,0.26,0.33,0.26,0.57,0.34,0.27,0.26,0.56,0.26,0.0,0.26,0.26,0.27,0.31,0.27,0.0,0.0,0.0,0.24,0.26,0.0,0.23,0.0,0.26,0.0,0.24,0.0,0.26,0.0,0.38,0.0,0.0,0.0,0.25,0.26,0.23,0.0,0.0,0.0,0.55,0.24,0.44,0.38,0.0,0.25,0.27,0.24,0.25,0.0,0.0,0.0,0.26,0.24,0.28,0.27,0.24,0.54,0.0,0.0,0.54,0.0,0.3,0.55,0.55,0.49,0.45,0.4,0.31,0.32,0.29,0.29,0.31,0.28,0.27,0.25,0.0,0.25,0.26,0.27,0.24,0.0,0.24,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.06
09/08/2021,0.94,1.01,0.97,1.07,0.84,0.86,0.99,0.65,0.83,0.69,0.0,0.42,0.67,0.65,0.48,0.71,0.58,0.65,0.5,0.74,0.58,0.85,0.58,0.61,0.64,0.0,0.59,0.66,0.62,0.56,0.53,0.47,0.47,0.61,0.56,0.47,0.96,0.56,0.52,0.48,0.96,0.26,0.45,0.48,0.46,0.48,0.5,0.52,0.48,0.42,0.55,0.62,0.54,0.45,0.53,0.43,0.48,0.48,0.49,0.0,0.53,0.49,0.62,0.0,0.52,0.44,0.37,0.48,0.47,0.48,0.48,0.49,0.0,0.0,0.41,0.33,0.39,0.49,0.43,0.37,0.42,0.36,0.48,0.36,0.36,0.46,0.41,0.24,0.39,0.36,0.29,0.0,0.26,0.37,0.75,0.4,0.32,0.56,0.33,0.34,0.25,0.38,0.29,0.24,0.0,0.25,0.37,0.33,0.48,0.36,0.32,0.54,0.37,0.27,0.0,0.34,0.0,0.27,0.24,0.64,0.0,0.0,0.35,0.27,0.0,0.33,0.0,0.31,0.26,0.26,0.33,0.75,0.0,0.37,0.37,0.29,0.37,0.0,0.32,0.29,0.27,0.28,0.28,0.0,0.28,0.0,0.28,0.0,0.26,0.26,0.24,0.49,0.27,0.35,0.27,0.0,0.27,0.27,0.27,0.49,0.34,0.26,0.33,0.26,0.57,0.34,0.27,0.26,0.56,0.26,0.0,0.26,0.26,0.27,0.31,0.27,0.0,0.0,0.0,0.24,0.26,0.0,0.23,0.0,0.26,0.0,0.24,0.0,0.26,0.0,0.38,0.0,0.0,0.0,0.25,0.26,0.23,0.0,0.0,0.0,0.55,0.24,0.44,0.38,0.0,0.25,0.27,0.24,0.25,0.0,0.0,0.0,0.26,0.24,0.28,0.27,0.24,0.54,0.0,0.0,0.54,0.0,0.3,0.55,0.55,0.49,0.45,0.4,0.31,0.32,0.29,0.29,0.31,0.28,0.27,0.25,0.0,0.25,0.26,0.27,0.24,0.0,0.24,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.06
09/09/2021,0.95,1.01,0.98,1.07,0.84,0.86,0.99,0.65,0.83,0.69,0.0,0.42,0.68,0.65,0.48,0.71,0.58,0.65,0.5,0.74,0.58,0.85,0.58,0.61,0.64,0.0,0.59,0.66,0.62,0.56,0.53,0.47,0.47,0.61,0.56,0.47,0.96,0.56,0.52,0.48,0.96,0.26,0.45,0.48,0.46,0.48,0.5,0.52,0.48,0.42,0.55,0.62,0.54,0.45,0.53,0.43,0.48,0.48,0.49,0.0,0.53,0.49,0.62,0.0,0.52,0.44,0.37,0.48,0.47,0.48,0.49,0.49,0.0,0.0,0.41,0.33,0.39,0.49,0.43,0.37,0.42,0.36,0.48,0.36,0.36,0.46,0.41,0.24,0.39,0.36,0.29,0.0,0.26,0.37,0.75,0.4,0.32,0.56,0.33,0.34,0.25,0.38,0.29,0.24,0.0,0.25,0.37,0.33,0.48,0.36,0.32,0.54,0.37,0.27,0.0,0.34,0.0,0.27,0.24,0.64,0.0,0.0,0.35,0.27,0.0,0.33,0.0,0.32,0.26,0.26,0.33,0.75,0.0,0.37,0.37,0.29,0.37,0.0,0.32,0.29,0.27,0.28,0.28,0.0,0.28,0.0,0.28,0.0,0.26,0.26,0.24,0.49,0.27,0.35,0.27,0.0,0.27,0.27,0.27,0.49,0.34,0.26,0.33,0.26,0.57,0.34,0.27,0.26,0.56,0.26,0.0,0.26,0.26,0.27,0.31,0.27,0.0,0.0,0.0,0.24,0.26,0.0,0.0,0.0,0.26,0.23,0.24,0.0,0.26,0.0,0.38,0.0,0.0,0.0,0.25,0.26,0.0,0.0,0.0,0.0,0.55,0.24,0.44,0.38,0.0,0.25,0.27,0.24,0.25,0.0,0.0,0.0,0.26,0.25,0.28,0.27,0.24,0.54,0.0,0.23,0.54,0.0,0.3,0.55,0.55,0.49,0.45,0.4,0.31,0.32,0.29,0.29,0.31,0.28,0.27,0.25,0.0,0.25,0.26,0.27,0.24,0.0,0.24,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.07000000000001
09/10/2021,0.93,0.88,0.98,1.08,0.83,0.86,0.96,0.65,0.83,0.69,0.0,0.41,0.67,0.62,0.48,0.73,0.59,0.66,0.51,0.75,0.59,0.88,0.59,0.61,0.64,0.0,0.61,0.65,0.61,0.55,0.55,0.46,0.47,0.6,0.55,0.45,0.97,0.57,0.51,0.47,0.96,0.26,0.47,0.48,0.46,0.47,0.51,0.51,0.48,0.42,0.55,0.62,0.54,0.45,0.53,0.44,0.5,0.48,0.47,0.0,0.54,0.5,0.62,0.0,0.51,0.46,0.38,0.47,0.46,0.5,0.48,0.5,0.0,0.0,0.41,0.32,0.4,0.49,0.43,0.38,0.43,0.36,0.48,0.36,0.37,0.45,0.41,0.25,0.39,0.36,0.29,0.0,0.27,0.36,0.73,0.4,0.32,0.56,0.32,0.33,0.24,0.38,0.29,0.24,0.0,0.25,0.36,0.34,0.5,0.36,0.31,0.57,0.37,0.27,0.0,0.34,0.0,0.27,0.24,0.64,0.0,0.0,0.36,0.27,0.0,0.33,0.0,0.32,0.26,0.27,0.34,0.74,0.0,0.37,0.36,0.29,0.37,0.24,0.33,0.29,0.27,0.28,0.29,0.0,0.27,0.0,0.28,0.0,0.26,0.26,0.25,0.48,0.28,0.35,0.27,0.0,0.26,0.27,0.28,0.48,0.34,0.26,0.33,0.26,0.58,0.33,0.27,0.26,0.56,0.26,0.0,0.25,0.27,0.27,0.3,0.26,0.0,0.0,0.0,0.25,0.26,0.0,0.0,0.0,0.26,0.0,0.25,0.0,0.26,0.0,0.38,0.0,0.0,0.0,0.25,0.26,0.0,0.0,0.0,0.0,0.55,0.24,0.44,0.38,0.0,0.25,0.27,0.24,0.25,0.0,0.0,0.0,0.27,0.24,0.29,0.27,0.24,0.55,0.0,0.24,0.55,0.0,0.3,0.54,0.55,0.5,0.45,0.39,0.31,0.31,0.28,0.29,0.32,0.28,0.27,0.26,0.0,0.25,0.26,0.27,0.25,0.0,0.24,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.08
09/13/2021,0.92,0.85,0.96,1.04,0.86,0.85,0.89,0.69,0.84,0.73,0.0,0.41,0.69,0.63,0.5,0.72,0.58,0.67,0.52,0.73,0.59,0.86,0.58,0.63,0.63,0.0,0.63,0.65,0.62,0.58,0.54,0.47,0.47,0.6,0.54,0.47,0.98,0.56,0.5,0.48,0.95,0.26,0.48,0.49,0.47,0.49,0.51,0.51,0.47,0.42,0.57,0.62,0.55,0.45,0.51,0.43,0.5,0.48,0.46,0.0,0.53,0.49,0.62,0.0,0.51,0.46,0.37,0.47,0.46,0.49,0.49,0.5,0.0,0.0,0.4,0.33,0.4,0.47,0.44,0.37,0.43,0.37,0.49,0.37,0.36,0.46,0.4,0.25,0.39,0.36,0.29,0.0,0.26,0.35,0.74,0.4,0.33,0.55,0.28,0.33,0.24,0.38,0.3,0.24,0.0,0.26,0.37,0.32,0.44,0.36,0.32,0.53,0.37,0.27,0.0,0.33,0.0,0.27,0.24,0.65,0.0,0.0,0.36,0.26,0.0,0.34,0.0,0.31,0.27,0.27,0.32,0.76,0.0,0.37,0.35,0.3,0.37,0.23,0.33,0.29,0.27,0.28,0.29,0.0,0.27,0.0,0.28,0.0,0.26,0.25,0.24,0.47,0.29,0.36,0.27,0.0,0.26,0.27,0.27,0.5,0.34,0.27,0.33,0.25,0.58,0.32,0.26,0.26,0.57,0.27,0.0,0.25,0.27,0.27,0.31,0.26,0.0,0.0,0.0,0.25,0.27,0.0,0.0,0.0,0.26,0.0,0.31,0.0,0.27,0.0,0.37,0.0,0.0,0.0,0.25,0.26,0.0,0.0,0.0,0.0,0.56,0.25,0.44,0.38,0.0,0.25,0.27,0.24,0.24,0.0,0.25,0.0,0.27,0.24,0.29,0.27,0.23,0.56,0.0,0.24,0.54,0.0,0.31,0.54,0.54,0.49,0.46,0.39,0.31,0.31,0.28,0.29,0.32,0.29,0.28,0.25,0.0,0.24,0.27,0.27,0.25,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.07000000000001
09/14/2021,0.92,0.84,0.95,1.07,0.89,0.87,0.86,0.71,0.84,0.73,0.0,0.43,0.69,0.62,0.5,0.73,0.58,0.67,0.51,0.73,0.59,0.87,0.55,0.66,0.63,0.0,0.62,0.65,0.62,0.57,0.55,0.45,0.46,0.59,0.54,0.48,0.98,0.51,0.5,0.47,0.96,0.26,0.48,0.49,0.46,0.48,0.5,0.52,0.48,0.42,0.57,0.63,0.55,0.45,0.5,0.43,0.46,0.48,0.46,0.0,0.53,0.5,0.61,0.0,0.54,0.46,0.37,0.46,0.46,0.46,0.49,0.49,0.0,0.0,0.39,0.32,0.38,0.47,0.44,0.37,0.42,0.38,0.48,0.37,0.36,0.47,0.39,0.25,0.39,0.35,0.28,0.0,0.27,0.33,0.75,0.4,0.32,0.55,0.28,0.33,0.24,0.38,0.29,0.24,0.0,0.27,0.37,0.32,0.45,0.36,0.31,0.53,0.38,0.27,0.0,0.33,0.0,0.27,0.0,0.65,0.0,0.0,0.36,0.26,0.0,0.33,0.0,0.31,0.26,0.27,0.32,0.75,0.0,0.37,0.35,0.29,0.37,0.0,0.32,0.29,0.26,0.27,0.28,0.0,0.26,0.0,0.27,0.0,0.26,0.25,0.24,0.48,0.29,0.37,0.28,0.0,0.26,0.27,0.28,0.52,0.35,0.27,0.33,0.25,0.58,0.33,0.26,0.26,0.55,0.27,0.0,0.25,0.26,0.27,0.31,0.26,0.0,0.0,0.0,0.25,0.28,0.0,0.0,0.0,0.26,0.24,0.3,0.0,0.27,0.0,0.37,0.0,0.0,0.0,0.25,0.26,0.24,0.0,0.0,0.0,0.59,0.25,0.44,0.38,0.0,0.25,0.27,0.25,0.25,0.0,0.25,0.0,0.26,0.0,0.29,0.27,0.0,0.57,0.0,0.24,0.53,0.0,0.31,0.54,0.54,0.49,0.47,0.39,0.32,0.31,0.28,0.29,0.31,0.29,0.28,0.25,0.0,0.24,0.27,0.28,0.25,0.0,0.24,0.32,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.03
09/15/2021,0.92,0.85,0.95,1.07,0.89,0.87,0.86,0.71,0.84,0.73,0.0,0.43,0.69,0.62,0.5,0.73,0.58,0.67,0.51,0.73,0.59,0.87,0.55,0.66,0.63,0.0,0.62,0.65,0.62,0.57,0.55,0.45,0.46,0.59,0.54,0.48,0.99,0.52,0.5,0.47,0.96,0.26,0.48,0.49,0.46,0.48,0.5,0.52,0.48,0.42,0.57,0.63,0.55,0.45,0.51,0.43,0.46,0.48,0.46,0.0,0.53,0.5,0.61,0.0,0.54,0.46,0.37,0.47,0.46,0.46,0.49,0.5,0.0,0.0,0.39,0.32,0.38,0.47,0.44,0.37,0.42,0.38,0.48,0.37,0.36,0.47,0.39,0.25,0.39,0.36,0.28,0.0,0.27,0.34,0.75,0.4,0.33,0.55,0.28,0.33,0.24,0.38,0.29,0.24,0.0,0.27,0.37,0.32,0.45,0.36,0.31,0.53,0.38,0.27,0.0,0.33,0.0,0.27,0.0,0.65,0.0,0.0,0.36,0.26,0.0,0.33,0.0,0.31,0.27,0.27,0.32,0.75,0.0,0.37,0.35,0.29,0.37,0.0,0.32,0.29,0.26,0.28,0.28,0.0,0.26,0.0,0.27,0.0,0.26,0.25,0.24,0.48,0.29,0.37,0.28,0.0,0.26,0.27,0.28,0.52,0.35,0.27,0.33,0.25,0.58,0.33,0.26,0.26,0.55,0.27,0.0,0.25,0.26,0.27,0.31,0.26,0.0,0.0,0.0,0.25,0.28,0.0,0.0,0.0,0.26,0.24,0.3,0.0,0.27,0.0,0.37,0.0,0.0,0.0,0.25,0.26,0.24,0.0,0.0,0.0,0.59,0.25,0.44,0.38,0.0,0.25,0.27,0.25,0.25,0.0,0.25,0.0,0.26,0.0,0.29,0.27,0.23,0.57,0.0,0.24,0.53,0.0,0.31,0.54,0.54,0.49,0.47,0.39,0.32,0.31,0.28,0.29,0.32,0.29,0.28,0.25,0.0,0.24,0.28,0.28,0.25,0.0,0.24,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.07
09/16/2021,0.9,0.82,0.96,1.09,0.89,0.85,0.85,0.72,0.81,0.75,0.0,0.42,0.67,0.62,0.51,0.74,0.59,0.67,0.53,0.75,0.59,0.84,0.56,0.62,0.63,0.0,0.62,0.66,0.63,0.57,0.55,0.46,0.48,0.6,0.54,0.47,1.0,0.48,0.5,0.47,0.94,0.26,0.48,0.5,0.46,0.49,0.51,0.52,0.48,0.4,0.56,0.63,0.55,0.45,0.51,0.42,0.46,0.49,0.47,0.0,0.53,0.51,0.59,0.0,0.54,0.47,0.37,0.46,0.46,0.43,0.48,0.49,0.0,0.0,0.41,0.33,0.39,0.47,0.45,0.37,0.43,0.37,0.49,0.37,0.36,0.45,0.39,0.26,0.38,0.36,0.29,0.0,0.27,0.35,0.75,0.4,0.32,0.55,0.27,0.33,0.24,0.38,0.29,0.25,0.0,0.26,0.37,0.32,0.42,0.36,0.31,0.52,0.37,0.27,0.0,0.33,0.0,0.27,0.0,0.65,0.0,0.0,0.36,0.26,0.0,0.33,0.0,0.32,0.26,0.28,0.32,0.74,0.0,0.38,0.35,0.29,0.37,0.0,0.32,0.29,0.27,0.28,0.29,0.0,0.26,0.0,0.28,0.0,0.26,0.26,0.25,0.47,0.29,0.36,0.27,0.0,0.26,0.28,0.28,0.49,0.35,0.27,0.33,0.27,0.58,0.32,0.25,0.27,0.56,0.27,0.0,0.25,0.27,0.27,0.32,0.26,0.0,0.0,0.0,0.24,0.27,0.0,0.24,0.0,0.26,0.24,0.29,0.0,0.28,0.0,0.38,0.0,0.0,0.0,0.26,0.26,0.23,0.0,0.0,0.0,0.59,0.25,0.44,0.38,0.0,0.26,0.27,0.25,0.25,0.0,0.26,0.0,0.26,0.0,0.29,0.27,0.0,0.57,0.0,0.24,0.51,0.0,0.31,0.54,0.55,0.49,0.47,0.4,0.32,0.31,0.28,0.29,0.32,0.29,0.28,0.25,0.0,0.24,0.27,0.27,0.25,0.0,0.24,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.98
09/17/2021,0.9,0.84,0.94,1.09,0.89,0.84,0.86,0.71,0.84,0.75,0.0,0.43,0.67,0.63,0.51,0.77,0.59,0.67,0.54,0.78,0.59,0.88,0.55,0.65,0.62,0.0,0.63,0.65,0.62,0.58,0.55,0.46,0.47,0.6,0.53,0.47,0.99,0.47,0.5,0.46,0.93,0.26,0.48,0.5,0.47,0.49,0.5,0.52,0.48,0.41,0.56,0.64,0.55,0.44,0.51,0.43,0.47,0.48,0.48,0.0,0.52,0.5,0.59,0.0,0.55,0.46,0.37,0.46,0.46,0.44,0.47,0.48,0.0,0.0,0.4,0.32,0.39,0.46,0.45,0.37,0.42,0.37,0.49,0.37,0.36,0.45,0.37,0.27,0.38,0.35,0.29,0.0,0.25,0.35,0.75,0.41,0.32,0.56,0.27,0.32,0.24,0.39,0.3,0.25,0.0,0.27,0.37,0.32,0.41,0.36,0.32,0.54,0.38,0.27,0.0,0.34,0.0,0.27,0.0,0.65,0.0,0.0,0.38,0.26,0.0,0.33,0.0,0.32,0.26,0.28,0.31,0.75,0.0,0.38,0.35,0.29,0.38,0.0,0.32,0.3,0.27,0.29,0.29,0.0,0.27,0.0,0.28,0.0,0.27,0.26,0.25,0.46,0.29,0.36,0.27,0.0,0.26,0.27,0.29,0.54,0.35,0.27,0.33,0.27,0.58,0.32,0.25,0.27,0.57,0.27,0.0,0.24,0.26,0.27,0.32,0.26,0.0,0.0,0.0,0.0,0.29,0.0,0.24,0.0,0.26,0.24,0.3,0.0,0.28,0.0,0.38,0.0,0.0,0.0,0.25,0.26,0.23,0.0,0.0,0.0,0.58,0.25,0.43,0.39,0.0,0.26,0.27,0.25,0.25,0.0,0.26,0.23,0.26,0.0,0.3,0.27,0.0,0.57,0.0,0.24,0.51,0.0,0.32,0.54,0.55,0.49,0.47,0.41,0.31,0.31,0.28,0.29,0.31,0.3,0.28,0.25,0.0,0.23,0.28,0.27,0.25,0.0,0.25,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.22
