,BRK.B,JPM,JNJ,UNH,PG,BAC,DIS,CMCSA,XOM,VZ,INTC,CSCO,PFE,T,CVX,WMT,MRK,CRM,TMO,WFC,MDT,DHR,PM,BMY,NEE,MCD,C,RTX,BLK,BA,MS,IBM,HON,GS,GE,SCHW,CVS,GOOGL,ABT,GOOG,MMM,ANTM,PLD,FIS,MDLZ,TMUS,GILD,PNC,CI,COP,GM,MU,DUK,USB,CME,CSX,TFC,ATVI,CB,BDX,COF,TGT,NSC,TXN,ICE,SO,MMC,APD,BSX,KO,D,FISV,ETN,HUM,PGR,F,GPN,EMR,UNP,SYK,ADI,REGN,BIIB,WM,ROP,NOC,NEM,TWTR,JCI,GD,MRVL,TWLO,LHX,EXC,MET,SLB,INFO,SRE,CNC,LLY,AEP,EOG,DLR,DOW,AIG,DD,PRU,BK,ALL,AXP,BAX,ALXN,FDX,EA,MPC,NXPI,MO,ACN,TRV,FCX,OTIS,WELL,AFL,KMI,XEL,CTSH,IFF,PSX,MSI,STZ,GIS,ZBH,SWK,FRC,WBA,CMI,APTV,PEP,ADM,KKR,PH,CTVA,CL,WMB,YUM,SPGI,SBAC,WLTW,PCAR,DG,AVB,VLO,AME,TROW,SIVB,LUV,VRTX,PEG,ORLY,LEN,ARE,LH,NUE,ES,STT,KR,AJG,WEC,XTSLA,AWK,EQR,MCK,O,YUMC,WY,FITB,AZO,LBRDK,CBRE,KHC,CERN,LYB,PPG,RSG,IP,TDOC,NTRS,IQV,KDP,HPQ,AMGN,VIAC,ED,OKE,TDG,MLM,DTE,PPL,VTR,DOV,USD,TT,EIX,AON,HIG,QRVO,ANSGR.IS,FTV,DLTR,VMC,HES,WDC,MKC,BBY,AEE,KMB,CARR,INVH,VRSN,SYF,ESS,EQIX,GRMN,FE,NDAQ,ALB,MAA,SUI,GE.,HBAN,TRMB,TSN,ETR,COO,EXR,BLL,IR,KMX,CCL,DVN,OXY,RF,n/a,PKI,DRE,SUM
09/17/2021,2.58,2.34,2.16,1.79,1.76,1.49,1.56,1.26,1.15,1.12,1.09,1.21,1.24,0.97,0.92,1.03,0.91,0.94,1.0,0.95,0.87,0.97,0.79,0.69,0.82,0.74,0.71,0.62,0.64,0.56,0.7,0.6,0.59,0.63,0.54,0.54,0.55,0.59,0.55,0.56,0.45,0.45,0.48,0.38,0.42,0.38,0.44,0.4,0.34,0.38,0.35,0.35,0.39,0.37,0.34,0.34,0.36,0.3,0.4,0.37,0.34,0.33,0.3,0.34,0.33,0.35,0.35,0.3,0.32,0.32,0.3,0.3,0.31,0.26,0.27,0.25,0.24,0.29,0.25,0.27,0.28,0.29,0.22,0.27,0.24,0.24,0.23,0.21,0.26,0.25,0.25,0.19,0.23,0.24,0.22,0.19,0.23,0.21,0.17,0.21,0.22,0.18,0.22,0.21,0.23,0.18,0.2,0.2,0.2,0.19,0.2,0.0,0.18,0.21,0.19,0.2,0.2,0.21,0.2,0.18,0.19,0.18,0.18,0.15,0.18,0.2,0.18,0.14,0.2,0.17,0.18,0.15,0.15,0.17,0.17,0.17,0.16,0.18,0.17,0.17,0.15,0.15,0.15,0.15,0.17,0.16,0.16,0.15,0.14,0.15,0.15,0.13,0.15,0.16,0.17,0.14,0.15,0.16,0.14,0.13,0.14,0.14,0.16,0.15,0.15,0.15,0.15,0.15,0.0,0.17,0.15,0.14,0.13,0.12,0.13,0.14,0.13,0.13,0.15,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.0,0.11,0.13,0.12,0.0,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.11,0.11,0.0,0.13,0.0,0.11,0.0,0.0,0.0,0.13,0.0,0.0,0.13,0.11,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.65
09/20/2021,2.57,2.35,2.15,1.8,1.73,1.51,1.56,1.29,1.17,1.11,1.09,1.2,1.22,0.97,0.93,1.03,0.9,0.96,0.99,0.94,0.87,0.96,0.79,0.68,0.81,0.74,0.71,0.63,0.63,0.56,0.7,0.6,0.59,0.61,0.55,0.55,0.55,0.59,0.55,0.56,0.44,0.45,0.48,0.38,0.42,0.37,0.44,0.4,0.35,0.39,0.35,0.36,0.38,0.38,0.33,0.35,0.37,0.3,0.4,0.37,0.35,0.33,0.31,0.34,0.33,0.34,0.35,0.29,0.31,0.31,0.3,0.3,0.31,0.25,0.27,0.26,0.24,0.29,0.25,0.27,0.28,0.29,0.22,0.27,0.24,0.24,0.22,0.21,0.27,0.24,0.25,0.2,0.22,0.24,0.23,0.2,0.23,0.21,0.18,0.2,0.21,0.19,0.22,0.2,0.23,0.19,0.2,0.2,0.19,0.19,0.21,0.0,0.18,0.19,0.19,0.2,0.2,0.21,0.19,0.18,0.19,0.18,0.18,0.15,0.17,0.2,0.18,0.14,0.2,0.17,0.18,0.15,0.15,0.17,0.18,0.17,0.16,0.18,0.17,0.18,0.15,0.15,0.15,0.15,0.17,0.16,0.16,0.15,0.14,0.15,0.15,0.13,0.15,0.16,0.17,0.14,0.14,0.16,0.14,0.13,0.14,0.14,0.16,0.14,0.15,0.15,0.15,0.14,0.13,0.16,0.15,0.14,0.13,0.0,0.13,0.14,0.14,0.13,0.15,0.12,0.0,0.11,0.0,0.13,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.12,0.12,0.12,0.0,0.11,0.0,0.0,0.0,0.12,0.12,0.0,0.11,0.13,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.13,0.11,0.11,0.0,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.57
09/21/2021,2.56,2.33,2.16,1.83,1.75,1.49,1.57,1.3,1.16,1.12,1.09,1.19,1.22,0.98,0.93,1.03,0.9,0.97,1.06,0.96,0.87,0.97,0.79,0.68,0.8,0.74,0.71,0.63,0.62,0.57,0.69,0.6,0.59,0.61,0.55,0.53,0.56,0.59,0.55,0.55,0.45,0.46,0.48,0.38,0.42,0.38,0.45,0.4,0.34,0.4,0.35,0.36,0.38,0.38,0.34,0.34,0.37,0.31,0.39,0.37,0.35,0.34,0.3,0.34,0.33,0.34,0.35,0.29,0.31,0.31,0.3,0.3,0.31,0.26,0.27,0.26,0.24,0.29,0.24,0.27,0.28,0.29,0.22,0.27,0.24,0.24,0.22,0.22,0.27,0.24,0.25,0.21,0.22,0.24,0.22,0.2,0.23,0.21,0.19,0.2,0.21,0.19,0.22,0.2,0.23,0.18,0.2,0.2,0.19,0.19,0.21,0.0,0.18,0.19,0.19,0.19,0.2,0.21,0.2,0.17,0.18,0.18,0.18,0.15,0.17,0.2,0.17,0.14,0.2,0.17,0.18,0.15,0.15,0.18,0.18,0.16,0.16,0.18,0.17,0.18,0.15,0.15,0.15,0.15,0.17,0.16,0.16,0.15,0.14,0.15,0.15,0.13,0.15,0.16,0.17,0.14,0.15,0.16,0.14,0.14,0.15,0.14,0.15,0.14,0.15,0.15,0.15,0.14,0.14,0.16,0.15,0.14,0.13,0.0,0.14,0.14,0.13,0.13,0.15,0.12,0.0,0.0,0.0,0.13,0.0,0.11,0.0,0.12,0.12,0.11,0.0,0.12,0.13,0.12,0.0,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.11,0.13,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.13,0.0,0.11,0.0,0.0,0.0,0.13,0.0,0.0,0.13,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.72
09/22/2021,2.56,2.33,2.16,1.83,1.75,1.49,1.57,1.3,1.16,1.12,1.09,1.19,1.22,0.98,0.93,1.03,0.9,0.97,1.06,0.96,0.87,0.97,0.79,0.68,0.8,0.74,0.71,0.63,0.62,0.57,0.69,0.6,0.59,0.61,0.55,0.53,0.56,0.59,0.55,0.55,0.45,0.46,0.48,0.38,0.42,0.38,0.45,0.4,0.34,0.4,0.35,0.36,0.38,0.38,0.34,0.34,0.37,0.31,0.39,0.37,0.35,0.34,0.3,0.34,0.33,0.34,0.35,0.29,0.31,0.31,0.3,0.3,0.31,0.26,0.27,0.26,0.24,0.29,0.24,0.27,0.28,0.29,0.22,0.27,0.24,0.24,0.22,0.22,0.27,0.24,0.25,0.21,0.22,0.24,0.22,0.2,0.23,0.21,0.19,0.2,0.21,0.19,0.22,0.2,0.23,0.18,0.2,0.2,0.19,0.19,0.21,0.0,0.18,0.19,0.19,0.19,0.2,0.21,0.2,0.17,0.18,0.18,0.18,0.15,0.17,0.2,0.17,0.14,0.2,0.17,0.18,0.15,0.15,0.18,0.18,0.16,0.16,0.18,0.17,0.18,0.15,0.15,0.15,0.15,0.17,0.16,0.16,0.15,0.14,0.15,0.15,0.13,0.15,0.16,0.17,0.14,0.15,0.16,0.14,0.14,0.15,0.14,0.15,0.14,0.15,0.15,0.15,0.14,0.14,0.16,0.15,0.14,0.13,0.0,0.14,0.14,0.13,0.13,0.15,0.12,0.0,0.0,0.0,0.13,0.0,0.11,0.0,0.12,0.12,0.11,0.0,0.12,0.13,0.12,0.0,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.11,0.13,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.13,0.0,0.11,0.0,0.0,0.0,0.13,0.0,0.0,0.13,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.72
09/23/2021,2.57,2.29,2.18,1.83,1.76,1.46,1.55,1.3,1.15,1.14,1.08,1.19,1.25,0.98,0.93,1.03,0.92,0.97,1.07,0.96,0.87,0.98,0.79,0.68,0.81,0.74,0.69,0.64,0.62,0.57,0.68,0.61,0.59,0.6,0.55,0.52,0.56,0.59,0.55,0.55,0.45,0.47,0.48,0.39,0.43,0.37,0.45,0.4,0.34,0.39,0.34,0.35,0.39,0.38,0.34,0.34,0.36,0.3,0.39,0.37,0.35,0.34,0.3,0.34,0.33,0.34,0.35,0.29,0.31,0.31,0.3,0.3,0.32,0.26,0.27,0.25,0.24,0.29,0.24,0.27,0.28,0.29,0.22,0.27,0.24,0.24,0.22,0.22,0.26,0.24,0.25,0.2,0.22,0.25,0.22,0.19,0.23,0.21,0.19,0.21,0.21,0.19,0.22,0.2,0.23,0.18,0.19,0.2,0.19,0.19,0.21,0.0,0.18,0.19,0.18,0.19,0.2,0.21,0.19,0.16,0.18,0.18,0.17,0.15,0.17,0.2,0.17,0.14,0.2,0.17,0.18,0.15,0.15,0.17,0.17,0.16,0.16,0.18,0.17,0.18,0.15,0.15,0.15,0.15,0.17,0.16,0.16,0.15,0.14,0.15,0.16,0.13,0.15,0.16,0.17,0.15,0.15,0.16,0.14,0.14,0.15,0.14,0.14,0.14,0.15,0.15,0.15,0.15,0.15,0.16,0.15,0.14,0.13,0.11,0.14,0.13,0.13,0.13,0.15,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.12,0.12,0.0,0.11,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.13,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.13,0.12,0.11,0.0,0.0,0.0,0.13,0.0,0.0,0.13,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.63999999999999
09/24/2021,2.57,2.3,2.2,1.83,1.77,1.47,1.49,1.3,1.15,1.13,1.08,1.18,1.24,0.98,0.93,1.04,0.92,0.98,1.08,0.96,0.87,0.99,0.79,0.68,0.81,0.75,0.69,0.64,0.61,0.57,0.68,0.6,0.59,0.59,0.54,0.52,0.56,0.59,0.55,0.55,0.45,0.47,0.48,0.38,0.43,0.37,0.46,0.4,0.34,0.41,0.34,0.35,0.39,0.39,0.34,0.34,0.37,0.29,0.39,0.37,0.35,0.34,0.3,0.34,0.33,0.34,0.35,0.29,0.31,0.31,0.3,0.3,0.31,0.26,0.27,0.25,0.23,0.28,0.24,0.27,0.28,0.29,0.22,0.27,0.24,0.24,0.22,0.22,0.26,0.24,0.25,0.21,0.22,0.24,0.21,0.19,0.23,0.21,0.19,0.21,0.21,0.19,0.22,0.2,0.23,0.18,0.19,0.2,0.19,0.19,0.21,0.0,0.18,0.18,0.19,0.19,0.2,0.21,0.2,0.16,0.18,0.18,0.17,0.16,0.17,0.2,0.17,0.14,0.2,0.17,0.18,0.15,0.15,0.17,0.17,0.16,0.16,0.18,0.17,0.18,0.15,0.15,0.15,0.15,0.17,0.16,0.16,0.15,0.14,0.15,0.16,0.13,0.15,0.16,0.17,0.15,0.15,0.16,0.14,0.13,0.15,0.14,0.14,0.15,0.15,0.15,0.15,0.15,0.15,0.16,0.15,0.14,0.13,0.0,0.13,0.13,0.14,0.13,0.15,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.11,0.12,0.12,0.0,0.0,0.0,0.13,0.12,0.12,0.11,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.14,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.12,0.12,0.11,0.0,0.0,0.0,0.13,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.63
09/27/2021,2.55,2.37,2.15,1.77,1.74,1.53,1.5,1.27,1.2,1.12,1.08,1.19,1.22,0.96,0.96,1.01,0.92,1.03,1.08,0.98,0.87,0.97,0.78,0.67,0.79,0.74,0.71,0.65,0.62,0.59,0.7,0.6,0.59,0.6,0.56,0.55,0.55,0.58,0.54,0.55,0.44,0.46,0.47,0.37,0.42,0.38,0.45,0.41,0.33,0.43,0.35,0.35,0.37,0.39,0.34,0.34,0.38,0.29,0.38,0.36,0.36,0.33,0.29,0.35,0.33,0.33,0.35,0.29,0.32,0.31,0.3,0.3,0.31,0.26,0.26,0.27,0.24,0.29,0.24,0.27,0.28,0.29,0.22,0.27,0.24,0.24,0.21,0.23,0.26,0.24,0.25,0.21,0.22,0.24,0.22,0.2,0.23,0.2,0.18,0.21,0.2,0.2,0.22,0.2,0.23,0.18,0.2,0.2,0.19,0.2,0.2,0.0,0.16,0.18,0.19,0.2,0.2,0.21,0.19,0.16,0.18,0.18,0.17,0.16,0.17,0.2,0.16,0.15,0.2,0.17,0.18,0.16,0.15,0.17,0.17,0.16,0.17,0.18,0.17,0.17,0.15,0.15,0.15,0.15,0.17,0.16,0.16,0.15,0.14,0.14,0.16,0.14,0.15,0.16,0.18,0.15,0.14,0.15,0.15,0.13,0.15,0.14,0.14,0.14,0.15,0.15,0.15,0.14,0.0,0.16,0.15,0.13,0.13,0.0,0.14,0.14,0.14,0.13,0.15,0.12,0.11,0.11,0.0,0.13,0.0,0.0,0.0,0.12,0.12,0.11,0.11,0.0,0.13,0.13,0.12,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.11,0.14,0.12,0.0,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.13,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.64
09/28/2021,2.55,2.39,2.14,1.76,1.73,1.54,1.5,1.27,1.21,1.11,1.08,1.18,1.21,0.96,0.96,1.02,0.92,1.05,1.08,0.98,0.86,0.96,0.78,0.66,0.78,0.75,0.71,0.65,0.62,0.59,0.69,0.61,0.59,0.6,0.56,0.56,0.55,0.59,0.53,0.55,0.44,0.46,0.47,0.37,0.42,0.38,0.44,0.41,0.34,0.43,0.35,0.35,0.37,0.4,0.35,0.34,0.38,0.29,0.38,0.36,0.36,0.33,0.3,0.35,0.33,0.33,0.35,0.28,0.31,0.3,0.3,0.3,0.31,0.25,0.26,0.27,0.23,0.28,0.24,0.27,0.28,0.28,0.21,0.27,0.24,0.24,0.21,0.23,0.26,0.24,0.26,0.2,0.22,0.24,0.22,0.2,0.23,0.2,0.18,0.2,0.2,0.2,0.21,0.19,0.23,0.18,0.2,0.2,0.19,0.2,0.2,0.0,0.16,0.18,0.19,0.2,0.2,0.21,0.19,0.16,0.18,0.17,0.17,0.16,0.17,0.2,0.16,0.15,0.2,0.17,0.18,0.16,0.15,0.17,0.17,0.16,0.17,0.18,0.17,0.17,0.15,0.15,0.15,0.15,0.17,0.16,0.15,0.15,0.14,0.15,0.16,0.14,0.15,0.16,0.18,0.15,0.14,0.15,0.15,0.13,0.15,0.14,0.15,0.14,0.16,0.15,0.16,0.14,0.13,0.16,0.15,0.13,0.13,0.0,0.14,0.14,0.14,0.13,0.15,0.12,0.11,0.11,0.0,0.13,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.13,0.13,0.12,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.14,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.13,0.0,0.0,0.13,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,74.58
09/29/2021,2.55,2.39,2.14,1.76,1.73,1.54,1.5,1.27,1.21,1.11,1.08,1.18,1.21,0.96,0.96,1.02,0.92,1.05,1.08,0.98,0.86,0.96,0.78,0.66,0.78,0.75,0.71,0.65,0.62,0.59,0.69,0.61,0.59,0.6,0.56,0.56,0.55,0.59,0.53,0.55,0.44,0.46,0.47,0.37,0.42,0.38,0.44,0.41,0.34,0.43,0.35,0.35,0.37,0.4,0.35,0.34,0.38,0.29,0.38,0.36,0.36,0.33,0.3,0.35,0.33,0.33,0.35,0.28,0.31,0.3,0.3,0.3,0.31,0.25,0.26,0.27,0.23,0.28,0.24,0.27,0.28,0.28,0.21,0.27,0.24,0.24,0.21,0.23,0.26,0.24,0.26,0.2,0.22,0.24,0.22,0.2,0.23,0.2,0.18,0.2,0.2,0.2,0.21,0.19,0.23,0.18,0.2,0.2,0.19,0.2,0.2,0.0,0.16,0.18,0.19,0.2,0.2,0.21,0.19,0.16,0.18,0.17,0.17,0.16,0.17,0.2,0.16,0.15,0.2,0.17,0.18,0.16,0.15,0.17,0.17,0.16,0.17,0.18,0.17,0.17,0.15,0.15,0.15,0.15,0.17,0.16,0.15,0.15,0.14,0.15,0.16,0.14,0.15,0.16,0.18,0.15,0.14,0.15,0.15,0.13,0.15,0.14,0.15,0.14,0.16,0.15,0.16,0.14,0.13,0.16,0.15,0.13,0.13,0.0,0.14,0.14,0.14,0.13,0.15,0.12,0.11,0.11,0.0,0.13,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.13,0.13,0.12,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.14,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.13,0.0,0.0,0.13,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,74.58
09/30/2021,2.56,2.44,2.12,1.75,1.7,1.58,1.51,1.26,1.24,1.11,1.09,1.17,1.2,0.96,0.98,1.0,0.92,1.03,1.05,0.97,0.85,0.94,0.79,0.66,0.76,0.75,0.72,0.65,0.62,0.59,0.7,0.61,0.58,0.61,0.57,0.57,0.56,0.58,0.52,0.54,0.44,0.47,0.46,0.38,0.41,0.37,0.44,0.42,0.34,0.44,0.36,0.36,0.37,0.4,0.35,0.34,0.4,0.29,0.38,0.35,0.37,0.32,0.3,0.35,0.32,0.33,0.35,0.29,0.31,0.3,0.29,0.3,0.3,0.25,0.26,0.27,0.24,0.28,0.24,0.27,0.28,0.27,0.21,0.27,0.24,0.24,0.21,0.22,0.25,0.24,0.25,0.2,0.22,0.23,0.23,0.21,0.23,0.2,0.18,0.2,0.2,0.21,0.2,0.2,0.24,0.18,0.2,0.21,0.19,0.2,0.2,0.0,0.15,0.18,0.2,0.2,0.2,0.21,0.19,0.17,0.18,0.17,0.17,0.16,0.16,0.2,0.16,0.15,0.2,0.17,0.18,0.16,0.15,0.18,0.17,0.16,0.17,0.18,0.17,0.17,0.15,0.16,0.15,0.16,0.17,0.15,0.15,0.15,0.14,0.14,0.15,0.14,0.15,0.16,0.19,0.15,0.14,0.15,0.15,0.13,0.15,0.14,0.15,0.14,0.16,0.15,0.15,0.14,0.12,0.15,0.15,0.13,0.13,0.0,0.14,0.15,0.14,0.12,0.15,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.12,0.12,0.0,0.11,0.12,0.13,0.13,0.12,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,74.58
10/01/2021,2.56,2.46,2.14,1.74,1.71,1.59,1.5,1.25,1.27,1.12,1.09,1.17,1.2,0.97,1.0,1.01,0.93,1.01,1.03,0.95,0.84,0.91,0.76,0.67,0.76,0.75,0.72,0.66,0.61,0.58,0.69,0.61,0.58,0.61,0.58,0.57,0.56,0.57,0.51,0.53,0.44,0.47,0.46,0.38,0.41,0.37,0.44,0.42,0.34,0.46,0.36,0.35,0.37,0.4,0.35,0.34,0.4,0.29,0.38,0.36,0.37,0.32,0.3,0.34,0.32,0.33,0.34,0.29,0.31,0.3,0.29,0.3,0.31,0.25,0.26,0.28,0.24,0.28,0.24,0.27,0.28,0.27,0.21,0.27,0.24,0.25,0.22,0.22,0.25,0.24,0.25,0.19,0.22,0.23,0.23,0.22,0.22,0.2,0.18,0.2,0.2,0.21,0.2,0.21,0.24,0.18,0.2,0.21,0.19,0.2,0.2,0.0,0.15,0.19,0.2,0.19,0.2,0.2,0.19,0.17,0.18,0.17,0.18,0.16,0.16,0.2,0.16,0.15,0.19,0.17,0.18,0.16,0.15,0.17,0.17,0.16,0.17,0.18,0.17,0.17,0.15,0.16,0.15,0.16,0.17,0.15,0.15,0.15,0.14,0.14,0.15,0.15,0.15,0.15,0.19,0.16,0.14,0.15,0.14,0.13,0.15,0.14,0.15,0.14,0.16,0.15,0.15,0.14,0.13,0.15,0.15,0.13,0.13,0.0,0.14,0.15,0.14,0.12,0.15,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.12,0.12,0.0,0.11,0.12,0.13,0.13,0.12,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.13,0.12,0.0,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,74.56
10/04/2021,2.56,2.46,2.14,1.74,1.71,1.59,1.5,1.25,1.27,1.12,1.09,1.17,1.2,0.97,1.0,1.01,0.93,1.01,1.03,0.95,0.84,0.91,0.76,0.67,0.76,0.75,0.72,0.66,0.61,0.58,0.69,0.61,0.58,0.61,0.58,0.57,0.56,0.57,0.51,0.53,0.44,0.47,0.46,0.38,0.41,0.37,0.44,0.42,0.34,0.46,0.36,0.35,0.37,0.4,0.35,0.34,0.4,0.29,0.38,0.36,0.37,0.32,0.3,0.34,0.32,0.33,0.34,0.29,0.31,0.3,0.29,0.3,0.31,0.25,0.26,0.28,0.24,0.28,0.24,0.27,0.28,0.27,0.21,0.27,0.24,0.25,0.22,0.22,0.25,0.24,0.25,0.19,0.22,0.23,0.23,0.22,0.22,0.2,0.18,0.2,0.2,0.21,0.2,0.21,0.24,0.18,0.2,0.21,0.19,0.2,0.2,0.0,0.15,0.19,0.2,0.19,0.2,0.2,0.19,0.17,0.18,0.17,0.18,0.16,0.16,0.2,0.16,0.15,0.19,0.17,0.18,0.16,0.15,0.17,0.17,0.16,0.17,0.18,0.17,0.17,0.15,0.16,0.15,0.16,0.17,0.15,0.15,0.15,0.14,0.14,0.15,0.15,0.15,0.15,0.19,0.16,0.14,0.15,0.14,0.13,0.15,0.14,0.15,0.14,0.16,0.15,0.15,0.14,0.13,0.15,0.15,0.13,0.13,0.11,0.14,0.15,0.14,0.12,0.15,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.11,0.12,0.12,0.11,0.0,0.12,0.13,0.13,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,74.56
10/05/2021,2.56,2.46,2.14,1.74,1.71,1.59,1.5,1.25,1.27,1.12,1.09,1.17,1.2,0.97,1.0,1.01,0.93,1.01,1.03,0.95,0.84,0.91,0.76,0.67,0.76,0.75,0.72,0.66,0.61,0.58,0.69,0.61,0.58,0.61,0.58,0.57,0.56,0.57,0.51,0.53,0.44,0.47,0.46,0.38,0.41,0.37,0.44,0.42,0.34,0.46,0.36,0.35,0.37,0.4,0.35,0.34,0.4,0.29,0.38,0.36,0.37,0.32,0.3,0.34,0.32,0.33,0.34,0.29,0.31,0.3,0.29,0.3,0.31,0.25,0.26,0.28,0.24,0.28,0.24,0.27,0.28,0.27,0.21,0.27,0.24,0.25,0.22,0.22,0.25,0.24,0.25,0.19,0.22,0.23,0.23,0.22,0.22,0.2,0.18,0.2,0.2,0.21,0.2,0.21,0.24,0.18,0.2,0.21,0.19,0.2,0.2,0.0,0.15,0.19,0.2,0.19,0.2,0.2,0.19,0.17,0.18,0.17,0.18,0.16,0.16,0.2,0.16,0.15,0.19,0.17,0.18,0.16,0.15,0.17,0.17,0.16,0.17,0.18,0.17,0.17,0.15,0.16,0.15,0.16,0.17,0.15,0.15,0.15,0.14,0.14,0.15,0.15,0.15,0.15,0.19,0.16,0.14,0.15,0.14,0.13,0.15,0.14,0.15,0.14,0.16,0.15,0.15,0.14,0.13,0.15,0.15,0.13,0.13,0.11,0.14,0.15,0.14,0.12,0.15,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.11,0.12,0.12,0.11,0.0,0.12,0.13,0.13,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,74.56
