,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,TSLA,NVDA,JPM,JNJ,V,UNH,PYPL,HD,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,INTC,CSCO,CRM,PFE,KO,T,ABT,PEP,ABBV,TMO,CVX,WMT,LLY,NKE,MRK,ACN,AVGO,WFC,DHR,TXN,COST,MCD,MDT,QCOM,HON,UPS,PM,BMY,UNP,NEE,ORCL,C,AMGN,LOW,SBUX,RTX,BA,BLK,INTU,AMAT,AMT,IBM,MS,GS,TGT,CAT,AMD,MMM,GE,ISRG,NOW,SCHW,AXP,CVS,SPGI,DE,SQ,CHTR,ANTM,LMT,FIS,PLD,MU,BKNG,ZTS,SYK,LRCX,MDLZ,TMUS,MO,CCI,GILD,ZM,ADP,COP,UBER,TJX,MRNA,CI,GM,PNC,DUK,USB,BDX,CB,FDX,MMC,ATVI,TFC,EQIX,CSX,CME,EL,ITW,COF,ILMN,BX,ICE,EW,SHW,CL,NSC,SO,ADSK,FISV,TWLO,APD,WM,MCO,ETN,D,BSX,ADI,HUM,REGN,PGR,EMR,F,GPN,HCA,NXPI,NOC,NEM,BIIB,VRTX,DG,ECL,AON,FCX,ROP,XTSLA,JCI,EOG,KLAC,ALGN,LHX,WDAY,ROST,KMB,DOW,PSA,EBAY,GD,EXC,MET,SLB,DLR,AEP,CNC,SRE,BK,ALL,DD,AIG,BAX,EA,TRV,MAR,STZ,SYY,GIS,CTSH,KMI,TEAM,WBA,MNST,SNOW,DELL,KHC,KDP,LVS,USD,VMW,SCCO,JPFFT,GE.,ESU1,ESZ1,KD WI,RIVN,n/a,KD,SUM
11/11/2021,7.16,7.7,4.59,2.46,2.72,2.54,1.63,2.81,2.24,1.52,1.3,1.13,1.32,0.82,1.19,1.07,0.93,0.97,1.06,0.96,0.74,0.85,0.85,0.66,0.63,0.73,0.87,0.82,0.66,0.54,0.67,0.68,0.62,0.75,0.67,0.65,0.67,0.65,0.63,0.71,0.68,0.64,0.58,0.54,0.68,0.57,0.5,0.57,0.48,0.46,0.44,0.4,0.47,0.5,0.49,0.42,0.37,0.5,0.41,0.42,0.36,0.42,0.48,0.42,0.38,0.34,0.41,0.41,0.38,0.36,0.55,0.32,0.36,0.39,0.41,0.37,0.35,0.37,0.34,0.31,0.28,0.27,0.32,0.26,0.22,0.33,0.25,0.33,0.31,0.29,0.26,0.26,0.22,0.25,0.23,0.25,0.17,0.29,0.31,0.22,0.26,0.25,0.22,0.25,0.27,0.24,0.25,0.21,0.25,0.18,0.25,0.16,0.26,0.21,0.24,0.24,0.24,0.22,0.21,0.18,0.29,0.23,0.22,0.24,0.2,0.21,0.2,0.22,0.18,0.16,0.21,0.2,0.19,0.21,0.18,0.19,0.3,0.18,0.19,0.17,0.18,0.24,0.12,0.19,0.18,0.17,0.14,0.12,0.15,0.16,0.17,0.2,0.17,0.16,0.12,0.16,0.17,0.19,0.17,0.14,0.17,0.13,0.14,0.13,0.15,0.15,0.15,0.16,0.14,0.15,0.13,0.13,0.13,0.12,0.14,0.1,0.13,0.15,0.12,0.12,0.12,0.14,0.11,0.12,0.12,0.13,0.1,0.18,0.11,0.1,0.22,0.05,0.08,0.08,0.04,0.06,0.08,0.02,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.02
11/12/2021,7.21,7.71,4.73,2.44,2.73,2.55,1.62,2.49,2.23,1.52,1.3,1.1,1.33,0.74,1.2,1.08,0.92,0.97,1.06,0.97,0.75,0.86,0.86,0.66,0.63,0.74,0.87,0.81,0.67,0.54,0.67,0.69,0.62,0.74,0.68,0.65,0.68,0.66,0.64,0.71,0.68,0.63,0.58,0.54,0.69,0.57,0.5,0.57,0.48,0.46,0.44,0.4,0.48,0.51,0.49,0.42,0.37,0.51,0.41,0.42,0.36,0.42,0.48,0.44,0.38,0.33,0.41,0.41,0.39,0.35,0.55,0.32,0.37,0.39,0.41,0.37,0.35,0.37,0.34,0.31,0.28,0.27,0.32,0.25,0.22,0.33,0.26,0.33,0.32,0.29,0.27,0.26,0.21,0.25,0.24,0.25,0.17,0.3,0.31,0.22,0.26,0.24,0.22,0.25,0.27,0.24,0.25,0.21,0.26,0.19,0.25,0.16,0.26,0.22,0.24,0.24,0.24,0.22,0.21,0.18,0.3,0.23,0.23,0.24,0.2,0.21,0.2,0.22,0.18,0.16,0.21,0.2,0.19,0.21,0.18,0.18,0.3,0.18,0.19,0.17,0.18,0.24,0.12,0.19,0.18,0.17,0.14,0.12,0.15,0.16,0.18,0.2,0.17,0.16,0.12,0.17,0.17,0.19,0.17,0.14,0.17,0.13,0.14,0.13,0.15,0.15,0.15,0.16,0.14,0.15,0.13,0.13,0.13,0.12,0.14,0.1,0.13,0.15,0.12,0.12,0.12,0.14,0.11,0.12,0.12,0.13,0.1,0.19,0.11,0.11,0.22,0.05,0.08,0.08,0.04,0.07,0.08,0.02,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.04
11/15/2021,7.13,7.7,4.63,2.41,2.69,2.53,1.62,2.61,2.23,1.53,1.32,1.1,1.32,0.73,1.2,1.1,0.95,0.91,1.08,0.94,0.75,0.84,0.87,0.67,0.63,0.74,0.86,0.86,0.68,0.55,0.68,0.69,0.63,0.76,0.68,0.65,0.68,0.63,0.65,0.71,0.68,0.64,0.59,0.53,0.7,0.57,0.49,0.57,0.47,0.47,0.45,0.41,0.48,0.51,0.49,0.43,0.37,0.51,0.4,0.41,0.36,0.42,0.48,0.43,0.38,0.33,0.41,0.41,0.39,0.35,0.54,0.32,0.36,0.38,0.41,0.38,0.36,0.38,0.33,0.31,0.28,0.27,0.32,0.26,0.23,0.34,0.26,0.31,0.31,0.28,0.27,0.27,0.21,0.26,0.24,0.26,0.16,0.3,0.3,0.21,0.25,0.23,0.22,0.26,0.27,0.24,0.25,0.22,0.26,0.19,0.26,0.16,0.26,0.21,0.24,0.24,0.24,0.23,0.21,0.17,0.3,0.23,0.22,0.24,0.2,0.21,0.2,0.22,0.18,0.15,0.21,0.21,0.19,0.21,0.19,0.18,0.3,0.18,0.19,0.17,0.18,0.23,0.12,0.19,0.18,0.17,0.14,0.12,0.15,0.16,0.18,0.21,0.18,0.15,0.12,0.17,0.17,0.19,0.17,0.14,0.17,0.12,0.14,0.14,0.15,0.15,0.15,0.16,0.14,0.14,0.13,0.13,0.13,0.12,0.15,0.1,0.13,0.16,0.12,0.13,0.12,0.13,0.11,0.12,0.12,0.13,0.1,0.19,0.11,0.11,0.22,0.05,0.08,0.08,0.04,0.09,0.08,0.02,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,99.96999999999998
11/17/2021,7.18,7.74,4.66,2.49,2.73,2.56,1.62,2.51,2.22,1.51,1.33,1.1,1.32,0.75,1.21,1.09,0.97,0.88,1.06,0.96,0.74,0.82,0.9,0.66,0.62,0.73,0.87,0.85,0.67,0.54,0.68,0.68,0.63,0.76,0.67,0.65,0.67,0.64,0.65,0.72,0.68,0.64,0.59,0.53,0.7,0.57,0.49,0.57,0.47,0.47,0.45,0.4,0.48,0.52,0.48,0.43,0.37,0.51,0.4,0.41,0.36,0.42,0.49,0.44,0.37,0.32,0.42,0.41,0.39,0.35,0.55,0.32,0.36,0.38,0.42,0.38,0.36,0.38,0.33,0.31,0.27,0.27,0.33,0.26,0.22,0.33,0.26,0.31,0.31,0.28,0.27,0.27,0.21,0.25,0.24,0.26,0.17,0.3,0.3,0.22,0.25,0.24,0.22,0.27,0.26,0.23,0.25,0.21,0.26,0.19,0.26,0.16,0.26,0.21,0.24,0.25,0.24,0.23,0.21,0.17,0.3,0.23,0.22,0.25,0.2,0.21,0.2,0.22,0.18,0.15,0.21,0.21,0.19,0.21,0.18,0.18,0.3,0.17,0.19,0.17,0.18,0.23,0.12,0.19,0.18,0.17,0.14,0.12,0.15,0.16,0.18,0.2,0.18,0.16,0.13,0.17,0.17,0.19,0.17,0.13,0.17,0.12,0.14,0.14,0.15,0.15,0.15,0.16,0.14,0.14,0.13,0.13,0.13,0.12,0.14,0.1,0.13,0.15,0.12,0.13,0.12,0.13,0.11,0.11,0.12,0.13,0.1,0.19,0.11,0.11,0.23,0.05,0.08,0.08,0.04,0.09,0.08,0.02,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.05
11/18/2021,7.18,7.72,4.69,2.54,2.72,2.56,1.61,2.46,2.19,1.51,1.31,1.1,1.29,0.76,1.2,1.1,0.97,0.88,1.06,0.96,0.74,0.83,0.89,0.66,0.62,0.74,0.86,0.85,0.67,0.54,0.68,0.69,0.63,0.76,0.69,0.64,0.67,0.64,0.65,0.71,0.69,0.64,0.58,0.53,0.7,0.58,0.48,0.58,0.47,0.47,0.45,0.41,0.48,0.52,0.48,0.43,0.36,0.51,0.4,0.41,0.38,0.42,0.49,0.44,0.36,0.32,0.42,0.41,0.4,0.35,0.54,0.32,0.36,0.38,0.41,0.38,0.36,0.38,0.34,0.31,0.28,0.27,0.32,0.26,0.22,0.34,0.26,0.3,0.31,0.28,0.28,0.27,0.21,0.25,0.24,0.26,0.17,0.3,0.3,0.21,0.25,0.24,0.22,0.26,0.26,0.24,0.25,0.21,0.26,0.19,0.26,0.17,0.26,0.22,0.24,0.25,0.24,0.23,0.21,0.17,0.3,0.23,0.22,0.25,0.2,0.21,0.2,0.22,0.18,0.15,0.2,0.21,0.19,0.21,0.19,0.18,0.3,0.17,0.2,0.17,0.18,0.24,0.12,0.19,0.18,0.17,0.14,0.12,0.15,0.16,0.18,0.2,0.18,0.15,0.13,0.17,0.17,0.19,0.16,0.14,0.17,0.12,0.14,0.14,0.15,0.15,0.15,0.16,0.14,0.14,0.14,0.13,0.13,0.12,0.14,0.1,0.13,0.15,0.12,0.12,0.12,0.13,0.11,0.11,0.12,0.13,0.1,0.18,0.11,0.11,0.23,0.05,0.08,0.08,0.04,0.09,0.08,0.02,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.01999999999998
11/19/2021,7.2,7.77,4.67,2.49,2.7,2.54,1.6,2.55,2.19,1.49,1.3,1.11,1.29,0.77,1.27,1.09,0.98,0.88,1.06,0.97,0.73,0.84,0.9,0.65,0.62,0.73,0.86,0.84,0.66,0.53,0.69,0.68,0.62,0.77,0.69,0.62,0.66,0.65,0.65,0.72,0.69,0.63,0.59,0.53,0.71,0.57,0.48,0.62,0.47,0.47,0.44,0.4,0.48,0.52,0.49,0.42,0.36,0.53,0.4,0.41,0.37,0.41,0.5,0.44,0.35,0.32,0.42,0.4,0.4,0.34,0.56,0.32,0.34,0.39,0.41,0.37,0.35,0.37,0.34,0.31,0.29,0.27,0.32,0.26,0.22,0.33,0.26,0.3,0.32,0.28,0.28,0.26,0.21,0.25,0.24,0.25,0.17,0.3,0.3,0.22,0.25,0.24,0.22,0.26,0.26,0.23,0.25,0.21,0.26,0.19,0.26,0.16,0.26,0.22,0.24,0.25,0.24,0.23,0.21,0.17,0.3,0.23,0.22,0.25,0.2,0.21,0.2,0.22,0.18,0.16,0.2,0.21,0.2,0.21,0.18,0.18,0.31,0.17,0.2,0.17,0.17,0.23,0.12,0.19,0.18,0.16,0.14,0.12,0.15,0.17,0.18,0.21,0.18,0.16,0.15,0.17,0.16,0.2,0.16,0.13,0.17,0.12,0.14,0.13,0.15,0.15,0.15,0.16,0.14,0.14,0.14,0.13,0.13,0.12,0.14,0.1,0.12,0.15,0.12,0.12,0.12,0.13,0.11,0.11,0.12,0.13,0.1,0.18,0.11,0.11,0.24,0.05,0.08,0.08,0.04,0.06,0.08,0.02,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.03
11/22/2021,7.33,7.78,4.69,2.48,2.71,2.54,1.59,2.64,2.13,1.49,1.31,1.06,1.29,0.74,1.28,1.09,0.96,0.87,1.05,0.97,0.74,0.83,0.91,0.65,0.62,0.73,0.87,0.87,0.66,0.54,0.68,0.69,0.63,0.76,0.68,0.62,0.67,0.65,0.64,0.72,0.69,0.63,0.6,0.53,0.71,0.57,0.48,0.63,0.47,0.46,0.44,0.4,0.48,0.52,0.49,0.41,0.36,0.53,0.4,0.4,0.37,0.41,0.49,0.43,0.35,0.32,0.41,0.39,0.38,0.34,0.56,0.32,0.34,0.39,0.41,0.37,0.35,0.37,0.34,0.3,0.28,0.27,0.32,0.26,0.21,0.34,0.26,0.3,0.32,0.28,0.27,0.26,0.21,0.25,0.24,0.26,0.17,0.31,0.3,0.22,0.27,0.25,0.22,0.27,0.26,0.23,0.24,0.22,0.26,0.18,0.26,0.15,0.25,0.22,0.24,0.25,0.25,0.23,0.21,0.17,0.3,0.23,0.22,0.25,0.2,0.21,0.2,0.22,0.18,0.15,0.2,0.21,0.2,0.21,0.18,0.18,0.3,0.17,0.2,0.16,0.17,0.24,0.11,0.19,0.18,0.16,0.14,0.12,0.15,0.16,0.18,0.2,0.17,0.16,0.16,0.17,0.16,0.2,0.17,0.14,0.17,0.12,0.14,0.13,0.15,0.15,0.15,0.16,0.14,0.14,0.14,0.13,0.13,0.12,0.14,0.1,0.13,0.15,0.12,0.12,0.12,0.13,0.11,0.11,0.12,0.13,0.1,0.18,0.1,0.1,0.24,0.05,0.07,0.08,0.04,0.08,0.07,0.02,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.06
11/23/2021,7.33,7.78,4.69,2.48,2.71,2.54,1.59,2.64,2.13,1.49,1.31,1.06,1.29,0.74,1.28,1.09,0.96,0.87,1.05,0.97,0.74,0.83,0.91,0.65,0.62,0.73,0.87,0.87,0.66,0.54,0.68,0.69,0.63,0.76,0.68,0.62,0.67,0.65,0.64,0.72,0.69,0.63,0.6,0.53,0.71,0.57,0.48,0.63,0.47,0.46,0.44,0.4,0.48,0.52,0.49,0.41,0.36,0.53,0.4,0.4,0.37,0.41,0.49,0.43,0.35,0.32,0.41,0.39,0.38,0.34,0.56,0.32,0.34,0.39,0.41,0.37,0.35,0.37,0.34,0.3,0.28,0.27,0.32,0.26,0.21,0.34,0.26,0.3,0.32,0.28,0.27,0.26,0.21,0.25,0.24,0.26,0.17,0.31,0.3,0.22,0.27,0.25,0.22,0.27,0.26,0.23,0.24,0.22,0.26,0.18,0.26,0.15,0.25,0.22,0.24,0.25,0.25,0.23,0.21,0.17,0.3,0.23,0.22,0.25,0.2,0.21,0.2,0.22,0.18,0.15,0.2,0.21,0.2,0.21,0.18,0.18,0.3,0.17,0.2,0.16,0.17,0.24,0.11,0.19,0.18,0.16,0.14,0.12,0.15,0.16,0.18,0.2,0.17,0.16,0.16,0.17,0.16,0.2,0.17,0.14,0.17,0.12,0.14,0.13,0.15,0.15,0.15,0.16,0.14,0.14,0.14,0.13,0.13,0.12,0.14,0.1,0.13,0.15,0.12,0.12,0.12,0.13,0.11,0.11,0.12,0.13,0.1,0.18,0.1,0.1,0.24,0.05,0.07,0.08,0.04,0.08,0.07,0.02,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.06
11/24/2021,7.64,7.84,4.84,2.5,2.72,2.55,1.58,2.75,2.39,1.45,1.3,1.03,1.25,0.69,1.32,1.08,0.9,0.85,1.02,0.99,0.72,0.78,0.89,0.64,0.61,0.68,0.84,0.86,0.65,0.52,0.67,0.69,0.62,0.76,0.66,0.62,0.67,0.66,0.62,0.71,0.69,0.61,0.6,0.55,0.72,0.57,0.48,0.63,0.46,0.46,0.43,0.39,0.48,0.52,0.48,0.41,0.36,0.54,0.4,0.39,0.35,0.4,0.53,0.42,0.36,0.31,0.4,0.39,0.38,0.33,0.57,0.31,0.33,0.37,0.4,0.37,0.34,0.37,0.34,0.3,0.27,0.27,0.31,0.26,0.21,0.34,0.28,0.29,0.33,0.28,0.28,0.26,0.21,0.24,0.24,0.26,0.16,0.31,0.28,0.22,0.26,0.27,0.21,0.26,0.26,0.23,0.23,0.22,0.25,0.18,0.26,0.15,0.25,0.21,0.25,0.24,0.24,0.23,0.2,0.17,0.3,0.22,0.22,0.25,0.2,0.2,0.2,0.21,0.18,0.14,0.2,0.21,0.19,0.21,0.18,0.18,0.31,0.17,0.2,0.16,0.17,0.23,0.11,0.18,0.18,0.16,0.14,0.12,0.14,0.16,0.18,0.2,0.17,0.16,0.16,0.18,0.15,0.2,0.16,0.13,0.16,0.12,0.14,0.13,0.15,0.15,0.15,0.16,0.13,0.13,0.14,0.13,0.13,0.12,0.14,0.1,0.13,0.14,0.12,0.11,0.12,0.13,0.11,0.11,0.11,0.13,0.1,0.18,0.1,0.1,0.23,0.04,0.07,0.07,0.04,0.09,0.07,0.02,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.1
11/25/2021,7.7,7.8,4.72,2.48,2.68,2.51,1.61,2.81,2.33,1.49,1.28,1.01,1.25,0.68,1.32,1.1,0.86,0.85,1.04,0.98,0.71,0.79,0.87,0.65,0.61,0.7,0.84,0.87,0.65,0.54,0.66,0.69,0.62,0.76,0.67,0.63,0.67,0.66,0.63,0.7,0.67,0.63,0.61,0.54,0.73,0.58,0.48,0.62,0.46,0.46,0.43,0.39,0.48,0.52,0.49,0.41,0.35,0.54,0.4,0.4,0.34,0.4,0.51,0.41,0.35,0.32,0.41,0.4,0.37,0.34,0.56,0.32,0.34,0.37,0.39,0.38,0.34,0.37,0.34,0.3,0.26,0.26,0.31,0.26,0.2,0.34,0.29,0.29,0.32,0.28,0.28,0.26,0.2,0.25,0.24,0.27,0.16,0.31,0.3,0.21,0.26,0.29,0.22,0.27,0.26,0.23,0.24,0.21,0.25,0.18,0.26,0.15,0.25,0.21,0.25,0.24,0.24,0.23,0.21,0.17,0.3,0.22,0.22,0.24,0.2,0.21,0.2,0.21,0.17,0.14,0.2,0.21,0.19,0.21,0.18,0.18,0.3,0.17,0.2,0.16,0.17,0.24,0.11,0.19,0.18,0.17,0.14,0.11,0.14,0.16,0.18,0.2,0.17,0.16,0.16,0.17,0.15,0.19,0.16,0.14,0.16,0.12,0.14,0.13,0.15,0.15,0.15,0.16,0.14,0.13,0.14,0.13,0.13,0.12,0.14,0.1,0.13,0.15,0.12,0.11,0.12,0.13,0.11,0.11,0.12,0.13,0.1,0.17,0.1,0.1,0.21,0.05,0.07,0.08,0.04,0.09,0.07,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.01
11/26/2021,7.71,7.74,4.72,2.45,2.67,2.5,1.63,2.69,2.31,1.52,1.29,1.02,1.28,0.67,1.32,1.11,0.88,0.83,1.07,0.96,0.72,0.81,0.86,0.65,0.6,0.71,0.82,0.87,0.66,0.54,0.66,0.69,0.64,0.76,0.68,0.64,0.67,0.65,0.64,0.7,0.67,0.65,0.61,0.54,0.73,0.58,0.46,0.62,0.46,0.47,0.42,0.39,0.49,0.52,0.48,0.42,0.35,0.54,0.41,0.4,0.34,0.41,0.52,0.41,0.36,0.32,0.42,0.41,0.38,0.34,0.55,0.32,0.34,0.36,0.38,0.38,0.34,0.37,0.34,0.3,0.25,0.26,0.32,0.26,0.2,0.34,0.29,0.29,0.32,0.27,0.29,0.26,0.21,0.25,0.24,0.27,0.13,0.31,0.3,0.21,0.26,0.28,0.22,0.26,0.27,0.24,0.24,0.21,0.26,0.18,0.26,0.14,0.26,0.21,0.25,0.25,0.24,0.23,0.21,0.16,0.3,0.22,0.21,0.24,0.2,0.21,0.2,0.2,0.17,0.14,0.2,0.21,0.19,0.21,0.18,0.17,0.3,0.17,0.2,0.17,0.17,0.24,0.11,0.19,0.18,0.17,0.14,0.11,0.15,0.16,0.18,0.2,0.17,0.15,0.16,0.17,0.16,0.19,0.16,0.14,0.16,0.12,0.14,0.13,0.15,0.14,0.15,0.16,0.14,0.13,0.14,0.13,0.13,0.12,0.14,0.1,0.13,0.15,0.12,0.11,0.12,0.13,0.11,0.11,0.12,0.13,0.1,0.16,0.1,0.1,0.2,0.04,0.07,0.08,0.04,0.09,0.07,0.02,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,99.93
11/29/2021,7.71,7.72,4.71,2.48,2.67,2.5,1.62,2.7,2.37,1.5,1.28,1.04,1.29,0.67,1.33,1.1,0.9,0.83,1.07,0.97,0.72,0.82,0.86,0.65,0.61,0.71,0.81,0.86,0.65,0.53,0.66,0.69,0.64,0.76,0.69,0.64,0.67,0.65,0.63,0.7,0.68,0.64,0.61,0.54,0.74,0.58,0.47,0.62,0.45,0.46,0.42,0.38,0.49,0.52,0.48,0.41,0.35,0.54,0.41,0.4,0.34,0.4,0.53,0.41,0.36,0.32,0.42,0.4,0.37,0.34,0.58,0.31,0.34,0.36,0.39,0.38,0.34,0.37,0.34,0.31,0.26,0.26,0.32,0.26,0.21,0.35,0.29,0.29,0.32,0.27,0.29,0.26,0.2,0.25,0.24,0.27,0.13,0.3,0.31,0.21,0.26,0.28,0.21,0.26,0.27,0.23,0.24,0.21,0.25,0.18,0.26,0.14,0.26,0.22,0.25,0.25,0.24,0.23,0.21,0.16,0.31,0.22,0.21,0.24,0.2,0.21,0.2,0.17,0.18,0.14,0.2,0.21,0.19,0.21,0.18,0.18,0.3,0.17,0.2,0.17,0.17,0.24,0.11,0.18,0.18,0.17,0.13,0.11,0.15,0.16,0.18,0.2,0.17,0.15,0.16,0.17,0.16,0.19,0.16,0.13,0.16,0.12,0.14,0.13,0.15,0.14,0.15,0.16,0.14,0.13,0.14,0.13,0.13,0.12,0.14,0.1,0.13,0.15,0.12,0.11,0.12,0.13,0.11,0.11,0.12,0.13,0.1,0.16,0.1,0.1,0.21,0.05,0.07,0.08,0.04,0.1,0.07,0.02,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0
11/30/2021,7.63,7.7,4.71,2.47,2.65,2.48,1.63,2.67,2.34,1.49,1.3,1.04,1.28,0.68,1.33,1.11,0.88,0.83,1.05,0.98,0.72,0.81,0.89,0.66,0.61,0.72,0.82,0.94,0.65,0.54,0.68,0.69,0.64,0.78,0.69,0.64,0.68,0.64,0.62,0.7,0.68,0.62,0.64,0.54,0.75,0.58,0.46,0.61,0.45,0.46,0.43,0.39,0.49,0.52,0.48,0.41,0.36,0.54,0.4,0.39,0.33,0.4,0.53,0.41,0.37,0.32,0.41,0.4,0.38,0.34,0.58,0.31,0.33,0.36,0.4,0.37,0.31,0.37,0.34,0.31,0.26,0.27,0.32,0.26,0.21,0.34,0.29,0.27,0.32,0.26,0.28,0.26,0.21,0.25,0.24,0.27,0.15,0.3,0.3,0.2,0.26,0.35,0.21,0.26,0.26,0.24,0.24,0.22,0.25,0.18,0.26,0.15,0.25,0.22,0.25,0.25,0.24,0.23,0.21,0.17,0.3,0.22,0.21,0.24,0.2,0.21,0.2,0.17,0.18,0.15,0.2,0.21,0.19,0.21,0.18,0.17,0.3,0.17,0.2,0.17,0.17,0.24,0.11,0.18,0.18,0.17,0.14,0.11,0.15,0.16,0.18,0.2,0.17,0.15,0.17,0.17,0.16,0.19,0.15,0.13,0.16,0.12,0.14,0.13,0.15,0.15,0.15,0.16,0.14,0.13,0.14,0.13,0.13,0.12,0.14,0.1,0.12,0.15,0.12,0.11,0.12,0.12,0.11,0.11,0.12,0.13,0.1,0.17,0.1,0.1,0.22,0.05,0.07,0.08,0.04,0.09,0.08,0.02,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,99.99999999999996
12/02/2021,7.69,7.76,4.73,2.47,2.68,2.51,1.6,2.77,2.44,1.46,1.29,1.02,1.3,0.67,1.32,1.11,0.86,0.82,1.03,1.0,0.72,0.8,0.88,0.65,0.62,0.72,0.84,0.9,0.65,0.52,0.68,0.69,0.63,0.78,0.68,0.62,0.66,0.64,0.58,0.71,0.69,0.62,0.63,0.55,0.75,0.57,0.45,0.63,0.44,0.45,0.42,0.37,0.48,0.53,0.48,0.4,0.35,0.54,0.4,0.38,0.32,0.41,0.54,0.42,0.37,0.32,0.41,0.39,0.38,0.33,0.6,0.31,0.33,0.36,0.41,0.37,0.31,0.37,0.34,0.3,0.26,0.26,0.31,0.26,0.2,0.35,0.29,0.27,0.32,0.26,0.3,0.26,0.2,0.25,0.24,0.27,0.14,0.31,0.3,0.2,0.26,0.38,0.2,0.25,0.26,0.24,0.24,0.21,0.25,0.18,0.26,0.14,0.25,0.22,0.25,0.25,0.24,0.23,0.2,0.17,0.31,0.22,0.21,0.25,0.2,0.2,0.2,0.18,0.18,0.15,0.2,0.21,0.2,0.2,0.18,0.17,0.3,0.17,0.2,0.17,0.17,0.24,0.11,0.18,0.18,0.16,0.14,0.11,0.15,0.16,0.17,0.2,0.17,0.15,0.16,0.17,0.16,0.19,0.15,0.13,0.16,0.12,0.14,0.13,0.15,0.14,0.15,0.16,0.13,0.13,0.14,0.13,0.13,0.12,0.14,0.1,0.12,0.14,0.12,0.11,0.12,0.13,0.11,0.11,0.12,0.13,0.1,0.17,0.1,0.1,0.22,0.05,0.07,0.07,0.04,0.09,0.07,0.02,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0
12/21/2021,8.18,7.55,4.57,2.44,2.64,2.48,1.67,2.34,2.06,1.42,1.37,1.11,1.42,0.68,1.28,1.17,0.95,0.84,0.98,0.82,0.69,0.79,0.78,0.68,0.63,0.79,0.73,1.03,0.69,0.53,0.74,0.72,0.71,0.79,0.68,0.62,0.7,0.62,0.59,0.78,0.78,0.59,0.62,0.53,0.75,0.61,0.42,0.62,0.44,0.46,0.45,0.43,0.48,0.55,0.49,0.37,0.39,0.53,0.4,0.38,0.32,0.4,0.51,0.41,0.39,0.35,0.4,0.39,0.34,0.34,0.52,0.31,0.31,0.37,0.38,0.39,0.31,0.41,0.35,0.3,0.2,0.25,0.34,0.26,0.2,0.37,0.29,0.28,0.34,0.27,0.29,0.28,0.22,0.28,0.27,0.28,0.13,0.3,0.28,0.2,0.28,0.31,0.22,0.23,0.26,0.25,0.23,0.23,0.25,0.19,0.27,0.15,0.24,0.23,0.24,0.25,0.24,0.23,0.19,0.17,0.26,0.23,0.23,0.25,0.21,0.21,0.22,0.19,0.19,0.14,0.2,0.21,0.2,0.2,0.19,0.18,0.28,0.18,0.19,0.18,0.17,0.24,0.11,0.19,0.18,0.17,0.15,0.11,0.17,0.16,0.17,0.2,0.17,0.15,0.13,0.17,0.15,0.18,0.15,0.13,0.16,0.12,0.15,0.12,0.17,0.12,0.16,0.16,0.13,0.13,0.15,0.13,0.15,0.13,0.13,0.1,0.12,0.14,0.13,0.11,0.12,0.13,0.12,0.11,0.13,0.14,0.09,0.15,0.11,0.11,0.2,0.05,0.08,0.08,0.04,0.0,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.01,99.98
