,LASR,MAXN,ZIP,AXON,NVDA,AZO,APLS,CMG,TPD.,RVLV,CGNX,EVA,MJC.,FTCI,QCOM,MU,LITE,FB,DCP,GDDY,BBDC,INVH,ALRM,WELL,TGT,BPMC,TSCO,CTRE,RXT,ICE,TGLS,CRM,UNH,UPS,TXRH,AMH,HUBS,BLMN,ALL,DISH,BSM,UNP,XLRN,ADC,MHK,RNG,SBAC,NOG,DG,OXY,AQUA,EPD,LNG,ANGO,CB,PCH,PSTG,QTS,TARS,RGNX,HCAT,SSNC,EPR,RCII,UNIT,PLD,CDNA,AJG,AVT,JBL,MCHP,GDS,PII,BABA,WCN.TO,NNN,CWST,FANG,KMPR,LPRO,EQIX,WLTW,HR,LBAI,EVRI,CI,WY,BSX,GLPI,AVAH,FIS,ATUS,ORI,IIIV,PCAR,PXD,COP,MNRL,PHM,CASH,SBNY,WMB,PRMW.TO,SNX,RUTH,RWT,DLR,KRP,LMRK,HQY,WCC,MRO,ZION,TDS,LOB,FCPT,USM,FSS,DVN,ET,PING,OCUL,ACHC,TRGP,AX,VICI,CVS,FHN,ENV,QURE,FWRD,OBNK,MPC,DCOM,VSAT,AMK,ALGT,MDC,OSBC,EXK.,PACW,OCFC,ARGO,FOA,LADR,BANR,WTFC,TSC,TRTX,CBAY,TBK,SMG,MMS,MIRM,CNOB,TBBK,PLAY,HWC,MBIN,APA,PPBI,VBTX,KBH,VLO,ALK,SKYW,WNC,ARKO,FLXN,SATS,VBIV,NREF,MIXT,SMBK,LEVL,SLGL,PYPD,AGPXX,Cash/Receivables/Payables,WOW,HBAN,NOVA,EL,DAR,DAL,NWL,n/a,AR,AAP,DHI,EHC,TPX,ATRS,EXAS,OFLX,ITRI,BYRN,SWCH,PRMW,WCN,KRG,CADE,BXS,OKTA,XPOF,NGM,FW2N.,BE,DBRG,VTR,ROP,CCXI,IFRX,BFST,MPW,OLPX,HBNC,ARGX,TMUS,VB.TO,ADMA,RADI,KVHI,PSA,CWK,CPA,GPK,ESMT,CFB,USER,NEWR,LLNW,SOL,WTW,TPIC,CCB,CLH,THC,ADSE,VBNK.TO,FLYW,WBS,CMBM,FVCB,PRQR,SUM
12/06/2021,0.53,0.0,0.5,0.5,0.56,0.0,0.57,0.0,0.0,0.0,0.55,0.0,0.0,0.49,0.55,0.58,0.0,0.52,0.53,0.56,0.57,0.58,0.55,0.56,0.56,0.52,0.57,0.58,0.0,0.57,0.58,0.5,0.58,0.55,0.54,0.59,0.56,0.57,0.0,0.54,0.56,0.57,0.0,0.57,0.56,0.5,0.58,0.53,0.55,0.59,0.0,0.57,0.58,0.54,0.56,0.57,0.66,0.0,0.46,0.54,0.53,0.55,0.54,0.57,0.55,0.59,0.58,0.0,0.56,0.55,0.59,0.56,0.55,0.0,0.57,0.55,0.57,0.6,0.0,0.48,0.58,0.57,0.0,0.57,0.53,0.54,0.58,0.56,0.58,0.49,0.55,0.0,0.55,0.5,0.56,0.59,0.59,0.54,0.58,0.54,0.55,0.57,0.51,0.54,0.58,0.54,0.58,0.58,0.0,0.53,0.53,0.59,0.56,0.54,0.0,0.0,0.55,0.56,0.59,0.55,0.52,0.56,0.53,0.56,0.56,0.56,0.56,0.0,0.55,0.53,0.57,0.55,0.61,0.55,0.0,0.53,0.56,0.57,0.55,0.0,0.54,0.57,0.55,0.47,0.57,0.0,0.56,0.0,0.56,0.5,0.59,0.49,0.0,0.5,0.57,0.55,0.51,0.55,0.56,0.58,0.0,0.58,0.56,0.59,0.54,0.53,0.57,0.55,0.0,0.54,0.52,0.58,0.15,0.35,0.0,0.06,0.14,0.0,0.0,0.6,0.55,0.49,0.55,0.54,0.53,0.55,0.02,0.52,0.57,0.58,0.55,0.59,0.53,0.0,0.0,0.54,0.49,0.56,0.0,0.0,0.54,0.55,0.0,0.53,0.52,0.54,0.56,0.5,0.61,0.53,0.54,0.54,0.58,0.58,0.57,0.53,0.56,0.6,0.55,0.22,0.51,0.54,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09000000000005
12/07/2021,0.53,0.0,0.5,0.5,0.56,0.0,0.57,0.0,0.0,0.0,0.55,0.0,0.0,0.49,0.55,0.58,0.0,0.52,0.53,0.56,0.57,0.58,0.55,0.56,0.56,0.52,0.57,0.58,0.0,0.57,0.58,0.5,0.58,0.55,0.54,0.59,0.56,0.57,0.0,0.54,0.56,0.57,0.0,0.57,0.56,0.5,0.58,0.53,0.55,0.59,0.0,0.57,0.58,0.54,0.56,0.57,0.66,0.0,0.46,0.54,0.53,0.55,0.54,0.57,0.55,0.59,0.58,0.0,0.56,0.55,0.59,0.56,0.55,0.0,0.57,0.55,0.57,0.6,0.0,0.48,0.58,0.57,0.0,0.57,0.53,0.54,0.58,0.56,0.58,0.49,0.55,0.0,0.55,0.5,0.56,0.59,0.59,0.54,0.58,0.54,0.55,0.57,0.51,0.54,0.58,0.54,0.58,0.58,0.0,0.53,0.53,0.59,0.56,0.54,0.0,0.0,0.55,0.56,0.59,0.55,0.52,0.56,0.53,0.56,0.56,0.56,0.56,0.0,0.55,0.53,0.57,0.55,0.61,0.55,0.0,0.53,0.56,0.57,0.55,0.0,0.54,0.57,0.55,0.47,0.57,0.0,0.56,0.0,0.56,0.5,0.59,0.49,0.0,0.5,0.57,0.55,0.51,0.55,0.56,0.58,0.0,0.58,0.56,0.59,0.54,0.53,0.57,0.55,0.0,0.54,0.52,0.58,0.15,0.35,0.0,0.06,0.14,0.0,0.0,0.6,0.55,0.49,0.55,0.54,0.53,0.55,0.02,0.52,0.57,0.58,0.55,0.59,0.53,0.0,0.0,0.54,0.49,0.56,0.0,0.0,0.54,0.55,0.0,0.53,0.52,0.54,0.56,0.5,0.61,0.53,0.54,0.54,0.58,0.58,0.57,0.53,0.56,0.6,0.55,0.22,0.51,0.54,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09000000000005
12/08/2021,0.53,0.0,0.5,0.5,0.56,0.0,0.57,0.0,0.0,0.0,0.55,0.0,0.0,0.49,0.55,0.58,0.0,0.52,0.53,0.56,0.57,0.58,0.55,0.56,0.56,0.52,0.57,0.58,0.0,0.57,0.58,0.5,0.58,0.55,0.54,0.59,0.56,0.57,0.0,0.54,0.56,0.57,0.0,0.57,0.56,0.5,0.58,0.53,0.55,0.59,0.0,0.57,0.58,0.54,0.56,0.57,0.66,0.0,0.46,0.54,0.53,0.55,0.54,0.57,0.55,0.59,0.58,0.0,0.56,0.55,0.59,0.56,0.55,0.0,0.57,0.55,0.57,0.6,0.0,0.48,0.58,0.57,0.0,0.57,0.53,0.54,0.58,0.56,0.58,0.49,0.55,0.0,0.55,0.5,0.56,0.59,0.59,0.54,0.58,0.54,0.55,0.57,0.51,0.54,0.58,0.54,0.58,0.58,0.0,0.53,0.53,0.59,0.56,0.54,0.0,0.0,0.55,0.56,0.59,0.55,0.52,0.56,0.53,0.56,0.56,0.56,0.56,0.0,0.55,0.53,0.57,0.55,0.61,0.55,0.0,0.53,0.56,0.57,0.55,0.0,0.54,0.57,0.55,0.47,0.57,0.0,0.56,0.0,0.56,0.5,0.59,0.49,0.0,0.5,0.57,0.55,0.51,0.55,0.56,0.58,0.0,0.58,0.56,0.59,0.54,0.53,0.57,0.55,0.0,0.54,0.52,0.58,0.15,0.35,0.0,0.06,0.14,0.0,0.0,0.6,0.55,0.49,0.55,0.54,0.53,0.55,0.02,0.52,0.57,0.58,0.55,0.59,0.53,0.0,0.0,0.54,0.49,0.56,0.0,0.0,0.54,0.55,0.0,0.53,0.52,0.54,0.56,0.5,0.61,0.53,0.54,0.54,0.58,0.58,0.57,0.53,0.56,0.6,0.55,0.22,0.51,0.54,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09000000000005
12/09/2021,0.53,0.0,0.5,0.5,0.56,0.0,0.57,0.0,0.0,0.0,0.55,0.0,0.0,0.49,0.55,0.58,0.0,0.52,0.53,0.56,0.57,0.58,0.55,0.56,0.56,0.52,0.57,0.58,0.0,0.57,0.58,0.5,0.58,0.55,0.54,0.59,0.56,0.57,0.0,0.54,0.56,0.57,0.0,0.57,0.56,0.5,0.58,0.53,0.55,0.59,0.0,0.57,0.58,0.54,0.56,0.57,0.66,0.0,0.46,0.54,0.53,0.55,0.54,0.57,0.55,0.59,0.58,0.0,0.56,0.55,0.59,0.56,0.55,0.0,0.57,0.55,0.57,0.6,0.0,0.48,0.58,0.57,0.0,0.57,0.53,0.54,0.58,0.56,0.58,0.49,0.55,0.0,0.55,0.5,0.56,0.59,0.59,0.54,0.58,0.54,0.55,0.57,0.51,0.54,0.58,0.54,0.58,0.58,0.0,0.53,0.53,0.59,0.56,0.54,0.0,0.0,0.55,0.56,0.59,0.55,0.52,0.56,0.53,0.56,0.56,0.56,0.56,0.0,0.55,0.53,0.57,0.55,0.61,0.55,0.0,0.53,0.56,0.57,0.55,0.0,0.54,0.57,0.55,0.47,0.57,0.0,0.56,0.0,0.56,0.5,0.59,0.49,0.0,0.5,0.57,0.55,0.51,0.55,0.56,0.58,0.0,0.58,0.56,0.59,0.54,0.53,0.57,0.55,0.0,0.54,0.52,0.58,0.15,0.35,0.0,0.06,0.14,0.0,0.0,0.6,0.55,0.49,0.55,0.54,0.53,0.55,0.02,0.52,0.57,0.58,0.55,0.59,0.53,0.0,0.0,0.54,0.49,0.56,0.0,0.0,0.54,0.55,0.0,0.53,0.52,0.54,0.56,0.5,0.61,0.53,0.54,0.54,0.58,0.58,0.57,0.53,0.56,0.6,0.55,0.22,0.51,0.54,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09000000000005
12/10/2021,0.53,0.0,0.5,0.5,0.56,0.0,0.57,0.0,0.0,0.0,0.55,0.0,0.0,0.49,0.55,0.58,0.0,0.52,0.53,0.56,0.57,0.58,0.55,0.56,0.56,0.52,0.57,0.58,0.0,0.57,0.58,0.5,0.58,0.55,0.54,0.59,0.56,0.57,0.0,0.54,0.56,0.57,0.0,0.57,0.56,0.5,0.58,0.53,0.55,0.59,0.0,0.57,0.58,0.54,0.56,0.57,0.66,0.0,0.46,0.54,0.53,0.55,0.54,0.57,0.55,0.59,0.58,0.0,0.56,0.55,0.59,0.56,0.55,0.0,0.57,0.55,0.57,0.6,0.0,0.48,0.58,0.57,0.0,0.57,0.53,0.54,0.58,0.56,0.58,0.49,0.55,0.0,0.55,0.5,0.56,0.59,0.59,0.54,0.58,0.54,0.55,0.57,0.51,0.54,0.58,0.54,0.58,0.58,0.0,0.53,0.53,0.59,0.56,0.54,0.0,0.0,0.55,0.56,0.59,0.55,0.52,0.56,0.53,0.56,0.56,0.56,0.56,0.0,0.55,0.53,0.57,0.55,0.61,0.55,0.0,0.53,0.56,0.57,0.55,0.0,0.54,0.57,0.55,0.47,0.57,0.0,0.56,0.0,0.56,0.5,0.59,0.49,0.0,0.5,0.57,0.55,0.51,0.55,0.56,0.58,0.0,0.58,0.56,0.59,0.54,0.53,0.57,0.55,0.0,0.54,0.52,0.58,0.15,0.35,0.0,0.06,0.14,0.0,0.0,0.6,0.55,0.49,0.55,0.54,0.53,0.55,0.02,0.52,0.57,0.58,0.55,0.59,0.53,0.0,0.0,0.54,0.49,0.56,0.0,0.0,0.54,0.55,0.0,0.53,0.52,0.54,0.56,0.5,0.61,0.53,0.54,0.54,0.58,0.58,0.57,0.53,0.56,0.6,0.55,0.22,0.51,0.54,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09000000000005
12/13/2021,0.53,0.0,0.5,0.5,0.56,0.0,0.57,0.0,0.0,0.0,0.55,0.0,0.0,0.49,0.55,0.58,0.0,0.52,0.53,0.56,0.57,0.58,0.55,0.56,0.56,0.52,0.57,0.58,0.0,0.57,0.58,0.5,0.58,0.55,0.54,0.59,0.56,0.57,0.0,0.54,0.56,0.57,0.0,0.57,0.56,0.5,0.58,0.53,0.55,0.59,0.0,0.57,0.58,0.54,0.56,0.57,0.66,0.0,0.46,0.54,0.53,0.55,0.54,0.57,0.55,0.59,0.58,0.0,0.56,0.55,0.59,0.56,0.55,0.0,0.57,0.55,0.57,0.6,0.0,0.48,0.58,0.57,0.0,0.57,0.53,0.54,0.58,0.56,0.58,0.49,0.55,0.0,0.55,0.5,0.56,0.59,0.59,0.54,0.58,0.54,0.55,0.57,0.51,0.54,0.58,0.54,0.58,0.58,0.0,0.53,0.53,0.59,0.56,0.54,0.0,0.0,0.55,0.56,0.59,0.55,0.52,0.56,0.53,0.56,0.56,0.56,0.56,0.0,0.55,0.53,0.57,0.55,0.61,0.55,0.0,0.53,0.56,0.57,0.55,0.0,0.54,0.57,0.55,0.47,0.57,0.0,0.56,0.0,0.56,0.5,0.59,0.49,0.0,0.5,0.57,0.55,0.51,0.55,0.56,0.58,0.0,0.58,0.56,0.59,0.54,0.53,0.57,0.55,0.0,0.54,0.52,0.58,0.15,0.35,0.0,0.06,0.14,0.0,0.0,0.6,0.55,0.49,0.55,0.54,0.53,0.55,0.02,0.52,0.57,0.58,0.55,0.59,0.53,0.0,0.0,0.54,0.49,0.56,0.0,0.0,0.54,0.55,0.0,0.53,0.52,0.54,0.56,0.5,0.61,0.53,0.54,0.54,0.58,0.58,0.57,0.53,0.56,0.6,0.55,0.22,0.51,0.54,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09000000000005
12/14/2021,0.53,0.0,0.5,0.5,0.56,0.0,0.57,0.0,0.0,0.0,0.55,0.0,0.0,0.49,0.55,0.58,0.0,0.52,0.53,0.56,0.57,0.58,0.55,0.56,0.56,0.52,0.57,0.58,0.0,0.57,0.58,0.5,0.58,0.55,0.54,0.59,0.56,0.57,0.0,0.54,0.56,0.57,0.0,0.57,0.56,0.5,0.58,0.53,0.55,0.59,0.0,0.57,0.58,0.54,0.56,0.57,0.66,0.0,0.46,0.54,0.53,0.55,0.54,0.57,0.55,0.59,0.58,0.0,0.56,0.55,0.59,0.56,0.55,0.0,0.57,0.55,0.57,0.6,0.0,0.48,0.58,0.57,0.0,0.57,0.53,0.54,0.58,0.56,0.58,0.49,0.55,0.0,0.55,0.5,0.56,0.59,0.59,0.54,0.58,0.54,0.55,0.57,0.51,0.54,0.58,0.54,0.58,0.58,0.0,0.53,0.53,0.59,0.56,0.54,0.0,0.0,0.55,0.56,0.59,0.55,0.52,0.56,0.53,0.56,0.56,0.56,0.56,0.0,0.55,0.53,0.57,0.55,0.61,0.55,0.0,0.53,0.56,0.57,0.55,0.0,0.54,0.57,0.55,0.47,0.57,0.0,0.56,0.0,0.56,0.5,0.59,0.49,0.0,0.5,0.57,0.55,0.51,0.55,0.56,0.58,0.0,0.58,0.56,0.59,0.54,0.53,0.57,0.55,0.0,0.54,0.52,0.58,0.15,0.35,0.0,0.06,0.14,0.0,0.0,0.6,0.55,0.49,0.55,0.54,0.53,0.55,0.02,0.52,0.57,0.58,0.55,0.59,0.53,0.0,0.0,0.54,0.49,0.56,0.0,0.0,0.54,0.55,0.0,0.53,0.52,0.54,0.56,0.5,0.61,0.53,0.54,0.54,0.58,0.58,0.57,0.53,0.56,0.6,0.55,0.22,0.51,0.54,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09000000000005
12/15/2021,0.53,0.0,0.5,0.5,0.56,0.0,0.57,0.0,0.0,0.0,0.55,0.0,0.0,0.49,0.55,0.58,0.0,0.52,0.53,0.56,0.57,0.58,0.55,0.56,0.56,0.52,0.57,0.58,0.0,0.57,0.58,0.5,0.58,0.55,0.54,0.59,0.56,0.57,0.0,0.54,0.56,0.57,0.0,0.57,0.56,0.5,0.58,0.53,0.55,0.59,0.0,0.57,0.58,0.54,0.56,0.57,0.66,0.0,0.46,0.54,0.53,0.55,0.54,0.57,0.55,0.59,0.58,0.0,0.56,0.55,0.59,0.56,0.55,0.0,0.57,0.55,0.57,0.6,0.0,0.48,0.58,0.57,0.0,0.57,0.53,0.54,0.58,0.56,0.58,0.49,0.55,0.0,0.55,0.5,0.56,0.59,0.59,0.54,0.58,0.54,0.55,0.57,0.51,0.54,0.58,0.54,0.58,0.58,0.0,0.53,0.53,0.59,0.56,0.54,0.0,0.0,0.55,0.56,0.59,0.55,0.52,0.56,0.53,0.56,0.56,0.56,0.56,0.0,0.55,0.53,0.57,0.55,0.61,0.55,0.0,0.53,0.56,0.57,0.55,0.0,0.54,0.57,0.55,0.47,0.57,0.0,0.56,0.0,0.56,0.5,0.59,0.49,0.0,0.5,0.57,0.55,0.51,0.55,0.56,0.58,0.0,0.58,0.56,0.59,0.54,0.53,0.57,0.55,0.0,0.54,0.52,0.58,0.15,0.35,0.0,0.06,0.14,0.0,0.0,0.6,0.55,0.49,0.55,0.54,0.53,0.55,0.02,0.52,0.57,0.58,0.55,0.59,0.53,0.0,0.0,0.54,0.49,0.56,0.0,0.0,0.54,0.55,0.0,0.53,0.52,0.54,0.56,0.5,0.61,0.53,0.54,0.54,0.58,0.58,0.57,0.53,0.56,0.6,0.55,0.22,0.51,0.54,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09000000000005
12/16/2021,0.53,0.0,0.5,0.5,0.56,0.0,0.57,0.0,0.0,0.0,0.55,0.0,0.0,0.49,0.55,0.58,0.0,0.52,0.53,0.56,0.57,0.58,0.55,0.56,0.56,0.52,0.57,0.58,0.0,0.57,0.58,0.5,0.58,0.55,0.54,0.59,0.56,0.57,0.0,0.54,0.56,0.57,0.0,0.57,0.56,0.5,0.58,0.53,0.55,0.59,0.0,0.57,0.58,0.54,0.56,0.57,0.66,0.0,0.46,0.54,0.53,0.55,0.54,0.57,0.55,0.59,0.58,0.0,0.56,0.55,0.59,0.56,0.55,0.0,0.57,0.55,0.57,0.6,0.0,0.48,0.58,0.57,0.0,0.57,0.53,0.54,0.58,0.56,0.58,0.49,0.55,0.0,0.55,0.5,0.56,0.59,0.59,0.54,0.58,0.54,0.55,0.57,0.51,0.54,0.58,0.54,0.58,0.58,0.0,0.53,0.53,0.59,0.56,0.54,0.0,0.0,0.55,0.56,0.59,0.55,0.52,0.56,0.53,0.56,0.56,0.56,0.56,0.0,0.55,0.53,0.57,0.55,0.61,0.55,0.0,0.53,0.56,0.57,0.55,0.0,0.54,0.57,0.55,0.47,0.57,0.0,0.56,0.0,0.56,0.5,0.59,0.49,0.0,0.5,0.57,0.55,0.51,0.55,0.56,0.58,0.0,0.58,0.56,0.59,0.54,0.53,0.57,0.55,0.0,0.54,0.52,0.58,0.15,0.35,0.0,0.06,0.14,0.0,0.0,0.6,0.55,0.49,0.55,0.54,0.53,0.55,0.02,0.52,0.57,0.58,0.55,0.59,0.53,0.0,0.0,0.54,0.49,0.56,0.0,0.0,0.54,0.55,0.0,0.53,0.52,0.54,0.56,0.5,0.61,0.53,0.54,0.54,0.58,0.58,0.57,0.53,0.56,0.6,0.55,0.22,0.51,0.54,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09000000000005
12/17/2021,0.53,0.0,0.5,0.5,0.56,0.0,0.57,0.0,0.0,0.0,0.55,0.0,0.0,0.49,0.55,0.58,0.0,0.52,0.53,0.56,0.57,0.58,0.55,0.56,0.56,0.52,0.57,0.58,0.0,0.57,0.58,0.5,0.58,0.55,0.54,0.59,0.56,0.57,0.0,0.54,0.56,0.57,0.0,0.57,0.56,0.5,0.58,0.53,0.55,0.59,0.0,0.57,0.58,0.54,0.56,0.57,0.66,0.0,0.46,0.54,0.53,0.55,0.54,0.57,0.55,0.59,0.58,0.0,0.56,0.55,0.59,0.56,0.55,0.0,0.57,0.55,0.57,0.6,0.0,0.48,0.58,0.57,0.0,0.57,0.53,0.54,0.58,0.56,0.58,0.49,0.55,0.0,0.55,0.5,0.56,0.59,0.59,0.54,0.58,0.54,0.55,0.57,0.51,0.54,0.58,0.54,0.58,0.58,0.0,0.53,0.53,0.59,0.56,0.54,0.0,0.0,0.55,0.56,0.59,0.55,0.52,0.56,0.53,0.56,0.56,0.56,0.56,0.0,0.55,0.53,0.57,0.55,0.61,0.55,0.0,0.53,0.56,0.57,0.55,0.0,0.54,0.57,0.55,0.47,0.57,0.0,0.56,0.0,0.56,0.5,0.59,0.49,0.0,0.5,0.57,0.55,0.51,0.55,0.56,0.58,0.0,0.58,0.56,0.59,0.54,0.53,0.57,0.55,0.0,0.54,0.52,0.58,0.15,0.35,0.0,0.06,0.14,0.0,0.0,0.6,0.55,0.49,0.55,0.54,0.53,0.55,0.02,0.52,0.57,0.58,0.55,0.59,0.53,0.0,0.0,0.54,0.49,0.56,0.0,0.0,0.54,0.55,0.0,0.53,0.52,0.54,0.56,0.5,0.61,0.53,0.54,0.54,0.58,0.58,0.57,0.53,0.56,0.6,0.55,0.22,0.51,0.54,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09000000000005
12/20/2021,0.53,0.0,0.5,0.5,0.56,0.0,0.57,0.0,0.0,0.0,0.55,0.0,0.0,0.49,0.55,0.58,0.0,0.52,0.53,0.56,0.57,0.58,0.55,0.56,0.56,0.52,0.57,0.58,0.0,0.57,0.58,0.5,0.58,0.55,0.54,0.59,0.56,0.57,0.0,0.54,0.56,0.57,0.0,0.57,0.56,0.5,0.58,0.53,0.55,0.59,0.0,0.57,0.58,0.54,0.56,0.57,0.66,0.0,0.46,0.54,0.53,0.55,0.54,0.57,0.55,0.59,0.58,0.0,0.56,0.55,0.59,0.56,0.55,0.0,0.57,0.55,0.57,0.6,0.0,0.48,0.58,0.57,0.0,0.57,0.53,0.54,0.58,0.56,0.58,0.49,0.55,0.0,0.55,0.5,0.56,0.59,0.59,0.54,0.58,0.54,0.55,0.57,0.51,0.54,0.58,0.54,0.58,0.58,0.0,0.53,0.53,0.59,0.56,0.54,0.0,0.0,0.55,0.56,0.59,0.55,0.52,0.56,0.53,0.56,0.56,0.56,0.56,0.0,0.55,0.53,0.57,0.55,0.61,0.55,0.0,0.53,0.56,0.57,0.55,0.0,0.54,0.57,0.55,0.47,0.57,0.0,0.56,0.0,0.56,0.5,0.59,0.49,0.0,0.5,0.57,0.55,0.51,0.55,0.56,0.58,0.0,0.58,0.56,0.59,0.54,0.53,0.57,0.55,0.0,0.54,0.52,0.58,0.15,0.35,0.0,0.06,0.14,0.0,0.0,0.6,0.55,0.49,0.55,0.54,0.53,0.55,0.02,0.52,0.57,0.58,0.55,0.59,0.53,0.0,0.0,0.54,0.49,0.56,0.0,0.0,0.54,0.55,0.0,0.53,0.52,0.54,0.56,0.5,0.61,0.53,0.54,0.54,0.58,0.58,0.57,0.53,0.56,0.6,0.55,0.22,0.51,0.54,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09000000000005
12/21/2021,0.52,0.0,0.48,0.52,0.48,0.0,0.63,0.0,0.0,0.0,0.54,0.0,0.0,0.54,0.53,0.54,0.0,0.57,0.55,0.55,0.54,0.56,0.54,0.55,0.51,0.59,0.54,0.56,0.0,0.55,0.41,0.53,0.58,0.56,0.53,0.56,0.49,0.57,0.0,0.57,0.51,0.54,0.0,0.53,0.53,0.49,0.58,0.53,0.55,0.5,0.0,0.56,0.52,0.54,0.56,0.57,0.53,0.0,0.43,0.57,0.53,0.57,0.52,0.53,0.53,0.56,0.57,0.0,0.55,0.58,0.53,0.51,0.51,0.0,0.53,0.55,0.54,0.49,0.0,0.53,0.56,0.56,0.0,0.56,0.51,0.59,0.56,0.55,0.55,0.55,0.56,0.0,0.55,0.55,0.54,0.52,0.51,0.52,0.54,0.53,0.53,0.52,0.55,0.55,0.54,0.53,0.57,0.52,0.0,0.0,0.51,0.52,0.53,0.55,0.0,0.0,0.57,0.52,0.48,0.55,0.54,0.59,0.55,0.52,0.51,0.54,0.6,0.0,0.56,0.41,0.56,0.53,0.54,0.53,0.0,0.57,0.53,0.55,0.57,0.0,0.53,0.56,0.54,0.45,0.54,0.55,0.54,0.0,0.52,0.58,0.47,0.58,0.0,0.59,0.54,0.5,0.57,0.52,0.55,0.5,0.0,0.52,0.53,0.53,0.55,0.51,0.55,0.48,0.0,0.54,0.53,0.48,0.15,0.38,0.0,0.07,0.12,0.48,0.0,0.6,0.53,0.46,0.54,0.53,0.53,0.53,0.0,0.56,0.55,0.54,0.56,0.56,0.55,0.0,0.0,0.56,0.49,0.59,0.0,0.0,0.53,0.53,0.0,0.53,0.47,0.56,0.0,0.47,0.54,0.56,0.56,0.53,0.52,0.56,0.55,0.5,0.56,0.59,0.57,0.25,0.52,0.56,0.24,0.59,0.56,0.55,0.54,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09
