,COST,XOM,WMT,KR,CVX,ADBE,SYY,MSFT,CVS,WBA,CMG,NRG,AAPL,DRI,EL,ROST,DPZ,MSI,TJX,KMB,SBUX,HPQ,GRMN,CLX,TWTR,AES,PG,CHD,MCD,CL,HRL,L,YUM,BRK.B,MPC,PSX,VLO,EXC,ADSK,TSN,FB,PTC,ANSS,ADM,APTV,PM,ENPH,MNST,PWR,KO,MO,CDNS,J,SNPS,CHTR,VRSN,OKE,BWA,CMCSA,AKAM,SYF,EQIX,COF,AWK,DFS,EA,KMI,WMB,ATVI,ATO,NI,TTWO,DLR,ETN,APH,NKE,LUMN,TEL,FCX,NUE,NEM,NVR,HUM,GLW,CNC,TSLA,UNH,LEN,ANTM,DISH,CI,ULTA,DHI,HD,COG,VFC,LOW,GOOG,PHM,BBY,NEE,TMUS,ANET,AEP,RJF,MS,SWKS,NTAP,T,DVN,GOOGL,HAL,VZ,SCHW,EIX,BF.B,MCK,F,CAH,NFLX,GS,CSCO,PEG,ABC,FFIV,REGN,STZ,MPWR,FE,CPRT,HSIC,TPR,D,GM,HIG,CNP,JNPR,DTE,QRVO,QCOM,WDC,SLB,ZTS,ED,ETR,BKNG,VRTX,HPE,LLY,OGN,MRK,AIG,NOV,AMGN,ALXN,BKR,ADI,JNJ,INCY,CTLT,TXN,STX,HCA,TAP,GILD,NXPI,MXIM,LB,ABBV,BMY,AVGO,PFE,VTR,PRGO,EXPE,MKC,PEAK,CPB,UHS,VIAC,VTRS,GPS,GIS,CAG,LW,SJM,CTAS,DIS,WRB,RE,FRC,KHC,SIVB,BIIB,ROL,CMA,TRV,PVH,CB,XYL,RSG,IR,CINF,PNR,PEP,WM,HSY,IEX,MRNA,HAS,SDA.AX,RL,PAYC,HBI,ZION,BBWI WI,603121.SS,FTNT,LBEUR,DOV,TECH,n/a,NOW,ETSY,MTCH,PBCT,KEYS,MDLZ,K,SWK,SNA,DLTR,CTRA,LNC,TER,KLAC,MLM,NLOK,CRM,ORCL,CTXS,PAYX,TYL,ADP,CDAY,SEDG,INTU,SBNY,ALL,NWL,PGR,GL,MET,ZBRA,ZBH,AMZN,EQR,AMP,MU,CF,IQV,A,BLK,BIO,NWSA,CDW,INFO,DISCA,ILMN,FOX,MCHP,TDY,DXCM,AVB,MOS,PNW,WHR,SO,EBAY,XEL,GWW,SEE,OMC,WEC,SUM
11/05/2021,0.8,0.9,0.77,0.72,0.89,0.65,0.76,0.75,0.73,0.64,0.48,0.46,0.5,0.49,0.51,0.51,0.48,0.52,0.49,0.48,0.47,0.55,0.42,0.49,0.29,0.54,0.5,0.54,0.52,0.5,0.51,0.54,0.48,0.52,0.57,0.58,0.6,0.54,0.49,0.55,0.29,0.45,0.46,0.53,0.45,0.34,0.45,0.34,0.39,0.38,0.33,0.35,0.4,0.33,0.29,0.34,0.41,0.41,0.3,0.31,0.33,0.33,0.33,0.32,0.32,0.32,0.35,0.39,0.33,0.34,0.34,0.4,0.34,0.32,0.31,0.26,0.34,0.31,0.36,0.32,0.32,0.24,0.38,0.29,0.39,0.4,0.37,0.25,0.39,0.25,0.21,0.25,0.25,0.28,0.0,0.25,0.28,0.0,0.25,0.28,0.25,0.22,0.28,0.24,0.28,0.25,0.26,0.24,0.23,0.37,0.0,0.43,0.24,0.29,0.27,0.25,0.22,0.35,0.0,0.25,0.26,0.2,0.26,0.2,0.22,0.23,0.26,0.29,0.26,0.24,0.2,0.24,0.24,0.28,0.26,0.25,0.22,0.24,0.21,0.21,0.24,0.41,0.24,0.26,0.23,0.24,0.23,0.27,0.25,0.25,0.29,0.28,0.0,0.24,0.0,0.36,0.28,0.23,0.21,0.23,0.27,0.28,0.32,0.25,0.22,0.26,0.0,0.0,0.26,0.22,0.24,0.24,0.0,0.0,0.24,0.2,0.0,0.2,0.28,0.0,0.24,0.19,0.23,0.21,0.2,0.22,0.2,0.0,0.23,0.22,0.22,0.22,0.25,0.21,0.0,0.24,0.2,0.21,0.21,0.0,0.2,0.19,0.21,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.21,0.0,0.0,0.22,0.23,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.3,0.22,0.21,0.0,0.0,0.0,0.0,0.21,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.24000000000001
11/08/2021,0.83,0.89,0.77,0.76,0.88,0.68,0.76,0.75,0.75,0.66,0.48,0.41,0.5,0.49,0.5,0.52,0.5,0.51,0.5,0.48,0.47,0.56,0.41,0.48,0.29,0.53,0.5,0.54,0.53,0.5,0.51,0.53,0.48,0.52,0.55,0.57,0.6,0.54,0.49,0.54,0.29,0.43,0.49,0.53,0.45,0.34,0.46,0.34,0.37,0.38,0.33,0.36,0.4,0.34,0.29,0.35,0.4,0.41,0.29,0.32,0.34,0.32,0.33,0.3,0.31,0.33,0.35,0.39,0.28,0.33,0.34,0.42,0.33,0.32,0.31,0.27,0.38,0.32,0.34,0.33,0.32,0.25,0.38,0.28,0.41,0.42,0.38,0.25,0.39,0.22,0.21,0.25,0.25,0.28,0.0,0.26,0.29,0.0,0.25,0.29,0.25,0.23,0.3,0.24,0.28,0.24,0.26,0.24,0.23,0.37,0.0,0.42,0.24,0.28,0.27,0.25,0.22,0.38,0.0,0.25,0.25,0.2,0.26,0.21,0.22,0.23,0.26,0.29,0.26,0.24,0.2,0.26,0.24,0.29,0.26,0.25,0.22,0.24,0.0,0.24,0.24,0.41,0.25,0.25,0.23,0.24,0.24,0.26,0.26,0.25,0.29,0.28,0.0,0.24,0.0,0.35,0.28,0.23,0.22,0.22,0.27,0.28,0.32,0.25,0.22,0.27,0.0,0.0,0.26,0.22,0.24,0.23,0.0,0.0,0.24,0.2,0.0,0.2,0.28,0.0,0.23,0.2,0.23,0.21,0.2,0.22,0.2,0.0,0.22,0.21,0.22,0.22,0.25,0.22,0.0,0.24,0.2,0.22,0.21,0.0,0.2,0.2,0.21,0.0,0.2,0.19,0.0,0.2,0.0,0.0,0.0,0.22,0.0,0.0,0.22,0.24,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.32,0.22,0.21,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.44000000000001
11/09/2021,0.82,0.89,0.76,0.74,0.88,0.66,0.79,0.75,0.74,0.67,0.47,0.41,0.5,0.52,0.52,0.52,0.48,0.5,0.51,0.48,0.48,0.56,0.41,0.48,0.28,0.52,0.5,0.53,0.53,0.5,0.51,0.53,0.48,0.51,0.57,0.58,0.61,0.54,0.5,0.54,0.3,0.44,0.48,0.53,0.44,0.34,0.45,0.35,0.38,0.38,0.33,0.35,0.4,0.34,0.29,0.35,0.41,0.41,0.3,0.32,0.34,0.31,0.33,0.3,0.32,0.32,0.35,0.39,0.28,0.33,0.34,0.4,0.33,0.32,0.32,0.27,0.39,0.32,0.34,0.33,0.33,0.25,0.37,0.29,0.41,0.41,0.37,0.26,0.39,0.22,0.21,0.26,0.26,0.27,0.0,0.26,0.28,0.0,0.26,0.29,0.25,0.23,0.3,0.24,0.27,0.24,0.24,0.24,0.23,0.38,0.0,0.42,0.24,0.28,0.27,0.25,0.22,0.38,0.0,0.24,0.25,0.19,0.26,0.21,0.22,0.22,0.26,0.29,0.26,0.24,0.21,0.26,0.24,0.29,0.26,0.25,0.22,0.24,0.0,0.25,0.24,0.41,0.24,0.26,0.23,0.26,0.24,0.27,0.26,0.25,0.26,0.27,0.0,0.23,0.0,0.34,0.29,0.23,0.22,0.21,0.27,0.29,0.32,0.25,0.22,0.28,0.0,0.0,0.26,0.22,0.25,0.25,0.0,0.0,0.28,0.2,0.0,0.2,0.29,0.0,0.23,0.21,0.23,0.21,0.2,0.22,0.2,0.0,0.22,0.21,0.22,0.22,0.25,0.22,0.0,0.24,0.2,0.22,0.21,0.0,0.2,0.19,0.21,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.22,0.0,0.0,0.22,0.23,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.32,0.22,0.2,0.0,0.0,0.0,0.0,0.2,0.29,0.0,0.2,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.48000000000002
11/10/2021,0.82,0.89,0.76,0.74,0.88,0.66,0.79,0.75,0.74,0.67,0.47,0.41,0.5,0.52,0.52,0.52,0.48,0.5,0.51,0.48,0.48,0.56,0.41,0.48,0.28,0.52,0.5,0.53,0.53,0.5,0.51,0.53,0.48,0.51,0.57,0.58,0.61,0.54,0.5,0.54,0.3,0.44,0.48,0.53,0.44,0.34,0.45,0.35,0.38,0.38,0.33,0.35,0.4,0.34,0.29,0.35,0.41,0.41,0.3,0.32,0.34,0.31,0.33,0.3,0.32,0.32,0.35,0.39,0.28,0.33,0.34,0.4,0.33,0.32,0.32,0.27,0.39,0.32,0.34,0.33,0.33,0.25,0.37,0.29,0.41,0.41,0.37,0.26,0.39,0.22,0.21,0.26,0.26,0.27,0.0,0.26,0.28,0.0,0.26,0.29,0.25,0.23,0.3,0.24,0.27,0.24,0.24,0.24,0.23,0.38,0.0,0.42,0.24,0.28,0.27,0.25,0.22,0.38,0.0,0.24,0.25,0.19,0.26,0.21,0.22,0.22,0.26,0.29,0.26,0.24,0.21,0.26,0.24,0.29,0.26,0.25,0.22,0.24,0.0,0.25,0.24,0.41,0.24,0.26,0.23,0.26,0.24,0.27,0.26,0.25,0.26,0.27,0.0,0.23,0.0,0.34,0.29,0.23,0.22,0.21,0.27,0.29,0.32,0.25,0.22,0.28,0.0,0.0,0.26,0.22,0.25,0.25,0.0,0.0,0.28,0.2,0.0,0.2,0.29,0.0,0.23,0.21,0.23,0.21,0.2,0.22,0.2,0.0,0.22,0.21,0.22,0.22,0.25,0.22,0.0,0.24,0.2,0.22,0.21,0.0,0.2,0.19,0.21,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.22,0.0,0.0,0.22,0.23,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.32,0.22,0.2,0.0,0.0,0.0,0.0,0.2,0.29,0.0,0.2,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.48000000000002
11/11/2021,0.82,0.89,0.76,0.74,0.88,0.66,0.79,0.75,0.74,0.67,0.47,0.41,0.5,0.52,0.52,0.52,0.48,0.5,0.51,0.48,0.48,0.56,0.41,0.48,0.28,0.52,0.5,0.53,0.53,0.5,0.51,0.53,0.48,0.51,0.57,0.58,0.61,0.54,0.5,0.54,0.3,0.44,0.48,0.53,0.44,0.34,0.45,0.35,0.38,0.38,0.33,0.35,0.4,0.34,0.29,0.35,0.41,0.41,0.3,0.32,0.34,0.31,0.33,0.3,0.32,0.32,0.35,0.39,0.28,0.33,0.34,0.4,0.33,0.32,0.32,0.27,0.39,0.32,0.34,0.33,0.33,0.25,0.37,0.29,0.41,0.41,0.37,0.26,0.39,0.22,0.21,0.26,0.26,0.27,0.0,0.26,0.28,0.0,0.26,0.29,0.25,0.23,0.3,0.24,0.27,0.24,0.24,0.24,0.23,0.38,0.0,0.42,0.24,0.28,0.27,0.25,0.22,0.38,0.0,0.24,0.25,0.19,0.26,0.21,0.22,0.22,0.26,0.29,0.26,0.24,0.21,0.26,0.24,0.29,0.26,0.25,0.22,0.24,0.0,0.25,0.24,0.41,0.24,0.26,0.23,0.26,0.24,0.27,0.26,0.25,0.26,0.27,0.0,0.23,0.0,0.34,0.29,0.23,0.22,0.21,0.27,0.29,0.32,0.25,0.22,0.28,0.0,0.0,0.26,0.22,0.25,0.25,0.0,0.0,0.28,0.2,0.0,0.2,0.29,0.0,0.23,0.21,0.23,0.21,0.2,0.22,0.2,0.0,0.22,0.21,0.22,0.22,0.25,0.22,0.0,0.24,0.2,0.22,0.21,0.0,0.2,0.19,0.21,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.22,0.0,0.0,0.22,0.23,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.32,0.22,0.2,0.0,0.0,0.0,0.0,0.2,0.29,0.0,0.2,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.48000000000002
11/12/2021,0.8,0.9,0.76,0.73,0.89,0.67,0.78,0.75,0.74,0.67,0.47,0.41,0.5,0.51,0.51,0.52,0.48,0.51,0.5,0.48,0.48,0.56,0.42,0.48,0.29,0.5,0.5,0.53,0.52,0.5,0.51,0.54,0.48,0.51,0.57,0.58,0.61,0.53,0.51,0.54,0.29,0.44,0.48,0.53,0.44,0.33,0.45,0.35,0.38,0.38,0.33,0.35,0.4,0.34,0.29,0.35,0.41,0.41,0.3,0.32,0.34,0.31,0.33,0.3,0.32,0.31,0.35,0.39,0.28,0.33,0.34,0.4,0.33,0.32,0.32,0.26,0.39,0.32,0.37,0.34,0.33,0.25,0.37,0.29,0.41,0.39,0.38,0.26,0.39,0.22,0.21,0.26,0.26,0.27,0.0,0.26,0.28,0.0,0.26,0.29,0.25,0.23,0.3,0.23,0.27,0.24,0.25,0.25,0.23,0.39,0.0,0.42,0.24,0.28,0.27,0.25,0.21,0.39,0.0,0.24,0.25,0.19,0.25,0.2,0.22,0.22,0.26,0.29,0.25,0.24,0.2,0.26,0.24,0.3,0.26,0.25,0.22,0.23,0.19,0.25,0.24,0.42,0.24,0.26,0.22,0.26,0.24,0.27,0.25,0.25,0.26,0.27,0.0,0.23,0.0,0.34,0.29,0.23,0.22,0.21,0.27,0.29,0.32,0.25,0.22,0.28,0.0,0.0,0.25,0.22,0.25,0.25,0.0,0.0,0.28,0.2,0.0,0.2,0.29,0.0,0.25,0.2,0.23,0.21,0.2,0.22,0.2,0.0,0.22,0.21,0.22,0.22,0.25,0.21,0.0,0.24,0.2,0.22,0.21,0.0,0.2,0.2,0.21,0.0,0.19,0.0,0.0,0.2,0.0,0.0,0.0,0.23,0.0,0.0,0.22,0.23,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.31,0.22,0.2,0.0,0.0,0.0,0.0,0.2,0.29,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.39000000000001
11/15/2021,0.8,0.9,0.76,0.73,0.89,0.67,0.78,0.75,0.74,0.67,0.47,0.41,0.5,0.51,0.51,0.52,0.48,0.51,0.5,0.48,0.48,0.56,0.42,0.48,0.29,0.5,0.5,0.53,0.52,0.5,0.51,0.54,0.48,0.51,0.57,0.58,0.61,0.53,0.51,0.54,0.29,0.44,0.48,0.53,0.44,0.33,0.45,0.35,0.38,0.38,0.33,0.35,0.4,0.34,0.29,0.35,0.41,0.41,0.3,0.32,0.34,0.31,0.33,0.3,0.32,0.31,0.35,0.39,0.28,0.33,0.34,0.4,0.33,0.32,0.32,0.26,0.39,0.32,0.37,0.34,0.33,0.25,0.37,0.29,0.41,0.39,0.38,0.26,0.39,0.22,0.21,0.26,0.26,0.27,0.0,0.26,0.28,0.0,0.26,0.29,0.25,0.23,0.3,0.23,0.27,0.24,0.25,0.25,0.23,0.39,0.0,0.42,0.24,0.28,0.27,0.25,0.21,0.39,0.0,0.24,0.25,0.19,0.25,0.2,0.22,0.22,0.26,0.29,0.25,0.24,0.2,0.26,0.24,0.3,0.26,0.25,0.22,0.23,0.19,0.25,0.24,0.42,0.24,0.26,0.22,0.26,0.24,0.27,0.25,0.25,0.26,0.27,0.0,0.23,0.0,0.34,0.29,0.23,0.22,0.21,0.27,0.29,0.32,0.25,0.22,0.28,0.0,0.0,0.25,0.22,0.25,0.25,0.0,0.0,0.28,0.2,0.0,0.2,0.29,0.0,0.25,0.2,0.23,0.21,0.2,0.22,0.2,0.0,0.22,0.21,0.22,0.22,0.25,0.21,0.0,0.24,0.2,0.22,0.21,0.0,0.2,0.2,0.21,0.0,0.19,0.0,0.0,0.2,0.0,0.0,0.0,0.23,0.0,0.0,0.22,0.23,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.31,0.22,0.2,0.0,0.0,0.0,0.0,0.2,0.29,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.39000000000001
11/16/2021,0.8,0.9,0.76,0.73,0.89,0.67,0.78,0.75,0.74,0.67,0.47,0.41,0.5,0.51,0.51,0.52,0.48,0.51,0.5,0.48,0.48,0.56,0.42,0.48,0.29,0.5,0.5,0.53,0.52,0.5,0.51,0.54,0.48,0.51,0.57,0.58,0.61,0.53,0.51,0.54,0.29,0.44,0.48,0.53,0.44,0.33,0.45,0.35,0.38,0.38,0.33,0.35,0.4,0.34,0.29,0.35,0.41,0.41,0.3,0.32,0.34,0.31,0.33,0.3,0.32,0.31,0.35,0.39,0.28,0.33,0.34,0.4,0.33,0.32,0.32,0.26,0.39,0.32,0.37,0.34,0.33,0.25,0.37,0.29,0.41,0.39,0.38,0.26,0.39,0.22,0.21,0.26,0.26,0.27,0.0,0.26,0.28,0.0,0.26,0.29,0.25,0.23,0.3,0.23,0.27,0.24,0.25,0.25,0.23,0.39,0.0,0.42,0.24,0.28,0.27,0.25,0.21,0.39,0.0,0.24,0.25,0.19,0.25,0.2,0.22,0.22,0.26,0.29,0.25,0.24,0.2,0.26,0.24,0.3,0.26,0.25,0.22,0.23,0.19,0.25,0.24,0.42,0.24,0.26,0.22,0.26,0.24,0.27,0.25,0.25,0.26,0.27,0.0,0.23,0.0,0.34,0.29,0.23,0.22,0.21,0.27,0.29,0.32,0.25,0.22,0.28,0.0,0.0,0.25,0.22,0.25,0.25,0.0,0.0,0.28,0.2,0.0,0.2,0.29,0.0,0.25,0.2,0.23,0.21,0.2,0.22,0.2,0.0,0.22,0.21,0.22,0.22,0.25,0.21,0.0,0.24,0.2,0.22,0.21,0.0,0.2,0.2,0.21,0.0,0.19,0.0,0.0,0.2,0.0,0.0,0.0,0.23,0.0,0.0,0.22,0.23,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.31,0.22,0.2,0.0,0.0,0.0,0.0,0.2,0.29,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.39000000000001
11/17/2021,0.8,0.9,0.76,0.73,0.89,0.67,0.78,0.75,0.74,0.67,0.47,0.41,0.5,0.51,0.51,0.52,0.48,0.51,0.5,0.48,0.48,0.56,0.42,0.48,0.29,0.5,0.5,0.53,0.52,0.5,0.51,0.54,0.48,0.51,0.57,0.58,0.61,0.53,0.51,0.54,0.29,0.44,0.48,0.53,0.44,0.33,0.45,0.35,0.38,0.38,0.33,0.35,0.4,0.34,0.29,0.35,0.41,0.41,0.3,0.32,0.34,0.31,0.33,0.3,0.32,0.31,0.35,0.39,0.28,0.33,0.34,0.4,0.33,0.32,0.32,0.26,0.39,0.32,0.37,0.34,0.33,0.25,0.37,0.29,0.41,0.39,0.38,0.26,0.39,0.22,0.21,0.26,0.26,0.27,0.0,0.26,0.28,0.0,0.26,0.29,0.25,0.23,0.3,0.23,0.27,0.24,0.25,0.25,0.23,0.39,0.0,0.42,0.24,0.28,0.27,0.25,0.21,0.39,0.0,0.24,0.25,0.19,0.25,0.2,0.22,0.22,0.26,0.29,0.25,0.24,0.2,0.26,0.24,0.3,0.26,0.25,0.22,0.23,0.19,0.25,0.24,0.42,0.24,0.26,0.22,0.26,0.24,0.27,0.25,0.25,0.26,0.27,0.0,0.23,0.0,0.34,0.29,0.23,0.22,0.21,0.27,0.29,0.32,0.25,0.22,0.28,0.0,0.0,0.25,0.22,0.25,0.25,0.0,0.0,0.28,0.2,0.0,0.2,0.29,0.0,0.25,0.2,0.23,0.21,0.2,0.22,0.2,0.0,0.22,0.21,0.22,0.22,0.25,0.21,0.0,0.24,0.2,0.22,0.21,0.0,0.2,0.2,0.21,0.0,0.19,0.0,0.0,0.2,0.0,0.0,0.0,0.23,0.0,0.0,0.22,0.23,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.31,0.22,0.2,0.0,0.0,0.0,0.0,0.2,0.29,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.39000000000001
11/18/2021,0.8,0.9,0.76,0.73,0.89,0.67,0.78,0.75,0.74,0.67,0.47,0.41,0.5,0.51,0.51,0.52,0.48,0.51,0.5,0.48,0.48,0.56,0.42,0.48,0.29,0.5,0.5,0.53,0.52,0.5,0.51,0.54,0.48,0.51,0.57,0.58,0.61,0.53,0.51,0.54,0.29,0.44,0.48,0.53,0.44,0.33,0.45,0.35,0.38,0.38,0.33,0.35,0.4,0.34,0.29,0.35,0.41,0.41,0.3,0.32,0.34,0.31,0.33,0.3,0.32,0.31,0.35,0.39,0.28,0.33,0.34,0.4,0.33,0.32,0.32,0.26,0.39,0.32,0.37,0.34,0.33,0.25,0.37,0.29,0.41,0.39,0.38,0.26,0.39,0.22,0.21,0.26,0.26,0.27,0.0,0.26,0.28,0.0,0.26,0.29,0.25,0.23,0.3,0.23,0.27,0.24,0.25,0.25,0.23,0.39,0.0,0.42,0.24,0.28,0.27,0.25,0.21,0.39,0.0,0.24,0.25,0.19,0.25,0.2,0.22,0.22,0.26,0.29,0.25,0.24,0.2,0.26,0.24,0.3,0.26,0.25,0.22,0.23,0.19,0.25,0.24,0.42,0.24,0.26,0.22,0.26,0.24,0.27,0.25,0.25,0.26,0.27,0.0,0.23,0.0,0.34,0.29,0.23,0.22,0.21,0.27,0.29,0.32,0.25,0.22,0.28,0.0,0.0,0.25,0.22,0.25,0.25,0.0,0.0,0.28,0.2,0.0,0.2,0.29,0.0,0.25,0.2,0.23,0.21,0.2,0.22,0.2,0.0,0.22,0.21,0.22,0.22,0.25,0.21,0.0,0.24,0.2,0.22,0.21,0.0,0.2,0.2,0.21,0.0,0.19,0.0,0.0,0.2,0.0,0.0,0.0,0.23,0.0,0.0,0.22,0.23,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.31,0.22,0.2,0.0,0.0,0.0,0.0,0.2,0.29,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.39000000000001
11/19/2021,0.83,0.88,0.74,0.74,0.9,0.66,0.74,0.75,0.73,0.65,0.48,0.42,0.5,0.49,0.51,0.5,0.5,0.51,0.5,0.49,0.46,0.55,0.42,0.5,0.28,0.52,0.51,0.54,0.52,0.5,0.51,0.52,0.48,0.51,0.57,0.58,0.6,0.54,0.5,0.55,0.3,0.42,0.46,0.55,0.43,0.34,0.46,0.36,0.38,0.38,0.33,0.36,0.4,0.34,0.29,0.35,0.4,0.42,0.3,0.32,0.35,0.31,0.33,0.31,0.32,0.32,0.35,0.39,0.29,0.34,0.34,0.38,0.34,0.32,0.33,0.25,0.39,0.33,0.38,0.32,0.34,0.26,0.36,0.29,0.42,0.34,0.37,0.26,0.4,0.21,0.21,0.26,0.27,0.27,0.0,0.27,0.28,0.0,0.26,0.29,0.25,0.22,0.3,0.23,0.27,0.24,0.24,0.24,0.23,0.38,0.0,0.39,0.24,0.28,0.27,0.25,0.22,0.39,0.0,0.25,0.25,0.19,0.25,0.2,0.22,0.23,0.26,0.3,0.26,0.24,0.2,0.27,0.24,0.31,0.26,0.25,0.23,0.23,0.0,0.26,0.25,0.4,0.24,0.26,0.23,0.24,0.23,0.25,0.25,0.23,0.26,0.26,0.0,0.23,0.0,0.34,0.29,0.23,0.21,0.22,0.26,0.31,0.31,0.27,0.22,0.27,0.0,0.0,0.25,0.22,0.25,0.25,0.0,0.0,0.27,0.2,0.0,0.2,0.29,0.0,0.23,0.2,0.23,0.21,0.2,0.23,0.2,0.0,0.22,0.21,0.22,0.22,0.25,0.21,0.0,0.24,0.2,0.22,0.21,0.0,0.2,0.2,0.2,0.0,0.19,0.19,0.0,0.2,0.0,0.0,0.0,0.22,0.0,0.0,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.23,0.21,0.0,0.0,0.0,0.0,0.23,0.28,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.36
