,GME,OMCL,M,SAIA,GTLS,NEO,POWI,MSTR,ADC,IIPR,EXPO,AMN,ENSG,DDD,PDCE,SEM,UFPI,ITRI,BCPC,JBT,AEIS,REZI,SIG,TRUP,RRC,CNMD,WTS,LPSN,VIAV,CBU,ALRM,SHAK,BKU,PPBI,GKOS,MTDR,FHB,ROG,SPSC,STMP,KFY,AJRD,EXLS,LGIH,AGO,WDFC,MTH,NSIT,KLIC,VG,SWN,AIT,FN,ONTO,HP,ABCB,ARNC,LXP,ABG,DIOD,UNF,MED,FUL,SHOO,LCII,HI,EPRT,BBBY,CCOI,MMSI,SMPL,OMI,RCII,KWR,ISBC,ITGR,FELE,SFBS,LTHM,SHEN,SFNC,EGHT,AWR,DORM,AVA,WD,MXL,REGI,BMI,SJI,ABM,CWT,ONB,FORM,ANF,EAT,ALGT,MATX,MDC,SPXC,FIX,UFS,WWW,PRFT,ACA,UCBI,FLOW,KTB,AIN,BRC,SNBR,IBP,AEL,RMBS,IBTX,SM,COLB,EVTC,CVET,MD,JJSF,ATI,PBH,MDRX,CPE,SCL,AAON,GPI,CVBF,PCRX,PLXS,OI,SITC,PRLB,GDOT,IRBT,VCEL,FBP,CADE,SANM,ROCK,UNIT,RPAI,ODP,ESE,MYGN,SBH,CAKE,FWRD,BOOT,MOG.A,CELH,INDB,VSTO,FSS,MLI,BDN,MANT,AX,B,HSKA,EPC,CTRE,CORT,THRM,HTH,VICR,HUBG,UCTT,COOP,FFBC,WGO,SSTK,BCC,AVAV,IDCC,FMBI,TSE,MGLN,XPER,BLMN,IOSP,FCPT,SKYW,RLGY,RNST,SYKE,WSFS,MNRO,CPK,ROIC,RAVN,PSMT,PRGS,SVC,MODV,PMT,XHR,TWO,BIG,BGS,UNFI,WRE,FBC,VRTS,IRT,ARI,CYTK,GMS,CVCO,CCS,INT,AAWW,KALU,PIPR,CORE,BANR,TRMK,n/a,THS,TTGT,TTEC,LGND,CNK,XNCR,ATGE,AMEH,PLMR,AAT,TBK,ARCB,MDP,WIRE,DRH,NMIH,GNW,VBTX,SBCF,GPRE,BCEI,SKT,PRAA,CIVI,NTCT,VRTV,NPO,COKE,VGR,STC,ACLS,CDMO,PRK,CASH,KN,EBS,EPAY,NKTR,FLGT,TDS,EXTR,MSEX,LKFN,CUBI,PTEN,GWB,EGBN,SUM
12/28/2021,0.0,0.73,0.0,0.0,0.52,0.4,0.0,0.0,0.45,0.56,0.56,0.54,0.4,0.26,0.44,0.29,0.51,0.28,0.5,0.46,0.31,0.35,0.42,0.43,0.43,0.39,0.49,0.22,0.38,0.37,0.36,0.27,0.35,0.34,0.21,0.38,0.32,0.48,0.48,0.0,0.39,0.32,0.44,0.3,0.32,0.31,0.41,0.34,0.32,0.49,0.44,0.37,0.41,0.46,0.25,0.3,0.34,0.4,0.35,0.45,0.29,0.22,0.39,0.32,0.35,0.36,0.31,0.0,0.29,0.3,0.32,0.31,0.27,0.29,0.31,0.26,0.33,0.4,0.38,0.0,0.31,0.0,0.35,0.28,0.27,0.42,0.49,0.2,0.29,0.27,0.26,0.34,0.28,0.33,0.19,0.0,0.27,0.33,0.28,0.25,0.33,0.0,0.22,0.4,0.23,0.29,0.34,0.23,0.27,0.24,0.0,0.3,0.3,0.3,0.25,0.33,0.23,0.28,0.19,0.23,0.22,0.0,0.29,0.21,0.22,0.24,0.3,0.32,0.26,0.26,0.25,0.0,0.26,0.0,0.0,0.0,0.0,0.26,0.0,0.24,0.21,0.3,0.0,0.0,0.21,0.2,0.2,0.0,0.29,0.32,0.22,0.27,0.35,0.22,0.24,0.32,0.22,0.0,0.28,0.2,0.0,0.23,0.21,0.19,0.26,0.2,0.0,0.26,0.24,0.29,0.21,0.22,0.24,0.25,0.0,0.21,0.21,0.2,0.21,0.19,0.0,0.21,0.21,0.2,0.0,0.19,0.0,0.23,0.0,0.24,0.21,0.0,0.0,0.2,0.0,0.0,0.0,0.19,0.19,0.0,0.19,0.26,0.2,0.23,0.2,0.23,0.0,0.35,0.24,0.24,0.22,0.0,0.23,0.0,0.24,0.0,0.19,0.0,0.0,0.21,0.24,0.0,0.25,0.0,0.23,0.0,0.25,0.0,0.0,0.25,0.27,0.0,0.26,0.19,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.32,0.23,0.0,0.21,0.26,0.21,0.2,0.21,0.0,0.0,0.0,0.2,0.2,0.2,0.27,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.900000000000006
12/29/2021,0.0,0.73,0.0,0.0,0.52,0.4,0.0,0.0,0.45,0.56,0.56,0.54,0.4,0.26,0.44,0.29,0.51,0.28,0.5,0.46,0.31,0.35,0.42,0.43,0.43,0.39,0.49,0.22,0.38,0.37,0.36,0.27,0.35,0.34,0.21,0.38,0.32,0.48,0.48,0.0,0.39,0.32,0.44,0.3,0.32,0.31,0.41,0.34,0.32,0.49,0.44,0.37,0.41,0.46,0.25,0.3,0.34,0.4,0.35,0.45,0.29,0.22,0.39,0.32,0.35,0.36,0.31,0.0,0.29,0.3,0.32,0.31,0.27,0.29,0.31,0.26,0.33,0.4,0.38,0.0,0.31,0.0,0.35,0.28,0.27,0.42,0.49,0.2,0.29,0.27,0.26,0.34,0.28,0.33,0.19,0.0,0.27,0.33,0.28,0.25,0.33,0.0,0.22,0.4,0.23,0.29,0.34,0.23,0.27,0.24,0.0,0.3,0.3,0.3,0.25,0.33,0.23,0.28,0.19,0.23,0.22,0.0,0.29,0.21,0.22,0.24,0.3,0.32,0.26,0.26,0.25,0.0,0.26,0.0,0.0,0.0,0.0,0.26,0.0,0.24,0.21,0.3,0.0,0.0,0.21,0.2,0.2,0.0,0.29,0.32,0.22,0.27,0.35,0.22,0.24,0.32,0.22,0.0,0.28,0.2,0.0,0.23,0.21,0.19,0.26,0.2,0.0,0.26,0.24,0.29,0.21,0.22,0.24,0.25,0.0,0.21,0.21,0.2,0.21,0.19,0.0,0.21,0.21,0.2,0.0,0.19,0.0,0.23,0.0,0.24,0.21,0.0,0.0,0.2,0.0,0.0,0.0,0.19,0.19,0.0,0.19,0.26,0.2,0.23,0.2,0.23,0.0,0.35,0.24,0.24,0.22,0.0,0.23,0.0,0.24,0.0,0.19,0.0,0.0,0.21,0.24,0.0,0.25,0.0,0.23,0.0,0.25,0.0,0.0,0.25,0.27,0.0,0.26,0.19,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.32,0.23,0.0,0.21,0.26,0.21,0.2,0.21,0.0,0.0,0.0,0.2,0.2,0.2,0.27,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.900000000000006
12/30/2021,0.0,0.73,0.0,0.0,0.52,0.38,0.0,0.0,0.45,0.57,0.56,0.54,0.41,0.26,0.46,0.28,0.51,0.28,0.5,0.45,0.31,0.35,0.42,0.43,0.44,0.39,0.49,0.22,0.38,0.37,0.36,0.26,0.35,0.34,0.2,0.4,0.32,0.47,0.48,0.0,0.39,0.32,0.44,0.3,0.31,0.31,0.41,0.33,0.34,0.48,0.46,0.37,0.42,0.47,0.25,0.3,0.34,0.4,0.36,0.47,0.29,0.22,0.39,0.32,0.36,0.36,0.31,0.0,0.29,0.3,0.32,0.31,0.27,0.29,0.31,0.26,0.34,0.4,0.38,0.0,0.31,0.0,0.34,0.28,0.27,0.42,0.5,0.2,0.29,0.27,0.26,0.34,0.28,0.33,0.19,0.0,0.27,0.33,0.28,0.25,0.34,0.0,0.22,0.41,0.23,0.29,0.34,0.23,0.27,0.24,0.0,0.3,0.3,0.3,0.25,0.35,0.23,0.27,0.2,0.22,0.21,0.19,0.29,0.21,0.23,0.24,0.3,0.32,0.25,0.26,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.26,0.0,0.25,0.21,0.29,0.0,0.0,0.21,0.2,0.2,0.0,0.3,0.34,0.22,0.27,0.36,0.22,0.24,0.32,0.22,0.0,0.28,0.2,0.0,0.23,0.2,0.0,0.27,0.2,0.0,0.26,0.25,0.29,0.21,0.22,0.24,0.25,0.0,0.21,0.21,0.19,0.2,0.19,0.0,0.21,0.21,0.19,0.0,0.19,0.0,0.23,0.0,0.23,0.21,0.0,0.0,0.2,0.0,0.0,0.0,0.19,0.19,0.0,0.19,0.26,0.2,0.23,0.2,0.23,0.0,0.35,0.24,0.24,0.22,0.0,0.23,0.0,0.24,0.0,0.19,0.0,0.0,0.21,0.23,0.0,0.25,0.0,0.22,0.0,0.25,0.0,0.0,0.26,0.29,0.0,0.27,0.19,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.2,0.34,0.23,0.0,0.21,0.26,0.21,0.2,0.22,0.0,0.0,0.0,0.2,0.2,0.2,0.26,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,59.03
12/31/2021,0.0,0.72,0.0,0.0,0.52,0.37,0.0,0.0,0.46,0.58,0.56,0.53,0.41,0.25,0.45,0.28,0.52,0.28,0.5,0.45,0.31,0.35,0.4,0.42,0.44,0.39,0.49,0.22,0.39,0.37,0.36,0.26,0.35,0.35,0.2,0.39,0.32,0.47,0.48,0.0,0.38,0.32,0.44,0.3,0.32,0.31,0.41,0.34,0.34,0.49,0.46,0.37,0.41,0.45,0.25,0.31,0.34,0.41,0.36,0.46,0.29,0.22,0.39,0.32,0.36,0.36,0.32,0.0,0.29,0.3,0.32,0.31,0.27,0.29,0.31,0.26,0.34,0.4,0.37,0.0,0.32,0.0,0.35,0.29,0.27,0.42,0.49,0.2,0.29,0.27,0.25,0.34,0.28,0.33,0.0,0.0,0.27,0.34,0.28,0.25,0.33,0.0,0.22,0.4,0.23,0.3,0.34,0.22,0.27,0.24,0.0,0.3,0.3,0.3,0.25,0.34,0.24,0.28,0.19,0.22,0.22,0.19,0.29,0.21,0.23,0.24,0.3,0.32,0.25,0.26,0.25,0.0,0.26,0.0,0.0,0.0,0.0,0.26,0.0,0.25,0.21,0.3,0.0,0.0,0.21,0.2,0.2,0.0,0.3,0.34,0.22,0.26,0.36,0.23,0.24,0.32,0.22,0.0,0.28,0.2,0.0,0.23,0.21,0.0,0.27,0.2,0.0,0.26,0.24,0.29,0.21,0.23,0.24,0.25,0.0,0.21,0.22,0.19,0.2,0.0,0.0,0.21,0.21,0.19,0.0,0.2,0.0,0.23,0.0,0.23,0.21,0.0,0.0,0.2,0.0,0.0,0.0,0.19,0.19,0.0,0.19,0.26,0.2,0.23,0.2,0.23,0.0,0.35,0.24,0.25,0.22,0.0,0.23,0.0,0.24,0.0,0.19,0.19,0.0,0.21,0.23,0.0,0.25,0.0,0.22,0.0,0.25,0.0,0.0,0.26,0.28,0.0,0.26,0.19,0.0,0.2,0.0,0.19,0.0,0.0,0.0,0.2,0.34,0.23,0.0,0.21,0.26,0.21,0.2,0.22,0.0,0.0,0.0,0.2,0.2,0.2,0.26,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,59.04999999999999
01/03/2022,0.0,0.74,0.0,0.0,0.53,0.39,0.0,0.0,0.46,0.58,0.56,0.53,0.41,0.26,0.44,0.29,0.52,0.28,0.51,0.45,0.32,0.34,0.43,0.42,0.42,0.39,0.49,0.22,0.39,0.37,0.36,0.26,0.35,0.35,0.2,0.38,0.32,0.47,0.47,0.0,0.38,0.32,0.45,0.3,0.32,0.31,0.42,0.34,0.34,0.49,0.45,0.36,0.41,0.46,0.24,0.3,0.32,0.41,0.36,0.45,0.29,0.23,0.39,0.33,0.37,0.35,0.32,0.0,0.29,0.3,0.32,0.3,0.27,0.29,0.32,0.26,0.34,0.39,0.37,0.0,0.32,0.0,0.35,0.29,0.28,0.41,0.49,0.2,0.29,0.27,0.25,0.35,0.28,0.33,0.19,0.0,0.27,0.34,0.29,0.25,0.33,0.0,0.23,0.4,0.23,0.29,0.34,0.23,0.26,0.24,0.0,0.3,0.3,0.29,0.25,0.33,0.24,0.28,0.19,0.22,0.22,0.19,0.29,0.21,0.21,0.24,0.3,0.33,0.25,0.25,0.25,0.0,0.26,0.0,0.0,0.0,0.0,0.26,0.0,0.25,0.21,0.31,0.0,0.0,0.21,0.2,0.2,0.0,0.3,0.34,0.22,0.26,0.36,0.24,0.24,0.32,0.22,0.0,0.28,0.2,0.0,0.23,0.21,0.0,0.27,0.2,0.0,0.27,0.24,0.29,0.21,0.23,0.24,0.25,0.0,0.21,0.22,0.19,0.2,0.0,0.0,0.21,0.21,0.19,0.0,0.19,0.0,0.23,0.0,0.24,0.22,0.0,0.0,0.2,0.0,0.0,0.0,0.19,0.0,0.0,0.19,0.26,0.2,0.23,0.2,0.24,0.0,0.35,0.24,0.25,0.22,0.0,0.23,0.0,0.24,0.0,0.19,0.19,0.0,0.21,0.23,0.0,0.24,0.0,0.22,0.0,0.26,0.0,0.0,0.26,0.28,0.0,0.27,0.19,0.0,0.2,0.0,0.19,0.0,0.0,0.0,0.2,0.33,0.23,0.0,0.21,0.26,0.0,0.2,0.22,0.0,0.0,0.0,0.2,0.2,0.2,0.24,0.0,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,59.06999999999999
01/03/2022,0.0,0.74,0.0,0.0,0.53,0.39,0.0,0.0,0.46,0.58,0.56,0.53,0.41,0.26,0.44,0.29,0.52,0.28,0.51,0.45,0.32,0.34,0.43,0.42,0.42,0.39,0.49,0.22,0.39,0.37,0.36,0.26,0.35,0.35,0.2,0.38,0.32,0.47,0.47,0.0,0.38,0.32,0.45,0.3,0.32,0.31,0.42,0.34,0.34,0.49,0.45,0.36,0.41,0.46,0.24,0.3,0.32,0.41,0.36,0.45,0.29,0.23,0.39,0.33,0.37,0.35,0.32,0.0,0.29,0.3,0.32,0.3,0.27,0.29,0.32,0.26,0.34,0.39,0.37,0.0,0.32,0.0,0.35,0.29,0.28,0.41,0.49,0.2,0.29,0.27,0.25,0.35,0.28,0.33,0.19,0.0,0.27,0.34,0.29,0.25,0.33,0.0,0.23,0.4,0.23,0.29,0.34,0.23,0.26,0.24,0.0,0.3,0.3,0.29,0.25,0.33,0.24,0.28,0.19,0.22,0.22,0.19,0.29,0.21,0.21,0.24,0.3,0.33,0.25,0.25,0.25,0.0,0.26,0.0,0.0,0.0,0.0,0.26,0.0,0.25,0.21,0.31,0.0,0.0,0.21,0.2,0.2,0.0,0.3,0.34,0.22,0.26,0.36,0.24,0.24,0.32,0.22,0.0,0.28,0.2,0.0,0.23,0.21,0.0,0.27,0.2,0.0,0.27,0.24,0.29,0.21,0.23,0.24,0.25,0.0,0.21,0.22,0.19,0.2,0.0,0.0,0.21,0.21,0.19,0.0,0.19,0.0,0.23,0.0,0.24,0.22,0.0,0.0,0.2,0.0,0.0,0.0,0.19,0.0,0.0,0.19,0.26,0.2,0.23,0.2,0.24,0.0,0.35,0.24,0.25,0.22,0.0,0.23,0.0,0.24,0.0,0.19,0.19,0.0,0.21,0.23,0.0,0.24,0.0,0.22,0.0,0.26,0.0,0.0,0.26,0.28,0.0,0.27,0.19,0.0,0.2,0.0,0.19,0.0,0.0,0.0,0.2,0.33,0.23,0.0,0.21,0.26,0.0,0.2,0.22,0.0,0.0,0.0,0.2,0.2,0.2,0.24,0.0,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,59.06999999999999
01/03/2022,0.0,0.74,0.0,0.0,0.53,0.39,0.0,0.0,0.46,0.58,0.56,0.53,0.41,0.26,0.44,0.29,0.52,0.28,0.51,0.45,0.32,0.34,0.43,0.42,0.42,0.39,0.49,0.22,0.39,0.37,0.36,0.26,0.35,0.35,0.2,0.38,0.32,0.47,0.47,0.0,0.38,0.32,0.45,0.3,0.32,0.31,0.42,0.34,0.34,0.49,0.45,0.36,0.41,0.46,0.24,0.3,0.32,0.41,0.36,0.45,0.29,0.23,0.39,0.33,0.37,0.35,0.32,0.0,0.29,0.3,0.32,0.3,0.27,0.29,0.32,0.26,0.34,0.39,0.37,0.0,0.32,0.0,0.35,0.29,0.28,0.41,0.49,0.2,0.29,0.27,0.25,0.35,0.28,0.33,0.19,0.0,0.27,0.34,0.29,0.25,0.33,0.0,0.23,0.4,0.23,0.29,0.34,0.23,0.26,0.24,0.0,0.3,0.3,0.29,0.25,0.33,0.24,0.28,0.19,0.22,0.22,0.19,0.29,0.21,0.21,0.24,0.3,0.33,0.25,0.25,0.25,0.0,0.26,0.0,0.0,0.0,0.0,0.26,0.0,0.25,0.21,0.31,0.0,0.0,0.21,0.2,0.2,0.0,0.3,0.34,0.22,0.26,0.36,0.24,0.24,0.32,0.22,0.0,0.28,0.2,0.0,0.23,0.21,0.0,0.27,0.2,0.0,0.27,0.24,0.29,0.21,0.23,0.24,0.25,0.0,0.21,0.22,0.19,0.2,0.0,0.0,0.21,0.21,0.19,0.0,0.19,0.0,0.23,0.0,0.24,0.22,0.0,0.0,0.2,0.0,0.0,0.0,0.19,0.0,0.0,0.19,0.26,0.2,0.23,0.2,0.24,0.0,0.35,0.24,0.25,0.22,0.0,0.23,0.0,0.24,0.0,0.19,0.19,0.0,0.21,0.23,0.0,0.24,0.0,0.22,0.0,0.26,0.0,0.0,0.26,0.28,0.0,0.27,0.19,0.0,0.2,0.0,0.19,0.0,0.0,0.0,0.2,0.33,0.23,0.0,0.21,0.26,0.0,0.2,0.22,0.0,0.0,0.0,0.2,0.2,0.2,0.24,0.0,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,59.06999999999999
01/04/2022,0.0,0.74,0.0,0.0,0.53,0.39,0.0,0.0,0.46,0.58,0.56,0.53,0.41,0.26,0.44,0.29,0.52,0.28,0.51,0.45,0.32,0.34,0.43,0.42,0.42,0.39,0.49,0.22,0.39,0.37,0.36,0.26,0.35,0.35,0.2,0.38,0.32,0.47,0.47,0.0,0.38,0.32,0.45,0.3,0.32,0.31,0.42,0.34,0.34,0.49,0.45,0.36,0.41,0.46,0.24,0.3,0.32,0.41,0.36,0.45,0.29,0.23,0.39,0.33,0.37,0.35,0.32,0.0,0.29,0.3,0.32,0.3,0.27,0.29,0.32,0.26,0.34,0.39,0.37,0.0,0.32,0.0,0.35,0.29,0.28,0.41,0.49,0.2,0.29,0.27,0.25,0.35,0.28,0.33,0.19,0.0,0.27,0.34,0.29,0.25,0.33,0.0,0.23,0.4,0.23,0.29,0.34,0.23,0.26,0.24,0.0,0.3,0.3,0.29,0.25,0.33,0.24,0.28,0.19,0.22,0.22,0.19,0.29,0.21,0.21,0.24,0.3,0.33,0.25,0.25,0.25,0.0,0.26,0.0,0.0,0.0,0.0,0.26,0.0,0.25,0.21,0.31,0.0,0.0,0.21,0.2,0.2,0.0,0.3,0.34,0.22,0.26,0.36,0.24,0.24,0.32,0.22,0.0,0.28,0.2,0.0,0.23,0.21,0.0,0.27,0.2,0.0,0.27,0.24,0.29,0.21,0.23,0.24,0.25,0.0,0.21,0.22,0.19,0.2,0.0,0.0,0.21,0.21,0.19,0.0,0.19,0.0,0.23,0.0,0.24,0.22,0.0,0.0,0.2,0.0,0.0,0.0,0.19,0.0,0.0,0.19,0.26,0.2,0.23,0.2,0.24,0.0,0.35,0.24,0.25,0.22,0.0,0.23,0.0,0.24,0.0,0.19,0.19,0.0,0.21,0.23,0.0,0.24,0.0,0.22,0.0,0.26,0.0,0.0,0.26,0.28,0.0,0.27,0.19,0.0,0.2,0.0,0.19,0.0,0.0,0.0,0.2,0.33,0.23,0.0,0.21,0.26,0.0,0.2,0.22,0.0,0.0,0.0,0.2,0.2,0.2,0.24,0.0,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,59.06999999999999
01/05/2022,0.0,0.74,0.0,0.0,0.53,0.39,0.0,0.0,0.46,0.58,0.56,0.54,0.41,0.25,0.44,0.29,0.53,0.29,0.51,0.45,0.32,0.35,0.43,0.42,0.41,0.38,0.5,0.22,0.39,0.37,0.36,0.26,0.35,0.35,0.19,0.38,0.33,0.47,0.47,0.0,0.38,0.32,0.45,0.31,0.32,0.31,0.42,0.34,0.35,0.49,0.44,0.37,0.41,0.46,0.24,0.3,0.33,0.41,0.37,0.46,0.3,0.22,0.39,0.33,0.36,0.35,0.33,0.0,0.29,0.29,0.32,0.3,0.27,0.29,0.32,0.26,0.34,0.38,0.36,0.0,0.31,0.0,0.35,0.3,0.28,0.41,0.49,0.2,0.29,0.27,0.25,0.35,0.28,0.33,0.19,0.0,0.27,0.35,0.29,0.25,0.33,0.0,0.22,0.39,0.24,0.35,0.34,0.23,0.26,0.24,0.0,0.3,0.3,0.3,0.25,0.33,0.23,0.28,0.19,0.22,0.22,0.19,0.28,0.21,0.21,0.24,0.3,0.33,0.25,0.25,0.25,0.0,0.26,0.0,0.0,0.0,0.0,0.26,0.0,0.25,0.2,0.31,0.0,0.0,0.22,0.2,0.2,0.0,0.3,0.34,0.22,0.27,0.36,0.24,0.24,0.32,0.22,0.0,0.28,0.2,0.0,0.23,0.21,0.0,0.27,0.2,0.0,0.27,0.24,0.29,0.21,0.23,0.24,0.26,0.0,0.21,0.22,0.19,0.2,0.0,0.0,0.21,0.21,0.0,0.0,0.19,0.0,0.3,0.0,0.24,0.22,0.0,0.0,0.2,0.0,0.0,0.0,0.19,0.0,0.0,0.19,0.26,0.21,0.23,0.2,0.25,0.0,0.35,0.24,0.25,0.22,0.0,0.23,0.0,0.23,0.0,0.19,0.19,0.0,0.21,0.23,0.0,0.24,0.0,0.22,0.0,0.26,0.0,0.0,0.26,0.28,0.0,0.27,0.19,0.0,0.19,0.0,0.19,0.0,0.0,0.0,0.2,0.33,0.23,0.0,0.21,0.27,0.0,0.2,0.23,0.0,0.0,0.0,0.2,0.19,0.2,0.23,0.0,0.0,0.19,0.19,0.19,0.0,0.0,0.0,0.0,59.25
01/06/2022,0.0,0.73,0.0,0.0,0.5,0.4,0.0,0.0,0.45,0.55,0.56,0.52,0.41,0.26,0.46,0.29,0.51,0.29,0.5,0.46,0.32,0.35,0.46,0.41,0.42,0.39,0.48,0.21,0.39,0.37,0.35,0.27,0.35,0.35,0.21,0.39,0.33,0.47,0.46,0.0,0.38,0.32,0.44,0.29,0.32,0.31,0.41,0.34,0.37,0.48,0.44,0.36,0.41,0.47,0.25,0.31,0.33,0.4,0.37,0.46,0.29,0.23,0.38,0.33,0.37,0.34,0.32,0.0,0.28,0.3,0.32,0.31,0.27,0.29,0.32,0.26,0.33,0.39,0.38,0.0,0.32,0.0,0.35,0.29,0.27,0.41,0.5,0.21,0.28,0.27,0.25,0.34,0.28,0.34,0.19,0.0,0.27,0.34,0.28,0.25,0.32,0.0,0.22,0.38,0.24,0.35,0.34,0.22,0.26,0.24,0.0,0.29,0.3,0.29,0.25,0.35,0.24,0.27,0.0,0.22,0.22,0.19,0.28,0.21,0.22,0.24,0.3,0.31,0.25,0.25,0.25,0.0,0.26,0.0,0.0,0.0,0.0,0.27,0.0,0.25,0.2,0.3,0.0,0.0,0.21,0.2,0.2,0.0,0.3,0.33,0.22,0.26,0.36,0.25,0.24,0.31,0.22,0.19,0.28,0.2,0.0,0.23,0.21,0.0,0.27,0.2,0.0,0.26,0.24,0.29,0.21,0.23,0.23,0.25,0.0,0.21,0.22,0.2,0.2,0.0,0.0,0.21,0.21,0.19,0.0,0.19,0.0,0.32,0.0,0.23,0.22,0.0,0.0,0.2,0.0,0.0,0.0,0.19,0.0,0.0,0.19,0.25,0.2,0.24,0.19,0.24,0.0,0.35,0.24,0.24,0.22,0.0,0.23,0.0,0.23,0.0,0.19,0.19,0.0,0.22,0.23,0.0,0.23,0.0,0.23,0.0,0.23,0.0,0.0,0.26,0.26,0.0,0.26,0.19,0.0,0.19,0.0,0.19,0.0,0.0,0.0,0.2,0.34,0.22,0.0,0.21,0.26,0.0,0.2,0.23,0.0,0.0,0.0,0.2,0.21,0.2,0.23,0.0,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,59.01
01/07/2022,0.0,0.72,0.0,0.0,0.5,0.37,0.0,0.0,0.45,0.52,0.55,0.52,0.4,0.26,0.49,0.29,0.53,0.28,0.49,0.47,0.32,0.35,0.46,0.38,0.42,0.4,0.49,0.2,0.39,0.37,0.35,0.26,0.36,0.36,0.2,0.43,0.34,0.47,0.44,0.0,0.39,0.32,0.44,0.29,0.33,0.3,0.41,0.35,0.36,0.48,0.44,0.36,0.42,0.46,0.26,0.32,0.33,0.4,0.38,0.46,0.29,0.23,0.37,0.33,0.36,0.35,0.32,0.0,0.28,0.29,0.32,0.3,0.27,0.3,0.33,0.25,0.34,0.39,0.39,0.0,0.32,0.0,0.34,0.29,0.28,0.41,0.48,0.21,0.27,0.27,0.26,0.34,0.28,0.32,0.0,0.0,0.27,0.35,0.28,0.25,0.33,0.0,0.21,0.36,0.24,0.35,0.33,0.22,0.26,0.24,0.0,0.29,0.3,0.29,0.25,0.38,0.24,0.27,0.0,0.22,0.22,0.2,0.28,0.21,0.24,0.24,0.3,0.32,0.25,0.25,0.25,0.0,0.27,0.0,0.0,0.0,0.0,0.27,0.0,0.25,0.2,0.29,0.0,0.0,0.21,0.2,0.2,0.0,0.31,0.33,0.22,0.24,0.37,0.27,0.24,0.31,0.23,0.19,0.29,0.21,0.0,0.23,0.21,0.0,0.27,0.2,0.0,0.27,0.24,0.29,0.22,0.22,0.22,0.26,0.0,0.21,0.22,0.2,0.2,0.0,0.0,0.21,0.21,0.19,0.0,0.2,0.0,0.32,0.0,0.23,0.22,0.0,0.0,0.19,0.0,0.0,0.0,0.2,0.0,0.0,0.19,0.24,0.21,0.24,0.19,0.24,0.0,0.33,0.24,0.25,0.21,0.0,0.23,0.0,0.24,0.0,0.19,0.19,0.0,0.22,0.23,0.0,0.23,0.0,0.22,0.0,0.23,0.0,0.0,0.26,0.27,0.0,0.26,0.19,0.0,0.2,0.0,0.19,0.0,0.0,0.0,0.2,0.36,0.22,0.0,0.21,0.26,0.0,0.2,0.23,0.0,0.0,0.0,0.2,0.21,0.2,0.23,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.0,0.0,59.11000000000001
