,AMGN,GILD,MRNA,ILMN,REGN,BIIB,VRTX,IQV,ALXN,BNTX,MTD,SGEN,WAT,ALNY,GMAB,CRL,INCY,TECH,BGNE,NVCR,NVAX,BMRN,TXG,ARGX,GH,ZLAB,RGEN,NTRA,CRSP,NBIX,NTLA,UTHR,MRTX,BRKR,FATE,BBIO,XLRN,NVTA,XTSLA,DNLI,HALO,PACB,ARWR,RARE,BHVN,EXEL,SRPT,TWST,ADPT,IONS,MEDP,BEAM,BPMC,ASND,CDNA,APLS,ARNA,ALKS,IMAB,ACAD,KOD,RETA,LEGN,IOVA,AGIO,TPTX,GLPG,GRFS,EDIT,NKTR,SWTX,INSM,ITCI,EBS,PTCT,ARVN,ALLK,BCRX,NSTG,SAGE,RCKT,VCYT,VIR,KRTX,DRNA,AMRS,MYGN,PRTA,FOLD,ALEC,BLI,RVNC,FGEN,BLUE,LGND,GBT,XNCR,IRWD,AXSM,RLAY,MOR,TBIO,QTRX,FLGT,PTGX,RVMD,ALLO,INO,ZNTL,MGNX,LMNX,OPK,ZYME,CSTL,SUPN,SGMO,CYTK,RGNX,DCPH,CDXS,MCRB,IGMS,ATRA,RCUS,CNST,MNKD,KURA,IMGN,ALXO,GBIO,YMAB,VNDA,KRYS,AMTI,MDGL,QURE,CERS,IBRX,OMER,TVTX,CHRS,ADCT,VIVO,REPL,RUBY,FMTX,AFMD,RPTX,CCXI,RIGL,CRTX,SRRK,ENTA,RDUS,MRSN,RYTM,ARQT,PSNL,ISEE,CRNX,ARDX,STOK,KDMN,CGEN,STRO,PLRX,MRNS,KPTI,ANAB,EPZM,RNA,VSTM,ITOS,TBPH,MESO,ARCT,MYOV,NRIX,XENE,GTHX,SNDX,DTIL,CLLS,TCRR,ZIOP,AKRO,NKTX,EGRX,ICPT,ORIC,AKBA,MGTX,NGM,RLMD,KROS,ESPR,IDYA,SPPI,CARA,CLVS,RAPT,PGEN,ANNX,USD,GERN,ANSGR.IS,KALV,CTMX,ADAP,IMVT,PRVB,KDNY,GOSS,KNSA,APLT,SPRO,PASG,FLDM,CVM,ALT,FULC,PSTX,SELB,KZR,ABUS,FIXX,n/a,URGN,FLXN,SIGA,SYNH,MRVI,ABCM,ROIV,ABCL,AUPH,CVAC,KYMR,RXRX,OLK,NUVB,CTKB,AVXL,SANA,CCCC,VERV,MORF,INBX,ERAS,MRUS,BCYC,TIL,ATAI,NUVL,MXCT.L,STVN,SEER,RXDX,CRBU,TNYA,PCVX,ACRS,PMVP,GRTS,CMPS,OMGA,ICVX,BNR,BCAB,ABSI,GLUE,BLU.TO,AVIR,CGEM,PRAX,FDMT,SUM
09/24/2021,7.7,6.61,9.29,3.83,4.87,3.23,3.52,3.58,0.0,4.22,2.57,2.19,1.76,1.59,1.5,1.61,1.23,1.51,1.48,0.84,1.25,1.05,0.96,0.83,0.91,0.58,1.18,0.77,0.58,0.65,0.72,0.64,0.58,0.61,0.45,0.39,0.6,0.5,0.1,0.32,0.42,0.38,0.44,0.45,0.57,0.46,0.49,0.39,0.39,0.37,0.39,0.34,0.46,0.42,0.24,0.16,0.27,0.36,0.29,0.2,0.34,0.24,0.33,0.24,0.2,0.25,0.18,0.21,0.29,0.24,0.17,0.22,0.2,0.19,0.22,0.27,0.27,0.2,0.18,0.17,0.15,0.25,0.26,0.19,0.1,0.17,0.19,0.25,0.21,0.11,0.09,0.14,0.07,0.09,0.16,0.12,0.14,0.15,0.07,0.15,0.09,0.0,0.11,0.13,0.05,0.13,0.13,0.12,0.19,0.09,0.0,0.12,0.1,0.12,0.1,0.08,0.19,0.12,0.08,0.12,0.0,0.08,0.1,0.11,0.0,0.08,0.09,0.08,0.11,0.09,0.08,0.07,0.07,0.05,0.06,0.1,0.08,0.05,0.07,0.1,0.09,0.08,0.06,0.07,0.06,0.06,0.05,0.04,0.07,0.05,0.09,0.07,0.07,0.04,0.04,0.04,0.05,0.05,0.12,0.04,0.0,0.04,0.11,0.04,0.05,0.0,0.03,0.03,0.05,0.04,0.07,0.04,0.06,0.03,0.04,0.08,0.07,0.11,0.04,0.04,0.06,0.04,0.0,0.0,0.03,0.04,0.04,0.04,0.0,0.05,0.0,0.0,0.04,0.0,0.0,0.03,0.06,0.03,0.05,0.04,0.06,0.04,0.04,0.0,0.0,0.0,0.0,0.03,0.04,0.03,0.0,0.0,0.05,0.03,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.0,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.82999999999998
09/27/2021,7.58,6.51,9.59,3.76,4.79,3.16,3.46,3.61,0.0,4.31,2.58,2.17,1.78,1.6,1.5,1.64,1.11,1.5,1.44,0.85,1.37,1.05,0.93,0.82,0.89,0.58,1.2,0.76,0.59,0.63,0.75,0.64,0.59,0.62,0.45,0.38,0.62,0.5,0.04,0.32,0.43,0.38,0.45,0.45,0.56,0.46,0.5,0.39,0.39,0.38,0.41,0.35,0.46,0.44,0.25,0.16,0.27,0.37,0.27,0.2,0.35,0.24,0.34,0.25,0.2,0.24,0.18,0.2,0.31,0.24,0.16,0.22,0.2,0.19,0.2,0.27,0.27,0.2,0.17,0.17,0.15,0.26,0.22,0.19,0.1,0.17,0.19,0.26,0.21,0.1,0.08,0.15,0.07,0.09,0.16,0.12,0.14,0.15,0.07,0.15,0.09,0.0,0.12,0.12,0.05,0.13,0.14,0.12,0.19,0.09,0.0,0.12,0.1,0.12,0.1,0.09,0.19,0.11,0.09,0.12,0.0,0.08,0.1,0.11,0.0,0.08,0.09,0.08,0.11,0.09,0.08,0.07,0.07,0.05,0.07,0.09,0.08,0.05,0.07,0.11,0.09,0.08,0.06,0.07,0.06,0.07,0.05,0.04,0.07,0.05,0.1,0.07,0.07,0.04,0.05,0.04,0.05,0.05,0.12,0.04,0.0,0.04,0.11,0.04,0.05,0.0,0.03,0.03,0.05,0.04,0.07,0.04,0.06,0.03,0.04,0.09,0.07,0.11,0.04,0.04,0.06,0.05,0.0,0.0,0.0,0.04,0.04,0.04,0.0,0.05,0.04,0.0,0.04,0.0,0.0,0.0,0.06,0.0,0.05,0.04,0.05,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.04,0.03,0.0,0.03,0.05,0.03,0.0,0.0,0.0,0.0,0.04,0.04,0.07,0.0,0.03,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.82
09/28/2021,7.68,6.6,9.25,3.84,4.83,3.21,3.5,3.67,0.0,4.15,2.62,2.15,1.78,1.63,1.48,1.68,1.12,1.54,1.45,0.84,1.35,1.06,0.92,0.81,0.9,0.59,1.22,0.74,0.58,0.65,0.73,0.63,0.58,0.63,0.43,0.38,0.66,0.48,0.04,0.31,0.42,0.36,0.47,0.44,0.57,0.46,0.51,0.37,0.37,0.37,0.43,0.34,0.46,0.44,0.25,0.16,0.27,0.38,0.27,0.2,0.35,0.24,0.35,0.25,0.2,0.24,0.18,0.21,0.29,0.25,0.16,0.22,0.2,0.19,0.2,0.26,0.27,0.2,0.16,0.17,0.14,0.25,0.22,0.19,0.11,0.18,0.19,0.25,0.21,0.1,0.08,0.15,0.07,0.09,0.16,0.12,0.15,0.16,0.07,0.15,0.09,0.0,0.13,0.12,0.06,0.13,0.14,0.12,0.18,0.09,0.0,0.11,0.1,0.12,0.11,0.09,0.19,0.11,0.09,0.12,0.0,0.08,0.1,0.11,0.0,0.08,0.09,0.08,0.11,0.08,0.07,0.07,0.07,0.05,0.07,0.09,0.08,0.05,0.07,0.11,0.09,0.08,0.06,0.07,0.06,0.06,0.05,0.04,0.07,0.05,0.1,0.07,0.07,0.04,0.04,0.04,0.05,0.05,0.12,0.04,0.0,0.04,0.11,0.04,0.05,0.0,0.03,0.0,0.05,0.04,0.07,0.04,0.06,0.03,0.04,0.08,0.07,0.1,0.04,0.04,0.06,0.05,0.0,0.0,0.03,0.04,0.04,0.05,0.0,0.05,0.04,0.0,0.04,0.0,0.0,0.0,0.06,0.0,0.05,0.04,0.06,0.04,0.04,0.09,0.0,0.0,0.0,0.0,0.04,0.03,0.0,0.03,0.05,0.03,0.0,0.0,0.0,0.0,0.04,0.04,0.07,0.0,0.03,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.85
09/29/2021,7.68,6.6,9.25,3.84,4.83,3.21,3.5,3.67,0.0,4.15,2.62,2.15,1.78,1.63,1.48,1.68,1.12,1.54,1.45,0.84,1.35,1.06,0.92,0.81,0.9,0.59,1.22,0.74,0.58,0.65,0.73,0.63,0.58,0.63,0.43,0.38,0.66,0.48,0.04,0.31,0.42,0.36,0.47,0.44,0.57,0.46,0.51,0.37,0.37,0.37,0.43,0.34,0.46,0.44,0.25,0.16,0.27,0.38,0.27,0.2,0.35,0.24,0.35,0.25,0.2,0.24,0.18,0.21,0.29,0.25,0.16,0.22,0.2,0.19,0.2,0.26,0.27,0.2,0.16,0.17,0.14,0.25,0.22,0.19,0.11,0.18,0.19,0.25,0.21,0.1,0.08,0.15,0.07,0.09,0.16,0.12,0.15,0.16,0.07,0.15,0.09,0.0,0.13,0.12,0.06,0.13,0.14,0.12,0.18,0.09,0.0,0.11,0.1,0.12,0.11,0.09,0.19,0.11,0.09,0.12,0.03,0.08,0.1,0.11,0.0,0.08,0.09,0.08,0.11,0.08,0.07,0.07,0.07,0.05,0.07,0.09,0.08,0.05,0.07,0.11,0.09,0.08,0.06,0.07,0.06,0.06,0.05,0.04,0.07,0.05,0.1,0.07,0.07,0.04,0.04,0.04,0.05,0.05,0.12,0.04,0.0,0.04,0.11,0.04,0.05,0.03,0.0,0.0,0.05,0.04,0.07,0.04,0.06,0.0,0.04,0.08,0.07,0.1,0.04,0.04,0.06,0.05,0.03,0.0,0.0,0.04,0.04,0.05,0.03,0.05,0.04,0.03,0.04,0.03,0.03,0.0,0.06,0.0,0.05,0.04,0.06,0.04,0.04,0.0,0.03,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.05,0.0,0.0,0.03,0.0,0.03,0.04,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.85
09/30/2021,7.78,6.63,8.94,3.83,4.76,3.2,3.56,3.54,0.0,3.88,2.53,2.2,1.75,1.72,1.49,1.61,1.14,1.48,1.46,0.84,1.28,1.08,0.93,0.82,0.9,0.56,1.18,0.73,0.59,0.66,0.73,0.64,0.63,0.61,0.43,0.4,0.72,0.48,0.04,0.32,0.42,0.37,0.48,0.42,0.57,0.48,0.52,0.37,0.37,0.38,0.42,0.35,0.46,0.44,0.24,0.18,0.28,0.38,0.28,0.21,0.37,0.25,0.35,0.26,0.21,0.24,0.19,0.22,0.3,0.26,0.16,0.23,0.21,0.19,0.2,0.26,0.28,0.21,0.16,0.18,0.15,0.25,0.23,0.2,0.11,0.19,0.19,0.26,0.21,0.1,0.08,0.15,0.07,0.1,0.17,0.12,0.15,0.16,0.08,0.16,0.09,0.0,0.12,0.13,0.06,0.13,0.14,0.12,0.19,0.09,0.0,0.11,0.1,0.12,0.11,0.09,0.21,0.12,0.09,0.12,0.04,0.08,0.11,0.12,0.0,0.08,0.1,0.08,0.11,0.09,0.08,0.07,0.07,0.05,0.07,0.09,0.08,0.05,0.07,0.11,0.1,0.09,0.06,0.07,0.06,0.07,0.05,0.04,0.08,0.05,0.1,0.07,0.08,0.05,0.05,0.04,0.05,0.05,0.13,0.05,0.0,0.04,0.11,0.04,0.05,0.0,0.0,0.0,0.05,0.04,0.07,0.04,0.06,0.0,0.04,0.08,0.07,0.11,0.04,0.04,0.06,0.05,0.0,0.0,0.0,0.04,0.04,0.05,0.0,0.05,0.04,0.0,0.04,0.0,0.04,0.03,0.06,0.0,0.05,0.04,0.06,0.04,0.04,0.09,0.0,0.0,0.0,0.03,0.04,0.0,0.03,0.0,0.05,0.03,0.0,0.04,0.0,0.04,0.04,0.04,0.07,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.75
10/01/2021,8.02,6.82,8.69,3.82,4.81,3.29,3.64,3.56,0.0,3.62,2.52,2.26,1.74,1.62,1.51,1.61,1.17,1.47,1.46,0.83,1.17,1.09,0.92,0.82,0.9,0.54,1.13,0.7,0.58,0.68,0.72,0.64,0.66,0.62,0.42,0.41,0.76,0.47,0.04,0.32,0.42,0.37,0.46,0.43,0.59,0.49,0.54,0.36,0.36,0.37,0.42,0.34,0.47,0.45,0.24,0.19,0.28,0.4,0.29,0.22,0.36,0.25,0.36,0.26,0.21,0.23,0.19,0.22,0.28,0.26,0.16,0.23,0.21,0.2,0.2,0.26,0.28,0.2,0.16,0.18,0.15,0.25,0.23,0.2,0.11,0.18,0.19,0.25,0.21,0.1,0.08,0.15,0.07,0.1,0.17,0.13,0.15,0.17,0.08,0.16,0.09,0.0,0.12,0.13,0.06,0.13,0.14,0.12,0.19,0.09,0.0,0.12,0.11,0.11,0.11,0.09,0.21,0.12,0.09,0.11,0.04,0.08,0.11,0.12,0.0,0.08,0.09,0.08,0.11,0.09,0.08,0.07,0.07,0.05,0.07,0.09,0.08,0.05,0.06,0.11,0.09,0.08,0.06,0.07,0.06,0.07,0.05,0.04,0.08,0.05,0.11,0.07,0.08,0.05,0.05,0.04,0.05,0.05,0.12,0.05,0.0,0.04,0.11,0.04,0.05,0.0,0.0,0.0,0.05,0.04,0.07,0.04,0.06,0.0,0.04,0.08,0.07,0.1,0.05,0.04,0.07,0.04,0.0,0.0,0.0,0.04,0.04,0.05,0.0,0.05,0.04,0.0,0.04,0.0,0.04,0.03,0.06,0.0,0.05,0.04,0.06,0.04,0.04,0.09,0.0,0.0,0.0,0.03,0.04,0.0,0.03,0.03,0.06,0.0,0.0,0.04,0.0,0.04,0.04,0.04,0.08,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.75
10/04/2021,8.02,6.82,8.69,3.82,4.81,3.29,3.64,3.56,0.0,3.62,2.52,2.26,1.74,1.62,1.51,1.61,1.17,1.47,1.46,0.83,1.17,1.09,0.92,0.82,0.9,0.54,1.13,0.7,0.58,0.68,0.72,0.64,0.66,0.62,0.42,0.41,0.76,0.47,0.04,0.32,0.42,0.37,0.46,0.43,0.59,0.49,0.54,0.36,0.36,0.37,0.42,0.34,0.47,0.45,0.24,0.19,0.28,0.4,0.29,0.22,0.36,0.25,0.36,0.26,0.21,0.23,0.19,0.22,0.28,0.26,0.16,0.23,0.21,0.2,0.2,0.26,0.28,0.2,0.16,0.18,0.15,0.25,0.23,0.2,0.11,0.18,0.19,0.25,0.21,0.1,0.08,0.15,0.07,0.1,0.17,0.13,0.15,0.17,0.08,0.16,0.09,0.0,0.12,0.13,0.06,0.13,0.14,0.12,0.19,0.09,0.0,0.12,0.11,0.11,0.11,0.09,0.21,0.12,0.09,0.11,0.04,0.08,0.11,0.12,0.0,0.08,0.09,0.08,0.11,0.09,0.08,0.07,0.07,0.05,0.07,0.09,0.08,0.05,0.06,0.11,0.09,0.08,0.06,0.07,0.06,0.07,0.05,0.04,0.08,0.05,0.11,0.07,0.08,0.05,0.05,0.04,0.05,0.05,0.12,0.05,0.0,0.04,0.11,0.04,0.05,0.03,0.0,0.0,0.05,0.04,0.07,0.04,0.06,0.0,0.04,0.08,0.07,0.1,0.05,0.04,0.07,0.04,0.03,0.0,0.0,0.04,0.04,0.05,0.03,0.05,0.04,0.03,0.04,0.03,0.04,0.0,0.06,0.0,0.05,0.04,0.06,0.04,0.04,0.0,0.03,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.06,0.0,0.0,0.04,0.0,0.04,0.04,0.04,0.08,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.75
10/05/2021,8.06,6.83,8.73,3.79,4.83,3.28,3.65,3.55,0.0,3.58,2.45,2.39,1.7,1.73,1.57,1.6,1.17,1.46,1.46,0.81,1.19,1.1,0.92,0.84,0.93,0.54,1.15,0.73,0.58,0.69,0.69,0.63,0.66,0.62,0.41,0.39,0.72,0.47,0.25,0.32,0.44,0.38,0.47,0.44,0.62,0.51,0.55,0.37,0.37,0.37,0.43,0.33,0.46,0.45,0.26,0.17,0.28,0.38,0.3,0.21,0.34,0.23,0.39,0.26,0.21,0.22,0.19,0.21,0.22,0.25,0.16,0.24,0.21,0.19,0.2,0.25,0.28,0.2,0.17,0.18,0.14,0.25,0.23,0.2,0.11,0.19,0.19,0.25,0.19,0.1,0.07,0.15,0.07,0.1,0.17,0.12,0.15,0.16,0.08,0.14,0.09,0.0,0.13,0.13,0.06,0.12,0.14,0.12,0.21,0.1,0.0,0.12,0.1,0.11,0.11,0.08,0.22,0.12,0.1,0.11,0.04,0.07,0.11,0.12,0.0,0.08,0.09,0.08,0.11,0.09,0.08,0.07,0.07,0.05,0.07,0.09,0.08,0.05,0.06,0.11,0.09,0.08,0.06,0.07,0.06,0.07,0.05,0.04,0.07,0.05,0.11,0.07,0.08,0.05,0.05,0.04,0.05,0.05,0.13,0.05,0.0,0.04,0.11,0.04,0.05,0.03,0.0,0.0,0.05,0.04,0.08,0.04,0.06,0.03,0.04,0.08,0.07,0.08,0.05,0.04,0.06,0.04,0.03,0.0,0.0,0.04,0.04,0.05,0.03,0.05,0.04,0.03,0.04,0.03,0.04,0.0,0.06,0.0,0.05,0.04,0.05,0.04,0.04,0.0,0.03,0.0,0.03,0.0,0.04,0.0,0.0,0.0,0.05,0.0,0.0,0.04,0.0,0.04,0.04,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.99
10/06/2021,8.06,6.83,8.73,3.79,4.83,3.28,3.65,3.55,0.0,3.58,2.45,2.39,1.7,1.73,1.57,1.6,1.17,1.46,1.46,0.81,1.19,1.1,0.92,0.84,0.93,0.54,1.15,0.73,0.58,0.69,0.69,0.63,0.66,0.62,0.41,0.39,0.72,0.47,0.25,0.32,0.44,0.38,0.47,0.44,0.62,0.51,0.55,0.37,0.37,0.37,0.43,0.33,0.46,0.45,0.26,0.17,0.28,0.38,0.3,0.21,0.34,0.23,0.39,0.26,0.21,0.22,0.19,0.21,0.22,0.25,0.16,0.24,0.21,0.19,0.2,0.25,0.28,0.2,0.17,0.18,0.14,0.25,0.23,0.2,0.11,0.19,0.19,0.25,0.19,0.1,0.07,0.15,0.07,0.1,0.17,0.12,0.15,0.16,0.08,0.14,0.09,0.0,0.13,0.13,0.06,0.12,0.14,0.12,0.21,0.1,0.0,0.12,0.1,0.11,0.11,0.08,0.22,0.12,0.1,0.11,0.04,0.07,0.11,0.12,0.0,0.08,0.09,0.08,0.11,0.09,0.08,0.07,0.07,0.05,0.07,0.09,0.08,0.05,0.06,0.11,0.09,0.08,0.06,0.07,0.06,0.07,0.05,0.04,0.07,0.05,0.11,0.07,0.08,0.05,0.05,0.04,0.05,0.05,0.13,0.05,0.0,0.04,0.11,0.04,0.05,0.03,0.0,0.0,0.05,0.04,0.08,0.04,0.06,0.03,0.04,0.08,0.07,0.08,0.05,0.04,0.06,0.04,0.03,0.0,0.0,0.04,0.04,0.05,0.03,0.05,0.04,0.03,0.04,0.03,0.04,0.0,0.06,0.0,0.05,0.04,0.05,0.04,0.04,0.0,0.03,0.0,0.03,0.0,0.04,0.0,0.0,0.0,0.05,0.0,0.0,0.04,0.0,0.04,0.04,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.99
10/07/2021,8.25,6.82,7.87,3.75,4.63,3.35,3.69,3.64,0.0,3.4,2.51,2.48,1.72,1.8,1.58,1.64,1.18,1.51,1.46,0.82,1.06,1.11,0.93,0.86,0.81,0.54,1.14,0.75,0.59,0.74,0.7,0.65,0.66,0.63,0.42,0.4,0.74,0.49,0.17,0.33,0.45,0.39,0.48,0.44,0.66,0.53,0.58,0.37,0.37,0.37,0.45,0.33,0.47,0.46,0.27,0.18,0.29,0.39,0.31,0.22,0.35,0.25,0.39,0.28,0.21,0.23,0.19,0.22,0.22,0.27,0.16,0.24,0.22,0.21,0.2,0.27,0.29,0.19,0.17,0.19,0.15,0.26,0.19,0.21,0.11,0.19,0.19,0.25,0.21,0.11,0.08,0.15,0.07,0.1,0.17,0.13,0.15,0.17,0.08,0.13,0.09,0.0,0.13,0.13,0.06,0.13,0.14,0.11,0.21,0.1,0.0,0.12,0.11,0.11,0.11,0.09,0.23,0.12,0.1,0.13,0.04,0.08,0.11,0.12,0.0,0.08,0.09,0.09,0.12,0.09,0.08,0.08,0.07,0.05,0.07,0.09,0.08,0.05,0.04,0.12,0.09,0.08,0.07,0.07,0.06,0.07,0.05,0.04,0.08,0.05,0.11,0.07,0.09,0.05,0.05,0.04,0.05,0.05,0.13,0.05,0.0,0.04,0.12,0.04,0.06,0.03,0.0,0.0,0.06,0.04,0.07,0.04,0.06,0.03,0.04,0.08,0.07,0.08,0.05,0.04,0.07,0.04,0.03,0.0,0.0,0.04,0.04,0.05,0.03,0.05,0.04,0.03,0.04,0.03,0.04,0.0,0.06,0.0,0.05,0.04,0.06,0.04,0.04,0.0,0.03,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.06,0.0,0.0,0.03,0.0,0.03,0.04,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.89
10/08/2021,8.25,6.82,7.87,3.75,4.63,3.35,3.69,3.64,0.0,3.4,2.51,2.48,1.72,1.8,1.58,1.64,1.18,1.51,1.46,0.82,1.06,1.11,0.93,0.86,0.81,0.54,1.14,0.75,0.59,0.74,0.7,0.65,0.66,0.63,0.42,0.4,0.74,0.49,0.17,0.33,0.45,0.39,0.48,0.44,0.66,0.53,0.58,0.37,0.37,0.37,0.45,0.33,0.47,0.46,0.27,0.18,0.29,0.39,0.31,0.22,0.35,0.25,0.39,0.28,0.21,0.23,0.19,0.22,0.22,0.27,0.16,0.24,0.22,0.21,0.2,0.27,0.29,0.19,0.17,0.19,0.15,0.26,0.19,0.21,0.11,0.19,0.19,0.25,0.21,0.11,0.08,0.15,0.07,0.1,0.17,0.13,0.15,0.17,0.08,0.13,0.09,0.0,0.13,0.13,0.06,0.13,0.14,0.11,0.21,0.1,0.0,0.12,0.11,0.11,0.11,0.09,0.23,0.12,0.1,0.13,0.04,0.08,0.11,0.12,0.0,0.08,0.09,0.09,0.12,0.09,0.08,0.08,0.07,0.05,0.07,0.09,0.08,0.05,0.04,0.12,0.09,0.08,0.07,0.07,0.06,0.07,0.05,0.04,0.08,0.05,0.11,0.07,0.09,0.05,0.05,0.04,0.05,0.05,0.13,0.05,0.0,0.04,0.12,0.04,0.06,0.03,0.0,0.0,0.06,0.04,0.07,0.04,0.06,0.03,0.04,0.08,0.07,0.08,0.05,0.04,0.07,0.04,0.03,0.0,0.0,0.04,0.04,0.05,0.03,0.05,0.04,0.03,0.04,0.03,0.04,0.0,0.06,0.0,0.05,0.04,0.06,0.04,0.04,0.0,0.03,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.06,0.0,0.0,0.03,0.0,0.03,0.04,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.89
