,354.HK,3800.HK,336.HK,1368.HK,1302.HK,JKS,460.HK,2400.HK,189.HK,HKD,819.HK,9966.HK,1316.HK,3913.HK,LX,1448.HK,410.HK,2186.HK,1458.HK,81.HK,2616.HK,FINV,NIU,512.HK,2386.HK,1515.HK,405.HK,EH,1610.HK,2666.HK,1789.HK,327.HK,535.HK,6855.HK,1083.HK,1478.HK,1873.HK,9996.HK,3899.HK,357.HK,1908.HK,1798.HK,900948.SS,1966.HK,CAN,1117.HK,ICLK,1385.HK,FANH,3377.HK,363.HK,1896.HK,777.HK,855.HK,9909.HK,6878.HK,3339.HK,3983.HK,1052.HK,272.HK,1811.HK,639.HK,1860.HK,1765.HK,6826.HK,2001.HK,SOHU,2768.HK,SOS,2038.HK,2048.HK,697.HK,1666.HK,119.HK,1628.HK,1477.HK,3818.HK,1070.HK,2362.HK,9997.HK,9928.HK,861.HK,3813.HK,302.HK,1357.HK,1911.HK,1668.HK,6055.HK,546.HK,9993.HK,1361.HK,1773.HK,200771.SZ,520.HK,863.HK,1829.HK,900936.SZ,826.HK,751.HK,1797.HK,1176.HK,QD,934.HK,6100.HK,3613.HK,182.HK,1333.HK,EBON,6069.HK,1317.HK,308.HK,3836.HK,2552.HK,297.HK,743.HK,120.HK,1108.HK,2858.HK,2019.HK,3316.HK,581.HK,468.HK,9911.HK,2877.HK,1931.HK,3301.HK,SOL,1996.HK,1119.HK,579.HK,564.HK,GTH,59.HK,2233.HK,506.HK,1622.HK,2868.HK,BEST,6998.HK,451.HK,1234.HK,6989.HK,818.HK,1600.HK,2198.HK,1282.HK,305.HK,1381.HK,1098.HK,9979.HK,6968.HK,9983.HK,995.HK,3700.HK,1675.HK,1061.HK,382.HK,811.HK,1981.HK,3306.HK,3798.HK,2006.HK,9982.HK,906.HK,1890.HK,1589.HK,1681.HK,ZEPP,1866.HK,1558.HK,1257.HK,658.HK,2156.HK,3718.HK,95.HK,38.HK,6999.HK,686.HK,1566.HK,BTBT,CYD,1899.HK,6988.HK,6978.HK,1503.HK,2126.HK,337.HK,1763.HK,YI,2168.HK,BYSI,3877.HK,832.HK,SY,1905.HK,900908.SZ,1858.HK,698.HK,9968.HK,6068.HK,1839.HK,1817.HK,1848.HK,2163.HK,6111.HK,XTSLA,2100.HK,688006.SS,TIAN.SI,603613.SS,596.HK,900920.SZ,517.HK,6900.HK,BTCM,2231.HK,1133.HK,951.HK,1862.HK,1330.HK,1122.HK,DOYU,2117.HK,107.HK,1970.HK,U9E.SI,2798.HK,811,995,900908,1902.HK,200016.SZ,900917.SZ,T14,n/a,1569.HK,563.HK,SUM
10/07/2021,0.0,3.13,0.0,1.8,1.91,1.74,0.79,1.05,2.86,0.0,0.73,0.81,0.9,0.66,0.57,0.96,0.54,0.91,0.83,1.02,0.63,0.61,0.68,0.83,0.73,0.66,0.77,0.51,0.73,0.73,0.66,0.97,0.7,0.61,0.64,0.59,0.53,0.41,0.85,0.83,0.64,0.98,0.9,0.57,0.61,0.53,0.34,0.68,0.48,0.59,0.66,0.48,0.58,0.89,0.37,0.66,0.57,0.64,0.63,0.53,1.35,0.6,0.44,0.41,0.0,0.39,0.59,0.53,0.37,0.47,0.0,0.46,0.44,0.49,0.29,0.38,0.32,0.41,0.51,0.42,0.26,0.4,0.36,0.37,0.42,0.4,0.37,0.43,0.52,0.43,0.39,0.25,0.53,0.42,0.28,0.0,0.52,0.65,0.44,0.18,0.4,0.26,0.36,0.25,0.33,0.65,0.3,0.25,0.5,0.26,0.32,0.41,0.4,0.35,0.36,0.25,0.3,0.24,0.29,0.22,0.34,0.29,0.22,0.28,0.31,0.29,0.25,0.31,0.26,0.48,0.23,0.24,0.28,0.4,0.3,0.39,0.0,0.32,0.25,0.32,0.23,0.21,0.3,0.27,0.25,0.34,0.18,0.27,0.23,0.2,0.26,0.21,0.26,0.21,0.29,0.22,0.19,0.3,0.0,0.26,0.0,0.26,0.0,0.21,0.21,0.31,0.18,0.24,0.33,0.0,0.25,0.33,0.22,0.21,0.24,0.19,0.29,0.26,0.2,0.31,0.19,0.2,0.2,0.18,0.21,0.3,0.2,0.0,0.0,0.0,0.32,0.19,0.17,0.0,0.19,0.26,0.18,0.18,0.19,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.27,0.19,0.0,0.21,0.33,0.18,0.31,0.0,0.0,0.22,0.0,0.45,0.19,0.18,0.18,0.18,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,1.05,0.0,0.0,92.77
10/08/2021,0.0,3.13,0.0,1.8,1.91,1.74,0.79,1.05,2.86,0.0,0.73,0.81,0.9,0.66,0.57,0.96,0.54,0.91,0.83,1.02,0.63,0.61,0.68,0.83,0.73,0.66,0.77,0.51,0.73,0.73,0.66,0.97,0.7,0.61,0.64,0.59,0.53,0.41,0.85,0.83,0.64,0.98,0.9,0.57,0.61,0.53,0.34,0.68,0.48,0.59,0.66,0.48,0.58,0.89,0.37,0.66,0.57,0.64,0.63,0.53,1.35,0.6,0.44,0.41,0.0,0.39,0.59,0.53,0.37,0.47,0.0,0.46,0.44,0.49,0.29,0.38,0.32,0.41,0.51,0.42,0.26,0.4,0.36,0.37,0.42,0.4,0.37,0.43,0.52,0.43,0.39,0.25,0.53,0.42,0.28,0.0,0.52,0.65,0.44,0.18,0.4,0.26,0.36,0.25,0.33,0.65,0.3,0.25,0.5,0.26,0.32,0.41,0.4,0.35,0.36,0.25,0.3,0.24,0.29,0.22,0.34,0.29,0.22,0.28,0.31,0.29,0.25,0.31,0.26,0.48,0.23,0.24,0.28,0.4,0.3,0.39,0.0,0.32,0.25,0.32,0.23,0.21,0.3,0.27,0.25,0.34,0.18,0.27,0.23,0.2,0.26,0.21,0.26,0.21,0.29,0.22,0.19,0.3,0.0,0.26,0.0,0.26,0.0,0.21,0.21,0.31,0.18,0.24,0.33,0.0,0.25,0.33,0.22,0.21,0.24,0.19,0.29,0.26,0.2,0.31,0.19,0.2,0.2,0.18,0.21,0.3,0.2,0.0,0.0,0.0,0.32,0.19,0.17,0.0,0.19,0.26,0.18,0.18,0.19,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.27,0.19,0.0,0.21,0.33,0.18,0.31,0.0,0.0,0.22,0.0,0.45,0.19,0.18,0.18,0.18,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,1.05,0.0,0.0,92.77
10/11/2021,0.0,3.17,0.0,1.67,1.88,1.7,0.77,0.98,2.98,0.0,0.72,0.76,0.88,0.67,0.55,0.93,0.55,0.87,0.8,1.02,0.58,0.59,0.73,0.81,0.78,0.63,0.77,0.47,0.73,0.73,0.6,0.93,0.69,0.58,0.63,0.56,0.51,0.41,0.89,0.82,0.6,1.09,0.91,0.58,0.64,0.52,0.36,0.65,0.5,0.62,0.67,0.46,0.54,0.98,0.35,0.65,0.57,0.77,0.64,0.53,1.44,0.6,0.43,0.43,0.0,0.35,0.6,0.52,0.38,0.49,0.0,0.46,0.44,0.5,0.29,0.35,0.31,0.4,0.52,0.4,0.25,0.39,0.35,0.36,0.44,0.41,0.36,0.41,0.53,0.44,0.39,0.22,0.53,0.34,0.28,0.0,0.53,0.64,0.41,0.19,0.4,0.25,0.39,0.24,0.31,0.63,0.31,0.26,0.5,0.27,0.32,0.4,0.39,0.37,0.36,0.26,0.29,0.25,0.29,0.23,0.34,0.3,0.21,0.27,0.29,0.28,0.23,0.3,0.25,0.51,0.23,0.24,0.28,0.4,0.31,0.4,0.0,0.36,0.2,0.32,0.23,0.21,0.29,0.26,0.25,0.38,0.17,0.27,0.24,0.19,0.26,0.21,0.26,0.19,0.3,0.21,0.2,0.29,0.0,0.24,0.0,0.27,0.0,0.21,0.22,0.31,0.18,0.26,0.35,0.0,0.28,0.32,0.22,0.22,0.23,0.2,0.26,0.27,0.0,0.68,0.19,0.21,0.19,0.19,0.21,0.29,0.2,0.0,0.0,0.0,0.32,0.18,0.0,0.0,0.2,0.26,0.18,0.18,0.19,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.27,0.19,0.0,0.21,0.37,0.18,0.33,0.0,0.0,0.25,0.0,0.44,0.2,0.18,0.18,0.21,0.17,0.0,0.0,0.0,0.19,0.17,0.0,0.0,1.01,0.0,0.0,92.84
10/12/2021,0.0,2.91,0.0,1.71,1.88,1.7,0.79,1.01,2.93,0.0,0.73,0.81,0.89,0.67,0.57,0.93,0.56,0.87,0.82,1.05,0.59,0.59,0.74,0.8,0.75,0.64,0.76,0.48,0.82,0.73,0.62,0.93,0.7,0.58,0.62,0.57,0.52,0.42,0.87,0.81,0.6,1.15,0.9,0.58,0.63,0.52,0.37,0.68,0.5,0.6,0.67,0.47,0.55,0.96,0.35,0.67,0.57,0.7,0.63,0.54,1.4,0.6,0.44,0.44,0.0,0.36,0.61,0.51,0.37,0.47,0.0,0.46,0.45,0.49,0.28,0.36,0.31,0.4,0.56,0.39,0.26,0.4,0.35,0.37,0.45,0.41,0.35,0.4,0.52,0.43,0.4,0.22,0.52,0.34,0.29,0.0,0.52,0.64,0.42,0.19,0.39,0.28,0.37,0.24,0.33,0.61,0.29,0.24,0.51,0.27,0.32,0.4,0.39,0.36,0.36,0.25,0.29,0.24,0.29,0.25,0.34,0.3,0.22,0.27,0.29,0.29,0.24,0.3,0.26,0.51,0.25,0.25,0.27,0.41,0.3,0.38,0.0,0.38,0.2,0.32,0.23,0.21,0.3,0.27,0.25,0.38,0.18,0.27,0.23,0.2,0.25,0.22,0.26,0.2,0.3,0.21,0.19,0.28,0.0,0.24,0.0,0.26,0.0,0.2,0.21,0.31,0.18,0.26,0.32,0.0,0.28,0.32,0.21,0.22,0.24,0.2,0.25,0.28,0.0,0.66,0.19,0.21,0.2,0.19,0.21,0.29,0.2,0.0,0.0,0.0,0.31,0.18,0.0,0.0,0.19,0.26,0.18,0.18,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.28,0.19,0.17,0.21,0.37,0.18,0.32,0.0,0.0,0.25,0.0,0.48,0.2,0.18,0.18,0.21,0.17,0.0,0.0,0.0,0.18,0.17,0.0,0.0,0.99,0.0,0.0,92.83
10/13/2021,0.0,2.91,0.0,1.71,1.88,1.7,0.79,1.01,2.93,0.0,0.73,0.81,0.89,0.67,0.57,0.93,0.56,0.87,0.82,1.05,0.59,0.59,0.74,0.8,0.75,0.64,0.76,0.48,0.82,0.73,0.62,0.93,0.7,0.58,0.62,0.57,0.52,0.42,0.87,0.81,0.6,1.15,0.9,0.58,0.63,0.52,0.37,0.68,0.5,0.6,0.67,0.47,0.55,0.96,0.35,0.67,0.57,0.7,0.63,0.54,1.4,0.6,0.44,0.44,0.0,0.36,0.61,0.51,0.37,0.47,0.0,0.46,0.45,0.49,0.28,0.36,0.31,0.4,0.56,0.39,0.26,0.4,0.35,0.37,0.45,0.41,0.35,0.4,0.52,0.43,0.4,0.22,0.52,0.34,0.29,0.0,0.52,0.64,0.42,0.19,0.39,0.28,0.37,0.24,0.33,0.61,0.29,0.24,0.51,0.27,0.32,0.4,0.39,0.36,0.36,0.25,0.29,0.24,0.29,0.25,0.34,0.3,0.22,0.27,0.29,0.29,0.24,0.3,0.26,0.51,0.25,0.25,0.27,0.41,0.3,0.38,0.0,0.38,0.2,0.32,0.23,0.21,0.3,0.27,0.25,0.38,0.18,0.27,0.23,0.2,0.25,0.22,0.26,0.2,0.3,0.21,0.19,0.28,0.0,0.24,0.0,0.26,0.0,0.2,0.21,0.31,0.18,0.26,0.32,0.0,0.28,0.32,0.21,0.22,0.24,0.2,0.25,0.28,0.0,0.66,0.19,0.21,0.2,0.19,0.21,0.29,0.2,0.0,0.0,0.0,0.31,0.18,0.0,0.0,0.19,0.26,0.18,0.18,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.28,0.19,0.17,0.21,0.37,0.18,0.32,0.0,0.0,0.25,0.0,0.48,0.2,0.18,0.18,0.21,0.17,0.0,0.0,0.0,0.18,0.17,0.0,0.0,0.99,0.0,0.0,92.83
10/14/2021,0.0,2.91,0.0,1.71,1.88,1.7,0.79,1.01,2.93,0.0,0.73,0.81,0.89,0.67,0.57,0.93,0.56,0.87,0.82,1.05,0.59,0.59,0.74,0.8,0.75,0.64,0.76,0.48,0.82,0.73,0.62,0.93,0.7,0.58,0.62,0.57,0.52,0.42,0.87,0.81,0.6,1.15,0.9,0.58,0.63,0.52,0.37,0.68,0.5,0.6,0.67,0.47,0.55,0.96,0.35,0.67,0.57,0.7,0.63,0.54,1.4,0.6,0.44,0.44,0.0,0.36,0.61,0.51,0.37,0.47,0.0,0.46,0.45,0.49,0.28,0.36,0.31,0.4,0.56,0.39,0.26,0.4,0.35,0.37,0.45,0.41,0.35,0.4,0.52,0.43,0.4,0.22,0.52,0.34,0.29,0.0,0.52,0.64,0.42,0.19,0.39,0.28,0.37,0.24,0.33,0.61,0.29,0.24,0.51,0.27,0.32,0.4,0.39,0.36,0.36,0.25,0.29,0.24,0.29,0.25,0.34,0.3,0.22,0.27,0.29,0.29,0.24,0.3,0.26,0.51,0.25,0.25,0.27,0.41,0.3,0.38,0.0,0.38,0.2,0.32,0.23,0.21,0.3,0.27,0.25,0.38,0.18,0.27,0.23,0.2,0.25,0.22,0.26,0.2,0.3,0.21,0.19,0.28,0.0,0.24,0.0,0.26,0.0,0.2,0.21,0.31,0.18,0.26,0.32,0.0,0.28,0.32,0.21,0.22,0.24,0.2,0.25,0.28,0.0,0.66,0.19,0.21,0.2,0.19,0.21,0.29,0.2,0.0,0.0,0.0,0.31,0.18,0.0,0.0,0.19,0.26,0.18,0.18,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.28,0.19,0.17,0.21,0.37,0.18,0.32,0.0,0.0,0.25,0.0,0.48,0.2,0.18,0.18,0.21,0.17,0.0,0.0,0.0,0.18,0.17,0.0,0.0,0.99,0.0,0.0,92.83
10/15/2021,0.0,2.96,0.0,1.63,1.9,1.75,0.76,1.05,2.51,0.0,0.74,0.79,0.94,0.68,0.6,0.98,0.56,0.89,0.79,0.99,0.6,0.63,0.75,0.83,0.74,0.62,0.77,0.48,0.84,0.73,0.62,0.96,0.7,0.59,0.62,0.57,0.53,0.42,0.86,0.82,0.61,1.01,0.96,0.58,0.61,0.54,0.39,0.68,0.53,0.61,0.67,0.5,0.56,0.94,0.34,0.66,0.57,0.69,0.64,0.55,1.19,0.6,0.43,0.47,0.0,0.39,0.64,0.52,0.37,0.48,0.0,0.47,0.45,0.49,0.29,0.38,0.32,0.41,0.54,0.4,0.26,0.4,0.37,0.38,0.44,0.42,0.36,0.42,0.51,0.43,0.4,0.22,0.52,0.35,0.29,0.0,0.53,0.64,0.43,0.19,0.41,0.29,0.37,0.25,0.34,0.58,0.3,0.24,0.49,0.28,0.32,0.41,0.39,0.36,0.35,0.24,0.27,0.25,0.29,0.24,0.34,0.3,0.23,0.27,0.3,0.28,0.24,0.29,0.27,0.48,0.25,0.24,0.27,0.4,0.3,0.38,0.0,0.4,0.2,0.32,0.23,0.21,0.29,0.28,0.25,0.38,0.18,0.28,0.24,0.2,0.25,0.21,0.26,0.2,0.31,0.21,0.19,0.29,0.0,0.25,0.0,0.27,0.0,0.21,0.22,0.31,0.19,0.26,0.33,0.0,0.26,0.3,0.22,0.21,0.24,0.21,0.25,0.26,0.0,0.69,0.2,0.21,0.19,0.19,0.22,0.29,0.2,0.0,0.0,0.0,0.32,0.18,0.0,0.0,0.2,0.26,0.19,0.18,0.19,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.26,0.19,0.0,0.2,0.37,0.18,0.28,0.0,0.0,0.23,0.0,0.51,0.19,0.18,0.18,0.21,0.17,0.0,0.0,0.0,0.19,0.17,0.0,0.0,1.01,0.0,0.0,92.73
10/18/2021,0.0,2.96,0.0,1.63,1.9,1.75,0.76,1.05,2.51,0.0,0.74,0.79,0.94,0.68,0.6,0.98,0.56,0.89,0.79,0.99,0.6,0.63,0.75,0.83,0.74,0.62,0.77,0.48,0.84,0.73,0.62,0.96,0.7,0.59,0.62,0.57,0.53,0.42,0.86,0.82,0.61,1.01,0.96,0.58,0.61,0.54,0.39,0.68,0.53,0.61,0.67,0.5,0.56,0.94,0.34,0.66,0.57,0.69,0.64,0.55,1.19,0.6,0.43,0.47,0.0,0.39,0.64,0.52,0.37,0.48,0.0,0.47,0.45,0.49,0.29,0.38,0.32,0.41,0.54,0.4,0.26,0.4,0.37,0.38,0.44,0.42,0.36,0.42,0.51,0.43,0.4,0.22,0.52,0.35,0.29,0.0,0.53,0.64,0.43,0.19,0.41,0.29,0.37,0.25,0.34,0.58,0.3,0.24,0.49,0.28,0.32,0.41,0.39,0.36,0.35,0.24,0.27,0.25,0.29,0.24,0.34,0.3,0.23,0.27,0.3,0.28,0.24,0.29,0.27,0.48,0.25,0.24,0.27,0.4,0.3,0.38,0.0,0.4,0.2,0.32,0.23,0.21,0.29,0.28,0.25,0.38,0.18,0.28,0.24,0.2,0.25,0.21,0.26,0.2,0.31,0.21,0.19,0.29,0.0,0.25,0.0,0.27,0.0,0.21,0.22,0.31,0.19,0.26,0.33,0.0,0.26,0.3,0.22,0.21,0.24,0.21,0.25,0.26,0.0,0.69,0.2,0.21,0.19,0.19,0.22,0.29,0.2,0.0,0.0,0.0,0.32,0.18,0.0,0.0,0.2,0.26,0.19,0.18,0.19,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.26,0.19,0.0,0.2,0.37,0.18,0.28,0.0,0.0,0.23,0.0,0.51,0.19,0.18,0.18,0.21,0.17,0.0,0.0,0.0,0.19,0.17,0.0,0.0,1.01,0.0,0.0,92.73
10/19/2021,0.0,2.98,0.0,1.66,1.91,1.9,0.77,1.14,2.23,0.56,0.76,0.81,0.96,0.66,0.57,0.99,0.56,0.9,0.84,0.95,0.62,0.63,0.76,0.9,0.77,0.64,0.79,0.51,0.9,0.73,0.62,0.95,0.7,0.6,0.59,0.59,0.53,0.43,0.84,0.84,0.62,1.0,0.98,0.56,0.62,0.54,0.39,0.65,0.54,0.62,0.66,0.51,0.55,0.87,0.34,0.64,0.59,0.63,0.65,0.55,1.07,0.61,0.47,0.47,0.0,0.39,0.63,0.52,0.38,0.49,0.0,0.48,0.44,0.54,0.27,0.38,0.33,0.43,0.53,0.41,0.29,0.41,0.37,0.37,0.45,0.42,0.36,0.44,0.51,0.45,0.41,0.23,0.54,0.36,0.29,0.0,0.55,0.69,0.44,0.19,0.42,0.29,0.36,0.27,0.33,0.57,0.32,0.24,0.49,0.27,0.32,0.42,0.39,0.35,0.35,0.24,0.29,0.25,0.29,0.24,0.34,0.3,0.23,0.28,0.29,0.26,0.27,0.29,0.29,0.46,0.27,0.24,0.28,0.39,0.32,0.4,0.0,0.37,0.2,0.33,0.23,0.23,0.3,0.27,0.24,0.37,0.19,0.28,0.24,0.21,0.28,0.22,0.27,0.2,0.31,0.21,0.19,0.29,0.0,0.26,0.0,0.27,0.0,0.21,0.21,0.34,0.18,0.27,0.33,0.0,0.25,0.29,0.21,0.21,0.23,0.2,0.24,0.26,0.0,0.66,0.2,0.21,0.2,0.19,0.22,0.29,0.21,0.0,0.0,0.0,0.37,0.18,0.0,0.0,0.19,0.26,0.19,0.18,0.19,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.27,0.19,0.17,0.2,0.37,0.18,0.26,0.0,0.0,0.22,0.0,0.52,0.18,0.18,0.17,0.2,0.18,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,92.8
10/20/2021,0.0,0.0,0.0,1.64,1.92,1.99,0.82,1.2,2.43,0.46,0.76,0.8,1.05,0.69,0.58,1.04,0.56,0.91,0.83,0.91,0.62,0.63,0.75,0.93,0.81,0.64,0.81,0.51,0.92,0.73,0.59,0.98,0.7,0.58,0.59,0.62,0.55,0.43,0.91,0.85,0.63,1.09,1.02,0.54,0.65,0.55,0.42,0.73,0.54,0.64,0.68,0.54,0.62,0.88,0.33,0.69,0.59,0.66,0.67,0.56,1.2,0.6,0.49,0.57,0.0,0.49,0.64,0.54,0.38,0.52,0.0,0.49,0.45,0.54,0.26,0.39,0.34,0.44,0.56,0.41,0.29,0.42,0.38,0.39,0.52,0.44,0.35,0.48,0.53,0.46,0.41,0.24,0.52,0.35,0.31,0.0,0.58,0.69,0.46,0.21,0.44,0.29,0.38,0.28,0.34,0.6,0.32,0.27,0.51,0.28,0.33,0.43,0.39,0.35,0.35,0.24,0.33,0.26,0.29,0.25,0.35,0.31,0.23,0.29,0.3,0.26,0.28,0.29,0.32,0.48,0.28,0.25,0.28,0.4,0.34,0.4,0.0,0.39,0.2,0.36,0.26,0.23,0.3,0.28,0.24,0.4,0.23,0.29,0.25,0.22,0.29,0.22,0.24,0.21,0.32,0.22,0.21,0.29,0.19,0.27,0.0,0.28,0.0,0.21,0.23,0.35,0.18,0.27,0.33,0.0,0.25,0.3,0.21,0.22,0.24,0.21,0.24,0.27,0.0,0.71,0.2,0.22,0.2,0.2,0.22,0.3,0.21,0.0,0.0,0.0,0.37,0.18,0.0,0.0,0.2,0.26,0.2,0.18,0.19,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.28,0.2,0.17,0.2,0.39,0.18,0.27,0.0,0.0,0.22,0.0,0.54,0.21,0.19,0.18,0.21,0.18,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,92.84
10/21/2021,0.0,2.92,0.0,1.58,1.84,1.97,0.82,1.16,2.47,0.44,0.74,0.82,1.06,0.65,0.55,1.01,0.54,0.87,0.78,0.87,0.6,0.62,0.74,0.9,0.79,0.62,0.77,0.51,0.9,0.71,0.57,0.92,0.67,0.57,0.58,0.59,0.53,0.41,0.88,0.77,0.64,1.07,1.02,0.52,0.64,0.52,0.43,0.7,0.51,0.65,0.65,0.53,0.59,0.84,0.31,0.67,0.58,0.64,0.64,0.55,1.12,0.6,0.52,0.6,0.0,0.48,0.63,0.51,0.39,0.52,0.0,0.47,0.44,0.53,0.26,0.37,0.33,0.43,0.56,0.4,0.29,0.41,0.36,0.38,0.5,0.42,0.34,0.48,0.51,0.43,0.39,0.24,0.5,0.34,0.3,0.0,0.56,0.68,0.44,0.21,0.42,0.28,0.37,0.26,0.33,0.57,0.31,0.26,0.46,0.26,0.32,0.42,0.37,0.33,0.34,0.23,0.32,0.25,0.28,0.24,0.34,0.29,0.23,0.27,0.29,0.25,0.28,0.28,0.31,0.45,0.28,0.23,0.28,0.38,0.33,0.38,0.0,0.38,0.21,0.37,0.26,0.22,0.29,0.28,0.21,0.37,0.22,0.3,0.23,0.21,0.27,0.23,0.25,0.2,0.32,0.21,0.22,0.29,0.18,0.26,0.0,0.28,0.0,0.2,0.23,0.34,0.17,0.27,0.33,0.0,0.24,0.29,0.21,0.21,0.24,0.21,0.23,0.26,0.0,0.66,0.19,0.21,0.19,0.19,0.21,0.29,0.2,0.0,0.0,0.0,0.34,0.18,0.0,0.0,0.19,0.26,0.2,0.18,0.19,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.23,0.19,0.0,0.19,0.38,0.18,0.26,0.0,0.0,0.21,0.0,0.5,0.21,0.18,0.17,0.2,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,92.88
10/22/2021,0.0,2.86,0.0,1.67,1.81,2.01,0.8,1.16,2.59,0.31,0.74,0.82,1.04,0.64,0.57,1.0,0.54,0.86,0.79,0.85,0.61,0.62,0.74,0.89,0.79,0.62,0.75,0.52,0.92,0.71,0.55,0.93,0.66,0.59,0.6,0.59,0.53,0.42,0.88,0.8,0.61,1.14,0.99,0.52,0.7,0.59,0.45,0.7,0.51,0.65,0.65,0.52,0.58,0.86,0.3,0.68,0.57,0.67,0.63,0.53,1.18,0.59,0.51,0.59,0.0,0.47,0.62,0.51,0.4,0.52,0.0,0.46,0.43,0.51,0.24,0.37,0.32,0.43,0.55,0.39,0.28,0.41,0.36,0.38,0.49,0.42,0.34,0.47,0.5,0.44,0.39,0.25,0.51,0.34,0.28,0.0,0.56,0.69,0.44,0.22,0.4,0.29,0.36,0.24,0.33,0.58,0.31,0.25,0.46,0.26,0.32,0.42,0.36,0.33,0.35,0.23,0.31,0.25,0.27,0.24,0.34,0.29,0.23,0.27,0.29,0.25,0.29,0.27,0.31,0.46,0.27,0.24,0.27,0.38,0.33,0.35,0.0,0.39,0.2,0.38,0.25,0.22,0.29,0.27,0.21,0.37,0.21,0.29,0.23,0.21,0.27,0.22,0.24,0.2,0.31,0.21,0.23,0.28,0.17,0.27,0.0,0.28,0.0,0.19,0.23,0.33,0.17,0.27,0.33,0.0,0.25,0.3,0.21,0.2,0.23,0.2,0.23,0.25,0.0,0.67,0.18,0.21,0.18,0.19,0.21,0.3,0.2,0.0,0.0,0.0,0.35,0.18,0.0,0.0,0.19,0.26,0.21,0.19,0.18,0.0,0.0,0.18,0.0,0.0,0.0,0.18,0.0,0.0,0.21,0.0,0.22,0.19,0.0,0.18,0.37,0.18,0.27,0.0,0.0,0.21,0.0,0.52,0.2,0.18,0.0,0.21,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,92.83
10/25/2021,0.0,2.87,0.0,1.77,1.78,2.07,0.81,1.16,2.55,0.24,0.8,0.8,1.03,0.67,0.58,1.0,0.55,0.88,0.75,0.91,0.59,0.67,0.74,0.86,0.81,0.61,0.76,0.57,0.87,0.7,0.54,0.89,0.68,0.58,0.58,0.58,0.51,0.39,0.86,0.77,0.6,1.13,0.95,0.54,0.82,0.57,0.43,0.7,0.53,0.68,0.65,0.5,0.58,0.82,0.37,0.66,0.57,0.64,0.63,0.54,1.19,0.58,0.49,0.56,0.0,0.45,0.65,0.52,0.45,0.5,0.0,0.46,0.41,0.53,0.24,0.36,0.32,0.43,0.53,0.38,0.29,0.41,0.35,0.38,0.5,0.43,0.34,0.46,0.49,0.44,0.42,0.25,0.55,0.33,0.28,0.0,0.52,0.66,0.44,0.21,0.39,0.32,0.35,0.26,0.32,0.56,0.31,0.27,0.46,0.26,0.32,0.42,0.36,0.33,0.36,0.24,0.29,0.25,0.27,0.25,0.33,0.29,0.23,0.27,0.29,0.25,0.29,0.26,0.32,0.44,0.26,0.24,0.28,0.38,0.34,0.37,0.0,0.41,0.19,0.36,0.25,0.25,0.29,0.27,0.21,0.38,0.2,0.29,0.23,0.23,0.27,0.23,0.23,0.21,0.32,0.2,0.23,0.28,0.0,0.27,0.0,0.3,0.0,0.19,0.23,0.34,0.18,0.28,0.31,0.0,0.24,0.3,0.2,0.2,0.23,0.2,0.23,0.25,0.0,0.65,0.18,0.21,0.18,0.19,0.21,0.29,0.19,0.0,0.0,0.0,0.34,0.18,0.0,0.0,0.19,0.26,0.2,0.18,0.19,0.0,0.0,0.18,0.0,0.0,0.0,0.27,0.0,0.0,0.22,0.0,0.2,0.18,0.0,0.2,0.36,0.18,0.26,0.0,0.18,0.21,0.0,0.52,0.19,0.18,0.18,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,92.92000000000002
