,6969.HK,EQT.ST,1024.HK,ALE.WA,1821.HK,6186.HK,FDJ.PA,1876.HK,THG.L,TMV.DE,352820.KS,INPST.AS,9926.HK,4478.T,ROO.L,JDEP.AS,AG1.DE,3759,ALLFG.AS,RDOR3.SA,DOCS.L,326030.KS,6110.HK,6078.HK,SAVE.ST,3347,9922.HK,SWON.SW,909.HK,873.HK,SBICARD.NS,SCGP.BK,2500.HK,9969.HK,VTWR.DE,1209.HK,GLAND.NS,6618.HK,VRLA.PA,CMIN3.SA,1691.HK,MRDIY.KL,8TRA.DE,SUSE.DE,FIXP.L,9992.HK,SYAB.DE,CTPNV.AS,STGT.BK,9995.HK,AAF.L,CXSE3.SA,AWC.BK,6993.HK,9666.HK,6049.HK,NEOE3.SA,Cash/Other,361610.KS,6127,9959.HK,2160.HK,9989,2160,n/a,361610.KQ,6127.HK,9989.HK,EQT,6969,ALE,THG,1821,6186,FDJ,1876,TMV,INPST,A352820,ROO,SAVE,ALLFG,SWON,JDEP,RDOR3,AG1,DOCS,SBICARD,4478,SCGP,VTWR,A326030,9926,GLAND,6110,9922,VRLA,909,MRDIY,1209,873,9969,6078,FIXP,CMIN3,8TRA,1691,CTPNV,SUSE,SYAB,2500,AAF,9992,STGT,1024,9995,AWC,6049,CXSE3,A361610,NEOE3,6993,9666,6618,9959,9434.T,3690.HK,6862.HK,NEXI.MI,KBX.DE,ADE.OL,LSPD.TO,3692.HK,1801.HK,OR.BK,SIGN.SW,2359,ANA.MC,NVEI.TO,WISE.L,BUKA.JK,CRC.BK,6666.HK,1516.HK,1772,SHUR.BR,6185,YOU.DE,MONDE.PM,DARK.L,BPT.L,1787,PCO.WA,1877,CNVRG.PM,6806,SUM
10/18/2021,1.55,2.6,3.38,1.02,1.11,0.88,0.91,0.9,0.88,0.53,0.0,0.62,0.55,0.5,0.48,0.49,0.64,0.56,0.9,0.0,0.51,0.0,0.41,0.43,0.68,0.5,0.37,0.48,0.42,0.34,0.0,0.44,0.0,0.32,0.47,0.66,0.0,1.42,0.42,0.0,0.28,0.0,2.56,0.32,0.33,0.64,0.27,0.28,0.18,0.23,1.0,0.0,0.21,0.16,0.18,0.18,0.0,0.0,0.0,0.11,0.09,0.0,0.04,0.0,-0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.01,11.3,4.08,4.14,3.48,3.62,2.84,3.18,2.89,2.08,1.88,1.69,1.91,1.62,1.18,1.11,1.33,1.45,1.34,1.0,1.06,0.72,0.78,0.39,0.49,0.34,0.31,0.27,0.23,0.2,0.13,99.95
10/19/2021,1.55,2.6,3.38,1.02,1.11,0.88,0.91,0.9,0.88,0.53,0.0,0.62,0.55,0.5,0.48,0.49,0.64,0.56,0.9,0.0,0.51,0.0,0.41,0.43,0.68,0.5,0.37,0.48,0.42,0.34,0.0,0.44,0.0,0.32,0.47,0.66,0.0,1.42,0.42,0.0,0.28,0.0,2.56,0.32,0.33,0.64,0.27,0.28,0.18,0.23,1.0,0.0,0.21,0.16,0.18,0.18,0.0,0.0,0.0,0.11,0.09,0.0,0.04,0.0,-0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.01,11.3,4.08,4.14,3.48,3.62,2.84,3.18,2.89,2.08,1.88,1.69,1.91,1.62,1.18,1.11,1.33,1.45,1.34,1.0,1.06,0.72,0.78,0.39,0.49,0.34,0.31,0.27,0.23,0.2,0.13,99.95
10/20/2021,1.55,2.6,3.38,1.02,1.11,0.88,0.91,0.9,0.88,0.53,0.0,0.62,0.55,0.5,0.48,0.49,0.64,0.56,0.9,0.0,0.51,0.0,0.41,0.43,0.68,0.5,0.37,0.48,0.42,0.34,0.0,0.44,0.0,0.32,0.47,0.66,0.0,1.42,0.42,0.0,0.28,0.0,2.56,0.32,0.33,0.64,0.27,0.28,0.18,0.23,1.0,0.0,0.21,0.16,0.18,0.18,0.0,0.0,0.0,0.11,0.09,0.0,0.04,0.0,-0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.01,11.3,4.08,4.14,3.48,3.62,2.84,3.18,2.89,2.08,1.88,1.69,1.91,1.62,1.18,1.11,1.33,1.45,1.34,1.0,1.06,0.72,0.78,0.39,0.49,0.34,0.31,0.27,0.23,0.2,0.13,99.95
10/21/2021,1.69,2.61,3.32,1.0,1.14,0.85,0.87,0.84,1.0,0.51,0.0,0.61,0.56,0.5,0.49,0.49,0.66,0.57,0.88,0.0,0.51,0.0,0.42,0.44,0.69,0.5,0.37,0.48,0.42,0.33,0.0,0.44,0.0,0.32,0.47,0.64,0.0,1.39,0.42,0.0,0.29,0.0,2.56,0.33,0.32,0.63,0.27,0.29,0.19,0.23,1.02,0.0,0.2,0.15,0.18,0.17,0.0,0.0,0.0,0.11,0.1,0.0,0.04,0.0,-0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.83,11.65,4.25,4.16,3.49,3.64,2.74,3.07,2.93,2.04,1.83,1.72,1.9,1.58,1.15,1.04,1.29,1.43,1.31,1.08,1.06,0.8,0.8,0.35,0.45,0.34,0.32,0.26,0.24,0.17,0.13,100.02
10/22/2021,1.81,2.61,3.6,0.96,1.12,0.92,0.88,0.85,0.93,0.49,0.0,0.6,0.59,0.51,0.49,0.48,0.67,0.58,0.88,0.0,0.5,0.0,0.42,0.44,0.68,0.5,0.37,0.47,0.42,0.33,0.0,0.44,0.0,0.32,0.48,0.62,0.0,1.4,0.41,0.0,0.29,0.0,2.56,0.32,0.32,0.63,0.27,0.29,0.18,0.22,1.0,0.0,0.2,0.15,0.18,0.17,0.0,0.0,0.0,0.11,0.1,0.0,0.04,0.0,-0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.72,11.75,4.21,4.13,3.5,3.68,2.76,3.05,2.91,1.99,1.77,1.71,1.92,1.59,1.07,1.01,1.27,1.42,1.24,1.11,1.08,0.79,0.79,0.35,0.47,0.34,0.32,0.25,0.24,0.19,0.13,100.03000000000002
10/25/2021,1.77,2.83,3.84,0.96,1.12,0.89,0.88,0.84,0.9,0.51,0.0,0.6,0.56,0.5,0.49,0.49,0.68,0.56,0.89,0.0,0.5,0.0,0.42,0.42,0.68,0.46,0.34,0.47,0.41,0.3,0.0,0.45,0.0,0.31,0.47,0.64,0.0,1.44,0.41,0.0,0.24,0.0,2.53,0.31,0.32,0.58,0.27,0.28,0.18,0.21,1.0,0.0,0.2,0.15,0.18,0.17,0.0,0.0,0.0,0.11,0.1,0.0,0.04,0.0,-0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.76,11.78,4.1,4.09,3.44,3.8,2.82,2.97,2.85,1.98,1.77,1.67,1.98,1.63,1.05,0.99,1.27,1.38,1.43,1.09,1.07,0.75,0.78,0.4,0.47,0.33,0.31,0.26,0.23,0.2,0.13,99.99
10/26/2021,1.77,2.83,3.84,0.96,1.12,0.89,0.88,0.84,0.9,0.51,0.0,0.6,0.56,0.5,0.49,0.49,0.68,0.56,0.89,0.0,0.5,0.0,0.42,0.42,0.68,0.46,0.34,0.47,0.41,0.3,0.0,0.45,0.0,0.31,0.47,0.64,0.0,1.44,0.41,0.0,0.24,0.0,2.53,0.31,0.32,0.58,0.27,0.28,0.18,0.21,1.0,0.0,0.2,0.15,0.18,0.17,0.0,0.0,0.0,0.11,0.1,0.0,0.04,0.0,-0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.76,11.78,4.1,4.09,3.44,3.8,2.82,2.97,2.85,1.98,1.77,1.67,1.98,1.63,1.05,0.99,1.27,1.38,1.43,1.09,1.07,0.75,0.78,0.4,0.47,0.33,0.31,0.26,0.23,0.2,0.13,99.99
10/27/2021,1.76,2.86,4.04,0.97,1.13,0.91,0.87,0.83,0.89,0.48,0.0,0.6,0.57,0.51,0.46,0.48,0.7,0.56,0.88,0.0,0.5,0.0,0.41,0.44,0.69,0.47,0.34,0.48,0.44,0.32,0.0,0.45,0.0,0.31,0.48,0.64,0.0,1.46,0.41,0.0,0.24,0.0,2.54,0.32,0.31,0.58,0.27,0.28,0.18,0.21,1.01,0.0,0.2,0.15,0.19,0.17,0.0,0.0,0.0,0.11,0.1,0.0,0.04,0.0,-0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.77,11.77,4.04,4.13,3.42,3.72,2.7,2.97,2.83,1.97,1.76,1.65,2.02,1.61,0.99,0.97,1.27,1.4,1.45,1.12,1.08,0.74,0.78,0.39,0.47,0.33,0.31,0.25,0.23,0.2,0.13,100.02
10/28/2021,1.75,2.91,4.3,0.94,1.16,0.89,0.87,0.8,0.87,0.47,0.0,0.6,0.59,0.49,0.46,0.5,0.7,0.56,0.9,0.0,0.5,0.0,0.41,0.44,0.69,0.48,0.31,0.47,0.42,0.31,0.0,0.45,0.0,0.3,0.47,0.66,0.0,1.43,0.42,0.0,0.24,0.0,2.59,0.32,0.32,0.58,0.27,0.28,0.18,0.21,1.02,0.0,0.2,0.15,0.18,0.17,0.0,0.0,0.0,0.11,0.1,0.0,0.04,0.0,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.73,11.75,3.7,4.21,3.42,3.73,2.76,2.94,2.83,2.0,1.76,1.67,2.05,1.62,0.99,1.06,1.26,1.33,1.38,1.14,1.1,0.75,0.77,0.4,0.38,0.34,0.32,0.26,0.23,0.21,0.13,100.0
10/29/2021,1.74,2.97,4.34,0.91,1.19,0.88,0.89,0.84,0.69,0.49,0.0,0.6,0.57,0.51,0.45,0.5,0.71,0.57,0.86,0.0,0.51,0.0,0.41,0.44,0.7,0.48,0.33,0.48,0.41,0.31,0.0,0.46,0.0,0.3,0.48,0.63,0.0,1.4,0.42,0.0,0.24,0.0,2.61,0.33,0.32,0.58,0.28,0.26,0.18,0.21,1.03,0.0,0.19,0.15,0.18,0.17,0.0,0.0,0.0,0.11,0.1,0.0,0.04,0.0,-0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.88,11.68,3.54,4.25,3.44,3.93,2.72,2.83,2.85,2.03,1.69,1.68,2.07,1.67,1.01,1.01,1.25,1.26,1.36,1.15,1.11,0.74,0.79,0.4,0.37,0.36,0.32,0.26,0.23,0.21,0.13,99.96
11/01/2021,1.7,3.11,4.27,0.92,1.21,0.87,0.94,0.92,0.66,0.49,0.0,0.62,0.56,0.54,0.48,0.5,0.75,0.58,0.92,0.0,0.51,0.0,0.44,0.43,0.7,0.48,0.33,0.48,0.39,0.3,0.0,0.47,0.0,0.3,0.49,0.63,0.0,1.37,0.43,0.0,0.24,0.0,2.64,0.34,0.32,0.56,0.28,0.28,0.18,0.2,1.17,0.0,0.2,0.15,0.17,0.16,0.0,0.0,0.0,0.11,0.1,0.0,0.04,0.0,-0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25,11.51,3.24,3.73,3.52,3.69,2.87,2.8,2.67,2.05,1.83,1.65,2.18,1.63,1.03,1.04,1.26,1.26,1.37,1.12,1.16,0.78,0.81,0.42,0.4,0.37,0.32,0.27,0.22,0.22,0.13,100.0
11/02/2021,1.7,3.11,4.27,0.92,1.21,0.87,0.94,0.92,0.66,0.49,0.0,0.62,0.56,0.54,0.48,0.5,0.75,0.58,0.92,0.0,0.51,0.0,0.44,0.43,0.7,0.48,0.33,0.48,0.39,0.3,0.0,0.47,0.0,0.3,0.49,0.63,0.0,1.37,0.43,0.0,0.24,0.0,2.64,0.34,0.32,0.56,0.28,0.28,0.18,0.2,1.17,0.0,0.2,0.15,0.17,0.16,0.0,0.0,0.0,0.11,0.1,0.0,0.04,0.0,-0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25,11.51,3.24,3.73,3.52,3.69,2.87,2.8,2.67,2.05,1.83,1.65,2.18,1.63,1.03,1.04,1.26,1.26,1.37,1.12,1.16,0.78,0.81,0.42,0.4,0.37,0.32,0.27,0.22,0.22,0.13,100.0
11/03/2021,1.75,3.09,4.3,0.91,1.23,0.9,0.94,0.97,0.64,0.49,0.0,0.6,0.57,0.53,0.47,0.5,0.75,0.61,0.92,0.0,0.52,0.0,0.45,0.44,0.68,0.5,0.33,0.49,0.38,0.31,0.0,0.48,0.0,0.3,0.49,0.63,0.0,1.35,0.41,0.0,0.25,0.0,2.68,0.32,0.33,0.55,0.28,0.27,0.18,0.21,1.17,0.0,0.2,0.16,0.17,0.16,0.0,0.0,0.0,0.11,0.1,0.0,0.04,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.38,11.53,3.17,3.75,3.53,3.5,2.89,2.75,2.71,2.06,1.83,1.72,2.17,1.58,1.05,1.05,1.31,1.22,1.31,1.13,1.13,0.71,0.82,0.42,0.42,0.36,0.32,0.27,0.23,0.21,0.13,100.02
11/04/2021,1.75,3.1,4.18,0.91,1.24,0.9,0.97,0.97,0.64,0.48,0.0,0.64,0.55,0.53,0.48,0.5,0.75,0.57,0.92,0.0,0.53,0.0,0.43,0.42,0.69,0.45,0.31,0.49,0.36,0.3,0.0,0.47,0.0,0.29,0.49,0.61,0.0,1.36,0.42,0.0,0.24,0.0,2.75,0.32,0.33,0.58,0.28,0.27,0.18,0.2,1.18,0.0,0.2,0.16,0.16,0.16,0.0,0.0,0.0,0.11,0.09,0.0,0.04,0.0,-0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.61,11.5,3.05,3.69,3.64,3.61,3.01,2.64,2.69,2.03,1.85,1.61,2.2,1.62,1.1,1.03,1.3,1.26,1.31,1.12,1.09,0.66,0.83,0.42,0.36,0.38,0.33,0.27,0.23,0.22,0.13,99.98
11/05/2021,1.74,3.18,4.2,0.9,1.26,0.87,0.95,0.96,0.58,0.5,0.0,0.67,0.5,0.54,0.49,0.49,0.75,0.58,0.91,0.0,0.52,0.0,0.43,0.41,0.74,0.45,0.31,0.49,0.37,0.28,0.0,0.47,0.0,0.29,0.49,0.6,0.0,1.41,0.42,0.0,0.24,0.0,2.75,0.32,0.32,0.68,0.29,0.27,0.17,0.19,1.18,0.0,0.2,0.16,0.16,0.15,0.0,0.0,0.0,0.11,0.09,0.0,0.04,0.0,-0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.68,11.7,2.99,3.63,3.7,3.51,2.92,2.68,2.6,2.04,1.89,1.63,2.21,1.58,1.07,1.01,1.3,1.19,1.26,1.16,1.11,0.67,0.84,0.42,0.33,0.39,0.33,0.28,0.23,0.21,0.13,99.99
11/08/2021,1.69,3.28,4.01,0.89,1.25,0.87,0.94,0.95,0.58,0.56,0.0,0.67,0.49,0.54,0.49,0.5,0.73,0.58,0.91,0.0,0.52,0.0,0.44,0.4,0.76,0.44,0.3,0.48,0.36,0.29,0.0,0.47,0.0,0.28,0.49,0.61,0.0,1.41,0.41,0.0,0.25,0.0,2.77,0.32,0.32,0.65,0.29,0.28,0.17,0.19,1.18,0.0,0.2,0.16,0.15,0.15,0.0,0.0,0.0,0.1,0.08,0.0,0.04,0.0,-0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.62,11.9,2.99,3.66,3.68,3.56,2.95,2.65,2.65,1.99,1.93,1.66,2.11,1.54,1.07,1.05,1.3,1.22,1.27,1.12,1.12,0.71,0.82,0.42,0.31,0.38,0.32,0.27,0.24,0.21,0.13,99.97
11/09/2021,1.7,3.39,4.06,0.91,1.26,0.86,0.97,0.96,0.58,0.56,0.0,0.71,0.51,0.54,0.49,0.5,0.72,0.57,0.92,0.0,0.53,0.0,0.46,0.41,0.77,0.46,0.3,0.48,0.36,0.27,0.0,0.48,0.0,0.29,0.5,0.6,0.0,1.4,0.42,0.0,0.24,0.0,2.74,0.33,0.32,0.67,0.29,0.28,0.17,0.2,1.16,0.0,0.2,0.16,0.15,0.15,0.0,0.0,0.0,0.09,0.08,0.0,0.04,0.0,-0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.78,12.38,2.94,3.73,3.67,3.6,2.14,2.62,2.65,1.96,1.96,1.61,2.11,1.44,1.11,1.03,1.31,1.19,1.21,1.16,1.15,0.74,0.79,0.42,0.31,0.39,0.33,0.27,0.24,0.22,0.13,100.02
11/10/2021,1.64,3.47,4.02,1.01,1.28,0.85,0.96,0.96,0.6,0.54,0.0,0.72,0.52,0.56,0.49,0.51,0.74,0.55,0.91,0.0,0.54,0.0,0.45,0.4,0.79,0.44,0.29,0.48,0.34,0.25,0.0,0.48,0.0,0.29,0.49,0.61,0.0,1.39,0.42,0.0,0.24,0.0,2.77,0.34,0.32,0.69,0.29,0.28,0.17,0.2,1.3,0.0,0.21,0.16,0.14,0.15,0.0,0.0,0.0,0.09,0.08,0.0,0.04,0.0,-0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.32,12.01,3.11,3.86,3.67,3.79,2.2,2.66,2.72,1.99,1.96,1.59,2.09,1.47,1.07,1.01,1.33,1.16,1.18,1.17,1.15,0.69,0.78,0.43,0.3,0.4,0.33,0.27,0.24,0.23,0.13,99.99
11/11/2021,1.59,3.38,3.95,0.98,1.28,0.84,0.96,0.96,0.59,0.57,0.0,0.73,0.52,0.57,0.49,0.51,0.72,0.53,0.92,0.0,0.54,0.0,0.45,0.41,0.77,0.43,0.31,0.47,0.34,0.24,0.0,0.49,0.0,0.3,0.5,0.61,0.0,1.4,0.42,0.0,0.24,0.0,2.82,0.35,0.32,0.71,0.3,0.28,0.16,0.2,1.32,0.0,0.22,0.16,0.14,0.15,0.0,0.0,0.0,0.09,0.08,0.0,0.04,0.0,-0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.21,11.8,3.26,3.77,3.73,3.8,2.19,2.73,2.79,2.01,1.97,1.56,2.11,1.55,1.09,1.03,1.38,1.19,1.18,1.21,1.15,0.57,0.77,0.43,0.34,0.39,0.34,0.28,0.23,0.24,0.13,99.99
11/12/2021,1.59,3.4,3.87,0.87,1.28,0.81,0.96,0.94,0.61,0.56,0.0,0.7,0.53,0.56,0.49,0.52,0.74,0.58,0.93,0.0,0.54,0.0,0.44,0.42,0.79,0.45,0.3,0.49,0.34,0.22,0.0,0.49,0.0,0.31,0.5,0.62,0.0,1.48,0.42,0.0,0.25,0.0,2.82,0.35,0.32,0.72,0.3,0.28,0.17,0.2,1.34,0.0,0.22,0.16,0.14,0.15,0.0,0.0,0.0,0.09,0.08,0.0,0.04,0.0,-0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.29,11.7,3.07,3.68,3.71,3.8,2.14,2.76,3.0,2.0,2.02,1.62,2.09,1.49,1.09,1.07,1.4,1.21,1.17,1.18,1.15,0.57,0.78,0.44,0.32,0.39,0.34,0.28,0.24,0.24,0.13,99.98000000000002
