,JCOM,LITE,AZPN,SGMS,COR,NATI,YELP,NCR,CIEN,TRIP,HELE,CONE,COTY,SMG,SABR,ENR,NUS,CABO,SBRA,IRDM,COHR,OHI,HALO,LGND,CCMP,MKSI,MPW,VSAT,HR,UTHR,BRKS,JBL,SYNA,EBS,NBIX,TDS,SLAB,MCY,CRUS,NKTR,JAZZ,LSCC,XRX,NTCT,SMTC,KMPR,BHF,CNO,PRI,LANC,FLO,TR,EXEL,CHX,WING,PZZA,GO,FLR,IBKR,SAM,SF,FICO,BJ,TGNA,TXRH,DECK,CBRL,WEN,ARWR,ACIW,CNK,ENV,CDK,WWE,JACK,AEO,CROX,SFM,GMED,JWN,AXON,URBN,SYNH,RGEN,SKX,CPRI,NUVA,MEDP,FL,RUN,KSS,LIVN,CRI,COLM,NYT,TTC,LAD,TECH,AMED,CGNX,STAA,NVST,IAA,FIVE,MOH,AN,MASI,AGCO,DKS,THC,MSA,TPH,LHCG,OLLI,TOL,EHC,JW.A,QDEL,CHE,WAFD,KAR,TMHC,HAIN,POST,KBH,BOH,TCBI,FHI,VNT,ACHC,PGNY,WBS,THS,JBLU,BRO,NEOG,SEIC,JHG,FDS,TREE,PRG,SAFM,PNM,AMG,ALE,SEDG,CAR,LECO,IDA,OGE,NSA,MIDD,LSI,HE,HRB,CFX,JLL,NDSN,CPT,NWE,ACC,KMT,RNR,MTG,AIRC,PII,BCO,XEC,MUR,ESNT,BC,ENS,HCSG,RGA,688208.SS,SWX,AM,HOG,MUSA,WERN,VC,NVT,CLH,GNTX,UGI,LSTR,THO,KNX,Y,XPO,WTRG,OGS,LFUS,SRCL,INGR,SR,TRGP,PPC,NFG,CNXC,DTM WI,BKH,GGG,DCI,CASY,EQT,DAR,G,SCI,CACI,NAVI,PCTY,INT,TEX,VSCO WI,CDAY,DTM,VSCO,WSM,EXP,ETRN,SAIA,MIME,RAMP,PFGC,APPS,CHDN,FCFS,QLYS,ICLR,PRGO,GME,UNM,HFC,GHC,LOPE,NOV,TNDM,OPCH,ASB,CNX,NJR,n/a,BYD,ADS,COG,SPWR,ZD,KRG,KD WI,SUM
08/31/2021,0.87,0.87,0.75,0.8,0.86,0.8,0.76,0.74,0.78,0.67,0.75,0.75,0.76,0.61,0.63,0.63,0.61,0.71,0.53,0.63,0.58,0.53,0.53,0.5,0.52,0.51,0.56,0.61,0.56,0.64,0.51,0.57,0.63,0.54,0.52,0.46,0.55,0.47,0.51,0.45,0.38,0.58,0.48,0.49,0.51,0.47,0.51,0.48,0.45,0.41,0.44,0.41,0.45,0.4,0.46,0.49,0.3,0.39,0.4,0.25,0.43,0.36,0.48,0.37,0.39,0.42,0.37,0.39,0.4,0.33,0.3,0.4,0.31,0.34,0.36,0.31,0.44,0.34,0.36,0.27,0.36,0.29,0.35,0.47,0.34,0.34,0.29,0.33,0.3,0.26,0.35,0.33,0.32,0.33,0.37,0.32,0.31,0.35,0.21,0.33,0.31,0.31,0.3,0.34,0.32,0.34,0.33,0.32,0.42,0.33,0.29,0.33,0.27,0.25,0.33,0.28,0.29,0.3,0.28,0.31,0.28,0.31,0.26,0.29,0.3,0.29,0.3,0.28,0.31,0.29,0.26,0.27,0.22,0.25,0.3,0.26,0.27,0.3,0.3,0.21,0.26,0.27,0.26,0.29,0.25,0.27,0.29,0.26,0.27,0.26,0.28,0.26,0.27,0.25,0.26,0.25,0.31,0.26,0.26,0.25,0.25,0.25,0.25,0.26,0.24,0.0,0.23,0.0,0.0,0.24,0.24,0.0,0.0,0.23,0.0,0.23,0.0,0.0,0.26,0.24,0.0,0.24,0.25,0.0,0.22,0.24,0.23,0.25,0.22,0.24,0.23,0.0,0.25,0.0,0.0,0.0,0.22,0.27,0.0,0.22,0.0,0.23,0.0,0.22,0.22,0.0,0.24,0.23,0.23,0.0,0.24,0.27,0.0,0.22,0.0,0.22,0.36,0.26,0.21,0.21,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.63
09/01/2021,0.87,0.87,0.75,0.8,0.86,0.8,0.76,0.74,0.78,0.67,0.75,0.75,0.76,0.61,0.63,0.63,0.61,0.71,0.53,0.63,0.58,0.53,0.53,0.5,0.52,0.51,0.56,0.61,0.56,0.64,0.51,0.57,0.63,0.54,0.52,0.46,0.55,0.47,0.51,0.45,0.38,0.58,0.48,0.49,0.51,0.47,0.51,0.48,0.45,0.41,0.44,0.41,0.45,0.4,0.46,0.49,0.3,0.39,0.4,0.25,0.43,0.36,0.48,0.37,0.39,0.42,0.37,0.39,0.4,0.33,0.3,0.4,0.31,0.34,0.36,0.31,0.44,0.34,0.36,0.27,0.36,0.29,0.35,0.47,0.34,0.34,0.29,0.33,0.3,0.26,0.35,0.33,0.32,0.33,0.37,0.32,0.31,0.35,0.21,0.33,0.31,0.31,0.3,0.34,0.32,0.34,0.33,0.32,0.42,0.33,0.29,0.33,0.27,0.25,0.33,0.28,0.29,0.3,0.28,0.31,0.28,0.31,0.26,0.29,0.3,0.29,0.3,0.28,0.31,0.29,0.26,0.27,0.22,0.25,0.3,0.26,0.27,0.3,0.3,0.21,0.26,0.27,0.26,0.29,0.25,0.27,0.29,0.26,0.27,0.26,0.28,0.26,0.27,0.25,0.26,0.25,0.31,0.26,0.26,0.25,0.25,0.25,0.25,0.26,0.24,0.0,0.23,0.0,0.0,0.24,0.24,0.0,0.0,0.23,0.0,0.23,0.0,0.0,0.26,0.24,0.0,0.24,0.25,0.0,0.22,0.24,0.23,0.25,0.22,0.24,0.23,0.0,0.25,0.0,0.0,0.0,0.22,0.27,0.0,0.22,0.0,0.23,0.0,0.22,0.22,0.0,0.24,0.23,0.23,0.0,0.24,0.27,0.0,0.22,0.0,0.22,0.36,0.26,0.21,0.21,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.63
09/02/2021,0.87,0.87,0.75,0.8,0.86,0.8,0.76,0.74,0.78,0.67,0.75,0.75,0.76,0.61,0.63,0.63,0.61,0.71,0.53,0.63,0.58,0.53,0.53,0.5,0.52,0.51,0.56,0.61,0.56,0.64,0.51,0.57,0.63,0.54,0.52,0.46,0.55,0.47,0.51,0.45,0.38,0.58,0.48,0.49,0.51,0.47,0.51,0.48,0.45,0.41,0.44,0.41,0.45,0.4,0.46,0.49,0.3,0.39,0.4,0.25,0.43,0.36,0.48,0.37,0.39,0.42,0.37,0.39,0.4,0.33,0.3,0.4,0.31,0.34,0.36,0.31,0.44,0.34,0.36,0.27,0.36,0.29,0.35,0.47,0.34,0.34,0.29,0.33,0.3,0.26,0.35,0.33,0.32,0.33,0.37,0.32,0.31,0.35,0.21,0.33,0.31,0.31,0.3,0.34,0.32,0.34,0.33,0.32,0.42,0.33,0.29,0.33,0.27,0.25,0.33,0.28,0.29,0.3,0.28,0.31,0.28,0.31,0.26,0.29,0.3,0.29,0.3,0.28,0.31,0.29,0.26,0.27,0.22,0.25,0.3,0.26,0.27,0.3,0.3,0.21,0.26,0.27,0.26,0.29,0.25,0.27,0.29,0.26,0.27,0.26,0.28,0.26,0.27,0.25,0.26,0.25,0.31,0.26,0.26,0.25,0.25,0.25,0.25,0.26,0.24,0.0,0.23,0.0,0.0,0.24,0.24,0.0,0.0,0.23,0.0,0.23,0.0,0.0,0.26,0.24,0.0,0.24,0.25,0.0,0.22,0.24,0.23,0.25,0.22,0.24,0.23,0.0,0.25,0.0,0.0,0.0,0.22,0.27,0.0,0.22,0.0,0.23,0.0,0.22,0.22,0.0,0.24,0.23,0.23,0.0,0.24,0.27,0.0,0.22,0.0,0.22,0.36,0.26,0.21,0.21,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.63
09/03/2021,0.86,0.87,0.75,0.77,0.89,0.8,0.76,0.73,0.78,0.64,0.76,0.77,0.76,0.6,0.6,0.64,0.6,0.71,0.53,0.72,0.57,0.53,0.53,0.53,0.52,0.51,0.56,0.61,0.57,0.64,0.52,0.58,0.65,0.54,0.52,0.46,0.55,0.48,0.52,0.46,0.38,0.59,0.47,0.48,0.51,0.46,0.5,0.48,0.45,0.41,0.44,0.41,0.45,0.4,0.45,0.49,0.3,0.38,0.4,0.24,0.42,0.36,0.48,0.37,0.38,0.42,0.37,0.38,0.4,0.33,0.0,0.4,0.31,0.34,0.36,0.3,0.44,0.34,0.37,0.26,0.37,0.29,0.36,0.48,0.34,0.34,0.29,0.34,0.3,0.26,0.35,0.33,0.33,0.33,0.37,0.32,0.3,0.0,0.0,0.34,0.33,0.31,0.29,0.34,0.32,0.34,0.33,0.32,0.43,0.33,0.29,0.33,0.27,0.26,0.32,0.28,0.28,0.3,0.28,0.3,0.28,0.31,0.27,0.29,0.3,0.28,0.29,0.28,0.31,0.29,0.26,0.26,0.22,0.24,0.3,0.26,0.27,0.3,0.3,0.0,0.26,0.27,0.26,0.28,0.25,0.27,0.29,0.26,0.27,0.26,0.28,0.27,0.28,0.25,0.26,0.25,0.3,0.26,0.27,0.25,0.25,0.25,0.25,0.25,0.25,0.21,0.23,0.0,0.0,0.24,0.24,0.0,0.0,0.23,0.0,0.24,0.0,0.0,0.26,0.24,0.0,0.24,0.24,0.0,0.22,0.24,0.23,0.26,0.22,0.24,0.23,0.0,0.25,0.0,0.0,0.0,0.21,0.27,0.0,0.22,0.0,0.23,0.21,0.22,0.22,0.0,0.24,0.23,0.23,0.0,0.24,0.27,0.0,0.22,0.0,0.23,0.36,0.26,0.22,0.21,0.21,0.35,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.71000000000001
09/06/2021,0.85,0.87,0.75,0.75,0.93,0.8,0.75,0.72,0.79,0.64,0.76,0.79,0.76,0.6,0.62,0.64,0.59,0.73,0.54,0.7,0.58,0.54,0.53,0.6,0.52,0.5,0.59,0.6,0.57,0.64,0.51,0.57,0.65,0.53,0.52,0.47,0.54,0.46,0.51,0.48,0.38,0.59,0.49,0.47,0.57,0.45,0.5,0.46,0.45,0.4,0.44,0.41,0.47,0.39,0.47,0.51,0.31,0.39,0.4,0.24,0.42,0.37,0.49,0.37,0.39,0.4,0.38,0.38,0.41,0.33,0.0,0.4,0.31,0.34,0.35,0.26,0.42,0.34,0.37,0.26,0.35,0.28,0.36,0.48,0.33,0.33,0.3,0.35,0.3,0.27,0.34,0.34,0.31,0.33,0.38,0.31,0.3,0.0,0.22,0.33,0.34,0.32,0.3,0.29,0.33,0.33,0.33,0.32,0.42,0.33,0.29,0.33,0.27,0.25,0.32,0.29,0.28,0.32,0.29,0.3,0.29,0.3,0.27,0.29,0.3,0.28,0.26,0.27,0.32,0.3,0.26,0.26,0.24,0.24,0.3,0.26,0.27,0.3,0.3,0.0,0.26,0.27,0.26,0.27,0.25,0.27,0.3,0.26,0.27,0.26,0.28,0.26,0.28,0.25,0.27,0.25,0.3,0.26,0.27,0.25,0.25,0.25,0.24,0.25,0.25,0.0,0.23,0.22,0.0,0.24,0.23,0.0,0.0,0.23,0.0,0.24,0.21,0.0,0.26,0.24,0.0,0.24,0.25,0.0,0.22,0.24,0.23,0.26,0.22,0.24,0.23,0.21,0.24,0.0,0.0,0.0,0.21,0.27,0.0,0.23,0.0,0.23,0.21,0.0,0.22,0.0,0.23,0.23,0.23,0.0,0.24,0.28,0.0,0.0,0.0,0.23,0.36,0.25,0.0,0.0,0.22,0.35,0.31,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.82
09/07/2021,0.85,0.89,0.75,0.74,0.93,0.8,0.74,0.7,0.78,0.63,0.76,0.81,0.76,0.6,0.61,0.64,0.6,0.72,0.55,0.71,0.57,0.54,0.53,0.6,0.52,0.5,0.6,0.58,0.58,0.64,0.52,0.57,0.65,0.53,0.52,0.47,0.54,0.47,0.51,0.48,0.39,0.59,0.48,0.47,0.57,0.46,0.5,0.46,0.45,0.4,0.44,0.41,0.46,0.39,0.47,0.51,0.31,0.39,0.4,0.24,0.42,0.37,0.5,0.37,0.38,0.41,0.37,0.38,0.41,0.34,0.0,0.4,0.31,0.34,0.35,0.26,0.42,0.34,0.37,0.25,0.36,0.27,0.36,0.49,0.32,0.33,0.29,0.36,0.3,0.26,0.33,0.33,0.31,0.33,0.37,0.31,0.3,0.0,0.22,0.33,0.34,0.31,0.3,0.31,0.33,0.33,0.33,0.32,0.44,0.33,0.29,0.32,0.27,0.25,0.32,0.29,0.28,0.33,0.29,0.3,0.29,0.3,0.27,0.29,0.3,0.28,0.27,0.27,0.32,0.3,0.27,0.26,0.0,0.24,0.3,0.26,0.27,0.3,0.3,0.0,0.26,0.27,0.26,0.27,0.25,0.26,0.3,0.25,0.27,0.26,0.29,0.26,0.29,0.25,0.27,0.25,0.3,0.27,0.28,0.26,0.26,0.25,0.24,0.25,0.25,0.0,0.23,0.22,0.0,0.24,0.23,0.0,0.0,0.23,0.0,0.24,0.22,0.0,0.26,0.24,0.0,0.24,0.24,0.0,0.22,0.24,0.22,0.26,0.21,0.24,0.23,0.0,0.24,0.0,0.0,0.0,0.22,0.27,0.21,0.22,0.0,0.23,0.21,0.0,0.22,0.0,0.23,0.23,0.23,0.0,0.24,0.28,0.0,0.0,0.0,0.24,0.35,0.26,0.0,0.0,0.22,0.36,0.31,0.22,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.84
09/08/2021,0.85,0.89,0.75,0.74,0.93,0.8,0.74,0.7,0.78,0.63,0.76,0.81,0.76,0.6,0.61,0.64,0.6,0.72,0.55,0.71,0.57,0.54,0.53,0.6,0.52,0.5,0.6,0.58,0.58,0.64,0.52,0.57,0.65,0.53,0.52,0.47,0.54,0.47,0.51,0.48,0.39,0.59,0.48,0.47,0.57,0.46,0.5,0.46,0.45,0.4,0.44,0.41,0.46,0.39,0.47,0.51,0.31,0.39,0.4,0.24,0.42,0.37,0.5,0.37,0.38,0.41,0.37,0.38,0.41,0.34,0.0,0.4,0.31,0.34,0.35,0.26,0.42,0.34,0.37,0.25,0.36,0.27,0.36,0.49,0.32,0.33,0.29,0.36,0.3,0.26,0.33,0.33,0.31,0.33,0.37,0.31,0.3,0.0,0.22,0.33,0.34,0.31,0.3,0.31,0.33,0.33,0.33,0.32,0.44,0.33,0.29,0.32,0.27,0.25,0.32,0.29,0.28,0.33,0.29,0.3,0.29,0.3,0.27,0.29,0.3,0.28,0.27,0.27,0.32,0.3,0.27,0.26,0.0,0.24,0.3,0.26,0.27,0.3,0.3,0.0,0.26,0.27,0.26,0.27,0.25,0.26,0.3,0.25,0.27,0.26,0.29,0.26,0.29,0.25,0.27,0.25,0.3,0.27,0.28,0.26,0.26,0.25,0.24,0.25,0.25,0.0,0.23,0.22,0.0,0.24,0.23,0.0,0.0,0.23,0.0,0.24,0.22,0.0,0.26,0.24,0.0,0.24,0.24,0.0,0.22,0.24,0.22,0.26,0.21,0.24,0.23,0.0,0.24,0.0,0.0,0.0,0.22,0.27,0.21,0.22,0.0,0.23,0.21,0.0,0.22,0.0,0.23,0.23,0.23,0.0,0.24,0.28,0.0,0.0,0.0,0.24,0.35,0.26,0.0,0.0,0.22,0.36,0.31,0.22,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.84
09/09/2021,0.85,0.89,0.75,0.74,0.93,0.8,0.74,0.7,0.78,0.63,0.76,0.81,0.76,0.6,0.61,0.64,0.6,0.72,0.55,0.71,0.57,0.54,0.53,0.6,0.52,0.5,0.6,0.58,0.58,0.64,0.52,0.57,0.65,0.53,0.52,0.47,0.54,0.47,0.51,0.48,0.39,0.59,0.48,0.47,0.57,0.46,0.5,0.46,0.45,0.4,0.44,0.41,0.46,0.39,0.47,0.51,0.31,0.39,0.4,0.24,0.42,0.37,0.5,0.37,0.38,0.41,0.37,0.38,0.41,0.34,0.0,0.4,0.31,0.34,0.35,0.26,0.42,0.34,0.37,0.25,0.36,0.27,0.36,0.49,0.32,0.33,0.29,0.36,0.3,0.26,0.33,0.33,0.31,0.33,0.37,0.31,0.3,0.0,0.22,0.33,0.34,0.31,0.3,0.31,0.33,0.33,0.33,0.32,0.44,0.33,0.29,0.32,0.27,0.25,0.32,0.29,0.28,0.33,0.29,0.3,0.29,0.3,0.27,0.29,0.3,0.28,0.27,0.27,0.32,0.3,0.27,0.26,0.0,0.24,0.3,0.26,0.27,0.3,0.3,0.0,0.26,0.27,0.26,0.27,0.25,0.26,0.3,0.25,0.27,0.26,0.29,0.26,0.29,0.25,0.27,0.25,0.3,0.27,0.28,0.26,0.26,0.25,0.24,0.25,0.25,0.0,0.23,0.22,0.0,0.24,0.23,0.0,0.0,0.23,0.0,0.24,0.22,0.0,0.26,0.24,0.0,0.24,0.24,0.0,0.22,0.24,0.22,0.26,0.21,0.24,0.23,0.0,0.24,0.0,0.0,0.0,0.22,0.27,0.21,0.22,0.0,0.23,0.21,0.0,0.22,0.0,0.23,0.23,0.23,0.0,0.24,0.28,0.0,0.0,0.0,0.24,0.35,0.26,0.0,0.0,0.22,0.36,0.31,0.22,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.84
09/10/2021,0.84,0.88,0.74,0.78,0.93,0.79,0.74,0.7,0.77,0.65,0.76,0.8,0.75,0.59,0.63,0.63,0.6,0.69,0.55,0.76,0.57,0.54,0.54,0.0,0.53,0.51,0.6,0.6,0.57,0.63,0.55,0.59,0.65,0.52,0.51,0.47,0.52,0.46,0.52,0.49,0.39,0.6,0.47,0.46,0.57,0.46,0.51,0.46,0.44,0.4,0.44,0.41,0.46,0.38,0.48,0.52,0.3,0.38,0.4,0.24,0.42,0.37,0.5,0.36,0.39,0.41,0.37,0.38,0.4,0.34,0.0,0.4,0.31,0.33,0.35,0.26,0.42,0.33,0.37,0.26,0.36,0.27,0.37,0.5,0.31,0.34,0.29,0.36,0.29,0.27,0.33,0.34,0.31,0.32,0.38,0.31,0.29,0.0,0.22,0.33,0.36,0.31,0.3,0.29,0.33,0.32,0.33,0.31,0.42,0.33,0.3,0.32,0.26,0.25,0.33,0.29,0.29,0.33,0.28,0.3,0.28,0.31,0.27,0.28,0.3,0.28,0.27,0.26,0.32,0.3,0.28,0.26,0.0,0.24,0.3,0.26,0.26,0.3,0.3,0.0,0.25,0.27,0.26,0.27,0.24,0.26,0.3,0.25,0.27,0.26,0.29,0.25,0.29,0.24,0.27,0.25,0.3,0.27,0.27,0.26,0.25,0.25,0.24,0.26,0.25,0.0,0.23,0.22,0.0,0.24,0.23,0.0,0.0,0.23,0.0,0.24,0.22,0.0,0.26,0.24,0.0,0.24,0.24,0.0,0.22,0.23,0.22,0.26,0.0,0.24,0.23,0.0,0.24,0.21,0.0,0.0,0.22,0.28,0.0,0.22,0.0,0.23,0.0,0.0,0.22,0.0,0.23,0.23,0.23,0.0,0.24,0.28,0.0,0.0,0.0,0.24,0.36,0.25,0.0,0.0,0.22,0.36,0.31,0.22,0.21,0.61,0.22,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.80000000000001
09/13/2021,0.86,0.89,0.75,0.76,0.95,0.8,0.73,0.7,0.78,0.65,0.74,0.81,0.67,0.59,0.62,0.65,0.6,0.7,0.56,0.73,0.58,0.55,0.54,0.0,0.52,0.5,0.62,0.59,0.58,0.65,0.55,0.58,0.64,0.51,0.52,0.47,0.5,0.47,0.53,0.5,0.39,0.6,0.45,0.47,0.56,0.46,0.5,0.46,0.44,0.41,0.44,0.42,0.47,0.37,0.48,0.51,0.3,0.38,0.39,0.24,0.42,0.37,0.5,0.36,0.39,0.4,0.36,0.39,0.4,0.34,0.0,0.4,0.32,0.33,0.36,0.26,0.43,0.33,0.38,0.26,0.36,0.27,0.37,0.5,0.31,0.33,0.29,0.36,0.28,0.26,0.32,0.34,0.31,0.32,0.37,0.31,0.3,0.0,0.22,0.33,0.34,0.32,0.3,0.29,0.32,0.33,0.33,0.31,0.41,0.33,0.29,0.31,0.27,0.25,0.32,0.29,0.28,0.33,0.29,0.31,0.28,0.3,0.28,0.29,0.29,0.28,0.26,0.26,0.32,0.3,0.27,0.26,0.0,0.24,0.3,0.26,0.26,0.29,0.31,0.0,0.26,0.27,0.27,0.27,0.25,0.26,0.29,0.26,0.28,0.26,0.29,0.25,0.29,0.25,0.27,0.25,0.31,0.27,0.28,0.26,0.26,0.24,0.25,0.26,0.25,0.0,0.23,0.23,0.0,0.24,0.22,0.0,0.0,0.23,0.0,0.24,0.22,0.0,0.26,0.24,0.0,0.24,0.24,0.0,0.22,0.23,0.22,0.26,0.21,0.23,0.24,0.0,0.24,0.22,0.0,0.0,0.22,0.28,0.22,0.23,0.0,0.23,0.21,0.0,0.0,0.0,0.23,0.23,0.24,0.0,0.24,0.28,0.0,0.0,0.0,0.23,0.36,0.25,0.0,0.0,0.22,0.35,0.31,0.0,0.0,0.59,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.77000000000001
09/14/2021,0.86,0.88,0.75,0.78,0.92,0.82,0.72,0.68,0.76,0.66,0.76,0.79,0.68,0.59,0.62,0.63,0.58,0.7,0.56,0.75,0.59,0.54,0.53,0.0,0.53,0.52,0.6,0.58,0.58,0.65,0.57,0.6,0.64,0.49,0.54,0.46,0.51,0.47,0.54,0.5,0.39,0.61,0.45,0.48,0.55,0.44,0.48,0.47,0.45,0.41,0.44,0.41,0.48,0.38,0.5,0.52,0.3,0.38,0.4,0.24,0.42,0.36,0.5,0.36,0.39,0.42,0.36,0.38,0.4,0.34,0.0,0.39,0.33,0.34,0.35,0.27,0.45,0.33,0.37,0.25,0.36,0.27,0.37,0.51,0.32,0.33,0.29,0.36,0.28,0.27,0.32,0.34,0.33,0.34,0.38,0.32,0.31,0.0,0.22,0.34,0.33,0.32,0.3,0.3,0.31,0.33,0.34,0.3,0.41,0.33,0.29,0.31,0.26,0.25,0.32,0.29,0.28,0.36,0.29,0.31,0.27,0.29,0.28,0.29,0.29,0.27,0.26,0.27,0.32,0.29,0.28,0.26,0.0,0.24,0.3,0.26,0.26,0.3,0.31,0.0,0.26,0.27,0.27,0.27,0.24,0.25,0.28,0.26,0.28,0.26,0.29,0.25,0.29,0.24,0.26,0.25,0.3,0.27,0.28,0.25,0.25,0.24,0.24,0.26,0.25,0.0,0.22,0.24,0.0,0.23,0.23,0.0,0.0,0.23,0.0,0.24,0.22,0.0,0.25,0.24,0.0,0.24,0.25,0.0,0.22,0.23,0.23,0.26,0.0,0.23,0.23,0.0,0.24,0.22,0.0,0.0,0.21,0.28,0.22,0.23,0.0,0.22,0.21,0.0,0.0,0.0,0.23,0.22,0.23,0.0,0.24,0.28,0.0,0.0,0.0,0.23,0.37,0.24,0.0,0.0,0.22,0.36,0.31,0.22,0.0,0.6,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.82000000000001
09/15/2021,0.86,0.88,0.75,0.78,0.92,0.82,0.72,0.68,0.76,0.66,0.76,0.79,0.68,0.59,0.62,0.63,0.58,0.7,0.56,0.75,0.59,0.54,0.53,0.0,0.53,0.52,0.6,0.58,0.58,0.65,0.57,0.6,0.64,0.49,0.54,0.46,0.51,0.47,0.54,0.5,0.39,0.61,0.45,0.48,0.55,0.44,0.48,0.47,0.45,0.41,0.44,0.41,0.48,0.38,0.5,0.52,0.3,0.38,0.4,0.24,0.42,0.36,0.5,0.36,0.39,0.42,0.36,0.38,0.4,0.34,0.0,0.39,0.33,0.34,0.35,0.27,0.45,0.33,0.37,0.25,0.36,0.27,0.37,0.51,0.32,0.33,0.29,0.36,0.28,0.27,0.32,0.34,0.33,0.34,0.38,0.32,0.31,0.0,0.22,0.34,0.33,0.32,0.3,0.3,0.31,0.33,0.34,0.3,0.41,0.33,0.29,0.31,0.26,0.25,0.32,0.29,0.28,0.36,0.29,0.31,0.27,0.29,0.28,0.29,0.29,0.27,0.26,0.27,0.32,0.29,0.28,0.26,0.0,0.24,0.3,0.26,0.26,0.3,0.31,0.0,0.26,0.27,0.27,0.27,0.24,0.25,0.28,0.26,0.28,0.26,0.29,0.25,0.29,0.24,0.26,0.25,0.3,0.27,0.28,0.25,0.25,0.24,0.24,0.26,0.25,0.0,0.22,0.24,0.0,0.23,0.23,0.0,0.0,0.23,0.0,0.24,0.22,0.0,0.25,0.24,0.0,0.24,0.25,0.0,0.22,0.23,0.23,0.26,0.0,0.23,0.23,0.0,0.24,0.22,0.0,0.0,0.21,0.28,0.22,0.23,0.0,0.22,0.21,0.0,0.0,0.0,0.23,0.22,0.23,0.0,0.24,0.28,0.0,0.0,0.0,0.23,0.37,0.24,0.0,0.0,0.22,0.36,0.31,0.22,0.0,0.6,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.82000000000001
