,COST,RSG,WM,AJG,EXPD,PAYX,BRO,CERN,ZTS,HRL,TTC,NDAQ,SO,A,SHW,ORLY,DOV,LNT,ARES,MKC,ICE,OTIS,CMS,AEE,DPZ,GGG,DHR,AEP,ATR,ITW,GRMN,CG,BR,RPM,GWW,VRSN,AZO,WEC,AWK,XYL,FDS,EW,BAX,DG,EFX,XEL,IQV,ED,GD,CAG,CPRT,BLK,WST,PPG,AME,LBRDK,JCI,STE,ROP,SSNC,IT,APH,MTD,WTRG,NDSN,TT,RMD,WAT,BKI,AMGN,FAST,IEX,CSX,ETR,ROK,ES,ETN,SJM,PNW,CSL,ATO,NSC,HUM,TEL,MORN,LII,PEG,SCI,SYK,VRSK,PPL,REGN,GNTX,MNST,HUBB,DVA,DLB,UNP,CRL,HON,FRC,GPC,KEYS,FTV,MSCI,TRU,CPB,ODFL,IDXX,APO,ISRG,CBOE,CTAS,BRKR,EVRG,MKL,BLL,688208.SS,UGI,UHAL,ADI,SC,AFL,PKG,EMR,KSU,DTE,AKAM,FMC,NEE,AVY,EHC,CCK,FIS,MAS,TW,ALLE,KMI,POOL,JBHT,PPD,J,CARR,AOS,TSN,JKHY,PCAR,ERIE,SEIC,IP,EPAM,PKI,LDOS,CNC,TSCO,GL,NUE,WRB,CABO,HEI,FTNT,Y,CE,RS,CDW,TFX,LOW,BG,RE,RNR,MASI,CHRW,ATH,CTSH,MANH,TYL,HSIC,BIO,EMN,TDG,CMG,CBSH,WMB,LKQ,ZBRA,ACGL,TDY,HCA,NVDA,ROL,ANET,JAZZ,FBHS,NVR,STX,WSO,WU,DE,SYNH,IFF,SAR.AX,SNA,AVGO,NEM,TRMB,CAT,FISV,VMC,IAA,AVTR,VEEV,DECK,CAH,FFIV,APTV,DXCM,CGNX,SNPS,RHI,STLD,ALB,SCHW,MLM,PCTY,CTLT,CINF,PWR,FIVE,n/a,NOW,RGEN,NTAP,SIVB,PAYC,MTN,KMX,LPLA,CF,CBRE,IBKR,D,AGR,ECL,FE,CNA,CNP,ZBH,FLT,PH,CSGP,VRTX,SYY,CTVA,WAB,IR,BMRN,MOH,CDNS,ANSS,ROST,INCY,NWL,TREX,DLTR,AMD,PFG,DHI,BLDR,SUM
10/11/2021,0.58,0.57,0.53,0.54,0.43,0.52,0.52,0.41,0.47,0.39,0.4,0.48,0.45,0.45,0.47,0.46,0.46,0.44,0.51,0.39,0.45,0.43,0.44,0.44,0.44,0.39,0.47,0.42,0.37,0.4,0.45,0.42,0.42,0.38,0.38,0.37,0.44,0.41,0.45,0.41,0.47,0.41,0.4,0.38,0.42,0.38,0.38,0.41,0.42,0.38,0.4,0.37,0.44,0.34,0.36,0.39,0.39,0.39,0.37,0.36,0.46,0.4,0.37,0.37,0.4,0.35,0.38,0.36,0.33,0.31,0.36,0.35,0.37,0.37,0.38,0.39,0.37,0.35,0.33,0.38,0.33,0.35,0.31,0.37,0.37,0.3,0.36,0.4,0.35,0.4,0.35,0.33,0.36,0.35,0.35,0.33,0.31,0.33,0.38,0.34,0.37,0.33,0.36,0.34,0.38,0.35,0.32,0.39,0.32,0.33,0.37,0.35,0.35,0.33,0.35,0.34,0.38,0.0,0.31,0.37,0.32,0.34,0.32,0.34,0.32,0.32,0.33,0.28,0.0,0.35,0.32,0.28,0.32,0.0,0.3,0.3,0.29,0.29,0.3,0.33,0.32,0.31,0.34,0.28,0.34,0.31,0.29,0.3,0.3,0.0,0.35,0.34,0.29,0.0,0.32,0.3,0.3,0.31,0.29,0.29,0.37,0.29,0.31,0.28,0.3,0.28,0.32,0.32,0.31,0.29,0.32,0.28,0.3,0.32,0.31,0.29,0.3,0.32,0.0,0.28,0.34,0.0,0.29,0.28,0.0,0.29,0.29,0.32,0.29,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.28,0.0,0.0,0.31,0.0,0.0,0.0,0.28,0.0,0.3,0.0,0.28,0.29,0.0,0.0,0.29,0.0,0.31,0.3,0.0,0.32,0.0,0.47,0.0,0.0,0.28,0.31,0.29,0.28,0.0,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.58
10/12/2021,0.58,0.57,0.54,0.55,0.42,0.52,0.53,0.41,0.47,0.39,0.39,0.49,0.44,0.45,0.46,0.46,0.45,0.43,0.52,0.38,0.46,0.43,0.43,0.43,0.43,0.39,0.46,0.41,0.37,0.4,0.44,0.44,0.43,0.36,0.39,0.36,0.44,0.4,0.44,0.41,0.48,0.41,0.39,0.38,0.42,0.38,0.39,0.4,0.42,0.37,0.41,0.37,0.43,0.34,0.36,0.37,0.38,0.4,0.37,0.37,0.45,0.41,0.37,0.37,0.4,0.34,0.37,0.35,0.33,0.31,0.37,0.35,0.37,0.37,0.38,0.38,0.37,0.34,0.29,0.39,0.33,0.35,0.33,0.37,0.38,0.3,0.35,0.4,0.35,0.41,0.35,0.33,0.37,0.34,0.34,0.32,0.3,0.33,0.38,0.34,0.37,0.34,0.36,0.34,0.38,0.34,0.31,0.38,0.32,0.34,0.36,0.36,0.35,0.33,0.34,0.34,0.37,0.0,0.31,0.38,0.32,0.33,0.33,0.33,0.32,0.33,0.33,0.28,0.0,0.35,0.32,0.28,0.32,0.0,0.31,0.31,0.3,0.3,0.3,0.32,0.32,0.32,0.33,0.28,0.33,0.31,0.3,0.31,0.3,0.0,0.35,0.34,0.3,0.0,0.32,0.3,0.31,0.31,0.28,0.29,0.37,0.29,0.31,0.28,0.3,0.0,0.32,0.32,0.32,0.3,0.32,0.29,0.31,0.32,0.31,0.3,0.31,0.31,0.0,0.28,0.34,0.0,0.3,0.3,0.0,0.29,0.28,0.32,0.29,0.3,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.28,0.28,0.3,0.0,0.28,0.31,0.0,0.0,0.3,0.0,0.31,0.3,0.0,0.32,0.0,0.47,0.0,0.0,0.28,0.31,0.28,0.0,0.0,0.29,0.29,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.53
10/13/2021,0.58,0.57,0.54,0.55,0.42,0.52,0.53,0.41,0.47,0.39,0.39,0.49,0.44,0.45,0.46,0.46,0.45,0.43,0.52,0.38,0.46,0.43,0.43,0.43,0.43,0.39,0.46,0.41,0.37,0.4,0.44,0.44,0.43,0.36,0.39,0.36,0.44,0.4,0.44,0.41,0.48,0.41,0.39,0.38,0.42,0.38,0.39,0.4,0.42,0.37,0.41,0.37,0.43,0.34,0.36,0.37,0.38,0.4,0.37,0.37,0.45,0.41,0.37,0.37,0.4,0.34,0.37,0.35,0.33,0.31,0.37,0.35,0.37,0.37,0.38,0.38,0.37,0.34,0.29,0.39,0.33,0.35,0.33,0.37,0.38,0.3,0.35,0.4,0.35,0.41,0.35,0.33,0.37,0.34,0.34,0.32,0.3,0.33,0.38,0.34,0.37,0.34,0.36,0.34,0.38,0.34,0.31,0.38,0.32,0.34,0.36,0.36,0.35,0.33,0.34,0.34,0.37,0.0,0.31,0.38,0.32,0.33,0.33,0.33,0.32,0.33,0.33,0.28,0.0,0.35,0.32,0.28,0.32,0.0,0.31,0.31,0.3,0.3,0.3,0.32,0.32,0.32,0.33,0.28,0.33,0.31,0.3,0.31,0.3,0.0,0.35,0.34,0.3,0.0,0.32,0.3,0.31,0.31,0.28,0.29,0.37,0.29,0.31,0.28,0.3,0.0,0.32,0.32,0.32,0.3,0.32,0.29,0.31,0.32,0.31,0.3,0.31,0.31,0.0,0.28,0.34,0.0,0.3,0.3,0.0,0.29,0.28,0.32,0.29,0.3,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.28,0.28,0.3,0.0,0.28,0.31,0.0,0.0,0.3,0.0,0.31,0.3,0.0,0.32,0.0,0.47,0.0,0.0,0.28,0.31,0.28,0.0,0.0,0.29,0.29,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.53
10/14/2021,0.58,0.57,0.54,0.55,0.42,0.52,0.53,0.41,0.47,0.39,0.39,0.49,0.44,0.45,0.46,0.46,0.45,0.43,0.52,0.38,0.46,0.43,0.43,0.43,0.43,0.39,0.46,0.41,0.37,0.4,0.44,0.44,0.43,0.36,0.39,0.36,0.44,0.4,0.44,0.41,0.48,0.41,0.39,0.38,0.42,0.38,0.39,0.4,0.42,0.37,0.41,0.37,0.43,0.34,0.36,0.37,0.38,0.4,0.37,0.37,0.45,0.41,0.37,0.37,0.4,0.34,0.37,0.35,0.33,0.31,0.37,0.35,0.37,0.37,0.38,0.38,0.37,0.34,0.29,0.39,0.33,0.35,0.33,0.37,0.38,0.3,0.35,0.4,0.35,0.41,0.35,0.33,0.37,0.34,0.34,0.32,0.3,0.33,0.38,0.34,0.37,0.34,0.36,0.34,0.38,0.34,0.31,0.38,0.32,0.34,0.36,0.36,0.35,0.33,0.34,0.34,0.37,0.0,0.31,0.38,0.32,0.33,0.33,0.33,0.32,0.33,0.33,0.28,0.0,0.35,0.32,0.28,0.32,0.0,0.31,0.31,0.3,0.3,0.3,0.32,0.32,0.32,0.33,0.28,0.33,0.31,0.3,0.31,0.3,0.0,0.35,0.34,0.3,0.0,0.32,0.3,0.31,0.31,0.28,0.29,0.37,0.29,0.31,0.28,0.3,0.0,0.32,0.32,0.32,0.3,0.32,0.29,0.31,0.32,0.31,0.3,0.31,0.31,0.0,0.28,0.34,0.0,0.3,0.3,0.0,0.29,0.28,0.32,0.29,0.3,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.28,0.28,0.3,0.0,0.28,0.31,0.0,0.0,0.3,0.0,0.31,0.3,0.0,0.32,0.0,0.47,0.0,0.0,0.28,0.31,0.28,0.0,0.0,0.29,0.29,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.53
10/15/2021,0.58,0.58,0.54,0.55,0.43,0.52,0.54,0.41,0.47,0.4,0.38,0.49,0.44,0.44,0.46,0.46,0.45,0.42,0.51,0.38,0.46,0.43,0.43,0.44,0.43,0.39,0.46,0.41,0.37,0.4,0.44,0.44,0.43,0.37,0.39,0.36,0.44,0.4,0.44,0.4,0.49,0.41,0.39,0.38,0.42,0.38,0.38,0.42,0.43,0.37,0.41,0.37,0.43,0.35,0.36,0.36,0.38,0.4,0.37,0.37,0.45,0.4,0.36,0.37,0.4,0.34,0.37,0.35,0.32,0.3,0.38,0.34,0.36,0.37,0.38,0.39,0.37,0.34,0.29,0.39,0.33,0.35,0.33,0.37,0.37,0.31,0.35,0.4,0.34,0.41,0.35,0.33,0.39,0.34,0.34,0.32,0.3,0.33,0.38,0.34,0.37,0.34,0.36,0.34,0.38,0.34,0.31,0.38,0.32,0.35,0.35,0.36,0.36,0.33,0.34,0.35,0.37,0.0,0.32,0.38,0.32,0.34,0.33,0.33,0.31,0.33,0.33,0.28,0.0,0.34,0.32,0.0,0.31,0.0,0.31,0.31,0.29,0.31,0.3,0.33,0.32,0.32,0.33,0.28,0.34,0.31,0.3,0.31,0.3,0.28,0.35,0.33,0.3,0.0,0.32,0.3,0.32,0.31,0.0,0.29,0.38,0.29,0.31,0.29,0.3,0.0,0.33,0.32,0.32,0.3,0.32,0.29,0.32,0.32,0.31,0.3,0.3,0.31,0.0,0.28,0.34,0.0,0.31,0.3,0.0,0.3,0.29,0.32,0.29,0.3,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.28,0.28,0.3,0.0,0.28,0.3,0.0,0.0,0.3,0.0,0.31,0.3,0.0,0.32,0.0,0.35,0.0,0.0,0.28,0.31,0.29,0.0,0.0,0.29,0.3,0.28,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.49
10/18/2021,0.58,0.58,0.54,0.56,0.43,0.51,0.54,0.41,0.47,0.4,0.38,0.49,0.45,0.44,0.46,0.46,0.45,0.43,0.52,0.38,0.47,0.42,0.43,0.44,0.43,0.39,0.46,0.41,0.38,0.4,0.44,0.44,0.44,0.37,0.39,0.37,0.44,0.4,0.44,0.4,0.49,0.41,0.39,0.38,0.42,0.38,0.39,0.42,0.43,0.37,0.41,0.38,0.43,0.35,0.36,0.36,0.38,0.4,0.37,0.36,0.46,0.4,0.36,0.37,0.4,0.34,0.37,0.35,0.32,0.3,0.37,0.34,0.37,0.37,0.38,0.39,0.37,0.34,0.29,0.39,0.34,0.35,0.33,0.36,0.37,0.31,0.35,0.4,0.34,0.41,0.35,0.33,0.38,0.33,0.34,0.31,0.3,0.33,0.37,0.34,0.37,0.33,0.37,0.35,0.38,0.34,0.31,0.38,0.33,0.35,0.35,0.36,0.36,0.32,0.34,0.35,0.37,0.0,0.31,0.38,0.32,0.34,0.33,0.33,0.31,0.33,0.33,0.28,0.0,0.35,0.31,0.0,0.32,0.0,0.31,0.31,0.29,0.31,0.3,0.33,0.32,0.32,0.33,0.28,0.34,0.31,0.3,0.32,0.3,0.28,0.36,0.33,0.3,0.0,0.32,0.3,0.32,0.31,0.0,0.29,0.38,0.29,0.31,0.29,0.3,0.0,0.33,0.32,0.32,0.29,0.33,0.29,0.31,0.32,0.31,0.31,0.3,0.31,0.0,0.28,0.34,0.0,0.31,0.3,0.0,0.3,0.29,0.32,0.29,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.28,0.29,0.31,0.0,0.28,0.3,0.0,0.0,0.29,0.0,0.31,0.29,0.0,0.32,0.0,0.35,0.0,0.0,0.28,0.31,0.29,0.0,0.0,0.29,0.29,0.28,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.56
10/19/2021,0.57,0.57,0.54,0.56,0.42,0.51,0.55,0.41,0.47,0.39,0.38,0.49,0.44,0.44,0.46,0.46,0.46,0.42,0.5,0.38,0.46,0.43,0.42,0.43,0.4,0.39,0.45,0.4,0.38,0.41,0.44,0.45,0.45,0.38,0.39,0.37,0.45,0.4,0.43,0.41,0.49,0.41,0.38,0.38,0.42,0.38,0.39,0.4,0.43,0.36,0.41,0.39,0.42,0.36,0.36,0.36,0.39,0.4,0.37,0.36,0.45,0.41,0.37,0.37,0.4,0.34,0.37,0.35,0.32,0.3,0.38,0.34,0.37,0.36,0.39,0.38,0.38,0.33,0.29,0.4,0.34,0.36,0.34,0.37,0.37,0.31,0.36,0.39,0.34,0.41,0.35,0.33,0.38,0.32,0.34,0.31,0.3,0.34,0.37,0.34,0.37,0.33,0.37,0.35,0.38,0.34,0.3,0.39,0.32,0.35,0.35,0.35,0.36,0.33,0.34,0.35,0.36,0.0,0.31,0.39,0.32,0.33,0.33,0.31,0.31,0.33,0.33,0.28,0.0,0.35,0.31,0.0,0.31,0.0,0.31,0.3,0.3,0.31,0.3,0.36,0.31,0.31,0.34,0.28,0.33,0.31,0.3,0.31,0.3,0.0,0.36,0.33,0.3,0.0,0.32,0.3,0.32,0.3,0.27,0.29,0.38,0.29,0.32,0.29,0.3,0.0,0.33,0.32,0.32,0.29,0.33,0.29,0.31,0.33,0.32,0.31,0.29,0.31,0.0,0.27,0.33,0.0,0.31,0.31,0.0,0.3,0.28,0.32,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.28,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.28,0.28,0.3,0.0,0.29,0.3,0.0,0.0,0.3,0.0,0.31,0.29,0.0,0.31,0.0,0.31,0.0,0.0,0.29,0.31,0.29,0.0,0.0,0.3,0.28,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.41999999999999
10/20/2021,0.57,0.57,0.54,0.56,0.42,0.51,0.55,0.41,0.47,0.39,0.38,0.49,0.44,0.44,0.46,0.46,0.46,0.42,0.5,0.38,0.46,0.43,0.42,0.43,0.4,0.39,0.45,0.4,0.38,0.41,0.44,0.45,0.45,0.38,0.39,0.37,0.45,0.4,0.43,0.41,0.49,0.41,0.38,0.38,0.42,0.38,0.39,0.4,0.43,0.36,0.41,0.39,0.42,0.36,0.36,0.36,0.39,0.4,0.37,0.36,0.45,0.41,0.37,0.37,0.4,0.34,0.37,0.35,0.32,0.3,0.38,0.34,0.37,0.36,0.39,0.38,0.38,0.33,0.29,0.4,0.34,0.36,0.34,0.37,0.37,0.31,0.36,0.39,0.34,0.41,0.35,0.33,0.38,0.32,0.34,0.31,0.3,0.34,0.37,0.34,0.37,0.33,0.37,0.35,0.38,0.34,0.3,0.39,0.32,0.35,0.35,0.35,0.36,0.33,0.34,0.35,0.36,0.0,0.31,0.39,0.32,0.33,0.33,0.31,0.31,0.33,0.33,0.28,0.0,0.35,0.31,0.0,0.31,0.0,0.31,0.3,0.3,0.31,0.3,0.36,0.31,0.31,0.34,0.28,0.33,0.31,0.3,0.31,0.3,0.0,0.36,0.33,0.3,0.0,0.32,0.3,0.32,0.3,0.27,0.29,0.38,0.29,0.32,0.29,0.3,0.0,0.33,0.32,0.32,0.29,0.33,0.29,0.31,0.33,0.32,0.31,0.29,0.31,0.0,0.27,0.33,0.0,0.31,0.31,0.0,0.3,0.28,0.32,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.28,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.28,0.28,0.3,0.0,0.29,0.3,0.0,0.0,0.3,0.0,0.31,0.29,0.0,0.31,0.0,0.31,0.0,0.0,0.29,0.31,0.29,0.0,0.0,0.3,0.28,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.41999999999999
10/21/2021,0.49,0.52,0.55,0.45,0.43,0.45,0.45,0.51,0.41,0.39,0.4,0.46,0.53,0.42,0.46,0.43,0.43,0.45,0.3,0.51,0.5,0.4,0.46,0.46,0.3,0.42,0.35,0.49,0.0,0.51,0.41,0.32,0.46,0.45,0.39,0.44,0.39,0.43,0.39,0.41,0.38,0.39,0.45,0.39,0.3,0.45,0.41,0.5,0.48,0.4,0.35,0.38,0.37,0.36,0.45,0.0,0.4,0.4,0.47,0.4,0.0,0.41,0.35,0.41,0.4,0.35,0.31,0.35,0.36,0.39,0.43,0.44,0.39,0.4,0.39,0.4,0.42,0.38,0.0,0.4,0.44,0.39,0.42,0.35,0.33,0.36,0.46,0.34,0.42,0.36,0.46,0.33,0.0,0.38,0.38,0.32,0.0,0.41,0.32,0.43,0.32,0.36,0.4,0.39,0.34,0.35,0.34,0.37,0.31,0.29,0.3,0.29,0.36,0.32,0.46,0.38,0.36,0.0,0.0,0.33,0.3,0.0,0.42,0.4,0.39,0.0,0.48,0.32,0.32,0.37,0.36,0.0,0.32,0.34,0.4,0.35,0.37,0.34,0.34,0.37,0.0,0.33,0.32,0.32,0.38,0.39,0.33,0.0,0.0,0.34,0.32,0.0,0.31,0.29,0.33,0.0,0.0,0.41,0.3,0.33,0.0,0.0,0.33,0.0,0.37,0.31,0.34,0.0,0.36,0.0,0.31,0.38,0.0,0.37,0.0,0.3,0.3,0.33,0.3,0.29,0.3,0.0,0.37,0.35,0.32,0.39,0.35,0.29,0.0,0.36,0.35,0.0,0.32,0.32,0.0,0.36,0.0,0.0,0.0,0.29,0.0,0.34,0.3,0.32,0.3,0.32,0.38,0.35,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.29,0.0,0.34,0.0,0.0,0.0,0.33,0.0,0.0,0.32,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.29,0.47,0.44,0.43,0.41,0.37,0.37,0.36,0.34,0.33,0.33,0.33,0.32,0.31,0.31,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.03999999999999
10/22/2021,0.49,0.52,0.55,0.45,0.43,0.45,0.45,0.51,0.41,0.38,0.4,0.47,0.53,0.42,0.46,0.42,0.43,0.45,0.3,0.51,0.5,0.4,0.47,0.47,0.3,0.42,0.35,0.49,0.0,0.51,0.4,0.32,0.46,0.44,0.4,0.44,0.38,0.43,0.39,0.41,0.38,0.4,0.45,0.39,0.3,0.45,0.4,0.5,0.48,0.4,0.35,0.38,0.37,0.36,0.45,0.0,0.4,0.4,0.47,0.4,0.0,0.4,0.35,0.41,0.4,0.35,0.31,0.35,0.36,0.39,0.43,0.44,0.39,0.4,0.39,0.4,0.42,0.38,0.0,0.39,0.45,0.38,0.42,0.34,0.34,0.35,0.46,0.34,0.43,0.36,0.47,0.34,0.0,0.38,0.38,0.32,0.0,0.41,0.31,0.43,0.32,0.36,0.4,0.4,0.34,0.35,0.34,0.36,0.31,0.31,0.31,0.0,0.36,0.32,0.46,0.38,0.36,0.0,0.0,0.32,0.3,0.0,0.43,0.39,0.39,0.0,0.48,0.32,0.32,0.38,0.36,0.0,0.32,0.34,0.4,0.36,0.37,0.34,0.34,0.37,0.0,0.33,0.31,0.32,0.38,0.39,0.33,0.0,0.0,0.34,0.32,0.0,0.3,0.29,0.32,0.0,0.0,0.41,0.3,0.32,0.0,0.0,0.33,0.0,0.37,0.31,0.34,0.0,0.36,0.0,0.32,0.38,0.0,0.37,0.0,0.3,0.29,0.33,0.3,0.29,0.29,0.0,0.37,0.34,0.32,0.39,0.35,0.29,0.0,0.36,0.35,0.0,0.31,0.32,0.0,0.35,0.0,0.0,0.0,0.29,0.0,0.34,0.3,0.32,0.3,0.33,0.38,0.34,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.29,0.0,0.34,0.0,0.0,0.0,0.32,0.0,0.0,0.32,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.3,0.48,0.45,0.43,0.42,0.37,0.37,0.36,0.35,0.33,0.33,0.33,0.32,0.32,0.31,0.3,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.01999999999998
10/25/2021,0.49,0.52,0.56,0.45,0.43,0.45,0.45,0.51,0.41,0.38,0.4,0.44,0.54,0.42,0.46,0.42,0.43,0.45,0.3,0.51,0.49,0.4,0.47,0.47,0.29,0.42,0.36,0.49,0.0,0.5,0.41,0.32,0.46,0.45,0.39,0.43,0.38,0.44,0.39,0.41,0.38,0.4,0.46,0.39,0.3,0.45,0.41,0.51,0.47,0.4,0.35,0.37,0.37,0.36,0.45,0.0,0.4,0.4,0.46,0.4,0.0,0.4,0.35,0.41,0.39,0.35,0.31,0.35,0.35,0.39,0.43,0.44,0.39,0.4,0.39,0.4,0.42,0.38,0.0,0.4,0.45,0.39,0.43,0.34,0.34,0.35,0.46,0.34,0.43,0.35,0.47,0.34,0.0,0.37,0.38,0.32,0.0,0.41,0.32,0.43,0.32,0.36,0.39,0.4,0.33,0.35,0.34,0.37,0.31,0.31,0.31,0.29,0.36,0.32,0.46,0.38,0.37,0.0,0.0,0.32,0.3,0.0,0.43,0.4,0.39,0.0,0.48,0.32,0.32,0.38,0.36,0.0,0.33,0.34,0.4,0.35,0.37,0.34,0.34,0.38,0.0,0.33,0.31,0.32,0.39,0.39,0.33,0.0,0.0,0.34,0.31,0.3,0.3,0.31,0.32,0.0,0.0,0.41,0.29,0.32,0.0,0.0,0.33,0.0,0.37,0.31,0.34,0.29,0.36,0.0,0.31,0.38,0.0,0.36,0.0,0.3,0.3,0.34,0.3,0.0,0.0,0.0,0.36,0.34,0.32,0.39,0.35,0.3,0.0,0.36,0.35,0.0,0.32,0.32,0.0,0.36,0.0,0.0,0.0,0.29,0.0,0.34,0.29,0.32,0.3,0.33,0.37,0.35,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.3,0.49,0.46,0.43,0.42,0.38,0.37,0.37,0.34,0.33,0.33,0.33,0.31,0.32,0.31,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.12
