,AAPL,MSFT,AMZN,GOOGL,GOOG,NVDA,TSLA,JPM,V,UNH,HD,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,VZ,CRM,INTC,CSCO,PFE,ABT,KO,T,PEP,ABBV,NKE,TMO,CVX,MRK,WMT,ACN,LLY,DHR,TXN,MCD,MDT,QCOM,UPS,ORCL,LIN,UNP,BMY,NEE,C,AMGN,LOW,INTU,SBUX,MS,BLK,GS,AMAT,AMT,TGT,CAT,AMD,GE,AXP,DE,CVS,SCHW,CHTR,SPGI,ANTM,BKNG,PLD,MU,LRCX,MDLZ,GILD,TJX,COP,CI,PNC,CSX,CME,EQIX,GM,MMC,ATVI,CB,COF,BDX,FDX,CL,NSC,ILMN,EW,ICE,ITW,ADSK,APD,ADI,BSX,REGN,MCO,ETN,HUM,EMR,PGR,F,IDXX,WM,BIIB,FCX,ECL,VRTX,NEM,ROP,JCI,KLAC,LHX,DOW,TEL,TROW,EBAY,TT,A,MET,EXC,SLB,MSCI,SPG,APTV,DLR,INFO,APH,ALXN,BAX,PH,PPG,EA,SRE,BK,ALL,PRU,STZ,MPC,SYY,HPQ,TRV,PXD,MSI,MAR,IFF,TDG,GIS,DFS,KMI,YUM,CTAS,HLT,WELL,CMI,WBA,MTD,AFL,SWK,CTVA,ADM,ROK,WMB,MCK,AME,GLW,PEG,FAST,ZBRA,PCAR,AVB,VRSK,AWK,ANSS,KR,CBRE,STT,ES,KEYS,AMP,AJG,EQR,DAL,BLL,FITB,WST,LH,SYF,VFC,LYB,O,KHC,OXY,HSY,WY,ETSY,ED,OKE,BBY,WAT,RSG,4970.T,STATE STREET ESG LIQUID RESERV ESG LIQUID RESERVES F STIF USD,URI,GEN.,FTV,n/a,ALB,NTRS,XYL,HIG,ANET,DLTR,EXR,MLM,TSN,EIX,DVN,HAL,HES,ABC,ESS,VTR,GWW,STX,DRE,AKAM,KMX,PFG,TRMB,CAG,ETR,IEX,RCL,CAH,EMN,BXP,SJM,FMC,BIO,LVS,INCY,PHM,KEY,HRL,LNC,CBOE,HWM,RHI,LDOS,SNA,HAS,JNPR,HSIC,BWA,TAP,NWL,GL,NWSA,DVA,DXC,NLSN,VNO,DISCA,UAA,NWS,SUM
09/29/2021,8.1,7.89,5.23,3.01,2.83,1.93,2.2,1.7,1.37,1.34,1.25,1.23,1.09,1.12,1.1,1.04,0.91,0.86,0.79,0.97,0.77,0.84,0.86,0.78,0.74,0.68,0.75,0.67,0.67,0.84,0.68,0.65,0.71,0.76,0.65,0.72,0.65,0.65,0.62,0.53,0.47,0.52,0.56,0.47,0.47,0.56,0.51,0.43,0.52,0.56,0.47,0.53,0.44,0.46,0.46,0.45,0.42,0.38,0.45,0.4,0.4,0.35,0.39,0.4,0.34,0.37,0.32,0.36,0.33,0.29,0.31,0.3,0.31,0.3,0.31,0.25,0.29,0.24,0.25,0.26,0.26,0.28,0.2,0.28,0.26,0.25,0.19,0.23,0.22,0.22,0.26,0.24,0.22,0.22,0.2,0.34,0.22,0.24,0.22,0.21,0.18,0.2,0.19,0.19,0.2,0.21,0.15,0.17,0.2,0.16,0.15,0.18,0.19,0.19,0.16,0.15,0.17,0.16,0.17,0.16,0.18,0.16,0.17,0.14,0.19,0.16,0.14,0.15,0.18,0.16,0.0,0.14,0.13,0.13,0.13,0.14,0.15,0.14,0.14,0.13,0.14,0.15,0.11,0.14,0.13,0.14,0.14,0.12,0.12,0.13,0.14,0.11,0.13,0.13,0.13,0.12,0.11,0.12,0.13,0.12,0.11,0.11,0.12,0.12,0.11,0.11,0.1,0.1,0.11,0.11,0.11,0.1,0.11,0.12,0.11,0.1,0.1,0.11,0.11,0.1,0.12,0.11,0.11,0.1,0.1,0.11,0.1,0.12,0.1,0.1,0.0,0.0,0.09,0.0,0.0,0.09,0.1,0.1,0.09,0.09,0.0,0.09,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.04
09/30/2021,8.03,7.78,5.21,2.99,2.82,1.9,2.26,1.75,1.36,1.34,1.27,1.21,1.09,1.14,1.13,1.01,0.91,0.88,0.8,0.95,0.78,0.84,0.86,0.75,0.73,0.69,0.75,0.67,0.66,0.82,0.7,0.65,0.71,0.75,0.63,0.7,0.65,0.65,0.61,0.53,0.47,0.53,0.56,0.47,0.47,0.54,0.52,0.43,0.53,0.55,0.47,0.54,0.44,0.48,0.46,0.44,0.42,0.39,0.46,0.41,0.4,0.35,0.4,0.41,0.34,0.37,0.33,0.36,0.33,0.3,0.31,0.3,0.31,0.3,0.32,0.25,0.3,0.25,0.25,0.25,0.27,0.27,0.2,0.28,0.27,0.25,0.19,0.23,0.22,0.22,0.26,0.24,0.22,0.22,0.2,0.33,0.22,0.23,0.21,0.21,0.18,0.21,0.19,0.2,0.19,0.21,0.15,0.18,0.19,0.16,0.15,0.17,0.18,0.19,0.16,0.16,0.17,0.17,0.17,0.15,0.18,0.17,0.17,0.15,0.19,0.16,0.15,0.14,0.17,0.16,0.0,0.14,0.13,0.13,0.13,0.14,0.15,0.14,0.15,0.13,0.14,0.15,0.12,0.14,0.14,0.14,0.15,0.11,0.12,0.13,0.14,0.12,0.13,0.12,0.14,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.12,0.12,0.11,0.11,0.11,0.1,0.11,0.11,0.11,0.1,0.11,0.12,0.11,0.1,0.1,0.11,0.11,0.1,0.12,0.11,0.11,0.1,0.1,0.11,0.11,0.12,0.1,0.1,0.0,0.0,0.09,0.0,0.09,0.0,0.1,0.1,0.09,0.09,0.0,0.0,0.09,0.0,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.98000000000005
10/01/2021,8.0,7.65,5.18,2.94,2.77,1.85,2.26,1.78,1.36,1.35,1.27,1.23,1.1,1.14,1.15,0.99,0.9,0.91,0.81,0.94,0.79,0.84,0.86,0.76,0.74,0.7,0.75,0.68,0.67,0.81,0.72,0.67,0.72,0.74,0.63,0.69,0.65,0.65,0.61,0.53,0.48,0.54,0.56,0.47,0.48,0.55,0.52,0.44,0.52,0.54,0.47,0.54,0.44,0.47,0.44,0.44,0.42,0.4,0.44,0.42,0.4,0.36,0.41,0.41,0.34,0.36,0.33,0.36,0.33,0.29,0.3,0.3,0.32,0.3,0.33,0.25,0.3,0.25,0.25,0.25,0.27,0.27,0.21,0.28,0.27,0.25,0.19,0.23,0.22,0.21,0.26,0.24,0.22,0.22,0.21,0.33,0.22,0.23,0.21,0.22,0.19,0.21,0.19,0.2,0.19,0.21,0.15,0.18,0.19,0.16,0.16,0.17,0.18,0.18,0.16,0.16,0.17,0.16,0.17,0.15,0.17,0.17,0.17,0.16,0.18,0.16,0.15,0.15,0.17,0.16,0.0,0.15,0.13,0.13,0.14,0.14,0.15,0.14,0.15,0.13,0.15,0.15,0.12,0.14,0.14,0.14,0.15,0.12,0.12,0.13,0.14,0.12,0.13,0.12,0.14,0.12,0.12,0.12,0.12,0.12,0.11,0.12,0.12,0.12,0.11,0.11,0.11,0.1,0.11,0.11,0.11,0.1,0.11,0.12,0.11,0.1,0.1,0.12,0.11,0.1,0.11,0.11,0.11,0.1,0.1,0.11,0.11,0.11,0.1,0.1,0.0,0.09,0.09,0.0,0.09,0.0,0.1,0.1,0.09,0.09,0.0,0.0,0.09,0.0,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.88
10/04/2021,8.07,7.69,5.19,2.93,2.74,1.88,2.28,1.77,1.36,1.33,1.26,1.24,1.1,1.12,1.15,1.0,0.93,0.91,0.81,0.95,0.79,0.84,0.87,0.76,0.74,0.7,0.76,0.69,0.67,0.82,0.71,0.69,0.72,0.74,0.67,0.7,0.64,0.66,0.61,0.53,0.47,0.52,0.55,0.46,0.48,0.56,0.52,0.44,0.52,0.54,0.47,0.52,0.43,0.46,0.43,0.44,0.41,0.38,0.45,0.41,0.4,0.35,0.41,0.4,0.34,0.36,0.33,0.36,0.34,0.29,0.3,0.3,0.32,0.29,0.33,0.25,0.3,0.25,0.25,0.25,0.28,0.27,0.22,0.28,0.26,0.25,0.19,0.23,0.22,0.22,0.26,0.24,0.22,0.22,0.2,0.33,0.22,0.23,0.21,0.21,0.19,0.21,0.19,0.2,0.19,0.21,0.16,0.17,0.19,0.17,0.16,0.17,0.18,0.18,0.16,0.16,0.17,0.16,0.16,0.15,0.17,0.17,0.17,0.15,0.18,0.16,0.15,0.15,0.17,0.16,0.0,0.15,0.13,0.13,0.15,0.14,0.15,0.14,0.15,0.13,0.15,0.15,0.12,0.14,0.14,0.14,0.14,0.12,0.12,0.13,0.14,0.12,0.14,0.12,0.13,0.12,0.12,0.12,0.12,0.12,0.1,0.11,0.12,0.12,0.11,0.11,0.1,0.1,0.11,0.11,0.1,0.1,0.11,0.12,0.11,0.1,0.1,0.12,0.11,0.1,0.11,0.11,0.11,0.1,0.1,0.11,0.11,0.12,0.1,0.1,0.0,0.0,0.09,0.0,0.09,0.09,0.1,0.1,0.09,0.09,0.0,0.0,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.93
10/05/2021,8.04,7.79,5.12,2.95,2.77,1.85,2.25,1.79,1.39,1.32,1.25,1.22,1.12,1.15,1.15,0.99,0.94,0.93,0.81,0.95,0.79,0.84,0.86,0.75,0.74,0.7,0.75,0.69,0.67,0.81,0.72,0.74,0.7,0.74,0.66,0.68,0.64,0.65,0.62,0.52,0.47,0.53,0.55,0.47,0.48,0.56,0.52,0.44,0.52,0.54,0.48,0.52,0.43,0.46,0.43,0.44,0.41,0.38,0.44,0.42,0.41,0.35,0.4,0.4,0.34,0.36,0.33,0.36,0.34,0.28,0.29,0.3,0.31,0.29,0.34,0.25,0.3,0.25,0.25,0.25,0.27,0.28,0.22,0.28,0.27,0.25,0.19,0.23,0.22,0.21,0.25,0.23,0.22,0.22,0.2,0.32,0.22,0.22,0.21,0.21,0.18,0.21,0.19,0.2,0.19,0.21,0.15,0.17,0.19,0.16,0.15,0.17,0.18,0.18,0.16,0.16,0.17,0.16,0.16,0.15,0.17,0.17,0.17,0.15,0.18,0.16,0.15,0.14,0.17,0.16,0.0,0.15,0.13,0.13,0.15,0.14,0.15,0.14,0.15,0.13,0.15,0.15,0.12,0.14,0.14,0.14,0.15,0.13,0.12,0.13,0.14,0.12,0.13,0.12,0.14,0.12,0.12,0.12,0.12,0.12,0.1,0.12,0.12,0.12,0.11,0.11,0.1,0.1,0.11,0.11,0.1,0.1,0.11,0.12,0.11,0.1,0.1,0.12,0.11,0.1,0.11,0.11,0.11,0.1,0.1,0.11,0.11,0.11,0.1,0.1,0.0,0.09,0.09,0.0,0.09,0.09,0.1,0.1,0.09,0.09,0.0,0.0,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.9
10/06/2021,8.04,7.79,5.12,2.95,2.77,1.85,2.25,1.79,1.39,1.32,1.25,1.22,1.12,1.15,1.15,0.99,0.94,0.93,0.81,0.95,0.79,0.84,0.86,0.75,0.74,0.7,0.75,0.69,0.67,0.81,0.72,0.74,0.7,0.74,0.66,0.68,0.64,0.65,0.62,0.52,0.47,0.53,0.55,0.47,0.48,0.56,0.52,0.44,0.52,0.54,0.48,0.52,0.43,0.46,0.43,0.44,0.41,0.38,0.44,0.42,0.41,0.35,0.4,0.4,0.34,0.36,0.33,0.36,0.34,0.28,0.29,0.3,0.31,0.29,0.34,0.25,0.3,0.25,0.25,0.25,0.27,0.28,0.22,0.28,0.27,0.25,0.19,0.23,0.22,0.21,0.25,0.23,0.22,0.22,0.2,0.32,0.22,0.22,0.21,0.21,0.18,0.21,0.19,0.2,0.19,0.21,0.15,0.17,0.19,0.16,0.15,0.17,0.18,0.18,0.16,0.16,0.17,0.16,0.16,0.15,0.17,0.17,0.17,0.15,0.18,0.16,0.15,0.14,0.17,0.16,0.0,0.15,0.13,0.13,0.15,0.14,0.15,0.14,0.15,0.13,0.15,0.15,0.12,0.14,0.14,0.14,0.15,0.13,0.12,0.13,0.14,0.12,0.13,0.12,0.14,0.12,0.12,0.12,0.12,0.12,0.1,0.12,0.12,0.12,0.11,0.11,0.1,0.1,0.11,0.11,0.1,0.1,0.11,0.12,0.11,0.1,0.1,0.12,0.11,0.1,0.11,0.11,0.11,0.1,0.1,0.11,0.11,0.11,0.1,0.1,0.0,0.09,0.09,0.0,0.09,0.09,0.1,0.1,0.09,0.09,0.0,0.0,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.9
10/07/2021,7.94,7.73,5.04,2.93,2.75,1.79,2.3,1.81,1.38,1.32,1.26,1.23,1.09,1.15,1.17,0.97,0.95,0.95,0.82,0.95,0.79,0.83,0.86,0.75,0.75,0.71,0.76,0.7,0.68,0.81,0.73,0.77,0.7,0.74,0.65,0.68,0.64,0.66,0.61,0.52,0.46,0.54,0.55,0.49,0.48,0.57,0.53,0.44,0.53,0.53,0.48,0.52,0.43,0.46,0.42,0.44,0.41,0.39,0.44,0.42,0.41,0.35,0.4,0.4,0.35,0.36,0.32,0.37,0.34,0.29,0.29,0.3,0.31,0.29,0.35,0.25,0.31,0.25,0.25,0.25,0.28,0.27,0.22,0.28,0.27,0.25,0.19,0.23,0.23,0.2,0.24,0.23,0.22,0.22,0.2,0.32,0.22,0.22,0.21,0.21,0.18,0.21,0.19,0.2,0.19,0.21,0.15,0.17,0.19,0.16,0.16,0.17,0.18,0.18,0.16,0.16,0.17,0.16,0.16,0.15,0.17,0.17,0.17,0.16,0.18,0.16,0.16,0.15,0.17,0.16,0.0,0.15,0.13,0.13,0.15,0.14,0.16,0.14,0.15,0.13,0.15,0.15,0.12,0.14,0.15,0.14,0.15,0.12,0.12,0.14,0.14,0.12,0.14,0.13,0.14,0.13,0.12,0.12,0.12,0.12,0.1,0.12,0.12,0.12,0.12,0.11,0.1,0.1,0.11,0.11,0.1,0.1,0.11,0.12,0.12,0.1,0.1,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.11,0.11,0.11,0.1,0.1,0.0,0.09,0.09,0.0,0.1,0.09,0.1,0.09,0.09,0.1,0.0,0.0,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.93
10/08/2021,7.94,7.73,5.04,2.93,2.75,1.79,2.3,1.81,1.38,1.32,1.26,1.23,1.09,1.15,1.17,0.97,0.95,0.95,0.82,0.95,0.79,0.83,0.86,0.75,0.75,0.71,0.76,0.7,0.68,0.81,0.73,0.77,0.7,0.74,0.65,0.68,0.64,0.66,0.61,0.52,0.46,0.54,0.55,0.49,0.48,0.57,0.53,0.44,0.53,0.53,0.48,0.52,0.43,0.46,0.42,0.44,0.41,0.39,0.44,0.42,0.41,0.35,0.4,0.4,0.35,0.36,0.32,0.37,0.34,0.29,0.29,0.3,0.31,0.29,0.35,0.25,0.31,0.25,0.25,0.25,0.28,0.27,0.22,0.28,0.27,0.25,0.19,0.23,0.23,0.2,0.24,0.23,0.22,0.22,0.2,0.32,0.22,0.22,0.21,0.21,0.18,0.21,0.19,0.2,0.19,0.21,0.15,0.17,0.19,0.16,0.16,0.17,0.18,0.18,0.16,0.16,0.17,0.16,0.16,0.15,0.17,0.17,0.17,0.16,0.18,0.16,0.16,0.15,0.17,0.16,0.0,0.15,0.13,0.13,0.15,0.14,0.16,0.14,0.15,0.13,0.15,0.15,0.12,0.14,0.15,0.14,0.15,0.12,0.12,0.14,0.14,0.12,0.14,0.13,0.14,0.13,0.12,0.12,0.12,0.12,0.1,0.12,0.12,0.12,0.12,0.11,0.1,0.1,0.11,0.11,0.1,0.1,0.11,0.12,0.12,0.1,0.1,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.11,0.11,0.11,0.1,0.1,0.0,0.09,0.09,0.0,0.1,0.09,0.1,0.09,0.09,0.1,0.0,0.0,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.93
10/11/2021,7.98,7.85,5.09,2.98,2.79,1.86,2.28,1.8,1.38,1.35,1.27,1.23,1.09,1.15,1.16,0.98,0.93,0.91,0.79,0.94,0.78,0.82,0.85,0.74,0.74,0.69,0.77,0.7,0.69,0.81,0.72,0.74,0.7,0.74,0.66,0.68,0.64,0.66,0.61,0.51,0.46,0.54,0.55,0.49,0.47,0.56,0.52,0.43,0.52,0.52,0.47,0.51,0.42,0.47,0.42,0.43,0.4,0.38,0.46,0.41,0.4,0.35,0.39,0.41,0.34,0.36,0.33,0.36,0.34,0.28,0.28,0.3,0.3,0.28,0.34,0.25,0.3,0.26,0.26,0.24,0.29,0.28,0.21,0.28,0.27,0.24,0.19,0.23,0.23,0.21,0.25,0.25,0.22,0.22,0.21,0.32,0.22,0.21,0.21,0.21,0.19,0.21,0.19,0.21,0.19,0.21,0.15,0.18,0.19,0.16,0.15,0.17,0.18,0.17,0.17,0.16,0.17,0.15,0.17,0.15,0.17,0.17,0.17,0.15,0.18,0.16,0.16,0.14,0.17,0.16,0.0,0.14,0.13,0.13,0.14,0.14,0.16,0.14,0.15,0.13,0.15,0.15,0.12,0.14,0.15,0.14,0.15,0.12,0.12,0.13,0.14,0.12,0.14,0.13,0.14,0.12,0.12,0.12,0.12,0.12,0.1,0.11,0.12,0.12,0.12,0.11,0.1,0.1,0.11,0.11,0.1,0.1,0.11,0.12,0.11,0.1,0.1,0.12,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.11,0.11,0.11,0.1,0.1,0.0,0.09,0.09,0.0,0.1,0.09,0.1,0.1,0.09,0.1,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.93
10/12/2021,7.97,7.86,5.08,2.99,2.81,1.84,2.26,1.8,1.38,1.36,1.26,1.23,1.09,1.14,1.17,0.98,0.89,0.94,0.78,0.93,0.78,0.83,0.84,0.75,0.75,0.68,0.77,0.7,0.69,0.82,0.74,0.73,0.7,0.74,0.66,0.67,0.64,0.66,0.6,0.51,0.47,0.55,0.54,0.5,0.46,0.56,0.52,0.43,0.52,0.52,0.47,0.52,0.42,0.47,0.41,0.42,0.4,0.38,0.45,0.41,0.4,0.35,0.39,0.41,0.33,0.36,0.33,0.36,0.34,0.28,0.28,0.3,0.3,0.28,0.36,0.25,0.31,0.27,0.26,0.23,0.3,0.28,0.21,0.29,0.27,0.24,0.19,0.23,0.24,0.21,0.24,0.26,0.22,0.21,0.21,0.32,0.22,0.21,0.21,0.21,0.19,0.21,0.19,0.21,0.18,0.21,0.15,0.18,0.19,0.16,0.15,0.17,0.18,0.17,0.17,0.16,0.17,0.15,0.17,0.15,0.16,0.17,0.17,0.16,0.18,0.16,0.16,0.14,0.17,0.16,0.0,0.14,0.13,0.13,0.14,0.14,0.16,0.14,0.15,0.13,0.15,0.15,0.12,0.14,0.16,0.14,0.15,0.12,0.12,0.13,0.14,0.12,0.13,0.13,0.14,0.12,0.12,0.12,0.11,0.12,0.1,0.11,0.12,0.12,0.12,0.11,0.1,0.1,0.11,0.11,0.1,0.11,0.11,0.12,0.11,0.1,0.1,0.12,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.11,0.11,0.11,0.1,0.1,0.0,0.09,0.09,0.0,0.1,0.09,0.1,0.1,0.09,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.92
10/13/2021,7.97,7.86,5.08,2.99,2.81,1.84,2.26,1.8,1.38,1.36,1.26,1.23,1.09,1.14,1.17,0.98,0.89,0.94,0.78,0.93,0.78,0.83,0.84,0.75,0.75,0.68,0.77,0.7,0.69,0.82,0.74,0.73,0.7,0.74,0.66,0.67,0.64,0.66,0.6,0.51,0.47,0.55,0.54,0.5,0.46,0.56,0.52,0.43,0.52,0.52,0.47,0.52,0.42,0.47,0.41,0.42,0.4,0.38,0.45,0.41,0.4,0.35,0.39,0.41,0.33,0.36,0.33,0.36,0.34,0.28,0.28,0.3,0.3,0.28,0.36,0.25,0.31,0.27,0.26,0.23,0.3,0.28,0.21,0.29,0.27,0.24,0.19,0.23,0.24,0.21,0.24,0.26,0.22,0.21,0.21,0.32,0.22,0.21,0.21,0.21,0.19,0.21,0.19,0.21,0.18,0.21,0.15,0.18,0.19,0.16,0.15,0.17,0.18,0.17,0.17,0.16,0.17,0.15,0.17,0.15,0.16,0.17,0.17,0.16,0.18,0.16,0.16,0.14,0.17,0.16,0.0,0.14,0.13,0.13,0.14,0.14,0.16,0.14,0.15,0.13,0.15,0.15,0.12,0.14,0.16,0.14,0.15,0.12,0.12,0.13,0.14,0.12,0.13,0.13,0.14,0.12,0.12,0.12,0.11,0.12,0.1,0.11,0.12,0.12,0.12,0.11,0.1,0.1,0.11,0.11,0.1,0.11,0.11,0.12,0.11,0.1,0.1,0.12,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.11,0.11,0.11,0.1,0.1,0.0,0.09,0.09,0.0,0.1,0.09,0.1,0.1,0.09,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.92
