,AAPL,MSFT,AMZN,FB,GOOG,GOOGL,BRK.B,TSLA,JPM,NVDA,JNJ,V,UNH,HD,PG,BAC,DIS,MA,PYPL,ADBE,CMCSA,PFE,CSCO,LLY,KO,VZ,INTC,NFLX,PEP,CRM,ABT,TMO,NKE,XOM,WMT,ABBV,ACN,COST,AVGO,ORCL,MRK,DHR,MCD,T,WFC,CVX,TXN,MDT,QCOM,HON,NEE,LIN,UNP,MS,LOW,C,AMD,INTU,UPS,PM,SBUX,BMY,AMGN,GS,TGT,BA,RTX,MRNA,CAT,BLK,AMAT,ISRG,DE,AXP,CHTR,CVS,NOW,IBM,MMM,SPGI,SCHW,GE.,ZTS,SQ,ADP,ANTM,LMT,MDLZ,SYK,TJX,FIS,BKNG,ZM,PNC,LRCX,COF,USB,MU,CSX,MMC,CB,TFC,SHW,EL,ILMN,ITW,MO,AON,DUK,GILD,ADSK,CI,EW,CME,COP,NSC,FDX,SO,BX,HCA,BDX,ETN,ATVI,MCO,CL,GM,ICE,WM,TMUS,FISV,EMR,ADI,APD,BSX,IDXX,DG,NOC,PGR,NXPI,ECL,EBAY,HUM,D,JCI,BIIB,MSCI,KLAC,ALGN,FCX,CMG,TEL,GPN,LHX,REGN,A,ROP,VRTX,IFF,TROW,SNAP,DXCM,CARR,MRVL,TT,KMB,GD,ROST,F,AEP,NEM,HPQ,APH,ORLY,LULU,MET,DOW,VEEV,CDNS,SNPS,BK,TWTR,FTNT,AIG,ALL,APTV,DFS,CRWD,TEAM,YUM,PPG,TRV,EA,EXC,RMD,WDAY,PRU,MSI,AZO,SRE,IQV,MNST,CTSH,GE,PANW,PH,MCHP,MTD,BAX,MAR,EOG,SYY,HLT,MPC,XLNX,SLB,MTCH,EPAM,PAYX,TTD,ROK,CNC,GIS,AFL,AMP,ADM,PXD,MCK,XEL,PSX,CTAS,GLW,KR,SUM
10/22/2021,6.04,5.26,3.61,1.91,2.03,2.03,1.3,1.6,1.2,1.27,1.0,0.92,0.96,0.91,0.84,0.85,0.73,0.76,0.74,0.72,0.57,0.55,0.55,0.51,0.52,0.51,0.55,0.67,0.54,0.61,0.49,0.55,0.47,0.55,0.48,0.45,0.51,0.5,0.48,0.49,0.46,0.43,0.43,0.38,0.4,0.44,0.42,0.39,0.35,0.37,0.38,0.38,0.37,0.35,0.4,0.33,0.37,0.35,0.33,0.32,0.32,0.27,0.28,0.32,0.3,0.28,0.3,0.25,0.26,0.28,0.29,0.28,0.24,0.28,0.24,0.26,0.3,0.26,0.23,0.26,0.26,0.0,0.23,0.21,0.22,0.23,0.22,0.2,0.21,0.19,0.18,0.22,0.15,0.2,0.19,0.18,0.19,0.18,0.18,0.19,0.18,0.19,0.17,0.17,0.14,0.17,0.18,0.19,0.17,0.16,0.15,0.17,0.17,0.17,0.21,0.17,0.13,0.15,0.17,0.16,0.15,0.15,0.14,0.15,0.15,0.16,0.17,0.16,0.12,0.15,0.14,0.22,0.15,0.14,0.13,0.13,0.15,0.13,0.12,0.13,0.14,0.14,0.12,0.13,0.1,0.12,0.12,0.1,0.12,0.12,0.12,0.11,0.12,0.11,0.12,0.11,0.11,0.11,0.11,0.11,0.12,0.11,0.12,0.1,0.11,0.11,0.0,0.12,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.1,0.1,0.11,0.11,0.11,0.1,0.11,0.11,0.09,0.1,0.1,0.12,0.12,0.0,0.0,0.0,0.0,0.1,0.0,0.11,0.1,0.1,0.1,0.0,0.09,0.0,0.09,0.23,0.12,0.0,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.09,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.30000000000001
10/25/2021,6.09,5.2,3.54,1.92,2.0,1.99,1.31,1.57,1.22,1.25,1.01,0.91,0.97,0.91,0.82,0.86,0.72,0.75,0.7,0.72,0.58,0.56,0.56,0.51,0.52,0.52,0.55,0.65,0.54,0.6,0.51,0.56,0.47,0.55,0.49,0.45,0.51,0.5,0.48,0.48,0.48,0.44,0.42,0.38,0.41,0.45,0.43,0.38,0.35,0.37,0.39,0.38,0.36,0.34,0.4,0.33,0.36,0.35,0.33,0.31,0.31,0.28,0.29,0.31,0.3,0.27,0.3,0.24,0.26,0.27,0.29,0.28,0.24,0.29,0.25,0.26,0.3,0.25,0.23,0.25,0.26,0.0,0.23,0.21,0.22,0.25,0.22,0.2,0.22,0.18,0.18,0.21,0.15,0.21,0.19,0.18,0.2,0.18,0.18,0.2,0.18,0.19,0.17,0.16,0.14,0.17,0.18,0.2,0.17,0.16,0.15,0.17,0.17,0.17,0.22,0.17,0.13,0.16,0.18,0.16,0.16,0.15,0.14,0.15,0.15,0.16,0.17,0.16,0.13,0.15,0.14,0.22,0.15,0.14,0.13,0.13,0.15,0.13,0.12,0.13,0.14,0.14,0.13,0.13,0.1,0.12,0.12,0.11,0.12,0.12,0.12,0.11,0.12,0.11,0.12,0.11,0.11,0.11,0.11,0.11,0.12,0.11,0.12,0.1,0.11,0.11,0.0,0.12,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.1,0.1,0.11,0.11,0.11,0.1,0.11,0.11,0.1,0.1,0.1,0.11,0.12,0.0,0.0,0.1,0.09,0.1,0.0,0.11,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.23,0.12,0.0,0.0,0.0,0.1,0.1,0.11,0.0,0.0,0.0,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.23
10/26/2021,6.07,5.24,3.55,1.92,2.0,1.99,1.3,1.62,1.21,1.28,1.0,0.9,0.98,0.92,0.81,0.85,0.72,0.74,0.66,0.73,0.57,0.56,0.55,0.5,0.52,0.52,0.56,0.67,0.53,0.59,0.51,0.56,0.47,0.54,0.49,0.45,0.51,0.51,0.49,0.48,0.48,0.43,0.42,0.38,0.41,0.44,0.43,0.38,0.35,0.37,0.39,0.38,0.37,0.34,0.4,0.32,0.37,0.35,0.33,0.31,0.31,0.27,0.29,0.31,0.3,0.27,0.3,0.25,0.26,0.27,0.29,0.28,0.24,0.28,0.25,0.26,0.3,0.23,0.23,0.25,0.26,0.0,0.23,0.22,0.22,0.25,0.22,0.2,0.22,0.18,0.18,0.21,0.15,0.21,0.18,0.17,0.2,0.18,0.19,0.2,0.18,0.19,0.18,0.17,0.14,0.17,0.17,0.2,0.17,0.16,0.16,0.17,0.17,0.17,0.21,0.17,0.14,0.16,0.18,0.17,0.15,0.15,0.14,0.15,0.14,0.16,0.16,0.16,0.12,0.15,0.14,0.23,0.15,0.15,0.13,0.13,0.15,0.13,0.12,0.13,0.14,0.14,0.13,0.13,0.1,0.13,0.13,0.1,0.12,0.12,0.12,0.11,0.12,0.11,0.12,0.12,0.11,0.11,0.11,0.11,0.13,0.11,0.12,0.1,0.1,0.11,0.0,0.13,0.1,0.1,0.1,0.11,0.12,0.11,0.11,0.1,0.11,0.11,0.11,0.11,0.1,0.11,0.11,0.0,0.1,0.0,0.11,0.12,0.0,0.0,0.1,0.1,0.1,0.0,0.11,0.1,0.1,0.1,0.0,0.09,0.0,0.0,0.22,0.11,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.09,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.23
10/27/2021,6.07,5.24,3.55,1.92,2.0,1.99,1.3,1.62,1.21,1.28,1.0,0.9,0.98,0.92,0.81,0.85,0.72,0.74,0.66,0.73,0.57,0.56,0.55,0.5,0.52,0.52,0.56,0.67,0.53,0.59,0.51,0.56,0.47,0.54,0.49,0.45,0.51,0.51,0.49,0.48,0.48,0.43,0.42,0.38,0.41,0.44,0.43,0.38,0.35,0.37,0.39,0.38,0.37,0.34,0.4,0.32,0.37,0.35,0.33,0.31,0.31,0.27,0.29,0.31,0.3,0.27,0.3,0.25,0.26,0.27,0.29,0.28,0.24,0.28,0.25,0.26,0.3,0.23,0.23,0.25,0.26,0.0,0.23,0.22,0.22,0.25,0.22,0.2,0.22,0.18,0.18,0.21,0.15,0.21,0.18,0.17,0.2,0.18,0.19,0.2,0.18,0.19,0.18,0.17,0.14,0.17,0.17,0.2,0.17,0.16,0.16,0.17,0.17,0.17,0.21,0.17,0.14,0.16,0.18,0.17,0.15,0.15,0.14,0.15,0.14,0.16,0.16,0.16,0.12,0.15,0.14,0.23,0.15,0.15,0.13,0.13,0.15,0.13,0.12,0.13,0.14,0.14,0.13,0.13,0.1,0.13,0.13,0.1,0.12,0.12,0.12,0.11,0.12,0.11,0.12,0.12,0.11,0.11,0.11,0.11,0.13,0.11,0.12,0.1,0.1,0.11,0.0,0.13,0.1,0.1,0.1,0.11,0.12,0.11,0.11,0.1,0.11,0.11,0.11,0.11,0.1,0.11,0.11,0.0,0.1,0.0,0.11,0.12,0.0,0.0,0.1,0.1,0.1,0.0,0.11,0.1,0.1,0.1,0.0,0.09,0.0,0.0,0.22,0.11,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.09,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.23
10/28/2021,6.07,5.24,3.55,1.92,2.0,1.99,1.3,1.62,1.21,1.28,1.0,0.9,0.98,0.92,0.81,0.85,0.72,0.74,0.66,0.73,0.57,0.56,0.55,0.5,0.52,0.52,0.56,0.67,0.53,0.59,0.51,0.56,0.47,0.54,0.49,0.45,0.51,0.51,0.49,0.48,0.48,0.43,0.42,0.38,0.41,0.44,0.43,0.38,0.35,0.37,0.39,0.38,0.37,0.34,0.4,0.32,0.37,0.35,0.33,0.31,0.31,0.27,0.29,0.31,0.3,0.27,0.3,0.25,0.26,0.27,0.29,0.28,0.24,0.28,0.25,0.26,0.3,0.23,0.23,0.25,0.26,0.0,0.23,0.22,0.22,0.25,0.22,0.2,0.22,0.18,0.18,0.21,0.15,0.21,0.18,0.17,0.2,0.18,0.19,0.2,0.18,0.19,0.18,0.17,0.14,0.17,0.17,0.2,0.17,0.16,0.16,0.17,0.17,0.17,0.21,0.17,0.14,0.16,0.18,0.17,0.15,0.15,0.14,0.15,0.14,0.16,0.16,0.16,0.12,0.15,0.14,0.23,0.15,0.15,0.13,0.13,0.15,0.13,0.12,0.13,0.14,0.14,0.13,0.13,0.1,0.13,0.13,0.1,0.12,0.12,0.12,0.11,0.12,0.11,0.12,0.12,0.11,0.11,0.11,0.11,0.13,0.11,0.12,0.1,0.1,0.11,0.0,0.13,0.1,0.1,0.1,0.11,0.12,0.11,0.11,0.1,0.11,0.11,0.11,0.11,0.1,0.11,0.11,0.0,0.1,0.0,0.11,0.12,0.0,0.0,0.1,0.1,0.1,0.0,0.11,0.1,0.1,0.1,0.0,0.09,0.0,0.0,0.22,0.11,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.09,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.23
10/29/2021,6.07,5.24,3.55,1.92,2.0,1.99,1.3,1.62,1.21,1.28,1.0,0.9,0.98,0.92,0.81,0.85,0.72,0.74,0.66,0.73,0.57,0.56,0.55,0.5,0.52,0.52,0.56,0.67,0.53,0.59,0.51,0.56,0.47,0.54,0.49,0.45,0.51,0.51,0.49,0.48,0.48,0.43,0.42,0.38,0.41,0.44,0.43,0.38,0.35,0.37,0.39,0.38,0.37,0.34,0.4,0.32,0.37,0.35,0.33,0.31,0.31,0.27,0.29,0.31,0.3,0.27,0.3,0.25,0.26,0.27,0.29,0.28,0.24,0.28,0.25,0.26,0.3,0.23,0.23,0.25,0.26,0.0,0.23,0.22,0.22,0.25,0.22,0.2,0.22,0.18,0.18,0.21,0.15,0.21,0.18,0.17,0.2,0.18,0.19,0.2,0.18,0.19,0.18,0.17,0.14,0.17,0.17,0.2,0.17,0.16,0.16,0.17,0.17,0.17,0.21,0.17,0.14,0.16,0.18,0.17,0.15,0.15,0.14,0.15,0.14,0.16,0.16,0.16,0.12,0.15,0.14,0.23,0.15,0.15,0.13,0.13,0.15,0.13,0.12,0.13,0.14,0.14,0.13,0.13,0.1,0.13,0.13,0.1,0.12,0.12,0.12,0.11,0.12,0.11,0.12,0.12,0.11,0.11,0.11,0.11,0.13,0.11,0.12,0.1,0.1,0.11,0.0,0.13,0.1,0.1,0.1,0.11,0.12,0.11,0.11,0.1,0.11,0.11,0.11,0.11,0.1,0.11,0.11,0.0,0.1,0.0,0.11,0.12,0.0,0.0,0.1,0.1,0.1,0.0,0.11,0.1,0.1,0.1,0.0,0.09,0.0,0.0,0.22,0.11,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.09,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.23
11/01/2021,6.07,5.24,3.55,1.92,2.0,1.99,1.3,1.62,1.21,1.28,1.0,0.9,0.98,0.92,0.81,0.85,0.72,0.74,0.66,0.73,0.57,0.56,0.55,0.5,0.52,0.52,0.56,0.67,0.53,0.59,0.51,0.56,0.47,0.54,0.49,0.45,0.51,0.51,0.49,0.48,0.48,0.43,0.42,0.38,0.41,0.44,0.43,0.38,0.35,0.37,0.39,0.38,0.37,0.34,0.4,0.32,0.37,0.35,0.33,0.31,0.31,0.27,0.29,0.31,0.3,0.27,0.3,0.25,0.26,0.27,0.29,0.28,0.24,0.28,0.25,0.26,0.3,0.23,0.23,0.25,0.26,0.0,0.23,0.22,0.22,0.25,0.22,0.2,0.22,0.18,0.18,0.21,0.15,0.21,0.18,0.17,0.2,0.18,0.19,0.2,0.18,0.19,0.18,0.17,0.14,0.17,0.17,0.2,0.17,0.16,0.16,0.17,0.17,0.17,0.21,0.17,0.14,0.16,0.18,0.17,0.15,0.15,0.14,0.15,0.14,0.16,0.16,0.16,0.12,0.15,0.14,0.23,0.15,0.15,0.13,0.13,0.15,0.13,0.12,0.13,0.14,0.14,0.13,0.13,0.1,0.13,0.13,0.1,0.12,0.12,0.12,0.11,0.12,0.11,0.12,0.12,0.11,0.11,0.11,0.11,0.13,0.11,0.12,0.1,0.1,0.11,0.0,0.13,0.1,0.1,0.1,0.11,0.12,0.11,0.11,0.1,0.11,0.11,0.11,0.11,0.1,0.11,0.11,0.0,0.1,0.0,0.11,0.12,0.0,0.0,0.1,0.1,0.1,0.0,0.11,0.1,0.1,0.1,0.0,0.09,0.0,0.0,0.22,0.11,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.09,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.23
11/02/2021,6.07,5.24,3.55,1.92,2.0,1.99,1.3,1.62,1.21,1.28,1.0,0.9,0.98,0.92,0.81,0.85,0.72,0.74,0.66,0.73,0.57,0.56,0.55,0.5,0.52,0.52,0.56,0.67,0.53,0.59,0.51,0.56,0.47,0.54,0.49,0.45,0.51,0.51,0.49,0.48,0.48,0.43,0.42,0.38,0.41,0.44,0.43,0.38,0.35,0.37,0.39,0.38,0.37,0.34,0.4,0.32,0.37,0.35,0.33,0.31,0.31,0.27,0.29,0.31,0.3,0.27,0.3,0.25,0.26,0.27,0.29,0.28,0.24,0.28,0.25,0.26,0.3,0.23,0.23,0.25,0.26,0.0,0.23,0.22,0.22,0.25,0.22,0.2,0.22,0.18,0.18,0.21,0.15,0.21,0.18,0.17,0.2,0.18,0.19,0.2,0.18,0.19,0.18,0.17,0.14,0.17,0.17,0.2,0.17,0.16,0.16,0.17,0.17,0.17,0.21,0.17,0.14,0.16,0.18,0.17,0.15,0.15,0.14,0.15,0.14,0.16,0.16,0.16,0.12,0.15,0.14,0.23,0.15,0.15,0.13,0.13,0.15,0.13,0.12,0.13,0.14,0.14,0.13,0.13,0.1,0.13,0.13,0.1,0.12,0.12,0.12,0.11,0.12,0.11,0.12,0.12,0.11,0.11,0.11,0.11,0.13,0.11,0.12,0.1,0.1,0.11,0.0,0.13,0.1,0.1,0.1,0.11,0.12,0.11,0.11,0.1,0.11,0.11,0.11,0.11,0.1,0.11,0.11,0.0,0.1,0.0,0.11,0.12,0.0,0.0,0.1,0.1,0.1,0.0,0.11,0.1,0.1,0.1,0.0,0.09,0.0,0.0,0.22,0.11,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.09,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.23
11/03/2021,6.07,5.24,3.55,1.92,2.0,1.99,1.3,1.62,1.21,1.28,1.0,0.9,0.98,0.92,0.81,0.85,0.72,0.74,0.66,0.73,0.57,0.56,0.55,0.5,0.52,0.52,0.56,0.67,0.53,0.59,0.51,0.56,0.47,0.54,0.49,0.45,0.51,0.51,0.49,0.48,0.48,0.43,0.42,0.38,0.41,0.44,0.43,0.38,0.35,0.37,0.39,0.38,0.37,0.34,0.4,0.32,0.37,0.35,0.33,0.31,0.31,0.27,0.29,0.31,0.3,0.27,0.3,0.25,0.26,0.27,0.29,0.28,0.24,0.28,0.25,0.26,0.3,0.23,0.23,0.25,0.26,0.0,0.23,0.22,0.22,0.25,0.22,0.2,0.22,0.18,0.18,0.21,0.15,0.21,0.18,0.17,0.2,0.18,0.19,0.2,0.18,0.19,0.18,0.17,0.14,0.17,0.17,0.2,0.17,0.16,0.16,0.17,0.17,0.17,0.21,0.17,0.14,0.16,0.18,0.17,0.15,0.15,0.14,0.15,0.14,0.16,0.16,0.16,0.12,0.15,0.14,0.23,0.15,0.15,0.13,0.13,0.15,0.13,0.12,0.13,0.14,0.14,0.13,0.13,0.1,0.13,0.13,0.1,0.12,0.12,0.12,0.11,0.12,0.11,0.12,0.12,0.11,0.11,0.11,0.11,0.13,0.11,0.12,0.1,0.1,0.11,0.0,0.13,0.1,0.1,0.1,0.11,0.12,0.11,0.11,0.1,0.11,0.11,0.11,0.11,0.1,0.11,0.11,0.0,0.1,0.0,0.11,0.12,0.0,0.0,0.1,0.1,0.1,0.0,0.11,0.1,0.1,0.1,0.0,0.09,0.0,0.0,0.22,0.11,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.09,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.23
11/04/2021,6.07,5.24,3.55,1.92,2.0,1.99,1.3,1.62,1.21,1.28,1.0,0.9,0.98,0.92,0.81,0.85,0.72,0.74,0.66,0.73,0.57,0.56,0.55,0.5,0.52,0.52,0.56,0.67,0.53,0.59,0.51,0.56,0.47,0.54,0.49,0.45,0.51,0.51,0.49,0.48,0.48,0.43,0.42,0.38,0.41,0.44,0.43,0.38,0.35,0.37,0.39,0.38,0.37,0.34,0.4,0.32,0.37,0.35,0.33,0.31,0.31,0.27,0.29,0.31,0.3,0.27,0.3,0.25,0.26,0.27,0.29,0.28,0.24,0.28,0.25,0.26,0.3,0.23,0.23,0.25,0.26,0.0,0.23,0.22,0.22,0.25,0.22,0.2,0.22,0.18,0.18,0.21,0.15,0.21,0.18,0.17,0.2,0.18,0.19,0.2,0.18,0.19,0.18,0.17,0.14,0.17,0.17,0.2,0.17,0.16,0.16,0.17,0.17,0.17,0.21,0.17,0.14,0.16,0.18,0.17,0.15,0.15,0.14,0.15,0.14,0.16,0.16,0.16,0.12,0.15,0.14,0.23,0.15,0.15,0.13,0.13,0.15,0.13,0.12,0.13,0.14,0.14,0.13,0.13,0.1,0.13,0.13,0.1,0.12,0.12,0.12,0.11,0.12,0.11,0.12,0.12,0.11,0.11,0.11,0.11,0.13,0.11,0.12,0.1,0.1,0.11,0.0,0.13,0.1,0.1,0.1,0.11,0.12,0.11,0.11,0.1,0.11,0.11,0.11,0.11,0.1,0.11,0.11,0.0,0.1,0.0,0.11,0.12,0.0,0.0,0.1,0.1,0.1,0.0,0.11,0.1,0.1,0.1,0.0,0.09,0.0,0.0,0.22,0.11,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.09,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.23
11/05/2021,6.07,5.24,3.55,1.92,2.0,1.99,1.3,1.62,1.21,1.28,1.0,0.9,0.98,0.92,0.81,0.85,0.72,0.74,0.66,0.73,0.57,0.56,0.55,0.5,0.52,0.52,0.56,0.67,0.53,0.59,0.51,0.56,0.47,0.54,0.49,0.45,0.51,0.51,0.49,0.48,0.48,0.43,0.42,0.38,0.41,0.44,0.43,0.38,0.35,0.37,0.39,0.38,0.37,0.34,0.4,0.32,0.37,0.35,0.33,0.31,0.31,0.27,0.29,0.31,0.3,0.27,0.3,0.25,0.26,0.27,0.29,0.28,0.24,0.28,0.25,0.26,0.3,0.23,0.23,0.25,0.26,0.0,0.23,0.22,0.22,0.25,0.22,0.2,0.22,0.18,0.18,0.21,0.15,0.21,0.18,0.17,0.2,0.18,0.19,0.2,0.18,0.19,0.18,0.17,0.14,0.17,0.17,0.2,0.17,0.16,0.16,0.17,0.17,0.17,0.21,0.17,0.14,0.16,0.18,0.17,0.15,0.15,0.14,0.15,0.14,0.16,0.16,0.16,0.12,0.15,0.14,0.23,0.15,0.15,0.13,0.13,0.15,0.13,0.12,0.13,0.14,0.14,0.13,0.13,0.1,0.13,0.13,0.1,0.12,0.12,0.12,0.11,0.12,0.11,0.12,0.12,0.11,0.11,0.11,0.11,0.13,0.11,0.12,0.1,0.1,0.11,0.0,0.13,0.1,0.1,0.1,0.11,0.12,0.11,0.11,0.1,0.11,0.11,0.11,0.11,0.1,0.11,0.11,0.0,0.1,0.0,0.11,0.12,0.0,0.0,0.1,0.1,0.1,0.0,0.11,0.1,0.1,0.1,0.0,0.09,0.0,0.0,0.22,0.11,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.09,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.23
11/08/2021,5.97,5.52,3.5,1.84,2.03,2.02,1.27,2.16,1.17,1.64,0.98,0.8,0.99,0.91,0.82,0.84,0.7,0.68,0.6,0.75,0.54,0.56,0.55,0.55,0.53,0.49,0.49,0.67,0.54,0.61,0.52,0.58,0.5,0.54,0.49,0.47,0.53,0.53,0.51,0.46,0.52,0.41,0.43,0.36,0.4,0.44,0.4,0.37,0.4,0.36,0.38,0.4,0.37,0.33,0.41,0.3,0.41,0.37,0.34,0.29,0.3,0.27,0.29,0.3,0.3,0.26,0.28,0.2,0.25,0.28,0.31,0.29,0.24,0.27,0.22,0.28,0.3,0.21,0.22,0.26,0.25,0.0,0.24,0.2,0.22,0.24,0.19,0.2,0.21,0.19,0.16,0.21,0.15,0.2,0.19,0.16,0.19,0.19,0.18,0.19,0.18,0.19,0.18,0.18,0.14,0.17,0.16,0.18,0.16,0.16,0.16,0.17,0.17,0.17,0.2,0.17,0.14,0.15,0.19,0.15,0.15,0.15,0.12,0.15,0.15,0.16,0.17,0.16,0.12,0.13,0.13,0.22,0.15,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.14,0.12,0.12,0.1,0.13,0.15,0.11,0.11,0.11,0.12,0.09,0.11,0.12,0.11,0.11,0.11,0.1,0.11,0.0,0.14,0.1,0.13,0.1,0.1,0.1,0.1,0.14,0.1,0.1,0.1,0.11,0.11,0.12,0.1,0.0,0.1,0.12,0.12,0.11,0.0,0.11,0.11,0.0,0.1,0.0,0.11,0.12,0.0,0.0,0.09,0.09,0.1,0.0,0.11,0.09,0.1,0.1,0.0,0.09,0.0,0.09,0.22,0.11,0.1,0.09,0.0,0.0,0.1,0.1,0.0,0.09,0.0,0.11,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.60000000000001
11/09/2021,5.96,5.5,3.53,1.86,2.03,2.02,1.27,2.14,1.16,1.63,0.97,0.83,0.98,0.9,0.82,0.83,0.72,0.7,0.59,0.73,0.55,0.61,0.55,0.54,0.53,0.49,0.49,0.65,0.54,0.61,0.49,0.55,0.5,0.55,0.48,0.47,0.53,0.53,0.51,0.46,0.47,0.39,0.43,0.36,0.39,0.44,0.4,0.38,0.42,0.36,0.38,0.4,0.37,0.33,0.4,0.3,0.41,0.36,0.34,0.29,0.31,0.27,0.28,0.3,0.29,0.28,0.29,0.17,0.26,0.28,0.32,0.29,0.24,0.27,0.22,0.28,0.3,0.21,0.22,0.25,0.25,0.0,0.24,0.19,0.23,0.24,0.19,0.2,0.21,0.2,0.16,0.22,0.14,0.2,0.2,0.16,0.19,0.19,0.18,0.19,0.18,0.19,0.18,0.18,0.14,0.17,0.16,0.18,0.16,0.16,0.16,0.17,0.17,0.17,0.21,0.16,0.14,0.15,0.19,0.15,0.15,0.15,0.12,0.15,0.15,0.16,0.17,0.15,0.12,0.13,0.13,0.22,0.16,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.14,0.12,0.13,0.1,0.12,0.15,0.12,0.11,0.11,0.12,0.09,0.11,0.11,0.11,0.11,0.11,0.1,0.11,0.0,0.14,0.1,0.13,0.1,0.1,0.1,0.1,0.14,0.1,0.1,0.11,0.11,0.11,0.12,0.1,0.09,0.1,0.12,0.12,0.11,0.0,0.11,0.11,0.0,0.1,0.0,0.11,0.12,0.0,0.0,0.09,0.09,0.1,0.0,0.11,0.09,0.1,0.1,0.0,0.0,0.0,0.09,0.22,0.11,0.1,0.1,0.0,0.0,0.11,0.1,0.0,0.09,0.0,0.11,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.54
