,MSFT,JPM,JNJ,V,WMT,UNH,HD,PG,CMCSA,XOM,ORCL,VZ,KO,PFE,ABT,T,PEP,NKE,CVX,MRK,ACN,AVGO,TXN,COST,MCD,MDT,QCOM,PM,UPS,HON,BMY,UNP,NEE,LOW,SBUX,BLK,RTX,IBM,TGT,CAT,MMM,LMT,SPGI,SYK,MO,ADP,USB,PNC,DUK,CME,CSX,ATVI,TFC,SHW,MMC,BDX,CB,ITW,CL,MCO,SO,APD,ADI,WM,ECL,ETN,NOC,EMR,EPD,GD,ROP,KLAC,TROW,KMB,LHX,TEL,TT,BK,DLR,AEP,WBA,SRE,CTAS,PPG,MCHP,PRU,ALL,PAYX,SYY,TRV,HPQ,IFF,AFL,XEL,DFS,RSG,CMI,GLW,ADM,SWK,ROK,VFC,VLO,FAST,MCK,AWK,AJG,AMP,WEC,STT,KR,ES,NUE,BBY,ARE,WST,FITB,HRL,HSY,O,OKE,ED,ABC,IP,GWW,BF.B,EXR,CLX,MKC,EIX,DTE,DOV,PPL,K,TSCO,EXPD,CHD,HBAN,ESS,MAA,ALB,KEY,BR,CINF,POOL,GPC,STE,RJF,MKTX,CMS,JBHT,AVY,CE,PFG,IEX,CAH,BIP,BEN,EMN,BRO,UDR,EVRG,LNT,SJM,ELS,WHR,WPC,WRB,HAS,LII,GGG,FDS,PKG,ATO,NDSN,CBOE,CHRW,IRM,JKHY,WSM,SNA,TTC,LNC,WTRG,RPM,WLK,AGPXX,MMP,MORN,LAD,AFG,SMG,HUBB,CSL,RHI,GL,UGI,CMA,CUBE,RS,AOS,AIZ,SCI,HRC,FRT,CHDN,ERIE,RRX,PEP.,CHV.,4I1.,DUT.,A4S.,AWC.,ALS.,PG4.,FRTEUR,FISI,FLIC,ORI,SEIC,CBSH,MA,CSCO,INTU,AMGN,GS,ANTM,AON,HUM,APH,MSI,LYB,PEG,TSN,DGX,XYL,FNF,NI,SUM
09/24/2021,4.05,3.08,2.92,2.5,2.7,2.62,2.37,2.34,1.73,1.53,1.63,1.51,1.57,1.66,1.49,1.3,1.43,1.33,1.24,1.23,1.41,1.36,1.2,1.35,1.21,1.16,1.0,1.05,0.93,1.0,0.9,0.86,1.08,0.96,0.89,0.87,0.84,0.8,0.79,0.7,0.7,0.63,0.72,0.68,0.6,0.56,0.57,0.53,0.51,0.45,0.45,0.38,0.48,0.52,0.53,0.5,0.52,0.45,0.43,0.46,0.46,0.38,0.62,0.43,0.42,0.42,0.37,0.38,0.32,0.36,0.33,0.37,0.31,0.31,0.3,0.31,0.29,0.29,0.3,0.28,0.28,0.28,0.27,0.23,0.29,0.25,0.26,0.26,0.26,0.26,0.22,0.22,0.23,0.23,0.25,0.27,0.21,0.21,0.23,0.2,0.23,0.18,0.17,0.2,0.21,0.22,0.21,0.19,0.19,0.19,0.2,0.19,0.19,0.18,0.2,0.22,0.18,0.15,0.17,0.18,0.16,0.17,0.17,0.15,0.14,0.14,0.16,0.14,0.14,0.15,0.15,0.16,0.15,0.14,0.16,0.14,0.14,0.14,0.14,0.15,0.17,0.13,0.13,0.12,0.12,0.12,0.14,0.12,0.11,0.12,0.12,0.12,0.11,0.11,0.11,0.1,0.11,0.1,0.09,0.11,0.11,0.1,0.1,0.09,0.1,0.09,0.1,0.09,0.09,0.08,0.08,0.09,0.09,0.08,0.09,0.09,0.08,0.09,0.08,0.09,0.08,0.07,0.08,0.08,0.07,0.07,0.48,0.07,0.08,0.07,0.07,0.0,0.07,0.07,0.08,0.0,0.0,0.06,0.07,0.0,0.0,0.06,0.07,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.26
09/27/2021,4.04,3.19,2.87,2.55,2.65,2.54,2.34,2.32,1.7,1.6,1.65,1.49,1.54,1.64,1.47,1.28,1.41,1.35,1.28,1.22,1.44,1.37,1.21,1.32,1.21,1.16,1.0,1.05,0.9,1.0,0.89,0.87,1.05,0.95,0.89,0.88,0.87,0.81,0.78,0.71,0.7,0.63,0.72,0.69,0.6,0.56,0.58,0.54,0.5,0.46,0.45,0.38,0.5,0.51,0.53,0.48,0.52,0.45,0.43,0.46,0.44,0.38,0.63,0.43,0.42,0.42,0.37,0.38,0.32,0.36,0.32,0.38,0.32,0.3,0.29,0.31,0.29,0.29,0.29,0.27,0.28,0.27,0.27,0.23,0.3,0.26,0.26,0.26,0.27,0.26,0.22,0.22,0.23,0.22,0.25,0.26,0.22,0.21,0.22,0.2,0.23,0.18,0.18,0.21,0.21,0.21,0.21,0.2,0.19,0.2,0.2,0.19,0.19,0.17,0.2,0.22,0.19,0.15,0.17,0.18,0.17,0.17,0.17,0.15,0.14,0.14,0.16,0.13,0.14,0.15,0.15,0.16,0.15,0.14,0.16,0.14,0.14,0.15,0.14,0.15,0.18,0.13,0.13,0.12,0.12,0.12,0.15,0.13,0.11,0.12,0.12,0.12,0.11,0.11,0.11,0.1,0.11,0.1,0.09,0.11,0.11,0.1,0.1,0.09,0.1,0.09,0.1,0.09,0.09,0.08,0.08,0.09,0.09,0.08,0.09,0.09,0.08,0.09,0.08,0.09,0.08,0.07,0.08,0.08,0.07,0.07,0.47,0.07,0.08,0.07,0.08,0.0,0.07,0.07,0.08,0.0,0.0,0.07,0.07,0.0,0.0,0.06,0.07,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.22
09/28/2021,4.03,3.22,2.86,2.58,2.65,2.54,2.35,2.3,1.7,1.61,1.66,1.49,1.54,1.63,1.46,1.28,1.41,1.26,1.29,1.23,1.42,1.37,1.22,1.37,1.22,1.16,1.0,1.05,0.91,1.0,0.88,0.88,1.05,0.95,0.89,0.88,0.87,0.81,0.78,0.71,0.69,0.64,0.72,0.69,0.59,0.57,0.59,0.55,0.5,0.47,0.45,0.39,0.51,0.51,0.53,0.48,0.51,0.45,0.43,0.46,0.44,0.38,0.63,0.43,0.42,0.41,0.38,0.38,0.31,0.37,0.33,0.37,0.32,0.3,0.3,0.31,0.29,0.29,0.29,0.27,0.28,0.27,0.27,0.23,0.3,0.27,0.26,0.26,0.27,0.26,0.22,0.22,0.23,0.23,0.26,0.26,0.22,0.22,0.22,0.2,0.23,0.18,0.18,0.21,0.21,0.21,0.21,0.2,0.19,0.2,0.2,0.19,0.2,0.17,0.2,0.22,0.19,0.15,0.17,0.17,0.17,0.17,0.17,0.15,0.14,0.14,0.15,0.13,0.14,0.14,0.15,0.15,0.15,0.14,0.16,0.14,0.14,0.15,0.14,0.15,0.18,0.13,0.13,0.12,0.12,0.12,0.15,0.13,0.11,0.12,0.12,0.12,0.11,0.11,0.11,0.1,0.11,0.11,0.09,0.11,0.11,0.1,0.09,0.09,0.1,0.09,0.09,0.09,0.09,0.08,0.08,0.09,0.09,0.08,0.09,0.09,0.08,0.09,0.08,0.1,0.08,0.07,0.09,0.08,0.07,0.07,0.48,0.07,0.08,0.07,0.07,0.0,0.07,0.07,0.08,0.0,0.0,0.07,0.07,0.0,0.0,0.06,0.07,0.07,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.31
09/29/2021,4.03,3.22,2.86,2.58,2.65,2.54,2.35,2.3,1.7,1.61,1.66,1.49,1.54,1.63,1.46,1.28,1.41,1.26,1.29,1.23,1.42,1.37,1.22,1.37,1.22,1.16,1.0,1.05,0.9,1.0,0.88,0.88,1.05,0.95,0.89,0.88,0.87,0.81,0.78,0.71,0.69,0.64,0.72,0.69,0.59,0.57,0.59,0.55,0.5,0.47,0.45,0.39,0.51,0.51,0.53,0.48,0.51,0.45,0.43,0.46,0.44,0.38,0.63,0.43,0.42,0.41,0.38,0.38,0.31,0.36,0.32,0.37,0.32,0.3,0.3,0.31,0.29,0.29,0.29,0.27,0.28,0.27,0.27,0.23,0.3,0.26,0.25,0.26,0.27,0.26,0.22,0.22,0.23,0.23,0.26,0.26,0.22,0.22,0.22,0.2,0.23,0.18,0.18,0.21,0.21,0.21,0.21,0.2,0.19,0.19,0.2,0.19,0.2,0.17,0.2,0.22,0.19,0.15,0.17,0.17,0.17,0.17,0.17,0.15,0.14,0.14,0.15,0.13,0.14,0.14,0.15,0.15,0.14,0.14,0.16,0.14,0.13,0.15,0.14,0.15,0.17,0.13,0.13,0.12,0.12,0.12,0.15,0.13,0.11,0.12,0.12,0.12,0.11,0.11,0.11,0.1,0.11,0.11,0.09,0.11,0.11,0.1,0.09,0.09,0.1,0.09,0.09,0.09,0.09,0.08,0.08,0.09,0.09,0.08,0.09,0.09,0.08,0.08,0.08,0.09,0.08,0.07,0.09,0.08,0.07,0.07,0.48,0.07,0.08,0.07,0.07,0.0,0.07,0.07,0.08,0.0,0.0,0.07,0.07,0.0,0.0,0.06,0.07,0.07,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.2
09/30/2021,3.96,3.3,2.84,2.56,2.64,2.53,2.38,2.27,1.7,1.66,1.68,1.49,1.53,1.62,1.41,1.29,1.4,1.25,1.32,1.23,1.4,1.37,1.22,1.35,1.23,1.15,1.0,1.06,0.9,0.99,0.88,0.88,1.02,0.96,0.89,0.88,0.87,0.82,0.77,0.72,0.7,0.65,0.71,0.68,0.59,0.56,0.6,0.56,0.5,0.47,0.46,0.39,0.53,0.5,0.52,0.48,0.52,0.45,0.42,0.45,0.44,0.38,0.63,0.42,0.41,0.41,0.38,0.38,0.32,0.37,0.32,0.37,0.32,0.3,0.3,0.31,0.28,0.31,0.28,0.27,0.28,0.27,0.27,0.23,0.3,0.27,0.26,0.26,0.28,0.26,0.23,0.22,0.24,0.22,0.26,0.26,0.22,0.22,0.23,0.2,0.23,0.18,0.19,0.21,0.21,0.21,0.21,0.21,0.18,0.2,0.2,0.19,0.2,0.18,0.19,0.22,0.2,0.15,0.16,0.17,0.17,0.17,0.17,0.15,0.14,0.14,0.15,0.13,0.14,0.15,0.14,0.15,0.14,0.14,0.16,0.14,0.13,0.15,0.14,0.14,0.17,0.14,0.13,0.13,0.12,0.12,0.14,0.13,0.11,0.11,0.12,0.12,0.11,0.12,0.11,0.1,0.11,0.11,0.1,0.11,0.1,0.1,0.09,0.09,0.1,0.09,0.09,0.09,0.09,0.08,0.08,0.09,0.09,0.08,0.09,0.09,0.08,0.08,0.08,0.1,0.08,0.07,0.09,0.08,0.07,0.08,0.48,0.07,0.08,0.07,0.07,0.0,0.07,0.07,0.08,0.0,0.0,0.07,0.07,0.0,0.0,0.06,0.07,0.07,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.22
10/05/2021,3.96,3.36,2.84,2.62,2.58,2.49,2.34,2.28,1.76,1.74,1.69,1.51,1.54,1.62,1.4,1.3,1.4,1.26,1.36,1.39,1.39,1.35,1.2,1.33,1.22,1.15,0.98,1.01,0.89,1.0,0.89,0.89,1.05,0.95,0.9,0.86,0.89,0.86,0.75,0.72,0.69,0.65,0.69,0.68,0.57,0.57,0.61,0.57,0.51,0.48,0.46,0.41,0.54,0.5,0.53,0.47,0.52,0.44,0.43,0.45,0.44,0.38,0.61,0.42,0.41,0.4,0.39,0.38,0.32,0.37,0.32,0.34,0.3,0.3,0.3,0.31,0.28,0.31,0.28,0.27,0.27,0.27,0.27,0.23,0.28,0.28,0.25,0.28,0.28,0.26,0.23,0.24,0.24,0.23,0.26,0.26,0.22,0.21,0.23,0.19,0.23,0.18,0.2,0.2,0.21,0.21,0.21,0.21,0.19,0.2,0.2,0.19,0.19,0.17,0.2,0.21,0.2,0.15,0.17,0.17,0.18,0.17,0.17,0.14,0.14,0.14,0.15,0.14,0.14,0.14,0.15,0.15,0.14,0.15,0.15,0.13,0.14,0.16,0.14,0.15,0.17,0.14,0.13,0.12,0.12,0.12,0.14,0.13,0.11,0.12,0.12,0.12,0.11,0.12,0.11,0.1,0.11,0.1,0.09,0.11,0.11,0.1,0.09,0.09,0.1,0.09,0.09,0.09,0.08,0.07,0.08,0.1,0.09,0.08,0.09,0.09,0.08,0.09,0.08,0.09,0.08,0.07,0.09,0.08,0.07,0.08,0.08,0.07,0.08,0.06,0.07,0.0,0.07,0.07,0.08,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.07,0.07,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.08
10/06/2021,3.96,3.36,2.84,2.62,2.58,2.49,2.34,2.28,1.76,1.74,1.69,1.51,1.54,1.62,1.4,1.3,1.4,1.26,1.36,1.39,1.39,1.35,1.2,1.33,1.22,1.15,0.98,1.01,0.89,1.0,0.89,0.89,1.05,0.95,0.9,0.86,0.89,0.86,0.75,0.72,0.69,0.65,0.69,0.68,0.57,0.57,0.61,0.57,0.51,0.48,0.46,0.41,0.54,0.5,0.53,0.47,0.52,0.44,0.43,0.45,0.44,0.38,0.61,0.42,0.41,0.4,0.39,0.38,0.32,0.37,0.32,0.34,0.3,0.3,0.3,0.31,0.28,0.31,0.28,0.27,0.27,0.27,0.27,0.23,0.28,0.28,0.25,0.28,0.28,0.26,0.23,0.24,0.24,0.23,0.26,0.26,0.22,0.21,0.23,0.19,0.23,0.18,0.2,0.2,0.21,0.21,0.21,0.21,0.19,0.2,0.2,0.19,0.19,0.17,0.2,0.21,0.2,0.15,0.17,0.17,0.18,0.17,0.17,0.14,0.14,0.14,0.15,0.14,0.14,0.14,0.15,0.15,0.14,0.15,0.15,0.13,0.14,0.16,0.14,0.15,0.17,0.14,0.13,0.12,0.12,0.12,0.14,0.13,0.11,0.12,0.12,0.12,0.11,0.12,0.11,0.1,0.11,0.1,0.09,0.11,0.11,0.1,0.09,0.09,0.1,0.09,0.09,0.09,0.08,0.07,0.08,0.1,0.09,0.08,0.09,0.09,0.08,0.09,0.08,0.09,0.08,0.07,0.09,0.08,0.07,0.08,0.08,0.07,0.08,0.06,0.07,0.0,0.07,0.07,0.08,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.07,0.07,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.08
10/07/2021,3.9,3.38,2.84,2.57,2.57,2.47,2.33,2.28,1.76,1.77,1.69,1.53,1.55,1.61,1.39,1.32,1.4,1.27,1.37,1.42,1.37,1.32,1.19,1.32,1.23,1.14,0.97,1.01,0.88,1.0,0.89,0.91,1.05,0.96,0.89,0.85,0.9,0.87,0.75,0.72,0.69,0.65,0.68,0.67,0.58,0.57,0.61,0.57,0.52,0.47,0.47,0.41,0.54,0.51,0.52,0.47,0.52,0.44,0.43,0.44,0.45,0.38,0.6,0.42,0.41,0.4,0.4,0.38,0.34,0.37,0.32,0.34,0.3,0.3,0.3,0.31,0.28,0.31,0.28,0.28,0.27,0.27,0.27,0.23,0.27,0.28,0.25,0.28,0.28,0.26,0.23,0.23,0.24,0.23,0.26,0.26,0.22,0.21,0.23,0.19,0.23,0.18,0.21,0.2,0.21,0.21,0.21,0.2,0.19,0.2,0.2,0.2,0.19,0.18,0.2,0.21,0.2,0.15,0.17,0.18,0.18,0.18,0.17,0.14,0.14,0.14,0.15,0.14,0.14,0.14,0.15,0.15,0.15,0.15,0.15,0.13,0.14,0.16,0.14,0.15,0.17,0.15,0.13,0.12,0.12,0.12,0.14,0.13,0.11,0.12,0.12,0.12,0.12,0.12,0.11,0.1,0.11,0.1,0.09,0.11,0.11,0.1,0.1,0.09,0.1,0.09,0.1,0.09,0.08,0.07,0.08,0.1,0.09,0.08,0.1,0.09,0.08,0.09,0.08,0.09,0.08,0.07,0.09,0.08,0.07,0.08,0.09,0.07,0.07,0.06,0.07,0.0,0.07,0.07,0.08,0.0,0.0,0.08,0.07,0.0,0.0,0.0,0.07,0.07,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.12
10/08/2021,3.95,3.39,2.82,2.54,2.57,2.49,2.34,2.27,1.75,1.75,1.72,1.52,1.54,1.59,1.38,1.31,1.4,1.28,1.38,1.39,1.39,1.34,1.2,1.33,1.23,1.14,0.97,1.01,0.88,1.0,0.88,0.92,1.05,0.95,0.88,0.86,0.9,0.86,0.75,0.71,0.69,0.65,0.69,0.66,0.57,0.58,0.61,0.57,0.52,0.48,0.48,0.4,0.54,0.52,0.53,0.47,0.52,0.45,0.42,0.45,0.44,0.38,0.6,0.42,0.41,0.41,0.4,0.38,0.34,0.37,0.32,0.34,0.3,0.3,0.3,0.32,0.28,0.32,0.27,0.28,0.27,0.27,0.27,0.23,0.27,0.28,0.25,0.28,0.28,0.26,0.23,0.23,0.24,0.23,0.26,0.26,0.23,0.21,0.23,0.19,0.23,0.18,0.2,0.2,0.21,0.21,0.21,0.21,0.19,0.2,0.2,0.2,0.2,0.18,0.2,0.21,0.2,0.15,0.17,0.17,0.18,0.17,0.17,0.14,0.14,0.14,0.15,0.13,0.13,0.14,0.15,0.15,0.15,0.15,0.15,0.13,0.13,0.16,0.14,0.15,0.18,0.15,0.13,0.13,0.12,0.12,0.14,0.13,0.11,0.12,0.12,0.12,0.12,0.12,0.11,0.1,0.11,0.1,0.1,0.11,0.11,0.1,0.1,0.09,0.1,0.09,0.1,0.09,0.08,0.07,0.08,0.1,0.09,0.08,0.09,0.09,0.08,0.09,0.08,0.09,0.08,0.07,0.09,0.08,0.07,0.09,0.09,0.07,0.08,0.0,0.08,0.0,0.07,0.07,0.08,0.06,0.0,0.08,0.07,0.0,0.0,0.06,0.07,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.18
10/11/2021,3.99,3.37,2.82,2.58,2.59,2.53,2.37,2.3,1.75,1.71,1.71,1.48,1.55,1.59,1.39,1.28,1.43,1.29,1.36,1.38,1.37,1.35,1.2,1.33,1.23,1.13,0.96,0.99,0.88,1.0,0.87,0.92,1.05,0.95,0.88,0.85,0.9,0.84,0.74,0.71,0.68,0.65,0.69,0.66,0.57,0.58,0.61,0.57,0.52,0.48,0.48,0.4,0.54,0.51,0.53,0.46,0.52,0.45,0.42,0.45,0.44,0.39,0.59,0.43,0.41,0.41,0.41,0.39,0.34,0.37,0.32,0.34,0.29,0.3,0.31,0.32,0.28,0.31,0.27,0.28,0.27,0.27,0.28,0.24,0.27,0.28,0.25,0.28,0.28,0.26,0.22,0.23,0.24,0.23,0.25,0.26,0.22,0.21,0.23,0.19,0.24,0.18,0.21,0.2,0.21,0.21,0.21,0.21,0.19,0.2,0.2,0.2,0.19,0.18,0.2,0.21,0.2,0.15,0.17,0.18,0.18,0.17,0.16,0.14,0.14,0.14,0.15,0.13,0.13,0.14,0.15,0.15,0.15,0.14,0.15,0.13,0.14,0.16,0.14,0.15,0.17,0.14,0.13,0.13,0.12,0.12,0.14,0.13,0.11,0.12,0.12,0.12,0.12,0.12,0.11,0.09,0.11,0.1,0.09,0.11,0.11,0.1,0.09,0.09,0.1,0.09,0.09,0.09,0.08,0.08,0.08,0.1,0.09,0.08,0.09,0.09,0.08,0.08,0.08,0.09,0.08,0.07,0.09,0.08,0.07,0.08,0.13,0.07,0.08,0.07,0.08,0.0,0.07,0.07,0.08,0.06,0.0,0.08,0.07,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.15
10/12/2021,4.0,3.38,2.82,2.59,2.6,2.56,2.35,2.29,1.67,1.75,1.75,1.47,1.56,1.59,1.4,1.27,1.43,1.3,1.39,1.36,1.37,1.35,1.2,1.33,1.23,1.12,0.95,0.99,0.89,1.0,0.85,0.94,1.05,0.95,0.87,0.85,0.91,0.85,0.74,0.71,0.68,0.65,0.69,0.66,0.57,0.58,0.61,0.57,0.51,0.48,0.49,0.4,0.54,0.51,0.53,0.46,0.53,0.45,0.42,0.45,0.44,0.39,0.6,0.43,0.41,0.41,0.41,0.38,0.34,0.38,0.32,0.33,0.29,0.3,0.31,0.32,0.27,0.32,0.26,0.28,0.27,0.26,0.28,0.24,0.27,0.28,0.25,0.28,0.28,0.26,0.22,0.23,0.24,0.23,0.26,0.27,0.23,0.21,0.24,0.19,0.23,0.18,0.21,0.2,0.21,0.21,0.21,0.21,0.19,0.21,0.2,0.19,0.19,0.18,0.2,0.2,0.2,0.15,0.17,0.17,0.18,0.17,0.16,0.14,0.14,0.14,0.15,0.13,0.13,0.14,0.15,0.15,0.15,0.14,0.15,0.13,0.14,0.16,0.14,0.15,0.17,0.15,0.13,0.13,0.12,0.12,0.14,0.13,0.11,0.12,0.12,0.11,0.12,0.12,0.11,0.09,0.11,0.1,0.09,0.11,0.1,0.09,0.09,0.09,0.1,0.08,0.09,0.09,0.08,0.08,0.08,0.1,0.09,0.08,0.09,0.09,0.08,0.08,0.08,0.09,0.08,0.07,0.09,0.08,0.07,0.08,0.0,0.07,0.08,0.07,0.08,0.0,0.06,0.07,0.08,0.06,0.0,0.07,0.07,0.0,0.0,0.06,0.07,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.09
10/13/2021,4.0,3.38,2.82,2.59,2.6,2.56,2.35,2.29,1.67,1.75,1.75,1.47,1.56,1.59,1.4,1.27,1.43,1.3,1.39,1.36,1.37,1.35,1.2,1.33,1.23,1.12,0.95,0.99,0.89,1.0,0.85,0.94,1.05,0.95,0.87,0.85,0.91,0.85,0.74,0.71,0.68,0.65,0.69,0.66,0.57,0.58,0.61,0.57,0.51,0.48,0.49,0.4,0.54,0.51,0.53,0.46,0.53,0.45,0.42,0.45,0.44,0.39,0.6,0.43,0.41,0.41,0.41,0.38,0.34,0.38,0.32,0.33,0.29,0.3,0.31,0.32,0.27,0.32,0.26,0.28,0.27,0.26,0.28,0.24,0.27,0.28,0.25,0.28,0.28,0.26,0.22,0.23,0.24,0.23,0.26,0.27,0.23,0.21,0.24,0.19,0.23,0.18,0.21,0.2,0.21,0.21,0.21,0.21,0.19,0.21,0.2,0.19,0.19,0.18,0.2,0.2,0.2,0.15,0.17,0.17,0.18,0.17,0.16,0.14,0.14,0.14,0.15,0.13,0.13,0.14,0.15,0.15,0.15,0.14,0.15,0.13,0.14,0.16,0.14,0.15,0.17,0.15,0.13,0.13,0.12,0.12,0.14,0.13,0.11,0.12,0.12,0.11,0.12,0.12,0.11,0.09,0.11,0.1,0.09,0.11,0.1,0.09,0.09,0.09,0.1,0.08,0.09,0.09,0.08,0.08,0.08,0.1,0.09,0.08,0.09,0.09,0.08,0.08,0.08,0.09,0.08,0.07,0.09,0.08,0.07,0.08,0.0,0.07,0.08,0.07,0.08,0.0,0.06,0.07,0.08,0.06,0.0,0.07,0.07,0.0,0.0,0.06,0.07,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.09
10/14/2021,4.02,3.34,2.83,2.55,2.62,2.56,2.38,2.32,1.6,1.75,1.78,1.45,1.57,1.58,1.39,1.24,1.44,1.29,1.39,1.36,1.39,1.36,1.19,1.33,1.24,1.11,0.94,0.99,0.89,0.99,0.85,0.94,1.02,0.97,0.88,0.86,0.91,0.85,0.75,0.71,0.68,0.66,0.69,0.65,0.58,0.58,0.61,0.57,0.51,0.48,0.49,0.4,0.54,0.51,0.53,0.45,0.54,0.45,0.43,0.45,0.44,0.4,0.6,0.43,0.41,0.41,0.42,0.38,0.34,0.38,0.32,0.33,0.3,0.3,0.32,0.32,0.27,0.32,0.26,0.28,0.27,0.26,0.28,0.24,0.26,0.28,0.25,0.28,0.28,0.26,0.22,0.23,0.24,0.23,0.25,0.27,0.22,0.21,0.24,0.19,0.23,0.18,0.21,0.2,0.21,0.2,0.22,0.21,0.18,0.21,0.2,0.19,0.19,0.18,0.2,0.2,0.2,0.15,0.17,0.18,0.18,0.18,0.17,0.15,0.14,0.14,0.15,0.13,0.13,0.14,0.15,0.15,0.15,0.14,0.15,0.13,0.14,0.16,0.14,0.15,0.17,0.15,0.13,0.13,0.12,0.12,0.15,0.13,0.11,0.12,0.12,0.11,0.12,0.12,0.11,0.1,0.11,0.1,0.1,0.11,0.11,0.1,0.09,0.09,0.1,0.08,0.1,0.09,0.08,0.08,0.08,0.11,0.09,0.08,0.09,0.09,0.08,0.08,0.08,0.09,0.08,0.07,0.09,0.08,0.07,0.09,0.0,0.07,0.08,0.07,0.08,0.0,0.07,0.07,0.08,0.06,0.0,0.08,0.07,0.0,0.0,0.06,0.07,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.2
