,MSFT,AMZN,AAPL,TSLA,NVDA,PYPL,TMO,NFLX,QCOM,DHR,ABT,LLY,AVGO,NKE,ABBV,TGT,UPS,DE,TXN,AMD,AMAT,LOW,COST,NOW,CAT,TMUS,ATVI,IDXX,FCX,LRCX,ISRG,FDX,CARR,MU,EBAY,ILMN,REGN,GM,SNPS,CDNS,ALGN,CMG,ADSK,EQIX,KLAC,A,WST,TWTR,ETSY,ENPH,DG,DD,DXCM,MTD,NEM,TT,CMI,EA,MSCI,APTV,ZBRA,SIVB,KEYS,OTIS,ALB,SWKS,MNST,CTLT,TSCO,FAST,ODFL,KR,TER,TTWO,ABMD,MPWR,URI,PKI,ROK,CLX,QRVO,PCAR,POOL,TRMB,MKTX,BIO,HOLX,PWR,TYL,FFIV,DPZ,LB,NLOK,EMN,PKG,IPGP,DVA,NWSA,ROL,Cash/Receivables/Payables,Securities Lending - Bnym,Interest/Overdraft,BBWI WI,n/a,AGPXX,CENCOSHOPP.SN,BBWI,GOOGL,GOOG,BRK.B,MRNA,MS,WFC,GS,INTU,HON,SCHW,ORCL,SBUX,GE,COF,AXP,ADP,JCI,ETN,HCA,PNC,EL,DFS,PSA,F,EMR,TEL,NUE,FTNT,MSI,CBRE,PAYX,IQV,GNRC,IT,SPG,PH,FRC,WAT,SYF,CRL,YUM,XYL,GRMN,CZR,EXR,HPQ,AMP,MAA,DOV,CPRT,FITB,AVY,OKE,IP,EXPD,TPR,RJF,MLM,STX,EXPE,DVN,NTAP,DRI,MGM,IPG,TXT,MHK,PNR,HWM,LKQ,IVZ,RHI,MOS,DXC,SEE,NWS,SUM
10/15/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,0.0,2.85,0.0,2.02,0.0,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.64,1.12,0.0,0.0,0.62,0.88,0.0,0.0,0.0,0.0,1.53,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.38,0.0,0.79,0.0,0.0,0.0,0.81,0.45,0.84,0.42,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.45,0.0,0.04,0.0,0.0,8.86,8.83,6.37,2.9,2.75,2.57,2.5,1.97,1.96,2.13,2.08,1.86,1.8,1.82,1.43,1.32,1.06,1.03,1.0,1.12,1.01,0.87,0.78,0.94,0.73,0.69,0.7,0.65,0.62,0.61,0.64,0.55,0.56,0.51,0.55,0.5,0.52,0.4,0.49,0.42,0.43,0.39,0.39,0.47,0.41,0.4,0.42,0.4,0.37,0.37,0.37,0.31,0.37,0.29,0.27,0.28,0.31,0.28,0.26,0.29,0.36,0.26,0.26,0.3,0.24,0.24,0.21,0.19,0.19,0.2,0.17,0.18,0.21,0.12,0.1,0.04,100.01
10/18/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,0.0,2.93,0.0,1.97,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.64,1.18,0.0,0.0,0.62,0.9,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.38,0.0,0.8,0.0,0.0,0.0,0.81,0.46,0.86,0.42,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.45,0.0,0.04,0.0,0.0,8.97,8.94,6.29,3.03,2.78,2.44,2.47,1.98,1.96,2.11,2.03,1.83,1.76,1.77,1.38,1.32,1.08,1.06,0.99,1.09,1.02,0.85,0.8,0.9,0.74,0.7,0.7,0.65,0.62,0.62,0.63,0.56,0.57,0.52,0.55,0.51,0.53,0.4,0.47,0.41,0.43,0.39,0.39,0.45,0.41,0.4,0.42,0.4,0.37,0.38,0.36,0.31,0.37,0.29,0.27,0.28,0.31,0.29,0.26,0.29,0.35,0.26,0.25,0.29,0.25,0.24,0.21,0.19,0.18,0.2,0.17,0.18,0.21,0.12,0.1,0.04,100.02
10/19/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,0.0,2.93,0.0,1.97,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.64,1.18,0.0,0.0,0.62,0.9,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.38,0.0,0.8,0.0,0.0,0.0,0.81,0.46,0.86,0.42,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.45,0.0,0.04,0.0,0.0,8.97,8.94,6.29,3.03,2.78,2.44,2.47,1.98,1.96,2.11,2.03,1.83,1.76,1.76,1.37,1.32,1.08,1.06,0.99,1.09,1.02,0.85,0.8,0.9,0.74,0.7,0.69,0.65,0.62,0.62,0.63,0.56,0.57,0.52,0.55,0.51,0.53,0.4,0.47,0.41,0.43,0.39,0.39,0.45,0.41,0.4,0.42,0.4,0.37,0.38,0.36,0.31,0.37,0.29,0.27,0.28,0.31,0.29,0.26,0.28,0.35,0.26,0.25,0.29,0.25,0.24,0.21,0.19,0.18,0.2,0.17,0.18,0.21,0.12,0.1,0.04,99.98000000000002
10/21/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,0.0,3.03,0.0,1.95,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.64,1.2,0.0,0.0,0.61,0.91,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.38,0.0,0.79,0.0,0.0,0.0,0.8,0.46,0.86,0.43,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.45,0.0,0.05,0.0,0.0,8.93,8.9,6.22,3.01,2.75,2.62,2.57,2.03,1.95,2.14,2.03,1.83,1.76,1.77,1.4,1.32,1.08,1.06,0.99,1.07,1.0,0.86,0.78,0.9,0.73,0.69,0.69,0.67,0.61,0.62,0.63,0.56,0.6,0.52,0.56,0.5,0.52,0.4,0.48,0.41,0.43,0.39,0.39,0.43,0.41,0.41,0.42,0.39,0.38,0.38,0.36,0.31,0.37,0.27,0.27,0.28,0.31,0.29,0.26,0.28,0.35,0.25,0.24,0.28,0.24,0.24,0.21,0.19,0.18,0.2,0.17,0.18,0.21,0.12,0.1,0.04,100.08
10/22/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,3.0,0.0,2.01,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.64,1.21,0.0,0.0,0.62,0.9,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.39,0.0,0.79,0.0,0.0,0.0,0.79,0.47,0.86,0.43,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.45,0.0,0.05,0.0,0.0,8.92,8.92,6.24,2.98,2.75,2.65,2.55,2.05,1.95,2.16,2.03,1.82,1.76,1.77,1.39,1.33,1.08,1.05,0.99,1.09,0.98,0.86,0.77,0.88,0.73,0.69,0.7,0.68,0.61,0.61,0.64,0.56,0.59,0.52,0.55,0.5,0.52,0.4,0.49,0.41,0.42,0.39,0.39,0.44,0.4,0.41,0.43,0.39,0.38,0.38,0.36,0.31,0.37,0.26,0.27,0.27,0.31,0.29,0.25,0.28,0.35,0.25,0.24,0.28,0.24,0.24,0.21,0.19,0.18,0.2,0.17,0.18,0.21,0.12,0.1,0.04,100.09
10/25/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,3.01,0.0,2.0,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.64,1.19,0.0,0.0,0.62,0.9,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.39,0.0,0.81,0.0,0.0,0.0,0.8,0.47,0.86,0.43,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.46,0.0,0.04,0.0,0.0,8.8,8.81,6.26,3.03,2.7,2.64,2.51,2.06,1.97,2.17,2.0,1.83,1.72,1.72,1.39,1.33,1.1,1.05,1.04,1.12,0.99,0.81,0.77,0.95,0.73,0.69,0.68,0.68,0.62,0.61,0.64,0.57,0.6,0.52,0.56,0.51,0.53,0.41,0.46,0.41,0.42,0.4,0.4,0.43,0.41,0.44,0.43,0.39,0.38,0.38,0.36,0.32,0.36,0.27,0.27,0.27,0.31,0.3,0.26,0.27,0.34,0.25,0.24,0.28,0.23,0.24,0.21,0.19,0.18,0.2,0.17,0.18,0.21,0.12,0.1,0.04,100.05
10/26/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,0.0,3.03,0.0,1.99,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.65,1.17,0.0,0.0,0.62,0.91,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.4,0.0,0.81,0.0,0.0,0.0,0.8,0.46,0.92,0.43,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.47,0.0,0.03,0.0,0.0,8.54,8.57,6.32,2.91,2.74,2.66,2.56,2.11,1.9,2.21,2.05,1.83,1.74,1.74,1.47,1.35,1.1,1.06,1.01,1.14,1.02,0.82,0.78,0.93,0.73,0.69,0.69,0.68,0.62,0.62,0.64,0.57,0.6,0.53,0.56,0.51,0.54,0.42,0.46,0.42,0.42,0.4,0.4,0.43,0.41,0.43,0.43,0.4,0.38,0.39,0.37,0.32,0.36,0.27,0.28,0.27,0.32,0.3,0.27,0.27,0.35,0.25,0.24,0.28,0.23,0.24,0.21,0.2,0.18,0.2,0.17,0.18,0.21,0.12,0.1,0.04,100.05000000000004
10/27/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,0.0,3.03,0.0,1.99,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.64,1.17,0.0,0.0,0.62,0.91,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.39,0.0,0.81,0.0,0.0,0.0,0.8,0.46,0.92,0.43,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.47,0.0,0.03,0.0,0.0,8.54,8.57,6.32,2.91,2.74,2.66,2.56,2.11,1.9,2.21,2.05,1.83,1.74,1.74,1.47,1.35,1.1,1.06,1.01,1.14,1.02,0.82,0.78,0.93,0.73,0.69,0.69,0.68,0.62,0.62,0.64,0.57,0.6,0.53,0.56,0.51,0.54,0.42,0.46,0.42,0.42,0.4,0.4,0.43,0.41,0.43,0.43,0.4,0.38,0.39,0.37,0.32,0.36,0.27,0.28,0.27,0.31,0.3,0.27,0.27,0.35,0.25,0.24,0.28,0.23,0.24,0.21,0.19,0.18,0.2,0.17,0.18,0.21,0.12,0.1,0.04,100.01000000000002
10/28/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,0.0,3.07,0.0,2.05,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.64,1.21,0.0,0.0,0.63,0.9,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.4,0.0,0.8,0.0,0.0,0.0,0.8,0.47,0.91,0.44,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.48,0.0,0.03,0.0,0.0,8.5,8.54,6.31,3.1,2.73,2.65,2.54,2.14,1.9,2.18,2.03,1.82,1.75,1.74,1.42,1.34,1.09,1.05,0.96,1.14,1.02,0.81,0.78,0.91,0.73,0.69,0.73,0.67,0.61,0.63,0.64,0.57,0.6,0.52,0.57,0.51,0.53,0.41,0.46,0.42,0.42,0.4,0.4,0.42,0.41,0.43,0.43,0.4,0.38,0.39,0.37,0.32,0.37,0.26,0.28,0.28,0.31,0.3,0.28,0.27,0.35,0.25,0.23,0.28,0.23,0.24,0.21,0.2,0.18,0.2,0.17,0.18,0.21,0.12,0.1,0.04,100.09
10/29/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,0.0,3.05,0.0,1.98,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.64,1.2,0.0,0.0,0.63,0.89,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.4,0.0,0.8,0.0,0.0,0.0,0.8,0.46,0.91,0.44,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.48,0.0,0.03,0.0,0.0,8.62,8.61,6.33,3.07,2.77,2.65,2.56,2.16,1.91,2.18,2.01,1.83,1.79,1.7,1.41,1.35,1.08,1.05,0.96,1.13,1.03,0.8,0.78,0.91,0.73,0.68,0.74,0.65,0.61,0.62,0.64,0.57,0.6,0.53,0.56,0.51,0.53,0.41,0.46,0.42,0.42,0.4,0.39,0.43,0.41,0.43,0.43,0.4,0.37,0.39,0.36,0.31,0.37,0.26,0.28,0.28,0.31,0.3,0.27,0.27,0.36,0.25,0.24,0.27,0.23,0.24,0.21,0.19,0.17,0.19,0.17,0.18,0.2,0.11,0.1,0.04,100.0
11/01/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,3.02,0.0,2.02,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.64,1.17,0.0,0.0,0.62,0.9,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.4,0.0,0.81,0.0,0.0,0.0,0.81,0.46,0.86,0.44,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.46,0.0,0.03,0.0,0.0,8.96,8.94,6.26,3.07,2.73,2.67,2.53,2.17,1.89,2.14,1.98,1.79,1.74,1.57,1.35,1.36,1.08,1.06,0.99,1.11,1.0,0.74,0.79,0.95,0.73,0.67,0.73,0.66,0.61,0.62,0.63,0.56,0.63,0.52,0.56,0.51,0.53,0.41,0.43,0.43,0.41,0.4,0.35,0.42,0.42,0.43,0.43,0.4,0.37,0.38,0.35,0.31,0.36,0.25,0.27,0.27,0.3,0.3,0.28,0.27,0.35,0.24,0.23,0.27,0.23,0.24,0.22,0.19,0.17,0.2,0.17,0.18,0.2,0.11,0.1,0.04,100.04
11/02/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72,0.0,3.04,0.0,1.97,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.65,1.15,0.0,0.0,0.62,0.86,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.4,0.0,0.8,0.0,0.0,0.0,0.81,0.47,0.87,0.44,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.46,0.0,0.03,0.0,0.0,9.08,9.06,6.19,3.04,2.73,2.66,2.52,2.21,1.89,2.14,1.97,1.67,1.73,1.55,1.34,1.37,1.08,1.06,0.98,1.1,1.0,0.73,0.79,0.96,0.73,0.67,0.74,0.68,0.61,0.62,0.63,0.57,0.63,0.53,0.56,0.5,0.53,0.41,0.43,0.44,0.41,0.4,0.35,0.41,0.43,0.43,0.43,0.4,0.37,0.39,0.35,0.31,0.35,0.25,0.27,0.27,0.3,0.3,0.28,0.27,0.34,0.24,0.23,0.27,0.23,0.24,0.19,0.19,0.17,0.19,0.17,0.18,0.2,0.11,0.1,0.04,100.06
11/03/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72,0.0,3.04,0.0,1.97,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.65,1.15,0.0,0.0,0.62,0.86,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.4,0.0,0.8,0.0,0.0,0.0,0.81,0.47,0.87,0.44,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.46,0.0,0.03,0.0,0.0,9.08,9.06,6.19,3.04,2.73,2.66,2.52,2.21,1.89,2.14,1.97,1.67,1.73,1.55,1.34,1.37,1.08,1.06,0.98,1.1,1.0,0.73,0.79,0.96,0.73,0.67,0.74,0.68,0.61,0.62,0.63,0.57,0.63,0.53,0.56,0.5,0.53,0.41,0.43,0.44,0.41,0.4,0.35,0.41,0.43,0.43,0.43,0.4,0.37,0.39,0.35,0.31,0.35,0.25,0.27,0.27,0.3,0.3,0.28,0.27,0.34,0.24,0.23,0.27,0.23,0.24,0.19,0.19,0.17,0.19,0.17,0.18,0.2,0.11,0.1,0.04,100.06
11/04/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72,0.0,3.04,0.0,1.97,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.65,1.15,0.0,0.0,0.62,0.86,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.4,0.0,0.8,0.0,0.0,0.0,0.81,0.47,0.87,0.44,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.46,0.0,0.03,0.0,0.0,9.08,9.06,6.19,3.04,2.73,2.66,2.52,2.21,1.89,2.14,1.97,1.67,1.73,1.55,1.34,1.37,1.08,1.06,0.98,1.1,1.0,0.73,0.79,0.96,0.73,0.67,0.74,0.68,0.61,0.62,0.63,0.57,0.63,0.53,0.56,0.5,0.53,0.41,0.43,0.44,0.41,0.4,0.35,0.41,0.43,0.43,0.43,0.4,0.37,0.39,0.35,0.31,0.35,0.25,0.27,0.27,0.3,0.3,0.28,0.27,0.34,0.24,0.23,0.27,0.23,0.24,0.19,0.19,0.17,0.19,0.17,0.18,0.2,0.11,0.1,0.04,100.06
11/05/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,0.0,3.03,0.0,2.03,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.17,0.0,0.0,0.62,0.86,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.0,0.81,0.0,0.0,0.0,0.81,0.51,0.89,0.45,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.48,0.0,0.03,0.0,0.0,8.88,8.87,6.18,3.05,2.77,2.65,2.56,2.17,1.9,2.12,1.96,1.75,1.75,1.55,1.33,1.37,1.08,1.1,0.97,1.09,1.04,0.74,0.79,1.01,0.74,0.7,0.71,0.66,0.61,0.6,0.63,0.56,0.6,0.54,0.61,0.5,0.53,0.39,0.44,0.42,0.41,0.39,0.35,0.42,0.43,0.43,0.43,0.4,0.38,0.38,0.35,0.31,0.35,0.24,0.27,0.28,0.31,0.31,0.28,0.26,0.36,0.24,0.23,0.27,0.22,0.24,0.19,0.19,0.18,0.2,0.17,0.18,0.18,0.11,0.1,0.04,100.09
11/08/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,0.0,3.03,0.0,2.01,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.61,1.12,0.0,0.0,0.64,0.86,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.4,0.0,0.8,0.0,0.0,0.0,0.83,0.52,0.91,0.45,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.5,0.0,0.02,0.0,0.0,9.05,9.04,6.17,2.49,2.64,2.61,2.47,2.19,1.91,2.11,1.95,1.76,1.73,1.56,1.33,1.38,1.07,1.1,0.96,1.08,1.04,0.73,0.78,1.09,0.72,0.71,0.74,0.67,0.61,0.62,0.63,0.55,0.56,0.52,0.63,0.54,0.53,0.38,0.44,0.36,0.41,0.4,0.34,0.38,0.43,0.44,0.43,0.39,0.38,0.39,0.35,0.31,0.35,0.24,0.29,0.29,0.3,0.31,0.29,0.26,0.36,0.24,0.23,0.27,0.22,0.24,0.19,0.19,0.18,0.2,0.17,0.19,0.19,0.11,0.1,0.04,99.98
11/09/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,2.96,0.0,2.03,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.61,1.12,0.0,0.0,0.64,0.86,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.41,0.0,0.81,0.0,0.0,0.0,0.81,0.53,0.9,0.44,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.5,0.0,0.03,0.0,0.0,9.08,9.07,6.17,2.07,2.64,2.6,2.46,2.16,1.94,2.1,1.94,1.83,1.78,1.58,1.36,1.4,1.09,1.1,0.97,1.07,1.07,0.75,0.76,1.08,0.73,0.73,0.74,0.68,0.6,0.63,0.63,0.54,0.55,0.52,0.65,0.54,0.53,0.38,0.45,0.36,0.41,0.4,0.34,0.4,0.42,0.45,0.43,0.39,0.38,0.38,0.35,0.32,0.36,0.24,0.28,0.29,0.3,0.31,0.3,0.3,0.37,0.24,0.24,0.29,0.22,0.25,0.19,0.19,0.19,0.2,0.17,0.18,0.18,0.12,0.11,0.04,100.02
