,2330.TW,700.HK,9988.HK,005930.KS,3690.HK,NPN.JO,939.HK,INFY.NS,LKOH.ME,HDFC.NS,2882.TW,NIO,2269.HK,2318.HK,005935.KQ,2010.SR,RELIANCE.NS,TCS.NS,000660.KS,2891.TW,035420.KS,2881.TW,JD,BIDU,NTES,FAB.,2887.TW,2454.TW,2892.TW,006400.KS,PDD,QNBK.QA,ICICIBANK.NS,2884.TW,SBER.ME,2603.TW,BBDC4.SA,M4B.,NVTK.L,DABUR.NS,B3SA3.SA,MOL.BD,1810.HK,HINDUNILVR.NS,055550.KS,035720.KS,VOD.JO,051910.KS,BBCA.JK,2382.HK,ASIANPAINT.NS,2912.TW,FEMSAUBD.MX,105560.KS,NESTLE.KL,BY6.,656.HK,005490.KS,GAZP.ME,GFNORTEO.MX,300750.SZ,LI,PBBANK.KL,RENT3.SA,175.HK,KFH.,2308.TW,1120.SR,OMU.JO,BBAS3.SA,YUMC,AXISBANK.NS,2002.TW,HCLTECH.NS,992.HK,PTT-R.BK,2317.TW,XPEV,NESTLEIND.NS,SANB11.SA,066570.KS,BTS-R.BK,NTCO3.SA,SCVUF,OPAP.AT,6098.HK,017670.KS,2303.TW,BDMS-R.BK,268.HK,968.HK,POLY.L,ENELAM.SN,PETDAG.KL,WALMEX.MX,2313.HK,BAJFINANCE.NS,KIO.JO,051900.KS,034220.KS,2331.HK,034730.KS,TITAN.NS,D7N.,1398.HK,2412.TW,WIPRO.NS,300274.SZ,NLMK.ME,PEL.NS,SBK.JO,CMIG4.SA,601318.SS,CCU.SN,MAHMG.,KOTAKBANK.NS,2353.TW,BAP,MAYBANK.KL,PKN.WA,SBIN.NS,ITUB4.SA,IMP.JO,PLZL.ME,KLBF.JK,2128.HK,096770.KS,002790.KS,4013.SR,097950.KS,2886.TW,867.HK,KOFUBL.MX,NRP.JO,2208.HK,000810.KS,UGPA3.SA,1585.HK,KGH.WA,EICHERMOT.NS,1180.SR,2327.TW,604.HK,300124.SZ,005380.KS,TCELL.IS,PHOR.L,BVT.JO,TATACONSUM.NS,RHBBANK.KL,1211.SR,601166.SS,CEMEXCPO.MX,BEKE,GRT.JO,WHL.JO,002594.SZ,NAUKRI.NS,HINDALCO.NS,2202.HK,1093.HK,CBQK.QA,001979.SZ,2333.HK,000100.SZ,2020.HK,6618.HK,YNDX,600015.SS,2885.TW,028260.KS,BGNE,2688.HK,090430.KS,CLS.JO,2280.SR,2018.HK,853.HK,COLPAL.NS,MAXIS.KL,TCS.L,GFI.JO,3908.HK,018260.KS,BILI,HMPRO-R.BK,2607.HK,009150.KS,6185.HK,FSR.JO,BHARTIARTL.NS,1530.HK,2301.TW,3037.TW,MARICO.NS,241.HK,TM.KL,780.HK,2050.SR,603799.SS,HKD,000938.SZ,ZLAB,LREN3.SA,1548.HK,2207.TW,VIPS,BIMBOA.MX,002460.SZ,CSAN3.SA,CPFE3.SA,XTSLA,127.HK,2222.SR,3711.TW,5871.TW,TWD,KRW,INR,600958.SS,BRL,601360.SS,ADCB.,1140.SR,600196.SS,257.HK,PEO.WA,GLOB,RIGDS.,ZAR,TCELL.E.IS,SCB-R.BK,CNH,021240.KS,ABG.JO,016360.KS,PTTGC-R.BK,ADNOCDIS.,SAR,VIVT3.SA,MINT-R.BK,DELTA-R.BK,1951.HK,1208.HK,002202.SZ,APN.JO,MTN.JO,UNVR.JK,PTTEP-R.BK,600115.SS,601012.SS,ATGL.NS,ADANIGREEN.NS,9618.HK,9999.HK,SUM
10/27/2021,7.02,4.61,4.03,3.64,2.11,0.55,0.92,1.01,0.99,1.01,0.94,0.69,0.79,0.67,0.63,0.84,0.91,0.8,0.56,0.81,1.04,0.66,0.67,0.57,0.56,0.68,0.76,0.61,0.62,0.55,0.52,0.68,0.68,0.62,0.74,0.14,0.41,0.54,0.6,0.5,0.38,0.59,0.4,0.47,0.45,0.35,0.51,0.36,0.56,0.38,0.42,0.48,0.41,0.42,0.41,0.47,0.32,0.34,0.49,0.4,0.41,0.36,0.36,0.25,0.32,0.37,0.27,0.41,0.37,0.32,0.29,0.39,0.27,0.39,0.34,0.31,0.3,0.35,0.35,0.26,0.22,0.34,0.18,0.28,0.33,0.28,0.22,0.32,0.29,0.34,0.27,0.41,0.24,0.28,0.27,0.2,0.32,0.2,0.2,0.2,0.28,0.23,0.34,0.23,0.19,0.22,0.3,0.27,0.18,0.21,0.23,0.23,0.19,0.0,0.23,0.29,0.19,0.23,0.22,0.26,0.25,0.16,0.18,0.18,0.3,0.18,0.2,0.2,0.25,0.18,0.21,0.17,0.21,0.19,0.16,0.23,0.19,0.21,0.0,0.19,0.23,0.14,0.16,0.14,0.0,0.0,0.25,0.19,0.19,0.2,0.18,0.17,0.15,0.14,0.16,0.19,0.18,0.22,0.23,0.17,0.17,0.21,0.0,0.21,0.14,0.0,0.2,0.0,0.17,0.15,0.15,0.2,0.0,0.0,0.18,0.0,0.0,0.0,0.25,0.25,0.19,0.0,0.15,0.0,0.0,0.16,0.0,0.0,0.0,0.15,0.19,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.14,0.0,0.0,0.18,0.0,0.14,0.0,0.15,0.0,0.17,0.16,0.0,0.0,0.54,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.16,0.0,0.16,0.16,0.0,0.17,0.0,0.18,0.17,0.0,0.2,0.15,0.15,0.16,0.0,0.0,0.14,0.14,0.0,0.14,0.0,0.0,0.13,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,85.71
10/28/2021,6.92,4.55,4.01,3.64,2.09,0.53,0.92,1.0,1.03,1.0,0.94,0.73,0.82,0.66,0.63,0.84,0.89,0.79,0.57,0.81,1.03,0.66,0.67,0.56,0.56,0.69,0.76,0.62,0.62,0.55,0.52,0.67,0.75,0.62,0.75,0.15,0.42,0.54,0.61,0.49,0.4,0.58,0.4,0.47,0.46,0.35,0.51,0.37,0.56,0.38,0.41,0.47,0.41,0.44,0.41,0.48,0.32,0.35,0.5,0.39,0.41,0.38,0.36,0.26,0.32,0.37,0.27,0.41,0.37,0.33,0.28,0.4,0.27,0.38,0.34,0.31,0.3,0.38,0.34,0.27,0.22,0.34,0.19,0.28,0.32,0.27,0.22,0.32,0.3,0.34,0.27,0.41,0.24,0.29,0.27,0.2,0.31,0.2,0.2,0.2,0.27,0.23,0.33,0.23,0.19,0.22,0.3,0.29,0.18,0.21,0.23,0.24,0.19,0.0,0.23,0.28,0.19,0.23,0.22,0.27,0.25,0.16,0.18,0.18,0.3,0.18,0.2,0.2,0.24,0.18,0.21,0.16,0.21,0.19,0.16,0.24,0.2,0.21,0.0,0.18,0.22,0.14,0.16,0.14,0.0,0.0,0.26,0.19,0.18,0.2,0.17,0.17,0.15,0.13,0.16,0.19,0.19,0.21,0.23,0.16,0.17,0.22,0.0,0.22,0.14,0.0,0.19,0.0,0.17,0.15,0.15,0.2,0.0,0.0,0.18,0.0,0.0,0.0,0.25,0.25,0.19,0.0,0.15,0.0,0.0,0.16,0.0,0.0,0.0,0.14,0.18,0.0,0.0,0.0,0.0,0.0,0.15,0.14,0.13,0.0,0.0,0.18,0.0,0.14,0.0,0.15,0.0,0.17,0.16,0.0,0.14,0.54,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.15,0.0,0.16,0.16,0.0,0.16,0.0,0.18,0.17,0.0,0.21,0.15,0.15,0.15,0.0,0.0,0.14,0.14,0.0,0.14,0.0,0.0,0.14,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,85.66
10/29/2021,7.0,4.53,3.91,3.69,2.06,0.54,0.91,1.0,1.04,1.01,0.96,0.71,0.83,0.65,0.64,0.84,0.92,0.79,0.58,0.81,1.05,0.67,0.65,0.54,0.54,0.69,0.76,0.62,0.62,0.56,0.49,0.67,0.74,0.63,0.76,0.15,0.42,0.55,0.6,0.49,0.38,0.58,0.4,0.47,0.46,0.35,0.51,0.37,0.56,0.37,0.42,0.48,0.42,0.44,0.41,0.5,0.32,0.36,0.5,0.4,0.41,0.37,0.36,0.24,0.33,0.37,0.27,0.4,0.37,0.33,0.28,0.4,0.27,0.38,0.34,0.31,0.3,0.36,0.35,0.27,0.22,0.34,0.19,0.28,0.33,0.27,0.22,0.32,0.29,0.33,0.27,0.4,0.24,0.28,0.27,0.2,0.32,0.2,0.19,0.2,0.28,0.23,0.34,0.23,0.19,0.22,0.3,0.29,0.18,0.22,0.23,0.24,0.19,0.0,0.23,0.29,0.2,0.23,0.22,0.27,0.26,0.16,0.18,0.18,0.32,0.18,0.2,0.2,0.23,0.18,0.21,0.17,0.22,0.19,0.16,0.24,0.19,0.22,0.0,0.18,0.22,0.14,0.16,0.14,0.0,0.0,0.25,0.18,0.19,0.2,0.17,0.17,0.15,0.0,0.17,0.19,0.19,0.21,0.24,0.15,0.17,0.22,0.0,0.21,0.14,0.0,0.19,0.0,0.17,0.15,0.15,0.2,0.14,0.0,0.18,0.0,0.0,0.0,0.25,0.25,0.18,0.0,0.15,0.0,0.0,0.16,0.0,0.0,0.0,0.15,0.19,0.0,0.0,0.0,0.0,0.0,0.15,0.14,0.14,0.0,0.0,0.18,0.0,0.14,0.0,0.15,0.0,0.17,0.16,0.0,0.14,0.56,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.15,0.0,0.16,0.16,0.0,0.16,0.0,0.18,0.17,0.0,0.2,0.16,0.15,0.15,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.13,0.13,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,85.76999999999998
11/01/2021,7.07,4.47,3.87,3.73,2.01,0.53,0.92,1.01,1.01,1.02,0.96,0.73,0.81,0.64,0.66,0.82,0.91,0.79,0.62,0.82,1.07,0.67,0.66,0.55,0.56,0.69,0.77,0.63,0.63,0.57,0.49,0.7,0.73,0.64,0.74,0.15,0.42,0.55,0.6,0.5,0.38,0.58,0.39,0.47,0.44,0.35,0.5,0.39,0.56,0.38,0.45,0.48,0.42,0.43,0.42,0.49,0.32,0.35,0.49,0.38,0.42,0.38,0.37,0.25,0.32,0.38,0.29,0.41,0.37,0.33,0.28,0.36,0.28,0.38,0.35,0.31,0.3,0.38,0.35,0.27,0.22,0.34,0.18,0.28,0.34,0.27,0.23,0.33,0.3,0.32,0.27,0.41,0.24,0.29,0.27,0.2,0.31,0.19,0.17,0.22,0.26,0.23,0.34,0.21,0.19,0.22,0.3,0.3,0.18,0.22,0.22,0.23,0.19,0.0,0.23,0.28,0.2,0.23,0.23,0.27,0.26,0.17,0.18,0.18,0.33,0.17,0.19,0.2,0.23,0.18,0.21,0.16,0.22,0.19,0.19,0.23,0.19,0.22,0.0,0.18,0.23,0.15,0.16,0.15,0.0,0.0,0.25,0.19,0.19,0.2,0.17,0.17,0.15,0.0,0.16,0.18,0.18,0.22,0.24,0.15,0.16,0.22,0.0,0.21,0.0,0.0,0.18,0.14,0.17,0.15,0.14,0.2,0.14,0.0,0.18,0.0,0.0,0.0,0.25,0.25,0.18,0.0,0.15,0.0,0.0,0.16,0.0,0.0,0.0,0.15,0.19,0.0,0.14,0.0,0.0,0.0,0.15,0.14,0.0,0.0,0.0,0.17,0.0,0.14,0.0,0.16,0.0,0.17,0.16,0.0,0.14,0.56,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.15,0.0,0.15,0.16,0.14,0.16,0.0,0.18,0.17,0.0,0.2,0.15,0.15,0.15,0.0,0.0,0.15,0.14,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,85.91
11/02/2021,7.08,4.45,3.85,3.72,2.01,0.53,0.92,1.0,1.01,1.01,0.96,0.71,0.84,0.61,0.65,0.82,0.9,0.79,0.6,0.82,1.07,0.67,0.64,0.53,0.55,0.69,0.77,0.62,0.64,0.56,0.48,0.7,0.74,0.64,0.73,0.16,0.41,0.54,0.6,0.51,0.38,0.58,0.39,0.47,0.44,0.36,0.5,0.38,0.57,0.39,0.45,0.48,0.41,0.43,0.42,0.48,0.33,0.34,0.48,0.38,0.44,0.37,0.37,0.25,0.33,0.39,0.28,0.41,0.37,0.33,0.28,0.36,0.28,0.38,0.36,0.31,0.3,0.38,0.36,0.27,0.21,0.35,0.18,0.28,0.33,0.26,0.23,0.32,0.3,0.31,0.28,0.4,0.23,0.29,0.26,0.2,0.31,0.19,0.17,0.22,0.26,0.23,0.34,0.21,0.19,0.23,0.3,0.29,0.18,0.22,0.23,0.23,0.18,0.0,0.24,0.27,0.2,0.23,0.23,0.27,0.26,0.16,0.17,0.18,0.34,0.17,0.19,0.19,0.24,0.18,0.22,0.16,0.22,0.19,0.19,0.23,0.19,0.21,0.0,0.18,0.23,0.15,0.16,0.15,0.0,0.0,0.24,0.19,0.19,0.2,0.17,0.16,0.15,0.0,0.16,0.18,0.19,0.22,0.23,0.14,0.16,0.22,0.0,0.22,0.0,0.0,0.18,0.14,0.17,0.15,0.14,0.19,0.15,0.0,0.18,0.0,0.0,0.0,0.26,0.25,0.18,0.0,0.15,0.0,0.0,0.17,0.0,0.0,0.0,0.15,0.19,0.0,0.14,0.0,0.0,0.0,0.15,0.14,0.0,0.0,0.0,0.18,0.0,0.14,0.0,0.16,0.0,0.18,0.16,0.0,0.14,0.56,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.16,0.0,0.15,0.17,0.14,0.16,0.0,0.18,0.18,0.0,0.2,0.15,0.15,0.15,0.0,0.0,0.15,0.14,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,85.75
11/03/2021,7.08,4.45,3.85,3.72,2.01,0.53,0.92,1.0,1.01,1.01,0.96,0.71,0.84,0.61,0.65,0.82,0.9,0.79,0.6,0.82,1.07,0.67,0.64,0.53,0.55,0.69,0.77,0.62,0.64,0.56,0.48,0.7,0.74,0.64,0.73,0.16,0.41,0.54,0.6,0.51,0.38,0.58,0.39,0.47,0.44,0.36,0.5,0.38,0.57,0.39,0.45,0.48,0.41,0.43,0.42,0.48,0.33,0.34,0.48,0.38,0.44,0.37,0.37,0.25,0.33,0.39,0.28,0.41,0.37,0.33,0.28,0.36,0.28,0.38,0.36,0.31,0.3,0.38,0.36,0.27,0.21,0.35,0.18,0.28,0.33,0.26,0.23,0.32,0.3,0.31,0.28,0.4,0.23,0.29,0.26,0.2,0.31,0.19,0.17,0.22,0.26,0.23,0.34,0.21,0.19,0.23,0.3,0.29,0.18,0.22,0.23,0.23,0.18,0.0,0.24,0.27,0.2,0.23,0.23,0.27,0.26,0.16,0.17,0.18,0.34,0.17,0.19,0.19,0.24,0.18,0.22,0.16,0.22,0.19,0.19,0.23,0.19,0.21,0.0,0.18,0.23,0.15,0.16,0.15,0.0,0.0,0.24,0.19,0.19,0.2,0.17,0.16,0.15,0.0,0.16,0.18,0.19,0.22,0.23,0.14,0.16,0.22,0.0,0.22,0.0,0.0,0.18,0.14,0.17,0.15,0.14,0.19,0.15,0.0,0.18,0.0,0.0,0.0,0.26,0.25,0.18,0.0,0.15,0.0,0.0,0.17,0.0,0.0,0.0,0.15,0.19,0.0,0.14,0.0,0.0,0.0,0.15,0.14,0.0,0.0,0.0,0.18,0.0,0.14,0.0,0.16,0.0,0.18,0.16,0.0,0.14,0.56,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.16,0.0,0.15,0.17,0.14,0.16,0.0,0.18,0.18,0.0,0.2,0.15,0.15,0.15,0.0,0.0,0.15,0.14,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,85.75
11/04/2021,7.08,4.34,3.77,3.7,2.0,0.52,0.93,1.02,1.02,1.03,0.96,0.74,0.8,0.62,0.66,0.82,0.9,0.81,0.62,0.81,1.06,0.67,0.68,0.56,0.58,0.71,0.77,0.62,0.64,0.55,0.5,0.7,0.74,0.64,0.76,0.16,0.43,0.55,0.61,0.52,0.38,0.58,0.39,0.47,0.44,0.35,0.5,0.38,0.56,0.39,0.45,0.48,0.41,0.43,0.42,0.47,0.32,0.34,0.49,0.36,0.45,0.37,0.36,0.25,0.32,0.39,0.3,0.41,0.36,0.33,0.28,0.36,0.28,0.4,0.36,0.31,0.3,0.39,0.36,0.28,0.21,0.34,0.19,0.28,0.33,0.25,0.23,0.32,0.3,0.31,0.27,0.41,0.23,0.3,0.27,0.2,0.31,0.19,0.18,0.22,0.25,0.23,0.34,0.2,0.19,0.23,0.3,0.29,0.18,0.22,0.22,0.24,0.18,0.0,0.23,0.28,0.2,0.24,0.22,0.27,0.27,0.17,0.17,0.18,0.33,0.17,0.19,0.2,0.24,0.18,0.21,0.16,0.22,0.18,0.18,0.23,0.19,0.2,0.0,0.19,0.23,0.15,0.16,0.15,0.0,0.0,0.25,0.18,0.2,0.19,0.17,0.17,0.15,0.0,0.16,0.18,0.18,0.23,0.24,0.14,0.16,0.23,0.0,0.21,0.14,0.0,0.18,0.14,0.17,0.15,0.14,0.19,0.15,0.0,0.18,0.0,0.0,0.0,0.25,0.25,0.19,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.0,0.14,0.19,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.0,0.0,0.0,0.19,0.0,0.15,0.0,0.16,0.0,0.19,0.16,0.0,0.14,0.57,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.17,0.14,0.16,0.0,0.18,0.17,0.0,0.2,0.15,0.15,0.15,0.0,0.0,0.15,0.14,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,85.85
11/05/2021,7.1,4.29,3.82,3.79,2.02,0.52,0.92,1.02,1.01,1.04,0.95,0.75,0.8,0.62,0.67,0.82,0.89,0.81,0.63,0.81,1.07,0.66,0.66,0.53,0.57,0.72,0.76,0.63,0.64,0.56,0.49,0.71,0.74,0.64,0.75,0.17,0.43,0.52,0.59,0.52,0.38,0.59,0.38,0.48,0.44,0.36,0.5,0.38,0.55,0.39,0.45,0.49,0.41,0.43,0.42,0.49,0.32,0.34,0.48,0.36,0.46,0.36,0.36,0.25,0.32,0.39,0.29,0.42,0.38,0.33,0.27,0.37,0.28,0.39,0.36,0.31,0.3,0.38,0.35,0.28,0.22,0.34,0.19,0.28,0.32,0.25,0.23,0.33,0.3,0.31,0.26,0.4,0.23,0.29,0.27,0.19,0.31,0.17,0.18,0.22,0.25,0.23,0.35,0.2,0.19,0.23,0.3,0.28,0.18,0.23,0.23,0.24,0.18,0.0,0.23,0.28,0.2,0.24,0.22,0.27,0.27,0.17,0.17,0.18,0.34,0.16,0.19,0.2,0.25,0.18,0.21,0.15,0.22,0.18,0.19,0.23,0.19,0.21,0.0,0.19,0.23,0.14,0.16,0.15,0.0,0.0,0.25,0.19,0.2,0.19,0.17,0.16,0.15,0.0,0.16,0.18,0.19,0.22,0.24,0.0,0.16,0.23,0.0,0.21,0.14,0.0,0.18,0.14,0.17,0.15,0.15,0.19,0.14,0.0,0.18,0.0,0.0,0.0,0.25,0.25,0.19,0.0,0.15,0.0,0.0,0.17,0.0,0.0,0.0,0.15,0.2,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.0,0.0,0.0,0.18,0.0,0.15,0.0,0.16,0.0,0.19,0.16,0.0,0.14,0.57,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.16,0.0,0.15,0.17,0.14,0.16,0.0,0.18,0.18,0.0,0.2,0.15,0.15,0.15,0.0,0.0,0.15,0.14,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,85.89999999999999
11/08/2021,7.01,4.43,3.9,3.7,2.13,0.53,0.91,1.03,1.0,1.04,0.96,0.78,0.74,0.6,0.67,0.81,0.89,0.82,0.61,0.82,1.06,0.66,0.66,0.53,0.57,0.71,0.76,0.62,0.63,0.57,0.46,0.71,0.72,0.64,0.75,0.17,0.4,0.53,0.59,0.53,0.38,0.61,0.37,0.48,0.43,0.36,0.5,0.36,0.55,0.39,0.46,0.48,0.41,0.42,0.42,0.51,0.32,0.34,0.48,0.38,0.45,0.36,0.35,0.26,0.32,0.39,0.29,0.42,0.33,0.33,0.27,0.36,0.27,0.4,0.35,0.3,0.3,0.39,0.36,0.27,0.21,0.34,0.19,0.28,0.33,0.24,0.22,0.32,0.3,0.31,0.25,0.4,0.25,0.29,0.28,0.19,0.32,0.17,0.18,0.23,0.27,0.23,0.35,0.2,0.19,0.23,0.3,0.28,0.18,0.23,0.23,0.24,0.18,0.0,0.23,0.28,0.2,0.23,0.22,0.27,0.28,0.16,0.18,0.18,0.34,0.16,0.19,0.19,0.25,0.18,0.21,0.15,0.22,0.19,0.21,0.22,0.18,0.22,0.0,0.19,0.23,0.14,0.16,0.16,0.0,0.0,0.25,0.19,0.2,0.2,0.17,0.16,0.14,0.0,0.16,0.19,0.19,0.22,0.24,0.0,0.16,0.23,0.0,0.21,0.14,0.0,0.18,0.14,0.17,0.15,0.14,0.2,0.14,0.0,0.18,0.0,0.0,0.0,0.25,0.24,0.19,0.0,0.15,0.0,0.0,0.17,0.0,0.0,0.0,0.15,0.19,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.18,0.0,0.15,0.0,0.16,0.0,0.19,0.15,0.0,0.14,0.58,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.16,0.0,0.15,0.17,0.15,0.16,0.0,0.19,0.18,0.0,0.2,0.15,0.15,0.15,0.0,0.0,0.16,0.14,0.0,0.0,0.0,0.17,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,85.91
11/09/2021,7.19,4.32,3.78,3.69,2.06,0.52,0.9,1.03,1.0,1.04,0.97,0.77,0.73,0.59,0.66,0.81,0.89,0.82,0.62,0.82,1.06,0.66,0.64,0.52,0.57,0.72,0.77,0.63,0.64,0.57,0.45,0.72,0.72,0.65,0.73,0.18,0.42,0.52,0.59,0.53,0.4,0.6,0.37,0.48,0.43,0.36,0.52,0.36,0.56,0.41,0.46,0.49,0.41,0.41,0.42,0.51,0.31,0.33,0.48,0.39,0.44,0.35,0.35,0.28,0.33,0.39,0.3,0.42,0.34,0.34,0.28,0.37,0.27,0.4,0.34,0.3,0.31,0.38,0.36,0.27,0.22,0.34,0.19,0.28,0.32,0.24,0.22,0.34,0.3,0.31,0.24,0.4,0.25,0.28,0.28,0.19,0.32,0.17,0.18,0.23,0.28,0.23,0.35,0.19,0.18,0.23,0.3,0.27,0.18,0.23,0.23,0.24,0.18,0.0,0.23,0.28,0.2,0.23,0.22,0.27,0.28,0.16,0.17,0.19,0.34,0.16,0.18,0.19,0.25,0.18,0.22,0.15,0.22,0.19,0.2,0.22,0.18,0.22,0.0,0.19,0.23,0.15,0.16,0.16,0.0,0.0,0.25,0.19,0.2,0.2,0.17,0.16,0.15,0.0,0.17,0.19,0.19,0.22,0.24,0.0,0.16,0.23,0.0,0.21,0.14,0.0,0.18,0.14,0.17,0.15,0.14,0.2,0.14,0.0,0.18,0.0,0.0,0.0,0.25,0.25,0.2,0.0,0.14,0.0,0.0,0.17,0.0,0.0,0.0,0.15,0.19,0.0,0.14,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.19,0.0,0.16,0.0,0.16,0.0,0.19,0.16,0.0,0.15,0.61,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.15,0.17,0.15,0.16,0.0,0.19,0.18,0.0,0.19,0.15,0.15,0.15,0.0,0.0,0.17,0.14,0.0,0.0,0.0,0.16,0.0,0.16,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,85.95
11/10/2021,7.19,4.32,3.78,3.69,2.06,0.52,0.9,1.03,1.0,1.04,0.97,0.77,0.73,0.59,0.66,0.81,0.89,0.82,0.62,0.82,1.06,0.66,0.64,0.52,0.57,0.72,0.77,0.63,0.64,0.57,0.45,0.72,0.72,0.65,0.73,0.18,0.42,0.52,0.59,0.53,0.4,0.6,0.37,0.48,0.43,0.36,0.52,0.36,0.56,0.41,0.46,0.49,0.41,0.41,0.42,0.51,0.31,0.33,0.48,0.39,0.44,0.35,0.35,0.28,0.33,0.39,0.3,0.42,0.34,0.34,0.28,0.37,0.27,0.4,0.34,0.3,0.31,0.38,0.36,0.27,0.22,0.34,0.19,0.28,0.32,0.24,0.22,0.34,0.3,0.31,0.24,0.4,0.25,0.28,0.28,0.19,0.32,0.17,0.18,0.23,0.28,0.23,0.35,0.19,0.18,0.23,0.3,0.27,0.18,0.23,0.23,0.24,0.18,0.0,0.23,0.28,0.2,0.23,0.22,0.27,0.28,0.16,0.17,0.19,0.34,0.16,0.18,0.19,0.25,0.18,0.22,0.15,0.22,0.19,0.2,0.22,0.18,0.22,0.0,0.19,0.23,0.15,0.16,0.16,0.0,0.0,0.25,0.19,0.2,0.2,0.17,0.16,0.15,0.0,0.17,0.19,0.19,0.22,0.24,0.0,0.16,0.23,0.0,0.21,0.14,0.0,0.18,0.14,0.17,0.15,0.14,0.2,0.14,0.0,0.18,0.0,0.0,0.0,0.25,0.25,0.2,0.0,0.14,0.0,0.0,0.17,0.0,0.0,0.0,0.15,0.19,0.0,0.14,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.19,0.0,0.16,0.0,0.16,0.0,0.19,0.16,0.0,0.15,0.61,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.15,0.17,0.15,0.16,0.0,0.19,0.18,0.0,0.19,0.15,0.15,0.15,0.0,0.0,0.17,0.14,0.0,0.0,0.0,0.16,0.0,0.16,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,85.95
