,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,JNJ,V,UNH,PYPL,HD,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,CRM,INTC,CSCO,PFE,ABT,KO,T,TMO,ABBV,NKE,PEP,CVX,MRK,ACN,AVGO,WMT,LLY,WFC,COST,TXN,DHR,MCD,MDT,QCOM,PM,UPS,HON,ORCL,LIN,NEE,UNP,BMY,C,AMGN,LOW,INTU,SBUX,MS,RTX,BA,AMT,AMAT,GS,BLK,IBM,TGT,CAT,AMD,MMM,GE,DE,NOW,AXP,ISRG,CVS,SCHW,CHTR,XTSLA,SPGI,SQ,ANTM,LMT,ZTS,FIS,LRCX,MU,BKNG,PLD,MDLZ,SYK,MO,CCI,TMUS,GILD,ADP,ZM,PNC,TJX,CI,COP,DUK,USB,TFC,FDX,CB,MMC,BDX,CSX,GM,ATVI,EQIX,EL,CME,UBER,MELI,MRNA,COF,CL,ILMN,ADSK,APD,TWLO,FISV,SNAP,ITW,SO,EW,ICE,NSC,BX,SHW,ETN,MCO,REGN,D,BSX,ADI,IDXX,WM,NXPI,TWTR,DOCU,EMR,HCA,F,GPN,PGR,HUM,BIIB,NEM,DG,VRTX,AON,ECL,CRWD,NOC,FCX,IQV,KLAC,MRVL,EOG,JCI,ROP,ROKU,VEEV,ALGN,MTCH,PINS,MET,EXC,LULU,CMG,TT,SLB,EBAY,KMB,DOW,TROW,PSA,TEL,MSCI,A,ROST,WDAY,LHX,ALXN,PH,CARR,ALL,PRU,MCHP,BK,AIG,PPG,ORLY,BAX,DLR,DXCM,GD,INFO,DD,EA,CNC,AEP,TRV,SRE,SNPS,SPG,APH,CDNS,PANW,APTV,RMD,GE.,YUM,FTNT,SYY,DFS,CTSH,MSI,SBAC,USD,SNOW,ABNB,PLTR,MPC,PXD,MAR,NET,KKR,XLNX,DDOG,TTD,HPQ,AZO,PAYX,SUM
09/17/2021,5.58,5.42,3.55,2.17,2.06,1.96,1.26,1.33,1.38,1.14,1.04,0.91,0.93,0.8,0.85,0.85,0.73,0.8,0.72,0.74,0.61,0.55,0.62,0.54,0.59,0.53,0.59,0.6,0.54,0.52,0.47,0.53,0.45,0.49,0.51,0.45,0.44,0.52,0.49,0.48,0.45,0.46,0.49,0.43,0.49,0.43,0.42,0.38,0.38,0.33,0.37,0.38,0.39,0.4,0.32,0.33,0.34,0.3,0.35,0.37,0.34,0.36,0.3,0.28,0.32,0.31,0.33,0.31,0.29,0.29,0.27,0.31,0.25,0.26,0.27,0.31,0.25,0.3,0.26,0.25,0.25,0.14,0.26,0.23,0.22,0.2,0.23,0.18,0.21,0.2,0.23,0.24,0.2,0.22,0.21,0.2,0.18,0.21,0.2,0.14,0.19,0.2,0.17,0.18,0.19,0.18,0.18,0.15,0.2,0.19,0.18,0.17,0.16,0.15,0.18,0.18,0.16,0.14,0.2,0.31,0.17,0.16,0.16,0.15,0.14,0.13,0.15,0.16,0.15,0.17,0.18,0.16,0.15,0.21,0.17,0.15,0.15,0.16,0.15,0.15,0.22,0.14,0.14,0.14,0.12,0.13,0.14,0.16,0.12,0.11,0.13,0.12,0.11,0.11,0.12,0.12,0.16,0.13,0.12,0.13,0.12,0.12,0.13,0.12,0.1,0.13,0.12,0.0,0.0,0.12,0.0,0.0,0.11,0.12,0.12,0.13,0.11,0.0,0.11,0.11,0.11,0.12,0.12,0.12,0.13,0.13,0.1,0.12,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.1,0.11,0.0,0.0,0.1,0.0,0.13,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.11,0.11,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.62
09/20/2021,5.56,5.48,3.56,2.13,2.06,1.96,1.25,1.32,1.39,1.14,1.04,0.9,0.94,0.79,0.85,0.84,0.72,0.79,0.73,0.76,0.63,0.56,0.62,0.54,0.6,0.53,0.58,0.59,0.54,0.51,0.47,0.52,0.45,0.48,0.51,0.45,0.43,0.52,0.49,0.47,0.44,0.46,0.49,0.43,0.49,0.43,0.42,0.37,0.38,0.33,0.36,0.38,0.39,0.39,0.32,0.33,0.35,0.3,0.35,0.37,0.32,0.36,0.3,0.28,0.32,0.31,0.32,0.3,0.29,0.29,0.27,0.31,0.25,0.26,0.26,0.31,0.25,0.29,0.27,0.25,0.25,0.15,0.26,0.24,0.22,0.2,0.23,0.19,0.21,0.2,0.23,0.23,0.2,0.22,0.22,0.19,0.18,0.21,0.2,0.14,0.19,0.2,0.17,0.19,0.19,0.18,0.18,0.15,0.19,0.19,0.18,0.17,0.16,0.15,0.18,0.18,0.16,0.14,0.21,0.32,0.17,0.15,0.16,0.15,0.14,0.13,0.15,0.16,0.15,0.17,0.18,0.16,0.15,0.22,0.17,0.15,0.15,0.16,0.14,0.15,0.22,0.14,0.14,0.14,0.12,0.13,0.14,0.16,0.13,0.11,0.13,0.12,0.11,0.11,0.13,0.12,0.16,0.13,0.13,0.13,0.12,0.12,0.14,0.12,0.0,0.13,0.12,0.0,0.0,0.12,0.0,0.0,0.11,0.12,0.12,0.13,0.11,0.1,0.12,0.11,0.11,0.12,0.11,0.11,0.13,0.13,0.1,0.12,0.11,0.0,0.0,0.11,0.0,0.1,0.11,0.1,0.11,0.0,0.0,0.0,0.0,0.13,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.11,0.11,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.56
09/21/2021,5.48,5.38,3.6,2.08,2.03,1.9,1.23,1.3,1.47,1.13,1.04,0.89,0.95,0.78,0.85,0.84,0.71,0.8,0.72,0.74,0.62,0.56,0.62,0.54,0.6,0.53,0.57,0.59,0.54,0.51,0.47,0.56,0.45,0.48,0.51,0.45,0.43,0.51,0.5,0.49,0.44,0.46,0.49,0.43,0.49,0.43,0.42,0.36,0.38,0.33,0.36,0.34,0.38,0.38,0.31,0.33,0.34,0.3,0.35,0.37,0.32,0.35,0.3,0.28,0.32,0.31,0.32,0.3,0.29,0.29,0.26,0.3,0.25,0.26,0.24,0.31,0.25,0.29,0.27,0.25,0.23,0.16,0.26,0.24,0.22,0.2,0.22,0.18,0.21,0.2,0.23,0.23,0.2,0.22,0.21,0.19,0.18,0.21,0.2,0.15,0.19,0.2,0.17,0.19,0.18,0.18,0.18,0.15,0.19,0.19,0.18,0.16,0.18,0.15,0.19,0.18,0.16,0.15,0.21,0.36,0.17,0.15,0.16,0.15,0.14,0.14,0.15,0.19,0.15,0.16,0.18,0.16,0.15,0.22,0.17,0.15,0.14,0.16,0.14,0.15,0.22,0.13,0.14,0.13,0.12,0.13,0.14,0.15,0.13,0.11,0.13,0.13,0.11,0.11,0.13,0.12,0.16,0.13,0.13,0.13,0.12,0.12,0.13,0.12,0.0,0.13,0.12,0.0,0.0,0.13,0.0,0.0,0.11,0.12,0.12,0.13,0.0,0.0,0.12,0.11,0.0,0.12,0.11,0.11,0.13,0.13,0.0,0.12,0.11,0.0,0.0,0.11,0.0,0.1,0.11,0.1,0.11,0.0,0.0,0.0,0.11,0.13,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.11,0.11,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.18,0.13,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.32000000000001
09/22/2021,5.48,5.38,3.6,2.08,2.03,1.9,1.23,1.3,1.47,1.13,1.04,0.89,0.95,0.78,0.85,0.84,0.71,0.8,0.72,0.74,0.62,0.56,0.62,0.54,0.6,0.53,0.57,0.59,0.54,0.51,0.47,0.56,0.45,0.48,0.51,0.45,0.43,0.51,0.5,0.49,0.44,0.46,0.49,0.43,0.49,0.43,0.42,0.36,0.38,0.33,0.36,0.34,0.38,0.38,0.31,0.33,0.34,0.3,0.35,0.37,0.32,0.35,0.3,0.28,0.32,0.31,0.32,0.3,0.29,0.29,0.26,0.3,0.25,0.26,0.24,0.31,0.25,0.29,0.27,0.25,0.23,0.16,0.26,0.24,0.22,0.2,0.22,0.18,0.21,0.2,0.23,0.23,0.2,0.22,0.21,0.19,0.18,0.21,0.2,0.15,0.19,0.2,0.17,0.19,0.18,0.18,0.18,0.15,0.19,0.19,0.18,0.16,0.18,0.15,0.19,0.18,0.16,0.15,0.21,0.36,0.17,0.15,0.16,0.15,0.14,0.14,0.15,0.19,0.15,0.16,0.18,0.16,0.15,0.22,0.17,0.15,0.14,0.16,0.14,0.15,0.22,0.13,0.14,0.13,0.12,0.13,0.14,0.15,0.13,0.11,0.13,0.13,0.11,0.11,0.13,0.12,0.16,0.13,0.13,0.13,0.12,0.12,0.13,0.12,0.0,0.13,0.12,0.0,0.0,0.13,0.0,0.0,0.11,0.12,0.12,0.13,0.0,0.0,0.12,0.11,0.0,0.12,0.11,0.11,0.13,0.13,0.0,0.12,0.11,0.0,0.0,0.11,0.0,0.1,0.11,0.1,0.11,0.0,0.0,0.0,0.11,0.13,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.11,0.11,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.18,0.13,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.32000000000001
09/23/2021,5.46,5.38,3.55,2.06,2.03,1.9,1.24,1.28,1.44,1.11,1.05,0.9,0.95,0.77,0.86,0.84,0.72,0.79,0.7,0.74,0.63,0.55,0.62,0.55,0.61,0.52,0.57,0.6,0.54,0.51,0.47,0.56,0.46,0.48,0.52,0.45,0.44,0.51,0.49,0.5,0.45,0.46,0.48,0.43,0.5,0.43,0.42,0.36,0.38,0.34,0.36,0.35,0.38,0.39,0.31,0.33,0.33,0.3,0.35,0.37,0.32,0.35,0.31,0.28,0.32,0.3,0.31,0.3,0.29,0.29,0.25,0.3,0.25,0.27,0.23,0.31,0.25,0.29,0.27,0.25,0.23,0.17,0.26,0.24,0.22,0.2,0.23,0.18,0.2,0.2,0.23,0.23,0.21,0.22,0.22,0.2,0.18,0.22,0.2,0.15,0.19,0.2,0.17,0.19,0.19,0.18,0.17,0.15,0.19,0.19,0.18,0.16,0.17,0.14,0.19,0.18,0.16,0.16,0.2,0.36,0.17,0.16,0.16,0.15,0.14,0.14,0.16,0.18,0.15,0.16,0.18,0.16,0.15,0.21,0.17,0.15,0.15,0.16,0.15,0.15,0.22,0.14,0.14,0.13,0.12,0.13,0.14,0.15,0.12,0.11,0.13,0.13,0.11,0.0,0.13,0.12,0.16,0.13,0.12,0.13,0.11,0.12,0.13,0.12,0.0,0.13,0.12,0.0,0.1,0.13,0.0,0.0,0.11,0.12,0.12,0.13,0.11,0.0,0.12,0.11,0.0,0.11,0.12,0.11,0.13,0.13,0.1,0.12,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.1,0.11,0.13,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.11,0.11,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.17,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.23
09/24/2021,5.47,5.38,3.54,2.07,2.03,1.91,1.23,1.29,1.46,1.11,1.05,0.9,0.95,0.77,0.86,0.84,0.71,0.76,0.7,0.75,0.62,0.55,0.62,0.54,0.61,0.52,0.57,0.6,0.54,0.51,0.47,0.57,0.46,0.48,0.52,0.45,0.44,0.51,0.49,0.5,0.44,0.46,0.49,0.43,0.5,0.44,0.42,0.36,0.38,0.34,0.36,0.35,0.38,0.39,0.31,0.33,0.33,0.3,0.35,0.37,0.32,0.35,0.3,0.28,0.32,0.3,0.31,0.29,0.29,0.29,0.25,0.3,0.25,0.26,0.23,0.32,0.26,0.29,0.27,0.25,0.23,0.17,0.26,0.24,0.22,0.2,0.23,0.18,0.2,0.2,0.23,0.23,0.2,0.22,0.22,0.2,0.18,0.22,0.2,0.15,0.19,0.2,0.17,0.19,0.18,0.19,0.17,0.15,0.19,0.19,0.18,0.16,0.17,0.14,0.19,0.18,0.16,0.17,0.2,0.37,0.17,0.16,0.16,0.15,0.14,0.14,0.15,0.19,0.15,0.16,0.18,0.16,0.14,0.21,0.17,0.15,0.15,0.17,0.15,0.15,0.22,0.14,0.14,0.13,0.12,0.13,0.14,0.15,0.12,0.11,0.13,0.13,0.11,0.11,0.13,0.12,0.16,0.13,0.12,0.13,0.11,0.12,0.13,0.12,0.0,0.13,0.12,0.0,0.1,0.13,0.0,0.0,0.0,0.12,0.12,0.13,0.0,0.0,0.11,0.11,0.0,0.11,0.12,0.11,0.13,0.13,0.1,0.12,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.1,0.11,0.13,0.11,0.12,0.0,0.0,0.0,0.1,0.0,0.0,0.12,0.0,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.17,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.23
09/27/2021,5.48,5.35,3.54,1.96,2.02,1.9,1.23,1.33,1.45,1.15,1.03,0.92,0.92,0.78,0.85,0.83,0.73,0.76,0.73,0.71,0.61,0.57,0.62,0.54,0.64,0.52,0.57,0.59,0.53,0.5,0.46,0.57,0.45,0.49,0.51,0.46,0.44,0.52,0.49,0.49,0.44,0.47,0.48,0.44,0.49,0.43,0.42,0.36,0.38,0.32,0.36,0.35,0.38,0.38,0.31,0.32,0.34,0.29,0.35,0.38,0.32,0.36,0.31,0.29,0.31,0.31,0.31,0.3,0.29,0.29,0.26,0.31,0.25,0.27,0.24,0.31,0.27,0.3,0.27,0.27,0.22,0.0,0.26,0.25,0.22,0.2,0.23,0.18,0.21,0.2,0.24,0.23,0.2,0.22,0.21,0.19,0.18,0.21,0.2,0.14,0.2,0.2,0.16,0.2,0.18,0.19,0.18,0.13,0.19,0.19,0.17,0.16,0.18,0.14,0.18,0.18,0.17,0.18,0.21,0.38,0.18,0.15,0.15,0.15,0.14,0.14,0.16,0.2,0.15,0.16,0.18,0.16,0.14,0.21,0.17,0.15,0.15,0.16,0.14,0.15,0.23,0.14,0.14,0.14,0.13,0.13,0.14,0.15,0.13,0.11,0.13,0.12,0.0,0.0,0.12,0.11,0.16,0.13,0.12,0.13,0.11,0.12,0.13,0.12,0.11,0.13,0.12,0.0,0.0,0.13,0.0,0.0,0.11,0.12,0.12,0.13,0.11,0.1,0.11,0.11,0.0,0.11,0.11,0.11,0.13,0.12,0.0,0.12,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.1,0.11,0.0,0.0,0.1,0.0,0.13,0.11,0.12,0.0,0.0,0.0,0.1,0.0,0.0,0.12,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.17,0.14,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.14000000000001
09/28/2021,5.48,5.34,3.54,2.0,2.03,1.91,1.22,1.31,1.49,1.16,1.03,0.93,0.91,0.78,0.85,0.83,0.74,0.76,0.74,0.7,0.61,0.58,0.62,0.53,0.66,0.52,0.57,0.59,0.52,0.5,0.46,0.57,0.45,0.45,0.51,0.46,0.44,0.51,0.49,0.49,0.44,0.47,0.49,0.44,0.49,0.44,0.42,0.36,0.38,0.33,0.36,0.35,0.38,0.38,0.32,0.32,0.34,0.29,0.35,0.38,0.32,0.36,0.31,0.29,0.31,0.31,0.31,0.3,0.29,0.28,0.26,0.3,0.25,0.27,0.24,0.31,0.27,0.29,0.27,0.27,0.22,0.1,0.26,0.25,0.22,0.21,0.23,0.18,0.21,0.2,0.24,0.22,0.2,0.22,0.21,0.19,0.18,0.21,0.2,0.14,0.2,0.2,0.16,0.21,0.18,0.19,0.18,0.13,0.18,0.19,0.17,0.16,0.18,0.14,0.18,0.18,0.17,0.18,0.2,0.36,0.18,0.15,0.15,0.15,0.14,0.14,0.15,0.21,0.15,0.16,0.18,0.16,0.14,0.2,0.17,0.15,0.14,0.16,0.14,0.15,0.23,0.14,0.14,0.14,0.13,0.13,0.14,0.15,0.13,0.11,0.13,0.12,0.0,0.0,0.12,0.11,0.16,0.13,0.12,0.13,0.11,0.12,0.13,0.12,0.11,0.12,0.12,0.0,0.0,0.13,0.11,0.0,0.11,0.11,0.12,0.13,0.0,0.1,0.11,0.11,0.0,0.11,0.11,0.11,0.13,0.12,0.0,0.12,0.11,0.0,0.0,0.11,0.0,0.1,0.11,0.0,0.11,0.0,0.0,0.1,0.0,0.13,0.11,0.12,0.0,0.0,0.0,0.1,0.0,0.0,0.12,0.0,0.11,0.11,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.17,0.14,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.11000000000001
09/29/2021,5.48,5.34,3.54,2.0,2.03,1.91,1.22,1.31,1.49,1.16,1.03,0.93,0.91,0.78,0.85,0.83,0.74,0.76,0.74,0.7,0.61,0.58,0.62,0.53,0.66,0.52,0.57,0.59,0.52,0.5,0.46,0.57,0.45,0.45,0.51,0.46,0.44,0.51,0.49,0.49,0.44,0.47,0.49,0.44,0.49,0.44,0.42,0.36,0.38,0.33,0.36,0.35,0.38,0.38,0.32,0.32,0.34,0.29,0.35,0.38,0.32,0.36,0.31,0.29,0.31,0.31,0.31,0.3,0.29,0.28,0.26,0.3,0.25,0.27,0.24,0.31,0.27,0.29,0.27,0.27,0.22,0.1,0.26,0.25,0.22,0.21,0.23,0.18,0.21,0.2,0.24,0.22,0.2,0.22,0.21,0.19,0.18,0.21,0.2,0.14,0.2,0.2,0.16,0.21,0.18,0.19,0.18,0.13,0.18,0.19,0.17,0.16,0.18,0.14,0.18,0.18,0.17,0.18,0.2,0.36,0.18,0.15,0.15,0.15,0.14,0.14,0.15,0.21,0.15,0.16,0.18,0.16,0.14,0.2,0.17,0.15,0.14,0.16,0.14,0.15,0.23,0.14,0.14,0.14,0.13,0.13,0.14,0.15,0.13,0.11,0.13,0.12,0.0,0.0,0.12,0.11,0.16,0.13,0.12,0.13,0.11,0.12,0.13,0.12,0.11,0.12,0.12,0.0,0.0,0.13,0.11,0.0,0.11,0.11,0.12,0.13,0.0,0.1,0.11,0.11,0.0,0.11,0.11,0.11,0.13,0.12,0.0,0.12,0.11,0.0,0.0,0.11,0.0,0.1,0.11,0.0,0.11,0.0,0.0,0.1,0.0,0.13,0.11,0.12,0.0,0.0,0.0,0.1,0.0,0.0,0.12,0.0,0.11,0.11,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.17,0.14,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.11000000000001
09/30/2021,5.44,5.27,3.54,2.01,2.02,1.9,1.24,1.29,1.53,1.19,1.02,0.92,0.91,0.77,0.87,0.82,0.74,0.77,0.76,0.69,0.61,0.6,0.63,0.54,0.65,0.53,0.56,0.58,0.51,0.5,0.47,0.56,0.45,0.45,0.5,0.47,0.44,0.51,0.49,0.48,0.43,0.47,0.49,0.44,0.48,0.44,0.41,0.36,0.38,0.32,0.36,0.36,0.38,0.37,0.32,0.32,0.35,0.29,0.35,0.37,0.32,0.37,0.31,0.29,0.3,0.31,0.32,0.3,0.3,0.28,0.26,0.31,0.25,0.28,0.24,0.31,0.27,0.29,0.27,0.28,0.22,0.1,0.26,0.24,0.23,0.21,0.22,0.18,0.21,0.2,0.24,0.22,0.2,0.22,0.21,0.18,0.18,0.21,0.2,0.14,0.2,0.2,0.17,0.21,0.18,0.2,0.19,0.13,0.19,0.19,0.17,0.16,0.18,0.14,0.17,0.18,0.17,0.18,0.19,0.34,0.18,0.15,0.15,0.15,0.14,0.14,0.15,0.2,0.15,0.16,0.17,0.16,0.14,0.2,0.17,0.15,0.14,0.16,0.14,0.15,0.23,0.13,0.14,0.14,0.12,0.12,0.14,0.15,0.13,0.11,0.13,0.12,0.0,0.0,0.12,0.11,0.16,0.13,0.12,0.13,0.12,0.11,0.13,0.12,0.11,0.12,0.12,0.0,0.1,0.12,0.11,0.0,0.11,0.11,0.12,0.13,0.0,0.0,0.11,0.11,0.11,0.12,0.11,0.11,0.13,0.12,0.0,0.12,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.1,0.0,0.13,0.11,0.12,0.0,0.0,0.0,0.1,0.0,0.0,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.17,0.14,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0
10/01/2021,5.43,5.19,3.52,1.98,1.99,1.87,1.25,1.26,1.54,1.21,1.04,0.93,0.92,0.75,0.86,0.83,0.74,0.77,0.78,0.67,0.61,0.62,0.63,0.55,0.64,0.53,0.57,0.59,0.51,0.5,0.47,0.55,0.46,0.45,0.51,0.49,0.45,0.5,0.49,0.49,0.43,0.46,0.48,0.44,0.47,0.44,0.41,0.36,0.37,0.33,0.36,0.36,0.38,0.37,0.32,0.32,0.35,0.29,0.35,0.36,0.32,0.36,0.32,0.29,0.3,0.3,0.32,0.3,0.3,0.28,0.27,0.3,0.25,0.28,0.24,0.3,0.27,0.29,0.28,0.28,0.22,0.0,0.25,0.23,0.23,0.21,0.22,0.18,0.2,0.2,0.24,0.23,0.2,0.22,0.22,0.18,0.18,0.21,0.2,0.14,0.2,0.21,0.17,0.22,0.18,0.2,0.19,0.13,0.19,0.19,0.17,0.17,0.19,0.14,0.17,0.17,0.17,0.18,0.19,0.33,0.18,0.16,0.15,0.15,0.14,0.13,0.16,0.19,0.15,0.16,0.17,0.16,0.15,0.2,0.16,0.15,0.14,0.15,0.14,0.15,0.22,0.13,0.14,0.13,0.12,0.12,0.14,0.15,0.14,0.12,0.13,0.12,0.0,0.11,0.12,0.12,0.16,0.13,0.12,0.13,0.12,0.11,0.13,0.12,0.12,0.12,0.12,0.0,0.1,0.12,0.11,0.0,0.11,0.12,0.12,0.13,0.0,0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.0,0.12,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.13,0.11,0.11,0.0,0.0,0.0,0.1,0.0,0.1,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.17,0.14,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.87000000000002
10/04/2021,5.43,5.19,3.52,1.98,1.99,1.87,1.25,1.26,1.54,1.21,1.04,0.93,0.92,0.75,0.86,0.83,0.74,0.77,0.78,0.67,0.61,0.62,0.63,0.55,0.64,0.53,0.57,0.59,0.51,0.5,0.47,0.55,0.46,0.45,0.51,0.49,0.45,0.5,0.49,0.49,0.43,0.46,0.48,0.44,0.47,0.44,0.41,0.36,0.37,0.33,0.36,0.36,0.38,0.37,0.32,0.32,0.35,0.29,0.35,0.36,0.32,0.36,0.32,0.29,0.3,0.3,0.32,0.3,0.3,0.28,0.27,0.3,0.25,0.28,0.24,0.3,0.27,0.29,0.28,0.28,0.22,0.0,0.25,0.23,0.23,0.21,0.22,0.18,0.2,0.2,0.24,0.23,0.2,0.22,0.22,0.18,0.18,0.21,0.2,0.14,0.2,0.21,0.17,0.22,0.18,0.2,0.19,0.13,0.19,0.19,0.17,0.17,0.19,0.14,0.17,0.17,0.17,0.18,0.19,0.33,0.18,0.16,0.15,0.15,0.14,0.13,0.16,0.19,0.15,0.16,0.17,0.16,0.15,0.2,0.16,0.15,0.14,0.15,0.14,0.15,0.22,0.13,0.14,0.13,0.12,0.12,0.14,0.15,0.14,0.12,0.13,0.12,0.0,0.11,0.12,0.12,0.16,0.13,0.12,0.13,0.12,0.11,0.13,0.12,0.12,0.12,0.12,0.0,0.1,0.12,0.11,0.0,0.11,0.12,0.12,0.13,0.0,0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.0,0.12,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.13,0.11,0.11,0.0,0.0,0.0,0.1,0.0,0.1,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.17,0.14,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.87000000000002
10/05/2021,5.43,5.19,3.52,1.98,1.99,1.87,1.25,1.26,1.54,1.21,1.04,0.93,0.92,0.75,0.86,0.83,0.74,0.77,0.78,0.67,0.61,0.62,0.63,0.55,0.64,0.53,0.57,0.59,0.51,0.5,0.47,0.55,0.46,0.45,0.51,0.49,0.45,0.5,0.49,0.49,0.43,0.46,0.48,0.44,0.47,0.44,0.41,0.36,0.37,0.33,0.36,0.36,0.38,0.37,0.32,0.32,0.35,0.29,0.35,0.36,0.32,0.36,0.32,0.29,0.3,0.3,0.32,0.3,0.3,0.28,0.27,0.3,0.25,0.28,0.24,0.3,0.27,0.29,0.28,0.28,0.22,0.0,0.25,0.23,0.23,0.21,0.22,0.18,0.2,0.2,0.24,0.23,0.2,0.22,0.22,0.18,0.18,0.21,0.2,0.14,0.2,0.21,0.17,0.22,0.18,0.2,0.19,0.13,0.19,0.19,0.17,0.17,0.19,0.14,0.17,0.17,0.17,0.18,0.19,0.33,0.18,0.16,0.15,0.15,0.14,0.13,0.16,0.19,0.15,0.16,0.17,0.16,0.15,0.2,0.16,0.15,0.14,0.15,0.14,0.15,0.22,0.13,0.14,0.13,0.12,0.12,0.14,0.15,0.14,0.12,0.13,0.12,0.0,0.11,0.12,0.12,0.16,0.13,0.12,0.13,0.12,0.11,0.13,0.12,0.12,0.12,0.12,0.0,0.1,0.12,0.11,0.0,0.11,0.12,0.12,0.13,0.0,0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.0,0.12,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.13,0.11,0.11,0.0,0.0,0.0,0.1,0.0,0.1,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.17,0.14,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.87000000000002
