,WSM,RH,DECK,TPL,RS,NTLA,LAD,CIEN,AMED,UTHR,PWR,JBL,EHC,CHE,YETI,XTSLA,LSCC,CROX,CNXC,AMG,JEF,NVST,FAF,DLB,OMCL,DKS,LHCG,GMED,JCOM,AYI,THC,LPX,JHG,EVR,APPS,FL,UNM,SAIA,SYNA,STAA,MMS,RBC,AN,SNX,MEDP,CRUS,QRTEA,QDEL,OMF,CRNC,MTG,AMN,ENSG,PDCE,SEM,SSD,AL,UFPI,CDNA,PINC,HLI,VNT,SONO,MSM,RDN,SIG,XRX,MTDR,CNMD,R,AVT,TGNA,AR,DEN,STMP,CMC,KFY,DIOD,NAVI,MTH,NSIT,KLIC,NUVA,FN,MUSA,TRTN,LXP,APAM,ABG,KBH,HAE,EQC,MC,MMSI,MED,ATKR,FHI,PRG,AGO,SFM,BMI,MDRX,OMI,YELP,CNX,VSH,EBS,NUS,ANF,MDC,FORM,KTB,REGI,JW.A,CALX,RCII,EVTC,WERN,FIX,PRFT,ACA,SNBR,BRC,PDCO,AEL,INOV,MTX,PBH,GPI,DOOR,AMKR,RPAI,ODP,SANM,SCL,IRBT,PLXS,SPWR,TPH,SSTK,MYGN,VSTO,BOOT,PCRX,TROX,SBH,FWRD,EXPI,CORT,HRI,PDM,THRM,HCSG,RVLV,HTH,PIPR,DY,HUBG,BIG,BCC,TDS,GHC,VCEL,VCYT,MGLN,ROIC,NTCT,UCTT,HSKA,RLGY,MLI,SYKE,MODV,PRGS,WOR,OAS,PHR,UNFI,CENTA,NMRK,MGRC,TTEC,CCS,TTGT,INT,MCY,CSWI,MEI,RUSHA,HNI,EVH,KN,GMS,DLX,LNTH,LZB,HOPE,SWBI,ICFI,OSIS,ILPT,LMNX,CYH,TSE,OXM,CLDX,MHO,MBUU,XPEL,SITM,CWH,WIRE,ARCB,CDMO,PJT,MYRG,USD,ACLS,BSIG,ASO,HIBB,CRC,CRVL,STC,BISXX,n/a,RRX,ZD,-,CIVI,VRTV,SMCI,ECPG,DDS,SUPN,CUBI,CSGS,MRO,JLL,HRC,OVV,AA,OGN,BC,OLN,SPSC,TDC,CHK,RRC,EXLS,MUR,ALKS,ADS,PAG,SM,ITGR,AMEH,CVLT,WLL,WGO,BDN,WWE,CXP,WHD,VCRA,GNW,IRWD,LGF.B,JOE,FLGT,GDYN,SUM
09/09/2021,1.27,1.04,1.11,0.77,0.92,1.04,0.83,0.85,0.58,0.9,1.04,0.85,0.77,0.74,0.8,0.7,0.83,0.88,0.74,0.68,0.75,0.67,0.73,0.61,0.66,0.92,0.53,0.62,0.57,0.62,0.66,0.66,0.62,0.56,0.52,0.52,0.52,0.63,0.64,0.56,0.52,0.59,0.55,0.54,0.54,0.47,0.4,0.52,0.44,0.41,0.5,0.53,0.41,0.41,0.37,0.44,0.42,0.43,0.35,0.44,0.45,0.46,0.47,0.37,0.43,0.42,0.37,0.32,0.36,0.41,0.38,0.35,0.43,0.35,0.58,0.37,0.37,0.41,0.41,0.39,0.34,0.44,0.3,0.37,0.39,0.36,0.37,0.33,0.33,0.34,0.32,0.31,0.35,0.35,0.25,0.41,0.3,0.31,0.29,0.28,0.3,0.23,0.26,0.27,0.25,0.27,0.29,0.25,0.21,0.28,0.3,0.25,0.2,0.25,0.25,0.32,0.27,0.28,0.27,0.39,0.24,0.23,0.24,0.26,0.27,0.3,0.25,0.28,0.27,0.27,0.3,0.28,0.23,0.25,0.24,0.23,0.25,0.18,0.27,0.26,0.26,0.23,0.24,0.23,0.22,0.19,0.24,0.3,0.23,0.26,0.21,0.26,0.19,0.19,0.21,0.25,0.22,0.23,0.0,0.22,0.19,0.2,0.21,0.26,0.2,0.21,0.19,0.18,0.23,0.21,0.22,0.0,0.25,0.2,0.18,0.17,0.2,0.2,0.16,0.2,0.17,0.2,0.2,0.22,0.2,0.16,0.19,0.0,0.18,0.0,0.22,0.18,0.19,0.0,0.17,0.0,0.0,0.0,0.17,0.0,0.18,0.0,0.0,0.0,0.0,0.21,0.19,0.0,0.0,0.26,0.0,0.17,0.17,0.0,0.0,0.18,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.89000000000001
09/10/2021,1.24,1.04,1.13,0.74,0.93,0.98,0.83,0.85,0.58,0.91,1.05,0.88,0.78,0.73,0.79,0.71,0.85,0.87,0.74,0.68,0.76,0.67,0.73,0.61,0.68,0.9,0.52,0.63,0.57,0.61,0.66,0.66,0.62,0.57,0.53,0.49,0.52,0.64,0.64,0.59,0.52,0.6,0.54,0.55,0.54,0.48,0.4,0.52,0.45,0.4,0.51,0.52,0.41,0.41,0.37,0.44,0.42,0.44,0.35,0.45,0.45,0.47,0.46,0.37,0.43,0.4,0.36,0.32,0.37,0.42,0.38,0.35,0.42,0.35,0.59,0.38,0.39,0.42,0.42,0.4,0.35,0.45,0.3,0.38,0.39,0.36,0.38,0.32,0.33,0.35,0.32,0.31,0.35,0.35,0.26,0.41,0.29,0.3,0.29,0.28,0.3,0.23,0.25,0.27,0.25,0.27,0.29,0.25,0.21,0.28,0.31,0.25,0.2,0.26,0.25,0.31,0.27,0.29,0.26,0.38,0.23,0.22,0.24,0.27,0.27,0.31,0.25,0.27,0.27,0.27,0.3,0.28,0.23,0.25,0.24,0.23,0.26,0.18,0.28,0.26,0.26,0.23,0.24,0.23,0.23,0.19,0.24,0.31,0.23,0.27,0.21,0.27,0.19,0.21,0.21,0.24,0.22,0.23,0.0,0.22,0.19,0.2,0.21,0.26,0.2,0.21,0.19,0.19,0.23,0.21,0.22,0.0,0.25,0.2,0.18,0.18,0.21,0.2,0.0,0.21,0.17,0.2,0.21,0.21,0.21,0.0,0.19,0.0,0.18,0.0,0.22,0.18,0.19,0.16,0.17,0.16,0.0,0.0,0.17,0.0,0.18,0.0,0.0,0.0,0.0,0.21,0.19,0.0,0.0,0.27,0.0,0.17,0.17,0.0,0.0,0.18,0.0,0.17,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.13000000000001
09/13/2021,1.31,1.14,1.13,0.75,0.93,0.97,0.87,0.85,0.59,0.93,1.05,0.87,0.78,0.75,0.81,0.69,0.83,0.91,0.76,0.69,0.77,0.68,0.73,0.61,0.68,0.86,0.53,0.63,0.59,0.61,0.66,0.66,0.63,0.57,0.54,0.5,0.53,0.62,0.63,0.57,0.51,0.6,0.55,0.53,0.54,0.5,0.4,0.53,0.45,0.39,0.51,0.53,0.41,0.41,0.37,0.44,0.42,0.43,0.33,0.47,0.46,0.47,0.45,0.37,0.43,0.4,0.35,0.33,0.36,0.41,0.38,0.34,0.43,0.35,0.59,0.37,0.4,0.41,0.43,0.39,0.33,0.45,0.3,0.38,0.39,0.35,0.38,0.32,0.33,0.34,0.33,0.32,0.36,0.35,0.26,0.4,0.3,0.31,0.29,0.27,0.29,0.23,0.25,0.27,0.26,0.27,0.28,0.24,0.22,0.28,0.3,0.25,0.2,0.25,0.26,0.31,0.28,0.28,0.26,0.39,0.23,0.23,0.24,0.28,0.26,0.31,0.25,0.27,0.27,0.26,0.3,0.28,0.23,0.25,0.24,0.23,0.26,0.18,0.26,0.26,0.25,0.23,0.24,0.23,0.23,0.19,0.23,0.29,0.23,0.26,0.21,0.26,0.2,0.21,0.21,0.24,0.23,0.22,0.0,0.22,0.19,0.2,0.21,0.25,0.2,0.21,0.19,0.19,0.23,0.2,0.22,0.0,0.23,0.2,0.18,0.18,0.22,0.2,0.16,0.22,0.17,0.19,0.2,0.22,0.2,0.0,0.19,0.0,0.18,0.0,0.21,0.17,0.19,0.16,0.17,0.16,0.0,0.0,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.21,0.18,0.0,0.0,0.26,0.0,0.18,0.17,0.0,0.16,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.22
09/14/2021,1.31,1.1,1.16,0.75,0.94,0.97,0.87,0.83,0.59,0.93,1.07,0.89,0.78,0.75,0.82,0.72,0.85,0.94,0.76,0.68,0.77,0.68,0.73,0.62,0.68,0.86,0.53,0.63,0.58,0.62,0.65,0.67,0.64,0.58,0.52,0.49,0.52,0.63,0.63,0.54,0.51,0.6,0.56,0.52,0.54,0.5,0.4,0.57,0.45,0.38,0.51,0.53,0.41,0.42,0.37,0.44,0.41,0.43,0.33,0.48,0.45,0.47,0.44,0.37,0.42,0.4,0.35,0.33,0.35,0.42,0.38,0.34,0.43,0.35,0.59,0.37,0.39,0.41,0.43,0.39,0.33,0.45,0.29,0.38,0.38,0.35,0.38,0.32,0.33,0.34,0.34,0.31,0.36,0.36,0.26,0.41,0.3,0.31,0.29,0.27,0.3,0.22,0.25,0.26,0.26,0.27,0.27,0.24,0.22,0.28,0.3,0.26,0.2,0.25,0.25,0.31,0.28,0.29,0.26,0.39,0.24,0.23,0.24,0.28,0.25,0.31,0.25,0.27,0.27,0.26,0.3,0.27,0.23,0.25,0.24,0.23,0.26,0.18,0.26,0.26,0.25,0.24,0.24,0.23,0.23,0.18,0.23,0.29,0.23,0.26,0.21,0.26,0.2,0.21,0.21,0.25,0.22,0.23,0.0,0.22,0.19,0.2,0.2,0.25,0.2,0.2,0.2,0.19,0.24,0.2,0.22,0.0,0.22,0.2,0.18,0.18,0.22,0.2,0.16,0.21,0.17,0.19,0.2,0.21,0.2,0.16,0.19,0.0,0.18,0.0,0.21,0.17,0.18,0.0,0.17,0.0,0.0,0.0,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.21,0.18,0.0,0.0,0.26,0.0,0.17,0.17,0.0,0.0,0.18,0.0,0.0,0.0,0.17,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.25
09/15/2021,1.31,1.1,1.16,0.75,0.94,0.97,0.87,0.83,0.59,0.93,1.07,0.89,0.78,0.75,0.82,0.72,0.85,0.94,0.76,0.68,0.77,0.68,0.73,0.62,0.68,0.86,0.53,0.63,0.58,0.62,0.65,0.67,0.64,0.58,0.52,0.49,0.52,0.63,0.63,0.54,0.51,0.6,0.56,0.52,0.54,0.5,0.4,0.57,0.45,0.38,0.51,0.53,0.41,0.42,0.37,0.44,0.41,0.43,0.33,0.48,0.45,0.47,0.44,0.37,0.42,0.4,0.35,0.33,0.35,0.42,0.38,0.34,0.43,0.35,0.59,0.37,0.39,0.41,0.43,0.39,0.33,0.45,0.29,0.38,0.38,0.35,0.38,0.32,0.33,0.34,0.34,0.31,0.36,0.36,0.26,0.41,0.3,0.31,0.29,0.27,0.3,0.22,0.25,0.26,0.26,0.27,0.27,0.24,0.22,0.28,0.3,0.26,0.2,0.25,0.25,0.31,0.28,0.29,0.26,0.39,0.24,0.23,0.24,0.28,0.25,0.31,0.25,0.27,0.27,0.26,0.3,0.27,0.23,0.25,0.24,0.23,0.26,0.18,0.26,0.26,0.25,0.24,0.24,0.23,0.23,0.18,0.23,0.29,0.23,0.26,0.21,0.26,0.2,0.21,0.21,0.25,0.22,0.23,0.0,0.22,0.19,0.2,0.2,0.25,0.2,0.2,0.2,0.19,0.24,0.2,0.22,0.0,0.22,0.2,0.18,0.18,0.22,0.2,0.16,0.21,0.17,0.19,0.2,0.21,0.2,0.16,0.19,0.0,0.18,0.0,0.21,0.17,0.18,0.0,0.17,0.0,0.0,0.0,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.21,0.18,0.0,0.0,0.26,0.0,0.17,0.17,0.0,0.0,0.18,0.0,0.0,0.0,0.17,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.25
09/16/2021,1.29,1.11,1.17,0.76,0.94,0.93,0.85,0.83,0.58,0.92,1.06,0.89,0.76,0.76,0.81,0.71,0.86,0.89,0.74,0.68,0.78,0.69,0.74,0.62,0.68,0.85,0.52,0.62,0.58,0.62,0.66,0.65,0.65,0.58,0.52,0.47,0.53,0.64,0.63,0.51,0.51,0.61,0.56,0.52,0.53,0.5,0.4,0.54,0.45,0.39,0.51,0.53,0.41,0.42,0.38,0.44,0.42,0.43,0.31,0.47,0.46,0.47,0.43,0.37,0.43,0.4,0.35,0.34,0.35,0.42,0.38,0.35,0.44,0.35,0.59,0.37,0.39,0.42,0.43,0.39,0.33,0.45,0.29,0.39,0.38,0.35,0.38,0.33,0.33,0.34,0.34,0.31,0.36,0.35,0.26,0.41,0.3,0.31,0.29,0.27,0.29,0.22,0.25,0.27,0.27,0.28,0.27,0.24,0.22,0.28,0.3,0.26,0.21,0.25,0.26,0.31,0.28,0.28,0.26,0.38,0.24,0.24,0.24,0.27,0.25,0.31,0.25,0.26,0.28,0.26,0.31,0.28,0.23,0.26,0.24,0.23,0.26,0.19,0.26,0.26,0.24,0.24,0.25,0.23,0.26,0.18,0.23,0.29,0.23,0.26,0.21,0.27,0.19,0.21,0.21,0.25,0.23,0.23,0.0,0.22,0.19,0.2,0.2,0.25,0.2,0.21,0.2,0.19,0.23,0.2,0.22,0.0,0.22,0.2,0.18,0.18,0.21,0.2,0.0,0.21,0.0,0.19,0.2,0.21,0.21,0.0,0.19,0.0,0.18,0.0,0.22,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.17,0.16,0.17,0.0,0.0,0.0,0.0,0.21,0.18,0.0,0.0,0.27,0.16,0.17,0.17,0.0,0.16,0.17,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.19
09/17/2021,1.31,1.1,1.23,0.75,0.93,0.94,0.84,0.82,0.56,0.93,1.08,0.89,0.76,0.76,0.82,0.7,0.89,0.98,0.76,0.67,0.78,0.7,0.74,0.63,0.68,0.86,0.51,0.62,0.59,0.61,0.65,0.64,0.64,0.58,0.52,0.47,0.53,0.63,0.64,0.52,0.51,0.6,0.57,0.51,0.52,0.51,0.4,0.56,0.44,0.39,0.5,0.53,0.41,0.41,0.37,0.44,0.42,0.42,0.31,0.49,0.46,0.47,0.43,0.37,0.42,0.4,0.35,0.34,0.36,0.42,0.38,0.36,0.44,0.34,0.6,0.36,0.4,0.43,0.43,0.39,0.33,0.44,0.31,0.39,0.38,0.34,0.38,0.33,0.33,0.34,0.35,0.32,0.36,0.36,0.25,0.41,0.3,0.31,0.29,0.27,0.3,0.22,0.25,0.27,0.27,0.28,0.27,0.22,0.22,0.28,0.3,0.26,0.21,0.25,0.26,0.31,0.28,0.28,0.25,0.39,0.23,0.24,0.24,0.27,0.25,0.31,0.25,0.27,0.28,0.26,0.32,0.28,0.22,0.26,0.24,0.23,0.26,0.18,0.26,0.26,0.24,0.24,0.25,0.23,0.27,0.19,0.23,0.28,0.23,0.25,0.21,0.26,0.2,0.21,0.21,0.25,0.22,0.23,0.0,0.21,0.19,0.2,0.2,0.24,0.2,0.21,0.2,0.19,0.23,0.19,0.22,0.0,0.22,0.2,0.18,0.18,0.21,0.2,0.0,0.21,0.17,0.18,0.2,0.22,0.2,0.0,0.19,0.0,0.18,0.0,0.23,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.17,0.16,0.17,0.0,0.0,0.0,0.0,0.21,0.18,0.0,0.0,0.27,0.0,0.17,0.17,0.0,0.0,0.17,0.0,0.17,0.0,0.17,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.35
09/20/2021,1.37,1.08,1.23,0.76,0.92,0.93,0.89,0.83,0.55,0.9,1.08,0.89,0.75,0.75,0.82,0.71,0.9,1.02,0.75,0.67,0.77,0.69,0.74,0.62,0.68,0.87,0.49,0.62,0.58,0.61,0.65,0.64,0.63,0.58,0.53,0.46,0.52,0.64,0.64,0.53,0.51,0.59,0.62,0.52,0.52,0.51,0.4,0.55,0.44,0.39,0.5,0.52,0.41,0.44,0.37,0.43,0.41,0.42,0.32,0.48,0.47,0.46,0.43,0.37,0.42,0.42,0.35,0.36,0.38,0.42,0.37,0.41,0.46,0.35,0.59,0.36,0.39,0.42,0.43,0.39,0.32,0.42,0.3,0.39,0.41,0.34,0.37,0.33,0.34,0.34,0.34,0.31,0.36,0.36,0.24,0.41,0.29,0.29,0.31,0.27,0.3,0.21,0.25,0.27,0.26,0.28,0.27,0.21,0.23,0.28,0.3,0.26,0.21,0.25,0.27,0.31,0.28,0.28,0.25,0.38,0.24,0.24,0.24,0.27,0.24,0.31,0.24,0.26,0.3,0.25,0.31,0.28,0.22,0.26,0.24,0.23,0.26,0.18,0.26,0.27,0.24,0.24,0.26,0.23,0.27,0.19,0.23,0.28,0.23,0.27,0.21,0.26,0.19,0.22,0.21,0.24,0.22,0.23,0.17,0.21,0.19,0.2,0.19,0.24,0.2,0.21,0.2,0.19,0.23,0.19,0.22,0.0,0.21,0.2,0.18,0.19,0.21,0.21,0.0,0.21,0.17,0.18,0.2,0.22,0.2,0.0,0.19,0.0,0.18,0.0,0.22,0.17,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.21,0.18,0.0,0.0,0.27,0.0,0.17,0.18,0.0,0.0,0.17,0.0,0.0,0.16,0.17,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.44
09/21/2021,1.35,1.06,1.21,0.8,0.91,0.95,0.88,0.82,0.56,0.88,1.09,0.86,0.75,0.75,0.81,0.73,0.89,1.01,0.73,0.68,0.77,0.67,0.73,0.61,0.69,0.87,0.5,0.62,0.57,0.61,0.65,0.64,0.64,0.57,0.56,0.46,0.49,0.64,0.63,0.53,0.51,0.57,0.64,0.5,0.53,0.49,0.4,0.58,0.44,0.4,0.5,0.52,0.4,0.44,0.37,0.43,0.41,0.42,0.32,0.47,0.47,0.46,0.44,0.36,0.42,0.42,0.35,0.36,0.37,0.42,0.37,0.4,0.45,0.35,0.59,0.36,0.39,0.41,0.43,0.39,0.32,0.42,0.3,0.39,0.43,0.35,0.37,0.33,0.35,0.35,0.35,0.31,0.36,0.36,0.24,0.4,0.29,0.3,0.37,0.27,0.3,0.22,0.24,0.27,0.26,0.27,0.27,0.22,0.23,0.29,0.29,0.26,0.21,0.25,0.27,0.32,0.28,0.28,0.25,0.38,0.24,0.24,0.24,0.27,0.25,0.31,0.23,0.26,0.31,0.25,0.3,0.27,0.23,0.25,0.23,0.23,0.25,0.19,0.27,0.28,0.25,0.24,0.26,0.23,0.27,0.19,0.23,0.29,0.23,0.26,0.21,0.26,0.19,0.22,0.21,0.24,0.22,0.23,0.17,0.21,0.19,0.2,0.2,0.26,0.2,0.2,0.2,0.19,0.23,0.2,0.21,0.0,0.22,0.2,0.18,0.19,0.21,0.2,0.17,0.21,0.17,0.18,0.19,0.22,0.2,0.0,0.18,0.0,0.18,0.16,0.22,0.17,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.21,0.18,0.0,0.0,0.27,0.0,0.17,0.19,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.18,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.43
09/22/2021,1.35,1.06,1.21,0.8,0.91,0.95,0.88,0.82,0.56,0.88,1.09,0.86,0.75,0.75,0.81,0.73,0.89,1.01,0.73,0.68,0.77,0.67,0.73,0.61,0.69,0.87,0.5,0.62,0.57,0.61,0.65,0.64,0.64,0.57,0.56,0.46,0.49,0.64,0.63,0.53,0.51,0.57,0.64,0.5,0.53,0.49,0.4,0.58,0.44,0.4,0.5,0.52,0.4,0.44,0.37,0.43,0.41,0.42,0.32,0.47,0.47,0.46,0.44,0.36,0.42,0.42,0.35,0.36,0.37,0.42,0.37,0.4,0.45,0.35,0.59,0.36,0.39,0.41,0.43,0.39,0.32,0.42,0.3,0.39,0.43,0.35,0.37,0.33,0.35,0.35,0.35,0.31,0.36,0.36,0.24,0.4,0.29,0.3,0.37,0.27,0.3,0.22,0.24,0.27,0.26,0.27,0.27,0.22,0.23,0.29,0.29,0.26,0.21,0.25,0.27,0.32,0.28,0.28,0.25,0.38,0.24,0.24,0.24,0.27,0.25,0.31,0.23,0.26,0.31,0.25,0.3,0.27,0.23,0.25,0.23,0.23,0.25,0.19,0.27,0.28,0.25,0.24,0.26,0.23,0.27,0.19,0.23,0.29,0.23,0.26,0.21,0.26,0.19,0.22,0.21,0.24,0.22,0.23,0.17,0.21,0.19,0.2,0.2,0.26,0.2,0.2,0.2,0.19,0.23,0.2,0.21,0.0,0.22,0.2,0.18,0.19,0.21,0.2,0.17,0.21,0.17,0.18,0.19,0.22,0.2,0.0,0.18,0.0,0.18,0.16,0.22,0.17,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.21,0.18,0.0,0.0,0.27,0.0,0.17,0.19,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.18,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.43
09/23/2021,1.36,1.08,1.21,0.78,0.91,0.92,0.88,0.81,0.56,0.89,1.1,0.85,0.75,0.76,0.81,0.75,0.88,1.0,0.74,0.65,0.77,0.67,0.74,0.61,0.67,0.88,0.5,0.62,0.58,0.62,0.66,0.64,0.62,0.57,0.54,0.47,0.49,0.65,0.63,0.53,0.51,0.58,0.64,0.5,0.53,0.49,0.4,0.59,0.45,0.39,0.51,0.52,0.4,0.43,0.38,0.44,0.41,0.43,0.31,0.48,0.47,0.45,0.45,0.37,0.43,0.42,0.36,0.35,0.38,0.42,0.37,0.41,0.45,0.35,0.61,0.36,0.39,0.41,0.43,0.39,0.32,0.42,0.31,0.38,0.42,0.33,0.38,0.33,0.35,0.34,0.35,0.32,0.35,0.36,0.25,0.4,0.28,0.3,0.38,0.27,0.3,0.22,0.24,0.27,0.26,0.27,0.27,0.22,0.23,0.28,0.3,0.25,0.21,0.25,0.27,0.32,0.28,0.29,0.26,0.38,0.24,0.24,0.24,0.27,0.23,0.32,0.24,0.27,0.31,0.25,0.29,0.28,0.23,0.25,0.23,0.23,0.25,0.18,0.26,0.28,0.25,0.24,0.26,0.24,0.27,0.19,0.23,0.28,0.23,0.26,0.22,0.26,0.19,0.22,0.21,0.24,0.22,0.23,0.17,0.21,0.19,0.2,0.19,0.25,0.21,0.21,0.2,0.18,0.23,0.2,0.21,0.0,0.22,0.2,0.18,0.18,0.2,0.2,0.17,0.21,0.17,0.17,0.19,0.21,0.2,0.0,0.18,0.0,0.18,0.0,0.22,0.17,0.17,0.0,0.17,0.0,0.0,0.0,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.2,0.18,0.0,0.0,0.27,0.0,0.18,0.19,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.46000000000001
