,TQQQ,AAPL,MSFT,AMZN,FB,TSLA,NVDA,GOOG,GOOGL,ProShares Ultra QQQ,PYPL,ADBE,CMCSA,INTC,NFLX,CSCO,PEP,AVGO,TXN,COST,QCOM,AMGN,SBUX,CHTR,AMAT,INTU,AMD,ISRG,BKNG,LRCX,GILD,MDLZ,MU,ADP,CSX,ATVI,MELI,ILMN,ADSK,ADI,FISV,BIIB,TMUS,NXPI,EBAY,IDXX,VRTX,KLAC,REGN,ZM,ALGN,ROST,LULU,EXC,ORLY,MRNA,DOCU,ALXN,SNPS,EA,WDAY,CTSH,DXCM,CDNS,MAR,XLNX,CRWD,WBA,XEL,PAYX,FTNT,MNST,MCHP,CTAS,ROKU,SWKS,PCAR,TEAM,FAST,CSGP,ANSS,MXIM,MRVL,CPRT,AEP,KHC,LBRDK,ODFL,MTCH,CERN,TTD,PTON,DLTR,VRSN,OKTA,SPLK,KDP,Us Dollars,TCOM,SGEN,SIRI,AZN,QLD,n/a,HON,CEGVV,SUM
12/10/2021,17.24,9.73,9.84,5.69,3.82,4.21,4.7,2.25,2.24,0.0,1.29,1.88,1.39,1.25,1.58,1.31,1.32,1.26,1.07,1.35,1.37,0.69,0.77,0.67,0.78,0.98,1.05,0.65,0.51,0.55,0.53,0.5,0.54,0.55,0.49,0.25,0.28,0.31,0.33,0.56,0.33,0.23,0.25,0.36,0.3,0.28,0.3,0.36,0.28,0.13,0.26,0.23,0.32,0.3,0.28,0.33,0.26,0.0,0.3,0.2,0.26,0.26,0.28,0.29,0.23,0.4,0.17,0.19,0.2,0.23,0.26,0.19,0.23,0.22,0.09,0.14,0.17,0.24,0.2,0.16,0.19,0.0,0.2,0.17,0.15,0.13,0.14,0.21,0.11,0.0,0.17,0.05,0.0,0.0,0.11,0.1,0.11,0.0,0.0,0.11,0.04,0.0,1.75,0.03,0.75,0.0,100.01
12/13/2021,17.24,9.73,9.84,5.69,3.82,4.21,4.7,2.25,2.24,0.0,1.29,1.88,1.39,1.25,1.58,1.31,1.32,1.26,1.07,1.35,1.37,0.69,0.77,0.67,0.78,0.98,1.05,0.65,0.51,0.55,0.53,0.5,0.54,0.55,0.49,0.25,0.28,0.31,0.33,0.56,0.33,0.23,0.25,0.36,0.3,0.28,0.3,0.36,0.28,0.13,0.26,0.23,0.32,0.3,0.28,0.33,0.26,0.0,0.3,0.2,0.26,0.26,0.28,0.29,0.23,0.4,0.17,0.19,0.2,0.23,0.26,0.19,0.23,0.22,0.09,0.14,0.17,0.24,0.2,0.16,0.19,0.0,0.2,0.17,0.15,0.13,0.14,0.21,0.11,0.0,0.17,0.05,0.0,0.0,0.11,0.1,0.11,0.0,0.0,0.11,0.04,0.0,1.75,0.03,0.75,0.0,100.01
12/14/2021,17.24,9.73,9.84,5.69,3.82,4.21,4.7,2.25,2.24,0.0,1.29,1.88,1.39,1.25,1.58,1.31,1.32,1.26,1.07,1.35,1.37,0.69,0.77,0.67,0.78,0.98,1.05,0.65,0.51,0.55,0.53,0.5,0.54,0.55,0.49,0.25,0.28,0.31,0.33,0.56,0.33,0.23,0.25,0.36,0.3,0.28,0.3,0.36,0.28,0.13,0.26,0.23,0.32,0.3,0.28,0.33,0.26,0.0,0.3,0.2,0.26,0.26,0.28,0.29,0.23,0.4,0.17,0.19,0.2,0.23,0.26,0.19,0.23,0.22,0.09,0.14,0.17,0.24,0.2,0.16,0.19,0.0,0.2,0.17,0.15,0.13,0.14,0.21,0.11,0.0,0.17,0.05,0.0,0.0,0.11,0.1,0.11,0.0,0.0,0.11,0.04,0.0,1.75,0.03,0.75,0.0,100.01
12/15/2021,17.24,9.73,9.84,5.69,3.82,4.21,4.7,2.25,2.24,0.0,1.29,1.88,1.39,1.25,1.58,1.31,1.32,1.26,1.07,1.35,1.37,0.69,0.77,0.67,0.78,0.98,1.05,0.65,0.51,0.55,0.53,0.5,0.54,0.55,0.49,0.25,0.28,0.31,0.33,0.56,0.33,0.23,0.25,0.36,0.3,0.28,0.3,0.36,0.28,0.13,0.26,0.23,0.32,0.3,0.28,0.33,0.26,0.0,0.3,0.2,0.26,0.26,0.28,0.29,0.23,0.4,0.17,0.19,0.2,0.23,0.26,0.19,0.23,0.22,0.09,0.14,0.17,0.24,0.2,0.16,0.19,0.0,0.2,0.17,0.15,0.13,0.14,0.21,0.11,0.0,0.17,0.05,0.0,0.0,0.11,0.1,0.11,0.0,0.0,0.11,0.04,0.0,1.75,0.03,0.75,0.0,100.01
12/16/2021,17.24,9.73,9.84,5.69,3.82,4.21,4.7,2.25,2.24,0.0,1.29,1.88,1.39,1.25,1.58,1.31,1.32,1.26,1.07,1.35,1.37,0.69,0.77,0.67,0.78,0.98,1.05,0.65,0.51,0.55,0.53,0.5,0.54,0.55,0.49,0.25,0.28,0.31,0.33,0.56,0.33,0.23,0.25,0.36,0.3,0.28,0.3,0.36,0.28,0.13,0.26,0.23,0.32,0.3,0.28,0.33,0.26,0.0,0.3,0.2,0.26,0.26,0.28,0.29,0.23,0.4,0.17,0.19,0.2,0.23,0.26,0.19,0.23,0.22,0.09,0.14,0.17,0.24,0.2,0.16,0.19,0.0,0.2,0.17,0.15,0.13,0.14,0.21,0.11,0.0,0.17,0.05,0.0,0.0,0.11,0.1,0.11,0.0,0.0,0.11,0.04,0.0,1.75,0.03,0.75,0.0,100.01
12/17/2021,17.24,9.73,9.84,5.69,3.82,4.21,4.7,2.25,2.24,0.0,1.29,1.88,1.39,1.25,1.58,1.31,1.32,1.26,1.07,1.35,1.37,0.69,0.77,0.67,0.78,0.98,1.05,0.65,0.51,0.55,0.53,0.5,0.54,0.55,0.49,0.25,0.28,0.31,0.33,0.56,0.33,0.23,0.25,0.36,0.3,0.28,0.3,0.36,0.28,0.13,0.26,0.23,0.32,0.3,0.28,0.33,0.26,0.0,0.3,0.2,0.26,0.26,0.28,0.29,0.23,0.4,0.17,0.19,0.2,0.23,0.26,0.19,0.23,0.22,0.09,0.14,0.17,0.24,0.2,0.16,0.19,0.0,0.2,0.17,0.15,0.13,0.14,0.21,0.11,0.0,0.17,0.05,0.0,0.0,0.11,0.1,0.11,0.0,0.0,0.11,0.04,0.0,1.75,0.03,0.75,0.0,100.01
12/20/2021,17.24,9.73,9.84,5.69,3.82,4.21,4.7,2.25,2.24,0.0,1.29,1.88,1.39,1.25,1.58,1.31,1.32,1.26,1.07,1.35,1.37,0.69,0.77,0.67,0.78,0.98,1.05,0.65,0.51,0.55,0.53,0.5,0.54,0.55,0.49,0.25,0.28,0.31,0.33,0.56,0.33,0.23,0.25,0.36,0.3,0.28,0.3,0.36,0.28,0.13,0.26,0.23,0.32,0.3,0.28,0.33,0.26,0.0,0.3,0.2,0.26,0.26,0.28,0.29,0.23,0.4,0.17,0.19,0.2,0.23,0.26,0.19,0.23,0.22,0.09,0.14,0.17,0.24,0.2,0.16,0.19,0.0,0.2,0.17,0.15,0.13,0.14,0.21,0.11,0.0,0.17,0.05,0.0,0.0,0.11,0.1,0.11,0.0,0.0,0.11,0.04,0.0,1.75,0.03,0.75,0.0,100.01
12/21/2021,17.08,9.92,9.46,5.2,4.38,3.69,4.26,2.27,2.25,0.0,1.3,1.59,1.34,1.3,1.71,1.44,1.41,1.62,1.04,1.55,1.52,0.77,0.76,0.67,0.79,0.92,0.97,0.68,0.53,0.56,0.56,0.55,0.55,0.55,0.5,0.27,0.3,0.33,0.36,0.54,0.34,0.24,0.27,0.36,0.29,0.3,0.32,0.36,0.28,0.14,0.26,0.23,0.27,0.31,0.3,0.32,0.17,0.0,0.3,0.21,0.27,0.28,0.29,0.29,0.23,0.38,0.17,0.22,0.21,0.24,0.28,0.21,0.23,0.23,0.1,0.15,0.17,0.24,0.21,0.17,0.19,0.0,0.24,0.17,0.16,0.14,0.14,0.2,0.11,0.0,0.16,0.05,0.0,0.0,0.11,0.1,0.12,0.0,0.0,0.1,0.04,0.0,1.73,0.11,0.77,0.0,99.97
12/22/2021,17.08,9.92,9.46,5.2,4.38,3.69,4.26,2.27,2.25,0.0,1.3,1.59,1.34,1.3,1.71,1.44,1.41,1.62,1.04,1.55,1.52,0.77,0.76,0.67,0.79,0.92,0.97,0.68,0.53,0.56,0.56,0.55,0.55,0.55,0.5,0.27,0.3,0.33,0.36,0.54,0.34,0.24,0.27,0.36,0.29,0.3,0.32,0.36,0.28,0.14,0.26,0.23,0.27,0.31,0.3,0.32,0.17,0.0,0.3,0.21,0.27,0.28,0.29,0.29,0.23,0.38,0.17,0.22,0.21,0.24,0.28,0.21,0.23,0.23,0.1,0.15,0.17,0.24,0.21,0.17,0.19,0.0,0.24,0.17,0.16,0.14,0.14,0.2,0.11,0.0,0.16,0.05,0.0,0.0,0.11,0.1,0.12,0.0,0.0,0.1,0.04,0.0,1.73,0.11,0.77,0.0,99.97
12/23/2021,17.08,9.92,9.46,5.2,4.38,3.69,4.26,2.27,2.25,0.0,1.3,1.59,1.34,1.3,1.71,1.44,1.41,1.62,1.04,1.55,1.52,0.77,0.76,0.67,0.79,0.92,0.97,0.68,0.53,0.56,0.56,0.55,0.55,0.55,0.5,0.27,0.3,0.33,0.36,0.54,0.34,0.24,0.27,0.36,0.29,0.3,0.32,0.36,0.28,0.14,0.26,0.23,0.27,0.31,0.3,0.32,0.17,0.0,0.3,0.21,0.27,0.28,0.29,0.29,0.23,0.38,0.17,0.22,0.21,0.24,0.28,0.21,0.23,0.23,0.1,0.15,0.17,0.24,0.21,0.17,0.19,0.0,0.24,0.17,0.16,0.14,0.14,0.2,0.11,0.0,0.16,0.05,0.0,0.0,0.11,0.1,0.12,0.0,0.0,0.1,0.04,0.0,1.73,0.11,0.77,0.0,99.97
12/24/2021,17.4,9.87,9.41,5.13,4.31,3.65,4.38,2.26,2.25,0.0,1.3,1.56,1.32,1.28,1.74,1.43,1.39,1.62,1.03,1.52,1.52,0.76,0.76,0.65,0.81,0.9,1.0,0.69,0.56,0.57,0.55,0.54,0.59,0.55,0.49,0.28,0.31,0.32,0.36,0.54,0.34,0.23,0.27,0.36,0.29,0.3,0.33,0.37,0.27,0.13,0.26,0.22,0.27,0.31,0.29,0.29,0.17,0.0,0.31,0.22,0.27,0.27,0.29,0.29,0.24,0.38,0.17,0.22,0.2,0.24,0.28,0.21,0.23,0.22,0.1,0.14,0.17,0.25,0.21,0.16,0.19,0.0,0.24,0.17,0.16,0.13,0.14,0.2,0.12,0.0,0.17,0.04,0.0,0.0,0.12,0.1,0.12,0.0,0.0,0.1,0.04,0.0,1.74,0.11,0.74,0.0,100.0
12/27/2021,17.71,9.85,9.42,5.06,4.19,3.86,4.36,2.26,2.25,0.0,1.3,1.55,1.31,1.27,1.73,1.41,1.38,1.62,1.01,1.51,1.51,0.74,0.76,0.63,0.8,0.9,0.98,0.7,0.55,0.56,0.54,0.53,0.58,0.55,0.49,0.28,0.3,0.32,0.36,0.53,0.34,0.23,0.27,0.36,0.28,0.3,0.33,0.36,0.27,0.13,0.26,0.22,0.27,0.31,0.29,0.27,0.17,0.0,0.31,0.21,0.26,0.27,0.29,0.29,0.24,0.39,0.17,0.22,0.2,0.25,0.28,0.21,0.23,0.22,0.1,0.14,0.17,0.25,0.2,0.16,0.19,0.0,0.24,0.17,0.16,0.13,0.13,0.2,0.12,0.0,0.16,0.04,0.0,0.0,0.12,0.1,0.12,0.0,0.0,0.1,0.04,0.0,1.75,0.11,0.73,0.0,99.98999999999998
12/28/2021,17.93,9.77,9.35,5.0,4.2,4.04,4.34,2.24,2.23,0.0,1.29,1.55,1.32,1.26,1.71,1.42,1.36,1.62,1.0,1.49,1.51,0.74,0.75,0.63,0.8,0.9,0.99,0.7,0.55,0.56,0.53,0.53,0.6,0.55,0.49,0.28,0.31,0.32,0.35,0.52,0.34,0.23,0.26,0.35,0.28,0.3,0.32,0.37,0.27,0.12,0.26,0.22,0.27,0.3,0.28,0.26,0.17,0.0,0.31,0.21,0.26,0.27,0.28,0.29,0.24,0.39,0.17,0.21,0.2,0.25,0.28,0.2,0.23,0.22,0.1,0.14,0.17,0.25,0.2,0.16,0.19,0.0,0.24,0.17,0.15,0.13,0.13,0.2,0.12,0.0,0.17,0.04,0.0,0.0,0.11,0.1,0.11,0.0,0.0,0.1,0.04,0.0,1.76,0.11,0.73,0.0,99.95999999999998
12/29/2021,17.93,9.77,9.35,5.0,4.2,4.04,4.34,2.24,2.23,0.0,1.29,1.55,1.32,1.26,1.71,1.42,1.36,1.62,1.0,1.49,1.51,0.74,0.75,0.63,0.8,0.9,0.99,0.7,0.55,0.56,0.53,0.53,0.6,0.55,0.49,0.28,0.31,0.32,0.35,0.52,0.34,0.23,0.26,0.35,0.28,0.3,0.32,0.37,0.27,0.12,0.26,0.22,0.27,0.3,0.28,0.26,0.17,0.0,0.31,0.21,0.26,0.27,0.28,0.29,0.24,0.39,0.17,0.21,0.2,0.25,0.28,0.2,0.23,0.22,0.1,0.14,0.17,0.25,0.2,0.16,0.19,0.0,0.24,0.17,0.15,0.13,0.13,0.2,0.12,0.0,0.17,0.04,0.0,0.0,0.11,0.1,0.11,0.0,0.0,0.1,0.04,0.0,1.76,0.11,0.73,0.0,99.95999999999998
12/30/2021,18.36,9.76,9.34,4.84,4.24,4.04,4.43,2.2,2.2,0.0,1.26,1.54,1.3,1.25,1.67,1.41,1.34,1.61,1.0,1.49,1.5,0.73,0.75,0.62,0.82,0.9,1.02,0.68,0.54,0.57,0.53,0.52,0.58,0.55,0.48,0.27,0.31,0.31,0.35,0.52,0.32,0.22,0.25,0.35,0.28,0.3,0.31,0.37,0.27,0.12,0.26,0.22,0.27,0.3,0.28,0.25,0.16,0.0,0.31,0.21,0.26,0.27,0.27,0.29,0.24,0.39,0.17,0.21,0.2,0.24,0.29,0.2,0.23,0.21,0.09,0.14,0.16,0.25,0.2,0.16,0.19,0.0,0.24,0.17,0.15,0.13,0.13,0.2,0.11,0.0,0.17,0.04,0.0,0.0,0.11,0.1,0.11,0.0,0.0,0.1,0.04,0.0,1.77,0.13,0.72,0.0,99.96
12/31/2021,18.36,9.76,9.34,4.84,4.24,4.04,4.43,2.2,2.2,0.0,1.26,1.54,1.3,1.25,1.67,1.41,1.34,1.61,1.0,1.49,1.5,0.73,0.75,0.62,0.82,0.9,1.02,0.68,0.54,0.57,0.53,0.52,0.58,0.55,0.48,0.27,0.31,0.31,0.35,0.52,0.32,0.22,0.25,0.35,0.28,0.3,0.31,0.37,0.27,0.12,0.26,0.22,0.27,0.3,0.28,0.25,0.16,0.0,0.31,0.21,0.26,0.27,0.27,0.29,0.24,0.39,0.17,0.21,0.2,0.24,0.29,0.2,0.23,0.21,0.09,0.14,0.16,0.25,0.2,0.16,0.19,0.0,0.24,0.17,0.15,0.13,0.13,0.2,0.11,0.0,0.17,0.04,0.0,0.0,0.11,0.1,0.11,0.0,0.0,0.1,0.04,0.0,1.77,0.13,0.72,0.0,99.96
01/03/2022,18.16,9.76,9.37,4.87,4.27,4.0,4.29,2.19,2.2,0.0,1.27,1.54,1.32,1.26,1.69,1.43,1.37,1.6,1.0,1.51,1.49,0.74,0.77,0.64,0.81,0.9,0.97,0.69,0.54,0.57,0.54,0.53,0.59,0.56,0.49,0.29,0.33,0.32,0.35,0.52,0.33,0.23,0.25,0.35,0.29,0.3,0.32,0.37,0.27,0.12,0.26,0.23,0.27,0.32,0.29,0.26,0.17,0.0,0.31,0.21,0.26,0.28,0.26,0.29,0.24,0.38,0.17,0.22,0.2,0.25,0.28,0.21,0.23,0.22,0.1,0.14,0.17,0.25,0.21,0.16,0.19,0.0,0.24,0.17,0.16,0.13,0.14,0.2,0.11,0.0,0.16,0.04,0.0,0.0,0.11,0.1,0.12,0.0,0.0,0.1,0.04,0.0,1.77,0.14,0.73,0.0,100.06
01/03/2022,18.16,9.76,9.37,4.87,4.27,4.0,4.29,2.19,2.2,0.0,1.27,1.54,1.32,1.26,1.69,1.43,1.37,1.6,1.0,1.51,1.49,0.74,0.77,0.64,0.81,0.9,0.97,0.69,0.54,0.57,0.54,0.53,0.59,0.56,0.49,0.29,0.33,0.32,0.35,0.52,0.33,0.23,0.25,0.35,0.29,0.3,0.32,0.37,0.27,0.12,0.26,0.23,0.27,0.32,0.29,0.26,0.17,0.0,0.31,0.21,0.26,0.28,0.26,0.29,0.24,0.38,0.17,0.22,0.2,0.25,0.28,0.21,0.23,0.22,0.1,0.14,0.17,0.25,0.21,0.16,0.19,0.0,0.24,0.17,0.16,0.13,0.14,0.2,0.11,0.0,0.16,0.04,0.0,0.0,0.11,0.1,0.12,0.0,0.0,0.1,0.04,0.0,1.77,0.14,0.73,0.0,100.06
01/03/2022,18.16,9.76,9.37,4.87,4.27,4.0,4.29,2.19,2.2,0.0,1.27,1.54,1.32,1.26,1.69,1.43,1.37,1.6,1.0,1.51,1.49,0.74,0.77,0.64,0.81,0.9,0.97,0.69,0.54,0.57,0.54,0.53,0.59,0.56,0.49,0.29,0.33,0.32,0.35,0.52,0.33,0.23,0.25,0.35,0.29,0.3,0.32,0.37,0.27,0.12,0.26,0.23,0.27,0.32,0.29,0.26,0.17,0.0,0.31,0.21,0.26,0.28,0.26,0.29,0.24,0.38,0.17,0.22,0.2,0.25,0.28,0.21,0.23,0.22,0.1,0.14,0.17,0.25,0.21,0.16,0.19,0.0,0.24,0.17,0.16,0.13,0.14,0.2,0.11,0.0,0.16,0.04,0.0,0.0,0.11,0.1,0.12,0.0,0.0,0.1,0.04,0.0,1.77,0.14,0.73,0.0,100.06
01/04/2022,18.16,9.76,9.37,4.87,4.27,4.0,4.29,2.19,2.2,0.0,1.27,1.54,1.32,1.26,1.69,1.43,1.37,1.6,1.0,1.51,1.49,0.74,0.77,0.64,0.81,0.9,0.97,0.69,0.54,0.57,0.54,0.53,0.59,0.56,0.49,0.29,0.33,0.32,0.35,0.52,0.33,0.23,0.25,0.35,0.29,0.3,0.32,0.37,0.27,0.12,0.26,0.23,0.27,0.32,0.29,0.26,0.17,0.0,0.31,0.21,0.26,0.28,0.26,0.29,0.24,0.38,0.17,0.22,0.2,0.25,0.28,0.21,0.23,0.22,0.1,0.14,0.17,0.25,0.21,0.16,0.19,0.0,0.24,0.17,0.16,0.13,0.14,0.2,0.11,0.0,0.16,0.04,0.0,0.0,0.11,0.1,0.12,0.0,0.0,0.1,0.04,0.0,1.77,0.14,0.73,0.0,100.06
01/05/2022,18.16,9.76,9.37,4.87,4.27,4.0,4.29,2.19,2.2,0.0,1.27,1.54,1.32,1.26,1.69,1.43,1.37,1.6,1.0,1.51,1.49,0.74,0.77,0.64,0.81,0.9,0.97,0.69,0.54,0.57,0.54,0.53,0.59,0.56,0.49,0.29,0.33,0.32,0.35,0.52,0.33,0.23,0.25,0.35,0.29,0.3,0.32,0.37,0.27,0.12,0.26,0.23,0.27,0.32,0.29,0.26,0.17,0.0,0.31,0.21,0.26,0.28,0.26,0.29,0.24,0.38,0.17,0.22,0.2,0.25,0.28,0.21,0.23,0.22,0.1,0.14,0.17,0.25,0.21,0.16,0.19,0.0,0.24,0.17,0.16,0.13,0.14,0.2,0.11,0.0,0.16,0.04,0.0,0.0,0.11,0.1,0.12,0.0,0.0,0.1,0.04,0.0,1.77,0.14,0.73,0.0,100.06
01/06/2022,18.16,9.76,9.37,4.87,4.27,4.0,4.29,2.19,2.2,0.0,1.27,1.54,1.32,1.26,1.69,1.43,1.37,1.6,1.0,1.51,1.49,0.74,0.77,0.64,0.81,0.9,0.97,0.69,0.54,0.57,0.54,0.53,0.59,0.56,0.49,0.29,0.33,0.32,0.35,0.52,0.33,0.23,0.25,0.35,0.29,0.3,0.32,0.37,0.27,0.12,0.26,0.23,0.27,0.32,0.29,0.26,0.17,0.0,0.31,0.21,0.26,0.28,0.26,0.29,0.24,0.38,0.17,0.22,0.2,0.25,0.28,0.21,0.23,0.22,0.1,0.14,0.17,0.25,0.21,0.16,0.19,0.0,0.24,0.17,0.16,0.13,0.14,0.2,0.11,0.0,0.16,0.04,0.0,0.0,0.11,0.1,0.12,0.0,0.0,0.1,0.04,0.0,1.77,0.14,0.73,0.0,100.06
01/07/2022,17.82,9.95,9.18,4.89,4.22,4.35,4.29,2.19,2.19,0.0,1.28,1.51,1.32,1.31,1.65,1.39,1.39,1.64,1.02,1.53,1.54,0.76,0.77,0.63,0.82,0.87,0.98,0.68,0.56,0.57,0.53,0.54,0.61,0.56,0.5,0.29,0.3,0.31,0.35,0.53,0.35,0.23,0.25,0.36,0.28,0.28,0.32,0.37,0.27,0.12,0.25,0.23,0.26,0.32,0.29,0.25,0.17,0.0,0.29,0.22,0.24,0.29,0.25,0.28,0.25,0.38,0.15,0.23,0.2,0.25,0.26,0.21,0.23,0.21,0.09,0.15,0.18,0.22,0.2,0.16,0.18,0.0,0.24,0.17,0.16,0.14,0.13,0.2,0.11,0.0,0.15,0.04,0.0,0.0,0.11,0.1,0.12,0.0,0.0,0.1,0.04,0.0,1.75,0.18,0.75,0.0,100.03
01/10/2022,16.88,9.96,9.16,4.98,4.36,4.21,4.32,2.18,2.19,0.0,1.35,1.46,1.39,1.39,1.61,1.45,1.46,1.62,1.05,1.56,1.6,0.78,0.78,0.65,0.85,0.86,0.96,0.67,0.58,0.59,0.55,0.57,0.63,0.58,0.52,0.29,0.29,0.33,0.34,0.55,0.36,0.24,0.26,0.37,0.3,0.28,0.34,0.39,0.27,0.12,0.24,0.23,0.26,0.33,0.31,0.24,0.16,0.0,0.3,0.22,0.25,0.29,0.25,0.28,0.26,0.38,0.16,0.23,0.21,0.25,0.26,0.22,0.24,0.21,0.09,0.15,0.19,0.21,0.21,0.15,0.18,0.0,0.24,0.17,0.17,0.14,0.14,0.2,0.11,0.0,0.14,0.04,0.0,0.0,0.11,0.1,0.12,0.0,0.0,0.1,0.04,0.0,1.72,0.2,0.79,0.0,99.97
01/11/2022,16.59,10.13,9.31,5.04,4.42,4.13,4.24,2.21,2.21,0.0,1.34,1.48,1.4,1.4,1.6,1.48,1.48,1.6,1.02,1.54,1.58,0.8,0.77,0.63,0.83,0.85,0.95,0.66,0.59,0.57,0.56,0.58,0.64,0.58,0.53,0.29,0.28,0.33,0.35,0.54,0.37,0.24,0.26,0.37,0.31,0.27,0.34,0.39,0.28,0.12,0.23,0.22,0.26,0.34,0.3,0.24,0.16,0.0,0.29,0.22,0.25,0.29,0.25,0.27,0.26,0.37,0.16,0.24,0.22,0.25,0.27,0.22,0.23,0.21,0.08,0.15,0.2,0.21,0.21,0.15,0.18,0.0,0.24,0.17,0.17,0.15,0.14,0.2,0.12,0.0,0.15,0.04,0.0,0.0,0.1,0.1,0.13,0.0,0.0,0.1,0.04,0.0,1.71,0.21,0.82,0.0,100.0
01/12/2022,16.59,10.13,9.31,5.04,4.42,4.13,4.24,2.21,2.21,0.0,1.34,1.48,1.4,1.4,1.6,1.48,1.48,1.6,1.02,1.54,1.58,0.8,0.77,0.63,0.83,0.85,0.95,0.66,0.59,0.57,0.56,0.58,0.64,0.58,0.53,0.29,0.28,0.33,0.35,0.54,0.37,0.24,0.26,0.37,0.31,0.27,0.34,0.39,0.28,0.12,0.23,0.22,0.26,0.34,0.3,0.24,0.16,0.0,0.29,0.22,0.25,0.29,0.25,0.27,0.26,0.37,0.16,0.24,0.22,0.25,0.27,0.22,0.23,0.21,0.08,0.15,0.2,0.21,0.21,0.15,0.18,0.0,0.24,0.17,0.17,0.15,0.14,0.2,0.12,0.0,0.15,0.04,0.0,0.0,0.1,0.1,0.13,0.0,0.0,0.1,0.04,0.0,1.71,0.21,0.82,0.0,100.0
01/13/2022,16.63,10.12,9.31,5.0,4.37,4.25,4.26,2.23,2.24,0.0,1.3,1.52,1.41,1.44,1.6,1.49,1.48,1.61,1.04,1.49,1.57,0.81,0.75,0.63,0.82,0.85,0.95,0.66,0.59,0.57,0.56,0.58,0.63,0.57,0.52,0.29,0.27,0.32,0.35,0.55,0.36,0.24,0.25,0.37,0.3,0.27,0.34,0.39,0.29,0.12,0.23,0.22,0.25,0.34,0.3,0.26,0.16,0.0,0.29,0.22,0.25,0.29,0.24,0.27,0.25,0.37,0.16,0.24,0.22,0.25,0.27,0.21,0.23,0.21,0.08,0.15,0.19,0.21,0.21,0.15,0.18,0.0,0.24,0.17,0.17,0.15,0.13,0.2,0.12,0.0,0.15,0.04,0.0,0.0,0.11,0.11,0.13,0.0,0.0,0.1,0.04,0.0,1.71,0.15,0.81,0.0,99.99
01/14/2022,17.04,10.09,9.15,5.02,4.37,4.19,4.25,2.22,2.21,0.0,1.34,1.5,1.4,1.43,1.57,1.48,1.45,1.58,1.03,1.47,1.59,0.8,0.73,0.62,0.82,0.85,0.97,0.66,0.59,0.56,0.56,0.57,0.62,0.56,0.5,0.29,0.29,0.37,0.35,0.55,0.36,0.24,0.25,0.37,0.3,0.27,0.34,0.39,0.28,0.12,0.23,0.22,0.25,0.32,0.3,0.24,0.16,0.0,0.3,0.22,0.25,0.29,0.25,0.27,0.25,0.37,0.16,0.24,0.21,0.25,0.27,0.21,0.23,0.21,0.08,0.15,0.19,0.21,0.2,0.16,0.18,0.0,0.25,0.17,0.17,0.15,0.13,0.19,0.11,0.0,0.15,0.04,0.0,0.0,0.11,0.11,0.13,0.0,0.0,0.1,0.04,0.0,1.73,0.14,0.81,0.0,99.95999999999998
01/17/2022,16.45,10.22,9.12,5.04,4.39,4.18,4.18,2.27,2.26,0.0,1.3,1.51,1.45,1.45,1.55,1.5,1.5,1.56,1.06,1.5,1.63,0.82,0.74,0.65,0.87,0.84,0.96,0.65,0.6,0.59,0.57,0.59,0.65,0.57,0.52,0.29,0.29,0.36,0.35,0.55,0.37,0.24,0.26,0.37,0.3,0.26,0.35,0.39,0.29,0.11,0.23,0.22,0.25,0.34,0.31,0.24,0.15,0.0,0.29,0.23,0.25,0.29,0.24,0.27,0.26,0.37,0.15,0.25,0.22,0.25,0.26,0.22,0.24,0.22,0.08,0.15,0.2,0.21,0.21,0.16,0.18,0.0,0.23,0.17,0.17,0.15,0.14,0.19,0.11,0.0,0.14,0.04,0.0,0.0,0.11,0.11,0.13,0.0,0.0,0.09,0.04,0.0,1.7,0.18,0.84,0.0,100.0
01/18/2022,16.55,10.18,9.19,5.02,4.42,4.22,4.2,2.26,2.25,0.0,1.27,1.51,1.45,1.45,1.56,1.48,1.49,1.55,1.06,1.45,1.65,0.83,0.71,0.63,0.92,0.82,0.98,0.63,0.6,0.62,0.56,0.59,0.65,0.56,0.52,0.3,0.29,0.36,0.34,0.55,0.37,0.25,0.25,0.37,0.29,0.26,0.36,0.41,0.28,0.11,0.22,0.22,0.24,0.33,0.3,0.23,0.15,0.0,0.29,0.22,0.25,0.29,0.23,0.27,0.26,0.38,0.15,0.25,0.22,0.24,0.26,0.21,0.24,0.21,0.07,0.15,0.2,0.2,0.2,0.16,0.17,0.0,0.24,0.17,0.17,0.15,0.14,0.19,0.11,0.0,0.14,0.04,0.0,0.0,0.11,0.11,0.13,0.0,0.0,0.09,0.04,0.0,1.71,0.18,0.83,0.0,99.98
