,2330.TW,3690.HK,NPN.JO,939.HK,INFY.NS,NIO,000660.KS,2318.HK,2269.HK,2454.TW,035420.KS,TCS.NS,035720.KS,NTES,006400.KS,M4B.,2010.SR,HINDUNILVR.NS,ITUB4.SA,YUMC,BBDC4.SA,LI,BAJFINANCE.NS,AXISBANK.NS,2308.TW,2303.TW,2603.TW,QNBK.QA,2382.HK,2313.HK,BY6.,B3SA3.SA,BBCA.JK,FSR.JO,FAB.,GFNORTEO.MX,2881.TW,2002.TW,066570.KS,051900.KS,2882.TW,ASIANPAINT.NS,055550.KS,BHARTIARTL.NS,IMP.JO,PBBANK.KL,HCLTECH.NS,2412.TW,175.HK,2327.TW,2891.TW,6098.HK,3711.TW,TLKM.JK,2886.TW,036570.KS,OTP.BD,086790.KS,MTN.JO,1093.HK,KFH.,NTCO3.SA,SBK.JO,017670.KS,2884.TW,300750.SZ,600036.SS,XPEV,002594.SZ,5871.TW,TCS.L,SBIN.NS,BBRI.JK,ETISALAT.,1288.HK,SCVUF,AOT-R.BK,PKO.WA,3105,2357.TW,992.HK,009150.KS,2885.TW,EMIRATESNBD.DB,ITSA4.SA,M&M.NS,TITAN.NS,2382.TW,GNDI3.SA,WIPRO.NS,6186.HK,MAYBANK.KL,GFI.JO,2892.TW,TECHM.NS,GLOB,CPI.JO,2395.TW,968.HK,2345.TW,BAP,LREN3.SA,SLM.JO,BMRI.JK,NESTLEIND.NS,003550.KS,POLY.L,3888.HK,RENT3.SA,KOTAKBANK.NS,BID.JO,5880.TW,BDMS-R.BK,090430.KS,2359.HK,032830.KS,HDFCLIFE.NS,SMPH.PM,2238.HK,NVAA.,CIMB.KL,ABG.JO,1658.HK,3037.TW,2912.TW,2409.TW,PLZL.ME,3481.TW,SQM/B.SN,2883.TW,WEGE3.SA,1066.HK,853.HK,1548.HK,BBDC3.SA,1585.HK,5876.TW,NAUKRI.NS,ADANIGREEN.NS,2880.TW,ADCB.,PZU.WA,VOD.JO,VIPS,SHP.JO,2887.TW,316140.KS,OMU.JO,EICHERMOT.NS,PEO.WA,NVAM.,034220.KS,DELTA-R.BK,TOTS3.SA,CPALL-R.BK,2018.HK,KLBF.JK,603259.SS,3045.TW,MRP.JO,2890.TW,3328.HK,2196.HK,LPP.WA,HTO.AT,CLS.JO,000810.KS,BDO.PM,NED.JO,3759.HK,ICICIGI.NS,2280.SR,2474.TW,754.HK,268.HK,601166.SS,1140.SR,2301.TW,D7C.,DABUR.NS,NLMK.ME,CPN-R.BK,BTOW3.SA,1402.TW,BSANTANDER.SN,REM.JO,3908.HK,WHL.JO,BVT.JO,VVAR3.SA,SANB11.SA,BBNI.JK,SRTRANSFIN.NS,BBAS3.SA,ASURB.MX,MCG.JO,6886.HK,KLBN11.SA,2377.TW,VIVT3.SA,HKD,XTSLA,BAJAJ-AUTO.NS,KIO.JO,300014.SZ,097950.KS,127.HK,AMER3.SA,RAIL3.SA,021240.KS,TWD,MARICO.NS,COLPAL.NS,MOEX.ME,IHH.KL,KOMB.PR,3692.HK,241.HK,PEL.NS,RICHTER.BD,5347,257.HK,PFBCOLO.BC,HAVELLS.NS,ZAR,AMS.JO,601318.SS,2356.TW,MINT-R.BK,COMI.CA,SPL.WA,MYR,AXIATA.KL,KRW,BGNE,2049.TW,586.HK,2609.TW,6185.HK,018260.KS,5M71.,RDOR3.SA,HEROMOTOCO.NS,APN.JO,2202.HK,DSY.JO,GRT.JO,601012.SS,USD,2324.TW,SCB-R.BK,SQM.B.SN,XPBR31.SA,n/a,UNVR.JK,2609,352820.KS,300274.SZ,SUM
09/27/2021,5.3,4.18,1.23,2.24,2.72,1.62,1.62,0.0,1.76,1.5,1.37,1.66,0.99,1.09,0.0,0.94,1.01,1.05,0.89,0.79,0.67,0.53,0.99,0.82,0.62,0.91,0.42,0.76,0.63,0.58,0.71,0.55,0.83,0.69,0.7,0.59,0.7,0.5,0.43,0.36,0.52,0.59,0.49,0.79,0.32,0.47,0.68,0.47,0.61,0.38,0.49,0.32,0.48,0.4,0.42,0.27,0.47,0.39,0.54,0.33,0.44,0.31,0.4,0.13,0.39,0.35,0.33,0.47,0.18,0.43,0.35,0.36,0.6,0.37,0.32,0.31,0.27,0.35,0.26,0.27,0.24,0.0,0.28,0.34,0.31,0.29,0.35,0.26,0.25,0.39,0.19,0.25,0.24,0.28,0.41,0.42,0.34,0.3,0.4,0.22,0.0,0.21,0.26,0.27,0.3,0.24,0.2,0.0,0.22,0.49,0.24,0.26,0.23,0.17,0.21,0.15,0.25,0.21,0.0,0.23,0.24,0.25,0.17,0.23,0.23,0.17,0.18,0.17,0.24,0.22,0.42,0.16,0.13,0.19,0.16,0.0,0.18,0.23,0.19,0.21,0.21,0.19,0.21,0.18,0.22,0.21,0.16,0.16,0.19,0.19,0.14,0.0,0.13,0.17,0.38,0.0,0.0,0.17,0.16,0.16,0.17,0.17,0.13,0.18,0.15,0.18,0.18,0.15,0.16,0.16,0.14,0.13,0.14,0.0,0.29,0.0,0.16,0.16,0.0,0.16,0.14,0.0,0.0,0.0,0.0,0.16,0.15,0.13,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.32,0.12,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.12,0.21,0.13,0.12,0.0,0.15,0.12,0.14,0.0,0.16,0.0,0.0,0.0,0.15,0.0,0.0,0.12,0.0,0.58,0.28,0.25,0.2,0.16,0.16,0.17,0.16,0.16,0.2,0.14,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.88999999999999
09/28/2021,5.42,4.23,1.2,2.22,2.76,1.6,1.6,0.0,1.73,1.52,1.39,1.67,1.03,1.09,0.0,0.94,1.02,1.04,0.87,0.81,0.65,0.51,0.98,0.81,0.64,0.94,0.44,0.76,0.62,0.57,0.71,0.54,0.83,0.67,0.7,0.6,0.7,0.5,0.43,0.36,0.52,0.61,0.5,0.81,0.31,0.47,0.7,0.48,0.61,0.39,0.49,0.31,0.48,0.4,0.43,0.28,0.46,0.39,0.53,0.33,0.44,0.3,0.39,0.13,0.39,0.35,0.33,0.45,0.18,0.43,0.35,0.35,0.61,0.37,0.32,0.31,0.27,0.35,0.26,0.28,0.24,0.0,0.28,0.34,0.3,0.3,0.35,0.26,0.25,0.39,0.19,0.25,0.24,0.28,0.4,0.41,0.33,0.3,0.39,0.23,0.13,0.21,0.26,0.26,0.3,0.24,0.2,0.0,0.22,0.49,0.23,0.26,0.23,0.17,0.21,0.15,0.25,0.21,0.0,0.23,0.24,0.24,0.16,0.24,0.23,0.17,0.18,0.18,0.24,0.22,0.42,0.16,0.13,0.19,0.16,0.0,0.18,0.23,0.19,0.21,0.21,0.18,0.21,0.18,0.22,0.21,0.16,0.16,0.19,0.19,0.14,0.0,0.13,0.16,0.38,0.0,0.0,0.17,0.16,0.16,0.17,0.17,0.13,0.17,0.14,0.17,0.19,0.15,0.15,0.16,0.14,0.13,0.14,0.0,0.29,0.0,0.16,0.16,0.0,0.16,0.14,0.0,0.0,0.0,0.0,0.16,0.15,0.13,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.2,0.13,0.12,0.13,0.14,0.0,0.13,0.0,0.16,0.0,0.0,0.0,0.15,0.0,0.0,0.12,0.0,0.57,0.28,0.26,0.21,0.16,0.16,0.17,0.16,0.16,0.19,0.14,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.91999999999999
09/29/2021,5.42,4.23,1.2,2.22,2.76,1.6,1.6,0.0,1.73,1.52,1.39,1.67,1.03,1.09,0.0,0.94,1.02,1.04,0.87,0.81,0.65,0.51,0.98,0.81,0.64,0.94,0.44,0.76,0.62,0.57,0.71,0.54,0.83,0.67,0.7,0.6,0.7,0.5,0.43,0.36,0.52,0.61,0.5,0.81,0.31,0.47,0.7,0.48,0.61,0.39,0.49,0.31,0.48,0.4,0.43,0.28,0.46,0.39,0.53,0.33,0.44,0.3,0.39,0.13,0.39,0.35,0.33,0.45,0.18,0.43,0.35,0.35,0.61,0.37,0.32,0.31,0.27,0.35,0.26,0.28,0.24,0.0,0.28,0.34,0.3,0.3,0.35,0.26,0.25,0.39,0.19,0.25,0.24,0.28,0.4,0.41,0.33,0.3,0.39,0.23,0.13,0.21,0.26,0.26,0.3,0.24,0.2,0.0,0.22,0.49,0.23,0.26,0.23,0.17,0.21,0.15,0.25,0.21,0.0,0.23,0.24,0.24,0.16,0.24,0.23,0.17,0.18,0.18,0.24,0.22,0.42,0.16,0.13,0.19,0.16,0.0,0.18,0.23,0.19,0.21,0.21,0.18,0.21,0.18,0.22,0.21,0.16,0.16,0.19,0.19,0.14,0.0,0.13,0.16,0.38,0.0,0.0,0.17,0.16,0.16,0.17,0.17,0.13,0.17,0.14,0.17,0.19,0.15,0.15,0.16,0.14,0.13,0.14,0.0,0.29,0.0,0.16,0.16,0.0,0.16,0.14,0.0,0.0,0.0,0.0,0.16,0.15,0.13,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.2,0.13,0.12,0.13,0.14,0.0,0.13,0.0,0.16,0.0,0.0,0.0,0.15,0.0,0.0,0.12,0.0,0.57,0.28,0.26,0.21,0.16,0.16,0.17,0.16,0.16,0.19,0.14,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.91999999999999
09/30/2021,5.45,4.3,1.21,2.22,2.69,1.66,1.61,0.0,1.79,1.58,1.38,1.65,1.04,1.12,0.0,0.95,1.07,1.03,0.89,0.82,0.67,0.52,0.98,0.81,0.64,0.93,0.43,0.76,0.6,0.55,0.71,0.53,0.83,0.67,0.69,0.62,0.7,0.5,0.43,0.37,0.53,0.61,0.49,0.79,0.3,0.47,0.67,0.48,0.58,0.38,0.49,0.31,0.48,0.4,0.43,0.27,0.46,0.39,0.54,0.34,0.44,0.3,0.39,0.13,0.39,0.36,0.33,0.46,0.18,0.42,0.34,0.36,0.6,0.37,0.32,0.31,0.27,0.36,0.27,0.28,0.25,0.0,0.29,0.33,0.31,0.31,0.35,0.26,0.24,0.38,0.19,0.25,0.24,0.28,0.39,0.38,0.33,0.3,0.37,0.22,0.13,0.2,0.26,0.26,0.3,0.24,0.2,0.0,0.22,0.49,0.23,0.26,0.22,0.17,0.22,0.15,0.25,0.21,0.0,0.23,0.24,0.24,0.16,0.23,0.23,0.18,0.18,0.19,0.23,0.22,0.41,0.16,0.13,0.19,0.16,0.0,0.18,0.23,0.19,0.21,0.2,0.18,0.21,0.18,0.21,0.21,0.16,0.16,0.19,0.19,0.14,0.0,0.13,0.16,0.37,0.0,0.0,0.17,0.16,0.16,0.17,0.17,0.0,0.17,0.14,0.17,0.19,0.15,0.15,0.16,0.14,0.13,0.14,0.0,0.29,0.0,0.16,0.16,0.0,0.16,0.14,0.12,0.0,0.0,0.0,0.15,0.14,0.13,0.0,0.0,0.0,0.0,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.19,0.13,0.0,0.13,0.14,0.13,0.13,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.57,0.27,0.27,0.21,0.17,0.16,0.17,0.16,0.16,0.2,0.13,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.00999999999999
10/01/2021,5.42,4.39,1.22,2.24,2.65,1.6,1.6,0.0,1.86,1.59,1.35,1.63,1.02,1.14,0.0,0.98,1.08,1.04,0.87,0.83,0.65,0.51,0.95,0.8,0.63,0.92,0.42,0.76,0.62,0.55,0.72,0.5,0.83,0.69,0.7,0.61,0.71,0.5,0.41,0.37,0.54,0.6,0.5,0.76,0.29,0.48,0.66,0.48,0.6,0.38,0.49,0.33,0.47,0.4,0.43,0.27,0.46,0.4,0.53,0.33,0.44,0.29,0.4,0.13,0.39,0.36,0.34,0.44,0.18,0.42,0.33,0.36,0.6,0.37,0.33,0.3,0.27,0.35,0.26,0.28,0.25,0.0,0.29,0.34,0.3,0.31,0.36,0.26,0.23,0.37,0.19,0.25,0.24,0.28,0.38,0.37,0.32,0.3,0.38,0.22,0.13,0.19,0.26,0.26,0.3,0.23,0.19,0.0,0.21,0.5,0.23,0.26,0.22,0.16,0.22,0.15,0.25,0.21,0.0,0.23,0.24,0.24,0.17,0.23,0.23,0.18,0.18,0.18,0.23,0.22,0.41,0.16,0.13,0.19,0.16,0.0,0.18,0.23,0.19,0.21,0.21,0.18,0.21,0.18,0.21,0.22,0.16,0.16,0.19,0.19,0.14,0.0,0.0,0.15,0.37,0.0,0.0,0.17,0.17,0.15,0.17,0.17,0.0,0.17,0.14,0.16,0.19,0.15,0.15,0.17,0.14,0.13,0.14,0.0,0.31,0.0,0.16,0.16,0.0,0.16,0.14,0.12,0.0,0.0,0.0,0.15,0.15,0.13,0.12,0.0,0.0,0.0,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.12,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.19,0.13,0.0,0.13,0.15,0.13,0.13,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.12,0.0,0.55,0.26,0.27,0.2,0.16,0.15,0.17,0.15,0.16,0.21,0.14,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.88
10/04/2021,5.42,4.39,1.22,2.24,2.65,1.6,1.6,0.0,1.86,1.59,1.35,1.63,1.02,1.14,0.0,0.98,1.08,1.04,0.87,0.83,0.65,0.51,0.95,0.8,0.63,0.92,0.42,0.76,0.62,0.55,0.72,0.5,0.83,0.69,0.7,0.61,0.71,0.5,0.41,0.37,0.54,0.6,0.5,0.76,0.29,0.48,0.66,0.48,0.6,0.38,0.49,0.33,0.47,0.4,0.43,0.27,0.46,0.4,0.53,0.33,0.44,0.29,0.4,0.13,0.39,0.36,0.34,0.44,0.18,0.42,0.33,0.36,0.6,0.37,0.33,0.3,0.27,0.35,0.26,0.28,0.25,0.0,0.29,0.34,0.3,0.31,0.36,0.26,0.23,0.37,0.19,0.25,0.24,0.28,0.38,0.37,0.32,0.3,0.38,0.22,0.13,0.19,0.26,0.26,0.3,0.23,0.19,0.0,0.21,0.5,0.23,0.26,0.22,0.16,0.22,0.15,0.25,0.21,0.0,0.23,0.24,0.24,0.17,0.23,0.23,0.18,0.18,0.18,0.23,0.22,0.41,0.16,0.13,0.19,0.16,0.0,0.18,0.23,0.19,0.21,0.21,0.18,0.21,0.18,0.21,0.22,0.16,0.16,0.19,0.19,0.14,0.12,0.12,0.15,0.37,0.0,0.0,0.17,0.17,0.15,0.17,0.17,0.0,0.17,0.14,0.16,0.19,0.15,0.15,0.17,0.14,0.13,0.14,0.0,0.31,0.12,0.16,0.16,0.0,0.16,0.14,0.0,0.0,0.0,0.0,0.15,0.15,0.13,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.19,0.13,0.0,0.13,0.15,0.13,0.13,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.55,0.26,0.27,0.2,0.16,0.15,0.17,0.15,0.16,0.21,0.14,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.88
10/05/2021,5.28,4.31,1.22,2.31,2.63,1.62,1.59,0.0,1.87,1.5,1.34,1.63,1.02,1.16,0.0,1.01,1.07,1.03,0.88,0.82,0.66,0.51,0.96,0.78,0.63,0.9,0.42,0.77,0.61,0.59,0.72,0.49,0.89,0.71,0.68,0.61,0.7,0.51,0.39,0.36,0.53,0.58,0.51,0.75,0.3,0.47,0.66,0.48,0.6,0.37,0.49,0.36,0.45,0.42,0.42,0.28,0.47,0.41,0.55,0.33,0.44,0.29,0.41,0.13,0.39,0.38,0.34,0.46,0.18,0.42,0.36,0.37,0.62,0.37,0.33,0.3,0.27,0.35,0.26,0.27,0.25,0.0,0.29,0.34,0.31,0.31,0.37,0.26,0.23,0.37,0.19,0.25,0.24,0.28,0.37,0.36,0.31,0.3,0.38,0.22,0.13,0.19,0.26,0.27,0.3,0.23,0.19,0.0,0.21,0.49,0.24,0.26,0.22,0.16,0.22,0.15,0.25,0.21,0.0,0.23,0.24,0.26,0.18,0.22,0.23,0.18,0.18,0.18,0.23,0.22,0.4,0.16,0.0,0.18,0.16,0.0,0.18,0.22,0.19,0.21,0.21,0.18,0.2,0.17,0.21,0.22,0.17,0.17,0.18,0.19,0.14,0.12,0.13,0.15,0.37,0.0,0.0,0.17,0.16,0.16,0.17,0.18,0.0,0.17,0.15,0.16,0.19,0.15,0.16,0.17,0.14,0.14,0.14,0.0,0.31,0.12,0.16,0.16,0.13,0.15,0.14,0.0,0.0,0.0,0.0,0.16,0.15,0.13,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.12,0.0,0.0,0.13,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.2,0.12,0.0,0.13,0.14,0.13,0.13,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.55,0.26,0.27,0.2,0.16,0.15,0.18,0.16,0.16,0.21,0.15,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.88999999999999
10/06/2021,5.28,4.31,1.22,2.31,2.63,1.62,1.59,0.0,1.87,1.5,1.34,1.63,1.02,1.16,0.0,1.01,1.07,1.03,0.88,0.82,0.66,0.51,0.96,0.78,0.63,0.9,0.42,0.77,0.61,0.59,0.72,0.49,0.89,0.71,0.68,0.61,0.7,0.51,0.39,0.36,0.53,0.58,0.51,0.75,0.3,0.47,0.66,0.48,0.6,0.37,0.49,0.36,0.45,0.42,0.42,0.28,0.47,0.41,0.55,0.33,0.44,0.29,0.41,0.13,0.39,0.38,0.34,0.46,0.18,0.42,0.36,0.37,0.62,0.37,0.33,0.3,0.27,0.35,0.26,0.27,0.25,0.0,0.29,0.34,0.31,0.31,0.37,0.26,0.23,0.37,0.19,0.25,0.24,0.28,0.37,0.36,0.31,0.3,0.38,0.22,0.13,0.19,0.26,0.27,0.3,0.23,0.19,0.0,0.21,0.49,0.24,0.26,0.22,0.16,0.22,0.15,0.25,0.21,0.0,0.23,0.24,0.26,0.18,0.22,0.23,0.18,0.18,0.18,0.23,0.22,0.4,0.16,0.0,0.18,0.16,0.0,0.18,0.22,0.19,0.21,0.21,0.18,0.2,0.17,0.21,0.22,0.17,0.17,0.18,0.19,0.14,0.12,0.13,0.15,0.37,0.0,0.0,0.17,0.16,0.16,0.17,0.18,0.0,0.17,0.15,0.16,0.19,0.15,0.16,0.17,0.14,0.14,0.14,0.0,0.31,0.12,0.16,0.16,0.13,0.15,0.14,0.0,0.0,0.0,0.0,0.16,0.15,0.13,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.12,0.0,0.0,0.13,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.2,0.12,0.0,0.13,0.14,0.13,0.13,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.55,0.26,0.27,0.2,0.16,0.15,0.18,0.16,0.16,0.21,0.15,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.88999999999999
10/07/2021,5.24,4.32,1.22,2.32,2.63,1.62,1.55,0.0,1.88,1.47,1.32,1.62,1.01,1.14,0.0,1.01,1.08,1.04,0.92,0.83,0.69,0.52,0.95,0.78,0.62,0.88,0.38,0.77,0.61,0.59,0.72,0.52,0.86,0.75,0.69,0.62,0.69,0.51,0.39,0.36,0.52,0.57,0.5,0.75,0.21,0.47,0.66,0.48,0.6,0.35,0.49,0.37,0.45,0.42,0.43,0.28,0.49,0.4,0.54,0.33,0.45,0.3,0.41,0.13,0.39,0.38,0.34,0.46,0.18,0.41,0.38,0.37,0.63,0.37,0.33,0.3,0.27,0.37,0.25,0.27,0.25,0.0,0.28,0.35,0.32,0.32,0.37,0.26,0.23,0.37,0.2,0.25,0.25,0.28,0.37,0.36,0.31,0.29,0.38,0.21,0.24,0.2,0.27,0.27,0.3,0.23,0.19,0.0,0.22,0.49,0.23,0.26,0.22,0.16,0.22,0.15,0.25,0.21,0.0,0.23,0.24,0.26,0.18,0.21,0.23,0.17,0.18,0.18,0.24,0.22,0.41,0.17,0.0,0.18,0.16,0.0,0.18,0.22,0.2,0.21,0.21,0.19,0.2,0.17,0.21,0.21,0.17,0.17,0.18,0.2,0.14,0.0,0.13,0.16,0.37,0.0,0.0,0.17,0.16,0.16,0.17,0.18,0.0,0.17,0.15,0.16,0.19,0.15,0.16,0.17,0.14,0.14,0.14,0.0,0.31,0.12,0.16,0.15,0.13,0.15,0.14,0.0,0.0,0.0,0.0,0.16,0.15,0.13,0.12,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.12,0.0,0.0,0.13,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.2,0.13,0.0,0.12,0.14,0.13,0.13,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.54,0.25,0.27,0.18,0.16,0.15,0.19,0.16,0.16,0.26,0.15,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.97
10/08/2021,5.24,4.32,1.22,2.32,2.63,1.62,1.55,0.0,1.88,1.47,1.32,1.62,1.01,1.14,0.0,1.01,1.08,1.04,0.92,0.83,0.69,0.52,0.95,0.78,0.62,0.88,0.38,0.77,0.61,0.59,0.72,0.52,0.86,0.75,0.69,0.62,0.69,0.51,0.39,0.36,0.52,0.57,0.5,0.75,0.21,0.47,0.66,0.48,0.6,0.35,0.49,0.37,0.45,0.42,0.43,0.28,0.49,0.4,0.54,0.33,0.45,0.3,0.41,0.13,0.39,0.38,0.34,0.46,0.18,0.41,0.38,0.37,0.63,0.37,0.33,0.3,0.27,0.37,0.25,0.27,0.25,0.0,0.28,0.35,0.32,0.32,0.37,0.26,0.23,0.37,0.2,0.25,0.25,0.28,0.37,0.36,0.31,0.29,0.38,0.21,0.24,0.2,0.27,0.27,0.3,0.23,0.19,0.0,0.22,0.49,0.23,0.26,0.22,0.16,0.22,0.15,0.25,0.21,0.0,0.23,0.24,0.26,0.18,0.21,0.23,0.17,0.18,0.18,0.0,0.22,0.41,0.17,0.0,0.18,0.16,0.0,0.18,0.22,0.2,0.21,0.21,0.19,0.2,0.17,0.21,0.21,0.17,0.17,0.18,0.2,0.14,0.0,0.13,0.16,0.37,0.0,0.0,0.17,0.16,0.16,0.17,0.18,0.0,0.17,0.15,0.16,0.19,0.15,0.16,0.17,0.14,0.14,0.14,0.0,0.31,0.12,0.16,0.15,0.13,0.15,0.14,0.0,0.0,0.0,0.0,0.16,0.15,0.13,0.12,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.12,0.0,0.0,0.13,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.2,0.13,0.0,0.12,0.14,0.13,0.13,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.54,0.25,0.27,0.18,0.16,0.15,0.19,0.16,0.16,0.26,0.15,0.13,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,86.97
10/11/2021,5.29,4.08,1.23,2.33,2.66,1.57,1.52,0.0,1.75,1.47,1.3,1.67,1.0,1.23,0.0,0.96,1.08,1.04,0.77,0.84,0.68,0.55,0.98,0.8,0.62,0.86,0.33,0.8,0.57,0.55,0.73,0.48,0.94,0.74,0.68,0.63,0.69,0.5,0.38,0.37,0.53,0.58,0.5,0.77,0.21,0.48,0.67,0.49,0.59,0.34,0.5,0.35,0.42,0.44,0.43,0.27,0.48,0.4,0.57,0.33,0.45,0.28,0.41,0.13,0.4,0.38,0.35,0.47,0.18,0.39,0.39,0.37,0.68,0.38,0.34,0.3,0.28,0.39,0.25,0.27,0.28,0.0,0.29,0.32,0.32,0.32,0.37,0.26,0.22,0.37,0.2,0.25,0.25,0.28,0.38,0.36,0.3,0.29,0.35,0.19,0.24,0.19,0.27,0.3,0.29,0.23,0.2,0.0,0.21,0.48,0.25,0.26,0.22,0.16,0.22,0.15,0.25,0.22,0.0,0.23,0.25,0.25,0.17,0.2,0.24,0.18,0.18,0.18,0.0,0.22,0.38,0.17,0.0,0.18,0.16,0.0,0.18,0.23,0.21,0.21,0.21,0.19,0.2,0.17,0.22,0.22,0.17,0.17,0.18,0.22,0.13,0.0,0.12,0.14,0.37,0.0,0.0,0.17,0.17,0.16,0.18,0.18,0.0,0.15,0.15,0.17,0.2,0.16,0.16,0.16,0.14,0.14,0.14,0.0,0.31,0.13,0.17,0.16,0.13,0.16,0.14,0.0,0.0,0.0,0.0,0.17,0.15,0.13,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.12,0.0,0.0,0.13,0.13,0.0,0.19,0.14,0.0,0.13,0.15,0.13,0.13,0.0,0.16,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.53,0.25,0.28,0.16,0.14,0.15,0.2,0.16,0.16,0.24,0.15,0.13,0.0,0.0,0.0,0.0,0.0,0.23,0.15,0.0,0.0,0.0,0.0,0.0,86.6
