,T,JPM,VZ,PM,MO,KO,C,ABBV,PFE,CSCO,AVGO,IBM,MMM,COP,NOVN.SW,SBRCY,939.HK,USB,RIO.L,GILD,PNC,VALE3.SA,GSK.L,FMG.AX,RDSA.AS,CBA.AX,DUK,TFC,BHP.AX,D,BATS.L,SO,DOW,SAN.PA,WMB,ENB.TO,MET,KHC,9434.T,TD.TO,RY.TO,1398.HK,ALV.DE,BX,2317.TW,BNS.TO,EOG,WELL,SIE.DE,GIS,9433.T,PSA,EXC,8306.T,DTE.DE,EQNR.OL,9432.T,BAS.DE,IBE.MC,HPQ,NILSY,BK,LUMN,ENEL.MI,BAYN.DE,VOD.L,ZURN.SW,NAB.AX,PCAR,BMO.TO,AEP,EQR,BHP.L,ANZ.AX,FITB,PPL,8316.T,D05.SI,AVB,CM.TO,RIO.AX,CNQ.TO,OJS1.,IRM,2914.T,CS.PA,2881.TW,PEG,IP,2891.TW,BMW.DE,GLPI,EIX,BCE.TO,O,8058.T,FE,8001.T,TRP.TO,WES.AX,2388.HK,STT,NG.L,4502.T,SYF,ABBN.SW,WPC,4338.SR,PEAK,8411.T,BXP,ED,O39.SI,NUE,11.HK,MTB,MFC.TO,16.HK,BKR,OMC,7751.T,HAL,NTRS,5108.T,U11.SI,ESS,005490.KS,TEL.OL,NTGY.MC,1301.TW,NTAP,VICI,KIM,APO,OMF,TLS.AX,K,BEN,DTE,IPG,AD.AS,MPW,2882.TW,ETR,HOLN.SW,BN.PA,086790.KS,EXR,1101.TW,REG,GWO.TO,2886.TW,EQC,CAH,MUV2.DE,2.HK,T.TO,8725.T,2357.TW,Z74.SI,ELE.MC,UDR,NTR.TO,2412.TW,POWERGRID.NS,1326.TW,ORA.PA,FORTUM.HE,12.HK,OMV.VI,8766.T,ATAD.L,6.HK,NWL,GPC,GMEXICOB.MX,1288.HK,2382.TW,MAA,2890.TW,POW.TO,CUBE,EVRG,CNP,MQG.AX,SAMPO.HE,BBRI.JK,688.HK,MBT,BBAS3.SA,AGR,G.MI,FRT,5876.TW,PBCT,SSE.L,SLF.TO,AM,EMN,FNF,E.ON SE,TSCO.L,NNN,CPT,TELIA.ST,STLD,Tatneft PJSC ADR,BA.L,SCMN.SW,2301.TW,n/a,LSI,DTH,BIDI11.SA,TLKM.JK,DHS,APA,CF,NYCB,992.HK,ONGC.NS,PEP,MRK,005930.KS,BMY,AMGN,CCI,KMI,PGR,LMT,OKE,CME,SPG,ULVR.L,NDA SE.ST,PRU,HSBA.L,NEM,MPC,SBER,KMB,BP.L,DLR,SRE,BNP.PA,3988.HK,DVN,WEC,2454.TW,ISP.MI,AAL.L,XEL,ACA.PA,ENI.MI,IMB.L,PETR3.SA,2318.HK,EOAN.DE,ES,INGA.AS,WBC.AX,VFC,AFG,CMS,KEY,MNOD,7267.T,VTR,7974.T,RF,CFG,HPE,CNA,PFG,AV.L,MAYBANK.KL,FHN,BHGE,SEB A.ST,AEE,ENGI.PA,CLX,CAG,6178.T,DNB.OL,SRG.MI,LGEN.L,FSR.JO,SUM
09/22/2021,4.87,3.77,3.07,3.06,2.51,2.45,2.35,1.94,2.14,1.89,1.51,1.35,1.17,1.03,0.98,1.08,0.79,0.83,0.64,0.85,0.75,0.53,0.7,0.45,0.7,0.71,0.65,0.62,0.48,0.61,0.58,0.64,0.54,0.54,0.54,0.55,0.57,0.49,0.6,0.49,0.5,0.46,0.42,0.66,0.42,0.39,0.37,0.43,0.44,0.38,0.44,0.39,0.4,0.39,0.34,0.39,0.41,0.33,0.32,0.33,0.32,0.34,0.31,0.28,0.28,0.29,0.32,0.3,0.26,0.27,0.28,0.29,0.24,0.26,0.28,0.27,0.27,0.26,0.27,0.26,0.19,0.23,0.25,0.25,0.25,0.25,0.28,0.24,0.24,0.24,0.2,0.23,0.23,0.23,0.22,0.26,0.21,0.24,0.21,0.2,0.18,0.2,0.22,0.21,0.2,0.21,0.2,0.0,0.2,0.2,0.18,0.19,0.18,0.22,0.16,0.17,0.18,0.17,0.19,0.16,0.2,0.15,0.16,0.18,0.17,0.18,0.17,0.17,0.16,0.16,0.18,0.16,0.22,0.16,0.15,0.16,0.16,0.15,0.16,0.17,0.17,0.15,0.17,0.17,0.13,0.15,0.14,0.16,0.15,0.16,0.15,0.15,0.14,0.13,0.15,0.14,0.14,0.17,0.12,0.15,0.12,0.15,0.14,0.13,0.17,0.13,0.13,0.14,0.12,0.13,0.15,0.12,0.12,0.11,0.12,0.11,0.12,0.0,0.15,0.12,0.13,0.13,0.12,0.11,0.13,0.12,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.11,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.11,0.12,0.0,0.11,0.16,0.0,0.21,0.11,0.23,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.78000000000002
09/23/2021,4.87,3.77,3.07,3.06,2.51,2.45,2.35,1.94,2.14,1.89,1.51,1.35,1.17,1.03,0.98,1.08,0.79,0.83,0.64,0.85,0.75,0.53,0.7,0.45,0.7,0.71,0.65,0.62,0.48,0.61,0.58,0.64,0.54,0.54,0.54,0.55,0.57,0.49,0.6,0.49,0.5,0.46,0.42,0.66,0.42,0.39,0.37,0.43,0.44,0.38,0.44,0.39,0.4,0.39,0.34,0.39,0.41,0.33,0.32,0.33,0.32,0.34,0.31,0.28,0.28,0.29,0.32,0.3,0.26,0.27,0.28,0.29,0.24,0.26,0.28,0.27,0.27,0.26,0.27,0.26,0.19,0.23,0.25,0.25,0.25,0.25,0.28,0.24,0.24,0.24,0.2,0.23,0.23,0.23,0.22,0.26,0.21,0.24,0.21,0.2,0.18,0.2,0.22,0.21,0.2,0.21,0.2,0.0,0.2,0.2,0.18,0.19,0.18,0.22,0.16,0.17,0.18,0.17,0.19,0.16,0.2,0.15,0.16,0.18,0.17,0.18,0.17,0.17,0.16,0.16,0.18,0.16,0.22,0.16,0.15,0.16,0.16,0.15,0.16,0.17,0.17,0.15,0.17,0.17,0.13,0.15,0.14,0.16,0.15,0.16,0.15,0.15,0.14,0.13,0.15,0.14,0.14,0.17,0.12,0.15,0.12,0.15,0.14,0.13,0.17,0.13,0.13,0.14,0.12,0.13,0.15,0.12,0.12,0.11,0.12,0.11,0.12,0.0,0.15,0.12,0.13,0.13,0.12,0.11,0.13,0.12,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.11,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.11,0.12,0.0,0.11,0.16,0.0,0.21,0.11,0.23,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.78000000000002
09/24/2021,4.87,3.77,3.07,3.06,2.51,2.45,2.35,1.94,2.14,1.89,1.51,1.35,1.17,1.03,0.98,1.08,0.79,0.83,0.64,0.85,0.75,0.53,0.7,0.45,0.7,0.71,0.65,0.62,0.48,0.61,0.58,0.64,0.54,0.54,0.54,0.55,0.57,0.49,0.6,0.49,0.5,0.46,0.42,0.66,0.42,0.39,0.37,0.43,0.44,0.38,0.44,0.39,0.4,0.39,0.34,0.39,0.41,0.33,0.32,0.33,0.32,0.34,0.31,0.28,0.28,0.29,0.32,0.3,0.26,0.27,0.28,0.29,0.24,0.26,0.28,0.27,0.27,0.26,0.27,0.26,0.19,0.23,0.25,0.25,0.25,0.25,0.28,0.24,0.24,0.24,0.2,0.23,0.23,0.23,0.22,0.26,0.21,0.24,0.21,0.2,0.18,0.2,0.22,0.21,0.2,0.21,0.2,0.0,0.2,0.2,0.18,0.19,0.18,0.22,0.16,0.17,0.18,0.17,0.19,0.16,0.2,0.15,0.16,0.18,0.17,0.18,0.17,0.17,0.16,0.16,0.18,0.16,0.22,0.16,0.15,0.16,0.16,0.15,0.16,0.17,0.17,0.15,0.17,0.17,0.13,0.15,0.14,0.16,0.15,0.16,0.15,0.15,0.14,0.13,0.15,0.14,0.14,0.17,0.12,0.15,0.12,0.15,0.14,0.13,0.17,0.13,0.13,0.14,0.12,0.13,0.15,0.12,0.12,0.11,0.12,0.11,0.12,0.0,0.15,0.12,0.13,0.13,0.12,0.11,0.13,0.12,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.11,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.11,0.12,0.0,0.11,0.16,0.0,0.21,0.11,0.23,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.78000000000002
09/27/2021,4.81,3.75,3.08,3.04,2.51,2.45,2.3,1.93,2.15,1.86,1.5,1.35,1.16,1.1,0.98,1.08,0.76,0.85,0.64,0.85,0.75,0.55,0.72,0.46,0.73,0.69,0.65,0.61,0.48,0.62,0.58,0.64,0.53,0.55,0.54,0.55,0.55,0.49,0.58,0.49,0.5,0.45,0.43,0.62,0.42,0.39,0.37,0.43,0.44,0.39,0.43,0.39,0.4,0.39,0.35,0.4,0.4,0.33,0.32,0.34,0.32,0.33,0.3,0.28,0.29,0.29,0.32,0.29,0.26,0.27,0.27,0.29,0.24,0.26,0.27,0.27,0.27,0.26,0.28,0.25,0.19,0.23,0.26,0.25,0.25,0.25,0.28,0.24,0.24,0.23,0.2,0.23,0.23,0.23,0.22,0.25,0.21,0.22,0.21,0.2,0.18,0.2,0.21,0.2,0.2,0.21,0.2,0.0,0.2,0.19,0.18,0.19,0.18,0.21,0.16,0.17,0.18,0.16,0.18,0.16,0.2,0.15,0.16,0.18,0.17,0.19,0.17,0.17,0.17,0.16,0.18,0.16,0.23,0.15,0.15,0.16,0.16,0.15,0.16,0.18,0.18,0.16,0.16,0.16,0.13,0.15,0.14,0.16,0.15,0.16,0.15,0.15,0.14,0.13,0.15,0.14,0.14,0.16,0.12,0.15,0.12,0.15,0.14,0.13,0.17,0.13,0.13,0.14,0.0,0.13,0.15,0.12,0.12,0.11,0.12,0.0,0.12,0.11,0.16,0.12,0.13,0.13,0.12,0.11,0.12,0.12,0.0,0.0,0.11,0.0,0.11,0.12,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.12,0.11,0.11,0.0,0.11,0.16,0.0,0.22,0.11,0.44,0.0,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.8
09/28/2021,4.79,3.88,3.06,3.05,2.49,2.42,2.38,1.92,2.13,1.88,1.5,1.37,1.16,1.14,0.97,1.06,0.76,0.87,0.64,0.84,0.77,0.48,0.7,0.45,0.73,0.7,0.64,0.64,0.46,0.62,0.57,0.63,0.53,0.54,0.54,0.55,0.57,0.48,0.59,0.49,0.51,0.44,0.42,0.61,0.42,0.39,0.39,0.41,0.43,0.39,0.43,0.38,0.4,0.4,0.34,0.4,0.4,0.33,0.31,0.34,0.31,0.34,0.31,0.28,0.29,0.28,0.32,0.29,0.26,0.28,0.27,0.29,0.24,0.26,0.29,0.27,0.28,0.25,0.28,0.26,0.19,0.24,0.26,0.25,0.25,0.25,0.28,0.24,0.24,0.23,0.2,0.23,0.23,0.23,0.22,0.25,0.21,0.22,0.21,0.2,0.17,0.21,0.21,0.2,0.21,0.2,0.2,0.0,0.2,0.19,0.19,0.19,0.18,0.21,0.16,0.18,0.18,0.16,0.19,0.17,0.2,0.16,0.16,0.18,0.17,0.18,0.16,0.17,0.16,0.17,0.19,0.16,0.22,0.16,0.15,0.16,0.16,0.16,0.16,0.18,0.18,0.16,0.17,0.15,0.12,0.15,0.14,0.15,0.15,0.16,0.15,0.15,0.14,0.13,0.14,0.14,0.14,0.16,0.12,0.15,0.12,0.15,0.14,0.13,0.16,0.13,0.12,0.14,0.0,0.13,0.15,0.12,0.12,0.11,0.12,0.0,0.12,0.0,0.15,0.12,0.12,0.13,0.12,0.12,0.13,0.12,0.11,0.0,0.11,0.0,0.0,0.12,0.11,0.11,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.11,0.11,0.0,0.11,0.16,0.11,0.21,0.0,0.43,0.0,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.84
09/29/2021,4.79,3.88,3.06,3.05,2.49,2.42,2.38,1.92,2.13,1.88,1.5,1.37,1.16,1.14,0.97,1.06,0.76,0.87,0.64,0.84,0.77,0.48,0.7,0.45,0.73,0.7,0.64,0.64,0.46,0.62,0.57,0.63,0.53,0.54,0.54,0.55,0.57,0.48,0.59,0.49,0.51,0.44,0.42,0.61,0.42,0.39,0.39,0.41,0.43,0.39,0.43,0.38,0.4,0.4,0.34,0.4,0.4,0.33,0.31,0.34,0.31,0.34,0.31,0.28,0.29,0.28,0.32,0.29,0.26,0.28,0.27,0.29,0.24,0.26,0.29,0.27,0.28,0.25,0.28,0.26,0.19,0.24,0.26,0.25,0.25,0.25,0.28,0.24,0.24,0.23,0.2,0.23,0.23,0.23,0.22,0.25,0.21,0.22,0.21,0.2,0.17,0.21,0.21,0.2,0.21,0.2,0.2,0.0,0.2,0.19,0.19,0.19,0.18,0.21,0.16,0.18,0.18,0.16,0.19,0.17,0.2,0.16,0.16,0.18,0.17,0.18,0.16,0.17,0.16,0.17,0.19,0.16,0.22,0.16,0.15,0.16,0.16,0.16,0.16,0.18,0.18,0.16,0.17,0.15,0.12,0.15,0.14,0.15,0.15,0.16,0.15,0.15,0.14,0.13,0.14,0.14,0.14,0.16,0.12,0.15,0.12,0.15,0.14,0.13,0.16,0.13,0.12,0.14,0.0,0.13,0.15,0.12,0.12,0.11,0.12,0.0,0.12,0.0,0.15,0.12,0.12,0.13,0.12,0.12,0.13,0.12,0.11,0.0,0.11,0.0,0.0,0.12,0.11,0.11,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.11,0.11,0.0,0.11,0.16,0.11,0.21,0.0,0.43,0.0,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.84
09/30/2021,4.79,3.88,3.06,3.05,2.49,2.42,2.38,1.92,2.13,1.88,1.5,1.37,1.16,1.14,0.97,1.06,0.76,0.87,0.64,0.84,0.77,0.48,0.7,0.45,0.73,0.7,0.64,0.64,0.46,0.62,0.57,0.63,0.53,0.54,0.54,0.55,0.57,0.48,0.59,0.49,0.51,0.44,0.42,0.61,0.42,0.39,0.39,0.41,0.43,0.39,0.43,0.38,0.4,0.4,0.34,0.4,0.4,0.33,0.31,0.34,0.31,0.34,0.31,0.28,0.29,0.28,0.32,0.29,0.26,0.28,0.27,0.29,0.24,0.26,0.29,0.27,0.28,0.25,0.28,0.26,0.19,0.24,0.26,0.25,0.25,0.25,0.28,0.24,0.24,0.23,0.2,0.23,0.23,0.23,0.22,0.25,0.21,0.22,0.21,0.2,0.17,0.21,0.21,0.2,0.21,0.2,0.2,0.0,0.2,0.19,0.19,0.19,0.18,0.21,0.16,0.18,0.18,0.16,0.19,0.17,0.2,0.16,0.16,0.18,0.17,0.18,0.16,0.17,0.16,0.17,0.19,0.16,0.22,0.16,0.15,0.16,0.16,0.16,0.16,0.18,0.18,0.16,0.17,0.15,0.12,0.15,0.14,0.15,0.15,0.16,0.15,0.15,0.14,0.13,0.14,0.14,0.14,0.16,0.12,0.15,0.12,0.15,0.14,0.13,0.16,0.13,0.12,0.14,0.0,0.13,0.15,0.12,0.12,0.11,0.12,0.0,0.12,0.0,0.15,0.12,0.12,0.13,0.12,0.12,0.13,0.12,0.11,0.0,0.11,0.0,0.0,0.12,0.11,0.11,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.11,0.11,0.0,0.11,0.16,0.11,0.21,0.0,0.43,0.0,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.84
10/01/2021,4.82,3.96,3.05,3.05,2.51,2.39,2.4,1.93,2.11,1.85,1.5,1.38,1.16,1.17,0.95,1.09,0.75,0.87,0.63,0.8,0.77,0.48,0.68,0.47,0.77,0.7,0.64,0.67,0.46,0.61,0.58,0.62,0.55,0.54,0.55,0.56,0.59,0.49,0.59,0.5,0.51,0.44,0.43,0.61,0.42,0.4,0.41,0.41,0.43,0.38,0.42,0.37,0.38,0.4,0.35,0.41,0.39,0.34,0.31,0.35,0.31,0.35,0.31,0.28,0.29,0.29,0.32,0.3,0.26,0.28,0.27,0.28,0.24,0.26,0.3,0.27,0.28,0.26,0.27,0.26,0.2,0.25,0.28,0.25,0.25,0.26,0.28,0.22,0.24,0.23,0.19,0.23,0.23,0.23,0.21,0.25,0.21,0.22,0.21,0.18,0.18,0.21,0.2,0.2,0.21,0.2,0.19,0.0,0.19,0.2,0.19,0.19,0.18,0.22,0.16,0.19,0.18,0.15,0.19,0.17,0.2,0.17,0.17,0.18,0.17,0.18,0.16,0.17,0.16,0.18,0.19,0.16,0.22,0.16,0.15,0.16,0.16,0.16,0.16,0.18,0.17,0.15,0.17,0.15,0.13,0.15,0.14,0.15,0.15,0.16,0.15,0.15,0.14,0.13,0.15,0.14,0.14,0.14,0.12,0.15,0.12,0.14,0.15,0.13,0.16,0.13,0.13,0.14,0.0,0.14,0.15,0.12,0.12,0.11,0.12,0.0,0.12,0.11,0.15,0.12,0.12,0.12,0.12,0.12,0.13,0.12,0.11,0.0,0.11,0.0,0.0,0.12,0.11,0.11,0.11,0.12,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.11,0.15,0.11,0.21,0.0,0.23,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.86000000000001
10/04/2021,4.87,3.98,3.08,2.99,2.54,2.39,2.4,1.97,2.14,1.84,1.47,1.4,1.17,1.2,0.96,1.09,0.79,0.86,0.63,0.81,0.77,0.46,0.68,0.44,0.78,0.69,0.65,0.67,0.45,0.62,0.58,0.63,0.55,0.55,0.56,0.55,0.58,0.51,0.56,0.51,0.5,0.46,0.43,0.59,0.4,0.4,0.41,0.42,0.42,0.39,0.42,0.37,0.38,0.4,0.35,0.42,0.39,0.34,0.3,0.33,0.31,0.35,0.32,0.27,0.29,0.29,0.32,0.29,0.26,0.28,0.27,0.29,0.24,0.26,0.3,0.27,0.27,0.26,0.28,0.25,0.19,0.25,0.27,0.25,0.25,0.26,0.29,0.22,0.24,0.23,0.19,0.23,0.22,0.22,0.22,0.24,0.21,0.21,0.21,0.17,0.18,0.21,0.2,0.21,0.21,0.2,0.2,0.0,0.2,0.2,0.18,0.19,0.18,0.21,0.17,0.2,0.18,0.13,0.2,0.17,0.2,0.17,0.17,0.18,0.17,0.18,0.16,0.17,0.17,0.19,0.18,0.15,0.22,0.16,0.15,0.16,0.16,0.15,0.16,0.18,0.18,0.16,0.17,0.15,0.12,0.15,0.15,0.13,0.15,0.13,0.15,0.15,0.14,0.13,0.15,0.13,0.14,0.14,0.15,0.15,0.12,0.15,0.15,0.12,0.18,0.13,0.13,0.15,0.0,0.13,0.13,0.13,0.12,0.11,0.12,0.0,0.12,0.0,0.16,0.12,0.12,0.13,0.12,0.12,0.13,0.12,0.11,0.12,0.11,0.0,0.0,0.12,0.11,0.0,0.11,0.12,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.11,0.15,0.12,0.21,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.88
10/05/2021,4.85,4.03,3.09,2.91,2.4,2.4,2.4,1.99,2.12,1.84,1.47,1.45,1.15,1.25,0.95,1.12,0.79,0.88,0.64,0.79,0.78,0.47,0.68,0.44,0.79,0.68,0.65,0.68,0.46,0.61,0.55,0.62,0.55,0.55,0.57,0.56,0.59,0.5,0.57,0.52,0.51,0.46,0.44,0.58,0.39,0.4,0.42,0.42,0.4,0.39,0.41,0.37,0.37,0.39,0.34,0.44,0.4,0.34,0.3,0.34,0.31,0.36,0.3,0.27,0.29,0.28,0.32,0.3,0.26,0.28,0.27,0.29,0.24,0.26,0.31,0.27,0.26,0.26,0.28,0.26,0.19,0.26,0.27,0.25,0.25,0.26,0.28,0.22,0.22,0.23,0.19,0.23,0.22,0.22,0.22,0.24,0.21,0.21,0.21,0.17,0.18,0.21,0.2,0.21,0.21,0.19,0.2,0.0,0.2,0.19,0.19,0.19,0.18,0.21,0.17,0.2,0.18,0.13,0.2,0.17,0.2,0.17,0.17,0.17,0.18,0.18,0.16,0.17,0.17,0.18,0.18,0.16,0.23,0.16,0.15,0.16,0.16,0.15,0.16,0.18,0.18,0.15,0.16,0.15,0.12,0.15,0.15,0.13,0.15,0.13,0.15,0.15,0.14,0.13,0.15,0.13,0.14,0.14,0.15,0.15,0.12,0.15,0.15,0.12,0.18,0.13,0.13,0.15,0.0,0.14,0.13,0.13,0.12,0.0,0.12,0.0,0.12,0.0,0.16,0.12,0.13,0.12,0.12,0.12,0.13,0.13,0.12,0.12,0.11,0.0,0.0,0.12,0.11,0.0,0.11,0.12,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.11,0.15,0.11,0.21,0.0,0.0,0.0,0.11,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.83000000000001
