,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,TSLA,NVDA,JPM,JNJ,V,UNH,HD,PYPL,PG,MA,DIS,BAC,ADBE,XOM,CMCSA,NFLX,VZ,INTC,CSCO,CRM,PFE,KO,T,ABT,CVX,PEP,ABBV,TMO,NKE,MRK,WMT,AVGO,ACN,WFC,LLY,TXN,COST,MCD,DHR,MDT,QCOM,PM,HON,LIN,UPS,UNP,BMY,C,ORCL,NEE,AMGN,LOW,MS,INTU,SBUX,BA,IBM,RTX,GS,AMAT,BLK,TGT,AMT,CAT,GE,MMM,AMD,DE,SCHW,ISRG,AXP,CVS,NOW,CHTR,SPGI,ANTM,LMT,BKNG,LRCX,ZTS,MU,FIS,MO,PLD,MDLZ,GILD,SYK,ADP,COP,TMUS,CI,CCI,TJX,PNC,USB,CME,DUK,TFC,GM,CSX,FDX,CB,ATVI,MMC,COF,EL,BDX,EQIX,CL,ILMN,NSC,SHW,ICE,EW,SO,ADSK,ITW,FISV,APD,ADI,BSX,REGN,ETN,D,MCO,F,EMR,PGR,HUM,NOC,GPN,HCA,NXPI,WM,IDXX,FCX,TWTR,AON,DG,BIIB,VRTX,ECL,NEM,ROP,EOG,4338.SR,KLAC,DOW,SLB,PSA,IQV,JCI,TROW,MET,TEL,KMB,EBAY,A,ALGN,LHX,ROST,TT,MSCI,CMG,EXC,GD,SPG,SNPS,APTV,CNC,BK,DD,AEP,INFO,DLR,APH,AIG,BAX,PRU,DXCM,EA,ALXN,CARR,SRE,PPG,PH,ALL,ORLY,STZ,MPC,MCHP,SYY,PXD,CDNS,TRV,HPQ,DFS,ELPE.AT,MSI,WELL,GIS,RMD,MRNA,MAR,FTNT,YUM,CTSH,GE.,IFF,BEZQ.TA,SBAC,BIDI11.SA,n/a,HLT,PAYX,XLNX,AZO,SUM
09/21/2021,6.16,6.06,3.94,2.36,2.27,2.17,1.39,1.54,1.46,1.26,1.14,1.0,1.04,0.95,0.87,0.93,0.8,0.88,0.81,0.84,0.62,0.69,0.68,0.59,0.59,0.64,0.63,0.65,0.56,0.52,0.59,0.5,0.56,0.5,0.58,0.53,0.48,0.53,0.54,0.57,0.5,0.48,0.48,0.54,0.48,0.54,0.46,0.41,0.42,0.4,0.43,0.37,0.36,0.36,0.38,0.43,0.43,0.33,0.39,0.4,0.41,0.35,0.31,0.32,0.34,0.36,0.35,0.33,0.33,0.35,0.29,0.29,0.28,0.34,0.29,0.28,0.32,0.28,0.29,0.34,0.29,0.29,0.24,0.22,0.25,0.23,0.25,0.22,0.2,0.24,0.26,0.23,0.24,0.24,0.22,0.21,0.2,0.19,0.21,0.22,0.21,0.21,0.18,0.2,0.2,0.17,0.19,0.17,0.21,0.16,0.21,0.19,0.19,0.2,0.2,0.17,0.17,0.16,0.19,0.18,0.2,0.18,0.17,0.17,0.17,0.16,0.24,0.17,0.18,0.17,0.16,0.16,0.14,0.16,0.14,0.13,0.14,0.13,0.18,0.16,0.16,0.15,0.13,0.13,0.17,0.14,0.12,0.13,0.15,0.12,0.13,0.11,0.0,0.15,0.12,0.11,0.13,0.13,0.13,0.13,0.12,0.13,0.12,0.13,0.14,0.14,0.12,0.11,0.12,0.14,0.14,0.13,0.12,0.11,0.14,0.11,0.0,0.11,0.0,0.11,0.12,0.12,0.12,0.12,0.11,0.11,0.14,0.1,0.0,0.12,0.11,0.0,0.0,0.1,0.11,0.0,0.0,0.12,0.1,0.0,0.12,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.22,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.1,0.0,0.21,0.0,0.0,0.0,0.0,83.75
09/22/2021,6.16,6.06,3.94,2.36,2.27,2.17,1.39,1.54,1.46,1.26,1.14,1.0,1.04,0.95,0.87,0.93,0.8,0.88,0.81,0.84,0.62,0.69,0.68,0.59,0.59,0.64,0.63,0.65,0.56,0.52,0.59,0.5,0.56,0.5,0.58,0.53,0.48,0.53,0.54,0.57,0.5,0.48,0.48,0.54,0.48,0.54,0.46,0.41,0.42,0.4,0.43,0.37,0.36,0.36,0.38,0.43,0.43,0.33,0.39,0.4,0.41,0.35,0.31,0.32,0.34,0.36,0.35,0.33,0.33,0.35,0.29,0.29,0.28,0.34,0.29,0.28,0.32,0.28,0.29,0.34,0.29,0.29,0.24,0.22,0.25,0.23,0.25,0.22,0.2,0.24,0.26,0.23,0.24,0.24,0.22,0.21,0.2,0.19,0.21,0.22,0.21,0.21,0.18,0.2,0.2,0.17,0.19,0.17,0.21,0.16,0.21,0.19,0.19,0.2,0.2,0.17,0.17,0.16,0.19,0.18,0.2,0.18,0.17,0.17,0.17,0.16,0.24,0.17,0.18,0.17,0.16,0.16,0.14,0.16,0.14,0.13,0.14,0.13,0.18,0.16,0.16,0.15,0.13,0.13,0.17,0.14,0.12,0.13,0.15,0.12,0.13,0.11,0.0,0.15,0.12,0.11,0.13,0.13,0.13,0.13,0.12,0.13,0.12,0.13,0.14,0.14,0.12,0.11,0.12,0.14,0.14,0.13,0.12,0.11,0.14,0.11,0.0,0.11,0.0,0.11,0.12,0.12,0.12,0.12,0.11,0.11,0.14,0.1,0.0,0.12,0.11,0.0,0.0,0.1,0.11,0.0,0.0,0.12,0.1,0.0,0.12,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.22,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.1,0.0,0.21,0.0,0.0,0.0,0.0,83.75
09/23/2021,6.16,6.06,3.94,2.36,2.27,2.17,1.39,1.54,1.46,1.26,1.14,1.0,1.04,0.95,0.87,0.93,0.8,0.88,0.81,0.84,0.62,0.69,0.68,0.59,0.59,0.64,0.63,0.65,0.56,0.52,0.59,0.5,0.56,0.5,0.58,0.53,0.48,0.53,0.54,0.57,0.5,0.48,0.48,0.54,0.48,0.54,0.46,0.41,0.42,0.4,0.43,0.37,0.36,0.36,0.38,0.43,0.43,0.33,0.39,0.4,0.41,0.35,0.31,0.32,0.34,0.36,0.35,0.33,0.33,0.35,0.29,0.29,0.28,0.34,0.29,0.28,0.32,0.28,0.29,0.34,0.29,0.29,0.24,0.22,0.25,0.23,0.25,0.22,0.2,0.24,0.26,0.23,0.24,0.24,0.22,0.21,0.2,0.19,0.21,0.22,0.21,0.21,0.18,0.2,0.2,0.17,0.19,0.17,0.21,0.16,0.21,0.19,0.19,0.2,0.2,0.17,0.17,0.16,0.19,0.18,0.2,0.18,0.17,0.17,0.17,0.16,0.24,0.17,0.18,0.17,0.16,0.16,0.14,0.16,0.14,0.13,0.14,0.13,0.18,0.16,0.16,0.15,0.13,0.13,0.17,0.14,0.12,0.13,0.15,0.12,0.13,0.11,0.0,0.15,0.12,0.11,0.13,0.13,0.13,0.13,0.12,0.13,0.12,0.13,0.14,0.14,0.12,0.11,0.12,0.14,0.14,0.13,0.12,0.11,0.14,0.11,0.0,0.11,0.0,0.11,0.12,0.12,0.12,0.12,0.11,0.11,0.14,0.1,0.0,0.12,0.11,0.0,0.0,0.1,0.11,0.0,0.0,0.12,0.1,0.0,0.12,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.22,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.1,0.0,0.21,0.0,0.0,0.0,0.0,83.75
09/24/2021,6.1,6.0,3.95,2.33,2.25,2.15,1.4,1.56,1.45,1.27,1.15,1.0,1.05,0.96,0.86,0.94,0.8,0.88,0.82,0.83,0.62,0.69,0.69,0.6,0.59,0.64,0.63,0.65,0.56,0.52,0.6,0.5,0.56,0.5,0.62,0.53,0.48,0.53,0.55,0.56,0.51,0.49,0.48,0.54,0.48,0.55,0.46,0.4,0.42,0.4,0.43,0.36,0.36,0.36,0.39,0.43,0.42,0.34,0.39,0.41,0.41,0.35,0.31,0.32,0.34,0.36,0.34,0.33,0.33,0.35,0.29,0.29,0.28,0.33,0.29,0.28,0.32,0.28,0.3,0.34,0.29,0.29,0.25,0.22,0.25,0.23,0.25,0.22,0.2,0.24,0.26,0.23,0.24,0.24,0.23,0.21,0.2,0.19,0.21,0.22,0.21,0.21,0.18,0.2,0.2,0.17,0.18,0.17,0.22,0.16,0.21,0.19,0.19,0.2,0.2,0.17,0.17,0.16,0.19,0.18,0.2,0.18,0.17,0.17,0.17,0.16,0.24,0.17,0.18,0.17,0.16,0.16,0.14,0.15,0.14,0.14,0.14,0.13,0.18,0.15,0.16,0.15,0.13,0.13,0.17,0.14,0.12,0.13,0.14,0.12,0.13,0.12,0.0,0.15,0.11,0.11,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.13,0.14,0.14,0.12,0.11,0.12,0.14,0.15,0.13,0.12,0.11,0.13,0.1,0.0,0.11,0.0,0.11,0.12,0.12,0.12,0.12,0.11,0.11,0.14,0.1,0.0,0.12,0.11,0.0,0.0,0.11,0.11,0.0,0.0,0.12,0.1,0.0,0.12,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.21,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.1,0.0,0.22,0.0,0.0,0.0,0.0,83.71000000000001
09/27/2021,6.13,6.02,3.91,2.17,2.25,2.11,1.35,1.61,1.47,1.24,1.15,1.01,1.03,0.97,0.85,0.94,0.8,0.84,0.79,0.8,0.63,0.68,0.7,0.6,0.58,0.63,0.67,0.65,0.56,0.51,0.59,0.51,0.57,0.5,0.64,0.53,0.49,0.54,0.55,0.57,0.52,0.49,0.48,0.53,0.48,0.55,0.46,0.4,0.42,0.4,0.43,0.36,0.35,0.36,0.38,0.39,0.43,0.33,0.4,0.4,0.41,0.36,0.32,0.32,0.35,0.35,0.34,0.32,0.32,0.35,0.28,0.29,0.28,0.34,0.26,0.28,0.32,0.29,0.29,0.35,0.25,0.29,0.25,0.22,0.26,0.23,0.26,0.22,0.2,0.24,0.26,0.23,0.24,0.24,0.23,0.23,0.2,0.19,0.21,0.22,0.21,0.21,0.18,0.2,0.2,0.2,0.18,0.15,0.21,0.15,0.21,0.2,0.19,0.2,0.2,0.17,0.17,0.16,0.19,0.18,0.2,0.18,0.17,0.17,0.17,0.15,0.25,0.17,0.18,0.17,0.16,0.16,0.14,0.15,0.14,0.14,0.14,0.13,0.18,0.16,0.16,0.15,0.12,0.14,0.18,0.14,0.12,0.13,0.15,0.12,0.13,0.12,0.0,0.15,0.11,0.1,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.13,0.14,0.14,0.12,0.11,0.12,0.14,0.15,0.13,0.12,0.12,0.13,0.1,0.0,0.11,0.0,0.11,0.12,0.12,0.12,0.12,0.11,0.11,0.15,0.0,0.0,0.12,0.11,0.0,0.0,0.11,0.12,0.0,0.1,0.12,0.11,0.0,0.12,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.39,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.1,0.0,0.24,0.0,0.0,0.0,0.0,83.66000000000001
09/28/2021,6.1,5.97,3.91,2.16,2.24,2.1,1.35,1.6,1.49,1.26,1.14,1.02,1.02,0.95,0.86,0.94,0.82,0.85,0.81,0.8,0.64,0.68,0.69,0.59,0.58,0.63,0.71,0.65,0.55,0.51,0.59,0.51,0.56,0.5,0.63,0.54,0.49,0.54,0.54,0.57,0.52,0.49,0.48,0.53,0.48,0.54,0.47,0.4,0.42,0.4,0.43,0.36,0.36,0.36,0.39,0.39,0.42,0.33,0.39,0.41,0.42,0.35,0.32,0.32,0.35,0.36,0.34,0.33,0.32,0.34,0.28,0.3,0.28,0.34,0.26,0.29,0.32,0.3,0.29,0.34,0.25,0.29,0.25,0.22,0.27,0.23,0.26,0.22,0.2,0.24,0.25,0.23,0.24,0.24,0.23,0.23,0.2,0.19,0.21,0.22,0.22,0.21,0.18,0.2,0.2,0.2,0.18,0.15,0.21,0.15,0.21,0.2,0.19,0.19,0.2,0.17,0.17,0.16,0.19,0.18,0.2,0.18,0.17,0.17,0.17,0.15,0.25,0.17,0.18,0.17,0.16,0.16,0.14,0.15,0.14,0.14,0.14,0.13,0.18,0.16,0.16,0.15,0.12,0.14,0.18,0.14,0.12,0.13,0.15,0.11,0.13,0.12,0.0,0.15,0.11,0.11,0.13,0.13,0.13,0.13,0.12,0.13,0.12,0.13,0.14,0.14,0.12,0.11,0.12,0.14,0.15,0.13,0.12,0.12,0.13,0.11,0.0,0.11,0.0,0.11,0.12,0.11,0.12,0.12,0.11,0.11,0.15,0.0,0.0,0.12,0.0,0.0,0.0,0.1,0.12,0.0,0.11,0.12,0.11,0.0,0.12,0.1,0.0,0.1,0.0,0.11,0.0,0.0,0.11,0.4,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,83.66
09/29/2021,6.1,5.96,3.92,2.21,2.26,2.11,1.35,1.64,1.46,1.28,1.14,1.04,1.02,0.96,0.86,0.93,0.83,0.84,0.82,0.79,0.65,0.68,0.69,0.59,0.58,0.63,0.73,0.65,0.55,0.51,0.58,0.51,0.56,0.5,0.63,0.5,0.49,0.54,0.54,0.57,0.52,0.49,0.49,0.55,0.49,0.54,0.46,0.4,0.42,0.4,0.43,0.36,0.36,0.36,0.39,0.39,0.42,0.33,0.39,0.41,0.42,0.35,0.32,0.32,0.35,0.35,0.34,0.33,0.32,0.33,0.28,0.3,0.28,0.34,0.26,0.3,0.32,0.3,0.29,0.35,0.25,0.29,0.25,0.23,0.27,0.23,0.26,0.22,0.2,0.24,0.25,0.23,0.24,0.24,0.23,0.23,0.2,0.19,0.21,0.23,0.22,0.22,0.19,0.2,0.21,0.2,0.18,0.15,0.21,0.15,0.21,0.2,0.19,0.19,0.19,0.17,0.17,0.16,0.19,0.18,0.2,0.18,0.17,0.16,0.17,0.15,0.25,0.17,0.18,0.17,0.16,0.16,0.14,0.15,0.14,0.14,0.15,0.13,0.18,0.16,0.16,0.15,0.12,0.14,0.18,0.14,0.12,0.13,0.15,0.11,0.13,0.12,0.0,0.15,0.11,0.11,0.12,0.13,0.13,0.13,0.12,0.13,0.12,0.12,0.14,0.14,0.12,0.11,0.12,0.14,0.15,0.13,0.12,0.12,0.13,0.11,0.0,0.11,0.0,0.11,0.12,0.11,0.12,0.13,0.11,0.11,0.14,0.0,0.0,0.12,0.1,0.0,0.0,0.1,0.12,0.0,0.11,0.12,0.11,0.0,0.12,0.1,0.0,0.11,0.0,0.11,0.0,0.0,0.11,0.38,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.68
09/30/2021,6.1,5.96,3.92,2.21,2.26,2.11,1.35,1.64,1.46,1.28,1.14,1.04,1.02,0.96,0.86,0.93,0.83,0.84,0.82,0.79,0.65,0.68,0.69,0.59,0.58,0.63,0.73,0.65,0.55,0.51,0.58,0.51,0.56,0.5,0.63,0.5,0.49,0.54,0.54,0.57,0.52,0.49,0.49,0.55,0.49,0.54,0.46,0.4,0.42,0.4,0.43,0.36,0.36,0.36,0.39,0.39,0.42,0.33,0.39,0.41,0.42,0.35,0.32,0.32,0.35,0.35,0.34,0.33,0.32,0.33,0.28,0.3,0.28,0.34,0.26,0.3,0.32,0.3,0.29,0.35,0.25,0.29,0.25,0.23,0.27,0.23,0.26,0.22,0.2,0.24,0.25,0.23,0.24,0.24,0.23,0.23,0.2,0.19,0.21,0.23,0.22,0.22,0.19,0.2,0.21,0.2,0.18,0.15,0.21,0.15,0.21,0.2,0.19,0.19,0.19,0.17,0.17,0.16,0.19,0.18,0.2,0.18,0.17,0.16,0.17,0.15,0.25,0.17,0.18,0.17,0.16,0.16,0.14,0.15,0.14,0.14,0.15,0.13,0.18,0.16,0.16,0.15,0.12,0.14,0.18,0.14,0.12,0.13,0.15,0.11,0.13,0.12,0.0,0.15,0.11,0.11,0.12,0.13,0.13,0.13,0.12,0.13,0.12,0.12,0.14,0.14,0.12,0.11,0.12,0.14,0.15,0.13,0.12,0.12,0.13,0.11,0.0,0.11,0.0,0.11,0.12,0.11,0.12,0.13,0.11,0.11,0.14,0.0,0.0,0.12,0.1,0.0,0.0,0.1,0.12,0.0,0.11,0.12,0.11,0.0,0.12,0.1,0.0,0.11,0.0,0.11,0.0,0.0,0.11,0.38,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.68
10/01/2021,6.1,5.96,3.92,2.21,2.26,2.11,1.35,1.64,1.46,1.28,1.14,1.04,1.02,0.96,0.86,0.93,0.83,0.84,0.82,0.79,0.65,0.68,0.69,0.59,0.58,0.63,0.73,0.65,0.55,0.51,0.58,0.51,0.56,0.5,0.63,0.5,0.49,0.54,0.54,0.57,0.52,0.49,0.49,0.55,0.49,0.54,0.46,0.4,0.42,0.4,0.43,0.36,0.36,0.36,0.39,0.39,0.42,0.33,0.39,0.41,0.42,0.35,0.32,0.32,0.35,0.35,0.34,0.33,0.32,0.33,0.28,0.3,0.28,0.34,0.26,0.3,0.32,0.3,0.29,0.35,0.25,0.29,0.25,0.23,0.27,0.23,0.26,0.22,0.2,0.24,0.25,0.23,0.24,0.24,0.23,0.23,0.2,0.19,0.21,0.23,0.22,0.22,0.19,0.2,0.21,0.2,0.18,0.15,0.21,0.15,0.21,0.2,0.19,0.19,0.19,0.17,0.17,0.16,0.19,0.18,0.2,0.18,0.17,0.16,0.17,0.15,0.25,0.17,0.18,0.17,0.16,0.16,0.14,0.15,0.14,0.14,0.15,0.13,0.18,0.16,0.16,0.15,0.12,0.14,0.18,0.14,0.12,0.13,0.15,0.11,0.13,0.12,0.0,0.15,0.11,0.11,0.12,0.13,0.13,0.13,0.12,0.13,0.12,0.12,0.14,0.14,0.12,0.11,0.12,0.14,0.15,0.13,0.12,0.12,0.13,0.11,0.0,0.11,0.0,0.11,0.12,0.11,0.12,0.13,0.11,0.11,0.14,0.0,0.0,0.12,0.1,0.0,0.0,0.1,0.12,0.0,0.11,0.12,0.11,0.0,0.12,0.1,0.0,0.11,0.0,0.11,0.0,0.0,0.11,0.38,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.68
10/04/2021,6.15,5.76,3.83,2.3,2.17,2.07,1.42,1.42,1.31,1.23,1.21,1.12,1.04,0.95,0.86,0.94,0.91,0.86,0.78,0.8,0.65,0.72,0.61,0.62,0.58,0.63,0.59,0.64,0.59,0.54,0.57,0.53,0.58,0.55,0.57,0.57,0.52,0.53,0.53,0.54,0.51,0.52,0.47,0.51,0.49,0.5,0.47,0.46,0.42,0.44,0.43,0.37,0.39,0.41,0.38,0.43,0.41,0.37,0.37,0.39,0.39,0.38,0.33,0.34,0.35,0.35,0.34,0.33,0.35,0.34,0.3,0.3,0.31,0.34,0.3,0.27,0.31,0.3,0.29,0.31,0.28,0.28,0.25,0.25,0.24,0.24,0.26,0.23,0.25,0.24,0.25,0.24,0.23,0.24,0.24,0.2,0.23,0.22,0.22,0.22,0.21,0.2,0.2,0.22,0.2,0.19,0.2,0.18,0.2,0.17,0.2,0.2,0.2,0.2,0.19,0.18,0.19,0.17,0.19,0.18,0.19,0.18,0.19,0.17,0.18,0.17,0.17,0.17,0.16,0.17,0.16,0.16,0.15,0.16,0.15,0.15,0.15,0.15,0.18,0.15,0.15,0.16,0.15,0.15,0.16,0.15,0.13,0.14,0.15,0.13,0.14,0.11,0.0,0.14,0.12,0.11,0.13,0.12,0.13,0.12,0.12,0.13,0.12,0.12,0.12,0.14,0.12,0.12,0.13,0.13,0.14,0.12,0.12,0.11,0.12,0.12,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.11,0.1,0.11,0.13,0.11,0.0,0.12,0.11,0.1,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.18,0.1,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,6.46,0.0,0.0,0.0,0.0,89.82000000000002
10/05/2021,6.08,5.81,3.89,2.2,2.2,2.04,1.37,1.7,1.42,1.33,1.16,1.03,1.01,0.97,0.83,0.94,0.83,0.84,0.85,0.75,0.68,0.7,0.74,0.61,0.59,0.63,0.72,0.65,0.56,0.53,0.57,0.54,0.57,0.52,0.61,0.5,0.52,0.54,0.54,0.55,0.52,0.5,0.48,0.54,0.49,0.53,0.46,0.4,0.4,0.4,0.42,0.36,0.36,0.36,0.4,0.39,0.42,0.34,0.39,0.4,0.4,0.35,0.33,0.34,0.36,0.35,0.32,0.33,0.31,0.32,0.29,0.31,0.28,0.34,0.26,0.3,0.32,0.3,0.3,0.33,0.25,0.28,0.25,0.23,0.27,0.22,0.25,0.22,0.21,0.23,0.25,0.22,0.24,0.24,0.23,0.25,0.2,0.19,0.2,0.22,0.23,0.22,0.19,0.2,0.22,0.21,0.19,0.15,0.21,0.16,0.21,0.2,0.19,0.19,0.19,0.18,0.16,0.16,0.19,0.18,0.19,0.18,0.17,0.16,0.18,0.16,0.25,0.17,0.18,0.16,0.16,0.16,0.15,0.15,0.14,0.14,0.15,0.13,0.18,0.15,0.16,0.15,0.13,0.13,0.18,0.14,0.12,0.13,0.14,0.12,0.13,0.13,0.0,0.14,0.12,0.11,0.13,0.12,0.12,0.12,0.13,0.12,0.12,0.12,0.13,0.13,0.12,0.11,0.11,0.14,0.14,0.13,0.12,0.12,0.13,0.11,0.0,0.12,0.0,0.11,0.12,0.11,0.12,0.13,0.11,0.11,0.14,0.11,0.0,0.12,0.0,0.0,0.0,0.11,0.12,0.0,0.11,0.11,0.11,0.11,0.12,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.35,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.49000000000002
10/06/2021,6.06,5.89,3.84,2.19,2.22,2.06,1.37,1.68,1.4,1.34,1.14,1.06,1.0,0.96,0.84,0.93,0.85,0.86,0.86,0.75,0.7,0.71,0.73,0.61,0.59,0.63,0.72,0.65,0.55,0.52,0.56,0.55,0.56,0.52,0.61,0.5,0.56,0.53,0.54,0.56,0.52,0.49,0.48,0.54,0.49,0.52,0.46,0.39,0.4,0.4,0.42,0.35,0.36,0.36,0.4,0.4,0.42,0.33,0.39,0.4,0.4,0.36,0.34,0.35,0.36,0.35,0.32,0.32,0.31,0.32,0.29,0.31,0.28,0.33,0.26,0.3,0.32,0.31,0.3,0.34,0.25,0.28,0.25,0.23,0.27,0.22,0.25,0.21,0.21,0.23,0.25,0.22,0.23,0.24,0.23,0.26,0.2,0.19,0.2,0.22,0.23,0.22,0.19,0.2,0.22,0.21,0.19,0.15,0.21,0.16,0.21,0.21,0.19,0.19,0.19,0.17,0.16,0.17,0.19,0.17,0.19,0.18,0.17,0.16,0.18,0.16,0.24,0.17,0.16,0.16,0.16,0.16,0.15,0.15,0.14,0.14,0.15,0.13,0.18,0.14,0.16,0.14,0.13,0.13,0.18,0.14,0.12,0.13,0.14,0.12,0.13,0.13,0.0,0.14,0.12,0.12,0.12,0.12,0.12,0.12,0.13,0.13,0.12,0.12,0.13,0.13,0.12,0.11,0.11,0.14,0.14,0.13,0.12,0.12,0.13,0.11,0.0,0.12,0.0,0.11,0.12,0.11,0.12,0.13,0.11,0.11,0.14,0.11,0.0,0.12,0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.11,0.11,0.11,0.12,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.31,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,83.47000000000001
10/07/2021,6.06,5.89,3.84,2.19,2.22,2.06,1.37,1.68,1.4,1.34,1.14,1.06,1.0,0.96,0.84,0.93,0.85,0.86,0.86,0.75,0.7,0.71,0.73,0.61,0.59,0.63,0.72,0.65,0.55,0.52,0.56,0.55,0.56,0.52,0.61,0.5,0.56,0.53,0.54,0.56,0.52,0.49,0.48,0.54,0.49,0.52,0.46,0.39,0.4,0.4,0.42,0.35,0.36,0.36,0.4,0.4,0.42,0.33,0.39,0.4,0.4,0.36,0.34,0.35,0.36,0.35,0.32,0.32,0.31,0.32,0.29,0.31,0.28,0.33,0.26,0.3,0.32,0.31,0.3,0.34,0.25,0.28,0.25,0.23,0.27,0.22,0.25,0.21,0.21,0.23,0.25,0.22,0.23,0.24,0.23,0.26,0.2,0.19,0.2,0.22,0.23,0.22,0.19,0.2,0.22,0.21,0.19,0.15,0.21,0.16,0.21,0.21,0.19,0.19,0.19,0.17,0.16,0.17,0.19,0.17,0.19,0.18,0.17,0.16,0.18,0.16,0.24,0.17,0.16,0.16,0.16,0.16,0.15,0.15,0.14,0.14,0.15,0.13,0.18,0.14,0.16,0.14,0.13,0.13,0.18,0.14,0.12,0.13,0.14,0.12,0.13,0.13,0.0,0.14,0.12,0.12,0.12,0.12,0.12,0.12,0.13,0.13,0.12,0.12,0.13,0.13,0.12,0.11,0.11,0.14,0.14,0.13,0.12,0.12,0.13,0.11,0.0,0.12,0.0,0.11,0.12,0.11,0.12,0.13,0.11,0.11,0.14,0.11,0.0,0.12,0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.11,0.11,0.11,0.12,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.31,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,83.47000000000001
10/08/2021,5.99,5.84,3.78,2.11,2.2,2.05,1.38,1.72,1.35,1.36,1.14,1.04,1.0,0.96,0.82,0.93,0.83,0.86,0.87,0.73,0.72,0.71,0.73,0.62,0.59,0.63,0.72,0.65,0.56,0.53,0.56,0.55,0.57,0.52,0.61,0.51,0.57,0.53,0.53,0.55,0.53,0.49,0.48,0.53,0.5,0.52,0.46,0.39,0.41,0.41,0.42,0.35,0.38,0.36,0.41,0.4,0.43,0.33,0.4,0.4,0.39,0.36,0.34,0.35,0.36,0.35,0.31,0.32,0.31,0.32,0.29,0.31,0.28,0.33,0.26,0.3,0.31,0.31,0.3,0.33,0.26,0.27,0.25,0.23,0.28,0.22,0.25,0.22,0.21,0.24,0.26,0.22,0.23,0.23,0.23,0.26,0.2,0.19,0.2,0.22,0.23,0.23,0.19,0.21,0.22,0.21,0.19,0.15,0.21,0.16,0.21,0.21,0.19,0.19,0.19,0.17,0.15,0.17,0.19,0.18,0.18,0.18,0.16,0.16,0.18,0.16,0.24,0.17,0.16,0.16,0.16,0.15,0.15,0.15,0.14,0.14,0.15,0.13,0.18,0.14,0.16,0.14,0.13,0.13,0.18,0.14,0.12,0.13,0.14,0.12,0.13,0.14,0.0,0.14,0.12,0.12,0.13,0.12,0.12,0.12,0.13,0.13,0.12,0.12,0.13,0.13,0.12,0.11,0.11,0.13,0.14,0.13,0.13,0.12,0.12,0.12,0.0,0.12,0.0,0.11,0.12,0.11,0.12,0.13,0.11,0.11,0.14,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,0.11,0.11,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.3,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,83.26
