,MSFT,AAPL,State Street Instl US Govt MMkt Premier,V,JPM,DHR,UNH,ACN,CMCSA,TXN,TMO,MDLZ,MMC,HON,GE,MS,ABBV,ROP,CB,PEP,ROST,DIS,DG,HD,WFC,SCHW,SYK,UNP,AMT,BLL,EQR,AMAT,KO,WCN.TO,JNJ,FIS,A,NEE,ZTS,UPS,BDX,MCD,MDT,AON,LIN,AVY,BR,LLY,CI,HLT,MCHP,TEL,CCI,BAC,SRE,APD,PM,JBHT,NOC,SPGI,EOG,EFX,APH,ADP,ITW,PNC,ATO,TTE,WLTW,MKC,AEP,YUM,SHW,COST,CME,MAR,SEE,RPM,NKE,FTV,AZN,AEE,LVS,TSCO,DE,CMI,AXP,PGR,AWK,QCOM,CL,PCAR,DGE$.L,ES,ROK,HWM,CTAS,PPG,CAT,T,CHG.BK,ECL,PFE,CVS,TRP.TO,KMB,MRK,GVMXX,SDA.AX,002810.KS,CMS,Cash,n/a,603121.SS,GS,WTW,OTIS,WEC,WMT,DGED.L,KDP,BALL,SUM
01/12/2022,6.05,3.57,0.0,2.29,2.06,2.73,2.09,1.97,1.69,1.46,1.76,1.52,1.79,1.33,1.52,1.43,1.17,1.42,1.37,1.28,1.18,1.16,1.25,1.28,1.39,1.29,1.19,1.12,1.26,1.2,1.35,0.91,1.08,1.2,1.01,1.03,1.19,1.04,1.13,1.04,0.93,1.03,1.01,0.93,0.91,0.93,0.9,0.92,0.72,0.92,0.7,0.75,0.72,1.13,0.5,0.5,0.52,0.54,0.73,0.69,0.65,0.6,0.72,0.63,0.67,0.18,0.46,0.58,0.4,0.59,0.01,0.58,0.7,0.67,0.46,0.46,0.58,0.46,0.49,0.5,0.67,0.6,0.3,0.38,0.24,0.43,0.49,0.37,0.43,0.36,0.31,0.03,0.29,0.45,0.35,0.37,0.3,0.01,0.16,0.02,0.0,0.09,0.0,0.0,0.0,0.51,0.0,3.62,0.0,0.0,0.51,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94
01/13/2022,6.05,3.57,0.0,2.29,2.06,2.73,2.09,1.97,1.69,1.46,1.76,1.52,1.79,1.33,1.52,1.43,1.17,1.42,1.37,1.28,1.18,1.16,1.25,1.28,1.39,1.29,1.19,1.12,1.26,1.2,1.35,0.91,1.08,1.2,1.01,1.03,1.19,1.04,1.13,1.04,0.93,1.03,1.01,0.93,0.91,0.93,0.9,0.92,0.72,0.92,0.7,0.75,0.72,1.13,0.5,0.5,0.52,0.54,0.73,0.69,0.65,0.6,0.72,0.63,0.67,0.18,0.46,0.58,0.4,0.59,0.01,0.58,0.7,0.67,0.46,0.46,0.58,0.46,0.49,0.5,0.67,0.6,0.3,0.38,0.24,0.43,0.49,0.37,0.43,0.36,0.31,0.03,0.29,0.45,0.35,0.37,0.3,0.01,0.16,0.02,0.0,0.09,0.0,0.0,0.0,0.51,0.0,3.62,0.0,0.0,0.51,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94
01/14/2022,6.05,3.57,0.0,2.29,2.06,2.73,2.09,1.97,1.69,1.46,1.76,1.52,1.79,1.33,1.52,1.43,1.17,1.42,1.37,1.28,1.18,1.16,1.25,1.28,1.39,1.29,1.19,1.12,1.26,1.2,1.35,0.91,1.08,1.2,1.01,1.03,1.19,1.04,1.13,1.04,0.93,1.03,1.01,0.93,0.91,0.93,0.9,0.92,0.72,0.92,0.7,0.75,0.72,1.13,0.5,0.5,0.52,0.54,0.73,0.69,0.65,0.6,0.72,0.63,0.67,0.18,0.46,0.58,0.4,0.59,0.01,0.58,0.7,0.67,0.46,0.46,0.58,0.46,0.49,0.5,0.67,0.6,0.3,0.38,0.24,0.43,0.49,0.37,0.43,0.36,0.31,0.03,0.29,0.45,0.35,0.37,0.3,0.01,0.16,0.02,0.0,0.09,0.0,0.0,0.0,0.51,0.0,3.62,0.0,0.0,0.51,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94
01/17/2022,6.05,3.57,0.0,2.29,2.06,2.73,2.09,1.97,1.69,1.46,1.76,1.52,1.79,1.33,1.52,1.43,1.17,1.42,1.37,1.28,1.18,1.16,1.25,1.28,1.39,1.29,1.19,1.12,1.26,1.2,1.35,0.91,1.08,1.2,1.01,1.03,1.19,1.04,1.13,1.04,0.93,1.03,1.01,0.93,0.91,0.93,0.9,0.92,0.72,0.92,0.7,0.75,0.72,1.13,0.5,0.5,0.52,0.54,0.73,0.69,0.65,0.6,0.72,0.63,0.67,0.18,0.46,0.58,0.4,0.59,0.01,0.58,0.7,0.67,0.46,0.46,0.58,0.46,0.49,0.5,0.67,0.6,0.3,0.38,0.24,0.43,0.49,0.37,0.43,0.36,0.31,0.03,0.29,0.45,0.35,0.37,0.3,0.01,0.16,0.02,0.0,0.09,0.0,0.0,0.0,0.51,0.0,3.62,0.0,0.0,0.51,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94
01/18/2022,6.05,3.57,0.0,2.29,2.06,2.73,2.09,1.97,1.69,1.46,1.76,1.52,1.79,1.33,1.52,1.43,1.17,1.42,1.37,1.28,1.18,1.16,1.25,1.28,1.39,1.29,1.19,1.12,1.26,1.2,1.35,0.91,1.08,1.2,1.01,1.03,1.19,1.04,1.13,1.04,0.93,1.03,1.01,0.93,0.91,0.93,0.9,0.92,0.72,0.92,0.7,0.75,0.72,1.13,0.5,0.5,0.52,0.54,0.73,0.69,0.65,0.6,0.72,0.63,0.67,0.18,0.46,0.58,0.4,0.59,0.01,0.58,0.7,0.67,0.46,0.46,0.58,0.46,0.49,0.5,0.67,0.6,0.3,0.38,0.24,0.43,0.49,0.37,0.43,0.36,0.31,0.03,0.29,0.45,0.35,0.37,0.3,0.01,0.16,0.02,0.0,0.09,0.0,0.0,0.0,0.51,0.0,3.62,0.0,0.0,0.51,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94
01/19/2022,6.05,3.57,0.0,2.29,2.06,2.73,2.09,1.97,1.69,1.46,1.76,1.52,1.79,1.33,1.52,1.43,1.17,1.42,1.37,1.28,1.18,1.16,1.25,1.28,1.39,1.29,1.19,1.12,1.26,1.2,1.35,0.91,1.08,1.2,1.01,1.03,1.19,1.04,1.13,1.04,0.93,1.03,1.01,0.93,0.91,0.93,0.9,0.92,0.72,0.92,0.7,0.75,0.72,1.13,0.5,0.5,0.52,0.54,0.73,0.69,0.65,0.6,0.72,0.63,0.67,0.18,0.46,0.58,0.4,0.59,0.01,0.58,0.7,0.67,0.46,0.46,0.58,0.46,0.49,0.5,0.67,0.6,0.3,0.38,0.24,0.43,0.49,0.37,0.43,0.36,0.31,0.03,0.29,0.45,0.35,0.37,0.3,0.01,0.16,0.02,0.0,0.09,0.0,0.0,0.0,0.51,0.0,3.62,0.0,0.0,0.51,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94
01/20/2022,6.05,3.57,0.0,2.29,2.06,2.73,2.09,1.97,1.69,1.46,1.76,1.52,1.79,1.33,1.52,1.43,1.17,1.42,1.37,1.28,1.18,1.16,1.25,1.28,1.39,1.29,1.19,1.12,1.26,1.2,1.35,0.91,1.08,1.2,1.01,1.03,1.19,1.04,1.13,1.04,0.93,1.03,1.01,0.93,0.91,0.93,0.9,0.92,0.72,0.92,0.7,0.75,0.72,1.13,0.5,0.5,0.52,0.54,0.73,0.69,0.65,0.6,0.72,0.63,0.67,0.18,0.46,0.58,0.4,0.59,0.01,0.58,0.7,0.67,0.46,0.46,0.58,0.46,0.49,0.5,0.67,0.6,0.3,0.38,0.24,0.43,0.49,0.37,0.43,0.36,0.31,0.03,0.29,0.45,0.35,0.37,0.3,0.01,0.16,0.02,0.0,0.09,0.0,0.0,0.0,0.51,0.0,3.62,0.0,0.0,0.51,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94
01/21/2022,6.05,3.57,0.0,2.29,2.06,2.73,2.09,1.97,1.69,1.46,1.76,1.52,1.79,1.33,1.52,1.43,1.17,1.42,1.37,1.28,1.18,1.16,1.25,1.28,1.39,1.29,1.19,1.12,1.26,1.2,1.35,0.91,1.08,1.2,1.01,1.03,1.19,1.04,1.13,1.04,0.93,1.03,1.01,0.93,0.91,0.93,0.9,0.92,0.72,0.92,0.7,0.75,0.72,1.13,0.5,0.5,0.52,0.54,0.73,0.69,0.65,0.6,0.72,0.63,0.67,0.18,0.46,0.58,0.4,0.59,0.01,0.58,0.7,0.67,0.46,0.46,0.58,0.46,0.49,0.5,0.67,0.6,0.3,0.38,0.24,0.43,0.49,0.37,0.43,0.36,0.31,0.03,0.29,0.45,0.35,0.37,0.3,0.01,0.16,0.02,0.0,0.09,0.0,0.0,0.0,0.51,0.0,3.62,0.0,0.0,0.51,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94
01/24/2022,6.05,3.57,0.0,2.29,2.06,2.73,2.09,1.97,1.69,1.46,1.76,1.52,1.79,1.33,1.52,1.43,1.17,1.42,1.37,1.28,1.18,1.16,1.25,1.28,1.39,1.29,1.19,1.12,1.26,1.2,1.35,0.91,1.08,1.2,1.01,1.03,1.19,1.04,1.13,1.04,0.93,1.03,1.01,0.93,0.91,0.93,0.9,0.92,0.72,0.92,0.7,0.75,0.72,1.13,0.5,0.5,0.52,0.54,0.73,0.69,0.65,0.6,0.72,0.63,0.67,0.18,0.46,0.58,0.4,0.59,0.01,0.58,0.7,0.67,0.46,0.46,0.58,0.46,0.49,0.5,0.67,0.6,0.3,0.38,0.24,0.43,0.49,0.37,0.43,0.36,0.31,0.03,0.29,0.45,0.35,0.37,0.3,0.01,0.16,0.02,0.0,0.09,0.0,0.0,0.0,0.51,0.0,3.62,0.0,0.0,0.51,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94
01/25/2022,6.05,3.57,0.0,2.29,2.06,2.73,2.09,1.97,1.69,1.46,1.76,1.52,1.79,1.33,1.52,1.43,1.17,1.42,1.37,1.28,1.18,1.16,1.25,1.28,1.39,1.29,1.19,1.12,1.26,1.2,1.35,0.91,1.08,1.2,1.01,1.03,1.19,1.04,1.13,1.04,0.93,1.03,1.01,0.93,0.91,0.93,0.9,0.92,0.72,0.92,0.7,0.75,0.72,1.13,0.5,0.5,0.52,0.54,0.73,0.69,0.65,0.6,0.72,0.63,0.67,0.18,0.46,0.58,0.4,0.59,0.01,0.58,0.7,0.67,0.46,0.46,0.58,0.46,0.49,0.5,0.67,0.6,0.3,0.38,0.24,0.43,0.49,0.37,0.43,0.36,0.31,0.03,0.29,0.45,0.35,0.37,0.3,0.01,0.16,0.02,0.0,0.09,0.0,0.0,0.0,0.51,0.0,3.62,0.0,0.0,0.51,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94
01/26/2022,6.53,4.1,0.0,1.8,1.79,2.65,2.47,2.3,1.26,1.28,1.87,1.59,1.85,1.18,1.31,1.26,1.32,1.41,1.43,1.34,1.17,0.91,1.29,1.4,1.27,1.34,1.08,1.29,1.26,1.14,1.38,0.97,1.12,1.17,0.97,0.88,1.09,1.14,1.26,1.1,0.9,1.03,0.75,0.88,0.97,0.87,0.88,0.95,0.75,1.01,0.64,0.76,0.79,1.06,0.35,0.51,0.45,0.59,0.7,0.68,0.64,0.54,0.78,0.7,0.79,0.02,0.49,0.54,0.0,0.66,0.0,0.59,0.88,0.74,0.49,0.43,0.64,0.55,0.5,0.48,0.6,0.62,0.28,0.4,0.22,0.37,0.43,0.36,0.43,0.57,0.3,0.0,0.29,0.48,0.37,0.34,0.27,0.0,0.02,0.0,0.0,0.1,0.0,0.0,0.0,0.52,0.0,3.31,0.0,0.0,0.56,0.0,0.08,0.0,0.48,0.37,0.28,0.0,0.0,0.0,0.0,0.0,99.99999999999996
01/27/2022,6.53,4.1,0.0,1.8,1.79,2.65,2.47,2.3,1.26,1.28,1.87,1.59,1.85,1.18,1.31,1.26,1.32,1.41,1.43,1.34,1.17,0.91,1.29,1.4,1.27,1.34,1.08,1.29,1.26,1.14,1.38,0.97,1.12,1.17,0.97,0.88,1.09,1.14,1.26,1.1,0.9,1.03,0.75,0.88,0.97,0.87,0.88,0.95,0.75,1.01,0.64,0.76,0.79,1.06,0.35,0.51,0.45,0.59,0.7,0.68,0.64,0.54,0.78,0.7,0.79,0.02,0.49,0.54,0.0,0.66,0.0,0.59,0.88,0.74,0.49,0.43,0.64,0.55,0.5,0.48,0.6,0.62,0.28,0.4,0.22,0.37,0.43,0.36,0.43,0.57,0.3,0.0,0.29,0.48,0.37,0.34,0.27,0.0,0.02,0.0,0.0,0.1,0.0,0.0,0.0,0.52,0.0,3.31,0.0,0.0,0.56,0.0,0.08,0.0,0.48,0.37,0.28,0.0,0.0,0.0,0.0,0.0,99.99999999999996
01/28/2022,6.53,4.1,0.0,1.8,1.79,2.65,2.47,2.3,1.26,1.28,1.87,1.59,1.85,1.18,1.31,1.26,1.32,1.41,1.43,1.34,1.17,0.91,1.29,1.4,1.27,1.34,1.08,1.29,1.26,1.14,1.38,0.97,1.12,1.17,0.97,0.88,1.09,1.14,1.26,1.1,0.9,1.03,0.75,0.88,0.97,0.87,0.88,0.95,0.75,1.01,0.64,0.76,0.79,1.06,0.35,0.51,0.45,0.59,0.7,0.68,0.64,0.54,0.78,0.7,0.79,0.02,0.49,0.54,0.0,0.66,0.0,0.59,0.88,0.74,0.49,0.43,0.64,0.55,0.5,0.48,0.6,0.62,0.28,0.4,0.22,0.37,0.43,0.36,0.43,0.57,0.3,0.0,0.29,0.48,0.37,0.34,0.27,0.0,0.02,0.0,0.0,0.1,0.0,0.0,0.0,0.52,0.0,3.31,0.0,0.0,0.56,0.0,0.08,0.0,0.48,0.37,0.28,0.0,0.0,0.0,0.0,0.0,99.99999999999996
01/31/2022,6.53,4.1,0.0,1.8,1.79,2.65,2.47,2.3,1.26,1.28,1.87,1.59,1.85,1.18,1.31,1.26,1.32,1.41,1.43,1.34,1.17,0.91,1.29,1.4,1.27,1.34,1.08,1.29,1.26,1.14,1.38,0.97,1.12,1.17,0.97,0.88,1.09,1.14,1.26,1.1,0.9,1.03,0.75,0.88,0.97,0.87,0.88,0.95,0.75,1.01,0.64,0.76,0.79,1.06,0.35,0.51,0.45,0.59,0.7,0.68,0.64,0.54,0.78,0.7,0.79,0.02,0.49,0.54,0.0,0.66,0.0,0.59,0.88,0.74,0.49,0.43,0.64,0.55,0.5,0.48,0.6,0.62,0.28,0.4,0.22,0.37,0.43,0.36,0.43,0.57,0.3,0.0,0.29,0.48,0.37,0.34,0.27,0.0,0.02,0.0,0.0,0.1,0.0,0.0,0.0,0.52,0.0,3.31,0.0,0.0,0.56,0.0,0.08,0.0,0.48,0.37,0.28,0.0,0.0,0.0,0.0,0.0,99.99999999999996
02/01/2022,6.53,4.1,0.0,1.8,1.79,2.65,2.47,2.3,1.26,1.28,1.87,1.59,1.85,1.18,1.31,1.26,1.32,1.41,1.43,1.34,1.17,0.91,1.29,1.4,1.27,1.34,1.08,1.29,1.26,1.14,1.38,0.97,1.12,1.17,0.97,0.88,1.09,1.14,1.26,1.1,0.9,1.03,0.75,0.88,0.97,0.87,0.88,0.95,0.75,1.01,0.64,0.76,0.79,1.06,0.35,0.51,0.45,0.59,0.7,0.68,0.64,0.54,0.78,0.7,0.79,0.02,0.49,0.54,0.0,0.66,0.0,0.59,0.88,0.74,0.49,0.43,0.64,0.55,0.5,0.48,0.6,0.62,0.28,0.4,0.22,0.37,0.43,0.36,0.43,0.57,0.3,0.0,0.29,0.48,0.37,0.34,0.27,0.0,0.02,0.0,0.0,0.1,0.0,0.0,0.0,0.52,0.0,3.31,0.0,0.0,0.56,0.0,0.08,0.0,0.48,0.37,0.28,0.0,0.0,0.0,0.0,0.0,100.0
02/02/2022,6.53,4.1,0.0,1.8,1.79,2.65,2.47,2.3,1.26,1.28,1.87,1.59,1.85,1.18,1.31,1.26,1.32,1.41,1.43,1.34,1.17,0.91,1.29,1.4,1.27,1.34,1.08,1.29,1.26,1.14,1.38,0.97,1.12,1.17,0.97,0.88,1.09,1.14,1.26,1.1,0.9,1.03,0.75,0.88,0.97,0.87,0.88,0.95,0.75,1.01,0.64,0.76,0.79,1.06,0.35,0.51,0.45,0.59,0.7,0.68,0.64,0.54,0.78,0.7,0.79,0.02,0.49,0.54,0.0,0.66,0.0,0.59,0.88,0.74,0.49,0.43,0.64,0.55,0.5,0.48,0.6,0.62,0.28,0.4,0.22,0.37,0.43,0.36,0.43,0.57,0.3,0.0,0.29,0.48,0.37,0.34,0.27,0.0,0.02,0.0,0.0,0.1,0.0,0.0,0.0,0.52,0.0,3.31,0.0,0.0,0.56,0.0,0.08,0.0,0.48,0.37,0.28,0.0,0.0,0.0,0.0,0.0,99.99999999999996
02/03/2022,6.53,4.1,0.0,1.8,1.79,2.65,2.47,2.3,1.26,1.28,1.87,1.59,1.85,1.18,1.31,1.26,1.32,1.41,1.43,1.34,1.17,0.91,1.29,1.4,1.27,1.34,1.08,1.29,1.26,1.14,1.38,0.97,1.12,1.17,0.97,0.88,1.09,1.14,1.26,1.1,0.9,1.03,0.75,0.88,0.97,0.87,0.88,0.95,0.75,1.01,0.64,0.76,0.79,1.06,0.35,0.51,0.45,0.59,0.7,0.68,0.64,0.54,0.78,0.7,0.79,0.02,0.49,0.54,0.0,0.66,0.0,0.59,0.88,0.74,0.49,0.43,0.64,0.55,0.5,0.48,0.6,0.62,0.28,0.4,0.22,0.37,0.43,0.36,0.43,0.57,0.3,0.0,0.29,0.48,0.37,0.34,0.27,0.0,0.02,0.0,0.0,0.1,0.0,0.0,0.0,0.52,0.0,3.31,0.0,0.0,0.56,0.0,0.08,0.0,0.48,0.37,0.28,0.0,0.0,0.0,0.0,0.0,99.99999999999996
02/04/2022,6.53,4.1,0.0,1.8,1.79,2.65,2.47,2.3,1.26,1.28,1.87,1.59,1.85,1.18,1.31,1.26,1.32,1.41,1.43,1.34,1.17,0.91,1.29,1.4,1.27,1.34,1.08,1.29,1.26,1.14,1.38,0.97,1.12,1.17,0.97,0.88,1.09,1.14,1.26,1.1,0.9,1.03,0.75,0.88,0.97,0.87,0.88,0.95,0.75,1.01,0.64,0.76,0.79,1.06,0.35,0.51,0.45,0.59,0.7,0.68,0.64,0.54,0.78,0.7,0.79,0.02,0.49,0.54,0.0,0.66,0.0,0.59,0.88,0.74,0.49,0.43,0.64,0.55,0.5,0.48,0.6,0.62,0.28,0.4,0.22,0.37,0.43,0.36,0.43,0.57,0.3,0.0,0.29,0.48,0.37,0.34,0.27,0.0,0.02,0.0,0.0,0.1,0.0,0.0,0.0,0.52,0.0,3.31,0.0,0.0,0.56,0.0,0.08,0.0,0.48,0.37,0.28,0.0,0.0,0.0,0.0,0.0,99.99999999999996
02/07/2022,6.53,4.1,0.0,1.8,1.79,2.65,2.47,2.3,1.26,1.28,1.87,1.59,1.85,1.18,1.31,1.26,1.32,1.41,1.43,1.34,1.17,0.91,1.29,1.4,1.27,1.34,1.08,1.29,1.26,1.14,1.38,0.97,1.12,1.17,0.97,0.88,1.09,1.14,1.26,1.1,0.9,1.03,0.75,0.88,0.97,0.87,0.88,0.95,0.75,1.01,0.64,0.76,0.79,1.06,0.35,0.51,0.45,0.59,0.7,0.68,0.64,0.54,0.78,0.7,0.79,0.02,0.49,0.54,0.0,0.66,0.0,0.59,0.88,0.74,0.49,0.43,0.64,0.55,0.5,0.48,0.6,0.62,0.28,0.4,0.22,0.37,0.43,0.36,0.43,0.57,0.3,0.0,0.29,0.48,0.37,0.34,0.27,0.0,0.02,0.0,0.0,0.1,0.0,0.0,0.0,0.52,0.0,3.31,0.0,0.0,0.56,0.0,0.08,0.0,0.48,0.37,0.28,0.0,0.0,0.0,0.0,0.0,99.99999999999996
02/08/2022,6.53,4.1,0.0,1.8,1.79,2.65,2.47,2.3,1.26,1.28,1.87,1.59,1.85,1.18,1.31,1.26,1.32,1.41,1.43,1.34,1.17,0.91,1.29,1.4,1.27,1.34,1.08,1.29,1.26,1.14,1.38,0.97,1.12,1.17,0.97,0.88,1.09,1.14,1.26,1.1,0.9,1.03,0.75,0.88,0.97,0.87,0.88,0.95,0.75,1.01,0.64,0.76,0.79,1.06,0.35,0.51,0.45,0.59,0.7,0.68,0.64,0.54,0.78,0.7,0.79,0.02,0.49,0.54,0.0,0.66,0.0,0.59,0.88,0.74,0.49,0.43,0.64,0.55,0.5,0.48,0.6,0.62,0.28,0.4,0.22,0.37,0.43,0.36,0.43,0.57,0.3,0.0,0.29,0.48,0.37,0.34,0.27,0.0,0.02,0.0,0.0,0.1,0.0,0.0,0.0,0.52,0.0,3.31,0.0,0.0,0.56,0.0,0.08,0.0,0.48,0.37,0.28,0.0,0.0,0.0,0.0,0.0,99.99999999999996
02/09/2022,6.53,4.1,0.0,1.8,1.79,2.65,2.47,2.3,1.26,1.28,1.87,1.59,1.85,1.18,1.31,1.26,1.32,1.41,1.43,1.34,1.17,0.91,1.29,1.4,1.27,1.34,1.08,1.29,1.26,1.14,1.38,0.97,1.12,1.17,0.97,0.88,1.09,1.14,1.26,1.1,0.9,1.03,0.75,0.88,0.97,0.87,0.88,0.95,0.75,1.01,0.64,0.76,0.79,1.06,0.35,0.51,0.45,0.59,0.7,0.68,0.64,0.54,0.78,0.7,0.79,0.02,0.49,0.54,0.0,0.66,0.0,0.59,0.88,0.74,0.49,0.43,0.64,0.55,0.5,0.48,0.6,0.62,0.28,0.4,0.22,0.37,0.43,0.36,0.43,0.57,0.3,0.0,0.29,0.48,0.37,0.34,0.27,0.0,0.02,0.0,0.0,0.1,0.0,0.0,0.0,0.52,0.0,3.31,0.0,0.0,0.56,0.0,0.08,0.0,0.48,0.37,0.28,0.0,0.0,0.0,0.0,0.0,99.99999999999996
02/10/2022,6.53,4.1,0.0,1.8,1.79,2.65,2.47,2.3,1.26,1.28,1.87,1.59,1.85,1.18,1.31,1.26,1.32,1.41,1.43,1.34,1.17,0.91,1.29,1.4,1.27,1.34,1.08,1.29,1.26,1.14,1.38,0.97,1.12,1.17,0.97,0.88,1.09,1.14,1.26,1.1,0.9,1.03,0.75,0.88,0.97,0.87,0.88,0.95,0.75,1.01,0.64,0.76,0.79,1.06,0.35,0.51,0.45,0.59,0.7,0.68,0.64,0.54,0.78,0.7,0.79,0.02,0.49,0.54,0.0,0.66,0.0,0.59,0.88,0.74,0.49,0.43,0.64,0.55,0.5,0.48,0.6,0.62,0.28,0.4,0.22,0.37,0.43,0.36,0.43,0.57,0.3,0.0,0.29,0.48,0.37,0.34,0.27,0.0,0.02,0.0,0.0,0.1,0.0,0.0,0.0,0.52,0.0,3.31,0.0,0.0,0.56,0.0,0.08,0.0,0.48,0.37,0.28,0.0,0.0,0.0,0.0,0.0,99.99999999999996
02/11/2022,6.53,4.1,0.0,1.8,1.79,2.65,2.47,2.3,1.26,1.28,1.87,1.59,1.85,1.18,1.31,1.26,1.32,1.41,1.43,1.34,1.17,0.91,1.29,1.4,1.27,1.34,1.08,1.29,1.26,1.14,1.38,0.97,1.12,1.17,0.97,0.88,1.09,1.14,1.26,1.1,0.9,1.03,0.75,0.88,0.97,0.87,0.88,0.95,0.75,1.01,0.64,0.76,0.79,1.06,0.35,0.51,0.45,0.59,0.7,0.68,0.64,0.54,0.78,0.7,0.79,0.02,0.49,0.54,0.0,0.66,0.0,0.59,0.88,0.74,0.49,0.43,0.64,0.55,0.5,0.48,0.6,0.62,0.28,0.4,0.22,0.37,0.43,0.36,0.43,0.57,0.3,0.0,0.29,0.48,0.37,0.34,0.27,0.0,0.02,0.0,0.0,0.1,0.0,0.0,0.0,0.52,0.0,3.31,0.0,0.0,0.56,0.0,0.08,0.0,0.48,0.37,0.28,0.0,0.0,0.0,0.0,0.0,99.99999999999996
02/14/2022,6.53,4.1,0.0,1.8,1.79,2.65,2.47,2.3,1.26,1.28,1.87,1.59,1.85,1.18,1.31,1.26,1.32,1.41,1.43,1.34,1.17,0.91,1.29,1.4,1.27,1.34,1.08,1.29,1.26,1.14,1.38,0.97,1.12,1.17,0.97,0.88,1.09,1.14,1.26,1.1,0.9,1.03,0.75,0.88,0.97,0.87,0.88,0.95,0.75,1.01,0.64,0.76,0.79,1.06,0.35,0.51,0.45,0.59,0.7,0.68,0.64,0.54,0.78,0.7,0.79,0.02,0.49,0.54,0.0,0.66,0.0,0.59,0.88,0.74,0.49,0.43,0.64,0.55,0.5,0.48,0.6,0.62,0.28,0.4,0.22,0.37,0.43,0.36,0.43,0.57,0.3,0.0,0.29,0.48,0.37,0.34,0.27,0.0,0.02,0.0,0.0,0.1,0.0,0.0,0.0,0.52,0.0,3.31,0.0,0.0,0.56,0.0,0.08,0.0,0.48,0.37,0.28,0.0,0.0,0.0,0.0,0.0,99.99999999999996
02/15/2022,6.53,4.1,0.0,1.8,1.79,2.65,2.47,2.3,1.26,1.28,1.87,1.59,1.85,1.18,1.31,1.26,1.32,1.41,1.43,1.34,1.17,0.91,1.29,1.4,1.27,1.34,1.08,1.29,1.26,1.14,1.38,0.97,1.12,1.17,0.97,0.88,1.09,1.14,1.26,1.1,0.9,1.03,0.75,0.88,0.97,0.87,0.88,0.95,0.75,1.01,0.64,0.76,0.79,1.06,0.35,0.51,0.45,0.59,0.7,0.68,0.64,0.54,0.78,0.7,0.79,0.02,0.49,0.54,0.0,0.66,0.0,0.59,0.88,0.74,0.49,0.43,0.64,0.55,0.5,0.48,0.6,0.62,0.28,0.4,0.22,0.37,0.43,0.36,0.43,0.57,0.3,0.0,0.29,0.48,0.37,0.34,0.27,0.0,0.02,0.0,0.0,0.1,0.0,0.0,0.0,0.52,0.0,3.31,0.0,0.0,0.56,0.0,0.08,0.0,0.48,0.37,0.28,0.0,0.0,0.0,0.0,0.0,99.99999999999996
02/16/2022,6.53,4.1,0.0,1.8,1.79,2.65,2.47,2.3,1.26,1.28,1.87,1.59,1.85,1.18,1.31,1.26,1.32,1.41,1.43,1.34,1.17,0.91,1.29,1.4,1.27,1.34,1.08,1.29,1.26,1.14,1.38,0.97,1.12,1.17,0.97,0.88,1.09,1.14,1.26,1.1,0.9,1.03,0.75,0.88,0.97,0.87,0.88,0.95,0.75,1.01,0.64,0.76,0.79,1.06,0.35,0.51,0.45,0.59,0.7,0.68,0.64,0.54,0.78,0.7,0.79,0.02,0.49,0.54,0.0,0.66,0.0,0.59,0.88,0.74,0.49,0.43,0.64,0.55,0.5,0.48,0.6,0.62,0.28,0.4,0.22,0.37,0.43,0.36,0.43,0.57,0.3,0.0,0.29,0.48,0.37,0.34,0.27,0.0,0.02,0.0,0.0,0.1,0.0,0.0,0.0,0.52,0.0,3.31,0.0,0.0,0.56,0.0,0.08,0.0,0.48,0.37,0.28,0.0,0.0,0.0,0.0,0.0,99.99999999999996
