,AAPL,MSFT,AMZN,FB,GOOG,GOOGL,NVDA,TSLA,JPM,JNJ,V,UNH,BRK.B,NESN.SW,HD,PG,MA,PYPL,DIS,BAC,ASML.AS,ADBE,ROG.SW,CMCSA,XOM,NFLX,VZ,CRM,INTC,CSCO,KO,WMT,PFE,MC.PA,ABT,T,ABBV,PEP,NKE,NOVN.SW,TMO,CVX,MRK,AVGO,LLY,ACN,COST,WFC,DHR,TXN,MCD,SHOP,MDT,QCOM,AZN.L,ULVR.L,ORCL,PM,UPS,HON,1299.HK,LIN,BMY,NOVO B.CO,RY.TO,NEE,SAP.DE,UNP,LOW,C,AMGN,INTU,SBUX,BLK,GS,CBA.AX,RTX,BA,TD.TO,MS,IBM,AMAT,TGT,AMT,SIE.DE,TTE.PA,MMM,DGE.L,GE,AMD,SAN.PA,AXP,CAT,HSBA.L,ISRG,NOW,BHP.AX,OR.PA,SCHW,ALV.DE,DE,CVS,SPGI,CHTR,GSK.L,PLD,ZTS,RIO.L,SYK,MU,BKNG,SQ,LMT,ANTM,CSL.AX,TMUS,BP.L,FIS,XTSLA,MDLZ,SU.PA,LRCX,CCI,ADP,MO,GILD,BATS.L,RDSA.AS,PNC,USB,ENB.TO,TJX,AI.PA,ZM,CI,COP,CSX,EQIX,CME,TFC,GM,MRNA,DUK,ENEL.MI,BNS.TO,AIR.PA,RYDBF,NSC,ITW,DPW.DE,WBC.AX,388.HK,COF,SHW,ILMN,MELI,IBE.MC,DTE.DE,BAS.DE,ADS.DE,MMC,ATVI,BDX,CNR.TO,CB,FDX,EL,DAI.DE,BAM.A.TO,BHP.L,MCO,APD,RKT.L,TWLO,KER.PA,SAN.MC,BMO.TO,ADI,NAB.AX,CL,SO,ICE,BNP.PA,EW,BX,FISV,SNAP,ADSK,ETN,BAYN.DE,NOC,PGR,HUM,WM,HCA,REGN,ABBN.SW,ZURN.SW,ANZ.AX,BSX,UBER,EMR,D,RITN.,GPN,IDXX,USD,ANSGR.IS,UBSG.SW,AON,AAL.L,LONN.SW,GE.,NXPI,GIVN.SW,ADYEN.AS,CAD,RMS.PA,DG,PRX.AS,BAM,PRU.L,SNOW,DG.PA,CFR.SW,IFX.DE,INGA.AS,DXCM,REL.L,EL.PA,CMG,KLAC,DSV.CO,LULU,MSCI,CS.PA,F,MRVL,ECL,n/a,PSA,FCX,CP.TO,VRTX,CM.TO,CNQ.TO,EOG,LLOY.L,GD,NG.L,AIG,SLB,JCI,TRP.TO,MET,EXC,SHEL.L,GLEN.L,PANW,NEM,MBG.DE,NTR.TO,SUM
11/08/2021,4.33,4.14,2.72,1.38,1.49,1.54,1.27,1.73,0.88,0.74,0.61,0.74,0.66,0.67,0.68,0.61,0.51,0.44,0.53,0.62,0.6,0.55,0.49,0.41,0.47,0.51,0.37,0.51,0.35,0.42,0.4,0.4,0.42,0.38,0.39,0.3,0.36,0.39,0.39,0.32,0.43,0.38,0.4,0.39,0.38,0.4,0.39,0.36,0.34,0.3,0.33,0.3,0.28,0.3,0.34,0.23,0.31,0.25,0.26,0.27,0.23,0.3,0.23,0.34,0.26,0.29,0.27,0.27,0.29,0.24,0.21,0.3,0.23,0.25,0.24,0.24,0.23,0.2,0.23,0.24,0.19,0.23,0.22,0.21,0.22,0.22,0.18,0.21,0.2,0.29,0.2,0.2,0.19,0.2,0.22,0.24,0.13,0.21,0.2,0.16,0.18,0.21,0.19,0.16,0.18,0.19,0.18,0.11,0.16,0.14,0.17,0.16,0.15,0.18,0.18,0.13,0.16,0.12,0.0,0.15,0.17,0.15,0.14,0.17,0.14,0.14,0.13,0.15,0.15,0.15,0.15,0.14,0.14,0.0,0.12,0.17,0.14,0.12,0.14,0.15,0.13,0.17,0.14,0.12,0.14,0.13,0.14,0.12,0.12,0.11,0.11,0.12,0.12,0.14,0.11,0.12,0.12,0.11,0.11,0.11,0.14,0.0,0.12,0.16,0.15,0.11,0.13,0.15,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.11,0.12,0.17,0.12,0.11,0.11,0.13,0.13,0.13,0.17,0.11,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.12,0.12,0.11,0.0,0.12,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.14,0.13,0.0,0.12,0.0,0.11,0.11,0.0,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.07000000000001
11/09/2021,4.32,4.12,2.74,1.4,1.49,1.54,1.27,1.71,0.87,0.74,0.63,0.74,0.66,0.66,0.67,0.61,0.53,0.43,0.55,0.62,0.61,0.54,0.48,0.42,0.47,0.49,0.37,0.51,0.35,0.41,0.4,0.4,0.47,0.39,0.38,0.31,0.36,0.39,0.39,0.32,0.42,0.38,0.36,0.39,0.37,0.4,0.39,0.35,0.32,0.3,0.33,0.3,0.29,0.32,0.33,0.23,0.31,0.25,0.26,0.27,0.23,0.3,0.23,0.33,0.26,0.29,0.27,0.27,0.29,0.24,0.21,0.29,0.24,0.25,0.24,0.25,0.24,0.21,0.23,0.24,0.19,0.24,0.22,0.21,0.22,0.22,0.18,0.2,0.21,0.28,0.2,0.21,0.19,0.21,0.22,0.23,0.13,0.21,0.2,0.17,0.18,0.21,0.19,0.16,0.18,0.19,0.17,0.11,0.16,0.14,0.19,0.16,0.15,0.18,0.18,0.13,0.16,0.12,0.0,0.15,0.16,0.15,0.13,0.17,0.14,0.14,0.13,0.16,0.15,0.15,0.15,0.15,0.14,0.0,0.13,0.17,0.14,0.12,0.14,0.15,0.13,0.14,0.14,0.12,0.14,0.13,0.14,0.12,0.12,0.11,0.1,0.12,0.12,0.14,0.0,0.13,0.12,0.11,0.11,0.11,0.14,0.0,0.12,0.16,0.15,0.11,0.14,0.15,0.0,0.0,0.11,0.12,0.0,0.0,0.0,0.11,0.12,0.17,0.12,0.11,0.11,0.13,0.13,0.13,0.17,0.1,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.12,0.12,0.11,0.0,0.12,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.13,0.13,0.0,0.12,0.0,0.12,0.11,0.1,0.11,0.1,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.06000000000002
11/10/2021,4.32,4.12,2.74,1.4,1.49,1.54,1.27,1.71,0.87,0.74,0.63,0.74,0.66,0.66,0.67,0.61,0.53,0.43,0.55,0.62,0.61,0.54,0.48,0.42,0.47,0.49,0.37,0.51,0.35,0.41,0.4,0.4,0.47,0.39,0.38,0.31,0.36,0.39,0.39,0.32,0.42,0.38,0.36,0.39,0.37,0.4,0.39,0.35,0.32,0.3,0.33,0.3,0.29,0.32,0.33,0.23,0.31,0.25,0.26,0.27,0.23,0.3,0.23,0.33,0.26,0.29,0.27,0.27,0.29,0.24,0.21,0.29,0.24,0.25,0.24,0.25,0.24,0.21,0.23,0.24,0.19,0.24,0.22,0.21,0.22,0.22,0.18,0.2,0.21,0.28,0.2,0.21,0.19,0.21,0.22,0.23,0.13,0.21,0.2,0.17,0.18,0.21,0.19,0.16,0.18,0.19,0.17,0.11,0.16,0.14,0.19,0.16,0.15,0.18,0.18,0.13,0.16,0.12,0.0,0.15,0.16,0.15,0.13,0.17,0.14,0.14,0.13,0.16,0.15,0.15,0.15,0.15,0.14,0.0,0.13,0.17,0.14,0.12,0.14,0.15,0.13,0.14,0.14,0.12,0.14,0.13,0.14,0.12,0.12,0.11,0.1,0.12,0.12,0.14,0.0,0.13,0.12,0.11,0.11,0.11,0.14,0.0,0.12,0.16,0.15,0.11,0.14,0.15,0.0,0.0,0.11,0.12,0.0,0.0,0.0,0.11,0.12,0.17,0.12,0.11,0.11,0.13,0.13,0.13,0.17,0.1,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.12,0.12,0.11,0.0,0.12,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.13,0.13,0.0,0.12,0.0,0.12,0.11,0.1,0.11,0.1,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.06000000000002
11/11/2021,4.29,4.12,2.71,1.39,1.49,1.54,1.31,1.62,0.88,0.73,0.64,0.74,0.66,0.66,0.67,0.61,0.53,0.44,0.55,0.62,0.61,0.54,0.48,0.42,0.48,0.5,0.37,0.51,0.35,0.41,0.39,0.39,0.46,0.39,0.39,0.3,0.35,0.38,0.38,0.32,0.42,0.38,0.36,0.39,0.37,0.4,0.38,0.36,0.33,0.3,0.32,0.3,0.29,0.32,0.34,0.23,0.31,0.25,0.26,0.27,0.23,0.3,0.22,0.33,0.26,0.28,0.27,0.27,0.28,0.24,0.21,0.29,0.23,0.25,0.24,0.25,0.24,0.21,0.23,0.24,0.19,0.24,0.22,0.21,0.22,0.22,0.18,0.2,0.21,0.31,0.2,0.21,0.2,0.2,0.22,0.23,0.13,0.21,0.2,0.17,0.18,0.21,0.19,0.16,0.18,0.19,0.17,0.12,0.16,0.14,0.19,0.16,0.15,0.18,0.18,0.13,0.16,0.12,0.0,0.15,0.17,0.15,0.13,0.17,0.14,0.14,0.13,0.16,0.15,0.15,0.15,0.14,0.14,0.0,0.13,0.17,0.14,0.12,0.13,0.15,0.13,0.14,0.14,0.12,0.14,0.14,0.14,0.12,0.12,0.11,0.11,0.12,0.12,0.14,0.0,0.13,0.12,0.11,0.11,0.11,0.14,0.0,0.12,0.16,0.15,0.11,0.14,0.15,0.0,0.0,0.11,0.12,0.0,0.0,0.0,0.11,0.12,0.17,0.12,0.11,0.11,0.13,0.13,0.13,0.17,0.1,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.12,0.12,0.11,0.1,0.12,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.13,0.13,0.0,0.12,0.0,0.12,0.11,0.1,0.11,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.91000000000001
11/12/2021,4.31,4.12,2.79,1.38,1.49,1.54,1.31,1.43,0.87,0.73,0.62,0.75,0.65,0.66,0.68,0.61,0.52,0.39,0.54,0.62,0.61,0.55,0.49,0.42,0.48,0.5,0.37,0.51,0.35,0.42,0.4,0.4,0.46,0.39,0.39,0.3,0.35,0.39,0.38,0.32,0.42,0.38,0.36,0.39,0.37,0.4,0.39,0.35,0.33,0.3,0.32,0.3,0.28,0.32,0.33,0.24,0.3,0.25,0.26,0.27,0.23,0.3,0.23,0.33,0.26,0.29,0.27,0.27,0.28,0.24,0.21,0.29,0.23,0.25,0.24,0.24,0.24,0.21,0.23,0.24,0.19,0.24,0.22,0.22,0.22,0.22,0.18,0.2,0.21,0.31,0.2,0.21,0.2,0.2,0.22,0.23,0.13,0.21,0.2,0.17,0.18,0.21,0.19,0.16,0.18,0.19,0.18,0.12,0.16,0.15,0.19,0.15,0.15,0.18,0.18,0.13,0.16,0.12,0.0,0.15,0.17,0.15,0.14,0.17,0.14,0.14,0.13,0.16,0.15,0.15,0.15,0.14,0.14,0.0,0.13,0.17,0.14,0.12,0.14,0.15,0.13,0.14,0.14,0.12,0.14,0.14,0.14,0.12,0.13,0.11,0.1,0.12,0.12,0.14,0.0,0.13,0.12,0.11,0.11,0.11,0.15,0.0,0.12,0.16,0.15,0.11,0.14,0.15,0.0,0.0,0.11,0.12,0.0,0.0,0.1,0.11,0.12,0.17,0.12,0.11,0.11,0.13,0.13,0.13,0.17,0.1,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.12,0.12,0.11,0.1,0.12,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.12,0.0,0.12,0.11,0.1,0.11,0.1,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.80000000000001
11/15/2021,4.26,4.11,2.73,1.36,1.48,1.52,1.31,1.5,0.88,0.74,0.62,0.74,0.65,0.66,0.68,0.62,0.54,0.39,0.51,0.64,0.61,0.53,0.49,0.42,0.47,0.51,0.38,0.51,0.35,0.42,0.4,0.4,0.49,0.39,0.39,0.31,0.36,0.39,0.37,0.32,0.43,0.38,0.37,0.39,0.37,0.4,0.39,0.36,0.34,0.3,0.32,0.29,0.28,0.32,0.34,0.24,0.31,0.26,0.27,0.27,0.22,0.3,0.23,0.33,0.26,0.29,0.26,0.28,0.28,0.25,0.21,0.29,0.23,0.26,0.24,0.24,0.23,0.21,0.23,0.24,0.19,0.24,0.22,0.21,0.23,0.22,0.18,0.21,0.2,0.31,0.2,0.21,0.2,0.2,0.21,0.23,0.13,0.21,0.2,0.17,0.18,0.21,0.19,0.16,0.18,0.19,0.17,0.12,0.16,0.14,0.18,0.15,0.15,0.18,0.18,0.13,0.16,0.13,0.0,0.15,0.17,0.15,0.14,0.17,0.14,0.15,0.13,0.16,0.15,0.15,0.15,0.14,0.14,0.0,0.13,0.17,0.14,0.12,0.14,0.15,0.14,0.13,0.13,0.12,0.14,0.14,0.14,0.12,0.13,0.11,0.1,0.12,0.12,0.14,0.0,0.12,0.12,0.11,0.11,0.1,0.15,0.0,0.12,0.16,0.15,0.11,0.14,0.15,0.0,0.0,0.11,0.12,0.0,0.0,0.0,0.11,0.12,0.17,0.12,0.11,0.12,0.13,0.13,0.12,0.17,0.1,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.12,0.12,0.11,0.11,0.11,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.14,0.13,0.0,0.12,0.0,0.12,0.11,0.1,0.11,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.13,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.8
11/16/2021,4.26,4.11,2.73,1.36,1.48,1.52,1.31,1.5,0.88,0.74,0.62,0.74,0.65,0.66,0.68,0.62,0.54,0.39,0.51,0.64,0.61,0.53,0.49,0.42,0.47,0.51,0.38,0.51,0.35,0.42,0.4,0.4,0.49,0.39,0.39,0.31,0.36,0.39,0.37,0.32,0.43,0.38,0.37,0.39,0.37,0.4,0.39,0.36,0.34,0.3,0.32,0.29,0.28,0.32,0.34,0.24,0.31,0.26,0.27,0.27,0.22,0.3,0.23,0.33,0.26,0.29,0.26,0.28,0.28,0.25,0.21,0.29,0.23,0.26,0.24,0.24,0.23,0.21,0.23,0.24,0.19,0.24,0.22,0.21,0.23,0.22,0.18,0.21,0.2,0.31,0.2,0.21,0.2,0.2,0.21,0.23,0.13,0.21,0.2,0.17,0.18,0.21,0.19,0.16,0.18,0.19,0.17,0.12,0.16,0.14,0.18,0.15,0.15,0.18,0.18,0.13,0.16,0.13,0.0,0.15,0.17,0.15,0.14,0.17,0.14,0.15,0.13,0.16,0.15,0.15,0.15,0.14,0.14,0.0,0.13,0.17,0.14,0.12,0.14,0.15,0.14,0.13,0.13,0.12,0.14,0.14,0.14,0.12,0.13,0.11,0.1,0.12,0.12,0.14,0.0,0.12,0.12,0.11,0.11,0.1,0.15,0.0,0.12,0.16,0.15,0.11,0.14,0.15,0.0,0.0,0.11,0.12,0.0,0.0,0.0,0.11,0.12,0.17,0.12,0.11,0.12,0.13,0.13,0.12,0.17,0.1,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.12,0.12,0.11,0.11,0.11,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.14,0.13,0.0,0.12,0.0,0.12,0.11,0.1,0.11,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.13,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.8
11/17/2021,4.3,4.14,2.75,1.4,1.5,1.54,1.3,1.45,0.87,0.75,0.62,0.74,0.65,0.66,0.68,0.62,0.55,0.4,0.5,0.62,0.61,0.54,0.49,0.42,0.46,0.52,0.37,0.51,0.35,0.41,0.4,0.39,0.48,0.39,0.39,0.31,0.36,0.38,0.37,0.32,0.43,0.38,0.37,0.4,0.37,0.41,0.4,0.36,0.33,0.3,0.32,0.32,0.28,0.32,0.31,0.23,0.3,0.25,0.26,0.27,0.22,0.3,0.23,0.33,0.26,0.29,0.26,0.28,0.29,0.25,0.21,0.3,0.23,0.26,0.24,0.24,0.23,0.21,0.23,0.24,0.18,0.24,0.22,0.21,0.22,0.21,0.18,0.21,0.2,0.31,0.2,0.21,0.2,0.2,0.22,0.23,0.14,0.21,0.2,0.17,0.18,0.21,0.19,0.16,0.18,0.19,0.17,0.12,0.16,0.15,0.18,0.15,0.15,0.18,0.18,0.13,0.16,0.13,0.0,0.15,0.17,0.15,0.14,0.17,0.14,0.15,0.13,0.15,0.15,0.15,0.14,0.14,0.14,0.0,0.13,0.17,0.14,0.12,0.14,0.15,0.14,0.14,0.13,0.11,0.14,0.13,0.14,0.12,0.13,0.11,0.1,0.12,0.12,0.14,0.0,0.13,0.12,0.11,0.11,0.1,0.15,0.0,0.12,0.16,0.15,0.11,0.14,0.15,0.0,0.0,0.11,0.12,0.0,0.0,0.0,0.11,0.12,0.17,0.12,0.11,0.11,0.13,0.13,0.12,0.17,0.1,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.12,0.12,0.11,0.11,0.11,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.13,0.0,0.13,0.0,0.13,0.11,0.1,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.13,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.860000000000014
11/18/2021,4.29,4.13,2.77,1.43,1.49,1.54,1.28,1.42,0.87,0.74,0.62,0.73,0.65,0.66,0.68,0.62,0.55,0.41,0.49,0.63,0.62,0.54,0.49,0.42,0.47,0.52,0.37,0.51,0.35,0.42,0.4,0.39,0.48,0.39,0.39,0.3,0.36,0.39,0.37,0.32,0.43,0.39,0.36,0.4,0.36,0.4,0.4,0.36,0.33,0.3,0.32,0.32,0.27,0.33,0.32,0.23,0.3,0.25,0.26,0.27,0.23,0.3,0.23,0.33,0.26,0.29,0.26,0.27,0.29,0.24,0.21,0.3,0.23,0.25,0.24,0.24,0.23,0.22,0.23,0.24,0.18,0.24,0.23,0.2,0.23,0.22,0.18,0.21,0.2,0.31,0.2,0.22,0.19,0.2,0.21,0.23,0.14,0.21,0.2,0.17,0.18,0.21,0.19,0.16,0.18,0.19,0.17,0.12,0.15,0.15,0.17,0.15,0.15,0.18,0.18,0.13,0.16,0.12,0.0,0.15,0.17,0.16,0.14,0.17,0.14,0.14,0.13,0.16,0.15,0.15,0.14,0.14,0.14,0.0,0.13,0.17,0.14,0.12,0.14,0.15,0.14,0.14,0.13,0.12,0.14,0.13,0.14,0.12,0.13,0.11,0.11,0.12,0.12,0.15,0.0,0.13,0.12,0.11,0.11,0.1,0.15,0.0,0.12,0.16,0.15,0.11,0.14,0.15,0.0,0.0,0.11,0.12,0.0,0.0,0.0,0.11,0.12,0.17,0.12,0.11,0.11,0.13,0.13,0.12,0.17,0.11,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.12,0.11,0.11,0.1,0.11,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.13,0.0,0.13,0.0,0.13,0.11,0.1,0.11,0.1,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.13,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.83000000000001
11/19/2021,4.31,4.16,2.76,1.41,1.49,1.53,1.29,1.48,0.86,0.73,0.62,0.72,0.65,0.65,0.72,0.62,0.56,0.41,0.49,0.62,0.61,0.55,0.48,0.41,0.47,0.52,0.37,0.51,0.35,0.41,0.39,0.38,0.48,0.39,0.4,0.3,0.35,0.39,0.38,0.31,0.43,0.39,0.37,0.4,0.36,0.4,0.4,0.35,0.33,0.3,0.32,0.33,0.27,0.35,0.31,0.23,0.31,0.25,0.26,0.26,0.23,0.3,0.22,0.33,0.26,0.29,0.26,0.27,0.3,0.24,0.2,0.3,0.23,0.25,0.23,0.24,0.23,0.22,0.23,0.24,0.18,0.25,0.23,0.2,0.23,0.21,0.18,0.21,0.2,0.32,0.2,0.21,0.19,0.21,0.22,0.23,0.13,0.21,0.2,0.16,0.19,0.21,0.19,0.16,0.18,0.19,0.18,0.11,0.15,0.15,0.17,0.16,0.15,0.18,0.18,0.13,0.16,0.12,0.0,0.15,0.16,0.16,0.13,0.17,0.14,0.14,0.13,0.16,0.15,0.15,0.14,0.14,0.14,0.0,0.13,0.17,0.14,0.12,0.14,0.15,0.14,0.14,0.13,0.11,0.14,0.13,0.14,0.12,0.13,0.11,0.1,0.12,0.12,0.15,0.0,0.12,0.12,0.11,0.11,0.1,0.15,0.0,0.12,0.16,0.15,0.11,0.14,0.15,0.0,0.0,0.12,0.11,0.0,0.0,0.1,0.11,0.12,0.17,0.12,0.11,0.11,0.13,0.13,0.13,0.17,0.11,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.12,0.11,0.11,0.11,0.11,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.13,0.0,0.13,0.0,0.13,0.11,0.0,0.11,0.1,0.1,0.0,0.11,0.0,0.1,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.860000000000014
11/22/2021,4.4,4.17,2.77,1.4,1.49,1.53,1.25,1.53,0.86,0.74,0.6,0.73,0.64,0.66,0.72,0.62,0.54,0.4,0.49,0.62,0.62,0.55,0.48,0.42,0.47,0.53,0.37,0.51,0.35,0.41,0.39,0.38,0.49,0.39,0.39,0.3,0.36,0.39,0.38,0.31,0.43,0.38,0.36,0.4,0.37,0.41,0.4,0.35,0.34,0.3,0.32,0.32,0.27,0.36,0.31,0.23,0.31,0.25,0.26,0.26,0.23,0.3,0.23,0.33,0.26,0.3,0.26,0.27,0.3,0.24,0.2,0.3,0.23,0.25,0.23,0.22,0.23,0.22,0.23,0.23,0.18,0.24,0.22,0.2,0.23,0.21,0.18,0.21,0.19,0.32,0.2,0.21,0.19,0.21,0.22,0.23,0.13,0.21,0.2,0.16,0.18,0.21,0.19,0.16,0.18,0.19,0.18,0.12,0.15,0.15,0.17,0.15,0.15,0.18,0.18,0.13,0.16,0.12,0.0,0.15,0.17,0.16,0.14,0.17,0.14,0.15,0.13,0.16,0.15,0.15,0.14,0.15,0.14,0.0,0.13,0.16,0.14,0.12,0.14,0.15,0.14,0.14,0.13,0.11,0.14,0.13,0.14,0.12,0.13,0.11,0.0,0.12,0.12,0.15,0.0,0.12,0.12,0.11,0.11,0.1,0.15,0.0,0.13,0.16,0.15,0.11,0.14,0.15,0.0,0.0,0.12,0.11,0.0,0.0,0.11,0.11,0.12,0.17,0.12,0.11,0.11,0.13,0.13,0.13,0.17,0.11,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.12,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.14,0.13,0.0,0.13,0.0,0.13,0.11,0.0,0.11,0.1,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.13,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99000000000001
