,MSFT,GOOG,GOOGL,NVDA,TSLA,JNJ,V,HD,MA,PG,DIS,ADBE,VZ,CRM,INTC,CSCO,KO,PEP,TMO,NKE,MRK,ACN,LLY,TXN,MCD,UPS,LIN,UNP,BMY,LOW,AMGN,INTU,BLK,SBUX,MS,AMAT,IBM,TGT,AMT,CAT,AXP,MMM,DE,SCHW,SPGI,ZTS,BKNG,PLD,LRCX,GILD,CCI,ADP,CI,TJX,USB,PNC,CME,CSX,EL,TFC,EQIX,ATVI,CB,MMC,ITW,MELI,SHW,ILMN,NSC,EW,ICE,CL,ADSK,MCO,WM,ETN,HUM,HCA,PGR,IDXX,ECL,AON,BIIB,VRTX,NEM,ROP,JCI,EBAY,TROW,LULU,KMB,A,ALGN,TT,SLB,INFO,CNC,DXCM,APTV,SRE,WDAY,BK,EA,DD,AIG,PRU,BAX,PPG,ALL,CDNS,MPC,TRV,HPQ,PSX,MSI,GIS,IFF,RMD,DFS,WELL,HLT,AFL,CMI,MTD,ROK,FRC,SWK,WMB,ANSS,VLO,SIVB,PCAR,FAST,OKTA,WLTW,AWK,STT,KEYS,ZBRA,CBRE,AMP,CPRT,ES,Cash & Cash Equivalents,WST,VFC,LYB,EQR,BLL,GNRC,KR,LH,AJG,BBY,WY,OKE,KSU,ED,CERN,KDP,WAT,XYL,TSCO,MKC,FTV,DOV,HIG,GRMN,CLX,TDOC,TRMB,URI,NTRS,IP,LNG,KMX,STE,BURL,GWW,HBAN,EXPD,EIX,KEY,HZNP,RF,HPE,TTWO,PEAK,NVR,ALLY,TDY,ABC,CTLT,DRI,NDAQ,GPC,MTB,TFX,PODD,CFG,POOL,BXP,DPZ,IEX,DGX,HOLX,PFG,BON.PA,n/a,MKTX,TECH,AMCR,042660.KS,688185.SS,BKR,RJF,VMW,ACGL,WTW,CAG,SUM
10/25/2021,10.76,4.04,4.12,2.73,3.54,2.08,1.89,1.88,1.53,1.65,1.5,1.48,1.07,1.36,1.09,1.13,1.08,1.06,1.16,1.0,1.0,1.07,0.95,0.9,0.87,0.7,0.78,0.74,0.62,0.78,0.58,0.76,0.66,0.65,0.68,0.59,0.56,0.61,0.61,0.54,0.59,0.51,0.5,0.58,0.52,0.48,0.48,0.52,0.38,0.41,0.37,0.44,0.36,0.38,0.42,0.44,0.37,0.39,0.36,0.42,0.35,0.3,0.4,0.42,0.34,0.34,0.38,0.29,0.35,0.35,0.35,0.29,0.33,0.31,0.33,0.31,0.29,0.34,0.27,0.27,0.28,0.35,0.19,0.24,0.22,0.25,0.26,0.25,0.23,0.25,0.22,0.23,0.22,0.21,0.23,0.23,0.19,0.27,0.22,0.2,0.26,0.24,0.2,0.19,0.24,0.22,0.2,0.19,0.18,0.22,0.21,0.19,0.18,0.18,0.2,0.19,0.17,0.19,0.19,0.17,0.19,0.18,0.17,0.16,0.18,0.18,0.14,0.17,0.16,0.16,0.19,0.15,0.16,0.16,0.15,0.15,0.18,0.16,0.14,0.17,0.16,0.16,0.14,0.0,0.15,0.12,0.13,0.15,0.15,0.14,0.14,0.13,0.16,0.13,0.13,0.14,0.13,0.12,0.11,0.12,0.11,0.11,0.12,0.1,0.12,0.11,0.13,0.13,0.09,0.09,0.11,0.13,0.12,0.1,0.12,0.11,0.11,0.09,0.09,0.12,0.1,0.11,0.11,0.12,0.11,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.11,0.0,0.11,0.09,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.12,0.0,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,95.34
10/26/2021,10.76,4.04,4.12,2.73,3.54,2.08,1.89,1.88,1.53,1.65,1.5,1.48,1.07,1.36,1.09,1.13,1.08,1.06,1.16,1.0,1.0,1.07,0.95,0.9,0.87,0.7,0.78,0.74,0.62,0.78,0.58,0.76,0.66,0.65,0.68,0.59,0.56,0.61,0.61,0.54,0.59,0.51,0.5,0.58,0.52,0.48,0.48,0.52,0.38,0.41,0.37,0.44,0.36,0.38,0.42,0.44,0.37,0.39,0.36,0.42,0.35,0.3,0.4,0.42,0.34,0.34,0.38,0.29,0.35,0.35,0.35,0.29,0.33,0.31,0.33,0.31,0.29,0.34,0.27,0.27,0.28,0.35,0.19,0.24,0.22,0.25,0.26,0.25,0.23,0.25,0.22,0.23,0.22,0.21,0.23,0.23,0.19,0.27,0.22,0.2,0.26,0.24,0.2,0.19,0.24,0.22,0.2,0.19,0.18,0.22,0.21,0.19,0.18,0.18,0.2,0.19,0.17,0.19,0.19,0.17,0.19,0.18,0.17,0.16,0.18,0.18,0.14,0.17,0.16,0.16,0.19,0.15,0.16,0.16,0.15,0.15,0.18,0.16,0.14,0.17,0.16,0.16,0.14,0.0,0.15,0.12,0.13,0.15,0.15,0.14,0.14,0.13,0.16,0.13,0.13,0.14,0.13,0.12,0.11,0.12,0.11,0.11,0.12,0.1,0.12,0.11,0.13,0.13,0.09,0.09,0.11,0.13,0.12,0.1,0.12,0.11,0.11,0.09,0.09,0.12,0.1,0.11,0.11,0.12,0.11,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.11,0.0,0.11,0.09,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.12,0.0,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,95.34
10/27/2021,10.7,3.92,4.0,2.74,3.6,2.09,1.89,1.89,1.54,1.66,1.49,1.49,1.06,1.38,0.96,1.13,1.08,1.06,1.16,1.01,1.0,1.09,0.96,0.89,0.86,0.71,0.79,0.76,0.62,0.78,0.58,0.78,0.67,0.66,0.69,0.61,0.55,0.62,0.62,0.53,0.62,0.51,0.49,0.59,0.53,0.48,0.48,0.52,0.39,0.41,0.37,0.45,0.36,0.38,0.43,0.45,0.38,0.39,0.37,0.42,0.36,0.3,0.41,0.42,0.34,0.33,0.38,0.29,0.35,0.35,0.36,0.3,0.33,0.31,0.34,0.31,0.29,0.33,0.27,0.27,0.28,0.35,0.19,0.23,0.22,0.25,0.26,0.27,0.23,0.25,0.22,0.23,0.22,0.21,0.23,0.23,0.2,0.27,0.22,0.2,0.26,0.24,0.2,0.19,0.24,0.22,0.2,0.18,0.19,0.22,0.21,0.2,0.18,0.18,0.21,0.19,0.17,0.19,0.19,0.16,0.19,0.18,0.17,0.16,0.18,0.18,0.14,0.17,0.16,0.16,0.2,0.15,0.16,0.16,0.15,0.16,0.18,0.16,0.13,0.17,0.17,0.16,0.14,0.0,0.15,0.11,0.13,0.15,0.15,0.14,0.14,0.13,0.17,0.13,0.14,0.14,0.13,0.12,0.11,0.12,0.11,0.11,0.12,0.1,0.12,0.11,0.13,0.13,0.1,0.0,0.11,0.13,0.12,0.1,0.12,0.11,0.11,0.09,0.09,0.12,0.1,0.11,0.12,0.12,0.11,0.09,0.1,0.0,0.0,0.09,0.1,0.0,0.11,0.0,0.11,0.09,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.12,0.0,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,95.35
10/28/2021,10.7,3.92,4.0,2.74,3.6,2.09,1.89,1.89,1.54,1.66,1.49,1.49,1.06,1.38,0.96,1.13,1.08,1.06,1.16,1.01,1.0,1.09,0.96,0.89,0.86,0.71,0.79,0.76,0.62,0.78,0.58,0.78,0.67,0.66,0.69,0.61,0.55,0.62,0.62,0.53,0.62,0.51,0.49,0.59,0.53,0.48,0.48,0.52,0.39,0.41,0.37,0.45,0.36,0.38,0.43,0.45,0.38,0.39,0.37,0.42,0.36,0.3,0.41,0.42,0.34,0.33,0.38,0.29,0.35,0.35,0.36,0.3,0.33,0.31,0.34,0.31,0.29,0.33,0.27,0.27,0.28,0.35,0.19,0.23,0.22,0.25,0.26,0.27,0.23,0.25,0.22,0.23,0.22,0.21,0.23,0.23,0.2,0.27,0.22,0.2,0.26,0.24,0.2,0.19,0.24,0.22,0.2,0.18,0.19,0.22,0.21,0.2,0.18,0.18,0.21,0.19,0.17,0.19,0.19,0.16,0.19,0.18,0.17,0.16,0.18,0.18,0.14,0.17,0.16,0.16,0.2,0.15,0.16,0.16,0.15,0.16,0.18,0.16,0.13,0.17,0.17,0.16,0.14,0.0,0.15,0.11,0.13,0.15,0.15,0.14,0.14,0.13,0.17,0.13,0.14,0.14,0.13,0.12,0.11,0.12,0.11,0.11,0.12,0.1,0.12,0.11,0.13,0.13,0.1,0.0,0.11,0.13,0.12,0.1,0.12,0.11,0.11,0.09,0.09,0.12,0.1,0.11,0.12,0.12,0.11,0.09,0.1,0.0,0.0,0.09,0.1,0.0,0.11,0.0,0.11,0.09,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.12,0.0,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,95.35
10/29/2021,10.7,3.92,4.0,2.74,3.6,2.09,1.89,1.89,1.54,1.66,1.49,1.49,1.06,1.38,0.96,1.13,1.08,1.06,1.16,1.01,1.0,1.09,0.96,0.89,0.86,0.71,0.79,0.76,0.62,0.78,0.58,0.78,0.67,0.66,0.69,0.61,0.55,0.62,0.62,0.53,0.62,0.51,0.49,0.59,0.53,0.48,0.48,0.52,0.39,0.41,0.37,0.45,0.36,0.38,0.43,0.45,0.38,0.39,0.37,0.42,0.36,0.3,0.41,0.42,0.34,0.33,0.38,0.29,0.35,0.35,0.36,0.3,0.33,0.31,0.34,0.31,0.29,0.33,0.27,0.27,0.28,0.35,0.19,0.23,0.22,0.25,0.26,0.27,0.23,0.25,0.22,0.23,0.22,0.21,0.23,0.23,0.2,0.27,0.22,0.2,0.26,0.24,0.2,0.19,0.24,0.22,0.2,0.18,0.19,0.22,0.21,0.2,0.18,0.18,0.21,0.19,0.17,0.19,0.19,0.16,0.19,0.18,0.17,0.16,0.18,0.18,0.14,0.17,0.16,0.16,0.2,0.15,0.16,0.16,0.15,0.16,0.18,0.16,0.13,0.17,0.17,0.16,0.14,0.0,0.15,0.11,0.13,0.15,0.15,0.14,0.14,0.13,0.17,0.13,0.14,0.14,0.13,0.12,0.11,0.12,0.11,0.11,0.12,0.1,0.12,0.11,0.13,0.13,0.1,0.0,0.11,0.13,0.12,0.1,0.12,0.11,0.11,0.09,0.09,0.12,0.1,0.11,0.12,0.12,0.11,0.09,0.1,0.0,0.0,0.09,0.1,0.0,0.11,0.0,0.11,0.09,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.12,0.0,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,95.35
11/01/2021,10.7,3.92,4.0,2.74,3.6,2.09,1.89,1.89,1.54,1.66,1.49,1.49,1.06,1.38,0.96,1.13,1.08,1.06,1.16,1.01,1.0,1.09,0.96,0.89,0.86,0.71,0.79,0.76,0.62,0.78,0.58,0.78,0.67,0.66,0.69,0.61,0.55,0.62,0.62,0.53,0.62,0.51,0.49,0.59,0.53,0.48,0.48,0.52,0.39,0.41,0.37,0.45,0.36,0.38,0.43,0.45,0.38,0.39,0.37,0.42,0.36,0.3,0.41,0.42,0.34,0.33,0.38,0.29,0.35,0.35,0.36,0.3,0.33,0.31,0.34,0.31,0.29,0.33,0.27,0.27,0.28,0.35,0.19,0.23,0.22,0.25,0.26,0.27,0.23,0.25,0.22,0.23,0.22,0.21,0.23,0.23,0.2,0.27,0.22,0.2,0.26,0.24,0.2,0.19,0.24,0.22,0.2,0.18,0.19,0.22,0.21,0.2,0.18,0.18,0.21,0.19,0.17,0.19,0.19,0.16,0.19,0.18,0.17,0.16,0.18,0.18,0.14,0.17,0.16,0.16,0.2,0.15,0.16,0.16,0.15,0.16,0.18,0.16,0.13,0.17,0.17,0.16,0.14,0.0,0.15,0.11,0.13,0.15,0.15,0.14,0.14,0.13,0.17,0.13,0.14,0.14,0.13,0.12,0.11,0.12,0.11,0.11,0.12,0.1,0.12,0.11,0.13,0.13,0.1,0.0,0.11,0.13,0.12,0.1,0.12,0.11,0.11,0.09,0.09,0.12,0.1,0.11,0.12,0.12,0.11,0.09,0.1,0.0,0.0,0.09,0.1,0.0,0.11,0.0,0.11,0.09,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.12,0.0,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,95.35
11/02/2021,10.7,3.92,4.0,2.74,3.6,2.09,1.89,1.89,1.54,1.66,1.49,1.49,1.06,1.38,0.96,1.13,1.08,1.06,1.16,1.01,1.0,1.09,0.96,0.89,0.86,0.71,0.79,0.76,0.62,0.78,0.58,0.78,0.67,0.66,0.69,0.61,0.55,0.62,0.62,0.53,0.62,0.51,0.49,0.59,0.53,0.48,0.48,0.52,0.39,0.41,0.37,0.45,0.36,0.38,0.43,0.45,0.38,0.39,0.37,0.42,0.36,0.3,0.41,0.42,0.34,0.33,0.38,0.29,0.35,0.35,0.36,0.3,0.33,0.31,0.34,0.31,0.29,0.33,0.27,0.27,0.28,0.35,0.19,0.23,0.22,0.25,0.26,0.27,0.23,0.25,0.22,0.23,0.22,0.21,0.23,0.23,0.2,0.27,0.22,0.2,0.26,0.24,0.2,0.19,0.24,0.22,0.2,0.18,0.19,0.22,0.21,0.2,0.18,0.18,0.21,0.19,0.17,0.19,0.19,0.16,0.19,0.18,0.17,0.16,0.18,0.18,0.14,0.17,0.16,0.16,0.2,0.15,0.16,0.16,0.15,0.16,0.18,0.16,0.13,0.17,0.17,0.16,0.14,0.0,0.15,0.11,0.13,0.15,0.15,0.14,0.14,0.13,0.17,0.13,0.14,0.14,0.13,0.12,0.11,0.12,0.11,0.11,0.12,0.1,0.12,0.11,0.13,0.13,0.1,0.0,0.11,0.13,0.12,0.1,0.12,0.11,0.11,0.09,0.09,0.12,0.1,0.11,0.12,0.12,0.11,0.09,0.1,0.0,0.0,0.09,0.1,0.0,0.11,0.0,0.11,0.09,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.12,0.0,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,95.35
11/03/2021,10.7,3.92,4.0,2.74,3.6,2.09,1.89,1.89,1.54,1.66,1.49,1.49,1.06,1.38,0.96,1.13,1.08,1.06,1.16,1.01,1.0,1.09,0.96,0.89,0.86,0.71,0.79,0.76,0.62,0.78,0.58,0.78,0.67,0.66,0.69,0.61,0.55,0.62,0.62,0.53,0.62,0.51,0.49,0.59,0.53,0.48,0.48,0.52,0.39,0.41,0.37,0.45,0.36,0.38,0.43,0.45,0.38,0.39,0.37,0.42,0.36,0.3,0.41,0.42,0.34,0.33,0.38,0.29,0.35,0.35,0.36,0.3,0.33,0.31,0.34,0.31,0.29,0.33,0.27,0.27,0.28,0.35,0.19,0.23,0.22,0.25,0.26,0.27,0.23,0.25,0.22,0.23,0.22,0.21,0.23,0.23,0.2,0.27,0.22,0.2,0.26,0.24,0.2,0.19,0.24,0.22,0.2,0.18,0.19,0.22,0.21,0.2,0.18,0.18,0.21,0.19,0.17,0.19,0.19,0.16,0.19,0.18,0.17,0.16,0.18,0.18,0.14,0.17,0.16,0.16,0.2,0.15,0.16,0.16,0.15,0.16,0.18,0.16,0.13,0.17,0.17,0.16,0.14,0.0,0.15,0.11,0.13,0.15,0.15,0.14,0.14,0.13,0.17,0.13,0.14,0.14,0.13,0.12,0.11,0.12,0.11,0.11,0.12,0.1,0.12,0.11,0.13,0.13,0.1,0.0,0.11,0.13,0.12,0.1,0.12,0.11,0.11,0.09,0.09,0.12,0.1,0.11,0.12,0.12,0.11,0.09,0.1,0.0,0.0,0.09,0.1,0.0,0.11,0.0,0.11,0.09,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.12,0.0,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,95.35
11/04/2021,10.7,3.92,4.0,2.74,3.6,2.09,1.89,1.89,1.54,1.66,1.49,1.49,1.06,1.38,0.96,1.13,1.08,1.06,1.16,1.01,1.0,1.09,0.96,0.89,0.86,0.71,0.79,0.76,0.62,0.78,0.58,0.78,0.67,0.66,0.69,0.61,0.55,0.62,0.62,0.53,0.62,0.51,0.49,0.59,0.53,0.48,0.48,0.52,0.39,0.41,0.37,0.45,0.36,0.38,0.43,0.45,0.38,0.39,0.37,0.42,0.36,0.3,0.41,0.42,0.34,0.33,0.38,0.29,0.35,0.35,0.36,0.3,0.33,0.31,0.34,0.31,0.29,0.33,0.27,0.27,0.28,0.35,0.19,0.23,0.22,0.25,0.26,0.27,0.23,0.25,0.22,0.23,0.22,0.21,0.23,0.23,0.2,0.27,0.22,0.2,0.26,0.24,0.2,0.19,0.24,0.22,0.2,0.18,0.19,0.22,0.21,0.2,0.18,0.18,0.21,0.19,0.17,0.19,0.19,0.16,0.19,0.18,0.17,0.16,0.18,0.18,0.14,0.17,0.16,0.16,0.2,0.15,0.16,0.16,0.15,0.16,0.18,0.16,0.13,0.17,0.17,0.16,0.14,0.0,0.15,0.11,0.13,0.15,0.15,0.14,0.14,0.13,0.17,0.13,0.14,0.14,0.13,0.12,0.11,0.12,0.11,0.11,0.12,0.1,0.12,0.11,0.13,0.13,0.1,0.0,0.11,0.13,0.12,0.1,0.12,0.11,0.11,0.09,0.09,0.12,0.1,0.11,0.12,0.12,0.11,0.09,0.1,0.0,0.0,0.09,0.1,0.0,0.11,0.0,0.11,0.09,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.12,0.0,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,95.35
11/05/2021,10.7,3.92,4.0,2.74,3.6,2.09,1.89,1.89,1.54,1.66,1.49,1.49,1.06,1.38,0.96,1.13,1.08,1.06,1.16,1.01,1.0,1.09,0.96,0.89,0.86,0.71,0.79,0.76,0.62,0.78,0.58,0.78,0.67,0.66,0.69,0.61,0.55,0.62,0.62,0.53,0.62,0.51,0.49,0.59,0.53,0.48,0.48,0.52,0.39,0.41,0.37,0.45,0.36,0.38,0.43,0.45,0.38,0.39,0.37,0.42,0.36,0.3,0.41,0.42,0.34,0.33,0.38,0.29,0.35,0.35,0.36,0.3,0.33,0.31,0.34,0.31,0.29,0.33,0.27,0.27,0.28,0.35,0.19,0.23,0.22,0.25,0.26,0.27,0.23,0.25,0.22,0.23,0.22,0.21,0.23,0.23,0.2,0.27,0.22,0.2,0.26,0.24,0.2,0.19,0.24,0.22,0.2,0.18,0.19,0.22,0.21,0.2,0.18,0.18,0.21,0.19,0.17,0.19,0.19,0.16,0.19,0.18,0.17,0.16,0.18,0.18,0.14,0.17,0.16,0.16,0.2,0.15,0.16,0.16,0.15,0.16,0.18,0.16,0.13,0.17,0.17,0.16,0.14,0.0,0.15,0.11,0.13,0.15,0.15,0.14,0.14,0.13,0.17,0.13,0.14,0.14,0.13,0.12,0.11,0.12,0.11,0.11,0.12,0.1,0.12,0.11,0.13,0.13,0.1,0.0,0.11,0.13,0.12,0.1,0.12,0.11,0.11,0.09,0.09,0.12,0.1,0.11,0.12,0.12,0.11,0.09,0.1,0.0,0.0,0.09,0.1,0.0,0.11,0.0,0.11,0.09,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.12,0.0,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,95.35
11/08/2021,11.14,4.02,4.12,3.43,4.66,2.01,1.64,1.83,1.37,1.64,1.43,1.49,1.0,1.39,0.94,1.12,1.07,1.05,1.16,1.04,1.06,1.08,1.02,0.82,0.88,0.7,0.8,0.73,0.61,0.78,0.57,0.79,0.67,0.61,0.65,0.64,0.5,0.6,0.59,0.52,0.55,0.49,0.49,0.55,0.52,0.48,0.46,0.51,0.4,0.39,0.36,0.45,0.34,0.39,0.39,0.41,0.37,0.38,0.37,0.4,0.33,0.25,0.39,0.38,0.34,0.32,0.38,0.28,0.33,0.34,0.36,0.29,0.33,0.3,0.31,0.32,0.27,0.31,0.26,0.25,0.27,0.3,0.19,0.23,0.2,0.24,0.25,0.24,0.23,0.27,0.21,0.22,0.24,0.2,0.22,0.22,0.2,0.28,0.22,0.19,0.25,0.23,0.19,0.2,0.24,0.21,0.18,0.18,0.16,0.23,0.19,0.18,0.18,0.16,0.2,0.18,0.16,0.18,0.16,0.16,0.19,0.17,0.16,0.16,0.18,0.17,0.13,0.16,0.17,0.14,0.19,0.14,0.16,0.15,0.14,0.14,0.17,0.16,0.15,0.16,0.16,0.16,0.13,0.0,0.14,0.11,0.11,0.14,0.14,0.13,0.15,0.12,0.15,0.13,0.13,0.13,0.13,0.12,0.11,0.12,0.1,0.11,0.12,0.1,0.12,0.11,0.12,0.1,0.09,0.09,0.1,0.13,0.11,0.0,0.12,0.11,0.1,0.09,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.09,0.1,0.0,0.0,0.09,0.1,0.09,0.1,0.0,0.11,0.09,0.09,0.0,0.1,0.09,0.09,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,95.54
11/09/2021,11.14,4.02,4.12,3.43,4.66,2.01,1.64,1.83,1.37,1.64,1.43,1.49,1.0,1.39,0.94,1.12,1.07,1.05,1.16,1.04,1.06,1.08,1.02,0.82,0.88,0.7,0.8,0.73,0.61,0.78,0.57,0.79,0.67,0.61,0.65,0.64,0.5,0.6,0.59,0.52,0.55,0.49,0.49,0.55,0.52,0.48,0.46,0.51,0.4,0.39,0.36,0.45,0.34,0.39,0.39,0.41,0.37,0.38,0.37,0.4,0.33,0.25,0.39,0.38,0.34,0.32,0.38,0.28,0.33,0.34,0.36,0.29,0.33,0.3,0.31,0.32,0.27,0.31,0.26,0.25,0.27,0.3,0.19,0.23,0.2,0.24,0.25,0.24,0.23,0.27,0.21,0.22,0.24,0.2,0.22,0.22,0.2,0.28,0.22,0.19,0.25,0.23,0.19,0.2,0.24,0.21,0.18,0.18,0.16,0.23,0.19,0.18,0.18,0.16,0.2,0.18,0.16,0.18,0.16,0.16,0.19,0.17,0.16,0.16,0.18,0.17,0.13,0.16,0.17,0.14,0.19,0.14,0.16,0.15,0.14,0.14,0.17,0.16,0.15,0.16,0.16,0.16,0.13,0.0,0.14,0.11,0.11,0.14,0.14,0.13,0.15,0.12,0.15,0.13,0.13,0.13,0.13,0.12,0.11,0.12,0.1,0.11,0.12,0.1,0.12,0.11,0.12,0.1,0.09,0.09,0.1,0.13,0.11,0.0,0.12,0.11,0.1,0.09,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.09,0.1,0.0,0.0,0.09,0.1,0.09,0.1,0.0,0.11,0.09,0.09,0.0,0.1,0.09,0.09,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,95.54
11/10/2021,11.11,4.03,4.13,3.42,4.62,1.99,1.7,1.81,1.43,1.65,1.47,1.46,1.0,1.38,0.95,1.11,1.08,1.05,1.12,1.05,0.96,1.08,1.0,0.83,0.88,0.69,0.8,0.73,0.61,0.77,0.57,0.78,0.67,0.64,0.65,0.65,0.51,0.58,0.58,0.52,0.56,0.49,0.49,0.54,0.51,0.48,0.5,0.5,0.4,0.39,0.36,0.45,0.34,0.4,0.39,0.41,0.37,0.38,0.38,0.4,0.32,0.24,0.4,0.38,0.34,0.34,0.38,0.27,0.33,0.34,0.35,0.29,0.33,0.3,0.31,0.32,0.27,0.31,0.26,0.25,0.27,0.3,0.19,0.23,0.21,0.24,0.25,0.24,0.23,0.27,0.21,0.22,0.24,0.2,0.22,0.22,0.2,0.28,0.22,0.19,0.25,0.23,0.19,0.2,0.23,0.2,0.18,0.18,0.16,0.22,0.2,0.19,0.18,0.16,0.19,0.18,0.16,0.18,0.16,0.16,0.2,0.17,0.16,0.16,0.18,0.17,0.13,0.16,0.17,0.15,0.19,0.14,0.15,0.15,0.14,0.14,0.17,0.16,0.15,0.17,0.16,0.15,0.14,0.0,0.13,0.11,0.12,0.14,0.14,0.13,0.14,0.12,0.15,0.13,0.13,0.13,0.13,0.12,0.11,0.12,0.1,0.11,0.12,0.1,0.12,0.11,0.12,0.1,0.09,0.09,0.1,0.13,0.12,0.0,0.12,0.12,0.1,0.09,0.1,0.11,0.1,0.11,0.11,0.11,0.11,0.09,0.1,0.0,0.0,0.09,0.1,0.09,0.09,0.09,0.11,0.09,0.09,0.0,0.1,0.09,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,95.46
11/11/2021,11.14,4.03,4.13,3.54,4.4,1.98,1.72,1.81,1.43,1.63,1.48,1.47,1.0,1.39,0.96,1.11,1.07,1.03,1.13,1.01,0.97,1.08,0.98,0.82,0.87,0.7,0.81,0.74,0.61,0.76,0.56,0.78,0.68,0.63,0.65,0.65,0.52,0.58,0.58,0.54,0.57,0.49,0.5,0.55,0.51,0.48,0.5,0.51,0.4,0.38,0.36,0.45,0.35,0.39,0.39,0.41,0.37,0.38,0.38,0.41,0.33,0.24,0.39,0.39,0.34,0.34,0.38,0.27,0.33,0.35,0.35,0.29,0.34,0.3,0.31,0.32,0.27,0.31,0.26,0.25,0.27,0.31,0.19,0.23,0.21,0.24,0.25,0.23,0.23,0.27,0.21,0.23,0.25,0.21,0.22,0.22,0.2,0.28,0.22,0.18,0.26,0.23,0.18,0.2,0.23,0.2,0.18,0.18,0.16,0.23,0.2,0.18,0.18,0.16,0.2,0.18,0.17,0.18,0.17,0.16,0.19,0.17,0.16,0.16,0.18,0.17,0.13,0.16,0.17,0.15,0.19,0.14,0.15,0.15,0.14,0.14,0.17,0.16,0.14,0.16,0.16,0.15,0.13,0.0,0.14,0.12,0.12,0.14,0.14,0.13,0.14,0.12,0.15,0.13,0.13,0.13,0.13,0.12,0.11,0.12,0.1,0.11,0.12,0.09,0.12,0.11,0.12,0.11,0.09,0.09,0.11,0.13,0.11,0.0,0.12,0.12,0.11,0.09,0.1,0.11,0.1,0.11,0.11,0.11,0.11,0.09,0.1,0.0,0.0,0.09,0.1,0.09,0.1,0.09,0.11,0.09,0.09,0.0,0.1,0.09,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,95.49
