,MSFT,AMZN,AAPL,FB,GOOGL,GOOG,NVDA,TSLA,V,PYPL,MA,ADBE,BRK.B,NFLX,CRM,DHR,DIS,NKE,INTU,UNH,ABT,AMD,HD,ISRG,NOW,QCOM,CHTR,SQ,ACN,ZTS,BKNG,AMAT,CCI,ZM,LLY,AMT,COST,UBER,EQIX,TMO,MELI,MRNA,DE,ILMN,SBUX,TXN,LOW,EW,TWLO,SPGI,SNAP,ADSK,AVGO,AXP,LRCX,MCO,IDXX,DOCU,LIN,ORCL,CRWD,TMUS,VRTX,ROKU,CAT,EL,MRVL,MSCI,TJX,WDAY,VEEV,CMG,LULU,PINS,MTCH,ALGN,UPS,SNPS,DXCM,PLD,CDNS,ATVI,SCHW,PANW,MAR,XTSLA,RMD,SBAC,KKR,TTD,CSGP,MTD,ADP,BX,PTON,FTNT,FIS,FRC,PNC,MNST,GPN,OKTA,TGT,SYK,A,FCX,SHW,ANSS,COF,CPRT,VRSK,EPAM,ZBRA,KLAC,EFX,FAST,LBRDK,MXIM,WST,IQV,GNRC,ROST,VFC,HUBS,FISV,ODFL,RNG,ECL,ROP,ENPH,TWTR,ETSY,VMC,YUM,NXPI,BURL,ALXN,WORK,SPLK,AON,DDOG,TDG,VRSN,SIVB,ANET,STE,ALNY,CVNA,COUP,COO,LNG,KEYS,TTWO,ROK,BSX,EXAS,TRMB,TER,NET,HZNP,INVH,IT,XLNX,ABNB,XYL,ICE,QRVO,TRU,TDOC,FLT,SWKS,NEM,OTIS,POOL,CRL,APD,AVTR,INFO,AJG,GLW,EA,PAYC,MKTX,PODD,DPZ,BR,SGEN,Z,TDY,MDB,EBAY,SUI,BLL,TFX,ULTA,CTLT,TYL,TROW,DLR,NVCR,TECH,ENTG,DKNG,HUM,ADI,AME,MGM,SNOW,ZEN,ZS,MPWR,AVB,CTAS,PAYX,IEX,ARE,APH,DHI,USD,4282.T,AWK,ALB,KSU,APTV,WAT,BIO,WM,CDW,DG,BILL,ABMD,PLTR,DASH,RGEN,CZR,PLUG,VMW,SEDG,SUM
08/11/2021,10.19,6.71,6.74,4.07,3.82,3.65,2.37,2.52,1.91,1.54,1.53,1.41,1.27,1.08,1.13,0.91,0.85,0.7,0.68,0.62,0.6,0.63,0.55,0.57,0.55,0.52,0.5,0.5,0.46,0.45,0.42,0.41,0.39,0.38,0.45,0.38,0.4,0.31,0.34,0.35,0.38,0.59,0.35,0.34,0.33,0.32,0.3,0.34,0.28,0.33,0.33,0.34,0.3,0.29,0.29,0.29,0.27,0.28,0.26,0.27,0.24,0.24,0.24,0.21,0.22,0.23,0.23,0.24,0.21,0.21,0.22,0.25,0.23,0.15,0.18,0.23,0.18,0.21,0.23,0.2,0.2,0.16,0.18,0.18,0.18,0.14,0.19,0.18,0.18,0.17,0.16,0.17,0.16,0.18,0.14,0.19,0.15,0.17,0.16,0.17,0.13,0.14,0.15,0.14,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.16,0.14,0.16,0.14,0.15,0.14,0.13,0.15,0.13,0.12,0.12,0.12,0.14,0.12,0.12,0.09,0.12,0.12,0.11,0.12,0.11,0.11,0.12,0.11,0.11,0.0,0.0,0.11,0.12,0.13,0.11,0.1,0.11,0.1,0.1,0.11,0.11,0.0,0.1,0.09,0.1,0.09,0.1,0.1,0.0,0.11,0.1,0.11,0.11,0.11,0.12,0.1,0.1,0.11,0.1,0.1,0.11,0.09,0.1,0.1,0.09,0.11,0.09,0.1,0.09,0.09,0.09,0.09,0.09,0.0,0.11,0.09,0.09,0.1,0.09,0.1,0.08,0.1,0.09,0.09,0.1,0.09,0.0,0.09,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.11
08/13/2021,10.14,6.69,6.75,4.07,3.87,3.7,2.33,2.57,1.89,1.51,1.51,1.4,1.29,1.07,1.1,0.92,0.85,0.71,0.68,0.61,0.6,0.61,0.55,0.55,0.53,0.52,0.5,0.5,0.46,0.44,0.42,0.4,0.39,0.37,0.46,0.38,0.41,0.3,0.34,0.35,0.41,0.66,0.36,0.35,0.32,0.32,0.3,0.33,0.28,0.32,0.33,0.34,0.3,0.28,0.28,0.29,0.27,0.28,0.26,0.27,0.24,0.24,0.24,0.21,0.23,0.23,0.23,0.24,0.22,0.2,0.21,0.25,0.23,0.15,0.18,0.23,0.18,0.21,0.23,0.2,0.2,0.16,0.19,0.17,0.17,0.15,0.19,0.18,0.18,0.18,0.16,0.17,0.17,0.18,0.14,0.19,0.15,0.16,0.16,0.17,0.13,0.14,0.16,0.14,0.15,0.15,0.15,0.15,0.15,0.14,0.14,0.16,0.14,0.15,0.15,0.15,0.14,0.13,0.15,0.13,0.12,0.13,0.12,0.14,0.12,0.12,0.1,0.12,0.12,0.12,0.11,0.11,0.12,0.12,0.11,0.11,0.0,0.0,0.11,0.13,0.13,0.11,0.1,0.1,0.1,0.1,0.12,0.11,0.0,0.09,0.1,0.1,0.09,0.11,0.09,0.0,0.11,0.1,0.11,0.11,0.1,0.12,0.1,0.1,0.11,0.1,0.1,0.11,0.09,0.1,0.1,0.09,0.11,0.09,0.1,0.09,0.09,0.09,0.09,0.09,0.0,0.11,0.0,0.09,0.1,0.09,0.09,0.0,0.1,0.09,0.09,0.1,0.1,0.0,0.09,0.1,0.09,0.0,0.08,0.0,0.09,0.08,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.11
08/16/2021,10.22,6.63,6.88,4.07,3.87,3.69,2.32,2.61,1.84,1.51,1.48,1.42,1.29,1.06,1.12,0.93,0.86,0.7,0.69,0.6,0.6,0.61,0.56,0.55,0.54,0.53,0.5,0.49,0.46,0.44,0.42,0.38,0.39,0.36,0.45,0.38,0.41,0.3,0.34,0.35,0.4,0.56,0.37,0.35,0.32,0.31,0.31,0.33,0.28,0.32,0.33,0.34,0.3,0.28,0.26,0.29,0.27,0.27,0.26,0.27,0.23,0.24,0.24,0.2,0.24,0.23,0.23,0.24,0.22,0.21,0.21,0.25,0.23,0.15,0.18,0.24,0.19,0.21,0.22,0.2,0.2,0.16,0.19,0.17,0.17,0.16,0.19,0.18,0.18,0.17,0.16,0.17,0.17,0.18,0.14,0.19,0.15,0.17,0.16,0.17,0.13,0.14,0.15,0.14,0.15,0.15,0.16,0.15,0.15,0.14,0.14,0.16,0.14,0.15,0.15,0.15,0.14,0.12,0.15,0.13,0.13,0.13,0.12,0.14,0.12,0.12,0.1,0.12,0.12,0.12,0.11,0.12,0.12,0.12,0.11,0.11,0.0,0.0,0.11,0.13,0.13,0.11,0.1,0.11,0.1,0.1,0.11,0.11,0.0,0.1,0.1,0.1,0.09,0.11,0.09,0.0,0.1,0.09,0.11,0.11,0.1,0.12,0.1,0.1,0.11,0.1,0.1,0.11,0.09,0.1,0.1,0.09,0.11,0.09,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.11,0.0,0.09,0.09,0.09,0.09,0.0,0.1,0.09,0.09,0.1,0.1,0.08,0.1,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.12
08/17/2021,10.31,6.6,6.88,4.07,3.87,3.68,2.35,2.58,1.84,1.51,1.48,1.42,1.28,1.07,1.14,0.94,0.86,0.7,0.69,0.61,0.6,0.63,0.55,0.56,0.54,0.53,0.5,0.49,0.46,0.45,0.42,0.38,0.39,0.35,0.45,0.38,0.41,0.29,0.34,0.35,0.4,0.56,0.36,0.35,0.32,0.31,0.3,0.33,0.28,0.33,0.33,0.34,0.3,0.28,0.26,0.29,0.27,0.27,0.27,0.27,0.23,0.24,0.24,0.19,0.24,0.23,0.23,0.24,0.22,0.21,0.21,0.25,0.23,0.14,0.17,0.23,0.18,0.21,0.22,0.2,0.2,0.16,0.19,0.17,0.17,0.16,0.19,0.18,0.18,0.16,0.16,0.17,0.17,0.18,0.14,0.2,0.15,0.16,0.16,0.17,0.13,0.14,0.15,0.14,0.15,0.15,0.16,0.15,0.15,0.14,0.15,0.16,0.14,0.15,0.15,0.15,0.14,0.13,0.15,0.13,0.12,0.12,0.12,0.14,0.12,0.13,0.1,0.12,0.12,0.11,0.11,0.11,0.12,0.12,0.11,0.11,0.0,0.0,0.11,0.13,0.14,0.1,0.1,0.11,0.09,0.1,0.11,0.11,0.0,0.1,0.09,0.1,0.09,0.11,0.1,0.0,0.1,0.09,0.11,0.11,0.11,0.12,0.1,0.11,0.11,0.1,0.1,0.11,0.09,0.1,0.1,0.09,0.11,0.09,0.1,0.09,0.09,0.09,0.09,0.09,0.0,0.11,0.0,0.09,0.09,0.1,0.09,0.0,0.1,0.09,0.1,0.1,0.1,0.0,0.09,0.1,0.09,0.0,0.08,0.0,0.09,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.09,0.08,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.17000000000002
08/18/2021,10.31,6.6,6.88,4.07,3.87,3.68,2.35,2.58,1.84,1.51,1.48,1.42,1.28,1.07,1.14,0.94,0.86,0.7,0.69,0.61,0.6,0.63,0.55,0.56,0.54,0.53,0.5,0.49,0.46,0.45,0.42,0.38,0.39,0.35,0.45,0.38,0.41,0.29,0.34,0.35,0.4,0.56,0.36,0.35,0.32,0.31,0.3,0.33,0.28,0.33,0.33,0.34,0.3,0.28,0.26,0.29,0.27,0.27,0.27,0.27,0.23,0.24,0.24,0.19,0.24,0.23,0.23,0.24,0.22,0.21,0.21,0.25,0.23,0.14,0.17,0.23,0.18,0.21,0.22,0.2,0.2,0.16,0.19,0.17,0.17,0.16,0.19,0.18,0.18,0.16,0.16,0.17,0.17,0.18,0.14,0.2,0.15,0.16,0.16,0.17,0.13,0.14,0.15,0.14,0.15,0.15,0.16,0.15,0.15,0.14,0.15,0.16,0.14,0.15,0.15,0.15,0.14,0.13,0.15,0.13,0.12,0.12,0.12,0.14,0.12,0.13,0.1,0.12,0.12,0.11,0.11,0.11,0.12,0.12,0.11,0.11,0.0,0.0,0.11,0.13,0.14,0.1,0.1,0.11,0.09,0.1,0.11,0.11,0.0,0.1,0.09,0.1,0.09,0.11,0.1,0.0,0.1,0.09,0.11,0.11,0.11,0.12,0.1,0.11,0.11,0.1,0.1,0.11,0.09,0.1,0.1,0.09,0.11,0.09,0.1,0.09,0.09,0.09,0.09,0.09,0.08,0.11,0.0,0.09,0.09,0.1,0.09,0.0,0.1,0.09,0.1,0.1,0.1,0.0,0.09,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.09,0.09,0.0,0.0,0.09,0.0,0.08,0.09,0.0,0.0,0.0,0.0,0.09,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.17000000000002
08/19/2021,10.36,6.61,6.96,4.1,3.89,3.7,2.32,2.47,1.86,1.53,1.49,1.42,1.28,1.07,1.12,0.95,0.85,0.7,0.69,0.62,0.61,0.61,0.56,0.56,0.54,0.53,0.5,0.48,0.47,0.45,0.41,0.38,0.39,0.35,0.46,0.38,0.41,0.29,0.34,0.36,0.39,0.53,0.36,0.36,0.32,0.31,0.31,0.33,0.26,0.33,0.32,0.34,0.3,0.28,0.27,0.29,0.27,0.26,0.27,0.27,0.22,0.23,0.23,0.19,0.23,0.23,0.23,0.24,0.22,0.21,0.21,0.25,0.23,0.14,0.17,0.23,0.19,0.21,0.23,0.2,0.2,0.16,0.19,0.17,0.17,0.16,0.19,0.18,0.18,0.16,0.15,0.17,0.17,0.18,0.14,0.19,0.15,0.17,0.16,0.17,0.13,0.14,0.15,0.14,0.16,0.15,0.16,0.15,0.15,0.14,0.15,0.16,0.14,0.15,0.15,0.15,0.14,0.13,0.15,0.13,0.12,0.12,0.12,0.14,0.12,0.13,0.09,0.12,0.12,0.11,0.11,0.11,0.12,0.12,0.11,0.11,0.0,0.0,0.11,0.13,0.14,0.1,0.1,0.11,0.09,0.1,0.11,0.11,0.0,0.1,0.09,0.1,0.09,0.11,0.1,0.08,0.11,0.09,0.11,0.11,0.11,0.12,0.1,0.1,0.11,0.1,0.1,0.11,0.09,0.1,0.1,0.09,0.11,0.09,0.1,0.09,0.1,0.09,0.09,0.09,0.09,0.11,0.0,0.09,0.09,0.1,0.09,0.0,0.1,0.09,0.1,0.1,0.1,0.0,0.09,0.1,0.09,0.0,0.08,0.0,0.09,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.09,0.0,0.08,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.22
08/20/2021,10.4,6.55,6.98,4.05,3.87,3.68,2.28,2.42,1.87,1.5,1.5,1.43,1.29,1.08,1.12,0.96,0.85,0.7,0.69,0.63,0.62,0.62,0.54,0.58,0.54,0.52,0.51,0.48,0.48,0.46,0.41,0.38,0.4,0.35,0.47,0.39,0.42,0.29,0.35,0.36,0.38,0.58,0.36,0.36,0.32,0.31,0.29,0.34,0.26,0.33,0.32,0.34,0.3,0.28,0.26,0.29,0.27,0.26,0.27,0.27,0.22,0.24,0.24,0.19,0.23,0.23,0.23,0.24,0.22,0.21,0.21,0.25,0.22,0.14,0.17,0.23,0.19,0.21,0.23,0.21,0.2,0.16,0.19,0.17,0.16,0.16,0.19,0.19,0.17,0.16,0.16,0.17,0.17,0.18,0.14,0.19,0.15,0.16,0.16,0.17,0.13,0.14,0.15,0.15,0.16,0.14,0.16,0.15,0.15,0.14,0.15,0.17,0.14,0.14,0.15,0.15,0.14,0.13,0.15,0.13,0.12,0.12,0.12,0.13,0.12,0.13,0.09,0.12,0.12,0.1,0.11,0.12,0.12,0.12,0.11,0.1,0.0,0.0,0.11,0.13,0.14,0.1,0.1,0.11,0.1,0.1,0.11,0.11,0.0,0.1,0.09,0.1,0.09,0.11,0.1,0.08,0.11,0.09,0.11,0.11,0.11,0.13,0.1,0.1,0.11,0.1,0.1,0.11,0.09,0.1,0.09,0.09,0.11,0.09,0.1,0.09,0.1,0.09,0.09,0.09,0.09,0.11,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.09,0.1,0.1,0.1,0.0,0.09,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.09,0.0,0.09,0.09,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.24000000000001
08/23/2021,10.59,6.47,6.86,4.03,3.87,3.69,2.34,2.46,1.86,1.51,1.48,1.44,1.28,1.14,1.16,0.96,0.84,0.68,0.7,0.64,0.62,0.6,0.54,0.59,0.55,0.51,0.51,0.48,0.48,0.46,0.4,0.38,0.41,0.34,0.47,0.4,0.42,0.28,0.35,0.36,0.38,0.54,0.34,0.33,0.32,0.31,0.33,0.35,0.26,0.32,0.31,0.34,0.3,0.27,0.26,0.29,0.28,0.26,0.27,0.27,0.22,0.24,0.24,0.19,0.22,0.24,0.23,0.24,0.23,0.21,0.21,0.25,0.22,0.14,0.17,0.23,0.19,0.23,0.23,0.2,0.2,0.16,0.18,0.17,0.16,0.16,0.2,0.19,0.17,0.16,0.15,0.17,0.17,0.18,0.14,0.19,0.14,0.16,0.16,0.17,0.13,0.14,0.15,0.15,0.16,0.13,0.16,0.15,0.15,0.14,0.15,0.17,0.14,0.14,0.15,0.15,0.14,0.13,0.16,0.13,0.12,0.13,0.12,0.14,0.13,0.13,0.1,0.12,0.12,0.11,0.11,0.12,0.12,0.12,0.11,0.11,0.0,0.0,0.11,0.13,0.14,0.1,0.1,0.1,0.1,0.1,0.11,0.11,0.0,0.1,0.09,0.1,0.09,0.11,0.1,0.0,0.11,0.09,0.11,0.11,0.11,0.12,0.1,0.1,0.11,0.1,0.1,0.11,0.0,0.1,0.09,0.09,0.11,0.09,0.1,0.09,0.1,0.09,0.09,0.09,0.09,0.11,0.0,0.09,0.1,0.1,0.09,0.0,0.1,0.09,0.1,0.11,0.1,0.0,0.09,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.33
08/24/2021,10.74,6.43,6.85,4.03,3.87,3.69,2.43,2.46,1.83,1.5,1.45,1.45,1.27,1.14,1.16,0.96,0.84,0.69,0.7,0.64,0.62,0.6,0.55,0.58,0.56,0.51,0.51,0.48,0.48,0.46,0.4,0.37,0.4,0.34,0.46,0.4,0.42,0.28,0.35,0.36,0.38,0.55,0.33,0.33,0.32,0.31,0.33,0.35,0.26,0.32,0.32,0.34,0.29,0.27,0.26,0.28,0.27,0.26,0.27,0.27,0.22,0.24,0.24,0.19,0.22,0.23,0.23,0.24,0.23,0.21,0.21,0.25,0.22,0.14,0.17,0.23,0.18,0.23,0.24,0.2,0.2,0.16,0.18,0.17,0.16,0.16,0.2,0.19,0.17,0.16,0.15,0.17,0.16,0.18,0.14,0.19,0.14,0.16,0.16,0.17,0.12,0.14,0.15,0.14,0.16,0.13,0.16,0.15,0.15,0.14,0.15,0.17,0.14,0.14,0.15,0.15,0.14,0.13,0.16,0.13,0.12,0.12,0.12,0.14,0.12,0.13,0.1,0.12,0.12,0.11,0.11,0.12,0.11,0.12,0.11,0.11,0.0,0.0,0.11,0.13,0.13,0.1,0.1,0.1,0.1,0.1,0.11,0.11,0.0,0.1,0.09,0.1,0.09,0.11,0.1,0.08,0.11,0.09,0.11,0.11,0.11,0.12,0.1,0.1,0.11,0.1,0.1,0.11,0.09,0.1,0.09,0.09,0.11,0.09,0.1,0.0,0.09,0.09,0.09,0.09,0.09,0.11,0.0,0.09,0.09,0.1,0.09,0.0,0.1,0.09,0.1,0.1,0.11,0.0,0.09,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.08,0.0,0.08,0.08,0.0,0.0,0.0,0.09,0.1,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.32000000000002
08/25/2021,10.74,6.43,6.85,4.03,3.87,3.69,2.43,2.46,1.83,1.5,1.45,1.45,1.27,1.14,1.16,0.96,0.84,0.69,0.7,0.64,0.62,0.6,0.55,0.58,0.56,0.51,0.51,0.48,0.48,0.46,0.4,0.37,0.4,0.34,0.46,0.4,0.42,0.28,0.35,0.36,0.38,0.55,0.33,0.33,0.32,0.31,0.33,0.35,0.26,0.32,0.32,0.34,0.29,0.27,0.26,0.28,0.27,0.26,0.27,0.27,0.22,0.24,0.24,0.19,0.22,0.23,0.23,0.24,0.23,0.21,0.21,0.25,0.22,0.14,0.17,0.23,0.18,0.23,0.24,0.2,0.2,0.16,0.18,0.17,0.16,0.16,0.2,0.19,0.17,0.16,0.15,0.17,0.16,0.18,0.14,0.19,0.14,0.16,0.16,0.17,0.12,0.14,0.15,0.14,0.16,0.13,0.16,0.15,0.15,0.14,0.15,0.17,0.14,0.14,0.15,0.15,0.14,0.13,0.16,0.13,0.12,0.12,0.12,0.14,0.12,0.13,0.1,0.12,0.12,0.11,0.11,0.12,0.11,0.12,0.11,0.11,0.0,0.0,0.11,0.13,0.13,0.1,0.1,0.1,0.1,0.1,0.11,0.11,0.0,0.1,0.09,0.1,0.09,0.11,0.1,0.08,0.11,0.09,0.11,0.11,0.11,0.12,0.1,0.1,0.11,0.1,0.1,0.11,0.09,0.1,0.09,0.09,0.11,0.09,0.1,0.0,0.09,0.09,0.09,0.09,0.09,0.11,0.0,0.09,0.09,0.1,0.09,0.0,0.1,0.09,0.1,0.1,0.11,0.0,0.09,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.08,0.0,0.08,0.08,0.0,0.0,0.0,0.09,0.1,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.32000000000002
08/26/2021,10.62,6.48,6.83,4.03,3.9,3.72,2.53,2.52,1.83,1.51,1.46,1.45,1.25,1.14,1.16,0.94,0.84,0.68,0.7,0.62,0.61,0.61,0.54,0.57,0.57,0.51,0.51,0.49,0.47,0.45,0.41,0.38,0.39,0.34,0.45,0.39,0.41,0.28,0.35,0.35,0.38,0.58,0.34,0.32,0.31,0.31,0.33,0.34,0.26,0.32,0.33,0.34,0.29,0.26,0.26,0.28,0.26,0.26,0.27,0.26,0.23,0.24,0.24,0.19,0.22,0.24,0.24,0.24,0.23,0.21,0.21,0.25,0.22,0.14,0.17,0.23,0.18,0.23,0.23,0.2,0.2,0.16,0.18,0.17,0.17,0.16,0.19,0.18,0.17,0.16,0.15,0.17,0.16,0.18,0.13,0.19,0.14,0.16,0.16,0.17,0.13,0.14,0.15,0.14,0.16,0.13,0.16,0.15,0.15,0.13,0.15,0.16,0.14,0.14,0.15,0.15,0.14,0.13,0.15,0.13,0.12,0.12,0.11,0.14,0.12,0.13,0.1,0.12,0.12,0.11,0.11,0.12,0.11,0.12,0.11,0.11,0.0,0.0,0.11,0.13,0.13,0.1,0.1,0.1,0.09,0.1,0.11,0.11,0.08,0.1,0.09,0.1,0.09,0.1,0.09,0.0,0.11,0.09,0.11,0.11,0.11,0.12,0.1,0.1,0.11,0.1,0.1,0.11,0.09,0.1,0.09,0.09,0.11,0.09,0.1,0.0,0.09,0.09,0.09,0.09,0.09,0.11,0.0,0.09,0.09,0.09,0.1,0.0,0.1,0.09,0.1,0.1,0.1,0.0,0.09,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.09,0.1,0.0,0.0,0.0,0.08,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.26
08/27/2021,10.51,6.54,6.81,4.04,3.92,3.74,2.51,2.52,1.83,1.51,1.46,1.45,1.25,1.13,1.16,0.94,0.84,0.68,0.7,0.62,0.6,0.6,0.53,0.57,0.57,0.51,0.5,0.49,0.47,0.45,0.42,0.38,0.38,0.33,0.44,0.38,0.41,0.27,0.34,0.35,0.39,0.56,0.34,0.32,0.31,0.31,0.32,0.34,0.27,0.32,0.32,0.35,0.29,0.27,0.26,0.28,0.26,0.26,0.26,0.26,0.24,0.23,0.24,0.19,0.23,0.24,0.24,0.24,0.23,0.21,0.2,0.25,0.22,0.14,0.17,0.24,0.18,0.23,0.23,0.2,0.2,0.15,0.19,0.2,0.17,0.16,0.19,0.18,0.17,0.16,0.15,0.16,0.16,0.19,0.14,0.19,0.14,0.16,0.16,0.17,0.13,0.14,0.15,0.15,0.16,0.14,0.15,0.15,0.15,0.14,0.15,0.17,0.14,0.14,0.15,0.15,0.14,0.13,0.15,0.13,0.12,0.12,0.11,0.14,0.13,0.13,0.1,0.12,0.12,0.11,0.11,0.12,0.11,0.12,0.11,0.11,0.0,0.0,0.12,0.13,0.14,0.1,0.1,0.1,0.1,0.1,0.11,0.11,0.0,0.1,0.09,0.11,0.09,0.1,0.1,0.08,0.11,0.09,0.11,0.11,0.11,0.12,0.1,0.11,0.11,0.1,0.1,0.11,0.09,0.1,0.09,0.09,0.11,0.09,0.1,0.0,0.09,0.09,0.09,0.09,0.09,0.11,0.0,0.09,0.09,0.09,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.09,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.08,0.08,0.08,0.0,0.0,0.09,0.1,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.27
08/30/2021,10.43,6.58,6.74,4.04,3.94,3.75,2.55,2.5,1.81,1.49,1.43,1.44,1.25,1.13,1.2,0.94,0.84,0.67,0.7,0.61,0.61,0.6,0.53,0.57,0.57,0.5,0.51,0.48,0.47,0.45,0.43,0.38,0.38,0.34,0.44,0.38,0.41,0.28,0.34,0.36,0.39,0.57,0.36,0.32,0.31,0.31,0.32,0.34,0.27,0.32,0.31,0.32,0.3,0.27,0.26,0.28,0.27,0.27,0.26,0.26,0.26,0.23,0.24,0.19,0.23,0.24,0.24,0.24,0.23,0.22,0.21,0.25,0.22,0.15,0.17,0.23,0.18,0.23,0.23,0.2,0.21,0.15,0.18,0.21,0.17,0.16,0.19,0.18,0.17,0.16,0.15,0.17,0.16,0.19,0.14,0.19,0.14,0.16,0.16,0.17,0.12,0.15,0.15,0.15,0.17,0.13,0.16,0.15,0.15,0.14,0.15,0.16,0.14,0.15,0.15,0.15,0.14,0.0,0.15,0.13,0.12,0.12,0.11,0.14,0.12,0.13,0.1,0.12,0.12,0.11,0.11,0.13,0.12,0.12,0.11,0.1,0.0,0.0,0.12,0.13,0.13,0.1,0.1,0.1,0.09,0.1,0.11,0.11,0.0,0.1,0.09,0.11,0.09,0.11,0.1,0.0,0.11,0.09,0.11,0.11,0.11,0.12,0.1,0.1,0.11,0.1,0.1,0.11,0.09,0.1,0.09,0.09,0.11,0.09,0.1,0.0,0.1,0.09,0.09,0.09,0.09,0.11,0.0,0.09,0.09,0.09,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.09,0.0,0.08,0.0,0.09,0.0,0.09,0.0,0.21,0.08,0.0,0.09,0.0,0.09,0.1,0.0,0.0,0.0,0.08,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.38000000000002
