,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,JNJ,JPM,PYPL,XOM,VZ,NVDA,INTC,BRK.B,BAC,TSLA,TGT,MA,V,COST,UNP,AMAT,CVX,NKE,MS,ACN,LOW,CMCSA,DE,HD,CAT,GS,WFC,TXN,LLY,BMY,UPS,C,MRNA,PG,AXP,NFLX,WMT,UNH,ANTM,LRCX,MU,MRK,GILD,CSX,GM,T,PEP,COP,ADBE,FDX,COF,SCHW,KO,ABBV,NSC,F,AMGN,CSCO,BIIB,PFE,HUM,DIS,PGR,QCOM,TJX,ORCL,IDXX,LIN,OXY,TROW,INTU,SPGI,TMUS,AVGO,ROST,ZTS,EOG,HON,ABT,PNC,DOW,USB,DFS,MDT,ADP,TRV,BLK,AMP,ALL,KR,CMI,TFC,EL,TMO,FTNT,PRU,DVN,KKR,IBM,SYF,AMD,PXD,CRM,GLW,KSU,HAL,RTX,DG,ISRG,CNC,SIVB,MCD,HIG,KMX,ODFL,LMT,CBRE,MCO,BBY,PCAR,ADSK,REGN,SWKS,SO,APD,BKNG,ITW,AIG,FAST,FCX,NUE,TER,TSCO,SBUX,EXC,VLO,CME,LYB,MET,NOW,ALLY,FANG,LULU,CTSH,FITB,WM,ULTA,MMM,DHR,XEL,AFL,DD,VFC,CB,NEM,CERN,ALGN,BK,OKE,HBAN,AES,APTV,IP,CTVA,MXIM,CPRT,AEP,BAX,ORLY,DLTR,TEL,EW,LEN,KLAC,SQ,GWW,MDLZ,CI,CL,LUV,WSM,HES,MTD,DHI,STX,WAT,WBA,POOL,TPR,MOH,HSY,DRI,ROK,NEE,BA,ETN,ILMN,CE,SHW,EXPD,Ssc Government Mm Gvmxx,ALB,XLNX,GPC,EQH,TSN,STLD,AON,PAYC,EBAY,ADI,JBHT,PWR,CROX,n/a,LH,TRGP,COG,WMB,CTRA,TREX,AAP,ON,M,KEYS,PAYX,CP.TO,SUM
09/16/2021,4.04,3.66,2.82,1.47,1.32,1.27,0.97,0.92,0.75,0.55,0.57,0.66,0.53,0.53,0.52,0.56,0.49,0.46,0.45,0.55,0.42,0.45,0.42,0.45,0.5,0.5,0.45,0.45,0.44,0.45,0.39,0.45,0.41,0.41,0.4,0.36,0.34,0.37,0.66,0.39,0.35,0.39,0.37,0.36,0.33,0.33,0.31,0.31,0.34,0.3,0.27,0.3,0.32,0.28,0.35,0.27,0.3,0.28,0.32,0.25,0.24,0.23,0.22,0.27,0.21,0.34,0.22,0.25,0.24,0.24,0.24,0.25,0.23,0.24,0.16,0.24,0.24,0.23,0.19,0.22,0.19,0.22,0.16,0.21,0.22,0.2,0.19,0.19,0.23,0.2,0.2,0.2,0.19,0.2,0.21,0.21,0.18,0.18,0.19,0.23,0.21,0.18,0.17,0.18,0.17,0.17,0.19,0.15,0.18,0.16,0.16,0.14,0.16,0.16,0.17,0.13,0.19,0.16,0.18,0.16,0.17,0.14,0.17,0.16,0.15,0.14,0.14,0.17,0.14,0.16,0.14,0.15,0.14,0.21,0.15,0.14,0.17,0.14,0.16,0.15,0.16,0.0,0.12,0.13,0.14,0.16,0.14,0.0,0.16,0.15,0.14,0.15,0.14,0.13,0.16,0.13,0.14,0.12,0.11,0.15,0.12,0.12,0.14,0.13,0.12,0.14,0.12,0.12,0.12,0.12,0.0,0.13,0.13,0.12,0.12,0.0,0.13,0.13,0.12,0.14,0.13,0.11,0.11,0.0,0.11,0.0,0.13,0.0,0.13,0.11,0.0,0.13,0.11,0.11,0.0,0.11,0.11,0.11,0.12,0.12,0.0,0.11,0.0,0.0,0.12,0.11,0.0,0.12,0.11,0.12,0.0,0.0,0.0,0.11,0.0,0.0,0.19,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.940000000000005
09/17/2021,4.03,3.72,2.87,1.48,1.33,1.28,0.97,0.91,0.76,0.55,0.57,0.66,0.52,0.53,0.51,0.56,0.49,0.46,0.45,0.56,0.42,0.46,0.41,0.45,0.5,0.51,0.45,0.42,0.43,0.45,0.38,0.45,0.42,0.41,0.4,0.36,0.34,0.37,0.68,0.39,0.35,0.39,0.37,0.36,0.33,0.33,0.31,0.31,0.34,0.3,0.27,0.3,0.32,0.28,0.35,0.26,0.29,0.27,0.32,0.25,0.24,0.22,0.22,0.27,0.21,0.4,0.22,0.24,0.24,0.23,0.24,0.25,0.23,0.24,0.16,0.24,0.25,0.23,0.19,0.22,0.19,0.22,0.16,0.2,0.22,0.2,0.19,0.19,0.23,0.2,0.2,0.2,0.19,0.2,0.21,0.2,0.18,0.18,0.19,0.24,0.21,0.18,0.17,0.19,0.17,0.17,0.19,0.15,0.18,0.16,0.16,0.14,0.16,0.16,0.17,0.13,0.18,0.16,0.18,0.16,0.17,0.14,0.17,0.16,0.15,0.14,0.14,0.17,0.14,0.16,0.14,0.15,0.14,0.21,0.15,0.14,0.16,0.14,0.16,0.15,0.16,0.0,0.12,0.13,0.14,0.16,0.14,0.0,0.16,0.15,0.14,0.15,0.14,0.13,0.16,0.13,0.13,0.12,0.11,0.15,0.12,0.12,0.14,0.13,0.12,0.13,0.12,0.12,0.12,0.12,0.0,0.13,0.13,0.12,0.12,0.0,0.13,0.14,0.12,0.14,0.13,0.11,0.11,0.0,0.11,0.0,0.13,0.0,0.13,0.0,0.0,0.13,0.11,0.11,0.0,0.11,0.11,0.11,0.12,0.12,0.0,0.11,0.0,0.0,0.12,0.11,0.0,0.12,0.12,0.12,0.0,0.0,0.0,0.11,0.0,0.0,0.19,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.040000000000006
09/20/2021,4.02,3.76,2.88,1.46,1.33,1.28,0.96,0.9,0.76,0.56,0.56,0.66,0.52,0.53,0.51,0.57,0.5,0.45,0.45,0.56,0.42,0.47,0.41,0.44,0.49,0.5,0.46,0.43,0.43,0.45,0.38,0.44,0.41,0.41,0.39,0.35,0.34,0.37,0.69,0.38,0.35,0.39,0.37,0.36,0.33,0.33,0.31,0.31,0.34,0.3,0.27,0.3,0.32,0.29,0.36,0.26,0.3,0.27,0.32,0.25,0.24,0.23,0.22,0.26,0.21,0.4,0.21,0.24,0.23,0.23,0.24,0.25,0.23,0.24,0.17,0.24,0.25,0.23,0.18,0.22,0.19,0.22,0.17,0.2,0.22,0.2,0.19,0.19,0.23,0.2,0.19,0.2,0.19,0.2,0.2,0.2,0.17,0.18,0.18,0.23,0.21,0.18,0.18,0.19,0.17,0.17,0.19,0.15,0.18,0.16,0.16,0.14,0.16,0.16,0.17,0.13,0.19,0.16,0.18,0.16,0.17,0.14,0.17,0.16,0.15,0.14,0.15,0.17,0.14,0.16,0.14,0.15,0.14,0.21,0.15,0.14,0.17,0.14,0.16,0.14,0.16,0.0,0.12,0.13,0.14,0.16,0.14,0.11,0.16,0.15,0.14,0.14,0.15,0.12,0.16,0.13,0.13,0.12,0.0,0.15,0.12,0.12,0.15,0.13,0.12,0.13,0.12,0.12,0.12,0.12,0.0,0.14,0.12,0.12,0.13,0.0,0.12,0.14,0.12,0.14,0.13,0.0,0.11,0.0,0.11,0.0,0.13,0.0,0.13,0.11,0.0,0.13,0.12,0.11,0.0,0.12,0.11,0.11,0.12,0.12,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.12,0.12,0.13,0.0,0.0,0.0,0.11,0.11,0.0,0.19,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.03
09/21/2021,3.97,3.72,2.93,1.43,1.31,1.26,0.97,0.91,0.75,0.55,0.56,0.65,0.52,0.53,0.52,0.58,0.5,0.45,0.45,0.56,0.41,0.46,0.41,0.44,0.49,0.5,0.46,0.43,0.42,0.46,0.38,0.44,0.42,0.42,0.39,0.35,0.34,0.37,0.68,0.39,0.36,0.39,0.37,0.36,0.34,0.33,0.31,0.31,0.34,0.3,0.27,0.3,0.32,0.29,0.35,0.26,0.3,0.28,0.32,0.25,0.24,0.24,0.22,0.26,0.21,0.42,0.22,0.25,0.23,0.22,0.24,0.25,0.23,0.24,0.17,0.24,0.24,0.23,0.18,0.22,0.19,0.21,0.17,0.2,0.22,0.2,0.18,0.19,0.23,0.2,0.2,0.2,0.19,0.2,0.2,0.2,0.17,0.18,0.18,0.25,0.21,0.18,0.18,0.19,0.17,0.17,0.19,0.16,0.18,0.16,0.16,0.14,0.16,0.16,0.17,0.14,0.19,0.16,0.17,0.16,0.17,0.14,0.17,0.15,0.15,0.14,0.15,0.17,0.14,0.16,0.13,0.15,0.14,0.21,0.15,0.14,0.16,0.14,0.16,0.14,0.16,0.0,0.12,0.12,0.14,0.16,0.14,0.12,0.16,0.15,0.14,0.14,0.15,0.12,0.16,0.13,0.13,0.12,0.0,0.15,0.12,0.12,0.15,0.13,0.12,0.13,0.12,0.12,0.12,0.12,0.0,0.13,0.12,0.13,0.12,0.0,0.12,0.13,0.12,0.14,0.13,0.0,0.12,0.0,0.11,0.0,0.13,0.0,0.13,0.11,0.0,0.13,0.12,0.0,0.0,0.12,0.11,0.11,0.12,0.12,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.12,0.11,0.12,0.0,0.0,0.0,0.11,0.11,0.0,0.19,0.0,0.11,0.11,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.96
09/22/2021,3.97,3.72,2.93,1.43,1.31,1.26,0.97,0.91,0.75,0.55,0.56,0.65,0.52,0.53,0.52,0.58,0.5,0.45,0.45,0.56,0.41,0.46,0.41,0.44,0.49,0.5,0.46,0.43,0.42,0.46,0.38,0.44,0.42,0.42,0.39,0.35,0.34,0.37,0.68,0.39,0.36,0.39,0.37,0.36,0.34,0.33,0.31,0.31,0.34,0.3,0.27,0.3,0.32,0.29,0.35,0.26,0.3,0.28,0.32,0.25,0.24,0.24,0.22,0.26,0.21,0.42,0.22,0.25,0.23,0.22,0.24,0.25,0.23,0.24,0.17,0.24,0.24,0.23,0.18,0.22,0.19,0.21,0.17,0.2,0.22,0.2,0.18,0.19,0.23,0.2,0.2,0.2,0.19,0.2,0.2,0.2,0.17,0.18,0.18,0.25,0.21,0.18,0.18,0.19,0.17,0.17,0.19,0.16,0.18,0.16,0.16,0.14,0.16,0.16,0.17,0.14,0.19,0.16,0.17,0.16,0.17,0.14,0.17,0.15,0.15,0.14,0.15,0.17,0.14,0.16,0.13,0.15,0.14,0.21,0.15,0.14,0.16,0.14,0.16,0.14,0.16,0.0,0.12,0.12,0.14,0.16,0.14,0.12,0.16,0.15,0.14,0.14,0.15,0.12,0.16,0.13,0.13,0.12,0.0,0.15,0.12,0.12,0.15,0.13,0.12,0.13,0.12,0.12,0.12,0.12,0.0,0.13,0.12,0.13,0.12,0.0,0.12,0.13,0.12,0.14,0.13,0.0,0.12,0.0,0.11,0.0,0.13,0.0,0.13,0.11,0.0,0.13,0.12,0.0,0.0,0.12,0.11,0.11,0.12,0.12,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.12,0.11,0.12,0.0,0.0,0.0,0.11,0.11,0.0,0.19,0.0,0.11,0.11,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.96
09/23/2021,3.97,3.72,2.93,1.43,1.31,1.26,0.97,0.91,0.75,0.55,0.56,0.65,0.52,0.53,0.52,0.58,0.5,0.45,0.45,0.56,0.41,0.46,0.41,0.44,0.49,0.5,0.46,0.43,0.42,0.46,0.38,0.44,0.42,0.42,0.39,0.35,0.34,0.37,0.68,0.39,0.36,0.39,0.37,0.36,0.34,0.33,0.31,0.31,0.34,0.3,0.27,0.3,0.32,0.29,0.35,0.26,0.3,0.28,0.32,0.25,0.24,0.24,0.22,0.26,0.21,0.42,0.22,0.25,0.23,0.22,0.24,0.25,0.23,0.24,0.17,0.24,0.24,0.23,0.18,0.22,0.19,0.21,0.17,0.2,0.22,0.2,0.18,0.19,0.23,0.2,0.2,0.2,0.19,0.2,0.2,0.2,0.17,0.18,0.18,0.25,0.21,0.18,0.18,0.19,0.17,0.17,0.19,0.16,0.18,0.16,0.16,0.14,0.16,0.16,0.17,0.14,0.19,0.16,0.17,0.16,0.17,0.14,0.17,0.15,0.15,0.14,0.15,0.17,0.14,0.16,0.13,0.15,0.14,0.21,0.15,0.14,0.16,0.14,0.16,0.14,0.16,0.0,0.12,0.12,0.14,0.16,0.14,0.12,0.16,0.15,0.14,0.14,0.15,0.12,0.16,0.13,0.13,0.12,0.0,0.15,0.12,0.12,0.15,0.13,0.12,0.13,0.12,0.12,0.12,0.12,0.0,0.13,0.12,0.13,0.12,0.0,0.12,0.13,0.12,0.14,0.13,0.0,0.12,0.0,0.11,0.0,0.13,0.0,0.13,0.11,0.0,0.13,0.12,0.0,0.0,0.12,0.11,0.11,0.12,0.12,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.12,0.11,0.12,0.0,0.0,0.0,0.11,0.11,0.0,0.19,0.0,0.11,0.11,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.96
09/24/2021,3.97,3.72,2.93,1.43,1.31,1.26,0.97,0.91,0.75,0.55,0.56,0.65,0.52,0.53,0.52,0.58,0.5,0.45,0.45,0.56,0.41,0.46,0.41,0.44,0.49,0.5,0.46,0.43,0.42,0.46,0.38,0.44,0.42,0.42,0.39,0.35,0.34,0.37,0.68,0.39,0.36,0.39,0.37,0.36,0.34,0.33,0.31,0.31,0.34,0.3,0.27,0.3,0.32,0.29,0.35,0.26,0.3,0.28,0.32,0.25,0.24,0.24,0.22,0.26,0.21,0.42,0.22,0.25,0.23,0.22,0.24,0.25,0.23,0.24,0.17,0.24,0.24,0.23,0.18,0.22,0.19,0.21,0.17,0.2,0.22,0.2,0.18,0.19,0.23,0.2,0.2,0.2,0.19,0.2,0.2,0.2,0.17,0.18,0.18,0.25,0.21,0.18,0.18,0.19,0.17,0.17,0.19,0.16,0.18,0.16,0.16,0.14,0.16,0.16,0.17,0.14,0.19,0.16,0.17,0.16,0.17,0.14,0.17,0.15,0.15,0.14,0.15,0.17,0.14,0.16,0.13,0.15,0.14,0.21,0.15,0.14,0.16,0.14,0.16,0.14,0.16,0.0,0.12,0.12,0.14,0.16,0.14,0.12,0.16,0.15,0.14,0.14,0.15,0.12,0.16,0.13,0.13,0.12,0.0,0.15,0.12,0.12,0.15,0.13,0.12,0.13,0.12,0.12,0.12,0.12,0.0,0.13,0.12,0.13,0.12,0.0,0.12,0.13,0.12,0.14,0.13,0.0,0.12,0.0,0.11,0.0,0.13,0.0,0.13,0.11,0.0,0.13,0.12,0.0,0.0,0.12,0.11,0.11,0.12,0.12,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.12,0.11,0.12,0.0,0.0,0.0,0.11,0.11,0.0,0.19,0.0,0.11,0.11,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.96
09/27/2021,3.97,3.69,2.87,1.35,1.31,1.26,0.96,0.92,0.75,0.57,0.56,0.67,0.51,0.53,0.53,0.57,0.49,0.46,0.46,0.55,0.41,0.46,0.42,0.45,0.5,0.5,0.46,0.42,0.42,0.46,0.37,0.43,0.43,0.42,0.39,0.35,0.33,0.37,0.71,0.38,0.37,0.39,0.37,0.35,0.34,0.33,0.31,0.32,0.34,0.29,0.27,0.29,0.32,0.31,0.34,0.23,0.31,0.29,0.31,0.25,0.23,0.24,0.22,0.26,0.18,0.43,0.2,0.23,0.23,0.22,0.24,0.25,0.24,0.24,0.17,0.23,0.25,0.23,0.19,0.22,0.19,0.22,0.18,0.2,0.22,0.2,0.18,0.2,0.24,0.2,0.2,0.2,0.18,0.2,0.2,0.19,0.17,0.19,0.18,0.26,0.22,0.18,0.2,0.19,0.17,0.17,0.19,0.16,0.19,0.15,0.16,0.14,0.17,0.16,0.17,0.13,0.2,0.16,0.17,0.16,0.18,0.14,0.17,0.16,0.14,0.14,0.15,0.17,0.14,0.16,0.13,0.16,0.14,0.21,0.15,0.13,0.15,0.13,0.16,0.14,0.16,0.0,0.13,0.13,0.14,0.16,0.14,0.12,0.16,0.15,0.14,0.14,0.15,0.12,0.16,0.12,0.13,0.11,0.0,0.14,0.11,0.12,0.15,0.13,0.13,0.13,0.11,0.12,0.12,0.12,0.0,0.13,0.12,0.12,0.13,0.0,0.12,0.14,0.12,0.14,0.14,0.0,0.11,0.0,0.11,0.11,0.13,0.0,0.13,0.0,0.11,0.13,0.11,0.0,0.0,0.12,0.0,0.12,0.12,0.12,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.12,0.12,0.13,0.0,0.0,0.0,0.12,0.12,0.0,0.2,0.0,0.11,0.12,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.13
09/28/2021,3.98,3.69,2.89,1.38,1.32,1.27,0.96,0.93,0.75,0.58,0.56,0.66,0.52,0.53,0.53,0.59,0.49,0.47,0.46,0.57,0.42,0.46,0.43,0.42,0.5,0.5,0.46,0.42,0.42,0.46,0.37,0.43,0.43,0.42,0.39,0.34,0.33,0.38,0.68,0.38,0.38,0.39,0.37,0.35,0.34,0.33,0.31,0.32,0.34,0.3,0.27,0.29,0.32,0.32,0.33,0.23,0.32,0.29,0.31,0.25,0.23,0.24,0.21,0.26,0.18,0.42,0.2,0.23,0.23,0.22,0.25,0.25,0.24,0.24,0.17,0.23,0.25,0.23,0.19,0.22,0.19,0.22,0.18,0.2,0.22,0.2,0.18,0.2,0.24,0.2,0.2,0.2,0.18,0.2,0.2,0.19,0.17,0.19,0.18,0.26,0.22,0.18,0.2,0.18,0.17,0.17,0.19,0.16,0.2,0.15,0.16,0.14,0.17,0.16,0.17,0.13,0.2,0.16,0.17,0.17,0.18,0.14,0.17,0.16,0.14,0.14,0.15,0.17,0.14,0.16,0.13,0.16,0.14,0.21,0.15,0.13,0.15,0.13,0.16,0.14,0.16,0.0,0.13,0.13,0.14,0.16,0.14,0.12,0.16,0.15,0.14,0.15,0.15,0.12,0.16,0.13,0.13,0.11,0.0,0.14,0.11,0.12,0.15,0.13,0.13,0.13,0.11,0.12,0.12,0.12,0.0,0.13,0.12,0.12,0.13,0.0,0.12,0.13,0.12,0.14,0.14,0.0,0.11,0.0,0.11,0.11,0.14,0.0,0.13,0.0,0.11,0.12,0.11,0.0,0.0,0.12,0.11,0.12,0.12,0.12,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.0,0.12,0.12,0.0,0.2,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.000000000000014
09/29/2021,3.98,3.69,2.89,1.38,1.32,1.27,0.96,0.93,0.75,0.58,0.56,0.66,0.52,0.53,0.53,0.59,0.49,0.47,0.46,0.57,0.42,0.46,0.43,0.42,0.5,0.5,0.46,0.42,0.42,0.46,0.37,0.43,0.43,0.42,0.39,0.34,0.33,0.38,0.68,0.38,0.38,0.39,0.37,0.35,0.34,0.33,0.31,0.32,0.34,0.3,0.27,0.29,0.32,0.32,0.33,0.23,0.32,0.29,0.31,0.25,0.23,0.24,0.21,0.26,0.18,0.42,0.2,0.23,0.23,0.22,0.25,0.25,0.24,0.24,0.17,0.23,0.25,0.23,0.19,0.22,0.19,0.22,0.18,0.2,0.22,0.2,0.18,0.2,0.24,0.2,0.2,0.2,0.18,0.2,0.2,0.19,0.17,0.19,0.18,0.26,0.22,0.18,0.2,0.18,0.17,0.17,0.19,0.16,0.2,0.15,0.16,0.14,0.17,0.16,0.17,0.13,0.2,0.16,0.17,0.17,0.18,0.14,0.17,0.16,0.14,0.14,0.15,0.17,0.14,0.16,0.13,0.16,0.14,0.21,0.15,0.13,0.15,0.13,0.16,0.14,0.16,0.0,0.13,0.13,0.14,0.16,0.14,0.12,0.16,0.15,0.14,0.15,0.15,0.12,0.16,0.13,0.13,0.11,0.0,0.14,0.11,0.12,0.15,0.13,0.13,0.13,0.11,0.12,0.12,0.12,0.0,0.13,0.12,0.12,0.13,0.0,0.12,0.13,0.12,0.14,0.14,0.0,0.11,0.0,0.11,0.11,0.14,0.0,0.13,0.0,0.11,0.12,0.11,0.0,0.0,0.12,0.11,0.12,0.12,0.12,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.0,0.12,0.12,0.0,0.2,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.000000000000014
09/30/2021,3.98,3.69,2.89,1.38,1.32,1.27,0.96,0.93,0.75,0.58,0.56,0.66,0.52,0.53,0.53,0.59,0.49,0.47,0.46,0.57,0.42,0.46,0.43,0.42,0.5,0.5,0.46,0.42,0.42,0.46,0.37,0.43,0.43,0.42,0.39,0.34,0.33,0.38,0.68,0.38,0.38,0.39,0.37,0.35,0.34,0.33,0.31,0.32,0.34,0.3,0.27,0.29,0.32,0.32,0.33,0.23,0.32,0.29,0.31,0.25,0.23,0.24,0.21,0.26,0.18,0.42,0.2,0.23,0.23,0.22,0.25,0.25,0.24,0.24,0.17,0.23,0.25,0.23,0.19,0.22,0.19,0.22,0.18,0.2,0.22,0.2,0.18,0.2,0.24,0.2,0.2,0.2,0.18,0.2,0.2,0.19,0.17,0.19,0.18,0.26,0.22,0.18,0.2,0.18,0.17,0.17,0.19,0.16,0.2,0.15,0.16,0.14,0.17,0.16,0.17,0.13,0.2,0.16,0.17,0.17,0.18,0.14,0.17,0.16,0.14,0.14,0.15,0.17,0.14,0.16,0.13,0.16,0.14,0.21,0.15,0.13,0.15,0.13,0.16,0.14,0.16,0.0,0.13,0.13,0.14,0.16,0.14,0.12,0.16,0.15,0.14,0.15,0.15,0.12,0.16,0.13,0.13,0.11,0.0,0.14,0.11,0.12,0.15,0.13,0.13,0.13,0.11,0.12,0.12,0.12,0.0,0.13,0.12,0.12,0.13,0.0,0.12,0.13,0.12,0.14,0.14,0.0,0.11,0.0,0.11,0.11,0.14,0.0,0.13,0.0,0.11,0.12,0.11,0.0,0.0,0.12,0.11,0.12,0.12,0.12,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.0,0.12,0.12,0.0,0.2,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.000000000000014
10/01/2021,3.9,3.55,2.84,1.36,1.28,1.23,0.96,0.96,0.71,0.61,0.57,0.62,0.52,0.53,0.56,0.6,0.48,0.47,0.46,0.55,0.42,0.44,0.44,0.41,0.5,0.48,0.46,0.42,0.43,0.46,0.38,0.44,0.42,0.42,0.38,0.35,0.33,0.38,0.61,0.38,0.38,0.39,0.37,0.35,0.35,0.32,0.31,0.32,0.34,0.3,0.28,0.3,0.32,0.33,0.31,0.23,0.32,0.3,0.31,0.25,0.24,0.25,0.22,0.26,0.18,0.42,0.2,0.23,0.23,0.22,0.25,0.26,0.22,0.23,0.19,0.23,0.24,0.22,0.18,0.22,0.19,0.21,0.19,0.2,0.21,0.21,0.19,0.21,0.24,0.19,0.2,0.19,0.18,0.2,0.2,0.2,0.18,0.2,0.18,0.25,0.21,0.18,0.21,0.18,0.17,0.18,0.24,0.17,0.19,0.15,0.16,0.16,0.17,0.16,0.17,0.14,0.21,0.17,0.18,0.17,0.18,0.14,0.17,0.15,0.15,0.14,0.15,0.16,0.13,0.15,0.14,0.16,0.14,0.22,0.15,0.14,0.16,0.13,0.16,0.14,0.16,0.11,0.13,0.13,0.15,0.15,0.14,0.13,0.16,0.15,0.15,0.14,0.15,0.13,0.15,0.12,0.13,0.12,0.0,0.14,0.12,0.12,0.14,0.13,0.13,0.14,0.11,0.12,0.12,0.12,0.0,0.13,0.12,0.12,0.13,0.0,0.12,0.13,0.12,0.13,0.14,0.0,0.11,0.0,0.11,0.12,0.14,0.0,0.12,0.0,0.0,0.12,0.11,0.0,0.0,0.12,0.0,0.12,0.12,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.13,0.0,0.11,0.0,0.11,0.11,0.0,0.19,0.0,0.11,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.69
10/04/2021,3.92,3.55,2.82,1.35,1.27,1.21,0.97,0.96,0.7,0.61,0.57,0.62,0.52,0.53,0.55,0.6,0.48,0.47,0.46,0.56,0.42,0.42,0.44,0.42,0.49,0.48,0.46,0.43,0.43,0.46,0.38,0.43,0.43,0.41,0.4,0.35,0.33,0.38,0.6,0.38,0.37,0.4,0.37,0.35,0.35,0.31,0.3,0.33,0.34,0.3,0.28,0.3,0.32,0.33,0.31,0.23,0.32,0.3,0.31,0.26,0.24,0.25,0.22,0.26,0.18,0.43,0.2,0.23,0.23,0.22,0.24,0.26,0.22,0.23,0.19,0.22,0.24,0.22,0.19,0.22,0.19,0.21,0.19,0.2,0.21,0.21,0.19,0.21,0.24,0.2,0.2,0.2,0.18,0.2,0.2,0.2,0.18,0.2,0.18,0.25,0.21,0.18,0.22,0.18,0.17,0.18,0.23,0.17,0.19,0.15,0.16,0.15,0.17,0.16,0.17,0.14,0.21,0.17,0.18,0.17,0.18,0.14,0.18,0.15,0.15,0.14,0.15,0.16,0.13,0.16,0.13,0.15,0.14,0.22,0.15,0.14,0.15,0.12,0.16,0.14,0.16,0.11,0.13,0.13,0.15,0.15,0.14,0.13,0.15,0.15,0.15,0.14,0.15,0.13,0.16,0.13,0.13,0.12,0.0,0.15,0.12,0.12,0.14,0.13,0.13,0.14,0.11,0.12,0.12,0.12,0.0,0.13,0.12,0.12,0.13,0.12,0.12,0.13,0.12,0.13,0.13,0.0,0.11,0.0,0.11,0.11,0.14,0.0,0.12,0.0,0.0,0.12,0.11,0.0,0.0,0.12,0.0,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.13,0.0,0.12,0.0,0.11,0.12,0.0,0.19,0.0,0.11,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.66
