,INFY.NS,RELIANCE.NS,HDFC.NS,ICICIBANK.NS,HINDUNILVR.NS,KOTAKBANK.NS,BAJFINANCE.NS,AXISBANK.NS,ASIANPAINT.NS,BHARTIARTL.NS,HCLTECH.NS,MARUTI.NS,TATASTEEL.NS,ULTRACEMCO.NS,SUNPHARMA.NS,M&M.NS,TITAN.NS,JSWSTEEL.NS,DRREDDY.NS,WIPRO.NS,TATAMOTORS.NS,NESTLEIND.NS,TECHM.NS,DIVISLAB.NS,GRASIM.NS,DMART.NS,HDFCLIFE.NS,VEDL.NS,CIPLA.NS,TATACONSUM.NS,BJFIN.NS,UPL.NS,BRITANNIA.NS,HEROMOTOCO.NS,NAUKRI.NS,APOLLOHOSP.NS,EICHERMOT.NS,ICICIGI.NS,GODREJCP.NS,BAJAJ-AUTO.NS,DABUR.NS,ADANIGREEN.NS,PIDILITIND.NS,MOTHERSUMI.NS,LUPIN.NS,AUROPHARMA.NS,MARICO.NS,SHREECEM.NS,ICICIPRULI.NS,PEL.NS,JUBLFOOD.NS,CHOLAFIN.NS,MFSL.NS,VOLTAS.NS,SRTRANSFIN.NS,ZEEL.NS,PIIND.NS,HAVELLS.NS,COLPAL.NS,LAURUSLABS.NS,CROMPTON.NS,AMBUJACEM.NS,BALKRISIND.NS,INDUSTOWER.NS,SUNDARMFIN.NS,SRF.NS,MPHASIS.NS,BANDHANBNK.NS,SIEMENS.NS,JINDALSTEL.NS,MCDOWELL-N.NS,BERGEPAINT.NS,BIOCON.NS,ASTRAL.NS,BHARATFORG.NS,PAGEIND.NS,TRENT.NS,DLF.NS,BOSCHLTD.NS,ASHOKLEY.NS,AARTIIND.NS,GODREJPROP.NS,INDIGO.NS,CADILAHC.NS,MUTHOOTFIN.NS,TORNTPHARM.NS,ATUL.NS,AUBANK.NS,HDFCAMC.NS,ACC.NS,EMBASSY.NS,SUPREMEIND.NS,NAVINFLUOR.NS,IPCALAB.NS,RAMCOCEM.NS,TVSMOTOR.NS,ALKEM.NS,EMAMILTD.NS,COROMANDEL.NS,ESCORTS.NS,NATCOPHARM.NS,EXIDEIND.NS,BATAINDIA.NS,IDEA.NS,PFIZER.NS,SANOFI.NS,MANAPPURAM.NS,BAYERCROP.NS,YESBANK.NS,BRITIN 5.5 06/03/24,Britannia Industries Ltd 5.5%,n/a,BAJAJFINSV.NS,BRITIN 5.5 06/03/24 N3,BRITIN 5.5 06.03.24 N3,INDUSINDBK.NS,ADANITRANS.NS,ATGL.NS,TATAELXSI.NS,PERSISTENT.NS,GLAND.NS,DALBHARAT.NS,FORTIS.NS,IDFCFIRSTB.NS,VBL.NS,FEDERALBNK.NS,TIINDIA.NS,BAJAJHLDNG.NS,COFORGE.NS,LALPATHLAB.NS,CUMMINSIND.NS,TATACHEM.NS,DEEPAKNTR.NS,GUJGASLTD.NS,DIXON.NS,ABB.NS,APLAPOLLO.NS,M&MFIN.NS,UBL.NS,OFSS.NS,MAXHEALTH.NS,AAVAS.NS,RBLBANK.NS,JKCEMENT.NS,IEX.NS,INDIAMART.NS,OBEROIRLTY.NS,CGPOWER.NS,INDHOTEL.NS,TORNTPOWER.NS,KANSAINER.NS,PHOENIXLTD.NS,KAJARIACER.NS,CYIENT.NS,POLYCAB.NS,CARBORUNIV.NS,HAPPSTMNDS.NS,IBULHSGFIN.NS,GMRINFRA.NS,GLENMARK.NS,HATSUN.NS,PVR.NS,RAJESHEXPO.NS,SUNDRMFAST.NS,RELAXO.NS,TTMT.A.NS,SUM
09/14/2021,9.03,7.71,7.36,5.25,3.95,3.04,3.13,2.64,2.37,2.76,2.0,1.41,1.69,1.44,1.38,1.13,1.36,1.18,1.0,1.37,0.93,1.21,1.34,1.02,0.98,1.07,0.93,0.97,0.79,0.88,0.0,0.66,0.8,0.57,0.74,0.74,0.61,0.6,0.71,0.49,0.6,0.63,0.56,0.42,0.39,0.34,0.48,0.48,0.47,0.44,0.52,0.44,0.4,0.45,0.39,0.32,0.42,0.56,0.37,0.34,0.38,0.44,0.36,0.35,0.32,0.46,0.46,0.29,0.35,0.33,0.35,0.31,0.26,0.3,0.3,0.3,0.31,0.31,0.25,0.27,0.28,0.29,0.28,0.22,0.26,0.26,0.25,0.27,0.27,0.29,0.25,0.22,0.23,0.27,0.23,0.18,0.23,0.2,0.16,0.2,0.14,0.16,0.17,0.13,0.14,0.14,0.12,0.11,0.01,0.0,0.0,0.0,1.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01000000000002
09/15/2021,9.03,7.71,7.36,5.25,3.95,3.04,3.13,2.64,2.37,2.76,2.0,1.41,1.69,1.44,1.38,1.13,1.36,1.18,1.0,1.37,0.93,1.21,1.34,1.02,0.98,1.07,0.93,0.97,0.79,0.88,0.0,0.66,0.8,0.57,0.74,0.74,0.61,0.6,0.71,0.49,0.6,0.63,0.56,0.42,0.39,0.34,0.48,0.48,0.47,0.44,0.52,0.44,0.4,0.45,0.39,0.32,0.42,0.56,0.37,0.34,0.38,0.44,0.36,0.35,0.32,0.46,0.46,0.29,0.35,0.33,0.35,0.31,0.26,0.3,0.3,0.3,0.31,0.31,0.25,0.27,0.28,0.29,0.28,0.22,0.26,0.26,0.25,0.27,0.27,0.29,0.25,0.22,0.23,0.27,0.23,0.18,0.23,0.2,0.16,0.2,0.14,0.16,0.17,0.13,0.14,0.14,0.12,0.11,0.01,0.0,0.0,0.0,1.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01000000000002
09/16/2021,9.03,7.71,7.36,5.25,3.95,3.04,3.13,2.64,2.37,2.76,2.0,1.41,1.69,1.44,1.38,1.13,1.36,1.18,1.0,1.37,0.93,1.21,1.34,1.02,0.98,1.07,0.93,0.97,0.79,0.88,0.0,0.66,0.8,0.57,0.74,0.74,0.61,0.6,0.71,0.49,0.6,0.63,0.56,0.42,0.39,0.34,0.48,0.48,0.47,0.44,0.52,0.44,0.4,0.45,0.39,0.32,0.42,0.56,0.37,0.34,0.38,0.44,0.36,0.35,0.32,0.46,0.46,0.29,0.35,0.33,0.35,0.31,0.26,0.3,0.3,0.3,0.31,0.31,0.25,0.27,0.28,0.29,0.28,0.22,0.26,0.26,0.25,0.27,0.27,0.29,0.25,0.22,0.23,0.27,0.23,0.18,0.23,0.2,0.16,0.2,0.14,0.16,0.17,0.13,0.14,0.14,0.12,0.11,0.01,0.0,0.0,0.0,1.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01000000000002
09/17/2021,9.03,7.53,7.41,5.16,3.92,3.08,3.14,2.63,2.38,2.79,2.02,1.42,1.71,1.44,1.38,1.12,1.36,1.19,1.0,1.39,0.93,1.21,1.33,1.03,0.98,1.07,0.92,0.99,0.79,0.89,0.0,0.66,0.8,0.57,0.73,0.74,0.61,0.6,0.71,0.49,0.6,0.61,0.58,0.42,0.39,0.34,0.48,0.48,0.47,0.44,0.52,0.46,0.4,0.45,0.39,0.32,0.43,0.56,0.37,0.34,0.38,0.44,0.36,0.34,0.32,0.47,0.46,0.29,0.35,0.33,0.35,0.32,0.26,0.31,0.3,0.3,0.31,0.32,0.25,0.27,0.28,0.29,0.28,0.22,0.26,0.26,0.25,0.27,0.28,0.29,0.25,0.22,0.23,0.28,0.23,0.18,0.23,0.2,0.17,0.2,0.14,0.16,0.17,0.12,0.14,0.14,0.12,0.11,0.01,0.0,0.0,0.0,1.09,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01000000000002
09/20/2021,9.05,7.49,7.26,5.16,3.87,3.11,3.1,2.62,2.35,2.89,2.11,1.42,1.68,1.41,1.37,1.12,1.41,1.18,1.0,1.38,0.96,1.18,1.36,1.04,0.98,1.07,0.93,0.97,0.79,0.87,0.0,0.66,0.8,0.59,0.73,0.74,0.61,0.59,0.71,0.5,0.59,0.58,0.57,0.45,0.39,0.34,0.46,0.48,0.47,0.45,0.52,0.45,0.41,0.46,0.4,0.44,0.43,0.55,0.36,0.34,0.38,0.43,0.36,0.35,0.32,0.49,0.48,0.29,0.35,0.33,0.35,0.31,0.26,0.31,0.31,0.3,0.3,0.32,0.25,0.28,0.28,0.3,0.29,0.22,0.26,0.26,0.26,0.26,0.27,0.29,0.24,0.23,0.23,0.28,0.22,0.18,0.23,0.2,0.16,0.21,0.14,0.16,0.18,0.14,0.13,0.13,0.12,0.11,0.01,0.0,0.0,0.0,1.07,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04000000000002
09/21/2021,8.97,7.55,7.3,5.22,3.8,3.34,3.11,2.68,2.33,2.91,2.1,1.44,1.61,1.39,1.36,1.13,1.39,1.12,0.98,1.37,0.94,1.19,1.35,1.03,0.96,1.14,0.93,0.96,0.79,0.87,0.0,0.64,0.79,0.6,0.73,0.76,0.63,0.59,0.69,0.51,0.61,0.59,0.57,0.44,0.37,0.31,0.46,0.47,0.47,0.45,0.52,0.47,0.4,0.47,0.4,0.42,0.43,0.56,0.37,0.34,0.37,0.42,0.36,0.35,0.31,0.49,0.48,0.23,0.34,0.29,0.34,0.31,0.28,0.31,0.3,0.31,0.3,0.31,0.26,0.27,0.28,0.3,0.32,0.22,0.26,0.26,0.25,0.26,0.27,0.28,0.23,0.23,0.22,0.27,0.22,0.18,0.23,0.19,0.16,0.21,0.13,0.16,0.17,0.17,0.13,0.13,0.12,0.11,0.01,0.0,0.0,0.0,1.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
09/22/2021,8.97,7.55,7.3,5.22,3.8,3.34,3.11,2.68,2.33,2.91,2.1,1.44,1.61,1.39,1.36,1.13,1.39,1.12,0.98,1.37,0.94,1.19,1.35,1.03,0.96,1.14,0.93,0.96,0.79,0.87,0.0,0.64,0.79,0.6,0.73,0.76,0.63,0.59,0.69,0.51,0.61,0.59,0.57,0.44,0.37,0.31,0.46,0.47,0.47,0.45,0.52,0.47,0.4,0.47,0.4,0.42,0.43,0.56,0.37,0.34,0.37,0.42,0.36,0.35,0.31,0.49,0.48,0.23,0.34,0.29,0.34,0.31,0.28,0.31,0.3,0.31,0.3,0.31,0.26,0.27,0.28,0.3,0.32,0.22,0.26,0.26,0.25,0.26,0.27,0.28,0.23,0.23,0.22,0.27,0.22,0.18,0.23,0.19,0.16,0.21,0.13,0.16,0.17,0.17,0.13,0.13,0.12,0.11,0.01,0.0,0.0,0.0,1.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
09/23/2021,8.97,7.55,7.3,5.22,3.8,3.34,3.11,2.68,2.33,2.91,2.1,1.44,1.61,1.39,1.36,1.13,1.39,1.12,0.98,1.37,0.94,1.19,1.35,1.03,0.96,1.14,0.93,0.96,0.79,0.87,0.0,0.64,0.79,0.6,0.73,0.76,0.63,0.59,0.69,0.51,0.61,0.59,0.57,0.44,0.37,0.31,0.46,0.47,0.47,0.45,0.52,0.47,0.4,0.47,0.4,0.42,0.43,0.56,0.37,0.34,0.37,0.42,0.36,0.35,0.31,0.49,0.48,0.23,0.34,0.29,0.34,0.31,0.28,0.31,0.3,0.31,0.3,0.31,0.26,0.27,0.28,0.3,0.32,0.22,0.26,0.26,0.25,0.26,0.27,0.28,0.23,0.23,0.22,0.27,0.22,0.18,0.23,0.19,0.16,0.21,0.13,0.16,0.17,0.17,0.13,0.13,0.12,0.11,0.01,0.0,0.0,0.0,1.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
09/24/2021,8.97,7.55,7.3,5.22,3.8,3.34,3.11,2.68,2.33,2.91,2.1,1.44,1.61,1.39,1.36,1.13,1.39,1.12,0.98,1.37,0.94,1.19,1.35,1.03,0.96,1.14,0.93,0.96,0.79,0.87,0.0,0.64,0.79,0.6,0.73,0.76,0.63,0.59,0.69,0.51,0.61,0.59,0.57,0.44,0.37,0.31,0.46,0.47,0.47,0.45,0.52,0.47,0.4,0.47,0.4,0.42,0.43,0.56,0.37,0.34,0.37,0.42,0.36,0.35,0.31,0.49,0.48,0.23,0.34,0.29,0.34,0.31,0.28,0.31,0.3,0.31,0.3,0.31,0.26,0.27,0.28,0.3,0.32,0.22,0.26,0.26,0.25,0.26,0.27,0.28,0.23,0.23,0.22,0.27,0.22,0.18,0.23,0.19,0.16,0.21,0.13,0.16,0.17,0.17,0.13,0.13,0.12,0.11,0.01,0.0,0.0,0.0,1.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
09/27/2021,9.09,7.66,7.05,5.09,3.88,3.3,3.26,2.61,2.33,2.9,2.18,1.4,1.51,1.38,1.35,1.12,1.38,1.11,0.97,1.37,0.94,1.17,1.4,1.03,0.96,1.17,0.99,0.94,0.8,0.85,0.0,0.63,0.79,0.58,0.74,0.76,0.62,0.6,0.67,0.5,0.6,0.71,0.58,0.44,0.37,0.3,0.47,0.46,0.46,0.46,0.52,0.44,0.38,0.46,0.39,0.55,0.4,0.54,0.36,0.32,0.38,0.42,0.39,0.36,0.3,0.47,0.49,0.23,0.34,0.28,0.36,0.3,0.27,0.31,0.29,0.31,0.3,0.35,0.26,0.28,0.21,0.35,0.32,0.22,0.26,0.26,0.25,0.25,0.27,0.28,0.23,0.23,0.22,0.26,0.21,0.17,0.24,0.19,0.16,0.22,0.13,0.16,0.17,0.16,0.13,0.13,0.12,0.1,0.01,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
09/28/2021,9.22,7.73,7.23,5.17,3.78,3.33,3.22,2.61,2.39,2.91,2.22,1.41,1.46,1.34,1.34,1.15,1.37,1.07,0.95,1.37,0.95,1.15,1.39,1.01,0.98,1.17,0.97,0.92,0.79,0.82,0.0,0.61,0.78,0.57,0.72,0.72,0.63,0.57,0.65,0.5,0.6,0.71,0.58,0.43,0.36,0.29,0.45,0.45,0.45,0.48,0.51,0.44,0.38,0.45,0.39,0.52,0.39,0.53,0.35,0.31,0.39,0.4,0.38,0.41,0.3,0.48,0.5,0.23,0.33,0.27,0.38,0.31,0.26,0.31,0.29,0.3,0.3,0.38,0.26,0.27,0.21,0.39,0.31,0.22,0.25,0.25,0.25,0.24,0.26,0.27,0.22,0.23,0.22,0.25,0.21,0.17,0.24,0.19,0.16,0.2,0.12,0.16,0.17,0.18,0.13,0.13,0.12,0.1,0.01,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
09/29/2021,9.22,7.73,7.23,5.17,3.78,3.33,3.22,2.61,2.39,2.91,2.22,1.41,1.46,1.34,1.34,1.15,1.37,1.07,0.95,1.37,0.95,1.15,1.39,1.01,0.98,1.17,0.97,0.92,0.79,0.82,0.0,0.61,0.78,0.57,0.72,0.72,0.63,0.57,0.65,0.5,0.6,0.71,0.58,0.43,0.36,0.29,0.45,0.45,0.45,0.48,0.51,0.44,0.38,0.45,0.39,0.52,0.39,0.53,0.35,0.31,0.39,0.4,0.38,0.41,0.3,0.48,0.5,0.23,0.33,0.27,0.38,0.31,0.26,0.31,0.29,0.3,0.3,0.38,0.26,0.27,0.21,0.39,0.31,0.22,0.25,0.25,0.25,0.24,0.26,0.27,0.22,0.23,0.22,0.25,0.21,0.17,0.24,0.19,0.16,0.2,0.12,0.16,0.17,0.18,0.13,0.13,0.12,0.1,0.01,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
09/30/2021,9.22,7.73,7.23,5.17,3.78,3.33,3.22,2.61,2.39,2.91,2.22,1.41,1.46,1.34,1.34,1.15,1.37,1.07,0.95,1.37,0.95,1.15,1.39,1.01,0.98,1.17,0.97,0.92,0.79,0.82,0.0,0.61,0.78,0.57,0.72,0.72,0.63,0.57,0.65,0.5,0.6,0.71,0.58,0.43,0.36,0.29,0.45,0.45,0.45,0.48,0.51,0.44,0.38,0.45,0.39,0.52,0.39,0.53,0.35,0.31,0.39,0.4,0.38,0.41,0.3,0.48,0.5,0.23,0.33,0.27,0.38,0.31,0.26,0.31,0.29,0.3,0.3,0.38,0.26,0.27,0.21,0.39,0.31,0.22,0.25,0.25,0.25,0.24,0.26,0.27,0.22,0.23,0.22,0.25,0.21,0.17,0.24,0.19,0.16,0.2,0.12,0.16,0.17,0.18,0.13,0.13,0.12,0.1,0.01,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
10/01/2021,9.22,7.73,7.23,5.17,3.78,3.33,3.22,2.61,2.39,2.91,2.22,1.41,1.46,1.34,1.34,1.15,1.37,1.07,0.95,1.37,0.95,1.15,1.39,1.01,0.98,1.17,0.97,0.92,0.79,0.82,0.0,0.61,0.78,0.57,0.72,0.72,0.63,0.57,0.65,0.5,0.6,0.71,0.58,0.43,0.36,0.29,0.45,0.45,0.45,0.48,0.51,0.44,0.38,0.45,0.39,0.52,0.39,0.53,0.35,0.31,0.39,0.4,0.38,0.41,0.3,0.48,0.5,0.23,0.33,0.27,0.38,0.31,0.26,0.31,0.29,0.3,0.3,0.38,0.26,0.27,0.21,0.39,0.31,0.22,0.25,0.25,0.25,0.24,0.26,0.27,0.22,0.23,0.22,0.25,0.21,0.17,0.24,0.19,0.16,0.2,0.12,0.16,0.17,0.18,0.13,0.13,0.12,0.1,0.01,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
10/04/2021,8.98,7.98,7.1,5.14,3.75,3.38,3.15,2.6,2.34,2.77,2.13,1.52,1.5,1.35,1.43,1.21,1.43,1.12,0.98,1.32,1.0,1.15,1.29,0.97,1.02,1.14,0.99,0.93,0.82,0.82,0.0,0.62,0.78,0.59,0.71,0.69,0.62,0.59,0.65,0.52,0.58,0.71,0.57,0.45,0.37,0.3,0.46,0.45,0.45,0.46,0.51,0.44,0.37,0.45,0.38,0.51,0.4,0.52,0.35,0.31,0.38,0.41,0.36,0.42,0.3,0.49,0.48,0.23,0.33,0.29,0.38,0.31,0.27,0.31,0.29,0.3,0.31,0.39,0.27,0.28,0.22,0.42,0.29,0.21,0.25,0.26,0.25,0.27,0.24,0.27,0.22,0.23,0.21,0.25,0.21,0.18,0.24,0.2,0.16,0.21,0.13,0.16,0.17,0.17,0.13,0.13,0.12,0.1,0.01,0.0,0.0,0.05,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
10/05/2021,8.89,8.02,7.05,5.05,3.8,3.34,3.17,2.57,2.25,2.72,2.13,1.48,1.52,1.36,1.47,1.24,1.45,1.12,1.0,1.32,1.02,1.16,1.28,0.98,1.03,1.14,0.99,0.91,0.82,0.8,0.0,0.62,0.77,0.59,0.71,0.7,0.6,0.58,0.65,0.51,0.58,0.73,0.58,0.44,0.38,0.3,0.46,0.45,0.45,0.48,0.51,0.44,0.37,0.45,0.38,0.49,0.39,0.52,0.36,0.34,0.44,0.4,0.37,0.41,0.31,0.49,0.46,0.24,0.34,0.3,0.4,0.31,0.27,0.32,0.29,0.3,0.32,0.39,0.27,0.29,0.25,0.41,0.29,0.22,0.26,0.26,0.26,0.28,0.25,0.26,0.23,0.24,0.22,0.26,0.21,0.18,0.24,0.19,0.16,0.21,0.13,0.16,0.18,0.18,0.13,0.13,0.13,0.1,0.01,0.0,0.0,0.04,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
10/06/2021,8.89,8.02,7.05,5.05,3.8,3.34,3.17,2.57,2.25,2.72,2.13,1.48,1.52,1.36,1.47,1.24,1.45,1.12,1.0,1.32,1.02,1.16,1.28,0.98,1.03,1.14,0.99,0.91,0.82,0.8,0.0,0.62,0.77,0.59,0.71,0.7,0.6,0.58,0.65,0.51,0.58,0.73,0.58,0.44,0.38,0.3,0.46,0.45,0.45,0.48,0.51,0.44,0.37,0.45,0.38,0.49,0.39,0.52,0.36,0.34,0.44,0.4,0.37,0.41,0.31,0.49,0.46,0.24,0.34,0.3,0.4,0.31,0.27,0.32,0.29,0.3,0.32,0.39,0.27,0.29,0.25,0.41,0.29,0.22,0.26,0.26,0.26,0.28,0.25,0.26,0.23,0.24,0.22,0.26,0.21,0.18,0.24,0.19,0.16,0.21,0.13,0.16,0.18,0.18,0.13,0.13,0.13,0.1,0.01,0.0,0.0,0.04,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
10/07/2021,8.89,8.02,7.05,5.05,3.8,3.34,3.17,2.57,2.25,2.72,2.13,1.48,1.52,1.36,1.47,1.24,1.45,1.12,1.0,1.32,1.02,1.16,1.28,0.98,1.03,1.14,0.99,0.91,0.82,0.8,0.0,0.62,0.77,0.59,0.71,0.7,0.6,0.58,0.65,0.51,0.58,0.73,0.58,0.44,0.38,0.3,0.46,0.45,0.45,0.48,0.51,0.44,0.37,0.45,0.38,0.49,0.39,0.52,0.36,0.34,0.44,0.4,0.37,0.41,0.31,0.49,0.46,0.24,0.34,0.3,0.4,0.31,0.27,0.32,0.29,0.3,0.32,0.39,0.27,0.29,0.25,0.41,0.29,0.22,0.26,0.26,0.26,0.28,0.25,0.26,0.23,0.24,0.22,0.26,0.21,0.18,0.24,0.19,0.16,0.21,0.13,0.16,0.18,0.18,0.13,0.13,0.13,0.1,0.01,0.0,0.0,0.04,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
