,VGR,BGS,KTB,RCII,CMP,SJI,CMC,GEF,MED,AVA,MCY,CBT,BIG,PDCO,NAVI,BKE,TRN,TDS,JW.A,UVV,AROC,DLX,NUS,HCSG,RGR,NSA,CWT,OTTR,MATX,MWA,ISBC,NWN,FUL,MC,KRO,HNI,GCMG,ANAT,VSH,CVA,MGEE,SWM,MANT,KALU,PZZA,SSTK,FRG,BDN,MLHR,ABM,PRGS,ASB,MGRC,WMK,CPK,IDCC,PBI,KW,CSGS,ILPT,BRC,CATY,FHI,STRA,WMG,RILY,FCPT,UNIT,FFBC,WRI,JACK,OPI,EPRT,HEES,SBGI,MLI,BKU,GBX,SCL,PDM,BGFV,CXP,SCS,NWBI,MNRO,SFNC,CVBF,WSBC,EPC,SNDR,FULT,GES,ONB,GTY,KFY,FIX,PFS,GVA,LZB,ETH,HVT,WWW,CTRE,SFBS,FSS,BMI,COLB,MATW,HOPE,WRE,SCHN,NHC,PGRE,CORE,AUB,SJW,PSMT,B,GHC,SHEN,SWCH,IBOC,RUSHA,WAFD,HLNE,WD,GIC,BXS,SAFT,LTC,ANDE,BCC,ALX,CAI,WWE,SPTN,SASR,MOG.A,EBF,DEA,AIN,PRK,NP,NPO,FWRD,MNR,GPI,PATK,LNN,APOG,SXC,UTL,UCBI,SMP,WABC,SCHL,IOSP,NVEC,AAT,CFFN,BANR,TOWN,KFRC,HTH,LMNX,INT,TRMK,BHE,FIBK,FRME,ACCO,PETS,WHD,PLOW,TR,EVTC,ADTN,IBTX,INDB,FBP,XPER,CAL,CHCO,GOOD,RNST,GFF,MEI,IRT,SWBI,NXRT,STC,BFS,BUSE,MYE,BPYU,CWH,FCF,KAI,ABCB,SSP,MSEX,AZZ,VRS,IMKTA,CSR,GLT,LKFN,SITC,RGP,WGO,DCOM,PIPR,HWKN,CADE,ETD,AMSWA,FCFS,ARCB,VBTX,FLMN,MLKN,SYBT,HLIO,COKE,SBSI,NBTB,SUM
09/21/2021,1.54,1.58,1.43,1.44,1.27,1.02,1.1,1.13,0.8,0.96,0.83,0.8,0.63,0.84,0.96,0.63,0.76,0.65,0.7,0.61,0.65,0.57,0.54,0.53,0.58,0.69,0.6,0.65,0.72,0.6,0.55,0.48,0.49,0.57,0.47,0.44,0.55,0.61,0.45,0.55,0.48,0.41,0.41,0.42,0.57,0.55,0.46,0.46,0.4,0.46,0.43,0.45,0.38,0.46,0.46,0.4,0.35,0.44,0.43,0.42,0.37,0.42,0.36,0.37,0.44,0.3,0.38,0.48,0.37,0.0,0.34,0.33,0.4,0.4,0.34,0.35,0.34,0.36,0.32,0.33,0.34,0.38,0.32,0.32,0.29,0.32,0.31,0.29,0.27,0.32,0.3,0.27,0.3,0.3,0.32,0.28,0.3,0.3,0.28,0.0,0.25,0.3,0.28,0.33,0.29,0.3,0.26,0.28,0.28,0.31,0.24,0.28,0.25,0.0,0.27,0.29,0.25,0.24,0.25,0.0,0.35,0.25,0.27,0.27,0.25,0.28,0.27,0.27,0.27,0.22,0.25,0.24,0.25,0.25,0.24,0.27,0.25,0.23,0.21,0.24,0.21,0.25,0.22,0.21,0.22,0.25,0.27,0.26,0.22,0.24,0.21,0.2,0.21,0.24,0.22,0.22,0.21,0.21,0.23,0.21,0.22,0.21,0.21,0.19,0.0,0.23,0.21,0.21,0.19,0.2,0.21,0.17,0.18,0.19,0.19,0.21,0.2,0.18,0.19,0.21,0.18,0.0,0.19,0.18,0.0,0.19,0.0,0.21,0.0,0.21,0.2,0.19,0.17,0.17,0.0,0.18,0.0,0.22,0.0,0.0,0.22,0.0,0.19,0.19,0.21,0.17,0.19,0.18,0.18,0.0,0.0,0.0,0.0,0.19,0.27,0.0,0.18,0.18,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.82000000000001
09/22/2021,1.54,1.58,1.43,1.44,1.27,1.02,1.1,1.13,0.8,0.96,0.83,0.8,0.63,0.84,0.96,0.63,0.76,0.65,0.7,0.61,0.65,0.57,0.54,0.53,0.58,0.69,0.6,0.65,0.72,0.6,0.55,0.48,0.49,0.57,0.47,0.44,0.55,0.61,0.45,0.55,0.48,0.41,0.41,0.42,0.57,0.55,0.46,0.46,0.4,0.46,0.43,0.45,0.38,0.46,0.46,0.4,0.35,0.44,0.43,0.42,0.37,0.42,0.36,0.37,0.44,0.3,0.38,0.48,0.37,0.0,0.34,0.33,0.4,0.4,0.34,0.35,0.34,0.36,0.32,0.33,0.34,0.38,0.32,0.32,0.29,0.32,0.31,0.29,0.27,0.32,0.3,0.27,0.3,0.3,0.32,0.28,0.3,0.3,0.28,0.0,0.25,0.3,0.28,0.33,0.29,0.3,0.26,0.28,0.28,0.31,0.24,0.28,0.25,0.0,0.27,0.29,0.25,0.24,0.25,0.0,0.35,0.25,0.27,0.27,0.25,0.28,0.27,0.27,0.27,0.22,0.25,0.24,0.25,0.25,0.24,0.27,0.25,0.23,0.21,0.24,0.21,0.25,0.22,0.21,0.22,0.25,0.27,0.26,0.22,0.24,0.21,0.2,0.21,0.24,0.22,0.22,0.21,0.21,0.23,0.21,0.22,0.21,0.21,0.19,0.0,0.23,0.21,0.21,0.19,0.2,0.21,0.17,0.18,0.19,0.19,0.21,0.2,0.18,0.19,0.21,0.18,0.0,0.19,0.18,0.0,0.19,0.0,0.21,0.0,0.21,0.2,0.19,0.17,0.17,0.0,0.18,0.0,0.22,0.0,0.0,0.22,0.0,0.19,0.19,0.21,0.17,0.19,0.18,0.18,0.0,0.0,0.0,0.0,0.19,0.27,0.0,0.18,0.18,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.82000000000001
09/23/2021,1.54,1.58,1.43,1.44,1.27,1.02,1.1,1.13,0.8,0.96,0.83,0.8,0.63,0.84,0.96,0.63,0.76,0.65,0.7,0.61,0.65,0.57,0.54,0.53,0.58,0.69,0.6,0.65,0.72,0.6,0.55,0.48,0.49,0.57,0.47,0.44,0.55,0.61,0.45,0.55,0.48,0.41,0.41,0.42,0.57,0.55,0.46,0.46,0.4,0.46,0.43,0.45,0.38,0.46,0.46,0.4,0.35,0.44,0.43,0.42,0.37,0.42,0.36,0.37,0.44,0.3,0.38,0.48,0.37,0.0,0.34,0.33,0.4,0.4,0.34,0.35,0.34,0.36,0.32,0.33,0.34,0.38,0.32,0.32,0.29,0.32,0.31,0.29,0.27,0.32,0.3,0.27,0.3,0.3,0.32,0.28,0.3,0.3,0.28,0.0,0.25,0.3,0.28,0.33,0.29,0.3,0.26,0.28,0.28,0.31,0.24,0.28,0.25,0.0,0.27,0.29,0.25,0.24,0.25,0.0,0.35,0.25,0.27,0.27,0.25,0.28,0.27,0.27,0.27,0.22,0.25,0.24,0.25,0.25,0.24,0.27,0.25,0.23,0.21,0.24,0.21,0.25,0.22,0.21,0.22,0.25,0.27,0.26,0.22,0.24,0.21,0.2,0.21,0.24,0.22,0.22,0.21,0.21,0.23,0.21,0.22,0.21,0.21,0.19,0.0,0.23,0.21,0.21,0.19,0.2,0.21,0.17,0.18,0.19,0.19,0.21,0.2,0.18,0.19,0.21,0.18,0.0,0.19,0.18,0.0,0.19,0.0,0.21,0.0,0.21,0.2,0.19,0.17,0.17,0.0,0.18,0.0,0.22,0.0,0.0,0.22,0.0,0.19,0.19,0.21,0.17,0.19,0.18,0.18,0.0,0.0,0.0,0.0,0.19,0.27,0.0,0.18,0.18,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.82000000000001
09/24/2021,1.54,1.6,1.39,1.43,1.22,1.03,1.11,1.14,0.8,0.97,0.84,0.79,0.63,0.83,0.94,0.63,0.77,0.64,0.7,0.61,0.64,0.57,0.54,0.53,0.59,0.7,0.61,0.65,0.7,0.59,0.54,0.49,0.5,0.56,0.46,0.44,0.54,0.62,0.45,0.56,0.48,0.41,0.41,0.42,0.58,0.55,0.46,0.46,0.4,0.46,0.43,0.45,0.38,0.45,0.46,0.41,0.35,0.45,0.43,0.43,0.37,0.41,0.35,0.37,0.44,0.29,0.38,0.49,0.37,0.0,0.34,0.33,0.4,0.39,0.33,0.36,0.33,0.36,0.33,0.33,0.35,0.38,0.32,0.32,0.3,0.32,0.31,0.29,0.27,0.33,0.3,0.27,0.3,0.31,0.32,0.28,0.3,0.3,0.28,0.0,0.25,0.29,0.27,0.32,0.29,0.3,0.26,0.28,0.28,0.31,0.24,0.28,0.25,0.0,0.27,0.29,0.25,0.24,0.26,0.0,0.34,0.26,0.27,0.28,0.25,0.28,0.27,0.27,0.26,0.23,0.25,0.23,0.25,0.25,0.24,0.28,0.24,0.23,0.21,0.25,0.21,0.24,0.22,0.21,0.22,0.25,0.27,0.26,0.22,0.24,0.2,0.21,0.21,0.24,0.22,0.21,0.21,0.21,0.23,0.21,0.22,0.21,0.21,0.19,0.0,0.22,0.21,0.21,0.19,0.2,0.21,0.18,0.18,0.18,0.19,0.21,0.2,0.18,0.19,0.21,0.18,0.0,0.19,0.18,0.0,0.19,0.0,0.21,0.0,0.21,0.2,0.2,0.17,0.18,0.0,0.18,0.0,0.22,0.0,0.0,0.23,0.0,0.2,0.19,0.22,0.18,0.19,0.18,0.19,0.0,0.0,0.0,0.0,0.19,0.28,0.17,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.82000000000001
09/27/2021,1.55,1.58,1.4,1.45,1.24,0.99,1.14,1.17,0.75,0.93,0.82,0.8,0.62,0.81,0.9,0.66,0.77,0.64,0.69,0.61,0.65,0.56,0.51,0.51,0.59,0.69,0.61,0.66,0.7,0.59,0.56,0.47,0.53,0.58,0.46,0.44,0.56,0.61,0.44,0.55,0.48,0.41,0.4,0.41,0.57,0.54,0.45,0.46,0.39,0.46,0.43,0.46,0.39,0.45,0.45,0.41,0.37,0.45,0.42,0.42,0.38,0.42,0.36,0.37,0.48,0.3,0.38,0.47,0.37,0.0,0.35,0.34,0.39,0.41,0.33,0.35,0.35,0.36,0.32,0.33,0.36,0.38,0.3,0.32,0.31,0.32,0.31,0.29,0.27,0.34,0.31,0.27,0.31,0.29,0.33,0.29,0.31,0.3,0.28,0.0,0.26,0.3,0.27,0.35,0.29,0.31,0.27,0.28,0.28,0.31,0.24,0.28,0.25,0.0,0.27,0.29,0.25,0.23,0.25,0.0,0.34,0.26,0.28,0.27,0.25,0.28,0.27,0.28,0.26,0.22,0.25,0.24,0.25,0.25,0.24,0.27,0.24,0.23,0.21,0.24,0.21,0.25,0.22,0.21,0.23,0.25,0.29,0.26,0.22,0.22,0.2,0.2,0.22,0.24,0.22,0.22,0.21,0.21,0.23,0.21,0.22,0.22,0.21,0.2,0.0,0.23,0.22,0.21,0.19,0.2,0.21,0.18,0.19,0.18,0.18,0.21,0.2,0.18,0.19,0.22,0.18,0.0,0.19,0.18,0.0,0.18,0.0,0.21,0.0,0.21,0.2,0.19,0.18,0.18,0.0,0.19,0.0,0.22,0.0,0.0,0.22,0.0,0.2,0.19,0.22,0.18,0.19,0.18,0.19,0.0,0.0,0.18,0.0,0.19,0.27,0.0,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.91
09/28/2021,1.53,1.57,1.38,1.39,1.26,0.97,1.13,1.16,0.74,0.94,0.81,0.8,0.62,0.81,0.91,0.66,0.77,0.63,0.69,0.61,0.64,0.55,0.51,0.51,0.59,0.68,0.61,0.66,0.7,0.59,0.56,0.47,0.53,0.58,0.45,0.43,0.56,0.61,0.45,0.55,0.48,0.42,0.4,0.41,0.57,0.54,0.45,0.46,0.39,0.46,0.5,0.47,0.39,0.45,0.45,0.41,0.37,0.45,0.43,0.42,0.38,0.43,0.36,0.37,0.48,0.29,0.38,0.47,0.38,0.0,0.35,0.34,0.39,0.41,0.37,0.35,0.35,0.36,0.32,0.33,0.35,0.37,0.3,0.33,0.31,0.33,0.31,0.29,0.27,0.34,0.31,0.27,0.31,0.29,0.33,0.29,0.31,0.3,0.27,0.0,0.26,0.29,0.26,0.35,0.29,0.31,0.28,0.28,0.29,0.31,0.24,0.28,0.25,0.0,0.28,0.29,0.24,0.23,0.25,0.0,0.34,0.26,0.28,0.28,0.25,0.28,0.28,0.28,0.26,0.21,0.26,0.24,0.25,0.25,0.24,0.28,0.24,0.23,0.21,0.24,0.21,0.25,0.22,0.21,0.23,0.25,0.29,0.26,0.22,0.22,0.2,0.2,0.22,0.24,0.22,0.21,0.21,0.21,0.23,0.22,0.22,0.22,0.22,0.2,0.0,0.22,0.22,0.21,0.19,0.2,0.21,0.0,0.18,0.18,0.18,0.21,0.2,0.19,0.19,0.22,0.18,0.0,0.19,0.18,0.0,0.18,0.0,0.21,0.0,0.21,0.2,0.19,0.18,0.17,0.0,0.18,0.0,0.22,0.18,0.0,0.22,0.0,0.21,0.19,0.22,0.18,0.19,0.18,0.19,0.0,0.0,0.18,0.0,0.19,0.28,0.0,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.89999999999999
09/29/2021,1.53,1.57,1.38,1.39,1.26,0.97,1.13,1.16,0.74,0.94,0.81,0.8,0.62,0.81,0.91,0.66,0.77,0.63,0.69,0.61,0.64,0.55,0.51,0.51,0.59,0.68,0.61,0.66,0.7,0.59,0.56,0.47,0.53,0.58,0.45,0.43,0.56,0.61,0.45,0.55,0.48,0.42,0.4,0.41,0.57,0.54,0.45,0.46,0.39,0.46,0.5,0.47,0.39,0.45,0.45,0.41,0.37,0.45,0.43,0.42,0.38,0.43,0.36,0.37,0.48,0.29,0.38,0.47,0.38,0.0,0.35,0.34,0.39,0.41,0.37,0.35,0.35,0.36,0.32,0.33,0.35,0.37,0.3,0.33,0.31,0.33,0.31,0.29,0.27,0.34,0.31,0.27,0.31,0.29,0.33,0.29,0.31,0.3,0.27,0.0,0.26,0.29,0.26,0.35,0.29,0.31,0.28,0.28,0.29,0.31,0.24,0.28,0.25,0.0,0.28,0.29,0.24,0.23,0.25,0.0,0.34,0.26,0.28,0.28,0.25,0.28,0.28,0.28,0.26,0.21,0.26,0.24,0.25,0.25,0.24,0.28,0.24,0.23,0.21,0.24,0.21,0.25,0.22,0.21,0.23,0.25,0.29,0.26,0.22,0.22,0.2,0.2,0.22,0.24,0.22,0.21,0.21,0.21,0.23,0.22,0.22,0.22,0.22,0.2,0.0,0.22,0.22,0.21,0.19,0.2,0.21,0.0,0.18,0.18,0.18,0.21,0.2,0.19,0.19,0.22,0.18,0.0,0.19,0.18,0.0,0.18,0.0,0.21,0.0,0.21,0.2,0.19,0.18,0.17,0.0,0.18,0.0,0.22,0.18,0.0,0.22,0.0,0.21,0.19,0.22,0.18,0.19,0.18,0.19,0.0,0.0,0.18,0.0,0.19,0.28,0.0,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.89999999999999
09/30/2021,1.53,1.57,1.38,1.39,1.26,0.97,1.13,1.16,0.74,0.94,0.81,0.8,0.62,0.81,0.91,0.66,0.77,0.63,0.69,0.61,0.64,0.55,0.51,0.51,0.59,0.68,0.61,0.66,0.7,0.59,0.56,0.47,0.53,0.58,0.45,0.43,0.56,0.61,0.45,0.55,0.48,0.42,0.4,0.41,0.57,0.54,0.45,0.46,0.39,0.46,0.5,0.47,0.39,0.45,0.45,0.41,0.37,0.45,0.43,0.42,0.38,0.43,0.36,0.37,0.48,0.29,0.38,0.47,0.38,0.0,0.35,0.34,0.39,0.41,0.37,0.35,0.35,0.36,0.32,0.33,0.35,0.37,0.3,0.33,0.31,0.33,0.31,0.29,0.27,0.34,0.31,0.27,0.31,0.29,0.33,0.29,0.31,0.3,0.27,0.0,0.26,0.29,0.26,0.35,0.29,0.31,0.28,0.28,0.29,0.31,0.24,0.28,0.25,0.0,0.28,0.29,0.24,0.23,0.25,0.0,0.34,0.26,0.28,0.28,0.25,0.28,0.28,0.28,0.26,0.21,0.26,0.24,0.25,0.25,0.24,0.28,0.24,0.23,0.21,0.24,0.21,0.25,0.22,0.21,0.23,0.25,0.29,0.26,0.22,0.22,0.2,0.2,0.22,0.24,0.22,0.21,0.21,0.21,0.23,0.22,0.22,0.22,0.22,0.2,0.0,0.22,0.22,0.21,0.19,0.2,0.21,0.0,0.18,0.18,0.18,0.21,0.2,0.19,0.19,0.22,0.18,0.0,0.19,0.18,0.0,0.18,0.0,0.21,0.0,0.21,0.2,0.19,0.18,0.17,0.0,0.18,0.0,0.22,0.18,0.0,0.22,0.0,0.21,0.19,0.22,0.18,0.19,0.18,0.19,0.0,0.0,0.18,0.0,0.19,0.28,0.0,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.89999999999999
10/01/2021,1.55,1.58,1.42,1.38,1.26,0.95,1.15,1.17,0.75,0.93,0.8,0.8,0.64,0.8,0.92,0.67,0.78,0.63,0.67,0.61,0.66,0.55,0.51,0.51,0.59,0.65,0.59,0.66,0.7,0.59,0.58,0.46,0.52,0.58,0.46,0.43,0.55,0.6,0.45,0.54,0.47,0.42,0.4,0.41,0.56,0.53,0.47,0.45,0.38,0.46,0.47,0.47,0.39,0.45,0.44,0.4,0.37,0.44,0.42,0.41,0.37,0.43,0.36,0.37,0.47,0.3,0.36,0.45,0.38,0.0,0.34,0.33,0.38,0.41,0.37,0.35,0.35,0.36,0.32,0.32,0.35,0.37,0.3,0.33,0.31,0.33,0.32,0.3,0.27,0.34,0.32,0.27,0.31,0.28,0.32,0.29,0.31,0.3,0.28,0.0,0.25,0.28,0.25,0.35,0.28,0.31,0.29,0.28,0.29,0.3,0.25,0.28,0.26,0.0,0.28,0.28,0.24,0.23,0.25,0.0,0.32,0.26,0.28,0.28,0.25,0.28,0.27,0.28,0.26,0.21,0.26,0.24,0.25,0.24,0.24,0.28,0.25,0.23,0.21,0.23,0.21,0.25,0.22,0.21,0.22,0.24,0.29,0.26,0.22,0.23,0.2,0.19,0.23,0.24,0.22,0.21,0.21,0.2,0.22,0.22,0.22,0.22,0.21,0.2,0.0,0.23,0.22,0.21,0.2,0.21,0.21,0.18,0.19,0.18,0.18,0.21,0.2,0.19,0.2,0.23,0.18,0.0,0.19,0.17,0.0,0.19,0.0,0.21,0.0,0.21,0.2,0.19,0.18,0.0,0.0,0.19,0.17,0.22,0.18,0.0,0.21,0.0,0.22,0.19,0.21,0.17,0.2,0.0,0.19,0.0,0.0,0.18,0.0,0.19,0.28,0.0,0.0,0.19,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.71
10/04/2021,1.59,1.61,1.43,1.33,1.27,0.96,1.12,1.19,0.71,0.94,0.81,0.81,0.63,0.82,0.77,0.67,0.78,0.65,0.65,0.62,0.67,0.56,0.5,0.52,0.58,0.66,0.6,0.66,0.69,0.59,0.59,0.47,0.53,0.58,0.46,0.44,0.54,0.61,0.43,0.54,0.47,0.42,0.41,0.41,0.56,0.51,0.47,0.44,0.38,0.47,0.45,0.47,0.39,0.46,0.44,0.39,0.37,0.44,0.43,0.41,0.38,0.43,0.37,0.36,0.44,0.29,0.37,0.46,0.38,0.0,0.33,0.33,0.38,0.4,0.36,0.35,0.35,0.36,0.33,0.33,0.34,0.37,0.31,0.34,0.3,0.33,0.32,0.31,0.28,0.34,0.32,0.27,0.32,0.29,0.32,0.29,0.32,0.3,0.28,0.0,0.25,0.28,0.25,0.36,0.28,0.31,0.29,0.28,0.29,0.3,0.25,0.28,0.26,0.0,0.28,0.29,0.24,0.23,0.25,0.0,0.33,0.26,0.28,0.28,0.24,0.28,0.27,0.28,0.26,0.21,0.26,0.24,0.25,0.24,0.24,0.29,0.26,0.22,0.22,0.24,0.21,0.26,0.23,0.21,0.22,0.25,0.3,0.27,0.22,0.22,0.2,0.19,0.24,0.24,0.22,0.22,0.21,0.2,0.22,0.22,0.23,0.22,0.21,0.2,0.0,0.23,0.23,0.2,0.2,0.21,0.21,0.18,0.19,0.18,0.18,0.21,0.19,0.19,0.2,0.21,0.0,0.0,0.2,0.18,0.0,0.19,0.0,0.21,0.0,0.21,0.21,0.19,0.18,0.0,0.0,0.19,0.18,0.21,0.18,0.0,0.21,0.0,0.21,0.19,0.21,0.18,0.2,0.17,0.19,0.17,0.0,0.0,0.0,0.19,0.28,0.0,0.0,0.18,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.76
10/05/2021,1.64,1.56,1.33,1.29,1.32,0.93,1.12,1.2,0.69,0.92,0.8,0.81,0.56,0.83,0.77,0.62,0.78,0.64,0.64,0.62,0.68,0.56,0.51,0.52,0.59,0.64,0.6,0.66,0.7,0.57,0.59,0.46,0.52,0.59,0.46,0.44,0.55,0.61,0.44,0.54,0.46,0.42,0.41,0.41,0.56,0.52,0.45,0.45,0.38,0.48,0.46,0.48,0.39,0.45,0.45,0.4,0.37,0.44,0.43,0.42,0.37,0.44,0.37,0.37,0.48,0.3,0.37,0.45,0.39,0.0,0.33,0.34,0.38,0.41,0.36,0.35,0.36,0.37,0.33,0.34,0.32,0.37,0.3,0.34,0.29,0.34,0.32,0.32,0.27,0.33,0.32,0.26,0.32,0.29,0.32,0.29,0.32,0.3,0.27,0.0,0.24,0.27,0.25,0.36,0.28,0.3,0.31,0.28,0.3,0.31,0.26,0.28,0.26,0.0,0.29,0.28,0.23,0.23,0.25,0.0,0.33,0.27,0.28,0.29,0.24,0.29,0.28,0.29,0.26,0.21,0.26,0.24,0.25,0.25,0.24,0.29,0.26,0.23,0.22,0.23,0.21,0.26,0.23,0.22,0.21,0.25,0.28,0.28,0.22,0.22,0.21,0.19,0.24,0.24,0.23,0.23,0.21,0.2,0.22,0.22,0.23,0.23,0.21,0.2,0.0,0.21,0.22,0.21,0.2,0.21,0.21,0.0,0.2,0.19,0.18,0.21,0.19,0.19,0.21,0.22,0.0,0.0,0.2,0.18,0.0,0.2,0.0,0.21,0.0,0.21,0.21,0.2,0.19,0.0,0.0,0.19,0.18,0.21,0.18,0.0,0.21,0.0,0.21,0.19,0.21,0.0,0.21,0.18,0.19,0.18,0.17,0.17,0.0,0.2,0.26,0.0,0.0,0.2,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.74000000000001
10/06/2021,1.64,1.56,1.33,1.29,1.32,0.93,1.12,1.2,0.69,0.92,0.8,0.81,0.56,0.83,0.77,0.62,0.78,0.64,0.64,0.62,0.68,0.56,0.51,0.52,0.59,0.64,0.6,0.66,0.7,0.57,0.59,0.46,0.52,0.59,0.46,0.44,0.55,0.61,0.44,0.54,0.46,0.42,0.41,0.41,0.56,0.52,0.45,0.45,0.38,0.48,0.46,0.48,0.39,0.45,0.45,0.4,0.37,0.44,0.43,0.42,0.37,0.44,0.37,0.37,0.48,0.3,0.37,0.45,0.39,0.0,0.33,0.34,0.38,0.41,0.36,0.35,0.36,0.37,0.33,0.34,0.32,0.37,0.3,0.34,0.29,0.34,0.32,0.32,0.27,0.33,0.32,0.26,0.32,0.29,0.32,0.29,0.32,0.3,0.27,0.0,0.24,0.27,0.25,0.36,0.28,0.3,0.31,0.28,0.3,0.31,0.26,0.28,0.26,0.0,0.29,0.28,0.23,0.23,0.25,0.0,0.33,0.27,0.28,0.29,0.24,0.29,0.28,0.29,0.26,0.21,0.26,0.24,0.25,0.25,0.24,0.29,0.26,0.23,0.22,0.23,0.21,0.26,0.23,0.22,0.21,0.25,0.28,0.28,0.22,0.22,0.21,0.19,0.24,0.24,0.23,0.23,0.21,0.2,0.22,0.22,0.23,0.23,0.21,0.2,0.0,0.21,0.22,0.21,0.2,0.21,0.21,0.0,0.2,0.19,0.18,0.21,0.19,0.19,0.21,0.22,0.0,0.0,0.2,0.18,0.0,0.2,0.0,0.21,0.0,0.21,0.21,0.2,0.19,0.0,0.0,0.19,0.18,0.21,0.18,0.0,0.21,0.0,0.21,0.19,0.21,0.0,0.21,0.18,0.19,0.18,0.17,0.17,0.0,0.2,0.26,0.0,0.0,0.2,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.74000000000001
10/07/2021,1.64,1.56,1.33,1.29,1.32,0.93,1.12,1.2,0.69,0.92,0.8,0.81,0.56,0.83,0.77,0.62,0.78,0.64,0.64,0.62,0.68,0.56,0.51,0.52,0.59,0.64,0.6,0.66,0.7,0.57,0.59,0.46,0.52,0.59,0.46,0.44,0.55,0.61,0.44,0.54,0.46,0.42,0.41,0.41,0.56,0.52,0.45,0.45,0.38,0.48,0.46,0.48,0.39,0.45,0.45,0.4,0.37,0.44,0.43,0.42,0.37,0.44,0.37,0.37,0.48,0.3,0.37,0.45,0.39,0.0,0.33,0.34,0.38,0.41,0.36,0.35,0.36,0.37,0.33,0.34,0.32,0.37,0.3,0.34,0.29,0.34,0.32,0.32,0.27,0.33,0.32,0.26,0.32,0.29,0.32,0.29,0.32,0.3,0.27,0.0,0.24,0.27,0.25,0.36,0.28,0.3,0.31,0.28,0.3,0.31,0.26,0.28,0.26,0.0,0.29,0.28,0.23,0.23,0.25,0.0,0.33,0.27,0.28,0.29,0.24,0.29,0.28,0.29,0.26,0.21,0.26,0.24,0.25,0.25,0.24,0.29,0.26,0.23,0.22,0.23,0.21,0.26,0.23,0.22,0.21,0.25,0.28,0.28,0.22,0.22,0.21,0.19,0.24,0.24,0.23,0.23,0.21,0.2,0.22,0.22,0.23,0.23,0.21,0.2,0.0,0.21,0.22,0.21,0.2,0.21,0.21,0.0,0.2,0.19,0.18,0.21,0.19,0.19,0.21,0.22,0.0,0.0,0.2,0.18,0.0,0.2,0.0,0.21,0.0,0.21,0.21,0.2,0.19,0.0,0.0,0.19,0.18,0.21,0.18,0.0,0.21,0.0,0.21,0.19,0.21,0.0,0.21,0.18,0.19,0.18,0.17,0.17,0.0,0.2,0.26,0.0,0.0,0.2,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.74000000000001
10/08/2021,1.64,1.56,1.33,1.29,1.31,0.97,1.13,1.21,0.67,0.94,0.8,0.8,0.56,0.83,0.75,0.64,0.78,0.64,0.64,0.64,0.69,0.56,0.5,0.51,0.58,0.64,0.6,0.67,0.69,0.57,0.59,0.47,0.52,0.6,0.46,0.44,0.54,0.61,0.43,0.55,0.47,0.42,0.41,0.4,0.55,0.51,0.45,0.45,0.37,0.48,0.45,0.48,0.39,0.45,0.46,0.39,0.36,0.44,0.44,0.42,0.37,0.43,0.37,0.37,0.47,0.29,0.37,0.46,0.39,0.0,0.33,0.34,0.38,0.42,0.36,0.35,0.36,0.37,0.33,0.33,0.32,0.37,0.3,0.34,0.29,0.34,0.32,0.32,0.27,0.33,0.32,0.26,0.32,0.29,0.33,0.29,0.32,0.3,0.26,0.0,0.24,0.27,0.25,0.35,0.29,0.3,0.31,0.28,0.3,0.31,0.26,0.27,0.26,0.0,0.29,0.29,0.24,0.23,0.25,0.0,0.32,0.27,0.29,0.29,0.24,0.29,0.28,0.28,0.26,0.21,0.26,0.23,0.25,0.24,0.24,0.29,0.26,0.23,0.22,0.24,0.21,0.25,0.23,0.22,0.22,0.25,0.28,0.27,0.22,0.22,0.21,0.19,0.24,0.25,0.22,0.23,0.21,0.2,0.22,0.22,0.23,0.23,0.21,0.2,0.0,0.21,0.23,0.2,0.2,0.21,0.21,0.0,0.21,0.19,0.18,0.21,0.19,0.19,0.21,0.22,0.0,0.0,0.2,0.18,0.0,0.19,0.0,0.21,0.0,0.21,0.21,0.2,0.19,0.0,0.0,0.19,0.18,0.2,0.18,0.0,0.21,0.0,0.2,0.19,0.21,0.0,0.21,0.18,0.19,0.18,0.18,0.18,0.0,0.2,0.27,0.0,0.0,0.2,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.72
