,AAPL,MSFT,GOOG,AMZN,FB,TSLA,NVDA,BRK.B,JPM,JNJ,UNH,V,PG,HD,PYPL,DIS,MA,ADBE,BAC,CMCSA,PFE,CSCO,NFLX,CRM,XOM,VZ,ABT,INTC,KO,NKE,TMO,PEP,ABBV,ACN,LLY,WMT,DHR,WFC,COST,AVGO,T,CVX,MDT,TXN,NEE,QCOM,LIN,ORCL,HON,MS,INTU,C,UNP,LOW,UPS,GS,BLK,AMD,RTX,AMGN,IBM,TGT,ISRG,AMAT,CAT,DE,GE,MMM,SCHW,CVS,CHTR,SPGI,AXP,ZTS,PLD,ANTM,BKNG,TJX,MO,SYK,ADP,LMT,MDLZ,LRCX,TMUS,CB,DUK,MU,FIS,PNC,MMC,EL,USB,COF,TFC,CSX,ADSK,COP,EW,CI,SHW,BDX,CME,FISV,REGN,ILMN,SO,ETN,ITW,ICE,CL,HCA,FDX,NSC,BSX,ATVI,GM,D,AON,EMR,ADI,MCO,APD,WM,NXPI,IDXX,PGR,ECL,DG,NOC,CMG,JCI,HUM,BIIB,A,VRTX,FCX,ALGN,F,TWTR,ROP,KLAC,TEL,SNPS,GPN,TROW,IQV,PSA,EXC,LHX,DOW,EBAY,TT,AIG,CARR,NEM,MET,GD,APH,AEP,INFO,ROST,CDNS,BK,APTV,ORLY,PRU,SRE,CTSH,RMD,ALL,EA,TRV,FTNT,MCHP,SYY,EOG,DD,SLB,DFS,PPG,PH,MPC,BAX,CNC,IFF,XLNX,NUE,XEL,ROK,PAYX,STZ,OTIS,AFL,MNST,GIS,MTD,WELL,KR,FRC,HPQ,n/a,WBA,CTAS,PXD,ADM,MRK,PM,BMY,MRNA,GILD,SPG,MSI,YUM,SIVB,AGPXX,PSX,KMI,STT,AMP,ENPH,ETSY,FAST,KEYS,DHI,DXCM,AZO,O,VRSK,MCK,PEP.,CHV.,4I1.,TRVC.,GE.,DUT.,PEO.,RME.,WST,ALS.,A4S.,WMB,CMI,AME,DVN,BLL,PEG,CTVA,AVB,OXY,VLO,DLTR,CCI,KMB,DLR,SUM
11/02/2021,6.55,7.15,4.95,0.0,2.22,2.38,1.82,1.58,1.48,1.23,1.24,1.02,0.98,1.11,0.0,0.86,0.82,0.89,1.05,0.68,0.69,0.68,0.0,0.83,0.78,0.63,0.64,0.57,0.62,0.62,0.69,0.63,0.63,0.64,0.59,0.59,0.55,0.63,0.61,0.62,0.51,0.63,0.45,0.5,0.46,0.44,0.48,0.49,0.45,0.44,0.49,0.42,0.46,0.47,0.44,0.41,0.39,0.0,0.39,0.35,0.32,0.37,0.36,0.36,0.32,0.31,0.34,0.31,0.36,0.34,0.27,0.32,0.34,0.29,0.3,0.31,0.28,0.23,0.23,0.25,0.28,0.24,0.25,0.24,0.2,0.25,0.22,0.23,0.19,0.25,0.24,0.22,0.24,0.21,0.25,0.24,0.0,0.29,0.2,0.21,0.22,0.19,0.24,0.17,0.19,0.17,0.18,0.19,0.2,0.22,0.18,0.19,0.17,0.21,0.17,0.18,0.2,0.17,0.21,0.17,0.26,0.19,0.19,0.18,0.16,0.16,0.16,0.15,0.15,0.16,0.14,0.15,0.17,0.12,0.13,0.14,0.17,0.12,0.19,0.13,0.15,0.16,0.14,0.14,0.12,0.14,0.14,0.14,0.14,0.14,0.12,0.15,0.13,0.14,0.12,0.12,0.14,0.13,0.13,0.12,0.14,0.12,0.14,0.14,0.14,0.12,0.13,0.11,0.12,0.11,0.11,0.12,0.12,0.13,0.12,0.12,0.15,0.11,0.14,0.11,0.11,0.11,0.12,0.0,0.12,0.11,0.13,0.0,0.0,0.11,0.12,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.11,0.13,0.1,0.64,0.42,0.38,0.27,0.23,0.14,0.12,0.11,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.04
11/03/2021,6.55,7.15,4.95,0.0,2.22,2.38,1.82,1.58,1.48,1.23,1.24,1.02,0.98,1.11,0.0,0.86,0.82,0.89,1.05,0.68,0.69,0.68,0.0,0.83,0.78,0.63,0.64,0.57,0.62,0.62,0.69,0.63,0.63,0.64,0.59,0.59,0.55,0.63,0.61,0.62,0.51,0.63,0.45,0.5,0.46,0.44,0.48,0.49,0.45,0.44,0.49,0.42,0.46,0.47,0.44,0.41,0.39,0.0,0.39,0.35,0.32,0.37,0.36,0.36,0.32,0.31,0.34,0.31,0.36,0.34,0.27,0.32,0.34,0.29,0.3,0.31,0.28,0.23,0.23,0.25,0.28,0.24,0.25,0.24,0.2,0.25,0.22,0.23,0.19,0.25,0.24,0.22,0.24,0.21,0.25,0.24,0.0,0.29,0.2,0.21,0.22,0.19,0.24,0.17,0.19,0.17,0.18,0.19,0.2,0.22,0.18,0.19,0.17,0.21,0.17,0.18,0.2,0.17,0.21,0.17,0.26,0.19,0.19,0.18,0.16,0.16,0.16,0.15,0.15,0.16,0.14,0.15,0.17,0.12,0.13,0.14,0.17,0.12,0.19,0.13,0.15,0.16,0.14,0.14,0.12,0.14,0.14,0.14,0.14,0.14,0.12,0.15,0.13,0.14,0.12,0.12,0.14,0.13,0.13,0.12,0.14,0.12,0.14,0.14,0.14,0.12,0.13,0.11,0.12,0.11,0.11,0.12,0.12,0.13,0.12,0.12,0.15,0.11,0.14,0.11,0.11,0.11,0.12,0.0,0.12,0.11,0.13,0.0,0.0,0.11,0.12,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.11,0.13,0.1,0.64,0.42,0.38,0.27,0.23,0.14,0.12,0.11,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.04
11/04/2021,6.55,7.15,4.95,0.0,2.22,2.38,1.82,1.58,1.48,1.23,1.24,1.02,0.98,1.11,0.0,0.86,0.82,0.89,1.05,0.68,0.69,0.68,0.0,0.83,0.78,0.63,0.64,0.57,0.62,0.62,0.69,0.63,0.63,0.64,0.59,0.59,0.55,0.63,0.61,0.62,0.51,0.63,0.45,0.5,0.46,0.44,0.48,0.49,0.45,0.44,0.49,0.42,0.46,0.47,0.44,0.41,0.39,0.0,0.39,0.35,0.32,0.37,0.36,0.36,0.32,0.31,0.34,0.31,0.36,0.34,0.27,0.32,0.34,0.29,0.3,0.31,0.28,0.23,0.23,0.25,0.28,0.24,0.25,0.24,0.2,0.25,0.22,0.23,0.19,0.25,0.24,0.22,0.24,0.21,0.25,0.24,0.0,0.29,0.2,0.21,0.22,0.19,0.24,0.17,0.19,0.17,0.18,0.19,0.2,0.22,0.18,0.19,0.17,0.21,0.17,0.18,0.2,0.17,0.21,0.17,0.26,0.19,0.19,0.18,0.16,0.16,0.16,0.15,0.15,0.16,0.14,0.15,0.17,0.12,0.13,0.14,0.17,0.12,0.19,0.13,0.15,0.16,0.14,0.14,0.12,0.14,0.14,0.14,0.14,0.14,0.12,0.15,0.13,0.14,0.12,0.12,0.14,0.13,0.13,0.12,0.14,0.12,0.14,0.14,0.14,0.12,0.13,0.11,0.12,0.11,0.11,0.12,0.12,0.13,0.12,0.12,0.15,0.11,0.14,0.11,0.11,0.11,0.12,0.0,0.12,0.11,0.13,0.0,0.0,0.11,0.12,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.11,0.13,0.1,0.64,0.42,0.38,0.27,0.23,0.14,0.12,0.11,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.04
11/05/2021,6.51,7.13,4.84,0.0,2.23,2.49,1.86,1.58,1.47,1.24,1.21,1.0,0.98,1.09,0.0,0.85,0.8,0.87,1.05,0.69,0.71,0.69,0.0,0.84,0.78,0.62,0.63,0.58,0.61,0.62,0.69,0.63,0.64,0.64,0.59,0.58,0.55,0.63,0.61,0.62,0.51,0.63,0.46,0.5,0.46,0.44,0.49,0.49,0.45,0.44,0.48,0.41,0.46,0.47,0.43,0.42,0.39,0.0,0.39,0.36,0.32,0.37,0.35,0.37,0.33,0.32,0.34,0.31,0.35,0.34,0.27,0.31,0.33,0.28,0.3,0.29,0.28,0.24,0.23,0.25,0.28,0.23,0.25,0.24,0.2,0.24,0.22,0.23,0.19,0.25,0.23,0.22,0.24,0.21,0.25,0.24,0.0,0.28,0.2,0.21,0.22,0.19,0.23,0.17,0.19,0.17,0.18,0.2,0.2,0.22,0.18,0.18,0.17,0.21,0.17,0.18,0.2,0.17,0.19,0.17,0.27,0.18,0.19,0.18,0.17,0.15,0.16,0.16,0.15,0.15,0.14,0.15,0.16,0.12,0.13,0.14,0.17,0.13,0.2,0.13,0.14,0.17,0.15,0.14,0.11,0.14,0.14,0.14,0.15,0.13,0.13,0.14,0.13,0.15,0.12,0.13,0.14,0.13,0.13,0.12,0.13,0.12,0.14,0.14,0.14,0.12,0.13,0.11,0.12,0.11,0.11,0.11,0.11,0.13,0.12,0.12,0.15,0.12,0.14,0.11,0.12,0.11,0.12,0.0,0.11,0.0,0.13,0.0,0.0,0.12,0.11,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.11,0.13,0.0,0.65,0.41,0.38,0.27,0.24,0.15,0.12,0.11,0.12,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.89
11/08/2021,6.49,7.13,4.88,0.0,2.26,2.59,2.08,1.56,1.44,1.22,1.21,0.99,0.98,1.09,0.0,0.85,0.81,0.9,1.02,0.68,0.68,0.68,0.0,0.84,0.77,0.6,0.63,0.57,0.61,0.64,0.68,0.63,0.63,0.65,0.61,0.58,0.53,0.61,0.62,0.63,0.49,0.62,0.45,0.5,0.45,0.51,0.49,0.48,0.45,0.42,0.48,0.4,0.44,0.47,0.43,0.4,0.39,0.0,0.38,0.35,0.31,0.36,0.35,0.39,0.32,0.31,0.33,0.3,0.35,0.35,0.27,0.31,0.33,0.28,0.3,0.29,0.28,0.25,0.23,0.25,0.27,0.24,0.25,0.25,0.21,0.24,0.22,0.23,0.19,0.25,0.23,0.22,0.24,0.21,0.25,0.23,0.0,0.28,0.2,0.2,0.22,0.19,0.23,0.17,0.19,0.17,0.18,0.2,0.2,0.21,0.18,0.18,0.17,0.2,0.17,0.15,0.21,0.17,0.18,0.17,0.27,0.17,0.19,0.18,0.17,0.15,0.16,0.16,0.15,0.15,0.14,0.15,0.16,0.12,0.13,0.15,0.16,0.13,0.21,0.12,0.14,0.18,0.15,0.14,0.11,0.14,0.14,0.14,0.14,0.13,0.12,0.14,0.12,0.14,0.12,0.12,0.14,0.12,0.13,0.12,0.13,0.12,0.14,0.14,0.14,0.12,0.12,0.11,0.12,0.1,0.0,0.12,0.11,0.13,0.13,0.12,0.15,0.12,0.14,0.11,0.11,0.12,0.12,0.0,0.12,0.0,0.14,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.11,0.12,0.1,0.65,0.41,0.38,0.22,0.24,0.16,0.12,0.11,0.12,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.84
11/09/2021,6.48,7.1,4.88,0.0,2.29,2.56,2.07,1.56,1.43,1.21,1.2,1.02,0.98,1.07,0.0,0.87,0.84,0.88,1.01,0.7,0.75,0.67,0.0,0.84,0.77,0.6,0.6,0.58,0.61,0.65,0.66,0.64,0.63,0.65,0.6,0.58,0.51,0.61,0.62,0.64,0.5,0.62,0.46,0.5,0.45,0.53,0.49,0.48,0.45,0.42,0.47,0.4,0.45,0.46,0.42,0.39,0.39,0.0,0.39,0.35,0.31,0.35,0.35,0.4,0.32,0.32,0.34,0.3,0.35,0.35,0.27,0.3,0.33,0.28,0.29,0.29,0.3,0.25,0.23,0.25,0.28,0.24,0.25,0.25,0.21,0.24,0.22,0.23,0.19,0.24,0.23,0.23,0.24,0.21,0.25,0.23,0.0,0.29,0.2,0.2,0.22,0.19,0.23,0.17,0.18,0.16,0.18,0.2,0.2,0.21,0.18,0.18,0.17,0.2,0.17,0.15,0.21,0.17,0.18,0.17,0.28,0.17,0.19,0.17,0.18,0.15,0.16,0.16,0.15,0.16,0.14,0.15,0.16,0.12,0.13,0.15,0.16,0.13,0.21,0.12,0.14,0.18,0.15,0.14,0.11,0.14,0.13,0.13,0.14,0.13,0.13,0.14,0.13,0.14,0.12,0.13,0.14,0.13,0.14,0.12,0.13,0.12,0.14,0.14,0.14,0.12,0.12,0.11,0.12,0.1,0.0,0.11,0.11,0.13,0.13,0.12,0.16,0.13,0.14,0.11,0.11,0.12,0.12,0.0,0.12,0.0,0.14,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.11,0.11,0.0,0.0,0.11,0.12,0.1,0.58,0.41,0.38,0.18,0.23,0.16,0.12,0.11,0.12,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.81
11/10/2021,6.48,7.1,4.88,0.0,2.29,2.56,2.07,1.56,1.43,1.21,1.2,1.02,0.98,1.07,0.0,0.87,0.84,0.88,1.01,0.7,0.75,0.67,0.0,0.84,0.77,0.6,0.6,0.58,0.61,0.65,0.66,0.64,0.63,0.65,0.6,0.58,0.51,0.61,0.62,0.64,0.5,0.62,0.46,0.5,0.45,0.53,0.49,0.48,0.45,0.42,0.47,0.4,0.45,0.46,0.42,0.39,0.39,0.0,0.39,0.35,0.31,0.35,0.35,0.4,0.32,0.32,0.34,0.3,0.35,0.35,0.27,0.3,0.33,0.28,0.29,0.29,0.3,0.25,0.23,0.25,0.28,0.24,0.25,0.25,0.21,0.24,0.22,0.23,0.19,0.24,0.23,0.23,0.24,0.21,0.25,0.23,0.0,0.29,0.2,0.2,0.22,0.19,0.23,0.17,0.18,0.16,0.18,0.2,0.2,0.21,0.18,0.18,0.17,0.2,0.17,0.15,0.21,0.17,0.18,0.17,0.28,0.17,0.19,0.17,0.18,0.15,0.16,0.16,0.15,0.16,0.14,0.15,0.16,0.12,0.13,0.15,0.16,0.13,0.21,0.12,0.14,0.18,0.15,0.14,0.11,0.14,0.13,0.13,0.14,0.13,0.13,0.14,0.13,0.14,0.12,0.13,0.14,0.13,0.14,0.12,0.13,0.12,0.14,0.14,0.14,0.12,0.12,0.11,0.12,0.1,0.0,0.11,0.11,0.13,0.13,0.12,0.16,0.13,0.14,0.11,0.11,0.12,0.12,0.0,0.12,0.0,0.14,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.11,0.11,0.0,0.0,0.11,0.12,0.1,0.58,0.41,0.38,0.18,0.23,0.16,0.12,0.11,0.12,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.81
11/11/2021,6.44,7.12,4.89,0.0,2.27,2.44,2.15,1.56,1.44,1.21,1.22,1.04,0.98,1.08,0.0,0.88,0.84,0.89,1.02,0.69,0.75,0.67,0.0,0.84,0.78,0.61,0.62,0.59,0.61,0.63,0.66,0.63,0.63,0.64,0.59,0.57,0.52,0.61,0.61,0.64,0.49,0.62,0.46,0.5,0.45,0.54,0.5,0.48,0.45,0.42,0.47,0.41,0.45,0.46,0.43,0.4,0.39,0.0,0.39,0.35,0.31,0.35,0.35,0.4,0.33,0.32,0.34,0.3,0.35,0.35,0.27,0.31,0.34,0.28,0.3,0.3,0.3,0.25,0.23,0.25,0.28,0.24,0.25,0.25,0.2,0.24,0.22,0.24,0.2,0.25,0.23,0.23,0.24,0.21,0.25,0.23,0.0,0.29,0.2,0.21,0.22,0.19,0.23,0.17,0.18,0.16,0.18,0.2,0.2,0.21,0.18,0.18,0.17,0.2,0.17,0.15,0.21,0.17,0.19,0.17,0.28,0.17,0.19,0.17,0.18,0.15,0.16,0.16,0.15,0.16,0.14,0.15,0.16,0.12,0.13,0.15,0.17,0.14,0.22,0.13,0.14,0.18,0.15,0.14,0.11,0.14,0.13,0.13,0.14,0.13,0.13,0.14,0.13,0.14,0.12,0.13,0.14,0.13,0.14,0.12,0.13,0.12,0.14,0.14,0.13,0.12,0.12,0.11,0.12,0.11,0.0,0.11,0.11,0.14,0.13,0.12,0.16,0.12,0.14,0.11,0.11,0.12,0.12,0.0,0.12,0.1,0.15,0.1,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.11,0.12,0.0,0.59,0.4,0.38,0.19,0.23,0.16,0.12,0.11,0.12,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
11/12/2021,6.48,7.13,4.9,0.0,2.26,2.16,2.14,1.56,1.44,1.21,1.23,1.01,0.98,1.09,0.0,0.87,0.83,0.9,1.01,0.7,0.73,0.68,0.0,0.85,0.79,0.61,0.62,0.58,0.61,0.64,0.66,0.63,0.63,0.65,0.59,0.58,0.52,0.6,0.62,0.64,0.49,0.63,0.46,0.5,0.45,0.54,0.5,0.48,0.46,0.42,0.47,0.4,0.45,0.46,0.43,0.39,0.39,0.0,0.4,0.35,0.31,0.36,0.35,0.41,0.33,0.32,0.35,0.31,0.35,0.34,0.27,0.31,0.34,0.29,0.3,0.3,0.3,0.25,0.23,0.25,0.28,0.24,0.25,0.26,0.2,0.25,0.22,0.24,0.2,0.25,0.23,0.23,0.24,0.21,0.25,0.23,0.0,0.29,0.2,0.21,0.22,0.19,0.23,0.17,0.18,0.16,0.18,0.2,0.2,0.21,0.19,0.18,0.17,0.2,0.17,0.15,0.21,0.17,0.19,0.17,0.28,0.18,0.2,0.18,0.18,0.15,0.16,0.16,0.15,0.16,0.14,0.15,0.16,0.12,0.13,0.15,0.17,0.14,0.22,0.12,0.14,0.18,0.15,0.15,0.11,0.14,0.13,0.14,0.14,0.13,0.13,0.14,0.13,0.14,0.13,0.13,0.13,0.13,0.14,0.12,0.13,0.12,0.14,0.14,0.13,0.13,0.12,0.11,0.12,0.1,0.0,0.11,0.11,0.14,0.13,0.12,0.16,0.13,0.14,0.11,0.11,0.12,0.12,0.0,0.12,0.11,0.14,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.11,0.0,0.1,0.0,0.11,0.11,0.0,0.0,0.11,0.13,0.0,0.59,0.41,0.38,0.18,0.24,0.16,0.12,0.11,0.12,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.93
11/15/2021,6.4,7.09,4.85,0.0,2.22,2.25,2.14,1.56,1.44,1.22,1.22,1.0,0.99,1.08,0.0,0.81,0.86,0.87,1.03,0.7,0.78,0.68,0.0,0.83,0.77,0.61,0.62,0.58,0.62,0.62,0.68,0.63,0.64,0.65,0.6,0.58,0.53,0.61,0.62,0.64,0.5,0.62,0.45,0.5,0.46,0.54,0.5,0.48,0.45,0.42,0.47,0.41,0.45,0.46,0.44,0.39,0.39,0.0,0.39,0.35,0.31,0.36,0.34,0.4,0.33,0.32,0.34,0.31,0.35,0.35,0.28,0.3,0.35,0.28,0.3,0.3,0.29,0.24,0.23,0.24,0.28,0.24,0.25,0.26,0.2,0.25,0.22,0.24,0.21,0.25,0.23,0.23,0.24,0.22,0.25,0.23,0.0,0.28,0.19,0.21,0.23,0.19,0.23,0.17,0.19,0.16,0.18,0.2,0.2,0.21,0.19,0.18,0.18,0.2,0.17,0.15,0.22,0.17,0.19,0.17,0.28,0.17,0.2,0.18,0.18,0.15,0.16,0.16,0.15,0.16,0.14,0.15,0.16,0.12,0.13,0.14,0.18,0.14,0.22,0.12,0.14,0.18,0.16,0.14,0.1,0.14,0.14,0.14,0.15,0.13,0.13,0.14,0.13,0.14,0.13,0.13,0.14,0.13,0.14,0.12,0.13,0.12,0.14,0.14,0.13,0.13,0.12,0.11,0.12,0.0,0.0,0.12,0.11,0.13,0.13,0.12,0.16,0.13,0.14,0.11,0.11,0.12,0.12,0.0,0.12,0.11,0.15,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.11,0.0,0.1,0.0,0.11,0.11,0.0,0.0,0.11,0.12,0.1,0.61,0.41,0.38,0.17,0.24,0.16,0.12,0.11,0.12,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.83
11/16/2021,6.45,7.14,4.91,0.0,2.3,2.18,2.12,1.55,1.43,1.23,1.22,1.0,0.99,1.09,0.0,0.8,0.88,0.88,1.01,0.69,0.77,0.67,0.0,0.84,0.76,0.61,0.63,0.57,0.61,0.62,0.68,0.63,0.63,0.65,0.59,0.57,0.53,0.62,0.63,0.65,0.5,0.62,0.44,0.5,0.46,0.54,0.5,0.47,0.45,0.42,0.48,0.41,0.45,0.47,0.43,0.39,0.39,0.0,0.39,0.35,0.3,0.36,0.34,0.41,0.33,0.32,0.34,0.31,0.35,0.35,0.27,0.3,0.35,0.28,0.3,0.3,0.28,0.24,0.23,0.24,0.28,0.24,0.25,0.26,0.2,0.25,0.21,0.25,0.2,0.24,0.24,0.23,0.24,0.21,0.24,0.23,0.0,0.28,0.19,0.21,0.23,0.19,0.24,0.17,0.19,0.16,0.18,0.2,0.2,0.21,0.19,0.18,0.18,0.2,0.17,0.16,0.23,0.17,0.19,0.17,0.28,0.17,0.19,0.18,0.17,0.15,0.16,0.16,0.15,0.15,0.15,0.16,0.16,0.12,0.13,0.14,0.18,0.14,0.21,0.12,0.14,0.18,0.16,0.15,0.1,0.14,0.14,0.14,0.15,0.13,0.13,0.14,0.13,0.14,0.13,0.13,0.14,0.13,0.14,0.11,0.13,0.12,0.14,0.14,0.13,0.13,0.12,0.11,0.12,0.0,0.0,0.12,0.11,0.13,0.13,0.11,0.16,0.13,0.14,0.11,0.11,0.12,0.12,0.0,0.12,0.11,0.15,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.11,0.12,0.1,0.6,0.41,0.38,0.18,0.24,0.15,0.12,0.11,0.12,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.87
11/17/2021,6.45,7.14,4.91,0.0,2.3,2.18,2.12,1.55,1.43,1.23,1.22,1.0,0.99,1.09,0.0,0.8,0.88,0.88,1.01,0.69,0.77,0.67,0.0,0.84,0.76,0.61,0.63,0.57,0.61,0.62,0.68,0.63,0.63,0.65,0.59,0.57,0.53,0.62,0.63,0.65,0.5,0.62,0.44,0.5,0.46,0.54,0.5,0.47,0.45,0.42,0.48,0.41,0.45,0.47,0.43,0.39,0.39,0.0,0.39,0.35,0.3,0.36,0.34,0.41,0.33,0.32,0.34,0.31,0.35,0.35,0.27,0.3,0.35,0.28,0.3,0.3,0.28,0.24,0.23,0.24,0.28,0.24,0.25,0.26,0.2,0.25,0.21,0.25,0.2,0.24,0.24,0.23,0.24,0.21,0.24,0.23,0.0,0.28,0.19,0.21,0.23,0.19,0.24,0.17,0.19,0.16,0.18,0.2,0.2,0.21,0.19,0.18,0.18,0.2,0.17,0.16,0.23,0.17,0.19,0.17,0.28,0.17,0.19,0.18,0.17,0.15,0.16,0.16,0.15,0.15,0.15,0.16,0.16,0.12,0.13,0.14,0.18,0.14,0.21,0.12,0.14,0.18,0.16,0.15,0.1,0.14,0.14,0.14,0.15,0.13,0.13,0.14,0.13,0.14,0.13,0.13,0.14,0.13,0.14,0.11,0.13,0.12,0.14,0.14,0.13,0.13,0.12,0.11,0.12,0.0,0.0,0.12,0.11,0.13,0.13,0.11,0.16,0.13,0.14,0.11,0.11,0.12,0.12,0.0,0.12,0.11,0.15,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.11,0.12,0.1,0.6,0.41,0.38,0.18,0.24,0.15,0.12,0.11,0.12,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.87
