,OXY,FANG,RMD,LB,PAYC,LEN,AZO,CTAS,CPRT,LH,COO,MRO,STE,URI,COP,TRMB,AAP,DHI,AOS,ABMD,WAT,ROL,UPS,OKE,COG,TFX,DPZ,ZBH,MSI,ODFL,PHM,PXD,VRSK,ETN,DVN,MHK,TSCO,XOM,PSA,PH,SWK,LKQ,BLL,ALB,TXT,JBHT,NEE,RSG,WM,UNP,FDX,SEE,EOG,AEP,TT,WAB,MAS,WRB,LIN,EMR,HBAN,MLM,VMC,CSX,NVR,GPN,FAST,HAL,HES,WMT,TDG,DLTR,PWR,TRV,CAT,HON,HWM,CMA,MCD,BRK.B,CF,ZION,WHR,ABC,FE,TFC,MPC,APA,CINF,HST,IP,KSU,ITW,WMB,PPL,KMI,SO,HBI,SYY,MO,PCAR,LNT,APD,HII,EXC,D,PPG,LEG,PSX,VLO,EVRG,LVS,FITB,CE,NI,SJM,ATO,KEY,REG,RF,PNW,CNP,ARE,LYB,LUV,EMN,ETR,WRK,BEN,ADM,MOS,NCLH,AAL,PENN,FMC,FCX,NUE,TAP,NEM,FGXXX,First American Government Obligs X,VSCO WI,n/a,BBWI WI,VSCO,LBEUR,SLVM WI,CTRA,SLVM,CEGVV,CEG,SUM
12/06/2021,0.83,0.99,0.61,0.0,0.63,0.77,0.83,0.74,0.71,0.67,0.59,0.96,0.73,0.7,0.89,0.64,0.78,0.78,0.81,0.6,0.56,0.58,0.71,0.79,0.0,0.55,0.71,0.61,0.72,0.86,0.74,0.82,0.76,0.72,1.05,0.63,0.78,0.8,0.72,0.73,0.65,0.79,0.68,0.77,0.7,0.76,0.74,0.76,0.74,0.8,0.63,0.74,0.91,0.64,0.69,0.69,0.78,0.75,0.73,0.62,0.68,0.77,0.76,0.79,0.76,0.5,0.78,0.78,0.76,0.67,0.66,1.05,0.68,0.66,0.66,0.64,0.62,0.8,0.73,0.71,0.9,0.77,0.71,0.66,0.72,0.75,0.76,0.97,0.68,0.68,0.59,0.73,0.75,0.78,0.67,0.68,0.66,0.61,0.63,0.6,0.7,0.66,0.76,0.64,0.74,0.65,0.71,0.62,0.74,0.76,0.67,0.58,0.77,0.69,0.7,0.74,0.68,0.79,0.74,0.82,0.61,0.7,0.71,0.65,0.63,0.67,0.64,0.6,0.72,0.73,0.76,0.52,0.61,0.43,0.73,0.73,0.66,0.69,0.67,0.35,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.78,0.0,0.0,0.0,99.98000000000002
12/07/2021,0.83,0.99,0.61,0.0,0.63,0.77,0.83,0.74,0.71,0.67,0.59,0.96,0.73,0.7,0.89,0.64,0.78,0.78,0.81,0.6,0.56,0.58,0.71,0.79,0.0,0.55,0.71,0.61,0.72,0.86,0.74,0.82,0.76,0.72,1.05,0.63,0.78,0.8,0.72,0.73,0.65,0.79,0.68,0.77,0.7,0.76,0.74,0.76,0.74,0.8,0.63,0.74,0.91,0.64,0.69,0.69,0.78,0.75,0.73,0.62,0.68,0.77,0.76,0.79,0.76,0.5,0.78,0.78,0.76,0.67,0.66,1.05,0.68,0.66,0.66,0.64,0.62,0.8,0.73,0.71,0.9,0.77,0.71,0.66,0.72,0.75,0.76,0.97,0.68,0.68,0.59,0.73,0.75,0.78,0.67,0.68,0.66,0.61,0.63,0.6,0.7,0.66,0.76,0.64,0.74,0.65,0.71,0.62,0.74,0.76,0.67,0.58,0.77,0.69,0.7,0.74,0.68,0.79,0.74,0.82,0.61,0.7,0.71,0.65,0.63,0.67,0.64,0.6,0.72,0.73,0.76,0.52,0.61,0.43,0.73,0.73,0.66,0.69,0.67,0.35,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.78,0.0,0.0,0.0,99.98000000000002
12/08/2021,0.83,0.99,0.61,0.0,0.63,0.77,0.83,0.74,0.71,0.67,0.59,0.96,0.73,0.7,0.89,0.64,0.78,0.78,0.81,0.6,0.56,0.58,0.71,0.79,0.0,0.55,0.71,0.61,0.72,0.86,0.74,0.82,0.76,0.72,1.05,0.63,0.78,0.8,0.72,0.73,0.65,0.79,0.68,0.77,0.7,0.76,0.74,0.76,0.74,0.8,0.63,0.74,0.91,0.64,0.69,0.69,0.78,0.75,0.73,0.62,0.68,0.77,0.76,0.79,0.76,0.5,0.78,0.78,0.76,0.67,0.66,1.05,0.68,0.66,0.66,0.64,0.62,0.8,0.73,0.71,0.9,0.77,0.71,0.66,0.72,0.75,0.76,0.97,0.68,0.68,0.59,0.73,0.75,0.78,0.67,0.68,0.66,0.61,0.63,0.6,0.7,0.66,0.76,0.64,0.74,0.65,0.71,0.62,0.74,0.76,0.67,0.58,0.77,0.69,0.7,0.74,0.68,0.79,0.74,0.82,0.61,0.7,0.71,0.65,0.63,0.67,0.64,0.6,0.72,0.73,0.76,0.52,0.61,0.43,0.73,0.73,0.66,0.69,0.67,0.35,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.78,0.0,0.0,0.0,99.98000000000002
12/09/2021,0.83,0.99,0.61,0.0,0.63,0.77,0.83,0.74,0.71,0.67,0.59,0.96,0.73,0.7,0.89,0.64,0.78,0.78,0.81,0.6,0.56,0.58,0.71,0.79,0.0,0.55,0.71,0.61,0.72,0.86,0.74,0.82,0.76,0.72,1.05,0.63,0.78,0.8,0.72,0.73,0.65,0.79,0.68,0.77,0.7,0.76,0.74,0.76,0.74,0.8,0.63,0.74,0.91,0.64,0.69,0.69,0.78,0.75,0.73,0.62,0.68,0.77,0.76,0.79,0.76,0.5,0.78,0.78,0.76,0.67,0.66,1.05,0.68,0.66,0.66,0.64,0.62,0.8,0.73,0.71,0.9,0.77,0.71,0.66,0.72,0.75,0.76,0.97,0.68,0.68,0.59,0.73,0.75,0.78,0.67,0.68,0.66,0.61,0.63,0.6,0.7,0.66,0.76,0.64,0.74,0.65,0.71,0.62,0.74,0.76,0.67,0.58,0.77,0.69,0.7,0.74,0.68,0.79,0.74,0.82,0.61,0.7,0.71,0.65,0.63,0.67,0.64,0.6,0.72,0.73,0.76,0.52,0.61,0.43,0.73,0.73,0.66,0.69,0.67,0.35,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.78,0.0,0.0,0.0,99.98000000000002
12/10/2021,0.83,0.99,0.61,0.0,0.63,0.77,0.83,0.74,0.71,0.67,0.59,0.96,0.73,0.7,0.89,0.64,0.78,0.78,0.81,0.6,0.56,0.58,0.71,0.79,0.0,0.55,0.71,0.61,0.72,0.86,0.74,0.82,0.76,0.72,1.05,0.63,0.78,0.8,0.72,0.73,0.65,0.79,0.68,0.77,0.7,0.76,0.74,0.76,0.74,0.8,0.63,0.74,0.91,0.64,0.69,0.69,0.78,0.75,0.73,0.62,0.68,0.77,0.76,0.79,0.76,0.5,0.78,0.78,0.76,0.67,0.66,1.05,0.68,0.66,0.66,0.64,0.62,0.8,0.73,0.71,0.9,0.77,0.71,0.66,0.72,0.75,0.76,0.97,0.68,0.68,0.59,0.73,0.75,0.78,0.67,0.68,0.66,0.61,0.63,0.6,0.7,0.66,0.76,0.64,0.74,0.65,0.71,0.62,0.74,0.76,0.67,0.58,0.77,0.69,0.7,0.74,0.68,0.79,0.74,0.82,0.61,0.7,0.71,0.65,0.63,0.67,0.64,0.6,0.72,0.73,0.76,0.52,0.61,0.43,0.73,0.73,0.66,0.69,0.67,0.35,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.78,0.0,0.0,0.0,99.98000000000002
12/13/2021,0.83,0.99,0.61,0.0,0.63,0.77,0.83,0.74,0.71,0.67,0.59,0.96,0.73,0.7,0.89,0.64,0.78,0.78,0.81,0.6,0.56,0.58,0.71,0.79,0.0,0.55,0.71,0.61,0.72,0.86,0.74,0.82,0.76,0.72,1.05,0.63,0.78,0.8,0.72,0.73,0.65,0.79,0.68,0.77,0.7,0.76,0.74,0.76,0.74,0.8,0.63,0.74,0.91,0.64,0.69,0.69,0.78,0.75,0.73,0.62,0.68,0.77,0.76,0.79,0.76,0.5,0.78,0.78,0.76,0.67,0.66,1.05,0.68,0.66,0.66,0.64,0.62,0.8,0.73,0.71,0.9,0.77,0.71,0.66,0.72,0.75,0.76,0.97,0.68,0.68,0.59,0.73,0.75,0.78,0.67,0.68,0.66,0.61,0.63,0.6,0.7,0.66,0.76,0.64,0.74,0.65,0.71,0.62,0.74,0.76,0.67,0.58,0.77,0.69,0.7,0.74,0.68,0.79,0.74,0.82,0.61,0.7,0.71,0.65,0.63,0.67,0.64,0.6,0.72,0.73,0.76,0.52,0.61,0.43,0.73,0.73,0.66,0.69,0.67,0.35,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.78,0.0,0.0,0.0,99.98000000000002
12/14/2021,0.83,0.99,0.61,0.0,0.63,0.77,0.83,0.74,0.71,0.67,0.59,0.96,0.73,0.7,0.89,0.64,0.78,0.78,0.81,0.6,0.56,0.58,0.71,0.79,0.0,0.55,0.71,0.61,0.72,0.86,0.74,0.82,0.76,0.72,1.05,0.63,0.78,0.8,0.72,0.73,0.65,0.79,0.68,0.77,0.7,0.76,0.74,0.76,0.74,0.8,0.63,0.74,0.91,0.64,0.69,0.69,0.78,0.75,0.73,0.62,0.68,0.77,0.76,0.79,0.76,0.5,0.78,0.78,0.76,0.67,0.66,1.05,0.68,0.66,0.66,0.64,0.62,0.8,0.73,0.71,0.9,0.77,0.71,0.66,0.72,0.75,0.76,0.97,0.68,0.68,0.59,0.73,0.75,0.78,0.67,0.68,0.66,0.61,0.63,0.6,0.7,0.66,0.76,0.64,0.74,0.65,0.71,0.62,0.74,0.76,0.67,0.58,0.77,0.69,0.7,0.74,0.68,0.79,0.74,0.82,0.61,0.7,0.71,0.65,0.63,0.67,0.64,0.6,0.72,0.73,0.76,0.52,0.61,0.43,0.73,0.73,0.66,0.69,0.67,0.35,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.78,0.0,0.0,0.0,99.98000000000002
12/15/2021,0.83,0.99,0.61,0.0,0.63,0.77,0.83,0.74,0.71,0.67,0.59,0.96,0.73,0.7,0.89,0.64,0.78,0.78,0.81,0.6,0.56,0.58,0.71,0.79,0.0,0.55,0.71,0.61,0.72,0.86,0.74,0.82,0.76,0.72,1.05,0.63,0.78,0.8,0.72,0.73,0.65,0.79,0.68,0.77,0.7,0.76,0.74,0.76,0.74,0.8,0.63,0.74,0.91,0.64,0.69,0.69,0.78,0.75,0.73,0.62,0.68,0.77,0.76,0.79,0.76,0.5,0.78,0.78,0.76,0.67,0.66,1.05,0.68,0.66,0.66,0.64,0.62,0.8,0.73,0.71,0.9,0.77,0.71,0.66,0.72,0.75,0.76,0.97,0.68,0.68,0.59,0.73,0.75,0.78,0.67,0.68,0.66,0.61,0.63,0.6,0.7,0.66,0.76,0.64,0.74,0.65,0.71,0.62,0.74,0.76,0.67,0.58,0.77,0.69,0.7,0.74,0.68,0.79,0.74,0.82,0.61,0.7,0.71,0.65,0.63,0.67,0.64,0.6,0.72,0.73,0.76,0.52,0.61,0.43,0.73,0.73,0.66,0.69,0.67,0.35,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.78,0.0,0.0,0.0,99.98000000000002
12/16/2021,0.83,0.99,0.61,0.0,0.63,0.77,0.83,0.74,0.71,0.67,0.59,0.96,0.73,0.7,0.89,0.64,0.78,0.78,0.81,0.6,0.56,0.58,0.71,0.79,0.0,0.55,0.71,0.61,0.72,0.86,0.74,0.82,0.76,0.72,1.05,0.63,0.78,0.8,0.72,0.73,0.65,0.79,0.68,0.77,0.7,0.76,0.74,0.76,0.74,0.8,0.63,0.74,0.91,0.64,0.69,0.69,0.78,0.75,0.73,0.62,0.68,0.77,0.76,0.79,0.76,0.5,0.78,0.78,0.76,0.67,0.66,1.05,0.68,0.66,0.66,0.64,0.62,0.8,0.73,0.71,0.9,0.77,0.71,0.66,0.72,0.75,0.76,0.97,0.68,0.68,0.59,0.73,0.75,0.78,0.67,0.68,0.66,0.61,0.63,0.6,0.7,0.66,0.76,0.64,0.74,0.65,0.71,0.62,0.74,0.76,0.67,0.58,0.77,0.69,0.7,0.74,0.68,0.79,0.74,0.82,0.61,0.7,0.71,0.65,0.63,0.67,0.64,0.6,0.72,0.73,0.76,0.52,0.61,0.43,0.73,0.73,0.66,0.69,0.67,0.35,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.78,0.0,0.0,0.0,99.98000000000002
12/17/2021,0.83,0.99,0.61,0.0,0.63,0.77,0.83,0.74,0.71,0.67,0.59,0.96,0.73,0.7,0.89,0.64,0.78,0.78,0.81,0.6,0.56,0.58,0.71,0.79,0.0,0.55,0.71,0.61,0.72,0.86,0.74,0.82,0.76,0.72,1.05,0.63,0.78,0.8,0.72,0.73,0.65,0.79,0.68,0.77,0.7,0.76,0.74,0.76,0.74,0.8,0.63,0.74,0.91,0.64,0.69,0.69,0.78,0.75,0.73,0.62,0.68,0.77,0.76,0.79,0.76,0.5,0.78,0.78,0.76,0.67,0.66,1.05,0.68,0.66,0.66,0.64,0.62,0.8,0.73,0.71,0.9,0.77,0.71,0.66,0.72,0.75,0.76,0.97,0.68,0.68,0.59,0.73,0.75,0.78,0.67,0.68,0.66,0.61,0.63,0.6,0.7,0.66,0.76,0.64,0.74,0.65,0.71,0.62,0.74,0.76,0.67,0.58,0.77,0.69,0.7,0.74,0.68,0.79,0.74,0.82,0.61,0.7,0.71,0.65,0.63,0.67,0.64,0.6,0.72,0.73,0.76,0.52,0.61,0.43,0.73,0.73,0.66,0.69,0.67,0.35,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.78,0.0,0.0,0.0,99.98000000000002
12/20/2021,0.83,0.99,0.61,0.0,0.63,0.77,0.83,0.74,0.71,0.67,0.59,0.96,0.73,0.7,0.89,0.64,0.78,0.78,0.81,0.6,0.56,0.58,0.71,0.79,0.0,0.55,0.71,0.61,0.72,0.86,0.74,0.82,0.76,0.72,1.05,0.63,0.78,0.8,0.72,0.73,0.65,0.79,0.68,0.77,0.7,0.76,0.74,0.76,0.74,0.8,0.63,0.74,0.91,0.64,0.69,0.69,0.78,0.75,0.73,0.62,0.68,0.77,0.76,0.79,0.76,0.5,0.78,0.78,0.76,0.67,0.66,1.05,0.68,0.66,0.66,0.64,0.62,0.8,0.73,0.71,0.9,0.77,0.71,0.66,0.72,0.75,0.76,0.97,0.68,0.68,0.59,0.73,0.75,0.78,0.67,0.68,0.66,0.61,0.63,0.6,0.7,0.66,0.76,0.64,0.74,0.65,0.71,0.62,0.74,0.76,0.67,0.58,0.77,0.69,0.7,0.74,0.68,0.79,0.74,0.82,0.61,0.7,0.71,0.65,0.63,0.67,0.64,0.6,0.72,0.73,0.76,0.52,0.61,0.43,0.73,0.73,0.66,0.69,0.67,0.35,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.78,0.0,0.0,0.0,99.98000000000002
12/21/2021,0.78,0.94,0.59,0.0,0.59,0.79,0.9,0.77,0.71,0.69,0.6,0.92,0.74,0.68,0.87,0.63,0.83,0.83,0.83,0.59,0.57,0.56,0.72,0.79,0.0,0.58,0.7,0.58,0.73,0.84,0.8,0.8,0.75,0.71,0.97,0.64,0.8,0.78,0.78,0.77,0.7,0.78,0.65,0.67,0.72,0.79,0.75,0.77,0.71,0.82,0.63,0.78,0.86,0.66,0.72,0.67,0.81,0.79,0.74,0.63,0.68,0.83,0.8,0.82,0.79,0.52,0.82,0.78,0.77,0.68,0.66,1.07,0.65,0.68,0.67,0.64,0.65,0.8,0.75,0.72,0.95,0.74,0.75,0.68,0.73,0.72,0.74,0.92,0.67,0.67,0.57,0.0,0.76,0.72,0.67,0.67,0.68,0.61,0.66,0.61,0.73,0.68,0.77,0.65,0.76,0.68,0.73,0.6,0.73,0.73,0.69,0.58,0.76,0.71,0.75,0.77,0.72,0.81,0.75,0.77,0.61,0.74,0.74,0.63,0.57,0.73,0.66,0.57,0.77,0.76,0.78,0.56,0.61,0.39,0.75,0.71,0.65,0.67,0.64,0.43,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.76,0.0,0.0,0.0,99.98000000000002
12/22/2021,0.78,0.96,0.58,0.0,0.57,0.75,0.88,0.76,0.69,0.7,0.59,0.93,0.74,0.67,0.88,0.61,0.83,0.81,0.83,0.58,0.56,0.57,0.73,0.77,0.0,0.58,0.71,0.58,0.73,0.83,0.78,0.81,0.75,0.71,0.98,0.62,0.79,0.78,0.78,0.76,0.69,0.78,0.66,0.65,0.71,0.78,0.75,0.78,0.73,0.83,0.63,0.79,0.88,0.67,0.72,0.68,0.8,0.79,0.74,0.63,0.68,0.83,0.8,0.82,0.77,0.52,0.82,0.79,0.77,0.66,0.65,1.06,0.65,0.7,0.68,0.64,0.64,0.82,0.75,0.73,0.96,0.75,0.75,0.68,0.73,0.72,0.75,0.91,0.68,0.65,0.58,0.0,0.76,0.73,0.67,0.67,0.69,0.61,0.65,0.63,0.71,0.69,0.77,0.65,0.76,0.69,0.75,0.6,0.73,0.73,0.69,0.57,0.76,0.72,0.76,0.8,0.73,0.81,0.75,0.77,0.62,0.74,0.73,0.65,0.56,0.74,0.67,0.59,0.76,0.77,0.78,0.54,0.59,0.38,0.74,0.73,0.69,0.67,0.7,0.44,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.75,0.0,0.0,0.0,100.02
12/23/2021,0.78,0.95,0.59,0.0,0.59,0.75,0.89,0.75,0.69,0.7,0.6,0.93,0.76,0.67,0.85,0.62,0.82,0.81,0.81,0.6,0.57,0.58,0.73,0.78,0.0,0.59,0.71,0.59,0.73,0.82,0.78,0.81,0.74,0.71,0.97,0.62,0.78,0.77,0.79,0.75,0.68,0.77,0.67,0.65,0.72,0.78,0.75,0.77,0.72,0.82,0.67,0.78,0.87,0.67,0.7,0.68,0.79,0.79,0.74,0.62,0.66,0.83,0.81,0.81,0.76,0.53,0.81,0.78,0.74,0.65,0.67,1.06,0.64,0.69,0.67,0.63,0.66,0.8,0.75,0.73,0.99,0.73,0.73,0.7,0.74,0.71,0.75,0.9,0.66,0.67,0.58,0.0,0.75,0.73,0.68,0.67,0.69,0.6,0.65,0.65,0.7,0.69,0.77,0.65,0.76,0.68,0.74,0.56,0.75,0.74,0.69,0.58,0.75,0.71,0.77,0.79,0.73,0.8,0.76,0.76,0.62,0.73,0.74,0.65,0.57,0.74,0.67,0.58,0.75,0.77,0.8,0.57,0.61,0.41,0.75,0.73,0.72,0.67,0.71,0.45,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.74,0.0,0.0,0.0,99.99
12/24/2021,0.69,0.7,0.73,0.0,0.74,0.69,0.74,0.71,0.72,0.78,0.74,0.72,0.75,0.7,0.72,0.75,0.71,0.7,0.72,0.81,0.76,0.76,0.74,0.7,0.0,0.75,0.74,0.73,0.74,0.71,0.7,0.72,0.73,0.73,0.71,0.7,0.71,0.72,0.78,0.71,0.69,0.73,0.72,0.64,0.74,0.73,0.75,0.73,0.72,0.73,0.76,0.75,0.72,0.77,0.71,0.73,0.72,0.73,0.74,0.73,0.74,0.73,0.74,0.73,0.77,0.78,0.72,0.71,0.7,0.74,0.75,0.72,0.72,0.75,0.72,0.72,0.74,0.75,0.75,0.76,0.84,0.73,0.72,0.77,0.76,0.72,0.74,0.71,0.71,0.76,0.74,0.0,0.73,0.72,0.76,0.72,0.76,0.0,0.75,0.79,0.7,0.75,0.75,0.73,0.75,0.76,0.75,0.0,0.74,0.75,0.74,0.73,0.72,0.73,0.77,0.74,0.77,0.73,0.74,0.71,0.76,0.73,0.76,0.73,0.73,0.73,0.76,0.74,0.72,0.76,0.76,0.77,0.75,0.77,0.73,0.76,0.74,0.72,0.77,0.03,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.7,0.0,0.0,0.0,100.02
12/27/2021,0.7,0.71,0.75,0.0,0.75,0.7,0.74,0.68,0.72,0.78,0.75,0.72,0.74,0.7,0.72,0.74,0.7,0.7,0.73,0.83,0.79,0.76,0.74,0.68,0.0,0.76,0.74,0.75,0.74,0.72,0.72,0.71,0.72,0.73,0.73,0.71,0.71,0.7,0.76,0.7,0.69,0.74,0.72,0.64,0.74,0.73,0.75,0.72,0.73,0.71,0.75,0.73,0.73,0.77,0.72,0.73,0.73,0.73,0.75,0.72,0.74,0.72,0.73,0.73,0.74,0.8,0.72,0.71,0.7,0.74,0.75,0.7,0.73,0.75,0.74,0.72,0.73,0.73,0.73,0.76,0.85,0.73,0.73,0.77,0.76,0.72,0.72,0.72,0.72,0.77,0.73,0.0,0.71,0.72,0.76,0.72,0.76,0.0,0.76,0.77,0.69,0.75,0.73,0.72,0.73,0.76,0.76,0.0,0.72,0.73,0.74,0.73,0.71,0.74,0.77,0.73,0.79,0.73,0.72,0.72,0.77,0.73,0.77,0.73,0.73,0.74,0.76,0.73,0.72,0.76,0.77,0.76,0.76,0.77,0.72,0.78,0.75,0.72,0.78,0.04,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.7,0.0,0.0,0.0,99.98
12/28/2021,0.7,0.71,0.75,0.0,0.75,0.7,0.74,0.68,0.72,0.78,0.75,0.72,0.74,0.7,0.72,0.74,0.7,0.7,0.73,0.83,0.79,0.76,0.74,0.68,0.0,0.76,0.74,0.75,0.74,0.72,0.72,0.71,0.72,0.73,0.73,0.71,0.71,0.7,0.76,0.7,0.69,0.74,0.72,0.64,0.74,0.73,0.75,0.72,0.73,0.71,0.75,0.73,0.73,0.77,0.72,0.73,0.73,0.73,0.75,0.72,0.74,0.72,0.73,0.73,0.74,0.8,0.72,0.71,0.7,0.74,0.75,0.7,0.73,0.75,0.74,0.72,0.73,0.73,0.73,0.76,0.85,0.73,0.73,0.77,0.76,0.72,0.72,0.72,0.72,0.77,0.73,0.0,0.71,0.72,0.76,0.72,0.76,0.0,0.76,0.77,0.69,0.75,0.73,0.72,0.73,0.76,0.76,0.0,0.72,0.73,0.74,0.73,0.71,0.74,0.77,0.73,0.79,0.73,0.72,0.72,0.77,0.73,0.77,0.73,0.73,0.74,0.76,0.73,0.72,0.76,0.77,0.76,0.76,0.77,0.72,0.78,0.75,0.72,0.78,0.04,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.7,0.0,0.0,0.0,99.98
12/29/2021,0.69,0.7,0.73,0.0,0.74,0.69,0.73,0.68,0.72,0.77,0.75,0.71,0.75,0.7,0.71,0.73,0.69,0.69,0.73,0.84,0.78,0.75,0.74,0.67,0.0,0.75,0.75,0.75,0.73,0.72,0.71,0.7,0.71,0.72,0.71,0.7,0.7,0.69,0.75,0.7,0.69,0.73,0.71,0.64,0.74,0.73,0.74,0.72,0.72,0.71,0.76,0.72,0.71,0.76,0.71,0.73,0.73,0.73,0.75,0.72,0.73,0.72,0.72,0.74,0.73,0.79,0.72,0.7,0.68,0.73,0.76,0.69,0.72,0.74,0.74,0.72,0.74,0.72,0.72,0.75,0.85,0.73,0.73,0.77,0.75,0.71,0.71,0.72,0.71,0.77,0.73,0.0,0.71,0.71,0.75,0.71,0.75,0.0,0.76,0.76,0.68,0.74,0.73,0.72,0.72,0.75,0.75,0.0,0.71,0.73,0.73,0.75,0.71,0.74,0.76,0.72,0.79,0.73,0.71,0.71,0.76,0.73,0.75,0.74,0.73,0.73,0.75,0.72,0.72,0.76,0.76,0.76,0.75,0.77,0.72,0.79,0.74,0.72,0.78,0.74,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.68,0.0,0.0,0.0,99.97
12/30/2021,0.7,0.73,0.73,0.0,0.74,0.69,0.73,0.68,0.72,0.77,0.76,0.72,0.76,0.69,0.72,0.75,0.7,0.68,0.73,0.85,0.78,0.75,0.75,0.68,0.0,0.75,0.75,0.74,0.74,0.72,0.71,0.71,0.71,0.73,0.75,0.71,0.7,0.69,0.75,0.7,0.69,0.73,0.71,0.64,0.74,0.74,0.73,0.72,0.72,0.71,0.75,0.73,0.73,0.75,0.71,0.73,0.73,0.73,0.74,0.72,0.73,0.71,0.72,0.73,0.72,0.77,0.72,0.7,0.69,0.72,0.75,0.69,0.72,0.73,0.73,0.71,0.74,0.73,0.72,0.74,0.86,0.72,0.73,0.78,0.74,0.71,0.71,0.76,0.71,0.76,0.73,0.0,0.71,0.72,0.75,0.71,0.75,0.0,0.76,0.75,0.68,0.74,0.73,0.72,0.72,0.74,0.75,0.0,0.71,0.73,0.73,0.73,0.71,0.74,0.76,0.71,0.79,0.73,0.71,0.71,0.75,0.72,0.75,0.74,0.72,0.74,0.75,0.73,0.73,0.75,0.77,0.73,0.73,0.75,0.71,0.79,0.75,0.72,0.78,0.73,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.69,0.0,0.0,0.0,99.98
12/31/2021,0.7,0.72,0.73,0.0,0.73,0.69,0.74,0.69,0.73,0.77,0.76,0.72,0.75,0.7,0.72,0.74,0.7,0.69,0.74,0.85,0.78,0.76,0.75,0.68,0.0,0.75,0.76,0.75,0.74,0.73,0.73,0.71,0.71,0.73,0.75,0.72,0.7,0.69,0.76,0.71,0.7,0.74,0.73,0.64,0.74,0.75,0.74,0.73,0.73,0.71,0.76,0.73,0.73,0.76,0.72,0.73,0.74,0.74,0.75,0.73,0.73,0.71,0.72,0.74,0.73,0.78,0.72,0.7,0.69,0.74,0.75,0.7,0.73,0.74,0.74,0.72,0.75,0.73,0.72,0.75,0.86,0.73,0.73,0.78,0.75,0.72,0.72,0.76,0.72,0.76,0.74,0.0,0.72,0.71,0.75,0.71,0.76,0.0,0.77,0.76,0.69,0.75,0.73,0.73,0.73,0.75,0.76,0.0,0.72,0.75,0.74,0.73,0.71,0.75,0.77,0.72,0.79,0.73,0.72,0.72,0.76,0.73,0.76,0.75,0.73,0.74,0.76,0.74,0.73,0.77,0.77,0.72,0.75,0.73,0.72,0.8,0.74,0.72,0.78,0.05,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.69,0.0,0.0,0.0,100.0
01/03/2022,0.68,0.7,0.73,0.0,0.72,0.7,0.75,0.68,0.74,0.79,0.77,0.71,0.76,0.69,0.72,0.74,0.7,0.69,0.74,0.86,0.79,0.77,0.74,0.67,0.0,0.75,0.76,0.75,0.74,0.73,0.73,0.7,0.71,0.73,0.73,0.72,0.72,0.68,0.76,0.7,0.7,0.74,0.74,0.65,0.74,0.75,0.75,0.73,0.73,0.71,0.76,0.73,0.72,0.77,0.72,0.73,0.74,0.73,0.75,0.73,0.73,0.71,0.72,0.74,0.73,0.79,0.72,0.69,0.68,0.74,0.76,0.71,0.72,0.74,0.74,0.72,0.75,0.73,0.72,0.76,0.84,0.73,0.73,0.79,0.76,0.72,0.71,0.74,0.71,0.77,0.74,0.0,0.72,0.71,0.76,0.71,0.76,0.0,0.77,0.76,0.7,0.76,0.73,0.72,0.75,0.75,0.76,0.0,0.71,0.74,0.74,0.73,0.71,0.75,0.77,0.72,0.79,0.73,0.72,0.72,0.77,0.73,0.77,0.75,0.74,0.74,0.76,0.74,0.71,0.77,0.76,0.69,0.73,0.76,0.72,0.79,0.73,0.72,0.8,0.1,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.68,0.0,0.0,0.0,100.02
