,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,JNJ,V,UNH,PYPL,HD,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,CRM,INTC,CSCO,PFE,ABT,KO,T,PEP,NKE,ABBV,TMO,CVX,MRK,ACN,AVGO,WMT,LLY,WFC,DHR,TXN,COST,MCD,MDT,QCOM,PM,UPS,HON,ORCL,LIN,BMY,UNP,NEE,C,AMGN,LOW,INTU,SBUX,MS,RTX,BA,BLK,GS,AMT,AMAT,IBM,TGT,CAT,AMD,MMM,GE,ISRG,AXP,NOW,DE,CVS,SCHW,CHTR,SPGI,ANTM,LMT,ZTS,MU,BKNG,PLD,FIS,LRCX,MDLZ,MO,SYK,TMUS,CCI,ADP,GILD,TJX,COP,CI,PNC,DUK,USB,CME,CSX,EL,EQIX,GM,TFC,ATVI,CB,BDX,MMC,FDX,COF,CL,ILMN,NSC,EW,ICE,SHW,SO,ADSK,FISV,ITW,APD,ADI,BSX,REGN,D,ETN,MCO,HUM,EMR,PGR,HCA,GPN,F,IDXX,TWTR,NXPI,WM,NOC,AON,FCX,ECL,VRTX,BIIB,DG,NEM,ROP,JCI,EOG,IQV,KLAC,PSA,TROW,DOW,KMB,MSCI,A,LHX,ROST,TEL,EBAY,MET,TT,CMG,EXC,SLB,ALGN,GD,CNC,DLR,SNPS,APTV,INFO,DXCM,AEP,SRE,SPG,APH,DD,EA,BAX,ORLY,ALXN,AIG,PPG,MCHP,BK,ALL,PRU,CARR,PH,STZ,CDNS,SYY,MPC,TRV,MSI,DFS,4970.T,WELL,XEL,GIS,RMD,MRNA,MAR,CTSH,YUM,GEN.,FTNT,IFF,GE.,SBAC,XLNX,MTCH,n/a,SIVB,PXD,HLT,AZO,PAYX,ROK,HPQ,O,ADM,MCK,AFL,PSX,OTIS,WBA,STT,WMB,AMP,CTVA,OXY,NUE,KR,DVN,VLO,WBD,KMI,DLTR,META,MNST,ED,ELV,AJG,CTAS,ENPH,SUM
01/06/2022,6.98,6.19,3.66,1.97,2.15,2.0,1.36,1.85,2.4,1.18,1.11,0.91,1.16,0.56,1.06,0.97,0.79,0.7,0.82,0.66,0.57,0.66,0.65,0.53,0.62,0.53,0.66,0.78,0.61,0.57,0.45,0.59,0.52,0.59,0.63,0.57,0.48,0.63,0.67,0.51,0.53,0.5,0.49,0.43,0.62,0.49,0.35,0.51,0.37,0.38,0.35,0.35,0.43,0.34,0.39,0.44,0.31,0.32,0.44,0.44,0.34,0.35,0.32,0.28,0.32,0.33,0.32,0.36,0.3,0.28,0.28,0.45,0.25,0.26,0.32,0.26,0.31,0.24,0.34,0.32,0.2,0.27,0.28,0.21,0.27,0.26,0.25,0.3,0.17,0.25,0.23,0.22,0.22,0.16,0.22,0.25,0.22,0.22,0.24,0.19,0.22,0.2,0.19,0.2,0.2,0.21,0.18,0.22,0.2,0.13,0.2,0.18,0.21,0.16,0.16,0.18,0.15,0.18,0.2,0.19,0.2,0.18,0.15,0.16,0.17,0.16,0.23,0.15,0.16,0.16,0.17,0.15,0.15,0.13,0.15,0.15,0.1,0.21,0.13,0.0,0.15,0.15,0.14,0.16,0.15,0.14,0.14,0.0,0.14,0.12,0.12,0.14,0.13,0.13,0.16,0.14,0.11,0.1,0.12,0.12,0.12,0.0,0.0,0.13,0.1,0.11,0.11,0.12,0.14,0.11,0.12,0.12,0.12,0.12,0.14,0.11,0.13,0.12,0.11,0.1,0.13,0.13,0.1,0.0,0.11,0.12,0.0,0.12,0.0,0.12,0.11,0.0,0.1,0.11,0.0,0.1,0.12,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.1,0.13,0.0,0.0,0.0,0.1,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.94
01/07/2022,6.9,6.09,3.6,1.96,2.14,1.99,1.39,1.8,2.3,1.22,1.11,0.92,1.14,0.55,1.07,0.97,0.8,0.7,0.85,0.65,0.56,0.69,0.65,0.55,0.6,0.53,0.64,0.75,0.59,0.58,0.45,0.59,0.52,0.59,0.6,0.58,0.48,0.63,0.68,0.5,0.52,0.52,0.48,0.43,0.61,0.49,0.35,0.52,0.37,0.39,0.35,0.35,0.44,0.34,0.4,0.44,0.31,0.32,0.44,0.43,0.33,0.37,0.33,0.29,0.32,0.34,0.32,0.35,0.3,0.28,0.29,0.43,0.26,0.27,0.31,0.27,0.3,0.26,0.34,0.33,0.2,0.27,0.27,0.22,0.26,0.27,0.25,0.29,0.17,0.25,0.23,0.22,0.23,0.16,0.21,0.26,0.22,0.23,0.25,0.19,0.23,0.2,0.2,0.2,0.21,0.21,0.18,0.23,0.2,0.13,0.21,0.18,0.21,0.16,0.16,0.18,0.14,0.18,0.2,0.19,0.2,0.18,0.15,0.16,0.17,0.16,0.23,0.15,0.16,0.16,0.17,0.15,0.15,0.14,0.15,0.15,0.11,0.23,0.13,0.0,0.15,0.16,0.15,0.16,0.15,0.14,0.14,0.0,0.14,0.12,0.12,0.14,0.14,0.13,0.16,0.14,0.11,0.11,0.12,0.12,0.11,0.1,0.0,0.13,0.0,0.12,0.11,0.11,0.14,0.11,0.11,0.12,0.12,0.12,0.13,0.11,0.13,0.12,0.11,0.1,0.13,0.13,0.11,0.0,0.11,0.12,0.0,0.12,0.0,0.12,0.11,0.0,0.11,0.11,0.1,0.1,0.12,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.11,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.77000000000001
01/10/2022,6.74,5.93,3.58,1.98,2.08,1.93,1.44,1.77,2.18,1.23,1.14,0.93,1.11,0.57,1.08,0.99,0.81,0.72,0.87,0.61,0.58,0.73,0.62,0.56,0.56,0.55,0.65,0.77,0.6,0.59,0.47,0.6,0.52,0.6,0.61,0.6,0.5,0.6,0.66,0.51,0.52,0.54,0.49,0.43,0.61,0.51,0.36,0.52,0.38,0.4,0.37,0.35,0.44,0.34,0.41,0.42,0.32,0.32,0.45,0.42,0.33,0.37,0.34,0.29,0.32,0.34,0.3,0.35,0.3,0.28,0.3,0.41,0.26,0.28,0.3,0.27,0.29,0.27,0.34,0.34,0.2,0.27,0.27,0.22,0.26,0.27,0.25,0.29,0.18,0.25,0.24,0.23,0.23,0.17,0.21,0.26,0.23,0.23,0.26,0.19,0.24,0.2,0.2,0.2,0.21,0.21,0.17,0.23,0.21,0.12,0.21,0.18,0.21,0.16,0.16,0.18,0.15,0.18,0.19,0.19,0.2,0.18,0.15,0.16,0.18,0.17,0.23,0.15,0.16,0.16,0.17,0.15,0.12,0.14,0.15,0.15,0.11,0.24,0.12,0.0,0.15,0.16,0.15,0.16,0.15,0.14,0.14,0.0,0.14,0.12,0.12,0.14,0.14,0.13,0.17,0.14,0.11,0.11,0.12,0.12,0.11,0.11,0.0,0.13,0.11,0.12,0.12,0.11,0.14,0.12,0.0,0.12,0.11,0.11,0.13,0.12,0.13,0.12,0.11,0.11,0.13,0.13,0.11,0.0,0.11,0.12,0.0,0.12,0.0,0.12,0.12,0.0,0.11,0.12,0.0,0.0,0.12,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.13,0.0,0.0,0.11,0.11,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.64
01/11/2022,6.76,5.94,3.57,1.98,2.08,1.93,1.47,1.71,2.1,1.24,1.15,0.92,1.09,0.55,1.05,0.99,0.81,0.72,0.89,0.61,0.58,0.73,0.6,0.57,0.56,0.55,0.65,0.79,0.6,0.59,0.47,0.61,0.5,0.6,0.6,0.61,0.51,0.59,0.64,0.52,0.52,0.55,0.47,0.42,0.6,0.5,0.36,0.51,0.39,0.4,0.37,0.36,0.43,0.35,0.41,0.43,0.33,0.32,0.44,0.4,0.32,0.38,0.34,0.3,0.32,0.34,0.3,0.34,0.3,0.28,0.31,0.4,0.26,0.28,0.29,0.28,0.28,0.27,0.35,0.35,0.19,0.27,0.27,0.22,0.25,0.27,0.25,0.29,0.18,0.24,0.24,0.23,0.22,0.16,0.21,0.25,0.22,0.23,0.27,0.19,0.24,0.2,0.21,0.2,0.21,0.21,0.17,0.23,0.22,0.13,0.22,0.18,0.21,0.16,0.17,0.18,0.15,0.18,0.19,0.19,0.2,0.18,0.15,0.16,0.18,0.17,0.23,0.15,0.16,0.16,0.17,0.15,0.12,0.14,0.16,0.15,0.11,0.24,0.12,0.0,0.15,0.16,0.15,0.16,0.15,0.14,0.14,0.0,0.14,0.12,0.12,0.14,0.14,0.12,0.16,0.14,0.11,0.11,0.12,0.11,0.11,0.11,0.0,0.13,0.11,0.12,0.11,0.11,0.14,0.12,0.0,0.12,0.11,0.11,0.13,0.12,0.13,0.11,0.11,0.11,0.13,0.12,0.11,0.0,0.11,0.12,0.0,0.13,0.0,0.11,0.12,0.0,0.11,0.11,0.0,0.0,0.12,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.3,0.11,0.11,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.58000000000001
01/12/2022,6.76,5.94,3.57,1.98,2.08,1.93,1.47,1.71,2.1,1.24,1.15,0.92,1.09,0.55,1.05,0.99,0.81,0.72,0.89,0.61,0.58,0.73,0.6,0.57,0.56,0.55,0.65,0.79,0.6,0.59,0.47,0.61,0.5,0.6,0.6,0.61,0.51,0.59,0.64,0.52,0.52,0.55,0.47,0.42,0.6,0.5,0.36,0.51,0.39,0.4,0.37,0.36,0.43,0.35,0.41,0.43,0.33,0.32,0.44,0.4,0.32,0.38,0.34,0.3,0.32,0.34,0.3,0.34,0.3,0.28,0.31,0.4,0.26,0.28,0.29,0.28,0.28,0.27,0.35,0.35,0.19,0.27,0.27,0.22,0.25,0.27,0.25,0.29,0.18,0.24,0.24,0.23,0.22,0.16,0.21,0.25,0.22,0.23,0.27,0.19,0.24,0.2,0.21,0.2,0.21,0.21,0.17,0.23,0.22,0.13,0.22,0.18,0.21,0.16,0.17,0.18,0.15,0.18,0.19,0.19,0.2,0.18,0.15,0.16,0.18,0.17,0.23,0.15,0.16,0.16,0.17,0.15,0.12,0.14,0.16,0.15,0.11,0.24,0.12,0.0,0.15,0.16,0.15,0.16,0.15,0.14,0.14,0.0,0.14,0.12,0.12,0.14,0.14,0.12,0.16,0.14,0.11,0.11,0.12,0.11,0.11,0.11,0.0,0.13,0.11,0.12,0.11,0.11,0.14,0.12,0.0,0.12,0.11,0.11,0.13,0.12,0.13,0.11,0.11,0.11,0.13,0.12,0.11,0.0,0.11,0.12,0.0,0.13,0.0,0.11,0.12,0.0,0.11,0.11,0.0,0.0,0.12,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.3,0.11,0.11,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.58000000000001
01/13/2022,6.79,5.97,3.56,1.96,2.11,1.96,1.48,1.73,2.18,1.25,1.15,0.9,1.11,0.54,1.03,0.98,0.8,0.72,0.89,0.63,0.58,0.73,0.6,0.56,0.57,0.57,0.66,0.8,0.6,0.59,0.48,0.61,0.49,0.61,0.62,0.61,0.53,0.6,0.65,0.52,0.52,0.56,0.49,0.43,0.58,0.5,0.36,0.51,0.39,0.39,0.37,0.36,0.43,0.36,0.41,0.42,0.33,0.33,0.43,0.41,0.32,0.38,0.34,0.29,0.31,0.34,0.3,0.34,0.31,0.28,0.3,0.4,0.26,0.28,0.29,0.28,0.29,0.27,0.35,0.35,0.19,0.26,0.27,0.23,0.25,0.27,0.25,0.29,0.18,0.24,0.24,0.24,0.22,0.16,0.21,0.25,0.23,0.22,0.27,0.2,0.24,0.2,0.21,0.2,0.2,0.2,0.17,0.22,0.22,0.12,0.22,0.19,0.21,0.16,0.17,0.18,0.14,0.18,0.19,0.19,0.2,0.18,0.15,0.16,0.18,0.16,0.23,0.15,0.16,0.16,0.17,0.15,0.12,0.14,0.16,0.15,0.11,0.24,0.12,0.0,0.15,0.16,0.15,0.16,0.15,0.14,0.14,0.0,0.14,0.12,0.12,0.14,0.14,0.12,0.16,0.14,0.11,0.11,0.12,0.11,0.11,0.11,0.0,0.13,0.1,0.12,0.11,0.11,0.14,0.12,0.0,0.12,0.11,0.11,0.13,0.11,0.12,0.11,0.11,0.11,0.13,0.12,0.11,0.0,0.11,0.12,0.0,0.13,0.0,0.12,0.12,0.0,0.11,0.11,0.0,0.0,0.12,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.21,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.11,0.1,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.65
01/14/2022,6.84,5.93,3.61,1.98,2.11,1.96,1.47,1.74,2.17,1.24,1.13,0.9,1.11,0.56,1.02,0.96,0.8,0.72,0.89,0.63,0.59,0.76,0.6,0.56,0.58,0.57,0.66,0.8,0.6,0.59,0.47,0.6,0.48,0.61,0.61,0.62,0.52,0.59,0.64,0.51,0.52,0.56,0.49,0.43,0.58,0.49,0.36,0.52,0.39,0.39,0.37,0.36,0.43,0.36,0.4,0.42,0.33,0.33,0.43,0.41,0.31,0.38,0.34,0.3,0.32,0.34,0.3,0.34,0.3,0.28,0.3,0.42,0.26,0.28,0.29,0.28,0.29,0.27,0.35,0.35,0.19,0.27,0.28,0.22,0.25,0.27,0.25,0.28,0.18,0.24,0.24,0.23,0.23,0.16,0.2,0.25,0.23,0.22,0.28,0.2,0.24,0.2,0.21,0.2,0.2,0.2,0.17,0.22,0.22,0.13,0.22,0.19,0.21,0.16,0.17,0.18,0.17,0.17,0.19,0.19,0.2,0.18,0.15,0.16,0.18,0.16,0.23,0.15,0.16,0.16,0.17,0.15,0.13,0.14,0.16,0.15,0.11,0.24,0.12,0.0,0.15,0.15,0.15,0.16,0.16,0.14,0.14,0.0,0.14,0.12,0.12,0.14,0.15,0.12,0.16,0.14,0.11,0.11,0.12,0.11,0.11,0.11,0.0,0.13,0.11,0.12,0.11,0.11,0.14,0.13,0.0,0.12,0.12,0.11,0.13,0.11,0.12,0.12,0.11,0.11,0.13,0.12,0.11,0.0,0.11,0.12,0.0,0.13,0.0,0.12,0.12,0.0,0.11,0.11,0.0,0.1,0.12,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.12,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.76
01/17/2022,6.81,5.95,3.59,1.96,2.12,1.97,1.46,1.74,2.24,1.24,1.11,0.9,1.11,0.55,1.02,0.96,0.79,0.71,0.88,0.63,0.58,0.75,0.59,0.55,0.58,0.56,0.65,0.79,0.59,0.59,0.47,0.6,0.48,0.6,0.61,0.61,0.51,0.59,0.64,0.51,0.51,0.56,0.49,0.43,0.58,0.49,0.37,0.52,0.39,0.38,0.37,0.35,0.44,0.36,0.4,0.42,0.33,0.33,0.43,0.41,0.3,0.37,0.34,0.3,0.31,0.33,0.29,0.36,0.3,0.27,0.3,0.41,0.26,0.28,0.29,0.27,0.28,0.27,0.35,0.36,0.19,0.27,0.27,0.22,0.25,0.27,0.25,0.28,0.18,0.24,0.23,0.23,0.22,0.16,0.2,0.25,0.23,0.22,0.28,0.2,0.24,0.2,0.21,0.2,0.2,0.2,0.17,0.22,0.22,0.13,0.21,0.19,0.21,0.16,0.17,0.17,0.16,0.17,0.19,0.19,0.19,0.18,0.15,0.16,0.18,0.17,0.23,0.16,0.17,0.16,0.17,0.15,0.13,0.14,0.16,0.15,0.11,0.24,0.12,0.0,0.15,0.15,0.15,0.16,0.16,0.14,0.14,0.0,0.13,0.12,0.12,0.14,0.15,0.12,0.16,0.14,0.0,0.11,0.12,0.11,0.11,0.11,0.0,0.13,0.0,0.12,0.12,0.11,0.14,0.13,0.0,0.12,0.12,0.11,0.13,0.11,0.12,0.12,0.11,0.11,0.13,0.12,0.11,0.0,0.11,0.11,0.0,0.13,0.0,0.12,0.12,0.0,0.11,0.11,0.1,0.0,0.12,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.32,0.11,0.12,0.1,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.69
01/18/2022,6.81,5.88,3.57,1.98,2.12,1.97,1.5,1.7,2.16,1.18,1.12,0.91,1.11,0.53,0.99,0.98,0.82,0.7,0.87,0.62,0.6,0.77,0.59,0.56,0.57,0.57,0.65,0.78,0.57,0.6,0.49,0.61,0.48,0.61,0.59,0.63,0.52,0.56,0.62,0.52,0.49,0.58,0.47,0.44,0.56,0.49,0.37,0.53,0.41,0.38,0.38,0.36,0.43,0.36,0.4,0.41,0.34,0.34,0.43,0.39,0.3,0.36,0.35,0.31,0.31,0.33,0.29,0.38,0.3,0.27,0.31,0.42,0.26,0.29,0.28,0.27,0.27,0.27,0.35,0.36,0.19,0.26,0.28,0.23,0.25,0.28,0.25,0.28,0.18,0.26,0.24,0.24,0.23,0.16,0.2,0.24,0.23,0.22,0.29,0.2,0.24,0.2,0.22,0.2,0.2,0.19,0.17,0.22,0.23,0.13,0.21,0.19,0.21,0.16,0.17,0.18,0.16,0.18,0.19,0.18,0.19,0.18,0.14,0.16,0.18,0.16,0.23,0.16,0.16,0.16,0.17,0.14,0.13,0.15,0.16,0.16,0.11,0.25,0.11,0.0,0.15,0.15,0.15,0.15,0.16,0.14,0.15,0.0,0.13,0.12,0.12,0.14,0.16,0.12,0.17,0.14,0.0,0.11,0.12,0.11,0.11,0.11,0.0,0.13,0.0,0.13,0.11,0.11,0.14,0.13,0.0,0.12,0.12,0.11,0.13,0.1,0.12,0.11,0.11,0.11,0.13,0.12,0.11,0.0,0.11,0.12,0.0,0.13,0.0,0.12,0.12,0.0,0.11,0.11,0.11,0.0,0.11,0.0,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.18,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.33,0.1,0.12,0.1,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.63000000000001
01/19/2022,6.81,5.88,3.57,1.98,2.12,1.97,1.5,1.7,2.16,1.18,1.12,0.91,1.11,0.53,0.99,0.98,0.82,0.7,0.87,0.62,0.6,0.77,0.59,0.56,0.57,0.57,0.65,0.78,0.57,0.6,0.49,0.61,0.48,0.61,0.59,0.63,0.52,0.56,0.62,0.52,0.49,0.58,0.47,0.44,0.56,0.49,0.37,0.53,0.41,0.38,0.38,0.36,0.43,0.36,0.4,0.41,0.34,0.34,0.43,0.39,0.3,0.36,0.35,0.31,0.31,0.33,0.29,0.38,0.3,0.27,0.31,0.42,0.26,0.29,0.28,0.27,0.27,0.27,0.35,0.36,0.19,0.26,0.28,0.23,0.25,0.28,0.25,0.28,0.18,0.26,0.24,0.24,0.23,0.16,0.2,0.24,0.23,0.22,0.29,0.2,0.24,0.2,0.22,0.2,0.2,0.19,0.17,0.22,0.23,0.13,0.21,0.19,0.21,0.16,0.17,0.18,0.16,0.18,0.19,0.18,0.19,0.18,0.14,0.16,0.18,0.16,0.23,0.16,0.16,0.16,0.17,0.14,0.13,0.15,0.16,0.16,0.11,0.25,0.11,0.0,0.15,0.15,0.15,0.15,0.16,0.14,0.15,0.0,0.13,0.12,0.12,0.14,0.16,0.12,0.17,0.14,0.0,0.11,0.12,0.11,0.11,0.11,0.0,0.13,0.0,0.13,0.11,0.11,0.14,0.13,0.0,0.12,0.12,0.11,0.13,0.1,0.12,0.11,0.11,0.11,0.13,0.12,0.11,0.0,0.11,0.12,0.0,0.13,0.0,0.12,0.12,0.0,0.11,0.11,0.11,0.0,0.11,0.0,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.18,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.33,0.1,0.12,0.1,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.63000000000001
01/20/2022,6.81,5.88,3.57,1.98,2.12,1.97,1.5,1.7,2.16,1.18,1.12,0.91,1.11,0.53,0.99,0.98,0.82,0.7,0.87,0.62,0.6,0.77,0.59,0.56,0.57,0.57,0.65,0.78,0.57,0.6,0.49,0.61,0.48,0.61,0.59,0.63,0.52,0.56,0.62,0.52,0.49,0.58,0.47,0.44,0.56,0.49,0.37,0.53,0.41,0.38,0.38,0.36,0.43,0.36,0.4,0.41,0.34,0.34,0.43,0.39,0.3,0.36,0.35,0.31,0.31,0.33,0.29,0.38,0.3,0.27,0.31,0.42,0.26,0.29,0.28,0.27,0.27,0.27,0.35,0.36,0.19,0.26,0.28,0.23,0.25,0.28,0.25,0.28,0.18,0.26,0.24,0.24,0.23,0.16,0.2,0.24,0.23,0.22,0.29,0.2,0.24,0.2,0.22,0.2,0.2,0.19,0.17,0.22,0.23,0.13,0.21,0.19,0.21,0.16,0.17,0.18,0.16,0.18,0.19,0.18,0.19,0.18,0.14,0.16,0.18,0.16,0.23,0.16,0.16,0.16,0.17,0.14,0.13,0.15,0.16,0.16,0.11,0.25,0.11,0.0,0.15,0.15,0.15,0.15,0.16,0.14,0.15,0.0,0.13,0.12,0.12,0.14,0.16,0.12,0.17,0.14,0.0,0.11,0.12,0.11,0.11,0.11,0.0,0.13,0.0,0.13,0.11,0.11,0.14,0.13,0.0,0.12,0.12,0.11,0.13,0.1,0.12,0.11,0.11,0.11,0.13,0.12,0.11,0.0,0.11,0.12,0.0,0.13,0.0,0.12,0.12,0.0,0.11,0.11,0.11,0.0,0.11,0.0,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.18,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.33,0.1,0.12,0.1,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.63000000000001
01/21/2022,6.83,5.86,3.58,1.94,2.11,1.97,1.51,1.67,2.16,1.15,1.14,0.93,1.12,0.53,1.0,0.98,0.82,0.71,0.86,0.63,0.59,0.8,0.58,0.57,0.57,0.57,0.65,0.78,0.58,0.61,0.5,0.62,0.48,0.62,0.6,0.64,0.53,0.57,0.61,0.52,0.51,0.58,0.47,0.43,0.56,0.49,0.37,0.52,0.41,0.39,0.38,0.36,0.42,0.37,0.39,0.41,0.33,0.34,0.43,0.39,0.3,0.35,0.35,0.32,0.31,0.31,0.29,0.35,0.31,0.28,0.32,0.41,0.27,0.29,0.27,0.27,0.27,0.28,0.35,0.36,0.19,0.26,0.28,0.24,0.25,0.27,0.25,0.29,0.18,0.25,0.24,0.24,0.23,0.16,0.2,0.25,0.23,0.21,0.3,0.21,0.24,0.2,0.22,0.21,0.2,0.19,0.17,0.22,0.23,0.16,0.22,0.19,0.21,0.16,0.17,0.18,0.15,0.17,0.19,0.18,0.19,0.19,0.14,0.16,0.18,0.16,0.23,0.16,0.17,0.16,0.17,0.14,0.13,0.15,0.17,0.15,0.11,0.25,0.11,0.0,0.15,0.16,0.16,0.16,0.17,0.14,0.15,0.0,0.13,0.13,0.12,0.14,0.16,0.12,0.16,0.14,0.0,0.12,0.12,0.11,0.11,0.12,0.0,0.13,0.0,0.13,0.11,0.11,0.14,0.14,0.0,0.13,0.12,0.11,0.12,0.1,0.12,0.11,0.12,0.11,0.13,0.12,0.11,0.0,0.11,0.12,0.0,0.13,0.0,0.11,0.12,0.0,0.11,0.11,0.11,0.0,0.11,0.1,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.17,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.13,0.1,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.6
