,KO,PEP,PG,PM,MDLZ,SBUX,MCD,MO,GIS,MNST,CL,HSY,ADM,KDP,EQIX,SYY,KHC,CMG,STZ,BF.B,ZTS,K,TSN,CAG,BLL,MKC,SJM,YUM,XTSLA,HRL,CPB,CLX,IFF,CHD,LW,CCK,YUMC,TAP,POST,BG,KMB,SAM,BYND,DAR,ELAN,INGR,FRPT,HAIN,BERY,USFD,GPK,CHG.BK,LANC,COLD,AGCO,ECL,MIDD,PFGC,THS,FLO,SON,SMPL,SMG,BF.A,DRI,NEOG,PRMW.TO,HLF,BGS,CELH,JJSF,SAFM,CASY,BCPC,SXT,COKE,COTY,DPZ,ENR,AMCR,MED,JBT,WEN,SLGN,SEE,PKG,WING,MAT,FIZZ,OI,HELE,PBH,SFM,MOS,TWNK,EXLS,SHAK,CNNE,CORE,JACK,BRBR,TXRH,JBSS,UNFI,CBRL,CAKE,MGPI,EPC,NWL,CALM,UVV,CVGW,WW,PPC,PRGO,WDFC,FDP,ATR,VGR,TR,SEB,BJRI,JEF,ACCO,USD,127.HK,n/a,BISXX,DOUG WI,DOUG,SUM
10/22/2021,11.35,10.94,7.88,4.9,4.39,4.46,4.6,3.98,3.16,2.58,2.01,1.94,1.91,1.69,1.57,1.59,1.37,1.7,1.31,1.21,1.35,1.19,1.34,1.11,1.33,1.05,0.93,0.9,0.82,0.63,0.56,0.55,0.59,0.59,0.41,0.58,0.5,0.42,0.44,0.49,0.43,0.22,0.26,0.41,0.29,0.3,0.24,0.29,0.25,0.24,0.24,0.0,0.18,0.15,0.18,0.19,0.18,0.21,0.15,0.18,0.16,0.15,0.13,0.15,0.16,0.14,0.15,0.13,0.14,0.18,0.12,0.14,0.13,0.15,0.14,0.12,0.09,0.11,0.1,0.11,0.07,0.11,0.1,0.09,0.09,0.09,0.09,0.08,0.1,0.07,0.07,0.08,0.06,0.09,0.07,0.08,0.05,0.06,0.0,0.05,0.04,0.05,0.05,0.06,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,99.98
10/25/2021,11.36,10.84,7.79,4.92,4.41,4.48,4.56,4.0,3.19,2.58,2.01,1.94,1.92,1.66,1.62,1.56,1.35,1.7,1.32,1.19,1.37,1.19,1.36,1.11,1.36,1.06,0.93,0.91,0.82,0.62,0.55,0.55,0.58,0.59,0.42,0.58,0.5,0.41,0.44,0.49,0.43,0.22,0.26,0.41,0.3,0.3,0.25,0.28,0.25,0.24,0.24,0.0,0.18,0.16,0.19,0.19,0.18,0.2,0.15,0.18,0.15,0.15,0.13,0.15,0.16,0.14,0.15,0.13,0.14,0.19,0.12,0.14,0.13,0.15,0.14,0.12,0.1,0.11,0.1,0.11,0.07,0.11,0.1,0.09,0.09,0.09,0.09,0.08,0.1,0.07,0.07,0.08,0.06,0.09,0.07,0.07,0.05,0.06,0.0,0.06,0.04,0.05,0.05,0.06,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.01,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,100.01
10/26/2021,11.35,10.86,7.85,4.92,4.42,4.47,4.5,3.98,3.19,2.55,2.02,1.95,1.95,1.67,1.64,1.53,1.34,1.64,1.32,1.19,1.37,1.2,1.38,1.11,1.34,1.06,0.94,0.9,0.82,0.63,0.55,0.56,0.58,0.59,0.43,0.59,0.5,0.41,0.45,0.49,0.44,0.23,0.23,0.42,0.3,0.3,0.25,0.28,0.25,0.23,0.24,0.0,0.18,0.15,0.18,0.19,0.18,0.2,0.15,0.18,0.15,0.16,0.13,0.15,0.16,0.14,0.15,0.13,0.14,0.18,0.12,0.14,0.13,0.15,0.14,0.12,0.1,0.11,0.1,0.11,0.07,0.11,0.1,0.09,0.09,0.09,0.1,0.08,0.1,0.07,0.07,0.08,0.06,0.09,0.07,0.08,0.04,0.06,0.0,0.06,0.04,0.05,0.05,0.06,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,99.98
10/27/2021,11.35,10.86,7.85,4.92,4.42,4.47,4.5,3.98,3.19,2.55,2.02,1.95,1.95,1.67,1.64,1.53,1.34,1.64,1.32,1.19,1.37,1.2,1.38,1.11,1.34,1.06,0.94,0.9,0.82,0.63,0.55,0.56,0.58,0.59,0.43,0.59,0.5,0.41,0.45,0.49,0.44,0.23,0.23,0.42,0.3,0.3,0.25,0.28,0.25,0.23,0.24,0.0,0.18,0.15,0.18,0.19,0.18,0.2,0.15,0.18,0.15,0.16,0.13,0.15,0.16,0.14,0.15,0.13,0.14,0.18,0.12,0.14,0.13,0.15,0.14,0.12,0.1,0.11,0.1,0.11,0.07,0.11,0.1,0.09,0.09,0.09,0.1,0.08,0.1,0.07,0.07,0.08,0.06,0.09,0.07,0.08,0.04,0.06,0.0,0.06,0.04,0.05,0.05,0.06,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,99.98
10/28/2021,11.35,10.85,7.88,4.92,4.43,4.5,4.49,3.98,3.16,2.55,2.02,1.94,1.97,1.67,1.65,1.53,1.34,1.64,1.31,1.19,1.39,1.2,1.4,1.1,1.28,1.06,0.94,0.9,0.82,0.63,0.55,0.56,0.59,0.59,0.43,0.57,0.5,0.4,0.45,0.49,0.43,0.22,0.23,0.43,0.31,0.3,0.25,0.29,0.25,0.23,0.24,0.0,0.18,0.15,0.19,0.19,0.18,0.2,0.15,0.18,0.15,0.17,0.13,0.15,0.16,0.14,0.15,0.13,0.14,0.19,0.12,0.14,0.13,0.15,0.14,0.13,0.1,0.11,0.1,0.11,0.07,0.11,0.1,0.09,0.09,0.09,0.1,0.08,0.11,0.07,0.07,0.08,0.06,0.09,0.08,0.07,0.04,0.06,0.0,0.06,0.05,0.05,0.05,0.06,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.01,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,100.04
10/29/2021,11.36,10.95,7.96,4.89,4.44,4.49,4.46,3.97,3.16,2.58,2.04,1.95,1.93,1.67,1.66,1.5,1.35,1.6,1.31,1.19,1.38,1.19,1.38,1.1,1.3,1.06,0.95,0.9,0.82,0.63,0.55,0.56,0.59,0.59,0.43,0.56,0.49,0.4,0.44,0.49,0.44,0.21,0.22,0.42,0.3,0.3,0.25,0.28,0.25,0.23,0.24,0.0,0.18,0.15,0.18,0.2,0.18,0.2,0.15,0.18,0.15,0.17,0.13,0.15,0.16,0.14,0.15,0.13,0.14,0.19,0.12,0.14,0.13,0.15,0.14,0.12,0.11,0.11,0.1,0.11,0.07,0.11,0.1,0.09,0.09,0.09,0.09,0.09,0.1,0.06,0.07,0.08,0.06,0.09,0.07,0.08,0.04,0.06,0.0,0.05,0.05,0.05,0.05,0.06,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,100.01
11/01/2021,11.65,10.95,7.93,4.86,4.44,4.41,4.62,3.67,3.15,2.55,2.05,1.92,1.91,1.71,1.69,1.49,1.35,1.63,1.3,1.18,1.39,1.19,1.35,1.09,1.33,1.06,0.95,0.89,0.81,0.64,0.55,0.56,0.59,0.6,0.42,0.58,0.47,0.4,0.43,0.52,0.42,0.21,0.24,0.45,0.29,0.29,0.25,0.29,0.25,0.23,0.24,0.0,0.18,0.15,0.17,0.19,0.19,0.2,0.14,0.18,0.15,0.18,0.13,0.15,0.16,0.14,0.15,0.13,0.14,0.19,0.12,0.14,0.13,0.15,0.14,0.12,0.11,0.11,0.09,0.11,0.07,0.11,0.1,0.09,0.09,0.09,0.09,0.09,0.1,0.06,0.07,0.08,0.06,0.09,0.07,0.07,0.04,0.06,0.0,0.05,0.05,0.05,0.05,0.06,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,100.01
11/02/2021,11.79,11.01,7.99,4.82,4.45,4.16,4.64,3.65,3.15,2.57,2.04,1.89,1.9,1.75,1.68,1.5,1.33,1.64,1.31,1.17,1.42,1.19,1.34,1.07,1.34,1.05,0.94,0.89,0.82,0.63,0.55,0.56,0.59,0.62,0.41,0.58,0.47,0.41,0.43,0.52,0.42,0.21,0.24,0.45,0.3,0.29,0.25,0.29,0.25,0.22,0.24,0.0,0.18,0.15,0.17,0.19,0.19,0.2,0.14,0.18,0.15,0.17,0.13,0.15,0.16,0.14,0.15,0.13,0.14,0.19,0.12,0.14,0.13,0.15,0.14,0.13,0.11,0.11,0.09,0.11,0.07,0.11,0.1,0.09,0.09,0.09,0.1,0.09,0.1,0.06,0.07,0.08,0.06,0.09,0.08,0.07,0.04,0.06,0.0,0.05,0.05,0.05,0.05,0.06,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,100.02
11/03/2021,11.79,11.01,7.99,4.82,4.45,4.16,4.64,3.65,3.15,2.57,2.04,1.89,1.9,1.75,1.68,1.5,1.33,1.64,1.31,1.17,1.42,1.19,1.34,1.07,1.34,1.05,0.94,0.89,0.82,0.63,0.55,0.56,0.59,0.62,0.41,0.58,0.47,0.41,0.43,0.52,0.42,0.21,0.24,0.45,0.3,0.29,0.25,0.29,0.25,0.22,0.24,0.0,0.18,0.15,0.17,0.19,0.19,0.2,0.14,0.18,0.15,0.17,0.13,0.15,0.16,0.14,0.15,0.13,0.14,0.19,0.12,0.14,0.13,0.15,0.14,0.13,0.11,0.11,0.09,0.11,0.07,0.11,0.1,0.09,0.09,0.09,0.1,0.09,0.1,0.06,0.07,0.08,0.06,0.09,0.08,0.07,0.04,0.06,0.0,0.05,0.05,0.05,0.05,0.06,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,100.02
11/04/2021,11.69,10.93,7.93,4.74,4.44,4.28,4.71,3.63,3.16,2.57,2.03,1.87,1.87,1.75,1.66,1.52,1.35,1.65,1.32,1.21,1.4,1.2,1.35,1.07,1.35,1.06,0.94,0.9,0.81,0.64,0.55,0.56,0.57,0.61,0.42,0.58,0.48,0.41,0.43,0.51,0.43,0.22,0.24,0.45,0.29,0.29,0.25,0.29,0.25,0.23,0.24,0.0,0.17,0.15,0.17,0.19,0.19,0.21,0.14,0.18,0.15,0.17,0.13,0.15,0.16,0.14,0.15,0.13,0.14,0.2,0.12,0.14,0.13,0.15,0.14,0.13,0.11,0.11,0.1,0.11,0.08,0.11,0.1,0.09,0.09,0.09,0.1,0.09,0.1,0.06,0.07,0.08,0.06,0.09,0.08,0.07,0.05,0.06,0.0,0.05,0.05,0.05,0.05,0.06,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.01,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,99.98
11/05/2021,11.64,11.0,7.99,4.75,4.46,4.33,4.68,3.63,3.17,2.57,2.03,1.87,1.86,1.73,1.66,1.51,1.36,1.64,1.32,1.22,1.39,1.2,1.35,1.09,1.35,1.06,0.94,0.88,0.88,0.64,0.55,0.57,0.57,0.62,0.41,0.59,0.46,0.42,0.43,0.51,0.43,0.21,0.23,0.44,0.28,0.28,0.24,0.29,0.25,0.23,0.24,0.0,0.18,0.15,0.17,0.2,0.19,0.2,0.14,0.18,0.15,0.18,0.13,0.15,0.15,0.14,0.15,0.12,0.15,0.2,0.12,0.14,0.13,0.15,0.14,0.13,0.11,0.11,0.1,0.11,0.08,0.11,0.1,0.09,0.09,0.09,0.09,0.09,0.11,0.06,0.07,0.08,0.06,0.08,0.08,0.08,0.04,0.06,0.0,0.05,0.04,0.05,0.05,0.06,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,100.02
11/08/2021,11.66,11.02,8.0,4.7,4.48,4.33,4.72,3.64,3.15,2.61,2.04,1.86,1.87,1.72,1.59,1.5,1.36,1.64,1.3,1.2,1.41,1.2,1.34,1.07,1.32,1.05,0.94,0.88,0.87,0.64,0.55,0.56,0.56,0.62,0.41,0.58,0.46,0.42,0.43,0.51,0.42,0.21,0.24,0.44,0.29,0.29,0.24,0.28,0.25,0.24,0.24,0.0,0.16,0.15,0.17,0.2,0.19,0.2,0.14,0.18,0.15,0.17,0.14,0.15,0.16,0.14,0.17,0.12,0.15,0.2,0.12,0.14,0.13,0.15,0.14,0.13,0.11,0.12,0.1,0.11,0.08,0.12,0.1,0.09,0.09,0.09,0.09,0.09,0.11,0.06,0.07,0.08,0.06,0.08,0.07,0.08,0.05,0.06,0.0,0.05,0.04,0.05,0.05,0.06,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,99.95
11/09/2021,11.6,11.04,7.97,4.69,4.45,4.47,4.7,3.66,3.12,2.7,2.04,1.84,1.86,1.72,1.53,1.55,1.37,1.61,1.31,1.22,1.39,1.18,1.33,1.06,1.29,1.04,0.94,0.88,0.8,0.63,0.54,0.55,0.56,0.61,0.41,0.58,0.46,0.42,0.43,0.51,0.42,0.21,0.23,0.44,0.3,0.3,0.24,0.29,0.25,0.24,0.24,0.0,0.16,0.15,0.17,0.2,0.19,0.21,0.14,0.18,0.15,0.18,0.14,0.15,0.16,0.15,0.17,0.12,0.15,0.21,0.12,0.14,0.13,0.16,0.14,0.13,0.11,0.11,0.1,0.11,0.08,0.12,0.1,0.09,0.09,0.09,0.09,0.09,0.11,0.06,0.07,0.08,0.07,0.08,0.07,0.08,0.06,0.06,0.0,0.06,0.04,0.05,0.05,0.07,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,99.96999999999998
11/10/2021,11.6,11.04,7.97,4.69,4.45,4.47,4.7,3.66,3.12,2.7,2.04,1.84,1.86,1.72,1.53,1.55,1.37,1.61,1.31,1.22,1.39,1.18,1.33,1.06,1.29,1.04,0.94,0.88,0.8,0.63,0.54,0.55,0.56,0.61,0.41,0.58,0.46,0.42,0.43,0.51,0.42,0.21,0.23,0.44,0.3,0.3,0.24,0.29,0.25,0.24,0.24,0.0,0.16,0.15,0.17,0.2,0.19,0.21,0.14,0.18,0.15,0.18,0.14,0.15,0.16,0.15,0.17,0.12,0.15,0.21,0.12,0.14,0.13,0.16,0.14,0.13,0.11,0.11,0.1,0.11,0.08,0.12,0.1,0.09,0.09,0.09,0.09,0.09,0.11,0.06,0.07,0.08,0.07,0.08,0.07,0.08,0.06,0.06,0.0,0.06,0.04,0.05,0.05,0.07,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,99.96999999999998
11/11/2021,11.59,10.89,7.97,4.66,4.46,4.44,4.71,3.67,3.15,2.7,2.05,1.85,1.86,1.7,1.55,1.55,1.36,1.63,1.32,1.22,1.41,1.19,1.34,1.06,1.31,1.04,0.94,0.89,0.81,0.64,0.55,0.56,0.58,0.61,0.42,0.58,0.46,0.42,0.43,0.51,0.43,0.21,0.23,0.44,0.29,0.3,0.24,0.29,0.25,0.23,0.24,0.0,0.17,0.15,0.18,0.2,0.19,0.2,0.14,0.18,0.15,0.18,0.14,0.15,0.16,0.15,0.17,0.12,0.16,0.2,0.12,0.14,0.13,0.16,0.14,0.13,0.13,0.11,0.1,0.11,0.08,0.12,0.1,0.09,0.09,0.09,0.09,0.09,0.11,0.06,0.07,0.08,0.07,0.08,0.07,0.08,0.05,0.06,0.0,0.06,0.04,0.05,0.05,0.07,0.04,0.04,0.05,0.04,0.04,0.05,0.04,0.03,0.02,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,100.0
11/12/2021,11.58,10.92,7.97,4.68,4.47,4.38,4.68,3.64,3.16,2.72,2.05,1.86,1.87,1.7,1.57,1.53,1.36,1.64,1.31,1.22,1.42,1.19,1.34,1.06,1.31,1.04,0.97,0.88,0.8,0.63,0.55,0.56,0.6,0.62,0.42,0.59,0.45,0.41,0.44,0.51,0.43,0.2,0.23,0.43,0.29,0.3,0.2,0.3,0.25,0.23,0.24,0.0,0.16,0.15,0.17,0.2,0.19,0.2,0.14,0.18,0.15,0.17,0.14,0.15,0.17,0.15,0.17,0.12,0.15,0.19,0.12,0.14,0.13,0.16,0.14,0.13,0.13,0.11,0.1,0.11,0.08,0.12,0.1,0.09,0.09,0.09,0.09,0.09,0.11,0.06,0.07,0.08,0.07,0.08,0.07,0.08,0.05,0.06,0.0,0.06,0.05,0.05,0.05,0.07,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,99.93999999999998
11/15/2021,11.65,10.88,8.03,4.75,4.49,4.29,4.64,3.65,3.15,2.74,2.05,1.88,1.92,1.69,1.52,1.49,1.36,1.64,1.33,1.22,1.39,1.2,1.37,1.05,1.31,1.05,0.95,0.87,0.8,0.64,0.55,0.56,0.59,0.62,0.42,0.59,0.44,0.43,0.44,0.52,0.43,0.2,0.19,0.41,0.29,0.3,0.19,0.26,0.25,0.22,0.24,0.0,0.17,0.15,0.17,0.2,0.19,0.21,0.13,0.18,0.16,0.17,0.15,0.15,0.16,0.15,0.18,0.11,0.15,0.19,0.12,0.14,0.13,0.16,0.14,0.15,0.13,0.12,0.1,0.11,0.08,0.12,0.09,0.09,0.09,0.09,0.09,0.09,0.11,0.06,0.07,0.08,0.07,0.08,0.07,0.08,0.05,0.06,0.0,0.05,0.04,0.05,0.05,0.07,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,99.91
11/16/2021,11.65,10.88,8.03,4.75,4.49,4.29,4.64,3.65,3.15,2.74,2.05,1.88,1.92,1.69,1.52,1.49,1.36,1.64,1.33,1.22,1.39,1.2,1.37,1.05,1.31,1.05,0.95,0.87,0.8,0.64,0.55,0.56,0.59,0.62,0.42,0.59,0.44,0.43,0.44,0.52,0.43,0.2,0.19,0.41,0.29,0.3,0.19,0.26,0.25,0.22,0.24,0.0,0.17,0.15,0.17,0.2,0.19,0.21,0.13,0.18,0.16,0.17,0.15,0.15,0.16,0.15,0.18,0.11,0.15,0.19,0.12,0.14,0.13,0.16,0.14,0.15,0.13,0.12,0.1,0.11,0.08,0.12,0.09,0.09,0.09,0.09,0.09,0.09,0.11,0.06,0.07,0.08,0.07,0.08,0.07,0.08,0.05,0.06,0.0,0.05,0.04,0.05,0.05,0.07,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,99.91
11/17/2021,11.61,10.87,8.03,4.74,4.51,4.29,4.65,3.65,3.17,2.73,2.05,1.88,1.91,1.69,1.52,1.46,1.35,1.68,1.34,1.21,1.4,1.2,1.33,1.05,1.34,1.05,0.95,0.88,0.8,0.64,0.56,0.56,0.6,0.62,0.41,0.6,0.44,0.43,0.44,0.52,0.43,0.2,0.2,0.4,0.29,0.3,0.2,0.26,0.26,0.22,0.24,0.0,0.17,0.15,0.18,0.2,0.19,0.2,0.14,0.19,0.16,0.17,0.15,0.15,0.16,0.14,0.18,0.12,0.15,0.16,0.12,0.13,0.13,0.16,0.15,0.16,0.13,0.12,0.1,0.11,0.08,0.12,0.09,0.09,0.1,0.09,0.09,0.09,0.11,0.06,0.07,0.08,0.07,0.08,0.07,0.08,0.05,0.06,0.0,0.05,0.05,0.05,0.05,0.07,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,99.95
11/18/2021,11.54,10.88,8.03,4.74,4.49,4.27,4.66,3.65,3.17,2.74,2.05,1.86,1.93,1.68,1.56,1.46,1.36,1.65,1.34,1.21,1.39,1.21,1.37,1.05,1.36,1.06,0.96,0.88,0.8,0.63,0.56,0.57,0.6,0.63,0.42,0.61,0.44,0.44,0.44,0.52,0.43,0.2,0.2,0.4,0.28,0.3,0.2,0.26,0.25,0.22,0.24,0.0,0.17,0.16,0.18,0.2,0.19,0.2,0.15,0.19,0.16,0.17,0.14,0.15,0.16,0.14,0.18,0.12,0.15,0.15,0.12,0.13,0.13,0.16,0.15,0.16,0.13,0.12,0.1,0.11,0.08,0.12,0.09,0.09,0.1,0.09,0.09,0.09,0.11,0.06,0.07,0.08,0.07,0.08,0.07,0.08,0.05,0.06,0.0,0.05,0.05,0.05,0.05,0.07,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,99.99
11/19/2021,11.51,10.89,8.05,4.64,4.48,4.3,4.67,3.61,3.16,2.73,2.05,1.87,1.92,1.69,1.56,1.46,1.34,1.65,1.36,1.21,1.42,1.2,1.37,1.04,1.38,1.07,0.96,0.89,0.87,0.63,0.55,0.58,0.6,0.63,0.42,0.62,0.44,0.43,0.44,0.52,0.43,0.2,0.2,0.4,0.28,0.3,0.21,0.25,0.26,0.22,0.25,0.0,0.17,0.16,0.17,0.2,0.2,0.2,0.15,0.19,0.16,0.17,0.14,0.15,0.16,0.14,0.18,0.12,0.15,0.15,0.12,0.13,0.13,0.16,0.15,0.16,0.13,0.12,0.1,0.11,0.08,0.12,0.09,0.1,0.1,0.09,0.09,0.09,0.11,0.06,0.07,0.08,0.07,0.08,0.07,0.08,0.05,0.06,0.0,0.05,0.05,0.05,0.05,0.07,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,99.96999999999998
11/22/2021,11.47,10.92,8.07,4.68,4.47,4.33,4.69,3.61,3.16,2.71,2.04,1.89,1.91,1.69,1.57,1.45,1.33,1.63,1.38,1.22,1.43,1.2,1.36,1.04,1.36,1.08,0.96,0.89,0.87,0.64,0.56,0.57,0.6,0.63,0.42,0.61,0.44,0.43,0.44,0.53,0.43,0.2,0.19,0.39,0.28,0.3,0.2,0.26,0.26,0.22,0.25,0.0,0.17,0.16,0.17,0.2,0.2,0.19,0.15,0.19,0.16,0.17,0.14,0.15,0.16,0.14,0.17,0.11,0.15,0.15,0.12,0.14,0.13,0.16,0.15,0.16,0.13,0.12,0.1,0.11,0.08,0.12,0.09,0.1,0.1,0.09,0.09,0.09,0.11,0.06,0.07,0.08,0.07,0.08,0.07,0.08,0.05,0.06,0.0,0.05,0.04,0.05,0.05,0.07,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,99.99
11/23/2021,11.47,10.92,8.07,4.68,4.47,4.33,4.69,3.61,3.16,2.71,2.04,1.89,1.91,1.69,1.57,1.45,1.33,1.63,1.38,1.22,1.43,1.2,1.36,1.04,1.36,1.08,0.96,0.89,0.87,0.64,0.56,0.57,0.6,0.63,0.42,0.61,0.44,0.43,0.44,0.53,0.43,0.2,0.19,0.39,0.28,0.3,0.2,0.26,0.26,0.22,0.25,0.0,0.17,0.16,0.17,0.2,0.2,0.19,0.15,0.19,0.16,0.17,0.14,0.15,0.16,0.14,0.17,0.11,0.15,0.15,0.12,0.14,0.13,0.16,0.15,0.16,0.13,0.12,0.1,0.11,0.08,0.12,0.09,0.1,0.1,0.09,0.09,0.09,0.11,0.06,0.07,0.08,0.07,0.08,0.07,0.08,0.05,0.06,0.0,0.05,0.04,0.05,0.05,0.07,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,99.99
11/24/2021,11.44,11.08,8.15,4.57,4.4,4.31,4.73,3.57,3.14,2.68,2.06,1.92,1.92,1.69,1.57,1.44,1.3,1.6,1.41,1.28,1.48,1.19,1.35,1.02,1.39,1.1,0.94,0.9,0.88,0.63,0.55,0.57,0.6,0.64,0.41,0.62,0.44,0.42,0.42,0.52,0.44,0.2,0.18,0.38,0.29,0.3,0.18,0.26,0.25,0.21,0.24,0.0,0.16,0.16,0.17,0.2,0.19,0.19,0.15,0.19,0.16,0.17,0.14,0.16,0.15,0.14,0.17,0.11,0.14,0.14,0.11,0.14,0.13,0.17,0.15,0.17,0.13,0.12,0.1,0.11,0.08,0.13,0.09,0.1,0.1,0.09,0.1,0.09,0.11,0.05,0.08,0.08,0.07,0.08,0.07,0.08,0.05,0.06,0.0,0.05,0.04,0.05,0.05,0.07,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,99.99
11/25/2021,11.45,11.04,8.15,4.52,4.41,4.31,4.73,3.6,3.17,2.69,2.05,1.92,1.94,1.71,1.54,1.45,1.3,1.56,1.39,1.27,1.46,1.19,1.37,1.03,1.37,1.1,0.96,0.89,0.88,0.64,0.55,0.57,0.59,0.65,0.42,0.62,0.43,0.43,0.43,0.52,0.44,0.19,0.18,0.38,0.28,0.3,0.18,0.26,0.25,0.22,0.24,0.0,0.17,0.16,0.17,0.2,0.19,0.2,0.15,0.19,0.16,0.17,0.14,0.16,0.16,0.14,0.17,0.11,0.15,0.14,0.12,0.14,0.13,0.17,0.15,0.18,0.13,0.12,0.1,0.11,0.08,0.13,0.09,0.09,0.1,0.09,0.09,0.09,0.11,0.06,0.08,0.08,0.07,0.08,0.07,0.08,0.05,0.06,0.0,0.05,0.04,0.05,0.05,0.07,0.04,0.04,0.05,0.05,0.04,0.05,0.04,0.03,0.02,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,100.02
