,SWBI,SYNA,WK,SM,OVV,IDT,PACB,CRNC,PRFT,OMCL,PDCE,IIPR,SSTK,PTEN,BKE,MEDP,PVAC,AQUA,SGRY,LSCC,GTLS,RGR,STAA,WHD,ANF,IRDM,SEM,SSF.,JCOM,TTEK,SHEN,MFA,UFS,CNMD,GPRE,ENSG,NBR,AR,DIOD,CNX,ARNC,CMC,SAIL,OMI,AMKR,QTS,STAG,NSIT,APAM,COOP,VG,EGP,SLCA,TROX,TRTN,BCPC,KRA,MSTR,BIPC,AIT,MMS,UCTT,HTH,AVNT,MODV,ARWR,UFPI,FUL,LHCG,MED,WDFC,ACA,SAIA,TSE,SPSC,SCVL,CCOI,WOR,PNM,NWE,SCHN,COS.,GEO,NEOG,CWH,LANC,AEIS,HL,RMBS,BL,MMSI,PFSI,NEO,VIAV,TRNO,MTX,RCII,POWI,KALU,ZUMZ,REGI,BCEI,OGS,ROLL,SIG,ATRC,LZB,EPRT,MGY,IDI.,ONTO,HASI,LXP,CENX,CELH,BKH,COKE,DHT,INT,ADC,VLY,FLGT,PDCO,EXPI,CMP,VGR,USNA,SCL,NSA,AROC,AWR,MGLN,THRM,GRWG,FFIN,SAFM,CRS,DBRG,DOC,HR,SWX,STAR,POLY,SKT,SR,ACLS,SBRA,PETS,KLIC,LMX.,MTRN,PUMP,VIVO,CTRE,NJR,FMF.,SSD,AVA,JJSF,PCH,RDN,CWEN,BCC,COWN,TWNK,PBH,FCPT,ETH,XPER,UVV,PRGS,SWM,INOV,QLYS,BNL,HI,PDM,PCRX,FDP,PEB,BMI,WTS,EME,ITGR,ISBC,SMPL,CALX,PMT,UBSI,CNNE,SJI,TTEC,IOSP,MAC,CCMP,NAVI,UNFI,NPTN,CWT,RDFN,DHR.,MXL,RLGY,SITC,CYH,ORA,CEIX,MTDR,CDE,FIX,HVT,ALE,STC,DRNA,TR,SFM,ONB,ROIC,MLI,OXM,PRMW.TO,BIG,JPMORGAN US GOVT MMKT FUN,NHI,CVA,AAWW,POR,FELE,KWR,ORBC,PFGC,CPK,FOXF,CNSL,RPAI,RXN,THC,APPF,SXT,CNO,FORM,IDCC,ATKR,SXC,UMBF,GOGO,EXTR,SONO,EPC,FN,NOVT,BGS,HIBB,n/a,SMTC,ECOM,GSAT,IMKTA,ASGN,FIZZ,MMAT,NMRK,CDEV,SKIN,NGVT,ETD,SITM,THS,KOD,ENR,MC,1922527,ZD,FUBO,KRG,UNIT,PLBY,CLW,VCRA,ROCC,CWST,CIVI,BG3.,ASTE,EFR.TO,WIRE,ARCB,WD,BJ,DORM,FHI,IRT,SATS,EAF,HLIT,NUS,VRS,ADTN,OPCH,RAD,TDS,ASIX,MSEX,SUM
08/20/2021,0.33,0.43,0.43,0.26,0.3,0.41,0.31,0.33,0.47,0.36,0.3,0.39,0.35,0.27,0.31,0.35,0.25,0.39,0.24,0.35,0.37,0.32,0.32,0.3,0.26,0.33,0.28,0.32,0.29,0.34,0.0,0.31,0.32,0.29,0.35,0.3,0.21,0.28,0.34,0.26,0.31,0.34,0.26,0.27,0.32,0.29,0.32,0.29,0.29,0.34,0.27,0.32,0.0,0.25,0.3,0.28,0.32,0.3,0.23,0.29,0.29,0.23,0.27,0.3,0.32,0.28,0.3,0.3,0.24,0.22,0.25,0.24,0.32,0.23,0.32,0.29,0.26,0.27,0.27,0.3,0.3,0.29,0.34,0.26,0.26,0.26,0.0,0.21,0.26,0.25,0.28,0.3,0.25,0.25,0.27,0.28,0.31,0.31,0.28,0.21,0.0,0.0,0.25,0.29,0.21,0.23,0.24,0.28,0.23,0.25,0.24,0.25,0.28,0.25,0.23,0.28,0.28,0.22,0.27,0.27,0.26,0.26,0.25,0.28,0.28,0.25,0.23,0.23,0.26,0.22,0.27,0.25,0.29,0.0,0.25,0.26,0.23,0.0,0.25,0.24,0.27,0.31,0.0,0.22,0.25,0.27,0.22,0.0,0.26,0.0,0.23,0.0,0.21,0.0,0.22,0.22,0.23,0.24,0.22,0.22,0.25,0.27,0.23,0.23,0.23,0.25,0.0,0.0,0.22,0.0,0.21,0.0,0.24,0.23,0.24,0.22,0.22,0.22,0.22,0.0,0.24,0.26,0.22,0.23,0.23,0.22,0.21,0.21,0.23,0.22,0.22,0.23,0.24,0.0,0.0,0.27,0.21,0.0,0.24,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.22,0.23,0.0,0.23,0.0,0.0,0.0,0.24,0.0,0.22,0.0,0.0,0.0,0.22,0.25,0.24,0.21,0.23,0.21,0.0,0.22,0.0,0.21,0.21,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.22,0.0,0.23,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.53
08/23/2021,0.33,0.43,0.44,0.25,0.29,0.37,0.3,0.33,0.47,0.36,0.28,0.4,0.36,0.25,0.32,0.35,0.25,0.4,0.24,0.36,0.39,0.31,0.32,0.29,0.28,0.33,0.26,0.32,0.29,0.34,0.0,0.32,0.32,0.3,0.35,0.3,0.21,0.26,0.35,0.25,0.31,0.34,0.26,0.27,0.32,0.3,0.33,0.29,0.29,0.34,0.28,0.32,0.0,0.25,0.3,0.29,0.31,0.31,0.23,0.28,0.28,0.23,0.27,0.3,0.32,0.27,0.3,0.3,0.24,0.0,0.25,0.25,0.32,0.22,0.33,0.3,0.26,0.27,0.28,0.3,0.28,0.29,0.33,0.27,0.26,0.26,0.0,0.0,0.27,0.25,0.29,0.3,0.26,0.25,0.28,0.27,0.32,0.33,0.28,0.22,0.0,0.0,0.25,0.29,0.22,0.23,0.24,0.28,0.22,0.25,0.24,0.25,0.29,0.23,0.24,0.29,0.27,0.22,0.26,0.27,0.26,0.25,0.25,0.27,0.27,0.25,0.24,0.23,0.26,0.21,0.27,0.25,0.29,0.0,0.25,0.26,0.22,0.0,0.25,0.25,0.27,0.31,0.0,0.22,0.24,0.28,0.0,0.0,0.27,0.0,0.23,0.0,0.21,0.0,0.22,0.23,0.24,0.23,0.22,0.22,0.25,0.28,0.23,0.22,0.24,0.25,0.22,0.21,0.22,0.0,0.0,0.21,0.27,0.23,0.24,0.23,0.23,0.0,0.22,0.0,0.24,0.26,0.23,0.24,0.23,0.22,0.21,0.0,0.23,0.21,0.22,0.23,0.23,0.0,0.0,0.27,0.0,0.0,0.24,0.0,0.0,0.25,0.0,0.22,0.0,0.21,0.23,0.0,0.0,0.0,0.0,0.22,0.23,0.0,0.22,0.0,0.0,0.21,0.24,0.0,0.22,0.0,0.0,0.0,0.23,0.25,0.24,0.0,0.23,0.22,0.0,0.22,0.0,0.22,0.22,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.21,0.0,0.22,0.21,0.21,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.59
08/24/2021,0.33,0.43,0.44,0.24,0.29,0.38,0.32,0.32,0.48,0.36,0.28,0.41,0.36,0.25,0.31,0.35,0.26,0.4,0.24,0.35,0.4,0.31,0.29,0.29,0.28,0.34,0.26,0.0,0.29,0.34,0.0,0.32,0.32,0.3,0.33,0.3,0.0,0.26,0.35,0.25,0.31,0.33,0.26,0.26,0.33,0.29,0.33,0.29,0.29,0.35,0.27,0.32,0.0,0.25,0.29,0.29,0.32,0.32,0.23,0.28,0.28,0.23,0.27,0.3,0.33,0.28,0.3,0.3,0.24,0.0,0.25,0.25,0.33,0.22,0.33,0.31,0.26,0.27,0.28,0.3,0.28,0.0,0.32,0.27,0.26,0.25,0.0,0.0,0.27,0.25,0.29,0.3,0.26,0.25,0.27,0.27,0.33,0.33,0.28,0.22,0.0,0.0,0.25,0.29,0.23,0.24,0.24,0.28,0.22,0.0,0.24,0.25,0.29,0.23,0.24,0.28,0.27,0.0,0.25,0.27,0.26,0.26,0.25,0.27,0.27,0.25,0.24,0.23,0.26,0.21,0.27,0.25,0.3,0.0,0.25,0.26,0.0,0.22,0.25,0.24,0.27,0.31,0.0,0.22,0.24,0.27,0.21,0.0,0.27,0.0,0.23,0.0,0.21,0.21,0.22,0.0,0.24,0.23,0.22,0.22,0.25,0.28,0.23,0.22,0.23,0.25,0.22,0.0,0.22,0.0,0.21,0.0,0.26,0.23,0.24,0.23,0.22,0.22,0.22,0.0,0.24,0.26,0.23,0.23,0.23,0.22,0.21,0.21,0.23,0.21,0.22,0.23,0.23,0.0,0.0,0.27,0.21,0.0,0.24,0.0,0.0,0.25,0.0,0.22,0.0,0.21,0.23,0.0,0.0,0.0,0.0,0.22,0.23,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.22,0.0,0.0,0.0,0.22,0.25,0.24,0.0,0.22,0.0,0.0,0.22,0.0,0.22,0.22,0.23,0.21,0.0,0.32,0.29,0.23,0.25,0.25,0.0,0.0,0.22,0.0,0.22,0.21,0.0,0.21,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.510000000000005
08/25/2021,0.33,0.43,0.44,0.24,0.29,0.38,0.32,0.32,0.48,0.36,0.28,0.41,0.36,0.25,0.31,0.35,0.26,0.4,0.24,0.35,0.4,0.31,0.29,0.29,0.28,0.34,0.26,0.0,0.29,0.34,0.0,0.32,0.32,0.3,0.33,0.3,0.0,0.26,0.35,0.25,0.31,0.33,0.26,0.26,0.33,0.29,0.33,0.29,0.29,0.35,0.27,0.32,0.0,0.25,0.29,0.29,0.32,0.32,0.23,0.28,0.28,0.23,0.27,0.3,0.33,0.28,0.3,0.3,0.24,0.0,0.25,0.25,0.33,0.22,0.33,0.31,0.26,0.27,0.28,0.3,0.28,0.0,0.32,0.27,0.26,0.25,0.0,0.0,0.27,0.25,0.29,0.3,0.26,0.25,0.27,0.27,0.33,0.33,0.28,0.22,0.0,0.0,0.25,0.29,0.23,0.24,0.24,0.28,0.22,0.0,0.24,0.25,0.29,0.23,0.24,0.28,0.27,0.0,0.25,0.27,0.26,0.26,0.25,0.27,0.27,0.25,0.24,0.23,0.26,0.21,0.27,0.25,0.3,0.0,0.25,0.26,0.0,0.22,0.25,0.24,0.27,0.31,0.0,0.22,0.24,0.27,0.21,0.0,0.27,0.0,0.23,0.0,0.21,0.21,0.22,0.0,0.24,0.23,0.22,0.22,0.25,0.28,0.23,0.22,0.23,0.25,0.22,0.0,0.22,0.0,0.21,0.0,0.26,0.23,0.24,0.23,0.22,0.22,0.22,0.0,0.24,0.26,0.23,0.23,0.23,0.22,0.21,0.21,0.23,0.21,0.22,0.23,0.23,0.0,0.0,0.27,0.21,0.0,0.24,0.0,0.0,0.25,0.0,0.22,0.0,0.21,0.23,0.0,0.0,0.0,0.0,0.22,0.23,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.22,0.0,0.0,0.0,0.22,0.25,0.24,0.0,0.22,0.0,0.0,0.22,0.0,0.22,0.22,0.23,0.21,0.0,0.32,0.29,0.23,0.25,0.25,0.0,0.0,0.22,0.0,0.22,0.21,0.0,0.21,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.510000000000005
08/26/2021,0.33,0.44,0.44,0.26,0.3,0.37,0.32,0.33,0.48,0.36,0.29,0.41,0.37,0.26,0.3,0.35,0.27,0.39,0.24,0.36,0.39,0.31,0.3,0.3,0.28,0.34,0.26,0.0,0.29,0.34,0.0,0.32,0.32,0.3,0.33,0.3,0.22,0.27,0.36,0.25,0.3,0.33,0.26,0.26,0.33,0.29,0.32,0.29,0.29,0.34,0.28,0.31,0.21,0.26,0.29,0.29,0.33,0.32,0.23,0.28,0.28,0.23,0.27,0.3,0.33,0.28,0.3,0.3,0.23,0.0,0.24,0.25,0.33,0.23,0.34,0.31,0.26,0.27,0.27,0.29,0.28,0.0,0.3,0.27,0.26,0.25,0.0,0.21,0.26,0.25,0.29,0.29,0.26,0.25,0.27,0.27,0.33,0.33,0.28,0.22,0.0,0.0,0.25,0.29,0.23,0.24,0.24,0.28,0.23,0.0,0.25,0.25,0.28,0.25,0.25,0.28,0.27,0.22,0.26,0.26,0.26,0.27,0.25,0.29,0.27,0.25,0.23,0.23,0.26,0.21,0.27,0.24,0.29,0.0,0.25,0.25,0.22,0.0,0.24,0.24,0.26,0.31,0.0,0.22,0.23,0.28,0.21,0.0,0.27,0.0,0.23,0.0,0.21,0.21,0.22,0.0,0.24,0.23,0.22,0.22,0.25,0.28,0.23,0.22,0.23,0.25,0.0,0.0,0.23,0.0,0.0,0.21,0.26,0.22,0.24,0.22,0.22,0.22,0.22,0.0,0.24,0.25,0.22,0.23,0.23,0.22,0.21,0.0,0.23,0.21,0.0,0.23,0.23,0.0,0.0,0.26,0.0,0.0,0.24,0.0,0.0,0.26,0.0,0.22,0.0,0.0,0.24,0.0,0.0,0.21,0.0,0.22,0.23,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.22,0.0,0.0,0.0,0.22,0.24,0.24,0.21,0.23,0.21,0.0,0.22,0.0,0.22,0.21,0.23,0.21,0.0,0.32,0.29,0.23,0.25,0.25,0.0,0.0,0.22,0.0,0.23,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.52000000000001
08/27/2021,0.32,0.44,0.44,0.27,0.31,0.39,0.33,0.33,0.48,0.36,0.3,0.41,0.38,0.27,0.31,0.35,0.28,0.39,0.24,0.35,0.39,0.3,0.3,0.31,0.3,0.33,0.26,0.0,0.29,0.34,0.0,0.32,0.31,0.3,0.33,0.29,0.22,0.27,0.35,0.25,0.31,0.34,0.27,0.26,0.33,0.29,0.31,0.29,0.3,0.34,0.27,0.3,0.0,0.27,0.29,0.28,0.32,0.32,0.23,0.28,0.28,0.23,0.27,0.3,0.33,0.28,0.3,0.3,0.23,0.0,0.25,0.25,0.33,0.23,0.34,0.32,0.25,0.27,0.28,0.29,0.28,0.0,0.3,0.26,0.27,0.24,0.0,0.21,0.26,0.25,0.29,0.29,0.27,0.25,0.26,0.27,0.33,0.33,0.28,0.22,0.21,0.0,0.24,0.29,0.23,0.24,0.24,0.28,0.23,0.0,0.25,0.25,0.28,0.25,0.25,0.27,0.27,0.0,0.26,0.26,0.26,0.26,0.25,0.29,0.27,0.25,0.23,0.23,0.25,0.0,0.26,0.24,0.3,0.0,0.24,0.25,0.22,0.21,0.24,0.24,0.25,0.31,0.0,0.22,0.23,0.28,0.21,0.0,0.26,0.0,0.22,0.0,0.21,0.21,0.22,0.0,0.24,0.23,0.22,0.22,0.25,0.27,0.23,0.22,0.23,0.24,0.21,0.0,0.22,0.0,0.0,0.21,0.26,0.23,0.24,0.23,0.22,0.22,0.22,0.0,0.24,0.25,0.23,0.23,0.23,0.0,0.22,0.21,0.23,0.21,0.21,0.23,0.23,0.21,0.0,0.26,0.21,0.0,0.23,0.0,0.0,0.25,0.0,0.22,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.21,0.24,0.0,0.21,0.0,0.0,0.0,0.23,0.0,0.22,0.0,0.0,0.0,0.22,0.24,0.23,0.0,0.22,0.21,0.0,0.21,0.0,0.0,0.21,0.23,0.21,0.0,0.31,0.29,0.23,0.25,0.25,0.0,0.0,0.22,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.43
08/30/2021,0.33,0.44,0.44,0.27,0.32,0.37,0.32,0.31,0.5,0.36,0.3,0.4,0.39,0.27,0.29,0.35,0.3,0.38,0.25,0.36,0.4,0.31,0.3,0.33,0.26,0.33,0.27,0.0,0.3,0.34,0.0,0.32,0.31,0.3,0.32,0.29,0.22,0.28,0.36,0.25,0.3,0.33,0.27,0.26,0.34,0.29,0.31,0.3,0.29,0.34,0.27,0.31,0.21,0.28,0.3,0.29,0.31,0.31,0.22,0.28,0.28,0.24,0.27,0.31,0.33,0.29,0.3,0.3,0.23,0.21,0.25,0.25,0.3,0.23,0.34,0.3,0.26,0.26,0.28,0.29,0.26,0.0,0.3,0.26,0.27,0.24,0.0,0.0,0.26,0.24,0.28,0.29,0.28,0.25,0.26,0.27,0.33,0.34,0.27,0.22,0.0,0.0,0.24,0.28,0.24,0.23,0.24,0.29,0.24,0.0,0.26,0.25,0.28,0.24,0.26,0.27,0.26,0.21,0.26,0.26,0.25,0.27,0.25,0.28,0.27,0.25,0.23,0.23,0.26,0.21,0.27,0.24,0.29,0.0,0.24,0.25,0.21,0.21,0.24,0.24,0.25,0.31,0.0,0.21,0.22,0.31,0.0,0.0,0.27,0.0,0.22,0.0,0.0,0.0,0.21,0.0,0.23,0.22,0.22,0.22,0.25,0.28,0.24,0.22,0.22,0.24,0.21,0.0,0.22,0.0,0.22,0.0,0.26,0.23,0.24,0.23,0.21,0.22,0.22,0.0,0.24,0.26,0.23,0.22,0.23,0.21,0.23,0.0,0.23,0.0,0.21,0.23,0.23,0.0,0.0,0.27,0.0,0.0,0.23,0.0,0.0,0.26,0.0,0.22,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.21,0.24,0.0,0.21,0.0,0.0,0.0,0.23,0.0,0.22,0.0,0.0,0.0,0.22,0.24,0.23,0.21,0.23,0.21,0.21,0.21,0.0,0.22,0.22,0.23,0.21,0.0,0.31,0.29,0.24,0.25,0.25,0.0,0.0,0.22,0.0,0.24,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5
08/31/2021,0.33,0.44,0.44,0.29,0.33,0.37,0.33,0.32,0.5,0.36,0.3,0.4,0.39,0.28,0.29,0.34,0.32,0.39,0.25,0.36,0.4,0.3,0.31,0.33,0.26,0.33,0.27,0.0,0.3,0.34,0.0,0.32,0.31,0.3,0.33,0.29,0.25,0.3,0.37,0.25,0.31,0.33,0.28,0.26,0.35,0.28,0.31,0.3,0.3,0.34,0.27,0.3,0.22,0.28,0.3,0.29,0.32,0.31,0.22,0.29,0.28,0.25,0.27,0.31,0.33,0.29,0.3,0.3,0.23,0.21,0.24,0.25,0.3,0.24,0.34,0.3,0.25,0.26,0.27,0.28,0.27,0.0,0.29,0.26,0.27,0.23,0.21,0.21,0.26,0.24,0.29,0.29,0.28,0.25,0.26,0.27,0.32,0.34,0.28,0.0,0.21,0.21,0.24,0.28,0.25,0.23,0.23,0.28,0.24,0.0,0.27,0.25,0.27,0.26,0.26,0.27,0.26,0.0,0.27,0.26,0.25,0.25,0.25,0.28,0.27,0.25,0.23,0.23,0.25,0.21,0.26,0.24,0.3,0.0,0.24,0.25,0.22,0.0,0.24,0.23,0.25,0.31,0.0,0.21,0.22,0.32,0.0,0.0,0.28,0.0,0.22,0.0,0.21,0.0,0.21,0.0,0.23,0.22,0.21,0.22,0.24,0.27,0.24,0.22,0.22,0.23,0.0,0.0,0.22,0.0,0.22,0.21,0.25,0.23,0.23,0.23,0.0,0.22,0.22,0.21,0.24,0.25,0.23,0.23,0.23,0.21,0.22,0.0,0.23,0.0,0.0,0.23,0.23,0.21,0.0,0.27,0.21,0.0,0.23,0.0,0.0,0.26,0.0,0.22,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.21,0.24,0.0,0.0,0.0,0.0,0.21,0.23,0.0,0.22,0.0,0.0,0.0,0.0,0.23,0.23,0.0,0.23,0.0,0.21,0.0,0.0,0.21,0.22,0.23,0.21,0.0,0.31,0.29,0.24,0.25,0.25,0.0,0.0,0.22,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.27,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.63
09/01/2021,0.33,0.44,0.44,0.29,0.33,0.37,0.33,0.32,0.5,0.36,0.3,0.4,0.39,0.28,0.29,0.34,0.32,0.39,0.25,0.36,0.4,0.3,0.31,0.33,0.26,0.33,0.27,0.0,0.3,0.34,0.0,0.32,0.31,0.3,0.33,0.29,0.25,0.3,0.37,0.25,0.31,0.33,0.28,0.26,0.35,0.28,0.31,0.3,0.3,0.34,0.27,0.3,0.22,0.28,0.3,0.29,0.32,0.31,0.22,0.29,0.28,0.25,0.27,0.31,0.33,0.29,0.3,0.3,0.23,0.21,0.24,0.25,0.3,0.24,0.34,0.3,0.25,0.26,0.27,0.28,0.27,0.0,0.29,0.26,0.27,0.23,0.21,0.21,0.26,0.24,0.29,0.29,0.28,0.25,0.26,0.27,0.32,0.34,0.28,0.0,0.21,0.21,0.24,0.28,0.25,0.23,0.23,0.28,0.24,0.0,0.27,0.25,0.27,0.26,0.26,0.27,0.26,0.0,0.27,0.26,0.25,0.25,0.25,0.28,0.27,0.25,0.23,0.23,0.25,0.21,0.26,0.24,0.3,0.0,0.24,0.25,0.22,0.0,0.24,0.23,0.25,0.31,0.0,0.21,0.22,0.32,0.0,0.0,0.28,0.0,0.22,0.0,0.21,0.0,0.21,0.0,0.23,0.22,0.21,0.22,0.24,0.27,0.24,0.22,0.22,0.23,0.0,0.0,0.22,0.0,0.22,0.21,0.25,0.23,0.23,0.23,0.0,0.22,0.22,0.21,0.24,0.25,0.23,0.23,0.23,0.21,0.22,0.0,0.23,0.0,0.0,0.23,0.23,0.21,0.0,0.27,0.21,0.0,0.23,0.0,0.0,0.26,0.0,0.22,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.21,0.24,0.0,0.0,0.0,0.0,0.21,0.23,0.0,0.22,0.0,0.0,0.0,0.0,0.23,0.23,0.0,0.23,0.0,0.21,0.0,0.0,0.21,0.22,0.23,0.21,0.0,0.31,0.29,0.24,0.25,0.25,0.0,0.0,0.22,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.27,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.63
09/02/2021,0.33,0.46,0.45,0.29,0.32,0.36,0.33,0.32,0.51,0.36,0.3,0.41,0.39,0.28,0.28,0.35,0.31,0.39,0.25,0.37,0.4,0.3,0.32,0.33,0.26,0.38,0.27,0.0,0.3,0.35,0.0,0.32,0.31,0.3,0.32,0.29,0.24,0.29,0.37,0.25,0.31,0.33,0.27,0.26,0.35,0.28,0.32,0.3,0.29,0.34,0.27,0.31,0.21,0.27,0.3,0.29,0.32,0.31,0.22,0.28,0.28,0.25,0.26,0.31,0.33,0.3,0.3,0.3,0.23,0.21,0.24,0.25,0.31,0.24,0.35,0.3,0.26,0.26,0.27,0.28,0.27,0.0,0.29,0.26,0.27,0.23,0.21,0.21,0.27,0.25,0.29,0.29,0.28,0.25,0.27,0.27,0.33,0.34,0.28,0.21,0.0,0.0,0.24,0.29,0.25,0.22,0.23,0.29,0.25,0.0,0.26,0.26,0.28,0.26,0.27,0.27,0.26,0.21,0.26,0.26,0.25,0.25,0.25,0.28,0.27,0.25,0.23,0.23,0.26,0.0,0.27,0.24,0.3,0.0,0.24,0.25,0.0,0.21,0.24,0.24,0.25,0.31,0.0,0.21,0.22,0.31,0.0,0.0,0.28,0.0,0.22,0.0,0.0,0.0,0.21,0.0,0.23,0.22,0.21,0.22,0.24,0.27,0.24,0.0,0.22,0.24,0.22,0.0,0.22,0.0,0.22,0.21,0.25,0.23,0.24,0.23,0.0,0.22,0.22,0.0,0.24,0.26,0.23,0.23,0.23,0.0,0.22,0.0,0.22,0.0,0.21,0.23,0.23,0.21,0.0,0.27,0.21,0.0,0.23,0.0,0.0,0.26,0.0,0.22,0.0,0.21,0.24,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.21,0.23,0.0,0.22,0.0,0.0,0.0,0.21,0.23,0.23,0.21,0.23,0.0,0.21,0.21,0.0,0.21,0.22,0.23,0.21,0.0,0.31,0.29,0.25,0.25,0.26,0.0,0.0,0.22,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.88
