,RVLV,FB,GOOGL,TGT,MOH,NTAP,NLOK,MRK,SYKE,ABBV,JNJ,QRTEA,ORCL,DELL,STX,HD,UNH,NCR,DVA,VMW,GM,EBAY,AMZN,VZ,MSFT,HPQ,TMUS,LH,BAC,XRX,LOW,TXN,ANGI,UTHR,CMCSA,BRK.B,JPM,MTCH,QNST,HIBB,NRG,QCOM,AVGO,MXIM,PRGS,JAZZ,MU,AAPL,PAYX,CVS,SMCI,SSTK,WMT,WWE,BBY,IDXX,RCII,T,CNC,SSNC,C,JCOM,ARW,SEM,FTNT,ROKU,HPE,MTD,MET,CERN,CAH,LMT,SYF,BR,HOLX,NKE,CDNS,WAT,INTC,F,INTU,ANTM,TDC,STE,ALXN,WHR,KR,SIVB,BMY,CRL,FIBK,CBRE,PINS,AMP,APPF,ABT,ADBE,CVLT,NSIT,SNPS,BKNG,GD,DG,PG,EXLS,PGR,AMGN,GRMN,REGN,MASI,ON,DIS,ATUS,DIOD,RJF,LLY,DLTR,PANW,GILD,VICI,CENTA,TTEC,EW,SYK,CL,EXC,HSIC,FITB,NFLX,NOW,PFE,MDT,CHTR,HCA,MPW,ADP,HUM,TTWO,Z,CNA,KTB,TSCO,ABNB,A,USB,MS,MCK,CSGS,R,ETSY,SJM,TDY,ALLY,MCY,IAC,BPMC,DASH,NVCR,LZB,BIO,CCS,DGX,VTRS,DPZ,SPB,SYNA,SNAP,ZTS,EVR,HSY,MODV,SPSC,SANM,PFG,GMED,TXT,ACI,QRVO,ADSK,RGR,KMB,LGF.A,IVZ,DISCA,CNO,TSN,TRV,LHX,JEF,YUM,ALL,PLUS,ADI,NOC,PNC,CFG,GIS,NUS,MMS,NUAN,ICUI,OMCL,TYL,HZNP,CRWD,CRVL,ALGN,TPX,7342.T,WY,WBA,n/a,YELP,DLB,BAX,XPER,PRU,BK,CI,TWTR,CARG,WU,ORI,AFL,HRC,CDK,HII,W,VRSN,BMBL,FICO,PINC,CDW,COO,GHC,COF,JBL,SNX,CHH,BDX,VRNT,SWKS,GS,TDS,MCD,EA,TGNA,ZBH,PBH,VRTX,MEI,CRM,WELL,IQV,FE,LSTR,WFC,FOXA,NTRS,AFG,NXPI,DKS,CRI,CINF,WDC,PSA,DHI,SNDR,HRB,EL,NVDA,GRPN,ATVI,NDAQ,BIG,WERN,VTR,APLE,SUM
09/09/2021,1.17,1.3,1.24,1.06,1.1,1.08,0.98,0.95,0.0,0.92,0.98,0.78,1.02,0.89,0.94,0.92,0.92,0.77,0.94,0.79,0.68,0.9,0.8,0.76,0.83,0.75,0.7,0.8,0.71,0.65,0.73,0.68,0.55,0.74,0.68,0.63,0.65,0.59,0.62,0.63,0.66,0.6,0.63,0.0,0.58,0.43,0.52,0.62,0.58,0.59,0.59,0.62,0.58,0.47,0.51,0.54,0.6,0.47,0.43,0.5,0.5,0.48,0.5,0.41,0.62,0.38,0.5,0.52,0.47,0.45,0.42,0.43,0.44,0.47,0.54,0.46,0.54,0.52,0.42,0.39,0.48,0.43,0.5,0.45,0.0,0.42,0.51,0.41,0.41,0.49,0.43,0.47,0.29,0.43,0.36,0.44,0.44,0.43,0.39,0.46,0.4,0.39,0.38,0.4,0.43,0.36,0.33,0.44,0.41,0.39,0.43,0.35,0.29,0.43,0.36,0.39,0.33,0.43,0.35,0.36,0.3,0.36,0.38,0.34,0.32,0.36,0.34,0.32,0.36,0.4,0.38,0.33,0.34,0.35,0.32,0.31,0.26,0.27,0.24,0.27,0.26,0.29,0.29,0.34,0.27,0.3,0.28,0.28,0.29,0.3,0.24,0.27,0.26,0.24,0.23,0.3,0.27,0.19,0.23,0.31,0.27,0.28,0.24,0.27,0.23,0.3,0.27,0.27,0.24,0.23,0.27,0.31,0.23,0.24,0.24,0.23,0.37,0.21,0.21,0.19,0.22,0.0,0.2,0.2,0.21,0.21,0.2,0.2,0.22,0.21,0.19,0.24,0.17,0.17,0.17,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.0,0.19,0.17,0.19,0.17,0.18,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.18
09/10/2021,1.25,1.33,1.26,1.06,1.08,1.08,0.98,0.94,0.0,0.91,0.97,0.77,1.02,0.89,0.93,0.92,0.92,0.77,0.93,0.8,0.68,0.88,0.81,0.76,0.83,0.72,0.7,0.8,0.72,0.64,0.73,0.68,0.56,0.74,0.67,0.63,0.65,0.64,0.62,0.55,0.66,0.6,0.64,0.0,0.57,0.43,0.52,0.63,0.57,0.58,0.57,0.62,0.57,0.46,0.5,0.54,0.59,0.47,0.43,0.5,0.5,0.47,0.5,0.41,0.61,0.39,0.49,0.52,0.47,0.45,0.43,0.42,0.44,0.47,0.54,0.47,0.55,0.53,0.43,0.39,0.48,0.43,0.5,0.45,0.0,0.41,0.51,0.43,0.41,0.49,0.43,0.47,0.29,0.43,0.35,0.44,0.44,0.42,0.39,0.47,0.41,0.4,0.38,0.4,0.43,0.36,0.33,0.44,0.4,0.39,0.43,0.36,0.28,0.43,0.37,0.39,0.33,0.42,0.35,0.36,0.29,0.36,0.39,0.34,0.31,0.36,0.34,0.33,0.37,0.39,0.38,0.34,0.33,0.35,0.32,0.3,0.26,0.27,0.25,0.27,0.26,0.29,0.3,0.34,0.27,0.31,0.28,0.28,0.29,0.3,0.24,0.27,0.25,0.24,0.23,0.3,0.27,0.19,0.23,0.31,0.28,0.29,0.24,0.27,0.24,0.3,0.28,0.27,0.24,0.23,0.26,0.31,0.23,0.23,0.24,0.23,0.38,0.21,0.21,0.19,0.22,0.0,0.2,0.2,0.21,0.21,0.2,0.2,0.22,0.21,0.19,0.24,0.17,0.16,0.17,0.0,0.0,0.0,0.0,0.18,0.0,0.17,0.0,0.19,0.16,0.19,0.17,0.18,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.16
09/13/2021,1.2,1.32,1.26,1.08,1.06,1.08,1.0,0.94,0.0,0.93,0.97,0.78,1.03,0.88,0.89,0.93,0.91,0.76,0.92,0.8,0.69,0.87,0.81,0.77,0.84,0.71,0.69,0.81,0.71,0.62,0.73,0.68,0.54,0.75,0.67,0.64,0.65,0.63,0.63,0.53,0.67,0.6,0.64,0.0,0.58,0.43,0.52,0.63,0.58,0.58,0.57,0.62,0.58,0.46,0.5,0.55,0.58,0.48,0.43,0.5,0.5,0.48,0.49,0.41,0.61,0.38,0.48,0.54,0.48,0.45,0.43,0.42,0.43,0.48,0.55,0.46,0.55,0.53,0.43,0.4,0.49,0.42,0.5,0.45,0.0,0.41,0.51,0.43,0.41,0.49,0.42,0.47,0.29,0.43,0.36,0.45,0.44,0.41,0.39,0.47,0.4,0.4,0.39,0.41,0.44,0.36,0.33,0.43,0.4,0.4,0.42,0.37,0.29,0.42,0.36,0.39,0.33,0.43,0.35,0.36,0.3,0.36,0.39,0.35,0.32,0.37,0.34,0.33,0.37,0.39,0.38,0.34,0.34,0.36,0.32,0.31,0.27,0.27,0.24,0.27,0.26,0.29,0.3,0.34,0.27,0.3,0.28,0.28,0.29,0.3,0.24,0.27,0.25,0.24,0.23,0.3,0.28,0.19,0.23,0.31,0.27,0.29,0.24,0.28,0.28,0.3,0.27,0.27,0.24,0.23,0.25,0.32,0.23,0.23,0.24,0.23,0.36,0.21,0.21,0.18,0.22,0.0,0.2,0.19,0.21,0.21,0.21,0.2,0.22,0.21,0.19,0.24,0.18,0.0,0.17,0.0,0.17,0.0,0.0,0.18,0.21,0.17,0.0,0.19,0.0,0.2,0.17,0.19,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.3
09/14/2021,0.38,1.0,0.97,0.73,0.3,0.82,0.55,0.78,0.0,0.75,0.82,0.7,0.87,0.83,0.74,0.79,0.82,0.26,0.0,0.79,0.56,0.99,1.01,0.61,0.88,0.83,0.2,0.54,0.44,0.7,0.73,0.76,0.0,0.0,0.7,0.0,0.66,0.89,0.71,0.0,0.0,0.49,0.45,0.0,0.71,0.2,0.29,0.75,0.51,0.79,0.4,0.47,0.18,0.54,0.5,0.22,0.16,0.22,0.18,0.63,0.71,0.7,0.0,0.0,0.52,0.0,0.77,0.33,0.0,0.7,0.66,0.46,0.18,0.43,0.0,0.0,0.0,0.35,1.03,0.31,0.55,0.87,0.0,0.28,0.0,0.49,0.35,0.0,0.6,0.0,0.0,0.0,0.47,0.0,0.0,0.27,0.54,0.21,0.19,0.0,0.21,0.36,0.36,0.26,0.27,0.0,0.86,0.49,0.38,0.0,0.0,0.46,0.0,0.0,0.46,0.22,0.21,0.23,0.72,0.29,0.0,0.0,0.31,0.42,0.39,0.19,0.0,0.37,0.5,0.0,0.68,0.41,0.4,0.33,0.0,0.3,0.89,0.0,0.21,0.0,0.21,0.46,0.0,0.46,0.29,0.19,0.0,0.59,0.0,0.17,0.0,0.0,0.29,0.33,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.33,0.0,0.36,0.43,0.0,0.26,0.0,0.0,0.3,0.22,0.23,0.0,0.0,0.22,0.19,0.51,0.36,0.0,0.0,0.0,0.0,0.47,0.0,0.2,0.0,0.37,0.41,0.0,0.47,0.46,0.29,0.23,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.78,0.77,0.68,0.55,0.55,0.53,0.51,0.51,0.49,0.48,0.45,0.43,0.43,0.4,0.4,0.38,0.37,0.35,0.35,0.34,0.34,0.34,0.33,0.33,0.33,0.33,0.33,0.33,0.31,0.31,0.31,0.28,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.23,0.23,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.17,0.0,0.0,88.03
09/15/2021,0.38,1.0,0.97,0.73,0.3,0.82,0.55,0.78,0.0,0.75,0.82,0.7,0.87,0.83,0.74,0.79,0.82,0.26,0.0,0.79,0.56,0.99,1.01,0.61,0.88,0.83,0.2,0.54,0.44,0.7,0.73,0.76,0.0,0.0,0.7,0.0,0.66,0.89,0.71,0.0,0.0,0.49,0.45,0.0,0.71,0.2,0.29,0.75,0.51,0.79,0.4,0.47,0.18,0.54,0.5,0.22,0.16,0.22,0.18,0.63,0.71,0.7,0.0,0.0,0.52,0.0,0.77,0.33,0.0,0.7,0.66,0.46,0.18,0.43,0.0,0.0,0.0,0.35,1.03,0.31,0.55,0.87,0.0,0.28,0.0,0.49,0.35,0.0,0.6,0.0,0.0,0.0,0.47,0.0,0.0,0.27,0.54,0.21,0.19,0.0,0.21,0.36,0.36,0.26,0.27,0.0,0.86,0.49,0.38,0.0,0.0,0.46,0.0,0.0,0.46,0.22,0.21,0.23,0.72,0.29,0.0,0.0,0.31,0.42,0.39,0.19,0.0,0.37,0.5,0.0,0.68,0.41,0.4,0.33,0.0,0.3,0.89,0.0,0.21,0.0,0.21,0.46,0.0,0.46,0.29,0.19,0.0,0.59,0.0,0.17,0.0,0.0,0.29,0.33,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.33,0.0,0.36,0.43,0.0,0.26,0.0,0.0,0.3,0.22,0.23,0.0,0.0,0.22,0.19,0.51,0.36,0.0,0.0,0.0,0.0,0.47,0.0,0.2,0.0,0.37,0.41,0.0,0.47,0.46,0.29,0.23,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.78,0.77,0.68,0.55,0.55,0.53,0.51,0.51,0.49,0.48,0.45,0.43,0.43,0.4,0.4,0.38,0.37,0.35,0.35,0.34,0.34,0.34,0.33,0.33,0.33,0.33,0.33,0.33,0.31,0.31,0.31,0.28,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.23,0.23,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.17,0.0,0.0,88.03
09/16/2021,0.38,1.0,0.97,0.73,0.3,0.82,0.55,0.78,0.0,0.75,0.82,0.7,0.87,0.83,0.74,0.79,0.82,0.26,0.0,0.79,0.56,0.99,1.01,0.61,0.88,0.83,0.2,0.54,0.44,0.7,0.73,0.76,0.0,0.0,0.7,0.0,0.66,0.89,0.71,0.0,0.0,0.49,0.45,0.0,0.71,0.2,0.29,0.75,0.51,0.79,0.4,0.47,0.18,0.54,0.5,0.22,0.16,0.22,0.18,0.63,0.71,0.7,0.0,0.0,0.52,0.0,0.77,0.33,0.0,0.7,0.66,0.46,0.18,0.43,0.0,0.0,0.0,0.35,1.03,0.31,0.55,0.87,0.0,0.28,0.0,0.49,0.35,0.0,0.6,0.0,0.0,0.0,0.47,0.0,0.0,0.27,0.54,0.21,0.19,0.0,0.21,0.36,0.36,0.26,0.27,0.0,0.86,0.49,0.38,0.0,0.0,0.46,0.0,0.0,0.46,0.22,0.21,0.23,0.72,0.29,0.0,0.0,0.31,0.42,0.39,0.19,0.0,0.37,0.5,0.0,0.68,0.41,0.4,0.33,0.0,0.3,0.89,0.0,0.21,0.0,0.21,0.46,0.0,0.46,0.29,0.19,0.0,0.59,0.0,0.17,0.0,0.0,0.29,0.33,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.33,0.0,0.36,0.43,0.0,0.26,0.0,0.0,0.3,0.22,0.23,0.0,0.0,0.22,0.19,0.51,0.36,0.0,0.0,0.0,0.0,0.47,0.0,0.2,0.0,0.37,0.41,0.0,0.47,0.46,0.29,0.23,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.78,0.77,0.68,0.55,0.55,0.53,0.51,0.51,0.49,0.48,0.45,0.43,0.43,0.4,0.4,0.38,0.37,0.35,0.35,0.34,0.34,0.34,0.33,0.33,0.33,0.33,0.33,0.33,0.31,0.31,0.31,0.28,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.23,0.23,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.17,0.0,0.0,88.03
09/17/2021,0.39,1.01,1.0,0.73,0.32,0.83,0.54,0.77,0.0,0.76,0.82,0.7,0.85,0.86,0.74,0.8,0.86,0.26,0.0,0.79,0.58,0.99,1.02,0.63,0.91,0.83,0.2,0.54,0.45,0.71,0.74,0.79,0.0,0.0,0.67,0.16,0.67,0.87,0.73,0.0,0.0,0.49,0.46,0.0,0.71,0.2,0.29,0.76,0.51,0.8,0.4,0.48,0.18,0.57,0.5,0.21,0.0,0.22,0.18,0.64,0.71,0.72,0.0,0.0,0.51,0.0,0.75,0.33,0.0,0.7,0.66,0.47,0.18,0.43,0.0,0.0,0.0,0.35,1.06,0.31,0.56,0.9,0.0,0.3,0.0,0.5,0.34,0.0,0.6,0.0,0.0,0.0,0.48,0.0,0.0,0.27,0.54,0.21,0.19,0.0,0.22,0.36,0.37,0.27,0.28,0.0,0.89,0.49,0.39,0.0,0.0,0.46,0.0,0.0,0.47,0.22,0.21,0.24,0.72,0.3,0.0,0.0,0.32,0.43,0.4,0.19,0.0,0.38,0.49,0.0,0.67,0.41,0.4,0.34,0.0,0.3,0.9,0.0,0.21,0.0,0.21,0.47,0.0,0.46,0.3,0.19,0.0,0.6,0.0,0.17,0.0,0.0,0.3,0.33,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.34,0.0,0.35,0.43,0.0,0.27,0.0,0.0,0.3,0.22,0.23,0.0,0.0,0.23,0.19,0.5,0.37,0.0,0.0,0.0,0.0,0.48,0.0,0.2,0.0,0.38,0.42,0.0,0.49,0.46,0.29,0.23,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.78,0.69,0.56,0.55,0.53,0.52,0.51,0.49,0.49,0.43,0.44,0.44,0.41,0.41,0.39,0.38,0.32,0.35,0.35,0.34,0.34,0.34,0.34,0.33,0.33,0.34,0.33,0.32,0.32,0.31,0.28,0.27,0.27,0.27,0.27,0.26,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.23,0.21,0.21,0.22,0.21,0.2,0.21,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.18,0.18,0.18,0.18,0.17,0.17,0.0,88.03999999999999
09/20/2021,0.4,0.99,1.0,0.73,0.32,0.83,0.53,0.77,0.0,0.76,0.82,0.71,0.86,0.88,0.75,0.8,0.86,0.26,0.0,0.79,0.59,1.02,1.02,0.62,0.91,0.84,0.19,0.54,0.45,0.71,0.73,0.79,0.0,0.0,0.68,0.0,0.67,0.87,0.72,0.0,0.0,0.48,0.46,0.0,0.73,0.2,0.29,0.76,0.51,0.81,0.4,0.49,0.18,0.57,0.49,0.21,0.17,0.22,0.18,0.63,0.73,0.73,0.0,0.0,0.5,0.0,0.74,0.32,0.0,0.7,0.67,0.46,0.18,0.43,0.0,0.0,0.0,0.34,1.07,0.32,0.56,0.91,0.0,0.29,0.0,0.49,0.33,0.0,0.6,0.0,0.0,0.0,0.47,0.0,0.0,0.27,0.55,0.21,0.19,0.0,0.22,0.36,0.37,0.27,0.27,0.0,0.89,0.48,0.39,0.0,0.0,0.46,0.0,0.0,0.47,0.22,0.21,0.24,0.73,0.3,0.0,0.0,0.31,0.43,0.4,0.19,0.0,0.39,0.49,0.0,0.67,0.41,0.39,0.33,0.0,0.3,0.89,0.0,0.21,0.0,0.21,0.47,0.0,0.46,0.31,0.19,0.0,0.61,0.0,0.17,0.0,0.0,0.3,0.33,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.34,0.0,0.36,0.42,0.0,0.27,0.0,0.0,0.3,0.22,0.23,0.0,0.0,0.22,0.19,0.5,0.36,0.0,0.0,0.0,0.0,0.48,0.0,0.2,0.0,0.37,0.42,0.0,0.48,0.46,0.29,0.23,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.78,0.7,0.56,0.55,0.53,0.52,0.52,0.5,0.49,0.43,0.44,0.44,0.41,0.41,0.4,0.38,0.33,0.34,0.35,0.34,0.33,0.33,0.34,0.33,0.33,0.34,0.33,0.33,0.31,0.31,0.28,0.27,0.25,0.29,0.27,0.26,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.23,0.21,0.22,0.22,0.21,0.2,0.21,0.2,0.2,0.2,0.2,0.19,0.18,0.19,0.18,0.18,0.18,0.18,0.17,0.16,0.0,88.03
09/21/2021,0.42,0.98,0.98,0.74,0.33,0.81,0.53,0.77,0.0,0.76,0.82,0.71,0.85,0.89,0.75,0.81,0.87,0.25,0.0,0.79,0.59,1.03,1.02,0.62,0.9,0.83,0.19,0.53,0.45,0.72,0.75,0.79,0.0,0.0,0.68,0.0,0.67,0.86,0.7,0.0,0.0,0.46,0.46,0.0,0.73,0.2,0.3,0.74,0.51,0.81,0.41,0.51,0.18,0.58,0.49,0.21,0.17,0.23,0.19,0.62,0.72,0.7,0.0,0.0,0.5,0.0,0.73,0.32,0.0,0.71,0.67,0.46,0.18,0.42,0.0,0.0,0.0,0.34,1.05,0.33,0.55,0.93,0.0,0.29,0.0,0.48,0.34,0.0,0.59,0.0,0.0,0.0,0.48,0.0,0.0,0.27,0.54,0.2,0.19,0.0,0.22,0.36,0.38,0.27,0.27,0.0,0.9,0.48,0.39,0.0,0.0,0.47,0.0,0.0,0.46,0.22,0.21,0.24,0.73,0.29,0.0,0.0,0.31,0.43,0.39,0.19,0.0,0.39,0.5,0.0,0.66,0.41,0.39,0.34,0.0,0.3,0.91,0.0,0.22,0.0,0.21,0.47,0.0,0.46,0.31,0.19,0.0,0.61,0.0,0.18,0.0,0.0,0.31,0.33,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.33,0.0,0.37,0.42,0.0,0.27,0.0,0.0,0.29,0.22,0.23,0.0,0.0,0.22,0.19,0.51,0.36,0.0,0.0,0.0,0.0,0.48,0.0,0.2,0.0,0.37,0.42,0.0,0.48,0.46,0.29,0.23,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.76,0.71,0.55,0.55,0.53,0.52,0.53,0.5,0.48,0.42,0.43,0.44,0.41,0.4,0.42,0.37,0.33,0.34,0.35,0.33,0.33,0.33,0.35,0.33,0.33,0.34,0.33,0.33,0.31,0.3,0.29,0.27,0.25,0.31,0.27,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.21,0.22,0.21,0.21,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.18,0.18,0.19,0.18,0.18,0.19,0.16,0.17,0.0,88.0
09/22/2021,0.42,0.98,0.98,0.74,0.33,0.81,0.53,0.77,0.0,0.76,0.82,0.71,0.85,0.89,0.75,0.81,0.87,0.25,0.0,0.79,0.59,1.03,1.02,0.62,0.9,0.83,0.19,0.53,0.45,0.72,0.75,0.79,0.0,0.0,0.68,0.0,0.67,0.86,0.7,0.0,0.0,0.46,0.46,0.0,0.73,0.2,0.3,0.74,0.51,0.81,0.41,0.51,0.18,0.58,0.49,0.21,0.17,0.23,0.19,0.62,0.72,0.7,0.0,0.0,0.5,0.0,0.73,0.32,0.0,0.71,0.67,0.46,0.18,0.42,0.0,0.0,0.0,0.34,1.05,0.33,0.55,0.93,0.0,0.29,0.0,0.48,0.34,0.0,0.59,0.0,0.0,0.0,0.48,0.0,0.0,0.27,0.54,0.2,0.19,0.0,0.22,0.36,0.38,0.27,0.27,0.0,0.9,0.48,0.39,0.0,0.0,0.47,0.0,0.0,0.46,0.22,0.21,0.24,0.73,0.29,0.0,0.0,0.31,0.43,0.39,0.19,0.0,0.39,0.5,0.0,0.66,0.41,0.39,0.34,0.0,0.3,0.91,0.0,0.22,0.0,0.21,0.47,0.0,0.46,0.31,0.19,0.0,0.61,0.0,0.18,0.0,0.0,0.31,0.33,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.33,0.0,0.37,0.42,0.0,0.27,0.0,0.0,0.29,0.22,0.23,0.0,0.0,0.22,0.19,0.51,0.36,0.0,0.0,0.0,0.0,0.48,0.0,0.2,0.0,0.37,0.42,0.0,0.48,0.46,0.29,0.23,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.76,0.71,0.55,0.55,0.53,0.52,0.53,0.5,0.48,0.42,0.43,0.44,0.41,0.4,0.42,0.37,0.33,0.34,0.35,0.33,0.33,0.33,0.35,0.33,0.33,0.34,0.33,0.33,0.31,0.3,0.29,0.27,0.25,0.31,0.27,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.21,0.22,0.21,0.21,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.18,0.18,0.19,0.18,0.18,0.19,0.16,0.17,0.0,88.0
09/23/2021,0.42,0.98,0.98,0.74,0.33,0.81,0.53,0.77,0.0,0.76,0.82,0.71,0.85,0.89,0.75,0.81,0.87,0.25,0.0,0.79,0.59,1.03,1.02,0.62,0.9,0.83,0.19,0.53,0.45,0.72,0.75,0.79,0.0,0.0,0.68,0.0,0.67,0.86,0.7,0.0,0.0,0.46,0.46,0.0,0.73,0.2,0.3,0.74,0.51,0.81,0.41,0.51,0.18,0.58,0.49,0.21,0.17,0.23,0.19,0.62,0.72,0.7,0.0,0.0,0.5,0.0,0.73,0.32,0.0,0.71,0.67,0.46,0.18,0.42,0.0,0.0,0.0,0.34,1.05,0.33,0.55,0.93,0.0,0.29,0.0,0.48,0.34,0.0,0.59,0.0,0.0,0.0,0.48,0.0,0.0,0.27,0.54,0.2,0.19,0.0,0.22,0.36,0.38,0.27,0.27,0.0,0.9,0.48,0.39,0.0,0.0,0.47,0.0,0.0,0.46,0.22,0.21,0.24,0.73,0.29,0.0,0.0,0.31,0.43,0.39,0.19,0.0,0.39,0.5,0.0,0.66,0.41,0.39,0.34,0.0,0.3,0.91,0.0,0.22,0.0,0.21,0.47,0.0,0.46,0.31,0.19,0.0,0.61,0.0,0.18,0.0,0.0,0.31,0.33,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.33,0.0,0.37,0.42,0.0,0.27,0.0,0.0,0.29,0.22,0.23,0.0,0.0,0.22,0.19,0.51,0.36,0.0,0.0,0.0,0.0,0.48,0.0,0.2,0.0,0.37,0.42,0.0,0.48,0.46,0.29,0.23,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.76,0.71,0.55,0.55,0.53,0.52,0.53,0.5,0.48,0.42,0.43,0.44,0.41,0.4,0.42,0.37,0.33,0.34,0.35,0.33,0.33,0.33,0.35,0.33,0.33,0.34,0.33,0.33,0.31,0.3,0.29,0.27,0.25,0.31,0.27,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.21,0.22,0.21,0.21,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.18,0.18,0.19,0.18,0.18,0.19,0.16,0.17,0.0,88.0
