,BIIB,ALL,CINF,ALLY,LH,BRK.B,CVS,PNC,BK,AFL,AGR,DGX,KR,PGR,EXC,ETR,CFG,DHI,SJM,ACGL,CE,PEG,SRE,GM,TSN,COF,LEN,FTV,CI,ED,PPL,VZ,F,VIAC,TMUS,MS,CNC,MU,HIG,GS,INTC,VICI,FE,HUM,CMCSA,BEN,DTE,ADM,GD,PFG,VTRS,XEL,AEE,AEP,KEY,LUMN,TRV,SO,STT,GIS,MET,EIX,T,BBY,CAG,CAH,C,URI,ES,MTB,TFC,HPE,PCG,TGT,DISCA,AVB,BXP,NUE,HCA,NOC,CERN,STX,WFC,EQR,NVR,ANTM,MKL,PFE,LDOS,MDLZ,DUK,FDX,WDC,WAB,PKG,EMN,LMT,FOXA,CB,STZ,FITB,JPM,CMS,GE,WEC,HPQ,LYB,PCAR,RF,CMI,HBAN,DLTR,EXPD,SYF,AJG,CARR,EOG,RSG,UNH,WMB,HSY,KMI,IP,LHX,MOH,NTRS,VTR,EMR,PEAK,OMC,RJF,JNJ,SWK,BAC,IBM,BDX,MMM,CSX,HRL,K,USB,VMC,PH,DOW,JBHT,FMC,CTVA,WY,CTSH,DFS,MAA,ALB,JCI,PRU,WM,GWW,US Dollar,DOV,PPG,OKE,COST,AVY,O,PEP,MDT,L,FIS,ETN,CBRE,AMP,CDW,J,KHC,TDY,NSC,NEE,MKC,ITW,HON,HAS,CVX,AVGO,AIG,MO,BAX,GLW,MAS,ON,DTM WI,DD,KMX,COP,VLO,WELL,TEL,DRI,D,MPC,ULTA,FCX,ZBH,MISXX,018000.KQ,Morgan Stanley Instl Lqudty Trs Instl,n/a,688101.SS,688001.SS,SLVM WI,EBAY,NEM,BIO,HOLX,CNP,LKQ,WBA,EVRG,TXT,WPC,LNT,XPO,ATVI,GILD,TTWO,APD,SSNC,BR,CSCO,CHD,DG,VRTX,AKAM,AMGN,PXD,DVN,UNP,BRO,RTX,SLB,AXP,GPC,HD,KDP,FAST,VFC,ACN,CAT,GPN,AME,KMB,FISV,CL,UPS,TSCO,BUWA.,KD WI,PEO.,ALS.,TRVC.,CHV.,PG4.,VMW,INCY,XOM,FLT,MRK,TFX,ROST,SUM
07/23/2021,0.5,0.89,0.92,0.93,0.92,0.91,0.89,0.7,0.7,0.9,0.74,0.94,0.77,0.88,0.76,0.94,0.85,0.9,0.93,0.89,0.91,0.93,0.91,0.87,0.88,0.93,0.91,0.91,0.89,0.94,0.54,0.91,0.68,0.82,0.53,0.54,0.72,0.81,0.92,0.7,0.9,0.93,0.74,0.76,0.73,0.84,0.65,0.7,0.54,0.71,0.52,0.55,0.77,0.74,0.68,0.69,0.74,0.76,0.74,0.52,0.17,0.72,0.71,0.7,0.7,0.0,0.86,0.52,0.57,0.68,0.52,0.87,0.68,0.56,0.84,0.4,0.18,0.7,0.64,0.72,0.53,0.52,0.53,0.2,0.36,0.54,0.93,0.56,0.38,0.38,0.56,0.73,0.33,0.53,0.52,0.34,0.54,0.86,0.77,0.51,0.69,0.51,0.56,0.0,0.56,0.5,0.67,0.53,0.68,0.52,0.35,0.73,0.37,0.51,0.18,0.37,0.31,0.38,0.38,0.5,0.38,0.7,0.51,0.38,0.37,0.35,0.0,0.37,0.19,0.16,0.36,0.37,0.53,0.33,0.35,0.18,0.37,0.35,0.37,0.37,0.36,0.37,0.36,0.49,0.37,0.17,0.5,0.71,0.52,0.37,0.0,0.0,0.0,0.52,0.18,0.19,0.0,0.19,0.17,0.34,0.0,0.17,0.19,0.19,0.18,0.17,0.0,0.18,0.17,0.0,0.18,0.18,0.17,0.0,0.35,0.19,0.18,0.18,0.0,0.36,0.0,0.17,0.18,0.18,0.18,0.52,0.37,0.16,0.0,0.87,0.38,0.33,0.29,0.19,0.18,0.17,0.18,0.15,0.17,0.16,0.17,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
07/26/2021,0.5,0.9,0.9,0.95,0.93,0.91,0.9,0.69,0.71,0.9,0.73,0.95,0.76,0.87,0.76,0.92,0.86,0.9,0.91,0.89,0.9,0.92,0.89,0.86,0.87,0.95,0.92,0.9,0.89,0.93,0.53,0.91,0.68,0.82,0.53,0.56,0.73,0.81,0.91,0.72,0.91,0.93,0.77,0.76,0.74,0.84,0.65,0.69,0.54,0.72,0.52,0.54,0.75,0.73,0.67,0.68,0.72,0.76,0.75,0.51,0.17,0.71,0.71,0.7,0.68,0.0,0.86,0.53,0.56,0.65,0.52,0.88,0.67,0.57,0.85,0.39,0.18,0.71,0.64,0.72,0.53,0.5,0.53,0.19,0.37,0.54,0.93,0.56,0.38,0.37,0.56,0.73,0.32,0.53,0.52,0.34,0.53,0.88,0.77,0.51,0.69,0.52,0.55,0.0,0.55,0.49,0.68,0.52,0.69,0.52,0.35,0.73,0.37,0.5,0.18,0.38,0.32,0.38,0.38,0.51,0.37,0.7,0.5,0.38,0.37,0.35,0.0,0.37,0.19,0.16,0.36,0.38,0.53,0.34,0.35,0.18,0.37,0.37,0.36,0.36,0.36,0.37,0.36,0.51,0.37,0.17,0.51,0.72,0.52,0.38,0.0,0.0,0.0,0.52,0.18,0.18,0.0,0.19,0.17,0.35,0.0,0.17,0.19,0.19,0.18,0.17,0.0,0.19,0.18,0.0,0.18,0.18,0.17,0.0,0.36,0.18,0.17,0.18,0.0,0.36,0.0,0.18,0.18,0.17,0.18,0.53,0.36,0.17,0.0,0.88,0.38,0.34,0.3,0.19,0.18,0.18,0.18,0.16,0.17,0.17,0.18,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
07/27/2021,0.5,0.9,0.9,0.94,0.93,0.91,0.9,0.7,0.71,0.9,0.73,0.96,0.75,0.87,0.76,0.93,0.86,0.94,0.91,0.9,0.91,0.93,0.89,0.84,0.88,0.94,0.94,0.9,0.89,0.94,0.54,0.9,0.67,0.82,0.53,0.55,0.73,0.81,0.9,0.71,0.86,0.93,0.75,0.77,0.74,0.83,0.65,0.69,0.54,0.71,0.52,0.55,0.76,0.74,0.67,0.67,0.72,0.77,0.75,0.52,0.17,0.71,0.71,0.71,0.68,0.0,0.85,0.54,0.57,0.65,0.52,0.88,0.66,0.57,0.84,0.39,0.18,0.71,0.64,0.72,0.53,0.51,0.52,0.19,0.37,0.53,0.94,0.56,0.38,0.38,0.56,0.72,0.32,0.53,0.52,0.34,0.53,0.88,0.76,0.51,0.68,0.51,0.56,0.0,0.56,0.49,0.68,0.52,0.69,0.52,0.35,0.73,0.37,0.51,0.18,0.39,0.32,0.38,0.38,0.5,0.37,0.69,0.5,0.38,0.37,0.35,0.0,0.37,0.19,0.16,0.36,0.38,0.53,0.33,0.35,0.18,0.37,0.37,0.36,0.36,0.35,0.37,0.36,0.5,0.37,0.17,0.5,0.73,0.53,0.38,0.0,0.0,0.0,0.51,0.18,0.18,0.0,0.19,0.17,0.35,0.0,0.17,0.19,0.19,0.18,0.17,0.0,0.19,0.18,0.0,0.18,0.18,0.17,0.0,0.36,0.19,0.17,0.18,0.0,0.35,0.0,0.18,0.18,0.18,0.18,0.53,0.37,0.17,0.0,0.87,0.38,0.33,0.3,0.19,0.18,0.17,0.18,0.16,0.17,0.17,0.18,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
07/28/2021,0.5,0.9,0.9,0.94,0.93,0.91,0.9,0.7,0.71,0.9,0.73,0.96,0.75,0.87,0.76,0.93,0.86,0.94,0.91,0.9,0.91,0.93,0.89,0.84,0.88,0.94,0.94,0.9,0.89,0.94,0.54,0.9,0.67,0.82,0.53,0.55,0.73,0.81,0.9,0.71,0.86,0.93,0.75,0.77,0.74,0.83,0.65,0.69,0.54,0.71,0.52,0.55,0.76,0.74,0.67,0.67,0.72,0.77,0.75,0.52,0.17,0.71,0.71,0.71,0.68,0.0,0.85,0.54,0.57,0.65,0.52,0.88,0.66,0.57,0.84,0.39,0.18,0.71,0.64,0.72,0.53,0.51,0.52,0.19,0.37,0.53,0.94,0.56,0.38,0.38,0.56,0.72,0.32,0.53,0.52,0.34,0.53,0.88,0.76,0.51,0.68,0.51,0.56,0.0,0.56,0.49,0.68,0.52,0.69,0.52,0.35,0.73,0.37,0.51,0.18,0.39,0.32,0.38,0.38,0.5,0.37,0.69,0.5,0.38,0.37,0.35,0.0,0.37,0.19,0.16,0.36,0.38,0.53,0.33,0.35,0.18,0.37,0.37,0.36,0.36,0.35,0.37,0.36,0.5,0.37,0.17,0.5,0.73,0.53,0.38,0.0,0.0,0.0,0.51,0.18,0.18,0.0,0.19,0.17,0.35,0.0,0.17,0.19,0.19,0.18,0.17,0.0,0.19,0.18,0.0,0.18,0.18,0.17,0.0,0.36,0.19,0.17,0.18,0.0,0.35,0.0,0.18,0.18,0.18,0.18,0.53,0.37,0.17,0.0,0.87,0.38,0.33,0.3,0.19,0.18,0.17,0.18,0.16,0.17,0.17,0.18,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
07/29/2021,0.51,0.9,0.9,0.94,0.92,0.91,0.9,0.7,0.71,0.9,0.73,0.95,0.75,0.87,0.76,0.94,0.87,0.92,0.91,0.9,0.91,0.93,0.89,0.85,0.87,0.95,0.92,0.89,0.87,0.93,0.53,0.9,0.68,0.84,0.53,0.56,0.72,0.81,0.9,0.72,0.87,0.92,0.75,0.76,0.74,0.84,0.65,0.7,0.54,0.72,0.51,0.55,0.75,0.75,0.68,0.69,0.72,0.76,0.76,0.51,0.17,0.69,0.71,0.72,0.68,0.0,0.86,0.54,0.56,0.66,0.52,0.89,0.62,0.57,0.86,0.39,0.18,0.74,0.63,0.71,0.53,0.52,0.52,0.19,0.37,0.52,0.92,0.56,0.38,0.37,0.56,0.72,0.33,0.53,0.52,0.35,0.51,0.89,0.76,0.51,0.69,0.51,0.55,0.0,0.56,0.5,0.69,0.51,0.69,0.51,0.35,0.73,0.37,0.51,0.18,0.38,0.32,0.38,0.37,0.51,0.37,0.71,0.5,0.38,0.37,0.35,0.0,0.37,0.19,0.16,0.36,0.38,0.53,0.33,0.35,0.18,0.37,0.37,0.36,0.35,0.36,0.36,0.36,0.52,0.37,0.17,0.5,0.73,0.53,0.38,0.0,0.0,0.0,0.52,0.18,0.18,0.0,0.19,0.17,0.35,0.0,0.17,0.19,0.19,0.18,0.17,0.0,0.19,0.18,0.0,0.18,0.18,0.17,0.0,0.36,0.18,0.17,0.18,0.0,0.4,0.0,0.18,0.18,0.18,0.18,0.53,0.36,0.17,0.0,0.87,0.38,0.34,0.3,0.19,0.18,0.18,0.18,0.16,0.17,0.17,0.17,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
07/30/2021,0.51,0.91,0.9,0.93,0.92,0.91,0.9,0.7,0.71,0.9,0.74,0.96,0.75,0.88,0.77,0.95,0.87,0.93,0.92,0.89,0.92,0.95,0.9,0.84,0.88,0.95,0.93,0.89,0.87,0.95,0.54,0.9,0.67,0.82,0.53,0.55,0.7,0.79,0.9,0.71,0.85,0.92,0.75,0.76,0.74,0.83,0.66,0.7,0.54,0.71,0.51,0.55,0.77,0.76,0.68,0.68,0.72,0.77,0.75,0.51,0.17,0.71,0.71,0.72,0.68,0.0,0.87,0.54,0.57,0.66,0.52,0.89,0.64,0.56,0.85,0.39,0.18,0.74,0.63,0.72,0.53,0.51,0.52,0.19,0.37,0.53,0.92,0.57,0.38,0.38,0.57,0.68,0.32,0.52,0.54,0.34,0.52,0.88,0.77,0.51,0.69,0.51,0.56,0.0,0.57,0.5,0.69,0.5,0.69,0.5,0.35,0.72,0.36,0.51,0.18,0.39,0.31,0.38,0.37,0.5,0.37,0.7,0.5,0.38,0.37,0.35,0.0,0.37,0.19,0.16,0.36,0.38,0.52,0.33,0.35,0.18,0.36,0.36,0.36,0.36,0.36,0.37,0.36,0.52,0.37,0.17,0.5,0.73,0.53,0.38,0.0,0.0,0.0,0.52,0.18,0.18,0.0,0.19,0.17,0.34,0.0,0.17,0.19,0.19,0.18,0.17,0.0,0.18,0.19,0.0,0.18,0.18,0.17,0.0,0.36,0.19,0.17,0.18,0.0,0.39,0.0,0.17,0.17,0.18,0.18,0.52,0.37,0.16,0.0,0.86,0.38,0.33,0.3,0.19,0.18,0.18,0.18,0.16,0.17,0.17,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
08/02/2021,0.5,0.91,0.9,0.94,0.96,0.9,0.89,0.7,0.72,0.93,0.73,0.96,0.76,0.87,0.77,0.94,0.84,0.95,0.91,0.89,0.92,0.95,0.9,0.87,0.87,0.95,0.96,0.89,0.87,0.93,0.54,0.9,0.69,0.83,0.52,0.55,0.68,0.81,0.91,0.71,0.86,0.9,0.73,0.7,0.73,0.83,0.65,0.7,0.55,0.71,0.52,0.55,0.75,0.76,0.69,0.66,0.71,0.76,0.77,0.51,0.17,0.71,0.7,0.71,0.66,0.0,0.87,0.53,0.56,0.67,0.52,0.89,0.64,0.57,0.88,0.39,0.18,0.77,0.63,0.72,0.53,0.52,0.54,0.19,0.38,0.53,0.91,0.57,0.38,0.36,0.56,0.68,0.32,0.54,0.54,0.35,0.52,0.88,0.76,0.5,0.69,0.51,0.55,0.0,0.56,0.5,0.7,0.49,0.69,0.5,0.36,0.71,0.36,0.52,0.17,0.4,0.32,0.38,0.37,0.5,0.37,0.7,0.5,0.38,0.36,0.35,0.0,0.37,0.19,0.16,0.36,0.37,0.51,0.34,0.35,0.18,0.36,0.36,0.35,0.35,0.36,0.38,0.36,0.52,0.37,0.17,0.51,0.73,0.56,0.38,0.0,0.0,0.0,0.52,0.18,0.18,0.0,0.19,0.17,0.35,0.0,0.17,0.18,0.18,0.18,0.17,0.0,0.19,0.19,0.0,0.18,0.18,0.17,0.0,0.35,0.19,0.17,0.18,0.0,0.38,0.0,0.18,0.18,0.18,0.17,0.54,0.36,0.18,0.0,0.87,0.37,0.34,0.31,0.18,0.19,0.18,0.18,0.16,0.17,0.18,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.05
08/03/2021,0.5,0.9,0.91,0.93,0.97,0.9,0.89,0.69,0.72,0.92,0.73,0.97,0.76,0.87,0.76,0.93,0.83,0.95,0.91,0.9,0.92,0.94,0.89,0.86,0.87,0.94,0.95,0.94,0.87,0.93,0.53,0.9,0.68,0.81,0.52,0.55,0.68,0.82,0.92,0.71,0.86,0.9,0.74,0.69,0.74,0.83,0.65,0.71,0.55,0.71,0.52,0.54,0.75,0.75,0.68,0.66,0.72,0.76,0.76,0.51,0.17,0.68,0.7,0.7,0.66,0.0,0.86,0.54,0.56,0.66,0.52,0.89,0.62,0.57,0.85,0.39,0.18,0.78,0.63,0.72,0.54,0.53,0.53,0.19,0.38,0.53,0.91,0.57,0.38,0.36,0.56,0.68,0.33,0.54,0.55,0.35,0.52,0.86,0.76,0.5,0.68,0.51,0.55,0.0,0.56,0.5,0.69,0.49,0.69,0.5,0.35,0.72,0.36,0.51,0.17,0.41,0.31,0.39,0.37,0.5,0.37,0.69,0.49,0.38,0.39,0.35,0.0,0.38,0.19,0.16,0.36,0.38,0.51,0.33,0.35,0.18,0.36,0.36,0.35,0.35,0.35,0.37,0.37,0.52,0.37,0.17,0.51,0.71,0.56,0.38,0.0,0.0,0.0,0.51,0.19,0.18,0.32,0.19,0.17,0.34,0.0,0.18,0.18,0.19,0.19,0.17,0.0,0.19,0.2,0.0,0.18,0.18,0.17,0.0,0.35,0.19,0.17,0.18,0.0,0.38,0.0,0.18,0.17,0.18,0.17,0.54,0.36,0.18,0.0,0.87,0.37,0.33,0.31,0.18,0.19,0.17,0.18,0.16,0.17,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
08/04/2021,0.5,0.9,0.91,0.93,0.97,0.9,0.89,0.69,0.72,0.92,0.73,0.97,0.76,0.87,0.76,0.93,0.83,0.95,0.91,0.9,0.92,0.94,0.89,0.86,0.87,0.94,0.95,0.94,0.87,0.93,0.53,0.9,0.68,0.81,0.52,0.55,0.68,0.82,0.92,0.71,0.86,0.9,0.74,0.69,0.74,0.83,0.65,0.71,0.55,0.71,0.52,0.54,0.75,0.75,0.68,0.66,0.72,0.76,0.76,0.51,0.17,0.68,0.7,0.7,0.66,0.0,0.86,0.54,0.56,0.66,0.52,0.89,0.62,0.57,0.85,0.39,0.18,0.78,0.63,0.72,0.54,0.53,0.53,0.19,0.38,0.53,0.91,0.57,0.38,0.36,0.56,0.68,0.33,0.54,0.55,0.35,0.52,0.86,0.76,0.5,0.68,0.51,0.55,0.0,0.56,0.5,0.69,0.49,0.69,0.5,0.35,0.72,0.36,0.51,0.17,0.41,0.31,0.39,0.37,0.5,0.37,0.69,0.49,0.38,0.39,0.35,0.0,0.38,0.19,0.16,0.36,0.38,0.51,0.33,0.35,0.18,0.36,0.36,0.35,0.35,0.35,0.37,0.37,0.52,0.37,0.17,0.51,0.71,0.56,0.38,0.0,0.0,0.0,0.51,0.19,0.18,0.32,0.19,0.17,0.34,0.0,0.18,0.18,0.19,0.19,0.17,0.0,0.19,0.2,0.0,0.18,0.18,0.17,0.0,0.35,0.19,0.17,0.18,0.0,0.38,0.0,0.18,0.17,0.18,0.17,0.54,0.36,0.18,0.0,0.87,0.37,0.33,0.31,0.18,0.19,0.17,0.18,0.16,0.17,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
08/05/2021,0.5,0.89,0.92,0.92,0.97,0.9,0.89,0.69,0.72,0.92,0.73,0.97,0.77,0.87,0.76,0.93,0.82,0.96,0.91,0.91,0.91,0.95,0.89,0.87,0.87,0.93,0.96,0.95,0.87,0.93,0.53,0.89,0.67,0.81,0.53,0.55,0.69,0.82,0.93,0.72,0.86,0.89,0.74,0.7,0.74,0.84,0.65,0.7,0.55,0.71,0.52,0.55,0.76,0.75,0.68,0.66,0.72,0.76,0.76,0.51,0.17,0.69,0.7,0.7,0.66,0.0,0.86,0.54,0.57,0.66,0.51,0.89,0.63,0.56,0.85,0.39,0.18,0.77,0.64,0.72,0.54,0.53,0.53,0.19,0.38,0.54,0.91,0.59,0.38,0.37,0.56,0.67,0.33,0.53,0.54,0.34,0.51,0.86,0.77,0.5,0.68,0.51,0.56,0.0,0.56,0.51,0.69,0.48,0.68,0.49,0.35,0.71,0.36,0.51,0.17,0.4,0.31,0.39,0.37,0.49,0.37,0.68,0.49,0.38,0.39,0.35,0.0,0.37,0.19,0.16,0.36,0.38,0.5,0.33,0.35,0.18,0.36,0.36,0.35,0.35,0.35,0.37,0.36,0.51,0.37,0.17,0.5,0.71,0.56,0.38,0.0,0.0,0.0,0.51,0.18,0.18,0.32,0.19,0.17,0.33,0.0,0.18,0.18,0.18,0.19,0.17,0.0,0.18,0.2,0.0,0.18,0.18,0.17,0.0,0.35,0.19,0.17,0.18,0.0,0.38,0.0,0.18,0.17,0.18,0.17,0.53,0.36,0.2,0.0,0.87,0.38,0.33,0.31,0.18,0.19,0.18,0.18,0.16,0.17,0.17,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
08/06/2021,0.51,0.89,0.91,0.91,0.97,0.9,0.9,0.7,0.72,0.92,0.73,0.98,0.79,0.88,0.76,0.93,0.83,0.96,0.91,0.9,0.92,0.95,0.89,0.87,0.87,0.93,0.96,0.95,0.88,0.93,0.53,0.89,0.67,0.76,0.52,0.55,0.68,0.85,0.94,0.71,0.86,0.87,0.74,0.69,0.73,0.86,0.65,0.7,0.55,0.71,0.52,0.54,0.76,0.75,0.69,0.67,0.72,0.76,0.76,0.51,0.17,0.68,0.7,0.71,0.65,0.0,0.87,0.55,0.57,0.67,0.52,0.91,0.63,0.56,0.81,0.39,0.18,0.79,0.64,0.71,0.55,0.54,0.54,0.19,0.38,0.54,0.91,0.61,0.34,0.36,0.56,0.67,0.33,0.54,0.54,0.34,0.51,0.84,0.77,0.49,0.69,0.51,0.56,0.0,0.56,0.51,0.69,0.48,0.69,0.5,0.36,0.72,0.36,0.51,0.17,0.42,0.31,0.39,0.38,0.49,0.37,0.68,0.5,0.38,0.39,0.35,0.0,0.37,0.19,0.16,0.36,0.38,0.51,0.33,0.35,0.18,0.36,0.36,0.35,0.35,0.35,0.37,0.36,0.51,0.37,0.17,0.51,0.72,0.56,0.38,0.0,0.0,0.0,0.52,0.19,0.18,0.0,0.2,0.17,0.33,0.0,0.18,0.18,0.18,0.18,0.17,0.0,0.19,0.19,0.0,0.18,0.17,0.17,0.0,0.35,0.19,0.16,0.18,0.0,0.38,0.0,0.18,0.17,0.17,0.16,0.53,0.37,0.21,0.0,0.86,0.39,0.33,0.32,0.18,0.19,0.17,0.18,0.16,0.17,0.17,0.17,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01999999999998
