,XTSLA,GME,OMCL,SAIA,NEO,GTLS,POWI,MSTR,ADC,IIPR,EXPO,AMN,DDD,ENSG,SEM,UFPI,ITRI,JBT,BCPC,AEIS,REZI,CNMD,SIG,TRUP,LPSN,VIAV,ALRM,WTS,SHAK,GKOS,M,FHB,ROG,KFY,SPSC,STMP,LGIH,EXLS,MTH,HP,ARNC,FN,ONTO,VG,AIT,NSIT,WDFC,KLIC,LXP,ABG,DIOD,UNF,FUL,MED,SHOO,LCII,HI,EPRT,BBBY,CCOI,SMPL,KWR,RCII,MMSI,OMI,ITGR,FELE,LTHM,SFBS,SHEN,EGHT,REGI,ABM,BMI,DORM,SJI,MXL,WD,AWR,CWT,FIX,PRFT,ACA,WWW,UFS,FORM,SPXC,MATX,ALGT,EAT,ANF,MDC,CBU,EVTC,IBTX,RMBS,IBP,SNBR,BRC,AIN,FLOW,KTB,GPI,PRLB,PLXS,OI,SITC,PCRX,AAON,CVET,SCL,PPBI,BKU,MDRX,PBH,ATI,MD,JJSF,BOOT,FWRD,CAKE,SBH,MYGN,ESE,ODP,UNIT,ROCK,SANM,VCEL,IRBT,RPAI,B,CORT,HSKA,EPC,BDN,AX,MLI,FSS,CELH,WGO,SSTK,UCTT,COOP,HUBG,ABCB,HTH,VICR,THRM,RLGY,SKYW,SYKE,FCPT,BLMN,IOSP,XPER,TSE,IDCC,AVAV,BCC,PRGS,XHR,MODV,PMT,SFNC,WSFS,RAVN,PSMT,ROIC,CPK,MNRO,ISBC,WRE,CYH,NPO,AGO,VRTS,AVA,FBC,UNFI,ARI,BIG,XNCR,BGS,GMS,DLX,CCS,PIPR,CENTA,KN,AAWW,KRG,MEI,KALU,PLAY,HNI,NMIH,GNW,SKT,CVCO,AEL,CADE,COLB,LNTH,IRT,FBP,GVA,AMCX,CRS,ONB,AAT,AKR,TTEC,COKE,DEA,UCBI,GDOT,CVBF,INDB,CTRE,MGLN,FFBC,FMBI,RNST,DRH,CYTK,FOE,ILPT,COHU,AVNS,PATK,PRAA,STAR,TTGT,FLGT,MHO,LNN,MDP,MTOR,WIRE,TBK,MYRG,AMEH,INT,TWO,ARCB,MSEX,SVC,ATGE,BANR,VBTX,SBCF,LKFN,ACLS,PRK,VRTV,CRVL,BSIG,LGND,NTCT,THS,EPAY,TRMK,CSGS,EXTR,PTEN,CNK,NXRT,IPAR,MTRN,GCP,GNL,APOG,TNC,CASH,ANDE,JOE,BANF,RWT,AZZ,PBF,ASTE,PFS,SGH,HSC,SXI,UIS,FBNC,FCF,LZB,CALM,EGBN,LTC,TTMI,GWB,AIR,HCSG,USPH,NBTB,CXW,TBBK,DCOM,GIII,PGTI,MMI,SUM
12/23/2021,3.54,0.0,0.8,0.0,0.43,0.56,0.0,0.0,0.49,0.59,0.63,0.59,0.28,0.42,0.3,0.53,0.29,0.49,0.56,0.33,0.36,0.41,0.44,0.44,0.25,0.41,0.38,0.52,0.29,0.21,0.0,0.35,0.53,0.41,0.51,0.0,0.33,0.46,0.43,0.26,0.35,0.44,0.47,0.54,0.39,0.36,0.35,0.37,0.44,0.39,0.47,0.32,0.42,0.26,0.34,0.38,0.37,0.34,0.0,0.32,0.34,0.31,0.29,0.32,0.33,0.28,0.36,0.37,0.41,0.0,0.2,0.22,0.27,0.31,0.31,0.3,0.51,0.43,0.39,0.38,0.35,0.42,0.25,0.24,0.0,0.33,0.26,0.35,0.28,0.0,0.2,0.29,0.31,0.29,0.27,0.31,0.32,0.0,0.26,0.28,0.38,0.24,0.36,0.0,0.26,0.0,0.27,0.27,0.33,0.19,0.26,0.29,0.3,0.24,0.31,0.2,0.23,0.24,0.33,0.32,0.19,0.21,0.21,0.24,0.0,0.31,0.22,0.26,0.19,0.0,0.0,0.21,0.23,0.19,0.25,0.23,0.29,0.33,0.26,0.26,0.23,0.26,0.24,0.31,0.28,0.32,0.22,0.0,0.27,0.19,0.2,0.0,0.22,0.0,0.22,0.21,0.2,0.22,0.0,0.26,0.21,0.2,0.0,0.0,0.33,0.23,0.0,0.0,0.23,0.21,0.19,0.33,0.22,0.0,0.22,0.33,0.0,0.3,0.0,0.28,0.0,0.0,0.24,0.21,0.24,0.0,0.23,0.25,0.19,0.21,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.26,0.31,0.0,0.2,0.19,0.26,0.0,0.0,0.0,0.0,0.26,0.19,0.0,0.0,0.29,0.2,0.26,0.0,0.28,0.37,0.22,0.23,0.0,0.0,0.0,0.19,0.35,0.19,0.0,0.0,0.0,0.0,0.21,0.0,0.24,0.21,0.0,0.0,0.0,0.0,0.28,0.26,0.0,0.26,0.0,0.2,0.27,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.22,0.2,0.0,0.19,0.0,0.27,0.25,0.23,0.23,0.2,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.68
12/24/2021,3.44,0.0,0.8,0.0,0.44,0.56,0.0,0.0,0.48,0.59,0.62,0.58,0.29,0.43,0.31,0.54,0.3,0.49,0.54,0.33,0.38,0.4,0.46,0.45,0.25,0.4,0.38,0.52,0.3,0.21,0.0,0.35,0.52,0.41,0.52,0.0,0.33,0.46,0.43,0.27,0.35,0.44,0.47,0.53,0.39,0.36,0.35,0.36,0.43,0.38,0.48,0.31,0.42,0.24,0.34,0.37,0.37,0.34,0.0,0.32,0.34,0.31,0.3,0.31,0.33,0.28,0.36,0.39,0.42,0.0,0.2,0.22,0.28,0.31,0.31,0.29,0.52,0.43,0.38,0.37,0.35,0.42,0.25,0.24,0.0,0.34,0.27,0.35,0.29,0.0,0.2,0.3,0.31,0.29,0.26,0.31,0.32,0.0,0.26,0.29,0.37,0.24,0.35,0.0,0.27,0.0,0.27,0.27,0.33,0.19,0.26,0.29,0.3,0.23,0.31,0.2,0.23,0.24,0.34,0.31,0.19,0.21,0.22,0.23,0.0,0.31,0.22,0.26,0.19,0.0,0.0,0.22,0.22,0.19,0.25,0.23,0.29,0.33,0.26,0.27,0.23,0.25,0.24,0.31,0.27,0.32,0.21,0.0,0.27,0.2,0.21,0.0,0.22,0.0,0.22,0.21,0.2,0.22,0.0,0.26,0.21,0.21,0.0,0.0,0.32,0.23,0.0,0.0,0.23,0.2,0.2,0.33,0.22,0.0,0.22,0.34,0.0,0.29,0.0,0.28,0.0,0.0,0.23,0.2,0.24,0.0,0.23,0.25,0.19,0.21,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.26,0.32,0.0,0.2,0.2,0.25,0.0,0.0,0.0,0.0,0.26,0.19,0.0,0.0,0.28,0.19,0.26,0.0,0.27,0.38,0.22,0.22,0.0,0.0,0.0,0.2,0.35,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.24,0.2,0.0,0.0,0.0,0.0,0.27,0.27,0.0,0.27,0.0,0.21,0.28,0.2,0.0,0.0,0.0,0.0,0.2,0.19,0.22,0.2,0.0,0.19,0.0,0.26,0.25,0.23,0.22,0.2,0.19,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.56
12/27/2021,3.28,0.0,0.77,0.0,0.42,0.56,0.0,0.0,0.48,0.6,0.59,0.58,0.28,0.43,0.31,0.54,0.3,0.49,0.53,0.33,0.38,0.41,0.44,0.46,0.24,0.41,0.38,0.52,0.29,0.22,0.0,0.35,0.51,0.41,0.52,0.0,0.32,0.46,0.44,0.27,0.36,0.44,0.49,0.52,0.39,0.36,0.33,0.35,0.43,0.38,0.48,0.31,0.41,0.24,0.34,0.38,0.38,0.34,0.0,0.31,0.34,0.31,0.29,0.32,0.33,0.28,0.36,0.4,0.43,0.0,0.2,0.21,0.28,0.31,0.3,0.29,0.52,0.44,0.37,0.36,0.36,0.43,0.25,0.24,0.0,0.35,0.26,0.35,0.29,0.0,0.2,0.3,0.31,0.3,0.26,0.32,0.33,0.0,0.26,0.29,0.36,0.24,0.34,0.0,0.27,0.0,0.27,0.27,0.32,0.2,0.25,0.29,0.3,0.22,0.31,0.2,0.24,0.23,0.34,0.31,0.19,0.21,0.22,0.23,0.0,0.31,0.22,0.26,0.19,0.0,0.0,0.21,0.21,0.0,0.24,0.23,0.29,0.33,0.26,0.28,0.24,0.26,0.25,0.31,0.27,0.32,0.21,0.0,0.27,0.2,0.21,0.0,0.22,0.0,0.22,0.2,0.21,0.22,0.0,0.27,0.21,0.21,0.19,0.0,0.32,0.23,0.0,0.0,0.23,0.2,0.2,0.33,0.21,0.0,0.23,0.34,0.19,0.29,0.0,0.28,0.0,0.0,0.24,0.2,0.25,0.0,0.24,0.25,0.19,0.21,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.26,0.32,0.0,0.2,0.2,0.25,0.0,0.0,0.0,0.0,0.26,0.19,0.0,0.0,0.28,0.19,0.26,0.0,0.27,0.37,0.22,0.22,0.0,0.0,0.0,0.2,0.37,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.25,0.19,0.0,0.0,0.0,0.0,0.28,0.27,0.0,0.27,0.0,0.21,0.28,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.23,0.2,0.0,0.0,0.0,0.27,0.24,0.22,0.22,0.2,0.19,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.38
12/28/2021,3.28,0.0,0.77,0.0,0.42,0.56,0.0,0.0,0.48,0.6,0.59,0.58,0.28,0.43,0.31,0.54,0.3,0.49,0.53,0.33,0.38,0.41,0.44,0.46,0.24,0.41,0.38,0.52,0.29,0.22,0.0,0.35,0.51,0.41,0.52,0.0,0.32,0.46,0.44,0.27,0.36,0.44,0.49,0.52,0.39,0.36,0.33,0.35,0.43,0.38,0.48,0.31,0.41,0.24,0.34,0.38,0.38,0.34,0.0,0.31,0.34,0.31,0.29,0.32,0.33,0.28,0.36,0.4,0.43,0.0,0.2,0.21,0.28,0.31,0.3,0.29,0.52,0.44,0.37,0.36,0.36,0.43,0.25,0.24,0.0,0.35,0.26,0.35,0.29,0.0,0.2,0.3,0.31,0.3,0.26,0.32,0.33,0.0,0.26,0.29,0.36,0.24,0.34,0.0,0.27,0.0,0.27,0.27,0.32,0.2,0.25,0.29,0.3,0.22,0.31,0.2,0.24,0.23,0.34,0.31,0.19,0.21,0.22,0.23,0.0,0.31,0.22,0.26,0.19,0.0,0.0,0.21,0.21,0.0,0.24,0.23,0.29,0.33,0.26,0.28,0.24,0.26,0.25,0.31,0.27,0.32,0.21,0.0,0.27,0.2,0.21,0.0,0.22,0.0,0.22,0.2,0.21,0.22,0.0,0.27,0.21,0.21,0.19,0.0,0.32,0.23,0.0,0.0,0.23,0.2,0.2,0.33,0.21,0.0,0.23,0.34,0.19,0.29,0.0,0.28,0.0,0.0,0.24,0.2,0.25,0.0,0.24,0.25,0.19,0.21,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.26,0.32,0.0,0.2,0.2,0.25,0.0,0.0,0.0,0.0,0.26,0.19,0.0,0.0,0.28,0.19,0.26,0.0,0.27,0.37,0.22,0.22,0.0,0.0,0.0,0.2,0.37,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.25,0.19,0.0,0.0,0.0,0.0,0.28,0.27,0.0,0.27,0.0,0.21,0.28,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.23,0.2,0.0,0.0,0.0,0.27,0.24,0.22,0.22,0.2,0.19,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.38
12/29/2021,3.28,0.0,0.77,0.0,0.42,0.56,0.0,0.0,0.48,0.6,0.59,0.58,0.28,0.43,0.31,0.54,0.3,0.49,0.53,0.33,0.38,0.41,0.44,0.46,0.24,0.41,0.38,0.52,0.29,0.22,0.0,0.35,0.51,0.41,0.52,0.0,0.32,0.46,0.44,0.27,0.36,0.44,0.49,0.52,0.39,0.36,0.33,0.35,0.43,0.38,0.48,0.31,0.41,0.24,0.34,0.38,0.38,0.34,0.0,0.31,0.34,0.31,0.29,0.32,0.33,0.28,0.36,0.4,0.43,0.0,0.2,0.21,0.28,0.31,0.3,0.29,0.52,0.44,0.37,0.36,0.36,0.43,0.25,0.24,0.0,0.35,0.26,0.35,0.29,0.0,0.2,0.3,0.31,0.3,0.26,0.32,0.33,0.0,0.26,0.29,0.36,0.24,0.34,0.0,0.27,0.0,0.27,0.27,0.32,0.2,0.25,0.29,0.3,0.22,0.31,0.2,0.24,0.23,0.34,0.31,0.19,0.21,0.22,0.23,0.0,0.31,0.22,0.26,0.19,0.0,0.0,0.21,0.21,0.0,0.24,0.23,0.29,0.33,0.26,0.28,0.24,0.26,0.25,0.31,0.27,0.32,0.21,0.0,0.27,0.2,0.21,0.0,0.22,0.0,0.22,0.2,0.21,0.22,0.0,0.27,0.21,0.21,0.19,0.0,0.32,0.23,0.0,0.0,0.23,0.2,0.2,0.33,0.21,0.0,0.23,0.34,0.19,0.29,0.0,0.28,0.0,0.0,0.24,0.2,0.25,0.0,0.24,0.25,0.19,0.21,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.26,0.32,0.0,0.2,0.2,0.25,0.0,0.0,0.0,0.0,0.26,0.19,0.0,0.0,0.28,0.19,0.26,0.0,0.27,0.37,0.22,0.22,0.0,0.0,0.0,0.2,0.37,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.25,0.19,0.0,0.0,0.0,0.0,0.28,0.27,0.0,0.27,0.0,0.21,0.28,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.23,0.2,0.0,0.0,0.0,0.27,0.24,0.22,0.22,0.2,0.19,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.38
12/30/2021,3.24,0.0,0.77,0.0,0.4,0.56,0.0,0.0,0.48,0.6,0.6,0.58,0.28,0.43,0.3,0.55,0.3,0.48,0.53,0.34,0.38,0.41,0.45,0.46,0.23,0.41,0.38,0.52,0.28,0.21,0.0,0.34,0.5,0.41,0.51,0.0,0.32,0.47,0.43,0.27,0.36,0.44,0.5,0.52,0.39,0.36,0.33,0.36,0.43,0.38,0.5,0.31,0.42,0.24,0.34,0.38,0.38,0.34,0.0,0.31,0.34,0.31,0.29,0.32,0.33,0.28,0.36,0.41,0.42,0.0,0.2,0.21,0.27,0.31,0.3,0.29,0.54,0.44,0.37,0.36,0.36,0.44,0.25,0.24,0.0,0.35,0.26,0.35,0.28,0.0,0.2,0.3,0.31,0.29,0.26,0.32,0.32,0.0,0.26,0.29,0.36,0.24,0.34,0.0,0.27,0.0,0.27,0.27,0.33,0.21,0.25,0.29,0.3,0.22,0.31,0.2,0.23,0.23,0.36,0.32,0.19,0.21,0.21,0.22,0.0,0.31,0.22,0.26,0.19,0.0,0.0,0.21,0.2,0.19,0.25,0.23,0.29,0.34,0.26,0.28,0.24,0.26,0.26,0.31,0.28,0.32,0.21,0.0,0.28,0.2,0.2,0.0,0.22,0.0,0.22,0.2,0.2,0.22,0.0,0.27,0.21,0.2,0.0,0.0,0.32,0.23,0.0,0.0,0.23,0.2,0.2,0.33,0.21,0.0,0.23,0.34,0.0,0.29,0.0,0.28,0.0,0.0,0.23,0.2,0.25,0.0,0.24,0.26,0.19,0.21,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.26,0.32,0.0,0.2,0.2,0.24,0.0,0.0,0.0,0.0,0.26,0.19,0.0,0.0,0.28,0.19,0.26,0.0,0.27,0.37,0.22,0.22,0.0,0.0,0.0,0.2,0.38,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.25,0.2,0.0,0.0,0.0,0.0,0.29,0.28,0.0,0.26,0.0,0.2,0.31,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.24,0.2,0.0,0.19,0.0,0.26,0.25,0.22,0.22,0.2,0.19,0.2,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.41
12/31/2021,3.2,0.0,0.77,0.0,0.4,0.56,0.0,0.0,0.48,0.62,0.6,0.56,0.27,0.44,0.3,0.56,0.3,0.48,0.54,0.34,0.37,0.41,0.43,0.45,0.24,0.41,0.38,0.52,0.28,0.21,0.0,0.35,0.51,0.41,0.51,0.0,0.32,0.47,0.44,0.26,0.36,0.44,0.48,0.52,0.39,0.36,0.33,0.36,0.44,0.39,0.49,0.31,0.42,0.24,0.34,0.38,0.38,0.34,0.0,0.31,0.34,0.31,0.29,0.32,0.33,0.28,0.36,0.4,0.42,0.0,0.2,0.21,0.27,0.31,0.31,0.28,0.52,0.44,0.37,0.37,0.35,0.43,0.25,0.23,0.0,0.35,0.27,0.36,0.29,0.0,0.2,0.3,0.31,0.3,0.26,0.32,0.32,0.0,0.26,0.29,0.36,0.24,0.34,0.0,0.27,0.0,0.28,0.27,0.32,0.2,0.26,0.29,0.3,0.22,0.31,0.2,0.23,0.23,0.36,0.32,0.19,0.21,0.22,0.23,0.0,0.32,0.22,0.26,0.19,0.0,0.0,0.22,0.2,0.19,0.24,0.23,0.3,0.34,0.26,0.28,0.25,0.26,0.25,0.31,0.28,0.33,0.21,0.0,0.28,0.2,0.2,0.0,0.22,0.0,0.22,0.2,0.2,0.22,0.0,0.27,0.21,0.2,0.0,0.0,0.32,0.23,0.0,0.0,0.23,0.2,0.2,0.33,0.21,0.0,0.23,0.34,0.19,0.29,0.0,0.28,0.0,0.0,0.23,0.2,0.25,0.0,0.24,0.26,0.19,0.21,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.26,0.32,0.0,0.2,0.2,0.24,0.0,0.0,0.0,0.0,0.26,0.19,0.0,0.0,0.28,0.19,0.27,0.0,0.27,0.37,0.22,0.22,0.0,0.0,0.0,0.2,0.38,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.0,0.27,0.0,0.2,0.3,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.23,0.2,0.0,0.19,0.0,0.26,0.25,0.22,0.21,0.2,0.19,0.21,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.39
01/03/2022,3.24,0.0,0.79,0.0,0.41,0.56,0.0,0.0,0.49,0.62,0.6,0.57,0.27,0.43,0.31,0.56,0.3,0.48,0.54,0.34,0.37,0.41,0.45,0.44,0.24,0.41,0.38,0.53,0.28,0.21,0.0,0.34,0.51,0.41,0.5,0.0,0.32,0.48,0.44,0.26,0.35,0.43,0.49,0.52,0.39,0.36,0.33,0.36,0.44,0.39,0.48,0.31,0.42,0.24,0.35,0.39,0.37,0.34,0.0,0.31,0.34,0.31,0.29,0.32,0.32,0.28,0.36,0.39,0.41,0.0,0.2,0.21,0.27,0.31,0.31,0.29,0.52,0.44,0.38,0.37,0.35,0.42,0.25,0.24,0.0,0.35,0.27,0.37,0.28,0.0,0.21,0.31,0.31,0.3,0.26,0.31,0.32,0.0,0.26,0.28,0.36,0.24,0.35,0.0,0.27,0.0,0.28,0.27,0.32,0.2,0.26,0.29,0.3,0.22,0.31,0.2,0.23,0.23,0.37,0.32,0.19,0.21,0.22,0.23,0.0,0.33,0.22,0.26,0.19,0.0,0.0,0.21,0.0,0.2,0.25,0.23,0.29,0.34,0.26,0.28,0.25,0.26,0.25,0.31,0.28,0.32,0.21,0.0,0.28,0.19,0.2,0.0,0.22,0.0,0.22,0.2,0.2,0.22,0.0,0.27,0.21,0.2,0.0,0.0,0.32,0.23,0.0,0.0,0.23,0.2,0.19,0.34,0.22,0.0,0.22,0.34,0.19,0.3,0.0,0.28,0.0,0.0,0.23,0.2,0.25,0.0,0.24,0.25,0.19,0.21,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.27,0.32,0.0,0.2,0.2,0.26,0.0,0.0,0.0,0.0,0.26,0.19,0.0,0.0,0.28,0.19,0.26,0.0,0.27,0.37,0.22,0.22,0.0,0.0,0.0,0.2,0.38,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.25,0.19,0.0,0.0,0.0,0.0,0.28,0.28,0.0,0.27,0.0,0.2,0.3,0.21,0.0,0.0,0.0,0.0,0.2,0.2,0.24,0.19,0.0,0.19,0.0,0.26,0.24,0.22,0.22,0.2,0.19,0.2,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.49
01/03/2022,3.19,0.0,0.78,0.0,0.41,0.56,0.0,0.0,0.49,0.62,0.6,0.57,0.27,0.43,0.31,0.56,0.31,0.48,0.54,0.34,0.37,0.41,0.45,0.45,0.23,0.41,0.38,0.53,0.28,0.21,0.0,0.35,0.5,0.41,0.5,0.0,0.32,0.48,0.45,0.25,0.35,0.43,0.49,0.52,0.39,0.37,0.33,0.37,0.44,0.39,0.49,0.32,0.42,0.24,0.35,0.39,0.37,0.35,0.0,0.31,0.35,0.3,0.29,0.31,0.32,0.28,0.36,0.39,0.41,0.0,0.19,0.21,0.27,0.31,0.32,0.29,0.52,0.44,0.38,0.37,0.35,0.42,0.25,0.23,0.0,0.35,0.27,0.37,0.28,0.0,0.2,0.31,0.31,0.29,0.26,0.32,0.32,0.0,0.26,0.28,0.36,0.24,0.35,0.0,0.27,0.19,0.28,0.26,0.32,0.2,0.26,0.29,0.3,0.22,0.3,0.2,0.23,0.23,0.36,0.32,0.19,0.21,0.22,0.23,0.0,0.33,0.21,0.26,0.0,0.0,0.0,0.21,0.0,0.19,0.24,0.23,0.29,0.34,0.26,0.28,0.25,0.26,0.25,0.31,0.28,0.32,0.21,0.0,0.28,0.19,0.2,0.0,0.22,0.0,0.22,0.19,0.2,0.22,0.0,0.28,0.21,0.2,0.0,0.0,0.32,0.23,0.0,0.0,0.23,0.2,0.19,0.34,0.22,0.0,0.22,0.35,0.0,0.3,0.0,0.27,0.0,0.0,0.23,0.2,0.26,0.0,0.24,0.25,0.19,0.21,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.27,0.32,0.0,0.2,0.19,0.27,0.0,0.0,0.0,0.0,0.26,0.19,0.0,0.0,0.28,0.19,0.27,0.0,0.27,0.37,0.22,0.22,0.0,0.0,0.0,0.2,0.38,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.24,0.19,0.0,0.0,0.0,0.0,0.29,0.28,0.0,0.27,0.0,0.2,0.3,0.21,0.0,0.0,0.0,0.0,0.2,0.2,0.24,0.19,0.0,0.19,0.0,0.25,0.24,0.22,0.22,0.2,0.19,0.2,0.0,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.42
01/03/2022,3.19,0.0,0.78,0.0,0.41,0.56,0.0,0.0,0.49,0.62,0.6,0.57,0.27,0.43,0.31,0.56,0.31,0.48,0.54,0.34,0.37,0.41,0.45,0.45,0.23,0.41,0.38,0.53,0.28,0.21,0.0,0.35,0.5,0.41,0.5,0.0,0.32,0.48,0.45,0.25,0.35,0.43,0.49,0.52,0.39,0.37,0.33,0.37,0.44,0.39,0.49,0.32,0.42,0.24,0.35,0.39,0.37,0.35,0.0,0.31,0.35,0.3,0.29,0.31,0.32,0.28,0.36,0.39,0.41,0.0,0.19,0.21,0.27,0.31,0.32,0.29,0.52,0.44,0.38,0.37,0.35,0.42,0.25,0.23,0.0,0.35,0.27,0.37,0.28,0.0,0.2,0.31,0.31,0.29,0.26,0.32,0.32,0.0,0.26,0.28,0.36,0.24,0.35,0.0,0.27,0.19,0.28,0.26,0.32,0.2,0.26,0.29,0.3,0.22,0.3,0.2,0.23,0.23,0.36,0.32,0.19,0.21,0.22,0.23,0.0,0.33,0.21,0.26,0.0,0.0,0.0,0.21,0.0,0.19,0.24,0.23,0.29,0.34,0.26,0.28,0.25,0.26,0.25,0.31,0.28,0.32,0.21,0.0,0.28,0.19,0.2,0.0,0.22,0.0,0.22,0.19,0.2,0.22,0.0,0.28,0.21,0.2,0.0,0.0,0.32,0.23,0.0,0.0,0.23,0.2,0.19,0.34,0.22,0.0,0.22,0.35,0.0,0.3,0.0,0.27,0.0,0.0,0.23,0.2,0.26,0.0,0.24,0.25,0.19,0.21,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.27,0.32,0.0,0.2,0.19,0.27,0.0,0.0,0.0,0.0,0.26,0.19,0.0,0.0,0.28,0.19,0.27,0.0,0.27,0.37,0.22,0.22,0.0,0.0,0.0,0.2,0.38,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.24,0.19,0.0,0.0,0.0,0.0,0.29,0.28,0.0,0.27,0.0,0.2,0.3,0.21,0.0,0.0,0.0,0.0,0.2,0.2,0.24,0.19,0.0,0.19,0.0,0.25,0.24,0.22,0.22,0.2,0.19,0.2,0.0,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.42
