,AAPL,MSFT,AMZN,FB,GOOG,GOOGL,NVDA,TSLA,JPM,V,JNJ,HD,DIS,ADBE,MA,UNH,PYPL,BAC,PG,BRK.B,PEP,KO,NEE,CSCO,TXN,INTC,CRM,XOM,VZ,NFLX,NKE,CMCSA,AXP,BLK,TMO,MMM,RTX,HON,LLY,MRK,C,ACN,CVX,MS,INTU,IBM,ABBV,LIN,T,LOW,AMGN,AMAT,AMT,BMY,MCD,PFE,COST,ABT,ZTS,TGT,ADP,UPS,MMC,JCI,ORCL,GILD,CAT,PLD,NOW,EQIX,UNP,LRCX,AVGO,QCOM,ECL,CL,XYL,COP,A,CI,DHR,SBUX,WST,ISRG,SPGI,CCI,EW,EXPD,DE,GE,TT,LHX,AMD,KMB,INFO,CSX,ES,TFC,CVS,PEG,SQ,ADSK,GS,IDXX,MET,ANTM,NSC,K,BKNG,SCHW,CME,XTSLA,ILMN,SLB,APTV,EXC,MU,SRE,BK,PNC,MELI,CB,WAT,MCO,HLT,ED,VRTX,TJX,HCA,TWLO,BIIB,FIS,MDT,GWW,ZM,PEAK,ROP,TROW,RF,CBRE,PRU,MDLZ,FDX,TRV,PPG,HBAN,DXCM,WDAY,MRNA,BBY,ANSS,SNAP,PODD,ADM,WY,FISV,NTRS,ITW,DOCU,VFC,AMCR,CERN,WELL,CMI,MSI,STT,RMD,OKTA,HUM,AIG,NEM,APD,CLX,MTD,KSU,SNPS,SHW,HRL,HES,BDX,IFF,TMUS,DD,UBER,LULU,GIS,TRMB,PINS,HPE,TWTR,CDNS,USB,MRVL,ROKU,EBAY,CRWD,KR,NXPI,PSX,ALLY,EQR,SPG,IPG,FAST,KEYS,DGX,KDP,CARR,CHRW,REGN,ATVI,HOLX,EXAS,SPLK,HPQ,CMG,HUBS,ALGN,GE.,FTV,TDY,MPC,RHI,XLNX,ADI,BLL,HII,SNOW,IEX,ETR,DOW,LDOS,VTR,HAS,CZR,MDB,BG,MTN,OXY,SIVB,ON,MOS,NET,BKR,LNG,OKE,ETSY,MKC,ICE,STE,DFS,BXP,SYF,n/a,TAP,VLO,HAL,VMW,EOG,DISCK,PLUG,DRI,IQV,MGM,ZBRA,HWM,BF.B,J,ZI,MAR,PTC,BWA,PNR,ODFL,ROST,RNG,BILL,STX,CNC,LH,BKI,CTVA,VIAC,DOV,ARE,CBOE,LUMN,LII,SWKS,CPRT,ABNB,COUP,SUM
09/17/2021,5.99,5.52,3.81,2.03,2.08,2.04,1.52,1.54,1.2,0.99,0.96,1.06,0.95,0.94,0.79,0.79,0.79,0.81,0.83,0.57,0.75,0.75,0.8,0.79,0.77,0.65,0.68,0.5,0.52,0.57,0.54,0.51,0.53,0.54,0.52,0.57,0.45,0.5,0.49,0.45,0.51,0.54,0.44,0.54,0.5,0.49,0.42,0.49,0.4,0.46,0.44,0.46,0.44,0.38,0.4,0.34,0.39,0.38,0.41,0.37,0.4,0.3,0.35,0.42,0.33,0.33,0.31,0.34,0.39,0.32,0.23,0.33,0.24,0.24,0.38,0.3,0.36,0.31,0.34,0.25,0.43,0.27,0.35,0.29,0.3,0.26,0.31,0.35,0.26,0.22,0.28,0.26,0.28,0.27,0.24,0.23,0.3,0.25,0.24,0.25,0.24,0.22,0.23,0.24,0.26,0.21,0.2,0.27,0.23,0.2,0.19,0.35,0.21,0.19,0.24,0.25,0.2,0.2,0.22,0.19,0.24,0.23,0.24,0.21,0.22,0.21,0.2,0.21,0.22,0.2,0.17,0.15,0.0,0.26,0.0,0.19,0.18,0.18,0.21,0.2,0.18,0.0,0.13,0.17,0.15,0.24,0.19,0.18,0.34,0.2,0.16,0.17,0.16,0.16,0.18,0.16,0.19,0.16,0.13,0.14,0.17,0.17,0.18,0.14,0.16,0.17,0.17,0.15,0.0,0.17,0.13,0.0,0.15,0.19,0.14,0.15,0.0,0.0,0.16,0.0,0.13,0.0,0.0,0.0,0.15,0.14,0.18,0.0,0.0,0.0,0.15,0.13,0.14,0.0,0.13,0.0,0.15,0.14,0.0,0.13,0.0,0.0,0.13,0.0,0.13,0.13,0.0,0.17,0.17,0.13,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.2,0.19,0.17,0.15,0.14,0.0,0.0,0.13,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.21000000000001
09/20/2021,5.97,5.58,3.82,2.0,2.07,2.04,1.51,1.55,1.2,0.99,0.96,1.06,0.95,0.96,0.78,0.79,0.78,0.82,0.82,0.56,0.74,0.74,0.78,0.78,0.77,0.65,0.7,0.51,0.51,0.58,0.54,0.52,0.53,0.53,0.51,0.57,0.46,0.49,0.48,0.45,0.52,0.54,0.45,0.53,0.5,0.49,0.43,0.49,0.4,0.47,0.44,0.47,0.44,0.38,0.4,0.34,0.39,0.38,0.4,0.38,0.4,0.3,0.35,0.43,0.33,0.33,0.31,0.33,0.39,0.33,0.23,0.34,0.24,0.24,0.37,0.29,0.36,0.32,0.34,0.25,0.42,0.26,0.35,0.29,0.3,0.26,0.31,0.34,0.26,0.22,0.28,0.25,0.28,0.26,0.24,0.23,0.29,0.25,0.24,0.25,0.25,0.23,0.23,0.24,0.27,0.22,0.2,0.27,0.23,0.21,0.19,0.37,0.21,0.2,0.23,0.24,0.2,0.21,0.22,0.19,0.24,0.23,0.23,0.21,0.21,0.21,0.19,0.22,0.22,0.2,0.17,0.15,0.0,0.26,0.0,0.19,0.18,0.18,0.22,0.2,0.18,0.0,0.13,0.17,0.15,0.23,0.2,0.18,0.35,0.2,0.16,0.17,0.15,0.17,0.19,0.16,0.18,0.15,0.0,0.0,0.16,0.17,0.18,0.14,0.16,0.17,0.17,0.15,0.13,0.17,0.13,0.0,0.14,0.19,0.14,0.15,0.0,0.0,0.17,0.0,0.0,0.0,0.13,0.0,0.15,0.14,0.18,0.0,0.0,0.0,0.15,0.13,0.14,0.0,0.14,0.0,0.14,0.14,0.0,0.13,0.0,0.0,0.13,0.0,0.0,0.13,0.0,0.17,0.17,0.13,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.2,0.18,0.18,0.15,0.14,0.0,0.0,0.13,0.14,0.13,0.14,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.21
09/21/2021,5.91,5.53,3.83,1.97,2.05,2.02,1.5,1.57,1.21,0.99,0.97,1.07,0.96,0.95,0.78,0.8,0.77,0.83,0.83,0.57,0.74,0.73,0.77,0.78,0.78,0.65,0.7,0.51,0.52,0.59,0.54,0.52,0.54,0.53,0.55,0.57,0.46,0.49,0.48,0.45,0.52,0.53,0.45,0.54,0.49,0.49,0.43,0.49,0.41,0.47,0.44,0.46,0.44,0.38,0.41,0.34,0.39,0.38,0.4,0.38,0.4,0.3,0.34,0.43,0.33,0.34,0.3,0.33,0.39,0.34,0.23,0.34,0.24,0.23,0.37,0.29,0.36,0.32,0.34,0.26,0.43,0.26,0.35,0.29,0.29,0.26,0.3,0.34,0.26,0.22,0.28,0.26,0.28,0.26,0.23,0.23,0.29,0.25,0.25,0.24,0.25,0.23,0.22,0.24,0.27,0.22,0.2,0.27,0.23,0.21,0.19,0.39,0.21,0.2,0.23,0.24,0.2,0.2,0.22,0.19,0.24,0.23,0.23,0.21,0.21,0.21,0.2,0.22,0.22,0.21,0.17,0.15,0.0,0.26,0.0,0.19,0.18,0.18,0.22,0.2,0.18,0.0,0.13,0.17,0.14,0.23,0.2,0.18,0.35,0.2,0.16,0.18,0.15,0.17,0.19,0.16,0.18,0.15,0.13,0.14,0.16,0.18,0.18,0.14,0.16,0.17,0.17,0.15,0.13,0.17,0.13,0.0,0.14,0.19,0.14,0.15,0.0,0.0,0.17,0.0,0.13,0.0,0.13,0.0,0.15,0.14,0.18,0.0,0.0,0.0,0.15,0.13,0.14,0.0,0.14,0.0,0.14,0.14,0.0,0.13,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.17,0.16,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.2,0.19,0.18,0.15,0.14,0.0,0.0,0.0,0.14,0.13,0.14,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.19999999999999
09/22/2021,5.91,5.53,3.83,1.97,2.05,2.02,1.5,1.57,1.21,0.99,0.97,1.07,0.96,0.95,0.78,0.8,0.77,0.83,0.83,0.57,0.74,0.73,0.77,0.78,0.78,0.65,0.7,0.51,0.52,0.59,0.54,0.52,0.54,0.53,0.55,0.57,0.46,0.49,0.48,0.45,0.52,0.53,0.45,0.54,0.49,0.49,0.43,0.49,0.41,0.47,0.44,0.46,0.44,0.38,0.41,0.34,0.39,0.38,0.4,0.38,0.4,0.3,0.34,0.43,0.33,0.34,0.3,0.33,0.39,0.34,0.23,0.34,0.24,0.23,0.37,0.29,0.36,0.32,0.34,0.26,0.43,0.26,0.35,0.29,0.29,0.26,0.3,0.34,0.26,0.22,0.28,0.26,0.28,0.26,0.23,0.23,0.29,0.25,0.25,0.24,0.25,0.23,0.22,0.24,0.27,0.22,0.2,0.27,0.23,0.21,0.19,0.39,0.21,0.2,0.23,0.24,0.2,0.2,0.22,0.19,0.24,0.23,0.23,0.21,0.21,0.21,0.2,0.22,0.22,0.21,0.17,0.15,0.0,0.26,0.0,0.19,0.18,0.18,0.22,0.2,0.18,0.0,0.13,0.17,0.14,0.23,0.2,0.18,0.35,0.2,0.16,0.18,0.15,0.17,0.19,0.16,0.18,0.15,0.13,0.14,0.16,0.18,0.18,0.14,0.16,0.17,0.17,0.15,0.13,0.17,0.13,0.0,0.14,0.19,0.14,0.15,0.0,0.0,0.17,0.0,0.13,0.0,0.13,0.0,0.15,0.14,0.18,0.0,0.0,0.0,0.15,0.13,0.14,0.0,0.14,0.0,0.14,0.14,0.0,0.13,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.17,0.16,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.2,0.19,0.18,0.15,0.14,0.0,0.0,0.0,0.14,0.13,0.14,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.19999999999999
09/23/2021,5.89,5.52,3.78,1.95,2.05,2.02,1.47,1.54,1.19,1.0,0.98,1.07,0.95,0.95,0.79,0.8,0.77,0.81,0.84,0.57,0.75,0.74,0.78,0.78,0.78,0.65,0.71,0.5,0.52,0.58,0.54,0.53,0.54,0.53,0.55,0.58,0.47,0.5,0.49,0.46,0.51,0.54,0.45,0.53,0.5,0.49,0.43,0.49,0.41,0.47,0.44,0.46,0.44,0.38,0.41,0.35,0.39,0.38,0.4,0.38,0.41,0.3,0.35,0.42,0.34,0.34,0.29,0.33,0.4,0.34,0.23,0.33,0.24,0.23,0.37,0.3,0.36,0.32,0.34,0.26,0.43,0.26,0.35,0.29,0.3,0.26,0.31,0.34,0.26,0.22,0.29,0.26,0.27,0.27,0.24,0.23,0.29,0.25,0.25,0.25,0.25,0.23,0.22,0.24,0.26,0.22,0.2,0.28,0.24,0.21,0.19,0.4,0.21,0.19,0.23,0.25,0.2,0.2,0.22,0.19,0.24,0.23,0.24,0.21,0.21,0.21,0.2,0.22,0.22,0.2,0.17,0.15,0.0,0.26,0.0,0.19,0.18,0.18,0.21,0.2,0.18,0.0,0.13,0.17,0.15,0.23,0.2,0.18,0.35,0.2,0.16,0.17,0.16,0.16,0.19,0.16,0.18,0.16,0.0,0.14,0.16,0.18,0.18,0.14,0.16,0.17,0.17,0.15,0.0,0.17,0.13,0.0,0.14,0.19,0.14,0.15,0.0,0.0,0.16,0.13,0.13,0.0,0.13,0.0,0.15,0.14,0.18,0.0,0.0,0.0,0.15,0.13,0.14,0.0,0.14,0.0,0.14,0.13,0.0,0.13,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.17,0.17,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.2,0.19,0.17,0.15,0.14,0.0,0.0,0.13,0.14,0.13,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.17999999999999
09/24/2021,5.91,5.54,3.76,1.97,2.06,2.03,1.48,1.56,1.19,1.0,0.98,1.08,0.91,0.96,0.78,0.8,0.77,0.81,0.84,0.57,0.75,0.74,0.79,0.77,0.78,0.65,0.71,0.5,0.52,0.58,0.54,0.52,0.55,0.52,0.56,0.57,0.46,0.5,0.49,0.46,0.51,0.53,0.45,0.53,0.5,0.49,0.43,0.49,0.41,0.48,0.44,0.45,0.44,0.38,0.41,0.34,0.4,0.38,0.41,0.38,0.4,0.3,0.35,0.42,0.34,0.34,0.29,0.33,0.4,0.33,0.23,0.33,0.24,0.23,0.37,0.3,0.36,0.33,0.34,0.26,0.44,0.26,0.35,0.29,0.3,0.26,0.31,0.34,0.26,0.22,0.28,0.26,0.28,0.27,0.24,0.23,0.29,0.25,0.25,0.25,0.25,0.23,0.22,0.25,0.26,0.22,0.2,0.27,0.24,0.21,0.19,0.39,0.21,0.19,0.23,0.24,0.2,0.2,0.22,0.18,0.24,0.22,0.23,0.21,0.21,0.21,0.2,0.22,0.22,0.21,0.17,0.15,0.0,0.26,0.0,0.19,0.18,0.18,0.21,0.2,0.18,0.0,0.13,0.17,0.15,0.23,0.2,0.19,0.36,0.2,0.16,0.18,0.16,0.16,0.19,0.16,0.18,0.16,0.0,0.0,0.16,0.17,0.18,0.14,0.16,0.17,0.18,0.15,0.13,0.17,0.13,0.0,0.14,0.19,0.14,0.14,0.0,0.0,0.16,0.13,0.13,0.0,0.13,0.0,0.15,0.14,0.18,0.0,0.0,0.0,0.15,0.14,0.14,0.0,0.14,0.0,0.14,0.14,0.0,0.13,0.0,0.0,0.13,0.0,0.13,0.13,0.0,0.16,0.17,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.2,0.18,0.17,0.15,0.14,0.0,0.0,0.13,0.0,0.13,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.17999999999999
09/27/2021,5.92,5.5,3.76,1.86,2.05,2.01,1.53,1.56,1.23,1.01,0.96,1.07,0.92,0.92,0.8,0.78,0.78,0.85,0.82,0.57,0.74,0.72,0.76,0.77,0.78,0.65,0.75,0.52,0.52,0.59,0.55,0.51,0.57,0.53,0.56,0.57,0.47,0.5,0.48,0.46,0.53,0.54,0.46,0.54,0.51,0.49,0.43,0.49,0.4,0.47,0.43,0.46,0.43,0.37,0.41,0.34,0.39,0.37,0.41,0.37,0.4,0.29,0.35,0.42,0.34,0.34,0.3,0.33,0.4,0.33,0.23,0.34,0.24,0.23,0.38,0.3,0.36,0.35,0.34,0.25,0.43,0.26,0.35,0.29,0.3,0.25,0.31,0.34,0.26,0.22,0.28,0.26,0.28,0.26,0.24,0.23,0.28,0.26,0.24,0.24,0.26,0.23,0.22,0.25,0.26,0.22,0.2,0.27,0.25,0.22,0.2,0.38,0.2,0.2,0.24,0.24,0.2,0.2,0.22,0.19,0.24,0.22,0.23,0.21,0.22,0.21,0.19,0.22,0.22,0.21,0.17,0.15,0.0,0.26,0.0,0.19,0.18,0.18,0.22,0.2,0.18,0.0,0.0,0.17,0.14,0.24,0.2,0.18,0.37,0.2,0.16,0.19,0.15,0.16,0.2,0.16,0.18,0.16,0.13,0.13,0.16,0.17,0.18,0.14,0.16,0.17,0.17,0.15,0.0,0.17,0.13,0.0,0.14,0.19,0.14,0.14,0.0,0.0,0.17,0.0,0.0,0.0,0.13,0.0,0.15,0.14,0.17,0.0,0.0,0.0,0.15,0.14,0.14,0.0,0.14,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.0,0.17,0.16,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.13,0.14,0.0,0.0,0.0,0.13,0.0,0.0,0.22,0.2,0.18,0.18,0.15,0.13,0.0,0.0,0.0,0.0,0.13,0.14,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.16999999999999
09/28/2021,5.94,5.51,3.78,1.9,2.06,2.03,1.51,1.6,1.24,1.03,0.96,1.07,0.92,0.91,0.81,0.78,0.78,0.86,0.82,0.57,0.74,0.72,0.76,0.77,0.79,0.65,0.77,0.53,0.52,0.59,0.51,0.51,0.58,0.53,0.56,0.57,0.48,0.5,0.48,0.46,0.53,0.54,0.47,0.54,0.51,0.49,0.43,0.49,0.4,0.47,0.43,0.47,0.42,0.37,0.41,0.34,0.4,0.37,0.41,0.37,0.41,0.29,0.35,0.42,0.35,0.33,0.3,0.32,0.4,0.32,0.23,0.34,0.24,0.23,0.38,0.3,0.37,0.35,0.34,0.25,0.43,0.26,0.35,0.29,0.3,0.25,0.31,0.34,0.26,0.23,0.28,0.26,0.28,0.26,0.24,0.23,0.28,0.26,0.24,0.24,0.26,0.23,0.22,0.25,0.27,0.22,0.2,0.27,0.25,0.22,0.2,0.4,0.2,0.2,0.24,0.24,0.2,0.2,0.22,0.19,0.24,0.22,0.23,0.21,0.22,0.21,0.19,0.22,0.22,0.2,0.17,0.15,0.0,0.26,0.0,0.19,0.18,0.18,0.23,0.2,0.18,0.0,0.0,0.17,0.15,0.24,0.2,0.18,0.35,0.19,0.16,0.2,0.15,0.16,0.2,0.16,0.18,0.15,0.13,0.0,0.16,0.17,0.17,0.14,0.16,0.17,0.17,0.15,0.0,0.17,0.13,0.0,0.14,0.19,0.14,0.14,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.15,0.14,0.17,0.0,0.0,0.0,0.15,0.14,0.14,0.0,0.14,0.0,0.14,0.14,0.0,0.13,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.17,0.17,0.13,0.0,0.13,0.0,0.0,0.0,0.0,0.13,0.14,0.0,0.0,0.0,0.13,0.0,0.0,0.22,0.2,0.19,0.17,0.15,0.13,0.0,0.0,0.13,0.0,0.0,0.14,0.13,0.14,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.44
09/29/2021,5.94,5.51,3.78,1.9,2.06,2.03,1.51,1.6,1.24,1.03,0.96,1.07,0.92,0.91,0.81,0.78,0.78,0.86,0.82,0.57,0.74,0.72,0.76,0.77,0.79,0.65,0.77,0.53,0.52,0.59,0.51,0.51,0.58,0.53,0.56,0.57,0.48,0.5,0.48,0.46,0.53,0.54,0.47,0.54,0.51,0.49,0.43,0.49,0.4,0.47,0.43,0.47,0.42,0.37,0.41,0.34,0.4,0.37,0.41,0.37,0.41,0.29,0.35,0.42,0.35,0.33,0.3,0.32,0.4,0.32,0.23,0.34,0.24,0.23,0.38,0.3,0.37,0.35,0.34,0.25,0.43,0.26,0.35,0.29,0.3,0.25,0.31,0.34,0.26,0.23,0.28,0.26,0.28,0.26,0.24,0.23,0.28,0.26,0.24,0.24,0.26,0.23,0.22,0.25,0.27,0.22,0.2,0.27,0.25,0.22,0.2,0.4,0.2,0.2,0.24,0.24,0.2,0.2,0.22,0.19,0.24,0.22,0.23,0.21,0.22,0.21,0.19,0.22,0.22,0.2,0.17,0.15,0.0,0.26,0.0,0.19,0.18,0.18,0.23,0.2,0.18,0.0,0.0,0.17,0.15,0.24,0.2,0.18,0.35,0.19,0.16,0.2,0.15,0.16,0.2,0.16,0.18,0.15,0.13,0.0,0.16,0.17,0.17,0.14,0.16,0.17,0.17,0.15,0.0,0.17,0.13,0.0,0.14,0.19,0.14,0.14,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.15,0.14,0.17,0.0,0.0,0.0,0.15,0.14,0.14,0.0,0.14,0.0,0.14,0.14,0.0,0.13,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.17,0.17,0.13,0.0,0.13,0.0,0.0,0.0,0.0,0.13,0.14,0.0,0.0,0.0,0.13,0.0,0.0,0.22,0.2,0.19,0.17,0.15,0.13,0.0,0.0,0.13,0.0,0.0,0.14,0.13,0.14,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.44
09/30/2021,5.89,5.43,3.77,1.91,2.05,2.02,1.48,1.64,1.28,1.03,0.96,1.09,0.93,0.88,0.81,0.77,0.77,0.89,0.81,0.57,0.74,0.72,0.74,0.77,0.79,0.66,0.75,0.55,0.52,0.59,0.51,0.51,0.58,0.53,0.55,0.57,0.48,0.49,0.47,0.46,0.54,0.53,0.48,0.55,0.5,0.5,0.43,0.49,0.41,0.48,0.43,0.47,0.41,0.37,0.42,0.34,0.4,0.36,0.39,0.37,0.41,0.29,0.35,0.41,0.35,0.33,0.3,0.32,0.39,0.31,0.23,0.34,0.24,0.23,0.37,0.29,0.36,0.36,0.33,0.26,0.42,0.26,0.34,0.28,0.29,0.24,0.3,0.34,0.26,0.23,0.28,0.26,0.29,0.26,0.24,0.23,0.28,0.28,0.25,0.24,0.26,0.23,0.23,0.24,0.28,0.23,0.2,0.27,0.25,0.23,0.2,0.4,0.2,0.21,0.25,0.24,0.2,0.2,0.23,0.2,0.23,0.22,0.22,0.2,0.23,0.21,0.19,0.22,0.22,0.21,0.16,0.15,0.0,0.26,0.0,0.18,0.18,0.18,0.24,0.2,0.19,0.0,0.0,0.17,0.15,0.25,0.19,0.18,0.33,0.2,0.16,0.19,0.15,0.16,0.2,0.16,0.19,0.16,0.13,0.0,0.16,0.17,0.17,0.14,0.16,0.18,0.16,0.14,0.0,0.18,0.13,0.0,0.14,0.18,0.14,0.14,0.0,0.0,0.19,0.0,0.0,0.0,0.13,0.0,0.15,0.14,0.17,0.0,0.0,0.0,0.14,0.14,0.14,0.0,0.14,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.13,0.0,0.16,0.17,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.22,0.19,0.19,0.17,0.15,0.13,0.13,0.13,0.13,0.0,0.14,0.13,0.0,0.0,0.14,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.25999999999999
