,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,JPM,NVDA,V,JNJ,PG,PYPL,UNH,MA,BAC,HD,DIS,XOM,KO,ADBE,PEP,CMCSA,NKE,NFLX,ACN,PFE,CVX,CSCO,INTC,USD,CRM,ABT,WFC,TMO,ABBV,WMT,VZ,LLY,MRK,T,COST,HON,UPS,UNP,MDT,TXN,C,QCOM,BMY,RTX,BLK,BA,LOW,MS,AMT,GS,SBUX,AMGN,ORCL,CAT,GE,MMM,SCHW,AXP,TGT,INTU,IBM,AMAT,SPGI,MDLZ,DE,ISRG,CVS,DUK,AMD,SQ,GM,NOW,LMT,PLD,FIS,ADP,CCI,CHTR,ANTM,SYK,SO,ZTS,BKNG,PNC,CL,COP,EQIX,USB,D,GILD,TFC,TJX,MU,LRCX,CB,FDX,MMC,CI,COF,ITW,ICE,TMUS,FISV,F,SHW,APD,BDX,WM,ETN,ILMN,MCO,NOC,EW,EMR,GPN,PGR,AON,ADSK,KMB,EXC,AEP,TWLO,BSX,ADI,HUM,ECL,NEM,SRE,FCX,REGN,HCA,APTV,EA,JCI,LULU,GD,DG,IDXX,MSCI,XEL,DOW,TT,MET,DOCU,BIIB,TWTR,VRTX,A,TROW,GIS,ALGN,EBAY,SLB,DLR,AIG,CMG,KLAC,BK,CNC,PRU,ADM,TRV,ALL,PEG,PSX,SNPS,BAX,IFF,MPC,CMI,ES,AFL,WDAY,RMD,FRC,MTD,HPQ,MAR,SWK,ROK,STT,CBRE,AJG,EQR,KEYS,ED,ZBRA,VFC,XLNX,WBA,SIVB,PANW,YUM,HLT,FTNT,AZO,HSY,VRSK,MSI,KHC,WMB,AVB,AMP,SYF,MCK,NUE,GE.,KR,BLL,GRMN,FITB,LUV,HUBS,ALB,ETSY,EIX,n/a,AVGO,DHR,MRNA,CSX,UBER,MRVL,SBAC,INFO,NXPI,CARR,SYY,CDNS,IQV,WY,LHX,ROST,RSG,CTSH,CTVA,ZM,DD,OTIS,DFS,SUM
10/07/2021,6.21,6.07,4.21,2.22,2.29,2.13,1.7,1.34,1.3,1.26,1.34,1.02,1.1,1.03,1.1,1.05,0.96,0.84,0.81,0.76,0.82,0.79,0.72,0.79,0.69,0.71,0.65,0.65,0.61,0.57,0.71,0.6,0.67,0.67,0.58,0.59,0.58,0.57,0.63,0.5,0.59,0.51,0.44,0.46,0.51,0.5,0.49,0.41,0.4,0.45,0.4,0.41,0.44,0.45,0.41,0.42,0.4,0.36,0.43,0.36,0.39,0.35,0.38,0.38,0.34,0.38,0.37,0.33,0.34,0.32,0.33,0.35,0.33,0.33,0.35,0.31,0.29,0.35,0.29,0.32,0.26,0.29,0.26,0.29,0.27,0.28,0.28,0.28,0.31,0.29,0.25,0.31,0.24,0.28,0.25,0.26,0.28,0.24,0.23,0.22,0.26,0.18,0.26,0.2,0.25,0.22,0.22,0.19,0.22,0.22,0.24,0.19,0.21,0.21,0.2,0.17,0.19,0.19,0.2,0.19,0.16,0.18,0.22,0.17,0.18,0.2,0.18,0.15,0.18,0.25,0.15,0.18,0.14,0.17,0.16,0.17,0.19,0.17,0.16,0.17,0.18,0.17,0.15,0.16,0.16,0.15,0.14,0.14,0.15,0.13,0.12,0.13,0.14,0.16,0.15,0.15,0.15,0.14,0.14,0.14,0.16,0.15,0.14,0.14,0.11,0.14,0.13,0.13,0.13,0.13,0.11,0.12,0.12,0.11,0.13,0.11,0.12,0.12,0.13,0.11,0.12,0.11,0.1,0.13,0.0,0.12,0.11,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.13,0.13,0.11,0.12,0.11,0.11,0.0,0.11,0.11,0.0,0.11,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.37
10/08/2021,6.23,6.12,4.2,2.24,2.3,2.15,1.7,1.38,1.29,1.25,1.33,1.03,1.1,1.02,1.11,1.05,0.95,0.83,0.81,0.76,0.82,0.78,0.73,0.82,0.7,0.7,0.65,0.65,0.61,0.58,0.71,0.6,0.67,0.67,0.58,0.59,0.58,0.58,0.62,0.5,0.59,0.51,0.44,0.46,0.5,0.5,0.5,0.4,0.39,0.45,0.41,0.41,0.43,0.46,0.4,0.43,0.39,0.36,0.43,0.36,0.39,0.35,0.39,0.38,0.34,0.38,0.36,0.33,0.35,0.32,0.32,0.35,0.33,0.32,0.35,0.32,0.29,0.35,0.29,0.32,0.25,0.29,0.25,0.29,0.27,0.27,0.27,0.28,0.3,0.29,0.24,0.31,0.23,0.28,0.25,0.25,0.27,0.24,0.22,0.22,0.26,0.19,0.27,0.2,0.25,0.23,0.22,0.19,0.22,0.22,0.24,0.19,0.21,0.21,0.2,0.17,0.2,0.19,0.2,0.19,0.16,0.18,0.22,0.17,0.17,0.2,0.17,0.15,0.18,0.25,0.15,0.18,0.14,0.17,0.15,0.16,0.18,0.17,0.16,0.17,0.18,0.17,0.15,0.15,0.16,0.14,0.14,0.14,0.16,0.14,0.12,0.13,0.14,0.16,0.15,0.15,0.15,0.14,0.14,0.14,0.17,0.15,0.14,0.15,0.11,0.14,0.14,0.13,0.13,0.13,0.11,0.13,0.12,0.11,0.13,0.11,0.12,0.12,0.13,0.11,0.12,0.11,0.1,0.13,0.0,0.12,0.11,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.13,0.13,0.11,0.11,0.11,0.11,0.0,0.11,0.11,0.1,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.42999999999999
10/11/2021,6.25,6.17,4.25,2.19,2.33,2.17,1.69,1.4,1.3,1.25,1.34,1.03,1.12,1.03,1.09,1.06,0.96,0.81,0.81,0.77,0.84,0.78,0.73,0.81,0.69,0.7,0.64,0.65,0.61,0.59,0.7,0.6,0.66,0.67,0.58,0.59,0.56,0.58,0.61,0.49,0.59,0.51,0.44,0.46,0.5,0.5,0.49,0.4,0.39,0.45,0.4,0.4,0.44,0.45,0.4,0.43,0.39,0.35,0.43,0.36,0.38,0.34,0.38,0.38,0.34,0.38,0.35,0.33,0.35,0.32,0.32,0.35,0.33,0.32,0.36,0.33,0.3,0.35,0.29,0.32,0.25,0.29,0.25,0.28,0.27,0.27,0.27,0.28,0.3,0.29,0.24,0.3,0.23,0.28,0.25,0.25,0.27,0.23,0.22,0.22,0.26,0.18,0.27,0.2,0.25,0.23,0.23,0.18,0.22,0.23,0.24,0.19,0.2,0.22,0.2,0.17,0.2,0.19,0.2,0.19,0.16,0.18,0.22,0.17,0.17,0.2,0.17,0.15,0.18,0.25,0.15,0.17,0.14,0.17,0.16,0.16,0.18,0.17,0.15,0.17,0.18,0.17,0.15,0.15,0.16,0.14,0.14,0.14,0.16,0.14,0.13,0.14,0.14,0.16,0.15,0.14,0.15,0.14,0.14,0.13,0.16,0.15,0.14,0.14,0.11,0.14,0.14,0.13,0.13,0.13,0.11,0.13,0.12,0.11,0.13,0.11,0.12,0.12,0.13,0.11,0.12,0.11,0.0,0.13,0.0,0.12,0.11,0.11,0.0,0.0,0.1,0.11,0.0,0.0,0.11,0.1,0.13,0.13,0.11,0.11,0.12,0.11,0.0,0.11,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.44
10/12/2021,6.28,6.22,4.27,2.21,2.35,2.2,1.7,1.39,1.31,1.26,1.34,1.03,1.14,1.05,1.11,1.06,0.96,0.83,0.82,0.77,0.84,0.75,0.74,0.82,0.69,0.7,0.66,0.65,0.61,0.0,0.7,0.61,0.67,0.68,0.58,0.6,0.56,0.59,0.61,0.49,0.6,0.51,0.45,0.47,0.5,0.5,0.49,0.4,0.38,0.46,0.41,0.41,0.44,0.46,0.4,0.44,0.39,0.35,0.45,0.36,0.38,0.34,0.39,0.38,0.34,0.38,0.36,0.32,0.35,0.32,0.32,0.35,0.33,0.32,0.36,0.32,0.31,0.34,0.29,0.32,0.25,0.29,0.25,0.27,0.28,0.27,0.28,0.28,0.3,0.29,0.25,0.32,0.23,0.28,0.24,0.25,0.28,0.23,0.22,0.22,0.27,0.18,0.27,0.2,0.25,0.23,0.24,0.18,0.22,0.23,0.24,0.19,0.2,0.22,0.21,0.18,0.2,0.2,0.2,0.19,0.16,0.18,0.22,0.17,0.17,0.2,0.17,0.15,0.18,0.25,0.16,0.17,0.14,0.17,0.16,0.16,0.18,0.17,0.15,0.17,0.18,0.17,0.15,0.15,0.16,0.14,0.14,0.14,0.16,0.14,0.13,0.14,0.14,0.16,0.15,0.15,0.15,0.15,0.14,0.13,0.17,0.15,0.14,0.15,0.11,0.14,0.14,0.13,0.13,0.13,0.11,0.12,0.12,0.11,0.13,0.11,0.12,0.12,0.13,0.11,0.12,0.11,0.0,0.13,0.0,0.12,0.11,0.11,0.11,0.1,0.0,0.11,0.0,0.0,0.11,0.0,0.13,0.13,0.11,0.12,0.11,0.11,0.0,0.11,0.11,0.0,0.11,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.52
10/13/2021,6.24,6.18,4.24,2.2,2.34,2.19,1.69,1.39,1.31,1.25,1.34,1.02,1.13,1.04,1.1,1.06,0.95,0.83,0.81,0.77,0.83,0.74,0.73,0.81,0.69,0.7,0.66,0.65,0.61,0.59,0.7,0.61,0.66,0.68,0.58,0.6,0.56,0.58,0.6,0.48,0.59,0.5,0.44,0.47,0.5,0.5,0.49,0.4,0.38,0.46,0.4,0.4,0.43,0.46,0.4,0.43,0.39,0.35,0.44,0.36,0.38,0.34,0.39,0.38,0.34,0.38,0.36,0.32,0.35,0.32,0.32,0.34,0.33,0.32,0.35,0.31,0.31,0.34,0.29,0.32,0.25,0.29,0.24,0.27,0.28,0.27,0.27,0.28,0.3,0.29,0.24,0.32,0.22,0.28,0.24,0.25,0.27,0.23,0.22,0.22,0.27,0.18,0.27,0.2,0.25,0.23,0.24,0.18,0.22,0.23,0.24,0.19,0.2,0.22,0.2,0.18,0.2,0.2,0.2,0.19,0.16,0.18,0.22,0.17,0.17,0.2,0.17,0.15,0.18,0.25,0.16,0.17,0.14,0.16,0.16,0.16,0.18,0.17,0.15,0.16,0.18,0.17,0.15,0.15,0.16,0.14,0.14,0.14,0.16,0.14,0.12,0.14,0.14,0.15,0.15,0.15,0.15,0.14,0.14,0.13,0.17,0.15,0.14,0.15,0.11,0.14,0.14,0.13,0.13,0.12,0.11,0.12,0.12,0.11,0.13,0.11,0.12,0.12,0.13,0.11,0.12,0.11,0.0,0.13,0.0,0.12,0.11,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.13,0.13,0.11,0.12,0.11,0.11,0.0,0.11,0.11,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.47999999999999
10/14/2021,6.28,6.22,4.22,2.18,2.34,2.18,1.67,1.39,1.29,1.25,1.35,1.01,1.13,1.02,1.09,1.07,0.94,0.83,0.82,0.77,0.84,0.71,0.73,0.81,0.7,0.7,0.66,0.65,0.61,0.6,0.71,0.6,0.66,0.67,0.58,0.6,0.55,0.59,0.6,0.47,0.59,0.5,0.44,0.47,0.49,0.5,0.49,0.4,0.38,0.46,0.41,0.41,0.44,0.45,0.4,0.43,0.39,0.35,0.45,0.36,0.38,0.34,0.39,0.38,0.34,0.38,0.36,0.33,0.35,0.32,0.32,0.34,0.33,0.32,0.36,0.31,0.31,0.34,0.3,0.32,0.24,0.29,0.25,0.27,0.28,0.27,0.27,0.28,0.3,0.29,0.25,0.32,0.23,0.28,0.24,0.25,0.27,0.23,0.22,0.22,0.27,0.18,0.27,0.2,0.25,0.23,0.24,0.18,0.21,0.23,0.24,0.19,0.2,0.22,0.2,0.18,0.2,0.2,0.2,0.19,0.15,0.18,0.22,0.17,0.17,0.19,0.17,0.15,0.18,0.25,0.16,0.17,0.14,0.16,0.17,0.16,0.18,0.17,0.15,0.17,0.17,0.17,0.15,0.15,0.16,0.14,0.14,0.14,0.16,0.14,0.13,0.14,0.14,0.15,0.15,0.15,0.15,0.14,0.14,0.13,0.17,0.15,0.14,0.15,0.11,0.14,0.14,0.13,0.13,0.12,0.11,0.12,0.12,0.11,0.13,0.11,0.12,0.12,0.13,0.11,0.12,0.0,0.0,0.13,0.0,0.12,0.11,0.11,0.11,0.1,0.0,0.11,0.0,0.0,0.11,0.0,0.13,0.13,0.11,0.12,0.12,0.11,0.0,0.11,0.11,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.49
10/15/2021,6.24,6.2,4.23,2.18,2.31,2.15,1.66,1.39,1.28,1.24,1.35,1.01,1.13,1.02,1.09,1.08,0.94,0.82,0.82,0.78,0.85,0.72,0.74,0.81,0.7,0.69,0.66,0.64,0.59,0.6,0.72,0.61,0.65,0.67,0.57,0.6,0.54,0.59,0.6,0.46,0.59,0.5,0.44,0.47,0.49,0.49,0.48,0.39,0.38,0.46,0.4,0.4,0.45,0.45,0.4,0.43,0.39,0.34,0.45,0.35,0.38,0.34,0.39,0.38,0.34,0.38,0.35,0.33,0.35,0.33,0.31,0.34,0.33,0.32,0.36,0.32,0.32,0.35,0.3,0.33,0.24,0.29,0.25,0.27,0.28,0.27,0.27,0.28,0.3,0.29,0.25,0.31,0.23,0.28,0.24,0.25,0.27,0.23,0.21,0.22,0.27,0.18,0.27,0.2,0.25,0.23,0.24,0.18,0.21,0.24,0.24,0.2,0.2,0.22,0.2,0.18,0.2,0.2,0.2,0.19,0.15,0.18,0.23,0.17,0.17,0.2,0.17,0.15,0.18,0.25,0.16,0.17,0.14,0.17,0.17,0.16,0.18,0.17,0.15,0.16,0.17,0.17,0.15,0.15,0.16,0.14,0.14,0.14,0.16,0.14,0.13,0.13,0.14,0.15,0.14,0.15,0.15,0.15,0.15,0.13,0.17,0.15,0.14,0.15,0.11,0.14,0.14,0.13,0.13,0.12,0.11,0.12,0.12,0.12,0.13,0.11,0.12,0.12,0.14,0.11,0.12,0.1,0.0,0.13,0.0,0.12,0.11,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.13,0.13,0.11,0.12,0.12,0.11,0.0,0.11,0.11,0.0,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.35
10/18/2021,6.22,6.28,4.21,2.17,2.34,2.18,1.61,1.43,1.26,1.23,1.34,1.03,1.15,1.0,1.11,1.08,0.93,0.82,0.81,0.8,0.84,0.72,0.75,0.81,0.71,0.68,0.66,0.65,0.6,0.6,0.74,0.6,0.62,0.66,0.56,0.59,0.54,0.58,0.58,0.46,0.59,0.5,0.46,0.48,0.49,0.49,0.48,0.4,0.38,0.45,0.42,0.38,0.45,0.46,0.4,0.43,0.39,0.34,0.44,0.35,0.37,0.34,0.39,0.37,0.35,0.38,0.35,0.33,0.35,0.32,0.31,0.34,0.33,0.32,0.37,0.32,0.3,0.35,0.3,0.33,0.25,0.29,0.24,0.27,0.28,0.27,0.27,0.28,0.3,0.28,0.25,0.31,0.23,0.27,0.24,0.25,0.27,0.23,0.21,0.22,0.27,0.18,0.27,0.2,0.24,0.23,0.24,0.18,0.21,0.23,0.24,0.2,0.2,0.22,0.21,0.17,0.2,0.19,0.2,0.19,0.15,0.17,0.23,0.18,0.17,0.2,0.17,0.16,0.18,0.25,0.16,0.18,0.15,0.17,0.17,0.16,0.18,0.17,0.15,0.17,0.18,0.17,0.15,0.16,0.16,0.14,0.14,0.14,0.16,0.14,0.12,0.14,0.14,0.15,0.15,0.15,0.14,0.14,0.15,0.14,0.16,0.15,0.14,0.15,0.11,0.14,0.14,0.13,0.12,0.13,0.11,0.13,0.12,0.12,0.13,0.11,0.12,0.12,0.14,0.11,0.12,0.11,0.0,0.12,0.0,0.12,0.11,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.13,0.13,0.11,0.11,0.12,0.11,0.0,0.11,0.11,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.37
10/19/2021,6.25,6.31,4.35,2.14,2.34,2.18,1.64,1.44,1.29,1.24,1.35,1.04,1.17,1.03,1.14,1.09,0.94,0.82,0.81,0.8,0.84,0.72,0.75,0.8,0.72,0.67,0.66,0.64,0.61,0.0,0.74,0.59,0.66,0.67,0.56,0.59,0.54,0.59,0.58,0.46,0.59,0.51,0.46,0.48,0.5,0.49,0.48,0.4,0.38,0.45,0.43,0.38,0.46,0.46,0.4,0.44,0.39,0.34,0.44,0.36,0.38,0.35,0.4,0.37,0.36,0.39,0.36,0.33,0.35,0.32,0.31,0.34,0.33,0.32,0.37,0.33,0.31,0.36,0.3,0.33,0.25,0.3,0.24,0.26,0.28,0.27,0.27,0.28,0.31,0.28,0.24,0.31,0.23,0.27,0.24,0.25,0.27,0.23,0.21,0.22,0.26,0.19,0.27,0.2,0.25,0.23,0.24,0.17,0.22,0.24,0.24,0.21,0.2,0.22,0.21,0.17,0.2,0.2,0.2,0.19,0.16,0.18,0.23,0.18,0.17,0.2,0.17,0.16,0.18,0.25,0.17,0.18,0.15,0.17,0.18,0.16,0.18,0.17,0.15,0.17,0.18,0.17,0.15,0.16,0.16,0.15,0.14,0.14,0.16,0.14,0.12,0.13,0.14,0.15,0.15,0.15,0.14,0.14,0.15,0.14,0.17,0.15,0.14,0.15,0.11,0.14,0.14,0.13,0.12,0.13,0.11,0.13,0.12,0.12,0.13,0.11,0.12,0.12,0.14,0.11,0.12,0.11,0.0,0.13,0.0,0.12,0.11,0.11,0.11,0.1,0.0,0.11,0.0,0.0,0.11,0.0,0.13,0.13,0.11,0.12,0.12,0.11,0.0,0.11,0.11,0.0,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.53999999999999
10/20/2021,6.25,6.31,4.35,2.14,2.34,2.18,1.64,1.44,1.29,1.24,1.35,1.04,1.17,1.03,1.14,1.09,0.94,0.82,0.81,0.8,0.84,0.72,0.75,0.8,0.72,0.67,0.66,0.64,0.61,0.0,0.74,0.59,0.66,0.67,0.56,0.59,0.54,0.59,0.58,0.46,0.59,0.51,0.46,0.48,0.5,0.49,0.48,0.4,0.38,0.45,0.43,0.38,0.46,0.46,0.4,0.44,0.39,0.34,0.44,0.36,0.38,0.35,0.4,0.37,0.36,0.39,0.36,0.33,0.35,0.32,0.31,0.34,0.33,0.32,0.37,0.33,0.31,0.36,0.3,0.33,0.25,0.3,0.24,0.26,0.28,0.27,0.27,0.28,0.31,0.28,0.24,0.31,0.23,0.27,0.24,0.25,0.27,0.23,0.21,0.22,0.26,0.19,0.27,0.2,0.25,0.23,0.24,0.17,0.22,0.24,0.24,0.21,0.2,0.22,0.21,0.17,0.2,0.2,0.2,0.19,0.16,0.18,0.23,0.18,0.17,0.2,0.17,0.16,0.18,0.25,0.17,0.18,0.15,0.17,0.18,0.16,0.18,0.17,0.15,0.17,0.18,0.17,0.15,0.16,0.16,0.15,0.14,0.14,0.16,0.14,0.12,0.13,0.14,0.15,0.15,0.15,0.14,0.14,0.15,0.14,0.17,0.15,0.14,0.15,0.11,0.14,0.14,0.13,0.12,0.13,0.11,0.13,0.12,0.12,0.13,0.11,0.12,0.12,0.14,0.11,0.12,0.11,0.0,0.13,0.0,0.12,0.11,0.11,0.11,0.1,0.0,0.11,0.0,0.0,0.11,0.0,0.13,0.13,0.11,0.12,0.12,0.11,0.0,0.11,0.11,0.0,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.53999999999999
10/21/2021,6.27,6.31,4.36,2.19,2.34,2.18,1.62,1.45,1.28,1.22,1.32,1.04,1.15,1.03,1.12,1.1,0.9,0.82,0.79,0.81,0.83,0.71,0.75,0.8,0.71,0.67,0.65,0.64,0.6,0.59,0.73,0.59,0.67,0.67,0.55,0.59,0.53,0.58,0.56,0.45,0.59,0.5,0.46,0.48,0.47,0.49,0.48,0.4,0.37,0.45,0.42,0.38,0.46,0.45,0.4,0.45,0.39,0.33,0.44,0.35,0.37,0.34,0.4,0.37,0.37,0.39,0.35,0.33,0.35,0.32,0.31,0.34,0.32,0.31,0.38,0.33,0.3,0.36,0.3,0.34,0.25,0.3,0.24,0.26,0.27,0.26,0.27,0.28,0.3,0.28,0.24,0.31,0.23,0.27,0.23,0.24,0.27,0.23,0.21,0.22,0.25,0.18,0.27,0.2,0.25,0.23,0.24,0.17,0.22,0.23,0.24,0.2,0.2,0.22,0.21,0.17,0.2,0.19,0.2,0.19,0.15,0.17,0.22,0.18,0.17,0.2,0.17,0.16,0.18,0.25,0.16,0.17,0.14,0.16,0.18,0.16,0.18,0.17,0.14,0.17,0.18,0.17,0.15,0.16,0.16,0.14,0.14,0.14,0.16,0.14,0.12,0.14,0.14,0.15,0.15,0.14,0.14,0.14,0.15,0.14,0.16,0.15,0.14,0.15,0.11,0.14,0.13,0.13,0.12,0.13,0.11,0.13,0.11,0.11,0.13,0.11,0.12,0.12,0.14,0.11,0.12,0.11,0.0,0.13,0.0,0.12,0.11,0.11,0.11,0.0,0.0,0.1,0.0,0.0,0.11,0.0,0.13,0.13,0.11,0.11,0.12,0.11,0.0,0.11,0.11,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.48
10/22/2021,6.32,6.29,4.32,2.2,2.33,2.18,1.63,1.44,1.29,1.24,1.29,1.04,1.14,1.03,1.12,1.1,0.9,0.82,0.79,0.82,0.83,0.71,0.74,0.8,0.72,0.67,0.66,0.64,0.6,0.58,0.73,0.59,0.68,0.67,0.54,0.6,0.53,0.59,0.58,0.45,0.6,0.5,0.46,0.48,0.47,0.5,0.47,0.4,0.37,0.45,0.42,0.38,0.46,0.45,0.4,0.44,0.39,0.34,0.44,0.36,0.37,0.34,0.4,0.37,0.36,0.4,0.34,0.33,0.35,0.31,0.31,0.34,0.32,0.31,0.38,0.33,0.29,0.36,0.3,0.33,0.25,0.3,0.24,0.27,0.28,0.27,0.27,0.28,0.29,0.29,0.24,0.31,0.23,0.27,0.24,0.24,0.27,0.22,0.2,0.22,0.26,0.18,0.27,0.2,0.24,0.23,0.24,0.17,0.22,0.23,0.24,0.2,0.2,0.22,0.21,0.17,0.2,0.2,0.2,0.19,0.15,0.18,0.23,0.18,0.16,0.2,0.17,0.16,0.18,0.26,0.16,0.17,0.14,0.17,0.18,0.16,0.18,0.17,0.15,0.17,0.18,0.17,0.15,0.16,0.16,0.14,0.14,0.14,0.16,0.14,0.11,0.14,0.14,0.15,0.15,0.14,0.13,0.14,0.15,0.14,0.16,0.15,0.14,0.15,0.11,0.14,0.14,0.13,0.12,0.13,0.11,0.13,0.11,0.12,0.13,0.11,0.12,0.12,0.14,0.11,0.12,0.11,0.0,0.12,0.0,0.12,0.12,0.11,0.11,0.0,0.11,0.1,0.0,0.0,0.11,0.0,0.13,0.13,0.11,0.11,0.12,0.11,0.0,0.11,0.11,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.57000000000001
10/25/2021,6.31,6.3,4.29,2.2,2.29,2.15,1.63,1.46,1.26,1.23,1.27,0.92,1.18,1.01,1.12,1.11,0.89,0.81,0.79,0.82,0.82,0.71,0.75,0.81,0.71,0.68,0.66,0.63,0.61,0.59,0.72,0.62,0.67,0.68,0.55,0.6,0.54,0.58,0.59,0.45,0.61,0.5,0.47,0.49,0.46,0.5,0.46,0.4,0.37,0.45,0.42,0.37,0.46,0.44,0.41,0.44,0.39,0.34,0.44,0.36,0.36,0.34,0.4,0.37,0.36,0.4,0.31,0.33,0.35,0.31,0.31,0.34,0.33,0.32,0.39,0.34,0.3,0.36,0.3,0.35,0.25,0.29,0.25,0.27,0.3,0.27,0.27,0.28,0.28,0.29,0.23,0.31,0.23,0.27,0.25,0.24,0.28,0.22,0.21,0.21,0.26,0.18,0.28,0.21,0.24,0.23,0.23,0.17,0.21,0.24,0.24,0.2,0.2,0.22,0.21,0.17,0.2,0.2,0.2,0.19,0.15,0.18,0.23,0.18,0.17,0.2,0.17,0.16,0.18,0.26,0.17,0.17,0.14,0.17,0.18,0.16,0.19,0.17,0.15,0.17,0.18,0.17,0.15,0.16,0.16,0.14,0.14,0.14,0.15,0.14,0.11,0.14,0.14,0.15,0.15,0.14,0.13,0.14,0.15,0.14,0.16,0.15,0.14,0.15,0.11,0.14,0.14,0.13,0.12,0.13,0.11,0.13,0.12,0.11,0.13,0.11,0.12,0.12,0.14,0.11,0.12,0.11,0.0,0.12,0.0,0.12,0.12,0.11,0.11,0.0,0.11,0.11,0.0,0.0,0.11,0.0,0.13,0.13,0.11,0.11,0.12,0.11,0.0,0.11,0.11,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.47
